Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Trey Hines,2004-09-04,1,Navy,,Duke,W,3,62,20.7,0,trey-hines-1
Ed Hinkel,2004-09-04,1,Iowa,,Kent State,W,1,12,12.0,0,ed-hinkel-1
Terrance Hudson,2004-09-04,1,Toledo,@,Minnesota,L,3,44,14.7,0,terrance-hudson-1
Luther Huggins,2004-09-04,1,Central Florida,@,Wisconsin,L,2,27,13.5,0,luther-huggins-1
Tony Hunt,2004-09-04,1,Penn State,,Akron,W,1,0,0.0,0,tony-hunt-1
Willie Idlette,2004-09-04,1,Wake Forest,@,Clemson,L,1,13,13.0,0,willie-idlette-1
Anthony Jackson,2004-09-04,1,Florida Atlantic,@,Hawaii,W,2,78,39.0,0,anthony-jackson-1
Chris Johnson,2004-09-04,1,East Carolina,@,West Virginia,L,5,100,20.0,0,chris-johnson-1
James Johnson,2004-09-04,1,Arkansas State,@,Missouri,L,2,37,18.5,0,james-johnson-2
Michael Johnson,2004-09-04,1,Virginia,@,Temple,W,1,23,23.0,0,michael-johnson-7
Adam Jones,2004-09-04,1,West Virginia,,East Carolina,W,1,38,38.0,0,adam-jones-1
Carl Jones,2004-09-04,1,Cincinnati,@,Ohio State,L,1,23,23.0,0,carl-jones-1
Quinton Jones,2004-09-04,1,Boise State,,Idaho,W,1,28,28.0,0,quinton-jones-1
Robert Jones,2004-09-04,1,Oklahoma State,@,UCLA,W,2,54,27.0,0,robert-jones-1
Antonio King,2004-09-04,1,Kent State,@,Iowa,L,1,1,1.0,0,antonio-king-1
Jimmy Labita,2004-09-04,1,Idaho,@,Boise State,L,2,32,16.0,0,jimmy-labita-1
Senterrio Landrum,2004-09-04,1,Duke,@,Navy,L,1,12,12.0,0,senterrio-landrum-1
B.J. Lane,2004-09-04,1,Bowling Green State,@,Oklahoma,L,2,37,18.5,0,bj-lane-1
Antonio Lewis,2004-09-04,1,West Virginia,,East Carolina,W,2,41,20.5,0,antonio-lewis-1
Damien Linson,2004-09-04,1,Central Michigan,@,Indiana,L,2,21,10.5,0,damien-linson-1
Johnnie Mack,2004-09-04,1,Texas Tech,@,Southern Methodist,W,2,57,28.5,0,johnnie-mack-1
Bryce Mahuika,2004-09-04,1,Brigham Young,,Notre Dame,W,1,13,13.0,0,bryce-mahuika-1
Kevin Marion,2004-09-04,1,Wake Forest,@,Clemson,L,3,80,26.7,0,kevin-marion-1
Mike Mason,2004-09-04,1,North Carolina,,William & Mary,W,3,34,11.3,0,mike-mason-1
Scott Mayle,2004-09-04,1,Ohio,,Virginia Military Institute,W,2,60,30.0,0,scott-mayle-1
Jeremy McGown,2004-09-04,1,Navy,,Duke,W,1,25,25.0,0,jeremy-mcgown-1
Daniel McLemore,2004-09-04,1,Oklahoma State,@,UCLA,W,1,5,5.0,0,daniel-mclemore-1
Rod McNeal,2004-09-04,1,Utah State,@,Alabama,L,2,40,20.0,0,rod-mcneal-1
Joe Merritt,2004-09-04,1,Louisiana-Monroe,@,Auburn,L,1,6,6.0,0,joe-merritt-1
Alec Messerall,2004-09-04,1,Air Force,,California,L,3,63,21.0,0,alec-messerall-1
Justin Miller,2004-09-04,1,Clemson,,Wake Forest,W,2,47,23.5,0,justin-miller-1
James Mitchell,2004-09-04,1,North Texas,@,Texas,L,1,13,13.0,0,james-mitchell-1
Shridonya Mitchell,2004-09-04,1,Missouri,,Arkansas State,W,2,35,17.5,0,shridonya-mitchell-1
Kevin Moore,2004-09-04,1,North Texas,@,Texas,L,2,49,24.5,0,kevin-moore-1
Lance Moore,2004-09-04,1,Toledo,@,Minnesota,L,2,23,11.5,0,lance-moore-1
Emmett Morris,2004-09-04,1,Missouri,,Arkansas State,W,1,10,10.0,0,emmett-morris-1
Brandon Murphy,2004-09-04,2,Miami (OH),@,Michigan,L,1,12,12.0,0,brandon-murphy-1
Zach Muzzy,2004-09-04,1,North Texas,@,Texas,L,4,67,16.8,0,zach-muzzy-1
Brandon Myles,2004-09-04,1,West Virginia,,East Carolina,W,2,35,17.5,0,brandon-myles-1
Steve Odom,2004-09-04,1,Toledo,@,Minnesota,L,1,8,8.0,0,steve-odom-1
Mark Onibokun,2004-09-04,1,Boise State,,Idaho,W,1,20,20.0,0,mark-onibokun-1
Chad Owens,2004-09-04,1,Hawaii,,Florida Atlantic,L,1,28,28.0,0,chad-owens-1
Lorenzo Parker,2004-09-04,1,Vanderbilt,,South Carolina,L,1,9,9.0,0,lorenzo-parker-1
Rich Parson,2004-09-04,1,Maryland,,Northern Illinois,W,1,11,11.0,0,rich-parson-1
Brendan Perretta,2004-09-04,1,Penn State,,Akron,W,2,41,20.5,0,brendan-perretta-1
Tab Perry,2004-09-04,1,UCLA,,Oklahoma State,L,1,32,32.0,0,tab-perry-1
Amir Pinnix,2004-09-04,1,Minnesota,,Toledo,W,2,33,16.5,0,amir-pinnix-1
P.J. Pope,2004-09-04,1,Bowling Green State,@,Oklahoma,L,2,15,7.5,0,pj-pope-1
Jamil Porter,2004-09-04,1,Temple,,Virginia,L,3,70,23.3,0,jamil-porter-1
Tyrone Prothro,2004-09-04,1,Alabama,,Utah State,W,3,67,22.3,0,tyrone-prothro-1
Fred Reid,2004-09-04,1,Mississippi State,,Tulane,W,2,40,20.0,0,fred-reid-1
Pierre Rembert,2004-09-04,1,Michigan,,Miami (OH),W,1,15,15.0,0,pierre-rembert-1
Jermaine Richardson,2004-09-04,1,Troy,@,Marshall,W,2,40,20.0,0,jermaine-richardson-1
Ryne Robinson,2004-09-04,2,Miami (OH),@,Michigan,L,6,110,18.3,0,ryne-robinson-1
David Romaka,2004-09-04,1,New Mexico State,@,Arkansas,L,1,16,16.0,0,david-romaka-1
Israel Route,2004-09-04,1,Tulane,@,Mississippi State,L,1,13,13.0,0,israel-route-1
Chris Royal,2004-09-04,1,Marshall,,Troy,L,2,26,13.0,0,chris-royal-1
J.R. Ruffin,2004-09-04,1,Idaho,@,Boise State,L,4,79,19.8,0,jr-ruffin-1
T.J. Rushing,2004-09-04,1,Stanford,,San Jose State,W,1,36,36.0,0,tj-rushing-1
Tom Santi,2004-09-04,1,Virginia,@,Temple,W,1,14,14.0,0,tom-santi-1
Chad Scott,2004-09-04,1,North Carolina,,William & Mary,W,2,16,8.0,0,chad-scott-2
Dan Sheldon,2004-09-04,1,Northern Illinois,@,Maryland,L,3,62,20.7,0,dan-sheldon-1
Travis Shelton,2004-09-04,1,Temple,,Virginia,L,1,32,32.0,0,travis-shelton-1
Scott Starks,2004-09-04,1,Wisconsin,,Central Florida,W,2,57,28.5,0,scott-starks-1
Syndric Steptoe,2004-09-04,1,Arizona,,Northern Arizona,W,1,22,22.0,0,syndric-steptoe-1
Steve Suter,2004-09-04,1,Maryland,,Northern Illinois,W,1,20,20.0,0,steve-suter-1
Larry Taylor,2004-09-04,1,Florida Atlantic,@,Hawaii,W,2,63,31.5,0,larry-taylor-2
Levon Thomas,2004-09-04,1,Georgia Tech,,Samford,W,1,20,20.0,0,levon-thomas-1
Pierre Thomas,2004-09-04,1,Illinois,,Florida A&M,W,2,47,23.5,0,pierre-thomas-1
Darren Toney,2004-09-04,1,Arkansas State,@,Missouri,L,2,45,22.5,0,darren-toney-1
Marvin Townes,2004-09-04,1,East Carolina,@,West Virginia,L,1,-2,-2.0,0,marvin-townes-1
Brooks Turner,2004-09-04,1,Central Florida,@,Wisconsin,L,1,17,17.0,0,brooks-turner-1
Morris Virgil,2004-09-04,1,Illinois,,Florida A&M,W,1,21,21.0,0,morris-virgil-1
Jo Jo Walker,2004-09-04,1,Maryland,,Northern Illinois,W,1,16,16.0,0,jo-jo-walker-1
Antonio Warren,2004-09-04,1,Arkansas State,@,Missouri,L,5,128,25.6,0,antonio-warren-1
Blake Warren,2004-09-04,1,Southern Methodist,,Texas Tech,L,4,77,19.3,0,blake-warren-1
Terrence Wheatley,2004-09-04,1,Colorado,,Colorado State,W,2,38,19.0,0,terrence-wheatley-1
Corey White,2004-09-04,1,Alabama-Birmingham,,Baylor,W,1,6,6.0,0,corey-white-2
DeAngelo Williams,2004-09-04,1,Memphis,@,Mississippi,W,2,44,22.0,0,deangelo-williams-1
Troy Williamson,2004-09-04,1,South Carolina,@,Vanderbilt,W,1,25,25.0,0,troy-williamson-1
Garrett Wolfe,2004-09-04,1,Northern Illinois,@,Maryland,L,3,71,23.7,0,garrett-wolfe-1
Jerome Brooks,2004-09-05,1,Purdue,,Syracuse,W,1,16,16.0,0,jerome-brooks-1
Keenan Burton,2004-09-05,1,Kentucky,@,Louisville,L,3,88,29.3,0,keenan-burton-1
Broderick Clark,2004-09-05,1,Louisville,,Kentucky,W,1,17,17.0,0,broderick-clark-1
Draak Davis,2004-09-05,1,Kentucky,@,Louisville,L,1,22,22.0,0,draak-davis-1
Dominique Dorsey,2004-09-05,1,Nevada-Las Vegas,@,Tennessee,L,2,78,39.0,0,dominique-dorsey-1
Andray Downs,2004-09-05,1,Rice,N,Houston,W,1,49,49.0,0,andray-downs-1
Diamond Ferri,2004-09-05,1,Syracuse,@,Purdue,L,2,55,27.5,0,diamond-ferri-1
Charles Frederick,2004-09-05,1,Washington,,Fresno State,L,3,35,11.7,0,charles-frederick-1
Ryan Gilbert,2004-09-05,1,Houston,N,Rice,L,3,78,26.0,0,ryan-gilbert-1
Andy Hall,2004-09-05,1,Rice,N,Houston,W,1,0,0.0,0,andy-hall-2
Erick Jackson,2004-09-05,1,Nevada-Las Vegas,@,Tennessee,L,1,10,10.0,0,erick-jackson-1
Adam Jennings,2004-09-05,1,Fresno State,@,Washington,W,1,19,19.0,0,adam-jennings-1
Corey Larkins,2004-09-05,1,Tennessee,,Nevada-Las Vegas,W,1,13,13.0,0,corey-larkins-1
John Logan,2004-09-05,1,Kentucky,@,Louisville,L,1,22,22.0,0,john-logan-1
Walter Reyes,2004-09-05,1,Syracuse,@,Purdue,L,4,71,17.8,0,walter-reyes-1
Damien Rhodes,2004-09-05,1,Syracuse,@,Purdue,L,2,3,1.5,0,damien-rhodes-1
Gerald Riggs Jr.,2004-09-05,1,Tennessee,,Nevada-Las Vegas,W,1,13,13.0,0,gerald-riggs-jr-1
Anthony Russo,2004-09-05,1,Washington,,Fresno State,L,1,14,14.0,0,anthony-russo-1
Jarred Belser,2004-09-06,1,Nevada,@,Louisiana Tech,L,2,65,32.5,0,jarred-belser-1
Trevor Brackett,2004-09-06,1,Nevada,@,Louisiana Tech,L,1,16,16.0,0,trevor-brackett-1
Tramissian Davis,2004-09-06,1,Louisiana Tech,,Nevada,W,1,25,25.0,0,tramissian-davis-1
Kyle Eklund,2004-09-06,1,Nevada,@,Louisiana Tech,L,3,40,13.3,0,kyle-eklund-1
Andy Heiser,2004-09-06,1,Nevada,@,Louisiana Tech,L,1,23,23.0,0,andy-heiser-1
Johnathan Holland,2004-09-06,1,Louisiana Tech,,Nevada,W,1,12,12.0,0,johnathan-holland-1
Eric Newman,2004-09-06,1,Louisiana Tech,,Nevada,W,1,14,14.0,0,eric-newman-1
Tramon Williams,2004-09-06,1,Louisiana Tech,,Nevada,W,1,1,1.0,0,tramon-williams-1
Adrian Ghent,2004-09-09,2,Troy,,Missouri,W,2,43,21.5,0,adrian-ghent-1
Shridonya Mitchell,2004-09-09,2,Missouri,@,Troy,L,1,18,18.0,0,shridonya-mitchell-1
Jermaine Richardson,2004-09-09,2,Troy,,Missouri,W,1,23,23.0,0,jermaine-richardson-1
Alex Woodley,2004-09-09,2,Missouri,@,Troy,L,1,22,22.0,0,alex-woodley-1
Yvenson Bernard,2004-09-10,2,Oregon State,@,Boise State,L,2,27,13.5,0,yvenson-bernard-1
Chris Carr,2004-09-10,2,Boise State,,Oregon State,W,3,89,29.7,0,chris-carr-1
Ryan Cole,2004-09-10,2,Oregon State,@,Boise State,L,2,29,14.5,0,ryan-cole-1
Devin Hester,2004-09-10,1,Miami (FL),,Florida State,W,1,21,21.0,0,devin-hester-1
Quinton Jones,2004-09-10,2,Boise State,,Oregon State,W,1,24,24.0,0,quinton-jones-1
Willie Reid,2004-09-10,1,Florida State,@,Miami (FL),L,1,11,11.0,0,willie-reid-1
Leon Washington,2004-09-10,1,Florida State,@,Miami (FL),L,2,41,20.5,0,leon-washington-1
Joseph Addai,2004-09-11,2,Louisiana State,,Arkansas State,W,1,15,15.0,0,joseph-addai-1
David Alston,2004-09-11,2,Kent State,,Liberty,W,1,26,26.0,0,david-alston-1
Chase Anastasio,2004-09-11,2,Notre Dame,,Michigan,W,3,48,16.0,0,chase-anastasio-1
Justin Andrews,2004-09-11,1,Oregon,,Indiana,L,1,0,0.0,0,justin-andrews-1
Donnie Avery,2004-09-11,2,Houston,@,Oklahoma,L,2,23,11.5,0,donnie-avery-1
Jeff Backes,2004-09-11,2,Northwestern,,Arizona State,L,3,44,14.7,0,jeff-backes-1
Lee Baker,2004-09-11,1,Middle Tennessee State,@,Akron,W,2,37,18.5,0,lee-baker-1
Marion Barber III,2004-09-11,2,Minnesota,,Illinois State,W,1,21,21.0,0,marion-barber-iii-1
Josh Barge,2004-09-11,2,Wyoming,@,Texas A&M,L,1,23,23.0,0,josh-barge-1
Allan Barnes,2004-09-11,2,Connecticut,,Duke,W,2,38,19.0,0,allan-barnes-1
Lance Bennett,2004-09-11,2,Indiana,@,Oregon,W,2,123,61.5,1,lance-bennett-1
Matt Bernstein,2004-09-11,2,Wisconsin,,Nevada-Las Vegas,W,1,3,3.0,0,matt-bernstein-1
Brett Biggs,2004-09-11,2,Akron,,Middle Tennessee State,L,3,78,26.0,0,brett-biggs-1
Brian Bishop,2004-09-11,2,Texas Tech,@,New Mexico,L,1,18,18.0,0,brian-bishop-1
Will Blackmon,2004-09-11,2,Boston College,,Penn State,W,1,26,26.0,0,will-blackmon-1
Ray Boudreaux,2004-09-11,2,Tulane,,Florida A&M,W,1,44,44.0,0,ray-boudreaux-1
Jovon Bouknight,2004-09-11,2,Wyoming,@,Texas A&M,L,3,58,19.3,0,jovon-bouknight-1
Duan Bracey,2004-09-11,2,Eastern Michigan,@,Florida,L,1,20,20.0,0,duan-bracey-1
Ahmad Bradshaw,2004-09-11,2,Marshall,@,Ohio State,L,1,11,11.0,0,ahmad-bradshaw-1
Tyvon Branch,2004-09-11,2,Connecticut,,Duke,W,3,52,17.3,0,tyvon-branch-1
Steve Breaston,2004-09-11,2,Michigan,@,Notre Dame,L,3,77,25.7,0,steve-breaston-1
Landrick Brody,2004-09-11,2,New Mexico,,Texas Tech,W,1,14,14.0,0,landrick-brody-1
Brandon Brooks,2004-09-11,2,Alabama,,Mississippi,W,1,25,25.0,0,brandon-brooks-2
Derron Brown,2004-09-11,2,Southern Methodist,@,Texas Christian,L,1,12,12.0,0,derron-brown-1
Tarell Brown,2004-09-11,2,Texas,@,Arkansas,W,1,15,15.0,0,tarell-brown-1
Tim Brown,2004-09-11,2,Temple,@,Maryland,L,1,18,18.0,0,tim-brown-2
Dorien Bryant,2004-09-11,2,Purdue,,Ball State,W,1,53,53.0,0,dorien-bryant-1
Kenneth Buckley,2004-09-11,2,New Mexico State,@,California,L,4,78,19.5,0,kenneth-buckley-1
Rudy Burgess,2004-09-11,2,Arizona State,@,Northwestern,W,2,60,30.0,0,rudy-burgess-1
Reggie Bush,2004-09-11,2,Southern California,,Colorado State,W,1,39,39.0,0,reggie-bush-1
Anthony Carter,2004-09-11,2,New Mexico,,Texas Tech,W,2,30,15.0,0,anthony-carter-1
Jerrell Carter,2004-09-11,2,Louisiana,@,Louisiana Tech,L,5,93,18.6,0,jerrell-carter-1
Xavier Carter,2004-09-11,2,Louisiana State,,Arkansas State,W,1,42,42.0,0,xavier-carter-1
Broderick Clark,2004-09-11,2,Louisville,@,Army,W,2,37,18.5,0,broderick-clark-1
Deandra Cobb,2004-09-11,2,Michigan State,,Central Michigan,W,2,69,34.5,0,deandra-cobb-1
Lakendus Cole,2004-09-11,2,Memphis,,Chattanooga,W,1,9,9.0,0,lakendus-cole-1
Austin Collie,2004-09-11,2,Brigham Young,@,Stanford,L,2,42,21.0,0,austin-collie-1
Airese Currie,2004-09-11,2,Clemson,,Georgia Tech,L,2,86,43.0,0,airese-currie-1
Mike Daniels,2004-09-11,2,Cincinnati,,Miami (OH),W,3,57,19.0,0,mike-daniels-1
Ashlan Davis,2004-09-11,2,Tulsa,@,Oklahoma State,L,3,71,23.7,0,ashlan-davis-1
Cedrick Dorsey,2004-09-11,2,Southern Methodist,@,Texas Christian,L,2,51,25.5,0,cedrick-dorsey-1
Joseph Doss,2004-09-11,2,Memphis,,Chattanooga,W,1,17,17.0,0,joseph-doss-1
Maurice Drew,2004-09-11,2,UCLA,@,Illinois,W,1,25,25.0,0,maurice-drew-1
Mike Espy,2004-09-11,2,Mississippi,@,Alabama,L,2,62,31.0,0,mike-espy-1
Jonathan Evans,2004-09-11,2,Baylor,,Texas State,W,1,17,17.0,0,jonathan-evans-1
Diamond Ferri,2004-09-11,2,Syracuse,@,Buffalo,W,2,92,46.0,0,diamond-ferri-1
Willie Foster,2004-09-11,2,Rutgers,,New Hampshire,L,2,39,19.5,0,willie-foster-1
Erick Franklin,2004-09-11,2,Louisiana Tech,,Louisiana,W,4,109,27.3,0,erick-franklin-1
Marcus Furman,2004-09-11,1,Pittsburgh,,Ohio,W,1,15,15.0,0,marcus-furman-1
J.B. Garris,2004-09-11,1,South Florida,,Tennessee Tech,W,1,18,18.0,0,jb-garris-1
Phillip Geiggar,2004-09-11,2,Texas,@,Arkansas,W,1,18,18.0,0,phillip-geiggar-1
Ryan Gilbert,2004-09-11,2,Houston,@,Oklahoma,L,1,15,15.0,0,ryan-gilbert-1
Bruce Gipson,2004-09-11,1,South Florida,,Tennessee Tech,W,1,10,10.0,0,bruce-gipson-1
Adell Givens,2004-09-11,2,Ball State,@,Purdue,L,1,10,10.0,0,adell-givens-1
Tierre Green,2004-09-11,2,Nebraska,,Southern Mississippi,L,6,148,24.7,0,tierre-green-1
George Hall,2004-09-11,2,Purdue,,Ball State,W,1,8,8.0,0,george-hall-1
Richard Hall,2004-09-11,2,Cincinnati,,Miami (OH),W,1,16,16.0,0,richard-hall-1
Justin Handley,2004-09-11,2,Air Force,,Eastern Washington,W,1,29,29.0,0,justin-handley-1
Antwaun Harris,2004-09-11,2,Brigham Young,@,Stanford,L,1,10,10.0,0,antwaun-harris-1
Ivan Harrison,2004-09-11,2,Wyoming,@,Texas A&M,L,2,42,21.0,0,ivan-harrison-1
Jerome Harrison,2004-09-11,2,Washington State,,Colorado,L,3,59,19.7,0,jerome-harrison-1
Bobby Hathaway,2004-09-11,2,West Virginia,@,Central Florida,W,1,16,16.0,0,bobby-hathaway-1
Greg Heaggans,2004-09-11,2,Kansas,,Toledo,W,2,55,27.5,0,greg-heaggans-1
Kenny Higgins,2004-09-11,2,Toledo,@,Kansas,L,2,57,28.5,0,kenny-higgins-1
Trey Hines,2004-09-11,2,Navy,,Northeastern,W,1,20,20.0,0,trey-hines-1
Ellis Hobbs III,2004-09-11,2,Iowa State,@,Iowa,L,1,41,41.0,0,ellis-hobbs-iii-1
Warren Holloway,2004-09-11,2,Iowa,,Iowa State,W,1,2,2.0,0,warren-holloway-1
