Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Dominique Heath,2016-09-02,1,Kansas State,@,Stanford,L,1,18,18.0,0,dominique-heath-1
Aaron Hepp,2016-09-02,1,Ball State,@,Georgia State,W,2,27,13.5,0,aaron-hepp-1
Corey Jones,2016-09-02,1,Toledo,@,Arkansas State,W,3,18,6.0,0,corey-jones-3
Jay MacIntyre,2016-09-02,1,Colorado,N,Colorado State,W,2,19,9.5,0,jay-macintyre-1
Christian McCaffrey,2016-09-02,1,Stanford,,Kansas State,W,2,16,8.0,0,christian-mccaffrey-1
Tony Nicholson,2016-09-02,1,Baylor,,Northwestern State,W,4,83,20.8,0,tony-nicholson-1
Byron Pringle,2016-09-02,1,Kansas State,@,Stanford,L,1,5,5.0,0,byron-pringle-1
R.J. Shelton,2016-09-02,1,Michigan State,,Furman,W,2,19,9.5,0,rj-shelton-1
Brandon Sowards,2016-09-02,1,Michigan State,,Furman,W,2,4,2.0,0,brandon-sowards-1
Trevor White,2016-09-02,1,Baylor,,Northwestern State,W,2,12,6.0,0,trevor-white-2
Ishmael Adams,2016-09-03,1,UCLA,@,Texas A&M,L,5,32,6.4,0,ishmael-adams-1
James Allen,2016-09-03,1,Massachusetts,@,Florida,L,2,9,4.5,0,james-allen-4
Cameron Batson,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,4,75,18.8,0,cameron-batson-1
Braxton Berrios,2016-09-03,1,Miami (FL),,Florida A&M,W,3,55,18.3,1,braxton-berrios-1
Pat Bethel,2016-09-03,1,Miami (FL),,Florida A&M,W,1,13,13.0,0,pat-bethel-1
Devaris Brunson,2016-09-03,1,East Carolina,,Western Carolina,W,1,1,1.0,0,devaris-brunson-1
Deontay Burnett,2016-09-03,1,Southern California,N,Alabama,L,1,15,15.0,0,deontay-burnett-1
Henry Bussey,2016-09-03,1,Florida Atlantic,,Southern Illinois,W,2,16,8.0,0,henry-bussey-1
Akilian Butler,2016-09-03,1,Boise State,@,Louisiana,W,2,2,1.0,0,akilian-butler-1
Antonio Callaway,2016-09-03,1,Florida,,Massachusetts,W,4,33,8.3,0,antonio-callaway-1
C.J. Carroll,2016-09-03,1,Virginia Tech,,Liberty,W,1,2,2.0,0,cj-carroll-1
Austin Conway,2016-09-03,1,Wyoming,,Northern Illinois,W,5,-1,-0.2,0,austin-conway-1
Jared Cornelius,2016-09-03,1,Arkansas,,Louisiana Tech,W,1,0,0.0,0,jared-cornelius-1
Tim Crawley,2016-09-03,1,San Jose State,@,Tulsa,L,1,-6,-6.0,0,tim-crawley-1
Montay Crockett,2016-09-03,1,Georgia Southern,,Savannah State,W,4,19,4.8,0,montay-crockett-1
Jaylan Daniels,2016-09-03,1,South Alabama,@,Mississippi State,W,1,0,0.0,0,jaylan-daniels-1
Kaleb Fossum,2016-09-03,1,Washington State,,Eastern Washington,L,1,14,14.0,0,kaleb-fossum-1
Tajee Fullwood,2016-09-03,1,South Florida,,Towson,W,2,17,8.5,0,tajee-fullwood-1
Tyquwan Glass,2016-09-03,1,Fresno State,@,Nebraska,L,1,2,2.0,0,tyquwan-glass-1
Laquvionte Gonzalez,2016-09-03,1,Kansas,,Rhode Island,W,1,17,17.0,0,laquvionte-gonzalez-1
J.T. Gray,2016-09-03,1,Mississippi State,,South Alabama,L,1,-19,-19.0,0,jt-gray-1
Marcus Green,2016-09-03,1,Louisiana-Monroe,,Southern,W,1,0,0.0,0,marcus-green-6
Daniel Hamm,2016-09-03,1,Virginia,,Richmond,L,2,11,5.5,0,daniel-hamm-1
Quadree Henderson,2016-09-03,1,Pittsburgh,,Villanova,W,4,58,14.5,0,quadree-henderson-1
Nick Holley,2016-09-03,1,Kent State,@,Penn State,L,2,2,1.0,0,nick-holley-1
Richie James,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,3,35,11.7,0,richie-james-1
Gary Jennings,2016-09-03,1,West Virginia,,Missouri,W,4,7,1.8,0,gary-jennings-1
Chris Johnson,2016-09-03,1,Central Florida,,South Carolina State,W,4,46,11.5,0,chris-johnson-20
D'Ernest Johnson,2016-09-03,1,South Florida,,Towson,W,3,21,7.0,0,dernest-johnson-1
Johnathon Johnson,2016-09-03,1,Missouri,@,West Virginia,L,1,2,2.0,0,johnathon-johnson-2
Quay Johnson,2016-09-03,1,East Carolina,,Western Carolina,W,1,1,1.0,0,quay-johnson-1
Ty Johnson,2016-09-03,1,Maryland,,Howard,W,1,8,8.0,0,ty-johnson-1
Garrett Juergens,2016-09-03,1,Brigham Young,N,Arizona,W,1,27,27.0,0,garrett-juergens-1
Terry Juniel,2016-09-03,1,Texas-El Paso,,New Mexico State,W,6,104,17.3,0,terry-juniel-1
Malik Kimbrough,2016-09-03,1,Purdue,,Eastern Kentucky,W,2,-6,-3.0,0,malik-kimbrough-1
Desmond King,2016-09-03,1,Iowa,,Miami (OH),W,1,15,15.0,0,desmond-king-1
Christian Kirk,2016-09-03,1,Texas A&M,,UCLA,W,1,17,17.0,0,christian-kirk-1
Allen Lazard,2016-09-03,1,Iowa State,,Northern Iowa,L,1,4,4.0,0,allen-lazard-1
Ty Lee,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,1,-2,-2.0,0,ty-lee-1
Shawun Lurry,2016-09-03,1,Northern Illinois,@,Wyoming,L,3,23,7.7,0,shawun-lurry-1
Jalen McCleskey,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,1,3,3.0,0,jalen-mccleskey-1
Brandon McDowell,2016-09-03,1,Texas State,@,Ohio,W,1,9,9.0,0,brandon-mcdowell-1
Isaiah McKenzie,2016-09-03,1,Georgia,N,North Carolina,W,3,-2,-0.7,0,isaiah-mckenzie-1
Anthony Miller,2016-09-03,1,Memphis,,Southeast Missouri State,W,3,33,11.0,0,anthony-miller-6
Darius Mosely,2016-09-03,1,Illinois,,Murray State,W,3,20,6.7,0,darius-mosely-1
Darius Mosley,2016-09-03,1,Illinois,,Murray State,W,3,20,6.7,0,darius-mosley-1
Jared Murphy,2016-09-03,1,Miami (OH),@,Iowa,L,1,0,0.0,0,jared-murphy-1
Bruce Natson,2016-09-03,1,Akron,,Virginia Military Institute,W,4,8,2.0,0,bruce-natson-1
Derrick Neal,2016-09-03,1,Kansas,,Rhode Island,W,1,0,0.0,0,derrick-neal-1
Charles Nelson,2016-09-03,1,Oregon,,California-Davis,W,4,98,24.5,0,charles-nelson-2
Jabrill Peppers,2016-09-03,1,Michigan,,Hawaii,W,2,28,14.0,0,jabrill-peppers-1
Dante Pettis,2016-09-03,1,Washington,,Rutgers,W,3,85,28.3,1,dante-pettis-1
Nate Phillips,2016-09-03,1,Arizona,N,Brigham Young,L,1,6,6.0,0,nate-phillips-1
Tony Pollard,2016-09-03,1,Memphis,,Southeast Missouri State,W,1,9,9.0,0,tony-pollard-1
James Proche,2016-09-03,1,Southern Methodist,@,North Texas,W,1,5,5.0,0,james-proche-1
Michiah Quick,2016-09-03,1,Oklahoma,N,Houston,L,1,10,10.0,0,michiah-quick-1
John Reid,2016-09-03,1,Penn State,,Kent State,W,4,22,5.5,0,john-reid-1
Calvin Ridley,2016-09-03,1,Alabama,N,Southern California,W,2,4,2.0,0,calvin-ridley-1
Cedarius Rookard,2016-09-03,1,Troy,,Austin Peay,W,3,30,10.0,0,cedarius-rookard-1
Tyler Rouse,2016-09-03,1,Boston College,N,Georgia Tech,L,2,29,14.5,0,tyler-rouse-2
Trever Ryen,2016-09-03,1,Iowa State,,Northern Iowa,L,3,40,13.3,0,trever-ryen-1
Barry Sanders,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,1,57,57.0,0,barry-sanders-2
Craig Scott,2016-09-03,1,Navy,,Fordham,W,1,18,18.0,0,craig-scott-1
Corey Smith,2016-09-03,1,Ohio State,,Bowling Green State,W,1,-9,-9.0,0,corey-smith-6
Ryan Smith,2016-09-03,1,Duke,,North Carolina Central,W,3,43,14.3,0,ryan-smith-8
Robert Stanley,2016-09-03,1,Fresno State,@,Nebraska,L,1,15,15.0,0,robert-stanley-1
Brad Stewart,2016-09-03,1,Georgia Tech,N,Boston College,W,1,15,15.0,0,brad-stewart-2
Greg Stroman,2016-09-03,1,Virginia Tech,,Liberty,W,3,22,7.3,0,greg-stroman-1
Ryan Switzer,2016-09-03,1,North Carolina,N,Georgia,L,2,20,10.0,0,ryan-switzer-1
Jabryce Taylor,2016-09-03,1,Texas-San Antonio,,Alabama State,W,7,20,2.9,0,jabryce-taylor-1
Trent Taylor,2016-09-03,1,Louisiana Tech,@,Arkansas,L,2,39,19.5,0,trent-taylor-2
Tyrain Taylor,2016-09-03,1,New Mexico State,@,Texas-El Paso,L,1,0,0.0,0,tyrain-taylor-1
Quest Truxton,2016-09-03,1,San Diego State,,New Hampshire,W,3,16,5.3,0,quest-truxton-1
KaVontae Turpin,2016-09-03,1,Texas Christian,,South Dakota State,W,2,82,41.0,1,kavontae-turpin-1
Keidrien Wadley,2016-09-03,1,Tulsa,,San Jose State,W,2,11,5.5,0,keidrien-wadley-1
Desmon White,2016-09-03,1,Texas Christian,,South Dakota State,W,1,10,10.0,0,desmon-white-1
Papi White,2016-09-03,1,Ohio,,Texas State,L,2,21,10.5,0,papi-white-1
Tim White,2016-09-03,1,Arizona State,,Northern Arizona,W,3,43,14.3,0,tim-white-1
Tre'Davious White,2016-09-03,1,Louisiana State,N,Wisconsin,L,1,3,3.0,0,tredavious-white-1
Curtis Williams,2016-09-03,1,Virginia Tech,,Liberty,W,1,-8,-8.0,0,curtis-williams-5
John Williams,2016-09-03,1,Memphis,,Southeast Missouri State,W,1,4,4.0,0,john-williams-16
Dontre Wilson,2016-09-03,1,Ohio State,,Bowling Green State,W,2,11,5.5,0,dontre-wilson-1
Shaun Wilson,2016-09-03,1,Duke,,North Carolina Central,W,1,-3,-3.0,0,shaun-wilson-1
Devon Brown,2016-09-04,1,Old Dominion,,Hampton,W,3,62,20.7,0,devon-brown-2
Isaiah Harper,2016-09-04,1,Old Dominion,,Hampton,W,1,39,39.0,0,isaiah-harper-1
C.J Sanders,2016-09-04,1,Notre Dame,@,Texas,L,2,51,25.5,0,cj-sanders-1
Jacorey Warrick,2016-09-04,1,Texas,,Notre Dame,W,3,30,10.0,0,jacorey-warrick-1
Carlos Davis,2016-09-05,1,Mississippi,N,Florida State,L,1,7,7.0,0,carlos-davis-2
Jesus Wilson,2016-09-05,1,Florida State,N,Mississippi,W,1,-5,-5.0,0,jesus-wilson-1
Jaire Alexander,2016-09-09,2,Louisville,@,Syracuse,W,3,13,4.3,0,jaire-alexander-1
Brisly Estime,2016-09-09,2,Syracuse,,Louisville,L,2,4,2.0,0,brisly-estime-1
Tony Gaiter IV,2016-09-09,2,Florida International,,Maryland,L,1,5,5.0,0,tony-gaiter-iv-1
Anthony Jones,2016-09-09,2,Florida International,,Maryland,L,1,0,0.0,0,anthony-jones-8
William Likely,2016-09-09,2,Maryland,@,Florida International,W,1,12,12.0,0,william-likely-1
Teldrick Morgan,2016-09-09,2,Maryland,@,Florida International,W,1,11,11.0,0,teldrick-morgan-1
Ishmael Adams,2016-09-10,2,UCLA,,Nevada-Las Vegas,W,2,-1,-0.5,0,ishmael-adams-1
James Allen,2016-09-10,2,Massachusetts,,Boston College,L,3,14,4.7,0,james-allen-4
Cameron Batson,2016-09-10,2,Texas Tech,@,Arizona State,L,1,0,0.0,0,cameron-batson-1
Jarvis Baxter,2016-09-10,2,Oklahoma,,Louisiana-Monroe,W,2,6,3.0,0,jarvis-baxter-1
Brayden Beard,2016-09-10,2,Cincinnati,@,Purdue,W,1,2,2.0,0,brayden-beard-1
Braxton Berrios,2016-09-10,2,Miami (FL),,Florida Atlantic,W,3,17,5.7,0,braxton-berrios-1
Chris Black,2016-09-10,2,Missouri,,Eastern Michigan,W,1,-1,-1.0,0,chris-black-2
Devon Brown,2016-09-10,2,Old Dominion,@,Appalachian State,L,1,9,9.0,0,devon-brown-2
Shun Brown,2016-09-10,2,Arizona,,Grambling State,W,1,4,4.0,0,shun-brown-1
Akilian Butler,2016-09-10,2,Boise State,,Washington State,W,1,-2,-2.0,0,akilian-butler-1
Antonio Callaway,2016-09-10,2,Florida,,Kentucky,W,2,3,1.5,0,antonio-callaway-1
Jaquil Capel,2016-09-10,2,Appalachian State,,Old Dominion,W,1,5,5.0,0,jaquil-capel-1
Calvin Cass Jr.,2016-09-10,2,Navy,,Connecticut,W,1,26,26.0,0,calvin-cass-jr-1
Andrew Celis,2016-09-10,2,Nevada,@,Notre Dame,L,2,7,3.5,0,andrew-celis-1
Sean Chandler,2016-09-10,2,Temple,,Stony Brook,W,4,67,16.8,0,sean-chandler-2
Bra'Lon Cherry,2016-09-10,2,North Carolina State,@,East Carolina,L,1,2,2.0,0,bralon-cherry-1
Hassan Childs,2016-09-10,2,South Florida,,Northern Illinois,W,1,2,2.0,0,hassan-childs-1
Austin Conway,2016-09-10,2,Wyoming,@,Nebraska,L,1,25,25.0,0,austin-conway-1
Jared Cornelius,2016-09-10,2,Arkansas,@,Texas Christian,W,2,35,17.5,0,jared-cornelius-1
Dedrick Cromartie,2016-09-10,2,Ball State,@,Indiana,L,1,21,21.0,0,dedrick-cromartie-1
Chris Davis,2016-09-10,2,New Mexico,@,New Mexico State,L,1,9,9.0,0,chris-davis-12
Marcus Davis,2016-09-10,2,Auburn,,Arkansas State,W,1,8,8.0,0,marcus-davis-3
Trevon Diggs,2016-09-10,2,Alabama,,Western Kentucky,W,2,15,7.5,0,trevon-diggs-1
Austin Duke,2016-09-10,2,UNC Charlotte,,Elon,W,4,17,4.3,0,austin-duke-1
Steven Dunbar,2016-09-10,2,Houston,,Lamar,W,2,6,3.0,0,steven-dunbar-1
Nacarius Fant,2016-09-10,2,Western Kentucky,@,Alabama,L,2,13,6.5,0,nacarius-fant-1
Rashard Fant,2016-09-10,2,Indiana,,Ball State,W,1,4,4.0,0,rashard-fant-1
Ricky Finco,2016-09-10,2,Wisconsin,,Akron,W,1,15,15.0,0,ricky-finco-1
Chris Finke,2016-09-10,2,Notre Dame,,Nevada,W,1,15,15.0,0,chris-finke-1
Armanti Foreman,2016-09-10,2,Texas,,Texas-El Paso,W,1,9,9.0,0,armanti-foreman-1
Kaleb Fossum,2016-09-10,2,Washington State,@,Boise State,L,3,35,11.7,0,kaleb-fossum-1
Hyleck Foster,2016-09-10,1,Marshall,,Morgan State,W,2,6,3.0,0,hyleck-foster-1
Jarrod Franklin,2016-09-10,2,Tulane,,Southern,W,1,0,0.0,0,jarrod-franklin-1
Tajee Fullwood,2016-09-10,2,South Florida,,Northern Illinois,W,2,5,2.5,0,tajee-fullwood-1
Tyquwan Glass,2016-09-10,2,Fresno State,,Sacramento State,W,5,19,3.8,0,tyquwan-glass-1
Laquvionte Gonzalez,2016-09-10,2,Kansas,,Ohio,L,2,-19,-9.5,0,laquvionte-gonzalez-1
Marcus Green,2016-09-10,2,Louisiana-Monroe,@,Oklahoma,L,1,25,25.0,0,marcus-green-6
Daniel Hamm,2016-09-10,2,Virginia,@,Oregon,L,2,13,6.5,0,daniel-hamm-1
Nick Harvey,2016-09-10,2,Texas A&M,,Prairie View A&M,W,1,73,73.0,1,nick-harvey-1
Gary Haynes,2016-09-10,2,Louisiana,,McNeese State,W,2,7,3.5,0,gary-haynes-1
Aaron Hepp,2016-09-10,2,Ball State,@,Indiana,L,3,1,0.3,0,aaron-hepp-1
Tabari Hines,2016-09-10,2,Wake Forest,@,Duke,W,1,1,1.0,0,tabari-hines-1
Boobie Hobbs,2016-09-10,2,Utah,,Brigham Young,W,3,10,3.3,0,boobie-hobbs-1
Nick Holley,2016-09-10,2,Kent State,,North Carolina A&T,L,1,26,26.0,0,nick-holley-1
Ka'dar Hollman,2016-09-10,2,Toledo,,Maine,W,1,0,0.0,0,kadar-hollman-1
Tyre'Oune Holmes,2016-09-10,2,Southern Mississippi,,Savannah State,W,1,5,5.0,0,tyreoune-holmes-1
Calen Holt,2016-09-10,2,Army,,Rice,W,1,10,10.0,0,calen-holt-1
Adoree Jackson,2016-09-10,2,Southern California,,Utah State,W,1,77,77.0,1,adoree-jackson-1
Richie James,2016-09-10,2,Middle Tennessee State,@,Vanderbilt,L,2,-9,-4.5,0,richie-james-1
Van Jefferson,2016-09-10,2,Mississippi,,Wofford,W,1,6,6.0,0,van-jefferson-1
Gary Jennings,2016-09-10,2,West Virginia,,Youngstown State,W,2,17,8.5,0,gary-jennings-1
Chris Johnson,2016-09-10,2,Central Florida,@,Michigan,L,1,12,12.0,0,chris-johnson-20
Johnathon Johnson,2016-09-10,2,Missouri,,Eastern Michigan,W,2,74,37.0,1,johnathon-johnson-2
Brandon Jones,2016-09-10,2,Texas,,Texas-El Paso,W,1,14,14.0,0,brandon-jones-13
Corey Jones,2016-09-10,2,Toledo,,Maine,W,4,16,4.0,0,corey-jones-3
Garrett Juergens,2016-09-10,2,Brigham Young,@,Utah,L,1,9,9.0,0,garrett-juergens-1
Terry Juniel,2016-09-10,2,Texas-El Paso,@,Texas,L,1,-7,-7.0,0,terry-juniel-1
Malik Kimbrough,2016-09-10,2,Purdue,,Cincinnati,L,1,5,5.0,0,malik-kimbrough-1
Desmond King,2016-09-10,2,Iowa,,Iowa State,W,3,20,6.7,0,desmond-king-1
Christian Kirk,2016-09-10,2,Texas A&M,,Prairie View A&M,W,1,3,3.0,0,christian-kirk-1
Kalija Lipscomb,2016-09-10,2,Vanderbilt,,Middle Tennessee State,W,1,11,11.0,0,kalija-lipscomb-1
Shawun Lurry,2016-09-10,2,Northern Illinois,@,South Florida,L,1,11,11.0,0,shawun-lurry-1
Jay MacIntyre,2016-09-10,2,Colorado,,Idaho State,W,5,30,6.0,0,jay-macintyre-1
Avonte Maddox,2016-09-10,2,Pittsburgh,,Penn State,W,1,1,1.0,0,avonte-maddox-1
Jalen McCleskey,2016-09-10,2,Oklahoma State,,Central Michigan,L,2,36,18.0,0,jalen-mccleskey-1
Ray-Ray McCloud,2016-09-10,2,Clemson,,Troy,W,3,96,32.0,0,ray-ray-mccloud-1
RJ McIntosh,2016-09-10,2,Miami (FL),,Florida Atlantic,W,1,6,6.0,0,rj-mcintosh-1
Isaiah McKenzie,2016-09-10,2,Georgia,,Nicholls State,W,2,48,24.0,0,isaiah-mckenzie-1
Danzel Mckinley-Lewis,2016-09-10,2,Toledo,,Maine,W,2,12,6.0,0,danzel-mckinley-lewis-1
Scott Miller,2016-09-10,2,Bowling Green State,,North Dakota,W,2,14,7.0,0,scott-miller-3
Joe Mixon,2016-09-10,2,Oklahoma,,Louisiana-Monroe,W,2,22,11.0,0,joe-mixon-1
Ronnie Moore,2016-09-10,2,Bowling Green State,,North Dakota,W,1,-6,-6.0,0,ronnie-moore-3
Darius Mosely,2016-09-10,2,Illinois,,North Carolina,L,1,3,3.0,0,darius-mosely-1
Flynn Nagel,2016-09-10,2,Northwestern,,Illinois State,L,1,-2,-2.0,0,flynn-nagel-1
Bruce Natson,2016-09-10,2,Akron,@,Wisconsin,L,2,54,27.0,1,bruce-natson-1
Charles Nelson,2016-09-10,2,Oregon,,Virginia,W,1,3,3.0,0,charles-nelson-2
Tony Nicholson,2016-09-10,2,Baylor,,Southern Methodist,W,2,4,2.0,0,tony-nicholson-1
Mitchell Paige,2016-09-10,2,Indiana,,Ball State,W,2,14,7.0,0,mitchell-paige-1
Jazz Peavy,2016-09-10,2,Wisconsin,,Akron,W,2,4,2.0,0,jazz-peavy-1
Jabrill Peppers,2016-09-10,2,Michigan,,Central Florida,W,2,46,23.0,0,jabrill-peppers-1
Dante Pettis,2016-09-10,2,Washington,,Idaho,W,2,7,3.5,0,dante-pettis-1
Darius Phillips,2016-09-10,2,Western Michigan,,North Carolina Central,W,5,113,22.6,1,darius-phillips-1
Michael Pittman Jr.,2016-09-10,2,Southern California,,Utah State,W,1,35,35.0,0,michael-pittman-jr-1
Edgar Poe,2016-09-10,2,Army,,Rice,W,2,12,6.0,0,edgar-poe-1
Quentin Poling,2016-09-10,2,Ohio,@,Kansas,W,1,0,0.0,0,quentin-poling-1
James Proche,2016-09-10,2,Southern Methodist,@,Baylor,L,2,4,2.0,0,james-proche-1
Austin Proehl,2016-09-10,2,North Carolina,@,Illinois,W,1,28,28.0,0,austin-proehl-1
John Reid,2016-09-10,2,Penn State,@,Pittsburgh,L,4,61,15.3,0,john-reid-1
Brandon Rodgers,2016-09-10,1,Marshall,,Morgan State,W,1,4,4.0,0,brandon-rodgers-2
Andrew Rodriguez,2016-09-10,2,Utah State,@,Southern California,L,1,0,0.0,0,andrew-rodriguez-2
Cedarius Rookard,2016-09-10,2,Troy,@,Clemson,L,1,4,4.0,0,cedarius-rookard-1
Fred Ross,2016-09-10,2,Mississippi State,,South Carolina,W,4,37,9.3,0,fred-ross-1
Tyler Rouse,2016-09-10,2,Boston College,@,Massachusetts,W,5,56,11.2,0,tyler-rouse-2
Robert Ruiz,2016-09-10,2,Colorado State,,Texas-San Antonio,W,3,6,2.0,0,robert-ruiz-1
C.J Sanders,2016-09-10,2,Notre Dame,,Nevada,W,1,24,24.0,0,cj-sanders-1
Craig Scott,2016-09-10,2,Navy,,Connecticut,W,1,20,20.0,0,craig-scott-1
Ryan Smith,2016-09-10,2,Duke,,Wake Forest,L,3,43,14.3,0,ryan-smith-8
Allen Staggers,2016-09-10,2,Southern Mississippi,,Savannah State,W,4,85,21.3,1,allen-staggers-1
Mekhi Stevenson,2016-09-10,2,Nevada-Las Vegas,@,UCLA,L,2,-4,-2.0,0,mekhi-stevenson-1
Brad Stewart,2016-09-10,2,Georgia Tech,,Mercer,W,2,23,11.5,0,brad-stewart-2
Cameron Sutton,2016-09-10,2,Tennessee,N,Virginia Tech,W,1,14,14.0,0,cameron-sutton-1
Feddie Swain,2016-09-10,2,Florida,,Kentucky,W,1,1,1.0,0,feddie-swain-1
Ryan Switzer,2016-09-10,2,North Carolina,@,Illinois,W,2,5,2.5,0,ryan-switzer-1
J.J. Taylor,2016-09-10,2,Arizona,,Grambling State,W,2,24,12.0,0,jj-taylor-1
Jabryce Taylor,2016-09-10,2,Texas-San Antonio,@,Colorado State,L,2,14,7.0,0,jabryce-taylor-1
Trent Taylor,2016-09-10,2,Louisiana Tech,,South Carolina State,W,1,12,12.0,0,trent-taylor-2
Tyrain Taylor,2016-09-10,2,New Mexico State,,New Mexico,W,1,4,4.0,0,tyrain-taylor-1
Emmitt Thomas,2016-09-10,2,Central Michigan,@,Oklahoma State,W,1,-6,-6.0,0,emmitt-thomas-1
Cody Thompson,2016-09-10,2,Toledo,,Maine,W,1,5,5.0,0,cody-thompson-1
Quest Truxton,2016-09-10,2,San Diego State,,California,W,3,46,15.3,0,quest-truxton-1
KaVontae Turpin,2016-09-10,2,Texas Christian,,Arkansas,L,2,33,16.5,0,kavontae-turpin-1
John Ursua,2016-09-10,3,Hawaii,,Tennessee-Martin,W,1,0,0.0,0,john-ursua-1
Keidrien Wadley,2016-09-10,2,Tulsa,@,Ohio State,L,2,18,9.0,0,keidrien-wadley-1
Jacorey Warrick,2016-09-10,2,Texas,,Texas-El Paso,W,2,9,4.5,0,jacorey-warrick-1
Keishawn Watson,2016-09-10,2,Western Michigan,,North Carolina Central,W,1,2,2.0,0,keishawn-watson-1
Vic Wharton,2016-09-10,2,California,@,San Diego State,L,2,0,0.0,0,vic-wharton-1
Ryan White,2016-09-10,2,Vanderbilt,,Middle Tennessee State,W,1,0,0.0,0,ryan-white-3
Tim White,2016-09-10,2,Arizona State,,Texas Tech,W,2,14,7.0,0,tim-white-1
Tre'Davious White,2016-09-10,2,Louisiana State,,Jacksonville State,W,3,59,19.7,1,tredavious-white-1
Trevor White,2016-09-10,2,Baylor,,Southern Methodist,W,1,4,4.0,0,trevor-white-2
Colin Wilder,2016-09-10,2,Houston,,Lamar,W,2,8,4.0,0,colin-wilder-1
Azar Wilson,2016-09-10,2,Middle Tennessee State,@,Vanderbilt,L,1,20,20.0,0,azar-wilson-1
Dontre Wilson,2016-09-10,2,Ohio State,,Tulsa,W,3,45,15.0,0,dontre-wilson-1
Jesus Wilson,2016-09-10,2,Florida State,,Charleston Southern,W,1,89,89.0,1,jesus-wilson-1
Tyler Wilson,2016-09-10,2,North Texas,,Bethune-Cookman,W,1,23,23.0,0,tyler-wilson-4
Drew Wolitarsky,2016-09-10,2,Minnesota,,Indiana State,W,2,7,3.5,0,drew-wolitarsky-1
Isaiah Wright,2016-09-10,2,Temple,,Stony Brook,W,1,14,14.0,0,isaiah-wright-1
