Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Omar Jacobs,2003-08-28,1,Bowling Green State,,Eastern Kentucky,W,4,54,13.5,1,omar-jacobs-1
B.J. Lane,2003-08-28,1,Bowling Green State,,Eastern Kentucky,W,8,21,2.6,1,bj-lane-1
Mike Liti,2003-08-28,1,Utah,,Utah State,W,3,20,6.7,0,mike-liti-1
Dan Macon,2003-08-28,1,Bowling Green State,,Eastern Kentucky,W,5,25,5.0,0,dan-macon-1
Sam Maldonado,2003-08-28,1,Maryland,@,Northern Illinois,L,4,19,4.8,0,sam-maldonado-1
Scott Mayle,2003-08-28,1,Ohio,,Southeast Missouri State,W,1,1,1.0,0,scott-mayle-1
Scott McBrien,2003-08-28,1,Maryland,@,Northern Illinois,L,9,17,1.9,0,scott-mcbrien-1
Luke McCown,2003-08-28,1,Louisiana Tech,,Miami (FL),L,5,5,1.0,0,luke-mccown-1
Ryan Moats,2003-08-28,1,Louisiana Tech,,Miami (FL),L,3,44,14.7,0,ryan-moats-1
Tyrone Moss,2003-08-28,1,Miami (FL),@,Louisiana Tech,W,7,35,5.0,0,tyrone-moss-1
Charles Newton,2003-08-28,1,Kent State,@,Akron,W,2,1,0.5,1,charles-newton-1
Chinedu Okoro,2003-08-28,1,Eastern Michigan,,East Tennessee State,W,2,-4,-2.0,1,chinedu-okoro-1
Stafford Owens,2003-08-28,1,Ohio,,Southeast Missouri State,W,7,41,5.9,1,stafford-owens-1
Rich Parson,2003-08-28,1,Maryland,@,Northern Illinois,L,1,10,10.0,0,rich-parson-1
Jarrett Payton,2003-08-28,1,Miami (FL),@,Louisiana Tech,W,7,31,4.4,1,jarrett-payton-1
P.J. Pope,2003-08-28,1,Bowling Green State,,Eastern Kentucky,W,13,48,3.7,3,pj-pope-1
Fred Ray,2003-08-28,1,Ohio,,Southeast Missouri State,W,11,45,4.1,0,fred-ray-1
Chris Roberson,2003-08-28,1,Eastern Michigan,,East Tennessee State,W,1,2,2.0,0,chris-roberson-1
Andy Roesch,2003-08-28,1,Ball State,,Indiana State,W,3,0,0.0,0,andy-roesch-1
Adam Rothenfluh,2003-08-28,1,Oregon State,,Sacramento State,W,1,8,8.0,0,adam-rothenfluh-1
Justin Roush,2003-08-28,1,Ohio,,Southeast Missouri State,W,9,47,5.2,0,justin-roush-1
Brad Salyer,2003-08-28,1,Ball State,,Indiana State,W,1,6,6.0,0,brad-salyer-1
Brad Seiss,2003-08-28,1,Ball State,,Indiana State,W,9,23,2.6,0,brad-seiss-1
Anthony Sherrell,2003-08-28,1,Eastern Michigan,,East Tennessee State,W,23,160,7.0,1,anthony-sherrell-1
Alex Smith,2003-08-28,1,Utah,,Utah State,W,4,0,0.0,0,alex-smith-3
Antwan Smith,2003-08-28,1,Kent State,@,Akron,W,3,27,9.0,0,antwan-smith-1
Jonathan Smith,2003-08-28,1,Georgia Tech,@,Brigham Young,L,1,2,2.0,0,jonathan-smith-1
Raishaun Stover,2003-08-28,1,Bowling Green State,,Eastern Kentucky,W,7,45,6.4,1,raishaun-stover-1
Naufahu Tahi,2003-08-28,1,Brigham Young,,Georgia Tech,W,6,6,1.0,0,naufahu-tahi-1
Barry Tolli,2003-08-28,1,Utah State,@,Utah,L,1,-2,-2.0,0,barry-tolli-1
Michael Turner,2003-08-28,1,Northern Illinois,,Maryland,W,30,90,3.0,0,michael-turner-2
Tafui Vakapuna,2003-08-28,1,Brigham Young,,Georgia Tech,W,3,30,10.0,0,tafui-vakapuna-1
Brandon Warfield,2003-08-28,1,Utah,,Utah State,W,33,173,5.2,1,brandon-warfield-1
Paris Warren,2003-08-28,1,Utah,,Utah State,W,1,4,4.0,0,paris-warren-2
Richard Watson,2003-08-28,1,Utah State,@,Utah,L,5,22,4.4,0,richard-watson-2
Marcus Whalen,2003-08-28,1,Brigham Young,,Georgia Tech,W,1,3,3.0,0,marcus-whalen-1
Rodney Wilkerson,2003-08-28,1,Brigham Young,,Georgia Tech,W,1,12,12.0,0,rodney-wilkerson-1
Danny Wilson,2003-08-28,1,Louisiana Tech,,Miami (FL),L,3,27,9.0,0,danny-wilson-1
Dwight Wright,2003-08-28,1,Oregon State,,Sacramento State,W,11,76,6.9,1,dwight-wright-1
Jerome Wright,2003-08-28,1,Utah,,Utah State,W,1,2,2.0,0,jerome-wright-1
Charles Wynn,2003-08-28,1,Ball State,,Indiana State,W,9,37,4.1,0,charles-wynn-1
Brad Young,2003-08-28,1,Ohio,,Southeast Missouri State,W,9,28,3.1,0,brad-young-1
Quinton Broussard,2003-08-29,1,Toledo,@,Nevada-Las Vegas,L,1,0,0.0,0,quinton-broussard-1
Larry Croom,2003-08-29,1,Nevada-Las Vegas,,Toledo,W,22,97,4.4,0,larry-croom-1
Trinity Dawson,2003-08-29,1,Toledo,@,Nevada-Las Vegas,L,15,44,2.9,0,trinity-dawson-1
Dominique Dorsey,2003-08-29,1,Nevada-Las Vegas,,Toledo,W,9,56,6.2,0,dominique-dorsey-1
Terry Furlow,2003-08-29,1,Nevada-Las Vegas,,Toledo,W,1,1,1.0,0,terry-furlow-1
Bruce Gradkowski,2003-08-29,1,Toledo,@,Nevada-Las Vegas,L,5,30,6.0,0,bruce-gradkowski-1
Alvin Marshall,2003-08-29,1,Nevada-Las Vegas,,Toledo,W,1,1,1.0,0,alvin-marshall-1
Astin Martin,2003-08-29,1,Toledo,@,Nevada-Las Vegas,L,7,22,3.1,0,astin-martin-1
Lance Moore,2003-08-29,1,Toledo,@,Nevada-Las Vegas,L,1,-2,-2.0,0,lance-moore-1
Kurt Nantkes,2003-08-29,1,Nevada-Las Vegas,,Toledo,W,3,-1,-0.3,0,kurt-nantkes-1
Dyante Perkins,2003-08-29,1,Nevada-Las Vegas,,Toledo,W,1,1,1.0,0,dyante-perkins-1
Asad Abdul-Khaliq,2003-08-30,1,Minnesota,,Tulsa,W,2,12,6.0,0,asad-abdul-khaliq-1
Zack Abron,2003-08-30,1,Missouri,N,Illinois,W,21,60,2.9,1,zack-abron-1
Joseph Addai,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,15,81,5.4,0,joseph-addai-1
Ashton Aikens,2003-08-30,1,Northwestern,@,Kansas,W,2,7,3.5,0,ashton-aikens-1
Aaron Alexander,2003-08-30,1,Michigan State,,Western Michigan,W,1,-6,-6.0,0,aaron-alexander-1
Rich Alexis,2003-08-30,1,Washington,@,Ohio State,L,14,24,1.7,0,rich-alexis-1
Dustin Almond,2003-08-30,1,Southern Mississippi,@,California,L,8,-1,-0.1,0,dustin-almond-1
Carlos Alsup,2003-08-30,2,Kansas State,,Troy,W,2,4,2.0,0,carlos-alsup-1
Deon Anderson,2003-08-30,1,Connecticut,,Indiana,W,3,14,4.7,0,deon-anderson-1
Derek Armah,2003-08-30,1,Wyoming,,Montana State,W,16,40,2.5,1,derek-armah-1
Rashad Armstrong,2003-08-30,1,Baylor,,Alabama-Birmingham,L,25,152,6.1,0,rashad-armstrong-1
J.J. Arrington,2003-08-30,2,California,,Southern Mississippi,W,16,114,7.1,0,jj-arrington-1
Matt Austin,2003-08-30,1,Texas-El Paso,@,Arizona,L,8,38,4.8,0,matt-austin-1
Maurice Avery,2003-08-30,1,Memphis,,Tennessee Tech,W,6,55,9.2,2,maurice-avery-1
Jerry Babb,2003-08-30,1,Louisiana,@,South Carolina,L,5,7,1.4,0,jerry-babb-1
Ed Bailey,2003-08-30,1,Rice,@,Houston,L,3,5,1.7,0,ed-bailey-1
Cordale Baldwin,2003-08-30,1,North Texas,@,Oklahoma,L,1,2,2.0,0,cordale-baldwin-1
Ronnie Banks,2003-08-30,1,South Florida,@,Alabama,L,3,-8,-2.7,0,ronnie-banks-1
Marion Barber III,2003-08-30,1,Minnesota,,Tulsa,W,8,48,6.0,3,marion-barber-iii-1
Chris Barclay,2003-08-30,1,Wake Forest,@,Boston College,W,6,12,2.0,0,chris-barclay-1
Richard Bartel,2003-08-30,1,Southern Methodist,@,Texas Tech,L,4,-6,-1.5,0,richard-bartel-1
Brett Basanez,2003-08-30,1,Northwestern,@,Kansas,W,4,6,1.5,0,brett-basanez-1
Mike Bass,2003-08-30,1,Hawaii,,Appalachian State,W,5,23,4.6,0,mike-bass-1
Blade Bassler,2003-08-30,1,Houston,,Rice,W,1,1,1.0,0,blade-bassler-1
Jackie Battle,2003-08-30,1,Houston,,Rice,W,4,47,11.8,1,jackie-battle-1
Hansell Bearden,2003-08-30,1,Troy,@,Kansas State,L,6,-24,-4.0,0,hansell-bearden-1
Robbie Beck,2003-08-30,1,Rice,@,Houston,L,3,12,4.0,0,robbie-beck-1
Mike Bell,2003-08-30,1,Arizona,,Texas-El Paso,W,13,119,9.2,1,mike-bell-1
Tatum Bell,2003-08-30,1,Oklahoma State,@,Nebraska,L,23,87,3.8,0,tatum-bell-1
Billy Bennett,2003-08-30,1,Georgia,@,Clemson,W,1,1,1.0,0,billy-bennett-1
Matt Bernstein,2003-08-30,1,Wisconsin,@,West Virginia,W,1,3,3.0,0,matt-bernstein-1
Bernard Berrian,2003-08-30,1,Fresno State,@,Tennessee,L,3,14,4.7,0,bernard-berrian-1
Dewhitt Betterson,2003-08-30,1,Troy,@,Kansas State,L,13,40,3.1,0,dewhitt-betterson-1
Jon Beutjer,2003-08-30,1,Illinois,N,Missouri,L,2,-10,-5.0,0,jon-beutjer-1
Cornelius Birgs,2003-08-30,1,Wake Forest,@,Boston College,W,19,65,3.4,1,cornelius-birgs-1
Roy Bishop,2003-08-30,1,North Texas,@,Oklahoma,L,9,53,5.9,0,roy-bishop-1
Tim Blackwell,2003-08-30,1,Southern Mississippi,@,California,L,5,31,6.2,0,tim-blackwell-1
Jeremy Bloom,2003-08-30,1,Colorado,N,Colorado State,W,2,12,6.0,0,jeremy-bloom-1
Lorenzo Booker,2003-08-30,1,Florida State,@,North Carolina,W,11,87,7.9,1,lorenzo-booker-1
Adrian Boyd,2003-08-30,1,New Mexico,,Texas State,W,1,4,4.0,0,adrian-boyd-1
Cory Boyd,2003-08-30,1,South Carolina,,Louisiana,W,1,0,0.0,0,cory-boyd-1
Shermar Bracey,2003-08-30,1,Arkansas State,@,Texas A&M,L,7,45,6.4,0,shermar-bracey-1
Alijah Bradley,2003-08-30,1,Michigan,,Central Michigan,W,1,0,0.0,0,alijah-bradley-1
Casey Bramlet,2003-08-30,1,Wyoming,,Montana State,W,12,-14,-1.2,0,casey-bramlet-1
Ja'Mel Branch,2003-08-30,1,North Texas,@,Oklahoma,L,3,5,1.7,0,jamel-branch-1
Steve Breaston,2003-08-30,1,Michigan,,Central Michigan,W,1,6,6.0,0,steve-breaston-1
Vince Brewer,2003-08-30,1,South Florida,@,Alabama,L,9,28,3.1,0,vince-brewer-1
Michael Brewster,2003-08-30,1,Hawaii,,Appalachian State,W,5,22,4.4,0,michael-brewster-1
Cornell Brockington,2003-08-30,1,Connecticut,,Indiana,W,6,25,4.2,0,cornell-brockington-1
Landrick Brody,2003-08-30,1,New Mexico,,Texas State,W,1,4,4.0,0,landrick-brody-1
Alley Broussard,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,7,11,1.6,1,alley-broussard-1
Derron Brown,2003-08-30,1,Southern Methodist,@,Texas Tech,L,2,4,2.0,0,derron-brown-1
Josh Brown,2003-08-30,1,North Carolina State,,Western Carolina,W,5,25,5.0,0,josh-brown-2
Ronnie Brown,2003-08-30,1,Auburn,,Southern California,L,8,28,3.5,0,ronnie-brown-1
Chris Bruhn,2003-08-30,1,Washington State,N,Idaho,W,9,118,13.1,0,chris-bruhn-1
Romby Bryant,2003-08-30,1,Tulsa,@,Minnesota,L,3,18,6.0,0,romby-bryant-1
Dan Burks,2003-08-30,1,Alabama-Birmingham,@,Baylor,W,8,23,2.9,0,dan-burks-1
Nick Burney,2003-08-30,1,Wake Forest,@,Boston College,W,2,2,1.0,0,nick-burney-1
Reggie Bush,2003-08-30,1,Southern California,@,Auburn,W,5,9,1.8,0,reggie-bush-1
Anthony Butler,2003-08-30,1,Air Force,,Wofford,W,3,12,4.0,0,anthony-butler-1
Sylvester Cain,2003-08-30,1,Louisiana-Monroe,@,Louisiana State,L,1,5,5.0,0,sylvester-cain-1
Brian Calhoun,2003-08-30,1,Colorado,N,Colorado State,W,13,69,5.3,0,brian-calhoun-1
Jason Campbell,2003-08-30,1,Auburn,,Southern California,L,16,-25,-1.6,0,jason-campbell-1
Craig Candeto,2003-08-30,1,Navy,,Virginia Military Institute,W,18,96,5.3,2,craig-candeto-1
Shyrone Carey,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,3,11,3.7,1,shyrone-carey-1
Bronston Carroll,2003-08-30,1,Navy,,Virginia Military Institute,W,8,28,3.5,0,bronston-carroll-1
Ran Carthon,2003-08-30,1,Florida,,San Jose State,W,13,54,4.2,2,ran-carthon-1
Terry Caulley,2003-08-30,1,Connecticut,,Indiana,W,22,166,7.5,1,terry-caulley-1
Josh Chamois,2003-08-30,1,Texas-El Paso,@,Arizona,L,1,3,3.0,0,josh-chamois-1
Nathan Chandler,2003-08-30,1,Iowa,,Miami (OH),W,7,24,3.4,0,nathan-chandler-1
Earl Charles,2003-08-30,1,Marshall,,Hofstra,W,11,46,4.2,2,earl-charles-1
Casey Clausen,2003-08-30,1,Tennessee,,Fresno State,W,3,-4,-1.3,0,casey-clausen-1
Michael Clayton,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,1,17,17.0,0,michael-clayton-1
Kellen Clemens,2003-08-30,1,Oregon,@,Mississippi State,W,2,-7,-3.5,0,kellen-clemens-1
Luke Clemens,2003-08-30,1,Miami (OH),@,Iowa,L,12,20,1.7,0,luke-clemens-1
Rovann Cleveland,2003-08-30,1,Texas-El Paso,@,Arizona,L,3,5,1.7,0,rovann-cleveland-1
Patrick Cobbs,2003-08-30,1,North Texas,@,Oklahoma,L,15,38,2.5,0,patrick-cobbs-1
Adam Cole,2003-08-30,1,Air Force,,Wofford,W,10,44,4.4,1,adam-cole-1
Lakendus Cole,2003-08-30,1,Memphis,,Tennessee Tech,W,14,41,2.9,0,lakendus-cole-1
Duane Coleman,2003-08-30,1,Clemson,,Georgia,L,12,29,2.4,0,duane-coleman-1
James Coleman,2003-08-30,1,Florida State,@,North Carolina,W,1,2,2.0,0,james-coleman-1
Michael Cooper,2003-08-30,1,Georgia,@,Clemson,W,5,45,9.0,0,michael-cooper-1
Nic Costa,2003-08-30,1,Arizona,,Texas-El Paso,W,3,33,11.0,1,nic-costa-1
Dwight Counter,2003-08-30,1,New Mexico,,Texas State,W,1,40,40.0,0,dwight-counter-1
D.D. Cox,2003-08-30,1,New Mexico,,Texas State,W,17,77,4.5,1,dd-cox-1
Clenton Crossley,2003-08-30,1,South Florida,@,Alabama,L,3,13,4.3,0,clenton-crossley-1
Brodie Croyle,2003-08-30,1,Alabama,,South Florida,W,4,0,0.0,0,brodie-croyle-1
Orlando Cruz,2003-08-30,1,Texas-El Paso,@,Arizona,L,1,-6,-6.0,0,orlando-cruz-1
Sonny Cumbie,2003-08-30,1,Texas Tech,,Southern Methodist,W,1,0,0.0,0,sonny-cumbie-1
Jay Cutler,2003-08-30,1,Vanderbilt,,Mississippi,L,9,6,0.7,0,jay-cutler-1
Micky D'Angelo,2003-08-30,1,Southern Mississippi,@,California,L,6,-4,-0.7,0,micky-dangelo-1
Lane Danielsen,2003-08-30,1,Iowa State,,Northern Iowa,W,1,-1,-1.0,0,lane-danielsen-1
Kenneth Darby,2003-08-30,1,Alabama,,South Florida,W,8,41,5.1,0,kenneth-darby-1
Cedric Dargan,2003-08-30,1,Duke,@,Virginia,L,8,35,4.4,0,cedric-dargan-1
Judd Davies,2003-08-30,1,Nebraska,,Oklahoma State,W,10,33,3.3,1,judd-davies-1
Anthony Davis,2003-08-30,1,Wisconsin,@,West Virginia,W,30,167,5.6,1,anthony-davis-3
Carey Davis,2003-08-30,1,Illinois,N,Missouri,L,2,7,3.5,0,carey-davis-1
Champ Davis,2003-08-30,1,Iowa,,Miami (OH),W,2,8,4.0,0,champ-davis-1
Chris Davis,2003-08-30,1,Wake Forest,@,Boston College,W,1,6,6.0,0,chris-davis-4
Chris Davis,2003-08-30,1,Florida State,@,North Carolina,W,1,-6,-6.0,0,chris-davis-2
Jabari Davis,2003-08-30,1,Tennessee,,Fresno State,W,12,84,7.0,1,jabari-davis-1
Jason Davis,2003-08-30,1,Illinois,N,Missouri,L,5,11,2.2,0,jason-davis-2
Josh Davis,2003-08-30,1,Nebraska,,Oklahoma State,W,20,95,4.8,0,josh-davis-2
Rich Davis,2003-08-30,1,Air Force,,Wofford,W,1,2,2.0,0,rich-davis-1
Rodney Davis,2003-08-30,1,Fresno State,@,Tennessee,L,13,16,1.2,0,rodney-davis-1
Yonus Davis,2003-08-30,2,San Jose State,@,Florida,L,7,17,2.4,0,yonus-davis-1
Dave Dawson,2003-08-30,1,Buffalo,@,Rutgers,L,14,125,8.9,1,dave-dawson-1
B.J. Dean,2003-08-30,1,Florida State,@,North Carolina,W,2,11,5.5,0,bj-dean-1
Hershel Dennis,2003-08-30,1,Southern California,@,Auburn,W,21,85,4.0,1,hershel-dennis-1
Gavin Dickey,2003-08-30,1,Florida,,San Jose State,W,3,-3,-1.0,0,gavin-dickey-1
Horace Dodd,2003-08-30,1,Boston College,,Wake Forest,L,7,14,2.0,0,horace-dodd-1
Tyrell Dortch,2003-08-30,1,Michigan State,,Western Michigan,W,16,58,3.6,0,tyrell-dortch-1
Kwane Doster,2003-08-30,1,Vanderbilt,,Mississippi,L,14,41,2.9,0,kwane-doster-1
Chris Douglas,2003-08-30,1,Duke,@,Virginia,L,19,89,4.7,0,chris-douglas-1
Steve Douglas,2003-08-30,1,Texas-El Paso,@,Arizona,L,2,4,2.0,0,steve-douglas-1
Omar Duarte,2003-08-30,1,Texas-El Paso,@,Arizona,L,1,-7,-7.0,0,omar-duarte-1
Theron Dudley,2003-08-30,1,Alabama-Birmingham,@,Baylor,W,1,0,0.0,0,theron-dudley-1
Terrence Dunbar,2003-08-30,1,Arkansas State,@,Texas A&M,L,3,-1,-0.3,0,terrence-dunbar-1
Darian Durant,2003-08-30,1,North Carolina,,Florida State,L,6,22,3.7,0,darian-durant-1
Adimchinobe Echemandu,2003-08-30,2,California,,Southern Mississippi,W,17,127,7.5,1,adimchinobe-echemandu-1
Kyle Eckel,2003-08-30,1,Navy,,Virginia Military Institute,W,17,129,7.6,2,kyle-eckel-1
Jared Ellerson,2003-08-30,1,Minnesota,,Tulsa,W,1,1,1.0,0,jared-ellerson-1
Tali Ena,2003-08-30,1,New Mexico,,Texas State,W,1,6,6.0,0,tali-ena-1
Ty Eriks,2003-08-30,1,Washington,@,Ohio State,L,1,3,3.0,0,ty-eriks-1
Mike Espy,2003-08-30,1,Mississippi,@,Vanderbilt,W,1,6,6.0,0,mike-espy-1
Anthony Evans,2003-08-30,1,Houston,,Rice,W,12,72,6.0,0,anthony-evans-1
Jonathan Evans,2003-08-30,1,Baylor,,Alabama-Birmingham,L,5,14,2.8,0,jonathan-evans-1
Kevin Fant,2003-08-30,1,Mississippi State,,Oregon,L,5,9,1.8,1,kevin-fant-1
Clarence Farmer,2003-08-30,1,Arizona,,Texas-El Paso,W,8,20,2.5,1,clarence-farmer-1
Derek Farmer,2003-08-30,1,Texas A&M,,Arkansas State,W,9,21,2.3,0,derek-farmer-1
Ciatrick Fason,2003-08-30,1,Florida,,San Jose State,W,3,17,5.7,0,ciatrick-fason-1
Makonnen Fenton,2003-08-30,1,Temple,@,Penn State,L,23,118,5.1,1,makonnen-fenton-1
Josh Fields,2003-08-30,1,Oklahoma State,@,Nebraska,L,2,-7,-3.5,0,josh-fields-1
Jason Fife,2003-08-30,1,Oregon,@,Mississippi State,W,3,-3,-1.0,1,jason-fife-1
Brian Fisher,2003-08-30,1,South Florida,@,Alabama,L,2,7,3.5,1,brian-fisher-1
Adam Fitch,2003-08-30,1,Air Force,,Wofford,W,7,22,3.1,0,adam-fitch-1
Matt Floberg,2003-08-30,1,Oregon,@,Mississippi State,W,1,3,3.0,0,matt-floberg-1
Nichiren Flowers,2003-08-30,1,Nevada,,Southern Utah,W,1,5,5.0,0,nichiren-flowers-1
Malcom Floyd,2003-08-30,1,Wyoming,,Montana State,W,1,1,1.0,0,malcom-floyd-1
Austin Flynn,2003-08-30,1,Iowa State,,Northern Iowa,W,13,67,5.2,1,austin-flynn-1
Carl Francis,2003-08-30,1,Houston,,Rice,W,5,26,5.2,0,carl-francis-1
Michael Franklin,2003-08-30,1,San Diego State,,Eastern Washington,W,7,23,3.3,0,michael-franklin-1
Marrio Fraser,2003-08-30,1,Troy,@,Kansas State,L,11,42,3.8,0,marrio-fraser-1
Charles Frederick,2003-08-30,1,Washington,@,Ohio State,L,1,4,4.0,0,charles-frederick-1
