Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
J.J. Taylor,2019-08-24,1,Arizona,@,Hawaii,L,1,13,13.0,0,jj-taylor-1
Jeff Thomas,2019-08-24,1,Miami (FL),N,Florida,L,2,28,14.0,0,jeff-thomas-6
Kadarius Toney,2019-08-24,1,Florida,N,Miami (FL),W,1,66,66.0,1,kadarius-toney-1
JoJo Ward,2019-08-24,1,Hawaii,,Arizona,W,4,70,17.5,1,jojo-ward-1
Michael Wiley,2019-08-24,1,Arizona,@,Hawaii,L,3,50,16.7,0,michael-wiley-3
Bryce Wolma,2019-08-24,1,Arizona,@,Hawaii,L,1,14,14.0,1,bryce-wolma-1
Keshunn Abram,2019-08-29,1,Kent State,@,Arizona State,L,1,3,3.0,0,keshunn-abram-1
Ke'von Ahmad,2019-08-29,1,Central Florida,,Florida A&M,W,1,15,15.0,0,kevon-ahmad-1
Brandon Aiyuk,2019-08-29,1,Arizona State,,Kent State,W,4,140,35.0,1,brandon-aiyuk-1
Maurice Alexander,2019-08-29,1,Florida International,@,Tulane,L,5,30,6.0,0,maurice-alexander-2
Otis Anderson,2019-08-29,1,Central Florida,,Florida A&M,W,3,39,13.0,1,otis-anderson-1
Jhamon Ausbon,2019-08-29,1,Texas A&M,,Texas State,W,6,75,12.5,1,jhamon-ausbon-1
Chris Autman-Bell,2019-08-29,1,Minnesota,,South Dakota State,W,2,17,8.5,0,chris-autman-bell-1
Joachim Bangda,2019-08-29,1,Kent State,@,Arizona State,L,1,5,5.0,0,joachim-bangda-1
Javen Banks,2019-08-29,1,Texas State,@,Texas A&M,L,2,19,9.5,0,javen-banks-1
Rashod Bateman,2019-08-29,1,Minnesota,,South Dakota State,W,5,132,26.4,1,rashod-bateman-1
Glenn Beal,2019-08-29,1,Texas A&M,,Texas State,W,2,10,5.0,0,glenn-beal-1
Eno Benjamin,2019-08-29,1,Arizona State,,Kent State,W,3,32,10.7,1,eno-benjamin-1
JaQuan Blackwell,2019-08-29,1,San Jose State,,Northern Colorado,W,3,31,10.3,0,jaquan-blackwell-1
Josh Blancato,2019-08-29,1,Georgia Tech,@,Clemson,L,1,34,34.0,0,josh-blancato-1
Jermaine Braddock,2019-08-29,1,San Jose State,,Northern Colorado,W,2,22,11.0,1,jermaine-braddock-1
Darius Bradwell,2019-08-29,1,Tulane,,Florida International,W,1,1,1.0,0,darius-bradwell-1
Ahmarean Brown,2019-08-29,1,Georgia Tech,@,Clemson,L,1,28,28.0,1,ahmarean-brown-1
Matt Bushman,2019-08-29,1,Brigham Young,,Utah,L,6,62,10.3,0,matt-bushman-1
Seth Caillout,2019-08-29,1,Texas State,@,Texas A&M,L,4,37,9.3,0,seth-caillout-1
A.J. Carter,2019-08-29,1,Arizona State,,Kent State,W,1,16,16.0,0,aj-carter-1
Malachi Carter,2019-08-29,1,Georgia Tech,@,Clemson,L,1,11,11.0,0,malachi-carter-1
J.C. Chalk,2019-08-29,1,Clemson,,Georgia Tech,W,1,8,8.0,0,jc-chalk-1
T.J. Chase,2019-08-29,1,Clemson,,Georgia Tech,W,1,1,1.0,0,tj-chase-1
Andrew Clair,2019-08-29,1,Bowling Green State,,Morgan State,W,2,25,12.5,0,andrew-clair-1
Jashaun Corbin,2019-08-29,1,Texas A&M,,Texas State,W,4,12,3.0,1,jashaun-corbin-1
Chase Cota,2019-08-29,1,UCLA,@,Cincinnati,L,1,7,7.0,1,chase-cota-1
Britain Covey,2019-08-29,1,Utah,@,Brigham Young,W,1,4,4.0,0,britain-covey-1
Andre Crump,2019-08-29,1,San Jose State,,Northern Colorado,W,1,10,10.0,0,andre-crump-1
Frank Darby,2019-08-29,1,Arizona State,,Kent State,W,3,53,17.7,0,frank-darby-1
Gabriel Davis,2019-08-29,1,Central Florida,,Florida A&M,W,3,68,22.7,2,gabriel-davis-1
Quartney Davis,2019-08-29,1,Texas A&M,,Texas State,W,6,85,14.2,1,quartney-davis-1
Tyler Davis,2019-08-29,1,Georgia Tech,@,Clemson,L,1,7,7.0,0,tyler-davis-5
Derrick Deese,2019-08-29,1,San Jose State,,Northern Colorado,W,1,14,14.0,1,derrick-deese-1
Josiah Deguara,2019-08-29,1,Cincinnati,,UCLA,W,4,53,13.3,1,josiah-deguara-1
Bryson Denley,2019-08-29,1,Bowling Green State,,Morgan State,W,2,23,11.5,0,bryson-denley-1
Antwan Dixon,2019-08-29,1,Kent State,@,Arizona State,L,4,44,11.0,0,antwan-dixon-2
Jaylen Dixon,2019-08-29,1,Utah,@,Brigham Young,W,1,9,9.0,0,jaylen-dixon-1
Lyn-J Dixon,2019-08-29,1,Clemson,,Georgia Tech,W,1,22,22.0,0,lyn-j-dixon-1
Cameron Dollar,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,5,58,11.6,0,cameron-dollar-1
Mason Donaldson,2019-08-29,1,Connecticut,,Wagner,W,2,30,15.0,0,mason-donaldson-1
Austin Dorris,2019-08-29,1,Bowling Green State,,Morgan State,W,2,13,6.5,0,austin-dorris-1
Demetrius Douglas,2019-08-29,1,Minnesota,,South Dakota State,W,1,1,1.0,0,demetrius-douglas-2
Matt Drayton,2019-08-29,1,Connecticut,,Wagner,W,5,51,10.2,0,matt-drayton-1
Greg Dulcich,2019-08-29,1,UCLA,@,Cincinnati,L,1,14,14.0,0,greg-dulcich-1
Micaleous Elder,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,2,37,18.5,1,micaleous-elder-1
Solomon Enis,2019-08-29,1,Utah,@,Brigham Young,W,1,12,12.0,0,solomon-enis-1
Jaylen Erwin,2019-08-29,1,UCLA,@,Cincinnati,L,3,37,12.3,0,jaylen-erwin-1
Travis Etienne,2019-08-29,1,Clemson,,Georgia Tech,W,1,3,3.0,0,travis-etienne-1
Demetric Felton,2019-08-29,1,UCLA,@,Cincinnati,L,2,91,45.5,1,demetric-felton-1
Brett Foley,2019-08-29,1,San Jose State,,Northern Colorado,W,1,12,12.0,0,brett-foley-1
Kyle Fourtenbary,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,4,4.0,0,kyle-fourtenbary-1
Tony Gaiter IV,2019-08-29,1,Florida International,@,Tulane,L,3,35,11.7,0,tony-gaiter-iv-1
Bailey Gaither,2019-08-29,1,San Jose State,,Northern Colorado,W,2,6,3.0,0,bailey-gaither-1
Cadarius Gaskin,2019-08-29,1,Florida International,@,Tulane,L,1,-1,-1.0,0,cadarius-gaskin-1
Thomas Geddis,2019-08-29,1,Cincinnati,,UCLA,W,3,25,8.3,0,thomas-geddis-1
T.J. Graham,2019-08-29,1,Texas State,@,Texas A&M,L,4,53,13.3,1,tj-graham-2
Markus Grossman,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,6,6.0,0,markus-grossman-1
Jonathan Haden,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,28,28.0,0,jonathan-haden-1
Cameron Hairston,2019-08-29,1,Connecticut,,Wagner,W,1,30,30.0,0,cameron-hairston-1
Isaiah Hamilton,2019-08-29,1,San Jose State,,Northern Colorado,W,5,91,18.2,0,isaiah-hamilton-2
Alex Harris,2019-08-29,1,Central Florida,,Florida A&M,W,1,26,26.0,1,alex-harris-2
Jacob Harris,2019-08-29,1,Central Florida,,Florida A&M,W,1,17,17.0,0,jacob-harris-2
Mason Hays,2019-08-29,1,Texas State,@,Texas A&M,L,2,10,5.0,0,mason-hays-1
Noah Henderson,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,5,49,9.8,0,noah-henderson-2
Aleva Hifo,2019-08-29,1,Brigham Young,,Utah,L,4,40,10.0,0,aleva-hifo-1
Tee Higgins,2019-08-29,1,Clemson,,Georgia Tech,W,4,98,24.5,1,tee-higgins-1
Jerry Howard,2019-08-29,1,Georgia Tech,@,Clemson,L,2,57,28.5,0,jerry-howard-2
Tommy Hudson,2019-08-29,1,Arizona State,,Kent State,W,1,7,7.0,0,tommy-hudson-1
Billy Humphreys,2019-08-29,1,San Jose State,,Northern Colorado,W,1,15,15.0,0,billy-humphreys-1
Mohamed Ibrahim,2019-08-29,1,Minnesota,,South Dakota State,W,2,-2,-1.0,0,mohamed-ibrahim-1
Martell Irby,2019-08-29,1,UCLA,@,Cincinnati,L,1,7,7.0,0,martell-irby-1
Jayson Jackson,2019-08-29,1,Cincinnati,,UCLA,W,3,36,12.0,0,jayson-jackson-1
Lucky Jackson,2019-08-29,1,Western Kentucky,,Central Arkansas,L,3,21,7.0,0,lucky-jackson-1
Tyrick James,2019-08-29,1,Tulane,,Florida International,W,4,60,15.0,1,tyrick-james-1
Amari Johnson,2019-08-29,1,Central Florida,,Florida A&M,W,2,67,33.5,1,amari-johnson-1
Marlyn Johnson,2019-08-29,1,Buffalo,,,W,1,27,27.0,0,marlyn-johnson-1
Tyler Johnson,2019-08-29,1,Minnesota,,South Dakota State,W,3,28,9.3,0,tyler-johnson-6
Amare Jones,2019-08-29,1,Tulane,,Florida International,W,3,38,12.7,0,amare-jones-1
Anthony Jones,2019-08-29,1,Florida International,@,Tulane,L,1,3,3.0,0,anthony-jones-8
Davon Jones,2019-08-29,1,Bowling Green State,,Morgan State,W,3,27,9.0,1,davon-jones-1
Lopini Katoa,2019-08-29,1,Brigham Young,,Utah,L,1,3,3.0,0,lopini-katoa-1
Brant Kuithe,2019-08-29,1,Utah,@,Brigham Young,W,3,37,12.3,0,brant-kuithe-1
Frank Ladson Jr.,2019-08-29,1,Clemson,,Georgia Tech,W,1,21,21.0,1,frank-ladson-jr-1
Garland LaFrance,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,8,8.0,0,garland-lafrance-1
Drayton Law,2019-08-29,1,Central Michigan,,Albany,W,1,13,13.0,0,drayton-law-1
Jaelyn Lay,2019-08-29,1,Clemson,,Georgia Tech,W,1,20,20.0,0,jaelyn-lay-1
Zac Lefebvre,2019-08-29,1,Buffalo,,,W,2,43,21.5,2,zac-lefebvre-1
Ben LeMay,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,2,2.0,0,ben-lemay-1
Kobe Lewis,2019-08-29,1,Central Michigan,,Albany,W,2,19,9.5,0,kobe-lewis-1
Austin Maloney,2019-08-29,1,Florida International,@,Tulane,L,2,45,22.5,0,austin-maloney-1
Kevin Marks,2019-08-29,1,Buffalo,,,W,1,-4,-4.0,0,kevin-marks-1
Jordan Mason,2019-08-29,1,Georgia Tech,@,Clemson,L,1,0,0.0,0,jordan-mason-1
Noah Massey,2019-08-29,1,Bowling Green State,,Morgan State,W,1,14,14.0,0,noah-massey-1
Heron Maurisseau,2019-08-29,1,Connecticut,,Wagner,W,4,33,8.3,0,heron-maurisseau-1
Napoleon Maxwell,2019-08-29,1,Florida International,@,Tulane,L,1,7,7.0,0,napoleon-maxwell-1
Aaron McAllister,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,3,3.0,1,aaron-mcallister-1
Jalen McCleskey,2019-08-29,1,Tulane,,Florida International,W,1,5,5.0,0,jalen-mccleskey-1
Greg McCrae,2019-08-29,1,Central Florida,,Florida A&M,W,1,7,7.0,0,greg-mccrae-1
Isaiah McKoy,2019-08-29,1,Kent State,@,Arizona State,L,2,26,13.0,1,isaiah-mckoy-1
Rashad Medaris,2019-08-29,1,Cincinnati,,UCLA,W,2,23,11.5,0,rashad-medaris-1
Dax Milne,2019-08-29,1,Brigham Young,,Utah,L,1,19,19.0,0,dax-milne-1
Myron Mitchell,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,4,4.0,0,myron-mitchell-1
Darnell Mooney,2019-08-29,1,Tulane,,Florida International,W,4,84,21.0,1,darnell-mooney-1
Quintin Morris,2019-08-29,1,Bowling Green State,,Morgan State,W,5,65,13.0,2,quintin-morris-1
Jakairi Moses,2019-08-29,1,Western Kentucky,,Central Arkansas,L,3,51,17.0,0,jakairi-moses-1
Zack Moss,2019-08-29,1,Utah,@,Brigham Young,W,2,7,3.5,0,zack-moss-1
Samson Nacua,2019-08-29,1,Utah,@,Brigham Young,W,1,2,2.0,0,samson-nacua-1
Joseph Ngata,2019-08-29,1,Clemson,,Georgia Tech,W,1,12,12.0,0,joseph-ngata-1
Keonta Nixon,2019-08-29,1,Central Michigan,,Albany,W,4,33,8.3,0,keonta-nixon-1
Tre Nixon,2019-08-29,1,Central Florida,,Florida A&M,W,6,61,10.2,1,tre-nixon-2
Ryan O'Keefe,2019-08-29,1,Central Florida,,Florida A&M,W,1,12,12.0,0,ryan-okeefe-1
Julian Ortega-Jones,2019-08-29,1,Bowling Green State,,Morgan State,W,5,69,13.8,0,julian-ortega-jones-1
Diondre Overton,2019-08-29,1,Clemson,,Georgia Tech,W,1,3,3.0,0,diondre-overton-1
DeJon Packer,2019-08-29,1,San Jose State,,Northern Colorado,W,4,14,3.5,0,dejon-packer-1
Sterling Palmer,2019-08-29,1,Florida International,@,Tulane,L,2,49,24.5,0,sterling-palmer-1
Kendall Parham,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,23,23.0,1,kendall-parham-1
Jaret Patterson,2019-08-29,1,Buffalo,,,W,1,3,3.0,0,jaret-patterson-1
Roshauud Paul,2019-08-29,1,Texas A&M,,Texas State,W,1,11,11.0,0,roshauud-paul-1
Ricky Pearsall,2019-08-29,1,Arizona State,,Kent State,W,1,16,16.0,0,ricky-pearsall-1
Jahcour Pearson,2019-08-29,1,Western Kentucky,,Central Arkansas,L,7,68,9.7,0,jahcour-pearson-1
Alec Pierce,2019-08-29,1,Cincinnati,,UCLA,W,2,59,29.5,0,alec-pierce-2
Kalil Pimpleton,2019-08-29,1,Central Michigan,,Albany,W,8,40,5.0,1,kalil-pimpleton-1
Hayden Pittman,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,6,6.0,0,hayden-pittman-1
Tony Poljan,2019-08-29,1,Central Michigan,,Albany,W,3,27,9.0,0,tony-poljan-1
Cornell Powell,2019-08-29,1,Clemson,,Georgia Tech,W,1,13,13.0,0,cornell-powell-1
Jalen Preston,2019-08-29,1,Texas A&M,,Texas State,W,2,18,9.0,0,jalen-preston-1
Kavious Price,2019-08-29,1,Kent State,@,Arizona State,L,3,-2,-0.7,0,kavious-price-1
Tyler Ringwood,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,3,26,8.7,0,tyler-ringwood-1
Jacob Robertson,2019-08-29,1,Tulane,,Florida International,W,1,-4,-4.0,0,jacob-robertson-1
Kairee Robinson,2019-08-29,1,San Jose State,,Northern Colorado,W,1,9,9.0,0,kairee-robinson-1
Kendrick Rogers,2019-08-29,1,Texas A&M,,Texas State,W,1,12,12.0,0,kendrick-rogers-1
Gunner Romney,2019-08-29,1,Brigham Young,,Utah,L,3,33,11.0,0,gunner-romney-1
Justyn Ross,2019-08-29,1,Clemson,,Georgia Tech,W,3,13,4.3,0,justyn-ross-1
Joshua Samuel,2019-08-29,1,Western Kentucky,,Central Arkansas,L,2,10,5.0,0,joshua-samuel-1
Tyrone Scott,2019-08-29,1,Central Michigan,,Albany,W,5,93,18.6,2,tyrone-scott-1
Jah'Marae Sheread,2019-08-29,1,Texas State,@,Texas A&M,L,3,18,6.0,0,jahmarae-sheread-1
Talon Shumway,2019-08-29,1,Brigham Young,,Utah,L,2,12,6.0,0,talon-shumway-1
Joshua Simon,2019-08-29,1,Western Kentucky,,Central Arkansas,L,3,53,17.7,1,joshua-simon-1
Micah Simon,2019-08-29,1,Brigham Young,,Utah,L,3,35,11.7,0,micah-simon-1
Demari Simpkins,2019-08-29,1,Utah,@,Brigham Young,W,4,35,8.8,0,demari-simpkins-1
Christian Sims,2019-08-29,1,Bowling Green State,,Morgan State,W,2,27,13.5,1,christian-sims-1
Jacquez Sloan,2019-08-29,1,Western Kentucky,,Central Arkansas,L,5,74,14.8,0,jacquez-sloan-1
Brannon Spector,2019-08-29,1,Clemson,,Georgia Tech,W,1,3,3.0,0,brannon-spector-1
Will Swinney,2019-08-29,1,Clemson,,Georgia Tech,W,1,4,4.0,0,will-swinney-1
Anthony Taylor,2019-08-29,1,Texas State,@,Texas A&M,L,3,8,2.7,0,anthony-taylor-7
Art Thompkins,2019-08-29,1,Connecticut,,Wagner,W,2,14,7.0,0,art-thompkins-1
Bentavious Thompson,2019-08-29,1,Central Florida,,Florida A&M,W,1,10,10.0,0,bentavious-thompson-1
Shermar Thornton,2019-08-29,1,Florida International,@,Tulane,L,4,40,10.0,1,shermar-thornton-1
Jaetavian Toles,2019-08-29,1,Tulane,,Florida International,W,1,11,11.0,0,jaetavian-toles-1
Victor Tucker,2019-08-29,1,UNC Charlotte,,Gardner-Webb,W,1,11,11.0,0,victor-tucker-1
Caleb Twyford,2019-08-29,1,Texas State,@,Texas A&M,L,4,6,1.5,0,caleb-twyford-1
Gaej Walker,2019-08-29,1,Western Kentucky,,Central Arkansas,L,1,15,15.0,0,gaej-walker-1
Jonathan Ward,2019-08-29,1,Central Michigan,,Albany,W,3,53,17.7,0,jonathan-ward-3
Michael Warren II,2019-08-29,1,Cincinnati,,UCLA,W,3,27,9.0,1,michael-warren-ii-1
Austin Watkins,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,2,51,25.5,0,austin-watkins-1
Jordan Wayne-Prather,2019-08-29,1,Bowling Green State,,Morgan State,W,3,31,10.3,0,jordan-wayne-prather-1
Hutch White,2019-08-29,1,Texas State,@,Texas A&M,L,7,60,8.6,0,hutch-white-1
Josh Whyle,2019-08-29,1,Cincinnati,,UCLA,W,1,19,19.0,0,josh-whyle-1
Javaughn Williams,2019-08-29,1,Kent State,@,Arizona State,L,1,4,4.0,0,javaughn-williams-1
Kyle Williams,2019-08-29,1,Arizona State,,Kent State,W,2,20,10.0,0,kyle-williams-8
Marlon Williams,2019-08-29,1,Central Florida,,Florida A&M,W,3,34,11.3,0,marlon-williams-5
Ty'Son Williams,2019-08-29,1,Brigham Young,,Utah,L,1,4,4.0,0,tyson-williams-4
Joel Wilson,2019-08-29,1,Central Michigan,,Albany,W,1,7,7.0,0,joel-wilson-1
Larry Wooden,2019-08-29,1,Alabama-Birmingham,,Alabama State,W,1,-4,-4.0,0,larry-wooden-1
Jalen Wydermyer,2019-08-29,1,Texas A&M,,Texas State,W,1,9,9.0,0,jalen-wydermyer-1
Matt Alaimo,2019-08-30,1,Rutgers,,Massachusetts,W,2,32,16.0,0,matt-alaimo-1
Amad Anderson Jr.,2019-08-30,1,Purdue,@,Nevada,L,6,60,10.0,0,amad-anderson-jr-1
Jackson Anthrop,2019-08-30,1,Purdue,@,Nevada,L,1,38,38.0,1,jackson-anthrop-1
Sean Atkins,2019-08-30,1,South Florida,,Wisconsin,L,1,1,1.0,0,sean-atkins-1
David Bell,2019-08-30,1,Purdue,@,Nevada,L,1,49,49.0,1,david-bell-6
Raheem Blackshear,2019-08-30,1,Rutgers,,Massachusetts,W,9,126,14.0,1,raheem-blackshear-1
Gerold Bright,2019-08-30,1,Utah State,@,Wake Forest,L,4,30,7.5,0,gerold-bright-1
Jessie Britt,2019-08-30,1,Massachusetts,@,Rutgers,L,1,-2,-2.0,0,jessie-britt-1
Shamari Brooks,2019-08-30,1,Tulsa,@,Michigan State,L,1,-6,-6.0,0,shamari-brooks-1
Tony Brown,2019-08-30,1,Colorado,N,Colorado State,W,3,71,23.7,0,tony-brown-9
Cameron Butler,2019-08-30,1,Colorado State,N,Colorado,L,2,17,8.5,1,cameron-butler-1
Cade Carney,2019-08-30,1,Wake Forest,,Utah State,W,1,6,6.0,0,cade-carney-1
Logan Carter,2019-08-30,1,Oklahoma State,@,Oregon State,W,1,1,1.0,0,logan-carter-2
Quintez Cephus,2019-08-30,1,Wisconsin,@,South Florida,W,3,39,13.0,0,quintez-cephus-1
Brandon Chapman,2019-08-30,1,Wake Forest,,Utah State,W,3,24,8.0,0,brandon-chapman-1
John Chenal,2019-08-30,1,Wisconsin,@,South Florida,W,1,12,12.0,0,john-chenal-1
Dominic Christian,2019-08-30,1,Nevada,,Purdue,W,2,41,20.5,1,dominic-christian-1
Steven Claude,2019-08-30,1,Wake Forest,,Utah State,W,6,70,11.7,0,steven-claude-1
Taylor Compton,2019-08-30,1,Utah State,@,Wake Forest,L,1,0,0.0,0,taylor-compton-1
Elijah Cooks,2019-08-30,1,Nevada,,Purdue,W,7,60,8.6,2,elijah-cooks-1
Sam Crawford Jr.,2019-08-30,1,Tulsa,@,Michigan State,L,5,49,9.8,1,sam-crawford-jr-1
Jordan Cronkrite,2019-08-30,1,South Florida,,Wisconsin,L,3,23,7.7,0,jordan-cronkrite-1
Danny Davis,2019-08-30,1,Wisconsin,@,South Florida,W,2,19,9.5,0,danny-davis-5
Brennon Dingle,2019-08-30,1,Massachusetts,@,Rutgers,L,3,20,6.7,0,brennon-dingle-1
Matt Dotson,2019-08-30,1,Michigan State,,Tulsa,W,3,22,7.3,0,matt-dotson-1
Romeo Doubs,2019-08-30,1,Nevada,,Purdue,W,5,47,9.4,0,romeo-doubs-1
DeVontres Dukes,2019-08-30,1,South Florida,,Wisconsin,L,1,13,13.0,0,devontres-dukes-1
Jack Dunn,2019-08-30,1,Wisconsin,@,South Florida,W,1,-1,-1.0,0,jack-dunn-1
Nashon Ellerbe,2019-08-30,1,Rice,@,Army,L,1,15,15.0,0,nashon-ellerbe-1
Jake Ferguson,2019-08-30,1,Wisconsin,@,South Florida,W,3,20,6.7,0,jake-ferguson-1
Champ Flemings,2019-08-30,1,Oregon State,,Oklahoma State,L,2,16,8.0,0,champ-flemings-1
Kaleb Fossum,2019-08-30,1,Nevada,,Purdue,W,6,58,9.7,0,kaleb-fossum-1
Jack Freudenthal,2019-08-30,1,Wake Forest,,Utah State,W,4,31,7.8,0,jack-freudenthal-1
Garrett Groshek,2019-08-30,1,Wisconsin,@,South Florida,W,2,13,6.5,0,garrett-groshek-1
Nikko Hall,2019-08-30,1,Colorado State,N,Colorado,L,2,18,9.0,0,nikko-hall-1
Jalen Harris,2019-08-30,1,Colorado,N,Colorado State,W,2,24,12.0,1,jalen-harris-2
Christian Hayes,2019-08-30,1,Army,,Rice,W,1,17,17.0,0,christian-hayes-1
Connor Heyward,2019-08-30,1,Michigan State,,Tulsa,W,3,28,9.3,1,connor-heyward-1
Melvin Hill,2019-08-30,1,Massachusetts,@,Rutgers,L,1,2,2.0,0,melvin-hill-2
Kendall Hinton,2019-08-30,1,Wake Forest,,Utah State,W,9,66,7.3,1,kendall-hinton-1
Artice Hobbs IV,2019-08-30,1,Army,,Rice,W,1,19,19.0,0,artice-hobbs-iv-1
Isaiah Hodgins,2019-08-30,1,Oregon State,,Oklahoma State,L,9,170,18.9,2,isaiah-hodgins-1
Brycen Hopkins,2019-08-30,1,Purdue,@,Nevada,L,6,84,14.0,1,brycen-hopkins-1
Kyle Horn,2019-08-30,1,Massachusetts,@,Rutgers,L,4,37,9.3,1,kyle-horn-1
Alexander Horvath,2019-08-30,1,Purdue,@,Nevada,L,3,21,7.0,0,alexander-horvath-1
Mohamed Jabbie,2019-08-30,1,Rutgers,,Massachusetts,W,3,44,14.7,0,mohamed-jabbie-1
Warren Jackson,2019-08-30,1,Colorado State,N,Colorado,L,8,87,10.9,1,warren-jackson-2
La'darius Jefferson,2019-08-30,1,Michigan State,,Tulsa,W,2,29,14.5,0,ladarius-jefferson-1
Jermaine Johnson Jr.,2019-08-30,1,Massachusetts,@,Rutgers,L,6,27,4.5,0,jermaine-johnson-jr-1
Josh Johnson,2019-08-30,1,Tulsa,@,Michigan State,L,3,19,6.3,0,josh-johnson-9
Josiah Johnson,2019-08-30,1,Massachusetts,@,Rutgers,L,1,2,2.0,0,josiah-johnson-1
Keenen Johnson,2019-08-30,1,Tulsa,@,Michigan State,L,1,37,37.0,0,keenen-johnson-1
Jaxson Kincaide,2019-08-30,1,Nevada,,Purdue,W,1,4,4.0,0,jaxson-kincaide-1
Marvin Kinsey,2019-08-30,1,Colorado State,N,Colorado,L,5,69,13.8,0,marvin-kinsey-1
Tyjon Lindsey,2019-08-30,1,Oregon State,,Oklahoma State,L,8,35,4.4,1,tyjon-lindsey-1
Siaosi Mariner,2019-08-30,1,Utah State,@,Wake Forest,L,8,118,14.8,1,siaosi-mariner-1
Trey McBride,2019-08-30,1,Colorado State,N,Colorado,L,4,52,13.0,0,trey-mcbride-1
Jordan McCray,2019-08-30,1,Oklahoma State,@,Oregon State,W,2,22,11.0,0,jordan-mccray-2
Bo Melton,2019-08-30,1,Rutgers,,Massachusetts,W,6,127,21.2,1,bo-melton-1
Bryce Miller,2019-08-30,1,South Florida,,Wisconsin,L,3,16,5.3,0,bryce-miller-1
C.J. Moore,2019-08-30,1,Oklahoma State,@,Oregon State,W,2,16,8.0,1,cj-moore-3
Rondale Moore,2019-08-30,1,Purdue,@,Nevada,L,11,124,11.3,1,rondale-moore-1
Jalen Nailor,2019-08-30,1,Michigan State,,Tulsa,W,3,5,1.7,0,jalen-nailor-1
Jordan Nathan,2019-08-30,1,Utah State,@,Wake Forest,L,6,83,13.8,1,jordan-nathan-1
Laress Nelson,2019-08-30,1,Michigan State,,Tulsa,W,1,25,25.0,0,laress-nelson-1
K.D. Nixon,2019-08-30,1,Colorado,N,Colorado State,W,2,29,14.5,0,kd-nixon-1
