Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Adam Butler,2014-09-13,3,Vanderbilt,,Massachusetts,W,2,2,4,0.0,0.0,adam-butler-1
Caleb Butler,2014-09-13,2,South Alabama,,Mississippi State,L,0,2,2,0.0,0.0,caleb-butler-1
Deon Butler,2014-09-13,3,Central Michigan,,Syracuse,L,1,0,1,0.0,0.0,deon-butler-2
Devin Butler,2014-09-13,3,Notre Dame,N,Purdue,W,4,0,4,0.0,0.0,devin-butler-1
James Butler,2014-09-13,3,Louisiana,@,Mississippi,L,1,0,1,0.0,0.0,james-butler-2
Rodney Butler,2014-09-13,3,New Mexico State,@,Texas-El Paso,L,5,12,17,0.0,0.0,rodney-butler-1
Kevin Byard,2014-09-13,3,Middle Tennessee State,,Western Kentucky,W,8,1,9,0.0,0.0,kevin-byard-1
Hatari Byrd,2014-09-13,3,Oklahoma,,Tennessee,W,1,0,1,0.0,0.0,hatari-byrd-1
Jamie Byrd,2014-09-13,3,South Florida,,North Carolina State,L,7,1,8,0.0,0.0,jamie-byrd-2
Jontey Byrd,2014-09-13,3,Kent State,@,Ohio State,L,0,1,1,0.0,0.0,jontey-byrd-1
Christian Byrum,2014-09-13,3,Old Dominion,,Eastern Michigan,W,0,1,1,0.0,0.0,christian-byrum-1
Trey Caldwell,2014-09-13,3,Louisiana-Monroe,@,Louisiana State,L,2,5,7,0.0,0.0,trey-caldwell-1
D.J. Calhoun,2014-09-13,3,Arizona State,@,Colorado,W,5,2,7,0.0,0.0,dj-calhoun-1
Taveze Calhoun,2014-09-13,3,Mississippi State,@,South Alabama,W,2,2,4,0.0,0.0,taveze-calhoun-1
Bryce Callahan,2014-09-13,2,Rice,@,Texas A&M,L,4,0,4,0.0,0.0,bryce-callahan-1
Jesse Callier,2014-09-13,3,Washington,,Illinois,W,1,0,1,0.0,0.0,jesse-callier-1
Derrick Calloway,2014-09-13,3,South Florida,,North Carolina State,L,1,1,2,0.0,0.0,derrick-calloway-1
Seth Calloway,2014-09-13,3,Troy,,Abilene Christian,L,1,1,2,1.0,0.0,seth-calloway-1
Tere Calloway,2014-09-13,3,Nevada,@,Arizona,L,3,0,3,0.0,0.0,tere-calloway-1
Christian Campbell,2014-09-13,3,Penn State,@,Rutgers,W,1,0,1,0.0,0.0,christian-campbell-1
De'Vondre Campbell,2014-09-13,3,Minnesota,@,Texas Christian,L,3,3,6,0.0,0.0,devondre-campbell-1
Maurice Canady,2014-09-13,3,Virginia,,Louisville,W,1,0,1,0.0,0.0,maurice-canady-1
Joe Cardona,2014-09-13,3,Navy,@,Texas State,W,1,0,1,0.0,0.0,joe-cardona-1
Hayden Carman,2014-09-13,3,Tulsa,@,Florida Atlantic,L,1,1,2,0.0,0.0,hayden-carman-1
Zavier Carmichael,2014-09-13,3,Duke,,Kansas,W,3,2,5,0.0,0.0,zavier-carmichael-1
Chris Carnegie,2014-09-13,2,Army,@,Stanford,L,3,3,6,0.0,0.0,chris-carnegie-1
Nathan Carpenter,2014-09-13,3,Ohio,@,Marshall,L,2,1,3,0.0,0.0,nathan-carpenter-1
Josh Carraway,2014-09-13,2,Texas Christian,,Minnesota,W,2,2,4,1.5,0.5,josh-carraway-1
Cody Carriger,2014-09-13,3,Oregon,,Wyoming,W,1,0,1,0.0,0.0,cody-carriger-1
Lloyd Carrington,2014-09-13,3,Arizona State,@,Colorado,W,2,1,3,1.0,0.0,lloyd-carrington-1
Jermaine Carter Jr.,2014-09-13,3,Maryland,,West Virginia,L,5,1,6,0.0,0.0,jermaine-carter-jr-1
Alex Carter,2014-09-13,3,Stanford,,Army,W,3,0,3,0.0,0.0,alex-carter-1
Antonio Carter,2014-09-13,2,South Alabama,,Mississippi State,L,2,3,5,0.0,0.0,antonio-carter-3
Cortez Carter,2014-09-13,3,Marshall,,Ohio,W,0,1,1,0.0,0.0,cortez-carter-1
Desman Carter,2014-09-13,3,Alabama-Birmingham,,Alabama A&M,W,2,0,2,0.0,0.0,desman-carter-1
Jamal Carter,2014-09-13,3,Miami (FL),,Arkansas State,W,2,4,6,0.0,0.0,jamal-carter-1
Lorenzo Carter,2014-09-13,2,Georgia,@,South Carolina,L,0,3,3,0.0,0.0,lorenzo-carter-1
Montrel Carter,2014-09-13,3,Louisiana,@,Mississippi,L,0,1,1,0.0,0.0,montrel-carter-1
Reggie Carter,2014-09-13,2,Georgia,@,South Carolina,L,0,1,1,0.0,0.0,reggie-carter-5
Sam Carter,2014-09-13,2,Texas Christian,,Minnesota,W,3,1,4,0.0,0.0,sam-carter-1
Steve Casali,2014-09-13,3,Massachusetts,@,Vanderbilt,L,0,1,1,0.5,0.0,steve-casali-1
Jeremy Cash,2014-09-13,3,Duke,,Kansas,W,6,6,12,0.5,0.5,jeremy-cash-2
James Castleman,2014-09-13,3,Oklahoma State,,Texas-San Antonio,W,3,0,3,0.0,0.0,james-castleman-1
Caleb Caston,2014-09-13,3,Arkansas State,@,Miami (FL),L,1,0,1,0.0,0.0,caleb-caston-1
Jeremy Castro,2014-09-13,3,Hawaii,,Northern Iowa,W,1,2,3,1.0,1.0,jeremy-castro-1
Donald Celiscar,2014-09-13,2,Western Michigan,@,Idaho,W,4,0,4,0.0,0.0,donald-celiscar-1
Johnell Celistan,2014-09-13,3,Tulsa,@,Florida Atlantic,L,0,1,1,0.0,0.0,johnell-celistan-1
Devin Centers,2014-09-13,3,Utah State,,Wake Forest,W,1,3,4,1.0,1.0,devin-centers-1
Todd Chandler,2014-09-13,3,South Florida,,North Carolina State,L,2,2,4,0.0,0.0,todd-chandler-1
Jarret Chapman,2014-09-13,3,Central Michigan,,Syracuse,L,2,2,4,0.0,0.0,jarret-chapman-1
Miles Chapman,2014-09-13,3,Ohio,@,Marshall,L,1,1,2,0.0,0.0,miles-chapman-1
Sandy Chapman,2014-09-13,3,Old Dominion,,Eastern Michigan,W,0,2,2,0.0,0.0,sandy-chapman-1
Taco Charlton,2014-09-13,3,Michigan,,Miami (OH),W,1,1,2,0.0,0.0,taco-charlton-1
Maurice Chavis,2014-09-13,3,Texas-El Paso,,New Mexico State,W,0,2,2,0.5,0.0,maurice-chavis-1
Mackendy Cheridor,2014-09-13,3,Georgia State,,Air Force,L,2,2,4,1.0,0.0,mackendy-cheridor-1
Justin Cherocci,2014-09-13,3,Central Michigan,,Syracuse,L,2,9,11,0.0,0.0,justin-cherocci-1
Dememtrius Cherry,2014-09-13,3,Arizona State,@,Colorado,W,3,0,3,0.0,0.0,dememtrius-cherry-1
Terrell Chestnut,2014-09-13,3,West Virginia,@,Maryland,W,3,3,6,0.0,0.0,terrell-chestnut-1
Anthony Chickillo,2014-09-13,3,Miami (FL),,Arkansas State,W,2,5,7,0.0,0.0,anthony-chickillo-1
Hassan Childs,2014-09-13,3,South Florida,,North Carolina State,L,1,0,1,0.0,0.0,hassan-childs-1
Patrick Choudja,2014-09-13,3,Nevada,@,Arizona,L,1,0,1,0.0,0.0,patrick-choudja-1
Bradley Chubb,2014-09-13,3,North Carolina State,@,South Florida,W,1,0,1,0.0,0.0,bradley-chubb-1
Brandon Chubb,2014-09-13,3,Wake Forest,@,Utah State,L,4,8,12,1.0,0.0,brandon-chubb-1
Zach Chubb,2014-09-13,3,Air Force,@,Georgia State,W,1,0,1,0.0,0.0,zach-chubb-1
Eric Church,2014-09-13,3,Kent State,@,Ohio State,L,1,1,2,0.0,0.0,eric-church-1
Anthony Cioffi,2014-09-13,3,Rutgers,,Penn State,L,0,1,1,0.0,0.0,anthony-cioffi-1
Chuck Clark,2014-09-13,3,Virginia Tech,,East Carolina,L,2,1,3,0.0,0.0,chuck-clark-1
Deandre Clark,2014-09-13,3,Louisiana State,,Louisiana-Monroe,W,0,2,2,0.0,0.0,deandre-clark-1
Frank Clark,2014-09-13,3,Michigan,,Miami (OH),W,3,0,3,0.0,0.0,frank-clark-1
Jeremy Clark,2014-09-13,3,Michigan,,Miami (OH),W,1,0,1,0.0,0.0,jeremy-clark-2
Kenneth Clark,2014-09-13,3,UCLA,N,Texas,W,1,1,2,0.0,0.0,kenneth-clark-1
Leroy Clark,2014-09-13,3,Purdue,N,Notre Dame,L,0,1,1,0.0,0.0,leroy-clark-2
Niles Clark,2014-09-13,3,North Carolina State,@,South Florida,W,1,0,1,0.0,0.0,niles-clark-1
Trace Clark,2014-09-13,3,Oklahoma State,,Texas-San Antonio,W,1,0,1,0.0,0.0,trace-clark-1
Deon Clarke,2014-09-13,3,Virginia Tech,,East Carolina,L,2,1,3,2.0,2.0,deon-clarke-1
B.J. Clay,2014-09-13,3,Georgia State,,Air Force,L,1,0,1,0.0,0.0,bj-clay-1
Brendon Clements,2014-09-13,3,Navy,@,Texas State,W,5,0,5,0.0,0.0,brendon-clements-1
Jarrod Clements,2014-09-13,3,Illinois,@,Washington,L,2,2,4,0.0,0.0,jarrod-clements-1
Tolando Cleveland,2014-09-13,3,Mississippi State,@,South Alabama,W,3,1,4,1.5,0.0,tolando-cleveland-1
Reshard Cliett,2014-09-13,3,South Florida,,North Carolina State,L,2,0,2,0.0,0.0,reshard-cliett-1
Tre Clifton,2014-09-13,3,Miami (OH),@,Michigan,L,1,1,2,0.0,0.0,tre-clifton-1
Kyle Clinton,2014-09-13,3,Ohio State,,Kent State,W,0,1,1,0.0,0.0,kyle-clinton-2
Cameron Clinton-Earl,2014-09-13,3,Northern Illinois,@,Nevada-Las Vegas,W,4,2,6,0.0,0.0,cameron-clinton-earl-1
Deonte Clyburn,2014-09-13,3,Colorado State,,California-Davis,W,1,3,4,0.0,0.0,deonte-clyburn-1
David Cobb,2014-09-13,3,Minnesota,@,Texas Christian,L,1,0,1,0.0,0.0,david-cobb-1
Demarco Cobbs,2014-09-13,3,Texas,N,UCLA,L,1,1,2,0.0,0.0,demarco-cobbs-1
Thieren Cockran,2014-09-13,3,Minnesota,@,Texas Christian,L,2,1,3,0.5,0.0,thieren-cockran-1
Byerson Cockrell,2014-09-13,3,Nebraska,@,Fresno State,W,3,0,3,1.0,0.0,byerson-cockrell-1
Devin Cockrell,2014-09-13,3,Texas-El Paso,,New Mexico State,W,4,0,4,0.0,0.0,devin-cockrell-1
Cyrus Coen,2014-09-13,3,Washington State,,Portland State,W,9,3,12,1.0,1.0,cyrus-coen-1
Barry Coffman,2014-09-13,3,New Mexico State,@,Texas-El Paso,L,1,0,1,0.0,0.0,barry-coffman-1
Charlie Coggins,2014-09-13,3,East Carolina,@,Virginia Tech,W,1,0,1,0.0,0.0,charlie-coggins-1
Adrian Colbert,2014-09-13,3,Texas,N,UCLA,L,2,2,4,0.0,0.0,adrian-colbert-1
Austin Cole,2014-09-13,2,South Alabama,,Mississippi State,L,0,1,1,0.0,0.0,austin-cole-1
Timothy Coleman Jr.,2014-09-13,3,Colorado,,Arizona State,L,1,0,1,0.0,0.0,timothy-coleman-jr-1
Amari Coleman,2014-09-13,3,Central Michigan,,Syracuse,L,1,0,1,0.0,0.0,amari-coleman-1
Cliff Coleman,2014-09-13,3,Mississippi,,Louisiana,W,1,1,2,0.0,0.0,cliff-coleman-1
Glenn Coleman,2014-09-13,3,Florida International,,Pittsburgh,L,1,0,1,0.0,0.0,glenn-coleman-1
Justin Coleman,2014-09-13,3,Tennessee,@,Oklahoma,L,2,3,5,0.0,0.0,justin-coleman-2
Tyson Coleman,2014-09-13,3,Oregon,,Wyoming,W,3,0,3,1.0,1.0,tyson-coleman-1
Henry Coley,2014-09-13,3,Virginia,,Louisville,W,4,3,7,2.0,1.0,henry-coley-1
Trevon Coley,2014-09-13,3,Florida Atlantic,,Tulsa,W,0,2,2,1.0,0.0,trevon-coley-1
Davison Colimon,2014-09-13,3,Florida International,,Pittsburgh,L,3,1,4,0.0,0.0,davison-colimon-1
Jalen Collins,2014-09-13,3,Louisiana State,,Louisiana-Monroe,W,1,2,3,1.0,0.0,jalen-collins-1
Jared Collins,2014-09-13,3,Arkansas,@,Texas Tech,W,0,1,1,0.0,0.0,jared-collins-1
Landon Collins,2014-09-13,3,Alabama,,Southern Mississippi,W,6,6,12,0.5,0.0,landon-collins-1
Maliek Collins,2014-09-13,3,Nebraska,@,Fresno State,W,1,3,4,0.0,0.0,maliek-collins-1
Trae Collins,2014-09-13,3,Southern Mississippi,@,Alabama,L,1,0,1,0.0,0.0,trae-collins-1
Evan Colorito,2014-09-13,3,Colorado State,,California-Davis,W,1,1,2,0.0,0.0,evan-colorito-1
Joe Colton,2014-09-13,3,Massachusetts,@,Vanderbilt,L,6,6,12,2.5,1.0,joe-colton-1
Kivon Coman,2014-09-13,3,Mississippi State,@,South Alabama,W,2,2,4,0.0,0.0,kivon-coman-1
Ben Compton,2014-09-13,3,Northern Illinois,@,Nevada-Las Vegas,W,1,1,2,0.0,0.0,ben-compton-2
Darius Conaway,2014-09-13,3,Ball State,,Indiana State,L,1,0,1,0.0,0.0,darius-conaway-1
Gareon Conley,2014-09-13,3,Ohio State,,Kent State,W,1,0,1,0.0,0.0,gareon-conley-1
Tony Conner,2014-09-13,3,Mississippi,,Louisiana,W,0,1,1,0.0,0.0,tony-conner-1
Sean Constantine,2014-09-13,3,Washington,,Illinois,W,1,1,2,0.0,0.0,sean-constantine-1
Christian Conway,2014-09-13,3,Duke,,Kansas,W,0,3,3,0.0,0.0,christian-conway-1
Devin Cook,2014-09-13,3,Pittsburgh,@,Florida International,W,0,1,1,0.5,0.5,devin-cook-1
Tony Cook,2014-09-13,3,Louisiana-Monroe,@,Louisiana State,L,0,1,1,0.0,0.0,tony-cook-1
Cedrick Cooper,2014-09-13,3,South Carolina,,Georgia,W,0,1,1,0.0,0.0,cedrick-cooper-1
Corey Cooper,2014-09-13,3,Nebraska,@,Fresno State,W,2,1,3,0.0,0.0,corey-cooper-1
David Cooper,2014-09-13,2,Indiana,@,Bowling Green State,L,5,4,9,0.0,0.0,david-cooper-2
Quintin Cooper,2014-09-13,3,Ball State,,Indiana State,L,1,1,2,0.0,0.0,quintin-cooper-1
Ralph Cooper,2014-09-13,3,Illinois,@,Washington,L,2,2,4,0.0,0.0,ralph-cooper-1
Xavier Cooper,2014-09-13,3,Washington State,,Portland State,W,2,1,3,2.0,1.0,xavier-cooper-1
Austin Copeland,2014-09-13,3,Arkansas State,@,Miami (FL),L,1,0,1,0.0,0.0,austin-copeland-1
Jb Copeland,2014-09-13,3,New Mexico State,@,Texas-El Paso,L,1,2,3,0.5,0.0,jb-copeland-1
Pierre Copeland,2014-09-13,3,Colorado State,,California-Davis,W,1,3,4,0.0,0.0,pierre-copeland-1
Christopher Cormier,2014-09-13,2,Indiana,@,Bowling Green State,L,1,0,1,0.0,0.0,christopher-cormier-1
Kamalei Correa,2014-09-13,3,Boise State,@,Connecticut,W,2,0,2,2.0,2.0,kamalei-correa-1
Parker Cothren,2014-09-13,3,Penn State,@,Rutgers,W,2,0,2,0.0,0.0,parker-cothren-1
Darian Cotton,2014-09-13,3,Iowa State,@,Iowa,W,1,1,2,0.0,0.0,darian-cotton-1
Jacorius Cotton,2014-09-13,3,Southern Mississippi,@,Alabama,L,5,2,7,0.0,0.0,jacorius-cotton-1
Pudge Cotton,2014-09-13,3,Eastern Michigan,@,Old Dominion,L,2,0,2,1.0,0.0,pudge-cotton-1
Kamari Cotton-Moya,2014-09-13,3,Iowa State,@,Iowa,W,2,3,5,0.0,0.0,kamari-cotton-moya-1
Bryce Cottrell,2014-09-13,3,Texas,N,UCLA,L,0,1,1,1.0,0.0,bryce-cottrell-1
Devlyn Cousin,2014-09-13,3,Iowa State,@,Iowa,W,0,1,1,0.0,0.0,devlyn-cousin-1
Rashaad Coward,2014-09-13,3,Old Dominion,,Eastern Michigan,W,1,1,2,1.0,0.0,rashaad-coward-1
Bryan Cox Jr.,2014-09-13,3,Florida,,Kentucky,W,1,1,2,0.0,0.0,bryan-cox-jr-1
Su'A Cravens,2014-09-13,3,Southern California,@,Boston College,L,4,1,5,3.0,0.0,sua-cravens-1
Antonio Crawford,2014-09-13,3,Miami (FL),,Arkansas State,W,1,0,1,0.0,0.0,antonio-crawford-1
Dallas Crawford,2014-09-13,3,Miami (FL),,Arkansas State,W,2,3,5,0.0,0.0,dallas-crawford-1
Kenneth Crawley,2014-09-13,3,Colorado,,Arizona State,L,3,0,3,0.0,0.0,kenneth-crawley-1
Rod Crayton,2014-09-13,3,Southern Mississippi,@,Alabama,L,0,2,2,0.0,0.0,rod-crayton-1
Willie Creear,2014-09-13,3,Eastern Michigan,@,Old Dominion,L,3,0,3,0.0,0.0,willie-creear-1
Dontavis Crocker,2014-09-13,3,Georgia State,,Air Force,L,1,0,1,0.0,0.0,dontavis-crocker-1
Jhalil-Nashid Croley,2014-09-13,3,Bowling Green State,,Indiana,W,0,3,3,0.5,0.0,jhalil-nashid-croley-1
Dedrick Cromartie,2014-09-13,3,Ball State,,Indiana State,L,0,1,1,0.0,0.0,dedrick-cromartie-1
Eric Crume,2014-09-13,2,Syracuse,@,Central Michigan,W,2,1,3,1.0,1.0,eric-crume-1
Jared Crump,2014-09-13,3,Wake Forest,@,Utah State,L,1,0,1,0.0,0.0,jared-crump-1
Antwan Crutcher,2014-09-13,3,Ohio,@,Marshall,L,1,5,6,0.0,0.0,antwan-crutcher-1
Darious Cummings,2014-09-13,3,Florida,,Kentucky,W,1,3,4,1.0,1.0,darious-cummings-1
Jordan Cunningham,2014-09-13,3,Vanderbilt,,Massachusetts,W,1,0,1,0.0,0.0,jordan-cunningham-1
Qualen Cunningham,2014-09-13,3,Texas A&M,,Rice,W,2,1,3,0.5,0.5,qualen-cunningham-1
Will Cunningham,2014-09-13,3,Georgia State,,Air Force,L,0,1,1,0.0,0.0,will-cunningham-1
David Curle,2014-09-13,2,Western Michigan,@,Idaho,W,1,0,1,0.0,0.0,david-curle-1
Justin Currie,2014-09-13,2,Western Michigan,@,Idaho,W,4,4,8,0.0,0.0,justin-currie-1
Chase Dahlquist,2014-09-13,3,Texas-San Antonio,@,Oklahoma State,L,3,1,4,0.0,0.0,chase-dahlquist-1
Torrey Dale,2014-09-13,3,Mississippi State,@,South Alabama,W,0,1,1,0.0,0.0,torrey-dale-1
Zach Dancel,2014-09-13,3,Maryland,,West Virginia,L,2,1,3,1.0,0.0,zach-dancel-1
Armonze Daniel,2014-09-13,3,Marshall,,Ohio,W,2,2,4,1.0,0.0,armonze-daniel-1
T.J. Daniel,2014-09-13,3,Oregon,,Wyoming,W,0,1,1,0.0,0.0,tj-daniel-1
Darrell Daniels,2014-09-13,3,Washington,,Illinois,W,1,0,1,0.0,0.0,darrell-daniels-1
Quaun Daniels,2014-09-13,3,Georgia Southern,@,Georgia Tech,L,2,0,2,0.0,0.0,quaun-daniels-1
Reggie Daniels,2014-09-13,3,Oregon,,Wyoming,W,5,3,8,0.5,0.0,reggie-daniels-1
Steven Daniels,2014-09-13,3,Boston College,,Southern California,W,7,1,8,0.0,0.0,steven-daniels-1
Erick Dargan,2014-09-13,3,Oregon,,Wyoming,W,2,2,4,0.0,0.0,erick-dargan-1
Travis Daugherty,2014-09-13,3,Ohio,@,Marshall,L,1,6,7,1.0,0.0,travis-daugherty-1
Marcus Davenport,2014-09-13,3,Texas-San Antonio,@,Oklahoma State,L,0,1,1,0.0,0.0,marcus-davenport-1
Daniel Davie,2014-09-13,3,Nebraska,@,Fresno State,W,3,0,3,2.0,0.0,daniel-davie-1
King Davis III,2014-09-13,3,New Mexico State,@,Texas-El Paso,L,1,6,7,0.0,0.0,king-davis-iii-1
Aaron Davis,2014-09-13,2,Georgia,@,South Carolina,L,2,1,3,0.0,0.0,aaron-davis-8
Aaron Davis,2014-09-13,3,Colorado State,,California-Davis,W,3,4,7,1.0,0.0,aaron-davis-4
Antwuan Davis,2014-09-13,3,Texas,N,UCLA,L,1,0,1,0.0,0.0,antwuan-davis-1
Carl Davis,2014-09-13,3,Iowa,,Iowa State,L,1,2,3,0.0,0.0,carl-davis-3
Drew Davis,2014-09-13,3,North Carolina State,@,South Florida,W,0,1,1,0.5,0.0,drew-davis-2
Dyshawn Davis,2014-09-13,2,Syracuse,@,Central Michigan,W,4,2,6,1.0,0.0,dyshawn-davis-1
Ethan Davis,2014-09-13,3,Troy,,Abilene Christian,L,3,0,3,1.0,0.0,ethan-davis-1
Jalen Davis,2014-09-13,3,Utah State,,Wake Forest,W,2,0,2,0.0,0.0,jalen-davis-1
Jarrad Davis,2014-09-13,3,Florida,,Kentucky,W,1,4,5,0.0,0.0,jarrad-davis-1
Jay Davis,2014-09-13,3,Alabama-Birmingham,,Alabama A&M,W,2,0,2,0.0,0.0,jay-davis-2
Jordan Davis,2014-09-13,3,Florida International,,Pittsburgh,L,0,1,1,0.0,0.0,jordan-davis-2
Leonard Davis,2014-09-13,3,Tulane,,Southeastern Louisiana,W,1,0,1,0.0,0.0,leonard-davis-2
Noor Davis,2014-09-13,3,Stanford,,Army,W,0,2,2,0.0,0.0,noor-davis-1
Paul Davis,2014-09-13,3,Georgia Tech,,Georgia Southern,W,6,1,7,0.0,0.0,paul-davis-4
Roosevelt Davis,2014-09-13,3,UCLA,N,Texas,W,1,0,1,0.0,0.0,roosevelt-davis-1
Sean Davis,2014-09-13,3,Maryland,,West Virginia,L,8,5,13,0.5,0.0,sean-davis-1
Shiro Davis,2014-09-13,3,Texas,N,UCLA,L,2,4,6,0.0,0.0,shiro-davis-1
Toran Davis,2014-09-13,3,Ohio,@,Marshall,L,0,2,2,0.0,0.0,toran-davis-1
Victor Davis,2014-09-13,3,Texas A&M,,Rice,W,3,1,4,0.0,0.0,victor-davis-2
Bernard Dawson,2014-09-13,3,Georgia Southern,@,Georgia Tech,L,1,0,1,0.0,0.0,bernard-dawson-1
Duke Dawson,2014-09-13,3,Florida,,Kentucky,W,0,1,1,0.0,0.0,duke-dawson-1
Grant Dawson,2014-09-13,3,Wake Forest,@,Utah State,L,0,2,2,0.0,0.0,grant-dawson-1
Paul Dawson,2014-09-13,2,Texas Christian,,Minnesota,W,9,6,15,4.0,0.0,paul-dawson-1
Nick Dawson-Brents,2014-09-13,3,Louisville,@,Virginia,L,2,0,2,0.0,0.0,nick-dawson-brents-1
Sheldon Day,2014-09-13,3,Notre Dame,N,Purdue,W,0,3,3,0.0,0.0,sheldon-day-1
D.J. Dean,2014-09-13,3,Arkansas,@,Texas Tech,W,1,2,3,0.0,0.0,dj-dean-2
David Dean,2014-09-13,3,Virginia,,Louisville,W,2,2,4,1.0,0.0,david-dean-1
Jabari Dean,2014-09-13,3,Central Michigan,,Syracuse,L,4,1,5,1.0,0.0,jabari-dean-1
James Dean,2014-09-13,3,Georgia Southern,@,Georgia Tech,L,1,0,1,0.0,0.0,james-dean-1
Donte Deayon,2014-09-13,3,Boise State,@,Connecticut,W,2,4,6,0.0,0.0,donte-deayon-1
Justin Decoud,2014-09-13,3,Air Force,@,Georgia State,W,3,0,3,0.0,0.0,justin-decoud-1
Chris Delarosa,2014-09-13,3,Georgia Southern,@,Georgia Tech,L,3,0,3,0.0,0.0,chris-delarosa-1
Matt Dellinger,2014-09-13,3,Kent State,@,Ohio State,L,1,4,5,0.0,0.0,matt-dellinger-1
James Deloach,2014-09-13,2,Georgia,@,South Carolina,L,0,1,1,0.0,0.0,james-deloach-1
Gaetano Demattei,2014-09-13,3,Hawaii,,Northern Iowa,W,2,1,3,1.0,0.0,gaetano-demattei-1
Kenya Dennis,2014-09-13,3,Missouri,,Central Florida,W,2,0,2,0.0,0.0,kenya-dennis-1
Cam Denson,2014-09-13,3,Arizona,,Nevada,W,1,0,1,0.0,0.0,cam-denson-1
Grant Depalma,2014-09-13,2,Western Michigan,@,Idaho,W,6,4,10,2.0,0.0,grant-depalma-1
Trey Depriest,2014-09-13,3,Alabama,,Southern Mississippi,W,4,2,6,0.5,0.0,trey-depriest-1
Ritchy Desir,2014-09-13,2,Syracuse,@,Central Michigan,W,3,2,5,0.0,0.0,ritchy-desir-1
Jordan Dewalt-Ondijo,2014-09-13,3,Duke,,Kansas,W,1,1,2,0.0,0.0,jordan-dewalt-ondijo-1
Xzavier Dickson,2014-09-13,3,Alabama,,Southern Mississippi,W,2,1,3,1.0,0.0,xzavier-dickson-1
Jordan Diggs,2014-09-13,3,South Carolina,,Georgia,W,1,1,2,0.0,0.0,jordan-diggs-1
Quandre Diggs,2014-09-13,3,Texas,N,UCLA,L,3,2,5,0.0,0.0,quandre-diggs-1
K.J. Dillon,2014-09-13,3,West Virginia,@,Maryland,W,2,1,3,1.0,0.0,kj-dillon-1
Mershad Dillon,2014-09-13,2,Texas State,,Navy,L,1,2,3,0.0,0.0,mershad-dillon-1
Gerald Dixon Jr.,2014-09-13,3,South Carolina,,Georgia,W,1,3,4,0.0,0.0,gerald-dixon-jr-1
Gerald Dixon,2014-09-13,3,South Carolina,,Georgia,W,3,1,4,1.0,1.0,gerald-dixon-2
Ian Dixon,2014-09-13,3,Ohio,@,Marshall,L,0,1,1,0.0,0.0,ian-dixon-1
Travell Dixon,2014-09-13,3,Washington,,Illinois,W,2,0,2,0.0,0.0,travell-dixon-1
Dwight Dobbins,2014-09-13,3,Tulsa,@,Florida Atlantic,L,1,0,1,0.0,0.0,dwight-dobbins-1
Billy Dobbs,2014-09-13,3,Troy,,Abilene Christian,L,7,2,9,1.5,0.0,billy-dobbs-1
Jordan Dobrich,2014-09-13,3,Nevada,@,Arizona,L,5,0,5,0.0,0.0,jordan-dobrich-1
Matt Dobson,2014-09-13,3,Georgia Southern,@,Georgia Tech,L,5,0,5,0.0,0.0,matt-dobson-1
Steve Donatell,2014-09-13,3,Wake Forest,@,Utah State,L,0,2,2,0.0,0.0,steve-donatell-1
Joe Donlan,2014-09-13,3,Miami (OH),@,Michigan,L,1,4,5,0.0,0.0,joe-donlan-1
Grant Donovan,2014-09-13,3,Louisville,@,Virginia,L,0,1,1,0.0,0.0,grant-donovan-1
Josh Dooley,2014-09-13,3,Miami (OH),@,Michigan,L,1,0,1,0.0,0.0,josh-dooley-1
Lorenzo Doss,2014-09-13,3,Tulane,,Southeastern Louisiana,W,5,2,7,1.0,0.0,lorenzo-doss-1
Drew Douglas,2014-09-13,3,Texas-San Antonio,@,Oklahoma State,L,5,3,8,1.5,1.0,drew-douglas-1
Mike Douglas,2014-09-13,3,Kentucky,@,Florida,L,3,1,4,0.0,0.0,mike-douglas-1
Remaine Douglas,2014-09-13,3,Louisiana,@,Mississippi,L,0,1,1,0.0,0.0,remaine-douglas-1
Sammy Douglas,2014-09-13,2,Texas Christian,,Minnesota,W,0,1,1,0.0,0.0,sammy-douglas-1
Robert Dowling,2014-09-13,3,Georgia State,,Air Force,L,5,0,5,0.0,0.0,robert-dowling-1
Da'Sean Downey,2014-09-13,3,Massachusetts,@,Vanderbilt,L,1,1,2,0.0,0.0,dasean-downey-1
Jordan Drake,2014-09-13,3,Navy,@,Texas State,W,6,1,7,0.0,0.0,jordan-drake-1
Kenyan Drake,2014-09-13,3,Alabama,,Southern Mississippi,W,2,0,2,0.0,0.0,kenyan-drake-1
Ray Drew,2014-09-13,2,Georgia,@,South Carolina,L,0,1,1,0.0,0.0,ray-drew-1
Joe Drummond,2014-09-13,2,Army,@,Stanford,L,2,1,3,1.0,1.0,joe-drummond-1
B.J. Dubose,2014-09-13,3,Louisville,@,Virginia,L,0,4,4,0.5,0.0,bj-dubose-1
Devante Duclos,2014-09-13,3,Western Kentucky,@,Middle Tennessee State,L,0,1,1,0.0,0.0,devante-duclos-1
Trey Dudley-Giles,2014-09-13,3,Massachusetts,@,Vanderbilt,L,2,2,4,0.0,0.0,trey-dudley-giles-1
Bruce Dukes,2014-09-13,3,Georgia State,,Air Force,L,4,0,4,0.0,0.0,bruce-dukes-2
