Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Marvin Moody,2019-08-29,1,Tulane,,Florida International,W,0,0,0,2,marvin-moody-1
Brandon Moore,2019-08-29,1,Central Florida,,Florida A&M,W,0,0,0,1,brandon-moore-6
Jamal Parker,2019-08-29,1,Kent State,@,Arizona State,L,0,0,0,1,jamal-parker-1
Cam Phillips,2019-08-29,1,Arizona State,,Kent State,W,0,0,0,1,cam-phillips-2
Michael Pitts,2019-08-29,1,Cincinnati,,UCLA,W,0,0,0,1,michael-pitts-1
Larry Pryor,2019-08-29,1,Texas A&M,,Texas State,W,0,0,0,1,larry-pryor-1
Sam Renner,2019-08-29,1,Minnesota,,South Dakota State,W,0,0,0,1,sam-renner-1
Aaron Robinson,2019-08-29,1,Central Florida,,Florida A&M,W,0,0,0,2,aaron-robinson-2
Kordell Rodgers,2019-08-29,1,Texas State,@,Texas A&M,L,0,0,0,1,kordell-rodgers-1
Nehemiah Shelton,2019-08-29,1,San Jose State,,Northern Colorado,W,1,1,0,1,nehemiah-shelton-1
Tre Swilling,2019-08-29,1,Georgia Tech,@,Clemson,L,1,41,0,1,tre-swilling-1
Anthony Taylor,2019-08-29,1,Texas State,@,Texas A&M,L,0,0,0,1,anthony-taylor-7
Nolan Turner,2019-08-29,1,Clemson,,Georgia Tech,W,0,0,0,1,nolan-turner-1
Jashon Waddy,2019-08-29,1,Texas State,@,Texas A&M,L,0,0,0,1,jashon-waddy-1
Kobe Williams,2019-08-29,1,Arizona State,,Kent State,W,0,0,0,2,kobe-williams-1
Kyle Williams,2019-08-29,1,Connecticut,,Wagner,W,0,0,0,1,kyle-williams-9
Antoine Winfield Jr.,2019-08-29,1,Minnesota,,South Dakota State,W,0,0,0,1,antoine-winfield-jr-1
Bryan Wright,2019-08-29,1,Cincinnati,,UCLA,W,0,0,0,1,bryan-wright-5
Perry Young,2019-08-29,1,Cincinnati,,UCLA,W,1,0,0,1,perry-young-1
Tre Avery,2019-08-30,1,Rutgers,,Massachusetts,W,1,0,0,1,tre-avery-1
Shaq Bond,2019-08-30,1,Utah State,@,Wake Forest,L,0,0,0,2,shaq-bond-1
Daniel Brown,2019-08-30,1,Nevada,,Purdue,W,2,0,0,1,daniel-brown-2
Coby Davis,2019-08-30,1,Wake Forest,,Utah State,W,0,0,0,1,coby-davis-1
Malik Dixon,2019-08-30,1,Rutgers,,Massachusetts,W,0,0,0,1,malik-dixon-1
Trace Ford,2019-08-30,1,Oklahoma State,@,Oregon State,W,0,0,0,2,trace-ford-1
Andre Grayson,2019-08-30,1,Utah State,@,Wake Forest,L,0,0,0,1,andre-grayson-1
Allie Green IV,2019-08-30,1,Tulsa,@,Michigan State,L,0,0,0,1,allie-green-iv-1
Lawson Hall,2019-08-30,1,Nevada,,Purdue,W,0,0,0,1,lawson-hall-1
Kolby Harvell-Peel,2019-08-30,1,Oklahoma State,@,Oregon State,W,0,0,0,1,kolby-harvell-peel-1
Anthony Hawkins,2019-08-30,1,Colorado State,N,Colorado,L,0,0,0,1,anthony-hawkins-1
Damon Hayes,2019-08-30,1,Rutgers,,Massachusetts,W,0,0,0,1,damon-hayes-1
Amari Henderson,2019-08-30,1,Wake Forest,,Utah State,W,1,1,0,1,amari-henderson-1
Xavier Henderson,2019-08-30,1,Michigan State,,Tulsa,W,0,0,0,1,xavier-henderson-1
Kelvin Hopkins Jr,2019-08-30,1,Army,,Rice,W,0,0,0,1,kelvin-hopkins-jr-1
Christian Izien,2019-08-30,1,Rutgers,,Massachusetts,W,0,0,0,1,christian-izien-1
Zahodri Jackson,2019-08-30,1,Utah State,@,Wake Forest,L,0,0,0,1,zahodri-jackson-1
Brandon Johnson,2019-08-30,1,Tulsa,@,Michigan State,L,0,0,0,1,brandon-johnson-12
Tyler Lacy,2019-08-30,1,Oklahoma State,@,Oregon State,W,0,0,0,1,tyler-lacy-1
Cam Lampkin,2019-08-30,1,Utah State,@,Wake Forest,L,0,0,0,1,cam-lampkin-1
Kenneth Major,2019-08-30,1,Purdue,@,Nevada,L,0,0,0,1,kenneth-major-1
Luke Masterson,2019-08-30,1,Wake Forest,,Utah State,W,0,0,0,2,luke-masterson-1
Jaylon McClinton,2019-08-30,1,Army,,Rice,W,0,0,0,1,jaylon-mcclinton-1
Navon Mosely,2019-08-30,1,Purdue,@,Nevada,L,0,0,0,1,navon-mosely-1
Cameron Murray,2019-08-30,1,Oklahoma State,@,Oregon State,W,0,0,0,1,cameron-murray-1
Scott Nelson,2019-08-30,1,Wisconsin,@,South Florida,W,0,0,0,1,scott-nelson-4
Elijah Riley,2019-08-30,1,Army,,Rice,W,0,0,0,1,elijah-riley-1
Berdale Robins,2019-08-30,1,Nevada,,Purdue,W,0,0,0,3,berdale-robins-1
Isaiah Rodgers,2019-08-30,1,Massachusetts,@,Rutgers,L,2,0,0,1,isaiah-rodgers-1
Josiah Scott,2019-08-30,1,Michigan State,,Tulsa,W,0,0,0,1,josiah-scott-1
Trey Sterling,2019-08-30,1,Oklahoma State,@,Oregon State,W,0,0,0,1,trey-sterling-1
Justin Strnad,2019-08-30,1,Wake Forest,,Utah State,W,1,0,0,1,justin-strnad-1
LaMone Williams,2019-08-30,1,Oregon State,,Oklahoma State,L,0,0,0,1,lamone-williams-1
Rodarius Williams,2019-08-30,1,Oklahoma State,@,Oregon State,W,0,0,0,1,rodarius-williams-1
Micah Abraham,2019-08-31,1,Marshall,,Virginia Military Institute,W,0,0,0,1,micah-abraham-1
Paulson Adebo,2019-08-31,1,Stanford,,Northwestern,W,1,0,0,2,paulson-adebo-1
Mark Aitken,2019-08-31,1,Northern Illinois,,Illinois State,W,0,0,0,1,mark-aitken-1
Mandy Alonso,2019-08-31,1,Virginia,@,Pittsburgh,W,0,0,0,1,mandy-alonso-1
Chigpzie Anusiem,2019-08-31,1,California,,California-Davis,W,0,0,0,1,chigpzie-anusiem-1
Andrew Armstrong,2019-08-31,1,Syracuse,@,Liberty,W,0,0,0,1,andrew-armstrong-1
Rayshard Ashby,2019-08-31,1,Virginia Tech,@,Boston College,L,0,0,0,1,rayshard-ashby-1
Hakeem Bailey,2019-08-31,1,West Virginia,,James Madison,W,0,0,0,3,hakeem-bailey-1
Darrell Baker,2019-08-31,1,Georgia Southern,@,Louisiana State,L,0,0,0,1,darrell-baker-2
Michael Ballentine,2019-08-31,1,Ohio,,Rhode Island,W,0,0,0,2,michael-ballentine-1
Eric Banks,2019-08-31,1,Texas-San Antonio,,Incarnate Word,W,0,0,0,1,eric-banks-1
Khris Banks,2019-08-31,1,Temple,,Bucknell,W,0,0,0,1,khris-banks-1
Letayveon Beaton,2019-08-31,1,New Mexico,,Sam Houston State,W,0,0,0,1,letayveon-beaton-1
Adam Beck,2019-08-31,1,Texas Tech,,Montana State,W,0,0,0,1,adam-beck-1
Traveon Beck,2019-08-31,1,California,,California-Davis,W,0,0,0,1,traveon-beck-1
Tavante Beckett,2019-08-31,1,Marshall,,Virginia Military Institute,W,0,0,0,1,tavante-beckett-1
Bryce Beekman,2019-08-31,1,Washington State,,New Mexico State,W,0,0,0,1,bryce-beekman-1
Terrel Bernard,2019-08-31,1,Baylor,,Stephen F. Austin,W,0,0,0,1,terrel-bernard-1
Keyon Blakenbaker,2019-08-31,1,Wyoming,,Missouri,W,0,0,0,1,keyon-blakenbaker-1
Nick Bolton,2019-08-31,1,Missouri,@,Wyoming,L,0,0,0,1,nick-bolton-1
Dicaprio Bootle,2019-08-31,1,Nebraska,,South Alabama,W,0,0,0,2,dicaprio-bootle-1
Lance Boykin,2019-08-31,1,Old Dominion,,Norfolk State,W,1,11,0,1,lance-boykin-1
Marlin Brooks,2019-08-31,1,Ohio,,Rhode Island,W,1,0,0,1,marlin-brooks-1
Andre Brown Jr.,2019-08-31,1,Indiana,N,Ball State,W,0,0,0,1,andre-brown-jr-1
Chris Brown,2019-08-31,1,Texas,,Louisiana Tech,W,0,0,0,1,chris-brown-18
DJ Brown,2019-08-31,1,Penn State,,Idaho,W,0,0,0,1,dj-brown-4
Jamari Brown,2019-08-31,1,Kentucky,,Toledo,W,0,0,0,2,jamari-brown-1
Justin Brown,2019-08-31,1,Middle Tennessee State,@,Michigan,L,0,0,0,1,justin-brown-5
Torrence Brown,2019-08-31,1,Southern Mississippi,,Alcorn State,W,0,0,0,1,torrence-brown-1
Keyvone Bruton,2019-08-31,1,Temple,,Bucknell,W,0,0,0,1,keyvone-bruton-1
Jaron Bryant,2019-08-31,1,Fresno State,@,Southern California,L,1,0,0,1,jaron-bryant-1
Richard Burney,2019-08-31,1,Virginia,@,Pittsburgh,W,0,0,0,1,richard-burney-1
Camryn Bynum,2019-08-31,1,California,,California-Davis,W,0,0,0,1,camryn-bynum-1
Roscoe Byrd,2019-08-31,1,Georgia Southern,@,Louisiana State,L,0,0,0,1,roscoe-byrd-1
Jerron Cage,2019-08-31,1,Ohio State,,Florida Atlantic,W,0,0,0,1,jerron-cage-1
Josh Caldwell,2019-08-31,1,Texas-El Paso,,,W,0,0,0,2,josh-caldwell-1
Josh Chandler,2019-08-31,1,West Virginia,,James Madison,W,0,0,0,1,josh-chandler-1
Miles Cheatum,2019-08-31,1,San Diego State,,Weber State,W,0,0,0,1,miles-cheatum-1
Mallory Claybourne,2019-08-31,1,Coastal Carolina,,Eastern Michigan,L,0,0,0,1,mallory-claybourne-1
Rodney Clemons,2019-08-31,1,Southern Methodist,@,Arkansas State,W,0,0,0,1,rodney-clemons-1
Randy Cochran Jr.,2019-08-31,1,Akron,@,Illinois,L,0,0,0,1,randy-cochran-jr-1
Djimon Colbert,2019-08-31,1,Iowa,,Miami (OH),W,0,0,0,1,djimon-colbert-1
Bryce Cosby,2019-08-31,1,Ball State,N,Indiana,L,0,0,0,1,bryce-cosby-1
Garrett Crall,2019-08-31,1,Wyoming,,Missouri,W,0,0,0,1,garrett-crall-1
Devante Cross,2019-08-31,1,Virginia,@,Pittsburgh,W,0,0,0,1,devante-cross-1
Xavier Cullens,2019-08-31,1,Memphis,,Mississippi,W,0,0,0,1,xavier-cullens-1
Akeem Davis-Gaither,2019-08-31,1,Appalachian State,,East Tennessee State,W,0,0,0,2,akeem-davis-gaither-1
Kuony Deng,2019-08-31,1,California,,California-Davis,W,0,0,0,2,kuony-deng-1
JoJo Domann,2019-08-31,1,Nebraska,,South Alabama,W,0,0,0,1,jojo-domann-1
Kendrick Duncan Jr.,2019-08-31,1,Georgia Southern,@,Louisiana State,L,0,0,0,1,kendrick-duncan-jr-1
Brandin Echols,2019-08-31,1,Kentucky,,Toledo,W,0,0,0,3,brandin-echols-1
B.J. Edmonds,2019-08-31,1,Arkansas State,,Southern Methodist,L,0,0,0,1,bj-edmonds-1
Milo Eifler,2019-08-31,1,Illinois,,Akron,W,0,0,0,1,milo-eifler-1
Ayinde Eley,2019-08-31,1,Maryland,,Howard,W,0,0,0,1,ayinde-eley-1
Keaton Ellis,2019-08-31,1,Penn State,,Idaho,W,0,0,0,1,keaton-ellis-1
A.J. Epenesa,2019-08-31,1,Iowa,,Miami (OH),W,0,0,0,1,aj-epenesa-1
D'Wayne Eskridge,2019-08-31,1,Western Michigan,,Monmouth,W,0,0,0,1,dwayne-eskridge-1
Montrell Estrell,2019-08-31,1,Texas,,Louisiana Tech,W,0,0,0,1,montrell-estrell-1
Caleb Farley,2019-08-31,1,Virginia Tech,@,Boston College,L,0,0,0,2,caleb-farley-1
Reggie Floyd,2019-08-31,1,Virginia Tech,@,Boston College,L,0,0,0,1,reggie-floyd-1
Kaleb Ford-Dement,2019-08-31,1,Old Dominion,,Norfolk State,W,1,17,0,1,kaleb-ford-dement-1
Joe Foucha,2019-08-31,1,Arkansas,,Portland State,W,1,20,0,2,joe-foucha-1
Jacobi Francis,2019-08-31,1,Memphis,,Mississippi,W,0,0,0,2,jacobi-francis-1
Desmond Franklin,2019-08-31,1,Appalachian State,,East Tennessee State,W,0,0,0,1,desmond-franklin-1
Kristian Fulton,2019-08-31,1,Louisiana State,,Georgia Southern,W,0,0,0,1,kristian-fulton-1
Keith Gallmon,2019-08-31,1,South Alabama,@,Nebraska,L,0,0,0,1,keith-gallmon-1
Esaias Gandy,2019-08-31,1,Wyoming,,Missouri,W,0,0,0,1,esaias-gandy-1
Cale Garrett,2019-08-31,1,Missouri,@,Wyoming,L,0,0,0,1,cale-garrett-1
Chris Gaston,2019-08-31,1,Fresno State,@,Southern California,L,0,0,0,2,chris-gaston-1
Dorian Gerald,2019-08-31,1,Arkansas,,Portland State,W,0,0,0,1,dorian-gerald-1
Jeff Gladney,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,0,0,0,1,jeff-gladney-1
Tyler Glass,2019-08-31,1,Louisiana-Monroe,,Grambling State,W,0,0,0,1,tyler-glass-1
Trent Gordon,2019-08-31,1,Penn State,,Idaho,W,0,0,0,1,trent-gordon-1
Cassius Grady,2019-08-31,1,Texas-San Antonio,,Incarnate Word,W,0,0,0,2,cassius-grady-1
Thomas Graham Jr.,2019-08-31,1,Oregon,N,Auburn,L,1,2,0,1,thomas-graham-jr-1
Gregory Grate Jr,2019-08-31,1,Middle Tennessee State,@,Michigan,L,0,0,0,1,gregory-grate-jr-1
Daniel Green Kan St,2019-08-31,1,Kansas State,,Nicholls State,W,0,0,0,1,daniel-green-kan-st-1
Jalen Green,2019-08-31,1,Texas,,Louisiana Tech,W,0,0,0,2,jalen-green-3
Stanley Green,2019-08-31,1,Illinois,,Akron,W,0,0,0,1,stanley-green-2
Olaijah Griffin,2019-08-31,1,Southern California,,Fresno State,W,0,0,0,1,olaijah-griffin-1
Austin Hall,2019-08-31,1,Memphis,,Mississippi,W,0,0,0,1,austin-hall-3
Bryce Hall,2019-08-31,1,Virginia,@,Pittsburgh,W,0,0,0,1,bryce-hall-1
Damar Hamlin,2019-08-31,1,Pittsburgh,,Virginia,L,0,0,0,1,damar-hamlin-1
Dominique Hampton,2019-08-31,1,Washington,,Eastern Washington,W,0,0,0,1,dominique-hampton-1
Jarren Hampton,2019-08-31,1,Ohio,,Rhode Island,W,0,0,0,1,jarren-hampton-1
Matt Hankins,2019-08-31,1,Iowa,,Miami (OH),W,0,0,0,2,matt-hankins-1
Rashaad Harding,2019-08-31,1,Louisiana-Monroe,,Grambling State,W,0,0,0,1,rashaad-harding-1
TJ Harris,2019-08-31,1,Troy,,Campbell,W,0,0,0,1,tj-harris-2
Myles Hartsfield,2019-08-31,1,Mississippi,@,Memphis,L,0,0,0,1,myles-hartsfield-1
Brad Hawkins,2019-08-31,1,Michigan,,Middle Tennessee State,W,0,0,0,1,brad-hawkins-2
Jaylinn Hawkins,2019-08-31,1,California,,California-Davis,W,0,0,0,1,jaylinn-hawkins-1
Kenny Hebert,2019-08-31,1,Vanderbilt,,Georgia,L,0,0,0,1,kenny-hebert-1
Johnny Hernandez,2019-08-31,1,New Mexico,,Sam Houston State,W,0,0,0,1,johnny-hernandez-1
Willie Hibbler,2019-08-31,1,Mississippi,@,Memphis,L,0,0,0,1,willie-hibbler-1
Elijah Hicks,2019-08-31,1,California,,California-Davis,W,0,0,0,1,elijah-hicks-1
Phillip Hill,2019-08-31,1,Nevada-Las Vegas,,Southern Utah,W,0,0,0,1,phillip-hill-1
Clay Holford,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,1,9,0,1,clay-holford-1
Jamal Holloway,2019-08-31,1,Nevada-Las Vegas,,Southern Utah,W,0,0,0,1,jamal-holloway-1
Jaycee Horn,2019-08-31,1,South Carolina,N,North Carolina,L,0,0,0,1,jaycee-horn-1
Dylan Horton,2019-08-31,1,New Mexico,,Sam Houston State,W,0,0,0,1,dylan-horton-1
John Houston Jr.,2019-08-31,1,Southern California,,Fresno State,W,0,0,0,1,john-houston-jr-1
Jamal Hudson,2019-08-31,1,Ohio,,Rhode Island,W,0,0,0,1,jamal-hudson-1
Will Ignont,2019-08-31,1,Tennessee,,Georgia State,L,0,0,0,1,will-ignont-1
Tanner Ingle,2019-08-31,1,North Carolina State,,East Carolina,W,0,0,0,2,tanner-ingle-1
Ja'Marcus Ingram,2019-08-31,1,Texas Tech,,Montana State,W,0,0,0,1,jamarcus-ingram-1
Dane Jackson,2019-08-31,1,Pittsburgh,,Virginia,L,0,0,0,1,dane-jackson-1
Drake Jackson,2019-08-31,1,Southern California,,Fresno State,W,0,0,0,2,drake-jackson-2
Amarii Jenkins,2019-08-31,1,Liberty,,Syracuse,L,0,0,0,1,amarii-jenkins-1
Josh Jobe,2019-08-31,1,Alabama,N,Duke,W,0,0,0,1,josh-jobe-1
Anthony Johnson,2019-08-31,1,Iowa State,,Northern Iowa,W,0,0,0,1,anthony-johnson-15
Clay Johnston,2019-08-31,1,Baylor,,Stephen F. Austin,W,0,0,0,1,clay-johnston-1
Cam Jones,2019-08-31,1,Indiana,N,Ball State,W,0,0,0,1,cam-jones-1
Ernest Jones,2019-08-31,1,South Carolina,N,North Carolina,L,0,0,0,2,ernest-jones-3
Nic Jones,2019-08-31,1,Ball State,N,Indiana,L,0,0,0,1,nic-jones-1
Tanner Karafa,2019-08-31,1,Boston College,,Virginia Tech,W,1,0,0,2,tanner-karafa-1
John Lamot,2019-08-31,1,Boston College,,Virginia Tech,W,0,0,0,2,john-lamot-1
Remy Lazarus,2019-08-31,1,Georgia State,@,Tennessee,W,0,0,0,1,remy-lazarus-1
Eric Lee Jr.,2019-08-31,1,Nebraska,,South Alabama,W,2,38,1,1,eric-lee-jr-1
Mike Lee,2019-08-31,1,Kansas,,Indiana State,W,0,0,0,1,mike-lee-6
Thomas Leggett,2019-08-31,1,Texas Tech,,Montana State,W,0,0,0,1,thomas-leggett-1
Deommodore Lenoir,2019-08-31,1,Oregon,N,Auburn,L,0,0,0,1,deommodore-lenoir-1
Zane Lewis,2019-08-31,1,Air Force,,Colgate,W,0,0,0,2,zane-lewis-1
Armani Linton,2019-08-31,1,Mississippi,@,Memphis,L,0,0,0,1,armani-linton-1
Jessie Liptrot,2019-08-31,1,Georgia Southern,@,Louisiana State,L,0,0,0,1,jessie-liptrot-1
Shamad Lomax,2019-08-31,1,New Mexico State,@,Washington State,L,0,0,0,1,shamad-lomax-1
Jesse Luketa,2019-08-31,1,Penn State,,Idaho,W,0,0,0,1,jesse-luketa-1
Xavier Lyas,2019-08-31,1,North Carolina State,,East Carolina,W,0,0,0,1,xavier-lyas-1
Blake Lynch,2019-08-31,1,Baylor,,Stephen F. Austin,W,1,1,0,1,blake-lynch-1
Damarri Mathis,2019-08-31,1,Pittsburgh,,Virginia,L,0,0,0,2,damarri-mathis-1
Nick McCloud,2019-08-31,1,North Carolina State,,East Carolina,W,0,0,0,2,nick-mccloud-1
D'Vone McClure,2019-08-31,1,Arkansas,,Portland State,W,0,0,0,1,dvone-mcclure-2
Kevion Mcgee,2019-08-31,1,Kansas State,,Nicholls State,W,0,0,0,1,kevion-mcgee-1
Kevin McGill,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,1,-3,0,1,kevin-mcgill-1
Rodney McGraw II,2019-08-31,1,New Mexico State,@,Washington State,L,0,0,0,1,rodney-mcgraw-ii-1
Ja'Quan McMillian,2019-08-31,1,East Carolina,@,North Carolina State,L,0,0,0,1,jaquan-mcmillian-1
Michael McMorris,2019-08-31,1,Navy,,Holy Cross,W,0,0,0,1,michael-mcmorris-1
Zech McPhearson,2019-08-31,1,Texas Tech,,Montana State,W,0,0,0,1,zech-mcphearson-1
Ifeatu Melifonwu,2019-08-31,1,Syracuse,@,Liberty,W,1,0,0,1,ifeatu-melifonwu-1
Kereon Merrell,2019-08-31,1,Marshall,,Virginia Military Institute,W,0,0,0,1,kereon-merrell-1
Kaevon Merriweather,2019-08-31,1,Iowa,,Miami (OH),W,0,0,0,1,kaevon-merriweather-1
Josh Metellus,2019-08-31,1,Michigan,,Middle Tennessee State,W,0,0,0,1,josh-metellus-1
Brock Miller,2019-08-31,1,North Carolina State,,East Carolina,W,0,0,0,1,brock-miller-1
Terik Miller,2019-08-31,1,Louisiana,N,Mississippi State,L,0,0,0,1,terik-miller-1
Elijah Molden,2019-08-31,1,Washington,,Eastern Washington,W,0,0,0,1,elijah-molden-1
Skyy Moore,2019-08-31,1,Western Michigan,,Monmouth,W,0,0,0,1,skyy-moore-1
Ilyaas Motley,2019-08-31,1,Ohio,,Rhode Island,W,0,0,0,2,ilyaas-motley-1
Elan Nash,2019-08-31,1,Navy,,Holy Cross,W,0,0,0,1,elan-nash-1
Hamsah Nasirildeen,2019-08-31,1,Florida State,,Boise State,L,0,0,0,1,hamsah-nasirildeen-1
Walter Neil Jr.,2019-08-31,1,Kansas State,,Nicholls State,W,0,0,0,1,walter-neil-jr-1
Kyle Nixon,2019-08-31,1,Troy,,Campbell,W,0,0,0,1,kyle-nixon-1
Michael Ojemudia,2019-08-31,1,Iowa,,Miami (OH),W,1,14,0,1,michael-ojemudia-1
Jeffrey Okudah,2019-08-31,1,Ohio State,,Florida Atlantic,W,0,0,0,1,jeffrey-okudah-1
Khalil Oliver,2019-08-31,1,Missouri,@,Wyoming,L,0,0,0,1,khalil-oliver-2
Tymir Oliver,2019-08-31,1,Illinois,,Akron,W,0,0,0,1,tymir-oliver-1
JoJo Ozougwu,2019-08-31,1,North Texas,,Abilene Christian,W,0,0,0,1,jojo-ozougwu-1
Owen Pappoe,2019-08-31,1,Auburn,N,Oregon,W,0,0,0,1,owen-pappoe-1
Tevin Paul,2019-08-31,1,California,,California-Davis,W,0,0,0,1,tevin-paul-1
Nick Pickett,2019-08-31,1,Oregon,N,Auburn,L,0,0,0,1,nick-pickett-1
Bumper Pool,2019-08-31,1,Arkansas,,Portland State,W,0,0,0,1,bumper-pool-1
Eric Popp,2019-08-31,1,Ohio,,Rhode Island,W,0,0,0,1,eric-popp-1
Rakavian Poydras,2019-08-31,1,Middle Tennessee State,@,Michigan,L,0,0,0,1,rakavian-poydras-1
Justin Prince,2019-08-31,1,Texas-El Paso,,,W,0,0,0,1,justin-prince-1
Zedrick Raymond,2019-08-31,1,Miami (OH),@,Iowa,L,0,0,0,1,zedrick-raymond-1
Christian Rector,2019-08-31,1,Southern California,,Fresno State,W,0,0,0,1,christian-rector-1
Rutger Reitmaier,2019-08-31,1,Vanderbilt,,Georgia,L,0,0,0,1,rutger-reitmaier-1
Tyshun Render,2019-08-31,1,Middle Tennessee State,@,Michigan,L,0,0,0,1,tyshun-render-1
