Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Brandon Harold,2010-09-04,1,Kansas State,,UCLA,W,0,0,0,1,brandon-harold-1
Logan Harrell,2010-09-04,1,Fresno State,,Cincinnati,W,0,0,0,1,logan-harrell-1
Tausean Holmes,2010-09-04,1,Arkansas State,@,Auburn,L,0,0,0,1,tausean-holmes-1
Duke Ihenacho,2010-09-04,1,San Jose State,@,Alabama,L,0,0,0,1,duke-ihenacho-1
Wes Jeffries,2010-09-04,1,Western Kentucky,@,Nebraska,L,0,0,0,1,wes-jeffries-1
M.D. Jennings,2010-09-04,1,Arkansas State,@,Auburn,L,0,0,0,1,md-jennings-1
Isaiah Johnson,2010-09-04,1,Georgia Tech,,South Carolina State,W,0,0,0,1,isaiah-johnson-1
Josh Johnson,2010-09-04,1,Purdue,@,Notre Dame,L,0,0,0,1,josh-johnson-3
Dequinta Jones,2010-09-04,1,Arkansas,,Tennessee Tech,W,0,0,0,1,dequinta-jones-1
Greg Jones,2010-09-04,1,Michigan State,,Western Michigan,W,0,0,0,1,greg-jones-2
Luke Kelly,2010-09-04,1,Miami (OH),@,Florida,L,0,0,0,1,luke-kelly-1
Ryan Kerrigan,2010-09-04,1,Purdue,@,Notre Dame,L,0,0,0,1,ryan-kerrigan-1
David King,2010-09-04,1,Oklahoma,,Utah State,W,0,0,0,1,david-king-1
Anthony Kokal,2010-09-04,1,Miami (OH),@,Florida,L,0,0,0,1,anthony-kokal-1
Patrick Larimore,2010-09-04,1,UCLA,@,Kansas State,L,0,0,0,1,patrick-larimore-1
Jeremy Lavoie,2010-09-04,1,Ohio,,Wofford,W,0,0,0,1,jeremy-lavoie-1
Will Lucas,2010-09-04,1,Purdue,@,Notre Dame,L,0,0,0,1,will-lucas-1
Jarrett Mackey,2010-09-04,1,Army,@,Eastern Michigan,W,0,0,0,1,jarrett-mackey-1
Thomas Majors,2010-09-04,1,Western Kentucky,@,Nebraska,L,0,0,0,1,thomas-majors-1
Kyle Mangan,2010-09-04,1,Texas A&M,,Stephen F. Austin,W,0,0,0,1,kyle-mangan-1
Tyrann Mathieu,2010-09-04,1,Louisiana State,N,North Carolina,W,0,0,0,1,tyrann-mathieu-1
Byron Maxwell,2010-09-04,1,Clemson,,North Texas,W,0,0,0,1,byron-maxwell-1
Marcus McGraw,2010-09-04,1,Houston,,Texas State,W,0,0,0,1,marcus-mcgraw-1
Brandon Mills,2010-09-04,1,Cincinnati,@,Fresno State,L,0,0,0,1,brandon-mills-1
Conor O'Neal,2010-09-04,1,Boston College,,Weber State,W,0,0,0,1,conor-oneal-1
Larry Parker,2010-09-04,1,San Diego State,,Nicholls State,W,0,0,0,1,larry-parker-1
Tydreke Powell,2010-09-04,1,North Carolina,N,Louisiana State,L,0,0,0,1,tydreke-powell-1
Bill Prosko,2010-09-04,1,Army,@,Eastern Michigan,W,0,0,0,1,bill-prosko-1
Deante' Purvis,2010-09-04,1,Nevada-Las Vegas,,Wisconsin,L,0,0,0,1,deante-purvis-1
Kenny Rowe,2010-09-04,1,Oregon,,New Mexico,W,0,0,0,1,kenny-rowe-1
Robert Sands,2010-09-04,1,West Virginia,,Coastal Carolina,W,0,0,0,1,robert-sands-1
Darrington Sentimore,2010-09-04,1,Alabama,,San Jose State,W,0,0,0,1,darrington-sentimore-1
Almondo Sewell,2010-09-04,1,Akron,,Syracuse,L,0,0,0,1,almondo-sewell-1
Damond Smith,2010-09-04,1,Western Michigan,@,Michigan State,L,0,0,0,1,damond-smith-1
Mike Thomas,2010-09-04,1,Akron,,Syracuse,L,0,0,0,1,mike-thomas-2
Frederick Trujillo,2010-09-04,1,San Diego State,,Nicholls State,W,0,0,0,1,frederick-trujillo-1
Brian Wagner,2010-09-04,1,Akron,,Syracuse,L,0,0,0,1,brian-wagner-1
J.J. Watt,2010-09-04,1,Wisconsin,@,Nevada-Las Vegas,W,0,0,0,1,jj-watt-1
Nate Williams,2010-09-04,1,Northwestern,@,Vanderbilt,W,0,0,0,1,nate-williams-1
Martez Wilson,2010-09-04,1,Illinois,N,Missouri,L,0,0,0,1,martez-wilson-1
Taylor Wyndham,2010-09-04,1,Kentucky,@,Louisville,W,0,0,0,1,taylor-wyndham-1
Anthony Young-Wiseman,2010-09-04,1,Duke,,Elon,W,0,0,0,1,anthony-young-wiseman-1
Wes Pittman,2010-09-05,1,East Carolina,,Tulsa,W,0,0,0,1,wes-pittman-1
Eric Stephens,2010-09-05,1,Texas Tech,,Southern Methodist,W,0,0,0,1,eric-stephens-1
Justin Anderson,2010-09-06,1,Maryland,N,Navy,W,0,0,0,1,justin-anderson-3
Adrian Moten,2010-09-06,1,Maryland,N,Navy,W,0,0,0,1,adrian-moten-1
Kenny Tate,2010-09-06,1,Maryland,N,Navy,W,0,0,0,2,kenny-tate-1
Eddie Whitley,2010-09-06,1,Virginia Tech,,Boise State,L,0,0,0,1,eddie-whitley-1
Matt Berning,2010-09-09,2,Central Michigan,@,Temple,L,0,0,0,1,matt-berning-1
Kashawn Fraser,2010-09-09,2,Central Michigan,@,Temple,L,0,0,0,1,kashawn-fraser-1
Kee-Ayre Griffin,2010-09-09,2,Temple,,Central Michigan,W,0,0,0,1,kee-ayre-griffin-1
Stephen Johnson,2010-09-09,2,Temple,,Central Michigan,W,0,0,0,1,stephen-johnson-1
Corey Lemonier,2010-09-09,2,Auburn,@,Mississippi State,W,0,0,0,1,corey-lemonier-1
Muhammad Wilkerson,2010-09-09,2,Temple,,Central Michigan,W,0,0,0,1,muhammad-wilkerson-1
Braxton Amy,2010-09-10,2,Texas-El Paso,@,Houston,L,0,0,0,1,braxton-amy-1
Sammy Brown,2010-09-10,2,Houston,,Texas-El Paso,W,0,0,0,1,sammy-brown-1
Vinny Curry,2010-09-10,2,Marshall,,West Virginia,L,0,0,0,2,vinny-curry-1
Mario Harvey,2010-09-10,2,Marshall,,West Virginia,L,0,0,0,2,mario-harvey-1
Matangi Tonga,2010-09-10,2,Houston,,Texas-El Paso,W,0,0,0,1,matangi-tonga-2
Jorge Wright,2010-09-10,2,West Virginia,@,Marshall,W,0,0,0,1,jorge-wright-1
Mario Addison,2010-09-11,2,Troy,@,Oklahoma State,L,0,0,0,1,mario-addison-1
Pierre Allen,2010-09-11,2,Nebraska,,Idaho,W,0,0,0,1,pierre-allen-1
Matt Anderson,2010-09-11,2,Texas Christian,,Tennessee Tech,W,0,0,0,1,matt-anderson-2
Terel Anyaibe,2010-09-11,2,New Mexico,,Texas Tech,L,0,0,0,1,terel-anyaibe-1
Archibald Barnes,2010-09-11,2,Vanderbilt,,Louisiana State,L,0,0,0,1,archibald-barnes-1
Mark Barron,2010-09-11,2,Alabama,,Penn State,W,0,0,0,1,mark-barron-1
Bene Benwikere,2010-09-11,2,San Jose State,@,Wisconsin,L,0,0,0,1,bene-benwikere-1
Jamail Berry,2010-09-11,2,Western Michigan,,Nicholls State,W,0,0,0,1,jamail-berry-1
Jaydan Bird,2010-09-11,2,Oklahoma,,Florida State,W,0,0,0,1,jaydan-bird-1
Brandan Bishop,2010-09-11,2,North Carolina State,@,Central Florida,W,0,0,0,1,brandan-bishop-1
Shane Bothel,2010-09-11,2,Navy,,Georgia Southern,W,0,0,0,1,shane-bothel-1
Travis Bradshaw,2010-09-11,2,Rice,@,North Texas,W,0,0,0,1,travis-bradshaw-1
Austin Brown,2010-09-11,2,Miami (OH),,Eastern Michigan,W,0,0,0,1,austin-brown-1
Chykie Brown,2010-09-11,2,Texas,,Wyoming,W,0,0,0,1,chykie-brown-1
Nate Brown,2010-09-11,1,Louisiana-Monroe,@,Arkansas,L,0,0,0,1,nate-brown-1
Vontaze Burfict,2010-09-11,2,Arizona State,,Northern Arizona,W,0,0,0,1,vontaze-burfict-1
Chance Casey,2010-09-11,2,Baylor,,Buffalo,W,0,0,0,1,chance-casey-1
Camerron Cheatham,2010-09-11,2,Cincinnati,,Indiana State,W,0,0,0,1,camerron-cheatham-1
Ugo Chinasa,2010-09-11,2,Oklahoma State,,Troy,W,0,0,0,1,ugo-chinasa-1
Michael Cklamovski,2010-09-11,2,Northern Illinois,,North Dakota,W,0,0,0,1,michael-cklamovski-1
Aaron Colvin,2010-09-11,2,Oklahoma,,Florida State,W,0,0,0,1,aaron-colvin-1
Matt Conrath,2010-09-11,2,Virginia,@,Southern California,L,0,0,0,1,matt-conrath-1
Domonic Cook,2010-09-11,2,Buffalo,@,Baylor,L,0,0,0,1,domonic-cook-1
Jonathan Cornell,2010-09-11,2,Mississippi,@,Tulane,W,0,0,0,1,jonathan-cornell-1
Ryan Coulson,2010-09-11,2,Nevada,,Colorado State,W,0,0,0,1,ryan-coulson-1
Javontay Crowe,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,0,0,0,1,javontay-crowe-1
Jon Davis,2010-09-11,2,Air Force,,Brigham Young,W,0,0,0,1,jon-davis-2
Justin Dixon,2010-09-11,2,East Carolina,,Memphis,W,0,0,0,1,justin-dixon-2
Ken Dorsey,2010-09-11,1,Louisiana-Monroe,@,Arkansas,L,0,0,0,1,ken-dorsey-2
Amos Draper,2010-09-11,2,Arkansas State,@,Louisiana,L,0,0,0,1,amos-draper-1
Drew Dudley,2010-09-11,2,Kansas,,Georgia Tech,W,1,8,0,1,drew-dudley-1
Albert Evans,2010-09-11,2,Purdue,,Western Illinois,W,0,0,0,1,albert-evans-1
Art Evans,2010-09-11,2,Tennessee,,Oregon,L,0,0,0,1,art-evans-1
Nate Fellner,2010-09-11,2,Washington,,Syracuse,W,0,0,0,2,nate-fellner-1
A.J. Fenton,2010-09-11,2,Wisconsin,,San Jose State,W,0,0,0,1,aj-fenton-1
Mason Foster,2010-09-11,2,Washington,,Syracuse,W,0,0,0,1,mason-foster-1
Alex Frye,2010-09-11,2,Wake Forest,,Duke,W,0,0,0,1,alex-frye-1
Sione Fua,2010-09-11,2,Stanford,@,UCLA,W,0,0,0,1,sione-fua-1
Tim Fugger,2010-09-11,2,Vanderbilt,,Louisiana State,L,0,0,0,1,tim-fugger-1
Starr Fuimaono,2010-09-11,2,Nevada-Las Vegas,@,Utah,L,0,0,0,1,starr-fuimaono-1
Justin Gent,2010-09-11,2,Oklahoma State,,Troy,W,0,0,0,1,justin-gent-1
Lyndell Gibson,2010-09-11,2,Virginia Tech,,James Madison,L,0,0,0,1,lyndell-gibson-1
Rodney Gnat,2010-09-11,2,Louisville,,Eastern Kentucky,W,0,0,0,1,rodney-gnat-1
Donnell Golden,2010-09-11,2,Troy,@,Oklahoma State,L,0,0,0,1,donnell-golden-1
Robert Golden,2010-09-11,2,Arizona,,Citadel,W,0,0,0,1,robert-golden-1
Malliciah Goodman,2010-09-11,2,Clemson,,Presbyterian,W,0,0,0,2,malliciah-goodman-1
Derrick Hallman,2010-09-11,2,Central Florida,,North Carolina State,L,0,0,0,1,derrick-hallman-1
Devin Hedgepeth,2010-09-11,2,Oklahoma State,,Troy,W,0,0,0,1,devin-hedgepeth-1
Julian Herron,2010-09-11,2,North Texas,,Rice,L,0,0,0,1,julian-herron-2
Hickman,2010-09-11,1,Florida International,,Rutgers,L,0,0,0,1,hickman-1
Justin Hill,2010-09-11,2,Rice,@,North Texas,W,0,0,0,1,justin-hill-1
Devonte Holloman,2010-09-11,2,South Carolina,,Georgia,W,0,0,0,1,devonte-holloman-1
Justin Houston,2010-09-11,2,Georgia,@,South Carolina,L,0,0,0,1,justin-houston-1
Adam Hymel,2010-09-11,2,Louisiana Tech,@,Texas A&M,L,0,0,0,1,adam-hymel-1
Alex Ibiloye,2010-09-11,2,Texas Christian,,Tennessee Tech,W,0,0,0,3,alex-ibiloye-1
Tejay Johnson,2010-09-11,2,Texas Christian,,Tennessee Tech,W,0,0,0,1,tejay-johnson-1
Greg Jones,2010-09-11,2,Michigan State,,Florida Atlantic,W,0,0,0,1,greg-jones-2
Noah Keller,2010-09-11,2,Ohio,,Toledo,L,0,0,0,1,noah-keller-1
Ryan Kerrigan,2010-09-11,2,Purdue,,Western Illinois,W,0,0,0,1,ryan-kerrigan-1
Ted Laurent,2010-09-11,2,Mississippi,@,Tulane,W,0,0,0,1,ted-laurent-1
Joe Lefeged,2010-09-11,2,Rutgers,@,Florida International,W,0,0,0,2,joe-lefeged-1
John Lejiste,2010-09-11,2,South Florida,@,Florida,L,0,0,0,1,john-lejiste-1
Michael Lockley,2010-09-11,2,Florida Atlantic,@,Michigan State,L,0,0,0,1,michael-lockley-1
Sherrod Lott,2010-09-11,2,Buffalo,@,Baylor,L,0,0,0,1,sherrod-lott-1
Antonio Lowery,2010-09-11,2,Rutgers,@,Florida International,W,0,0,0,1,antonio-lowery-1
Brad Madison,2010-09-11,2,Missouri,,McNeese State,W,0,0,0,1,brad-madison-1
Matthew Masifilo,2010-09-11,2,Stanford,@,UCLA,W,0,0,0,1,matthew-masifilo-1
Jonathan Massaquoi,2010-09-11,2,Troy,@,Oklahoma State,L,0,0,0,1,jonathan-massaquoi-1
Josh McNary,2010-09-11,2,Army,,Hawaii,L,0,0,0,1,josh-mcnary-1
Whitney Mercilus,2010-09-11,2,Illinois,,Southern Illinois,W,0,0,0,1,whitney-mercilus-1
Barkevious Mingo,2010-09-11,2,Louisiana State,@,Vanderbilt,W,0,0,0,1,barkevious-mingo-1
Dontay Moch,2010-09-11,2,Nevada,,Colorado State,W,0,0,0,1,dontay-moch-1
Damontre Moore,2010-09-11,2,Texas A&M,,Louisiana Tech,W,0,0,0,3,damontre-moore-1
Andre Morris Jr.,2010-09-11,2,Air Force,,Brigham Young,W,0,0,0,2,andre-morris-jr-1
Derek Muaava,2010-09-11,2,San Jose State,@,Wisconsin,L,0,0,0,1,derek-muaava-1
Robert Mullins,2010-09-11,2,California,,Colorado,W,0,0,0,1,robert-mullins-1
Roosevelt Nix,2010-09-11,2,Kent State,@,Boston College,L,0,0,0,1,roosevelt-nix-1
Patrick Nixon-Youman,2010-09-11,2,Illinois,,Southern Illinois,W,0,0,0,1,patrick-nixon-youman-1
Cheta Ozougwu,2010-09-11,2,Rice,@,North Texas,W,0,0,0,1,cheta-ozougwu-1
Jarred Price,2010-09-11,2,California,,Colorado,W,0,0,0,1,jarred-price-1
Johnathan Rainey,2010-09-11,2,New Mexico,,Texas Tech,L,1,7,0,1,johnathan-rainey-1
John Rice,2010-09-11,2,Western Michigan,,Nicholls State,W,0,0,0,1,john-rice-2
Andrew Rich,2010-09-11,2,Brigham Young,@,Air Force,L,0,0,0,1,andrew-rich-1
Doug Richardson,2010-09-11,2,Akron,,Gardner-Webb,L,0,0,0,1,doug-richardson-1
Matt Robinson,2010-09-11,2,Maryland,,Morgan State,W,0,0,0,1,matt-robinson-3
Anthony Rogers,2010-09-11,2,Oklahoma State,,Troy,W,0,0,0,1,anthony-rogers-1
Michael Sam,2010-09-11,2,Missouri,,McNeese State,W,0,0,0,1,michael-sam-1
Robert Siavii,2010-09-11,2,Idaho,@,Nebraska,L,0,0,0,3,robert-siavii-1
Tyler Simmons,2010-09-11,2,Navy,,Georgia Southern,W,0,0,0,1,tyler-simmons-1
Bernard Smith,2010-09-11,2,Louisiana,,Arkansas State,W,0,0,0,1,bernard-smith-1
Derrell Smith,2010-09-11,2,Syracuse,@,Washington,L,0,0,0,1,derrell-smith-1
Ryan Smith,2010-09-11,2,Southern Methodist,,Alabama-Birmingham,W,0,0,0,1,ryan-smith-4
Scott Smith,2010-09-11,2,Texas Tech,@,New Mexico,W,0,0,0,1,scott-smith-2
Tyrone Sonier,2010-09-11,2,Texas Tech,@,New Mexico,W,0,0,0,1,tyrone-sonier-1
Justin Staples,2010-09-11,2,Illinois,,Southern Illinois,W,0,0,0,1,justin-staples-1
Joe Stoner,2010-09-11,2,New Mexico,,Texas Tech,L,0,0,0,1,joe-stoner-1
Terrance Sweeney,2010-09-11,2,Kansas State,,Missouri State,W,0,0,0,1,terrance-sweeney-1
Steven Sylvester,2010-09-11,2,Georgia Tech,@,Kansas,L,0,0,0,1,steven-sylvester-1
Manti Te'o,2010-09-11,2,Notre Dame,,Michigan,L,0,0,0,1,manti-teo-1
Jason Teague,2010-09-11,2,Texas Christian,,Tennessee Tech,W,0,0,0,1,jason-teague-2
Keeston Terry,2010-09-11,2,Kansas,,Georgia Tech,W,0,0,0,1,keeston-terry-1
Michael Thomas,2010-09-11,2,Stanford,@,UCLA,W,1,21,1,2,michael-thomas-2
Tramain Thomas,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,0,0,0,1,tramain-thomas-1
Ronnie Thornton,2010-09-11,2,Southern Mississippi,,Prairie View A&M,W,0,0,0,1,ronnie-thornton-1
Semisi Tokolahi,2010-09-11,2,Washington,,Syracuse,W,0,0,0,1,semisi-tokolahi-1
Bryant Turner,2010-09-11,2,Alabama-Birmingham,@,Southern Methodist,L,0,0,0,1,bryant-turner-1
Michael Turner,2010-09-11,2,Arizona,,Citadel,W,0,0,0,1,michael-turner-1
Collins Ukwu,2010-09-11,2,Kentucky,,Western Kentucky,W,0,0,0,1,collins-ukwu-1
Kamalu Umu,2010-09-11,2,Hawaii,@,Army,W,0,0,0,1,kamalu-umu-1
Khairi Usher,2010-09-11,1,Louisiana-Monroe,@,Arkansas,L,0,0,0,1,khairi-usher-1
Foloi Vae,2010-09-11,2,San Jose State,@,Wisconsin,L,0,0,0,1,foloi-vae-1
Eddie Wide,2010-09-11,2,Utah,,Nevada-Las Vegas,W,0,0,0,1,eddie-wide-1
Doug Wiggins,2010-09-11,2,Western Michigan,,Nicholls State,W,0,0,0,1,doug-wiggins-2
Josh Williams,2010-09-11,2,Nebraska,,Idaho,W,0,0,0,1,josh-williams-5
Trevardo Williams,2010-09-11,2,Connecticut,,Texas Southern,W,0,0,0,1,trevardo-williams-1
Dorian Wood,2010-09-11,2,Kent State,@,Boston College,L,0,0,0,1,dorian-wood-1
Maalik Bomar,2010-09-16,3,Cincinnati,@,North Carolina State,L,0,0,0,1,maalik-bomar-1
Nate Irving,2010-09-16,3,North Carolina State,,Cincinnati,W,0,0,0,1,nate-irving-1
Terrell Manning,2010-09-16,3,North Carolina State,,Cincinnati,W,0,0,0,1,terrell-manning-1
Brandon Mills,2010-09-16,3,Cincinnati,@,North Carolina State,L,0,0,0,1,brandon-mills-1
Marc Anthony,2010-09-17,3,California,@,Nevada,L,0,0,0,1,marc-anthony-1
Keith Browner,2010-09-17,3,California,@,Nevada,L,0,0,0,1,keith-browner-1
Isaiah Frey,2010-09-17,3,Nevada,,California,W,0,0,0,1,isaiah-frey-1
D.J. Holt,2010-09-17,3,California,@,Nevada,L,0,0,0,1,dj-holt-1
Damario Ambrose,2010-09-18,3,Arkansas,@,Georgia,W,0,0,0,1,damario-ambrose-1
Shavod Atkinson,2010-09-18,3,North Texas,@,Army,L,0,0,0,1,shavod-atkinson-1
Jamal Atofau,2010-09-18,3,Washington State,@,Southern Methodist,L,0,0,0,1,jamal-atofau-1
T.J. Ballou,2010-09-18,3,Alabama-Birmingham,,Troy,W,0,0,0,1,tj-ballou-1
Jeremy Beal,2010-09-18,3,Oklahoma,,Air Force,W,0,0,0,1,jeremy-beal-1
Wade Bonner,2010-09-18,3,Mississippi State,@,Louisiana State,L,0,0,0,1,wade-bonner-1
Vince Browne,2010-09-18,3,Northwestern,@,Rice,W,0,0,0,1,vince-browne-1
Corbin Bryant,2010-09-18,3,Northwestern,@,Rice,W,0,0,0,1,corbin-bryant-1
Miles Burris,2010-09-18,3,San Diego State,@,Missouri,L,0,0,0,1,miles-burris-1
Derek Carter,2010-09-18,3,Central Michigan,@,Eastern Michigan,W,0,0,0,1,derek-carter-3
Dasmine Cathey,2010-09-18,3,Memphis,,Middle Tennessee State,W,0,0,0,1,dasmine-cathey-1
Izaan Cross,2010-09-18,3,Georgia Tech,@,North Carolina,W,0,0,0,1,izaan-cross-1
Jonathan Cyprien,2010-09-18,2,Florida International,@,Texas A&M,L,0,0,0,2,jonathan-cyprien-1
Matt Daniels,2010-09-18,3,Duke,,Alabama,L,0,0,0,1,matt-daniels-1
Darin Drakeford,2010-09-18,3,Maryland,@,West Virginia,L,0,0,0,1,darin-drakeford-1
Jewhan Edwards,2010-09-18,3,Minnesota,,Southern California,L,0,0,0,1,jewhan-edwards-1
Erik Finklea,2010-09-18,3,Miami (OH),,Colorado State,W,0,0,0,1,erik-finklea-1
Mason Foster,2010-09-18,3,Washington,,Nebraska,L,0,0,0,1,mason-foster-1
Robbie Frey,2010-09-18,3,Connecticut,@,Temple,L,0,0,0,1,robbie-frey-1
Tim Fugger,2010-09-18,3,Vanderbilt,@,Mississippi,W,0,0,0,1,tim-fugger-1
Phillip Gaines,2010-09-18,3,Rice,,Northwestern,L,0,0,0,1,phillip-gaines-1
Anthony Gaitor,2010-09-18,2,Florida International,@,Texas A&M,L,0,0,0,1,anthony-gaitor-1
Gerald Gooden,2010-09-18,3,Purdue,,Ball State,W,0,0,0,1,gerald-gooden-1
Deshawn Grayson,2010-09-18,3,Texas-El Paso,,New Mexico State,W,0,0,0,1,deshawn-grayson-1
Derrick Hallman,2010-09-18,3,Central Florida,@,Buffalo,W,0,0,0,2,derrick-hallman-1
John Hardy-Tuliau,2010-09-18,3,Hawaii,@,Colorado,L,0,0,0,1,john-hardy-tuliau-1
Brandon Harold,2010-09-18,3,Kansas State,,Iowa State,W,0,0,0,1,brandon-harold-1
Dan Hartman,2010-09-18,3,Kent State,@,Penn State,L,0,0,0,1,dan-hartman-1
Jerry Hauburger,2010-09-18,3,Navy,@,Louisiana Tech,W,0,0,0,1,jerry-hauburger-1
Trulon Henry,2010-09-18,3,Illinois,,Northern Illinois,W,0,0,0,1,trulon-henry-1
Andre Hicks,2010-09-18,3,Alabama-Birmingham,,Troy,W,0,0,0,1,andre-hicks-1
Dan Hicks,2010-09-18,3,Florida State,,Brigham Young,W,0,0,0,1,dan-hicks-1
Will Hill,2010-09-18,3,Florida,@,Tennessee,W,0,0,0,1,will-hill-1
Michael Hodges,2010-09-18,3,Texas A&M,,Florida International,W,0,0,0,1,michael-hodges-1
Ross Homan,2010-09-18,3,Ohio State,,Ohio,W,0,0,0,1,ross-homan-1
Anthony Hooks,2010-09-18,3,New Mexico,,Utah,L,0,0,0,1,anthony-hooks-1
Neal Howey,2010-09-18,3,Eastern Michigan,,Central Michigan,L,0,0,0,1,neal-howey-1
Mikel Hunter,2010-09-18,3,Air Force,@,Oklahoma,L,0,0,0,1,mikel-hunter-1
Bruce Irvin,2010-09-18,3,West Virginia,,Maryland,W,0,0,0,1,bruce-irvin-1
