Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Armand Perry,2016-09-24,4,Arizona State,,California,W,0,0,0,1,armand-perry-1
Darius Phillips,2016-09-24,4,Western Michigan,,Georgia Southern,W,1,70,1,1,darius-phillips-1
Davin Pierce,2016-09-24,4,Cincinnati,,Miami (OH),W,0,0,0,1,davin-pierce-1
DeAndre Pierce,2016-09-24,3,Boise State,@,Oregon State,W,0,0,0,1,deandre-pierce-1
Jack Powers,2016-09-24,4,Virginia,,Central Michigan,W,0,0,0,3,jack-powers-1
Ryan Pulley,2016-09-24,4,Arkansas,N,Texas A&M,L,0,0,0,1,ryan-pulley-1
Delvon Randall,2016-09-24,4,Temple,,UNC Charlotte,W,0,0,0,1,delvon-randall-1
Jeremy Reaves,2016-09-24,4,South Alabama,,Nicholls State,W,0,0,0,1,jeremy-reaves-1
C.J. Reavis,2016-09-24,3,Marshall,,Louisville,L,0,0,0,1,cj-reavis-1
Haason Reddick,2016-09-24,4,Temple,,UNC Charlotte,W,0,0,0,1,haason-reddick-1
D.J Reed,2016-09-24,3,Kansas State,,Missouri State,W,0,0,0,1,dj-reed-2
Justin Reid,2016-09-24,3,Stanford,@,UCLA,W,0,0,0,1,justin-reid-1
Tony Reid,2016-09-24,4,Miami (OH),@,Cincinnati,L,0,0,0,1,tony-reid-1
Steve Rhodes,2016-09-24,4,Middle Tennessee State,,Louisiana Tech,W,0,0,0,1,steve-rhodes-2
Ramon Richards,2016-09-24,4,Oklahoma State,@,Baylor,L,0,0,0,1,ramon-richards-1
Nathan Ricketts,2016-09-24,4,Central Michigan,@,Virginia,L,0,0,0,1,nathan-ricketts-1
Myles Robinson,2016-09-24,4,Virginia,,Central Michigan,W,0,0,0,1,myles-robinson-1
Tyree Robinson,2016-09-24,4,Oregon,,Colorado,L,0,0,0,1,tyree-robinson-2
Justin Rogers,2016-09-24,4,Texas-El Paso,,Southern Mississippi,L,0,0,0,1,justin-rogers-2
Cedarius Rookard,2016-09-24,4,Troy,,New Mexico State,W,1,7,0,1,cedarius-rookard-1
Ocie Rose,2016-09-24,4,Florida Atlantic,,Ball State,L,0,0,0,1,ocie-rose-1
Alex Ross,2016-09-24,4,Missouri,,Delaware State,W,0,0,0,1,alex-ross-1
Rashad Roundtree,2016-09-24,4,Georgia,@,Mississippi,L,0,0,0,1,rashad-roundtree-1
Jalen Rountree,2016-09-24,4,Troy,,New Mexico State,W,1,11,0,1,jalen-rountree-1
Chapelle Russell,2016-09-24,4,Temple,,UNC Charlotte,W,0,0,0,1,chapelle-russell-1
Maurice Russell,2016-09-24,4,Central Florida,@,Florida International,W,0,0,0,1,maurice-russell-1
Prince Sam,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,0,0,0,1,prince-sam-1
D.J. Sanders,2016-09-24,4,Middle Tennessee State,,Louisiana Tech,W,0,0,0,2,dj-sanders-1
Alonzo Saxton II,2016-09-24,4,Duke,@,Notre Dame,W,0,0,0,1,alonzo-saxton-ii-1
Avery Sebastian,2016-09-24,4,Notre Dame,,Duke,L,0,0,0,1,avery-sebastian-1
Sojourn Shelton,2016-09-24,4,Wisconsin,@,Michigan State,W,1,8,0,1,sojourn-shelton-1
Antonio Shenault,2016-09-24,3,Minnesota,,Colorado State,W,0,0,0,1,antonio-shenault-1
Jason Smith,2016-09-24,3,Marshall,,Louisville,L,0,0,0,1,jason-smith-5
Tyson Smith,2016-09-24,3,Michigan State,,Wisconsin,L,0,0,0,1,tyson-smith-3
Taylor Stallworth,2016-09-24,4,South Carolina,@,Kentucky,L,0,0,0,1,taylor-stallworth-1
Linden Stephens,2016-09-24,4,Cincinnati,,Miami (OH),W,0,0,0,1,linden-stephens-1
Orion Stewart,2016-09-24,4,Baylor,,Oklahoma State,W,1,25,0,1,orion-stewart-1
Landon Stokes,2016-09-24,4,Vanderbilt,@,Western Kentucky,W,0,0,0,1,landon-stokes-1
Channing Stribling,2016-09-24,4,Michigan,,Penn State,W,0,0,0,2,channing-stribling-1
Omari Stringer,2016-09-24,3,Indiana,,Wake Forest,L,0,0,0,1,omari-stringer-1
Greg Stroman,2016-09-24,4,Virginia Tech,,East Carolina,W,0,0,0,1,greg-stroman-1
Jamar Summers,2016-09-24,4,Connecticut,,Syracuse,L,0,0,0,3,jamar-summers-1
Justin Sweet,2016-09-24,4,Colorado State,@,Minnesota,L,0,0,0,1,justin-sweet-1
T.J. Tauaalo,2016-09-24,4,North Texas,@,Rice,W,0,0,0,1,tj-tauaalo-1
Aaron Taylor,2016-09-24,4,Ball State,@,Florida Atlantic,W,0,0,0,1,aaron-taylor-3
Blaise Taylor,2016-09-24,4,Arkansas State,,Central Arkansas,L,0,0,0,2,blaise-taylor-1
Nick Terry,2016-09-24,4,UCLA,,Stanford,L,0,0,0,1,nick-terry-1
Xavier Thigpen,2016-09-24,4,Southern Mississippi,@,Texas-El Paso,W,0,0,0,1,xavier-thigpen-1
Derrek Thomas,2016-09-24,4,Temple,,UNC Charlotte,W,0,0,0,2,derrek-thomas-1
Kerwin Thomas,2016-09-24,4,Tulsa,@,Fresno State,W,0,0,0,2,kerwin-thomas-1
Simeon Thomas,2016-09-24,4,Louisiana,@,Tulane,L,0,0,0,1,simeon-thomas-1
Gary Thompson,2016-09-24,3,Marshall,,Louisville,L,0,0,0,1,gary-thompson-1
Tedric Thompson,2016-09-24,4,Colorado,@,Oregon,W,0,0,0,3,tedric-thompson-1
Henre' Toliver,2016-09-24,4,Arkansas,N,Texas A&M,L,0,0,0,2,henre-toliver-1
Nigel Tribune,2016-09-24,4,Iowa State,,San Jose State,W,0,0,0,1,nigel-tribune-1
Deshadrick Truly,2016-09-24,4,Southern Mississippi,@,Texas-El Paso,W,0,0,0,1,deshadrick-truly-1
Jeremy Tyler,2016-09-24,3,West Virginia,N,Brigham Young,W,1,0,0,1,jeremy-tyler-1
Mike Tyson,2016-09-24,4,Cincinnati,,Miami (OH),W,0,0,0,1,mike-tyson-2
Melvin Tyus,2016-09-24,4,Troy,,New Mexico State,W,0,0,0,1,melvin-tyus-1
Verkedric Vaughns,2016-09-24,4,Baylor,,Oklahoma State,W,0,0,0,2,verkedric-vaughns-1
Jaleel Wadood,2016-09-24,4,UCLA,,Stanford,L,0,0,0,1,jaleel-wadood-1
Anthony Walker,2016-09-24,4,Northwestern,,Nebraska,L,0,0,0,1,anthony-walker-1
Ricky Walker,2016-09-24,4,Virginia Tech,,East Carolina,W,0,0,0,1,ricky-walker-2
Marc Walton,2016-09-24,4,Ball State,@,Florida Atlantic,W,0,0,0,1,marc-walton-1
Deandre Ward,2016-09-24,4,Mississippi State,@,Massachusetts,W,0,0,0,1,deandre-ward-1
Jesse Washington,2016-09-24,3,Air Force,@,Utah State,W,0,0,0,2,jesse-washington-1
Brad Watson,2016-09-24,4,Wake Forest,@,Indiana,W,1,0,0,1,brad-watson-1
T.J. Watt,2016-09-24,4,Wisconsin,@,Michigan State,W,0,0,0,1,tj-watt-1
Armani Watts,2016-09-24,4,Texas A&M,N,Arkansas,W,0,0,0,1,armani-watts-1
Tralund Webber,2016-09-24,4,Oklahoma State,@,Baylor,L,0,0,0,1,tralund-webber-1
Tre'Davious White,2016-09-24,4,Louisiana State,@,Auburn,L,0,0,0,1,tredavious-white-1
Roe Wilkins,2016-09-24,4,Rice,,North Texas,L,0,0,0,1,roe-wilkins-1
Aaron Williams,2016-09-24,4,Nebraska,@,Northwestern,W,1,0,0,1,aaron-williams-10
Khalil Williams,2016-09-24,4,Houston,@,Texas State,W,0,0,0,1,khalil-williams-1
Raekwon Williams,2016-09-24,4,Florida Atlantic,,Ball State,L,0,0,0,2,raekwon-williams-1
Priest Willis,2016-09-24,4,Texas A&M,N,Arkansas,W,0,0,0,1,priest-willis-1
Anthony Wilson,2016-09-24,4,Old Dominion,,Texas-San Antonio,W,0,0,0,2,anthony-wilson-3
Howard Wilson,2016-09-24,4,Houston,@,Texas State,W,1,0,0,2,howard-wilson-1
Thomas Wilson,2016-09-24,4,Missouri,,Delaware State,W,0,0,0,1,thomas-wilson-5
Travis Wilson,2016-09-24,4,Nevada,@,Purdue,L,0,0,0,1,travis-wilson-6
Jomal Wiltz,2016-09-24,4,Iowa State,,San Jose State,W,1,27,0,1,jomal-wiltz-1
Ahkello Witherspoon,2016-09-24,4,Colorado,@,Oregon,W,1,0,0,1,ahkello-witherspoon-1
Tion Wright,2016-09-24,4,Baylor,,Oklahoma State,W,0,0,0,1,tion-wright-1
Dedrick Young,2016-09-24,4,Nebraska,@,Northwestern,W,0,0,0,1,dedrick-young-1
Kenny Young,2016-09-24,4,UCLA,,Stanford,L,1,40,0,1,kenny-young-1
Jordyn Brooks,2016-09-29,4,Texas Tech,,Kansas,W,0,0,0,1,jordyn-brooks-1
Mike Lee,2016-09-29,4,Kansas,@,Texas Tech,L,0,0,0,1,mike-lee-6
Keith Loneker Jr.,2016-09-29,4,Kansas,@,Texas Tech,L,0,0,0,1,keith-loneker-jr-1
Cameron Malveaux,2016-09-29,5,Houston,,Connecticut,W,0,0,0,2,cameron-malveaux-1
Derrick Neal,2016-09-29,4,Kansas,@,Texas Tech,L,0,0,0,1,derrick-neal-1
Marnez Ogletree,2016-09-29,4,Kansas,@,Texas Tech,L,0,0,0,1,marnez-ogletree-1
D.J. Polite-Bray,2016-09-29,4,Texas Tech,,Kansas,W,0,0,0,1,dj-polite-bray-1
Javian Smith,2016-09-29,5,Houston,,Connecticut,W,0,0,0,1,javian-smith-1
Steven Taylor,2016-09-29,5,Houston,,Connecticut,W,0,0,0,1,steven-taylor-1
Nick Thurman,2016-09-29,5,Houston,,Connecticut,W,0,0,0,1,nick-thurman-1
Jhavon Williams,2016-09-29,5,Connecticut,@,Houston,L,0,0,0,1,jhavon-williams-1
Jeremy Winchester,2016-09-29,5,Houston,,Connecticut,W,0,0,0,1,jeremy-winchester-1
Budda Baker,2016-09-30,5,Washington,,Stanford,W,0,0,0,1,budda-baker-1
Zach Hoffpauir,2016-09-30,4,Stanford,@,Washington,L,0,0,0,1,zach-hoffpauir-1
Harvey Langi,2016-09-30,5,Brigham Young,,Toledo,W,0,0,0,1,harvey-langi-2
Justin Reid,2016-09-30,4,Stanford,@,Washington,L,0,0,0,1,justin-reid-1
Sae Tautu,2016-09-30,5,Brigham Young,,Toledo,W,0,0,0,1,sae-tautu-1
Azeem Victor,2016-09-30,5,Washington,,Stanford,W,0,0,0,1,azeem-victor-1
Jamal Adams,2016-10-01,5,Louisiana State,,Missouri,W,0,0,0,2,jamal-adams-1
Justin Akins,2016-10-01,5,Middle Tennessee State,@,North Texas,W,0,0,0,1,justin-akins-2
James Alexander,2016-10-01,5,Kent State,,Akron,L,0,0,0,1,james-alexander-1
Damnani Alexcee,2016-10-01,4,Texas State,,Incarnate Word,W,0,0,0,2,damnani-alexcee-1
Ali Ali-Musa,2016-10-01,5,Massachusetts,,Tulane,L,0,0,0,1,ali-ali-musa-1
James Allen,2016-10-01,5,Massachusetts,,Tulane,L,0,0,0,2,james-allen-4
Joshua Allen,2016-10-01,5,Miami (OH),,Ohio,L,0,0,0,1,joshua-allen-1
Rodney Allen,2016-10-01,4,Marshall,@,Pittsburgh,L,0,0,0,1,rodney-allen-3
Bryson Allen-Williams,2016-10-01,5,South Carolina,,Texas A&M,L,0,0,0,1,bryson-allen-williams-1
DeShaun Amos,2016-10-01,5,East Carolina,,Central Florida,L,0,0,0,1,deshaun-amos-1
Alex Anzalone,2016-10-01,5,Florida,@,Vanderbilt,W,0,0,0,1,alex-anzalone-1
Daniel Auelua,2016-10-01,4,Boise State,,Utah State,W,0,0,0,1,daniel-auelua-1
Blessuan Austin,2016-10-01,5,Rutgers,@,Ohio State,L,0,0,0,1,blessuan-austin-1
Chidobe Awuzie,2016-10-01,5,Colorado,,Oregon State,W,0,0,0,1,chidobe-awuzie-1
James Bailey,2016-10-01,5,Fresno State,@,Nevada-Las Vegas,L,0,0,0,3,james-bailey-4
Sergio Bailey,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,0,0,0,1,sergio-bailey-1
Marcus Ball,2016-10-01,5,Arizona State,@,Southern California,L,0,0,0,1,marcus-ball-3
V.J. Banks,2016-10-01,5,Rice,@,Southern Mississippi,L,1,0,0,1,vj-banks-1
John Battle,2016-10-01,5,Louisiana State,,Missouri,W,0,0,0,1,john-battle-1
Jason Beck,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,0,0,0,2,jason-beck-2
Justin Belknap,2016-10-01,5,Arizona,@,UCLA,L,0,0,0,2,justin-belknap-1
Daeshawn Bertram,2016-10-01,5,Western Kentucky,,,W,0,0,0,1,daeshawn-bertram-1
Trevon Bierria,2016-10-01,5,San Jose State,@,New Mexico,L,0,0,0,1,trevon-bierria-1
J.T. Blasingame,2016-10-01,5,Rice,@,Southern Mississippi,L,0,0,0,3,jt-blasingame-1
Freddie Booth-Lloyd,2016-10-01,5,Temple,,Southern Methodist,W,0,0,0,1,freddie-booth-lloyd-1
Breon Borders,2016-10-01,5,Duke,,Virginia,L,0,0,0,1,breon-borders-1
Ben Boulware,2016-10-01,5,Clemson,,Louisville,W,0,0,0,1,ben-boulware-1
Zach Bradshaw,2016-10-01,5,Virginia,@,Duke,W,0,0,0,1,zach-bradshaw-1
Justin Brandon,2016-10-01,4,Buffalo,@,Boston College,L,0,0,0,1,justin-brandon-1
Tony Bridges,2016-10-01,5,Mississippi,,Memphis,W,0,0,0,1,tony-bridges-1
Demeitre Brim,2016-10-01,5,Central Florida,@,East Carolina,W,0,0,0,1,demeitre-brim-1
John Broussard Jr,2016-10-01,5,Auburn,,Louisiana-Monroe,W,0,0,0,1,john-broussard-jr-1
Andrew Brown,2016-10-01,5,Florida International,,Florida Atlantic,W,0,0,0,1,andrew-brown-5
Isaiah Brown,2016-10-01,5,Florida International,,Florida Atlantic,W,0,0,0,1,isaiah-brown-2
Jayon Brown,2016-10-01,5,UCLA,,Arizona,W,0,0,0,1,jayon-brown-1
Joe Brown,2016-10-01,5,Western Kentucky,,,W,0,0,0,1,joe-brown-4
Mike Brown,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,0,0,0,2,mike-brown-8
Thomas Brown,2016-10-01,5,Wake Forest,@,North Carolina State,L,0,0,0,1,thomas-brown-3
Terrell Burgess,2016-10-01,5,Utah,@,California,L,0,0,0,1,terrell-burgess-1
Dejaun Butler,2016-10-01,5,Hawaii,,Nevada,W,0,0,0,1,dejaun-butler-1
Demetrius Cain,2016-10-01,5,Troy,@,Idaho,W,0,0,0,1,demetrius-cain-1
Ikie Calderon,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,0,0,0,1,ikie-calderon-1
Vince Calhoun,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,1,0,0,1,vince-calhoun-1
Deldrick Canty,2016-10-01,5,Louisiana Tech,,Texas-El Paso,W,0,0,0,1,deldrick-canty-1
Devin Chappell,2016-10-01,4,Oregon State,@,Colorado,L,0,0,0,1,devin-chappell-1
Niles Clark,2016-10-01,4,North Carolina State,,Wake Forest,W,0,0,0,1,niles-clark-1
Errol Clarke,2016-10-01,5,Central Florida,@,East Carolina,W,0,0,0,1,errol-clarke-1
B.J. Clay,2016-10-01,4,Georgia State,@,Appalachian State,L,0,0,0,1,bj-clay-1
Rodney Clemons,2016-10-01,5,Southern Methodist,@,Temple,L,0,0,0,2,rodney-clemons-1
Adrian Colbert,2016-10-01,4,Miami (FL),@,Georgia Tech,W,0,0,0,1,adrian-colbert-1
Amari Coleman,2016-10-01,5,Central Michigan,,Western Michigan,L,0,0,0,1,amari-coleman-1
Jamil Collins,2016-10-01,4,Memphis,@,Mississippi,L,0,0,0,1,jamil-collins-1
Tony Conner,2016-10-01,5,Mississippi,,Memphis,W,0,0,0,1,tony-conner-1
Joey Connors,2016-10-01,5,Central Florida,@,East Carolina,W,0,0,0,1,joey-connors-1
Jonathan Cook,2016-10-01,4,Memphis,@,Mississippi,L,0,0,0,2,jonathan-cook-1
Secdrick Cooper,2016-10-01,5,Louisiana Tech,,Texas-El Paso,W,0,0,0,2,secdrick-cooper-1
Anthony Covington,2016-10-01,5,UNC Charlotte,,Old Dominion,L,0,0,0,1,anthony-covington-1
Josh Cox,2016-10-01,5,Central Michigan,,Western Michigan,L,0,0,0,1,josh-cox-1
Xavier Crawford,2016-10-01,4,Oregon State,@,Colorado,L,0,0,0,1,xavier-crawford-2
Dane Cruikshank,2016-10-01,5,Arizona,@,UCLA,L,0,0,0,2,dane-cruikshank-1
David Curle,2016-10-01,5,Western Michigan,@,Central Michigan,W,0,0,0,1,david-curle-1
Alex Dale,2016-10-01,5,Middle Tennessee State,@,North Texas,W,0,0,0,1,alex-dale-1
Maurice Daniels,2016-10-01,4,New Mexico,,San Jose State,W,0,0,0,1,maurice-daniels-2
Carlton Davis,2016-10-01,5,Auburn,,Louisiana-Monroe,W,0,0,0,1,carlton-davis-1
Davante Davis,2016-10-01,4,Texas,@,Oklahoma State,L,0,0,0,2,davante-davis-1
Drew Davis,2016-10-01,5,Western Kentucky,,,W,1,5,0,1,drew-davis-3
Jalen Davis,2016-10-01,5,Utah State,@,Boise State,L,0,0,0,1,jalen-davis-1
Jarrad Davis,2016-10-01,5,Florida,@,Vanderbilt,W,0,0,0,3,jarrad-davis-1
Duke Dawson,2016-10-01,5,Florida,@,Vanderbilt,W,0,0,0,1,duke-dawson-1
Ben DeLuca,2016-10-01,5,UNC Charlotte,,Old Dominion,L,0,0,0,3,ben-deluca-1
D'Cota Dixon,2016-10-01,5,Wisconsin,@,Michigan,L,0,0,0,2,dcota-dixon-1
Brandon Douglas,2016-10-01,5,Rice,@,Southern Mississippi,L,0,0,0,1,brandon-douglas-3
Rasul Douglas,2016-10-01,4,West Virginia,,Kansas State,W,1,0,0,1,rasul-douglas-1
Andrew Dowell,2016-10-01,4,Michigan State,@,Indiana,L,0,0,0,1,andrew-dowell-1
Jaylen Dunlap,2016-10-01,4,Illinois,@,Nebraska,L,0,0,0,1,jaylen-dunlap-1
D.J. Dunn Jr.,2016-10-01,4,Air Force,,Navy,W,0,0,0,1,dj-dunn-jr-1
Davon Durant,2016-10-01,4,Marshall,@,Pittsburgh,L,0,0,0,1,davon-durant-1
Devon Earl,2016-10-01,5,South Alabama,,San Diego State,W,0,0,0,1,devon-earl-1
Evrett Edwards,2016-10-01,5,Iowa State,,Baylor,L,0,0,0,1,evrett-edwards-1
Mike Edwards,2016-10-01,5,Kentucky,@,Alabama,L,0,0,0,2,mike-edwards-8
Corn Elder,2016-10-01,4,Miami (FL),@,Georgia Tech,W,0,0,0,1,corn-elder-1
Brooks Ellis,2016-10-01,5,Arkansas,,Alcorn State,W,0,0,0,1,brooks-ellis-1
Jamal Ellis,2016-10-01,5,Fresno State,@,Nevada-Las Vegas,L,0,0,0,1,jamal-ellis-2
Tino Ellis,2016-10-01,4,Maryland,,Purdue,W,0,0,0,1,tino-ellis-1
Kaden Elliss,2016-10-01,5,Idaho,,Troy,L,0,0,0,1,kadem-elliss-1
Marcus Epps,2016-10-01,5,Wyoming,@,Colorado State,W,0,0,0,1,marcus-epps-1
Justin Evans,2016-10-01,5,Texas A&M,@,South Carolina,W,0,0,0,1,justin-evans-1
Rashard Fant,2016-10-01,4,Indiana,,Michigan State,W,0,0,0,2,rashard-fant-1
Jason Fao,2016-10-01,5,Nevada-Las Vegas,,Fresno State,W,0,0,0,1,jason-fao-1
Taurean Ferguson,2016-10-01,5,Vanderbilt,,Florida,L,0,0,0,1,taurean-ferguson-1
Tony Fields,2016-10-01,4,Indiana,,Michigan State,W,0,0,0,1,tony-fields-2
Lubern Figaro,2016-10-01,5,Wisconsin,@,Michigan,L,0,0,0,1,lubern-figaro-1
Demetrius Flannigan-Fowles,2016-10-01,5,Arizona,@,UCLA,L,0,0,0,1,demetrius-flannigan-fowles-1
Tre Flowers,2016-10-01,5,Oklahoma State,,Texas,W,0,0,0,1,tre-flowers-1
Sean Folliard,2016-10-01,5,Northern Illinois,@,Ball State,W,0,0,0,1,sean-folliard-1
Johnathan Ford,2016-10-01,5,Auburn,,Louisiana-Monroe,W,0,0,0,3,johnathan-ford-1
Jerrell Foster,2016-10-01,5,Kent State,,Akron,L,2,33,0,1,jerrell-foster-1
Malik Fountain,2016-10-01,5,Central Michigan,,Western Michigan,L,0,0,0,1,malik-fountain-1
Marloshawn Franklin,2016-10-01,5,California,,Utah,W,0,0,0,1,marloshawn-franklin-1
Rick Gamboa,2016-10-01,5,Colorado,,Oregon State,W,1,20,1,1,rick-gamboa-1
Juwan Gardner,2016-10-01,5,Western Kentucky,,,W,0,0,0,1,juwan-gardner-1
Rashaan Gaulden,2016-10-01,5,Tennessee,@,Georgia,W,0,0,0,1,rashaan-gaulden-1
Joe Gaziano,2016-10-01,5,Northwestern,@,Iowa,W,0,0,0,1,joe-gaziano-1
Ben Gedeon,2016-10-01,5,Michigan,,Wisconsin,W,0,0,0,1,ben-gedeon-1
Kareem Gibson,2016-10-01,5,Virginia,@,Duke,W,0,0,0,1,kareem-gibson-1
Joe Giles-Harris,2016-10-01,5,Duke,,Virginia,L,0,0,0,1,joe-giles-harris-1
Jeff Gladney,2016-10-01,5,Texas Christian,,Oklahoma,L,0,0,0,1,jeff-gladney-1
Ryan Glasgow,2016-10-01,5,Michigan,,Wisconsin,W,0,0,0,1,ryan-glasgow-1
Colby Gore,2016-10-01,5,East Carolina,,Central Florida,L,1,0,0,2,colby-gore-1
Gavin Graham,2016-10-01,4,Texas State,,Incarnate Word,W,0,0,0,1,gavin-graham-1
Daniel Gray,2016-10-01,5,Utah State,@,Boise State,L,0,0,0,1,daniel-gray-2
James Gray,2016-10-01,5,North Texas,,Middle Tennessee State,L,0,0,0,2,james-gray-2
Dominique Green,2016-10-01,5,North Carolina,@,Florida State,W,0,0,0,1,dominique-green-2
Dominquie Green,2016-10-01,5,North Carolina,@,Florida State,W,0,0,0,1,dominquie-green-1
Shaquill Griffin,2016-10-01,5,Central Florida,@,East Carolina,W,1,13,0,1,shaquill-griffin-1
Lloyd Grogan,2016-10-01,5,Louisiana Tech,,Texas-El Paso,W,0,0,0,1,lloyd-grogan-1
Clarence Guidry III,2016-10-01,4,Texas State,,Incarnate Word,W,0,0,0,2,clarence-guidry-iii-1
Grant Haley,2016-10-01,5,Penn State,,Minnesota,W,0,0,0,1,grant-haley-1
Austin Hall,2016-10-01,4,Memphis,@,Mississippi,L,0,0,0,1,austin-hall-3
Bryce Hall,2016-10-01,5,Virginia,@,Duke,W,2,-4,0,1,bryce-hall-1
Mark Hall,2016-10-01,5,Virginia,@,Duke,W,0,0,0,1,mark-hall-1
Tyler Hall,2016-10-01,5,Wyoming,@,Colorado State,W,0,0,0,1,tyler-hall-2
Jordin Hamilton,2016-10-01,5,Massachusetts,,Tulane,L,0,0,0,1,jordin-hamilton-1
D.J. Hampton,2016-10-01,5,Idaho,,Troy,L,0,0,0,1,dj-hampton-1
Heath Harding,2016-10-01,5,Miami (OH),,Ohio,L,1,0,0,1,heath-harding-1
David Harris,2016-10-01,4,Air Force,,Navy,W,0,0,0,1,david-harris-4
Nigel Harris,2016-10-01,5,South Florida,@,Cincinnati,W,0,0,0,1,nigel-harris-1
William Harris,2016-10-01,5,Boston College,,Buffalo,W,0,0,0,1,william-harris-4
Myles Hartsfield,2016-10-01,5,Mississippi,,Memphis,W,0,0,0,1,myles-hartsfield-1
Terran Hasselbach,2016-10-01,5,Colorado,,Oregon State,W,0,0,0,1,terran-hasselbach-1
Chris Hawkins,2016-10-01,5,Southern California,,Arizona State,W,0,0,0,1,chris-hawkins-4
Dontavious Heard,2016-10-01,5,Middle Tennessee State,@,North Texas,W,0,0,0,2,dontavious-heard-1
James Hearns,2016-10-01,5,Louisville,@,Clemson,L,0,0,0,1,james-hearns-1
Amari Henderson,2016-10-01,5,Wake Forest,@,North Carolina State,L,0,0,0,1,amari-henderson-1
Trayvon Henderson,2016-10-01,5,Hawaii,,Nevada,W,0,0,0,1,trayvon-henderson-1
Trey Hendrickson,2016-10-01,5,Florida Atlantic,@,Florida International,L,0,0,0,1,trey-hendrickson-1
Daniel Henry,2016-10-01,4,New Mexico,,San Jose State,W,0,0,0,2,daniel-henry-1
Darian Hicks,2016-10-01,4,Michigan State,@,Indiana,L,0,0,0,1,darian-hicks-1
Alvin Hill,2016-10-01,4,Maryland,,Purdue,W,1,0,0,1,alvin-hill-1
B.J. Hill,2016-10-01,4,North Carolina State,,Wake Forest,W,0,0,0,1,bj-hill-3
DeChaun Holiday,2016-10-01,5,UCLA,,Arizona,W,0,0,0,1,dechaun-holiday-1
Ben Holt,2016-10-01,5,Western Kentucky,,,W,0,0,0,1,ben-holt-1
Larry Hope,2016-10-01,5,Akron,@,Kent State,W,0,0,0,2,larry-hope-1
Tyler Horton,2016-10-01,4,Boise State,,Utah State,W,0,0,0,2,tyler-horton-1
A.J. Howard,2016-10-01,5,Appalachian State,,Georgia State,W,0,0,0,2,aj-howard-1
Cordell Hudson,2016-10-01,5,Syracuse,N,Notre Dame,L,0,0,0,1,cordell-hudson-1
Ben Humphreys,2016-10-01,5,Duke,,Virginia,L,1,11,0,1,ben-humphreys-1
Robert Jackson Jr.,2016-10-01,5,Bowling Green State,,Eastern Michigan,L,0,0,0,2,robert-jackson-jr-1
Adoree Jackson,2016-10-01,5,Southern California,,Arizona State,W,0,0,0,1,adoree-jackson-1
Chris Jackson,2016-10-01,4,Marshall,@,Pittsburgh,L,0,0,0,3,chris-jackson-9
Donte Jackson,2016-10-01,5,Louisiana State,,Missouri,W,0,0,0,1,donte-jackson-1
Joshua Jackson,2016-10-01,5,Iowa,,Northwestern,L,0,0,0,1,joshua-jackson-3
Obbie Jackson,2016-10-01,5,Western Michigan,@,Central Michigan,W,0,0,0,2,obbie-jackson-1
Robert Jackson,2016-10-01,5,Nevada-Las Vegas,,Fresno State,W,0,0,0,1,robert-jackson-8
Drew James,2016-10-01,5,New Mexico State,,Louisiana,W,0,0,0,1,drew-james-1
Eric Jenkins,2016-10-01,5,North Texas,,Middle Tennessee State,L,0,0,0,1,eric-jenkins-1
Rayshawn Jenkins,2016-10-01,4,Miami (FL),@,Georgia Tech,W,0,0,0,1,rayshawn-jenkins-1
Josey Jewell,2016-10-01,5,Iowa,,Northwestern,L,0,0,0,1,josey-jewell-1
Jadar Johnson,2016-10-01,5,Clemson,,Louisville,W,1,0,0,1,jadar-johnson-1
Kendall Johnson,2016-10-01,5,Nevada,@,Hawaii,L,0,0,0,1,kendall-johnson-1
Leverick Johnson,2016-10-01,5,Western Kentucky,,,W,0,0,0,1,leverick-johnson-1
Mike Johnson,2016-10-01,5,Iowa State,,Baylor,L,0,0,0,1,mike-johnson-14
Bryce Jones,2016-10-01,5,Akron,@,Kent State,W,0,0,0,1,bryce-jones-1
Evan Jones,2016-10-01,4,Michigan State,@,Indiana,L,0,0,0,1,evan-jones-1
Jarnor Jones,2016-10-01,5,Iowa State,,Baylor,L,0,0,0,1,jarnor-jones-1
Jaylon Jones,2016-10-01,5,Mississippi,,Memphis,W,0,0,0,1,jaylon-jones-1
Joseph Jones,2016-10-01,5,Northwestern,@,Iowa,W,0,0,0,1,joseph-jones-1
Josh Jones,2016-10-01,4,North Carolina State,,Wake Forest,W,0,0,0,2,josh-jones-3
Nazair Jones,2016-10-01,5,North Carolina,@,Florida State,W,0,0,0,1,nazair-jones-1
Deandre Jordan,2016-10-01,4,Memphis,@,Mississippi,L,0,0,0,1,deandre-jordan-1
Joshua Kalu,2016-10-01,5,Nebraska,,Illinois,W,0,0,0,1,joshua-kalu-1
Melvin Keihn,2016-10-01,4,Maryland,,Purdue,W,0,0,0,1,melvin-keihn-1
