Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Javes Lewis,2010-09-18,3,Oregon,,Portland State,W,1,7,0,1,javes-lewis-1
D'Anton Lynn,2010-09-18,3,Penn State,,Kent State,W,1,0,0,1,danton-lynn-1
Ladarrius Madden,2010-09-18,3,Troy,@,Alabama-Birmingham,L,1,10,0,1,ladarrius-madden-1
James Manuel,2010-09-18,3,Minnesota,,Southern California,L,1,0,0,2,james-manuel-1
Desmond Marrow,2010-09-18,3,Toledo,@,Western Michigan,W,2,27,1,3,desmond-marrow-1
Matt Martinez,2010-09-18,3,Utah,@,New Mexico,W,1,36,1,1,matt-martinez-2
Andrae May,2010-09-18,3,Oklahoma State,,Tulsa,W,1,6,0,1,andrae-may-1
Deandre McDaniel,2010-09-18,3,Clemson,@,Auburn,L,1,0,0,2,deandre-mcdaniel-1
Leon McFadden,2010-09-18,3,San Diego State,@,Missouri,L,1,0,0,3,leon-mcfadden-1
Andrew McGee,2010-09-18,3,Oklahoma State,,Tulsa,W,1,79,0,,andrew-mcgee-1
Loyce Means,2010-09-18,3,Houston,@,UCLA,L,1,19,0,1,loyce-means-1
Bruce Miller,2010-09-18,3,Central Florida,@,Buffalo,W,1,30,1,1,bruce-miller-1
Tyler Moeller,2010-09-18,3,Ohio State,,Ohio,W,1,0,0,1,tyler-moeller-1
Dan Molls,2010-09-18,3,Toledo,@,Western Michigan,W,1,30,0,2,dan-molls-1
Rahim Moore,2010-09-18,3,UCLA,,Houston,W,1,42,0,1,rahim-moore-1
Keith Morgan,2010-09-18,3,Bowling Green State,,Marshall,W,1,9,0,1,keith-morgan-1
Diauntae Morrow,2010-09-18,3,Toledo,@,Western Michigan,W,1,18,0,2,diauntae-morrow-1
Zeke Motta,2010-09-18,3,Notre Dame,@,Michigan State,L,1,0,0,1,zeke-motta-1
Marco Nelson,2010-09-18,3,Tulsa,@,Oklahoma State,L,1,81,1,1,marco-nelson-2
Drake Nevis,2010-09-18,3,Louisiana State,,Mississippi State,W,1,3,0,1,drake-nevis-1
Ashlyn Parker,2010-09-18,2,Florida International,@,Texas A&M,L,1,4,0,1,ashlyn-parker-1
Patrick Peterson,2010-09-18,3,Louisiana State,,Mississippi State,W,2,46,0,2,patrick-peterson-1
Jarvis Phillips,2010-09-18,3,Texas Tech,,Texas,L,2,87,1,3,jarvis-phillips-1
Xavier Rhodes,2010-09-18,3,Florida State,,Brigham Young,W,1,2,0,2,xavier-rhodes-1
Darryl Roberts,2010-09-18,3,Marshall,@,Bowling Green State,L,1,9,0,2,darryl-roberts-1
Kevin Rutland,2010-09-18,3,Missouri,,San Diego State,W,1,24,0,2,kevin-rutland-1
Mohammed Seisay,2010-09-18,3,Memphis,,Middle Tennessee State,W,1,20,0,1,mohammed-seisay-1
Lionel Smith,2010-09-18,3,Texas A&M,,Florida International,W,1,13,0,1,lionel-smith-1
Royzelll Smith,2010-09-18,3,Texas-El Paso,,New Mexico State,W,1,13,0,1,royzelll-smith-1
Scott Smith,2010-09-18,3,Texas Tech,,Texas,L,1,0,0,1,scott-smith-2
Emmanuel Souarin,2010-09-18,2,Florida International,@,Texas A&M,L,1,18,0,2,emmanuel-souarin-1
Jawanza Starling,2010-09-18,3,Southern California,@,Minnesota,W,1,0,0,1,jawanza-starling-1
Brandon Stephens,2010-09-18,3,Miami (OH),,Colorado State,W,1,31,0,1,brandon-stephens-1
Kenny Tate,2010-09-18,3,Maryland,@,West Virginia,L,1,53,0,1,kenny-tate-1
Kyle Theret,2010-09-18,3,Minnesota,,Southern California,L,1,9,0,1,kyle-theret-1
Derrick Thomas,2010-09-18,3,Penn State,,Kent State,W,1,0,0,,derrick-thomas-2
Tramain Thomas,2010-09-18,3,Arkansas,@,Georgia,W,1,0,0,2,tramain-thomas-1
Lewis Toler,2010-09-18,3,Western Michigan,,Toledo,L,1,0,0,2,lewis-toler-1
Jordan Trimble,2010-09-18,3,Army,,North Texas,W,1,0,0,3,jordan-trimble-1
Trevin Wade,2010-09-18,3,Arizona,,Iowa,W,1,85,1,1,trevin-wade-1
Todd Washington,2010-09-18,3,Memphis,,Middle Tennessee State,W,2,13,0,2,todd-washington-1
Reggie Weams,2010-09-18,3,Central Florida,@,Buffalo,W,1,7,0,1,reggie-weams-1
Jason Werner,2010-09-18,3,Purdue,,Ball State,W,1,26,0,1,jason-werner-1
Hunter White,2010-09-18,2,Boise State,@,Wyoming,W,1,0,0,1,hunter-white-1
C.C. Whitlock,2010-09-18,3,South Carolina,,Furman,W,1,3,0,,cc-whitlock-1
Norman Wolfe,2010-09-18,3,Kent State,@,Penn State,L,2,1,0,2,norman-wolfe-1
Dwayne Woods,2010-09-18,3,Bowling Green State,,Marshall,W,1,78,1,3,dwayne-woods-2
Austin Yancy,2010-09-18,3,Stanford,,Wake Forest,W,1,36,0,1,austin-yancy-1
Dom Decicco,2010-09-23,3,Pittsburgh,,Miami (FL),L,1,0,0,1,dom-decicco-1
Ryan Hill,2010-09-23,3,Miami (FL),@,Pittsburgh,W,1,0,0,1,ryan-hill-1
Jarred Holley,2010-09-23,3,Pittsburgh,,Miami (FL),L,1,0,0,3,jarred-holley-1
Demarcus Van Dyke,2010-09-23,3,Miami (FL),@,Pittsburgh,W,1,74,0,,demarcus-van-dyke-1
Tejay Johnson,2010-09-24,4,Texas Christian,@,Southern Methodist,W,1,19,1,4,tejay-johnson-1
Sterling Moore,2010-09-24,4,Southern Methodist,,Texas Christian,L,1,32,0,4,sterling-moore-1
Ryan Smith,2010-09-24,4,Southern Methodist,,Texas Christian,L,1,0,0,1,ryan-smith-4
Po'Okela Ahmad,2010-09-25,4,Hawaii,,Charleston Southern,W,1,2,0,1,pookela-ahmad-1
Stephen Anderson,2010-09-25,4,Army,@,Duke,W,1,36,0,2,stephen-anderson-1
Akeem Ayers,2010-09-25,4,UCLA,@,Texas,W,1,13,0,1,akeem-ayers-1
Mikail Baker,2010-09-25,4,Baylor,@,Rice,W,1,0,0,3,mikail-baker-1
Nick Bellore,2010-09-25,4,Central Michigan,@,Northwestern,L,1,7,0,1,nick-bellore-1
Dwight Bentley,2010-09-25,3,Louisiana,,Middle Tennessee State,L,1,15,0,1,dwight-bentley-1
Nat Berhe,2010-09-25,4,San Diego State,,Utah State,W,1,10,0,1,nat-berhe-1
Cameron Blakes,2010-09-25,3,Louisiana-Monroe,,Southeastern Louisiana,W,1,0,0,1,cameron-blakes-1
Omar Bolden,2010-09-25,4,Arizona State,,Oregon,L,1,19,0,1,omar-bolden-1
Jonathan Bostic,2010-09-25,4,Florida,,Kentucky,W,1,10,0,1,jonathan-bostic-1
John Boyett,2010-09-25,4,Oregon,@,Arizona State,W,1,39,1,4,john-boyett-1
Jeremy Brown,2010-09-25,4,Florida,,Kentucky,W,1,52,1,2,jeremy-brown-1
Jeramy Bryant,2010-09-25,4,Hawaii,,Charleston Southern,W,1,23,0,1,jeramy-bryant-1
Deone Bucannon,2010-09-25,4,Washington State,,Southern California,L,1,0,0,1,deone-bucannon-1
Max Bullough,2010-09-25,4,Michigan State,,Northern Colorado,W,1,20,0,1,max-bullough-1
Josh Bynes,2010-09-25,4,Auburn,,South Carolina,W,1,0,0,1,josh-bynes-1
Quinton Byrd,2010-09-25,4,Utah State,@,San Diego State,L,1,0,0,1,quinton-byrd-1
Bruce Carter,2010-09-25,3,North Carolina,@,Rutgers,W,1,55,0,1,bruce-carter-1
Chance Casey,2010-09-25,4,Baylor,@,Rice,W,1,7,0,1,chance-casey-1
Will Chandler,2010-09-25,4,Nevada-Las Vegas,,New Mexico,W,1,12,0,1,will-chandler-1
Mike Clausen,2010-09-25,4,Nevada-Las Vegas,,New Mexico,W,1,18,0,1,mike-clausen-1
Chris Conte,2010-09-25,4,California,@,Arizona,L,1,0,0,1,chris-conte-1
Rudell Crim,2010-09-25,4,Arkansas,,Alabama,L,1,0,0,1,rudell-crim-1
Jon Davis,2010-09-25,4,Air Force,@,Wyoming,W,1,23,0,1,jon-davis-2
Phillip Davis,2010-09-25,3,Tulane,@,Houston,L,1,0,0,1,phillip-davis-1
Alfonzo Dennard,2010-09-25,4,Nebraska,,South Dakota State,W,1,0,0,3,alfonzo-dennard-1
Donnie Dixon,2010-09-25,4,Army,@,Duke,W,1,20,0,1,donnie-dixon-1
Archie Donald,2010-09-25,4,Toledo,@,Purdue,W,1,51,0,1,archie-donald-1
Darryl Gamble,2010-09-25,4,Georgia,@,Mississippi State,L,1,1,0,1,darryl-gamble-1
Patrick George,2010-09-25,4,Northern Illinois,@,Minnesota,W,1,0,0,2,patrick-george-1
Jeron Gouveia-Winslow,2010-09-25,4,Virginia Tech,@,Boston College,W,1,0,0,2,jeron-gouveia-winslow-1
Khaseem Greene,2010-09-25,3,Rutgers,,North Carolina,L,1,14,0,1,khaseem-greene-1
Aaron Grymes,2010-09-25,4,Idaho,@,Colorado State,L,1,0,0,1,aaron-grymes-1
Cliff Harris,2010-09-25,4,Oregon,@,Arizona State,W,1,-9,0,1,cliff-harris-1
Mark Herzlich,2010-09-25,3,Boston College,,Virginia Tech,L,1,12,0,2,mark-herzlich-1
Royce Hill,2010-09-25,4,North Texas,@,Florida Atlantic,W,1,6,0,1,royce-hill-1
Tarvoris Hill,2010-09-25,3,Florida Atlantic,,North Texas,L,1,0,0,1,tarvoris-hill-1
Pat Hinkel,2010-09-25,4,Miami (OH),@,Missouri,L,1,0,0,1,pat-hinkel-1
Alex Hoffman-Ellis,2010-09-25,4,Washington State,,Southern California,L,1,-1,0,0,alex-hoffman-ellis-1
Mike Holmes,2010-09-25,4,Syracuse,,Colgate,W,1,42,0,2,mike-holmes-1
Tausean Holmes,2010-09-25,4,Arkansas State,@,Troy,L,1,0,0,1,tausean-holmes-1
Jayron Hosley,2010-09-25,4,Virginia Tech,@,Boston College,W,1,0,0,2,jayron-hosley-1
Trenton Hughes,2010-09-25,4,Maryland,,Florida International,W,1,2,0,2,trenton-hughes-1
Micah Hyde,2010-09-25,4,Iowa,,Ball State,W,1,0,0,2,micah-hyde-1
Jamie Irving,2010-09-25,4,Texas-El Paso,,Memphis,W,1,19,0,1,jamie-irving-1
Talmadge Jackson III,2010-09-25,4,Oregon,@,Arizona State,W,1,0,0,1,talmadge-jackson-iii-1
Chris Jammer,2010-09-25,4,Rice,,Baylor,L,1,0,0,1,chris-jammer-1
Greg Jones,2010-09-25,4,Michigan State,,Northern Colorado,W,2,36,0,2,greg-jones-2
Jerome Junior,2010-09-25,4,Connecticut,,Buffalo,W,2,42,1,2,jerome-junior-1
Richard King,2010-09-25,4,Army,@,Duke,W,1,0,0,1,richard-king-1
Dre Kirkpatrick,2010-09-25,4,Alabama,@,Arkansas,W,1,0,0,1,dre-kirkpatrick-1
A.J. Klein,2010-09-25,4,Iowa State,,Northern Iowa,W,1,25,1,1,aj-klein-1
Jake Knott,2010-09-25,4,Iowa State,,Northern Iowa,W,1,7,0,1,jake-knott-1
Emmanuel Lamur,2010-09-25,4,Kansas State,,Central Florida,W,1,10,0,1,emmanuel-lamur-1
Robert Lester,2010-09-25,4,Alabama,@,Arkansas,W,2,33,0,2,robert-lester-1
Monterius Lovett,2010-09-25,4,Marshall,,Ohio,W,1,8,0,3,monterius-lovett-1
Ladarrius Madden,2010-09-25,4,Troy,,Arkansas State,W,1,13,0,2,ladarrius-madden-1
Owen Marecic,2010-09-25,4,Stanford,@,Notre Dame,W,1,20,1,2,owen-marecic-1
Craig Marshall,2010-09-25,3,South Florida,,Western Kentucky,W,1,0,0,1,craig-marshall-1
Tyrann Mathieu,2010-09-25,4,Louisiana State,,West Virginia,W,1,0,0,,tyrann-mathieu-1
Casey Matthews,2010-09-25,4,Oregon,@,Arizona State,W,1,6,0,1,casey-matthews-1
Dexter McCoil,2010-09-25,4,Tulsa,,Central Arkansas,W,1,37,0,1,dexter-mccoil-1
Jacobbi McDaniel,2010-09-25,4,Florida State,,Wake Forest,W,1,0,0,1,jacobbi-mcdaniel-1
T.J. McDonald,2010-09-25,4,Southern California,@,Washington State,W,1,20,0,1,tj-mcdonald-1
Loyce Means,2010-09-25,4,Houston,,Tulane,W,2,55,1,3,loyce-means-1
Da'Mon Merkerson,2010-09-25,4,Syracuse,,Colgate,W,1,0,0,1,damon-merkerson-1
Matt Merletti,2010-09-25,3,North Carolina,@,Rutgers,W,1,1,0,0,matt-merletti-1
Chase Minnifield,2010-09-25,3,Virginia,,Virginia Military Institute,W,2,5,0,2,chase-minnifield-1
Sio Moore,2010-09-25,4,Connecticut,,Buffalo,W,1,13,0,1,sio-moore-1
Adrian Moten,2010-09-25,4,Maryland,,Florida International,W,1,0,0,2,adrian-moten-1
Jonas Mouton,2010-09-25,4,Michigan,,Bowling Green State,W,1,9,0,1,jonas-mouton-1
Jonathan Nelson,2010-09-25,4,Oklahoma,@,Cincinnati,W,1,0,0,1,jonathan-nelson-1
Travaun Nixon,2010-09-25,4,Texas-El Paso,,Memphis,W,1,0,0,2,travaun-nixon-1
David Nwabuisi,2010-09-25,4,Northwestern,,Central Michigan,W,1,2,0,1,david-nwabuisi-1
Joe Perkins,2010-09-25,4,Arizona,,California,W,1,20,0,1,joe-perkins-1
Chris Prosinski,2010-09-25,4,Wyoming,,Air Force,L,1,0,0,2,chris-prosinski-1
Jeremy Reeves,2010-09-25,4,Iowa State,,Northern Iowa,W,1,94,1,1,jeremy-reeves-1
Nickell Robey,2010-09-25,4,Southern California,@,Washington State,W,2,33,1,2,nickell-robey-1
Trenton Robinson,2010-09-25,4,Michigan State,,Northern Colorado,W,1,0,0,2,trenton-robinson-1
Michael Sam,2010-09-25,4,Missouri,,Miami (OH),W,1,62,0,,michael-sam-1
J.K. Schaffer,2010-09-25,4,Cincinnati,,Oklahoma,L,1,0,0,0,jk-schaffer-1
Mohammed Seisay,2010-09-25,4,Memphis,@,Texas-El Paso,L,1,0,0,3,mohammed-seisay-1
Davonte Shannon,2010-09-25,4,Buffalo,@,Connecticut,L,1,10,0,1,davonte-shannon-1
Jamoris Slaughter,2010-09-25,4,Notre Dame,,Stanford,L,1,26,0,1,jamoris-slaughter-1
Eain Smith,2010-09-25,4,West Virginia,@,Louisiana State,L,1,38,0,1,eain-smith-1
P.J. Smith,2010-09-25,4,Nebraska,,South Dakota State,W,1,0,0,1,pj-smith-1
Vic So'Oto,2010-09-25,4,Brigham Young,,Nevada,L,1,14,0,1,vic-sooto-1
Phillip Steward,2010-09-25,4,Houston,,Tulane,W,1,24,0,2,phillip-steward-1
Andru Stewart,2010-09-25,4,Arkansas,,Alabama,L,1,13,0,1,andru-stewart-1
Nathan Stupar,2010-09-25,4,Penn State,,Temple,W,1,31,0,1,nathan-stupar-1
Nick Sukay,2010-09-25,4,Penn State,,Temple,W,2,19,0,2,nick-sukay-1
Terrance Sweeney,2010-09-25,4,Kansas State,,Central Florida,W,1,-4,0,0,terrance-sweeney-1
Keith Tandy,2010-09-25,4,West Virginia,@,Louisiana State,L,1,7,0,3,keith-tandy-1
Jerrard Tarrant,2010-09-25,4,Georgia Tech,,North Carolina State,L,1,33,1,1,jerrard-tarrant-1
Phillip Thomas,2010-09-25,3,Fresno State,@,Mississippi,L,1,39,0,1,phillip-thomas-2
Josh Victorian,2010-09-25,4,Louisiana Tech,,Southern Mississippi,L,1,1,0,1,josh-victorian-1
Ray Vinopal,2010-09-25,4,Michigan,,Bowling Green State,W,1,32,0,,ray-vinopal-1
Prentiss Waggner,2010-09-25,4,Tennessee,,Alabama-Birmingham,W,1,9,1,1,prentiss-waggner-1
Darrin Walls,2010-09-25,4,Notre Dame,,Stanford,L,1,1,0,3,darrin-walls-1
Demond Washington,2010-09-25,4,Auburn,,South Carolina,W,1,0,0,1,demond-washington-1
Reggie Weams,2010-09-25,4,Central Florida,@,Kansas State,L,1,20,0,1,reggie-weams-1
Korey Williams,2010-09-25,4,Southern Mississippi,@,Louisiana Tech,W,1,4,0,1,korey-williams-1
Quentin Williams,2010-09-25,4,Northwestern,,Central Michigan,W,1,4,0,2,quentin-williams-1
Bryan Willis,2010-09-25,4,Troy,,Arkansas State,W,1,43,0,1,bryan-willis-1
Deron Wilson,2010-09-25,4,Southern Mississippi,@,Louisiana Tech,W,1,2,0,1,deron-wilson-1
Justin Wilson,2010-09-25,4,Southern Mississippi,@,Louisiana Tech,W,1,0,0,2,justin-wilson-1
Ridge Wilson,2010-09-25,4,Kentucky,@,Florida,L,1,0,0,,ridge-wilson-1
Blidi Wreh-Wilson,2010-09-25,4,Connecticut,,Buffalo,W,1,46,1,2,blidi-wreh-wilson-1
Kiante Young,2010-09-25,4,Western Kentucky,@,South Florida,L,1,32,0,1,kiante-young-1
Ugo Chinasa,2010-09-30,4,Oklahoma State,,Texas A&M,W,1,22,0,1,ugo-chinasa-1
Dustin Harris,2010-09-30,4,Texas A&M,@,Oklahoma State,L,1,0,0,1,dustin-harris-1
Michael Hodges,2010-09-30,4,Texas A&M,@,Oklahoma State,L,1,3,0,2,michael-hodges-1
Shaun Lewis,2010-09-30,4,Oklahoma State,,Texas A&M,W,1,28,0,1,shaun-lewis-1
Markelle Martin,2010-09-30,4,Oklahoma State,,Texas A&M,W,1,0,0,2,markelle-martin-1
Andrew McGee,2010-09-30,4,Oklahoma State,,Texas A&M,W,1,0,0,1,andrew-mcgee-1
Rajric Coleman,2010-10-01,5,Utah State,,Brigham Young,W,1,8,0,3,rajric-coleman-1
Chris Randle,2010-10-01,5,Utah State,,Brigham Young,W,1,0,0,2,chris-randle-1
Ray-Ray Armstrong,2010-10-02,4,Miami (FL),@,Clemson,W,1,19,0,2,ray-ray-armstrong-2
Tim Atchison,2010-10-02,5,Baylor,,Kansas,W,1,14,1,1,tim-atchison-1
Brandan Bishop,2010-10-02,5,North Carolina State,,Virginia Tech,L,1,39,0,2,brandan-bishop-1
Robert Blanton,2010-10-02,5,Notre Dame,@,Boston College,W,1,-1,0,0,robert-blanton-1
Jalil Brown,2010-10-02,4,Colorado,,Georgia,W,1,0,0,1,jalil-brown-1
Jeramy Bryant,2010-10-02,5,Hawaii,,Louisiana Tech,W,1,15,0,1,jeramy-bryant-1
Devon Butler,2010-10-02,5,Northern Illinois,@,Akron,W,1,26,1,1,devon-butler-1
Raheam Buxton,2010-10-02,4,Western Michigan,,Idaho,L,1,30,0,1,raheam-buxton-1
Michael Carter,2010-10-02,5,Minnesota,,Northwestern,L,1,7,0,1,michael-carter-1
Quinton Carter,2010-10-02,5,Oklahoma,N,Texas,W,1,34,0,1,quinton-carter-1
Will Chandler,2010-10-02,5,Nevada-Las Vegas,,Nevada,L,1,0,0,1,will-chandler-1
Elliot Coffey,2010-10-02,5,Baylor,,Kansas,W,1,1,0,1,elliot-coffey-1
Domonic Cook,2010-10-02,5,Buffalo,@,Bowling Green State,W,1,33,0,4,domonic-cook-1
Richard Crawford,2010-10-02,5,Southern Methodist,@,Rice,W,1,0,0,3,richard-crawford-1
Jon Davis,2010-10-02,5,Air Force,,Navy,W,1,0,0,1,jon-davis-2
James Dockery,2010-10-02,4,Oregon State,,Arizona State,W,2,0,0,2,james-dockery-1
Marcus Dowtin,2010-10-02,5,Georgia,@,Colorado,L,1,1,0,1,marcus-dowtin-1
Zac Etheridge,2010-10-02,5,Auburn,,Louisiana-Monroe,W,1,19,0,1,zac-etheridge-1
Antonio Fenelus,2010-10-02,5,Wisconsin,@,Michigan State,L,1,9,0,1,antonio-fenelus-1
Grant Fleming,2010-10-02,4,Louisiana,@,North Texas,W,1,11,0,1,grant-fleming-1
Donnie Fletcher,2010-10-02,4,Boston College,,Notre Dame,L,1,8,0,2,donnie-fletcher-1
Marcus Forston,2010-10-02,4,Miami (FL),@,Clemson,W,1,0,0,2,marcus-forston-1
Marcus Gilchrist,2010-10-02,4,Clemson,,Miami (FL),L,1,0,0,2,marcus-gilchrist-1
Cameron Gordon,2010-10-02,5,Michigan,@,Indiana,W,1,19,0,2,cameron-gordon-1
Rashard Hall,2010-10-02,4,Clemson,,Miami (FL),L,1,0,0,1,rashard-hall-1
Cliff Harris,2010-10-02,5,Oregon,,Stanford,W,2,0,0,3,cliff-harris-1
Casey Hayward,2010-10-02,4,Vanderbilt,@,Connecticut,L,1,0,0,2,casey-hayward-1
Trulon Henry,2010-10-02,4,Illinois,,Ohio State,L,2,24,0,2,trulon-henry-1
Ryan Hill,2010-10-02,4,Miami (FL),@,Clemson,W,1,2,0,2,ryan-hill-1
Jermale Hines,2010-10-02,5,Ohio State,@,Illinois,W,1,23,0,1,jermale-hines-1
Shenard Holton,2010-10-02,4,Louisville,@,Arkansas State,W,1,0,0,1,shenard-holton-1
Jayron Hosley,2010-10-02,5,Virginia Tech,@,North Carolina State,W,3,49,0,7,jayron-hosley-1
Delano Howell,2010-10-02,5,Stanford,@,Oregon,L,1,0,0,1,delano-howell-1
Janzen Jackson,2010-10-02,5,Tennessee,@,Louisiana State,L,1,14,0,2,janzen-jackson-1
Steven Jackson,2010-10-02,5,Ohio,@,Eastern Michigan,W,1,21,0,2,steven-jackson-2
Ben Johnson,2010-10-02,5,Northwestern,@,Minnesota,W,1,9,0,2,ben-johnson-1
Nico Johnson,2010-10-02,5,Alabama,,Florida,W,1,0,0,1,nico-johnson-1
Dre Kirkpatrick,2010-10-02,5,Alabama,,Florida,W,1,9,0,1,dre-kirkpatrick-1
A.J. Klein,2010-10-02,5,Iowa State,,Texas Tech,W,1,6,0,1,aj-klein-1
Anthony Kokal,2010-10-02,5,Miami (OH),,Kent State,W,1,0,0,2,anthony-kokal-1
Michael Lanaris,2010-10-02,4,South Florida,,Florida Atlantic,W,1,1,0,1,michael-lanaris-1
Mike Lang,2010-10-02,5,Connecticut,,Vanderbilt,W,1,23,0,1,mike-lang-1
Robert Lorenzi,2010-10-02,5,Bowling Green State,,Buffalo,L,2,114,1,2,robert-lorenzi-1
Sherrod Lott,2010-10-02,5,Buffalo,@,Bowling Green State,W,1,3,0,1,sherrod-lott-1
Brandon Marshall,2010-10-02,5,Nevada,@,Nevada-Las Vegas,W,1,0,0,1,brandon-marshall-3
Kelcie McCray,2010-10-02,5,Arkansas State,,Louisville,L,1,1,0,2,kelcie-mccray-1
Lance Mitchell,2010-10-02,4,Oregon State,,Arizona State,W,1,9,0,3,lance-mitchell-2
Sterling Moore,2010-10-02,5,Southern Methodist,@,Rice,W,1,32,1,2,sterling-moore-1
Keith Morgan,2010-10-02,5,Bowling Green State,,Buffalo,L,1,0,0,1,keith-morgan-1
C.J. Mosley,2010-10-02,5,Alabama,,Florida,W,1,35,1,1,cj-mosley-1
Adrian Moten,2010-10-02,5,Maryland,,Duke,W,1,0,0,1,adrian-moten-1
Marco Nelson,2010-10-02,5,Tulsa,@,Memphis,W,1,0,0,1,marco-nelson-2
Dayonne Nunley,2010-10-02,5,Miami (OH),,Kent State,W,1,0,0,2,dayonne-nunley-1
Johnny Patrick,2010-10-02,4,Louisville,@,Arkansas State,W,1,31,0,2,johnny-patrick-1
Antwine Perez,2010-10-02,5,Maryland,,Duke,W,1,0,0,5,antwine-perez-1
Otis Peterson,2010-10-02,4,Louisiana-Monroe,@,Auburn,L,1,0,0,1,otis-peterson-1
Jason Pinkston,2010-10-02,5,Ball State,@,Central Michigan,W,2,0,0,4,jason-pinkston-1
Shaun Prater,2010-10-02,5,Iowa,,Penn State,W,1,33,1,1,shaun-prater-1
Andrew Puthoff,2010-10-02,5,Ball State,@,Central Michigan,W,1,0,0,1,andrew-puthoff-1
Kevin Reddick,2010-10-02,4,North Carolina,,East Carolina,W,1,0,0,2,kevin-reddick-1
Greg Reid,2010-10-02,5,Florida State,@,Virginia,W,2,28,0,2,greg-reid-1
Nick Reveiz,2010-10-02,5,Tennessee,@,Louisiana State,L,1,0,0,1,nick-reveiz-1
Gene Robinson,2010-10-02,4,North Carolina,,East Carolina,W,1,0,0,1,gene-robinson-1
Marcell Rose,2010-10-02,5,Eastern Michigan,,Ohio,L,1,27,0,2,marcell-rose-1
Charles Sawyer,2010-10-02,5,Mississippi,,Kentucky,W,1,38,0,1,charles-sawyer-1
Da'Norris Searcy,2010-10-02,4,North Carolina,,East Carolina,W,1,46,1,1,danorris-searcy-1
Davonte Shannon,2010-10-02,5,Buffalo,@,Bowling Green State,W,1,2,0,2,davonte-shannon-1
Mana Silva,2010-10-02,5,Hawaii,,Louisiana Tech,W,2,8,0,2,mana-silva-1
Mark Singer,2010-10-02,5,Toledo,,Wyoming,L,1,3,0,1,mark-singer-1
Devin Smith,2010-10-02,5,Wisconsin,@,Michigan State,L,1,0,0,1,devin-smith-1
Harrison Smith,2010-10-02,5,Notre Dame,@,Boston College,W,1,23,0,1,harrison-smith-2
Nick Sukay,2010-10-02,5,Penn State,@,Iowa,L,1,0,0,1,nick-sukay-1
Chase Thomas,2010-10-02,5,Stanford,@,Oregon,L,1,2,0,1,chase-thomas-1
Drew Thomas,2010-10-02,5,Texas-El Paso,@,New Mexico,W,1,0,0,2,drew-thomas-1
Lamarcus Thompson,2010-10-02,5,Tennessee,@,Louisiana State,L,1,0,0,1,lamarcus-thompson-1
Lewis Toler,2010-10-02,4,Western Michigan,,Idaho,L,1,5,0,2,lewis-toler-1
Cameron Truss,2010-10-02,5,Bowling Green State,,Buffalo,L,1,0,0,4,cameron-truss-1
Alex Wacha,2010-10-02,4,Tulane,@,Rutgers,W,1,-35,0,1,alex-wacha-1
Jordan Waiwaiole,2010-10-02,5,Air Force,,Navy,W,1,10,0,1,jordan-waiwaiole-1
Gary Walker,2010-10-02,5,Idaho,@,Western Michigan,W,1,0,0,2,gary-walker-1
Dominique Ware,2010-10-02,5,Northern Illinois,@,Akron,W,1,11,0,,dominique-ware-1
Greg Watkins,2010-10-02,5,Texas-El Paso,@,New Mexico,W,1,19,0,1,greg-watkins-1
Ryan Winterswyk,2010-10-02,4,Boise State,@,New Mexico State,W,1,0,0,1,ryan-winterswyk-1
Blidi Wreh-Wilson,2010-10-02,5,Connecticut,,Vanderbilt,W,1,44,1,1,blidi-wreh-wilson-1
Jerrell Young,2010-10-02,4,South Florida,,Florida Atlantic,W,1,17,0,2,jerrell-young-1
Jacoby Thomas,2010-10-05,5,Troy,@,Middle Tennessee State,W,1,0,0,1,jacoby-thomas-1
Troy Davis,2010-10-06,5,Central Florida,,Alabama-Birmingham,W,1,29,1,,troy-davis-2
Kemal Ishmael,2010-10-06,5,Central Florida,,Alabama-Birmingham,W,1,12,0,1,kemal-ishmael-1
Eric Hagg,2010-10-07,5,Nebraska,@,Kansas State,W,1,0,0,1,eric-hagg-1
Le'Marcus Gibson,2010-10-08,5,Louisiana,,Oklahoma State,L,1,0,0,2,lemarcus-gibson-1
Andrew McGee,2010-10-08,5,Oklahoma State,@,Louisiana,W,1,11,0,1,andrew-mcgee-1
Mohamed Sanu,2010-10-08,5,Rutgers,,Connecticut,W,1,0,0,,mohamed-sanu-1
Lionel Stokes,2010-10-08,5,Louisiana,,Oklahoma State,L,1,0,0,1,lionel-stokes-1
Johnny Adams,2010-10-09,6,Michigan State,@,Michigan,W,1,7,0,1,johnny-adams-1
Mario Armstrong,2010-10-09,5,Western Michigan,@,Ball State,W,1,8,0,1,mario-armstrong-1
David Arnold,2010-10-09,6,Northwestern,,Purdue,L,1,0,0,1,david-arnold-1
Brandan Bishop,2010-10-09,6,North Carolina State,,Boston College,W,2,15,0,,brandan-bishop-1
Omar Bolden,2010-10-09,6,Arizona State,@,Washington,W,1,0,0,2,omar-bolden-1
Corey Broomfield,2010-10-09,6,Mississippi State,@,Houston,W,2,40,1,3,corey-broomfield-1
Jeramy Bryant,2010-10-09,6,Hawaii,@,Fresno State,W,2,58,1,3,jeramy-bryant-1
Brandon Burton,2010-10-09,5,Utah,@,Iowa State,W,1,57,0,,brandon-burton-1
