Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Kendrick Mosley,2003-08-30,1,Western Michigan,@,Michigan State,L,5,32,6.4,0,kendrick-mosley-1
Chad Owens,2003-08-30,1,Hawaii,,Appalachian State,W,6,68,11.3,0,chad-owens-1
Kunle Patrick,2003-08-30,1,Northwestern,@,Kansas,W,3,7,2.3,0,kunle-patrick-1
Antonio Perkins,2003-08-30,1,Oklahoma,,North Texas,W,5,51,10.2,0,antonio-perkins-1
Ronnie Prude,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,1,0,0.0,0,ronnie-prude-1
Keiwan Ratliff,2003-08-30,1,Florida,,San Jose State,W,6,110,18.3,0,keiwan-ratliff-1
Rayshun Reed,2003-08-30,1,Troy,@,Kansas State,L,1,0,0.0,0,rayshun-reed-1
Lance Rhodes,2003-08-30,1,Alabama-Birmingham,@,Baylor,W,4,27,6.8,0,lance-rhodes-1
Dominic Robinson,2003-08-30,1,Florida State,@,North Carolina,W,1,-1,-1.0,0,dominic-robinson-1
Dunta Robinson,2003-08-30,1,South Carolina,,Louisiana,W,1,8,8.0,0,dunta-robinson-1
Michael Robinson,2003-08-30,1,Penn State,,Temple,W,2,18,9.0,0,michael-robinson-1
Ryne Robinson,2003-08-30,1,Miami (OH),@,Iowa,L,2,16,8.0,0,ryne-robinson-1
Chris Royal,2003-08-30,1,Marshall,,Hofstra,W,3,15,5.0,0,chris-royal-1
David Sanchez,2003-08-30,1,Connecticut,,Indiana,W,5,24,4.8,0,david-sanchez-1
Ted Sims,2003-08-30,2,Kansas State,,Troy,W,1,8,8.0,0,ted-sims-1
Noah Smith,2003-08-30,2,California,,Southern Mississippi,W,1,28,28.0,0,noah-smith-1
Tre Smith,2003-08-30,1,Auburn,,Southern California,L,2,14,7.0,0,tre-smith-1
Demetris Summers,2003-08-30,1,South Carolina,,Louisiana,W,2,27,13.5,0,demetris-summers-1
Cedric Thompson,2003-08-30,1,Idaho,N,Washington State,L,2,8,4.0,0,cedric-thompson-1
James Todd,2003-08-30,1,Baylor,,Alabama-Birmingham,L,1,6,6.0,0,james-todd-1
Terrell Vinson,2003-08-30,1,Wyoming,,Montana State,W,1,10,10.0,0,terrell-vinson-1
Michael Waddell,2003-08-30,1,North Carolina,,Florida State,L,1,10,10.0,0,michael-waddell-1
Derek Wake,2003-08-30,1,Penn State,,Temple,W,1,7,7.0,0,derek-wake-1
Matt Ward,2003-08-30,1,Air Force,,Wofford,W,2,35,17.5,0,matt-ward-1
Leon Washington,2003-08-30,1,Florida State,@,North Carolina,W,1,0,0.0,0,leon-washington-1
Wes Welker,2003-08-30,1,Texas Tech,,Southern Methodist,W,4,63,15.8,1,wes-welker-1
Lionel Wesley,2003-08-30,1,Navy,,Virginia Military Institute,W,4,37,9.3,0,lionel-wesley-1
Quentin White,2003-08-30,1,Minnesota,,Tulsa,W,1,26,26.0,0,quentin-white-1
Darrent Williams,2003-08-30,1,Oklahoma State,@,Nebraska,L,1,4,4.0,0,darrent-williams-1
Shaud Williams,2003-08-30,1,Alabama,,South Florida,W,2,74,37.0,1,shaud-williams-1
Dexter Wynn,2003-08-30,1,Colorado State,N,Colorado,L,5,65,13.0,0,dexter-wynn-1
Marvin Young,2003-08-30,1,Southern Mississippi,@,California,L,1,3,3.0,0,marvin-young-1
Deangelo Hall,2003-08-31,1,Virginia Tech,,Central Florida,W,2,2,1.0,0,deangelo-hall-1
J.R. Russell,2003-08-31,1,Louisville,@,Kentucky,W,1,46,46.0,0,jr-russell-1
Selvin Young,2003-08-31,1,Texas,,New Mexico State,W,1,39,39.0,1,selvin-young-1
Terrance Copper,2003-09-01,1,East Carolina,@,Cincinnati,L,3,3,1.0,0,terrance-copper-1
James Dunn,2003-09-01,1,Tulane,,Texas Christian,L,3,31,10.3,0,james-dunn-1
Thaddeus Lewis,2003-09-01,1,Cincinnati,,East Carolina,W,4,31,7.8,0,thaddeus-lewis-1
Cory Rodgers,2003-09-01,1,Texas Christian,@,Tulane,W,1,57,57.0,0,cory-rodgers-1
Israel Route,2003-09-01,1,Tulane,,Texas Christian,L,1,4,4.0,0,israel-route-1
Mark Walker,2003-09-01,1,Texas Christian,@,Tulane,W,2,14,7.0,0,mark-walker-1
Lance Rhodes,2003-09-04,2,Alabama-Birmingham,,Southern Mississippi,L,5,9,1.8,0,lance-rhodes-1
Chris Roberson,2003-09-04,2,Eastern Michigan,,Western Illinois,L,2,-1,-0.5,0,chris-roberson-1
Marvin Young,2003-09-04,2,Southern Mississippi,@,Alabama-Birmingham,W,3,15,5.0,0,marvin-young-1
Bernard Berrian,2003-09-05,2,Fresno State,,Oregon State,W,3,20,6.7,0,bernard-berrian-1
Cole Clasen,2003-09-05,2,Oregon State,@,Fresno State,L,3,11,3.7,0,cole-clasen-1
Adam Jennings,2003-09-05,2,Fresno State,,Oregon State,W,2,13,6.5,0,adam-jennings-1
Derek Abney,2003-09-06,2,Kentucky,,Murray State,W,2,27,13.5,0,derek-abney-1
Brad Allen,2003-09-06,1,Boise State,,Idaho State,W,6,88,14.7,0,brad-allen-1
David Anderson,2003-09-06,2,Colorado State,@,California,W,3,16,5.3,0,david-anderson-1
Willie Andrews,2003-09-06,2,Baylor,@,North Texas,L,3,2,0.7,0,willie-andrews-1
Kevin Arbet,2003-09-06,2,Southern California,,Brigham Young,W,2,8,4.0,0,kevin-arbet-1
Rashad Baker,2003-09-06,2,Tennessee,,Marshall,W,6,86,14.3,0,rashad-baker-1
Marion Barber III,2003-09-06,2,Minnesota,,Troy,W,6,97,16.2,0,marion-barber-iii-1
Josh Barge,2003-09-06,2,Wyoming,@,Oklahoma State,L,4,58,14.5,0,josh-barge-1
Lance Bennett,2003-09-06,2,Indiana,@,Washington,L,1,5,5.0,0,lance-bennett-1
Will Blackmon,2003-09-06,2,Boston College,@,Penn State,W,2,25,12.5,0,will-blackmon-1
Craig Bragg,2003-09-06,1,UCLA,@,Colorado,L,3,42,14.0,0,craig-bragg-1
Ja'Mel Branch,2003-09-06,2,North Texas,,Baylor,W,1,-11,-11.0,0,jamel-branch-1
Steve Breaston,2003-09-06,2,Michigan,,Houston,W,5,51,10.2,0,steve-breaston-1
Jamall Broussard,2003-09-06,3,San Jose State,@,Stanford,L,1,1,1.0,0,jamall-broussard-1
Shyrone Carey,2003-09-06,2,Louisiana State,@,Arizona,W,5,58,11.6,0,shyrone-carey-1
Chris Carr,2003-09-06,1,Boise State,,Idaho State,W,2,44,22.0,0,chris-carr-1
Jason Carter,2003-09-06,2,Texas A&M,,Utah,W,3,5,1.7,0,jason-carter-2
Jerrell Carter,2003-09-06,2,Louisiana,,Louisiana Tech,L,1,3,3.0,0,jerrell-carter-1
Anthony Chambers,2003-09-06,1,Purdue,,Bowling Green State,L,4,47,11.8,0,anthony-chambers-1
Matt Cherry,2003-09-06,2,Akron,@,Wisconsin,L,2,47,23.5,0,matt-cherry-1
David Christensen,2003-09-06,2,Brigham Young,@,Southern California,L,2,2,1.0,0,david-christensen-1
Marcus Clayton,2003-09-06,1,Syracuse,@,North Carolina,W,2,10,5.0,0,marcus-clayton-1
Kyle Conerly,2003-09-06,2,San Diego State,@,Ohio State,L,1,20,20.0,0,kyle-conerly-1
Terrance Copper,2003-09-06,2,East Carolina,,West Virginia,L,1,11,11.0,0,terrance-copper-1
Dwight Counter,2003-09-06,2,New Mexico,@,Texas Tech,L,1,11,11.0,0,dwight-counter-1
Mike Cox,2003-09-06,2,Arkansas State,,Tennessee-Martin,W,3,74,24.7,0,mike-cox-3
Markus Curry,2003-09-06,2,Michigan,,Houston,W,1,7,7.0,0,markus-curry-1
Travis Daniels,2003-09-06,2,Louisiana State,@,Arizona,W,1,0,0.0,0,travis-daniels-1
Chris Davis,2003-09-06,2,Florida State,,Maryland,W,2,4,2.0,0,chris-davis-2
Christopher Davis,2003-09-06,2,New Mexico State,,Western New Mexico,W,1,8,8.0,0,christopher-davis-1
Josh Davis,2003-09-06,2,Nebraska,,Utah State,W,3,44,14.7,0,josh-davis-2
Jon Drager,2003-09-06,2,Kent State,@,Pittsburgh,L,2,21,10.5,0,jon-drager-1
Vontez Duff,2003-09-06,1,Notre Dame,,Washington State,W,2,9,4.5,0,vontez-duff-1
James Dunn,2003-09-06,2,Tulane,,Northwestern State,W,2,4,2.0,0,james-dunn-1
Mike Espy,2003-09-06,2,Mississippi,@,Memphis,L,6,19,3.2,0,mike-espy-1
Charles Estes,2003-09-06,2,Louisiana-Monroe,,Stephen F. Austin,L,4,21,5.3,0,charles-estes-1
Jason Feldpausch,2003-09-06,2,Western Michigan,,William & Mary,W,1,13,13.0,0,jason-feldpausch-1
Jahmal Fenner,2003-09-06,2,Texas-El Paso,,Cal Poly,L,3,62,20.7,0,jahmal-fenner-1
William Ferguson,2003-09-06,1,Pittsburgh,,Kent State,W,3,16,5.3,0,william-ferguson-1
David Fiefia,2003-09-06,2,Utah State,@,Nebraska,L,2,12,6.0,0,david-fiefia-1
Brian Fisher,2003-09-06,2,South Florida,,Nicholls State,W,1,1,1.0,0,brian-fisher-1
Nichiren Flowers,2003-09-06,2,Nevada,@,Oregon,L,1,16,16.0,0,nichiren-flowers-1
Charles Frederick,2003-09-06,2,Washington,,Indiana,W,1,3,3.0,0,charles-frederick-1
Chris Gamble,2003-09-06,2,Ohio State,,San Diego State,W,3,18,6.0,0,chris-gamble-1
Damien Gary,2003-09-06,2,Georgia,,Middle Tennessee State,W,3,45,15.0,0,damien-gary-1
David Gater,2003-09-06,2,Ball State,,Missouri,L,1,25,25.0,0,david-gater-1
Tim Gilligan,2003-09-06,1,Boise State,,Idaho State,W,2,49,24.5,0,tim-gilligan-1
Josh Golden,2003-09-06,1,Arizona State,,Northern Arizona,W,4,75,18.8,0,josh-golden-1
Charles Gordon,2003-09-06,2,Kansas,,Nevada-Las Vegas,W,4,106,26.5,0,charles-gordon-1
Phillip Graves,2003-09-06,2,North Texas,,Baylor,W,1,12,12.0,0,phillip-graves-1
Skyler Green,2003-09-06,2,Louisiana State,@,Arizona,W,1,62,62.0,1,skyler-green-1
Tremel Guillory,2003-09-06,2,Marshall,@,Tennessee,L,2,9,4.5,0,tremel-guillory-1
Marques Hagans,2003-09-06,2,Virginia,@,South Carolina,L,3,21,7.0,0,marques-hagans-1
Ryan Hahaj,2003-09-06,2,Ball State,,Missouri,L,1,10,10.0,0,ryan-hahaj-1
Deangelo Hall,2003-09-06,2,Virginia Tech,,James Madison,W,3,105,35.0,0,deangelo-hall-1
Leon Hall,2003-09-06,2,Michigan,,Houston,W,2,13,6.5,0,leon-hall-1
Tramain Hall,2003-09-06,2,North Carolina State,@,Wake Forest,L,1,-2,-2.0,0,tramain-hall-1
Derrick Hamilton,2003-09-06,2,Clemson,,Furman,W,3,8,2.7,0,derrick-hamilton-1
Justin Harper,2003-09-06,2,Central Michigan,,New Hampshire,W,1,9,9.0,0,justin-harper-1
Ronald Hatcher,2003-09-06,2,Vanderbilt,,Chattanooga,W,6,57,9.5,0,ronald-hatcher-1
Ed Hinkel,2003-09-06,2,Iowa,,Buffalo,W,2,6,3.0,0,ed-hinkel-1
Cole Hoppe,2003-09-06,2,Memphis,,Mississippi,W,4,25,6.3,0,cole-hoppe-1
Willie Idlette,2003-09-06,2,Wake Forest,,North Carolina State,W,2,53,26.5,1,willie-idlette-1
Chris Jackson,2003-09-06,2,Ohio,@,Iowa State,L,1,1,1.0,0,chris-jackson-2
Marvin Jackson,2003-09-06,1,Arkansas,,Tulsa,W,4,10,2.5,0,marvin-jackson-1
Marcus James,2003-09-06,2,Missouri,@,Ball State,W,6,42,7.0,0,marcus-james-1
Mike Jefferson,2003-09-06,2,Arizona,,Louisiana State,L,1,6,6.0,0,mike-jefferson-1
Ronshay Jenkins,2003-09-06,2,New Mexico State,,Western New Mexico,W,6,42,7.0,0,ronshay-jenkins-1
Lance Johnson,2003-09-06,2,Duke,,Western Carolina,W,4,14,3.5,0,lance-johnson-1
Richard Johnson,2003-09-06,2,Virginia Tech,,James Madison,W,1,6,6.0,0,richard-johnson-1
Adam Jones,2003-09-06,2,West Virginia,@,East Carolina,W,1,-2,-2.0,0,adam-jones-1
Ziehl Kavanaght,2003-09-06,2,Michigan State,,Rutgers,W,4,23,5.8,0,ziehl-kavanaght-1
Matt Knueven,2003-09-06,2,Buffalo,@,Iowa,L,1,0,0.0,0,matt-knueven-1
Jim Leonhard,2003-09-06,2,Wisconsin,,Akron,W,2,32,16.0,0,jim-leonhard-1
Gabe Lindsay,2003-09-06,2,Oklahoma State,,Wyoming,W,4,70,17.5,1,gabe-lindsay-1
Calvin Lowry,2003-09-06,2,Penn State,,Boston College,L,3,55,18.3,0,calvin-lowry-1
Triandos Luke,2003-09-06,2,Alabama,,Oklahoma,L,1,0,0.0,0,triandos-luke-1
Lee Marks,2003-09-06,1,Boise State,,Idaho State,W,1,3,3.0,0,lee-marks-1
Chad McCullar,2003-09-06,2,Houston,@,Michigan,L,1,3,3.0,0,chad-mccullar-1
Justin Miller,2003-09-06,2,Clemson,,Furman,W,2,-14,-7.0,0,justin-miller-1
Todd Miller,2003-09-06,2,Iowa State,,Ohio,W,6,66,11.0,0,todd-miller-1
Tim Mixon,2003-09-06,3,California,,Colorado State,L,3,26,8.7,0,tim-mixon-1
Lance Moore,2003-09-06,2,Toledo,,Liberty,W,2,56,28.0,1,lance-moore-1
Sammy Moore,2003-09-06,2,Washington State,@,Notre Dame,L,2,9,4.5,0,sammy-moore-1
Steven Moore,2003-09-06,2,Oregon,,Nevada,W,4,45,11.3,0,steven-moore-1
Jermaine Moreira,2003-09-06,3,Kansas State,,McNeese State,W,4,66,16.5,0,jermaine-moreira-1
Christian Morton,2003-09-06,2,Illinois,,Illinois State,W,2,15,7.5,0,christian-morton-1
Tres Moses,2003-09-06,2,Rutgers,@,Michigan State,L,2,21,10.5,0,tres-moses-1
Kendrick Mosley,2003-09-06,2,Western Michigan,,William & Mary,W,3,17,5.7,0,kendrick-mosley-1
Ramon Ochoa,2003-09-06,2,Iowa,,Buffalo,W,3,99,33.0,1,ramon-ochoa-1
Stafford Owens,2003-09-06,2,Ohio,@,Iowa State,L,1,2,2.0,0,stafford-owens-1
Roscoe Parrish,2003-09-06,2,Miami (FL),,Florida,W,1,14,14.0,0,roscoe-parrish-1
Kunle Patrick,2003-09-06,2,Northwestern,,Air Force,L,1,2,2.0,0,kunle-patrick-1
Alex Peoples,2003-09-06,2,Arkansas State,,Tennessee-Martin,W,1,13,13.0,0,alex-peoples-1
Antonio Perkins,2003-09-06,2,Oklahoma,@,Alabama,W,4,3,0.8,0,antonio-perkins-1
Luke Powell,2003-09-06,1,Stanford,,San Jose State,W,4,8,2.0,0,luke-powell-1
Keiwan Ratliff,2003-09-06,2,Florida,@,Miami (FL),L,1,19,19.0,0,keiwan-ratliff-1
Rayshun Reed,2003-09-06,2,Troy,@,Minnesota,L,1,7,7.0,0,rayshun-reed-1
Terry Richardson,2003-09-06,1,Arizona State,,Northern Arizona,W,2,12,6.0,0,terry-richardson-1
Dominic Robinson,2003-09-06,2,Florida State,,Maryland,W,2,20,10.0,0,dominic-robinson-1
Cory Rodgers,2003-09-06,2,Texas Christian,,Navy,W,5,77,15.4,0,cory-rodgers-1
Antrel Rolle,2003-09-06,2,Miami (FL),,Florida,W,1,5,5.0,0,antrel-rolle-1
Cory Ross,2003-09-06,2,Nebraska,,Utah State,W,1,14,14.0,0,cory-ross-1
Yogi Roth,2003-09-06,1,Pittsburgh,,Kent State,W,1,-2,-2.0,0,yogi-roth-1
Chris Royal,2003-09-06,2,Marshall,@,Tennessee,L,1,21,21.0,0,chris-royal-1
David Sanchez,2003-09-06,2,Connecticut,@,Army,W,5,5,1.0,0,david-sanchez-1
Steve Savoy,2003-09-06,2,Utah,@,Texas A&M,L,2,11,5.5,0,steve-savoy-1
Morgan Scalley,2003-09-06,2,Utah,@,Texas A&M,L,1,-2,-2.0,0,morgan-scalley-1
Charles Sharon,2003-09-06,2,Bowling Green State,@,Purdue,W,4,27,6.8,0,charles-sharon-1
Dan Sheldon,2003-09-06,2,Northern Illinois,,Tennessee Tech,W,4,82,20.5,0,dan-sheldon-1
Jonathan Smith,2003-09-06,2,Georgia Tech,,Auburn,W,2,2,1.0,0,jonathan-smith-1
Ray Smith,2003-09-06,2,Northern Illinois,,Tennessee Tech,W,1,20,20.0,0,ray-smith-1
Tre Smith,2003-09-06,2,Auburn,@,Georgia Tech,L,3,32,10.7,0,tre-smith-1
Syndric Steptoe,2003-09-06,2,Arizona,,Louisiana State,L,1,-2,-2.0,0,syndric-steptoe-1
Ray Stith,2003-09-06,1,Army,,Connecticut,L,2,66,33.0,1,ray-stith-1
Vincent Strang,2003-09-06,3,California,,Colorado State,L,1,0,0.0,0,vincent-strang-1
Demetris Summers,2003-09-06,2,South Carolina,,Virginia,W,2,11,5.5,0,demetris-summers-1
Steve Suter,2003-09-06,2,Maryland,@,Florida State,L,4,31,7.8,0,steve-suter-1
Terrence Thomas,2003-09-06,2,Texas A&M,,Utah,W,2,10,5.0,0,terrence-thomas-2
Cedric Thompson,2003-09-06,2,Idaho,,Eastern Washington,L,4,29,7.3,0,cedric-thompson-1
Maurice Thurmond,2003-09-06,3,Kansas State,,McNeese State,W,1,28,28.0,0,maurice-thurmond-1
Jason Tomlinson,2003-09-06,2,Navy,@,Texas Christian,L,3,16,5.3,0,jason-tomlinson-1
Michael Waddell,2003-09-06,2,North Carolina,,Syracuse,L,3,60,20.0,0,michael-waddell-1
