Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Mike Molina,2017-09-03,1,West Virginia,N,Virginia Tech,L,3,3,100.0,1,1,100.0,6,mike-molina-1
JJ Molson,2017-09-03,1,UCLA,,Texas A&M,W,6,6,100.0,1,1,100.0,9,jj-molson-1
Joey Slye,2017-09-03,1,Virginia Tech,N,West Virginia,W,4,4,100.0,1,3,33.3,7,joey-slye-1
Shawn Davis,2017-09-04,1,Georgia Tech,N,Tennessee,L,5,5,100.0,0,2,0.0,5,shawn-davis-2
Dominik Eberle,2017-09-07,2,Utah State,,Idaho State,W,6,6,100.0,2,2,100.0,12,dominik-eberle-1
Michael Smith,2017-09-07,2,Utah State,,Idaho State,W,0,0,,1,1,100.0,3,michael-smith-14
Matt Ammendola,2017-09-08,2,Oklahoma State,@,South Alabama,W,5,5,100.0,3,4,75.0,14,matt-ammendola-1
Jose Borregales,2017-09-08,2,Florida International,N,Alcorn State,W,2,2,100.0,1,2,50.0,5,jose-borregales-1
J.D. Dillinger,2017-09-08,2,Purdue,,Ohio,W,2,2,100.0,1,1,100.0,5,jd-dillinger-1
Spencer Evans,2017-09-08,2,Purdue,,Ohio,W,3,3,100.0,2,2,100.0,9,spencer-evans-1
Gavin Patterson,2017-09-08,2,South Alabama,,Oklahoma State,L,1,1,100.0,0,1,0.0,1,gavin-patterson-1
Rhett Almond,2017-09-09,3,Brigham Young,,Utah,L,1,1,100.0,0,1,0.0,1,rhett-almond-1
Matt Anderson,2017-09-09,2,California,,Weber State,W,3,4,75.0,2,2,100.0,9,matt-anderson-3
Michael Armstrong,2017-09-09,2,Central Michigan,@,Kansas,W,6,6,100.0,1,1,100.0,9,michael-armstrong-1
Stevie Artigue,2017-09-09,2,Louisiana,@,Tulsa,L,3,4,75.0,1,1,100.0,6,stevie-artigue-1
Jonathan Barnes,2017-09-09,2,Louisiana Tech,,Mississippi State,L,1,2,50.0,2,2,100.0,7,jonathan-barnes-1
John Baron,2017-09-09,2,San Diego State,@,Arizona State,W,3,3,100.0,3,3,100.0,12,john-baron-1
Tyler Bass,2017-09-09,2,Georgia Southern,N,New Hampshire,L,1,1,100.0,1,2,50.0,4,tyler-bass-3
Rodrigo Blankenship,2017-09-09,2,Georgia,@,Notre Dame,W,2,2,100.0,2,3,66.7,8,rodrigo-blankenship-1
Aaron Boumerhi,2017-09-09,2,Temple,,Villanova,W,0,0,,2,3,66.7,6,aaron-boumerhi-1
Dylan Brown,2017-09-09,2,New Mexico State,@,New Mexico,W,3,3,100.0,1,1,100.0,6,dylan-brown-1
Wyatt Bryan,2017-09-09,3,Colorado State,,Abilene Christian,W,5,5,100.0,1,1,100.0,8,wyatt-bryan-1
Jimmy Camacho,2017-09-09,2,Fresno State,@,Alabama,L,1,1,100.0,1,1,100.0,4,jimmy-camacho-1
Daniel Carlson,2017-09-09,2,Auburn,@,Clemson,L,0,0,,2,2,100.0,6,daniel-carlson-1
Emmit Carpenter,2017-09-09,2,Minnesota,@,Oregon State,W,6,6,100.0,2,2,100.0,12,emmit-carpenter-1
Cade Coffey,2017-09-09,2,Idaho,,Nevada-Las Vegas,L,1,2,50.0,1,2,50.0,4,cade-coffey-1
Blaton Creque,2017-09-09,2,Louisville,@,North Carolina,W,5,5,100.0,2,2,100.0,11,blaton-creque-1
Connor Culp,2017-09-09,2,Louisiana State,,Chattanooga,W,4,4,100.0,1,2,50.0,7,connor-culp-1
Shawn Davis,2017-09-09,2,Georgia Tech,,Jacksonville State,W,4,5,80.0,1,1,100.0,7,shawn-davis-2
Tyler Davis,2017-09-09,2,Penn State,,Pittsburgh,W,4,4,100.0,1,1,100.0,7,tyler-davis-3
Tucker Day,2017-09-09,2,Mississippi State,@,Louisiana Tech,W,3,5,60.0,1,1,100.0,6,tucker-day-1
Victor Falcon,2017-09-09,1,Texas-San Antonio,@,Baylor,W,2,2,100.0,1,2,50.0,5,victor-falcon-1
Paul Fricano,2017-09-09,2,Eastern Michigan,@,Rutgers,W,1,1,100.0,3,4,75.0,10,paul-fricano-1
Rafael Gaglianone,2017-09-09,2,Wisconsin,,Florida Atlantic,W,4,4,100.0,1,2,50.0,7,rafael-gaglianone-1
Matt Gay,2017-09-09,2,Utah,@,Brigham Young,W,1,1,100.0,4,4,100.0,13,matt-gay-2
Jack Gonsoulin,2017-09-09,2,Louisiana State,,Chattanooga,W,2,2,100.0,0,1,0.0,2,jack-gonsoulin-1
Christian Hagan,2017-09-09,2,Northern Illinois,,Eastern Illinois,W,5,5,100.0,1,3,33.3,8,christian-hagan-1
Morgan Hagee,2017-09-09,2,Ball State,,Alabama-Birmingham,W,6,7,85.7,1,2,50.0,9,morgan-hagee-1
Will Harrison,2017-09-09,2,Rice,@,Texas-El Paso,W,4,4,100.0,1,1,100.0,7,will-harrison-1
Andrew Harte,2017-09-09,2,Rutgers,,Eastern Michigan,L,1,1,100.0,2,2,100.0,7,andrew-harte-1
Cole Hedlund,2017-09-09,2,Arkansas,,Texas Christian,L,1,1,100.0,0,2,0.0,1,cole-hedlund-1
Haden Hoggarth,2017-09-09,2,Boise State,@,Washington State,L,5,5,100.0,3,3,100.0,14,haden-hoggarth-1
Greg Huegel,2017-09-09,2,Clemson,,Auburn,W,2,2,100.0,0,1,0.0,2,greg-huegel-1
Shane Hynes,2017-09-09,2,Kent State,,Howard,W,4,4,100.0,0,1,0.0,4,shane-hynes-1
Austin Jones,2017-09-09,2,Temple,,Villanova,W,1,1,100.0,1,1,100.0,4,austin-jones-4
Redford Jones,2017-09-09,2,Tulsa,,Louisiana,W,9,9,100.0,1,1,100.0,12,redford-jones-1
Alex Kessman,2017-09-09,2,Pittsburgh,@,Penn State,L,0,0,,2,2,100.0,6,alex-kessman-1
Charlie Kuhbander,2017-09-09,2,Northwestern,@,Duke,L,2,2,100.0,1,1,100.0,5,charlie-kuhbander-1
Daniel LaCamera,2017-09-09,2,Texas A&M,,Nicholls State,W,3,3,100.0,1,2,50.0,6,daniel-lacamera-1
Colton Lichtenberg,2017-09-09,2,Boston College,,Wake Forest,L,1,1,100.0,1,1,100.0,4,colton-lichtenberg-1
Austin Macginnis,2017-09-09,2,Kentucky,,Eastern Kentucky,W,3,3,100.0,2,3,66.7,9,austin-macginnis-1
Connor Martin,2017-09-09,2,Baylor,,Texas-San Antonio,L,1,1,100.0,1,1,100.0,4,connor-martin-1
Tucker McCann,2017-09-09,2,Missouri,,South Carolina,L,1,1,100.0,2,3,66.7,7,tucker-mccann-1
Matthew McCrane,2017-09-09,2,Kansas State,,UNC Charlotte,W,6,6,100.0,2,2,100.0,12,matthew-mccrane-1
Chase McLaughlin,2017-09-09,2,Illinois,,Western Kentucky,W,2,2,100.0,2,2,100.0,8,chase-mclaughlin-1
A.J. Mejia,2017-09-09,2,Virginia,,Indiana,L,2,2,100.0,1,1,100.0,5,aj-mejia-1
Ryan Meskell,2017-09-09,3,Hawaii,@,UCLA,L,0,0,,0,1,0.0,0,ryan-meskell-1
Adam Mitcheson,2017-09-09,2,Buffalo,@,Army,L,2,2,100.0,1,1,100.0,5,adam-mitcheson-1
Mike Molina,2017-09-09,2,West Virginia,,East Carolina,W,8,8,100.0,0,2,0.0,8,mike-molina-1
Trevor Moore,2017-09-09,2,North Texas,@,Southern Methodist,L,3,3,100.0,1,1,100.0,6,trevor-moore-1
Cole Murphy,2017-09-09,2,Syracuse,,Middle Tennessee State,L,2,2,100.0,3,4,75.0,11,cole-murphy-1
Quinn Nordin,2017-09-09,2,Michigan,,Cincinnati,W,4,4,100.0,2,2,100.0,10,quinn-nordin-1
Caden Novikoff,2017-09-09,1,Houston,@,Arizona,W,2,2,100.0,1,2,50.0,5,caden-novikoff-1
Sean Nuernberger,2017-09-09,2,Ohio State,,Oklahoma,L,1,1,100.0,3,3,100.0,10,sean-nuernberger-1
Tom O'Leary,2017-09-09,2,Akron,,Arkansas-Pine Bluff,W,6,6,100.0,1,1,100.0,9,tom-oleary-2
Griffin Oakes,2017-09-09,2,Indiana,@,Virginia,W,4,4,100.0,2,2,100.0,10,griffin-oakes-1
Tommy Openshaw,2017-09-09,2,Vanderbilt,,Alabama A&M,W,6,6,100.0,0,1,0.0,6,tommy-openshaw-1
Garrett Owens,2017-09-09,2,Iowa State,,Iowa,L,5,5,100.0,2,2,100.0,11,garrett-owens-1
Evan Pantels,2017-09-09,2,Nevada-Las Vegas,@,Idaho,W,5,5,100.0,3,4,75.0,14,evan-pantels-1
Andy Pappanastos,2017-09-09,2,Alabama,,Fresno State,W,5,5,100.0,2,2,100.0,11,andy-pappanastos-1
Austin Parker,2017-09-09,2,Duke,,Northwestern,W,5,5,100.0,2,2,100.0,11,austin-parker-2
Josh Pasley,2017-09-09,2,Cincinnati,@,Michigan,L,2,2,100.0,0,1,0.0,2,josh-pasley-1
Spence Pettit,2017-09-09,2,Nevada,,Toledo,L,3,3,100.0,1,1,100.0,6,spence-pettit-1
Josh Pollack,2017-09-09,2,Arizona,,Houston,L,1,1,100.0,3,4,75.0,10,josh-pollack-1
Erik Powell,2017-09-09,2,Washington State,,Boise State,W,5,5,100.0,2,2,100.0,11,erik-powell-1
Miguel Recinos,2017-09-09,2,Iowa,@,Iowa State,W,5,5,100.0,1,1,100.0,8,miguel-recinos-1
Nick Rice,2017-09-09,2,Old Dominion,@,Massachusetts,W,2,2,100.0,1,1,100.0,5,nick-rice-1
Cooper Rothe,2017-09-09,2,Wyoming,,Gardner-Webb,W,3,3,100.0,2,2,100.0,9,cooper-rothe-1
Joshua Rowland,2017-09-09,2,Texas,,San Jose State,W,8,8,100.0,0,1,0.0,8,joshua-rowland-1
Michael Rubino,2017-09-09,2,Appalachian State,,Savannah State,W,6,6,100.0,1,1,100.0,9,michael-rubino-1
Gabriel Rui,2017-09-09,2,Kansas,,Central Michigan,L,3,3,100.0,2,3,66.7,9,gabriel-rui-1
Jason Sanders,2017-09-09,2,New Mexico,,New Mexico State,L,0,0,,2,2,100.0,6,jason-sanders-1
Aidan Schneider,2017-09-09,2,Oregon,,Nebraska,W,6,6,100.0,0,1,0.0,6,aidan-schneider-1
Austin Seibert,2017-09-09,2,Oklahoma,@,Ohio State,W,4,4,100.0,1,2,50.0,7,austin-seibert-1
Parker Shaunfield,2017-09-09,2,Southern Mississippi,,Southern,W,6,6,100.0,1,2,50.0,9,parker-shaunfield-1
James Sherman,2017-09-09,2,Texas State,@,Colorado,L,0,0,,1,2,50.0,3,james-sherman-1
Samuel Sloman,2017-09-09,2,Miami (OH),,Austin Peay,W,4,4,100.0,1,1,100.0,7,samuel-sloman-1
Joey Slye,2017-09-09,2,Virginia Tech,,Delaware,W,3,3,100.0,2,4,50.0,9,joey-slye-1
James Stefanou,2017-09-09,2,Colorado,,Texas State,W,4,4,100.0,3,3,100.0,13,james-stefanou-1
Jake Suder,2017-09-09,2,Bowling Green State,,South Dakota,L,1,1,100.0,4,4,100.0,13,jake-suder-1
Jet Toner,2017-09-09,2,Stanford,@,Southern California,L,3,3,100.0,1,1,100.0,6,jet-toner-1
Bratcher Underwood,2017-09-09,2,Troy,,Alabama State,W,4,4,100.0,0,1,0.0,4,bratcher-underwood-1
Kaare Vedvik,2017-09-09,2,Marshall,@,North Carolina State,L,2,2,100.0,2,3,66.7,8,kaare-vedvik-1
Jake Verity,2017-09-09,2,East Carolina,@,West Virginia,L,2,2,100.0,2,3,66.7,8,jake-verity-1
Jameson Vest,2017-09-09,2,Toledo,@,Nevada,W,4,4,100.0,3,4,75.0,13,jameson-vest-1
Tristan Vizcaino,2017-09-09,2,Washington,,Montana,W,9,9,100.0,0,1,0.0,9,tristan-vizcaino-1
Nick Vogel,2017-09-09,2,Alabama-Birmingham,@,Ball State,L,4,4,100.0,1,1,100.0,7,nick-vogel-1
Mike Weaver,2017-09-09,2,Wake Forest,@,Boston College,W,4,4,100.0,2,2,100.0,10,mike-weaver-1
Josh Williams,2017-09-09,2,Southern Methodist,,North Texas,W,7,7,100.0,1,1,100.0,10,josh-williams-9
Blake Wilson,2017-09-09,2,Army,,Buffalo,W,3,3,100.0,0,1,0.0,3,blake-wilson-1
Carson Wise,2017-09-09,2,North Carolina State,,Marshall,W,4,5,80.0,1,1,100.0,7,carson-wise-1
Alexander Woznick,2017-09-09,2,South Carolina,@,Missouri,W,4,4,100.0,1,2,50.0,7,alexander-woznick-1
Gary Wunderlich,2017-09-09,2,Mississippi,,Tennessee-Martin,W,6,6,100.0,1,2,50.0,9,gary-wunderlich-1
Justin Yoon,2017-09-09,2,Notre Dame,,Georgia,L,1,1,100.0,4,4,100.0,13,justin-yoon-1
Jason Sanders,2017-09-14,3,New Mexico,@,Boise State,L,2,2,100.0,0,1,0.0,2,jason-sanders-1
Aaron Boumerhi,2017-09-15,3,Temple,,Massachusetts,W,0,0,,1,2,50.0,3,aaron-boumerhi-1
Austin Jones,2017-09-15,3,Temple,,Massachusetts,W,2,3,66.7,2,2,100.0,8,austin-jones-4
Emilio Nadelman,2017-09-15,3,South Florida,,Illinois,W,5,6,83.3,2,3,66.7,11,emilio-nadelman-1
Michael Schreiner,2017-09-15,4,Massachusetts,@,Temple,L,3,3,100.0,0,3,0.0,3,michael-schreiner-1
Brady Viles,2017-09-15,3,Texas-El Paso,,Arizona,L,1,2,50.0,1,1,100.0,4,brady-viles-1
Rhett Almond,2017-09-16,4,Brigham Young,,Wisconsin,L,0,0,,2,2,100.0,6,rhett-almond-1
Matt Ammendola,2017-09-16,3,Oklahoma State,@,Pittsburgh,W,8,8,100.0,1,1,100.0,11,matt-ammendola-1
Matt Anderson,2017-09-16,3,California,,Mississippi,W,3,3,100.0,2,4,50.0,9,matt-anderson-3
Michael Armstrong,2017-09-16,3,Central Michigan,@,Syracuse,L,2,2,100.0,1,1,100.0,5,michael-armstrong-1
Michael Barden,2017-09-16,2,Texas Tech,,Arizona State,W,2,2,100.0,1,1,100.0,5,michael-barden-1
Jonathan Barnes,2017-09-16,3,Louisiana Tech,@,Western Kentucky,W,2,2,100.0,3,3,100.0,11,jonathan-barnes-1
John Baron,2017-09-16,3,San Diego State,,Stanford,W,2,2,100.0,2,3,66.7,8,john-baron-1
Drew Brown,2017-09-16,3,Nebraska,,Northern Illinois,L,2,2,100.0,1,2,50.0,5,drew-brown-1
Dylan Brown,2017-09-16,3,New Mexico State,,Troy,L,1,2,50.0,1,1,100.0,4,dylan-brown-1
Wyatt Bryan,2017-09-16,4,Colorado State,@,Alabama,L,2,2,100.0,1,1,100.0,5,wyatt-bryan-1
Jimmy Camacho,2017-09-16,3,Fresno State,@,Washington,L,1,1,100.0,3,4,75.0,10,jimmy-camacho-1
Daniel Carlson,2017-09-16,3,Auburn,,Mercer,W,3,3,100.0,1,2,50.0,6,daniel-carlson-1
