Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Josh Arauco,2009-09-05,1,Arkansas State,,Mississippi Valley State,W,7,9,77.8,0,0,,7,josh-arauco-1
Dan Bailey,2009-09-05,1,Oklahoma State,,Georgia,W,3,3,100.0,1,1,100.0,6,dan-bailey-1
Ryan Bailey,2009-09-05,1,Texas,,Louisiana-Monroe,W,2,2,100.0,0,0,,2,ryan-bailey-1
Logan Barrett,2009-09-05,1,Texas-El Paso,,Buffalo,L,2,2,100.0,1,2,50.0,5,logan-barrett-1
Casey Barth,2009-09-05,1,North Carolina,,Citadel,W,4,5,80.0,2,2,100.0,10,casey-barth-1
Tyler Bitancurt,2009-09-05,1,West Virginia,,Liberty,W,3,3,100.0,4,4,100.0,15,tyler-bitancurt-1
Scott Blair,2009-09-05,1,Georgia Tech,,Jacksonville State,W,4,5,80.0,1,2,50.0,7,scott-blair-1
Jamie Boyle,2009-09-05,1,Central Florida,,Samford,W,1,2,50.0,0,2,0.0,1,jamie-boyle-1
Jacob Branstetter,2009-09-05,1,Kansas,,Northern Colorado,W,7,7,100.0,0,0,,7,jacob-branstetter-1
Sean Brauchle,2009-09-05,1,Mississippi State,,Jackson State,W,6,6,100.0,1,3,33.3,9,sean-brauchle-1
Joe Buckley,2009-09-05,1,Navy,@,Ohio State,L,3,3,100.0,0,0,,3,joe-buckley-1
Randy Bullock,2009-09-05,1,Texas A&M,,New Mexico,W,5,5,100.0,2,2,100.0,11,randy-bullock-1
Wes Byrum,2009-09-05,1,Auburn,,Louisiana Tech,W,4,4,100.0,3,3,100.0,13,wes-byrum-1
Matthew Campbell,2009-09-05,1,Army,@,Eastern Michigan,W,1,3,33.3,0,0,,1,matthew-campbell-1
Joe Carithers,2009-09-05,1,Eastern Michigan,,Army,L,2,2,100.0,0,1,0.0,2,joe-carithers-1
Nick Cattoi,2009-09-05,1,Central Florida,,Samford,W,1,1,100.0,0,0,,1,nick-cattoi-1
Josh Cherry,2009-09-05,1,Kansas State,,Massachusetts,W,3,3,100.0,0,1,0.0,3,josh-cherry-1
Daniel Compton,2009-09-05,1,Air Force,,Nicholls State,W,2,3,66.7,0,0,,2,daniel-compton-1
Jordan Congdon,2009-09-05,1,Southern California,,San Jose State,W,7,7,100.0,0,0,,7,jordan-congdon-1
Vince D'Amato,2009-09-05,1,California,,Maryland,W,7,7,100.0,1,1,100.0,10,vince-damato-1
Jordan Davenport,2009-09-05,1,New Mexico State,,Idaho,L,0,1,0.0,0,1,0.0,0,jordan-davenport-1
Stefan Demos,2009-09-05,1,Northwestern,,Towson,W,5,5,100.0,1,1,100.0,8,stefan-demos-1
Matt Eller,2009-09-05,1,Illinois,N,Missouri,L,0,1,0.0,1,1,100.0,3,matt-eller-1
Eric Ellestad,2009-09-05,1,Minnesota,@,Syracuse,W,2,2,100.0,3,4,75.0,11,eric-ellestad-1
Justin Estes,2009-09-05,1,Southern Mississippi,,Alcorn State,W,7,7,100.0,1,2,50.0,10,justin-estes-1
Clark Fangmeier,2009-09-05,1,Rice,@,Alabama-Birmingham,L,3,3,100.0,1,2,50.0,6,clark-fangmeier-1
Trey Farquhar,2009-09-05,1,Idaho,@,New Mexico State,W,3,3,100.0,0,0,,3,trey-farquhar-1
Nick Ferrara,2009-09-05,1,Maryland,@,California,L,1,1,100.0,2,2,100.0,7,nick-ferrara-1
Steve Flaherty,2009-09-05,1,Northwestern,,Towson,W,1,1,100.0,0,0,,1,steve-flaherty-1
Erik Folk,2009-09-05,1,Washington,,Louisiana State,L,2,2,100.0,3,4,75.0,11,erik-folk-1
Kai Forbath,2009-09-05,1,UCLA,,San Diego State,W,3,4,75.0,2,2,100.0,9,kai-forbath-1
Ryan Fowler,2009-09-05,1,Vanderbilt,,Western Carolina,W,6,6,100.0,1,3,33.3,9,ryan-fowler-2
Alan Gendreau,2009-09-05,1,Middle Tennessee State,@,Clemson,L,2,2,100.0,0,0,,2,alan-gendreau-1
Kevin Goessling,2009-09-05,1,Fresno State,,California-Davis,W,7,7,100.0,0,0,,7,kevin-goessling-1
Nico Grasu,2009-09-05,1,Washington State,,Stanford,L,1,1,100.0,2,3,66.7,7,nico-grasu-1
Ben Hartman,2009-09-05,1,East Carolina,,Appalachian State,W,1,1,100.0,2,2,100.0,7,ben-hartman-1
Alex Henery,2009-09-05,1,Nebraska,,Florida Atlantic,W,7,7,100.0,0,0,,7,alex-henery-1
Matt Hogan,2009-09-05,1,Houston,,Northwestern State,W,1,1,100.0,0,0,,1,matt-hogan-1
Joe Houston,2009-09-05,1,Southern California,,San Jose State,W,1,1,100.0,0,0,,1,joe-houston-1
Dan Hutchins,2009-09-05,1,Pittsburgh,,Youngstown State,W,5,5,100.0,1,1,100.0,8,dan-hutchins-1
Radi Jabour,2009-09-05,1,Louisiana-Monroe,@,Texas,L,2,2,100.0,2,2,100.0,8,radi-jabour-1
Richard Jackson,2009-09-05,1,Clemson,,Middle Tennessee State,W,4,4,100.0,3,5,60.0,13,richard-jackson-2
Josh Jasper,2009-09-05,1,Louisiana State,@,Washington,W,4,4,100.0,1,1,100.0,7,josh-jasper-1
Justin Kahut,2009-09-05,1,Oregon State,,Portland State,W,4,4,100.0,2,2,100.0,10,justin-kahut-1
Hunter Lawrence,2009-09-05,1,Texas,,Louisiana-Monroe,W,6,6,100.0,1,1,100.0,9,hunter-lawrence-1
Ryan Lichtenstein,2009-09-05,1,Syracuse,,Minnesota,L,2,2,100.0,2,2,100.0,8,ryan-lichtenstein-1
Daniel Lincoln,2009-09-05,1,Tennessee,,Western Kentucky,W,9,9,100.0,0,0,,9,daniel-lincoln-1
Nick Maggio,2009-09-05,1,Duke,,Richmond,L,1,1,100.0,0,2,0.0,1,nick-maggio-1
Jordan Mannisto,2009-09-05,1,Houston,,Northwestern State,W,6,7,85.7,0,0,,6,jordan-mannisto-1
Austin McCoy,2009-09-05,1,Wyoming,,Weber State,W,2,3,66.7,3,3,100.0,11,austin-mccoy-1
Daniel Murray,2009-09-05,1,Iowa,,Northern Iowa,W,2,2,100.0,1,2,50.0,5,daniel-murray-1
Matt Nelson,2009-09-05,1,Louisiana Tech,@,Auburn,L,1,1,100.0,2,2,100.0,7,matt-nelson-1
Jason Olesnavage,2009-09-05,1,Michigan,,Western Michigan,W,4,4,100.0,1,1,100.0,7,jason-olesnavage-1
Ben Parks,2009-09-05,1,Baylor,@,Wake Forest,W,3,3,100.0,1,3,33.3,6,ben-parks-1
Mitch Payne,2009-09-05,1,Brigham Young,N,Oklahoma,W,2,2,100.0,0,1,0.0,2,mitch-payne-1
Ryan Payne,2009-09-05,1,Louisville,,Indiana State,W,3,3,100.0,3,4,75.0,12,ryan-payne-1
Aaron Pettrey,2009-09-05,1,Ohio State,,Navy,W,2,3,66.7,3,3,100.0,11,aaron-pettrey-1
Jonathan Phillips,2009-09-05,1,Florida,,Charleston Southern,W,8,9,88.9,0,0,,8,jonathan-phillips-1
Shane Popham,2009-09-05,1,Wake Forest,,Baylor,L,3,3,100.0,0,0,,3,shane-popham-1
John Potter,2009-09-05,1,Western Michigan,@,Michigan,L,1,1,100.0,0,1,0.0,1,john-potter-1
A.J. Principe,2009-09-05,1,Buffalo,@,Texas-El Paso,W,3,3,100.0,0,1,0.0,3,aj-principe-1
Robert Randolph,2009-09-05,1,Virginia,,William & Mary,L,2,2,100.0,0,0,,2,robert-randolph-1
Craig Ratanamorn,2009-09-05,1,Marshall,,Southern Illinois,W,4,4,100.0,1,1,100.0,7,craig-ratanamorn-1
Grant Ressel,2009-09-05,1,Missouri,N,Illinois,W,4,4,100.0,3,3,100.0,13,grant-ressel-1
Branko Rogovic,2009-09-05,1,Akron,@,Penn State,L,1,1,100.0,0,0,,1,branko-rogovic-1
Ben Ryan,2009-09-05,1,East Carolina,,Appalachian State,W,2,2,100.0,0,0,,2,ben-ryan-1
Lones Seiber,2009-09-05,1,Kentucky,N,Miami (OH),W,6,6,100.0,0,1,0.0,6,lones-seiber-1
Will Snyderwine,2009-09-05,1,Duke,,Richmond,L,1,1,100.0,0,0,,1,will-snyderwine-1
Erik Soderberg,2009-09-05,1,Air Force,,Nicholls State,W,7,7,100.0,1,1,100.0,10,erik-soderberg-1
Alex Steigerwald,2009-09-05,1,Toledo,@,Purdue,L,4,4,100.0,1,1,100.0,7,alex-steigerwald-1
Jimmy Stevens,2009-09-05,1,Oklahoma,N,Brigham Young,L,1,1,100.0,2,2,100.0,7,jimmy-stevens-1
Brett Swenson,2009-09-05,1,Michigan State,,Montana State,W,5,5,100.0,2,2,100.0,11,brett-swenson-1
Matt Szymanski,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,4,4,100.0,1,1,100.0,7,matt-szymanski-1
Nick Tausch,2009-09-05,1,Notre Dame,,Nevada,W,5,5,100.0,0,0,,5,nick-tausch-1
Dave Teggart,2009-09-05,1,Connecticut,@,Ohio,W,3,3,100.0,0,1,0.0,3,dave-teggart-1
Alex Tejada,2009-09-05,1,Arkansas,,Missouri State,W,6,6,100.0,2,2,100.0,12,alex-tejada-1
Leigh Tiffin,2009-09-05,1,Alabama,N,Virginia Tech,W,2,2,100.0,4,5,80.0,14,leigh-tiffin-1
Casey Tinius,2009-09-05,1,Western Kentucky,@,Tennessee,L,1,1,100.0,0,0,,1,casey-tinius-1
Collin Wagner,2009-09-05,1,Penn State,,Akron,W,4,4,100.0,1,3,33.3,7,collin-wagner-1
Matt Waldron,2009-09-05,1,Virginia Tech,N,Alabama,L,3,3,100.0,1,1,100.0,6,matt-waldron-1
Blair Walsh,2009-09-05,1,Georgia,@,Oklahoma State,L,1,1,100.0,1,1,100.0,4,blair-walsh-1
Kyle Watson,2009-09-05,1,Nevada-Las Vegas,,Sacramento State,W,5,5,100.0,1,1,100.0,8,kyle-watson-1
Thomas Weber,2009-09-05,1,Arizona State,,Idaho State,W,5,5,100.0,5,6,83.3,20,thomas-weber-1
Philip Welch,2009-09-05,1,Wisconsin,,Northern Illinois,W,4,4,100.0,0,2,0.0,4,philip-welch-1
Matt Weller,2009-09-05,1,Ohio,,Connecticut,L,1,1,100.0,1,1,100.0,4,matt-weller-1
Nate Whitaker,2009-09-05,1,Stanford,@,Washington State,W,4,4,100.0,1,1,100.0,7,nate-whitaker-1
Carson Wiggs,2009-09-05,1,Purdue,,Toledo,W,7,7,100.0,1,1,100.0,10,carson-wiggs-1
Matt Williams,2009-09-05,1,Texas Tech,,North Dakota,W,5,5,100.0,1,1,100.0,8,matt-williams-1
Lane Yoshida,2009-09-05,1,San Diego State,@,UCLA,L,2,2,100.0,0,1,0.0,2,lane-yoshida-1
Josh Zahn,2009-09-05,1,Alabama-Birmingham,,Rice,W,5,6,83.3,1,1,100.0,8,josh-zahn-1
Alex Zendejas,2009-09-05,1,Arizona,,Central Michigan,W,1,1,100.0,4,5,80.0,13,alex-zendejas-1
Ben Deline,2009-09-06,1,Colorado State,@,Colorado,W,2,2,100.0,3,3,100.0,11,ben-deline-1
Aric Goodman,2009-09-06,1,Colorado,,Colorado State,L,2,2,100.0,1,1,100.0,5,aric-goodman-1
Matt Reagan,2009-09-06,1,Memphis,,Mississippi,L,2,2,100.0,0,1,0.0,2,matt-reagan-1
Joshua Shene,2009-09-06,1,Mississippi,@,Memphis,W,6,6,100.0,1,1,100.0,9,joshua-shene-1
Matt Bosher,2009-09-07,1,Miami (FL),@,Florida State,W,5,5,100.0,1,1,100.0,8,matt-bosher-1
Dustin Hopkins,2009-09-07,1,Florida State,,Miami (FL),L,2,3,66.7,2,2,100.0,8,dustin-hopkins-1
Jacob Rogers,2009-09-07,1,Cincinnati,@,Rutgers,W,6,6,100.0,1,1,100.0,9,jacob-rogers-1
San San Te,2009-09-07,1,Rutgers,,Cincinnati,L,1,1,100.0,0,0,,1,san-san-te-1
Scott Blair,2009-09-10,2,Georgia Tech,,Clemson,W,3,3,100.0,3,3,100.0,12,scott-blair-1
Richard Jackson,2009-09-10,2,Clemson,@,Georgia Tech,L,3,3,100.0,2,2,100.0,9,richard-jackson-2
Aric Goodman,2009-09-11,2,Colorado,@,Toledo,L,5,5,100.0,1,2,50.0,8,aric-goodman-1
Alex Steigerwald,2009-09-11,2,Toledo,,Colorado,W,6,6,100.0,2,3,66.7,12,alex-steigerwald-1
Andrew Aguila,2009-09-12,2,Central Michigan,@,Michigan State,W,2,2,100.0,3,4,75.0,11,andrew-aguila-1
James Aho,2009-09-12,2,New Mexico,,Tulsa,L,1,1,100.0,1,1,100.0,4,james-aho-1
Tyler Albrecht,2009-09-12,2,Louisiana,,Kansas State,W,2,2,100.0,1,1,100.0,5,tyler-albrecht-1
Delbert Alvarado,2009-09-12,2,South Florida,@,Western Kentucky,W,5,5,100.0,0,2,0.0,5,delbert-alvarado-1
Steve Aponavicius,2009-09-12,2,Boston College,,Kent State,W,4,4,100.0,2,2,100.0,10,steve-aponavicius-1
Josh Arauco,2009-09-12,2,Arkansas State,@,Nebraska,L,0,1,0.0,1,1,100.0,3,josh-arauco-1
Dan Bailey,2009-09-12,2,Oklahoma State,,Houston,L,5,5,100.0,0,1,0.0,5,dan-bailey-1
Logan Barrett,2009-09-12,2,Texas-El Paso,,Kansas,L,1,1,100.0,0,0,,1,logan-barrett-1
Casey Barth,2009-09-12,2,North Carolina,@,Connecticut,W,1,1,100.0,1,2,50.0,4,casey-barth-1
Tyler Bitancurt,2009-09-12,2,West Virginia,,East Carolina,W,5,5,100.0,0,0,,5,tyler-bitancurt-1
Jacob Branstetter,2009-09-12,2,Kansas,@,Texas-El Paso,W,4,4,100.0,2,4,50.0,10,jacob-branstetter-1
Sean Brauchle,2009-09-12,2,Mississippi State,@,Auburn,L,3,3,100.0,1,1,100.0,6,sean-brauchle-1
Kyle Brotzman,2009-09-12,2,Boise State,,Miami (OH),W,5,6,83.3,0,0,,5,kyle-brotzman-1
Joe Buckley,2009-09-12,2,Navy,,Louisiana Tech,W,3,3,100.0,1,2,50.0,6,joe-buckley-1
Wes Byrum,2009-09-12,2,Auburn,,Mississippi State,W,7,7,100.0,0,0,,7,wes-byrum-1
Joe Carithers,2009-09-12,2,Eastern Michigan,@,Northwestern,L,3,3,100.0,1,2,50.0,6,joe-carithers-1
Alex Carlton,2009-09-12,2,Army,,Duke,L,1,1,100.0,2,3,66.7,7,alex-carlton-1
Nick Cattoi,2009-09-12,2,Central Florida,@,Southern Mississippi,L,1,2,50.0,2,2,100.0,7,nick-cattoi-1
Josh Cherry,2009-09-12,2,Kansas State,@,Louisiana,L,1,2,50.0,0,2,0.0,1,josh-cherry-1
Jordan Congdon,2009-09-12,2,Southern California,@,Ohio State,W,1,1,100.0,1,2,50.0,4,jordan-congdon-1
Tyler Cope,2009-09-12,2,San Jose State,,Utah,L,2,2,100.0,0,0,,2,tyler-cope-1
Freddy Cortez,2009-09-12,2,Kent State,@,Boston College,L,1,1,100.0,0,0,,1,freddy-cortez-1
Josh Czajkowski,2009-09-12,2,North Carolina State,,Murray State,W,6,6,100.0,1,1,100.0,9,josh-czajkowski-1
Vince D'Amato,2009-09-12,2,California,,Eastern Washington,W,8,8,100.0,1,2,50.0,11,vince-damato-1
Ben Deline,2009-09-12,2,Colorado State,,Weber State,W,3,3,100.0,1,2,50.0,6,ben-deline-1
Stefan Demos,2009-09-12,2,Northwestern,,Eastern Michigan,W,3,3,100.0,2,2,100.0,9,stefan-demos-1
Matt Eller,2009-09-12,2,Illinois,,Illinois State,W,6,6,100.0,1,2,50.0,9,matt-eller-1
Eric Ellestad,2009-09-12,2,Minnesota,,Air Force,W,2,2,100.0,2,2,100.0,8,eric-ellestad-1
Scott Enos,2009-09-12,2,Hawaii,@,Washington State,W,5,5,100.0,1,1,100.0,8,scott-enos-1
Justin Estes,2009-09-12,2,Southern Mississippi,,Central Florida,W,2,2,100.0,2,3,66.7,8,justin-estes-1
Ross Evans,2009-09-12,1,Texas Christian,@,Virginia,W,3,3,100.0,3,3,100.0,12,ross-evans-1
Clark Fangmeier,2009-09-12,2,Rice,@,Texas Tech,L,1,1,100.0,1,1,100.0,4,clark-fangmeier-1
Trey Farquhar,2009-09-12,2,Idaho,@,Washington,L,2,2,100.0,3,3,100.0,11,trey-farquhar-1
Nick Ferrara,2009-09-12,2,Maryland,,James Madison,W,5,5,100.0,1,1,100.0,8,nick-ferrara-1
Kevin Fitzpatrick,2009-09-12,2,Tulsa,@,New Mexico,W,5,6,83.3,1,1,100.0,8,kevin-fitzpatrick-1
Morgan Flint,2009-09-12,2,Oregon,,Purdue,W,5,5,100.0,1,2,50.0,8,morgan-flint-1
Erik Folk,2009-09-12,2,Washington,,Idaho,W,6,6,100.0,0,0,,6,erik-folk-1
Kai Forbath,2009-09-12,2,UCLA,@,Tennessee,W,1,1,100.0,4,5,80.0,13,kai-forbath-1
Ryan Fowler,2009-09-12,2,Vanderbilt,@,Louisiana State,L,1,1,100.0,0,0,,1,ryan-fowler-2
Nick Freeland,2009-09-12,2,Indiana,,Western Michigan,W,2,2,100.0,3,4,75.0,11,nick-freeland-1
Alan Gendreau,2009-09-12,2,Middle Tennessee State,,Memphis,W,4,4,100.0,1,1,100.0,7,alan-gendreau-1
Kevin Goessling,2009-09-12,2,Fresno State,@,Wisconsin,L,4,4,100.0,1,2,50.0,7,kevin-goessling-1
Nico Grasu,2009-09-12,2,Washington State,,Hawaii,L,2,2,100.0,2,2,100.0,8,nico-grasu-1
Ben Hartman,2009-09-12,2,East Carolina,@,West Virginia,L,2,2,100.0,2,3,66.7,8,ben-hartman-1
Alex Henery,2009-09-12,2,Nebraska,,Arkansas State,W,5,5,100.0,1,2,50.0,8,alex-henery-1
Dustin Hopkins,2009-09-12,2,Florida State,,Jacksonville State,W,1,3,33.3,0,1,0.0,1,dustin-hopkins-1
Kyle Hughes,2009-09-12,2,New Mexico State,,Prairie View A&M,W,3,3,100.0,0,1,0.0,3,kyle-hughes-1
Dan Hutchins,2009-09-12,2,Pittsburgh,@,Buffalo,W,6,8,75.0,0,0,,6,dan-hutchins-1
Radi Jabour,2009-09-12,2,Louisiana-Monroe,,Texas Southern,W,8,8,100.0,0,1,0.0,8,radi-jabour-1
Josh Jasper,2009-09-12,2,Louisiana State,,Vanderbilt,W,2,2,100.0,3,3,100.0,11,josh-jasper-1
Justin Kahut,2009-09-12,2,Oregon State,@,Nevada-Las Vegas,W,2,3,66.7,1,2,50.0,5,justin-kahut-1
Jeremy Knott,2009-09-12,2,North Texas,,Ohio,L,3,3,100.0,3,3,100.0,12,jeremy-knott-1
Spencer Lanning,2009-09-12,2,South Carolina,@,Georgia,L,2,3,66.7,5,5,100.0,17,spencer-lanning-1
Hunter Lawrence,2009-09-12,2,Texas,@,Wyoming,W,5,5,100.0,2,2,100.0,11,hunter-lawrence-1
Ryan Lichtenstein,2009-09-12,2,Syracuse,@,Penn State,L,1,1,100.0,0,0,,1,ryan-lichtenstein-1
Daniel Lincoln,2009-09-12,2,Tennessee,,UCLA,L,1,1,100.0,2,2,100.0,7,daniel-lincoln-1
Jordan Mannisto,2009-09-12,2,Houston,@,Oklahoma State,W,6,6,100.0,1,1,100.0,9,jordan-mannisto-1
Austin McCoy,2009-09-12,2,Wyoming,,Texas,L,1,1,100.0,1,1,100.0,4,austin-mccoy-1
Ian McGarvey,2009-09-12,2,Ball State,,New Hampshire,L,1,1,100.0,3,3,100.0,10,ian-mcgarvey-1
Daniel Murray,2009-09-12,2,Iowa,@,Iowa State,W,5,5,100.0,0,0,,5,daniel-murray-1
Matt Nelson,2009-09-12,2,Louisiana Tech,@,Navy,L,2,2,100.0,0,0,,2,matt-nelson-1
Carl Ojala,2009-09-12,2,North Carolina State,,Murray State,W,2,3,66.7,0,0,,2,carl-ojala-1
Jason Olesnavage,2009-09-12,2,Michigan,,Notre Dame,W,5,5,100.0,1,2,50.0,8,jason-olesnavage-1
Jimmy Pavel,2009-09-12,2,Boise State,,Miami (OH),W,1,1,100.0,0,0,,1,jimmy-pavel-1
Mitch Payne,2009-09-12,2,Brigham Young,@,Tulane,W,6,7,85.7,2,2,100.0,12,mitch-payne-1
Aaron Pettrey,2009-09-12,2,Ohio State,,Southern California,L,1,1,100.0,2,2,100.0,7,aaron-pettrey-1
Jerry Phillips,2009-09-12,2,Bowling Green State,@,Missouri,L,2,2,100.0,2,2,100.0,8,jerry-phillips-1
Joe Phillips,2009-09-12,2,Utah,@,San Jose State,W,2,2,100.0,1,1,100.0,5,joe-phillips-1
Jonathan Phillips,2009-09-12,2,Florida,,Troy,W,6,6,100.0,0,1,0.0,6,jonathan-phillips-1
Shane Popham,2009-09-12,2,Wake Forest,,Stanford,W,3,3,100.0,1,2,50.0,6,shane-popham-1
John Potter,2009-09-12,2,Western Michigan,@,Indiana,L,2,2,100.0,1,1,100.0,5,john-potter-1
A.J. Principe,2009-09-12,2,Buffalo,,Pittsburgh,L,3,4,75.0,0,0,,3,aj-principe-1
Craig Ratanamorn,2009-09-12,2,Marshall,@,Virginia Tech,L,1,1,100.0,1,1,100.0,4,craig-ratanamorn-1
Matt Reagan,2009-09-12,2,Memphis,@,Middle Tennessee State,L,2,2,100.0,0,0,,2,matt-reagan-1
Grant Ressel,2009-09-12,2,Missouri,,Bowling Green State,W,3,3,100.0,2,2,100.0,9,grant-ressel-1
Dustin Rivest,2009-09-12,1,Florida International,@,Alabama,L,2,2,100.0,0,0,,2,dustin-rivest-1
Jacob Rogers,2009-09-12,2,Cincinnati,,Southeast Missouri State,W,10,10,100.0,0,0,,10,jacob-rogers-1
Branko Rogovic,2009-09-12,2,Akron,,South Dakota,W,5,5,100.0,2,4,50.0,11,branko-rogovic-1
Mike Salerno,2009-09-12,2,Northern Illinois,,Western Illinois,W,5,5,100.0,2,2,100.0,11,mike-salerno-1
Will Snyderwine,2009-09-12,2,Duke,@,Army,W,5,5,100.0,0,1,0.0,5,will-snyderwine-1
Erik Soderberg,2009-09-12,2,Air Force,@,Minnesota,L,1,1,100.0,2,2,100.0,7,erik-soderberg-1
Jimmy Stevens,2009-09-12,2,Oklahoma,,Idaho State,W,8,9,88.9,0,0,,8,jimmy-stevens-1
Caleb Sturgis,2009-09-12,2,Florida,,Troy,W,2,2,100.0,0,0,,2,caleb-sturgis-1
Brett Swenson,2009-09-12,2,Michigan State,,Central Michigan,L,3,3,100.0,2,2,100.0,9,brett-swenson-1
Matt Szymanski,2009-09-12,2,Southern Methodist,@,Alabama-Birmingham,W,5,5,100.0,0,0,,5,matt-szymanski-1
Nick Tausch,2009-09-12,2,Notre Dame,@,Michigan,L,2,2,100.0,2,3,66.7,8,nick-tausch-1
San San Te,2009-09-12,2,Rutgers,,Howard,W,4,4,100.0,3,4,75.0,13,san-san-te-1
Dave Teggart,2009-09-12,2,Connecticut,,North Carolina,L,1,1,100.0,1,1,100.0,4,dave-teggart-1
Leigh Tiffin,2009-09-12,2,Alabama,,Florida International,W,4,4,100.0,2,3,66.7,10,leigh-tiffin-1
Casey Tinius,2009-09-12,2,Western Kentucky,,South Florida,L,1,1,100.0,2,2,100.0,7,casey-tinius-1
Ben Vroman,2009-09-12,2,Utah,@,San Jose State,W,1,1,100.0,0,3,0.0,1,ben-vroman-1
Collin Wagner,2009-09-12,2,Penn State,,Syracuse,W,4,4,100.0,0,0,,4,collin-wagner-1
Matt Waldron,2009-09-12,2,Virginia Tech,,Marshall,W,7,7,100.0,1,1,100.0,10,matt-waldron-1
Blair Walsh,2009-09-12,2,Georgia,,South Carolina,W,5,5,100.0,2,2,100.0,11,blair-walsh-1
Kyle Watson,2009-09-12,2,Nevada-Las Vegas,,Oregon State,L,3,3,100.0,0,0,,3,kyle-watson-1
Philip Welch,2009-09-12,2,Wisconsin,,Fresno State,W,4,4,100.0,2,3,66.7,10,philip-welch-1
Matt Weller,2009-09-12,2,Ohio,@,North Texas,W,2,2,100.0,3,3,100.0,11,matt-weller-1
Nate Whitaker,2009-09-12,2,Stanford,@,Wake Forest,L,2,2,100.0,1,2,50.0,5,nate-whitaker-1
Carson Wiggs,2009-09-12,2,Purdue,@,Oregon,L,3,4,75.0,1,1,100.0,6,carson-wiggs-1
Matt Williams,2009-09-12,2,Texas Tech,,Rice,W,7,8,87.5,0,1,0.0,7,matt-williams-1
Lane Yoshida,2009-09-12,2,San Diego State,,Southern Utah,W,4,4,100.0,1,2,50.0,7,lane-yoshida-1
Josh Zahn,2009-09-12,2,Alabama-Birmingham,,Southern Methodist,L,3,4,75.0,0,0,,3,josh-zahn-1
Alex Zendejas,2009-09-12,2,Arizona,,Northern Arizona,W,4,5,80.0,0,1,0.0,4,alex-zendejas-1
Scott Blair,2009-09-17,3,Georgia Tech,@,Miami (FL),L,2,2,100.0,1,2,50.0,5,scott-blair-1
Matt Bosher,2009-09-17,2,Miami (FL),,Georgia Tech,W,4,4,100.0,1,3,33.3,7,matt-bosher-1
Kyle Brotzman,2009-09-18,3,Boise State,@,Fresno State,W,4,4,100.0,2,2,100.0,10,kyle-brotzman-1
Kevin Goessling,2009-09-18,3,Fresno State,,Boise State,L,4,4,100.0,2,2,100.0,10,kevin-goessling-1
Jimmy Pavel,2009-09-18,3,Boise State,@,Fresno State,W,2,2,100.0,1,1,100.0,5,jimmy-pavel-1
Andrew Aguila,2009-09-19,3,Central Michigan,,Alcorn State,W,5,5,100.0,2,2,100.0,11,andrew-aguila-1
