Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Hunter Williams,2014-08-28,1,Wake Forest,@,Louisiana-Monroe,L,0,0,0,1,hunter-williams-1
Damien Wilson,2014-08-28,1,Minnesota,,Eastern Illinois,W,0,0,0,1,damien-wilson-1
Jamar Allah,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,0,0,0,1,jamar-allah-1
Jordan Allen,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,0,0,0,1,jordan-allen-1
Chidobe Awuzie,2014-08-29,1,Colorado,N,Colorado State,L,0,0,0,1,chidobe-awuzie-1
N'Keal Bailey,2014-08-29,1,Texas-San Antonio,@,Houston,W,0,0,0,1,nkeal-bailey-1
Bernard Blake,2014-08-29,1,Colorado State,N,Colorado,W,0,0,0,1,bernard-blake-1
Timothy Coleman Jr.,2014-08-29,1,Colorado,N,Colorado State,L,0,0,0,1,timothy-coleman-jr-1
Demetrious Cox,2014-08-29,1,Michigan State,,Jacksonville State,W,0,0,0,2,demetrious-cox-1
Eric Crume,2014-08-29,1,Syracuse,,Villanova,W,0,0,0,1,eric-crume-1
Kurtis Drummond,2014-08-29,1,Michigan State,,Jacksonville State,W,1,17,0,1,kurtis-drummond-1
Deandre Elliott,2014-08-29,1,Colorado State,N,Colorado,W,0,0,0,1,deandre-elliott-1
Demarcus Glover,2014-08-29,1,Western Kentucky,,Bowling Green State,W,0,0,0,1,demarcus-glover-1
Austin Heder,2014-08-29,1,Brigham Young,@,Connecticut,W,0,0,0,1,austin-heder-1
Darian Hicks,2014-08-29,1,Michigan State,,Jacksonville State,W,1,0,0,1,darian-hicks-1
Prince Iworah,2014-08-29,1,Western Kentucky,,Bowling Green State,W,0,0,0,1,prince-iworah-1
William Jackson,2014-08-29,1,Houston,,Texas-San Antonio,L,0,0,0,1,william-jackson-3
Teu Kautai,2014-08-29,1,Brigham Young,@,Connecticut,W,0,0,0,1,teu-kautai-1
Darius Kelly,2014-08-29,1,Syracuse,,Villanova,W,0,0,0,1,darius-kelly-1
Laryan King,2014-08-29,1,Colorado State,N,Colorado,W,0,0,0,1,laryan-king-1
Dallin Leavitt,2014-08-29,1,Brigham Young,@,Connecticut,W,0,0,0,1,dallin-leavitt-1
Cameron Lynch,2014-08-29,1,Syracuse,,Villanova,W,0,0,0,1,cameron-lynch-1
Adrian McDonald,2014-08-29,1,Houston,,Texas-San Antonio,L,0,0,0,1,adrian-mcdonald-1
Jonathan McKnight,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,0,0,0,1,jonathan-mcknight-1
Max Morgan,2014-08-29,1,Colorado State,N,Colorado,W,0,0,0,1,max-morgan-1
William Parks,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,1,14,0,2,william-parks-1
Kenneth Penny,2014-08-29,1,Nevada-Las Vegas,@,Arizona,L,0,0,0,1,kenneth-penny-1
Dan Pettinato,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,0,0,0,1,dan-pettinato-1
Jordan Preator,2014-08-29,1,Brigham Young,@,Connecticut,W,0,0,0,2,jordan-preator-1
Austin Robinson,2014-08-29,1,Texas-San Antonio,@,Houston,W,0,0,0,1,austin-robinson-1
Micah Robinson,2014-08-29,1,Syracuse,,Villanova,W,0,0,0,1,micah-robinson-1
Mauricio Sanchez,2014-08-29,1,Texas-San Antonio,@,Houston,W,1,36,0,1,mauricio-sanchez-1
B.J. Singleton,2014-08-29,1,Houston,,Texas-San Antonio,L,0,0,0,1,bj-singleton-1
Cameron Stapleton,2014-08-29,1,Connecticut,,Brigham Young,L,0,0,0,1,cameron-stapleton-1
Darrien Starling,2014-08-29,1,Texas-San Antonio,@,Houston,W,0,0,0,2,darrien-starling-1
Jared Tevis,2014-08-29,1,Arizona,,Nevada-Las Vegas,W,0,0,0,1,jared-tevis-1
Triston Wade,2014-08-29,1,Texas-San Antonio,@,Houston,W,1,0,0,2,triston-wade-1
Robert Welsh,2014-08-29,1,Syracuse,,Villanova,W,0,0,0,1,robert-welsh-1
Rj Williamson,2014-08-29,1,Michigan State,,Jacksonville State,W,0,0,0,1,rj-williamson-1
Derek Akunne,2014-08-30,1,North Texas,@,Texas,L,0,0,0,1,derek-akunne-1
Damnani Alexcee,2014-08-30,1,Texas State,,Arkansas-Pine Bluff,W,0,0,0,1,damnani-alexcee-1
Adrian Amos,2014-08-30,1,Penn State,N,Central Florida,W,0,0,0,1,adrian-amos-1
Quadry Antoine,2014-08-30,1,Mississippi State,,Southern Mississippi,W,0,0,0,1,quadry-antoine-1
Boris Anyama,2014-08-30,1,Louisiana,,Southern,W,0,0,0,1,boris-anyama-1
Eli Apple,2014-08-30,1,Ohio State,N,Navy,W,0,0,0,1,eli-apple-1
Chase Appleby,2014-08-30,1,Wyoming,,Montana,W,0,0,0,1,chase-appleby-1
Chi Chi Ariguzo,2014-08-30,1,Northwestern,,California,L,0,0,0,1,chi-chi-ariguzo-1
Manny Asprilla,2014-08-30,1,Boston College,@,Massachusetts,W,0,0,0,1,manny-asprilla-1
Rontavious Atkins,2014-08-30,1,Western Michigan,@,Purdue,L,0,0,0,1,rontavious-atkins-1
Lance Austin,2014-08-30,1,Georgia Tech,,Wofford,W,0,0,0,1,lance-austin-1
Sterling Bailey,2014-08-30,1,Georgia,,Clemson,W,0,0,0,1,sterling-bailey-1
Budda Baker,2014-08-30,1,Washington,@,Hawaii,W,0,0,0,1,budda-baker-1
Gabe Baker,2014-08-30,1,Rice,@,Notre Dame,L,0,0,0,1,gabe-baker-1
James Banks,2014-08-30,1,Alabama-Birmingham,,Troy,W,0,0,0,1,james-banks-4
Michael Barton,2014-08-30,1,California,@,Northwestern,W,0,0,0,1,michael-barton-1
Jawhan Bentley,2014-08-30,1,Purdue,,Western Michigan,W,0,0,0,1,jawhan-bentley-1
V'Angelo Bentley,2014-08-30,1,Illinois,,Youngstown State,W,0,0,0,1,vangelo-bentley-1
Devin Bowman,2014-08-30,1,Georgia,,Clemson,W,0,0,0,1,devin-bowman-1
Kelton Brackett,2014-08-30,1,Alabama-Birmingham,,Troy,W,0,0,0,1,kelton-brackett-1
Devon Brant,2014-08-30,1,Western Michigan,@,Purdue,L,0,0,0,1,devon-brant-1
Isaiah Brown,2014-08-30,1,New Mexico,,Texas-El Paso,L,0,0,0,1,isaiah-brown-1
Jamal Bruce,2014-08-30,1,Duke,,Elon,W,0,0,0,1,jamal-bruce-1
Blair Burns,2014-08-30,1,Wyoming,,Montana,W,0,0,0,1,blair-burns-1
Morgan Burns,2014-08-30,1,Kansas State,,Stephen F. Austin,W,0,0,0,3,morgan-burns-1
Juston Burris,2014-08-30,1,North Carolina State,,Georgia Southern,W,0,0,0,1,juston-burris-1
Ray Bush,2014-08-30,1,Toledo,,New Hampshire,W,0,0,0,1,ray-bush-1
Kevin Byard,2014-08-30,1,Middle Tennessee State,,Savannah State,W,1,0,0,1,kevin-byard-1
Hatari Byrd,2014-08-30,1,Oklahoma,,Louisiana Tech,W,0,0,0,1,hatari-byrd-1
Jamie Byrd,2014-08-30,1,South Florida,,Western Carolina,W,1,0,0,1,jamie-byrd-2
Jarvis Byrd,2014-08-30,1,North Carolina State,,Georgia Southern,W,0,0,0,1,jarvis-byrd-1
Maurice Canady,2014-08-30,1,Virginia,,UCLA,L,0,0,0,1,maurice-canady-1
Michael Caputo,2014-08-30,1,Wisconsin,N,Louisiana State,L,0,0,0,1,michael-caputo-1
Alex Carter,2014-08-30,1,Stanford,,California-Davis,W,0,0,0,1,alex-carter-1
Reggie Carter,2014-08-30,1,Georgia,,Clemson,W,0,0,0,1,reggie-carter-5
Jeremy Cash,2014-08-30,1,Duke,,Elon,W,0,0,0,1,jeremy-cash-2
Donald Celiscar,2014-08-30,1,Western Michigan,@,Purdue,L,0,0,0,1,donald-celiscar-1
Jeremy Clark,2014-08-30,1,Michigan,,Appalachian State,W,0,0,0,1,jeremy-clark-2
Jarrod Clements,2014-08-30,1,Illinois,,Youngstown State,W,0,0,0,1,jarrod-clements-1
Byerson Cockrell,2014-08-30,1,Nebraska,,Florida Atlantic,W,0,0,0,1,byerson-cockrell-1
Timothy Cole,2014-08-30,1,Texas,,North Texas,W,0,0,0,1,timothy-cole-1
Henry Coley,2014-08-30,1,Virginia,,UCLA,L,0,0,0,1,henry-coley-1
Jalen Collins,2014-08-30,1,Louisiana State,N,Wisconsin,W,0,0,0,1,jalen-collins-1
Joe Colton,2014-08-30,1,Massachusetts,,Boston College,L,0,0,0,1,joe-colton-1
Jacorius Cotton,2014-08-30,1,Southern Mississippi,@,Mississippi State,L,0,0,0,1,jacorius-cotton-1
Justin Cox,2014-08-30,1,Mississippi State,,Southern Mississippi,W,0,0,0,1,justin-cox-1
Su'A Cravens,2014-08-30,1,Southern California,,Fresno State,W,0,0,0,2,sua-cravens-1
Brandon Crawford,2014-08-30,1,Buffalo,,Duquesne,W,0,0,0,3,brandon-crawford-2
Willie Creear,2014-08-30,1,Eastern Michigan,,Morgan State,W,0,0,0,1,willie-creear-1
Andrews Dadeboe,2014-08-30,1,Buffalo,,Duquesne,W,0,0,0,2,andrews-dadeboe-1
Torrey Dale,2014-08-30,1,Mississippi State,,Southern Mississippi,W,0,0,0,1,torrey-dale-1
Ronald Darby,2014-08-30,1,Florida State,N,Oklahoma State,W,0,0,0,1,ronald-darby-1
Aaron Davis,2014-08-30,1,Georgia,,Clemson,W,1,0,0,1,aaron-davis-8
Paul Dawson,2014-08-30,1,Texas Christian,,Samford,W,0,3,0,1,paul-dawson-1
David Dean,2014-08-30,1,Virginia,,UCLA,L,0,0,0,1,david-dean-1
Remaine Douglas,2014-08-30,1,Louisiana,,Southern,W,0,0,0,1,remaine-douglas-1
Cedric Dozier,2014-08-30,1,California,@,Northwestern,W,0,0,0,1,cedric-dozier-1
Chris Dukes,2014-08-30,1,Toledo,,New Hampshire,W,0,0,0,1,chris-dukes-1
Chris Dunkley,2014-08-30,1,South Florida,,Western Carolina,W,0,0,0,2,chris-dunkley-1
Step Durham,2014-08-30,1,Georgia Tech,,Wofford,W,0,0,0,1,step-durham-1
Chase Dutra,2014-08-30,1,Indiana,,Indiana State,W,0,0,0,1,chase-dutra-1
Devon Edwards,2014-08-30,1,Duke,,Elon,W,0,0,0,1,devon-edwards-1
Mario Edwards,2014-08-30,1,Florida State,N,Oklahoma State,W,0,0,0,1,mario-edwards-1
Sam Eguavoen,2014-08-30,1,Texas Tech,,Central Arkansas,W,0,0,0,1,sam-eguavoen-1
Brandon Facyson,2014-08-30,1,Virginia Tech,,William & Mary,W,0,0,0,2,brandon-facyson-1
Glenn Faulkner,2014-08-30,1,Kentucky,,Tennessee-Martin,W,0,0,0,1,glenn-faulkner-1
Kendall Fuller,2014-08-30,1,Virginia Tech,,William & Mary,W,0,0,0,1,kendall-fuller-1
Charles Garrett,2014-08-30,1,Nevada,,Southern Utah,W,0,0,0,3,charles-garrett-1
Justin Garrett,2014-08-30,1,Auburn,,Arkansas,W,0,0,0,1,justin-garrett-2
Leighton Gasque,2014-08-30,1,Middle Tennessee State,,Savannah State,W,0,0,0,1,leighton-gasque-1
Caleb Gastelum,2014-08-30,1,Oklahoma,,Louisiana Tech,W,0,0,0,1,caleb-gastelum-1
Kristov George,2014-08-30,1,Air Force,,Nicholls State,W,0,0,0,1,kristov-george-1
Joe Gilliam,2014-08-30,1,Purdue,,Western Michigan,W,0,0,0,1,joe-gilliam-1
Jacoby Glenn,2014-08-30,1,Central Florida,N,Penn State,L,1,0,0,2,jacoby-glenn-1
Antonio Glover,2014-08-30,1,Georgia Southern,@,North Carolina State,L,0,0,0,2,antonio-glover-1
Randall Goforth,2014-08-30,1,UCLA,@,Virginia,W,0,0,0,1,randall-goforth-1
Markus Golden,2014-08-30,1,Missouri,,South Dakota State,W,0,0,0,1,markus-golden-1
Troy Gray,2014-08-30,1,Central Florida,N,Penn State,L,0,0,0,1,troy-gray-1
Geneo Grissom,2014-08-30,1,Oklahoma,,Louisiana Tech,W,0,0,0,1,geneo-grissom-1
Jordan Guest,2014-08-30,1,Florida International,,Bethune-Cookman,L,0,0,0,1,jordan-guest-1
Nigel Haikins,2014-08-30,1,Nevada,,Southern Utah,W,1,8,0,1,nigel-haikins-1
Justin Halley,2014-08-30,1,Florida International,,Bethune-Cookman,L,0,0,0,1,justin-halley-1
Jordan Hanson,2014-08-30,1,Nevada,,Southern Utah,W,0,0,0,1,jordan-hanson-1
Anthony Harris,2014-08-30,1,Virginia,,UCLA,L,0,0,0,1,anthony-harris-4
Tim Harris,2014-08-30,1,Virginia,,UCLA,L,0,0,0,1,tim-harris-4
Paytron Hightower,2014-08-30,1,New Mexico,,Texas-El Paso,L,0,0,0,1,paytron-hightower-1
Alvin Hill,2014-08-30,1,Maryland,,James Madison,W,0,0,0,1,alvin-hill-1
Troy Hill,2014-08-30,1,Oregon,,South Dakota,W,0,0,0,2,troy-hill-2
Darius Hillary,2014-08-30,1,Wisconsin,N,Louisiana State,L,0,0,0,2,darius-hillary-1
Nate Holley,2014-08-30,1,Kent State,,Ohio,L,0,0,0,1,nate-holley-1
Delonte Hollowell,2014-08-30,1,Michigan,,Appalachian State,W,0,0,0,1,delonte-hollowell-1
Tyler Hunter,2014-08-30,1,Florida State,N,Oklahoma State,W,0,0,0,1,tyler-hunter-1
Martin Ifedi,2014-08-30,1,Memphis,,Austin Peay,W,0,0,0,1,martin-ifedi-1
Trevor Ishmael,2014-08-30,1,Western Michigan,@,Purdue,L,0,0,0,1,trevor-ishmael-1
Jordan Italiano,2014-08-30,1,Kent State,,Ohio,L,0,0,0,1,jordan-italiano-1
Myles Jack,2014-08-30,1,UCLA,@,Virginia,W,0,0,0,2,myles-jack-1
Nate Jackson,2014-08-30,1,Kansas State,,Stephen F. Austin,W,0,0,0,1,nate-jackson-2
Seth Jacobs,2014-08-30,1,Oklahoma State,N,Florida State,L,1,14,0,1,seth-jacobs-1
Jimmy Jean,2014-08-30,1,Alabama-Birmingham,,Troy,W,0,0,0,1,jimmy-jean-2
Jalen Jefferson,2014-08-30,1,California,@,Northwestern,W,1,0,0,1,jalen-jefferson-1
Jeremiah Johnson,2014-08-30,1,Maryland,,James Madison,W,1,0,0,1,jeremiah-johnson-2
John Johnson,2014-08-30,1,Boston College,@,Massachusetts,W,0,0,0,1,john-johnson-9
Tony Johnson,2014-08-30,1,Louisiana Tech,@,Oklahoma,L,0,0,0,1,tony-johnson-7
Cyrus Jones,2014-08-30,1,Alabama,N,West Virginia,W,0,0,0,1,cyrus-jones-1
Dalen Jones,2014-08-30,1,Fresno State,@,Southern California,L,0,0,0,1,dalen-jones-1
Deandre Jones,2014-08-30,1,Wyoming,,Montana,W,0,0,0,1,deandre-jones-2
Devin Jones,2014-08-30,1,Ohio,@,Kent State,W,0,0,0,2,devin-jones-3
James Jones,2014-08-30,1,North Texas,@,Texas,L,0,0,0,1,james-jones-12
Jonathan Jones,2014-08-30,1,Auburn,,Arkansas,W,0,0,0,1,jonathan-jones-3
Desmond King,2014-08-30,1,Iowa,,Northern Iowa,W,0,0,0,1,desmond-king-1
Andrae Kirk,2014-08-30,1,Florida Atlantic,@,Nebraska,L,0,0,0,1,andrae-kirk-1
Ashton Lampkin,2014-08-30,1,Oklahoma State,N,Florida State,L,1,0,0,1,ashton-lampkin-1
Derek Landisch,2014-08-30,1,Wisconsin,N,Louisiana State,L,0,0,0,1,derek-landisch-1
Cortney Lester,2014-08-30,1,Buffalo,,Duquesne,W,0,0,0,3,cortney-lester-1
Taj Letman,2014-08-30,1,Marshall,@,Miami (OH),W,0,0,0,1,taj-letman-1
Antoine Lewis,2014-08-30,1,Purdue,,Western Michigan,W,0,0,0,1,antoine-lewis-1
Eriq Lewis,2014-08-30,1,Old Dominion,,Hampton,W,0,0,0,3,eriq-lewis-1
Jourdan Lewis,2014-08-30,1,Michigan,,Appalachian State,W,0,0,0,1,jourdan-lewis-1
William Likely,2014-08-30,1,Maryland,,James Madison,W,0,0,0,1,william-likely-1
John Lowdermilk,2014-08-30,1,Iowa,,Northern Iowa,W,0,0,0,1,john-lowdermilk-1
Jordan Lucas,2014-08-30,1,Penn State,N,Central Florida,W,0,0,0,3,jordan-lucas-1
Cole Luke,2014-08-30,1,Notre Dame,,Rice,W,0,0,0,1,cole-luke-1
Kenneth Lynn,2014-08-30,1,Iowa State,,North Dakota State,L,0,0,0,1,kenneth-lynn-1
Wayne Lyons,2014-08-30,1,Stanford,,California-Davis,W,0,0,0,1,wayne-lyons-1
Greg Mabin,2014-08-30,1,Iowa,,Northern Iowa,W,1,18,0,1,greg-mabin-1
Tevin Madison,2014-08-30,1,Texas Tech,,Central Arkansas,W,0,0,0,3,tevin-madison-1
Kendrick Market,2014-08-30,1,Mississippi State,,Southern Mississippi,W,0,0,0,1,kendrick-market-1
Dior Mathis,2014-08-30,1,Oregon,,South Dakota,W,0,0,0,1,dior-mathis-1
Trevon Mathis,2014-08-30,1,Toledo,,New Hampshire,W,0,0,0,2,trevon-mathis-1
Quincy Mauger,2014-08-30,1,Georgia,,Clemson,W,0,0,0,1,quincy-mauger-1
Jeremiah McKinnon,2014-08-30,1,Florida International,,Bethune-Cookman,L,0,0,0,1,jeremiah-mckinnon-1
Greg McMullen,2014-08-30,1,Nebraska,,Florida Atlantic,W,0,0,0,1,greg-mcmullen-1
Jonathan McNeal,2014-08-30,1,Nevada,,Southern Utah,W,0,0,0,1,jonathan-mcneal-1
Sam Meredith,2014-08-30,1,San Diego State,,Northern Arizona,W,0,0,0,1,sam-meredith-1
Jevohn Miller,2014-08-30,1,Iowa State,,North Dakota State,L,0,0,0,1,jevohn-miller-1
Christian Milstead,2014-08-30,1,Florida Atlantic,@,Nebraska,L,0,0,0,1,christian-milstead-1
Chris Milton,2014-08-30,1,Georgia Tech,,Wofford,W,0,0,0,1,chris-milton-1
David Mims II,2014-08-30,1,Texas State,,Arkansas-Pine Bluff,W,0,0,0,1,david-mims-ii-1
Josh Mitchell,2014-08-30,1,Nebraska,,Florida Atlantic,W,0,0,0,2,josh-mitchell-2
Mason Monheim,2014-08-30,1,Illinois,,Youngstown State,W,0,0,0,1,mason-monheim-1
Chris Morley,2014-08-30,1,Memphis,,Austin Peay,W,0,0,0,1,chris-morley-1
Zach Muniz,2014-08-30,1,Duke,,Elon,W,0,0,0,1,zach-muniz-1
Ryan Murphy,2014-08-30,1,Oregon State,,Portland State,W,0,0,0,1,ryan-murphy-2
Justis Nelson,2014-08-30,1,Texas Tech,,Central Arkansas,W,0,0,0,1,justis-nelson-1
Dwayne Norman,2014-08-30,1,Duke,,Elon,W,0,0,0,1,dwayne-norman-1
Mark Nzeocha,2014-08-30,1,Wyoming,,Montana,W,0,0,0,3,mark-nzeocha-1
Emmanuel Ogbah,2014-08-30,1,Oklahoma State,N,Florida State,L,0,0,0,2,emmanuel-ogbah-1
Marcus Oliver,2014-08-30,1,Indiana,,Indiana State,W,0,0,0,1,marcus-oliver-2
Ladarius Owens,2014-08-30,1,Auburn,,Arkansas,W,0,0,0,1,ladarius-owens-1
Trevence Patt,2014-08-30,1,Louisiana,,Southern,W,0,0,0,1,trevence-patt-1
Phil Paulhill,2014-08-30,1,Old Dominion,,Hampton,W,0,0,0,2,phil-paulhill-1
Denzell Perine,2014-08-30,1,Florida International,,Bethune-Cookman,L,0,0,0,1,denzell-perine-1
Marcus Peters,2014-08-30,1,Washington,@,Hawaii,W,0,0,0,1,marcus-peters-1
Kevin Peterson,2014-08-30,1,Oklahoma State,N,Florida State,L,0,0,0,1,kevin-peterson-1
Zane Petty,2014-08-30,1,Illinois,,Youngstown State,W,0,0,0,1,zane-petty-1
Jordan Pierce,2014-08-30,1,Air Force,,Nicholls State,W,0,0,0,1,jordan-pierce-1
Terrell Pinson,2014-08-30,1,Louisiana Tech,@,Oklahoma,L,0,0,0,1,terrell-pinson-1
Lafayette Pitts,2014-08-30,1,Pittsburgh,,Delaware,W,0,0,0,1,lafayette-pitts-1
Sonny Puletasi,2014-08-30,1,Wyoming,,Montana,W,0,0,0,1,sonny-puletasi-1
Reggie Ragland,2014-08-30,1,Alabama,N,West Virginia,W,0,0,0,1,reggie-ragland-1
Jarran Reed,2014-08-30,1,Alabama,N,West Virginia,W,0,0,0,1,jarran-reed-1
Kalan Reed,2014-08-30,1,Southern Mississippi,@,Mississippi State,L,1,0,0,1,kalan-reed-1
Trevor Roach,2014-08-30,1,Nebraska,,Florida Atlantic,W,0,0,0,1,trevor-roach-1
Darryl Roberts,2014-08-30,1,Marshall,@,Miami (OH),W,0,0,0,2,darryl-roberts-1
Matt Robinson,2014-08-30,1,Maryland,,James Madison,W,0,0,0,1,matt-robinson-3
Quinten Rollins,2014-08-30,1,Miami (OH),,Marshall,L,0,0,0,2,quinten-rollins-1
Chrishon Rose,2014-08-30,1,East Carolina,,North Carolina Central,W,0,0,0,1,chrishon-rose-1
Jesse Sampson,2014-08-30,1,Wyoming,,Montana,W,0,0,0,2,jesse-sampson-1
Jovan Santos-Knox,2014-08-30,1,Massachusetts,,Boston College,L,0,0,0,1,jovan-santos-knox-1
Alonzo Saxton II,2014-08-30,1,Duke,,Elon,W,0,0,0,1,alonzo-saxton-ii-1
Rocco Scarfone,2014-08-30,1,East Carolina,,North Carolina Central,W,0,0,0,1,rocco-scarfone-1
Brennan Scarlett,2014-08-30,1,California,@,Northwestern,W,0,0,0,1,brennan-scarlett-1
Michael Scherer,2014-08-30,1,Missouri,,South Dakota State,W,0,0,0,1,michael-scherer-1
Tim Scott,2014-08-30,1,North Carolina,,Liberty,W,0,0,0,1,tim-scott-1
Ian Seau,2014-08-30,1,Nevada,,Southern Utah,W,0,0,0,2,ian-seau-1
Micah Seau,2014-08-30,1,San Diego State,,Northern Arizona,W,0,0,0,1,micah-seau-1
Chris Seisay,2014-08-30,1,Oregon,,South Dakota,W,0,0,0,1,chris-seisay-1
Kevon Seymour,2014-08-30,1,Southern California,,Fresno State,W,0,0,0,3,kevon-seymour-1
Elijah Shumate,2014-08-30,1,Notre Dame,,Rice,W,0,0,0,1,elijah-shumate-1
Justin Simmons,2014-08-30,1,Boston College,@,Massachusetts,W,1,20,0,1,justin-simmons-1
Derron Smith,2014-08-30,1,Fresno State,@,Southern California,L,0,0,0,1,derron-smith-1
