Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Miles Butler,2019-01-01,13,Kentucky,N,Penn State,W,3,3,100.0,2,2,100.0,9,miles-butler-1
Jace Christman,2019-01-01,13,Mississippi State,N,Iowa,L,1,1,100.0,3,3,100.0,10,jace-christman-1
Cameron Dicker,2019-01-01,14,Texas,N,Georgia,W,2,2,100.0,2,3,66.7,8,cameron-dicker-2
Peyton Henry,2019-01-01,14,Washington,N,Ohio State,L,2,2,100.0,1,1,100.0,5,peyton-henry-1
Jake Pinegar,2019-01-01,13,Penn State,N,Kentucky,L,3,3,100.0,1,3,33.3,6,jake-pinegar-1
Miguel Recinos,2019-01-01,13,Iowa,N,Mississippi State,W,3,3,100.0,2,2,100.0,9,miguel-recinos-1
Cole Tracy,2019-01-01,13,Louisiana State,N,Central Florida,W,4,4,100.0,4,4,100.0,16,cole-tracy-1
Matthew Wright,2019-01-01,13,Central Florida,N,Louisiana State,L,3,3,100.0,1,1,100.0,6,matthew-wright-1
Joseph Bulovas,2019-01-07,15,Alabama,N,Clemson,L,1,2,50.0,1,1,100.0,4,joseph-bulovas-1
Greg Huegel,2019-01-07,15,Clemson,N,Alabama,W,5,6,83.3,1,1,100.0,8,greg-huegel-1
