Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Keith Fitzhugh,2008-08-30,1,Mississippi State,@,Louisiana Tech,L,2,11,0,2,keith-fitzhugh-1
Bradley Fletcher,2008-08-30,1,Iowa,,Maine,W,1,5,0,1,bradley-fletcher-1
Bani Gbadyu,2008-08-30,1,Penn State,,Coastal Carolina,W,1,2,0,1,bani-gbadyu-1
Justin Gent,2008-08-30,1,Oklahoma State,@,Washington State,W,1,0,0,1,justin-gent-1
Trimane Goddard,2008-08-30,1,North Carolina,,McNeese State,W,1,0,0,1,trimane-goddard-1
Kevin Grimes,2008-08-30,1,Nevada,,Grambling State,W,1,0,0,1,kevin-grimes-1
Mario Harvey,2008-08-30,1,Marshall,,Illinois State,W,1,29,0,1,mario-harvey-1
Rajon Henley,2008-08-30,1,Texas Tech,,Eastern Washington,W,1,12,0,1,rajon-henley-1
Mark Herzlich,2008-08-30,1,Boston College,@,Kent State,W,1,1,0,1,mark-herzlich-1
Eddie Hicks,2008-08-30,1,Southern Mississippi,,Louisiana,W,1,9,0,1,eddie-hicks-1
John Holmes,2008-08-30,1,West Virginia,,Villanova,W,1,0,0,1,john-holmes-1
Steven Howze,2008-08-30,1,Louisiana Tech,,Mississippi State,W,1,19,0,1,steven-howze-1
Jerry Hughes,2008-08-30,1,Texas Christian,@,New Mexico,W,1,8,0,1,jerry-hughes-1
Mortty Ivy,2008-08-30,1,West Virginia,,Villanova,W,1,29,1,1,mortty-ivy-1
Cardia Jackson,2008-08-30,1,Louisiana-Monroe,@,Auburn,L,1,2,0,1,cardia-jackson-1
Steven Jackson,2008-08-30,1,Ohio,@,Wyoming,L,1,18,0,1,steven-jackson-2
M.D. Jennings,2008-08-30,1,Arkansas State,@,Texas A&M,W,1,0,0,1,md-jennings-1
Neil Jereb,2008-08-30,1,Ohio,@,Wyoming,L,1,22,0,2,neil-jereb-1
Marquis Johnson,2008-08-30,1,Alabama,N,Clemson,W,1,7,0,1,marquis-johnson-2
Nick Johnson,2008-08-30,1,East Carolina,N,Virginia Tech,W,1,19,0,1,nick-johnson-1
Rashawn King,2008-08-30,1,Navy,,Towson,W,1,0,0,1,rashawn-king-1
Kendrick Lewis,2008-08-30,1,Mississippi,,Memphis,W,1,33,0,4,kendrick-lewis-1
Kenny Lewis,2008-08-30,1,Bowling Green State,@,Pittsburgh,W,1,0,0,2,kenny-lewis-1
Blake Ligon,2008-08-30,1,New Mexico,,Texas Christian,L,1,0,0,2,blake-ligon-1
Brandon Marshall,2008-08-30,1,Nevada,,Grambling State,W,1,22,0,2,brandon-marshall-3
Jabari Marshall,2008-08-30,1,Duke,,James Madison,W,1,67,0,1,jabari-marshall-1
Dustin Mouzon,2008-08-30,1,Mississippi,,Memphis,W,1,1,0,1,dustin-mouzon-1
Nate Ness,2008-08-30,1,Arizona,,Idaho,W,1,0,0,1,nate-ness-1
Devin Newsome,2008-08-30,1,San Jose State,,California-Davis,W,1,17,0,1,devin-newsome-1
Chima Nwachukwu,2008-08-30,1,Washington State,,Oklahoma State,L,1,11,0,1,chima-nwachukwu-1
Ben Owens,2008-08-30,1,Arkansas State,@,Texas A&M,W,1,15,0,1,ben-owens-1
Christopher Owens,2008-08-30,1,San Jose State,,California-Davis,W,1,25,0,1,christopher-owens-1
Ryan Palmer,2008-08-30,1,Texas,,Florida Atlantic,W,1,0,0,1,ryan-palmer-1
Joe Perkins,2008-08-30,1,Arizona,,Idaho,W,1,42,0,2,joe-perkins-1
Austin Ransom,2008-08-30,1,Pittsburgh,,Bowling Green State,L,1,0,0,1,austin-ransom-1
Quinton Richardson,2008-08-30,1,Washington,@,Oregon,L,1,0,0,2,quinton-richardson-1
Jacques Rickerson,2008-08-30,1,Florida,,Hawaii,W,1,0,0,1,jacques-rickerson-1
Quincy Rogers,2008-08-30,1,Wyoming,,Ohio,W,1,0,0,2,quincy-rogers-1
Nick Saenz,2008-08-30,1,Houston,,Southern,W,1,9,0,,nick-saenz-1
John Shorter,2008-08-30,1,North Texas,@,Kansas State,L,1,10,0,1,john-shorter-1
Terrell Skinner,2008-08-30,1,Maryland,,Delaware,W,1,6,0,2,terrell-skinner-1
Brendan Smith,2008-08-30,1,Northwestern,,Syracuse,W,1,26,1,2,brendan-smith-1
Sean Smith,2008-08-30,1,Utah,@,Michigan,W,1,20,0,3,sean-smith-2
Phillip Strozier,2008-08-30,1,Kansas,,Florida International,W,2,30,0,3,phillip-strozier-1
Kevin Thomas,2008-08-30,1,Southern California,@,Virginia,W,1,0,0,1,kevin-thomas-3
Syd'Quan Thompson,2008-08-30,1,California,,Michigan State,W,1,0,0,4,sydquan-thompson-1
Jason Venson,2008-08-30,1,Central Florida,,South Carolina State,W,1,0,0,1,jason-venson-1
Trevin Wade,2008-08-30,1,Arizona,,Idaho,W,2,69,0,2,trevin-wade-1
Derek Walker,2008-08-30,1,Illinois,N,Missouri,L,1,34,1,1,derek-walker-1
Jeremiah Weatherspoon,2008-08-30,1,Florida International,@,Kansas,L,1,20,0,2,jeremiah-weatherspoon-1
Sean Weatherspoon,2008-08-30,1,Missouri,N,Illinois,W,2,35,1,2,sean-weatherspoon-1
Anthony West,2008-08-30,1,Nebraska,,Western Michigan,W,1,26,0,3,anthony-west-1
Otis Wiley,2008-08-30,1,Michigan State,@,California,L,2,84,1,3,otis-wiley-1
Bryan Williams,2008-08-30,1,Akron,@,Wisconsin,L,1,62,0,2,bryan-williams-1
Carlton Williams,2008-08-30,1,South Florida,,Tennessee-Martin,W,1,0,0,1,carlton-williams-1
C.J. Wilson,2008-08-30,1,Western Michigan,@,Nebraska,L,1,15,0,1,cj-wilson-3
Major Wright,2008-08-30,1,Florida,,Hawaii,W,1,32,1,1,major-wright-1
Deon Young,2008-08-30,1,Louisiana Tech,,Mississippi State,W,1,42,0,2,deon-young-1
Antwyne Zanders,2008-08-30,1,Louisiana,@,Southern Mississippi,L,1,0,0,1,antwyne-zanders-1
Jeff Horinek,2008-08-31,1,Colorado State,N,Colorado,L,1,3,0,1,jeff-horinek-1
Matt Lentz,2008-08-31,1,Kentucky,@,Louisville,W,1,0,0,,matt-lentz-1
Trevard Lindley,2008-08-31,1,Kentucky,@,Louisville,W,1,24,0,2,trevard-lindley-1
Marcus McClinton,2008-08-31,1,Kentucky,@,Louisville,W,1,0,0,1,marcus-mcclinton-1
Shaun Mohler,2008-08-31,1,Colorado,N,Colorado State,W,1,20,0,1,shaun-mohler-1
Ryan Walters,2008-08-31,1,Colorado,N,Colorado State,W,1,28,0,3,ryan-walters-1
Eric Berry,2008-09-01,1,Tennessee,@,UCLA,L,1,0,0,1,eric-berry-1
Marvin Haynes,2008-09-01,1,Fresno State,@,Rutgers,W,2,2,0,2,marvin-haynes-1
Nevin McKenzie,2008-09-01,1,Tennessee,@,UCLA,L,1,61,1,2,nevin-mckenzie-1
Demetrice Morley,2008-09-01,1,Tennessee,@,UCLA,L,1,0,0,2,demetrice-morley-1
Alterraun Verner,2008-09-01,1,UCLA,,Tennessee,W,1,0,0,3,alterraun-verner-1
Deangelo Willingham,2008-09-01,1,Tennessee,@,UCLA,L,1,5,0,1,deangelo-willingham-1
Reshard Langford,2008-09-04,2,Vanderbilt,,South Carolina,W,1,33,0,2,reshard-langford-1
Darlron Spead,2008-09-04,2,Vanderbilt,,South Carolina,W,1,41,0,1,darlron-spead-1
Blake Carter,2008-09-05,2,Navy,@,Ball State,L,1,0,0,1,blake-carter-2
B.J. Hill,2008-09-05,2,Ball State,,Navy,W,1,13,0,1,bj-hill-2
Ram Vela,2008-09-05,2,Navy,@,Ball State,L,1,2,0,1,ram-vela-1
Jonathon Amaya,2008-09-06,2,Nevada,,Texas Tech,L,1,0,0,1,jonathon-amaya-1
Pat Angerer,2008-09-06,2,Iowa,,Florida International,W,1,12,0,,pat-angerer-1
Uche Anyanwu,2008-09-06,2,Nevada,,Texas Tech,L,1,0,0,1,uche-anyanwu-1
C.J. Bailey,2008-09-06,2,Southern Mississippi,@,Auburn,L,1,15,0,1,cj-bailey-1
Derrius Bell,2008-09-06,2,Southern Methodist,,Texas State,W,1,-4,0,1,derrius-bell-1
Brandon Brinkley,2008-09-06,2,Houston,@,Oklahoma State,L,1,0,0,1,brandon-brinkley-1
Niles Brinkley,2008-09-06,2,Wisconsin,,Marshall,W,2,17,0,2,niles-brinkley-1
Tramaine Brock,2008-09-06,2,Minnesota,@,Bowling Green State,W,1,1,0,2,tramaine-brock-1
Arkeith Brown,2008-09-06,2,Texas A&M,@,New Mexico,W,1,11,0,1,arkeith-brown-1
Cha'Pelle Brown,2008-09-06,2,Colorado,,Eastern Washington,W,1,27,1,3,chapelle-brown-1
Cornelius Brown,2008-09-06,2,Texas-El Paso,,Texas,L,1,0,0,1,cornelius-brown-2
James Bryant,2008-09-06,2,Louisville,,Tennessee Tech,W,1,12,0,1,james-bryant-1
Jeramy Bryant,2008-09-06,2,Hawaii,,Weber State,W,1,11,0,1,jeramy-bryant-1
Mario Butler,2008-09-06,2,Georgia Tech,@,Boston College,W,1,0,0,1,mario-butler-1
Isaac Butts,2008-09-06,2,Idaho,,Idaho State,W,2,25,0,2,isaac-butts-1
Chris Campa,2008-09-06,2,Louisville,,Tennessee Tech,W,1,0,0,1,chris-campa-1
Danny Carmichael,2008-09-06,2,Middle Tennessee State,,Maryland,W,1,25,0,1,danny-carmichael-1
Terell Carr,2008-09-06,2,Arizona State,,Stanford,W,1,0,0,1,terell-carr-1
Shane Carter,2008-09-06,2,Wisconsin,,Marshall,W,1,43,0,2,shane-carter-1
Ray Cheatham,2008-09-06,2,Kansas State,,Montana State,W,1,0,0,1,ray-cheatham-1
Steven Coleman,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,1,33,1,2,steven-coleman-1
Domonic Cook,2008-09-06,2,Buffalo,@,Pittsburgh,L,1,0,0,1,domonic-cook-1
Dahna Deleston,2008-09-06,2,Connecticut,@,Temple,W,1,0,0,1,dahna-deleston-1
Louis Delmas,2008-09-06,2,Western Michigan,,Northern Illinois,W,1,18,0,1,louis-delmas-1
Demarcus Dobbs,2008-09-06,2,Georgia,,Central Michigan,W,1,78,1,1,demarcus-dobbs-1
Ward Dobbs,2008-09-06,2,Wyoming,,Air Force,L,1,22,0,1,ward-dobbs-1
D.J. Dykes,2008-09-06,2,Colorado,,Eastern Washington,W,1,0,0,1,dj-dykes-1
A.J. Edds,2008-09-06,2,Iowa,,Florida International,W,1,38,0,1,aj-edds-1
Zac Etheridge,2008-09-06,2,Auburn,,Southern Mississippi,W,1,0,0,1,zac-etheridge-1
Kris Evans,2008-09-06,2,Stanford,@,Arizona State,L,1,21,0,1,kris-evans-1
Daryl Forte,2008-09-06,2,Nevada-Las Vegas,@,Utah,L,1,0,0,1,daryl-forte-1
Mason Foster,2008-09-06,2,Washington,,Brigham Young,L,1,0,0,2,mason-foster-1
Chris Francis,2008-09-06,2,Baylor,,Northwestern State,W,1,0,0,1,chris-francis-1
Dominique Franks,2008-09-06,2,Oklahoma,,Cincinnati,W,1,0,0,0,dominique-franks-1
Terrance Garmon,2008-09-06,2,Rice,@,Memphis,W,1,10,0,1,terrance-garmon-1
Brandon Ghee,2008-09-06,2,Wake Forest,,Mississippi,W,1,0,0,1,brandon-ghee-1
Michael Grandberry,2008-09-06,2,Memphis,,Rice,L,1,0,0,3,michael-grandberry-1
Jeremy Gray,2008-09-06,2,North Carolina State,,William & Mary,W,1,2,0,1,jeremy-gray-1
John Haley,2008-09-06,2,Temple,,Connecticut,L,1,0,0,1,john-haley-1
Vic Hall,2008-09-06,2,Virginia,,Richmond,W,1,60,1,1,vic-hall-1
Michael Hamlin,2008-09-06,2,Clemson,,Citadel,W,3,78,0,3,michael-hamlin-1
Chris Harris,2008-09-06,2,Kansas,,Louisiana Tech,W,1,0,0,1,chris-harris-1
Courtney Herndon,2008-09-06,2,Kansas State,,Montana State,W,1,26,0,1,courtney-herndon-1
Bernard Hicks,2008-09-06,2,California,@,Washington State,W,1,0,0,1,bernard-hicks-1
Dere Hicks,2008-09-06,2,Illinois,,Eastern Illinois,W,1,12,0,1,dere-hicks-1
Lendy Holmes,2008-09-06,2,Oklahoma,,Cincinnati,W,1,8,0,1,lendy-holmes-1
Vonnie Holmes,2008-09-06,2,San Diego State,@,Notre Dame,L,1,0,0,1,vonnie-holmes-1
Josh Hull,2008-09-06,2,Penn State,,Oregon State,W,1,14,0,2,josh-hull-1
Duke Ihenacho,2008-09-06,2,San Jose State,@,Nebraska,L,1,0,0,1,duke-ihenacho-1
Nate Irving,2008-09-06,2,North Carolina State,,William & Mary,W,1,1,0,1,nate-irving-1
Chris Jammer,2008-09-06,2,Rice,@,Memphis,W,1,69,1,1,chris-jammer-1
Malcolm Jenkins,2008-09-06,2,Ohio State,,Ohio,W,1,0,0,2,malcolm-jenkins-1
Brett Johnson,2008-09-06,2,California,@,Washington State,W,1,19,0,,brett-johnson-1
Tejay Johnson,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,1,6,0,2,tejay-johnson-1
Brad Jones,2008-09-06,2,Cincinnati,@,Oklahoma,L,1,0,0,1,brad-jones-1
Richard Jones,2008-09-06,2,Texas Tech,@,Nevada,W,1,0,0,1,richard-jones-1
Tyler Jones,2008-09-06,2,Southern Methodist,,Texas State,W,1,19,0,1,tyler-jones-3
Virdell Larkins,2008-09-06,2,Idaho,,Idaho State,W,1,0,0,2,virdell-larkins-1
James Laurinaitis,2008-09-06,2,Ohio State,,Ohio,W,1,0,0,2,james-laurinaitis-1
Trevard Lindley,2008-09-06,2,Kentucky,,Norfolk State,W,1,0,0,2,trevard-lindley-1
T.J. McKay,2008-09-06,2,San Diego State,@,Notre Dame,L,1,16,0,1,tj-mckay-1
Brit Miller,2008-09-06,2,Illinois,,Eastern Illinois,W,1,15,0,1,brit-miller-1
Bruce Miller,2008-09-06,2,Central Florida,,South Florida,L,1,1,0,1,bruce-miller-1
Ernest Miller,2008-09-06,2,Houston,@,Oklahoma State,L,1,71,0,1,ernest-miller-1
Chase Minnifield,2008-09-06,2,Virginia,,Richmond,W,1,28,0,,chase-minnifield-1
Robert Mitchell,2008-09-06,2,Florida International,@,Iowa,L,1,0,0,1,robert-mitchell-1
Keao Monteilh,2008-09-06,2,Hawaii,,Weber State,W,1,0,0,1,keao-monteilh-1
Gerald Munns,2008-09-06,2,Arizona State,,Stanford,W,1,16,0,1,gerald-munns-1
Johnell Neal,2008-09-06,2,Central Florida,,South Florida,L,1,26,0,2,johnell-neal-1
Kerry Neal,2008-09-06,1,Notre Dame,,San Diego State,W,1,2,0,1,kerry-neal-1
Troy Nolan,2008-09-06,2,Arizona State,,Stanford,W,1,26,0,1,troy-nolan-1
Ben Owens,2008-09-06,2,Arkansas State,,Texas Southern,W,1,31,0,1,ben-owens-1
Brandon Patterson,2008-09-06,2,Memphis,,Rice,L,1,16,0,1,brandon-patterson-1
Kevin Patterson,2008-09-06,2,Wake Forest,,Mississippi,W,1,0,0,2,kevin-patterson-1
Nick Polk,2008-09-06,2,Indiana,,Murray State,W,1,4,0,2,nick-polk-1
Zach Potter,2008-09-06,2,Nebraska,,San Jose State,W,1,11,0,2,zach-potter-1
Jerraud Powers,2008-09-06,2,Auburn,,Southern Mississippi,W,1,0,0,1,jerraud-powers-1
Rafael Priest,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,1,2,0,1,rafael-priest-1
Brandon Reeves,2008-09-06,2,Air Force,@,Wyoming,W,1,0,0,1,brandon-reeves-1
Rashaad Reid,2008-09-06,2,Georgia Tech,@,Boston College,W,1,14,0,1,rashaad-reid-1
Ted Riley,2008-09-06,2,Middle Tennessee State,,Maryland,W,1,0,0,,ted-riley-1
Mark Rubin,2008-09-06,2,Penn State,,Oregon State,W,1,0,0,1,mark-rubin-1
Anderson Russell,2008-09-06,2,Ohio State,,Ohio,W,1,15,0,1,anderson-russell-1
Derrell Smith,2008-09-06,2,Syracuse,,Akron,L,1,4,0,1,derrell-smith-1
Paul Stephens,2008-09-06,2,Arkansas State,,Texas Southern,W,1,0,0,,paul-stephens-1
Alex Suber,2008-09-06,2,Middle Tennessee State,,Maryland,W,1,0,0,1,alex-suber-1
Ndamukong Suh,2008-09-06,2,Nebraska,,San Jose State,W,1,49,1,2,ndamukong-suh-1
Caleb Taylor,2008-09-06,2,Utah State,@,Oregon,L,1,2,0,1,caleb-taylor-1
Eric Thatcher,2008-09-06,2,Pittsburgh,,Buffalo,W,1,0,0,1,eric-thatcher-1
Mike Thomas,2008-09-06,2,Akron,@,Syracuse,W,1,0,0,0,mike-thomas-2
Syd'Quan Thompson,2008-09-06,2,California,@,Washington State,W,2,108,0,2,sydquan-thompson-1
Donovan Travis,2008-09-06,2,Army,,New Hampshire,L,1,0,0,1,donovan-travis-1
Brandon Underwood,2008-09-06,2,Cincinnati,@,Oklahoma,L,1,-5,0,1,brandon-underwood-1
Stephan Virgil,2008-09-06,2,Virginia Tech,,Furman,W,1,18,0,2,stephan-virgil-1
Sean Weatherspoon,2008-09-06,2,Missouri,,Southeast Missouri State,W,1,65,1,2,sean-weatherspoon-1
Breyon Williams,2008-09-06,2,Idaho,,Idaho State,W,1,0,0,2,breyon-williams-1
Lawrence Wilson,2008-09-06,2,Ohio State,,Ohio,W,1,24,0,2,lawrence-wilson-2
Lawrence Wilson,2008-09-06,2,Connecticut,@,Temple,W,1,11,0,1,lawrence-wilson-1
Charles Brown,2008-09-11,2,North Carolina,@,Rutgers,W,1,1,0,1,charles-brown-1
Kendric Burney,2008-09-11,2,North Carolina,@,Rutgers,W,1,34,0,2,kendric-burney-1
Bruce Carter,2008-09-11,2,North Carolina,@,Rutgers,W,1,66,1,1,bruce-carter-1
Quan Sturdivant,2008-09-11,2,North Carolina,@,Rutgers,W,1,57,0,1,quan-sturdivant-1
Nate Allen,2008-09-12,3,South Florida,,Kansas,W,1,40,0,1,nate-allen-1
Dwain Crawford,2008-09-12,3,Baylor,,Washington State,W,1,0,0,1,dwain-crawford-1
Joe Pawelek,2008-09-12,3,Baylor,,Washington State,W,1,7,0,3,joe-pawelek-1
Drew Astorino,2008-09-13,3,Penn State,@,Syracuse,W,1,0,0,1,drew-astorino-1
Adrian Aye-Darko,2008-09-13,3,Duke,,Navy,W,1,0,0,1,adrian-aye-darko-1
Sean Baker,2008-09-13,3,Ball State,@,Akron,W,3,0,0,4,sean-baker-1
Kevin Barnes,2008-09-13,3,Maryland,,California,W,1,17,0,3,kevin-barnes-1
Pierre Bell,2008-09-13,3,East Carolina,@,Tulane,W,1,0,0,3,pierre-bell-1
Ben Bennett,2008-09-13,3,Miami (OH),,Charleston Southern,W,1,78,0,1,ben-bennett-1
Eric Berry,2008-09-13,2,Tennessee,,Alabama-Birmingham,W,1,1,0,1,eric-berry-1
Michael Bibbs,2008-09-13,3,Iowa State,@,Iowa,L,1,0,0,1,michael-bibbs-1
David Bruton,2008-09-13,2,Notre Dame,,Michigan,W,1,39,0,1,david-bruton-1
Crezdon Butler,2008-09-13,3,Clemson,,North Carolina State,W,1,0,0,1,crezdon-butler-1
Jairus Byrd,2008-09-13,3,Oregon,@,Purdue,W,1,7,0,3,jairus-byrd-1
Chris Chancellor,2008-09-13,3,Clemson,,North Carolina State,W,1,71,0,1,chris-chancellor-1
Daniel Charbonnet,2008-09-13,3,Texas Tech,,Southern Methodist,W,3,12,0,4,daniel-charbonnet-1
Chimdi Chekwa,2008-09-13,3,Ohio State,@,Southern California,L,1,0,0,2,chimdi-chekwa-1
Marquis Coleman,2008-09-13,3,Alabama-Birmingham,@,Tennessee,L,1,0,0,1,marquis-coleman-1
Steven Coleman,2008-09-13,3,Texas Christian,,Stanford,W,1,0,0,1,steven-coleman-1
Joe Coniglio,2008-09-13,3,Miami (OH),,Charleston Southern,W,1,19,0,1,joe-coniglio-1
Bryant Cornell,2008-09-13,3,Oregon State,,Hawaii,W,1,11,0,2,bryant-cornell-1
Quentin Cotton,2008-09-13,3,East Carolina,@,Tulane,W,1,19,0,2,quentin-cotton-1
Louis Delmas,2008-09-13,3,Western Michigan,@,Idaho,W,1,47,1,2,louis-delmas-1
Archie Donald,2008-09-13,2,Toledo,@,Eastern Michigan,W,2,28,0,2,archie-donald-1
Ryan Downard,2008-09-13,3,Eastern Michigan,,Toledo,L,1,26,0,1,ryan-downard-1
Kevin Ellison,2008-09-13,2,Southern California,,Ohio State,W,1,0,0,1,kevin-ellison-1
Grant Fleming,2008-09-13,2,Louisiana,@,Illinois,L,1,3,0,1,grant-fleming-1
Fred Garrin,2008-09-13,3,Iowa State,@,Iowa,L,1,0,0,1,fred-garrin-1
Jeff Gettys,2008-09-13,3,Missouri,,Nevada,W,1,27,1,1,jeff-gettys-1
Miguel Graham,2008-09-13,3,Akron,,Ball State,L,1,0,0,3,miguel-graham-1
Gary Gray,2008-09-13,2,Notre Dame,,Michigan,W,1,41,0,,gary-gray-1
Brett Greenwood,2008-09-13,3,Iowa,,Iowa State,W,1,0,0,2,brett-greenwood-1
Cody Grimm,2008-09-13,3,Virginia Tech,,Georgia Tech,W,1,10,0,1,cody-grimm-1
Anthony Heygood,2008-09-13,2,Purdue,,Oregon,L,1,2,0,2,anthony-heygood-1
B.J. Hill,2008-09-13,3,Ball State,@,Akron,W,1,0,0,3,bj-hill-2
Kylie Hill,2008-09-13,3,North Texas,@,Louisiana State,L,1,17,0,1,kylie-hill-1
Marquis Hundley,2008-09-13,3,Arizona,@,New Mexico,L,1,7,0,1,marquis-hundley-1
Paul Igboeli,2008-09-13,3,Utah State,,Utah,L,1,0,0,2,paul-igboeli-1
Nate Irving,2008-09-13,3,North Carolina State,@,Clemson,L,1,33,1,2,nate-irving-1
Reshad Jones,2008-09-13,3,Georgia,@,South Carolina,W,1,0,0,1,reshad-jones-1
Brett Kennedy,2008-09-13,3,New Mexico,,Arizona,W,1,22,0,1,brett-kennedy-1
Brandon King,2008-09-13,2,Purdue,,Oregon,L,1,60,0,1,brandon-king-2
Greg Laybourn,2008-09-13,3,Oregon State,,Hawaii,W,1,0,0,1,greg-laybourn-1
Deandre Levy,2008-09-13,3,Wisconsin,@,Fresno State,W,1,1,0,2,deandre-levy-1
Keenan Lewis,2008-09-13,3,Oregon State,,Hawaii,W,1,3,0,1,keenan-lewis-1
C.J. Marck,2008-09-13,3,Connecticut,,Virginia,W,1,0,0,1,cj-marck-1
