Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Daniel Charbonnet,2008-08-30,1,Texas Tech,,Eastern Washington,W,daniel-charbonnet-1,1.0,17.0,0.0,2.0
Steven Coleman,2008-08-30,1,Texas Christian,@,New Mexico,W,steven-coleman-1,1.0,26.0,0.0,3.0
Quentin Cotton,2008-08-30,1,East Carolina,N,Virginia Tech,W,quentin-cotton-1,1.0,1.0,0.0,2.0
Wes Davis,2008-08-30,1,Boston College,@,Kent State,W,wes-davis-1,1.0,0.0,0.0,1.0
Louis Delmas,2008-08-30,1,Western Michigan,@,Nebraska,L,louis-delmas-1,1.0,33.0,0.0,2.0
Brian Duncan,2008-08-30,1,Texas Tech,,Eastern Washington,W,brian-duncan-1,1.0,0.0,0.0,3.0
Dannell Ellerbe,2008-08-30,1,Georgia,,Georgia Southern,W,dannell-ellerbe-1,1.0,0.0,0.0,1.0
Obi Ezeh,2008-08-30,1,Michigan,,Utah,L,obi-ezeh-1,1.0,18.0,0.0,1.0
Keith Fitzhugh,2008-08-30,1,Mississippi State,@,Louisiana Tech,L,keith-fitzhugh-1,2.0,11.0,0.0,2.0
Bradley Fletcher,2008-08-30,1,Iowa,,Maine,W,bradley-fletcher-1,1.0,5.0,0.0,1.0
Bani Gbadyu,2008-08-30,1,Penn State,,Coastal Carolina,W,bani-gbadyu-1,1.0,2.0,0.0,1.0
Justin Gent,2008-08-30,1,Oklahoma State,@,Washington State,W,justin-gent-1,1.0,0.0,0.0,1.0
Trimane Goddard,2008-08-30,1,North Carolina,,McNeese State,W,trimane-goddard-1,1.0,0.0,0.0,1.0
Kevin Grimes,2008-08-30,1,Nevada,,Grambling State,W,kevin-grimes-1,1.0,0.0,0.0,1.0
Mario Harvey,2008-08-30,1,Marshall,,Illinois State,W,mario-harvey-1,1.0,29.0,0.0,1.0
Rajon Henley,2008-08-30,1,Texas Tech,,Eastern Washington,W,rajon-henley-1,1.0,12.0,0.0,1.0
Mark Herzlich,2008-08-30,1,Boston College,@,Kent State,W,mark-herzlich-1,1.0,1.0,0.0,1.0
Eddie Hicks,2008-08-30,1,Southern Mississippi,,Louisiana,W,eddie-hicks-1,1.0,9.0,0.0,1.0
John Holmes,2008-08-30,1,West Virginia,,Villanova,W,john-holmes-1,1.0,0.0,0.0,1.0
Steven Howze,2008-08-30,1,Louisiana Tech,,Mississippi State,W,steven-howze-1,1.0,19.0,0.0,1.0
Jerry Hughes,2008-08-30,1,Texas Christian,@,New Mexico,W,jerry-hughes-1,1.0,8.0,0.0,1.0
Mortty Ivy,2008-08-30,1,West Virginia,,Villanova,W,mortty-ivy-1,1.0,29.0,1.0,1.0
Cardia Jackson,2008-08-30,1,Louisiana-Monroe,@,Auburn,L,cardia-jackson-1,1.0,2.0,0.0,1.0
Steven Jackson,2008-08-30,1,Ohio,@,Wyoming,L,steven-jackson-2,1.0,18.0,0.0,1.0
M.D. Jennings,2008-08-30,1,Arkansas State,@,Texas A&M,W,md-jennings-1,1.0,0.0,0.0,1.0
Neil Jereb,2008-08-30,1,Ohio,@,Wyoming,L,neil-jereb-1,1.0,22.0,0.0,2.0
Marquis Johnson,2008-08-30,1,Alabama,N,Clemson,W,marquis-johnson-2,1.0,7.0,0.0,1.0
Nick Johnson,2008-08-30,1,East Carolina,N,Virginia Tech,W,nick-johnson-1,1.0,19.0,0.0,1.0
Rashawn King,2008-08-30,1,Navy,,Towson,W,rashawn-king-1,1.0,0.0,0.0,1.0
Kendrick Lewis,2008-08-30,1,Mississippi,,Memphis,W,kendrick-lewis-1,1.0,33.0,0.0,4.0
Kenny Lewis,2008-08-30,1,Bowling Green State,@,Pittsburgh,W,kenny-lewis-1,1.0,0.0,0.0,2.0
Blake Ligon,2008-08-30,1,New Mexico,,Texas Christian,L,blake-ligon-1,1.0,0.0,0.0,2.0
Brandon Marshall,2008-08-30,1,Nevada,,Grambling State,W,brandon-marshall-3,1.0,22.0,0.0,2.0
Jabari Marshall,2008-08-30,1,Duke,,James Madison,W,jabari-marshall-1,1.0,67.0,0.0,1.0
Dustin Mouzon,2008-08-30,1,Mississippi,,Memphis,W,dustin-mouzon-1,1.0,1.0,0.0,1.0
Nate Ness,2008-08-30,1,Arizona,,Idaho,W,nate-ness-1,1.0,0.0,0.0,1.0
Devin Newsome,2008-08-30,1,San Jose State,,California-Davis,W,devin-newsome-1,1.0,17.0,0.0,1.0
Chima Nwachukwu,2008-08-30,1,Washington State,,Oklahoma State,L,chima-nwachukwu-1,1.0,11.0,0.0,1.0
Ben Owens,2008-08-30,1,Arkansas State,@,Texas A&M,W,ben-owens-1,1.0,15.0,0.0,1.0
Christopher Owens,2008-08-30,1,San Jose State,,California-Davis,W,christopher-owens-1,1.0,25.0,0.0,1.0
Ryan Palmer,2008-08-30,1,Texas,,Florida Atlantic,W,ryan-palmer-1,1.0,0.0,0.0,1.0
Joe Perkins,2008-08-30,1,Arizona,,Idaho,W,joe-perkins-1,1.0,42.0,0.0,2.0
Austin Ransom,2008-08-30,1,Pittsburgh,,Bowling Green State,L,austin-ransom-1,1.0,0.0,0.0,1.0
Quinton Richardson,2008-08-30,1,Washington,@,Oregon,L,quinton-richardson-1,1.0,0.0,0.0,2.0
Jacques Rickerson,2008-08-30,1,Florida,,Hawaii,W,jacques-rickerson-1,1.0,0.0,0.0,1.0
Quincy Rogers,2008-08-30,1,Wyoming,,Ohio,W,quincy-rogers-1,1.0,0.0,0.0,2.0
Nick Saenz,2008-08-30,1,Houston,,Southern,W,nick-saenz-1,1.0,9.0,0.0,
John Shorter,2008-08-30,1,North Texas,@,Kansas State,L,john-shorter-1,1.0,10.0,0.0,1.0
Terrell Skinner,2008-08-30,1,Maryland,,Delaware,W,terrell-skinner-1,1.0,6.0,0.0,2.0
Brendan Smith,2008-08-30,1,Northwestern,,Syracuse,W,brendan-smith-1,1.0,26.0,1.0,2.0
Sean Smith,2008-08-30,1,Utah,@,Michigan,W,sean-smith-2,1.0,20.0,0.0,3.0
Phillip Strozier,2008-08-30,1,Kansas,,Florida International,W,phillip-strozier-1,2.0,30.0,0.0,3.0
Kevin Thomas,2008-08-30,1,Southern California,@,Virginia,W,kevin-thomas-3,1.0,0.0,0.0,1.0
Syd'Quan Thompson,2008-08-30,1,California,,Michigan State,W,sydquan-thompson-1,1.0,0.0,0.0,4.0
Jason Venson,2008-08-30,1,Central Florida,,South Carolina State,W,jason-venson-1,1.0,0.0,0.0,1.0
Trevin Wade,2008-08-30,1,Arizona,,Idaho,W,trevin-wade-1,2.0,69.0,0.0,2.0
Derek Walker,2008-08-30,1,Illinois,N,Missouri,L,derek-walker-1,1.0,34.0,1.0,1.0
Jeremiah Weatherspoon,2008-08-30,1,Florida International,@,Kansas,L,jeremiah-weatherspoon-1,1.0,20.0,0.0,2.0
Sean Weatherspoon,2008-08-30,1,Missouri,N,Illinois,W,sean-weatherspoon-1,2.0,35.0,1.0,2.0
Anthony West,2008-08-30,1,Nebraska,,Western Michigan,W,anthony-west-1,1.0,26.0,0.0,3.0
Otis Wiley,2008-08-30,1,Michigan State,@,California,L,otis-wiley-1,2.0,84.0,1.0,3.0
Bryan Williams,2008-08-30,1,Akron,@,Wisconsin,L,bryan-williams-1,1.0,62.0,0.0,2.0
Carlton Williams,2008-08-30,1,South Florida,,Tennessee-Martin,W,carlton-williams-1,1.0,0.0,0.0,1.0
C.J. Wilson,2008-08-30,1,Western Michigan,@,Nebraska,L,cj-wilson-3,1.0,15.0,0.0,1.0
Major Wright,2008-08-30,1,Florida,,Hawaii,W,major-wright-1,1.0,32.0,1.0,1.0
Deon Young,2008-08-30,1,Louisiana Tech,,Mississippi State,W,deon-young-1,1.0,42.0,0.0,2.0
Antwyne Zanders,2008-08-30,1,Louisiana,@,Southern Mississippi,L,antwyne-zanders-1,1.0,0.0,0.0,1.0
Jeff Horinek,2008-08-31,1,Colorado State,N,Colorado,L,jeff-horinek-1,1.0,3.0,0.0,1.0
Matt Lentz,2008-08-31,1,Kentucky,@,Louisville,W,matt-lentz-1,1.0,0.0,0.0,
Trevard Lindley,2008-08-31,1,Kentucky,@,Louisville,W,trevard-lindley-1,1.0,24.0,0.0,2.0
Marcus McClinton,2008-08-31,1,Kentucky,@,Louisville,W,marcus-mcclinton-1,1.0,0.0,0.0,1.0
Shaun Mohler,2008-08-31,1,Colorado,N,Colorado State,W,shaun-mohler-1,1.0,20.0,0.0,1.0
Ryan Walters,2008-08-31,1,Colorado,N,Colorado State,W,ryan-walters-1,1.0,28.0,0.0,3.0
Eric Berry,2008-09-01,1,Tennessee,@,UCLA,L,eric-berry-1,1.0,0.0,0.0,1.0
Marvin Haynes,2008-09-01,1,Fresno State,@,Rutgers,W,marvin-haynes-1,2.0,2.0,0.0,2.0
Nevin McKenzie,2008-09-01,1,Tennessee,@,UCLA,L,nevin-mckenzie-1,1.0,61.0,1.0,2.0
Demetrice Morley,2008-09-01,1,Tennessee,@,UCLA,L,demetrice-morley-1,1.0,0.0,0.0,2.0
Alterraun Verner,2008-09-01,1,UCLA,,Tennessee,W,alterraun-verner-1,1.0,0.0,0.0,3.0
Deangelo Willingham,2008-09-01,1,Tennessee,@,UCLA,L,deangelo-willingham-1,1.0,5.0,0.0,1.0
Reshard Langford,2008-09-04,2,Vanderbilt,,South Carolina,W,reshard-langford-1,1.0,33.0,0.0,2.0
Darlron Spead,2008-09-04,2,Vanderbilt,,South Carolina,W,darlron-spead-1,1.0,41.0,0.0,1.0
Blake Carter,2008-09-05,2,Navy,@,Ball State,L,blake-carter-2,1.0,0.0,0.0,1.0
B.J. Hill,2008-09-05,2,Ball State,,Navy,W,bj-hill-2,1.0,13.0,0.0,1.0
Ram Vela,2008-09-05,2,Navy,@,Ball State,L,ram-vela-1,1.0,2.0,0.0,1.0
Jonathon Amaya,2008-09-06,2,Nevada,,Texas Tech,L,jonathon-amaya-1,1.0,0.0,0.0,1.0
Pat Angerer,2008-09-06,2,Iowa,,Florida International,W,pat-angerer-1,1.0,12.0,0.0,
Uche Anyanwu,2008-09-06,2,Nevada,,Texas Tech,L,uche-anyanwu-1,1.0,0.0,0.0,1.0
C.J. Bailey,2008-09-06,2,Southern Mississippi,@,Auburn,L,cj-bailey-1,1.0,15.0,0.0,1.0
Derrius Bell,2008-09-06,2,Southern Methodist,,Texas State,W,derrius-bell-1,1.0,-4.0,0.0,1.0
Brandon Brinkley,2008-09-06,2,Houston,@,Oklahoma State,L,brandon-brinkley-1,1.0,0.0,0.0,1.0
Niles Brinkley,2008-09-06,2,Wisconsin,,Marshall,W,niles-brinkley-1,2.0,17.0,0.0,2.0
Tramaine Brock,2008-09-06,2,Minnesota,@,Bowling Green State,W,tramaine-brock-1,1.0,1.0,0.0,2.0
Arkeith Brown,2008-09-06,2,Texas A&M,@,New Mexico,W,arkeith-brown-1,1.0,11.0,0.0,1.0
Cha'Pelle Brown,2008-09-06,2,Colorado,,Eastern Washington,W,chapelle-brown-1,1.0,27.0,1.0,3.0
Cornelius Brown,2008-09-06,2,Texas-El Paso,,Texas,L,cornelius-brown-2,1.0,0.0,0.0,1.0
James Bryant,2008-09-06,2,Louisville,,Tennessee Tech,W,james-bryant-1,1.0,12.0,0.0,1.0
Jeramy Bryant,2008-09-06,2,Hawaii,,Weber State,W,jeramy-bryant-1,1.0,11.0,0.0,1.0
Mario Butler,2008-09-06,2,Georgia Tech,@,Boston College,W,mario-butler-1,1.0,0.0,0.0,1.0
Isaac Butts,2008-09-06,2,Idaho,,Idaho State,W,isaac-butts-1,2.0,25.0,0.0,2.0
Chris Campa,2008-09-06,2,Louisville,,Tennessee Tech,W,chris-campa-1,1.0,0.0,0.0,1.0
Danny Carmichael,2008-09-06,2,Middle Tennessee State,,Maryland,W,danny-carmichael-1,1.0,25.0,0.0,1.0
Terell Carr,2008-09-06,2,Arizona State,,Stanford,W,terell-carr-1,1.0,0.0,0.0,1.0
Shane Carter,2008-09-06,2,Wisconsin,,Marshall,W,shane-carter-1,1.0,43.0,0.0,2.0
Ray Cheatham,2008-09-06,2,Kansas State,,Montana State,W,ray-cheatham-1,1.0,0.0,0.0,1.0
Steven Coleman,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,steven-coleman-1,1.0,33.0,1.0,2.0
Domonic Cook,2008-09-06,2,Buffalo,@,Pittsburgh,L,domonic-cook-1,1.0,0.0,0.0,1.0
Dahna Deleston,2008-09-06,2,Connecticut,@,Temple,W,dahna-deleston-1,1.0,0.0,0.0,1.0
Louis Delmas,2008-09-06,2,Western Michigan,,Northern Illinois,W,louis-delmas-1,1.0,18.0,0.0,1.0
Demarcus Dobbs,2008-09-06,2,Georgia,,Central Michigan,W,demarcus-dobbs-1,1.0,78.0,1.0,1.0
Ward Dobbs,2008-09-06,2,Wyoming,,Air Force,L,ward-dobbs-1,1.0,22.0,0.0,1.0
D.J. Dykes,2008-09-06,2,Colorado,,Eastern Washington,W,dj-dykes-1,1.0,0.0,0.0,1.0
A.J. Edds,2008-09-06,2,Iowa,,Florida International,W,aj-edds-1,1.0,38.0,0.0,1.0
Zac Etheridge,2008-09-06,2,Auburn,,Southern Mississippi,W,zac-etheridge-1,1.0,0.0,0.0,1.0
Kris Evans,2008-09-06,2,Stanford,@,Arizona State,L,kris-evans-1,1.0,21.0,0.0,1.0
Daryl Forte,2008-09-06,2,Nevada-Las Vegas,@,Utah,L,daryl-forte-1,1.0,0.0,0.0,1.0
Mason Foster,2008-09-06,2,Washington,,Brigham Young,L,mason-foster-1,1.0,0.0,0.0,2.0
Chris Francis,2008-09-06,2,Baylor,,Northwestern State,W,chris-francis-1,1.0,0.0,0.0,1.0
Dominique Franks,2008-09-06,2,Oklahoma,,Cincinnati,W,dominique-franks-1,1.0,0.0,0.0,0.0
Terrance Garmon,2008-09-06,2,Rice,@,Memphis,W,terrance-garmon-1,1.0,10.0,0.0,1.0
Brandon Ghee,2008-09-06,2,Wake Forest,,Mississippi,W,brandon-ghee-1,1.0,0.0,0.0,1.0
Michael Grandberry,2008-09-06,2,Memphis,,Rice,L,michael-grandberry-1,1.0,0.0,0.0,3.0
Jeremy Gray,2008-09-06,2,North Carolina State,,William & Mary,W,jeremy-gray-1,1.0,2.0,0.0,1.0
John Haley,2008-09-06,2,Temple,,Connecticut,L,john-haley-1,1.0,0.0,0.0,1.0
Vic Hall,2008-09-06,2,Virginia,,Richmond,W,vic-hall-1,1.0,60.0,1.0,1.0
Michael Hamlin,2008-09-06,2,Clemson,,Citadel,W,michael-hamlin-1,3.0,78.0,0.0,3.0
Chris Harris,2008-09-06,2,Kansas,,Louisiana Tech,W,chris-harris-1,1.0,0.0,0.0,1.0
Courtney Herndon,2008-09-06,2,Kansas State,,Montana State,W,courtney-herndon-1,1.0,26.0,0.0,1.0
Bernard Hicks,2008-09-06,2,California,@,Washington State,W,bernard-hicks-1,1.0,0.0,0.0,1.0
Dere Hicks,2008-09-06,2,Illinois,,Eastern Illinois,W,dere-hicks-1,1.0,12.0,0.0,1.0
Lendy Holmes,2008-09-06,2,Oklahoma,,Cincinnati,W,lendy-holmes-1,1.0,8.0,0.0,1.0
Vonnie Holmes,2008-09-06,2,San Diego State,@,Notre Dame,L,vonnie-holmes-1,1.0,0.0,0.0,1.0
Josh Hull,2008-09-06,2,Penn State,,Oregon State,W,josh-hull-1,1.0,14.0,0.0,2.0
Duke Ihenacho,2008-09-06,2,San Jose State,@,Nebraska,L,duke-ihenacho-1,1.0,0.0,0.0,1.0
Nate Irving,2008-09-06,2,North Carolina State,,William & Mary,W,nate-irving-1,1.0,1.0,0.0,1.0
Chris Jammer,2008-09-06,2,Rice,@,Memphis,W,chris-jammer-1,1.0,69.0,1.0,1.0
Malcolm Jenkins,2008-09-06,2,Ohio State,,Ohio,W,malcolm-jenkins-1,1.0,0.0,0.0,2.0
Brett Johnson,2008-09-06,2,California,@,Washington State,W,brett-johnson-1,1.0,19.0,0.0,
Tejay Johnson,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,tejay-johnson-1,1.0,6.0,0.0,2.0
Brad Jones,2008-09-06,2,Cincinnati,@,Oklahoma,L,brad-jones-1,1.0,0.0,0.0,1.0
Richard Jones,2008-09-06,2,Texas Tech,@,Nevada,W,richard-jones-1,1.0,0.0,0.0,1.0
Tyler Jones,2008-09-06,2,Southern Methodist,,Texas State,W,tyler-jones-3,1.0,19.0,0.0,1.0
Virdell Larkins,2008-09-06,2,Idaho,,Idaho State,W,virdell-larkins-1,1.0,0.0,0.0,2.0
James Laurinaitis,2008-09-06,2,Ohio State,,Ohio,W,james-laurinaitis-1,1.0,0.0,0.0,2.0
Trevard Lindley,2008-09-06,2,Kentucky,,Norfolk State,W,trevard-lindley-1,1.0,0.0,0.0,2.0
T.J. McKay,2008-09-06,2,San Diego State,@,Notre Dame,L,tj-mckay-1,1.0,16.0,0.0,1.0
Brit Miller,2008-09-06,2,Illinois,,Eastern Illinois,W,brit-miller-1,1.0,15.0,0.0,1.0
Bruce Miller,2008-09-06,2,Central Florida,,South Florida,L,bruce-miller-1,1.0,1.0,0.0,1.0
Ernest Miller,2008-09-06,2,Houston,@,Oklahoma State,L,ernest-miller-1,1.0,71.0,0.0,1.0
Chase Minnifield,2008-09-06,2,Virginia,,Richmond,W,chase-minnifield-1,1.0,28.0,0.0,
Robert Mitchell,2008-09-06,2,Florida International,@,Iowa,L,robert-mitchell-1,1.0,0.0,0.0,1.0
Keao Monteilh,2008-09-06,2,Hawaii,,Weber State,W,keao-monteilh-1,1.0,0.0,0.0,1.0
Gerald Munns,2008-09-06,2,Arizona State,,Stanford,W,gerald-munns-1,1.0,16.0,0.0,1.0
Johnell Neal,2008-09-06,2,Central Florida,,South Florida,L,johnell-neal-1,1.0,26.0,0.0,2.0
Kerry Neal,2008-09-06,1,Notre Dame,,San Diego State,W,kerry-neal-1,1.0,2.0,0.0,1.0
Troy Nolan,2008-09-06,2,Arizona State,,Stanford,W,troy-nolan-1,1.0,26.0,0.0,1.0
Ben Owens,2008-09-06,2,Arkansas State,,Texas Southern,W,ben-owens-1,1.0,31.0,0.0,1.0
Brandon Patterson,2008-09-06,2,Memphis,,Rice,L,brandon-patterson-1,1.0,16.0,0.0,1.0
Kevin Patterson,2008-09-06,2,Wake Forest,,Mississippi,W,kevin-patterson-1,1.0,0.0,0.0,2.0
Nick Polk,2008-09-06,2,Indiana,,Murray State,W,nick-polk-1,1.0,4.0,0.0,2.0
Zach Potter,2008-09-06,2,Nebraska,,San Jose State,W,zach-potter-1,1.0,11.0,0.0,2.0
Jerraud Powers,2008-09-06,2,Auburn,,Southern Mississippi,W,jerraud-powers-1,1.0,0.0,0.0,1.0
Rafael Priest,2008-09-06,2,Texas Christian,,Stephen F. Austin,W,rafael-priest-1,1.0,2.0,0.0,1.0
Brandon Reeves,2008-09-06,2,Air Force,@,Wyoming,W,brandon-reeves-1,1.0,0.0,0.0,1.0
Rashaad Reid,2008-09-06,2,Georgia Tech,@,Boston College,W,rashaad-reid-1,1.0,14.0,0.0,1.0
Ted Riley,2008-09-06,2,Middle Tennessee State,,Maryland,W,ted-riley-1,1.0,0.0,0.0,
Mark Rubin,2008-09-06,2,Penn State,,Oregon State,W,mark-rubin-1,1.0,0.0,0.0,1.0
Anderson Russell,2008-09-06,2,Ohio State,,Ohio,W,anderson-russell-1,1.0,15.0,0.0,1.0
Derrell Smith,2008-09-06,2,Syracuse,,Akron,L,derrell-smith-1,1.0,4.0,0.0,1.0
Paul Stephens,2008-09-06,2,Arkansas State,,Texas Southern,W,paul-stephens-1,1.0,0.0,0.0,
Alex Suber,2008-09-06,2,Middle Tennessee State,,Maryland,W,alex-suber-1,1.0,0.0,0.0,1.0
Ndamukong Suh,2008-09-06,2,Nebraska,,San Jose State,W,ndamukong-suh-1,1.0,49.0,1.0,2.0
Caleb Taylor,2008-09-06,2,Utah State,@,Oregon,L,caleb-taylor-1,1.0,2.0,0.0,1.0
Eric Thatcher,2008-09-06,2,Pittsburgh,,Buffalo,W,eric-thatcher-1,1.0,0.0,0.0,1.0
Mike Thomas,2008-09-06,2,Akron,@,Syracuse,W,mike-thomas-2,1.0,0.0,0.0,0.0
Syd'Quan Thompson,2008-09-06,2,California,@,Washington State,W,sydquan-thompson-1,2.0,108.0,0.0,2.0
Donovan Travis,2008-09-06,2,Army,,New Hampshire,L,donovan-travis-1,1.0,0.0,0.0,1.0
Brandon Underwood,2008-09-06,2,Cincinnati,@,Oklahoma,L,brandon-underwood-1,1.0,-5.0,0.0,1.0
Stephan Virgil,2008-09-06,2,Virginia Tech,,Furman,W,stephan-virgil-1,1.0,18.0,0.0,2.0
Sean Weatherspoon,2008-09-06,2,Missouri,,Southeast Missouri State,W,sean-weatherspoon-1,1.0,65.0,1.0,2.0
Breyon Williams,2008-09-06,2,Idaho,,Idaho State,W,breyon-williams-1,1.0,0.0,0.0,2.0
Lawrence Wilson,2008-09-06,2,Ohio State,,Ohio,W,lawrence-wilson-2,1.0,24.0,0.0,2.0
Lawrence Wilson,2008-09-06,2,Connecticut,@,Temple,W,lawrence-wilson-1,1.0,11.0,0.0,1.0
Charles Brown,2008-09-11,2,North Carolina,@,Rutgers,W,charles-brown-1,1.0,1.0,0.0,1.0
Kendric Burney,2008-09-11,2,North Carolina,@,Rutgers,W,kendric-burney-1,1.0,34.0,0.0,2.0
Bruce Carter,2008-09-11,2,North Carolina,@,Rutgers,W,bruce-carter-1,1.0,66.0,1.0,1.0
Quan Sturdivant,2008-09-11,2,North Carolina,@,Rutgers,W,quan-sturdivant-1,1.0,57.0,0.0,1.0
Nate Allen,2008-09-12,3,South Florida,,Kansas,W,nate-allen-1,1.0,40.0,0.0,1.0
Dwain Crawford,2008-09-12,3,Baylor,,Washington State,W,dwain-crawford-1,1.0,0.0,0.0,1.0
Joe Pawelek,2008-09-12,3,Baylor,,Washington State,W,joe-pawelek-1,1.0,7.0,0.0,3.0
Drew Astorino,2008-09-13,3,Penn State,@,Syracuse,W,drew-astorino-1,1.0,0.0,0.0,1.0
Adrian Aye-Darko,2008-09-13,3,Duke,,Navy,W,adrian-aye-darko-1,1.0,0.0,0.0,1.0
Sean Baker,2008-09-13,3,Ball State,@,Akron,W,sean-baker-1,3.0,0.0,0.0,4.0
Kevin Barnes,2008-09-13,3,Maryland,,California,W,kevin-barnes-1,1.0,17.0,0.0,3.0
Pierre Bell,2008-09-13,3,East Carolina,@,Tulane,W,pierre-bell-1,1.0,0.0,0.0,3.0
Ben Bennett,2008-09-13,3,Miami (OH),,Charleston Southern,W,ben-bennett-1,1.0,78.0,0.0,1.0
