Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Khalid Henderson,2015-10-31,8,Kentucky,,Tennessee,L,khalid-henderson-1,1.0,0.0,0.0,0.0
Parker Henry,2015-10-31,8,Washington State,,Stanford,L,parker-henry-1,1.0,0.0,0.0,0.0
Michael Hunter,2015-10-31,8,Oklahoma State,@,Texas Tech,W,michael-hunter-1,1.0,8.0,0.0,0.0
Ben Ingle,2015-10-31,9,Ball State,,Massachusetts,W,ben-ingle-1,1.0,3.0,0.0,1.0
William Jackson III,2015-10-31,8,Houston,,Vanderbilt,W,william-jackson-iii-1,1.0,55.0,1.0,1.0
Adoree Jackson,2015-10-31,8,Southern California,@,California,W,adoree-jackson-1,1.0,46.0,1.0,0.0
Randall Jette,2015-10-31,8,Massachusetts,@,Ball State,L,randall-jette-1,1.0,0.0,0.0,2.0
John Johnson,2015-10-31,9,Boston College,,Virginia Tech,L,john-johnson-9,1.0,0.0,0.0,0.0
Sidney Jones,2015-10-31,8,Washington,,Arizona,W,sidney-jones-1,1.0,17.0,0.0,0.0
Tevin Jones,2015-10-31,7,Georgia State,@,Arkansas State,L,tevin-jones-2,1.0,4.0,0.0,0.0
Damontae Kazee,2015-10-31,9,San Diego State,@,Colorado State,W,damontae-kazee-1,1.0,55.0,1.0,0.0
Kameron Kelly,2015-10-31,9,San Diego State,@,Colorado State,W,kameron-kelly-1,1.0,0.0,0.0,0.0
Desmond King,2015-10-31,8,Iowa,,Maryland,W,desmond-king-1,1.0,88.0,1.0,0.0
Darrin Kirkland Jr.,2015-10-31,8,Tennessee,@,Kentucky,W,darrin-kirkland-jr-1,1.0,26.0,0.0,0.0
Roland Ladipo,2015-10-31,8,Air Force,@,Hawaii,W,roland-ladipo-2,1.0,22.0,0.0,2.0
Kaiwan Lewis,2015-10-31,8,Rutgers,@,Wisconsin,L,kaiwan-lewis-1,1.0,0.0,0.0,0.0
Jordan Lomax,2015-10-31,8,Iowa,,Maryland,W,jordan-lomax-1,1.0,0.0,0.0,1.0
Praise Martin-Oguike,2015-10-31,8,Temple,,Notre Dame,L,praise-martin-oguike-1,1.0,0.0,0.0,0.0
Tyler Matakevich,2015-10-31,8,Temple,,Notre Dame,L,tyler-matakevich-1,1.0,21.0,0.0,0.0
Marcus Maye,2015-10-31,8,Florida,N,Georgia,W,marcus-maye-1,1.0,0.0,0.0,0.0
Adrian McDonald,2015-10-31,8,Houston,,Vanderbilt,W,adrian-mcdonald-1,1.0,13.0,0.0,0.0
Jeremy McDuffie,2015-10-31,8,Duke,,Miami (FL),L,jeremy-mcduffie-1,1.0,25.0,0.0,0.0
Tanner McEvoy,2015-10-31,9,Wisconsin,,Rutgers,W,tanner-mcevoy-1,1.0,0.0,0.0,0.0
JoJo McIntosh,2015-10-31,8,Washington,,Arizona,W,jojo-mcintosh-1,1.0,8.0,0.0,1.0
Nathan Meadors,2015-10-31,8,UCLA,,Colorado,W,nathan-meadors-1,1.0,4.0,0.0,0.0
Quenton Meeks,2015-10-31,8,Stanford,@,Washington State,W,quenton-meeks-1,2.0,23.0,0.0,0.0
Marc Millan,2015-10-31,8,Idaho,@,New Mexico State,L,marc-millan-1,1.0,6.0,0.0,0.0
Keanu Neal,2015-10-31,8,Florida,N,Georgia,W,keanu-neal-1,1.0,0.0,0.0,0.0
Troy Reeder,2015-10-31,9,Penn State,,Illinois,W,troy-reeder-1,1.0,44.0,0.0,1.0
Ramon Richards,2015-10-31,8,Oklahoma State,@,Texas Tech,W,ramon-richards-1,1.0,59.0,1.0,0.0
Roderick Rook-Chungong,2015-10-31,9,Georgia Tech,@,Virginia,L,roderick-rook-chungong-1,1.0,16.0,0.0,0.0
Keivarae Russell,2015-10-31,8,Notre Dame,@,Temple,W,keivarae-russell-1,1.0,0.0,0.0,0.0
Kevon Seymour,2015-10-31,8,Southern California,@,California,W,kevon-seymour-1,1.0,27.0,0.0,0.0
Malik Smith,2015-10-31,9,San Diego State,@,Colorado State,W,malik-smith-1,1.0,0.0,0.0,0.0
Weston Steelhammer,2015-10-31,8,Air Force,@,Hawaii,W,weston-steelhammer-1,1.0,0.0,0.0,2.0
Linden Stephens,2015-10-31,8,Cincinnati,,Central Florida,W,linden-stephens-1,1.0,14.0,0.0,0.0
Greg Stroman,2015-10-31,9,Virginia Tech,@,Boston College,W,greg-stroman-1,1.0,0.0,0.0,0.0
Chandon Sullivan,2015-10-31,7,Georgia State,@,Arkansas State,L,chandon-sullivan-1,1.0,25.0,1.0,0.0
Miles Taylor,2015-10-31,8,Iowa,,Maryland,W,miles-taylor-1,1.0,12.0,0.0,0.0
Steven Taylor,2015-10-31,8,Houston,,Vanderbilt,W,steven-taylor-1,1.0,25.0,0.0,0.0
Kerwin Thomas,2015-10-31,8,Tulsa,@,Southern Methodist,W,kerwin-thomas-1,1.0,31.0,1.0,2.0
Darian Thompson,2015-10-31,9,Boise State,@,Nevada-Las Vegas,W,darian-thompson-1,1.0,0.0,0.0,1.0
Corey Tindal,2015-10-31,9,Marshall,@,UNC Charlotte,W,corey-tindal-1,1.0,0.0,0.0,2.0
Nehemiah Wagner,2015-10-31,8,Arkansas State,,Georgia State,W,nehemiah-wagner-1,1.0,13.0,0.0,1.0
Frankie Williams,2015-10-31,8,Purdue,,Nebraska,W,frankie-williams-1,1.0,42.0,0.0,2.0
Donovan Wilson,2015-10-31,8,Texas A&M,,South Carolina,W,donovan-wilson-2,2.0,69.0,1.0,0.0
Jaden Wright,2015-10-31,8,New Mexico State,,Idaho,W,jaden-wright-1,1.0,37.0,0.0,0.0
Jalen Young,2015-10-31,8,Florida Atlantic,,Florida International,W,jalen-young-1,1.0,58.0,1.0,0.0
Trevon Mathis,2015-11-03,9,Toledo,,Northern Illinois,L,trevon-mathis-1,1.0,0.0,0.0,0.0
Brandon Mayes,2015-11-03,9,Northern Illinois,@,Toledo,W,brandon-mayes-2,1.0,15.0,0.0,1.0
Boomer Mays,2015-11-03,9,Northern Illinois,@,Toledo,W,boomer-mays-1,1.0,0.0,0.0,0.0
Brandon Harris,2015-11-04,9,Bowling Green State,,Ohio,W,brandon-harris-10,1.0,10.0,0.0,0.0
Dernard Turner,2015-11-04,9,Bowling Green State,,Ohio,W,dernard-turner-1,1.0,85.0,1.0,0.0
Dameon Baber,2015-11-05,9,Nevada,@,Fresno State,W,dameon-baber-1,3.0,0.0,0.0,0.0
Terrell Burt,2015-11-05,8,Baylor,@,Kansas State,W,terrell-burt-1,1.0,0.0,0.0,0.0
Kivon Coman,2015-11-05,9,Mississippi State,@,Missouri,W,kivon-coman-1,1.0,0.0,0.0,1.0
Tyquwan Glass,2015-11-05,9,Fresno State,,Nevada,L,tyquwan-glass-1,1.0,22.0,0.0,0.0
Gerri Green,2015-11-05,9,Mississippi State,@,Missouri,W,gerri-green-1,1.0,0.0,0.0,0.0
Demone Harris,2015-11-05,9,Buffalo,@,Kent State,W,demone-harris-1,1.0,26.0,0.0,0.0
Rocky Hayes,2015-11-05,9,Arkansas State,@,Appalachian State,W,rocky-hayes-1,1.0,-3.0,0.0,1.0
Demetrius Monday,2015-11-05,9,Kent State,,Buffalo,L,demetrius-monday-1,1.0,69.0,1.0,1.0
Ryan Reid,2015-11-05,8,Baylor,@,Kansas State,W,ryan-reid-1,1.0,0.0,0.0,0.0
Ian Thomas,2015-11-05,9,Western Michigan,,Ball State,W,ian-thomas-2,1.0,1.0,0.0,0.0
Sean Chandler,2015-11-06,9,Temple,@,Southern Methodist,W,sean-chandler-2,1.0,41.0,1.0,0.0
Cleveland Wallace,2015-11-06,9,San Jose State,,Brigham Young,L,cleveland-wallace-1,1.0,61.0,1.0,2.0
Dakota Austin,2015-11-07,9,Oklahoma,,Iowa State,W,dakota-austin-1,1.0,38.0,0.0,1.0
Adrian Baker,2015-11-07,9,Clemson,,Florida State,W,adrian-baker-3,1.0,0.0,0.0,0.0
Bobby Baker,2015-11-07,8,Georgia State,,Louisiana,L,bobby-baker-1,1.0,2.0,0.0,1.0
Trevor Baker,2015-11-07,9,Texas-San Antonio,,Old Dominion,L,trevor-baker-1,1.0,16.0,0.0,2.0
T.T. Barber,2015-11-07,9,Middle Tennessee State,,Marshall,W,tt-barber-1,1.0,0.0,0.0,0.0
Taylor Barton,2015-11-07,9,Illinois,@,Purdue,W,taylor-barton-3,1.0,-5.0,0.0,0.0
Vonn Bell,2015-11-07,9,Ohio State,,Minnesota,W,vonn-bell-2,1.0,16.0,1.0,0.0
Kentrell Brice,2015-11-07,10,Louisiana Tech,,North Texas,W,kentrell-brice-1,1.0,11.0,0.0,0.0
Jalen Brooks,2015-11-07,9,Maryland,,Wisconsin,L,jalen-brooks-1,1.0,4.0,0.0,0.0
Anthony Brown,2015-11-07,10,Eastern Michigan,@,Miami (OH),L,anthony-brown-10,1.0,15.0,0.0,0.0
Savion Brown,2015-11-07,8,Louisiana,@,Georgia State,W,savion-brown-1,1.0,0.0,0.0,1.0
Byron Bullough,2015-11-07,9,Michigan State,@,Nebraska,L,byron-bullough-1,1.0,0.0,0.0,0.0
Chequan Burkett,2015-11-07,10,Central Florida,@,Tulsa,L,chequan-burkett-1,1.0,15.0,0.0,1.0
Brison Burris,2015-11-07,10,Miami (OH),,Eastern Michigan,W,brison-burris-1,1.0,7.0,0.0,0.0
Juston Burris,2015-11-07,9,North Carolina State,@,Boston College,W,juston-burris-1,1.0,6.0,0.0,0.0
Jordan Burton,2015-11-07,9,Oklahoma State,,Texas Christian,W,jordan-burton-1,1.0,8.0,0.0,0.0
Jason Cabinda,2015-11-07,10,Penn State,@,Northwestern,L,jason-cabinda-1,1.0,0.0,0.0,0.0
Devin Centers,2015-11-07,9,Utah State,@,New Mexico,L,devin-centers-1,1.0,44.0,0.0,0.0
Blake Countess,2015-11-07,9,Auburn,@,Texas A&M,W,blake-countess-1,1.0,5.0,0.0,1.0
Anthony Covington,2015-11-07,9,UNC Charlotte,@,Florida International,L,anthony-covington-1,1.0,-4.0,0.0,2.0
Demetrious Cox,2015-11-07,9,Michigan State,@,Nebraska,L,demetrious-cox-1,1.0,14.0,0.0,0.0
Carlton Davis,2015-11-07,9,Auburn,@,Texas A&M,W,carlton-davis-1,1.0,0.0,0.0,0.0
Trey Dudley-Giles,2015-11-07,9,Massachusetts,,Akron,L,trey-dudley-giles-1,1.0,0.0,0.0,1.0
Zach Edwards,2015-11-07,9,Cincinnati,@,Houston,L,zach-edwards-1,1.0,0.0,0.0,1.0
DeShon Elliott,2015-11-07,9,Texas,,Kansas,W,deshon-elliott-1,2.0,5.0,0.0,0.0
Matthias Farley,2015-11-07,9,Notre Dame,@,Pittsburgh,W,matthias-farley-1,1.0,0.0,0.0,0.0
Lamarcus Farmer,2015-11-07,9,Troy,,Louisiana-Monroe,W,lamarcus-farmer-1,2.0,71.0,1.0,1.0
Breiden Fehoko,2015-11-07,10,Texas Tech,@,West Virginia,L,breiden-fehoko-1,1.0,0.0,0.0,0.0
Tre Flowers,2015-11-07,9,Oklahoma State,,Texas Christian,W,tre-flowers-1,1.0,0.0,0.0,1.0
Justin Garrett,2015-11-07,9,Auburn,@,Texas A&M,W,justin-garrett-2,1.0,10.0,0.0,0.0
Randall Goforth,2015-11-07,9,UCLA,@,Oregon State,W,randall-goforth-1,1.0,6.0,0.0,1.0
Daniel Gonzales,2015-11-07,8,Navy,@,Memphis,W,daniel-gonzales-1,1.0,10.0,0.0,0.0
Niko Gonzalez,2015-11-07,10,Florida International,,UNC Charlotte,W,niko-gonzalez-1,1.0,58.0,1.0,1.0
Dominquie Green,2015-11-07,9,North Carolina,,Duke,W,dominquie-green-1,1.0,12.0,0.0,0.0
Dylan Haines,2015-11-07,9,Texas,,Kansas,W,dylan-haines-1,1.0,36.0,0.0,0.0
Larry Hope,2015-11-07,9,Akron,@,Massachusetts,W,larry-hope-1,1.0,0.0,0.0,0.0
Tim Hough,2015-11-07,9,Nevada-Las Vegas,,Hawaii,W,tim-hough-1,1.0,0.0,0.0,0.0
Cordell Hudson,2015-11-07,9,Syracuse,@,Louisville,L,cordell-hudson-1,1.0,18.0,0.0,0.0
Bryce Jenkinson,2015-11-07,9,Cincinnati,@,Houston,L,bryce-jenkinson-1,1.0,0.0,0.0,0.0
Isaiah Johnson,2015-11-07,9,South Carolina,@,Tennessee,L,isaiah-johnson-3,1.0,0.0,0.0,0.0
Jaquan Johnson,2015-11-07,9,Miami (FL),,Virginia,W,jaquan-johnson-1,1.0,0.0,0.0,0.0
John Johnson,2015-11-07,9,UCLA,@,Oregon State,W,john-johnson-8,1.0,0.0,0.0,0.0
Hakim Jones,2015-11-07,9,North Carolina State,@,Boston College,W,hakim-jones-1,1.0,0.0,0.0,0.0
Josh Jones,2015-11-07,9,North Carolina State,@,Boston College,W,josh-jones-3,1.0,0.0,0.0,0.0
Sidney Jones,2015-11-07,9,Washington,,Utah,L,sidney-jones-1,1.0,35.0,0.0,1.0
Desmond King,2015-11-07,9,Iowa,@,Indiana,W,desmond-king-1,1.0,0.0,0.0,0.0
Montres Kitchens,2015-11-07,9,Troy,,Louisiana-Monroe,W,montres-kitchens-1,1.0,8.0,0.0,0.0
Darious Latimore,2015-11-07,9,Virginia,@,Miami (FL),L,darious-latimore-1,1.0,8.0,0.0,1.0
Desmond Lawrence,2015-11-07,9,North Carolina,,Duke,W,desmond-lawrence-1,1.0,21.0,0.0,1.0
Cre'Von Leblanc,2015-11-07,9,Florida Atlantic,@,Western Kentucky,L,crevon-leblanc-1,1.0,0.0,0.0,1.0
Dillon Lee,2015-11-07,9,Alabama,,Louisiana State,W,dillon-lee-1,1.0,4.0,0.0,0.0
Jevaris Little,2015-11-07,9,Illinois,@,Purdue,W,jevaris-little-1,1.0,8.0,0.0,0.0
Dallas Lloyd,2015-11-07,9,Stanford,@,Colorado,W,dallas-lloyd-1,1.0,0.0,0.0,0.0
Trent Matthews,2015-11-07,9,Colorado State,@,Wyoming,W,trent-matthews-1,1.0,0.0,0.0,0.0
Tanner McEvoy,2015-11-07,10,Wisconsin,@,Maryland,W,tanner-mcevoy-1,2.0,39.0,0.0,0.0
Darrien Molton,2015-11-07,9,Washington State,,Arizona State,W,darrien-molton-1,1.0,0.0,0.0,1.0
Darion Monroe,2015-11-07,9,Tulane,,Connecticut,L,darion-monroe-1,1.0,2.0,0.0,0.0
Michael Mudoh,2015-11-07,9,Tulsa,,Central Florida,W,michael-mudoh-1,1.0,86.0,1.0,0.0
Justis Nelson,2015-11-07,10,Texas Tech,@,West Virginia,L,justis-nelson-1,1.0,0.0,0.0,0.0
Jacob Nwangwa,2015-11-07,9,New Mexico State,@,Texas State,W,jacob-nwangwa-1,2.0,0.0,0.0,0.0
Khalil Oliver,2015-11-07,9,Oregon,,California,W,khalil-oliver-1,1.0,0.0,0.0,0.0
Kareem Orr,2015-11-07,9,Arizona State,@,Washington State,L,kareem-orr-1,1.0,22.0,0.0,0.0
Gionni Paul,2015-11-07,9,Utah,@,Washington,W,gionni-paul-1,1.0,27.0,0.0,0.0
Griffin Piatt,2015-11-07,9,California,@,Oregon,L,griffin-piatt-1,1.0,0.0,0.0,0.0
John Plattenburg,2015-11-07,9,Southern California,,Arizona,W,john-plattenburg-1,1.0,22.0,0.0,0.0
Margo Reed,2015-11-07,8,South Alabama,,Idaho,W,margo-reed-1,1.0,0.0,0.0,0.0
Justin Reid,2015-11-07,9,Stanford,@,Colorado,W,justin-reid-1,1.0,1.0,0.0,0.0
Jalen Rogers,2015-11-07,10,Hawaii,@,Nevada-Las Vegas,L,jalen-rogers-1,1.0,-3.0,0.0,1.0
Jonathan Rose,2015-11-07,10,Nebraska,,Michigan State,W,jonathan-rose-1,1.0,12.0,0.0,1.0
Antavis Rowe,2015-11-07,10,Marshall,@,Middle Tennessee State,L,antavis-rowe-1,1.0,16.0,0.0,2.0
Dominick Sanders,2015-11-07,9,Georgia,,Kentucky,W,dominick-sanders-1,2.0,62.0,0.0,0.0
Jovan Santos-Knox,2015-11-07,9,Massachusetts,,Akron,L,jovan-santos-knox-1,1.0,0.0,0.0,0.0
Deandre Scott,2015-11-07,9,Akron,@,Massachusetts,W,deandre-scott-1,1.0,0.0,0.0,1.0
Justin Simmons,2015-11-07,10,Boston College,,North Carolina State,L,justin-simmons-1,1.0,0.0,0.0,0.0
Brendin Straubel,2015-11-07,10,Central Florida,@,Tulsa,L,brendin-straubel-1,1.0,15.0,0.0,0.0
Jamar Summers,2015-11-07,10,Connecticut,@,Tulane,W,jamar-summers-1,1.0,67.0,1.0,1.0
Steven Taylor,2015-11-07,9,Houston,,Cincinnati,W,steven-taylor-1,1.0,5.0,0.0,1.0
Tedric Thompson,2015-11-07,10,Colorado,,Stanford,L,tedric-thompson-1,1.0,71.0,0.0,0.0
Nick Vanhoose,2015-11-07,9,Northwestern,,Penn State,W,nick-vanhoose-1,1.0,4.0,0.0,1.0
Jaleel Wadood,2015-11-07,9,UCLA,@,Oregon State,W,jaleel-wadood-1,1.0,0.0,0.0,1.0
Trumaine Washington,2015-11-07,9,Louisville,,Syracuse,W,trumaine-washington-1,1.0,39.0,1.0,0.0
Darius White,2015-11-07,9,California,@,Oregon,L,darius-white-3,1.0,0.0,0.0,3.0
Ryan White,2015-11-07,9,Vanderbilt,@,Florida,L,ryan-white-3,1.0,0.0,0.0,0.0
Chad Whitener,2015-11-07,9,Oklahoma State,,Texas Christian,W,chad-whitener-2,2.0,65.0,1.0,0.0
Zac Whitfield,2015-11-07,9,North Texas,@,Louisiana Tech,L,zac-whitfield-1,1.0,0.0,0.0,0.0
Darrell Williams,2015-11-07,9,Tulsa,,Central Florida,W,darrell-williams-4,1.0,14.0,0.0,2.0
Brandon Wilson,2015-11-07,9,Houston,,Cincinnati,W,brandon-wilson-3,1.0,51.0,1.0,1.0
Jarrod Wilson,2015-11-07,9,Michigan,,Rutgers,W,jarrod-wilson-1,1.0,0.0,0.0,0.0
Andrew Wingard,2015-11-07,10,Wyoming,,Colorado State,L,andrew-wingard-1,1.0,0.0,0.0,0.0
Daryl Worley,2015-11-07,8,West Virginia,,Texas Tech,W,daryl-worley-1,1.0,0.0,0.0,0.0
Trevon Young,2015-11-07,9,Louisville,,Syracuse,W,trevon-young-1,1.0,27.0,0.0,1.0
Jovon Johnson,2015-11-10,10,Ohio,,Kent State,W,jovon-johnson-2,1.0,10.0,0.0,0.0
Cheatham Norrils,2015-11-10,10,Toledo,@,Central Michigan,W,cheatham-norrils-1,1.0,-3.0,0.0,2.0
Quentin Poling,2015-11-10,10,Ohio,,Kent State,W,quentin-poling-1,1.0,25.0,0.0,0.0
Cameron Lewis,2015-11-11,10,Buffalo,,Northern Illinois,L,cameron-lewis-1,1.0,68.0,1.0,0.0
Shawun Lurry,2015-11-11,10,Northern Illinois,@,Buffalo,W,shawun-lurry-1,1.0,0.0,0.0,0.0
Alfonso Mack,2015-11-11,10,Bowling Green State,@,Western Michigan,W,alfonso-mack-1,1.0,2.0,0.0,0.0
Brandon Mayes,2015-11-11,10,Northern Illinois,@,Buffalo,W,brandon-mayes-2,1.0,5.0,0.0,0.0
Marlon Moore,2015-11-11,10,Northern Illinois,@,Buffalo,W,marlon-moore-3,1.0,0.0,0.0,0.0
Darius Phillips,2015-11-11,10,Western Michigan,,Bowling Green State,L,darius-phillips-1,1.0,34.0,0.0,1.0
Savion Brown,2015-11-12,9,Louisiana,@,South Alabama,L,savion-brown-1,1.0,85.0,1.0,1.0
E.J. May,2015-11-12,9,South Alabama,,Louisiana,W,ej-may-1,1.0,11.0,0.0,0.0
Brant Mitchell,2015-11-12,10,Georgia Tech,,Virginia Tech,L,brant-mitchell-1,1.0,32.0,1.0,0.0
Jered Bell,2015-11-13,11,Colorado,,Southern California,L,jered-bell-1,1.0,19.0,0.0,0.0
Jamal Adams,2015-11-14,10,Louisiana State,,Arkansas,L,jamal-adams-1,1.0,23.0,0.0,1.0
Jamar Allah,2015-11-14,11,Arizona,,Utah,W,jamar-allah-1,1.0,25.0,0.0,1.0
Antreal Allen,2015-11-14,9,Georgia State,@,Texas State,W,antreal-allen-1,1.0,1.0,0.0,0.0
Brian Allen,2015-11-14,10,Utah,@,Arizona,L,brian-allen-6,1.0,0.0,0.0,0.0
Rodney Allen,2015-11-14,11,Marshall,,Florida International,W,rodney-allen-3,1.0,29.0,0.0,0.0
Marcus Ball,2015-11-14,10,Arizona State,,Washington,W,marcus-ball-3,1.0,0.0,0.0,0.0
Travon Blanchard,2015-11-14,9,Baylor,,Oklahoma,L,travon-blanchard-1,1.0,3.0,0.0,0.0
Jeremy Brady,2015-11-14,10,Tulsa,@,Cincinnati,L,jeremy-brady-1,1.0,20.0,0.0,1.0
Jatavis Brown,2015-11-14,10,Akron,@,Miami (OH),W,jatavis-brown-1,1.0,0.0,0.0,1.0
Kweishi Brown,2015-11-14,10,Arizona State,,Washington,W,kweishi-brown-1,1.0,26.0,0.0,1.0
Mark Bruno,2015-11-14,11,Florida International,@,Marshall,L,mark-bruno-1,1.0,0.0,0.0,0.0
Brandon Bryant,2015-11-14,10,Mississippi State,,Alabama,L,brandon-bryant-2,1.0,0.0,0.0,0.0
Riley Bullough,2015-11-14,10,Michigan State,,Maryland,W,riley-bullough-1,1.0,44.0,1.0,0.0
Oren Burks,2015-11-14,10,Vanderbilt,,Kentucky,W,oren-burks-1,2.0,30.0,1.0,0.0
Brison Burris,2015-11-14,11,Miami (OH),,Akron,L,brison-burris-1,1.0,-1.0,0.0,1.0
Markel Byrd,2015-11-14,10,New Mexico,@,Boise State,W,markel-byrd-1,1.0,25.0,0.0,2.0
Jeff Camilli,2015-11-14,10,Fresno State,@,Hawaii,W,jeff-camilli-1,1.0,7.0,0.0,0.0
Bradley Chubb,2015-11-14,10,North Carolina State,@,Florida State,L,bradley-chubb-1,1.0,0.0,0.0,0.0
Anthony Cioffi,2015-11-14,10,Rutgers,,Nebraska,L,anthony-cioffi-1,1.0,51.0,0.0,0.0
Niles Clark,2015-11-14,10,North Carolina State,@,Florida State,L,niles-clark-1,1.0,0.0,0.0,0.0
Arjen Colquhoun,2015-11-14,10,Michigan State,,Maryland,W,arjen-colquhoun-1,1.0,7.0,0.0,1.0
Jonathan Crawford,2015-11-14,10,Indiana,,Michigan,L,jonathan-crawford-1,1.0,0.0,0.0,0.0
Chad Davis,2015-11-14,10,North Texas,@,Tennessee,L,chad-davis-3,1.0,0.0,0.0,0.0
Davante Davis,2015-11-14,10,Texas,@,West Virginia,L,davante-davis-1,1.0,0.0,0.0,0.0
Caleb Day,2015-11-14,10,Illinois,,Ohio State,L,caleb-day-1,1.0,19.0,0.0,0.0
D.J. Dean,2015-11-14,10,Arkansas,@,Louisiana State,W,dj-dean-2,1.0,0.0,0.0,0.0
Gerald Dixon,2015-11-14,10,South Carolina,,Florida,L,gerald-dixon-2,1.0,-1.0,0.0,1.0
Juwan Dowels,2015-11-14,10,Syracuse,,Clemson,L,juwan-dowels-1,1.0,0.0,0.0,1.0
Justin Dunning,2015-11-14,10,Texas A&M,,Western Carolina,W,justin-dunning-1,1.0,7.0,0.0,0.0
Ejiro Ederaine,2015-11-14,10,Fresno State,@,Hawaii,W,ejiro-ederaine-1,1.0,51.0,0.0,0.0
Nate Gaines,2015-11-14,10,Texas-San Antonio,@,UNC Charlotte,W,nate-gaines-1,1.0,0.0,0.0,1.0
Nathan Gerry,2015-11-14,11,Nebraska,@,Rutgers,W,nathan-gerry-1,1.0,24.0,0.0,2.0
Tyquwan Glass,2015-11-14,10,Fresno State,@,Hawaii,W,tyquwan-glass-1,1.0,0.0,0.0,1.0
T.J. Gurley,2015-11-14,10,South Carolina,,Florida,L,tj-gurley-1,1.0,3.0,0.0,1.0
Saquan Hampton,2015-11-14,10,Rutgers,,Nebraska,L,saquan-hampton-1,1.0,0.0,0.0,0.0
Micah Hannemann,2015-11-14,10,Brigham Young,N,Missouri,L,micah-hannemann-1,1.0,29.0,0.0,0.0
Rodney Hardrick,2015-11-14,10,Oregon,@,Stanford,W,rodney-hardrick-1,1.0,0.0,0.0,0.0
Rocky Hayes,2015-11-14,10,Arkansas State,@,Louisiana-Monroe,W,rocky-hayes-1,1.0,4.0,0.0,0.0
Traveon Henry,2015-11-14,10,Northwestern,,Purdue,W,traveon-henry-1,1.0,0.0,0.0,2.0
Tim Hough,2015-11-14,10,Nevada-Las Vegas,@,Colorado State,L,tim-hough-1,1.0,25.0,0.0,0.0
Jamarcus Howard,2015-11-14,10,Middle Tennessee State,@,Florida Atlantic,W,jamarcus-howard-1,1.0,17.0,0.0,1.0
Chris Humes,2015-11-14,10,Arkansas State,@,Louisiana-Monroe,W,chris-humes-1,1.0,33.0,0.0,0.0
Marlon Humphrey,2015-11-14,10,Alabama,@,Mississippi State,W,marlon-humphrey-1,1.0,29.0,0.0,0.0
Money Hunter,2015-11-14,10,Arkansas State,@,Louisiana-Monroe,W,money-hunter-1,1.0,29.0,1.0,1.0
Brandon Jackson,2015-11-14,10,Army,,Tulane,L,brandon-jackson-9,1.0,17.0,0.0,1.0
Jah'Shawn Johnson,2015-11-14,11,Texas Tech,,Kansas State,W,jahshawn-johnson-1,1.0,32.0,0.0,1.0
Stephan Johnson,2015-11-14,9,Texas State,,Georgia State,L,stephan-johnson-1,2.0,0.0,0.0,0.0
Chris Jones,2015-11-14,11,Nebraska,@,Rutgers,W,chris-jones-12,1.0,0.0,0.0,0.0
Cranston Jones,2015-11-14,10,New Mexico,@,Boise State,W,cranston-jones-1,1.0,0.0,0.0,0.0
Riyahd Jones,2015-11-14,9,Georgia Southern,@,Troy,W,riyahd-jones-1,1.0,0.0,1.0,0.0
Nick Kwiatkoski,2015-11-14,9,West Virginia,,Texas,W,nick-kwiatkoski-1,1.0,0.0,0.0,1.0
Ryan Langford,2015-11-14,10,New Mexico,@,Boise State,W,ryan-langford-1,1.0,7.0,0.0,0.0
Daquan Lucas,2015-11-14,10,UNC Charlotte,,Texas-San Antonio,L,daquan-lucas-1,1.0,2.0,0.0,0.0
Fellonte Misher,2015-11-14,10,Old Dominion,,Texas-El Paso,W,fellonte-misher-1,2.0,22.0,0.0,0.0
Sharrod Neasman,2015-11-14,10,Florida Atlantic,,Middle Tennessee State,L,sharrod-neasman-1,1.0,45.0,0.0,0.0
Deatrick Nichols,2015-11-14,10,South Florida,,Temple,W,deatrick-nichols-1,1.0,18.0,0.0,2.0
Montae Nicholson,2015-11-14,10,Michigan State,,Maryland,W,montae-nicholson-1,1.0,30.0,0.0,0.0
Anthony Nixon,2015-11-14,10,Maryland,@,Michigan State,L,anthony-nixon-1,2.0,-5.0,0.0,0.0
Bennett Okotcha,2015-11-14,10,Texas-San Antonio,@,UNC Charlotte,W,bennett-okotcha-1,1.0,0.0,0.0,0.0
Gabe Ovgard,2015-11-14,10,Oregon State,@,California,L,gabe-ovgard-1,1.0,0.0,0.0,0.0
Malkom Parrish,2015-11-14,10,Georgia,@,Auburn,W,malkom-parrish-1,1.0,0.0,0.0,0.0
Devin Pearson,2015-11-14,10,UNC Charlotte,,Texas-San Antonio,L,devin-pearson-1,1.0,4.0,0.0,0.0
Don Pearson,2015-11-14,9,Navy,,Southern Methodist,W,don-pearson-1,1.0,11.0,0.0,0.0
Brandon Roberts,2015-11-14,10,Purdue,@,Northwestern,L,brandon-roberts-2,1.0,17.0,0.0,0.0
Elandon Roberts,2015-11-14,10,Houston,,Memphis,W,elandon-roberts-1,1.0,7.0,0.0,0.0
Devon Russell,2015-11-14,11,Eastern Michigan,,Massachusetts,L,devon-russell-1,1.0,0.0,0.0,0.0
Christian Sam,2015-11-14,10,Arizona State,,Washington,W,christian-sam-1,1.0,0.0,0.0,1.0
Zack Sanchez,2015-11-14,10,Oklahoma,@,Baylor,W,zack-sanchez-1,1.0,17.0,0.0,0.0
