Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Josh Betts,2004-08-28,1,Miami (OH),,Indiana State,W,2,9,4.5,1,josh-betts-1
Reggie Bush,2004-08-28,1,Southern California,N,Virginia Tech,W,9,27,3.0,0,reggie-bush-1
Adam Ciborowski,2004-08-28,1,Miami (OH),,Indiana State,W,2,11,5.5,0,adam-ciborowski-1
Luke Clemens,2004-08-28,1,Miami (OH),,Indiana State,W,9,69,7.7,1,luke-clemens-1
Justin Hamilton,2004-08-28,1,Virginia Tech,N,Southern California,L,8,33,4.1,0,justin-hamilton-1
Cedric Humes,2004-08-28,1,Virginia Tech,N,Southern California,L,9,26,2.9,0,cedric-humes-1
Mike Kokal,2004-08-28,1,Miami (OH),,Indiana State,W,2,-1,-0.5,0,mike-kokal-1
Akim Lannaman,2004-08-28,1,Miami (OH),,Indiana State,W,4,8,2.0,0,akim-lannaman-1
Matt Leinart,2004-08-28,1,Southern California,N,Virginia Tech,W,4,-3,-0.8,0,matt-leinart-1
Brandon Murphy,2004-08-28,1,Miami (OH),,Indiana State,W,7,18,2.6,0,brandon-murphy-1
Bryan Randall,2004-08-28,1,Virginia Tech,N,Southern California,L,17,82,4.8,0,bryan-randall-1
Mike Smith,2004-08-28,1,Miami (OH),,Indiana State,W,13,48,3.7,1,mike-smith-1
Steve Smith,2004-08-28,1,Southern California,N,Virginia Tech,W,1,-1,-1.0,0,steve-smith-2
Lendale White,2004-08-28,1,Southern California,N,Virginia Tech,W,15,78,5.2,0,lendale-white-1
Matt Austin,2004-09-02,1,Texas-El Paso,@,Arizona State,L,2,4,2.0,0,matt-austin-1
Johnny Ayers,2004-09-02,1,Boston College,@,Ball State,W,1,-10,-10.0,0,johnny-ayers-1
Blayne Baggett,2004-09-02,1,Western Michigan,,Tennessee-Martin,W,5,-24,-4.8,0,blayne-baggett-1
Brett Basanez,2004-09-02,1,Northwestern,@,Texas Christian,L,7,35,5.0,0,brett-basanez-1
Scott Blair,2004-09-02,1,Ball State,,Boston College,L,4,7,1.8,0,scott-blair-2
Matt Bohnet,2004-09-02,1,Eastern Michigan,,Buffalo,W,23,92,4.0,0,matt-bohnet-1
Larry Bostic,2004-09-02,1,Ball State,,Boston College,L,11,38,3.5,0,larry-bostic-1
Ty Branyon,2004-09-02,1,Texas A&M,@,Utah,L,2,15,7.5,0,ty-branyon-1
Lawrence Cannon,2004-09-02,1,Western Michigan,,Tennessee-Martin,W,10,48,4.8,0,lawrence-cannon-1
Jason Carter,2004-09-02,1,Texas A&M,@,Utah,L,2,12,6.0,1,jason-carter-2
Chad Christensen,2004-09-02,1,Arizona State,,Texas-El Paso,W,1,-1,-1.0,0,chad-christensen-1
Dave Dawson,2004-09-02,1,Buffalo,@,Eastern Michigan,L,10,102,10.2,0,dave-dawson-1
Nelson Drew,2004-09-02,1,Eastern Michigan,,Buffalo,W,3,12,4.0,0,nelson-drew-1
Quinton Ganther,2004-09-02,1,Utah,,Texas A&M,W,6,31,5.2,0,quinton-ganther-1
Adell Givens,2004-09-02,1,Ball State,,Boston College,L,7,33,4.7,0,adell-givens-1
Tye Gunn,2004-09-02,1,Texas Christian,,Northwestern,W,8,19,2.4,0,tye-gunn-1
Noah Herron,2004-09-02,1,Northwestern,@,Texas Christian,L,28,94,3.4,2,noah-herron-1
Hakim Hill,2004-09-02,1,Arizona State,,Texas-El Paso,W,6,32,5.3,0,hakim-hill-1
Randy Hill,2004-09-02,1,Arizona State,,Texas-El Paso,W,11,44,4.0,0,randy-hill-1
Lonta Hobbs,2004-09-02,1,Texas Christian,,Northwestern,W,23,142,6.2,2,lonta-hobbs-1
Howard Jackson,2004-09-02,1,Texas-El Paso,@,Arizona State,L,16,58,3.6,1,howard-jackson-1
Marty Johnson,2004-09-02,1,Utah,,Texas A&M,W,20,77,3.9,0,marty-johnson-1
Preston Jones,2004-09-02,1,Arizona State,,Texas-El Paso,W,8,16,2.0,0,preston-jones-1
Terrell Jordan,2004-09-02,1,Northwestern,@,Texas Christian,L,3,-5,-1.7,0,terrell-jordan-1
Keith Joseph,2004-09-02,1,Texas A&M,@,Utah,L,2,1,0.5,0,keith-joseph-1
Steven King,2004-09-02,1,Buffalo,@,Eastern Michigan,L,12,28,2.3,2,steven-king-1
Courtney Lewis,2004-09-02,1,Texas A&M,@,Utah,L,10,44,4.4,0,courtney-lewis-1
Joey Lynch,2004-09-02,1,Ball State,,Boston College,L,11,-14,-1.3,0,joey-lynch-1
Chris McDuffie,2004-09-02,1,Buffalo,@,Eastern Michigan,L,14,71,5.1,0,chris-mcduffie-1
Reggie McNeal,2004-09-02,1,Texas A&M,@,Utah,L,13,84,6.5,2,reggie-mcneal-1
Robert Merrill,2004-09-02,1,Texas Christian,,Northwestern,W,3,-2,-0.7,0,robert-merrill-1
Deqawn Mobley,2004-09-02,1,Texas A&M,@,Utah,L,1,5,5.0,0,deqawn-mobley-1
Jordan Palmer,2004-09-02,1,Texas-El Paso,@,Arizona State,L,4,-3,-0.8,0,jordan-palmer-1
Jared Patterson,2004-09-02,1,Buffalo,@,Eastern Michigan,L,4,10,2.5,1,jared-patterson-1
Paul Peterson,2004-09-02,1,Boston College,@,Ball State,W,5,49,9.8,0,paul-peterson-1
P.J. Piskorik,2004-09-02,1,Buffalo,@,Eastern Michigan,L,2,4,2.0,0,pj-piskorik-1
Darryl Poston,2004-09-02,1,Utah,,Texas A&M,W,1,3,3.0,0,darryl-poston-1
Terry Richardson,2004-09-02,1,Arizona State,,Texas-El Paso,W,1,12,12.0,0,terry-richardson-1
L'Tydrick Riley,2004-09-02,1,Texas A&M,@,Utah,L,1,6,6.0,0,ltydrick-riley-1
Trovon Riley,2004-09-02,1,Western Michigan,,Tennessee-Martin,W,22,85,3.9,1,trovon-riley-1
Trumaine Riley,2004-09-02,1,Eastern Michigan,,Buffalo,W,1,-6,-6.0,0,trumaine-riley-1
J. Survival Ross,2004-09-02,1,Boston College,@,Ball State,W,15,38,2.5,0,j-survival-ross-1
Steve Savoy,2004-09-02,1,Utah,,Texas A&M,W,2,17,8.5,1,steve-savoy-1
Randall Secky,2004-09-02,1,Buffalo,@,Eastern Michigan,L,6,10,1.7,0,randall-secky-1
Anthony Sherrell,2004-09-02,1,Eastern Michigan,,Buffalo,W,24,151,6.3,1,anthony-sherrell-1
Alex Smith,2004-09-02,1,Utah,,Texas A&M,W,13,76,5.8,2,alex-smith-3
Jimmy Smith,2004-09-02,1,Texas-El Paso,@,Arizona State,L,1,2,2.0,0,jimmy-smith-2
Fano Tagovailoa,2004-09-02,1,Utah,,Texas A&M,W,2,7,3.5,0,fano-tagovailoa-1
Marcus Thomas,2004-09-02,1,Texas-El Paso,@,Arizona State,L,7,29,4.1,0,marcus-thomas-2
Loren Wade,2004-09-02,1,Arizona State,,Texas-El Paso,W,11,49,4.5,0,loren-wade-1
Andrew Walter,2004-09-02,1,Arizona State,,Texas-El Paso,W,4,-21,-5.3,0,andrew-walter-1
Paris Warren,2004-09-02,1,Utah,,Texas A&M,W,1,1,1.0,0,paris-warren-2
L.V. Whitworth,2004-09-02,1,Boston College,@,Ball State,W,21,129,6.1,1,lv-whitworth-1
Landrick Brody,2004-09-03,1,New Mexico,,Washington State,L,1,5,5.0,0,landrick-brody-1
Chris Bruhn,2004-09-03,1,Washington State,@,New Mexico,W,20,47,2.4,0,chris-bruhn-1
Adrian Byrd,2004-09-03,1,New Mexico,,Washington State,L,4,10,2.5,1,adrian-byrd-1
D.D. Cox,2004-09-03,1,New Mexico,,Washington State,L,2,1,0.5,0,dd-cox-1
Jerome Harrison,2004-09-03,1,Washington State,@,New Mexico,W,3,-1,-0.3,0,jerome-harrison-1
Kole McKamey,2004-09-03,1,New Mexico,,Washington State,L,12,3,0.3,0,kole-mckamey-1
Dontrell Moore,2004-09-03,1,New Mexico,,Washington State,L,24,167,7.0,1,dontrell-moore-1
Josh Swogger,2004-09-03,1,Washington State,@,New Mexico,W,8,-15,-1.9,0,josh-swogger-1
Alan Abrams,2004-09-04,1,Mississippi,,Memphis,L,2,-1,-0.5,0,alan-abrams-1
Joseph Addai,2004-09-04,1,Louisiana State,,Oregon State,W,2,13,6.5,0,joseph-addai-1
Jared Allen,2004-09-04,1,Florida Atlantic,@,Hawaii,W,8,-1,-0.1,1,jared-allen-1
Josh Allen,2004-09-04,1,Maryland,,Northern Illinois,W,22,102,4.6,1,josh-allen-1
David Alston,2004-09-04,1,Kent State,@,Iowa,L,6,-1,-0.2,0,david-alston-1
Donnie Anders,2004-09-04,1,Kansas State,,Western Kentucky,W,1,4,4.0,0,donnie-anders-1
Deon Anderson,2004-09-04,1,Connecticut,,Murray State,W,3,2,0.7,0,deon-anderson-1
Derek Anderson,2004-09-04,1,Oregon State,@,Louisiana State,L,6,-10,-1.7,0,derek-anderson-1
Grant Arnoldink,2004-09-04,1,Central Michigan,@,Indiana,L,8,-3,-0.4,0,grant-arnoldink-1
J.J. Arrington,2004-09-04,1,California,@,Air Force,W,16,181,11.3,3,jj-arrington-1
Jabari Arthur,2004-09-04,1,Akron,@,Penn State,L,1,7,7.0,0,jabari-arthur-1
Jerry Babb,2004-09-04,1,Louisiana,,Northwestern State,W,8,32,4.0,1,jerry-babb-1
Reggie Ball,2004-09-04,1,Georgia Tech,,Samford,W,1,2,2.0,0,reggie-ball-1
Marion Barber III,2004-09-04,1,Minnesota,,Toledo,W,14,78,5.6,2,marion-barber-iii-1
Chris Barclay,2004-09-04,1,Wake Forest,@,Clemson,L,29,179,6.2,1,chris-barclay-1
Adam Barmann,2004-09-04,1,Kansas,,Tulsa,W,11,21,1.9,1,adam-barmann-1
Mike Bass,2004-09-04,1,Hawaii,,Florida Atlantic,L,2,5,2.5,0,mike-bass-1
John Beck,2004-09-04,1,Brigham Young,,Notre Dame,W,3,12,4.0,0,john-beck-1
Adam Bednarik,2004-09-04,1,West Virginia,,East Carolina,W,1,-3,-3.0,0,adam-bednarik-1
Mike Bell,2004-09-04,1,Arizona,,Northern Arizona,W,31,118,3.8,2,mike-bell-1
Chris Bellamy,2004-09-04,1,Connecticut,,Murray State,W,5,12,2.4,0,chris-bellamy-1
Troy Bennett,2004-09-04,1,Temple,,Virginia,L,1,26,26.0,0,troy-bennett-1
Cedric Benson,2004-09-04,1,Texas,,North Texas,W,15,181,12.1,2,cedric-benson-1
Butler Benton,2004-09-04,1,Cincinnati,@,Ohio State,L,3,3,1.0,0,butler-benton-1
Frank Berchie,2004-09-04,1,Akron,@,Penn State,L,3,4,1.3,0,frank-berchie-1
Matt Bernstein,2004-09-04,1,Wisconsin,,Central Florida,W,6,17,2.8,0,matt-bernstein-1
Matt Berry,2004-09-04,1,Brigham Young,,Notre Dame,W,5,-31,-6.2,0,matt-berry-1
Dewhitt Betterson,2004-09-04,1,Troy,@,Marshall,W,15,26,1.7,1,dewhitt-betterson-1
Josh Betts,2004-09-04,2,Miami (OH),@,Michigan,L,5,6,1.2,0,josh-betts-1
Kevin Beverly,2004-09-04,1,Kent State,@,Iowa,L,5,1,0.2,0,kevin-beverly-1
Brett Biggs,2004-09-04,1,Akron,@,Penn State,L,7,25,3.6,1,brett-biggs-1
Jayson Bird,2004-09-04,1,Idaho,@,Boise State,L,4,77,19.3,1,jayson-bird-1
Cornelius Birgs,2004-09-04,1,Wake Forest,@,Clemson,L,7,31,4.4,1,cornelius-birgs-1
Decori Birmingham,2004-09-04,1,Arkansas,,New Mexico State,W,6,31,5.2,0,decori-birmingham-1
Darrell Blackman,2004-09-04,1,North Carolina State,,Richmond,W,9,62,6.9,1,darrell-blackman-1
Geoffrey Blumenfeld,2004-09-04,1,Navy,,Duke,W,1,0,0.0,0,geoffrey-blumenfeld-1
Brock Bolen,2004-09-04,1,Illinois,,Florida A&M,W,11,51,4.6,0,brock-bolen-1
Brandon Bornes,2004-09-04,1,San Diego State,,Idaho State,W,8,46,5.8,1,brandon-bornes-1
Dwayne Bowe,2004-09-04,1,Louisiana State,,Oregon State,W,1,2,2.0,0,dwayne-bowe-1
Cory Boyd,2004-09-04,1,South Carolina,@,Vanderbilt,W,4,16,4.0,1,cory-boyd-1
Justin Boyle,2004-09-04,1,Duke,@,Navy,L,3,16,5.3,0,justin-boyle-1
Shermar Bracey,2004-09-04,1,Arkansas State,@,Missouri,L,11,49,4.5,0,shermar-bracey-1
Mark Bradford,2004-09-04,1,Stanford,,San Jose State,W,1,12,12.0,0,mark-bradford-1
Alijah Bradley,2004-09-04,1,Michigan,,Miami (OH),W,1,0,0.0,0,alijah-bradley-1
Ahmad Bradshaw,2004-09-04,1,Marshall,,Troy,L,4,12,3.0,0,ahmad-bradshaw-1
Craig Bragg,2004-09-04,1,UCLA,,Oklahoma State,L,1,2,2.0,0,craig-bragg-1
Corey Bramlet,2004-09-04,1,Wyoming,,Appalachian State,W,9,16,1.8,0,corey-bramlet-1
Joshua Brazen,2004-09-04,1,Kent State,@,Iowa,L,1,17,17.0,0,joshua-brazen-1
Michael Brewster,2004-09-04,1,Hawaii,,Florida Atlantic,L,6,26,4.3,2,michael-brewster-1
Cornell Brockington,2004-09-04,1,Connecticut,,Murray State,W,9,21,2.3,0,cornell-brockington-1
Adam Brooks,2004-09-04,1,Wyoming,,Appalachian State,W,1,-13,-13.0,0,adam-brooks-1
Alley Broussard,2004-09-04,1,Louisiana State,,Oregon State,W,5,21,4.2,0,alley-broussard-1
Quinton Broussard,2004-09-04,1,Toledo,@,Minnesota,L,7,40,5.7,1,quinton-broussard-1
Art Brown,2004-09-04,1,East Carolina,@,West Virginia,L,8,7,0.9,0,art-brown-1
Curtis Brown,2004-09-04,1,Brigham Young,,Notre Dame,W,12,15,1.3,0,curtis-brown-3
Derron Brown,2004-09-04,1,Southern Methodist,,Texas Tech,L,2,16,8.0,0,derron-brown-1
Reggie Brown,2004-09-04,1,Georgia,,Georgia Southern,W,1,14,14.0,0,reggie-brown-2
Ronnie Brown,2004-09-04,1,Auburn,,Louisiana-Monroe,W,7,55,7.9,1,ronnie-brown-1
Thomas Brown,2004-09-04,1,Georgia,,Georgia Southern,W,5,19,3.8,1,thomas-brown-1
Tim Brown,2004-09-04,1,Temple,,Virginia,L,9,45,5.0,0,tim-brown-2
Sam Brownlee,2004-09-04,1,Iowa,,Kent State,W,11,29,2.6,0,sam-brownlee-1
Justine Buries,2004-09-04,1,New Mexico State,@,Arkansas,L,12,40,3.3,0,justine-buries-1
Dan Burks,2004-09-04,1,Alabama-Birmingham,,Baylor,W,3,92,30.7,1,dan-burks-1
Anthony Butler,2004-09-04,1,Air Force,,California,L,4,23,5.8,0,anthony-butler-1
Joey Byerly,2004-09-04,1,North Texas,@,Texas,L,3,8,2.7,0,joey-byerly-1
Jason Campbell,2004-09-04,1,Auburn,,Louisiana-Monroe,W,3,-3,-1.0,0,jason-campbell-1
Shaun Carney,2004-09-04,1,Air Force,,California,L,18,75,4.2,0,shaun-carney-1
Jeff Carpenter,2004-09-04,1,Boise State,,Idaho,W,3,23,7.7,0,jeff-carpenter-1
Antwaun Carter,2004-09-04,1,Boise State,,Idaho,W,5,5,1.0,1,antwaun-carter-1
Patrick Carter,2004-09-04,1,Georgia Tech,,Samford,W,2,22,11.0,0,patrick-carter-1
Tim Castille,2004-09-04,1,Alabama,,Utah State,W,9,45,5.0,1,tim-castille-1
Trey Chaney,2004-09-04,1,Alabama-Birmingham,,Baylor,W,1,3,3.0,0,trey-chaney-1
Timmy Chang,2004-09-04,1,Hawaii,,Florida Atlantic,L,2,-4,-2.0,0,timmy-chang-1
Earl Charles,2004-09-04,1,Marshall,,Troy,L,21,56,2.7,0,earl-charles-1
Mark Clayton,2004-09-04,1,Oklahoma,,Bowling Green State,W,1,3,3.0,0,mark-clayton-1
Luke Clemens,2004-09-04,2,Miami (OH),@,Michigan,L,13,32,2.5,0,luke-clemens-1
Deandra Cobb,2004-09-04,1,Michigan State,@,Rutgers,L,5,19,3.8,0,deandra-cobb-1
Patrick Cobbs,2004-09-04,1,North Texas,@,Texas,L,8,-1,-0.1,0,patrick-cobbs-1
Adam Cole,2004-09-04,1,Air Force,,California,L,7,28,4.0,0,adam-cole-1
Ryan Cole,2004-09-04,1,Oregon State,@,Louisiana State,L,8,9,1.1,0,ryan-cole-1
Brandon Coleman,2004-09-04,1,Missouri,,Arkansas State,W,1,8,8.0,0,brandon-coleman-1
Austin Collie,2004-09-04,1,Brigham Young,,Notre Dame,W,1,-3,-3.0,0,austin-collie-1
Jason Colson,2004-09-04,1,West Virginia,,East Carolina,W,13,64,4.9,2,jason-colson-1
Omarr Conner,2004-09-04,1,Mississippi State,,Tulane,W,7,25,3.6,0,omarr-conner-1
Nic Costa,2004-09-04,1,Arizona,,Northern Arizona,W,1,-3,-3.0,0,nic-costa-1
Marques Council,2004-09-04,1,Toledo,@,Minnesota,L,2,12,6.0,0,marques-council-1
Brandon Cox,2004-09-04,1,Auburn,,Louisiana-Monroe,W,1,14,14.0,1,brandon-cox-1
Travis Cox,2004-09-04,1,Utah State,@,Alabama,L,6,2,0.3,0,travis-cox-1
Julius Crosslin,2004-09-04,1,Oklahoma State,@,UCLA,W,5,15,3.0,0,julius-crosslin-1
Brodie Croyle,2004-09-04,1,Alabama,,Utah State,W,3,-26,-8.7,0,brodie-croyle-1
Sonny Cumbie,2004-09-04,1,Texas Tech,@,Southern Methodist,W,3,-10,-3.3,0,sonny-cumbie-1
Airese Currie,2004-09-04,1,Clemson,,Wake Forest,W,3,1,0.3,0,airese-currie-1
Jay Cutler,2004-09-04,1,Vanderbilt,,South Carolina,L,8,22,2.8,0,jay-cutler-1
Joe Dailey,2004-09-04,1,Nebraska,,Western Illinois,W,4,28,7.0,2,joe-dailey-2
Mike Daniels,2004-09-04,1,Cincinnati,@,Ohio State,L,1,1,1.0,0,mike-daniels-1
P.J. Daniels,2004-09-04,1,Georgia Tech,,Samford,W,25,169,6.8,2,pj-daniels-1
Chris Dapolito,2004-09-04,1,Duke,@,Navy,L,9,47,5.2,1,chris-dapolito-1
Kenneth Darby,2004-09-04,1,Alabama,,Utah State,W,11,111,10.1,1,kenneth-darby-1
Cedric Dargan,2004-09-04,1,Duke,@,Navy,L,20,114,5.7,0,cedric-dargan-1
Adrian Davis,2004-09-04,1,Northern Illinois,@,Maryland,L,1,-2,-2.0,0,adrian-davis-3
Anthony Davis,2004-09-04,1,Wisconsin,,Central Florida,W,13,78,6.0,1,anthony-davis-3
Ashlan Davis,2004-09-04,1,Tulsa,@,Kansas,L,1,8,8.0,0,ashlan-davis-1
C.R. Davis,2004-09-04,1,Wyoming,,Appalachian State,W,6,34,5.7,0,cr-davis-1
Jason Davis,2004-09-04,1,Illinois,,Florida A&M,W,1,11,11.0,1,jason-davis-2
Jay Davis,2004-09-04,1,North Carolina State,,Richmond,W,3,11,3.7,0,jay-davis-1
Reggie Davis,2004-09-04,1,North Carolina State,,Richmond,W,5,25,5.0,1,reggie-davis-1
Calvin Dawson,2004-09-04,1,Louisiana-Monroe,@,Auburn,L,5,15,3.0,0,calvin-dawson-1
Trinity Dawson,2004-09-04,1,Toledo,@,Minnesota,L,6,27,4.5,0,trinity-dawson-1
Mason Denham,2004-09-04,1,Louisiana-Monroe,@,Auburn,L,9,24,2.7,0,mason-denham-1
Brett Denton,2004-09-04,1,Boise State,,Idaho,W,1,11,11.0,1,brett-denton-1
Kyle Dickerson,2004-09-04,1,Arkansas,,New Mexico State,W,11,34,3.1,1,kyle-dickerson-1
Brandon Diles,2004-09-04,1,Tulsa,@,Kansas,L,1,7,7.0,0,brandon-diles-1
Frank Divis,2004-09-04,1,Navy,,Duke,W,4,57,14.3,0,frank-divis-1
Matt Dlugolecki,2004-09-04,1,San Diego State,,Idaho State,W,6,-26,-4.3,0,matt-dlugolecki-1
Paul Dombrowski,2004-09-04,1,New Mexico State,@,Arkansas,L,7,3,0.4,0,paul-dombrowski-1
Tyler Donovan,2004-09-04,1,Wisconsin,,Central Florida,W,4,64,16.0,0,tyler-donovan-1
Cedrick Dorsey,2004-09-04,1,Southern Methodist,,Texas Tech,L,5,24,4.8,1,cedrick-dorsey-1
Jacob Doss,2004-09-04,1,Wyoming,,Appalachian State,W,3,21,7.0,0,jacob-doss-1
Kwane Doster,2004-09-04,1,Vanderbilt,,South Carolina,L,5,24,4.8,1,kwane-doster-1
Damon Dowdell,2004-09-04,1,Michigan State,@,Rutgers,L,3,-6,-2.0,0,damon-dowdell-1
Darrell Dowery,2004-09-04,1,Kent State,@,Iowa,L,1,-3,-3.0,0,darrell-dowery-1
Maurice Drew,2004-09-04,1,UCLA,,Oklahoma State,L,12,44,3.7,0,maurice-drew-1
Norris Drinkard,2004-09-04,1,Alabama-Birmingham,,Baylor,W,1,13,13.0,0,norris-drinkard-1
Kevin Dudley,2004-09-04,1,Michigan,,Miami (OH),W,1,7,7.0,0,kevin-dudley-1
Darian Durant,2004-09-04,1,North Carolina,,William & Mary,W,6,10,1.7,0,darian-durant-1
Kyle Eckel,2004-09-04,1,Navy,,Duke,W,23,100,4.3,2,kyle-eckel-1
Braylon Edwards,2004-09-04,1,Michigan,,Miami (OH),W,1,-1,-1.0,0,braylon-edwards-1
Trent Edwards,2004-09-04,1,Stanford,,San Jose State,W,5,8,1.6,1,trent-edwards-1
Jared Ellerson,2004-09-04,1,Minnesota,,Toledo,W,2,21,10.5,0,jared-ellerson-1
Marculus Elliott,2004-09-04,1,Alabama-Birmingham,,Baylor,W,16,83,5.2,0,marculus-elliott-1
Danny Embick,2004-09-04,1,Florida Atlantic,@,Hawaii,W,1,8,8.0,0,danny-embick-1
Jamar Enzor,2004-09-04,1,Cincinnati,@,Ohio State,L,1,13,13.0,0,jamar-enzor-1
Jason Evans,2004-09-04,1,Stanford,,San Jose State,W,1,-4,-4.0,0,jason-evans-1
Jonathan Evans,2004-09-04,1,Baylor,@,Alabama-Birmingham,L,1,-1,-1.0,0,jonathan-evans-1
Markis Facyson,2004-09-04,1,Rutgers,,Michigan State,W,4,11,2.8,0,markis-facyson-1
Curtis Falany,2004-09-04,1,Alabama-Birmingham,,Baylor,W,2,3,1.5,0,curtis-falany-1
Lamar Ferguson,2004-09-04,1,San Jose State,@,Stanford,L,10,6,0.6,0,lamar-ferguson-1
Umar Ferguson,2004-09-04,1,Temple,,Virginia,L,5,28,5.6,0,umar-ferguson-1
Joel Filani,2004-09-04,1,Texas Tech,@,Southern Methodist,W,1,-1,-1.0,0,joel-filani-1
Austin Flynn,2004-09-04,1,Iowa State,,Northern Iowa,W,2,10,5.0,0,austin-flynn-1
Chris Forbes,2004-09-04,1,Utah State,@,Alabama,L,11,28,2.5,0,chris-forbes-1
Justin Forsett,2004-09-04,1,California,@,Air Force,W,7,34,4.9,1,justin-forsett-1
Matt Forte,2004-09-04,1,Tulane,@,Mississippi State,L,5,13,2.6,0,matt-forte-1
Michael Franklin,2004-09-04,1,San Diego State,,Idaho State,W,12,101,8.4,1,michael-franklin-1
Charlie Frye,2004-09-04,1,Akron,@,Penn State,L,10,17,1.7,0,charlie-frye-1
Kevin Fulton,2004-09-04,1,Wyoming,,Appalachian State,W,3,-1,-0.3,0,kevin-fulton-1
Jamarcus Gaither,2004-09-04,1,Memphis,@,Mississippi,W,2,10,5.0,0,jamarcus-gaither-1
Chris Ganter,2004-09-04,1,Penn State,,Akron,W,1,-5,-5.0,0,chris-ganter-1
Mike Gasparato,2004-09-04,1,Penn State,,Akron,W,6,16,2.7,0,mike-gasparato-1
Andrea Gause,2004-09-04,1,South Carolina,@,Vanderbilt,W,6,25,4.2,0,andrea-gause-1
Nehemiah Glover,2004-09-04,1,Texas Tech,@,Southern Methodist,W,2,-1,-0.5,0,nehemiah-glover-1
Jonathan Golden,2004-09-04,1,Baylor,@,Alabama-Birmingham,L,1,1,1.0,0,jonathan-golden-1
Charles Gordon,2004-09-04,1,Kansas,,Tulsa,W,1,0,0.0,0,charles-gordon-1
Bruce Gradkowski,2004-09-04,1,Toledo,@,Minnesota,L,2,4,2.0,0,bruce-gradkowski-1
Rashaun Grant,2004-09-04,1,Georgia Tech,,Samford,W,17,75,4.4,0,rashaun-grant-1
Andy Gray,2004-09-04,1,Air Force,,California,L,3,-9,-3.0,0,andy-gray-1
Gonzie Gray,2004-09-04,1,South Carolina,@,Vanderbilt,W,5,26,5.2,0,gonzie-gray-1
Clark Green,2004-09-04,1,Kansas,,Tulsa,W,6,23,3.8,0,clark-green-1
Skyler Green,2004-09-04,1,Louisiana State,,Oregon State,W,1,-6,-6.0,0,skyler-green-1
Tierre Green,2004-09-04,1,Nebraska,,Western Illinois,W,7,112,16.0,2,tierre-green-1
BenJarvus Green-Ellis,2004-09-04,1,Indiana,,Central Michigan,W,28,97,3.5,1,benjarvus-green-ellis-1
David Greene,2004-09-04,1,Georgia,,Georgia Southern,W,3,2,0.7,0,david-greene-1
Gino Guidugli,2004-09-04,1,Cincinnati,@,Ohio State,L,2,4,2.0,0,gino-guidugli-1
Matt Gurule,2004-09-04,1,New Mexico State,@,Arkansas,L,1,0,0.0,0,matt-gurule-1
Darrell Hackney,2004-09-04,1,Alabama-Birmingham,,Baylor,W,8,35,4.4,1,darrell-hackney-1
Marques Hagans,2004-09-04,1,Virginia,@,Temple,W,5,25,5.0,1,marques-hagans-1
Justise Hairston,2004-09-04,1,Rutgers,,Michigan State,W,15,30,2.0,0,justise-hairston-1
Josh Haldi,2004-09-04,1,Northern Illinois,@,Maryland,L,1,5,5.0,0,josh-haldi-1
Charles Hales,2004-09-04,1,West Virginia,,East Carolina,W,1,11,11.0,0,charles-hales-1
Ahmard Hall,2004-09-04,1,Texas,,North Texas,W,1,1,1.0,1,ahmard-hall-1
Matt Hall,2004-09-04,1,Navy,,Duke,W,1,2,2.0,0,matt-hall-1
Maurice Hall,2004-09-04,1,Ohio State,,Cincinnati,W,7,14,2.0,0,maurice-hall-1
Richard Hall,2004-09-04,1,Cincinnati,@,Ohio State,L,14,40,2.9,0,richard-hall-1
Scott Hall,2004-09-04,1,North Texas,@,Texas,L,3,6,2.0,0,scott-hall-1
Tramain Hall,2004-09-04,1,North Carolina State,,Richmond,W,1,-2,-2.0,0,tramain-hall-1
E.B. Halsey,2004-09-04,1,Illinois,,Florida A&M,W,16,79,4.9,2,eb-halsey-1
Albert Hardy,2004-09-04,1,Texas,,North Texas,W,3,4,1.3,0,albert-hardy-1
Michael Harrington,2004-09-04,1,Idaho,@,Boise State,L,6,-22,-3.7,0,michael-harrington-1
A.J. Harris,2004-09-04,1,Northern Illinois,@,Maryland,L,22,94,4.3,0,aj-harris-2
Gilbert Harris,2004-09-04,1,Arizona,,Northern Arizona,W,3,7,2.3,0,gilbert-harris-1
Joseph Harris,2004-09-04,1,Wyoming,,Appalachian State,W,11,82,7.5,2,joseph-harris-1
Kay-Jay Harris,2004-09-04,1,West Virginia,,East Carolina,W,25,337,13.5,4,kay-jay-harris-1
Ivan Harrison,2004-09-04,1,Wyoming,,Appalachian State,W,7,50,7.1,0,ivan-harrison-1
Josh Harrison,2004-09-04,1,Louisiana,,Northwestern State,W,6,0,0.0,0,josh-harrison-2
Michael Hart,2004-09-04,1,Michigan,,Miami (OH),W,3,20,6.7,0,michael-hart-1
Ryan Hart,2004-09-04,1,Rutgers,,Michigan State,W,2,-3,-1.5,0,ryan-hart-1
Ryan Hawk,2004-09-04,1,Ohio,,Virginia Military Institute,W,4,-34,-8.5,0,ryan-hawk-1
Alex Haynes,2004-09-04,1,Central Florida,@,Wisconsin,L,21,56,2.7,0,alex-haynes-1
Gary Heaggans,2004-09-04,1,Kansas,,Tulsa,W,1,2,2.0,0,gary-heaggans-1
Kris Heavner,2004-09-04,1,Arizona,,Northern Arizona,W,3,-4,-1.3,0,kris-heavner-1
