Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Denzel Butler,2018-09-15,2,Akron,@,Northwestern,W,4,1,5,0.0,0.0,denzel-butler-1
Jabari Butler,2018-09-15,3,Penn State,,Kent State,W,1,0,1,0.0,0.0,jabari-butler-1
Jordan Butler,2018-09-15,3,Miami (FL),@,Toledo,W,0,1,1,0.0,0.0,jordan-butler-2
Kameron Butler,2018-09-15,3,Miami (OH),@,Minnesota,L,0,1,1,0.0,0.0,kameron-butler-1
Percy Butler,2018-09-15,2,Louisiana,@,Mississippi State,L,1,0,1,0.0,0.0,percy-butler-1
Treyjohn Butler,2018-09-15,3,Stanford,,California-Davis,W,1,0,1,0.0,0.0,treyjohn-butler-1
Jake Byczko,2018-09-15,4,Massachusetts,@,Florida International,L,1,3,4,0.0,0.0,jake-byczko-1
Brandon Byner,2018-09-15,3,Arkansas State,@,Tulsa,W,1,1,2,0.0,0.0,brandon-byner-1
Camryn Bynum,2018-09-15,3,California,,Idaho State,W,1,1,2,0.0,0.0,camryn-bynum-1
Roscoe Byrd,2018-09-15,3,Georgia Southern,@,Clemson,L,3,1,4,1.0,0.0,roscoe-byrd-1
Amonte Caban,2018-09-15,3,Louisville,,Western Kentucky,W,1,1,2,0.0,0.0,amonte-caban-1
Hugh Cade,2018-09-15,2,Akron,@,Northwestern,W,1,0,1,0.0,0.0,hugh-cade-1
Conner Cain,2018-09-15,4,Wyoming,,Wofford,W,0,2,2,0.0,0.0,conner-cain-1
Pasquale Calcagno,2018-09-15,3,Miami (OH),@,Minnesota,L,0,1,1,0.5,0.5,pasquale-calcagno-1
Grant Calcaterra,2018-09-15,3,Oklahoma,@,Iowa State,W,1,0,1,0.0,0.0,grant-calcaterra-1
Ikie Calderon,2018-09-15,3,Eastern Michigan,@,Buffalo,L,6,5,11,0.0,0.0,ikie-calderon-1
Vince Calhoun,2018-09-15,3,Eastern Michigan,@,Buffalo,L,5,7,12,0.0,0.0,vince-calhoun-1
Jacob Callier,2018-09-15,3,Colorado,,New Hampshire,W,1,0,1,1.0,1.0,jacob-callier-1
Bo Calvert,2018-09-15,3,UCLA,,Fresno State,L,1,2,3,0.0,0.0,bo-calvert-1
Keyshon Camp,2018-09-15,3,Pittsburgh,,Georgia Tech,W,3,0,3,0.0,0.0,keyshon-camp-1
Greg Campbell Jr.,2018-09-15,3,Texas-San Antonio,@,Kansas State,L,1,0,1,0.0,0.0,greg-campbell-3
Christian Campbell,2018-09-15,3,Georgia Tech,@,Pittsburgh,L,2,1,3,0.0,0.0,christian-campbell-2
Darius Campbell,2018-09-15,4,Colorado State,@,Florida,L,2,1,3,0.0,0.0,darius-campbell-1
Kyree Campbell,2018-09-15,3,Florida,,Colorado State,W,2,1,3,1.0,0.0,kyree-campbell-1
Phil Campbell,2018-09-15,3,Pittsburgh,,Georgia Tech,W,1,1,2,0.0,0.0,phil-campbell-1
Tyson Campbell,2018-09-15,3,Georgia,,Middle Tennessee State,W,3,0,3,0.0,0.0,tyson-campbell-1
Diamon Cannon,2018-09-15,3,Tulsa,,Arkansas State,L,0,2,2,0.0,0.0,diamon-cannon-1
DeShawn Capers-Smith,2018-09-15,3,Texas A&M,,Louisiana-Monroe,W,1,2,3,0.0,0.0,deshawn-capers-smith-1
Owen Carney Jr.,2018-09-15,3,Illinois,N,South Florida,L,0,1,1,0.0,0.0,owen-carney-jr-1
Tariq Carpenter,2018-09-15,3,Georgia Tech,@,Pittsburgh,L,5,0,5,1.0,0.0,tariq-carpenter-1
Ryan Carroll,2018-09-15,3,Connecticut,,Rhode Island,W,3,0,3,0.0,0.0,ryan-carroll-1
Michael Carter II,2018-09-15,3,Duke,@,Baylor,W,0,1,1,0.0,0.0,michael-carter-ii-1
Andre Carter,2018-09-15,3,Western Michigan,,Delaware State,W,3,1,4,2.0,0.0,andre-carter-5
Jerard Carter,2018-09-15,3,Houston,@,Texas Tech,L,2,2,4,0.5,0.0,jerard-carter-1
Shyheim Carter,2018-09-15,3,Alabama,@,Mississippi,W,1,1,2,0.0,0.0,shyheim-carter-1
Trey Carter,2018-09-15,3,Oklahoma State,,Boise State,W,0,1,1,0.0,0.0,trey-carter-1
Zachary Carter,2018-09-15,3,Florida,,Colorado State,W,0,1,1,0.0,0.0,zachary-carter-1
Jarrod Carter-McLin,2018-09-15,3,Texas-San Antonio,@,Kansas State,L,2,1,3,0.0,0.0,jarrod-carter-mclin-1
Trae Carter-Wells,2018-09-15,3,Nevada,,Oregon State,W,1,0,1,0.0,0.0,trae-carter-wells-2
Blake Cashman,2018-09-15,3,Minnesota,,Miami (OH),W,0,3,3,0.0,0.0,blake-cashman-1
Tariq Castro-Fields,2018-09-15,3,Penn State,,Kent State,W,3,0,3,1.0,0.0,tariq-castro-fields-1
Kyle Celli,2018-09-15,3,Washington State,,Eastern Washington,W,1,0,1,0.0,0.0,kyle-celli-1
Edgar Cerenord,2018-09-15,3,Duke,@,Baylor,W,0,1,1,0.5,0.0,edgar-cerenord-1
Austin Chambers,2018-09-15,3,Brigham Young,@,Wisconsin,W,0,2,2,0.0,0.0,austin-chambers-1
Isaiah Chambers,2018-09-15,3,Houston,@,Texas Tech,L,1,0,1,1.0,1.0,isaiah-chambers-1
Tajhea Chambers,2018-09-15,3,Arkansas State,@,Tulsa,W,1,8,9,0.5,0.5,tajhea-chambers-1
Tyrone Chambers,2018-09-15,2,Toledo,,Miami (FL),L,0,3,3,0.0,0.0,tyrone-chambers-1
Jarrod Chandler,2018-09-15,3,Arkansas State,@,Tulsa,W,0,2,2,0.0,0.0,jerrod-chandler-1
Marlon Character,2018-09-15,3,Louisville,,Western Kentucky,W,2,1,3,0.0,0.0,marlon-character-1
Miles Cheatum,2018-09-15,3,San Diego State,,Arizona State,W,1,2,3,1.0,1.0,miles-cheatum-1
Claudin Cherrelus,2018-09-15,4,Massachusetts,@,Florida International,L,0,3,3,0.0,0.0,claudin-cherrelus-1
Nate Childress,2018-09-15,2,Toledo,,Miami (FL),L,1,3,4,0.0,0.0,nate-childress-1
Max Chizmar,2018-09-15,3,Penn State,,Kent State,W,0,1,1,0.0,0.0,max-chizmar-1
Zeno Choi,2018-09-15,4,Hawaii,@,Army,L,2,4,6,1.5,0.0,zeno-choi-1
Cole Christiansen,2018-09-15,3,Army,,Hawaii,W,2,0,2,0.0,0.0,cole-christiansen-1
Demarcus Christmas,2018-09-15,3,Florida State,@,Syracuse,L,2,1,3,0.0,0.0,demarcus-christmas-1
Chukwudi Chukwu,2018-09-15,2,Ohio,N,Virginia,L,1,0,1,1.0,1.0,chukwudi-chukwu-1
Denzel Chukwukelu,2018-09-15,3,Texas-El Paso,@,Tennessee,L,1,0,1,0.0,0.0,denzel-chukwukelu-1
Andre Cisco,2018-09-15,3,Syracuse,,Florida State,W,3,0,3,0.0,0.0,andre-cisco-1
Stefan Claiborne,2018-09-15,3,Western Michigan,,Delaware State,W,3,1,4,1.0,0.0,stefan-claiborne-1
Justin Clark,2018-09-15,2,Toledo,,Miami (FL),L,0,3,3,0.0,0.0,justin-clark-1
Khairi Clark,2018-09-15,3,Florida,,Colorado State,W,0,3,3,0.0,0.0,khairi-clark-1
Macon Clark,2018-09-15,3,Tulane,@,Alabama-Birmingham,L,1,0,1,0.0,0.0,macon-clark-1
OJ Clark,2018-09-15,4,New Mexico State,,New Mexico,L,1,0,1,0.0,0.0,oj-clark-1
Tyler Clark,2018-09-15,3,Georgia,,Middle Tennessee State,W,2,2,4,0.0,0.0,tyler-clark-3
Devon Clarke,2018-09-15,3,Syracuse,,Florida State,W,2,0,2,0.0,0.0,devon-clarke-1
Chase Claypool,2018-09-15,3,Notre Dame,,Vanderbilt,W,1,0,1,0.0,0.0,chase-claypool-1
Najee Clayton,2018-09-15,3,Western Michigan,,Delaware State,W,1,3,4,1.5,1.0,najee-clayton-1
Malik Clements,2018-09-15,3,Cincinnati,,Alabama A&M,W,0,1,1,0.0,0.0,malik-clements-1
Rodney Clemons,2018-09-15,3,Southern Methodist,@,Michigan,L,7,0,7,0.0,0.0,rodney-clemons-1
Justin Clifton,2018-09-15,3,Arkansas State,@,Tulsa,W,3,4,7,1.0,0.0,justin-clifton-1
Trent Cloud,2018-09-15,3,Cincinnati,,Alabama A&M,W,1,0,1,0.0,0.0,trent-cloud-1
Josiah Coatney,2018-09-15,3,Mississippi,,Alabama,L,3,1,4,0.0,0.0,josiah-coatney-1
Brian Cobbs,2018-09-15,3,Maryland,,Temple,L,1,0,1,0.0,0.0,brian-cobbs-2
Nick Coe,2018-09-15,3,Auburn,,Louisiana State,L,2,1,3,1.0,0.0,nick-coe-1
Djimon Colbert,2018-09-15,3,Iowa,,Northern Iowa,W,0,2,2,0.0,0.0,djimon-colbert-1
Brian Cole,2018-09-15,3,Mississippi State,,Louisiana,W,0,1,1,0.0,0.0,brian-cole-1
Riley Cole,2018-09-15,3,South Alabama,,Texas State,W,1,2,3,0.0,0.0,riley-cole-1
Dayven Coleman,2018-09-15,3,Arizona,,Southern Utah,W,3,2,5,0.0,0.0,dayven-coleman-1
Douglas Coleman,2018-09-15,3,Texas Tech,,Houston,W,2,3,5,0.0,0.0,douglas-coleman-1
Kendall Coleman,2018-09-15,3,Syracuse,,Florida State,W,3,0,3,2.0,2.0,kendall-coleman-1
Kholbe Coleman,2018-09-15,3,Bowling Green State,,Eastern Kentucky,W,4,6,10,0.0,0.0,kholbe-coleman-1
Jordan Collier,2018-09-15,3,Buffalo,,Eastern Michigan,W,4,0,4,1.0,1.0,jordan-collier-1
L.J. Collier,2018-09-15,3,Texas Christian,N,Ohio State,L,0,1,1,0.0,0.0,lj-collier-1
Rosheem Collins,2018-09-15,3,Middle Tennessee State,@,Georgia,L,0,1,1,0.5,0.0,rosheem-collins-1
Tyleek Collins,2018-09-15,3,Nevada-Las Vegas,,Prairie View A&M,W,1,0,1,0.0,0.0,tyleek-collins-1
Zaven Collins,2018-09-15,3,Tulsa,,Arkansas State,L,7,5,12,2.0,0.0,zaven-collins-1
Jake Colman,2018-09-15,3,San Jose State,@,Oregon,L,1,0,1,0.0,0.0,jake-colman-1
Madison Cone,2018-09-15,3,Wisconsin,,Brigham Young,L,3,0,3,0.0,0.0,madison-cone-1
Te'von Coney,2018-09-15,3,Notre Dame,,Vanderbilt,W,3,2,5,0.0,0.0,tevon-coney-1
Trevor Conklin,2018-09-15,3,Central Michigan,@,Northern Illinois,L,1,0,1,0.0,0.0,trevor-conklin-1
Elijah Conliffe,2018-09-15,3,Florida,,Colorado State,W,0,2,2,0.0,0.0,elijah-conliffe-1
Floyd Connell,2018-09-15,3,Louisiana-Monroe,@,Texas A&M,L,2,0,2,0.0,0.0,floyd-connell-1
Ryan Connelly,2018-09-15,3,Wisconsin,,Brigham Young,L,4,4,8,1.0,0.0,ryan-connelly-1
Finto Connolly,2018-09-15,3,Arizona,,Southern Utah,W,2,0,2,0.0,0.0,finto-connolly-1
Dylan Connor,2018-09-15,2,Ohio,N,Virginia,L,4,1,5,0.0,0.0,dylan-connor-1
Anthony Cook,2018-09-15,3,Texas,,Southern California,W,1,1,2,0.0,0.0,anthony-cook-1
Deshon Cooper,2018-09-15,3,Georgia Southern,@,Clemson,L,0,1,1,0.0,0.0,deshon-cooper-1
Jake Cooper,2018-09-15,3,Penn State,,Kent State,W,1,0,1,0.0,0.0,jake-cooper-1
Jonathon Cooper,2018-09-15,3,Ohio State,N,Texas Christian,W,1,3,4,1.0,1.0,jonathon-cooper-1
Max Cooper,2018-09-15,3,Iowa,,Northern Iowa,W,1,0,1,0.0,0.0,max-cooper-1
Tristan Cooper,2018-09-15,3,Arizona,,Southern Utah,W,7,0,7,0.0,0.0,tristan-cooper-2
Marquise Copeland,2018-09-15,3,Cincinnati,,Alabama A&M,W,0,1,1,0.0,0.0,marquise-copeland-1
Josh Corcoran,2018-09-15,3,Northern Illinois,,Central Michigan,W,1,2,3,1.0,1.0,josh-corcoran-1
Antwan Cordy,2018-09-15,3,Syracuse,,Florida State,W,2,0,2,1.0,0.0,antwan-cordy-1
Yusuf Corker,2018-09-15,3,Kentucky,,Murray State,W,0,1,1,0.0,0.0,yusuf-corker-1
Bryce Cosby,2018-09-15,3,Ball State,@,Indiana,L,5,1,6,0.0,0.0,bryce-cosby-1
Doug Costin,2018-09-15,3,Miami (OH),@,Minnesota,L,2,5,7,3.5,1.5,doug-costin-2
TraJon Cotton,2018-09-15,3,Oregon State,@,Nevada,L,1,0,1,0.0,0.0,trajon-cotton-1
Carter Coughlin,2018-09-15,3,Minnesota,,Miami (OH),W,3,0,3,2.0,2.0,carter-coughlin-1
Jacob Covington,2018-09-15,3,Army,,Hawaii,W,1,0,1,0.0,0.0,jacob-covington-1
Byron Cowart,2018-09-15,3,Maryland,,Temple,L,2,3,5,0.0,0.0,byron-cowart-1
Brenton Cox,2018-09-15,3,Georgia,,Middle Tennessee State,W,0,4,4,0.0,0.0,brenton-cox-1
Chandler Cox,2018-09-15,3,Auburn,,Louisiana State,L,1,0,1,0.0,0.0,chandler-cox-1
Tyler Coyle,2018-09-15,3,Connecticut,,Rhode Island,W,4,5,9,0.0,0.0,tyler-coyle-1
Garrett Crall,2018-09-15,4,Wyoming,,Wofford,W,4,2,6,1.0,1.0,garrett-crall-1
Jack Crane,2018-09-15,3,Washington State,,Eastern Washington,W,0,1,1,0.0,0.0,jack-crane-1
Bryce Crawford,2018-09-15,3,San Jose State,@,Oregon,L,1,1,2,0.0,0.0,bryce-crawford-1
Jonathan Crawford,2018-09-15,3,Indiana,,Ball State,W,3,2,5,2.0,1.0,jonathan-crawford-1
Tre' Crawford,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,0,1,0.0,0.0,tre-crawford-1
Xavier Crawford,2018-09-15,3,Central Michigan,@,Northern Illinois,L,0,1,1,0.0,0.0,xavier-crawford-2
Roger Cray,2018-09-15,3,Western Kentucky,@,Louisville,L,2,0,2,1.0,0.0,roger-cray-1
Nizaire Cromartie,2018-09-15,3,Navy,,Lehigh,W,2,1,3,1.0,1.0,nizaire-cromartie-1
Maxx Crosby,2018-09-15,3,Eastern Michigan,@,Buffalo,L,2,0,2,0.0,0.0,maxx-crosby-1
Josh Croslen,2018-09-15,3,Bowling Green State,,Eastern Kentucky,W,0,2,2,0.0,0.0,josh-croslen-1
Aashari Crosswell,2018-09-15,3,Arizona State,@,San Diego State,L,1,0,1,0.0,0.0,aashari-crosswell-1
Evan Croutch,2018-09-15,2,Ohio,N,Virginia,L,1,2,3,0.0,0.0,evan-croutch-1
Tae Crowder,2018-09-15,3,Georgia,,Middle Tennessee State,W,1,3,4,0.0,0.0,tae-crowder-1
Chris Crumb,2018-09-15,3,Ball State,@,Indiana,L,0,1,1,0.0,0.0,chris-crumb-1
Koron Crump,2018-09-15,3,Arizona State,@,San Diego State,L,2,1,3,0.0,0.0,koron-crump-1
Linwood Crump,2018-09-15,3,Temple,@,Maryland,W,1,0,1,0.0,0.0,linwood-crump-1
Anthony Cruz,2018-09-15,3,Temple,@,Maryland,W,1,0,1,0.0,0.0,anthony-cruz-1
Duke Culver,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,0,1,0.0,0.0,duke-culver-1
Gus Cumberlander,2018-09-15,3,Oregon,,San Jose State,W,2,0,2,1.0,1.0,gus-cumberlander-1
Cedrick Cunningham Jr.,2018-09-15,3,Army,,Hawaii,W,1,0,1,0.0,0.0,cedrick-cunningham-jr-1
Kamren Curl,2018-09-15,3,Arkansas,,North Texas,L,3,2,5,0.0,0.0,kamren-curl-1
David Curry,2018-09-15,3,Georgia Tech,@,Pittsburgh,L,1,1,2,0.0,0.0,david-curry-1
Anton Curtis,2018-09-15,3,Western Michigan,,Delaware State,W,0,1,1,0.0,0.0,anton-curtis-1
Noah Curtis,2018-09-15,3,Florida International,,Massachusetts,W,0,4,4,1.0,1.0,noah-curtis-1
Olin Cushion,2018-09-15,3,Florida International,,Massachusetts,W,6,3,9,0.0,0.0,olin-cushion-1
Montrell Custis,2018-09-15,3,Mississippi,,Alabama,L,3,0,3,0.0,0.0,montrell-custis-1
]Darian Dailey,2018-09-15,2,Akron,@,Northwestern,W,1,1,2,0.0,0.0,darian-dailey-1
Hunter Dale,2018-09-15,3,Washington State,,Eastern Washington,W,5,5,10,0.0,0.0,hunter-dale-1
Tae Daley,2018-09-15,3,Vanderbilt,@,Notre Dame,L,2,1,3,0.0,0.0,tae-daley-1
Nate Dalton,2018-09-15,3,Arkansas,,North Texas,L,1,1,2,0.0,0.0,nate-dalton-1
Richard Dames,2018-09-15,3,Florida International,,Massachusetts,W,4,2,6,0.0,0.0,richard-dames-1
Rishard Dames,2018-09-15,3,Florida International,,Massachusetts,W,2,1,3,0.0,0.0,rishard-dames-1
Drew Dan,2018-09-15,4,New Mexico State,,New Mexico,L,1,0,1,0.0,0.0,drew-dan-1
Kash Daniel,2018-09-15,3,Kentucky,,Murray State,W,1,2,3,1.0,0.0,kash-daniel-1
Kengera Daniel,2018-09-15,3,Kentucky,,Murray State,W,2,1,3,0.0,0.0,kengera-daniel-1
Miles Daniel,2018-09-15,3,Kent State,@,Penn State,L,1,0,1,0.0,0.0,miles-daniel-1
Damion Daniels,2018-09-15,2,Nebraska,,Troy,L,1,1,2,0.0,0.0,damion-daniels-1
Darrion Daniels,2018-09-15,3,Oklahoma State,,Boise State,W,1,0,1,0.0,0.0,darrion-daniels-1
Deondre Daniels,2018-09-15,3,Miami (OH),@,Minnesota,L,1,0,1,0.0,0.0,deondre-daniels-1
DJ Daniels,2018-09-15,3,South Alabama,,Texas State,W,1,0,1,0.0,0.0,dj-daniels-1
Gjemar Daniels,2018-09-15,3,Texas State,@,South Alabama,L,3,3,6,1.5,0.0,gjemar-daniels-1
Noah Daniels,2018-09-15,3,Texas Christian,N,Ohio State,L,4,0,4,0.0,0.0,noah-daniels-1
Royce Danielson,2018-09-15,3,Nevada-Las Vegas,,Prairie View A&M,W,0,1,1,0.0,0.0,royce-danielson-1
Mike Danna,2018-09-15,3,Central Michigan,@,Northern Illinois,L,2,3,5,0.0,0.0,mike-danna-1
Cameron Dantzler,2018-09-15,3,Mississippi State,,Louisiana,W,6,1,7,0.0,0.0,cameron-dantzler-1
Tacorian Darden,2018-09-15,3,Western Kentucky,@,Louisville,L,8,0,8,1.0,0.0,tacorian-darden-1
Dae'Lun Darien,2018-09-15,3,Penn State,,Kent State,W,1,0,1,0.0,0.0,daelun-darien-1
Marlon Davidson,2018-09-15,3,Auburn,,Louisiana State,L,4,2,6,1.5,0.0,marlon-davidson-1
Joe Davies,2018-09-15,3,Kansas State,,Texas-San Antonio,W,1,0,1,0.0,0.0,joe-davies-2
Jamal Davis II,2018-09-15,2,Akron,@,Northwestern,W,3,5,8,1.0,0.0,jamal-davis-ii-1
Alex Davis,2018-09-15,2,Nebraska,,Troy,L,0,1,1,0.0,0.0,alex-davis-2
Alvin Davis,2018-09-15,2,Akron,@,Northwestern,W,6,4,10,0.0,0.0,alvin-davis-4
Antione Davis,2018-09-15,3,California,,Idaho State,W,1,1,2,0.0,0.0,antione-davis-1
Carlos Davis,2018-09-15,2,Nebraska,,Troy,L,2,0,2,1.0,1.0,carlos-davis-3
Christian Davis,2018-09-15,3,Southern Methodist,@,Michigan,L,1,0,1,0.0,0.0,christian-davis-1
Davante Davis,2018-09-15,3,Texas,,Southern California,W,3,0,3,0.0,0.0,davante-davis-1
Deshaun Davis,2018-09-15,3,Auburn,,Louisiana State,L,6,7,13,4.0,1.0,deshaun-davis-1
Isaiah Davis,2018-09-15,3,Maryland,,Temple,L,1,5,6,0.0,0.0,isaiah-davis-1
Ishmael Davis,2018-09-15,3,Texas State,@,South Alabama,L,1,3,4,0.5,0.0,ishmael-davis-1
J.D. Davis,2018-09-15,3,Clemson,,Georgia Southern,W,1,3,4,0.0,0.0,jd-davis-1
Jamin Davis,2018-09-15,3,Kentucky,,Murray State,W,2,2,4,0.0,0.0,jamin-davis-1
Javaris Davis,2018-09-15,3,Auburn,,Louisiana State,L,4,2,6,0.0,0.0,javaris-davis-1
Jordan Davis,2018-09-15,3,Georgia,,Middle Tennessee State,W,0,4,4,0.0,0.0,jordan-davis-3
KD Davis,2018-09-15,3,North Texas,@,Arkansas,W,0,1,1,0.0,0.0,kd-davis-1
Khalil Davis,2018-09-15,2,Nebraska,,Troy,L,1,1,2,0.0,0.0,khalil-davis-1
Pono Davis,2018-09-15,3,Southern Methodist,@,Michigan,L,0,2,2,0.0,0.0,pono-davis-1
Raekwon Davis,2018-09-15,3,Alabama,@,Mississippi,W,2,1,3,0.5,0.0,raekwon-davis-1
RaVon Davis,2018-09-15,3,Maryland,,Temple,L,2,0,2,0.0,0.0,ravon-davis-1
Tyreke Davis,2018-09-15,3,North Texas,@,Arkansas,W,2,2,4,0.0,0.0,tyreke-davis-1
Vincent Davis,2018-09-15,3,South Florida,N,Illinois,W,5,0,5,0.0,0.0,vincent-davis-2
William Davis,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,1,1,2,0.0,0.0,william-davis-1
Jimmy Daw,2018-09-15,3,Ball State,@,Indiana,L,8,0,8,2.0,0.0,jimmy-daw-1
Zac Dawe,2018-09-15,3,Brigham Young,@,Wisconsin,W,1,1,2,1.0,1.0,zac-dawe-1
Will Dawkins,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,0,1,0.0,0.0,will-dawkins-1
Chase Day,2018-09-15,3,Louisiana-Monroe,@,Texas A&M,L,0,5,5,0.0,0.0,chase-day-1
Trey Dean III,2018-09-15,3,Florida,,Colorado State,W,1,1,2,0.0,0.0,trey-dean-iii-1
Jamel Dean,2018-09-15,3,Auburn,,Louisiana State,L,2,0,2,0.0,0.0,jamel-dean-1
Winston DeLattiboudere,2018-09-15,3,Minnesota,,Miami (OH),W,1,1,2,0.0,0.0,winston-delattiboudere-1
Grant Delpit,2018-09-15,3,Louisiana State,@,Auburn,W,7,3,10,1.0,0.0,grant-delpit-1
Malik Demby,2018-09-15,4,New Mexico State,,New Mexico,L,0,1,1,0.0,0.0,malik-demby-1
Trevor Denbow,2018-09-15,3,Southern Methodist,@,Michigan,L,4,2,6,1.0,0.0,trevor-denbow-1
Bruno DeRose,2018-09-15,3,Boise State,@,Oklahoma State,L,1,0,1,0.0,0.0,bruno-derose-1
AJ DeShazor,2018-09-15,3,South Alabama,,Texas State,W,0,4,4,0.0,0.0,aj-deshazor-1
Brayden DeVault-Smith,2018-09-15,3,Vanderbilt,@,Notre Dame,L,1,0,1,0.0,0.0,brayden-devault-smith-1
Lance Deveaux Jr.,2018-09-15,3,Northern Illinois,,Central Michigan,W,5,4,9,0.0,0.0,lance-deveaux-jr-1
Tai'yon Devers,2018-09-15,3,Minnesota,,Miami (OH),W,0,1,1,0.0,0.0,taiyon-devers-1
Micah Dew-Treadway,2018-09-15,3,Notre Dame,,Vanderbilt,W,1,0,1,0.0,0.0,micah-dew-treadway-1
Damion Dickens,2018-09-15,4,Colorado State,@,Florida,L,0,2,2,0.0,0.0,damion-dickens-1
Mar'Sean Diggs,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,0,1,0.0,0.0,marsean-diggs-1
Trevon Diggs,2018-09-15,3,Alabama,@,Mississippi,W,1,0,1,0.0,0.0,trevon-diggs-1
D'Andre Dill,2018-09-15,3,Central Michigan,@,Northern Illinois,L,0,2,2,0.0,0.0,dandre-dill-1
Victor Dimukeje,2018-09-15,3,Duke,@,Baylor,W,2,2,4,1.5,0.0,victor-dimukeje-1
Joe Dineen,2018-09-15,3,Kansas,,Rutgers,W,6,4,10,0.0,0.0,joe-dineen-1
Jeremiah Dinson,2018-09-15,3,Auburn,,Louisiana State,L,2,0,2,0.0,0.0,jeremiah-dinson-1
Karamo Dioubate,2018-09-15,3,Temple,@,Maryland,W,1,0,1,0.0,1.0,karamo-dioubate-1
Trey Dishon,2018-09-15,3,Kansas State,,Texas-San Antonio,W,3,1,4,0.0,0.0,trey-dishon-1
Chris Ditommaso,2018-09-15,4,Massachusetts,@,Florida International,L,0,1,1,0.0,0.0,chris-ditommaso-1
Michael Divinity Jr.,2018-09-15,3,Louisiana State,@,Auburn,W,2,4,6,1.5,0.5,michael-divinity-jr-1
D'Cota Dixon,2018-09-15,3,Wisconsin,,Brigham Young,L,4,0,4,0.0,0.0,dcota-dixon-1
Tyrel Dodson,2018-09-15,3,Texas A&M,,Louisiana-Monroe,W,2,2,4,0.0,0.0,tyrel-dodson-1
Michael Dogbe,2018-09-15,3,Temple,@,Maryland,W,5,2,7,3.5,2.5,michael-dogbe-1
Jordan Domineck,2018-09-15,3,Georgia Tech,@,Pittsburgh,L,1,0,1,0.0,0.0,jordan-domineck-1
Mason Donaldson,2018-09-15,3,Connecticut,,Rhode Island,W,1,0,1,0.0,0.0,mason-donaldson-1
Ross Donelly,2018-09-15,3,Mississippi,,Alabama,L,0,2,2,0.0,0.0,ross-donelly-1
Jared Dorsa,2018-09-15,2,Ohio,N,Virginia,L,3,3,6,0.0,0.0,jared-dorsa-1
Derek Dorsey,2018-09-15,3,Louisville,,Western Kentucky,W,1,1,2,0.0,0.0,derek-dorsey-1
Vaughnte Dorsey,2018-09-15,3,Texas Tech,,Houston,W,3,1,4,1.0,0.0,vaughnte-dorsey-1
Malik Dorton,2018-09-15,3,Southern California,@,Texas,L,1,1,2,0.0,0.0,malik-dorton-1
Jomon Dotson,2018-09-15,3,Nevada,,Oregon State,W,11,0,11,0.0,0.0,jomon-dotson-1
Colt Doughty,2018-09-15,3,California,,Idaho State,W,1,0,1,0.0,0.0,colt-doughty-1
Juwan Dowels,2018-09-15,3,Western Michigan,,Delaware State,W,1,0,1,0.0,0.0,juwan-dowels-1
Josh Drayden,2018-09-15,3,California,,Idaho State,W,2,0,2,0.0,0.0,josh-drayden-1
Joel Dublanko,2018-09-15,3,Cincinnati,,Alabama A&M,W,1,2,3,0.0,0.0,joel-dublanko-1
Tymere Dubose,2018-09-15,3,Kentucky,,Murray State,W,1,1,2,0.0,0.0,tymere-dubose-1
Cole Dubots,2018-09-15,3,Washington State,,Eastern Washington,W,1,1,2,0.0,0.0,cole-dubots-1
Cameron Dudeck,2018-09-15,3,Navy,,Lehigh,W,0,1,1,0.0,0.0,cameron-dudeck-1
Mack Duffin,2018-09-15,3,Miami (OH),@,Minnesota,L,0,1,1,0.0,0.0,mack-duffin-1
Jaohne Duggan,2018-09-15,3,Rutgers,@,Kansas,L,1,1,2,0.0,0.0,jaohne-duggan-1
Kendrick Duncan Jr.,2018-09-15,3,Georgia Southern,@,Clemson,L,5,4,9,0.0,0.0,kendrick-duncan-jr-1
Alec Dunham,2018-09-15,3,Texas Christian,N,Ohio State,L,1,1,2,1.0,1.0,alec-dunham-1
Marlon Dunlap,2018-09-15,3,Florida,,Colorado State,W,0,1,1,0.0,0.0,marlon-dunlap-1
Terence Dunlap,2018-09-15,3,Troy,@,Nebraska,W,2,0,2,0.0,0.0,terence-dunlap-1
Devante' Dunn,2018-09-15,2,Toledo,,Miami (FL),L,0,1,1,0.5,0.0,devante-dunn-1
Isaiah Dunn,2018-09-15,3,Oregon State,@,Nevada,L,1,0,1,0.0,0.0,isaiah-dunn-1
Cory Durden,2018-09-15,3,Florida State,@,Syracuse,L,0,1,1,0.0,0.0,cory-durden-1
Landis Durham,2018-09-15,3,Texas A&M,,Louisiana-Monroe,W,4,2,6,1.0,1.0,landis-durham-1
Coney Durr,2018-09-15,3,Minnesota,,Miami (OH),W,1,0,1,0.0,0.0,coney-durr-1
Michael Dwumfour,2018-09-15,3,Michigan,,Southern Methodist,W,1,1,2,0.0,0.0,michael-dwumfour-1
Troy Dye,2018-09-15,3,Oregon,,San Jose State,W,1,4,5,0.0,0.0,troy-dye-1
