Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Nathan Herrold,2012-09-15,3,Arkansas State,@,Nebraska,L,0,0,0,1,nathan-herrold-1
David Hinds,2012-09-15,3,Florida Atlantic,@,Georgia,L,0,0,0,1,david-hinds-1
Drequan Hoskey,2012-09-15,3,Virginia,@,Georgia Tech,L,0,0,0,1,drequan-hoskey-1
Mitch Huelsing,2012-09-15,3,Memphis,,Middle Tennessee State,L,0,0,0,1,mitch-huelsing-1
D.J. Hunter,2012-09-15,3,Marshall,,Ohio,L,0,0,0,1,dj-hunter-1
Shervarius Jackson,2012-09-15,3,Arkansas State,@,Nebraska,L,1,0,0,1,shervarius-jackson-1
Bryson James,2012-09-15,3,South Alabama,@,North Carolina State,L,0,0,0,1,bryson-james-1
Andy Jennings,2012-09-15,3,Fresno State,,Colorado,W,0,0,0,1,andy-jennings-1
Chris Jones,2012-09-15,3,Bowling Green State,@,Toledo,L,0,0,0,1,chris-jones-6
David Jones,2012-09-15,3,Middle Tennessee State,@,Memphis,W,0,0,0,1,david-jones-4
Lenny Jones,2012-09-15,3,Nevada,,Northwestern State,W,0,0,0,1,lenny-jones-1
Kalonji Kashama,2012-09-15,3,Eastern Michigan,@,Purdue,L,0,0,0,2,kalonji-kashama-1
Keni Kaufusi,2012-09-15,3,California,@,Ohio State,L,0,0,0,1,keni-kaufusi-1
Hank Keighley,2012-09-15,3,Toledo,,Bowling Green State,W,0,0,0,1,hank-keighley-1
Andrae Kirk,2012-09-15,3,Florida Atlantic,@,Georgia,L,0,0,0,1,andrae-kirk-1
Joe Kruger,2012-09-15,3,Utah,,Brigham Young,W,0,0,0,1,joe-kruger-1
Jared Leaf,2012-09-15,2,Hawaii,,Lamar,W,0,0,0,1,jared-leaf-1
Terrance Lloyd,2012-09-15,2,Baylor,,Sam Houston State,W,0,0,0,1,terrance-lloyd-2
Star Lotulelei,2012-09-15,3,Utah,,Brigham Young,W,0,0,0,1,star-lotulelei-1
Stansly Maponga,2012-09-15,2,Texas Christian,@,Kansas,W,0,0,0,1,stansly-maponga-1
Eric Martin,2012-09-15,3,Nebraska,,Arkansas State,W,0,0,0,1,eric-martin-1
Benson Mayowa,2012-09-15,3,Idaho,@,Louisiana State,L,0,0,0,1,benson-mayowa-1
Bradley McDougald,2012-09-15,3,Kansas,,Texas Christian,L,0,0,0,2,bradley-mcdougald-1
Ty McGill,2012-09-15,3,North Carolina State,,South Alabama,W,0,0,0,1,ty-mcgill-1
Carl Miles,2012-09-15,3,Kansas State,,North Texas,W,0,0,0,1,carl-miles-1
Zach Miller,2012-09-15,3,Troy,,Mississippi State,L,0,0,0,1,zach-miller-2
Josh Mitchell,2012-09-15,3,Nebraska,,Arkansas State,W,0,0,0,1,josh-mitchell-2
C.J. Mosley,2012-09-15,3,Alabama,@,Arkansas,W,0,0,0,1,cj-mosley-1
Trent Murphy,2012-09-15,3,Stanford,,Southern California,W,0,0,0,1,trent-murphy-1
Jim Noel,2012-09-15,3,Boston College,@,Northwestern,L,0,0,0,1,jim-noel-1
Stephen Obeng-Agyapong,2012-09-15,3,Penn State,,Navy,W,0,0,0,1,stephen-obeng-agyapong-1
Julien Obioha,2012-09-15,2,Texas A&M,@,Southern Methodist,W,0,0,0,1,julien-obioha-1
Toben Opurum,2012-09-15,3,Kansas,,Texas Christian,L,0,0,0,1,toben-opurum-1
Norkeithus Otis,2012-09-15,3,North Carolina,@,Louisville,L,0,0,0,1,norkeithus-otis-1
Jeoffrey Pagan,2012-09-15,3,Alabama,@,Arkansas,W,0,0,0,1,jeoffrey-pagan-1
Evan Palelei,2012-09-15,2,Navy,@,Penn State,L,0,0,0,1,evan-palelei-1
Jahmahl Pardner,2012-09-15,3,Pittsburgh,,Virginia Tech,W,0,0,0,1,jahmahl-pardner-1
Kevin Pope,2012-09-15,3,Southern Methodist,,Texas A&M,L,0,0,0,1,kevin-pope-1
Eddie Porter,2012-09-15,3,Arkansas State,@,Nebraska,L,1,33,0,1,eddie-porter-1
Blake Poston,2012-09-15,3,Southern Methodist,,Texas A&M,L,0,0,0,1,blake-poston-1
Christian Powell,2012-09-15,3,Colorado,@,Fresno State,L,0,0,0,1,christian-powell-1
Calvin Pryor,2012-09-15,3,Louisville,,North Carolina,W,0,0,0,1,calvin-pryor-1
Kris Redding,2012-09-15,3,Wake Forest,@,Florida State,L,0,0,0,1,kris-redding-1
Giancarlo Revilla,2012-09-15,3,Florida International,@,Central Florida,L,0,0,0,1,giancarlo-revilla-1
Aaron Roberson,2012-09-15,2,Cincinnati,,Delaware State,W,0,0,0,1,aaron-roberson-1
James Roberson,2012-09-15,3,Middle Tennessee State,@,Memphis,W,0,0,0,1,james-roberson-2
Johnny Robinson,2012-09-15,3,Akron,,Morgan State,W,0,0,0,1,johnny-robinson-3
Lowell Rose,2012-09-15,3,Tulsa,,Nicholls State,W,0,0,0,1,lowell-rose-1
Rudolph,2012-09-15,3,Boston College,@,Northwestern,L,0,0,0,1,rudolph-1
Ryan Shazier,2012-09-15,3,Ohio State,,California,W,0,0,0,1,ryan-shazier-1
Deontae Skinner,2012-09-15,3,Mississippi State,@,Troy,W,0,0,0,1,deontae-skinner-1
Yawin Smallwood,2012-09-15,3,Connecticut,@,Maryland,W,0,0,0,1,yawin-smallwood-1
Cordero Smith,2012-09-15,2,Louisiana-Monroe,@,Auburn,L,0,0,0,1,cordero-smith-1
Keith Smith,2012-09-15,3,San Jose State,,Colorado State,W,0,0,0,1,keith-smith-2
Phillip Steward,2012-09-15,3,Houston,@,UCLA,L,0,0,0,1,phillip-steward-1
T.J. Stripling,2012-09-15,3,Georgia,,Florida Atlantic,W,0,0,0,1,tj-stripling-1
Jaytee Swanson,2012-09-15,3,Miami (OH),@,Boise State,L,0,0,0,1,jaytee-swanson-1
A.J. Tarpley,2012-09-15,3,Stanford,,Southern California,W,0,0,0,1,aj-tarpley-2
Jared Tevis,2012-09-15,3,Arizona,,South Carolina State,W,0,0,0,1,jared-tevis-1
Marcus Trice,2012-09-15,3,North Texas,@,Kansas State,L,0,0,0,1,marcus-trice-1
Kyle Tudor,2012-09-15,3,East Carolina,@,Southern Mississippi,W,0,0,0,1,kyle-tudor-1
Stephon Tuitt,2012-09-15,3,Notre Dame,@,Michigan State,W,0,0,0,1,stephon-tuitt-1
Kyle Van Noy,2012-09-15,3,Brigham Young,@,Utah,L,0,0,0,1,kyle-van-noy-1
Chase Vasser,2012-09-15,3,Georgia,,Florida Atlantic,W,0,0,0,1,chase-vasser-1
Zach Vigil,2012-09-15,3,Utah State,@,Wisconsin,L,0,0,0,1,zach-vigil-1
Triston Wade,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,0,0,0,1,triston-wade-1
Ian Wells,2012-09-15,3,Ohio,@,Marshall,W,0,0,0,1,ian-wells-1
Julius White,2012-09-15,3,Rice,@,Louisiana Tech,L,0,0,0,2,julius-white-1
Duke Williams,2012-09-15,3,Nevada,,Northwestern State,W,1,51,0,1,duke-williams-1
Tourek Williams,2012-09-15,3,Florida International,@,Central Florida,L,0,0,0,1,tourek-williams-1
Andrew Wilson,2012-09-15,3,Missouri,,Arizona State,W,0,0,0,1,andrew-wilson-2
Beau Yap,2012-09-15,2,Hawaii,,Lamar,W,0,0,0,1,beau-yap-1
Robert Young,2012-09-15,3,Akron,,Morgan State,W,0,0,0,1,robert-young-1
Roosevelt Nix,2012-09-19,3,Kent State,@,Buffalo,W,0,0,0,1,roosevelt-nix-1
Demarcus Lawrence,2012-09-20,3,Boise State,,Brigham Young,W,0,0,0,1,demarcus-lawrence-1
Jamar Taylor,2012-09-20,3,Boise State,,Brigham Young,W,0,0,0,1,jamar-taylor-2
Bryce Hager,2012-09-21,3,Baylor,@,Louisiana-Monroe,W,0,0,0,1,bryce-hager-1
Denicos Allen,2012-09-22,4,Michigan State,,Eastern Michigan,W,0,0,0,1,denicos-allen-1
Kenny Anunike,2012-09-22,4,Duke,,Memphis,W,0,0,0,1,kenny-anunike-1
Toby Ball,2012-09-22,4,New Mexico,@,New Mexico State,W,0,0,0,1,toby-ball-1
Anthony Barr,2012-09-22,4,UCLA,,Oregon State,L,0,0,0,1,anthony-barr-1
Shaq Bell,2012-09-22,4,Colorado State,,Utah State,L,0,0,0,1,shaq-bell-1
Reginald Bowens,2012-09-22,4,South Carolina,,Missouri,W,0,0,0,1,reginald-bowens-1
Javonta Boyd,2012-09-22,4,Kansas State,@,Oklahoma,W,0,0,0,1,javonta-boyd-1
Desmond Bozeman,2012-09-22,4,Western Michigan,,Connecticut,W,1,53,1,1,desmond-bozeman-1
Kenny Brown,2012-09-22,4,Nevada-Las Vegas,,Air Force,W,0,0,0,1,kenny-brown-3
Christian Bryant,2012-09-22,4,Ohio State,,Alabama-Birmingham,W,0,0,0,1,christian-bryant-1
Deone Bucannon,2012-09-22,4,Washington State,,Colorado,L,0,0,0,1,deone-bucannon-1
Michael Buchanan,2012-09-22,4,Illinois,,Louisiana Tech,L,0,0,0,1,michael-buchanan-1
Daeshon Bufford,2012-09-22,4,Tulsa,,Fresno State,W,0,0,0,1,daeshon-bufford-1
Jared Byers,2012-09-22,4,Washington State,,Colorado,L,0,0,0,1,jared-byers-1
Taveze Calhoun,2012-09-22,4,Mississippi State,,South Alabama,W,0,0,0,1,taveze-calhoun-1
Davis Cazares,2012-09-22,4,New Mexico State,,New Mexico,L,0,0,0,1,davis-cazares-1
Michael Clay,2012-09-22,4,Oregon,,Arizona,W,0,0,0,1,michael-clay-1
Darwin Cook,2012-09-22,3,West Virginia,,Maryland,W,0,0,0,2,darwin-cook-1
Devin Cook,2012-09-22,4,Pittsburgh,,Gardner-Webb,W,0,0,0,1,devin-cook-1
Keanon Cooper,2012-09-22,4,Minnesota,,Syracuse,W,0,0,0,1,keanon-cooper-1
Christian Covington,2012-09-22,4,Rice,,Marshall,L,0,0,0,1,christian-covington-1
Alden Darby,2012-09-22,4,Arizona State,,Utah,W,0,0,0,1,alden-darby-1
Alex Dixon,2012-09-22,4,North Carolina,,East Carolina,W,0,0,0,1,alex-dixon-1
Seali'I Epenesa,2012-09-22,4,UCLA,,Oregon State,L,0,0,0,1,sealii-epenesa-1
Maurice Falls,2012-09-22,4,East Carolina,@,North Carolina,L,0,0,0,1,maurice-falls-1
Johnnie Farms,2012-09-22,4,Memphis,@,Duke,L,0,0,0,1,johnnie-farms-1
Devonte Fields,2012-09-22,3,Texas Christian,,Virginia,W,0,0,0,1,devonte-fields-1
Marquis Flowers,2012-09-22,4,Arizona,@,Oregon,L,0,0,0,1,marquis-flowers-1
Bre' Ford,2012-09-22,4,Akron,@,Tennessee,L,0,0,0,1,bre-ford-1
Josh Francis,2012-09-22,3,West Virginia,,Maryland,W,0,0,0,1,josh-francis-1
Quinn Giles,2012-09-22,3,Louisiana Tech,@,Illinois,W,0,0,0,1,quinn-giles-1
Ra'Shede Hageman,2012-09-22,4,Minnesota,,Syracuse,W,0,0,0,1,rashede-hageman-1
Siaosi Hala'Api'Api,2012-09-22,4,Wyoming,@,Idaho,W,0,0,0,1,siaosi-halaapiapi-1
Jeremy Harris,2012-09-22,4,New Mexico State,,New Mexico,L,0,0,0,1,jeremy-harris-1
Brent Harstad,2012-09-22,4,Florida Atlantic,@,Alabama,L,0,0,0,1,brent-harstad-1
Paul Hazel,2012-09-22,4,Western Michigan,,Connecticut,W,0,0,0,1,paul-hazel-1
Brock Hekking,2012-09-22,4,Nevada,@,Hawaii,W,0,0,0,1,brock-hekking-1
Jordan Hill,2012-09-22,4,Penn State,,Temple,W,0,0,0,1,jordan-hill-2
Josh Hill,2012-09-22,4,California,@,Southern California,L,0,0,0,1,josh-hill-1
Xavier Hughes,2012-09-22,4,Ohio,,Norfolk State,W,0,0,0,1,xavier-hughes-1
Shawn Jackson,2012-09-22,4,Tulsa,,Fresno State,W,0,0,0,1,shawn-jackson-1
Jimmy Jean,2012-09-22,4,Florida Atlantic,@,Alabama,L,0,0,0,1,jimmy-jean-1
Craig Johnson,2012-09-22,3,Louisiana Tech,@,Illinois,W,0,0,0,1,craig-johnson-4
Jory Johnson,2012-09-22,4,Connecticut,@,Western Michigan,L,0,0,0,1,jory-johnson-1
Dion Jordan,2012-09-22,4,Oregon,,Arizona,W,0,0,0,1,dion-jordan-1
Qushaun Lee,2012-09-22,4,Arkansas State,,Alcorn State,W,0,0,0,1,qushaun-lee-1
Corey Lemonier,2012-09-22,4,Auburn,,Louisiana State,L,0,0,0,1,corey-lemonier-1
Alphonso Lewis,2012-09-22,4,Ohio,,Norfolk State,W,0,0,0,1,alphonso-lewis-1
Travis Long,2012-09-22,4,Washington State,,Colorado,L,0,0,0,1,travis-long-1
Gabe Loper,2012-09-22,4,South Alabama,@,Mississippi State,L,0,0,0,1,gabe-loper-1
Brandon Magee,2012-09-22,4,Arizona State,,Utah,W,0,0,0,1,brandon-magee-1
A.J. Marshall,2012-09-22,4,Wake Forest,,Army,W,0,0,0,1,aj-marshall-1
Michael Mauti,2012-09-22,4,Penn State,,Temple,W,0,0,0,1,michael-mauti-1
Antonio Mitchum,2012-09-22,3,Louisiana Tech,@,Illinois,W,0,0,1,1,antonio-mitchum-1
Sharrod Neasman,2012-09-22,4,Florida Atlantic,@,Alabama,L,0,0,0,1,sharrod-neasman-1
Louis Nix III,2012-09-22,4,Notre Dame,,Michigan,W,0,0,0,1,louis-nix-iii-1
Jasen Oden,2012-09-22,4,Colorado State,,Utah State,L,0,0,0,1,jasen-oden-1
Damon Ogburn Jr.,2012-09-22,4,San Jose State,@,San Diego State,W,0,0,0,1,damon-ogburn-jr-1
Elisha Olabode,2012-09-22,3,Texas Christian,,Virginia,W,0,0,0,1,elisha-olabode-1
Courtney Osborne,2012-09-22,4,Nebraska,,Idaho State,W,0,0,0,1,courtney-osborne-1
Kache Palacio,2012-09-22,4,Washington State,,Colorado,L,0,0,0,1,kache-palacio-1
Eddie Porter,2012-09-22,4,Arkansas State,,Alcorn State,W,0,0,0,1,eddie-porter-1
Rufus Porter,2012-09-22,3,Louisiana Tech,@,Illinois,W,0,0,0,1,rufus-porter-1
Sonny Puletasi,2012-09-22,4,Wyoming,@,Idaho,W,0,0,0,1,sonny-puletasi-1
Mike Purcell,2012-09-22,4,Wyoming,@,Idaho,W,0,0,0,1,mike-purcell-1
Kevin Reddick,2012-09-22,4,North Carolina,,East Carolina,W,0,0,0,1,kevin-reddick-1
Corey Redwine,2012-09-22,3,Tulane,@,Mississippi,L,0,0,0,1,corey-redwine-1
Sheldon Richardson,2012-09-22,4,Missouri,@,South Carolina,L,0,0,0,1,sheldon-richardson-1
Doug Rigg,2012-09-22,3,West Virginia,,Maryland,W,1,51,1,1,doug-rigg-1
Daquan Romero,2012-09-22,4,Virginia,@,Texas Christian,L,0,0,0,1,daquan-romero-1
Marcell Rose,2012-09-22,4,Eastern Michigan,@,Michigan State,L,0,0,0,1,marcell-rose-1
Matt Roth,2012-09-22,4,Virginia Tech,,Bowling Green State,W,0,0,0,1,matt-roth-1
Etienne Sabino,2012-09-22,4,Ohio State,,Alabama-Birmingham,W,0,0,0,1,etienne-sabino-1
Hosam Shahin,2012-09-22,4,Rice,,Marshall,L,0,0,0,1,hosam-shahin-1
Richard Spencer,2012-09-22,4,Texas-El Paso,@,Wisconsin,L,0,0,0,1,richard-spencer-1
Collin Sturdivant,2012-09-22,3,Navy,,Virginia Military Institute,W,0,0,0,1,collin-sturdivant-1
Chaz Sutton,2012-09-22,4,South Carolina,,Missouri,W,0,0,0,1,chaz-sutton-1
Nick Tenhaeff,2012-09-22,4,San Diego State,,San Jose State,L,0,0,0,1,nick-tenhaeff-1
Blake Terry,2012-09-22,4,Texas-San Antonio,,Northwestern Oklahoma State,W,0,0,0,1,blake-terry-1
Jared Tevis,2012-09-22,4,Arizona,@,Oregon,L,0,0,0,2,jared-tevis-1
Reggie Topps,2012-09-22,4,Utah,@,Arizona State,L,0,0,0,1,reggie-topps-1
Ryan Travis,2012-09-22,3,Tulane,@,Mississippi,L,0,0,0,1,ryan-travis-1
Su'A Tuala,2012-09-22,4,Idaho,,Wyoming,L,0,0,0,1,sua-tuala-1
Justin Tuggle,2012-09-22,4,Kansas State,@,Oklahoma,W,0,0,0,1,justin-tuggle-2
David Tuitupou,2012-09-22,4,San Jose State,@,San Diego State,W,0,0,0,1,david-tuitupou-1
Brent Urban,2012-09-22,4,Virginia,@,Texas Christian,L,0,0,0,1,brent-urban-1
Paul Vigo,2012-09-22,4,Colorado,@,Washington State,W,0,0,0,1,paul-vigo-1
Jamal Wallace,2012-09-22,4,Duke,,Memphis,W,0,0,0,1,jamal-wallace-2
Charles Watson,2012-09-22,4,South Alabama,@,Mississippi State,L,0,0,0,1,charles-watson-1
Derek Watt,2012-09-22,4,Wisconsin,,Texas-El Paso,W,0,0,0,1,derek-watt-1
Brandon Watts,2012-09-22,4,Georgia Tech,,Miami (FL),L,0,0,0,1,brandon-watts-1
Kenny Welcome,2012-09-22,3,Tulane,@,Mississippi,L,0,0,0,1,kenny-welcome-1
Andrew Wilson,2012-09-22,4,Missouri,@,South Carolina,L,0,0,0,1,andrew-wilson-2
Chris Young,2012-09-22,4,Arizona State,,Utah,W,0,0,0,1,chris-young-7
Sean Parker,2012-09-27,4,Washington,,Stanford,W,0,0,0,1,sean-parker-1
Josh Shirley,2012-09-27,4,Washington,,Stanford,W,0,0,0,1,josh-shirley-1
Paipai Falemalu,2012-09-28,4,Hawaii,@,Brigham Young,L,0,0,0,1,paipai-falemalu-1
Preston Hadley,2012-09-28,5,Brigham Young,,Hawaii,W,0,0,0,1,preston-hadley-1
Kyle Van Noy,2012-09-28,5,Brigham Young,,Hawaii,W,0,0,0,1,kyle-van-noy-1
Jude Adjei-Barimah,2012-09-29,5,Bowling Green State,,Rhode Island,W,0,0,0,1,jude-adjei-barimah-1
Kwon Alexander,2012-09-29,5,Louisiana State,,Towson,W,0,0,0,1,kwon-alexander-1
Michael Atkinson,2012-09-29,4,Boise State,@,New Mexico,W,0,0,0,2,michael-atkinson-1
T.T. Barber,2012-09-29,4,Middle Tennessee State,@,Georgia Tech,W,0,0,0,1,tt-barber-1
Steve Bigach,2012-09-29,5,Iowa,,Minnesota,W,0,0,0,1,steve-bigach-1
Tra'Mayne Bondurant,2012-09-29,5,Arizona,,Oregon State,L,0,0,0,1,tramayne-bondurant-1
Carl Bradford,2012-09-29,5,Arizona State,@,California,W,0,0,0,1,carl-bradford-1
Demeitre Brim,2012-09-29,5,Virginia,,Louisiana Tech,L,0,0,0,1,demeitre-brim-1
Kyler Brown,2012-09-29,5,Duke,@,Wake Forest,W,0,0,0,1,kyler-brown-1
Max Bullough,2012-09-29,5,Michigan State,,Ohio State,L,0,0,0,1,max-bullough-1
Pierce Burton,2012-09-29,5,Mississippi,@,Alabama,L,0,0,0,1,pierce-burton-1
A.J. Butler,2012-09-29,5,New Mexico,,Boise State,L,0,0,0,1,aj-butler-1
Ben Butterfield,2012-09-29,5,Oregon,@,Washington State,W,0,0,0,1,ben-butterfield-1
Darrius Caldwell,2012-09-29,5,Illinois,,Penn State,L,0,0,0,1,darrius-caldwell-1
Tevinn Cantly,2012-09-29,5,North Texas,@,Florida Atlantic,W,0,0,0,1,tevinn-cantly-1
Corey Carmichael,2012-09-29,4,Middle Tennessee State,@,Georgia Tech,W,0,0,0,1,corey-carmichael-1
Cornellius Carradine,2012-09-29,5,Florida State,@,South Florida,W,0,0,0,1,cornellius-carradine-1
Donald Celiscar,2012-09-29,5,Western Michigan,,Toledo,L,0,0,0,1,donald-celiscar-1
Camerron Cheatham,2012-09-29,3,Cincinnati,N,Virginia Tech,W,0,0,0,1,camerron-cheatham-1
Nate Combs,2012-09-29,4,Army,,Stony Brook,L,0,0,0,1,nate-combs-1
Jacorius Cotton,2012-09-29,4,Southern Mississippi,,Louisville,L,0,0,0,1,jacorius-cotton-1
Scott Crichton,2012-09-29,3,Oregon State,@,Arizona,W,0,0,0,1,scott-crichton-1
Jordan Dewalt-Ondijo,2012-09-29,5,Duke,@,Wake Forest,W,0,0,0,1,jordan-dewalt-ondijo-1
Dechane Durante,2012-09-29,5,Northern Illinois,,Central Michigan,W,0,0,0,1,dechane-durante-1
Aldrick Fordham,2012-09-29,5,South Carolina,@,Kentucky,W,0,0,0,1,aldrick-fordham-1
E.J. Gaines,2012-09-29,5,Missouri,@,Central Florida,W,0,0,0,1,ej-gaines-1
Mark Garrick,2012-09-29,5,Nevada-Las Vegas,@,Utah State,L,0,0,0,1,mark-garrick-1
Jerry Booboo Gates,2012-09-29,5,Bowling Green State,,Rhode Island,W,0,0,0,1,jerry-booboo-gates-1
David Gilbert,2012-09-29,5,Wisconsin,@,Nebraska,L,0,0,0,1,david-gilbert-1
Jeremy Gray,2012-09-29,4,Southern Methodist,,Texas Christian,L,0,0,0,1,jeremy-gray-2
Justin Halley,2012-09-29,5,Florida International,@,Louisiana,L,0,0,0,1,justin-halley-1
Vaness Harris,2012-09-29,5,San Diego State,@,Fresno State,L,0,0,0,1,vaness-harris-1
Corey Hasting,2012-09-29,5,Ohio,@,Massachusetts,W,0,0,0,1,corey-hasting-1
Greg Hickman,2012-09-29,5,Florida International,@,Louisiana,L,0,0,0,1,greg-hickman-2
Lee Hightower,2012-09-29,4,Boise State,@,New Mexico,W,0,0,0,1,lee-hightower-1
Dalton Hilliard,2012-09-29,5,UCLA,@,Colorado,W,0,0,0,1,dalton-hilliard-1
Derrick Hopkins,2012-09-29,5,Virginia Tech,N,Cincinnati,L,0,0,0,1,derrick-hopkins-1
Camren Hudson,2012-09-29,5,Troy,@,South Alabama,W,0,0,0,1,camren-hudson-1
Kemal Ishmael,2012-09-29,4,Central Florida,,Missouri,L,0,0,0,1,kemal-ishmael-1
Trevor Ishmael,2012-09-29,5,Western Michigan,,Toledo,L,0,0,0,1,trevor-ishmael-1
Jackson Jeffcoat,2012-09-29,4,Texas,@,Oklahoma State,W,0,0,0,1,jackson-jeffcoat-1
Jordan Jenkins,2012-09-29,5,Georgia,,Tennessee,W,0,0,0,1,jordan-jenkins-2
Steven Jenkins,2012-09-29,4,Texas A&M,N,Arkansas,W,0,0,0,1,steven-jenkins-1
Andy Jennings,2012-09-29,5,Fresno State,,San Diego State,W,0,0,0,2,andy-jennings-1
Eddie Johnson,2012-09-29,5,Miami (FL),,North Carolina State,W,0,0,0,2,eddie-johnson-4
Travis Johnson,2012-09-29,5,San Jose State,@,Navy,W,0,0,0,1,travis-johnson-3
Nic Johnston,2012-09-29,5,Texas-San Antonio,@,New Mexico State,W,0,0,0,1,nic-johnston-1
Jairus Jones,2012-09-29,5,Michigan State,,Ohio State,L,0,0,0,1,jairus-jones-1
Lenny Jones,2012-09-29,5,Nevada,@,Texas State,W,0,0,0,1,lenny-jones-1
Jesse Kelley,2012-09-29,5,South Alabama,,Troy,L,0,0,0,1,jesse-kelley-1
John Laihinen,2012-09-29,4,Indiana,@,Northwestern,L,0,0,0,1,john-laihinen-1
Cleyon Laing,2012-09-29,4,Iowa State,,Texas Tech,L,0,0,0,1,cleyon-laing-1
Herman Lathers,2012-09-29,5,Tennessee,@,Georgia,L,0,0,0,1,herman-lathers-1
Demarcus Lawrence,2012-09-29,4,Boise State,@,New Mexico,W,0,0,0,1,demarcus-lawrence-1
Octavius Leftwich,2012-09-29,5,Ohio,@,Massachusetts,W,0,0,0,1,octavius-leftwich-1
Shaun Lewis,2012-09-29,4,Oklahoma State,,Texas,L,0,0,0,1,shaun-lewis-1
Khalil Mack,2012-09-29,4,Buffalo,@,Connecticut,L,0,0,0,1,khalil-mack-1
Curt Maggitt,2012-09-29,5,Tennessee,@,Georgia,L,0,0,0,1,curt-maggitt-1
Jeric Magnant,2012-09-29,5,New Mexico,,Boise State,L,0,0,0,1,jeric-magnant-1
Tevin McDonald,2012-09-29,5,UCLA,@,Colorado,W,0,0,0,1,tevin-mcdonald-1
Carlos Mendoza,2012-09-29,5,Arizona State,@,California,W,0,0,0,1,carlos-mendoza-1
Brian Mihalik,2012-09-29,4,Boston College,,Clemson,L,0,0,0,1,brian-mihalik-1
Mason Monheim,2012-09-29,5,Illinois,,Penn State,L,0,0,0,1,mason-monheim-1
Damontre Moore,2012-09-29,4,Texas A&M,N,Arkansas,W,0,0,0,1,damontre-moore-1
Donte Moore,2012-09-29,5,Rice,N,Houston,L,0,0,0,1,donte-moore-1
Darrius Morrow,2012-09-29,5,South Alabama,,Troy,L,0,0,0,1,darrius-morrow-1
Austin Niklas,2012-09-29,4,Air Force,,Colorado State,W,0,0,0,2,austin-niklas-1
Roosevelt Nix,2012-09-29,4,Kent State,,Ball State,W,0,0,0,1,roosevelt-nix-1
Denzel Nkemdiche,2012-09-29,5,Mississippi,@,Alabama,L,0,0,0,2,denzel-nkemdiche-1
Mitchell Osborne,2012-09-29,5,Tulsa,@,Alabama-Birmingham,W,0,0,0,1,mitchell-osborne-1
Gionni Paul,2012-09-29,5,Miami (FL),,North Carolina State,W,0,0,0,1,gionni-paul-1
Kevin Pierre-Louis,2012-09-29,5,Colorado State,@,Air Force,L,0,0,0,1,kevin-pierre-louis-2
Kirk Poston,2012-09-29,5,Colorado,,UCLA,L,0,0,0,1,kirk-poston-1
Calvin Pryor,2012-09-29,5,Louisville,@,Southern Mississippi,W,0,0,0,1,calvin-pryor-1
Jackson Randle,2012-09-29,4,Louisiana-Monroe,@,Tulane,W,0,0,0,1,jackson-randle-1
Marcus Rush,2012-09-29,5,Michigan State,,Ohio State,L,0,0,0,1,marcus-rush-1
Kawann Short,2012-09-29,4,Purdue,,Marshall,W,0,0,0,1,kawann-short-1
Dezmen Southward,2012-09-29,5,Wisconsin,@,Nebraska,L,0,0,0,1,dezmen-southward-1
Jared St. John,2012-09-29,5,Tulsa,@,Alabama-Birmingham,W,0,0,0,1,jared-st-john-1
Gavin Stansbury,2012-09-29,4,Texas A&M,N,Arkansas,W,0,0,0,1,gavin-stansbury-1
Phillip Steward,2012-09-29,4,Houston,N,Rice,W,0,0,0,1,phillip-steward-1
Derrick Strozier,2012-09-29,4,Tulane,,Louisiana-Monroe,L,0,0,0,1,derrick-strozier-1
Chaz Sutton,2012-09-29,5,South Carolina,@,Kentucky,W,0,0,0,1,chaz-sutton-1
Will Sutton,2012-09-29,5,Arizona State,@,California,W,0,0,0,1,will-sutton-1
Bruce Taylor,2012-09-29,5,Virginia Tech,N,Cincinnati,L,0,0,0,1,bruce-taylor-1
Vaughn Telemaque,2012-09-29,5,Miami (FL),,North Carolina State,W,0,0,0,1,vaughn-telemaque-1
Steven Terrell,2012-09-29,4,Texas A&M,N,Arkansas,W,0,0,0,1,steven-terrell-1
Jordan Thomas,2012-09-29,5,San Diego State,@,Fresno State,L,0,0,0,1,jordan-thomas-2
Malcolm Trail,2012-09-29,5,Texas-El Paso,@,East Carolina,L,0,0,0,1,malcolm-trail-1
Peni Vea,2012-09-29,5,Nevada-Las Vegas,@,Utah State,L,0,0,0,1,peni-vea-1
Gary Walker,2012-09-29,5,Idaho,@,North Carolina,L,0,0,0,1,gary-walker-1
Alonzo Whaley,2012-09-29,5,Nebraska,,Wisconsin,W,0,0,0,2,alonzo-whaley-1
Julius White,2012-09-29,5,Rice,N,Houston,L,0,0,0,1,julius-white-1
Nate Fakahafua,2012-10-04,5,Utah,,Southern California,L,1,8,1,1,nate-fakahafua-1
Hayes Pullard,2012-10-04,5,Southern California,@,Utah,W,0,0,0,1,hayes-pullard-1
Nickell Robey,2012-10-04,5,Southern California,@,Utah,W,0,0,0,1,nickell-robey-1
Tourek Williams,2012-10-04,6,Florida International,,Arkansas State,L,0,0,0,1,tourek-williams-1
Spencer Hadley,2012-10-05,6,Brigham Young,,Utah State,W,0,0,0,1,spencer-hadley-1
