Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Chris Laviano,2016-09-03,1,Rutgers,@,Washington,L,24,40,60.0,168,0,1,90.3,chris-laviano-1
Drew Lock,2016-09-03,1,Missouri,@,West Virginia,L,23,51,45.1,280,1,0,97.7,drew-lock-1
Wes Lunt,2016-09-03,1,Illinois,,Murray State,W,15,21,71.4,226,3,0,209.0,wes-lunt-1
Patrick Mahomes,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,30,43,69.8,483,4,0,194.8,patrick-mahomes-1
Baker Mayfield,2016-09-03,1,Oklahoma,N,Houston,L,24,33,72.7,323,2,0,174.9,baker-mayfield-1
Trace McSorley,2016-09-03,1,Penn State,,Kent State,W,16,31,51.6,209,2,0,129.5,trace-mcsorley-1
Mylik Mitchell,2016-09-03,1,Kent State,@,Penn State,L,6,12,50.0,65,0,0,95.5,mylik-mitchell-1
Ronnie Moore,2016-09-03,1,Bowling Green State,@,Ohio State,L,0,1,0.0,0,0,0,0.0,ronnie-moore-3
James Morgan,2016-09-03,1,Bowling Green State,@,Ohio State,L,9,10,90.0,65,0,1,124.6,james-morgan-1
Alec Morris,2016-09-03,1,North Texas,,Southern Methodist,L,24,39,61.5,237,2,3,114.1,alec-morris-1
Shane Morris,2016-09-03,1,Michigan,,Hawaii,W,4,4,100.0,45,0,0,194.5,shane-morris-1
Brenden Motley,2016-09-03,1,Virginia Tech,,Liberty,W,5,9,55.6,31,0,0,84.5,brenden-motley-1
Nick Mullens,2016-09-03,1,Southern Mississippi,@,Kentucky,W,18,28,64.3,258,2,3,143.8,nick-mullens-1
Philip Nelson,2016-09-03,1,East Carolina,,Western Carolina,W,28,32,87.5,398,5,0,243.5,philip-nelson-1
John O'Korn,2016-09-03,1,Michigan,,Hawaii,W,3,3,100.0,16,0,0,144.8,john-okorn-1
Nick Patti,2016-09-03,1,Central Florida,,South Carolina State,W,5,7,71.4,48,0,0,129.0,nick-patti-1
Tristan Payton,2016-09-03,1,Central Florida,,South Carolina State,W,1,1,100.0,24,0,0,301.6,tristan-payton-1
Nathan Peterman,2016-09-03,1,Pittsburgh,,Villanova,W,19,32,59.4,175,2,0,125.9,nathan-peterman-1
Tyrell Pigrome,2016-09-03,1,Maryland,,Howard,W,4,6,66.7,60,0,0,150.7,tyrell-pigrome-1
Kenny Potter,2016-09-03,1,San Jose State,@,Tulsa,L,16,28,57.1,234,1,1,132.0,kenny-potter-1
Chad President,2016-09-03,1,Tulsa,,San Jose State,W,1,2,50.0,9,0,0,87.8,chad-president-1
Dakota Prukop,2016-09-03,1,Oregon,,California-Davis,W,21,30,70.0,271,3,0,178.9,dakota-prukop-1
Malik Roberson,2016-09-03,1,San Jose State,@,Tulsa,L,0,1,0.0,0,0,0,0.0,malik-roberson-1
Tyler Rogers,2016-09-03,1,New Mexico State,@,Texas-El Paso,L,17,41,41.5,206,0,0,83.7,tyler-rogers-1
Nate Romine,2016-09-03,1,Air Force,,Abilene Christian,W,5,10,50.0,184,2,0,270.6,nate-romine-1
Josh Rosen,2016-09-03,1,UCLA,@,Texas A&M,L,26,46,56.5,343,1,3,113.3,josh-rosen-1
Malik Rosier,2016-09-03,1,Miami (FL),,Florida A&M,W,1,3,33.3,15,0,0,75.3,malik-rosier-1
Mason Rudolph,2016-09-03,1,Oklahoma State,,Southeastern Louisiana,W,18,25,72.0,191,2,0,162.6,mason-rudolph-1
Brett Rypien,2016-09-03,1,Boise State,@,Louisiana,W,22,33,66.7,347,2,0,175.0,brett-rypien-1
Nic Shimonek,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,18,28,64.3,150,1,1,113.9,nic-shimonek-1
Brandon Silvers,2016-09-03,1,Troy,,Austin Peay,W,20,27,74.1,229,2,0,169.8,brandon-silvers-2
Elijah Sindelar,2016-09-03,1,Purdue,,Eastern Kentucky,W,1,1,100.0,6,0,0,150.4,elijah-sindelar-1
Garrett Smith,2016-09-03,1,Louisiana-Monroe,,Southern,W,20,33,60.6,208,2,2,121.4,garrett-smith-2
J'mar Smith,2016-09-03,1,Louisiana Tech,@,Arkansas,L,19,31,61.3,212,0,1,112.3,jmar-smith-1
Sawyer Smith,2016-09-03,1,Troy,,Austin Peay,W,7,7,100.0,86,1,0,250.3,sawyer-smith-1
Tago Smith,2016-09-03,1,Navy,,Fordham,W,1,1,100.0,45,0,0,478.0,tago-smith-1
Anu Solomon,2016-09-03,1,Arizona,N,Brigham Young,L,20,30,66.7,213,0,2,113.0,anu-solomon-1
Wilton Speight,2016-09-03,1,Michigan,,Hawaii,W,10,13,76.9,145,3,1,231.4,wilton-speight-1
Thomas Sperbeck,2016-09-03,1,Boise State,@,Louisiana,W,1,1,100.0,48,1,0,833.2,thomas-sperbeck-1
Carter Stanley,2016-09-03,1,Kansas,,Rhode Island,W,3,4,75.0,56,1,0,275.1,carter-stanley-1
Nathan Stanley,2016-09-03,1,Iowa,,Miami (OH),W,0,1,0.0,0,0,0,0.0,nathan-stanley-2
Brent Stockstill,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,30,36,83.3,329,5,1,200.4,brent-stockstill-1
Thomas Stuart,2016-09-03,1,Boise State,@,Louisiana,W,1,1,100.0,31,0,0,360.4,thomas-stuart-1
Dalton Sturm,2016-09-03,1,Texas-San Antonio,,Alabama State,W,20,25,80.0,274,2,1,190.5,dalton-sturm-1
James Summers,2016-09-03,1,East Carolina,,Western Carolina,W,1,1,100.0,15,0,0,226.0,james-summers-1
Zach Terrell,2016-09-03,1,Western Michigan,@,Northwestern,W,26,36,72.2,218,1,0,132.3,zach-terrell-1
Justin Thomas,2016-09-03,1,Georgia Tech,N,Boston College,W,8,15,53.3,119,0,0,120.0,justin-thomas-3
Clayton Thorson,2016-09-03,1,Northwestern,,Western Michigan,L,15,22,68.2,196,0,0,143.0,clayton-thorson-1
Patrick Towles,2016-09-03,1,Boston College,N,Georgia Tech,L,11,17,64.7,144,0,1,124.1,patrick-towles-1
Mitch Trubisky,2016-09-03,1,North Carolina,N,Georgia,L,24,40,60.0,156,0,0,92.8,mitch-trubisky-1
Favian Upshaw,2016-09-03,1,Georgia Southern,,Savannah State,W,7,10,70.0,115,2,1,212.6,favian-upshaw-1
John Urzua,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,10,17,58.8,106,1,1,118.8,john-urzua-1
Chason Virgil,2016-09-03,1,Fresno State,@,Nebraska,L,17,32,53.1,133,1,1,92.1,chason-virgil-1
Greg Ward Jr.,2016-09-03,1,Houston,N,Oklahoma,W,23,40,57.5,321,2,0,141.4,greg-ward-jr-1
Deshaun Watson,2016-09-03,1,Clemson,@,Auburn,W,19,34,55.9,248,1,1,121.0,deshaun-watson-1
Dede Westbrook,2016-09-03,1,Oklahoma,N,Houston,L,0,1,0.0,0,0,0,0.0,dede-westbrook-1
Sean White,2016-09-03,1,Auburn,,Clemson,L,10,21,47.6,140,0,1,94.1,sean-white-3
Manny Wilkins,2016-09-03,1,Arizona State,,Northern Arizona,W,20,27,74.1,180,0,1,122.7,manny-wilkins-1
Damian Williams,2016-09-03,1,Mississippi State,,South Alabama,L,20,28,71.4,143,1,0,126.1,damian-williams-3
L.G. Williams,2016-09-03,1,Texas State,@,Ohio,W,1,1,100.0,22,1,0,614.8,lg-williams-1
Ryan Willis,2016-09-03,1,Kansas,,Rhode Island,W,7,9,77.8,144,2,0,285.5,ryan-willis-2
Greg Windham,2016-09-03,1,Ohio,,Texas State,L,28,46,60.9,393,4,0,161.3,greg-windham-1
Thomas Woodson,2016-09-03,1,Akron,,Virginia Military Institute,W,23,32,71.9,407,6,1,234.3,thomas-woodson-1
Ikaika Woolsey,2016-09-03,2,Hawaii,@,Michigan,L,7,13,53.8,88,0,1,95.3,ikaika-woolsey-1
Will Worth,2016-09-03,1,Navy,,Fordham,W,3,3,100.0,78,1,0,428.4,will-worth-1
Arion Worthman,2016-09-03,1,Air Force,,Abilene Christian,W,1,1,100.0,17,1,0,572.8,arion-worthman-1
Tristan Yeomans,2016-09-03,1,Kentucky,,Southern Mississippi,L,1,1,100.0,-10,0,0,16.0,tristan-yeomans-1
Marvin Zanders,2016-09-03,1,Missouri,@,West Virginia,L,1,2,50.0,2,0,0,58.4,marvin-zanders-1
Shuler Bentley,2016-09-04,1,Old Dominion,,Hampton,W,4,10,40.0,66,0,0,95.4,shuler-bentley-1
Shane Buechele,2016-09-04,1,Texas,,Notre Dame,W,16,26,61.5,280,2,1,169.7,shane-buechele-1
Torii Hunter Jr,2016-09-04,1,Notre Dame,@,Texas,L,0,1,0.0,0,0,0,0.0,torii-hunter-jr-1
DeShone Kizer,2016-09-04,1,Notre Dame,@,Texas,L,15,24,62.5,215,5,0,206.5,deshone-kizer-1
Blake LaRussa,2016-09-04,1,Old Dominion,,Hampton,W,0,2,0.0,0,0,0,0.0,blake-larussa-1
Tyrone Swoopes,2016-09-04,1,Texas,,Notre Dame,W,0,1,0.0,0,0,0,0.0,tyrone-swoopes-1
David Washington,2016-09-04,1,Old Dominion,,Hampton,W,10,17,58.8,187,4,0,228.9,david-washington-4
Malik Zaire,2016-09-04,1,Notre Dame,@,Texas,L,2,5,40.0,23,0,0,78.6,malik-zaire-1
Deondre Francois,2016-09-05,1,Florida State,N,Mississippi,W,33,52,63.5,419,2,0,143.8,deondre-francois-1
Chad Kelly,2016-09-05,1,Mississippi,N,Florida State,L,21,39,53.8,313,4,3,139.7,chad-kelly-1
Maurice Alexander,2016-09-09,2,Florida International,,Maryland,L,9,18,50.0,131,1,0,129.5,maurice-alexander-2
Kyle Bolin,2016-09-09,2,Louisville,@,Syracuse,W,1,1,100.0,20,0,0,268.0,kyle-bolin-1
Eric Dungey,2016-09-09,2,Syracuse,,Louisville,L,25,51,49.0,255,3,1,106.5,eric-dungey-1
Brisly Estime,2016-09-09,2,Syracuse,,Louisville,L,1,1,100.0,23,0,0,293.2,brisly-estime-1
Perry Hills,2016-09-09,2,Maryland,@,Florida International,W,13,18,72.2,210,3,0,225.2,perry-hills-1
Lamar Jackson,2016-09-09,2,Louisville,@,Syracuse,W,20,39,51.3,411,1,1,143.1,lamar-jackson-1
Zack Mahoney,2016-09-09,2,Syracuse,,Louisville,L,1,1,100.0,15,0,0,226.0,zack-mahoney-1
Alex McGough,2016-09-09,2,Florida International,,Maryland,L,5,10,50.0,39,0,1,62.8,alex-mcgough-1
D.J. Moore,2016-09-09,2,Maryland,@,Florida International,W,1,1,100.0,21,0,0,276.4,dj-moore-3
Tyrell Pigrome,2016-09-09,2,Maryland,@,Florida International,W,1,2,50.0,7,0,0,79.4,tyrell-pigrome-1
