Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Kelvin Kight,2003-09-20,4,Florida,,Tennessee,L,1,18,18.0,0,kelvin-kight-1
Eric King,2003-09-20,4,Wake Forest,,East Carolina,W,2,68,34.0,0,eric-king-1
Markeith Knowlton,2003-09-20,4,North Texas,@,Arkansas,L,1,15,15.0,0,markeith-knowlton-1
Ben Koger,2003-09-20,4,Vanderbilt,@,Texas Christian,L,1,13,13.0,0,ben-koger-1
Corey Larkins,2003-09-20,3,Tennessee,@,Florida,W,3,44,14.7,0,corey-larkins-1
Aaron Leeper,2003-09-20,4,Buffalo,,Connecticut,L,3,63,21.0,0,aaron-leeper-1
Jeremy Lesueur,2003-09-20,4,Michigan,@,Oregon,L,2,42,21.0,0,jeremy-lesueur-1
Thaddeus Lewis,2003-09-20,3,Cincinnati,,Temple,W,3,63,21.0,0,thaddeus-lewis-1
Thomas Lott,2003-09-20,3,Rice,,Texas,L,6,86,14.3,0,thomas-lott-1
Johnnie Mack,2003-09-20,3,Texas Tech,@,North Carolina State,L,1,29,29.0,0,johnnie-mack-1
Laurence Maroney,2003-09-20,4,Minnesota,,Louisiana,W,1,27,27.0,0,laurence-maroney-1
Lamar Mason,2003-09-20,3,Army,,Tulane,L,1,20,20.0,0,lamar-mason-1
Mike Mason,2003-09-20,3,North Carolina,@,Wisconsin,L,2,70,35.0,0,mike-mason-1
Donnie McCleskey,2003-09-20,5,California,@,Illinois,W,1,13,13.0,0,donnie-mccleskey-1
Chad McCullar,2003-09-20,4,Houston,,Mississippi State,W,1,12,12.0,0,chad-mccullar-1
Kyle McKenzie,2003-09-20,4,Minnesota,,Louisiana,W,1,15,15.0,0,kyle-mckenzie-1
Alec Messerall,2003-09-20,4,Air Force,,Wyoming,W,2,58,29.0,0,alec-messerall-1
David Mikell,2003-09-20,3,Boise State,@,Oregon State,L,2,37,18.5,0,david-mikell-1
Justin Miller,2003-09-20,4,Clemson,@,Georgia Tech,W,1,41,41.0,0,justin-miller-1
Matt Miller,2003-09-20,4,Idaho,@,Washington,L,2,30,15.0,0,matt-miller-3
Shridonya Mitchell,2003-09-20,4,Missouri,,Middle Tennessee State,W,2,44,22.0,0,shridonya-mitchell-1
Lance Moore,2003-09-20,4,Toledo,,Pittsburgh,W,4,77,19.3,0,lance-moore-1
Sammy Moore,2003-09-20,4,Washington State,,New Mexico,W,2,61,30.5,0,sammy-moore-1
Johnnie Morant,2003-09-20,3,Syracuse,,Central Florida,W,1,12,12.0,0,johnnie-morant-1
Jermaine Moreira,2003-09-20,5,Kansas State,,Marshall,L,1,18,18.0,0,jermaine-moreira-1
Vernand Morency,2003-09-20,4,Oklahoma State,@,Southern Methodist,W,2,30,15.0,0,vernand-morency-1
Sinorice Moss,2003-09-20,4,Miami (FL),@,Boston College,W,1,24,24.0,0,sinorice-moss-1
Jarvis Murchison,2003-09-20,4,Louisiana,@,Minnesota,L,2,34,17.0,0,jarvis-murchison-1
Zach Muzzy,2003-09-20,4,North Texas,@,Arkansas,L,1,22,22.0,0,zach-muzzy-1
Chris Norwood,2003-09-20,4,Louisiana Tech,@,Fresno State,L,1,27,27.0,0,chris-norwood-1
Roscoe Parrish,2003-09-20,4,Miami (FL),@,Boston College,W,1,18,18.0,0,roscoe-parrish-1
Uril Parrish,2003-09-20,4,Tulsa,,Arkansas State,W,1,98,98.0,0,uril-parrish-1
Jared Patterson,2003-09-20,4,Buffalo,,Connecticut,L,1,-5,-5.0,0,jared-patterson-1
Bryan Penley,2003-09-20,4,New Mexico,@,Washington State,L,1,9,9.0,0,bryan-penley-1
Justin Phinisee,2003-09-20,4,Oregon,,Michigan,W,1,19,19.0,0,justin-phinisee-1
Chris Pittman,2003-09-20,4,Colorado State,,Miami (OH),L,1,22,22.0,0,chris-pittman-1
Roshawn Pope,2003-09-20,4,Houston,,Mississippi State,W,2,33,16.5,0,roshawn-pope-1
Jamil Porter,2003-09-20,3,Temple,@,Cincinnati,L,3,82,27.3,0,jamil-porter-1
Johnny Quinn,2003-09-20,4,North Texas,@,Arkansas,L,1,2,2.0,0,johnny-quinn-1
Jejuan Rankins,2003-09-20,4,Oklahoma,,UCLA,W,1,14,14.0,0,jejuan-rankins-1
Brandon Ratcliff,2003-09-20,4,New Mexico,@,Washington State,L,1,23,23.0,0,brandon-ratcliff-1
Fred Reid,2003-09-20,3,Mississippi State,@,Houston,L,2,59,29.5,0,fred-reid-1
Terry Richardson,2003-09-20,3,Arizona State,@,Iowa,L,1,27,27.0,0,terry-richardson-1
Dante Ridgeway,2003-09-20,4,Ball State,,Central Michigan,W,1,22,22.0,0,dante-ridgeway-1
Jimmy Riley,2003-09-20,3,Louisville,,Texas-El Paso,W,1,11,11.0,0,jimmy-riley-1
Trumaine Riley,2003-09-20,4,Eastern Michigan,@,Navy,L,3,31,10.3,0,trumaine-riley-1
Edwin Rios,2003-09-20,4,East Carolina,@,Wake Forest,L,1,16,16.0,0,edwin-rios-1
Tyrone Roberson,2003-09-20,4,Missouri,,Middle Tennessee State,W,1,21,21.0,0,tyrone-roberson-1
Ramzee Robinson,2003-09-20,4,Alabama,,Northern Illinois,L,2,26,13.0,0,ramzee-robinson-1
Courtney Roby,2003-09-20,4,Indiana,,Kentucky,L,2,35,17.5,0,courtney-roby-1
Cory Rodgers,2003-09-20,3,Texas Christian,,Vanderbilt,W,1,7,7.0,0,cory-rodgers-1
Chris Royal,2003-09-20,4,Marshall,@,Kansas State,W,2,48,24.0,0,chris-royal-1
Marcus Rucker,2003-09-20,3,Rice,,Texas,L,1,25,25.0,0,marcus-rucker-2
Jonas Rutledge,2003-09-20,3,Southern Methodist,,Oklahoma State,L,2,42,21.0,0,jonas-rutledge-1
Brad Salyer,2003-09-20,4,Ball State,,Central Michigan,W,1,15,15.0,0,brad-salyer-1
Bill Sampy,2003-09-20,4,Louisiana,@,Minnesota,L,2,34,17.0,0,bill-sampy-1
Kenny Scott,2003-09-20,4,Georgia Tech,,Clemson,L,4,59,14.8,0,kenny-scott-1
Nick Sebes,2003-09-20,2,Stanford,@,Brigham Young,W,1,52,52.0,0,nick-sebes-1
Ryan Shaw,2003-09-20,4,Oregon,,Michigan,W,1,22,22.0,0,ryan-shaw-1
Fred Smith,2003-09-20,4,Tulane,@,Army,W,3,74,24.7,0,fred-smith-2
Jonathan Smith,2003-09-20,4,Washington State,,New Mexico,W,1,15,15.0,0,jonathan-smith-3
Jason Southall,2003-09-20,4,Alabama-Birmingham,@,South Carolina,L,3,96,32.0,0,jason-southall-1
Jerome Stegall,2003-09-20,4,Arkansas State,@,Tulsa,L,2,36,18.0,0,jerome-stegall-1
Syndric Steptoe,2003-09-20,4,Arizona,@,Purdue,L,5,85,17.0,0,syndric-steptoe-1
Steve Suter,2003-09-20,4,Maryland,,West Virginia,W,1,15,15.0,0,steve-suter-1
Matthew Thomas,2003-09-20,4,South Carolina,,Alabama-Birmingham,W,1,74,74.0,0,matthew-thomas-1
Cedric Thompson,2003-09-20,4,Idaho,@,Washington,L,2,38,19.0,0,cedric-thompson-1
Craphonso Thorpe,2003-09-20,4,Florida State,,Colorado,W,1,19,19.0,0,craphonso-thorpe-1
Marvin Townes,2003-09-20,4,East Carolina,@,Wake Forest,L,1,15,15.0,0,marvin-townes-1
Beau Trickey,2003-09-20,4,San Diego State,,Samford,W,1,7,7.0,0,beau-trickey-1
Michael Waddell,2003-09-20,3,North Carolina,@,Wisconsin,L,4,176,44.0,1,michael-waddell-1
Lawrence Wade,2003-09-20,3,Temple,@,Cincinnati,L,1,20,20.0,0,lawrence-wade-1
Terrence Wheatley,2003-09-20,4,Colorado,@,Florida State,L,2,57,28.5,0,terrence-wheatley-1
William White,2003-09-20,3,Army,,Tulane,L,4,100,25.0,0,william-white-1
Chuck Wilke,2003-09-20,3,Army,,Tulane,L,1,1,1.0,0,chuck-wilke-1
Brandon Williams,2003-09-20,4,Wisconsin,,North Carolina,W,2,36,18.0,0,brandon-williams-6
Jason Williams,2003-09-20,4,Connecticut,@,Buffalo,W,1,82,82.0,0,jason-williams-1
Troy Williamson,2003-09-20,4,South Carolina,,Alabama-Birmingham,W,1,19,19.0,0,troy-williamson-1
Ricky Wilson,2003-09-20,4,Houston,,Mississippi State,W,1,23,23.0,0,ricky-wilson-1
Lamarr Woodley,2003-09-20,4,Michigan,@,Oregon,L,1,0,0.0,0,lamarr-woodley-1
Dexter Wynn,2003-09-20,4,Colorado State,,Miami (OH),L,3,66,22.0,0,dexter-wynn-1
Selvin Young,2003-09-20,3,Texas,@,Rice,W,1,7,7.0,0,selvin-young-1
Josh Davis,2003-09-25,4,Nebraska,@,Southern Mississippi,W,2,59,29.5,0,josh-davis-2
John Eubanks,2003-09-25,4,Southern Mississippi,,Nebraska,L,2,49,24.5,0,john-eubanks-1
Jasper Faulk,2003-09-25,4,Southern Mississippi,,Nebraska,L,2,48,24.0,0,jasper-faulk-1
Anthony Harris,2003-09-25,4,Southern Mississippi,,Nebraska,L,1,15,15.0,0,anthony-harris-1
Derek Abney,2003-09-27,5,Kentucky,,Florida,L,4,73,18.3,0,derek-abney-1
Roc Alexander,2003-09-27,4,Washington,,Stanford,W,1,16,16.0,0,roc-alexander-1
Terrell Allen,2003-09-27,4,Pittsburgh,@,Texas A&M,W,3,56,18.7,0,terrell-allen-1
Marcell Allmond,2003-09-27,4,Southern California,@,California,L,1,13,13.0,0,marcell-allmond-1
David Alston,2003-09-27,5,Kent State,,Central Florida,W,1,13,13.0,0,david-alston-1
David Anderson,2003-09-27,5,Colorado State,,Utah,L,1,18,18.0,0,david-anderson-1
Devin Aromashodu,2003-09-27,4,Auburn,,Western Kentucky,W,1,13,13.0,0,devin-aromashodu-1
David Banks-Bursey,2003-09-27,4,Iowa State,@,Northern Illinois,L,2,42,21.0,0,david-banks-bursey-1
Marcus Battle,2003-09-27,4,Rice,@,Hawaii,L,1,18,18.0,0,marcus-battle-1
Lance Bennett,2003-09-27,5,Indiana,@,Michigan,L,3,45,15.0,0,lance-bennett-1
Bernard Berrian,2003-09-27,5,Fresno State,,Portland State,W,2,41,20.5,0,bernard-berrian-1
James Bethea,2003-09-27,6,California,,Southern California,W,3,62,20.7,0,james-bethea-1
Dewhitt Betterson,2003-09-27,5,Troy,,Marshall,W,1,23,23.0,0,dewhitt-betterson-1
Decori Birmingham,2003-09-27,4,Arkansas,@,Alabama,W,1,20,20.0,0,decori-birmingham-1
Ikaika Blackburn,2003-09-27,4,Hawaii,,Rice,W,1,13,13.0,0,ikaika-blackburn-1
Will Blackmon,2003-09-27,5,Boston College,,Ball State,W,3,69,23.0,0,will-blackmon-1
Larry Bostic,2003-09-27,5,Ball State,@,Boston College,L,4,89,22.3,0,larry-bostic-1
Jovon Bouknight,2003-09-27,5,Wyoming,@,Boise State,L,1,11,11.0,0,jovon-bouknight-1
Ja'Mel Branch,2003-09-27,5,North Texas,,Louisiana,W,2,52,26.0,0,jamel-branch-1
Michael Brewster,2003-09-27,4,Hawaii,,Rice,W,1,22,22.0,0,michael-brewster-1
Jerome Brooks,2003-09-27,4,Purdue,,Notre Dame,W,3,108,36.0,0,jerome-brooks-1
Quinton Broussard,2003-09-27,5,Toledo,@,Syracuse,L,1,15,15.0,0,quinton-broussard-1
Rod Bryant,2003-09-27,5,Idaho,@,Montana,L,1,14,14.0,0,rod-bryant-1
Reggie Bush,2003-09-27,4,Southern California,@,California,L,2,38,19.0,0,reggie-bush-1
Dion Byrum,2003-09-27,4,Ohio,,Western Michigan,L,2,33,16.5,0,dion-byrum-1
Chris Carr,2003-09-27,4,Boise State,,Wyoming,W,2,36,18.0,0,chris-carr-1
Jerrell Carter,2003-09-27,5,Louisiana,@,North Texas,L,4,92,23.0,0,jerrell-carter-1
Brandon Catenese,2003-09-27,5,Oregon State,,Arizona State,W,1,18,18.0,0,brandon-catenese-1
Earl Charles,2003-09-27,5,Marshall,@,Troy,L,5,132,26.4,0,earl-charles-1
Matt Cherry,2003-09-27,5,Akron,@,Buffalo,W,1,13,13.0,0,matt-cherry-1
Broderick Clark,2003-09-27,4,Louisville,,Temple,W,1,23,23.0,0,broderick-clark-1
Deandra Cobb,2003-09-27,5,Michigan State,,Iowa,W,1,13,13.0,0,deandra-cobb-1
Troy Collavo,2003-09-27,5,Texas-El Paso,,Sam Houston State,W,1,0,0.0,0,troy-collavo-1
Kyle Conerly,2003-09-27,5,San Diego State,@,UCLA,L,3,62,20.7,0,kyle-conerly-1
T.J. Costello,2003-09-27,4,Navy,@,Rutgers,L,1,5,5.0,0,tj-costello-1
Dwight Counter,2003-09-27,5,New Mexico,,New Mexico State,W,2,48,24.0,0,dwight-counter-1
Antonio Cromartie,2003-09-27,5,Florida State,@,Duke,W,1,62,62.0,0,antonio-cromartie-1
Carey Davis,2003-09-27,5,Illinois,,Wisconsin,L,1,12,12.0,0,carey-davis-1
Dennis Davis,2003-09-27,5,Georgia Tech,@,Vanderbilt,W,1,16,16.0,0,dennis-davis-1
Shannon Davis,2003-09-27,5,Kent State,,Central Florida,W,1,0,0.0,0,shannon-davis-1
Dave Dawson,2003-09-27,5,Buffalo,,Akron,L,4,119,29.8,0,dave-dawson-1
Horace Dodd,2003-09-27,5,Boston College,,Ball State,W,2,10,5.0,0,horace-dodd-1
Kwane Doster,2003-09-27,5,Vanderbilt,,Georgia Tech,L,3,37,12.3,0,kwane-doster-1
Jon Drager,2003-09-27,5,Kent State,,Central Florida,W,1,21,21.0,0,jon-drager-1
Maurice Drew,2003-09-27,4,UCLA,,San Diego State,W,3,75,25.0,0,maurice-drew-1
Randee Drew,2003-09-27,4,Northern Illinois,,Iowa State,W,2,44,22.0,0,randee-drew-1
Christian Dunbar,2003-09-27,4,Temple,@,Louisville,L,1,12,12.0,0,christian-dunbar-1
Biren Ealy,2003-09-27,5,Arizona,,Texas Christian,L,1,3,3.0,0,biren-ealy-1
Chris Easley,2003-09-27,5,Arkansas State,@,Memphis,L,4,86,21.5,0,chris-easley-1
Charles Estes,2003-09-27,5,Louisiana-Monroe,@,Utah State,L,5,93,18.6,0,charles-estes-1
Kendral Felder,2003-09-27,5,Duke,,Florida State,L,1,0,0.0,0,kendral-felder-1
Tony Frazier,2003-09-27,5,New Mexico,,New Mexico State,W,1,31,31.0,0,tony-frazier-1
Charles Frederick,2003-09-27,4,Washington,,Stanford,W,2,37,18.5,0,charles-frederick-1
Phillip Geiggar,2003-09-27,4,Texas,,Tulane,W,1,10,10.0,0,phillip-geiggar-1
George Gillett,2003-09-27,5,Oregon State,,Arizona State,W,1,15,15.0,0,george-gillett-1
Nehemiah Glover,2003-09-27,4,Texas Tech,@,Mississippi,W,4,85,21.3,0,nehemiah-glover-1
Josh Golden,2003-09-27,4,Arizona State,@,Oregon State,L,1,13,13.0,0,josh-golden-1
Orlando Gooden,2003-09-27,5,Missouri,@,Kansas,L,1,11,11.0,0,orlando-gooden-1
Tim Goodwell,2003-09-27,4,Memphis,,Arkansas State,W,1,0,0.0,0,tim-goodwell-1
Jamie Goodwin,2003-09-27,5,Akron,@,Buffalo,W,1,39,39.0,0,jamie-goodwin-1
Steve Gregory,2003-09-27,4,Syracuse,,Toledo,W,1,39,39.0,0,steve-gregory-1
Tramain Hall,2003-09-27,5,North Carolina State,,North Carolina,W,1,20,20.0,0,tramain-hall-1
E.B. Halsey,2003-09-27,5,Illinois,,Wisconsin,L,6,167,27.8,0,eb-halsey-1
Brian Hampton,2003-09-27,4,Navy,@,Rutgers,L,2,53,26.5,0,brian-hampton-1
Latrez Harrison,2003-09-27,5,Maryland,@,Eastern Michigan,W,1,31,31.0,0,latrez-harrison-1
Tedric Harwell,2003-09-27,4,Cincinnati,@,Miami (OH),L,2,36,18.0,0,tedric-harwell-1
Nathanael Hasselbeck,2003-09-27,5,Boston College,,Ball State,W,1,6,6.0,0,nathanael-hasselbeck-1
Jaren Hayes,2003-09-27,5,Michigan State,,Iowa,W,1,7,7.0,0,jaren-hayes-1
Greg Heaggans,2003-09-27,5,Kansas,,Missouri,W,2,38,19.0,0,greg-heaggans-1
Donny Heck,2003-09-27,4,Boise State,,Wyoming,W,1,25,25.0,0,donny-heck-1
Devery Henderson,2003-09-27,5,Louisiana State,@,Mississippi State,W,2,49,24.5,0,devery-henderson-1
Lionel Hickenbottom,2003-09-27,4,Northern Illinois,,Iowa State,W,2,32,16.0,0,lionel-hickenbottom-1
Trey Hines,2003-09-27,4,Navy,@,Rutgers,L,2,24,12.0,0,trey-hines-1
Ellis Hobbs III,2003-09-27,4,Iowa State,@,Northern Illinois,L,2,43,21.5,0,ellis-hobbs-iii-1
Patrick Holland,2003-09-27,4,Central Florida,@,Kent State,L,3,31,10.3,0,patrick-holland-1
Ray Hudson,2003-09-27,5,Alabama,,Arkansas,L,1,12,12.0,0,ray-hudson-2
Luther Huggins,2003-09-27,4,Central Florida,@,Kent State,L,3,54,18.0,0,luther-huggins-1
Darrell Hunter,2003-09-27,4,Miami (OH),,Cincinnati,W,1,38,38.0,0,darrell-hunter-1
Ray Huston,2003-09-27,4,Ohio,,Western Michigan,L,1,14,14.0,0,ray-huston-1
Willie Idlette,2003-09-27,5,Wake Forest,@,Virginia,L,2,30,15.0,0,willie-idlette-1
Mike Imoh,2003-09-27,4,Virginia Tech,,Connecticut,W,1,91,91.0,1,mike-imoh-1
Chris Jackson,2003-09-27,4,Ohio,,Western Michigan,L,3,71,23.7,0,chris-jackson-2
Howard Jackson,2003-09-27,5,Texas-El Paso,,Sam Houston State,W,1,30,30.0,0,howard-jackson-1
Marcus James,2003-09-27,5,Missouri,@,Kansas,L,1,13,13.0,0,marcus-james-1
Ronshay Jenkins,2003-09-27,4,New Mexico State,@,New Mexico,L,2,41,20.5,0,ronshay-jenkins-1
Adam Jennings,2003-09-27,5,Fresno State,,Portland State,W,1,22,22.0,0,adam-jennings-1
Greg Jennings,2003-09-27,4,Western Michigan,@,Ohio,W,1,42,42.0,0,greg-jennings-1
Julius Jones,2003-09-27,4,Notre Dame,@,Purdue,L,3,40,13.3,0,julius-jones-1
Chris Kelley,2003-09-27,4,Memphis,,Arkansas State,W,1,21,21.0,0,chris-kelley-2
Kelvin Kight,2003-09-27,5,Florida,@,Kentucky,W,1,17,17.0,0,kelvin-kight-1
Joe Killpack,2003-09-27,4,Utah State,,Louisiana-Monroe,W,1,36,36.0,0,joe-killpack-1
Anthony Kiner,2003-09-27,4,Western Michigan,@,Ohio,W,1,12,12.0,0,anthony-kiner-1
Antonio King,2003-09-27,5,Kent State,,Central Florida,W,1,47,47.0,0,antonio-king-1
Eric King,2003-09-27,5,Wake Forest,@,Virginia,L,1,18,18.0,0,eric-king-1
Markeith Knowlton,2003-09-27,5,North Texas,,Louisiana,W,4,54,13.5,0,markeith-knowlton-1
Ben Koger,2003-09-27,5,Vanderbilt,,Georgia Tech,L,1,17,17.0,0,ben-koger-1
Senterrio Landrum,2003-09-27,5,Duke,,Florida State,L,5,192,38.4,0,senterrio-landrum-1
Michael Larkin,2003-09-27,4,Miami (OH),,Cincinnati,W,1,-3,-3.0,0,michael-larkin-1
Corey Larkins,2003-09-27,4,Tennessee,,South Carolina,W,3,75,25.0,0,corey-larkins-1
Aaron Leeper,2003-09-27,5,Buffalo,,Akron,L,1,30,30.0,0,aaron-leeper-1
Jeremy Lesueur,2003-09-27,5,Michigan,,Indiana,W,1,12,12.0,0,jeremy-lesueur-1
Thaddeus Lewis,2003-09-27,4,Cincinnati,@,Miami (OH),L,3,89,29.7,0,thaddeus-lewis-1
Daryl Lightfoot,2003-09-27,4,Arizona State,@,Oregon State,L,5,98,19.6,0,daryl-lightfoot-1
Calvin Lowry,2003-09-27,5,Penn State,,Minnesota,L,1,12,12.0,0,calvin-lowry-1
Johnnie Mack,2003-09-27,4,Texas Tech,@,Mississippi,W,5,104,20.8,0,johnnie-mack-1
Laurence Maroney,2003-09-27,5,Minnesota,@,Penn State,W,1,17,17.0,0,laurence-maroney-1
David Marrero,2003-09-27,3,Stanford,@,Washington,L,1,18,18.0,0,david-marrero-1
Lamar Mason,2003-09-27,4,Army,,South Florida,L,2,44,22.0,0,lamar-mason-1
Mike Mason,2003-09-27,4,North Carolina,@,North Carolina State,L,2,48,24.0,0,mike-mason-1
Will Matthews,2003-09-27,4,Texas,,Tulane,W,1,8,8.0,0,will-matthews-1
Ronald McClendon,2003-09-27,4,Mississippi,,Texas Tech,L,5,141,28.2,0,ronald-mcclendon-1
Tag McCurdy,2003-09-27,6,California,,Southern California,W,1,10,10.0,0,tag-mccurdy-1
Rickey McKenzie,2003-09-27,5,Akron,@,Buffalo,W,1,4,4.0,0,rickey-mckenzie-1
Mitch Meeuwsen,2003-09-27,5,Oregon State,,Arizona State,W,1,17,17.0,0,mitch-meeuwsen-1
David Mikell,2003-09-27,4,Boise State,,Wyoming,W,1,13,13.0,0,david-mikell-1
Matt Miller,2003-09-27,5,Idaho,@,Montana,L,4,85,21.3,0,matt-miller-3
Tanuvasa Moe,2003-09-27,4,Hawaii,,Rice,W,2,32,16.0,0,tanuvasa-moe-1
Lance Moore,2003-09-27,5,Toledo,@,Syracuse,L,1,11,11.0,0,lance-moore-1
Sammy Moore,2003-09-27,5,Washington State,@,Oregon,W,1,19,19.0,0,sammy-moore-1
Steven Moore,2003-09-27,5,Oregon,,Washington State,L,1,12,12.0,0,steven-moore-1
Keith Mouton,2003-09-27,4,New Mexico State,@,New Mexico,L,2,30,15.0,0,keith-mouton-1
Terrence Murphy,2003-09-27,4,Texas A&M,,Pittsburgh,L,1,25,25.0,0,terrence-murphy-1
Bo Nagahi,2003-09-27,4,Utah,@,Colorado State,W,1,16,16.0,0,bo-nagahi-1
Kelly Nead,2003-09-27,5,Idaho,@,Montana,L,1,6,6.0,0,kelly-nead-1
Ramon Ochoa,2003-09-27,5,Iowa,@,Michigan State,L,3,34,11.3,0,ramon-ochoa-1
Erik Oleson,2003-09-27,4,Western Michigan,@,Ohio,W,2,16,8.0,0,erik-oleson-1
Alvin Pearman,2003-09-27,4,Virginia,,Wake Forest,W,1,27,27.0,0,alvin-pearman-1
Justin Phinisee,2003-09-27,5,Oregon,,Washington State,L,6,162,27.0,0,justin-phinisee-1
Jamil Porter,2003-09-27,4,Temple,@,Louisville,L,2,60,30.0,0,jamil-porter-1
Paul Pratt,2003-09-27,4,Nevada,,Southern Methodist,W,1,20,20.0,0,paul-pratt-1
Fred Reid,2003-09-27,4,Mississippi State,,Louisiana State,L,5,106,21.2,0,fred-reid-1
Pierre Rembert,2003-09-27,5,Michigan,,Indiana,W,1,14,14.0,0,pierre-rembert-1
Jermaine Richardson,2003-09-27,5,Troy,,Marshall,W,2,33,16.5,0,jermaine-richardson-1
Dante Ridgeway,2003-09-27,5,Ball State,@,Boston College,L,1,13,13.0,0,dante-ridgeway-1
Jimmy Riley,2003-09-27,4,Louisville,,Temple,W,1,10,10.0,0,jimmy-riley-1
Trumaine Riley,2003-09-27,5,Eastern Michigan,,Maryland,L,7,125,17.9,0,trumaine-riley-1
Tyrone Roberson,2003-09-27,5,Missouri,@,Kansas,L,4,81,20.3,0,tyrone-roberson-1
Cory Rodgers,2003-09-27,4,Texas Christian,@,Arizona,W,1,20,20.0,0,cory-rodgers-1
Jonas Rutledge,2003-09-27,4,Southern Methodist,@,Nevada,L,2,54,27.0,0,jonas-rutledge-1
Bill Sampy,2003-09-27,5,Louisiana,@,North Texas,L,1,7,7.0,0,bill-sampy-1
Kenny Scott,2003-09-27,5,Georgia Tech,@,Vanderbilt,W,2,29,14.5,0,kenny-scott-1
Nick Sebes,2003-09-27,3,Stanford,@,Washington,L,2,39,19.5,0,nick-sebes-1
Fred Smith,2003-09-27,5,Tulane,@,Texas,L,5,82,16.4,0,fred-smith-2
Mike Smith,2003-09-27,4,Miami (OH),,Cincinnati,W,3,61,20.3,0,mike-smith-1
Michael Sowell,2003-09-27,5,Arkansas State,@,Memphis,L,1,11,11.0,0,michael-sowell-1
Thomas Stancil,2003-09-27,5,Brigham Young,,Air Force,L,1,15,15.0,0,thomas-stancil-1
Wayne Stein,2003-09-27,5,Louisiana,@,North Texas,L,2,9,4.5,0,wayne-stein-1
Bryant Stewart,2003-09-27,5,Troy,,Marshall,W,1,5,5.0,0,bryant-stewart-1
Ray Stith,2003-09-27,4,Army,,South Florida,L,2,45,22.5,0,ray-stith-1
Steve Suter,2003-09-27,5,Maryland,@,Eastern Michigan,W,1,17,17.0,0,steve-suter-1
Carl Tabb,2003-09-27,5,Michigan,,Indiana,W,1,12,12.0,0,carl-tabb-1
Matthew Thomas,2003-09-27,5,South Carolina,@,Tennessee,L,2,31,15.5,0,matthew-thomas-1
Sloan Thomas,2003-09-27,4,Texas,,Tulane,W,1,9,9.0,0,sloan-thomas-1
Kenneth Tolon,2003-09-27,3,Stanford,@,Washington,L,1,13,13.0,0,kenneth-tolon-1
Michael Turner,2003-09-27,4,Northern Illinois,,Iowa State,W,1,15,15.0,0,michael-turner-2
Jason Van,2003-09-27,5,San Diego State,@,UCLA,L,1,30,30.0,0,jason-van-1
Eddie Walker,2003-09-27,5,Arkansas State,@,Memphis,L,1,13,13.0,0,eddie-walker-1
Tyrone Walker,2003-09-27,4,Western Michigan,@,Ohio,W,3,61,20.3,0,tyrone-walker-1
Cedric Washington,2003-09-27,4,Arkansas,@,Alabama,W,3,63,21.0,0,cedric-washington-1
Kenny Washington,2003-09-27,5,Oregon,,Washington State,L,3,29,9.7,0,kenny-washington-1
Marquis Weeks,2003-09-27,4,Virginia,,Wake Forest,W,1,19,19.0,0,marquis-weeks-1
Harvey Whiten,2003-09-27,5,Oregon State,,Arizona State,W,1,16,16.0,0,harvey-whiten-1
Brandon Williams,2003-09-27,5,Wisconsin,@,Illinois,W,4,94,23.5,0,brandon-williams-6
DeAngelo Williams,2003-09-27,4,Memphis,,Arkansas State,W,1,24,24.0,0,deangelo-williams-1
Jason Williams,2003-09-27,5,Connecticut,@,Virginia Tech,L,4,73,18.3,0,jason-williams-1
Shaud Williams,2003-09-27,5,Alabama,,Arkansas,L,2,36,18.0,0,shaud-williams-1
Jason Wright,2003-09-27,5,Northwestern,@,Ohio State,L,1,0,0.0,0,jason-wright-1
Iverick Harris,2003-09-30,5,East Carolina,,Houston,L,1,22,22.0,0,iverick-harris-1
Chad McCullar,2003-09-30,5,Houston,@,East Carolina,W,1,21,21.0,0,chad-mccullar-1
Roshawn Pope,2003-09-30,5,Houston,@,East Carolina,W,1,29,29.0,0,roshawn-pope-1
Dashaun Stephens,2003-09-30,5,East Carolina,,Houston,L,2,19,9.5,0,dashaun-stephens-1
Ricky Wilson,2003-09-30,5,Houston,@,East Carolina,W,1,23,23.0,0,ricky-wilson-1
Jason Colson,2003-10-02,5,West Virginia,@,Miami (FL),L,1,34,34.0,0,jason-colson-1
Kay-Jay Harris,2003-10-02,5,West Virginia,@,Miami (FL),L,5,122,24.4,0,kay-jay-harris-1
Darnell Jenkins,2003-10-02,5,Miami (FL),,West Virginia,W,5,98,19.6,0,darnell-jenkins-1
Adam Jones,2003-10-02,5,West Virginia,@,Miami (FL),L,1,17,17.0,0,adam-jones-1
Justin Phinisee,2003-10-03,6,Oregon,@,Utah,L,2,32,16.0,0,justin-phinisee-1
Kenny Washington,2003-10-03,6,Oregon,@,Utah,L,1,19,19.0,0,kenny-washington-1
Roc Alexander,2003-10-04,5,Washington,@,UCLA,L,2,23,11.5,0,roc-alexander-1
David Anderson,2003-10-04,6,Colorado State,,Fresno State,W,1,17,17.0,0,david-anderson-1
Willie Andrews,2003-10-04,5,Baylor,,Colorado,W,4,109,27.3,0,willie-andrews-1
Jeff Backes,2003-10-04,6,Northwestern,,Minnesota,L,1,37,37.0,0,jeff-backes-1
