Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Sam Carson III,2008-08-30,1,Illinois,N,Missouri,L,0,0,0,1,sam-carson-iii-1
Coleby Clawson,2008-08-30,1,Brigham Young,,Northern Iowa,W,0,0,0,1,coleby-clawson-1
Antonio Coleman,2008-08-30,1,Auburn,,Louisiana-Monroe,W,0,0,0,1,antonio-coleman-1
Jermaine Cunningham,2008-08-30,1,Florida,,Hawaii,W,0,0,0,1,jermaine-cunningham-1
John Destin,2008-08-30,1,Tulsa,@,Alabama-Birmingham,W,0,0,0,1,john-destin-1
Erique Dozier,2008-08-30,1,Bowling Green State,@,Pittsburgh,W,0,0,0,1,erique-dozier-1
Dustin Duclo,2008-08-30,1,Western Michigan,@,Nebraska,L,0,0,0,1,dustin-duclo-1
Jake Ebner,2008-08-30,1,Houston,,Southern,W,0,0,0,2,jake-ebner-1
Jake Edmunds,2008-08-30,1,Wyoming,,Ohio,W,0,0,0,1,jake-edmunds-1
Greg Elleby,2008-08-30,1,North Carolina,,McNeese State,W,0,0,0,1,greg-elleby-1
Ben Garland,2008-08-30,1,Air Force,,Southern Utah,W,0,0,0,1,ben-garland-1
Cody Glenn,2008-08-30,1,Nebraska,,Western Michigan,W,0,0,0,1,cody-glenn-1
Anthony Gray,2008-08-30,1,Southern Mississippi,,Louisiana,W,0,0,0,1,anthony-gray-1
Adam Gunn,2008-08-30,1,Pittsburgh,,Bowling Green State,L,0,0,0,1,adam-gunn-1
Joe Haden,2008-08-30,1,Florida,,Hawaii,W,0,0,0,1,joe-haden-1
Eric Hagg,2008-08-30,1,Nebraska,,Western Michigan,W,1,3,0,1,eric-hagg-1
Joe Happe,2008-08-30,1,Alabama-Birmingham,,Tulsa,L,0,0,0,1,joe-happe-1
Jerek Hewett,2008-08-30,1,East Carolina,N,Virginia Tech,W,0,0,0,1,jerek-hewett-1
John Holmes,2008-08-30,1,West Virginia,,Villanova,W,0,0,0,1,john-holmes-1
James Holt,2008-08-30,1,Kansas,,Florida International,W,0,0,0,1,james-holt-1
Da'Sor Horton,2008-08-30,1,Tulsa,@,Alabama-Birmingham,W,0,0,0,1,dasor-horton-1
Jerry Hughes,2008-08-30,1,Texas Christian,@,New Mexico,W,0,0,0,1,jerry-hughes-1
Carl Ihenacho,2008-08-30,1,San Jose State,,California-Davis,W,0,0,0,2,carl-ihenacho-1
Malik Jackson,2008-08-30,1,Southern California,@,Virginia,W,0,0,0,1,malik-jackson-3
Tim Jamison,2008-08-30,1,Michigan,,Utah,L,0,0,0,1,tim-jamison-1
Merrill Johnson,2008-08-30,1,Auburn,,Louisiana-Monroe,W,0,0,0,1,merrill-johnson-1
Andre Jones,2008-08-30,1,Akron,@,Wisconsin,L,0,0,0,1,andre-jones-2
Mike Juergens,2008-08-30,1,Wyoming,,Ohio,W,0,0,0,1,mike-juergens-1
Ryan Kemp,2008-08-30,1,Air Force,,Southern Utah,W,0,0,0,1,ryan-kemp-1
Jared Kimmel,2008-08-30,1,Syracuse,@,Northwestern,L,0,0,0,1,jared-kimmel-1
Simoni Lawrence,2008-08-30,1,Minnesota,,Northern Illinois,W,0,0,0,1,simoni-lawrence-1
Kenny Lewis,2008-08-30,1,Bowling Green State,@,Pittsburgh,W,1,0,0,1,kenny-lewis-1
James Lockett,2008-08-30,1,Tulsa,@,Alabama-Birmingham,W,0,0,0,1,james-lockett-1
Cam Martin,2008-08-30,1,Virginia Tech,N,East Carolina,L,0,0,0,1,cam-martin-1
Clay Matthews,2008-08-30,1,Southern California,@,Virginia,W,0,0,0,1,clay-matthews-1
Joshua Mauga,2008-08-30,1,Nevada,,Grambling State,W,0,0,0,1,joshua-mauga-1
Khari Mays,2008-08-30,1,Arkansas State,@,Texas A&M,W,0,0,0,1,khari-mays-1
Daylon McCoy,2008-08-30,1,Louisiana,@,Southern Mississippi,L,0,0,0,1,daylon-mccoy-1
Bruce Miller,2008-08-30,1,Central Florida,,South Carolina State,W,0,0,0,1,bruce-miller-1
Dontay Moch,2008-08-30,1,Nevada,,Grambling State,W,0,0,0,1,dontay-moch-1
Ryan Mouton,2008-08-30,1,Hawaii,@,Florida,L,0,0,0,1,ryan-mouton-1
Quentin Newman,2008-08-30,1,Florida International,@,Kansas,L,0,0,0,1,quentin-newman-1
Tim North,2008-08-30,1,Michigan,,Utah,L,0,0,0,1,tim-north-1
Wesley Oglesby,2008-08-30,1,Duke,,James Madison,W,0,0,0,1,wesley-oglesby-1
Mark Paschal,2008-08-30,1,North Carolina,,McNeese State,W,0,0,0,1,mark-paschal-1
Adam Patterson,2008-08-30,1,Michigan,,Utah,L,0,0,0,1,adam-patterson-1
Jordan Peterson,2008-08-30,1,Texas A&M,,Arkansas State,L,0,0,0,1,jordan-peterson-1
Nick Polk,2008-08-30,1,Indiana,,Western Kentucky,W,0,0,0,1,nick-polk-1
Ricky Price,2008-08-30,1,Oklahoma State,@,Washington State,W,0,0,0,1,ricky-price-1
Jordan Pugh,2008-08-30,1,Texas A&M,,Arkansas State,L,0,0,0,1,jordan-pugh-1
Cory Reamer,2008-08-30,1,Alabama,N,Clemson,W,0,0,0,1,cory-reamer-1
Maurice Rolle,2008-08-30,1,Louisiana,@,Southern Mississippi,L,0,0,0,2,maurice-rolle-1
Tyrell Sales,2008-08-30,1,Penn State,,Coastal Carolina,W,0,0,0,1,tyrell-sales-1
Malcolm Sheppard,2008-08-30,1,Arkansas,,Western Illinois,W,0,0,0,1,malcolm-sheppard-1
Antonio Smith,2008-08-30,1,Bowling Green State,@,Pittsburgh,W,0,0,0,1,antonio-smith-2
Jelani Smith,2008-08-30,1,Arkansas,,Western Illinois,W,0,0,0,1,jelani-smith-1
Vic So'Oto,2008-08-30,1,Brigham Young,,Northern Iowa,W,0,0,0,1,vic-sooto-1
Stryker Sulak,2008-08-30,1,Missouri,N,Illinois,W,0,0,0,2,stryker-sulak-1
Michael Tauiliili,2008-08-30,1,Duke,,James Madison,W,0,0,0,1,michael-tauiliili-1
Austin Thomas,2008-08-30,1,Indiana,,Western Kentucky,W,0,0,0,1,austin-thomas-1
Earl Thomas,2008-08-30,1,Texas,,Florida Atlantic,W,0,0,0,1,earl-thomas-1
Daryl Washington,2008-08-30,1,Texas Christian,@,New Mexico,W,0,0,0,1,daryl-washington-1
Glenn Williams,2008-08-30,1,Duke,,James Madison,W,0,0,0,1,glenn-williams-1
John Clark,2008-08-31,1,Colorado State,N,Colorado,L,0,0,0,1,john-clark-2
Adrian Grady,2008-08-31,1,Louisville,,Kentucky,L,0,0,0,1,adrian-grady-1
Myron Pryor,2008-08-31,1,Kentucky,@,Louisville,W,1,72,1,1,myron-pryor-1
Mychal Sisson,2008-08-31,1,Colorado State,N,Colorado,L,0,0,0,1,mychal-sisson-1
Johnny Williams,2008-08-31,1,Kentucky,@,Louisville,W,0,0,0,1,johnny-williams-3
Reggie Carter,2008-09-01,1,UCLA,,Tennessee,W,0,0,0,1,reggie-carter-2
Ryan Hamilton,2008-09-04,2,Vanderbilt,,South Carolina,W,0,0,0,1,ryan-hamilton-1
Darian Stewart,2008-09-04,2,South Carolina,@,Vanderbilt,L,0,0,0,1,darian-stewart-1
Tokumbo Abanikanda,2008-09-06,2,Southern Mississippi,@,Auburn,L,0,0,0,1,tokumbo-abanikanda-1
Sam Acho,2008-09-06,2,Texas,@,Texas-El Paso,W,0,0,0,1,sam-acho-1
Zach Arnett,2008-09-06,2,New Mexico,,Texas A&M,L,0,0,0,2,zach-arnett-1
Rolando Barragan,2008-09-06,2,Southern Mississippi,@,Auburn,L,0,0,0,1,rolando-barragan-1
Beck,2008-09-06,2,Washington State,,California,L,0,0,0,1,beck-1
Pierre Bell,2008-09-06,2,East Carolina,,West Virginia,W,0,0,0,1,pierre-bell-1
Michael Bibbs,2008-09-06,2,Iowa State,,Kent State,W,0,0,0,1,michael-bibbs-1
Corey Boudreaux,2008-09-06,2,San Diego State,@,Notre Dame,L,0,0,0,1,corey-boudreaux-1
Deaundre Brown,2008-09-06,2,Tulsa,@,North Texas,W,0,0,0,1,deaundre-brown-1
Johnny Brown,2008-09-06,2,Mississippi,@,Wake Forest,L,0,0,0,1,johnny-brown-2
Omar Brown,2008-09-06,2,Marshall,@,Wisconsin,L,0,0,0,1,omar-brown-1
Beau Brudzinski,2008-09-06,1,Toledo,@,Arizona,L,0,0,0,1,beau-brudzinski-1
David Bruton,2008-09-06,1,Notre Dame,,San Diego State,W,0,0,0,1,david-bruton-1
Morgan Burnett,2008-09-06,2,Georgia Tech,@,Boston College,W,0,0,0,1,morgan-burnett-1
Crezdon Butler,2008-09-06,2,Clemson,,Citadel,W,0,0,0,1,crezdon-butler-1
Chris Campa,2008-09-06,2,Louisville,,Tennessee Tech,W,0,0,0,1,chris-campa-1
Terry Carter,2008-09-06,2,Louisiana Tech,@,Kansas,L,0,0,0,1,terry-carter-1
Daniel Charbonnet,2008-09-06,2,Texas Tech,@,Nevada,W,0,0,0,1,daniel-charbonnet-1
Tony Clark,2008-09-06,2,Georgia Tech,@,Boston College,W,0,0,0,1,tony-clark-1
Brian Coulter,2008-09-06,2,Missouri,,Southeast Missouri State,W,0,0,0,1,brian-coulter-1
Demetrius Culpepper,2008-09-06,2,Memphis,,Rice,L,0,0,0,1,demetrius-culpepper-1
Steve Davis,2008-09-06,2,Minnesota,@,Bowling Green State,W,0,0,0,1,steve-davis-1
John-Kevin Dolce,2008-09-06,2,Virginia,,Richmond,W,0,0,0,1,john-kevin-dolce-1
Dominic Douglas,2008-09-06,2,Mississippi State,,Southeastern Louisiana,W,0,0,0,1,dominic-douglas-1
Van Eskridge,2008-09-06,2,East Carolina,,West Virginia,W,0,0,0,1,van-eskridge-1
Pete Fleps,2008-09-06,2,Southern Methodist,,Texas State,W,0,0,0,2,pete-fleps-1
Clint Floyd,2008-09-06,2,Arizona State,,Stanford,W,0,0,0,1,clint-floyd-1
Jerry Franklin,2008-09-06,2,Arkansas,,Louisiana-Monroe,W,0,0,0,1,jerry-franklin-1
Lowell Garthwaite,2008-09-06,2,Army,,New Hampshire,L,0,0,0,1,lowell-garthwaite-1
Jack Geiser,2008-09-06,2,Boston College,,Georgia Tech,L,0,0,0,1,jack-geiser-1
Brandon Ghee,2008-09-06,2,Wake Forest,,Mississippi,W,0,0,0,1,brandon-ghee-1
Jeremy Gibson,2008-09-06,2,Arkansas State,,Texas Southern,W,0,0,0,1,jeremy-gibson-1
De'Mon Glanton,2008-09-06,2,Mississippi State,,Southeastern Louisiana,W,0,0,0,1,demon-glanton-1
Cody Grimm,2008-09-06,2,Virginia Tech,,Furman,W,0,0,0,1,cody-grimm-1
Hunter Haynes,2008-09-06,2,Wake Forest,,Mississippi,W,0,0,0,1,hunter-haynes-1
Mark Herzlich,2008-09-06,2,Boston College,,Georgia Tech,L,0,0,0,1,mark-herzlich-1
Dont'a Hightower,2008-09-06,2,Alabama,,Tulane,W,0,0,0,1,donta-hightower-1
Cory Hogue,2008-09-06,2,Central Florida,,South Florida,L,0,0,0,1,cory-hogue-1
Jimmy Jackson,2008-09-06,2,Missouri,,Southeast Missouri State,W,0,0,0,1,jimmy-jackson-1
Jeremy Jarmon,2008-09-06,2,Kentucky,,Norfolk State,W,0,0,0,1,jeremy-jarmon-1
Otis Johnson,2008-09-06,2,Kansas State,,Montana State,W,0,0,0,1,otis-johnson-1
Alex Joseph,2008-09-06,2,Temple,,Connecticut,L,0,0,0,1,alex-joseph-1
Karl Klug,2008-09-06,2,Iowa,,Florida International,W,0,0,0,1,karl-klug-1
Mike Kritikos,2008-09-06,2,Northern Illinois,@,Western Michigan,L,0,0,0,1,mike-kritikos-1
Klint Kubiak,2008-09-06,2,Colorado State,,Sacramento State,W,0,0,0,1,klint-kubiak-1
Brian Lainhart,2008-09-06,2,Kent State,@,Iowa State,L,0,0,0,1,brian-lainhart-1
Jordan Lake,2008-09-06,2,Baylor,,Northwestern State,W,0,0,0,1,jordan-lake-1
Luke Laolagi,2008-09-06,2,San Diego State,@,Notre Dame,L,0,0,0,1,luke-laolagi-1
Terrance Lee,2008-09-06,2,Nevada-Las Vegas,@,Utah,L,0,0,0,1,terrance-lee-1
Anthony Lewis,2008-09-06,2,Texas A&M,@,New Mexico,W,0,0,0,1,anthony-lewis-1
Corey Liuget,2008-09-06,2,Illinois,,Eastern Illinois,W,0,0,0,1,corey-liuget-1
Jordan Mabin,2008-09-06,2,Northwestern,@,Duke,W,0,0,0,1,jordan-mabin-1
Ryan Manalac,2008-09-06,2,Cincinnati,@,Oklahoma,L,0,0,0,1,ryan-manalac-1
Ryan Marando,2008-09-06,2,Indiana,,Murray State,W,1,2,0,2,ryan-marando-1
Colin McCarthy,2008-09-06,2,Miami (FL),@,Florida,L,0,0,0,1,colin-mccarthy-1
Tim McCarthy,2008-09-06,2,Northern Illinois,@,Western Michigan,L,0,0,0,1,tim-mccarthy-1
Boston McCornell,2008-09-06,2,Western Michigan,,Northern Illinois,W,0,0,0,1,boston-mccornell-1
Clinton McDonald,2008-09-06,2,Memphis,,Rice,L,0,0,0,1,clinton-mcdonald-1
Gerald McRath,2008-09-06,2,Southern Mississippi,@,Auburn,L,0,0,0,1,gerald-mcrath-1
Brit Miller,2008-09-06,2,Illinois,,Eastern Illinois,W,0,0,0,1,brit-miller-1
Swanson Miller,2008-09-06,2,Oklahoma State,,Houston,W,0,0,0,1,swanson-miller-1
Koa Misi,2008-09-06,2,Utah,,Nevada-Las Vegas,W,0,0,0,1,koa-misi-1
Quinton Moore,2008-09-06,2,Oklahoma State,,Houston,W,0,0,0,1,quinton-moore-1
James Morehead,2008-09-06,2,Colorado State,,Sacramento State,W,0,0,0,1,james-morehead-1
Deandre Morgan,2008-09-06,2,North Carolina State,,William & Mary,W,0,0,0,1,deandre-morgan-1
David Nixon,2008-09-06,2,Brigham Young,@,Washington,W,0,0,0,1,david-nixon-1
Derrick Onwuachi,2008-09-06,2,Minnesota,@,Bowling Green State,W,0,0,0,1,derrick-onwuachi-1
Ben Owens,2008-09-06,2,Arkansas State,,Texas Southern,W,0,0,0,1,ben-owens-1
Jake Paulson,2008-09-06,2,Air Force,@,Wyoming,W,0,0,0,1,jake-paulson-1
Chance Payne,2008-09-06,2,Louisiana-Monroe,@,Arkansas,L,0,0,0,1,chance-payne-1
Ulla Pomele,2008-09-06,2,Kansas State,,Montana State,W,0,0,0,1,ulla-pomele-1
Kendrick Presley,2008-09-06,2,Southern Mississippi,@,Auburn,L,0,0,0,1,kendrick-presley-1
Austin Ransom,2008-09-06,2,Pittsburgh,,Buffalo,W,0,0,0,1,austin-ransom-1
Josh Raven,2008-09-06,2,Iowa State,,Kent State,W,0,0,0,1,josh-raven-1
Reggie Rembert,2008-09-06,2,Air Force,@,Wyoming,W,0,0,0,1,reggie-rembert-1
Ryan Reynolds,2008-09-06,2,Oklahoma,,Cincinnati,W,0,0,0,1,ryan-reynolds-2
Dwight Roberson,2008-09-06,2,Oregon State,@,Penn State,L,0,0,0,2,dwight-roberson-1
Dane Robinson,2008-09-06,2,Buffalo,@,Pittsburgh,L,0,0,0,1,dane-robinson-1
Jamarca Sanford,2008-09-06,2,Mississippi,@,Wake Forest,L,0,0,0,1,jamarca-sanford-1
Corey Small,2008-09-06,2,Florida Atlantic,,Alabama-Birmingham,W,0,0,0,1,corey-small-1
Clinton Snyder,2008-09-06,2,Stanford,@,Arizona State,L,0,0,0,1,clinton-snyder-1
Cory Sonnier,2008-09-06,1,Tulane,@,Alabama,L,0,0,0,1,cory-sonnier-1
Kurtis Taylor,2008-09-06,2,Iowa State,,Kent State,W,0,0,0,1,kurtis-taylor-1
Chris Thomas,2008-09-06,2,Air Force,@,Wyoming,W,0,0,0,1,chris-thomas-1
Jay Thomas,2008-09-06,2,Minnesota,@,Bowling Green State,W,0,0,0,1,jay-thomas-1
Mike Thomas,2008-09-06,2,Akron,@,Syracuse,W,0,0,0,1,mike-thomas-2
Neiko Thorpe,2008-09-06,2,Auburn,,Southern Mississippi,W,0,0,0,1,neiko-thorpe-1
Willie Vandesteeg,2008-09-06,2,Minnesota,@,Bowling Green State,W,0,0,0,1,willie-vandesteeg-1
Ryan Walters,2008-09-06,2,Colorado,,Eastern Washington,W,0,0,0,1,ryan-walters-1
Bryan Williams,2008-09-06,2,Akron,@,Syracuse,W,0,0,0,1,bryan-williams-1
Nate Williams,2008-09-06,2,Washington,,Brigham Young,L,0,0,0,1,nate-williams-2
Keith Willis,2008-09-06,2,North Carolina State,,William & Mary,W,0,0,0,1,keith-willis-3
Recardo Wright,2008-09-06,1,Florida State,,Western Carolina,W,0,0,0,1,recardo-wright-1
Youri Yenga,2008-09-06,2,Southern Methodist,,Texas State,W,1,5,0,1,youri-yenga-1
Fevaea'I Ahmu,2008-09-12,3,Washington State,@,Baylor,L,0,0,0,1,fevaeai-ahmu-1
Reid Forrest,2008-09-12,3,Washington State,@,Baylor,L,0,0,0,1,reid-forrest-1
James Holt,2008-09-12,3,Kansas,@,South Florida,L,0,0,0,2,james-holt-1
Antonio Jones,2008-09-12,3,Baylor,,Washington State,W,0,0,0,1,antonio-jones-1
Alex Kushneir,2008-09-12,3,Baylor,,Washington State,W,0,0,0,1,alex-kushneir-1
Josh Thomas,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,0,0,0,1,josh-thomas-1
Josh Thompson,2008-09-12,3,Louisiana-Monroe,,Alabama A&M,W,0,0,0,1,josh-thompson-1
Kyle Anderson,2008-09-13,3,Western Kentucky,@,Alabama,L,0,0,0,1,kyle-anderson-1
Mike Anello,2008-09-13,2,Notre Dame,,Michigan,W,0,0,0,1,mike-anello-1
Zach Arnett,2008-09-13,3,New Mexico,,Arizona,W,0,0,0,1,zach-arnett-1
Nick Bellore,2008-09-13,3,Central Michigan,@,Ohio,W,0,0,0,2,nick-bellore-1
Matt Berning,2008-09-13,3,Central Michigan,@,Ohio,W,0,0,0,1,matt-berning-1
Leon Best,2008-09-13,3,East Carolina,@,Tulane,W,0,0,0,1,leon-best-1
Kyle Bosworth,2008-09-13,2,UCLA,@,Brigham Young,L,0,0,0,1,kyle-bosworth-1
Jessie Bowman,2008-09-13,3,Mississippi State,,Auburn,L,0,0,0,1,jessie-bowman-1
Justin Braska,2008-09-13,3,Western Michigan,@,Idaho,W,0,0,0,1,justin-braska-1
Stevie Brown,2008-09-13,3,Michigan,@,Notre Dame,L,0,0,0,1,stevie-brown-1
David Bruton,2008-09-13,2,Notre Dame,,Michigan,W,0,0,0,1,david-bruton-1
Michael Carter,2008-09-13,3,Maryland,,California,W,0,0,0,1,michael-carter-4
Kam Chancellor,2008-09-13,3,Virginia Tech,,Georgia Tech,W,0,0,0,1,kam-chancellor-1
Ian Clark,2008-09-13,3,New Mexico,,Arizona,W,0,0,0,1,ian-clark-1
Terrence Cody,2008-09-13,3,Alabama,,Western Kentucky,W,0,0,0,1,terrence-cody-1
Brandon Crawford,2008-09-13,3,Ball State,@,Akron,W,0,0,0,1,brandon-crawford-1
Rennie Curran,2008-09-13,3,Georgia,@,South Carolina,W,0,0,0,1,rennie-curran-1
Rulon Davis,2008-09-13,3,California,@,Maryland,L,0,0,0,1,rulon-davis-1
Vontae Davis,2008-09-13,3,Illinois,,Louisiana,W,0,0,0,1,vontae-davis-1
Erique Dozier,2008-09-13,3,Bowling Green State,@,Boise State,L,0,0,0,1,erique-dozier-1
Casey Droscha,2008-09-13,3,Central Michigan,@,Ohio,W,0,0,0,1,casey-droscha-1
Tony Fiammetta,2008-09-13,3,Syracuse,,Penn State,L,0,0,0,1,tony-fiammetta-1
Zack Follett,2008-09-13,3,California,@,Maryland,L,0,0,0,1,zack-follett-1
Spencer Hadley,2008-09-13,3,Brigham Young,,UCLA,W,0,0,0,1,spencer-hadley-1
Darian Hagan,2008-09-13,3,California,@,Maryland,L,0,0,0,1,darian-hagan-1
Greg Harris,2008-09-13,2,Toledo,@,Eastern Michigan,W,0,0,0,1,greg-harris-1
Stephen Hodge,2008-09-13,3,Texas Christian,,Stanford,W,0,0,0,1,stephen-hodge-2
Kevin Hogan,2008-09-13,3,Kent State,,Delaware State,W,0,0,0,1,kevin-hogan-1
Lendy Holmes,2008-09-13,3,Oklahoma,@,Washington,W,0,0,0,1,lendy-holmes-1
Mike Holmes,2008-09-13,3,Syracuse,,Penn State,L,0,0,0,1,mike-holmes-1
Jerry Hughes,2008-09-13,3,Texas Christian,,Stanford,W,0,0,0,1,jerry-hughes-1
Carl Ihenacho,2008-09-13,3,San Jose State,,San Diego State,W,0,0,0,1,carl-ihenacho-1
Kenny Ingram,2008-09-13,2,Florida State,,Chattanooga,W,0,0,0,1,kenny-ingram-1
Brian Jackson,2008-09-13,3,Oklahoma,@,Washington,W,0,0,0,1,brian-jackson-3
Michael Janac,2008-09-13,3,Marshall,,Memphis,W,0,0,0,1,michael-janac-1
M.D. Jennings,2008-09-13,3,Arkansas State,,Southern Mississippi,L,0,0,0,1,md-jennings-1
Scott Johnson,2008-09-13,3,Brigham Young,,UCLA,W,0,0,0,1,scott-johnson-2
Jan Jorgensen,2008-09-13,3,Brigham Young,,UCLA,W,0,0,0,1,jan-jorgensen-1
Logan Kelley,2008-09-13,2,Tulane,,East Carolina,L,0,0,0,2,logan-kelley-1
Ryan Kerrigan,2008-09-13,2,Purdue,,Oregon,L,0,0,0,1,ryan-kerrigan-1
Paul Kruger,2008-09-13,3,Utah,@,Utah State,W,0,0,0,1,paul-kruger-1
Markus Kuhn,2008-09-13,3,North Carolina State,@,Clemson,L,0,0,0,1,markus-kuhn-1
Brandon Lang,2008-09-13,2,Troy,,Alcorn State,W,0,0,0,1,brandon-lang-1
Orie Lemon,2008-09-13,3,Oklahoma State,,Missouri State,W,0,0,0,1,orie-lemon-1
Josh Lumar,2008-09-13,2,Tulane,,East Carolina,L,0,0,0,1,josh-lumar-1
Alex Magee,2008-09-13,2,Purdue,,Oregon,L,0,0,0,1,alex-magee-1
Clay Matthews,2008-09-13,2,Southern California,,Ohio State,W,0,0,0,1,clay-matthews-1
Ryan McFoy,2008-09-13,3,Arizona State,,Nevada-Las Vegas,L,0,0,0,1,ryan-mcfoy-1
Bryant McKissic,2008-09-13,2,Troy,,Alcorn State,W,0,0,0,1,bryant-mckissic-1
Clint McPeek,2008-09-13,3,New Mexico,,Arizona,W,0,0,0,1,clint-mcpeek-1
Carmen Messina,2008-09-13,3,New Mexico,,Arizona,W,0,0,0,1,carmen-messina-1
Brit Miller,2008-09-13,3,Illinois,,Louisiana,W,1,27,1,1,brit-miller-1
Justin Moore,2008-09-13,3,Air Force,@,Houston,W,0,0,0,1,justin-moore-3
Quinton Moore,2008-09-13,3,Oklahoma State,,Missouri State,W,0,0,0,1,quinton-moore-1
Terence Moore,2008-09-13,2,Troy,,Alcorn State,W,0,0,0,1,terence-moore-1
Blake Morgan,2008-09-13,3,Brigham Young,,UCLA,W,0,0,0,1,blake-morgan-1
Captain Munnerlyn,2008-09-13,3,South Carolina,,Georgia,L,0,0,0,1,captain-munnerlyn-1
Andre Neblett,2008-09-13,3,Temple,@,Buffalo,L,0,0,0,1,andre-neblett-1
Eric Norwood,2008-09-13,3,South Carolina,,Georgia,L,0,0,0,1,eric-norwood-1
Stephen Paea,2008-09-13,3,Oregon State,,Hawaii,W,0,0,0,1,stephen-paea-1
Matt Panfil,2008-09-13,3,Texas Christian,,Stanford,W,0,0,0,1,matt-panfil-1
Alex Pierre,2008-09-13,3,Buffalo,,Temple,W,0,0,0,1,alex-pierre-1
Ellis Powers,2008-09-13,2,Boise State,,Bowling Green State,W,0,0,0,1,ellis-powers-1
Josh Price,2008-09-13,3,Western Michigan,@,Idaho,W,0,0,0,1,josh-price-1
Sean Redwine,2008-09-13,3,Miami (OH),,Charleston Southern,W,0,0,0,1,sean-redwine-1
