Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Cody Lubojasky,2007-09-15,2,Houston,@,Tulane,W,1,62,0,1,cody-lubojasky-1
Bryan McCann,2007-09-15,3,Southern Methodist,@,Arkansas State,L,1,14,0,1,bryan-mccann-1
Koby McKinnon,2007-09-15,2,Arkansas State,,Southern Methodist,W,1,51,0,1,koby-mckinnon-1
Bo McNally,2007-09-15,2,Stanford,,San Jose State,W,1,28,0,4,bo-mcnally-1
Mike Mickens,2007-09-15,3,Cincinnati,@,Miami (OH),W,1,9,0,1,mike-mickens-1
D.J. Moore,2007-09-15,3,Vanderbilt,,Mississippi,W,1,4,0,1,dj-moore-1
Kyle Moore,2007-09-15,2,Southern California,@,Nebraska,W,1,24,0,1,kyle-moore-2
Ryan Mouton,2007-09-15,3,Hawaii,@,Nevada-Las Vegas,W,1,40,1,2,ryan-mouton-1
Captain Munnerlyn,2007-09-15,3,South Carolina,,South Carolina State,W,1,0,0,2,captain-munnerlyn-1
Derico Murray,2007-09-15,3,Kent State,,Delaware State,W,1,0,0,2,derico-murray-1
Darren Mustin,2007-09-15,3,Alabama,,Arkansas,W,1,6,0,1,darren-mustin-1
Lamonte Nelms,2007-09-15,3,Cincinnati,@,Miami (OH),W,1,0,0,,lamonte-nelms-1
Casey Noack,2007-09-15,3,Oregon State,,Idaho State,W,1,10,0,,casey-noack-1
Troy Nolan,2007-09-15,3,Arizona State,,San Diego State,W,1,0,0,2,troy-nolan-1
Jerell Norton,2007-09-15,2,Arkansas,@,Alabama,L,1,5,0,3,jerell-norton-1
Chima Nwachukwu,2007-09-15,3,Washington State,,Idaho,W,1,15,0,1,chima-nwachukwu-1
Christopher Owens,2007-09-15,3,San Jose State,@,Stanford,L,1,0,0,1,christopher-owens-1
Brandon Patterson,2007-09-15,2,Memphis,,Jacksonville State,W,1,33,0,1,brandon-patterson-1
Robert Peele,2007-09-15,3,California,,Louisiana Tech,W,1,6,0,1,robert-peele-1
Derek Pegues,2007-09-15,3,Mississippi State,@,Auburn,W,1,20,1,2,derek-pegues-1
Nathan Pepper,2007-09-15,3,South Carolina,,South Carolina State,W,1,19,1,1,nathan-pepper-1
Jordan Peterson,2007-09-15,3,Texas A&M,,Louisiana-Monroe,W,1,54,0,2,jordan-peterson-1
Kenny Phillips,2007-09-15,3,Miami (FL),,Florida International,W,1,2,0,2,kenny-phillips-1
Tavious Polo,2007-09-15,3,Florida Atlantic,,Minnesota,W,3,17,0,3,tavious-polo-1
Tracy Porter,2007-09-15,3,Indiana,,Akron,W,1,49,0,1,tracy-porter-1
Matterral Richardson,2007-09-15,2,Arkansas,@,Alabama,L,1,9,0,1,matterral-richardson-1
Roy Roberts,2007-09-15,2,Tulsa,,Brigham Young,W,1,49,1,1,roy-roberts-1
Anthony Scirrotto,2007-09-15,3,Penn State,,Buffalo,W,1,45,0,1,anthony-scirrotto-1
Justin Scott,2007-09-15,3,Purdue,,Central Michigan,W,1,0,0,2,justin-scott-1
Andrew Sendejo,2007-09-15,3,Rice,,Texas Tech,L,1,27,0,3,andrew-sendejo-1
David Skehan,2007-09-15,2,Tulane,,Houston,L,2,9,0,3,david-skehan-1
Bo Smith,2007-09-15,3,Western Kentucky,,Eastern Kentucky,W,1,1,0,1,bo-smith-2
Deangelo Smith,2007-09-15,3,Cincinnati,@,Miami (OH),W,1,54,1,2,deangelo-smith-1
Frankie Solomon,2007-09-15,3,New Mexico,@,Arizona,W,1,0,0,4,frankie-solomon-1
Dana Stewart,2007-09-15,3,Middle Tennessee State,@,Louisiana State,L,1,18,0,,dana-stewart-1
Darrell Stuckey,2007-09-15,3,Kansas,,Toledo,W,1,0,0,1,darrell-stuckey-1
Aqib Talib,2007-09-15,3,Kansas,,Toledo,W,1,18,0,1,aqib-talib-1
Michael Tauiliili,2007-09-15,3,Duke,@,Northwestern,W,1,24,0,1,michael-tauiliili-1
Terrell Thomas,2007-09-15,2,Southern California,@,Nebraska,W,1,19,0,1,terrell-thomas-1
John Thompson,2007-09-15,3,Michigan,,Notre Dame,W,1,0,0,1,john-thompson-1
Josh Thompson,2007-09-15,3,Louisiana-Monroe,@,Texas A&M,L,1,-1,0,0,josh-thompson-1
Walter Thurmond III,2007-09-15,3,Oregon,,Fresno State,W,1,30,0,1,walter-thurmond-iii-1
Misi Tupe,2007-09-15,3,Texas A&M,,Louisiana-Monroe,W,1,35,0,1,misi-tupe-1
Robert Vaughn,2007-09-15,3,Connecticut,,Temple,W,1,13,0,2,robert-vaughn-1
Jamar Wall,2007-09-15,3,Texas Tech,@,Rice,W,1,0,0,1,jamar-wall-1
Chaz West,2007-09-15,3,Central Michigan,@,Purdue,L,1,12,0,1,chaz-west-1
Otis Wiley,2007-09-15,3,Michigan State,,Pittsburgh,W,1,14,0,1,otis-wiley-1
C.J. Wilson,2007-09-15,3,Western Michigan,@,Missouri,L,1,46,1,1,cj-wilson-3
Kyle Wilson,2007-09-15,3,Boise State,,Wyoming,W,1,0,0,3,kyle-wilson-1
Leon Wright,2007-09-15,3,Duke,@,Northwestern,W,1,0,0,1,leon-wright-1
Jeremy Kellem,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,1,21,0,2,jeremy-kellem-1
Colin McCarthy,2007-09-20,4,Miami (FL),,Texas A&M,W,1,30,0,2,colin-mccarthy-1
Lendy Holmes,2007-09-21,4,Oklahoma,@,Tulsa,W,1,3,0,2,lendy-holmes-1
Ryan Reynolds,2007-09-21,4,Oklahoma,@,Tulsa,W,1,12,0,1,ryan-reynolds-2
Roy Roberts,2007-09-21,3,Tulsa,,Oklahoma,L,1,20,0,1,roy-roberts-1
Husain Abdullah,2007-09-22,4,Washington State,@,Southern California,L,1,0,0,1,husain-abdullah-1
Taheem Acevedo,2007-09-22,4,Florida Atlantic,@,North Texas,W,1,0,0,1,taheem-acevedo-1
Russell Allen,2007-09-22,3,San Diego State,,Portland State,W,1,0,0,2,russell-allen-1
Cliff Avril,2007-09-22,4,Purdue,@,Minnesota,W,1,43,1,1,cliff-avril-1
Frankie Baca,2007-09-22,4,New Mexico,,Sacramento State,W,1,6,0,1,frankie-baca-1
Kevin Barnes,2007-09-22,4,Maryland,@,Wake Forest,L,1,6,0,1,kevin-barnes-1
Carson Bird,2007-09-22,4,Air Force,@,Brigham Young,L,1,0,0,1,carson-bird-1
Alvin Bowen,2007-09-22,4,Iowa State,@,Toledo,L,1,0,0,1,alvin-bowen-1
A.J. Brown,2007-09-22,4,Syracuse,@,Louisville,W,1,23,0,2,aj-brown-1
David Bruton,2007-09-22,4,Notre Dame,,Michigan State,L,1,0,0,1,david-bruton-1
Zac Bryson,2007-09-22,3,Colorado State,@,Houston,L,1,1,0,1,zac-bryson-1
Ketric Buffin,2007-09-22,4,Navy,,Duke,W,1,8,0,1,ketric-buffin-1
Morgan Burnett,2007-09-22,4,Georgia Tech,@,Virginia,L,1,0,0,2,morgan-burnett-1
Chase Carter,2007-09-22,4,Northern Illinois,@,Idaho,W,1,95,1,2,chase-carter-1
Antoine Cason,2007-09-22,4,Arizona,@,California,L,1,6,0,2,antoine-cason-1
Matthew Castelo,2007-09-22,4,San Jose State,@,Utah State,W,1,0,0,1,matthew-castelo-1
Chris Chancellor,2007-09-22,4,Clemson,@,North Carolina State,W,1,0,0,1,chris-chancellor-1
Luke Chase,2007-09-22,4,Wyoming,@,Ohio,W,1,1,0,1,luke-chase-1
Chimdi Chekwa,2007-09-22,4,Ohio State,,Northwestern,W,1,9,0,2,chimdi-chekwa-1
Brian Chmura,2007-09-22,4,Army,@,Boston College,L,1,11,1,1,brian-chmura-1
Patrick Chung,2007-09-22,4,Oregon,@,Stanford,W,1,0,0,1,patrick-chung-1
Chris Clemons,2007-09-22,4,Clemson,@,North Carolina State,W,1,31,0,1,chris-clemons-1
Georg Coleman,2007-09-22,4,Temple,@,Bowling Green State,L,1,0,0,1,georg-coleman-1
Reggie Corner,2007-09-22,4,Akron,,Kent State,W,1,43,0,2,reggie-corner-1
Da-Mon Cromartie-Smith,2007-09-22,4,Texas-El Paso,,Texas Southern,W,1,21,0,1,da-mon-cromartie-smith-1
Vontae Davis,2007-09-22,4,Illinois,@,Indiana,W,1,0,0,2,vontae-davis-1
Thomas Decoud,2007-09-22,4,California,,Arizona,W,1,0,0,1,thomas-decoud-1
Quintin Demps,2007-09-22,4,Texas-El Paso,,Texas Southern,W,1,17,0,1,quintin-demps-1
Ryan Downard,2007-09-22,4,Eastern Michigan,,Howard,W,1,0,0,1,ryan-downard-1
A.J. Edds,2007-09-22,4,Iowa,@,Wisconsin,L,1,0,0,2,aj-edds-1
Jeffrey Fitzgerald,2007-09-22,4,Virginia,,Georgia Tech,W,1,25,1,1,jeffrey-fitzgerald-1
Cory Fleming,2007-09-22,4,Florida International,@,Kansas,L,1,0,0,,cory-fleming-1
Brandon Flowers,2007-09-22,4,Virginia Tech,,William & Mary,W,1,49,1,1,brandon-flowers-1
Louis Gachette,2007-09-22,3,South Florida,,North Carolina,W,1,4,0,1,louis-gachette-1
Isaiah Gardner,2007-09-22,4,Maryland,@,Wake Forest,L,1,3,0,1,isaiah-gardner-1
Lyle Garrison,2007-09-22,4,Eastern Michigan,,Howard,W,1,0,0,1,lyle-garrison-1
De'Mon Glanton,2007-09-22,4,Mississippi State,,Gardner-Webb,W,1,60,1,1,demon-glanton-1
Quinn Gooch,2007-09-22,4,Brigham Young,,Air Force,W,1,1,0,1,quinn-gooch-1
Marcus Griffin,2007-09-22,4,Texas,,Rice,W,1,0,0,1,marcus-griffin-1
Michael Hamlin,2007-09-22,4,Clemson,@,North Carolina State,W,1,0,0,1,michael-hamlin-1
Brandon Hampton,2007-09-22,4,California,,Arizona,W,1,25,0,1,brandon-hampton-1
Chris Hampton,2007-09-22,4,South Carolina,@,Louisiana State,L,1,0,0,1,chris-hampton-1
Dominique Harris,2007-09-22,4,Temple,@,Bowling Green State,L,1,0,0,1,dominique-harris-1
Jonathan Harris,2007-09-22,4,San Jose State,@,Utah State,W,1,20,0,1,jonathan-harris-2
Jameson Hartke,2007-09-22,4,Ohio,,Wyoming,L,1,30,1,2,jameson-hartke-1
Erin Henderson,2007-09-22,4,Maryland,@,Wake Forest,L,1,8,0,1,erin-henderson-1
Robert Henson,2007-09-22,4,Texas Christian,,Southern Methodist,W,1,58,1,1,robert-henson-1
Mark Herzlich,2007-09-22,4,Boston College,,Army,W,1,1,0,2,mark-herzlich-1
B.J. Hill,2007-09-22,4,Ball State,@,Nebraska,L,1,0,0,1,bj-hill-2
Vonnie Holmes,2007-09-22,3,San Diego State,,Portland State,W,1,7,0,1,vonnie-holmes-1
Daniel Howell,2007-09-22,4,Washington,@,UCLA,L,1,15,0,2,daniel-howell-1
Joey Hudson,2007-09-22,4,Miami (OH),@,Colorado,L,1,13,0,1,joey-hudson-1
Marc Hull,2007-09-22,3,San Diego State,,Portland State,W,1,0,0,,marc-hull-1
Roy Hurst,2007-09-22,4,Utah State,,San Jose State,L,1,8,0,1,roy-hurst-1
Mortty Ivy,2007-09-22,4,West Virginia,,East Carolina,W,1,2,0,1,mortty-ivy-1
Chevis Jackson,2007-09-22,4,Louisiana State,,South Carolina,W,1,0,0,4,chevis-jackson-1
Robert James,2007-09-22,4,Arizona State,,Oregon State,W,2,8,0,2,robert-james-1
Marsalous Johnson,2007-09-22,4,Tennessee,,Arkansas State,W,1,28,0,2,marsalous-johnson-1
Rashad Johnson,2007-09-22,4,Alabama,,Georgia,L,1,26,0,2,rashad-johnson-1
Tyrell Johnson,2007-09-22,3,Arkansas State,@,Tennessee,L,1,54,1,4,tyrell-johnson-1
Tony Joiner,2007-09-22,4,Florida,@,Mississippi,W,1,0,0,2,tony-joiner-1
Marcus Jones,2007-09-22,4,Duke,@,Navy,L,1,2,0,1,marcus-jones-1
Shiloh Keo,2007-09-22,4,Idaho,,Northern Illinois,L,1,16,0,1,shiloh-keo-1
Dennis Keyes,2007-09-22,4,UCLA,,Washington,W,1,60,1,1,dennis-keyes-1
Brian Lainhart,2007-09-22,4,Kent State,@,Akron,L,1,21,0,1,brian-lainhart-1
Jordan Lake,2007-09-22,4,Baylor,@,Buffalo,W,2,26,0,2,jordan-lake-1
Danny Lansanah,2007-09-22,4,Connecticut,@,Pittsburgh,W,1,26,0,1,danny-lansanah-1
Adam Leonard,2007-09-22,4,Hawaii,,Charleston Southern,W,1,36,1,1,adam-leonard-1
Gerard Lewis,2007-09-22,4,Hawaii,,Charleston Southern,W,1,33,0,1,gerard-lewis-1
Keenan Lewis,2007-09-22,4,Oregon State,@,Arizona State,L,1,27,0,1,keenan-lewis-1
Elbert Mack,2007-09-22,4,Troy,@,Louisiana,W,1,39,1,1,elbert-mack-1
Sen'Derrick Marks,2007-09-22,4,Auburn,,New Mexico State,W,1,8,0,1,senderrick-marks-1
Brice McCain,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,1,0,0,2,brice-mccain-1
Jameel McClain,2007-09-22,4,Syracuse,@,Louisville,W,1,38,0,2,jameel-mcclain-1
Marcus McClinton,2007-09-22,4,Kentucky,@,Arkansas,W,1,22,0,2,marcus-mcclinton-1
Boston McCornell,2007-09-22,4,Western Michigan,,Central Connecticut State,W,1,32,1,1,boston-mccornell-1
Daylon McCoy,2007-09-22,4,Louisiana,,Troy,L,1,7,0,1,daylon-mccoy-1
Danny McCray,2007-09-22,4,Louisiana State,,South Carolina,W,1,0,0,2,danny-mccray-1
Sherrick McManis,2007-09-22,4,Northwestern,@,Ohio State,L,1,0,0,2,sherrick-mcmanis-1
Mike Mickens,2007-09-22,4,Cincinnati,,Marshall,W,1,0,0,2,mike-mickens-1
Lionel Mitchell,2007-09-22,4,Alabama,,Georgia,L,1,7,0,1,lionel-mitchell-1
Michael Mitchell,2007-09-22,4,Ohio,,Wyoming,L,2,49,0,2,michael-mitchell-1
Ben Moffitt,2007-09-22,3,South Florida,,North Carolina,W,1,41,0,1,ben-moffitt-1
Brouce Mompremier,2007-09-22,3,South Florida,,North Carolina,W,1,17,0,1,brouce-mompremier-1
Kyle Moore,2007-09-22,3,Southern California,,Washington State,W,1,14,0,2,kyle-moore-2
Nick Moore,2007-09-22,4,Baylor,@,Buffalo,W,1,13,0,2,nick-moore-2
William Moore,2007-09-22,4,Missouri,,Illinois State,W,1,4,0,1,william-moore-1
Roddrick Muckelroy,2007-09-22,4,Texas,,Rice,W,1,11,0,1,roddrick-muckelroy-1
Troy Nolan,2007-09-22,4,Arizona State,,Oregon State,W,2,68,0,3,troy-nolan-1
Kevin Opoku,2007-09-22,4,Army,@,Boston College,L,1,18,0,1,kevin-opoku-1
Brendan Pahulu,2007-09-22,3,Houston,,Colorado State,W,1,8,0,1,brendan-pahulu-1
Mark Parson,2007-09-22,4,Ohio,,Wyoming,L,1,-7,0,0,mark-parson-1
Nick Patterson,2007-09-22,4,Ohio State,,Northwestern,W,1,34,0,1,nick-patterson-1
Myshan Pettis,2007-09-22,4,Toledo,,Iowa State,W,1,0,0,1,myshan-pettis-1
Quinton Pointer,2007-09-22,4,Nevada-Las Vegas,,Utah,W,1,0,0,1,quinton-pointer-1
Tavious Polo,2007-09-22,4,Florida Atlantic,@,North Texas,W,2,0,0,3,tavious-polo-1
Tracy Porter,2007-09-22,4,Indiana,,Illinois,L,2,39,0,3,tracy-porter-1
Julian Posey,2007-09-22,4,Ohio,,Wyoming,L,1,22,0,2,julian-posey-1
Bradley Pruitt,2007-09-22,4,Northern Illinois,@,Idaho,W,1,0,0,1,bradley-pruitt-1
Nuuese Punimata,2007-09-22,4,Texas-El Paso,,Texas Southern,W,1,20,0,1,nuuese-punimata-1
Marcus Richardson,2007-09-22,4,Troy,@,Louisiana,W,1,0,0,1,marcus-richardson-1
Bo Ruud,2007-09-22,4,Nebraska,,Ball State,W,1,34,1,1,bo-ruud-1
Lydell Sargeant,2007-09-22,4,Penn State,@,Michigan,L,1,31,0,1,lydell-sargeant-1
Davonte Shannon,2007-09-22,4,Buffalo,,Baylor,L,1,19,0,4,davonte-shannon-1
Alphonso Smith,2007-09-22,4,Wake Forest,,Maryland,W,1,100,1,2,alphonso-smith-1
Sean Smith,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,1,0,0,,sean-smith-2
Julius Stinson,2007-09-22,4,Wyoming,@,Ohio,W,1,0,0,2,julius-stinson-1
Purnell Sturdivant,2007-09-22,4,Virginia Tech,,William & Mary,W,2,14,0,2,purnell-sturdivant-1
O.J. Swift,2007-09-22,4,New Mexico,,Sacramento State,W,1,7,0,0,oj-swift-1
Aqib Talib,2007-09-22,4,Kansas,,Florida International,W,1,100,1,3,aqib-talib-1
Davanzo Tate,2007-09-22,4,Akron,,Kent State,W,1,0,0,1,davanzo-tate-1
Caleb Taylor,2007-09-22,4,Utah State,,San Jose State,L,1,0,0,1,caleb-taylor-1
Kyle Theret,2007-09-22,4,Minnesota,,Purdue,L,1,28,0,1,kyle-theret-1
Desmond Thomas,2007-09-22,4,Hawaii,,Charleston Southern,W,1,27,0,2,desmond-thomas-1
Jeff Thompson,2007-09-22,4,Miami (OH),@,Colorado,L,1,0,0,2,jeff-thompson-1
Justin Thornton,2007-09-22,4,Kansas,,Florida International,W,1,0,0,1,justin-thornton-1
John Tranchitella,2007-09-22,4,Northern Illinois,@,Idaho,W,1,0,0,4,john-tranchitella-1
Justin Tryon,2007-09-22,4,Arizona State,,Oregon State,W,1,44,0,1,justin-tryon-1
Toby Turpin,2007-09-22,4,Washington State,@,Southern California,L,1,30,0,,toby-turpin-1
Rodney Van,2007-09-22,4,UCLA,,Washington,W,1,0,0,3,rodney-van-1
Robert Vaughn,2007-09-22,4,Connecticut,@,Pittsburgh,W,1,0,0,1,robert-vaughn-1
Brent Vinson,2007-09-22,4,Tennessee,,Arkansas State,W,1,0,0,2,brent-vinson-1
Roddray Walker,2007-09-22,4,Texas-El Paso,,Texas Southern,W,1,2,0,2,roddray-walker-1
Jamar Wall,2007-09-22,4,Texas Tech,@,Oklahoma State,L,1,0,0,1,jamar-wall-1
Paul Warford,2007-09-22,4,Kentucky,@,Arkansas,W,1,6,0,1,paul-warford-1
Jonathan Wilhite,2007-09-22,4,Auburn,,New Mexico State,W,2,0,0,2,jonathan-wilhite-1
Trae Williams,2007-09-22,3,South Florida,,North Carolina,W,1,0,0,5,trae-williams-1
Lawrence Wilson,2007-09-22,4,Connecticut,@,Pittsburgh,W,1,51,1,1,lawrence-wilson-1
Lindsey Witten,2007-09-22,4,Connecticut,@,Pittsburgh,W,1,5,0,1,lindsey-witten-1
Brandon Sumrall,2007-09-27,4,Southern Mississippi,@,Boise State,L,1,0,0,1,brandon-sumrall-1
Nate Allen,2007-09-28,4,South Florida,,West Virginia,W,1,0,0,2,nate-allen-1
Ellis Lankster,2007-09-28,5,West Virginia,@,South Florida,L,1,22,0,1,ellis-lankster-1
Ben Moffitt,2007-09-28,4,South Florida,,West Virginia,W,2,35,1,3,ben-moffitt-1
Ryan Mundy,2007-09-28,5,West Virginia,@,South Florida,L,1,17,0,1,ryan-mundy-1
Xavier Adibi,2007-09-29,5,Virginia Tech,,North Carolina,W,1,31,0,2,xavier-adibi-1
Josh Allen,2007-09-29,4,Vanderbilt,,Eastern Michigan,W,1,4,0,1,josh-allen-3
Tyson Alualu,2007-09-29,5,California,@,Oregon,W,1,8,0,1,tyson-alualu-1
Pierre Bell,2007-09-29,5,East Carolina,@,Houston,W,1,13,0,1,pierre-bell-1
Leon Best,2007-09-29,5,East Carolina,@,Houston,W,1,25,0,1,leon-best-1
Greg Billinger,2007-09-29,4,Vanderbilt,,Eastern Michigan,W,1,0,0,1,greg-billinger-1
Omar Bolden,2007-09-29,5,Arizona State,@,Stanford,W,1,29,1,1,omar-bolden-1
Will Bonilla,2007-09-29,5,Southern Methodist,,Texas-El Paso,L,1,29,0,1,will-bonilla-1
James Brindley,2007-09-29,5,Utah State,@,Utah,L,1,64,0,1,james-brindley-1
A.J. Brown,2007-09-29,5,Syracuse,@,Miami (OH),L,1,15,0,1,aj-brown-1
Cornelius Brown,2007-09-29,5,Texas-El Paso,@,Southern Methodist,W,1,19,0,3,cornelius-brown-2
Kevin Brown,2007-09-29,5,Middle Tennessee State,,Florida International,W,1,0,0,1,kevin-brown-2
Trey Brown,2007-09-29,5,UCLA,@,Oregon State,W,2,2,0,2,trey-brown-1
Morgan Burnett,2007-09-29,5,Georgia Tech,,Clemson,W,1,0,0,,morgan-burnett-1
Derek Burrell,2007-09-29,5,Kent State,@,Ohio,W,1,33,0,1,derek-burrell-1
Ian Campbell,2007-09-29,4,Kansas State,@,Texas,W,1,41,1,2,ian-campbell-1
Marquis Carpenter,2007-09-29,5,Texas A&M,,Baylor,W,2,12,0,,marquis-carpenter-1
Alan-Michael Cash,2007-09-29,5,North Carolina State,,Louisville,L,1,0,0,1,alan-michael-cash-1
Barry Church,2007-09-29,5,Toledo,,Western Michigan,L,1,11,0,1,barry-church-1
Steven Coleman,2007-09-29,5,Texas Christian,,Colorado State,W,1,0,0,2,steven-coleman-1
Rod Council,2007-09-29,5,Louisville,@,North Carolina State,W,1,6,0,3,rod-council-1
Tony Davis,2007-09-29,5,Penn State,@,Illinois,L,1,2,0,1,tony-davis-1
Vontae Davis,2007-09-29,5,Illinois,,Penn State,W,1,0,0,1,vontae-davis-1
Victor Doman,2007-09-29,5,Central Michigan,,Northern Illinois,W,1,10,0,1,victor-doman-1
Ryan Downard,2007-09-29,5,Eastern Michigan,@,Vanderbilt,L,2,15,0,2,ryan-downard-1
Erique Dozier,2007-09-29,4,Bowling Green State,,Western Kentucky,W,1,23,0,1,erique-dozier-1
D.J. Dykes,2007-09-29,5,Colorado,,Oklahoma,W,1,0,0,,dj-dykes-1
Obi Ezeh,2007-09-29,5,Michigan,@,Northwestern,W,1,6,0,0,obi-ezeh-1
Martrell Fantroy,2007-09-29,4,San Diego State,,Cincinnati,L,1,0,0,1,martrell-fantroy-1
Anthony Felder,2007-09-29,5,California,@,Oregon,W,1,0,0,1,anthony-felder-1
Joe Fields,2007-09-29,5,Syracuse,@,Miami (OH),L,2,-1,0,2,joe-fields-1
Mesphin Forrester,2007-09-29,5,Washington,,Southern California,L,1,54,1,1,mesphin-forrester-1
Londen Fryar,2007-09-29,5,Western Michigan,@,Toledo,W,1,53,0,3,londen-fryar-1
Charles Godfrey,2007-09-29,5,Iowa,,Indiana,L,1,4,0,1,charles-godfrey-1
Quinn Gooch,2007-09-29,5,Brigham Young,@,New Mexico,W,1,0,0,2,quinn-gooch-1
Larry Grant,2007-09-29,5,Ohio State,@,Minnesota,W,1,19,0,1,larry-grant-1
Michael Grant,2007-09-29,4,Arkansas,,North Texas,W,1,0,0,6,michael-grant-1
Cortney Grixby,2007-09-29,5,Nebraska,,Iowa State,W,2,41,0,3,cortney-grixby-1
Prince Hall,2007-09-29,5,Alabama,N,Florida State,L,1,10,0,1,prince-hall-1
Michael Hamlin,2007-09-29,5,Clemson,@,Georgia Tech,L,1,0,0,1,michael-hamlin-1
Jonathan Harris,2007-09-29,5,San Jose State,,California-Davis,W,1,35,1,1,jonathan-harris-2
Courtney Herndon,2007-09-29,4,Kansas State,@,Texas,W,1,7,0,1,courtney-herndon-1
Vonnie Holmes,2007-09-29,4,San Diego State,,Cincinnati,L,1,35,1,2,vonnie-holmes-1
Brandon Hughes,2007-09-29,5,Oregon State,,UCLA,L,1,4,0,4,brandon-hughes-1
Josh Hunt,2007-09-29,5,Eastern Michigan,@,Vanderbilt,L,1,7,0,1,josh-hunt-1
Eric Hunter,2007-09-29,5,Idaho,,Hawaii,L,1,2,0,,eric-hunter-2
Jake Hutton,2007-09-29,5,Utah State,@,Utah,L,1,0,0,1,jake-hutton-1
Chevis Jackson,2007-09-29,5,Louisiana State,@,Tulane,W,1,0,0,1,chevis-jackson-1
Jamaal Jackson,2007-09-29,5,Virginia,,Pittsburgh,W,1,3,0,1,jamaal-jackson-5
Greg James,2007-09-29,4,Louisiana-Monroe,@,Troy,L,1,0,0,2,greg-james-1
Tim Jamison,2007-09-29,5,Michigan,@,Northwestern,W,1,37,0,1,tim-jamison-1
Malcolm Jenkins,2007-09-29,5,Ohio State,@,Minnesota,W,1,3,0,1,malcolm-jenkins-1
Micah Johnson,2007-09-29,5,Kentucky,,Florida Atlantic,W,1,21,1,2,micah-johnson-1
Andre Jones,2007-09-29,5,Akron,@,Connecticut,L,1,0,0,1,andre-jones-2
J.J. Justice,2007-09-29,5,Maryland,@,Rutgers,W,1,0,0,2,jj-justice-1
Bryan Kehl,2007-09-29,5,Brigham Young,@,New Mexico,W,1,36,1,1,bryan-kehl-1
Thomas Keith,2007-09-29,5,Central Michigan,,Northern Illinois,W,1,4,0,3,thomas-keith-1
Braxton Kelley,2007-09-29,5,Kentucky,,Florida Atlantic,W,1,0,0,1,braxton-kelley-1
Shiloh Keo,2007-09-29,5,Idaho,,Hawaii,L,1,18,0,1,shiloh-keo-1
Travis Key,2007-09-29,5,Michigan State,@,Wisconsin,L,1,21,0,1,travis-key-1
Justin King,2007-09-29,5,Penn State,@,Illinois,L,1,6,0,2,justin-king-1
Jake La Mar,2007-09-29,5,Baylor,@,Texas A&M,L,1,27,0,2,jake-la-mar-1
Jacob Lacey,2007-09-29,5,Oklahoma State,,Sam Houston State,W,1,0,0,1,jacob-lacey-1
Jonathan Lapsley,2007-09-29,5,Central Michigan,,Northern Illinois,W,1,52,0,,jonathan-lapsley-1
Boris Lee,2007-09-29,5,Troy,,Louisiana-Monroe,W,1,28,1,1,boris-lee-1
Patrick Lee,2007-09-29,5,Auburn,@,Florida,W,1,0,0,1,patrick-lee-1
J Leman,2007-09-29,5,Illinois,,Penn State,W,1,0,0,2,j-leman-1
Adam Leonard,2007-09-29,5,Hawaii,@,Idaho,W,1,40,1,1,adam-leonard-1
Gerard Lewis,2007-09-29,5,Hawaii,@,Idaho,W,1,0,0,,gerard-lewis-1
Trey Lewis,2007-09-29,5,Ball State,,Buffalo,W,1,26,1,1,trey-lewis-1
Dwight Lowery,2007-09-29,5,San Jose State,,California-Davis,W,1,12,0,2,dwight-lowery-1
P.J. Mahone,2007-09-29,4,Bowling Green State,,Western Kentucky,W,2,79,0,2,pj-mahone-1
Leslie Majors,2007-09-29,5,Indiana,@,Iowa,W,1,7,0,1,leslie-majors-1
David Marrero,2007-09-29,5,San Jose State,,California-Davis,W,1,0,0,,david-marrero-1
Darran Matthews,2007-09-29,5,Eastern Michigan,@,Vanderbilt,L,1,2,0,1,darran-matthews-1
Darcel McBath,2007-09-29,5,Texas Tech,,Northwestern State,W,1,10,0,1,darcel-mcbath-1
Kyle McCarthy,2007-09-29,5,Notre Dame,@,Purdue,L,1,0,0,1,kyle-mccarthy-1
Wilton McCray,2007-09-29,5,Southern Methodist,,Texas-El Paso,L,1,23,1,1,wilton-mccray-1
Justin McKinney,2007-09-29,4,Kansas State,@,Texas,W,1,0,0,3,justin-mckinney-1
Brandon Miller,2007-09-29,5,Georgia,,Mississippi,W,1,13,0,1,brandon-miller-1
Josh Mitchell,2007-09-29,5,Army,,Temple,W,1,0,0,2,josh-mitchell-1
Kevin Mitchell,2007-09-29,5,Illinois,,Penn State,W,1,0,0,1,kevin-mitchell-1
Keao Monteilh,2007-09-29,5,Hawaii,@,Idaho,W,1,13,0,1,keao-monteilh-1
Aaron Moore,2007-09-29,4,San Diego State,,Cincinnati,L,1,18,0,1,aaron-moore-1
D.J. Moore,2007-09-29,4,Vanderbilt,,Eastern Michigan,W,1,24,1,1,dj-moore-1
Myron Newberry,2007-09-29,5,Hawaii,@,Idaho,W,2,98,1,2,myron-newberry-1
Jerell Norton,2007-09-29,4,Arkansas,,North Texas,W,1,100,1,2,jerell-norton-1
