Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Robert Jackson Jr.,2016-09-17,3,Bowling Green State,,Middle Tennessee State,L,0,,,1,robert-jackson-jr-1
Arden Key,2016-09-17,3,Louisiana State,,Mississippi State,W,0,,,1,arden-key-1
Desmond King,2016-09-17,3,Iowa,,North Dakota State,L,0,,,1,desmond-king-1
Chris Lammons,2016-09-17,3,South Carolina,,East Carolina,W,0,,,1,chris-lammons-1
Marquel Lee,2016-09-17,3,Wake Forest,,Delaware,W,0,,,1,marquel-lee-1
Darryl Lewis,2016-09-17,3,Louisiana Tech,@,Texas Tech,L,0,,,1,darryl-lewis-3
Praise Martin-Oguike,2016-09-17,3,Temple,@,Penn State,L,0,,,1,praise-martin-oguike-1
Garrett McBroom,2016-09-17,3,Washington State,,Idaho,W,0,,,1,garrett-mcbroom-1
Jaylon McClinton,2016-09-17,3,Army,@,Texas-El Paso,W,0,,,1,jaylon-mcclinton-1
Alonso McGee,2016-09-17,3,Georgia State,@,Wisconsin,L,0,,,1,alonso-mcgee-1
Cre Moore,2016-09-17,2,Kansas State,,Florida Atlantic,W,1,,,1,cre-moore-1
Deon'Tae Moore,2016-09-17,3,Akron,@,Marshall,W,0,,,1,deontae-moore-1
Fabian Moreau,2016-09-17,3,UCLA,@,Brigham Young,W,0,,,1,fabian-moreau-1
Damani Mosby,2016-09-17,3,Kansas,@,Memphis,L,0,,,1,damani-mosby-1
Isaiah Oliver,2016-09-17,3,Colorado,@,Michigan,L,0,,,1,isaiah-oliver-1
Jahmahl Pardner,2016-09-17,2,Memphis,,Kansas,W,0,,,1,jahmahl-pardner-1
Malkom Parrish,2016-09-17,3,Georgia,@,Missouri,W,0,,,1,malkom-parrish-1
Otha Peters,2016-09-17,3,Louisiana,,South Alabama,W,0,,,1,otha-peters-1
Quentin Poling,2016-09-17,3,Ohio,@,Tennessee,L,0,,,1,quentin-poling-1
Ejuan Price,2016-09-17,3,Pittsburgh,@,Oklahoma State,L,0,,,1,ejuan-price-1
Darius Redmond,2016-09-17,3,Kent State,,Monmouth,W,0,,,1,darius-redmond-1
Jon Reschke,2016-09-17,2,Michigan State,@,Notre Dame,W,0,,,1,jon-reschke-1
Ocie Rose,2016-09-17,3,Florida Atlantic,@,Kansas State,L,0,,,1,ocie-rose-1
D.J. Sanders,2016-09-17,3,Middle Tennessee State,@,Bowling Green State,W,0,,,1,dj-sanders-1
Chris Slayton,2016-09-17,3,Syracuse,,South Florida,L,0,,,1,chris-slayton-1
Dawuane Smoot,2016-09-17,3,Illinois,,Western Michigan,L,0,,,1,dawuane-smoot-1
Pita Taumoepenu,2016-09-17,3,Utah,@,San Jose State,W,0,,,1,pita-taumoepenu-3
Ezekiel Turner,2016-09-17,3,Washington,,Portland State,W,0,,,1,ezekiel-turner-1
Melvin Tyus,2016-09-17,3,Troy,@,Southern Mississippi,W,0,,,1,melvin-tyus-1
Josh Uche,2016-09-17,3,Michigan,,Colorado,W,0,,,1,josh-uche-1
Tavarus Wade,2016-09-17,3,Bowling Green State,,Middle Tennessee State,L,0,,,1,tavarus-wade-1
Anthony Walker,2016-09-17,3,Northwestern,,Duke,W,1,,,1,anthony-walker-1
Lakeith Walls,2016-09-17,3,Nevada-Las Vegas,@,Central Michigan,L,0,,,1,lakeith-walls-1
Shareef White,2016-09-17,2,Memphis,,Kansas,W,0,,,1,shareef-white-1
Antoine Wilder,2016-09-17,3,South Carolina,,East Carolina,W,0,,,1,antoine-wilder-1
Tim Williams,2016-09-17,3,Alabama,@,Mississippi,W,0,,,1,tim-williams-7
Tanner Wood,2016-09-17,2,Kansas State,,Florida Atlantic,W,0,,,1,tanner-wood-1
Jabari Zuniga,2016-09-17,3,Florida,,North Texas,W,0,,,1,jabari-zuniga-1
Lamont Simmons,2016-09-22,4,Georgia Tech,,Clemson,L,0,,,1,lamont-simmons-1
Vince Calhoun,2016-09-23,4,Eastern Michigan,,Wyoming,W,0,,,1,vince-calhoun-1
Rasheem Green,2016-09-23,4,Southern California,@,Utah,L,0,,,1,rasheem-green-1
Chase Hansen,2016-09-23,4,Utah,,Southern California,W,1,,,1,chase-hansen-1
Adoree Jackson,2016-09-23,4,Southern California,@,Utah,L,0,,,1,adoree-jackson-1
Cameron Smith,2016-09-23,4,Southern California,@,Utah,L,0,,,1,cameron-smith-3
Pasoni Tasini,2016-09-23,4,Utah,,Southern California,W,0,,,1,pasoni-tasini-1
Sunia Tauteoli,2016-09-23,4,Utah,,Southern California,W,0,,,1,sunia-tauteoli-1
Derric Williams,2016-09-23,4,Eastern Michigan,,Wyoming,W,0,,,1,derric-williams-1
Jordan Wyatt,2016-09-23,4,Southern Methodist,,Texas Christian,L,0,,,1,jordan-wyatt-1
Keion Adams,2016-09-24,4,Western Michigan,,Georgia Southern,W,0,,,1,keion-adams-1
Matthew Adams,2016-09-24,4,Houston,@,Texas State,W,0,,,1,matthew-adams-1
Myles Adams,2016-09-24,4,Rice,,North Texas,L,0,,,1,myles-adams-1
Joey Alfieri,2016-09-24,3,Stanford,@,UCLA,W,0,,,1,joey-alfieri-1
Randy Allen,2016-09-24,4,South Alabama,,Nicholls State,W,0,,,2,randy-allen-1
Kaulana Apelu,2016-09-24,4,Oregon,,Colorado,L,0,,,1,kaulana-apelu-1
Anthony Averett,2016-09-24,4,Alabama,,Kent State,W,0,,,1,anthony-averett-1
Brandon Banks,2016-09-24,4,UNC Charlotte,@,Temple,L,0,,,1,brandon-banks-3
Tarell Basham,2016-09-24,4,Ohio,,Gardner-Webb,W,0,,,1,tarell-basham-1
Travon Blanchard,2016-09-24,4,Baylor,,Oklahoma State,W,1,,,1,travon-blanchard-1
Edmond Boateng,2016-09-24,4,Arizona State,,California,W,0,,,1,edmond-boateng-1
Breon Borders,2016-09-24,4,Duke,@,Notre Dame,W,1,,,1,breon-borders-1
Jeremy Brady,2016-09-24,4,Tulsa,@,Fresno State,W,1,,,1,jeremy-brady-1
Andre Chachere,2016-09-24,4,San Jose State,@,Iowa State,L,0,,,1,andre-chachere-1
Devin Chappell,2016-09-24,3,Oregon State,,Boise State,L,0,,,2,devin-chappell-1
Tristan Cooper,2016-09-24,4,Arizona,,Washington,L,0,,,1,tristan-cooper-2
Marquise Copeland,2016-09-24,4,Cincinnati,,Miami (OH),W,0,,,1,marquise-copeland-1
Koron Crump,2016-09-24,4,Arizona State,,California,W,1,,,1,koron-crump-1
Jalen Davis,2016-09-24,4,Utah State,,Air Force,L,0,,,1,jalen-davis-1
Titus Davis,2016-09-24,4,Central Florida,@,Florida International,W,0,,,1,titus-davis-2
Tai'yon Devers,2016-09-24,3,Minnesota,,Colorado State,W,0,,,1,taiyon-devers-1
Joe Dillon,2016-09-24,4,Louisiana,@,Tulane,L,0,,,1,joe-dillon-2
D'Cota Dixon,2016-09-24,4,Wisconsin,@,Michigan State,W,0,,,1,dcota-dixon-1
Da'Sean Downey,2016-09-24,4,Massachusetts,,Mississippi State,L,0,,,1,dasean-downey-1
D.J. Dunn Jr.,2016-09-24,3,Air Force,@,Utah State,W,1,,,1,dj-dunn-jr-1
Brad Earnest,2016-09-24,4,Miami (OH),@,Cincinnati,L,0,,,1,brad-earnest-1
Darius English,2016-09-24,4,South Carolina,@,Kentucky,L,0,,,1,darius-english-1
Justin Ferguson,2016-09-24,4,Western Michigan,,Georgia Southern,W,0,,,1,justin-ferguson-1
Taurean Ferguson,2016-09-24,4,Vanderbilt,@,Western Kentucky,W,0,,,1,taurean-ferguson-1
Bryon Fields,2016-09-24,4,Duke,@,Notre Dame,W,0,,,1,bryon-fields-1
Sharif Finch,2016-09-24,4,Temple,,UNC Charlotte,W,0,,,1,sharif-finch-1
Maurice Fleming,2016-09-24,3,West Virginia,N,Brigham Young,W,0,,,1,maurice-fleming-1
Miles Fox,2016-09-24,4,Old Dominion,,Texas-San Antonio,W,0,,,1,miles-fox-1
Marcell Frazier,2016-09-24,4,Missouri,,Delaware State,W,0,,,1,marcell-frazier-1
Darren Gardenhire,2016-09-24,4,Washington,@,Arizona,W,0,,,1,darren-gardenhire-1
Tahaan Goodman,2016-09-24,4,UCLA,,Stanford,L,0,,,1,tahaan-goodman-1
Daeshon Hall,2016-09-24,4,Texas A&M,N,Arkansas,W,0,,,1,daeshon-hall-1
Chase Hancock,2016-09-24,3,Marshall,,Louisville,L,1,,,1,chase-hancock-1
Ishmael Hargrove,2016-09-24,3,Buffalo,,Army,W,1,,,1,ishmael-hargrove-1
James Hearns,2016-09-24,4,Louisville,@,Marshall,W,0,,,1,james-hearns-1
Martez Hester,2016-09-24,4,Ball State,@,Florida Atlantic,W,0,,,1,martez-hester-1
Julian Huff,2016-09-24,3,Minnesota,,Colorado State,W,0,,,1,julian-huff-1
Godwin Igwebuike,2016-09-24,4,Northwestern,,Nebraska,L,0,,,1,godwin-igwebuike-1
Kalen Jackson,2016-09-24,4,South Alabama,,Nicholls State,W,1,,,1,kalen-jackson-1
Jaylon Jones,2016-09-24,4,Mississippi,,Georgia,W,0,,,1,jaylon-jones-1
Arden Key,2016-09-24,4,Louisiana State,@,Auburn,L,0,,,1,arden-key-1
Jaxson Kincaide,2016-09-24,4,Nevada,@,Purdue,L,0,,,1,jaxson-kincaide-1
Andrew King,2016-09-24,4,Army,@,Buffalo,L,0,,,1,andrew-king-1
Jamarcus King,2016-09-24,4,South Carolina,@,Kentucky,L,0,,,1,jamarcus-king-1
Ashton Lampkin,2016-09-24,4,Oklahoma State,@,Baylor,L,0,,,1,ashton-lampkin-1
Harold Landry,2016-09-24,4,Boston College,,Wagner,W,0,,,1,harold-landry-1
Brandon Lee,2016-09-24,4,Missouri,,Delaware State,W,1,,,1,brandon-lee-1
Darren Lee,2016-09-24,3,Boise State,@,Oregon State,W,1,,,1,darren-lee-1
Jamal Marcus,2016-09-24,4,Akron,,Appalachian State,L,0,,,1,jamal-marcus-1
Nico Marley,2016-09-24,4,Tulane,,Louisiana,W,0,,,1,nico-marley-1
Kishawn McClain,2016-09-24,4,North Texas,@,Rice,W,1,,,1,kishawn-mcclain-1
Garrald McDowell,2016-09-24,4,Mississippi,,Georgia,W,0,,,1,garrald-mcdowell-1
Brian Mills,2016-09-24,4,Iowa State,,San Jose State,W,0,,,1,brian-mills-1
Ashton Preston,2016-09-24,4,North Texas,@,Rice,W,0,,,1,ashton-preston-1
Santos Ramirez,2016-09-24,4,Arkansas,N,Texas A&M,L,0,,,1,santos-ramirez-1
Justin Rogers,2016-09-24,4,Texas-El Paso,,Southern Mississippi,L,1,,,1,justin-rogers-2
Asauni Rufus,2016-09-24,4,Nevada,@,Purdue,L,0,,,2,asauni-rufus-1
Maurice Russell,2016-09-24,4,Central Florida,@,Florida International,W,0,,,1,maurice-russell-1
Auggie Sanchez,2016-09-24,4,South Florida,,Florida State,L,1,,,1,auggie-sanchez-1
Graysen Schantz,2016-09-24,4,Rice,,North Texas,L,0,,,1,graysen-schantz-1
Adam Shuler II,2016-09-24,3,West Virginia,N,Brigham Young,W,0,,,1,adam-shuler-ii-1
K.J. Smith,2016-09-24,4,Baylor,,Oklahoma State,W,0,,,1,kj-smith-1
Brandon Snyder,2016-09-24,4,Iowa,@,Rutgers,W,1,,,1,brandon-snyder-1
Robert Spillane,2016-09-24,4,Western Michigan,,Georgia Southern,W,0,,,1,robert-spillane-1
M.J. Stewart,2016-09-24,4,North Carolina,,Pittsburgh,W,0,,,1,mj-stewart-1
Arnold Tarpley,2016-09-24,4,Vanderbilt,@,Western Kentucky,W,0,,,1,arnold-tarpley-1
Cameron Tom,2016-09-24,4,Southern Mississippi,@,Texas-El Paso,W,0,,,1,cameron-tom-1
Josh Uche,2016-09-24,4,Michigan,,Penn State,W,0,,,1,josh-uche-1
Verkedric Vaughns,2016-09-24,4,Baylor,,Oklahoma State,W,1,,,1,verkedric-vaughns-1
Azeem Victor,2016-09-24,4,Washington,@,Arizona,W,0,,,1,azeem-victor-1
Lakeith Walls,2016-09-24,4,Nevada-Las Vegas,,Idaho,L,0,,,1,lakeith-walls-1
Armani Watts,2016-09-24,4,Texas A&M,N,Arkansas,W,1,,,1,armani-watts-1
Joshua Wheeler,2016-09-24,4,North Texas,@,Rice,W,1,,,1,joshua-wheeler-1
Jordan Whitehead,2016-09-24,4,Pittsburgh,@,North Carolina,L,0,,,1,jordan-whitehead-1
Anthony Williams,2016-09-24,4,Utah State,,Air Force,L,0,,,1,anthony-williams-21
Joeal Williams,2016-09-24,4,Houston,@,Texas State,W,0,,,1,joeal-williams-1
Khalil Williams,2016-09-24,4,Houston,@,Texas State,W,0,,,1,khalil-williams-1
Raequan Williams,2016-09-24,3,Michigan State,,Wisconsin,L,0,,,1,raequan-williams-1
Chris Britton,2016-09-29,5,Connecticut,@,Houston,L,0,,,1,chris-britton-1
Kris Williams,2016-09-29,4,Texas Tech,,Kansas,W,0,,,1,kris-williams-2
Vita Vea,2016-09-30,5,Washington,,Stanford,W,0,,,1,vita-vea-1
Psalm Wooching,2016-09-30,5,Washington,,Stanford,W,0,,,1,psalm-wooching-1
Jaire Alexander,2016-10-01,5,Louisville,@,Clemson,L,0,,,1,jaire-alexander-1
Ryan Anderson,2016-10-01,5,Alabama,,Kentucky,W,1,,,1,ryan-anderson-1
Eric Assoua,2016-10-01,5,Western Michigan,@,Central Michigan,W,0,,,1,eric-assoua-1
Daniel Awoleke,2016-10-01,5,South Florida,@,Cincinnati,W,0,,,1,daniel-awoleke-2
Khary Bailey-Smith,2016-10-01,5,Massachusetts,,Tulane,L,1,,,1,khary-bailey-smith-1
Deandre Baker,2016-10-01,5,Georgia,,Tennessee,L,0,,,1,deandre-baker-1
V.J. Banks,2016-10-01,5,Rice,@,Southern Mississippi,L,0,,,1,vj-banks-1
Derek Barnett,2016-10-01,5,Tennessee,@,Georgia,W,0,,,1,derek-barnett-2
J.T. Blasingame,2016-10-01,5,Rice,@,Southern Mississippi,L,0,,,1,jt-blasingame-1
Blair Brown,2016-10-01,5,Ohio,@,Miami (OH),W,0,,,1,blair-brown-1
Rodney Butler,2016-10-01,5,New Mexico State,,Louisiana,W,0,,,1,rodney-butler-1
Josh Carraway,2016-10-01,5,Texas Christian,,Oklahoma,L,0,,,1,josh-carraway-1
Bradley Chubb,2016-10-01,4,North Carolina State,,Wake Forest,W,0,,,1,bradley-chubb-1
Cayson Collins,2016-10-01,5,North Carolina,@,Florida State,W,0,,,1,cayson-collins-1
Bryan Cox Jr.,2016-10-01,5,Florida,@,Vanderbilt,W,0,,,1,bryan-cox-jr-1
Jordan Diggs,2016-10-01,5,South Carolina,,Texas A&M,L,0,,,1,jordan-diggs-1
D.J. Dunn Jr.,2016-10-01,4,Air Force,,Navy,W,1,,,1,dj-dunn-jr-1
Theodore Eboigbe,2016-10-01,5,Kent State,,Akron,L,0,,,1,theodore-eboigbe-1
Kaden Elliss,2016-10-01,5,Idaho,,Troy,L,1,,,1,kadem-elliss-1
Darius English,2016-10-01,5,South Carolina,,Texas A&M,L,0,,,1,darius-english-1
Marcus Epps,2016-10-01,5,Wyoming,@,Colorado State,W,1,,,1,marcus-epps-1
Rashaan Evans,2016-10-01,5,Alabama,,Kentucky,W,0,,,1,rashaan-evans-1
N.J. Falo,2016-10-01,5,Colorado,,Oregon State,W,0,,,1,nj-falo-1
Austin Gearing,2016-10-01,5,Miami (OH),,Ohio,L,0,,,1,austin-gearing-1
Jimmie Gilbert,2016-10-01,5,Colorado,,Oregon State,W,0,,,2,jimmie-gilbert-1
Randall Goforth,2016-10-01,5,UCLA,,Arizona,W,0,,,1,randall-goforth-1
Shaquem Griffin,2016-10-01,5,Central Florida,@,East Carolina,W,0,,,1,shaquem-griffin-1
Truman Gutapfel,2016-10-01,5,Boston College,,Buffalo,W,0,,,1,truman-gutapfel-1
Ishmael Hargrove,2016-10-01,4,Buffalo,@,Boston College,L,1,,,1,ishmael-hargrove-1
Charles Harris,2016-10-01,4,Buffalo,@,Boston College,L,0,,,1,charles-harris-7
Trent Harris,2016-10-01,4,Miami (FL),@,Georgia Tech,W,0,,,1,trent-harris-1
Marquis Haynes,2016-10-01,5,Mississippi,,Memphis,W,0,,,1,marquis-haynes-1
James Hearns,2016-10-01,5,Louisville,@,Clemson,L,0,,,1,james-hearns-1
Christian Hill,2016-10-01,5,Arizona State,@,Southern California,L,0,,,1,christian-hill-1
Tre Hunter,2016-10-01,4,Louisiana-Monroe,@,Auburn,L,0,,,1,tre-hunter-1
Daniel Hurd,2016-10-01,4,Memphis,@,Mississippi,L,0,,,1,daniel-hurd-1
J.T. Ibe,2016-10-01,5,Rice,@,Southern Mississippi,L,1,,,1,jt-ibe-1
Joe Jackson,2016-10-01,4,Miami (FL),@,Georgia Tech,W,1,,,1,joe-jackson-3
Kalen Jackson,2016-10-01,5,South Alabama,,San Diego State,W,0,,,1,kalen-jackson-1
Denzel Johnson,2016-10-01,5,Texas Christian,,Oklahoma,L,0,,,1,denzel-johnson-1
Shane Jones,2016-10-01,4,Michigan State,@,Indiana,L,0,,,1,shane-jones-2
Colton Jumper,2016-10-01,5,Tennessee,@,Georgia,W,0,,,1,colton-jumper-1
Harold Landry,2016-10-01,5,Boston College,,Buffalo,W,0,,,1,harold-landry-1
Terris Lewis,2016-10-01,5,Troy,@,Idaho,W,0,,,1,terris-lewis-1
Tre'Maine Lightfoot,2016-10-01,5,Louisiana,@,New Mexico State,L,0,,,2,tremaine-lightfoot-1
Jordan Mack,2016-10-01,5,Virginia,@,Duke,W,0,,,1,jordan-mack-1
Brian Madunezim,2016-10-01,5,Texas-El Paso,@,Louisiana Tech,L,0,,,1,brian-madunezim-1
Justin McDonald,2016-10-01,5,Central Florida,@,East Carolina,W,1,,,1,justin-mcdonald-1
Curtis Mikell,2016-10-01,5,Southern Mississippi,,Rice,W,0,,,1,curtis-mikell-1
Josh Miller,2016-10-01,5,Ball State,,Northern Illinois,L,0,,,1,josh-miller-4
Zelt Minor,2016-10-01,5,Southern Methodist,@,Temple,L,0,,,1,zelt-minor-1
Darrien Molton,2016-10-01,4,Washington State,,Oregon,W,0,,,1,darrien-molton-1
Chad Moore,2016-10-01,5,Ohio,@,Miami (OH),W,0,,,1,chad-moore-1
T.J. Mutcherson,2016-10-01,5,Central Florida,@,East Carolina,W,0,,,1,tj-mutcherson-1
Pat O'Connor,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,0,,,1,pat-oconnor-1
Ifeadi Odenigbo,2016-10-01,5,Northwestern,@,Iowa,W,0,,,1,ifeadi-odenigbo-1
Marcus Oliver,2016-10-01,4,Indiana,,Michigan State,W,0,,,1,marcus-oliver-2
Michael Oliver,2016-10-01,5,Central Michigan,,Western Michigan,L,0,,,1,michael-oliver-1
James Onwualu,2016-10-01,5,Notre Dame,N,Syracuse,W,0,,,1,james-onwualu-1
Dayon Pratt,2016-10-01,5,East Carolina,,Central Florida,L,0,,,1,dayon-pratt-1
Randy Ramsey,2016-10-01,5,Arkansas,,Alcorn State,W,1,,,1,randy-ramsey-1
Haason Reddick,2016-10-01,5,Temple,,Southern Methodist,W,1,,,2,haason-reddick-1
Malik Reed,2016-10-01,5,Nevada,@,Hawaii,L,0,,,2,malik-reed-1
Steve Rhodes,2016-10-01,5,Middle Tennessee State,@,North Texas,W,0,,,1,steve-rhodes-2
C.J. Robbins,2016-10-01,5,Northwestern,@,Iowa,W,0,,,1,cj-robbins-1
Sherrod Ruff,2016-10-01,5,Southern Mississippi,,Rice,W,0,,,1,sherrod-ruff-1
Joe Sanders,2016-10-01,5,Northern Illinois,@,Ball State,W,0,,,1,joe-sanders-2
Ryan Severson,2016-10-01,5,Colorado,,Oregon State,W,0,,,1,ryan-severson-1
Tanzel Smart,2016-10-01,5,Tulane,@,Massachusetts,W,0,,,1,tanzel-smart-1
Maurice Smith,2016-10-01,5,Georgia,,Tennessee,L,1,,,1,maurice-smith-4
Brandon Snyder,2016-10-01,5,Iowa,,Northwestern,L,0,,,1,brandon-snyder-1
Stu Stanley,2016-10-01,5,Ball State,,Northern Illinois,L,0,,,1,stu-stanley-1
Jaymon Thomas,2016-10-01,5,South Florida,@,Cincinnati,W,0,,,1,jaymon-thomas-1
Matthew Thomas,2016-10-01,5,Florida State,,North Carolina,L,0,,,1,matthew-thomas-2
Demarcus Walker,2016-10-01,5,Florida State,,North Carolina,L,0,,,1,demarcus-walker-1
Reggie Walker,2016-10-01,4,Kansas State,@,West Virginia,L,0,,,1,reggie-walker-2
Tim Ward,2016-10-01,5,Old Dominion,@,UNC Charlotte,W,1,,,1,tim-ward-1
Shaan Washington,2016-10-01,5,Texas A&M,@,South Carolina,W,0,,,1,shaan-washington-1
Tre Watson,2016-10-01,4,Illinois,@,Nebraska,L,0,,,1,tre-watson-3
Tim Williams,2016-10-01,5,Alabama,,Kentucky,W,0,,,1,tim-williams-7
Tre' Williams,2016-10-01,5,Auburn,,Louisiana-Monroe,W,0,,,1,tre-williams-1
Anthony Wint,2016-10-01,5,Florida International,,Florida Atlantic,W,0,,,1,anthony-wint-1
Deatrich Wise Jr.,2016-10-01,5,Arkansas,,Alcorn State,W,0,,,1,deatrich-wise-jr-1
Dexter Wright,2016-10-01,4,North Carolina State,,Wake Forest,W,0,,,1,dexter-wright-1
Dravious Wright,2016-10-01,4,North Carolina State,,Wake Forest,W,0,,,1,dravious-wright-1
Oshane Ximines,2016-10-01,5,Old Dominion,@,UNC Charlotte,W,1,,,1,oshane-ximines-1
Darian Yancey,2016-10-01,5,Southern Mississippi,,Rice,W,0,,,1,darian-yancey-1
William Bussey,2016-10-05,5,Georgia Southern,@,Arkansas State,L,0,,,1,william-bussey-1
Chris Delarosa,2016-10-05,5,Georgia Southern,@,Arkansas State,L,1,,,1,chris-delarosa-1
Deshawntee Gallon,2016-10-05,5,Georgia Southern,@,Arkansas State,L,0,,,1,deshawntee-gallon-1
Shaun Bradley,2016-10-06,6,Temple,@,Memphis,L,0,,,1,shaun-bradley-1
Aaron Brown,2016-10-06,6,Louisiana Tech,,Western Kentucky,W,0,,,1,aaron-brown-8
Darrell Henderson,2016-10-06,5,Memphis,,Temple,W,0,,,1,darrell-henderson-1
Praise Martin-Oguike,2016-10-06,6,Temple,@,Memphis,L,0,,,1,praise-martin-oguike-1
Ben Boulware,2016-10-07,6,Clemson,@,Boston College,W,0,,,1,ben-boulware-1
Harold Landry,2016-10-07,6,Boston College,,Clemson,L,0,,,1,harold-landry-1
Van Smith,2016-10-07,6,Clemson,@,Boston College,W,0,,,1,van-smith-2
Jordan Wyatt,2016-10-07,6,Southern Methodist,@,Tulsa,L,0,,,1,jordan-wyatt-1
Terrence Alexander,2016-10-08,5,Stanford,,Washington State,L,0,,,1,terrence-alexander-1
Rodney Allen,2016-10-08,5,Marshall,@,North Texas,L,0,,,1,rodney-allen-3
Dorance Armstrong Jr.,2016-10-08,5,Kansas,,Texas Christian,L,0,,,1,dorance-armstrong-jr-1
Dameon Barber,2016-10-08,6,Nevada,,Fresno State,W,0,,,1,dameon-barber-1
Thomas Barber,2016-10-08,5,Minnesota,,Iowa,L,0,,,1,thomas-barber-1
Parris Bennett,2016-10-08,6,Syracuse,@,Wake Forest,L,0,,,1,parris-bennett-1
Mat Boesen,2016-10-08,6,Texas Christian,@,Kansas,W,0,,,1,mat-boesen-1
Yiannis Bowden,2016-10-08,6,East Carolina,@,South Florida,L,0,,,1,yiannis-bowden-1
Bo Bower,2016-10-08,6,Iowa,@,Minnesota,W,0,,,1,bo-bower-1
Paul Boyette Jr.,2016-10-08,5,Texas,N,Oklahoma,L,0,,,1,paul-boyette-jr-1
Jamari Bozeman,2016-10-08,6,Bowling Green State,@,Ohio,L,0,,,1,jamari-bozeman-1
Richie Brown,2016-10-08,5,Mississippi State,,Auburn,L,0,,,1,richie-brown-1
Stratton Brown,2016-10-08,6,Fresno State,@,Nevada,L,0,,,1,stratton-brown-1
Daniel Cage,2016-10-08,6,Notre Dame,@,North Carolina State,L,0,,,1,daniel-cage-1
Mackendy Cheridor,2016-10-08,5,Georgia State,,Texas State,W,0,,,1,mackendy-cheridor-1
Grant Coleman,2016-10-08,6,Cincinnati,@,Connecticut,L,0,,,1,grant-coleman-1
De'Andre Coley,2016-10-08,6,Arkansas,,Alabama,L,1,,,1,deandre-coley-1
Koron Crump,2016-10-08,6,Arizona State,,UCLA,W,0,,,1,koron-crump-1
Jon Cunningham,2016-10-08,6,Kent State,@,Buffalo,W,0,,,1,jon-cunningham-1
Torrey Dale,2016-10-08,5,Mississippi State,,Auburn,L,0,,,1,torrey-dale-1
Marlon Davidson,2016-10-08,6,Auburn,@,Mississippi State,W,0,,,1,marlon-davidson-1
Chase Dutra,2016-10-08,5,Indiana,@,Ohio State,L,0,,,1,chase-dutra-1
Josh Ehambe,2016-10-08,5,Kansas,,Texas Christian,L,0,,,1,josh-ehambe-1
Rhyan England,2016-10-08,5,Army,@,Duke,L,0,,,1,rhyan-england-1
Brandon Facyson,2016-10-08,5,Virginia Tech,@,North Carolina,W,0,,,1,brandon-facyson-1
Koa Farmer,2016-10-08,6,Penn State,,Maryland,W,0,,,1,koa-farmer-1
Jerod Fernandez,2016-10-08,5,North Carolina State,,Notre Dame,W,0,,,1,jerod-fernandez-1
Teron Fitzgerald,2016-10-08,5,Texas State,@,Georgia State,L,0,,,1,teron-fitzgerald-1
Tre Flowers,2016-10-08,6,Oklahoma State,,Iowa State,W,0,,,1,tre-flowers-1
Poona Ford,2016-10-08,5,Texas,N,Oklahoma,L,1,,,1,poona-ford-1
Malik Foreman,2016-10-08,6,Tennessee,@,Texas A&M,L,0,,,1,malik-foreman-1
Nate Gaines,2016-10-08,5,Texas-San Antonio,,Southern Mississippi,W,0,,,1,nate-gaines-1
Myles Garrett,2016-10-08,6,Texas A&M,,Tennessee,W,0,,,1,myles-garrett-1
Jimmie Gilbert,2016-10-08,6,Colorado,@,Southern California,L,0,,,1,jimmie-gilbert-1
Addison Gillam,2016-10-08,6,Colorado,@,Southern California,L,0,,,1,addison-gillam-1
Cullen Gillaspia,2016-10-08,6,Texas A&M,,Tennessee,W,0,,,1,cullen-gillaspia-1
Frank Ginda,2016-10-08,6,San Jose State,,Hawaii,L,1,,,1,frank-ginda-1
Dre Greenlaw,2016-10-08,6,Arkansas,,Alabama,L,0,,,1,dre-greenlaw-1
Javon Hagan,2016-10-08,6,Ohio,,Bowling Green State,W,0,,,1,javon-hagan-1
Shaun Dion Hamilton,2016-10-08,6,Alabama,@,Arkansas,W,0,,,1,shaun-dion-hamilton-1
Da'Shawn Hand,2016-10-08,6,Alabama,@,Arkansas,W,0,,,1,dashawn-hand-1
De'Jon Harris,2016-10-08,6,Arkansas,,Alabama,L,0,,,1,dejon-harris-1
Daelin Hayes,2016-10-08,6,Notre Dame,@,North Carolina State,L,0,,,1,daelin-hayes-1
Delano Hill,2016-10-08,6,Michigan,@,Rutgers,W,0,,,1,delano-hill-1
Jalyn Holmes,2016-10-08,5,Ohio State,,Indiana,W,1,,,1,jalyn-holmes-1
Isaiah Irving,2016-10-08,6,San Jose State,,Hawaii,L,0,,,1,isaiah-irving-1
Daniel Isom,2016-10-08,6,Northern Illinois,@,Western Michigan,L,0,,,1,daniel-isom-1
Robert Jackson Jr.,2016-10-08,6,Bowling Green State,@,Ohio,L,0,,,1,robert-jackson-jr-1
Aray Jean,2016-10-08,6,Colorado State,,Utah State,W,0,,,1,aray-jean-1
Jarrett Johnson,2016-10-08,6,Texas A&M,,Tennessee,W,0,,,1,jarrett-johnson-1
Laurence Hootie Jones,2016-10-08,6,Alabama,@,Arkansas,W,0,,,1,laurence-hootie-jones-1
Nazair Jones,2016-10-08,6,North Carolina,,Virginia Tech,L,1,,,1,nazair-jones-1
Sidney Jones,2016-10-08,6,Washington,@,Oregon,W,0,,,1,sidney-jones-1
