Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Ray Manumaleuna,2006-09-16,3,New Mexico State,,Texas Southern,W,0,0,0,1,ray-manumaleuna-1
Joe Martin,2006-09-16,2,San Diego State,@,Wisconsin,L,0,0,0,1,joe-martin-1
Jameel McClain,2006-09-16,3,Syracuse,@,Illinois,W,0,0,0,1,jameel-mcclain-1
Marcus McClinton,2006-09-16,3,Kentucky,,Mississippi,W,0,0,0,1,marcus-mcclinton-1
Byron McCoy,2006-09-16,3,Navy,@,Stanford,W,0,0,0,1,byron-mccoy-1
Teraz McCray,2006-09-16,3,Miami (FL),@,Louisville,L,0,0,0,1,teraz-mccray-1
Kevin Mitchell,2006-09-16,3,Illinois,,Syracuse,L,0,0,0,1,kevin-mitchell-1
Nick Moore,2006-09-16,3,Baylor,@,Washington State,L,0,0,0,1,nick-moore-2
Daniel Muir,2006-09-16,3,Kent State,@,Miami (OH),W,0,0,0,1,daniel-muir-1
Joshua Muse,2006-09-16,2,Louisiana Tech,,Nicholls State,W,0,0,0,1,joshua-muse-1
Zach Muzzy,2006-09-16,3,North Texas,@,Tulsa,L,0,0,0,1,zach-muzzy-1
Obi Oluigbo,2006-09-16,3,Michigan,@,Notre Dame,W,0,0,0,1,obi-oluigbo-1
Chase Ortiz,2006-09-16,3,Texas Christian,,Texas Tech,W,0,0,0,1,chase-ortiz-1
Garry Pack,2006-09-16,3,Mississippi,@,Kentucky,L,0,0,0,1,garry-pack-1
Troy Pindell,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,0,0,0,1,troy-pindell-1
Myron Pryor,2006-09-16,3,Kentucky,,Mississippi,W,0,0,0,1,myron-pryor-1
Chris Robinson,2006-09-16,3,South Florida,@,Central Florida,W,0,0,0,1,chris-robinson-1
Aaron Ross,2006-09-16,3,Texas,@,Rice,W,0,0,0,1,aaron-ross-1
Johnathan Russell,2006-09-16,3,Louisville,,Miami (FL),W,0,0,0,1,johnathan-russell-1
Keith Saunders,2006-09-16,3,Alabama,,Louisiana-Monroe,W,0,0,0,1,keith-saunders-1
Brandon Sharp,2006-09-16,3,Louisville,,Miami (FL),W,0,0,0,1,brandon-sharp-1
Ja'Corey Shepherd,2006-09-16,3,Rice,,Texas,L,0,0,0,1,jacorey-shepherd-1
Brian Smith,2006-09-16,3,Missouri,@,New Mexico,W,0,0,0,1,brian-smith-1
Wesley Smith,2006-09-16,3,Memphis,@,East Carolina,L,0,0,0,1,wesley-smith-1
Clinton Snyder,2006-09-16,3,Stanford,,Navy,L,0,0,0,2,clinton-snyder-1
Frankie Solomon,2006-09-16,3,New Mexico,,Missouri,L,0,0,0,1,frankie-solomon-1
Anthony Spencer,2006-09-16,3,Purdue,,Ball State,W,0,0,0,1,anthony-spencer-1
Irv Spencer,2006-09-16,3,Navy,@,Stanford,W,0,0,0,1,irv-spencer-1
Stevenson Sylvester,2006-09-16,3,Utah,@,Utah State,W,0,0,0,1,stevenson-sylvester-1
Marvin Taylor,2006-09-16,2,Connecticut,,Wake Forest,L,0,0,0,1,marvin-taylor-1
Austin Thomas,2006-09-16,3,Indiana,,Southern Illinois,L,0,0,0,1,austin-thomas-1
Terrell Thomas,2006-09-16,2,Southern California,,Nebraska,W,0,0,0,1,terrell-thomas-1
James Townsend,2006-09-16,3,Rutgers,,Ohio,W,0,0,0,1,james-townsend-2
Demarcus Tyler,2006-09-16,3,North Carolina State,@,Southern Mississippi,L,0,0,0,1,demarcus-tyler-1
Danny Verdun-Wheeler,2006-09-16,3,Georgia,,Alabama-Birmingham,W,0,0,0,1,danny-verdun-wheeler-1
Dakota Walker,2006-09-16,3,South Carolina,,Wofford,W,0,0,0,1,dakota-walker-1
William Wall,2006-09-16,3,Virginia Tech,,Duke,W,0,0,0,1,william-wall-1
C.J. Wallace,2006-09-16,3,Washington,,Fresno State,W,0,0,0,1,cj-wallace-1
Terrance Washington,2006-09-16,3,Utah State,,Utah,L,0,0,0,1,terrance-washington-1
Nick Watkins,2006-09-16,3,Clemson,@,Florida State,W,0,0,0,1,nick-watkins-1
Marcus Watts,2006-09-16,3,Kansas State,,Marshall,W,0,0,0,2,marcus-watts-1
Ken West,2006-09-16,3,Northern Illinois,,Buffalo,W,0,0,0,1,ken-west-2
Terrence Wheatley,2006-09-16,3,Colorado,,Arizona State,L,0,0,0,1,terrence-wheatley-1
Doug Williams,2006-09-16,3,Akron,@,Central Michigan,L,0,0,0,1,doug-williams-1
Jack Williams,2006-09-16,3,Kent State,@,Miami (OH),W,0,0,0,1,jack-williams-1
Ricky Williams,2006-09-16,3,Louisiana-Monroe,@,Alabama,L,0,0,0,1,ricky-williams-5
Worrell Williams,2006-09-16,3,California,,Portland State,W,0,0,0,1,worrell-williams-1
Charles Wilson,2006-09-16,3,Nevada,,Colorado State,W,0,0,0,1,charles-wilson-1
Deangelo Wilson,2006-09-16,3,Nevada,,Colorado State,W,0,0,0,1,deangelo-wilson-1
Wesley Woodyard,2006-09-16,3,Kentucky,,Mississippi,W,0,0,0,1,wesley-woodyard-1
Curtis Young,2006-09-16,3,Cincinnati,@,Ohio State,L,0,0,0,1,curtis-young-1
Usama Young,2006-09-16,3,Kent State,@,Miami (OH),W,0,0,0,1,usama-young-1
Jermaine Dias,2006-09-21,4,Virginia,@,Georgia Tech,L,0,0,0,1,jermaine-dias-1
Matt Hines,2006-09-22,4,Nevada,,Northwestern,W,0,0,0,1,matt-hines-1
Husain Abdullah,2006-09-23,4,Washington State,@,Stanford,W,0,0,0,1,husain-abdullah-1
Xavier Adibi,2006-09-23,4,Virginia Tech,,Cincinnati,W,0,0,0,1,xavier-adibi-1
Gerald Alexander,2006-09-23,4,Boise State,,Hawaii,W,0,0,0,1,gerald-alexander-1
Rufus Alexander,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,0,0,0,1,rufus-alexander-1
Eric Berry,2006-09-23,4,Wake Forest,@,Mississippi,W,0,0,0,1,eric-berry-2
Kyle Bissinger,2006-09-23,4,Alabama-Birmingham,,Mississippi State,L,0,0,0,1,kyle-bissinger-1
Jemeel Brady,2006-09-23,4,Pittsburgh,,Citadel,W,0,0,0,1,jemeel-brady-1
Colt Brooks,2006-09-23,4,Boise State,,Hawaii,W,0,0,0,1,colt-brooks-1
Brandon Bryant,2006-09-23,4,Vanderbilt,,Tennessee State,W,0,0,0,1,brandon-bryant-1
Joey Card,2006-09-23,4,Miami (OH),@,Syracuse,L,0,0,0,1,joey-card-1
Matthew Castelo,2006-09-23,3,San Jose State,,Cal Poly,W,0,0,0,1,matthew-castelo-1
Sadat Chambers,2006-09-23,4,Clemson,,North Carolina,W,0,0,0,1,sadat-chambers-1
Jamar Chaney,2006-09-23,4,Mississippi State,@,Alabama-Birmingham,W,0,0,0,1,jamar-chaney-1
Sean Claffey,2006-09-23,4,Wyoming,,Air Force,L,0,0,0,1,sean-claffey-1
Justin Cole,2006-09-23,3,San Jose State,,Cal Poly,W,0,0,0,1,justin-cole-1
Paul Como,2006-09-23,4,Kansas,,South Florida,W,0,0,0,1,paul-como-1
Allen Cray,2006-09-23,4,South Florida,@,Kansas,L,0,0,0,1,allen-cray-1
Weston Dacus,2006-09-23,4,Arkansas,,Alabama,W,0,0,0,1,weston-dacus-1
Zach Davidson,2006-09-23,4,Western Michigan,,Temple,W,0,0,0,1,zach-davidson-1
Bruce Davis,2006-09-23,3,UCLA,@,Washington,L,0,0,0,1,bruce-davis-1
Kendall Davis-Clark,2006-09-23,4,Michigan State,,Notre Dame,L,0,0,0,1,kendall-davis-clark-1
Keyunta Dawson,2006-09-23,4,Texas Tech,,Southeastern Louisiana,W,1,0,0,1,keyunta-dawson-1
Quintin Echols,2006-09-23,4,Kansas State,,Louisville,L,0,0,0,1,quintin-echols-1
Larry English,2006-09-23,4,Northern Illinois,,Indiana State,W,0,0,0,1,larry-english-1
Jared Fagan,2006-09-23,4,Vanderbilt,,Tennessee State,W,0,0,0,1,jared-fagan-1
Herbert Felder,2006-09-23,4,New Mexico,,Texas-El Paso,W,0,0,0,1,herbert-felder-1
Brandon Flowers,2006-09-23,4,Virginia Tech,,Cincinnati,W,0,0,0,1,brandon-flowers-1
Zack Follett,2006-09-23,4,California,,Arizona State,W,0,0,0,2,zack-follett-1
Kenneth Fontenette,2006-09-23,4,Houston,,Oklahoma State,W,0,0,0,1,kenneth-fontenette-1
Marque Fountain,2006-09-23,4,Oklahoma State,@,Houston,L,0,0,0,1,marque-fountain-1
Coye Francies,2006-09-23,3,Oregon State,,Idaho,W,0,0,0,1,coye-francies-1
Woody George,2006-09-23,4,South Florida,@,Kansas,L,0,0,0,1,woody-george-1
Jamari Grant,2006-09-23,4,Florida Atlantic,@,South Carolina,L,0,0,0,1,jamari-grant-1
Reggie Green,2006-09-23,3,Arkansas State,@,Southern Methodist,L,0,0,0,1,reggie-green-2
Kris Guyton,2006-09-23,4,Alabama-Birmingham,,Mississippi State,L,0,0,0,1,kris-guyton-1
Joseph Hadnot,2006-09-23,3,Louisiana,,North Carolina A&T,W,0,0,0,1,joseph-hadnot-1
Austin Hall,2006-09-23,4,Wyoming,,Air Force,L,0,0,0,1,austin-hall-1
Greg Hardy,2006-09-23,4,Mississippi,,Wake Forest,L,0,0,0,1,greg-hardy-2
Quin Harris,2006-09-23,3,Louisiana Tech,@,Texas A&M,L,0,0,0,1,quin-harris-1
C.J. Hawthorne,2006-09-23,3,Hawaii,@,Boise State,L,0,0,0,1,cj-hawthorne-1
Justin Hickman,2006-09-23,3,UCLA,@,Washington,L,0,0,0,1,justin-hickman-1
Jordan Hill,2006-09-23,4,Arizona State,@,California,L,0,0,0,1,jordan-hill-1
Darnell Hood,2006-09-23,4,Michigan,,Wisconsin,W,0,0,0,1,darnell-hood-1
Chris Horn,2006-09-23,4,Stanford,,Washington State,L,0,0,0,1,chris-horn-1
Kevin Howe,2006-09-23,4,Eastern Michigan,,Central Michigan,L,0,0,0,1,kevin-howe-1
Funtaine Hunter,2006-09-23,4,Vanderbilt,,Tennessee State,W,0,0,0,1,funtaine-hunter-1
George Hypolite,2006-09-23,4,Colorado,@,Georgia,L,0,0,0,1,george-hypolite-1
Carlis Jackson,2006-09-23,3,Tulane,@,Louisiana State,L,0,0,0,1,carlis-jackson-1
Jervonte Jackson,2006-09-23,4,Florida Atlantic,@,South Carolina,L,0,0,0,1,jervonte-jackson-1
Tyson Jackson,2006-09-23,4,Louisiana State,,Tulane,W,0,0,0,1,tyson-jackson-1
Fritz Jacques,2006-09-23,4,Kent State,@,Bowling Green State,W,0,0,0,1,fritz-jacques-1
Geno Johnson,2006-09-23,4,Indiana,,Connecticut,L,0,0,0,1,geno-johnson-1
Andre Jones,2006-09-23,4,Akron,,North Texas,W,0,0,0,1,andre-jones-2
Damaja Jones,2006-09-23,3,San Jose State,,Cal Poly,W,0,0,0,1,damaja-jones-1
Braxton Kelley,2006-09-23,4,Kentucky,@,Florida,L,0,0,0,1,braxton-kelley-1
Dennis Keyes,2006-09-23,3,UCLA,@,Washington,L,0,0,0,1,dennis-keyes-1
Andre Kirkland,2006-09-23,4,Kent State,@,Bowling Green State,W,0,0,0,1,andre-kirkland-1
Spencer Larsen,2006-09-23,4,Arizona,,Southern California,L,0,0,0,1,spencer-larsen-1
Trevor Laws,2006-09-23,4,Notre Dame,@,Michigan State,W,0,0,0,1,trevor-laws-1
Maurice Linguist,2006-09-23,4,Baylor,,Army,L,0,0,0,1,maurice-linguist-1
Curtis Lofton,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,0,0,0,1,curtis-lofton-1
Maurice Mack,2006-09-23,4,Kansas State,,Louisville,L,0,0,0,1,maurice-mack-1
Brett Madsen,2006-09-23,4,New Mexico,,Texas-El Paso,W,0,0,0,1,brett-madsen-1
Brian Mattison,2006-09-23,4,Iowa,@,Illinois,W,0,0,0,1,brian-mattison-1
Marcus McClinton,2006-09-23,4,Kentucky,@,Florida,L,0,0,0,1,marcus-mcclinton-1
Danny McCray,2006-09-23,4,Louisiana State,,Tulane,W,0,0,0,1,danny-mccray-1
Kevin McCullough,2006-09-23,4,Cincinnati,@,Virginia Tech,L,0,0,0,1,kevin-mccullough-1
Tyrone McKenzie,2006-09-23,4,Iowa State,@,Texas,L,0,0,0,1,tyrone-mckenzie-1
Chris McKillop,2006-09-23,4,Pittsburgh,,Citadel,W,0,0,0,1,chris-mckillop-1
Parris McNeal,2006-09-23,4,Akron,,North Texas,W,0,0,0,1,parris-mcneal-1
Kevin McNeil,2006-09-23,4,Florida State,,Rice,W,0,0,0,1,kevin-mcneil-1
Jordan Meyers,2006-09-23,4,Ohio,@,Missouri,L,0,0,0,1,jordan-meyers-1
Edmond Miles,2006-09-23,4,Iowa,@,Illinois,W,0,0,0,1,edmond-miles-1
Neefy Moffett,2006-09-23,4,Florida State,,Rice,W,1,3,0,1,neefy-moffett-1
Gus Mustakas,2006-09-23,4,Pittsburgh,,Citadel,W,0,0,0,1,gus-mustakas-1
Chinedum Ndukwe,2006-09-23,4,Notre Dame,@,Michigan State,W,0,0,0,1,chinedum-ndukwe-1
Brandon Nicolas,2006-09-23,4,Colorado,@,Georgia,L,0,0,0,1,brandon-nicolas-1
Michael Okwo,2006-09-23,4,Stanford,,Washington State,L,0,0,0,1,michael-okwo-1
Paul Oliver,2006-09-23,4,Georgia,,Colorado,W,0,0,0,1,paul-oliver-1
Roy Otis,2006-09-23,4,Houston,,Oklahoma State,W,0,0,0,1,roy-otis-1
Chris Page,2006-09-23,4,Temple,@,Western Michigan,L,0,0,0,1,chris-page-1
Nathan Pepper,2006-09-23,4,South Carolina,,Florida Atlantic,W,0,0,0,1,nathan-pepper-1
Chase Pittman,2006-09-23,4,Louisiana State,,Tulane,W,0,0,0,1,chase-pittman-1
Jake Ratliff,2006-09-23,4,Texas Tech,,Southeastern Louisiana,W,0,0,0,1,jake-ratliff-1
Jo Artis Ratti,2006-09-23,4,Idaho,@,Oregon State,L,0,0,0,1,jo-artis-ratti-1
Antwain Robinson,2006-09-23,4,Arkansas,,Alabama,W,0,0,0,1,antwain-robinson-1
Justin Rogers,2006-09-23,4,Southern Methodist,,Arkansas State,W,0,0,0,1,justin-rogers-1
Quincy Rogers,2006-09-23,4,Wyoming,,Air Force,L,0,0,0,1,quincy-rogers-1
Tyler Russ,2006-09-23,4,Ohio,@,Missouri,L,0,0,0,1,tyler-russ-1
Andrew Sendejo,2006-09-23,4,Rice,@,Florida State,L,0,0,0,1,andrew-sendejo-1
Andre Sexton,2006-09-23,4,Oklahoma State,@,Houston,L,0,0,0,1,andre-sexton-1
Chris Shula,2006-09-23,4,Miami (OH),@,Syracuse,L,0,0,0,1,chris-shula-1
Brandon Siler,2006-09-23,4,Florida,,Kentucky,W,0,0,0,1,brandon-siler-1
Preston Smith,2006-09-23,4,Louisville,@,Kansas State,W,0,0,0,1,preston-smith-1
Anthony Spencer,2006-09-23,4,Purdue,,Minnesota,W,0,0,0,1,anthony-spencer-1
Ty Steinkuhler,2006-09-23,4,Nebraska,,Troy,W,0,0,0,1,ty-steinkuhler-1
Dana Stewart,2006-09-23,4,Middle Tennessee State,@,Oklahoma,L,0,0,0,1,dana-stewart-1
Joe Sturdivant,2006-09-23,4,Southern Methodist,,Arkansas State,W,0,0,0,1,joe-sturdivant-1
Ndamukong Suh,2006-09-23,4,Nebraska,,Troy,W,0,0,0,1,ndamukong-suh-1
Nu'U Tafisi,2006-09-23,4,California,,Arizona State,W,0,0,0,1,nuu-tafisi-1
Darnell Terrell,2006-09-23,4,Missouri,,Ohio,W,0,0,0,1,darnell-terrell-1
Curtis Terry,2006-09-23,4,Ohio State,,Penn State,W,0,0,0,1,curtis-terry-1
Greg Trent,2006-09-23,4,Washington State,@,Stanford,W,0,0,0,1,greg-trent-1
Udeme Udofia,2006-09-23,4,Stanford,,Washington State,L,0,0,0,1,udeme-udofia-1
Jeff Van Orsow,2006-09-23,3,Oregon State,,Idaho,W,0,0,0,1,jeff-van-orsow-1
Devrett Wade,2006-09-23,3,Arkansas State,@,Southern Methodist,L,0,0,0,1,devrett-wade-1
Scott White,2006-09-23,4,Washington,,UCLA,W,0,0,0,1,scott-white-1
Carlton Williams,2006-09-23,4,South Florida,@,Kansas,L,0,0,0,1,carlton-williams-1
Wesley Woodyard,2006-09-23,4,Kentucky,@,Florida,L,0,0,0,1,wesley-woodyard-1
Levance Richmond,2006-09-26,4,Southern Mississippi,@,Central Florida,W,0,0,0,1,levance-richmond-1
Cory Boyd,2006-09-28,5,South Carolina,,Auburn,L,0,0,0,1,cory-boyd-1
Marquies Gunn,2006-09-28,5,Auburn,@,South Carolina,W,1,30,0,1,marquies-gunn-1
Robert Henson,2006-09-28,4,Texas Christian,,Brigham Young,L,0,0,0,1,robert-henson-1
Jordin Lindsey,2006-09-28,5,South Carolina,,Auburn,L,0,0,0,1,jordin-lindsey-1
David Nixon,2006-09-28,5,Brigham Young,@,Texas Christian,W,0,0,0,1,david-nixon-1
Tye Adams,2006-09-30,5,Navy,@,Connecticut,W,0,0,0,1,tye-adams-1
Luke Adkins,2006-09-30,4,Colorado State,@,Fresno State,W,0,0,0,1,luke-adkins-1
Alex Albright,2006-09-30,5,Boston College,,Maine,W,1,7,0,1,alex-albright-1
Josh Alexander,2006-09-30,4,Louisiana-Monroe,,Florida Atlantic,L,0,0,0,2,josh-alexander-1
Larry Anam,2006-09-30,5,Boston College,,Maine,W,0,0,0,1,larry-anam-1
Anthony Arline,2006-09-30,5,Baylor,,Kansas State,W,0,0,0,1,anthony-arline-1
Jonathan Bailes,2006-09-30,4,San Diego State,@,San Jose State,L,0,0,0,1,jonathan-bailes-1
Desmond Bishop,2006-09-30,5,California,@,Oregon State,W,0,0,0,1,desmond-bishop-1
Gerren Blount,2006-09-30,4,Louisiana,,Eastern Michigan,W,0,0,0,1,gerren-blount-1
Tyvon Branch,2006-09-30,4,Connecticut,,Navy,L,0,0,0,1,tyvon-branch-1
Wilbert Brison,2006-09-30,5,Temple,@,Vanderbilt,L,0,0,0,1,wilbert-brison-1
Russell Brorsen,2006-09-30,5,Kansas,@,Nebraska,L,1,2,0,1,russell-brorsen-1
Keith Brown,2006-09-30,5,Alabama,@,Florida,L,0,0,0,1,keith-brown-2
Courtney Bryan,2006-09-30,4,New Mexico State,@,Texas-El Paso,L,0,0,0,1,courtney-bryan-1
Ezra Butler,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,0,0,0,1,ezra-butler-1
Josh Clayton,2006-09-30,3,Air Force,,New Mexico,W,0,0,0,1,josh-clayton-1
Joe Clermond,2006-09-30,5,Pittsburgh,,Toledo,W,0,0,0,1,joe-clermond-1
Joe Cohen,2006-09-30,5,Florida,,Alabama,W,0,0,0,1,joe-cohen-1
Nate Collins,2006-09-30,5,Virginia,@,Duke,W,0,0,0,1,nate-collins-1
David Cooper,2006-09-30,4,Louisiana-Monroe,,Florida Atlantic,L,0,0,0,1,david-cooper-1
Kennard Cox,2006-09-30,5,Pittsburgh,,Toledo,W,0,0,0,1,kennard-cox-1
Bruce Davis,2006-09-30,4,UCLA,,Stanford,W,0,0,0,1,bruce-davis-1
Romeo Davis,2006-09-30,4,Miami (FL),,Houston,W,0,0,0,1,romeo-davis-1
Scott Davis,2006-09-30,5,Washington State,,Southern California,L,0,0,0,1,scott-davis-1
Wes Davis,2006-09-30,5,Boston College,,Maine,W,0,0,0,1,wes-davis-1
Wesley Day,2006-09-30,4,Louisiana Tech,@,Clemson,L,0,0,0,1,wesley-day-1
Quintin Demps,2006-09-30,4,Texas-El Paso,,New Mexico State,W,0,0,0,1,quintin-demps-1
Andray Downs,2006-09-30,5,Rice,@,Army,W,0,0,0,1,andray-downs-1
Colin Ferrell,2006-09-30,5,Kent State,,Akron,W,0,0,0,1,colin-ferrell-1
Brandon Foster,2006-09-30,5,Texas,,Sam Houston State,W,0,0,0,1,brandon-foster-1
John Gill,2006-09-30,5,Northwestern,@,Penn State,L,0,0,0,1,john-gill-2
Reggie Grigsby,2006-09-30,4,San Diego State,@,San Jose State,L,0,0,0,1,reggie-grigsby-1
Greyson Gunheim,2006-09-30,5,Washington,@,Arizona,W,0,0,0,1,greyson-gunheim-1
Bryant Haines,2006-09-30,5,Ball State,,Northern Illinois,L,0,0,0,1,bryant-haines-1
Kamichael Hall,2006-09-30,5,Georgia Tech,@,Virginia Tech,W,0,0,0,1,kamichael-hall-1
Justin Harrison,2006-09-30,5,Illinois,@,Michigan State,W,0,0,0,1,justin-harrison-1
Adrian Haywood,2006-09-30,5,Southern Methodist,@,Tulane,W,0,0,0,1,adrian-haywood-1
Michael Heard,2006-09-30,5,Mississippi State,@,Louisiana State,L,0,0,0,1,michael-heard-1
Tyrrell Herbert,2006-09-30,5,Toledo,@,Pittsburgh,L,1,57,0,1,tyrrell-herbert-1
Deon Hightower,2006-09-30,5,Minnesota,,Michigan,L,0,0,0,1,deon-hightower-1
Theo Horrocks,2006-09-30,5,Vanderbilt,,Temple,W,0,0,0,2,theo-horrocks-1
Brandon Hunley,2006-09-30,5,Iowa State,,Northern Iowa,W,0,0,0,1,brandon-hunley-1
Vernon James,2006-09-30,5,Rice,@,Army,W,0,0,0,1,vernon-james-1
Jeramie Johnson,2006-09-30,5,Mississippi State,@,Louisiana State,L,0,0,0,1,jeramie-johnson-1
Micah Johnson,2006-09-30,5,Kentucky,,Central Michigan,W,0,0,0,1,micah-johnson-1
Rashad Johnson,2006-09-30,5,Alabama,@,Florida,L,0,0,0,1,rashad-johnson-1
Weston Johnson,2006-09-30,5,Wyoming,@,Syracuse,L,0,0,0,1,weston-johnson-1
Logan Kelley,2006-09-30,4,Tulane,,Southern Methodist,L,0,0,0,1,logan-kelley-1
Terrail Lambert,2006-09-30,5,Notre Dame,,Purdue,W,0,0,0,1,terrail-lambert-1
Allen Langford,2006-09-30,5,Wisconsin,@,Indiana,W,1,16,0,1,allen-langford-1
Terrell Lemon,2006-09-30,5,Syracuse,,Wyoming,W,0,0,0,3,terrell-lemon-1
Deandre Levy,2006-09-30,5,Wisconsin,@,Indiana,W,0,0,0,1,deandre-levy-1
Julian Madrid,2006-09-30,3,Air Force,,New Mexico,W,0,0,0,1,julian-madrid-1
David Mahoney,2006-09-30,5,Navy,@,Connecticut,W,0,0,0,1,david-mahoney-1
Moses Manu,2006-09-30,5,Kansas State,@,Baylor,L,0,0,0,1,moses-manu-1
Brian Mattison,2006-09-30,5,Iowa,,Ohio State,L,0,0,0,1,brian-mattison-1
Joshua Mauga,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,0,0,0,1,joshua-mauga-1
Marcus McClinton,2006-09-30,5,Kentucky,,Central Michigan,W,0,0,0,1,marcus-mcclinton-1
Jaevery McFadden,2006-09-30,5,Wisconsin,@,Indiana,W,0,0,0,1,jaevery-mcfadden-1
Ryan McFoy,2006-09-30,5,Arizona State,,Oregon,L,0,0,0,1,ryan-mcfoy-1
Corey McKeon,2006-09-30,5,Nebraska,,Kansas,W,0,0,0,1,corey-mckeon-1
Koby McKinnon,2006-09-30,4,Arkansas State,@,Florida International,W,0,0,0,1,koby-mckinnon-1
Phillip Merling,2006-09-30,5,Clemson,,Louisiana Tech,W,0,0,0,1,phillip-merling-1
David Miller,2006-09-30,5,Alabama-Birmingham,,Troy,W,0,0,0,1,david-miller-5
Corey Mills,2006-09-30,4,Memphis,,Tennessee,L,0,0,0,1,corey-mills-1
Joe Mortensen,2006-09-30,5,Kansas,@,Nebraska,L,0,0,0,1,joe-mortensen-1
Daniel Muir,2006-09-30,5,Kent State,,Akron,W,0,0,0,1,daniel-muir-1
Chris Norwell,2006-09-30,5,Illinois,@,Michigan State,W,0,0,0,1,chris-norwell-1
Alex Obomese,2006-09-30,4,Texas-El Paso,,New Mexico State,W,0,0,0,1,alex-obomese-1
Brandon Ogletree,2006-09-30,5,Idaho,@,Utah State,W,0,0,0,1,brandon-ogletree-2
J.T. Owens,2006-09-30,5,Indiana,,Wisconsin,L,0,0,0,1,jt-owens-1
Marcquis Parham,2006-09-30,5,Ohio,,Bowling Green State,L,0,0,0,1,marcquis-parham-1
D.J. Parker,2006-09-30,5,Virginia Tech,,Georgia Tech,L,0,0,0,1,dj-parker-1
Lovon Ponder,2006-09-30,4,Miami (FL),,Houston,W,0,0,0,1,lovon-ponder-1
Myron Pryor,2006-09-30,5,Kentucky,,Central Michigan,W,0,0,0,2,myron-pryor-1
Brian Raines,2006-09-30,5,Rice,@,Army,W,0,0,0,1,brian-raines-1
B.J. Raji,2006-09-30,5,Boston College,,Maine,W,0,0,0,1,bj-raji-1
Aaron Ross,2006-09-30,5,Texas,,Sam Houston State,W,0,0,0,1,aaron-ross-1
J.K. Sabb,2006-09-30,5,Middle Tennessee State,@,North Texas,W,0,0,0,1,jk-sabb-1
Clint Sintim,2006-09-30,5,Virginia,@,Duke,W,0,0,0,1,clint-sintim-1
Brady Smith,2006-09-30,5,Boston College,,Maine,W,0,0,0,1,brady-smith-2
Dorian Smith,2006-09-30,4,Oregon State,,California,L,0,0,0,1,dorian-smith-1
Clint Stitser,2006-09-30,4,Fresno State,,Colorado State,L,0,0,0,1,clint-stitser-1
Steve Tate,2006-09-30,5,Utah,,Boise State,L,0,0,0,1,steve-tate-2
Marques Thornton,2006-09-30,5,Texas A&M,,Texas Tech,L,0,0,0,1,marques-thornton-1
James Todd,2006-09-30,5,Baylor,,Kansas State,W,0,0,0,1,james-todd-1
Randy Underwood,2006-09-30,5,Troy,@,Alabama-Birmingham,L,0,0,0,1,randy-underwood-1
Christopher Vedder,2006-09-30,4,San Jose State,,San Diego State,W,0,0,0,1,christopher-vedder-1
David Vobora,2006-09-30,5,Idaho,@,Utah State,W,0,0,0,1,david-vobora-1
Paul Warford,2006-09-30,5,Kentucky,,Central Michigan,W,0,0,0,1,paul-warford-1
Eric Washington,2006-09-30,5,Kansas,@,Nebraska,L,0,0,0,1,eric-washington-1
Jeremiah Weatherspoon,2006-09-30,5,Florida International,,Arkansas State,L,0,0,0,1,jeremiah-weatherspoon-1
Josh Weaver,2006-09-30,4,Memphis,,Tennessee,L,0,0,0,1,josh-weaver-1
Philip Wheeler,2006-09-30,5,Georgia Tech,@,Virginia Tech,W,0,0,0,1,philip-wheeler-1
Jack Williams,2006-09-30,5,Kent State,,Akron,W,0,0,0,1,jack-williams-1
Johnny Williams,2006-09-30,5,Kentucky,,Central Michigan,W,0,0,0,1,johnny-williams-3
Kyle Williams,2006-09-30,5,Kansas State,@,Baylor,L,0,0,0,1,kyle-williams-3
Leython Williams,2006-09-30,5,Central Michigan,@,Kentucky,L,0,0,0,1,leython-williams-1
Paul Williams,2006-09-30,4,Fresno State,,Colorado State,L,0,0,0,1,paul-williams-2
Keith Willis,2006-09-30,5,Boston College,,Maine,W,0,0,0,1,keith-willis-1
Marquis Wilson,2006-09-30,5,Utah,,Boise State,L,0,0,0,1,marquis-wilson-1
Robbie Wilson,2006-09-30,5,Miami (OH),@,Cincinnati,L,0,0,0,1,robbie-wilson-1
Nick Bunting,2006-10-03,5,Tulsa,,Southern Mississippi,W,0,0,0,1,nick-bunting-1
Martrel Brown,2006-10-05,5,North Carolina State,,Florida State,W,0,0,0,1,martrel-brown-1
Garland Heath,2006-10-05,5,North Carolina State,,Florida State,W,0,0,0,1,garland-heath-1
Paul Soliai,2006-10-05,6,Utah,,Texas Christian,W,0,0,0,1,paul-soliai-1
Kelly Talavou,2006-10-05,6,Utah,,Texas Christian,W,0,0,0,1,kelly-talavou-1
Jonathan Harris,2006-10-06,6,Middle Tennessee State,,Louisville,L,1,3,0,1,jonathan-harris-1
Gaines Adams,2006-10-07,6,Clemson,@,Wake Forest,W,1,66,1,2,gaines-adams-1
