Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Ahmad Black,2010-09-04,1,Florida,,Miami (OH),W,ahmad-black-1,1.0,40.0,0.0,1.0
Jonathan Bostic,2010-09-04,1,Florida,,Miami (OH),W,jonathan-bostic-1,1.0,-1.0,0.0,0.0
Tre Boston,2010-09-04,1,North Carolina,N,Louisiana State,L,tre-boston-1,1.0,2.0,0.0,2.0
Chad Boyd,2010-09-04,1,Louisiana Tech,,Grambling State,W,chad-boyd-1,1.0,46.0,0.0,1.0
Brandon Boykin,2010-09-04,1,Georgia,,Louisiana,W,brandon-boykin-1,1.0,0.0,0.0,2.0
Jalil Brown,2010-09-04,1,Colorado,N,Colorado State,W,jalil-brown-1,1.0,0.0,0.0,1.0
Jeremy Brown,2010-09-04,1,Florida,,Miami (OH),W,jeremy-brown-1,1.0,0.0,0.0,1.0
Isaiah Carter,2010-09-04,1,Texas-El Paso,,Arkansas-Pine Bluff,W,isaiah-carter-1,1.0,0.0,0.0,1.0
Quinton Carter,2010-09-04,1,Oklahoma,,Utah State,W,quinton-carter-1,1.0,0.0,0.0,2.0
Will Chandler,2010-09-04,1,Nevada-Las Vegas,,Wisconsin,L,will-chandler-1,1.0,19.0,1.0,1.0
Sanders Commings,2010-09-04,1,Georgia,,Louisiana,W,sanders-commings-1,1.0,25.0,0.0,1.0
Matt Daniels,2010-09-04,1,Duke,,Elon,W,matt-daniels-1,1.0,0.0,0.0,2.0
Tony Davis,2010-09-04,1,Troy,,Bowling Green State,W,tony-davis-2,1.0,0.0,0.0,2.0
Eddie Elder,2010-09-04,1,Arizona State,,Portland State,W,eddie-elder-1,1.0,0.0,0.0,1.0
Eugene Fells,2010-09-04,1,Bowling Green State,@,Troy,L,eugene-fells-1,1.0,0.0,0.0,1.0
Jamell Fleming,2010-09-04,1,Oklahoma,,Utah State,W,jamell-fleming-1,1.0,0.0,0.0,2.0
David Garrett,2010-09-04,1,Kansas State,,UCLA,W,david-garrett-1,1.0,0.0,0.0,3.0
Deleon Gause,2010-09-04,1,Boston College,,Weber State,W,deleon-gause-1,1.0,66.0,1.0,1.0
Carl Gettis,2010-09-04,1,Missouri,N,Illinois,W,carl-gettis-1,1.0,2.0,0.0,1.0
Jakar Hamilton,2010-09-04,1,Georgia,,Louisiana,W,jakar-hamilton-1,1.0,17.0,1.0,2.0
Dustin Harris,2010-09-04,1,Texas A&M,,Stephen F. Austin,W,dustin-harris-1,1.0,38.0,1.0,1.0
Mike Harris,2010-09-04,1,Florida State,,Samford,W,mike-harris-1,1.0,10.0,0.0,1.0
Brandon Hogan,2010-09-04,1,West Virginia,,Coastal Carolina,W,brandon-hogan-1,1.0,0.0,0.0,2.0
Demontre Hurst,2010-09-04,1,Oklahoma,,Utah State,W,demontre-hurst-1,1.0,49.0,0.0,1.0
Marcus Hyde,2010-09-04,1,Michigan State,,Western Michigan,W,marcus-hyde-1,1.0,10.0,0.0,1.0
Osahon Irabor,2010-09-04,1,Arizona State,,Portland State,W,osahon-irabor-1,1.0,0.0,0.0,1.0
Kenji Jackson,2010-09-04,1,Missouri,N,Illinois,W,kenji-jackson-1,1.0,32.0,0.0,1.0
Janoris Jenkins,2010-09-04,1,Florida,,Miami (OH),W,janoris-jenkins-1,1.0,67.0,1.0,4.0
Austin Johnson,2010-09-04,1,Tennessee,,Tennessee-Martin,W,austin-johnson-1,1.0,0.0,0.0,1.0
Mark Joyce,2010-09-04,1,South Florida,,Stony Brook,W,mark-joyce-1,1.0,33.0,1.0,1.0
Junior Keiaho,2010-09-04,1,Utah State,@,Oklahoma,L,junior-keiaho-1,1.0,0.0,0.0,2.0
Lance Kelley,2010-09-04,1,Louisiana,@,Georgia,L,lance-kelley-1,1.0,0.0,0.0,2.0
Abraham Kromah,2010-09-04,1,Duke,,Elon,W,abraham-kromah-1,1.0,0.0,0.0,1.0
Patrick Lambert,2010-09-04,1,Cincinnati,@,Fresno State,L,patrick-lambert-1,1.0,0.0,0.0,1.0
Michael Lanaris,2010-09-04,1,South Florida,,Stony Brook,W,michael-lanaris-1,1.0,0.0,0.0,1.0
Maurice Langston,2010-09-04,1,Mississippi State,,Memphis,W,maurice-langston-1,2.0,15.0,0.0,2.0
Robert Lester,2010-09-04,1,Alabama,,San Jose State,W,robert-lester-1,1.0,15.0,0.0,2.0
Casey Matthews,2010-09-04,1,Oregon,,New Mexico,W,casey-matthews-1,1.0,2.0,0.0,1.0
Byron Maxwell,2010-09-04,1,Clemson,,North Texas,W,byron-maxwell-1,1.0,0.0,0.0,1.0
Chase Minnifield,2010-09-04,1,Virginia,,Richmond,W,chase-minnifield-1,1.0,65.0,0.0,1.0
Lance Mitchell,2010-09-04,1,Oregon State,@,Texas Christian,L,lance-mitchell-2,1.0,21.0,0.0,1.0
Keith Morgan,2010-09-04,1,Bowling Green State,@,Troy,L,keith-morgan-1,1.0,14.0,0.0,1.0
Matt Nicholson,2010-09-04,1,Houston,,Texas State,W,matt-nicholson-1,1.0,42.0,1.0,1.0
Avery Patterson,2010-09-04,1,Oregon,,New Mexico,W,avery-patterson-1,1.0,0.0,0.0,1.0
Anthony Perkins,2010-09-04,1,Colorado,N,Colorado State,W,anthony-perkins-1,1.0,9.0,0.0,1.0
Chris Randle,2010-09-04,1,Utah State,@,Oklahoma,L,chris-randle-1,1.0,0.0,0.0,1.0
Dwight Roberson,2010-09-04,1,Oregon State,@,Texas Christian,L,dwight-roberson-1,1.0,0.0,0.0,2.0
Craig Robertson,2010-09-04,1,North Texas,@,Clemson,L,craig-robertson-1,1.0,0.0,0.0,1.0
Keenan Robinson,2010-09-04,1,Texas,@,Rice,W,keenan-robinson-1,1.0,0.0,0.0,1.0
Nick Saenz,2010-09-04,1,Houston,,Texas State,W,nick-saenz-1,1.0,16.0,0.0,
Travis Sandersfeld,2010-09-04,1,Colorado,N,Colorado State,W,travis-sandersfeld-1,1.0,0.0,0.0,1.0
Coty Sensabaugh,2010-09-04,1,Clemson,,North Texas,W,coty-sensabaugh-1,1.0,0.0,0.0,1.0
Jasper Simmons,2010-09-04,1,Missouri,N,Illinois,W,jasper-simmons-1,1.0,0.0,0.0,1.0
Jeremy Smith,2010-09-04,1,Houston,,Texas State,W,jeremy-smith-1,1.0,7.0,0.0,1.0
P.J. Smith,2010-09-04,1,Nebraska,,Western Kentucky,W,pj-smith-1,1.0,29.0,0.0,1.0
Joe Stoner,2010-09-04,1,New Mexico,@,Oregon,L,joe-stoner-1,1.0,28.0,0.0,1.0
Terrance Sweeney,2010-09-04,1,Kansas State,,UCLA,W,terrance-sweeney-1,1.0,1.0,0.0,4.0
Max Tabach,2010-09-04,1,Arizona State,,Portland State,W,max-tabach-1,1.0,27.0,0.0,1.0
Momo Thomas,2010-09-04,1,Colorado State,N,Colorado,L,momo-thomas-1,1.0,20.0,0.0,1.0
Terrence Thomas,2010-09-04,1,Memphis,@,Mississippi State,L,terrence-thomas-3,1.0,10.0,0.0,1.0
Donovan Travis,2010-09-04,1,Army,@,Eastern Michigan,W,donovan-travis-1,1.0,30.0,0.0,2.0
Justan Vaughn,2010-09-04,1,Northwestern,@,Vanderbilt,W,justan-vaughn-1,1.0,18.0,0.0,1.0
Josh Victorian,2010-09-04,1,Louisiana Tech,,Grambling State,W,josh-victorian-1,1.0,9.0,0.0,2.0
Prentiss Waggner,2010-09-04,1,Tennessee,,Tennessee-Martin,W,prentiss-waggner-1,1.0,54.0,1.0,2.0
Brian Wagner,2010-09-04,1,Akron,,Syracuse,L,brian-wagner-1,1.0,34.0,0.0,2.0
Darrin Walls,2010-09-04,1,Notre Dame,,Purdue,W,darrin-walls-1,1.0,0.0,0.0,1.0
Ian Williams,2010-09-04,1,Notre Dame,,Purdue,W,ian-williams-1,1.0,0.0,0.0,2.0
Dayon Arrington,2010-09-05,1,East Carolina,,Tulsa,W,dayon-arrington-1,1.0,0.0,0.0,
D.J. Johnson,2010-09-05,1,Texas Tech,,Southern Methodist,W,dj-johnson-2,1.0,11.0,0.0,2.0
Dexter McCoil,2010-09-05,1,Tulsa,@,East Carolina,L,dexter-mccoil-1,1.0,0.0,0.0,1.0
Jarvis Phillips,2010-09-05,1,Texas Tech,,Southern Methodist,W,jarvis-phillips-1,1.0,0.0,0.0,3.0
Tre' Porter,2010-09-05,1,Texas Tech,,Southern Methodist,W,tre-porter-1,1.0,13.0,0.0,
Travis Simmons,2010-09-05,1,East Carolina,,Tulsa,W,travis-simmons-1,1.0,0.0,0.0,1.0
Emmett Merchant,2010-09-06,1,Navy,N,Maryland,L,emmett-merchant-1,1.0,27.0,0.0,1.0
Nick Fairley,2010-09-09,2,Auburn,@,Mississippi State,W,nick-fairley-1,1.0,-1.0,0.0,0.0
Kee-Ayre Griffin,2010-09-09,2,Temple,,Central Michigan,W,kee-ayre-griffin-1,1.0,0.0,0.0,1.0
Stephen Johnson,2010-09-09,2,Temple,,Central Michigan,W,stephen-johnson-1,1.0,0.0,0.0,1.0
Nickoe Whitley,2010-09-09,2,Mississippi State,,Auburn,L,nickoe-whitley-1,1.0,0.0,0.0,1.0
Travaun Nixon,2010-09-10,2,Texas-El Paso,@,Houston,L,travaun-nixon-1,1.0,68.0,0.0,1.0
Alex Albright,2010-09-11,2,Boston College,,Kent State,W,alex-albright-1,1.0,22.0,0.0,2.0
Darius Ashley,2010-09-11,2,Louisville,,Eastern Kentucky,W,darius-ashley-1,1.0,2.0,0.0,
Sean Baker,2010-09-11,2,Ball State,,Liberty,L,sean-baker-1,2.0,50.0,0.0,2.0
Mark Barron,2010-09-11,2,Alabama,,Penn State,W,mark-barron-1,1.0,2.0,0.0,2.0
Myron Beck,2010-09-11,2,Washington State,,Montana State,W,myron-beck-1,1.0,3.0,0.0,1.0
Brandon Bing,2010-09-11,2,Rutgers,@,Florida International,W,brandon-bing-1,1.0,7.0,0.0,1.0
Ahmad Black,2010-09-11,2,Florida,,South Florida,W,ahmad-black-1,2.0,2.0,0.0,2.0
Derek Blacknall,2010-09-11,2,East Carolina,,Memphis,W,derek-blacknall-1,1.0,46.0,1.0,1.0
Corbin Bryant,2010-09-11,2,Northwestern,,Illinois State,W,corbin-bryant-1,1.0,17.0,0.0,1.0
Quinton Byrd,2010-09-11,2,Utah State,,Idaho State,W,quinton-byrd-1,1.0,0.0,0.0,1.0
Deveron Carr,2010-09-11,2,Arizona State,,Northern Arizona,W,deveron-carr-1,1.0,0.0,0.0,1.0
Michael Carter,2010-09-11,2,Minnesota,,South Dakota,L,michael-carter-1,1.0,0.0,0.0,1.0
Chimdi Chekwa,2010-09-11,2,Ohio State,,Miami (FL),W,chimdi-chekwa-1,2.0,22.0,0.0,4.0
Ross Cockrell,2010-09-11,2,Duke,@,Wake Forest,L,ross-cockrell-1,1.0,0.0,0.0,1.0
Audie Cole,2010-09-11,2,North Carolina State,@,Central Florida,W,audie-cole-1,1.0,0.0,0.0,1.0
Rajric Coleman,2010-09-11,2,Utah State,,Idaho State,W,rajric-coleman-1,1.0,0.0,0.0,1.0
Domonic Cook,2010-09-11,2,Buffalo,@,Baylor,L,domonic-cook-1,1.0,0.0,0.0,2.0
Rudell Crim,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,rudell-crim-1,1.0,0.0,0.0,1.0
Quentin Davie,2010-09-11,2,Northwestern,,Illinois State,W,quentin-davie-1,2.0,45.0,0.0,2.0
Charles Davis,2010-09-11,2,Tulsa,,Bowling Green State,W,charles-davis-2,1.0,0.0,0.0,1.0
Darin Davis,2010-09-11,2,Middle Tennessee State,,Austin Peay,W,darin-davis-1,1.0,38.0,1.0,1.0
Phillip Davis,2010-09-11,2,Tulane,,Mississippi,L,phillip-davis-1,1.0,0.0,0.0,1.0
Tommy Davis,2010-09-11,2,Northern Illinois,,North Dakota,W,tommy-davis-2,1.0,0.0,0.0,1.0
Wes Davis,2010-09-11,2,Boston College,,Kent State,W,wes-davis-1,1.0,37.0,0.0,1.0
Alfonzo Dennard,2010-09-11,2,Nebraska,,Idaho,W,alfonzo-dennard-1,1.0,0.0,0.0,2.0
Archie Donald,2010-09-11,2,Toledo,@,Ohio,W,archie-donald-1,1.0,20.0,0.0,1.0
Gregory Ducre,2010-09-11,2,Washington,,Syracuse,W,gregory-ducre-1,1.0,0.0,0.0,1.0
Antonio Fenelus,2010-09-11,2,Wisconsin,,San Jose State,W,antonio-fenelus-1,1.0,0.0,0.0,1.0
Jamell Fleming,2010-09-11,2,Oklahoma,,Florida State,W,jamell-fleming-1,1.0,-1.0,0.0,2.0
Donovan Fletcher,2010-09-11,2,Ohio,,Toledo,L,donovan-fletcher-1,1.0,14.0,0.0,1.0
J.T. Floyd,2010-09-11,2,Michigan,@,Notre Dame,W,jt-floyd-1,1.0,0.0,0.0,1.0
Will Ford,2010-09-11,2,Texas Tech,@,New Mexico,W,will-ford-1,1.0,27.0,0.0,1.0
Corey Frazier,2010-09-11,2,Rice,@,North Texas,W,corey-frazier-1,1.0,0.0,0.0,1.0
Alex Frye,2010-09-11,2,Wake Forest,,Duke,W,alex-frye-1,2.0,28.0,0.0,2.0
Andrew Gachkar,2010-09-11,2,Missouri,,McNeese State,W,andrew-gachkar-1,1.0,2.0,0.0,2.0
Jordan Gafford,2010-09-11,2,Miami (OH),,Eastern Michigan,W,jordan-gafford-1,1.0,0.0,0.0,3.0
Anthony Gaitor,2010-09-11,1,Florida International,,Rutgers,L,anthony-gaitor-1,1.0,27.0,0.0,1.0
Donnell Golden,2010-09-11,2,Troy,@,Oklahoma State,L,donnell-golden-1,1.0,0.0,0.0,1.0
Dejon Gomes,2010-09-11,2,Nebraska,,Idaho,W,dejon-gomes-1,1.0,40.0,1.0,2.0
Brett Greenwood,2010-09-11,2,Iowa,,Iowa State,W,brett-greenwood-1,1.0,0.0,0.0,1.0
Cliff Harris,2010-09-11,2,Oregon,@,Tennessee,W,cliff-harris-1,1.0,76.0,1.0,3.0
Demetrius Hartsfield,2010-09-11,2,Maryland,,Morgan State,W,demetrius-hartsfield-1,1.0,14.0,1.0,1.0
Casey Hayward,2010-09-11,2,Vanderbilt,,Louisiana State,L,casey-hayward-1,1.0,0.0,0.0,2.0
Cameron Heyward,2010-09-11,2,Ohio State,,Miami (FL),W,cameron-heyward-1,1.0,80.0,0.0,1.0
Mike Hicks,2010-09-11,2,Baylor,,Buffalo,W,mike-hicks-1,1.0,2.0,0.0,1.0
Tarvoris Hill,2010-09-11,2,Florida Atlantic,@,Michigan State,L,tarvoris-hill-1,1.0,0.0,0.0,1.0
Pat Hinkel,2010-09-11,2,Miami (OH),,Eastern Michigan,W,pat-hinkel-1,1.0,11.0,0.0,1.0
Michael Hodges,2010-09-11,2,Texas A&M,,Louisiana Tech,W,michael-hodges-1,1.0,0.0,0.0,2.0
Alex Hoffman-Ellis,2010-09-11,2,Washington State,,Montana State,W,alex-hoffman-ellis-1,1.0,13.0,0.0,3.0
Jarred Holley,2010-09-11,2,Pittsburgh,,New Hampshire,W,jarred-holley-1,1.0,10.0,0.0,1.0
Shane Hunter,2010-09-11,2,Brigham Young,@,Air Force,L,shane-hunter-1,1.0,0.0,0.0,1.0
Alex Ibe,2010-09-11,1,Louisiana-Monroe,@,Arkansas,L,alex-ibe-1,1.0,20.0,0.0,2.0
Rod Issac,2010-09-11,2,Middle Tennessee State,,Austin Peay,W,rod-issac-1,1.0,1.0,0.0,3.0
Kenji Jackson,2010-09-11,2,Missouri,,McNeese State,W,kenji-jackson-1,1.0,16.0,0.0,1.0
Kyle Jackson,2010-09-11,2,Georgia Tech,@,Kansas,L,kyle-jackson-2,1.0,1.0,0.0,2.0
Shawn Jackson,2010-09-11,2,Tulsa,,Bowling Green State,W,shawn-jackson-1,1.0,0.0,0.0,1.0
Janoris Jenkins,2010-09-11,2,Florida,,South Florida,W,janoris-jenkins-1,1.0,1.0,0.0,2.0
Jory Johnson,2010-09-11,2,Connecticut,,Texas Southern,W,jory-johnson-1,1.0,0.0,0.0,1.0
Coryell Judie,2010-09-11,2,Texas A&M,,Louisiana Tech,W,coryell-judie-1,1.0,0.0,0.0,1.0
Tom Keiser,2010-09-11,2,Stanford,@,UCLA,W,tom-keiser-1,1.0,0.0,0.0,1.0
Shiloh Keo,2010-09-11,2,Idaho,@,Nebraska,L,shiloh-keo-1,1.0,8.0,0.0,1.0
Jordan Kovacs,2010-09-11,2,Michigan,@,Notre Dame,W,jordan-kovacs-1,1.0,10.0,0.0,1.0
Joe Lefeged,2010-09-11,2,Rutgers,@,Florida International,W,joe-lefeged-1,1.0,29.0,0.0,2.0
Robert Lester,2010-09-11,2,Alabama,,Penn State,W,robert-lester-1,1.0,0.0,0.0,1.0
Travis Lewis,2010-09-11,2,Oklahoma,,Florida State,W,travis-lewis-2,1.0,14.0,0.0,1.0
Greg Lloyd,2010-09-11,2,Connecticut,,Texas Southern,W,greg-lloyd-1,1.0,2.0,0.0,1.0
Will Lowery,2010-09-11,2,Alabama,,Penn State,W,will-lowery-1,1.0,0.0,0.0,1.0
Taylor Mack,2010-09-11,2,Connecticut,,Texas Southern,W,taylor-mack-1,1.0,0.0,0.0,1.0
Luke McDermott,2010-09-11,2,Kentucky,,Western Kentucky,W,luke-mcdermott-1,1.0,6.0,0.0,1.0
T.J. McDonald,2010-09-11,2,Southern California,,Virginia,W,tj-mcdonald-1,1.0,0.0,0.0,2.0
Jonathan Meeks,2010-09-11,2,Clemson,,Presbyterian,W,jonathan-meeks-1,1.0,43.0,0.0,1.0
Curtis Meyers,2010-09-11,2,Ohio,,Toledo,L,curtis-meyers-1,1.0,0.0,0.0,1.0
C.J. Mizell,2010-09-11,2,Washington State,,Montana State,W,cj-mizell-1,1.0,62.0,0.0,2.0
Mike Mohamed,2010-09-11,2,California,,Colorado,W,mike-mohamed-1,1.0,41.0,1.0,1.0
Dan Molls,2010-09-11,2,Toledo,@,Ohio,W,dan-molls-1,2.0,28.0,0.0,2.0
Adrian Moten,2010-09-11,2,Maryland,,Morgan State,W,adrian-moten-1,1.0,0.0,0.0,2.0
Jonas Mouton,2010-09-11,2,Michigan,@,Notre Dame,W,jonas-mouton-1,1.0,9.0,0.0,1.0
Marco Nelson,2010-09-11,2,Tulsa,,Bowling Green State,W,marco-nelson-2,1.0,0.0,0.0,2.0
Tyler Nielsen,2010-09-11,2,Iowa,,Iowa State,W,tyler-nielsen-1,1.0,0.0,0.0,1.0
Bryant Nnabuife,2010-09-11,2,California,,Colorado,W,bryant-nnabuife-1,1.0,13.0,0.0,1.0
Jim Noel,2010-09-11,2,Boston College,,Kent State,W,jim-noel-1,1.0,0.0,0.0,1.0
Dayonne Nunley,2010-09-11,2,Miami (OH),,Eastern Michigan,W,dayonne-nunley-1,1.0,0.0,0.0,1.0
Kenny Okoro,2010-09-11,2,Wake Forest,,Duke,W,kenny-okoro-1,1.0,1.0,0.0,1.0
Jarvis Phillips,2010-09-11,2,Texas Tech,@,New Mexico,W,jarvis-phillips-1,1.0,27.0,0.0,1.0
Jeremy Phillips,2010-09-11,2,North Texas,,Rice,L,jeremy-phillips-1,1.0,8.0,0.0,1.0
Shaun Prater,2010-09-11,2,Iowa,,Iowa State,W,shaun-prater-1,1.0,-3.0,0.0,0.0
Mike Rallis,2010-09-11,2,Minnesota,,South Dakota,L,mike-rallis-1,1.0,8.0,0.0,1.0
Reggie Rembert,2010-09-11,2,Air Force,,Brigham Young,W,reggie-rembert-1,1.0,1.0,0.0,1.0
Maurice Rolle,2010-09-11,2,Louisiana,,Arkansas State,W,maurice-rolle-1,1.0,23.0,0.0,1.0
Albert Rosette,2010-09-11,2,Nevada,,Colorado State,W,albert-rosette-1,1.0,3.0,0.0,1.0
Kevin Rutland,2010-09-11,2,Missouri,,McNeese State,W,kevin-rutland-1,1.0,15.0,0.0,1.0
Chris Rwabukamba,2010-09-11,2,Duke,@,Wake Forest,L,chris-rwabukamba-1,1.0,28.0,0.0,1.0
Richard Sherman,2010-09-11,2,Stanford,@,UCLA,W,richard-sherman-1,1.0,0.0,0.0,3.0
P.J. Smith,2010-09-11,2,Nebraska,,Idaho,W,pj-smith-1,1.0,17.0,0.0,1.0
Ryan Smith,2010-09-11,2,Southern Methodist,,Alabama-Birmingham,W,ryan-smith-4,1.0,7.0,0.0,1.0
Blake Sorensen,2010-09-11,2,Wisconsin,,San Jose State,W,blake-sorensen-1,1.0,16.0,0.0,1.0
Jason Teague,2010-09-11,2,Texas Christian,,Tennessee Tech,W,jason-teague-2,1.0,29.0,1.0,2.0
Rickey Thenarse,2010-09-11,2,Nebraska,,Idaho,W,rickey-thenarse-1,1.0,47.0,1.0,1.0
Peyton Thompson,2010-09-11,2,San Jose State,@,Wisconsin,L,peyton-thompson-1,1.0,33.0,0.0,1.0
Charlie Todd,2010-09-11,2,Ball State,,Liberty,L,charlie-todd-1,1.0,36.0,1.0,2.0
Justin Trattou,2010-09-11,2,Florida,,South Florida,W,justin-trattou-1,1.0,35.0,1.0,1.0
Manley Waller,2010-09-11,2,Akron,,Gardner-Webb,L,manley-waller-1,1.0,12.0,0.0,2.0
Colin Weingrad,2010-09-11,2,Eastern Michigan,@,Miami (OH),L,colin-weingrad-1,1.0,7.0,0.0,1.0
Anthony West,2010-09-11,2,Nebraska,,Idaho,W,anthony-west-1,1.0,23.0,0.0,1.0
Marquese Wheaton,2010-09-11,2,Southern Mississippi,,Prairie View A&M,W,marquese-wheaton-1,1.0,0.0,0.0,2.0
Nathan Williams,2010-09-11,2,Ohio State,,Miami (FL),W,nathan-williams-1,1.0,22.0,0.0,
Steve Williams,2010-09-11,2,California,,Colorado,W,steve-williams-1,1.0,0.0,0.0,1.0
Bryan Willis,2010-09-11,2,Troy,@,Oklahoma State,L,bryan-willis-1,1.0,16.0,0.0,2.0
C.J. Wilson,2010-09-11,2,North Carolina State,@,Central Florida,W,cj-wilson-4,1.0,43.0,1.0,1.0
Norman Wolfe,2010-09-11,2,Kent State,@,Boston College,L,norman-wolfe-1,1.0,24.0,0.0,1.0
Earl Wolff,2010-09-11,2,North Carolina State,@,Central Florida,W,earl-wolff-1,1.0,31.0,0.0,1.0
Dwayne Woods,2010-09-11,2,Bowling Green State,@,Tulsa,L,dwayne-woods-2,1.0,19.0,0.0,2.0
Marlon Johnson,2010-09-17,3,Nevada,,California,W,marlon-johnson-1,1.0,65.0,1.0,1.0
Doyle Miller,2010-09-17,3,Nevada,,California,W,doyle-miller-1,1.0,-1.0,0.0,1.0
Phillip Strozier,2010-09-17,3,Kansas,@,Southern Mississippi,L,phillip-strozier-1,1.0,0.0,0.0,1.0
Duke Williams,2010-09-17,3,Nevada,,California,W,duke-williams-1,1.0,30.0,0.0,1.0
Johnny Adams,2010-09-18,3,Michigan State,,Notre Dame,W,johnny-adams-1,1.0,0.0,0.0,2.0
Ricardo Allen,2010-09-18,3,Purdue,,Ball State,W,ricardo-allen-1,1.0,0.0,0.0,2.0
Jimmie Anderson,2010-09-18,3,Troy,@,Alabama-Birmingham,L,jimmie-anderson-1,1.0,0.0,0.0,2.0
Mario Armstrong,2010-09-18,3,Western Michigan,,Toledo,L,mario-armstrong-1,1.0,0.0,0.0,1.0
Akeem Ayers,2010-09-18,3,UCLA,,Houston,W,akeem-ayers-1,1.0,77.0,0.0,1.0
Sean Baker,2010-09-18,3,Ball State,@,Purdue,L,sean-baker-1,1.0,2.0,0.0,2.0
Hunter Bates,2010-09-18,3,Northwestern,@,Rice,W,hunter-bates-1,1.0,2.0,0.0,1.0
Bene Benwikere,2010-09-18,3,San Jose State,,Southern Utah,W,bene-benwikere-1,1.0,25.0,0.0,1.0
Broderick Binns,2010-09-18,3,Iowa,@,Arizona,L,broderick-binns-1,1.0,20.0,1.0,1.0
Max Blue,2010-09-18,3,Navy,@,Louisiana Tech,W,max-blue-1,1.0,0.0,0.0,1.0
Jonathan Bostic,2010-09-18,3,Florida,@,Tennessee,W,jonathan-bostic-1,1.0,0.0,0.0,1.0
