Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Driphus Jackson,2012-09-15,3,Rice,@,Louisiana Tech,L,2,-7,-3.5,0,driphus-jackson-1
Frankie Jackson,2012-09-15,3,Arkansas State,@,Nebraska,L,8,32,4.0,0,frankie-jackson-1
Marcus Jackson,2012-09-15,3,Louisiana,@,Oklahoma State,L,1,1,1.0,1,marcus-jackson-3
Martese Jackson,2012-09-15,3,Florida Atlantic,@,Georgia,L,7,11,1.6,0,martese-jackson-1
Ryan Jackson,2012-09-15,3,Houston,@,UCLA,L,2,-6,-3.0,0,ryan-jackson-1
Sterling Jackson,2012-09-15,2,Hawaii,,Lamar,W,12,43,3.6,0,sterling-jackson-1
Kawaun Jakes,2012-09-15,3,Western Kentucky,@,Kentucky,W,8,9,1.1,0,kawaun-jakes-1
Jordon James,2012-09-15,3,UCLA,,Houston,W,7,23,3.3,0,jordon-james-1
Mike James,2012-09-15,3,Miami (FL),,Bethune-Cookman,W,9,77,8.6,0,mike-james-1
Waymon James,2012-09-15,2,Texas Christian,@,Kansas,W,12,99,8.3,0,waymon-james-1
Steele Jantz,2012-09-15,3,Iowa State,,Western Illinois,W,7,33,4.7,0,steele-jantz-1
Stefphon Jefferson,2012-09-15,3,Nevada,,Northwestern State,W,27,247,9.1,2,stefphon-jefferson-1
Daniel Jenkins,2012-09-15,3,Arizona,,South Carolina State,W,12,76,6.3,1,daniel-jenkins-1
Antoinne Jimmerson,2012-09-15,3,North Texas,@,Kansas State,L,8,68,8.5,1,antoinne-jimmerson-1
Matt Joeckel,2012-09-15,2,Texas A&M,@,Southern Methodist,W,1,1,1.0,0,matt-joeckel-1
A.J. Johnson,2012-09-15,3,Tennessee,,Florida,L,2,5,2.5,1,aj-johnson-5
Daje Johnson,2012-09-15,3,Texas,@,Mississippi,W,2,-3,-1.5,0,daje-johnson-1
Dennis Johnson,2012-09-15,3,Arkansas,,Alabama,L,4,13,3.3,0,dennis-johnson-1
Desmond Johnson,2012-09-15,2,Southern Mississippi,,East Carolina,L,13,76,5.8,0,desmond-johnson-1
Duke Johnson,2012-09-15,3,Miami (FL),,Bethune-Cookman,W,14,94,6.7,2,duke-johnson-1
Shontrelle Johnson,2012-09-15,3,Iowa State,,Western Illinois,W,4,9,2.3,0,shontrelle-johnson-1
Storm Johnson,2012-09-15,3,Central Florida,,Florida International,W,18,78,4.3,0,storm-johnson-1
Kadeem Jones,2012-09-15,3,Western Kentucky,@,Kentucky,W,2,5,2.5,0,kadeem-jones-1
Kam Jones,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,1,4,4.0,0,kam-jones-1
Marcus Jones,2012-09-15,3,Minnesota,,Western Michigan,W,1,1,1.0,0,marcus-jones-8
Matt Jones,2012-09-15,3,Florida,@,Tennessee,W,5,9,1.8,0,matt-jones-3
Perry Jones,2012-09-15,3,Virginia,@,Georgia Tech,L,5,15,3.0,0,perry-jones-1
Ronald Jones,2012-09-15,3,Pittsburgh,,Virginia Tech,W,1,5,5.0,0,ronald-jones-3
Tony Jones,2012-09-15,3,Northwestern,,Boston College,W,1,14,14.0,0,tony-jones-1
Tyris Jones,2012-09-15,3,Northwestern,,Boston College,W,3,10,3.3,0,tyris-jones-1
Blake Jurich,2012-09-15,3,San Jose State,,Colorado State,W,7,16,2.3,0,blake-jurich-1
Jacob Karam,2012-09-15,3,Memphis,,Middle Tennessee State,L,7,1,0.1,0,jacob-karam-1
Ryan Katz,2012-09-15,3,San Diego State,,North Dakota,W,8,60,7.5,0,ryan-katz-1
Walter Kazee,2012-09-15,3,San Diego State,,North Dakota,W,18,105,5.8,2,walter-kazee-1
Chuckie Keeton,2012-09-15,3,Utah State,@,Wisconsin,L,15,75,5.0,0,chuckie-keeton-1
Taylor Kelly,2012-09-15,3,Arizona State,@,Missouri,L,15,59,3.9,0,taylor-kelly-1
Tahj Kimble,2012-09-15,3,Boston College,@,Northwestern,L,5,11,2.2,0,tahj-kimble-1
Brian Kimbrow,2012-09-15,3,Vanderbilt,,Presbyterian,W,14,137,9.8,1,brian-kimbrow-1
Tevin King,2012-09-15,2,Louisiana Tech,,Rice,W,22,204,9.3,0,tevin-king-1
Kings,2012-09-15,3,Michigan State,,Notre Dame,L,1,1,1.0,0,kings-1
Colby Kirkegaard,2012-09-15,3,Wyoming,,Cal Poly,L,4,21,5.3,0,colby-kirkegaard-1
Donnell Kirkwood,2012-09-15,3,Minnesota,,Western Michigan,W,23,110,4.8,0,donnell-kirkwood-1
Collin Klein,2012-09-15,3,Kansas State,,North Texas,W,11,85,7.7,1,collin-klein-1
Fredi Knighten,2012-09-15,3,Arkansas State,@,Nebraska,L,1,7,7.0,0,fredi-knighten-1
Milton Knox,2012-09-15,3,Fresno State,,Colorado,W,5,48,9.6,0,milton-knox-2
Eddie Lacy,2012-09-15,3,Alabama,@,Arkansas,W,12,55,4.6,3,eddie-lacy-1
Nick Lamaison,2012-09-15,3,Texas-El Paso,,New Mexico State,W,6,15,2.5,0,nick-lamaison-1
Tracy Lampley,2012-09-15,2,Southern Mississippi,,East Carolina,L,2,0,0.0,0,tracy-lampley-1
Marlin Lane Jr.,2012-09-15,3,Tennessee,,Florida,L,1,1,1.0,0,marlin-lane-jr-1
Zack Langer,2012-09-15,3,Tulsa,,Nicholls State,W,15,67,4.5,2,zack-langer-1
Ryan Lankford,2012-09-15,3,Illinois,,Charleston Southern,W,2,11,5.5,0,ryan-lankford-1
B.J. Larsen,2012-09-15,3,Utah State,@,Wisconsin,L,1,1,1.0,0,bj-larsen-1
Zach Laskey,2012-09-15,3,Georgia Tech,,Virginia,W,9,43,4.8,0,zach-laskey-1
Marcus Lattimore,2012-09-15,3,South Carolina,,Alabama-Birmingham,W,12,85,7.1,1,marcus-lattimore-1
Hakeem Lawrence,2012-09-15,3,Akron,,Morgan State,W,4,15,3.8,0,hakeem-lawrence-1
Kendial Lawrence,2012-09-15,3,Missouri,,Arizona State,W,16,62,3.9,2,kendial-lawrence-1
Hunter Lee,2012-09-15,2,Louisiana Tech,,Rice,W,4,12,3.0,1,hunter-lee-1
Vad Lee,2012-09-15,3,Georgia Tech,,Virginia,W,8,59,7.4,2,vad-lee-1
Munchie Legaux,2012-09-15,2,Cincinnati,,Delaware State,W,8,25,3.1,0,munchie-legaux-1
Christian Lemay,2012-09-15,3,Georgia,,Florida Atlantic,W,7,9,1.3,1,christian-lemay-1
Brent Leonard,2012-09-15,2,Louisiana-Monroe,@,Auburn,L,1,5,5.0,0,brent-leonard-1
Jameon Lewis,2012-09-15,3,Mississippi State,@,Troy,W,1,-3,-3.0,0,jameon-lewis-1
Tommylee Lewis,2012-09-15,3,Northern Illinois,@,Army,W,1,21,21.0,1,tommylee-lewis-1
Ina Liaina,2012-09-15,3,San Jose State,,Colorado State,W,5,13,2.6,0,ina-liaina-1
Zach Line,2012-09-15,3,Southern Methodist,,Texas A&M,L,16,104,6.5,0,zach-line-1
John Lister,2012-09-15,2,Hawaii,,Lamar,W,10,55,5.5,2,john-lister-1
Blair Lowery,2012-09-15,3,South Carolina,,Alabama-Birmingham,W,1,6,6.0,0,blair-lowery-1
Jordan Lynch,2012-09-15,3,Northern Illinois,@,Army,W,13,125,9.6,1,jordan-lynch-1
Randall Mackey,2012-09-15,3,Mississippi,,Texas,L,6,22,3.7,1,randall-mackey-1
Ken Malcome,2012-09-15,3,Georgia,,Florida Atlantic,W,7,46,6.6,0,ken-malcome-1
Ben Malena,2012-09-15,2,Texas A&M,@,Southern Methodist,W,8,34,4.3,0,ben-malena-1
Darian Mallary,2012-09-15,3,Florida International,@,Central Florida,L,11,71,6.5,2,darian-mallary-1
Steven Manfro,2012-09-15,3,UCLA,,Houston,W,1,14,14.0,1,steven-manfro-1
Andrew Manley,2012-09-15,3,New Mexico State,@,Texas-El Paso,L,4,-26,-6.5,0,andrew-manley-1
E.J. Manuel,2012-09-15,3,Florida State,,Wake Forest,W,8,48,6.0,1,ej-manuel-1
Johnny Manziel,2012-09-15,2,Texas A&M,@,Southern Methodist,W,13,124,9.5,2,johnny-manziel-1
Raymond Maples,2012-09-15,2,Army,,Northern Illinois,L,23,159,6.9,1,raymond-maples-1
Marcus Mariota,2012-09-15,3,Oregon,,Tennessee Tech,W,4,17,4.3,0,marcus-mariota-1
Venric Mark,2012-09-15,3,Northwestern,,Boston College,W,18,77,4.3,0,venric-mark-1
Mike Marrow,2012-09-15,3,Nebraska,,Arkansas State,W,1,6,6.0,0,mike-marrow-1
Byron Marshall,2012-09-15,3,Oregon,,Tennessee Tech,W,13,125,9.6,1,byron-marshall-1
Cameron Marshall,2012-09-15,3,Arizona State,@,Missouri,L,4,15,3.8,0,cameron-marshall-1
Keith Marshall,2012-09-15,3,Georgia,,Florida Atlantic,W,10,104,10.4,1,keith-marshall-1
Robert Marshall,2012-09-15,3,Utah State,@,Wisconsin,L,2,5,2.5,0,robert-marshall-2
Deandre Martin,2012-09-15,3,Wake Forest,@,Florida State,L,8,14,1.8,0,deandre-martin-1
Glasco Martin,2012-09-15,2,Baylor,,Sam Houston State,W,9,34,3.8,1,glasco-martin-1
Jamel Martin,2012-09-15,3,Bowling Green State,@,Toledo,L,4,18,4.5,0,jamel-martin-1
Taylor Martinez,2012-09-15,3,Nebraska,,Arkansas State,W,11,54,4.9,1,taylor-martinez-1
Tre Mason,2012-09-15,3,Auburn,,Louisiana-Monroe,W,22,90,4.1,1,tre-mason-1
I'Tavius Mathers,2012-09-15,3,Mississippi,,Texas,L,3,18,6.0,0,itavius-mathers-1
Andrew Maxwell,2012-09-15,3,Michigan State,,Notre Dame,L,5,-28,-5.6,0,andrew-maxwell-1
D.J. May,2012-09-15,3,Wyoming,,Cal Poly,L,4,9,2.3,0,dj-may-1
Zach Maynard,2012-09-15,3,California,@,Ohio State,L,10,-46,-4.6,1,zach-maynard-1
Onterio McCalebb,2012-09-15,3,Auburn,,Louisiana-Monroe,W,11,128,11.6,1,onterio-mccalebb-1
A.J. McCarron,2012-09-15,3,Alabama,@,Arkansas,W,1,-2,-2.0,0,aj-mccarron-1
Gene McCaskill,2012-09-15,3,Kentucky,,Western Kentucky,L,1,-4,-4.0,0,gene-mccaskill-1
Anthony McClung,2012-09-15,2,Cincinnati,,Delaware State,W,1,-10,-10.0,0,anthony-mcclung-1
Lyle McCombs,2012-09-15,3,Connecticut,@,Maryland,W,27,94,3.5,1,lyle-mccombs-1
Scott McCummings,2012-09-15,3,Connecticut,@,Maryland,W,8,44,5.5,1,scott-mccummings-1
Marcus McDade,2012-09-15,3,Fresno State,,Colorado,W,1,6,6.0,0,marcus-mcdade-1
Vance McDonald,2012-09-15,3,Rice,@,Louisiana Tech,L,3,20,6.7,0,vance-mcdonald-1
Cassius McDowell,2012-09-15,3,Toledo,,Bowling Green State,W,8,40,5.0,0,cassius-mcdowell-1
Roderick McDowell,2012-09-15,3,Clemson,,Furman,W,2,1,0.5,0,roderick-mcdowell-1
Matt McGloin,2012-09-15,3,Penn State,,Navy,W,6,13,2.2,0,matt-mcgloin-1
Sam McGuffie,2012-09-15,3,Rice,@,Louisiana Tech,L,1,-5,-5.0,0,sam-mcguffie-1
Taylor McHargue,2012-09-15,3,Rice,@,Louisiana Tech,L,16,93,5.8,3,taylor-mchargue-1
Curtis McNeal,2012-09-15,3,Southern California,@,Stanford,L,7,37,5.3,0,curtis-mcneal-1
Jake Medlock,2012-09-15,3,Florida International,@,Central Florida,L,7,2,0.3,0,jake-medlock-1
Carson Meger,2012-09-15,3,Texas-El Paso,,New Mexico State,W,1,-6,-6.0,0,carson-meger-1
Ross Metheny,2012-09-15,3,South Alabama,@,North Carolina State,L,3,-11,-3.7,0,ross-metheny-1
Zach Mettenberger,2012-09-15,3,Louisiana State,,Idaho,W,4,-6,-1.5,0,zach-mettenberger-1
Kenny Miles,2012-09-15,3,South Carolina,,Alabama-Birmingham,W,5,1,0.2,0,kenny-miles-1
Brandon Miller,2012-09-15,3,Wyoming,,Cal Poly,L,10,43,4.3,0,brandon-miller-3
Braxton Miller,2012-09-15,3,Ohio State,,California,W,12,75,6.3,1,braxton-miller-1
Trey Miller,2012-09-15,2,Navy,@,Penn State,L,18,21,1.2,0,trey-miller-1
Brandon Mitchell,2012-09-15,3,Arkansas,,Alabama,L,6,18,3.0,0,brandon-mitchell-2
T.J. Moe,2012-09-15,3,Missouri,,Arizona State,W,1,6,6.0,0,tj-moe-1
D.J. Monroe,2012-09-15,3,Texas,@,Mississippi,W,1,10,10.0,1,dj-monroe-1
Ty Montgomery,2012-09-15,3,Stanford,,Southern California,W,1,-11,-11.0,0,ty-montgomery-1
Romar Morris,2012-09-15,3,North Carolina,@,Louisville,L,4,23,5.8,0,romar-morris-1
Stephen Morris,2012-09-15,3,Miami (FL),,Bethune-Cookman,W,1,7,7.0,0,stephen-morris-1
Germi Morrison,2012-09-15,3,New Mexico State,@,Texas-El Paso,L,12,76,6.3,0,germi-morrison-1
Richard Morrison,2012-09-15,3,Arizona,,South Carolina State,W,1,8,8.0,0,richard-morrison-1
Raheem Mostert,2012-09-15,3,Purdue,,Eastern Michigan,W,3,26,8.7,1,raheem-mostert-1
Adam Muema,2012-09-15,3,San Diego State,,North Dakota,W,13,124,9.5,1,adam-muema-1
Caleb Muncrief,2012-09-15,3,Oklahoma State,,Louisiana,W,6,21,3.5,0,caleb-muncrief-1
Jake Murphy,2012-09-15,3,Utah,,Brigham Young,W,1,4,4.0,0,jake-murphy-1
Marcus Murphy,2012-09-15,3,Missouri,,Arizona State,W,5,18,3.6,0,marcus-murphy-1
Aaron Murray,2012-09-15,3,Georgia,,Florida Atlantic,W,3,20,6.7,2,aaron-murray-1
Akeelie Mustafa,2012-09-15,3,New Mexico State,@,Texas-El Paso,L,1,2,2.0,0,akeelie-mustafa-1
Ryan Nassib,2012-09-15,3,Syracuse,,Stony Brook,W,6,30,5.0,0,ryan-nassib-1
Rajion Neal,2012-09-15,3,Tennessee,,Florida,L,23,87,3.8,0,rajion-neal-1
Devondrick Nealy,2012-09-15,3,Iowa State,,Western Illinois,W,9,70,7.8,0,devondrick-nealy-1
J.J. Nelson,2012-09-15,2,Alabama-Birmingham,@,South Carolina,L,1,0,0.0,0,jamarcus-nelson-1
Riley Nelson,2012-09-15,3,Brigham Young,@,Utah,L,14,34,2.4,0,riley-nelson-1
Dennis Norfleet,2012-09-15,3,Michigan,,Massachusetts,W,1,14,14.0,0,dennis-norfleet-1
Warren Norman,2012-09-15,3,Vanderbilt,,Presbyterian,W,8,26,3.3,1,warren-norman-1
Levi Norwood,2012-09-15,2,Baylor,,Sam Houston State,W,1,7,7.0,0,levi-norwood-1
Josh Nunes,2012-09-15,3,Stanford,,Southern California,W,3,33,11.0,0,josh-nunes-1
Danny O'Brien,2012-09-15,3,Wisconsin,,Utah State,W,2,-11,-5.5,0,danny-obrien-1
Reilly O'Toole,2012-09-15,3,Illinois,,Charleston Southern,W,9,22,2.4,0,reilly-otoole-1
Evans Okotcha,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,20,49,2.5,3,evans-okotcha-1
David Oku,2012-09-15,3,Arkansas State,@,Nebraska,L,11,44,4.0,0,david-oku-1
Jarrell Oliver,2012-09-15,3,Utah,,Brigham Young,W,11,24,2.2,0,jarrell-oliver-1
Miles Osei,2012-09-15,3,Illinois,,Charleston Southern,W,2,5,2.5,0,miles-osei-1
Terrance Owens,2012-09-15,3,Toledo,,Bowling Green State,W,8,3,0.4,0,terrance-owens-1
Casey Pachall,2012-09-15,2,Texas Christian,@,Kansas,W,6,1,0.2,0,casey-pachall-1
Tobias Palmer,2012-09-15,3,North Carolina State,,South Alabama,W,2,30,15.0,0,tobias-palmer-1
Austin Parker,2012-09-15,3,Purdue,,Eastern Michigan,W,2,8,4.0,0,austin-parker-1
Jordan Parker,2012-09-15,3,Middle Tennessee State,@,Memphis,W,7,20,2.9,0,jordan-parker-1
Justin Parkins,2012-09-15,3,Idaho,@,Louisiana State,L,3,3,1.0,0,justin-parkins-1
Kevin Parks,2012-09-15,3,Virginia,@,Georgia Tech,L,13,53,4.1,0,kevin-parks-1
Daz'Mond Patterson,2012-09-15,3,Ohio,@,Marshall,W,4,30,7.5,0,dazmond-patterson-1
Solomon Patton,2012-09-15,3,Florida,@,Tennessee,W,3,34,11.3,0,solomon-patton-1
Ladarius Perkins,2012-09-15,3,Mississippi State,@,Troy,W,23,179,7.8,1,ladarius-perkins-1
Jonathan Perry,2012-09-15,2,Alabama-Birmingham,@,South Carolina,L,11,-8,-0.7,0,jonathan-perry-1
Senorise Perry,2012-09-15,3,Louisville,,North Carolina,W,16,86,5.4,1,senorise-perry-1
Turner Petersen,2012-09-15,3,Rice,@,Louisiana Tech,L,14,47,3.4,0,turner-petersen-1
John Pettigrew,2012-09-15,3,Bowling Green State,@,Toledo,L,6,14,2.3,1,john-pettigrew-1
Dezden Petty,2012-09-15,3,Washington,,Portland State,W,16,54,3.4,0,dezden-petty-1
Justus Pickett,2012-09-15,3,Maryland,,Connecticut,L,4,2,0.5,0,justus-pickett-1
Torrey Pierce,2012-09-15,3,Louisiana,@,Oklahoma State,L,5,12,2.4,0,torrey-pierce-1
Tony Pierson,2012-09-15,3,Kansas,,Texas Christian,L,9,35,3.9,0,tony-pierson-1
David Piland,2012-09-15,3,Houston,@,UCLA,L,4,71,17.8,1,david-piland-1
Polamalu,2012-09-15,2,Navy,@,Penn State,L,1,3,3.0,0,polamalu-1
Matt Porter,2012-09-15,3,Clemson,,Furman,W,1,4,4.0,0,matt-porter-1
Jameel Poteat,2012-09-15,2,Cincinnati,,Delaware State,W,8,44,5.5,1,jameel-poteat-1
Chris Potter,2012-09-15,2,Boise State,,Miami (OH),W,2,6,3.0,0,chris-potter-1
Christian Powell,2012-09-15,3,Colorado,@,Fresno State,L,17,49,2.9,0,christian-powell-1
Shaquille Powell,2012-09-15,3,Duke,,North Carolina Central,W,6,18,3.0,0,shaquille-powell-1
Tiger Powell,2012-09-15,3,New Mexico State,@,Texas-El Paso,L,16,49,3.1,1,tiger-powell-1
William Pratcher,2012-09-15,3,Middle Tennessee State,@,Memphis,W,3,2,0.7,0,william-pratcher-1
Jhurell Pressley,2012-09-15,3,New Mexico,@,Texas Tech,L,5,7,1.4,0,jhurell-pressley-1
Keith Price,2012-09-15,3,Washington,,Portland State,W,1,-11,-11.0,0,keith-price-1
Tanner Price,2012-09-15,3,Wake Forest,@,Florida State,L,5,-19,-3.8,0,tanner-price-1
Lonnie Pryor,2012-09-15,3,Florida State,,Wake Forest,W,2,2,1.0,0,lonnie-pryor-1
Lucky Radley,2012-09-15,3,Utah,,Brigham Young,W,9,22,2.4,0,lucky-radley-1
Sherman Ragland III,2012-09-15,3,Wake Forest,@,Florida State,L,1,0,0.0,0,sherman-ragland-iii-1
Joseph Randle,2012-09-15,3,Oklahoma State,,Louisiana,W,21,105,5.0,2,joseph-randle-1
Thomas Rawls,2012-09-15,3,Michigan,,Massachusetts,W,6,42,7.0,0,thomas-rawls-1
Darrin Reaves,2012-09-15,2,Alabama-Birmingham,@,South Carolina,L,7,10,1.4,0,darrin-reaves-1
Silas Redd,2012-09-15,3,Southern California,@,Stanford,L,13,17,1.3,2,silas-redd-1
Effrem Reed,2012-09-15,3,Louisiana,@,Oklahoma State,L,7,45,6.4,0,effrem-reed-1
Bernard Reedy,2012-09-15,3,Toledo,,Bowling Green State,W,1,3,3.0,0,bernard-reedy-1
Tevin Reese,2012-09-15,2,Baylor,,Sam Houston State,W,1,12,12.0,0,tevin-reese-1
Albert Reid,2012-09-15,3,Maryland,,Connecticut,L,1,0,0.0,0,albert-reid-1
Sean Renfree,2012-09-15,3,Duke,,North Carolina Central,W,3,10,3.3,0,sean-renfree-1
Bryn Renner,2012-09-15,3,North Carolina,@,Louisville,L,3,10,3.3,0,bryn-renner-1
Chase Rettig,2012-09-15,3,Boston College,@,Northwestern,L,3,3,1.0,0,chase-rettig-1
Keenan Reynolds,2012-09-15,2,Navy,@,Penn State,L,8,34,4.3,0,keenan-reynolds-1
Orville Reynolds,2012-09-15,3,Wake Forest,@,Florida State,L,2,-3,-1.5,0,orville-reynolds-1
Jerrell Rhodes,2012-09-15,3,Memphis,,Middle Tennessee State,L,15,48,3.2,1,jerrell-rhodes-1
Kedrick Rhodes,2012-09-15,3,Florida International,@,Central Florida,L,11,48,4.4,0,kedrick-rhodes-1
Clifton Richardson,2012-09-15,3,Virginia,@,Georgia Tech,L,1,1,1.0,0,clifton-richardson-1
Sam B. Richardson,2012-09-15,3,Iowa State,,Western Illinois,W,2,25,12.5,0,sam-b-richardson-1
Theo Riddick,2012-09-15,3,Notre Dame,@,Michigan State,W,12,30,2.5,0,theo-riddick-1
Ryan Roberson,2012-09-15,3,Texas,@,Mississippi,W,1,4,4.0,0,ryan-roberson-1
D'Angelo Roberts,2012-09-15,3,Indiana,,Ball State,L,4,18,4.5,0,dangelo-roberts-1
Dyrell Roberts,2012-09-15,3,Virginia Tech,@,Pittsburgh,L,1,3,3.0,0,dyrell-roberts-1
Gavin Roberts,2012-09-15,3,Purdue,,Eastern Michigan,W,1,7,7.0,0,gavin-roberts-1
Corey Robinson,2012-09-15,3,Troy,,Mississippi State,L,1,2,2.0,0,corey-robinson-1
Denard Robinson,2012-09-15,3,Michigan,,Massachusetts,W,10,106,10.6,1,denard-robinson-1
Josh Robinson,2012-09-15,3,Mississippi State,@,Troy,W,5,14,2.8,0,josh-robinson-2
Michael Rocco,2012-09-15,3,Virginia,@,Georgia Tech,L,2,-8,-4.0,0,michael-rocco-1
Brad Rogers,2012-09-15,3,Iowa,,Northern Iowa,W,1,2,2.0,0,brad-rogers-1
Demarcus Rogers,2012-09-15,3,New Mexico,@,Texas Tech,L,1,2,2.0,1,demarcus-rogers-1
Desmond Roland,2012-09-15,3,Oklahoma State,,Louisiana,W,13,56,4.3,1,desmond-roland-1
Zac Rosenbauer,2012-09-15,3,Toledo,,Bowling Green State,W,1,3,3.0,0,zac-rosenbauer-1
Charles Ross,2012-09-15,3,Rice,@,Louisiana Tech,L,14,116,8.3,0,charles-ross-1
Isaiah Roundtree,2012-09-15,3,Indiana,,Ball State,L,1,0,0.0,0,isaiah-roundtree-1
Robbie Rouse,2012-09-15,3,Fresno State,,Colorado,W,9,144,16.0,2,robbie-rouse-1
Ezell Ruffin,2012-09-15,3,San Diego State,,North Dakota,W,1,2,2.0,0,ezell-ruffin-1
Tyler Russell,2012-09-15,3,Mississippi State,@,Troy,W,3,26,8.7,0,tyler-russell-1
Jarred Salubi,2012-09-15,2,Baylor,,Sam Houston State,W,17,83,4.9,0,jarred-salubi-1
Daniel Sams,2012-09-15,3,Kansas State,,North Texas,W,4,19,4.8,0,daniel-sams-1
Anthon Samuel,2012-09-15,3,Bowling Green State,@,Toledo,L,16,112,7.0,1,anthon-samuel-1
Bishop Sankey,2012-09-15,3,Washington,,Portland State,W,14,103,7.4,2,bishop-sankey-1
Martin Scales,2012-09-15,3,Virginia Tech,@,Pittsburgh,L,4,16,4.0,0,martin-scales-1
Matt Schilz,2012-09-15,3,Bowling Green State,@,Toledo,L,3,-9,-3.0,0,matt-schilz-1
Sean Schroeder,2012-09-15,2,Hawaii,,Lamar,W,1,0,0.0,0,sean-schroeder-1
Barrington Scott,2012-09-15,3,Ball State,@,Indiana,W,3,10,3.3,0,barrington-scott-1
Dawan Scott,2012-09-15,3,Miami (OH),@,Boise State,L,1,5,5.0,0,dawan-scott-1
Jeff Scott,2012-09-15,3,Mississippi,,Texas,L,8,95,11.9,1,jeff-scott-2
Matt Scott,2012-09-15,3,Arizona,,South Carolina State,W,9,61,6.8,1,matt-scott-1
Antoin Scriven,2012-09-15,3,Western Michigan,@,Minnesota,L,1,1,1.0,1,antoin-scriven-1
Lache Seastrunk,2012-09-15,2,Baylor,,Sam Houston State,W,1,15,15.0,1,lache-seastrunk-1
Luke Seeker,2012-09-15,3,Southern Methodist,,Texas A&M,L,2,6,3.0,0,luke-seeker-1
Sean Sellwood,2012-09-15,3,Utah,,Brigham Young,W,1,-6,-6.0,0,sean-sellwood-1
Justin Semmes,2012-09-15,3,Miami (OH),@,Boise State,L,1,4,4.0,0,justin-semmes-1
Leighton Settle,2012-09-15,3,Northern Illinois,@,Army,W,5,19,3.8,0,leighton-settle-1
Akeem Shavers,2012-09-15,3,Purdue,,Eastern Michigan,W,10,56,5.6,1,akeem-shavers-1
Connor Shaw,2012-09-15,3,South Carolina,,Alabama-Birmingham,W,5,-6,-1.2,0,connor-shaw-1
Rushel Shell,2012-09-15,3,Pittsburgh,,Virginia Tech,W,23,157,6.8,0,rushel-shell-1
Russell Shepard,2012-09-15,3,Louisiana State,,Idaho,W,3,24,8.0,0,russell-shepard-1
Khalek Shepherd,2012-09-15,3,Virginia,@,Georgia Tech,L,4,33,8.3,0,khalek-shepherd-1
Dominique Sherrer,2012-09-15,3,Eastern Michigan,@,Purdue,L,12,78,6.5,0,dominique-sherrer-1
Jaxon Shipley,2012-09-15,3,Texas,@,Mississippi,W,1,7,7.0,0,jaxon-shipley-1
Max Shortell,2012-09-15,3,Minnesota,,Western Michigan,W,3,6,2.0,0,max-shortell-1
Trevor Siemian,2012-09-15,3,Northwestern,,Boston College,W,3,7,2.3,0,trevor-siemian-1
John Simmons,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,1,13,13.0,0,john-simmons-2
Cherod Simpson,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,10,35,3.5,0,cherod-simpson-1
Blake Sims,2012-09-15,3,Alabama,@,Arkansas,W,2,25,12.5,1,blake-sims-2
Phillip Sims,2012-09-15,3,Virginia,@,Georgia Tech,L,3,4,1.3,0,phillip-sims-1
Alex Singleton,2012-09-15,3,Tulsa,,Nicholls State,W,11,25,2.3,2,alex-singleton-1
Debrale Smiley,2012-09-15,3,Florida State,,Wake Forest,W,4,30,7.5,1,debrale-smiley-1
Geno Smith,2012-09-15,2,West Virginia,N,James Madison,W,2,18,9.0,0,geno-smith-1
Jamill Smith,2012-09-15,3,Ball State,@,Indiana,W,4,49,12.3,0,jamill-smith-1
Jeremy Smith,2012-09-15,3,Oklahoma State,,Louisiana,W,12,59,4.9,0,jeremy-smith-2
Jerome Smith,2012-09-15,3,Syracuse,,Stony Brook,W,18,95,5.3,0,jerome-smith-1
Maxwell Smith,2012-09-15,3,Kentucky,,Western Kentucky,L,1,-10,-10.0,0,maxwell-smith-1
Orwin Smith,2012-09-15,3,Georgia Tech,,Virginia,W,6,137,22.8,1,orwin-smith-1
Vincent Smith,2012-09-15,3,Michigan,,Massachusetts,W,3,20,6.7,2,vincent-smith-1
Josh Snead,2012-09-15,3,Duke,,North Carolina Central,W,6,21,3.5,1,josh-snead-1
Bo Snelson,2012-09-15,2,Navy,@,Penn State,L,3,29,9.7,0,bo-snelson-1
Broderick Snoddy,2012-09-15,3,Georgia Tech,,Virginia,W,3,23,7.7,0,broderick-snoddy-1
Isi Sofele,2012-09-15,3,California,@,Ohio State,L,21,86,4.1,0,isi-sofele-1
Michael Sorrells,2012-09-15,3,Tulsa,,Nicholls State,W,1,3,3.0,0,michael-sorrells-1
Kevin Sousa,2012-09-15,3,Wake Forest,@,Florida State,L,2,-1,-0.5,0,kevin-sousa-1
Shawn Southward,2012-09-15,3,Troy,,Mississippi State,L,20,137,6.9,2,shawn-southward-1
Joe Southwick,2012-09-15,2,Boise State,,Miami (OH),W,2,8,4.0,0,joe-southwick-1
Eric Soza,2012-09-15,3,Texas-San Antonio,@,Georgia State,W,9,51,5.7,0,eric-soza-1
Zac Stacy,2012-09-15,3,Vanderbilt,,Presbyterian,W,8,174,21.8,1,zac-stacy-1
Rob Standard,2012-09-15,3,Iowa State,,Western Illinois,W,7,30,4.3,1,rob-standard-1
