Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Brett Jaekle,2006-09-09,2,Nevada,@,Arizona State,L,3,3,100.0,0,0,,3,brett-jaekle-1
Scott Webb,2006-09-09,2,Kansas,,Louisiana-Monroe,W,3,3,100.0,0,0,,3,scott-webb-1
Nick Folk,2006-09-09,2,Arizona,@,Louisiana State,L,0,0,,1,1,100.0,3,nick-folk-1
Luke Juist,2006-09-09,2,Rice,@,UCLA,L,0,0,,1,2,50.0,3,luke-juist-1
Peter Lococo,2006-09-09,2,Texas Christian,,California-Davis,W,0,0,,1,2,50.0,3,peter-lococo-1
Tino Amancio,2006-09-09,2,Idaho,@,Washington State,L,1,1,100.0,1,1,100.0,4,tino-amancio-1
Connor Barth,2006-09-09,2,North Carolina,,Virginia Tech,L,1,1,100.0,1,1,100.0,4,connor-barth-1
Mason Crosby,2006-09-09,2,Colorado,N,Colorado State,L,1,1,100.0,1,2,50.0,4,mason-crosby-1
Bret Culbertson,2006-09-09,2,Iowa State,,Nevada-Las Vegas,W,1,1,100.0,1,1,100.0,4,bret-culbertson-1
Bryant Hahnfeldt,2006-09-09,2,Vanderbilt,@,Alabama,L,1,1,100.0,1,1,100.0,4,bryant-hahnfeldt-1
Chris Hetland,2006-09-09,2,Florida,,Central Florida,W,4,4,100.0,0,0,,4,chris-hetland-1
Ben Jaekle,2006-09-09,2,Nevada-Las Vegas,@,Iowa State,L,1,1,100.0,1,2,50.0,4,ben-jaekle-1
Matt Pratt,2006-09-09,2,New Mexico State,,New Mexico,L,4,4,100.0,0,1,0.0,4,matt-pratt-1
Colby Smith,2006-09-09,2,Middle Tennessee State,@,Maryland,L,1,1,100.0,1,1,100.0,4,colby-smith-1
Alex Steigerwald,2006-09-09,2,Toledo,@,Western Michigan,L,1,1,100.0,1,1,100.0,4,alex-steigerwald-1
Aaron Zagory,2006-09-09,2,Stanford,@,San Jose State,L,4,5,80.0,0,0,,4,aaron-zagory-1
Rick Albreski,2006-09-09,2,Central Michigan,@,Michigan,L,2,2,100.0,1,1,100.0,5,rick-albreski-1
John Deraney,2006-09-09,2,North Carolina State,,Akron,L,2,2,100.0,1,1,100.0,5,john-deraney-1
Jason Giannini,2006-09-09,2,Minnesota,@,California,L,2,2,100.0,1,1,100.0,5,jason-giannini-1
Joel Howells,2006-09-09,2,Northwestern,,New Hampshire,L,2,2,100.0,1,1,100.0,5,joel-howells-1
Brian Jackson,2006-09-09,2,Ball State,,Indiana,L,2,3,66.7,1,2,50.0,5,brian-jackson-2
Kevin Kelly,2006-09-09,2,Penn State,@,Notre Dame,L,2,2,100.0,1,1,100.0,5,kevin-kelly-1
Matt Lasher,2006-09-09,2,Ohio,@,Northern Illinois,W,5,5,100.0,0,0,,5,matt-lasher-1
Austin Miller,2006-09-09,2,Army,,Kent State,W,2,2,100.0,1,2,50.0,5,austin-miller-1
Parker Mullins,2006-09-09,2,Alabama-Birmingham,,East Carolina,W,2,2,100.0,1,1,100.0,5,parker-mullins-1
Chris Nendick,2006-09-09,2,Northern Illinois,,Ohio,L,2,2,100.0,1,2,50.0,5,chris-nendick-1
Brandon Pace,2006-09-09,2,Virginia Tech,@,North Carolina,W,5,5,100.0,0,0,,5,brandon-pace-1
Jon Peattie,2006-09-09,2,Miami (FL),,Florida A&M,W,5,5,100.0,0,0,,5,jon-peattie-1
Jason Ricks,2006-09-09,2,Oklahoma State,@,Arkansas State,W,5,5,100.0,0,0,,5,jason-ricks-1
Reagan Schneider,2006-09-09,2,Texas-El Paso,,Texas Tech,L,2,3,66.7,1,1,100.0,5,reagan-schneider-1
Jared Strubeck,2006-09-09,2,San Jose State,,Stanford,W,5,5,100.0,0,0,,5,jared-strubeck-1
Greg Whibbs,2006-09-09,2,Troy,@,Florida State,L,2,2,100.0,1,2,50.0,5,greg-whibbs-1
Anthony Binswanger,2006-09-09,2,Marshall,,Hofstra,W,6,8,75.0,0,1,0.0,6,anthony-binswanger-1
Gary Cismesia,2006-09-09,2,Florida State,,Troy,W,3,3,100.0,1,2,50.0,6,gary-cismesia-1
Dan Ennis,2006-09-09,2,Maryland,,Middle Tennessee State,W,3,3,100.0,1,3,33.3,6,dan-ennis-1
Aric Goodman,2006-09-09,2,Wyoming,@,Virginia,L,0,1,0.0,2,2,100.0,6,aric-goodman-1
Denis Hopovac,2006-09-09,2,North Texas,,Southern Methodist,W,3,3,100.0,1,1,100.0,6,denis-hopovac-1
Aaron Pettrey,2006-09-09,2,Ohio State,@,Texas,W,3,3,100.0,1,2,50.0,6,aaron-pettrey-1
Zach Sasser,2006-09-09,1,Air Force,@,Tennessee,L,3,3,100.0,1,1,100.0,6,zach-sasser-1
Tom Schneider,2006-09-09,2,California,,Minnesota,W,6,6,100.0,0,0,,6,tom-schneider-1
Austin Starr,2006-09-09,2,Indiana,@,Ball State,W,3,3,100.0,1,2,50.0,6,austin-starr-1
Clint Stitser,2006-09-09,2,Fresno State,,Oregon,L,3,3,100.0,1,1,100.0,6,clint-stitser-1
Jarod Tracy,2006-09-09,2,Tulsa,@,Brigham Young,L,3,3,100.0,1,1,100.0,6,jarod-tracy-1
Robert Lee,2006-09-09,2,East Carolina,@,Alabama-Birmingham,L,0,0,,2,2,100.0,6,robert-lee-1
Chris Gould,2006-09-09,2,Virginia,,Wyoming,W,1,1,100.0,2,4,50.0,7,chris-gould-1
Loren Langley,2006-09-09,2,Washington State,,Idaho,W,7,7,100.0,0,2,0.0,7,loren-langley-1
Chris Manfredini,2006-09-09,2,Texas Christian,,California-Davis,W,4,6,66.7,1,1,100.0,7,chris-manfredini-1
Paul Martinez,2006-09-09,2,Oregon,@,Fresno State,W,4,4,100.0,1,2,50.0,7,paul-martinez-1
Jared McLaughlin,2006-09-09,2,Brigham Young,,Tulsa,W,7,7,100.0,0,0,,7,jared-mclaughlin-1
Nate Meyer,2006-09-09,2,Western Michigan,,Toledo,W,4,4,100.0,1,2,50.0,7,nate-meyer-1
Nathan Parseghian,2006-09-09,2,Miami (OH),@,Purdue,L,4,4,100.0,1,3,33.3,7,nathan-parseghian-1
Patrick Shadle,2006-09-09,2,Syracuse,,Iowa,L,1,1,100.0,2,3,66.7,7,patrick-shadle-1
Joe Surgan,2006-09-09,2,Duke,@,Wake Forest,L,1,1,100.0,2,4,50.0,7,joe-surgan-1
Leigh Tiffin,2006-09-09,2,Alabama,,Vanderbilt,W,1,1,100.0,2,2,100.0,7,leigh-tiffin-1
James Wilhoit,2006-09-09,2,Tennessee,,Air Force,W,4,4,100.0,1,1,100.0,7,james-wilhoit-1
Travis Bell,2006-09-09,2,Georgia Tech,,Samford,W,5,5,100.0,1,2,50.0,8,travis-bell-1
Michael Braunstein,2006-09-09,2,Washington,@,Oklahoma,L,2,2,100.0,2,2,100.0,8,michael-braunstein-1
Jordan Congdon,2006-09-09,2,Nebraska,,Nicholls State,W,8,8,100.0,0,1,0.0,8,jordan-congdon-1
Kyle Schlicher,2006-09-09,2,Iowa,@,Syracuse,W,2,2,100.0,2,3,66.7,8,kyle-schlicher-1
Jeff Snodgrass,2006-09-09,2,Kansas State,,Florida Atlantic,W,5,5,100.0,1,3,33.3,8,jeff-snodgrass-1
Chris Summers,2006-09-09,2,Purdue,,Miami (OH),W,5,5,100.0,1,1,100.0,8,chris-summers-1
Andrew Wellock,2006-09-09,2,Eastern Michigan,@,Michigan State,L,2,2,100.0,2,2,100.0,8,andrew-wellock-1
Trey Adams,2006-09-09,2,Memphis,,Chattanooga,W,3,4,75.0,2,4,50.0,9,trey-adams-1
Ben Bell,2006-09-09,2,Houston,,Tulane,W,6,6,100.0,1,1,100.0,9,ben-bell-1
Colt David,2006-09-09,2,Louisiana State,,Arizona,W,6,6,100.0,1,1,100.0,9,colt-david-1
Jad Dean,2006-09-09,2,Clemson,@,Boston College,L,3,3,100.0,2,3,66.7,9,jad-dean-1
Jeremy Ito,2006-09-09,2,Rutgers,,Illinois,W,3,4,75.0,2,2,100.0,9,jeremy-ito-1
Darren McCaleb,2006-09-09,2,Southern Mississippi,,Southeastern Louisiana,W,6,6,100.0,1,1,100.0,9,darren-mccaleb-1
Louie Sakoda,2006-09-09,2,Utah,,Northern Arizona,W,6,6,100.0,1,1,100.0,9,louie-sakoda-1
Matt Szymanski,2006-09-09,2,Texas A&M,,Louisiana,W,6,6,100.0,1,2,50.0,9,matt-szymanski-1
Jesse Ainsworth,2006-09-09,2,Arizona State,,Nevada,W,7,7,100.0,1,2,50.0,10,jesse-ainsworth-1
Kenny Byrd,2006-09-09,2,New Mexico,@,New Mexico State,W,4,4,100.0,2,3,66.7,10,kenny-byrd-1
Brandon Coutu,2006-09-09,2,Georgia,@,South Carolina,W,1,1,100.0,3,3,100.0,10,brandon-coutu-1
