Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Dustin Bell,2003-08-30,1,Houston,,Rice,W,6,6,100.0,2,3,66.7,12,dustin-bell-1
Adam Benike,2003-08-30,1,Iowa State,,Northern Iowa,W,2,2,100.0,1,1,100.0,5,adam-benike-1
Billy Bennett,2003-08-30,1,Georgia,@,Clemson,W,3,3,100.0,3,3,100.0,12,billy-bennett-1
Geoffrey Blumenfeld,2003-08-30,1,Navy,,Virginia Military Institute,W,4,5,80.0,1,2,50.0,7,geoffrey-blumenfeld-1
Brian Bostick,2003-08-30,1,Alabama,,South Florida,W,4,5,80.0,2,3,66.7,10,brian-bostick-1
Josh Brown,2003-08-30,1,South Carolina,,Louisiana,W,2,2,100.0,0,2,0.0,2,josh-brown-3
Scott Campbell,2003-08-30,1,Wisconsin,@,West Virginia,W,3,3,100.0,1,3,33.3,6,scott-campbell-1
Sean Comiskey,2003-08-30,1,Louisiana,@,South Carolina,L,1,1,100.0,0,1,0.0,1,sean-comiskey-1
Brad Cooper,2003-08-30,1,West Virginia,,Wisconsin,L,2,2,100.0,1,1,100.0,5,brad-cooper-1
Mason Crosby,2003-08-30,1,Colorado,N,Colorado State,W,6,6,100.0,0,0,,6,mason-crosby-1
Jared Davis,2003-08-30,1,Temple,@,Penn State,L,1,1,100.0,1,3,33.3,4,jared-davis-1
Sandro Deangelis,2003-08-30,1,Nebraska,,Oklahoma State,W,2,2,100.0,1,3,33.3,5,sandro-deangelis-1
John Deraney,2003-08-30,1,North Carolina State,,Western Carolina,W,2,2,100.0,0,0,,2,john-deraney-1
Brad Devault,2003-08-30,1,Tulsa,@,Minnesota,L,1,1,100.0,1,2,50.0,4,brad-devault-1
Trey Dicarlo,2003-08-30,1,Oklahoma,,North Texas,W,4,4,100.0,3,3,100.0,13,trey-dicarlo-1
Ryan Donahue,2003-08-30,1,Minnesota,,Tulsa,W,1,1,100.0,0,0,,1,ryan-donahue-2
Ryan Duffy,2003-08-30,1,Minnesota,,Tulsa,W,1,1,100.0,0,0,,1,ryan-duffy-1
Drew Dunning,2003-08-30,1,Washington State,N,Idaho,W,1,1,100.0,4,4,100.0,13,drew-dunning-1
Scott Eberle,2003-08-30,1,Air Force,,Wofford,W,1,1,100.0,0,0,,1,scott-eberle-1
Tolga Ertugrul,2003-08-30,1,Vanderbilt,,Mississippi,L,3,3,100.0,0,1,0.0,3,tolga-ertugrul-1
Damon Fine,2003-08-30,1,Nevada,,Southern Utah,W,3,3,100.0,1,2,50.0,6,damon-fine-1
Adam Finley,2003-08-30,1,Michigan,,Central Michigan,W,2,2,100.0,1,3,33.3,5,adam-finley-1
Tyler Fredrickson,2003-08-30,2,California,,Southern Mississippi,W,4,4,100.0,2,3,66.7,10,tyler-fredrickson-1
Ryan Gaudet,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,4,4,100.0,0,1,0.0,4,ryan-gaudet-1
Bobby Gill,2003-08-30,1,Arizona,,Texas-El Paso,W,6,6,100.0,0,1,0.0,6,bobby-gill-1
Stephen Gostkowski,2003-08-30,1,Memphis,,Tennessee Tech,W,4,4,100.0,2,4,50.0,10,stephen-gostkowski-1
Robbie Gould,2003-08-30,1,Penn State,,Temple,W,2,2,100.0,3,4,75.0,11,robbie-gould-1
Santiago Gramatica,2003-08-30,1,South Florida,@,Alabama,L,2,2,100.0,1,2,50.0,5,santiago-gramatica-1
Mike Gruzwalski,2003-08-30,1,Central Michigan,@,Michigan,L,1,1,100.0,0,0,,1,mike-gruzwalski-1
Nick Hayes,2003-08-30,1,Alabama-Birmingham,@,Baylor,W,3,3,100.0,1,1,100.0,6,nick-hayes-1
Katie Hnida,2003-08-30,1,New Mexico,,Texas State,W,2,2,100.0,0,0,,2,katie-hnida-1
Connor Hughes,2003-08-30,1,Virginia,,Duke,W,3,3,100.0,2,2,100.0,9,connor-hughes-1
Chris Jackson,2003-08-30,1,Louisiana State,,Louisiana-Monroe,W,3,3,100.0,0,0,,3,chris-jackson-1
Nate Kaeding,2003-08-30,1,Iowa,,Miami (OH),W,3,3,100.0,0,0,,3,nate-kaeding-1
Adam Kiker,2003-08-30,1,North Carolina State,,Western Carolina,W,6,6,100.0,1,1,100.0,9,adam-kiker-1
Ryan Killeen,2003-08-30,1,Southern California,@,Auburn,W,2,2,100.0,3,3,100.0,11,ryan-killeen-1
Tyler Kuecker,2003-08-30,1,Louisiana-Monroe,@,Louisiana State,L,1,1,100.0,0,0,,1,tyler-kuecker-1
Slade Larscheid,2003-08-30,1,Northwestern,@,Kansas,W,4,4,100.0,0,1,0.0,4,slade-larscheid-1
Matt Leach,2003-08-30,1,Florida,,San Jose State,W,8,8,100.0,3,3,100.0,17,matt-leach-1
Ben Lewis,2003-08-30,1,Marshall,,Hofstra,W,6,6,100.0,0,0,,6,ben-lewis-1
Rhys Lloyd,2003-08-30,1,Minnesota,,Tulsa,W,5,5,100.0,0,0,,5,rhys-lloyd-1
Michael Matheny,2003-08-30,1,Missouri,N,Illinois,W,2,2,100.0,0,0,,2,michael-matheny-1
Chris McMurtray,2003-08-30,1,Southern Methodist,@,Texas Tech,L,1,1,100.0,1,1,100.0,4,chris-mcmurtray-1
J.C. Mejia,2003-08-30,1,San Diego State,,Eastern Washington,W,1,2,50.0,2,2,100.0,7,jc-mejia-1
Robert Menchinger,2003-08-30,1,Western Michigan,@,Michigan State,L,3,3,100.0,0,1,0.0,3,robert-menchinger-1
Jonathan Nichols,2003-08-30,1,Mississippi,@,Vanderbilt,W,1,1,100.0,3,3,100.0,10,jonathan-nichols-1
Mike Nugent,2003-08-30,1,Ohio State,,Washington,W,4,4,100.0,0,0,,4,mike-nugent-1
Matt Nuzie,2003-08-30,1,Connecticut,,Indiana,W,4,4,100.0,2,3,66.7,10,matt-nuzie-1
Todd Pegram,2003-08-30,1,Texas A&M,,Arkansas State,W,2,2,100.0,4,4,100.0,14,todd-pegram-1
Luke Phillips,2003-08-30,1,Oklahoma State,@,Nebraska,L,1,1,100.0,0,1,0.0,1,luke-phillips-1
Ryan Plackemeier,2003-08-30,1,Wake Forest,@,Boston College,W,2,2,100.0,0,1,0.0,2,ryan-plackemeier-1
David Rayner,2003-08-30,1,Michigan State,,Western Michigan,W,2,3,66.7,2,3,66.7,8,david-rayner-1
Joe Rheem,2003-08-30,2,Kansas State,,Troy,W,5,5,100.0,0,0,,5,joe-rheem-1
Garrett Rivas,2003-08-30,1,Michigan,,Central Michigan,W,4,4,100.0,0,0,,4,garrett-rivas-1
Bryan Robertson,2003-08-30,1,Indiana,@,Connecticut,L,1,1,100.0,1,1,100.0,4,bryan-robertson-1
Keith Robinson,2003-08-30,1,Texas-El Paso,@,Arizona,L,1,1,100.0,0,1,0.0,1,keith-robinson-1
Ryan Sands,2003-08-30,1,Rutgers,,Buffalo,W,3,3,100.0,1,3,33.3,6,ryan-sands-1
Sandro Sciortino,2003-08-30,1,Boston College,,Wake Forest,L,4,4,100.0,0,1,0.0,4,sandro-sciortino-1
Jared Siegel,2003-08-30,1,Oregon,@,Mississippi State,W,6,6,100.0,0,1,0.0,6,jared-siegel-1
Brandon Skeen,2003-08-30,1,Rice,@,Houston,L,2,2,100.0,0,0,,2,brandon-skeen-1
Brent Smith,2003-08-30,1,Mississippi State,,Oregon,L,4,4,100.0,0,1,0.0,4,brent-smith-1
Keith Toogood,2003-08-30,1,Texas Tech,,Southern Methodist,W,7,8,87.5,1,1,100.0,10,keith-toogood-1
Kenny Webb,2003-08-30,1,Baylor,,Alabama-Birmingham,L,2,2,100.0,1,1,100.0,5,kenny-webb-1
James Wilhoit,2003-08-30,1,Tennessee,,Fresno State,W,3,3,100.0,1,3,33.3,6,james-wilhoit-1
Matt Wisnosky,2003-08-30,1,Wake Forest,@,Boston College,W,0,1,0.0,0,0,,0,matt-wisnosky-1
Deric Yaussi,2003-08-30,1,Wyoming,,Montana State,W,3,3,100.0,0,2,0.0,3,deric-yaussi-1
Wes Zunker,2003-08-30,1,New Mexico,,Texas State,W,6,7,85.7,0,0,,6,wes-zunker-1
Dario Aguiniga,2003-08-31,1,New Mexico State,@,Texas,L,1,1,100.0,0,1,0.0,1,dario-aguiniga-1
Taylor Begley,2003-08-31,1,Kentucky,,Louisville,L,3,3,100.0,1,1,100.0,6,taylor-begley-1
Dusty Mangum,2003-08-31,1,Texas,,New Mexico State,W,6,6,100.0,1,1,100.0,9,dusty-mangum-1
David Pino,2003-08-31,1,Texas,,New Mexico State,W,3,3,100.0,0,0,,3,david-pino-1
Matt Prater,2003-08-31,1,Central Florida,@,Virginia Tech,L,4,4,100.0,0,0,,4,matt-prater-1
Nate Smith,2003-08-31,1,Louisville,@,Kentucky,W,5,5,100.0,1,1,100.0,8,nate-smith-1
Carter Warley,2003-08-31,1,Virginia Tech,,Central Florida,W,7,7,100.0,0,1,0.0,7,carter-warley-1
Nick Browne,2003-09-01,1,Texas Christian,@,Tulane,W,5,5,100.0,1,1,100.0,8,nick-browne-1
Chris Manfredini,2003-09-01,1,Cincinnati,,East Carolina,W,5,5,100.0,0,0,,5,chris-manfredini-1
Barrett Pepper,2003-09-01,1,Tulane,,Texas Christian,L,5,5,100.0,0,1,0.0,5,barrett-pepper-1
Darren McCaleb,2003-09-04,2,Southern Mississippi,@,Alabama-Birmingham,W,2,2,100.0,1,1,100.0,5,darren-mccaleb-1
Brett Visintainer,2003-09-05,2,Fresno State,,Oregon State,W,1,1,100.0,3,4,75.0,10,brett-visintainer-1
Kirk Yliniemi,2003-09-05,2,Oregon State,@,Fresno State,L,2,2,100.0,0,0,,2,kirk-yliniemi-1
David Abdul,2003-09-06,1,Pittsburgh,,Kent State,W,5,5,100.0,2,2,100.0,11,david-abdul-1
Dario Aguiniga,2003-09-06,2,New Mexico State,,Western New Mexico,W,6,7,85.7,0,0,,6,dario-aguiniga-1
Joey Ashcroft,2003-09-06,2,Air Force,@,Northwestern,W,1,2,50.0,1,2,50.0,4,joey-ashcroft-1
Steve Azar,2003-09-06,2,Northern Illinois,,Tennessee Tech,W,6,6,100.0,0,1,0.0,6,steve-azar-1
Jeff Babcock,2003-09-06,2,Colorado State,@,California,W,2,2,100.0,3,3,100.0,11,jeff-babcock-1
Brent Baisden,2003-09-06,2,Oklahoma State,,Wyoming,W,1,1,100.0,0,0,,1,brent-baisden-1
Chris Balseiro,2003-09-06,1,Arkansas,,Tulsa,W,6,6,100.0,1,2,50.0,9,chris-balseiro-1
Collin Barber,2003-09-06,1,Syracuse,@,North Carolina,W,5,5,100.0,2,3,66.7,11,collin-barber-1
Nick Bazaldua,2003-09-06,2,North Texas,,Baylor,W,7,7,100.0,1,1,100.0,10,nick-bazaldua-1
Johnny Beck,2003-09-06,2,Kansas,,Nevada-Las Vegas,W,4,4,100.0,4,4,100.0,16,johnny-beck-1
Taylor Begley,2003-09-06,2,Kentucky,,Murray State,W,5,5,100.0,0,0,,5,taylor-begley-1
Xavier Beitia,2003-09-06,2,Florida State,,Maryland,W,5,5,100.0,0,1,0.0,5,xavier-beitia-1
Adam Benike,2003-09-06,2,Iowa State,,Ohio,W,6,6,100.0,1,1,100.0,9,adam-benike-1
Billy Bennett,2003-09-06,2,Georgia,,Middle Tennessee State,W,2,2,100.0,3,4,75.0,11,billy-bennett-1
Bryan Borreson,2003-09-06,2,Utah,@,Texas A&M,L,2,3,66.7,0,1,0.0,2,bryan-borreson-1
Brian Bostick,2003-09-06,2,Alabama,,Oklahoma,L,1,1,100.0,2,2,100.0,7,brian-bostick-1
Cameron Broadwell,2003-09-06,2,East Carolina,,West Virginia,L,1,1,100.0,0,0,,1,cameron-broadwell-1
Matt Brooks,2003-09-06,2,Duke,,Western Carolina,W,2,3,66.7,1,2,50.0,5,matt-brooks-1
Nick Browne,2003-09-06,2,Texas Christian,,Navy,W,2,2,100.0,1,1,100.0,5,nick-browne-1
Dan Burnett,2003-09-06,2,Georgia Tech,,Auburn,W,2,2,100.0,1,1,100.0,5,dan-burnett-1
Scott Campbell,2003-09-06,2,Wisconsin,,Akron,W,6,6,100.0,2,2,100.0,12,scott-campbell-1
Jeff Carr,2003-09-06,3,San Jose State,@,Stanford,L,1,1,100.0,1,1,100.0,4,jeff-carr-1
Brad Cooper,2003-09-06,2,West Virginia,@,East Carolina,W,6,7,85.7,0,1,0.0,6,brad-cooper-1
Mason Crosby,2003-09-06,2,Colorado,,UCLA,W,1,2,50.0,1,1,100.0,4,mason-crosby-1
Jared Davis,2003-09-06,2,Temple,,Villanova,L,2,2,100.0,2,5,40.0,8,jared-davis-1
Sandro Deangelis,2003-09-06,2,Nebraska,,Utah State,W,0,1,0.0,0,0,,0,sandro-deangelis-1
Brad Devault,2003-09-06,2,Tulsa,@,Arkansas,L,1,1,100.0,2,4,50.0,7,brad-devault-1
Trey Dicarlo,2003-09-06,2,Oklahoma,@,Alabama,W,2,2,100.0,2,3,66.7,8,trey-dicarlo-1
Greg Dimarino,2003-09-06,2,Ohio,@,Iowa State,L,2,3,66.7,0,0,,2,greg-dimarino-1
Drew Dunning,2003-09-06,2,Washington State,@,Notre Dame,L,2,3,66.7,2,3,66.7,8,drew-dunning-1
David Dyches,2003-09-06,2,Nebraska,,Utah State,W,1,1,100.0,4,4,100.0,13,david-dyches-1
Tolga Ertugrul,2003-09-06,2,Vanderbilt,,Chattanooga,W,6,6,100.0,1,1,100.0,9,tolga-ertugrul-1
Damon Fine,2003-09-06,2,Nevada,@,Oregon,L,2,3,66.7,1,1,100.0,5,damon-fine-1
Tyler Fredrickson,2003-09-06,3,California,,Colorado State,L,3,3,100.0,0,1,0.0,3,tyler-fredrickson-1
Ryan Gaudet,2003-09-06,2,Louisiana State,@,Arizona,W,5,5,100.0,1,1,100.0,8,ryan-gaudet-1
Bobby Gill,2003-09-06,2,Arizona,,Louisiana State,L,1,2,50.0,0,0,,1,bobby-gill-1
John Gockman,2003-09-06,2,Illinois,,Illinois State,W,5,5,100.0,2,2,100.0,11,john-gockman-1
Stephen Gostkowski,2003-09-06,2,Memphis,,Mississippi,W,5,5,100.0,3,3,100.0,14,stephen-gostkowski-1
Robbie Gould,2003-09-06,2,Penn State,,Boston College,L,2,2,100.0,0,1,0.0,2,robbie-gould-1
Santiago Gramatica,2003-09-06,2,South Florida,,Nicholls State,W,3,4,75.0,0,1,0.0,3,santiago-gramatica-1
Mike Gruzwalski,2003-09-06,2,Central Michigan,,New Hampshire,W,5,5,100.0,1,1,100.0,8,mike-gruzwalski-1
Justin Hamblin,2003-09-06,2,Utah State,@,Nebraska,L,1,1,100.0,0,1,0.0,1,justin-hamblin-1
Connor Hughes,2003-09-06,2,Virginia,@,South Carolina,L,1,1,100.0,0,0,,1,connor-hughes-1
Aaron Hunt,2003-09-06,2,Clemson,,Furman,W,4,4,100.0,0,2,0.0,4,aaron-hunt-1
Chris Jackson,2003-09-06,2,Louisiana State,@,Arizona,W,3,3,100.0,0,0,,3,chris-jackson-1
Ben Jones,2003-09-06,1,Purdue,,Bowling Green State,L,3,3,100.0,1,1,100.0,6,ben-jones-1
Tyler Jones,2003-09-06,1,Boise State,,Idaho State,W,8,8,100.0,2,2,100.0,14,tyler-jones-2
Nate Kaeding,2003-09-06,2,Iowa,,Buffalo,W,5,5,100.0,0,0,,5,nate-kaeding-1
Brian Kelly,2003-09-06,2,Middle Tennessee State,@,Georgia,L,1,1,100.0,1,1,100.0,4,brian-kelly-1
Adam Kiker,2003-09-06,2,North Carolina State,@,Wake Forest,L,3,3,100.0,1,1,100.0,6,adam-kiker-1
Ryan Killeen,2003-09-06,2,Southern California,,Brigham Young,W,5,5,100.0,0,1,0.0,5,ryan-killeen-1
Evan Knudson,2003-09-06,2,Washington,,Indiana,W,5,5,100.0,1,1,100.0,8,evan-knudson-1
Tyler Kuecker,2003-09-06,2,Louisiana-Monroe,,Stephen F. Austin,L,3,3,100.0,0,2,0.0,3,tyler-kuecker-1
Mike Langford,2003-09-06,2,Ball State,,Missouri,L,1,1,100.0,0,1,0.0,1,mike-langford-1
Slade Larscheid,2003-09-06,2,Northwestern,,Air Force,L,3,3,100.0,0,0,,3,slade-larscheid-1
Matt Leach,2003-09-06,2,Florida,@,Miami (FL),L,3,3,100.0,2,2,100.0,9,matt-leach-1
Ben Lewis,2003-09-06,2,Marshall,@,Tennessee,L,3,3,100.0,1,1,100.0,6,ben-lewis-1
Rhys Lloyd,2003-09-06,2,Minnesota,,Troy,W,6,6,100.0,2,2,100.0,12,rhys-lloyd-1
Michael Matheny,2003-09-06,2,Missouri,@,Ball State,W,5,5,100.0,0,0,,5,michael-matheny-1
Justin Medlock,2003-09-06,1,UCLA,@,Colorado,L,2,2,100.0,0,1,0.0,2,justin-medlock-1
J.C. Mejia,2003-09-06,2,San Diego State,@,Ohio State,L,1,1,100.0,2,2,100.0,7,jc-mejia-1
Robert Menchinger,2003-09-06,2,Western Michigan,,William & Mary,W,8,8,100.0,0,0,,8,robert-menchinger-1
Eric Neihouse,2003-09-06,2,Arkansas State,,Tennessee-Martin,W,9,9,100.0,0,0,,9,eric-neihouse-1
Jonathan Nichols,2003-09-06,2,Mississippi,@,Memphis,L,4,4,100.0,2,2,100.0,10,jonathan-nichols-1
Nick Novak,2003-09-06,2,Maryland,@,Florida State,L,1,1,100.0,1,1,100.0,4,nick-novak-1
Mike Nugent,2003-09-06,2,Ohio State,,San Diego State,W,1,1,100.0,3,4,75.0,10,mike-nugent-1
Matt Nuzie,2003-09-06,2,Connecticut,@,Army,W,6,7,85.7,0,0,,6,matt-nuzie-1
Thomas Olmsted,2003-09-06,2,Troy,@,Minnesota,L,1,1,100.0,0,0,,1,thomas-olmsted-1
Dan Orner,2003-09-06,2,North Carolina,,Syracuse,L,5,5,100.0,2,2,100.0,11,dan-orner-1
Tim Parker,2003-09-06,1,Arizona State,,Northern Arizona,W,4,5,80.0,0,0,,4,tim-parker-1
Matt Payne,2003-09-06,2,Brigham Young,@,Southern California,L,1,1,100.0,3,4,75.0,10,matt-payne-1
Jon Peattie,2003-09-06,2,Miami (FL),,Florida,W,3,3,100.0,1,1,100.0,6,jon-peattie-1
Todd Pegram,2003-09-06,2,Texas A&M,,Utah,W,4,4,100.0,0,0,,4,todd-pegram-1
Dallas Pelz,2003-09-06,2,Buffalo,@,Iowa,L,1,1,100.0,0,0,,1,dallas-pelz-1
Barrett Pepper,2003-09-06,2,Tulane,,Northwestern State,W,3,3,100.0,0,0,,3,barrett-pepper-1
Luke Phillips,2003-09-06,2,Oklahoma State,,Wyoming,W,5,5,100.0,2,2,100.0,11,luke-phillips-1
Dillon Pieffer,2003-09-06,2,Nevada-Las Vegas,@,Kansas,L,3,3,100.0,1,1,100.0,6,dillon-pieffer-1
Ryan Plackemeier,2003-09-06,2,Wake Forest,,North Carolina State,W,5,5,100.0,1,1,100.0,8,ryan-plackemeier-1
David Rayner,2003-09-06,2,Michigan State,,Rutgers,W,5,5,100.0,3,3,100.0,14,david-rayner-1
Joe Rheem,2003-09-06,3,Kansas State,,McNeese State,W,7,7,100.0,2,3,66.7,13,joe-rheem-1
Garrett Rivas,2003-09-06,2,Michigan,,Houston,W,6,6,100.0,2,3,66.7,12,garrett-rivas-1
Jason Robbins,2003-09-06,2,Toledo,,Liberty,W,7,7,100.0,0,0,,7,jason-robbins-1
Bryan Robertson,2003-09-06,2,Indiana,@,Washington,L,1,1,100.0,2,3,66.7,7,bryan-robertson-1
Keith Robinson,2003-09-06,2,Texas-El Paso,,Cal Poly,L,1,2,50.0,0,0,,1,keith-robinson-1
Ryan Sands,2003-09-06,2,Rutgers,@,Michigan State,L,4,4,100.0,0,0,,4,ryan-sands-1
Kyle Schlicher,2003-09-06,2,Iowa,,Buffalo,W,3,3,100.0,0,0,,3,kyle-schlicher-1
Sandro Sciortino,2003-09-06,2,Boston College,@,Penn State,W,3,3,100.0,2,2,100.0,9,sandro-sciortino-1
Josh Scobee,2003-09-06,2,Louisiana Tech,@,Louisiana,W,4,4,100.0,2,3,66.7,10,josh-scobee-1
Nicholas Setta,2003-09-06,1,Notre Dame,,Washington State,W,2,2,100.0,5,6,83.3,17,nicholas-setta-1
Michael Sgroi,2003-09-06,1,Stanford,,San Jose State,W,4,4,100.0,1,3,33.3,7,michael-sgroi-1
Jared Siegel,2003-09-06,2,Oregon,,Nevada,W,4,4,100.0,1,1,100.0,7,jared-siegel-1
Shaun Suisham,2003-09-06,2,Bowling Green State,@,Purdue,W,3,3,100.0,2,3,66.7,9,shaun-suisham-1
Jason Swiger,2003-09-06,2,Akron,@,Wisconsin,L,4,4,100.0,1,1,100.0,7,jason-swiger-1
Keith Toogood,2003-09-06,2,Texas Tech,,New Mexico,W,6,6,100.0,0,0,,6,keith-toogood-1
Carter Warley,2003-09-06,2,Virginia Tech,,James Madison,W,4,5,80.0,3,3,100.0,13,carter-warley-1
Daniel Weaver,2003-09-06,2,South Carolina,,Virginia,W,4,4,100.0,1,2,50.0,7,daniel-weaver-1
Kenny Webb,2003-09-06,2,Baylor,@,North Texas,L,2,2,100.0,0,0,,2,kenny-webb-1
James Wilhoit,2003-09-06,2,Tennessee,,Marshall,W,4,4,100.0,2,3,66.7,10,james-wilhoit-1
Deric Yaussi,2003-09-06,2,Wyoming,@,Oklahoma State,L,3,3,100.0,1,1,100.0,6,deric-yaussi-1
Wes Zunker,2003-09-06,2,New Mexico,@,Texas Tech,L,4,4,100.0,0,1,0.0,4,wes-zunker-1
Anthony Zurisko,2003-09-06,1,Army,,Connecticut,L,3,3,100.0,0,0,,3,anthony-zurisko-1
Bryan Borreson,2003-09-11,3,Utah,,California,W,4,4,100.0,1,1,100.0,7,bryan-borreson-1
Tyler Fredrickson,2003-09-11,4,California,@,Utah,L,1,1,100.0,1,3,33.3,4,tyler-fredrickson-1
Ben Lewis,2003-09-12,3,Marshall,,Toledo,L,2,2,100.0,1,1,100.0,5,ben-lewis-1
Jason Robbins,2003-09-12,3,Toledo,@,Marshall,W,3,3,100.0,1,2,50.0,6,jason-robbins-1
David Abdul,2003-09-13,2,Pittsburgh,,Ball State,W,6,6,100.0,0,1,0.0,6,david-abdul-1
Dario Aguiniga,2003-09-13,3,New Mexico State,@,Oregon State,L,1,2,50.0,1,2,50.0,4,dario-aguiniga-1
Jesse Ainsworth,2003-09-13,2,Arizona State,,Utah State,W,1,1,100.0,0,0,,1,jesse-ainsworth-1
Joey Ashcroft,2003-09-13,3,Air Force,,North Texas,W,2,2,100.0,2,3,66.7,8,joey-ashcroft-1
Justin Ayat,2003-09-13,2,Hawaii,@,Southern California,L,2,4,50.0,2,2,100.0,8,justin-ayat-1
Jeff Babcock,2003-09-13,3,Colorado State,,Weber State,W,4,4,100.0,1,2,50.0,7,jeff-babcock-1
Collin Barber,2003-09-13,2,Syracuse,,Louisville,L,2,2,100.0,2,2,100.0,8,collin-barber-1
Mike Barrow,2003-09-13,3,Idaho,,Boise State,L,1,1,100.0,1,2,50.0,4,mike-barrow-1
Nick Bazaldua,2003-09-13,3,North Texas,@,Air Force,L,3,3,100.0,0,1,0.0,3,nick-bazaldua-1
Johnny Beck,2003-09-13,3,Kansas,@,Wyoming,W,6,6,100.0,0,1,0.0,6,johnny-beck-1
Taylor Begley,2003-09-13,3,Kentucky,@,Alabama,L,2,2,100.0,1,2,50.0,5,taylor-begley-1
Xavier Beitia,2003-09-13,3,Florida State,,Georgia Tech,W,2,2,100.0,0,0,,2,xavier-beitia-1
Dustin Bell,2003-09-13,3,Houston,@,Louisiana,W,3,3,100.0,0,0,,3,dustin-bell-1
Adam Benike,2003-09-13,3,Iowa State,,Iowa,L,3,3,100.0,0,0,,3,adam-benike-1
Billy Bennett,2003-09-13,3,Georgia,,South Carolina,W,4,4,100.0,1,1,100.0,7,billy-bennett-1
Brian Bostick,2003-09-13,3,Alabama,,Kentucky,W,3,3,100.0,2,3,66.7,9,brian-bostick-1
Dan Burnett,2003-09-13,3,Georgia Tech,@,Florida State,L,1,1,100.0,2,2,100.0,7,dan-burnett-1
David Carlton,2003-09-13,2,Arkansas,@,Texas,W,5,5,100.0,1,2,50.0,8,david-carlton-1
Sean Comiskey,2003-09-13,3,Louisiana,,Houston,L,2,2,100.0,0,1,0.0,2,sean-comiskey-1
