Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Steven Manfro,2012-08-30,1,UCLA,@,Rice,W,2,46,23.0,0,steven-manfro-1
K.J. Maye,2012-08-30,1,Minnesota,@,Nevada-Las Vegas,W,1,18,18.0,0,kj-maye-1
Quincy McDuffie,2012-08-30,1,Central Florida,@,Akron,W,1,10,10.0,0,quincy-mcduffie-1
Akeelie Mustafa,2012-08-30,1,New Mexico State,,Sacramento State,W,4,71,17.8,0,akeelie-mustafa-1
David Quiroga,2012-08-30,1,New Mexico State,,Sacramento State,W,1,21,21.0,0,david-quiroga-1
Bradley Randle,2012-08-30,1,Nevada-Las Vegas,,Minnesota,L,1,9,9.0,0,bradley-randle-1
Rashad Ross,2012-08-30,1,Arizona State,,Northern Arizona,W,1,7,7.0,0,rashad-ross-1
Darius Scott,2012-08-30,1,Eastern Michigan,@,Ball State,L,2,39,19.5,0,darius-scott-1
Dominique Sherrer,2012-08-30,1,Eastern Michigan,@,Ball State,L,1,33,33.0,0,dominique-sherrer-1
Jamill Smith,2012-08-30,1,Ball State,,Eastern Michigan,W,4,100,25.0,0,jamill-smith-1
L.T. Smith,2012-08-30,1,Akron,,Central Florida,L,1,6,6.0,0,lt-smith-1
Reggie Whatley,2012-08-30,1,Middle Tennessee State,,McNeese State,L,2,123,61.5,0,reggie-whatley-1
Courtney Williams,2012-08-30,1,Central Michigan,,Southeast Missouri State,W,1,17,17.0,0,courtney-williams-2
Nick Williams,2012-08-30,1,Connecticut,,Massachusetts,W,1,37,37.0,0,nick-williams-1
Tyler Williams,2012-08-30,1,Akron,,Central Florida,L,2,33,16.5,0,tyler-williams-1
Devon Wright,2012-08-30,1,Minnesota,@,Nevada-Las Vegas,W,1,23,23.0,0,devon-wright-1
Brandon Barnes,2012-08-31,1,North Carolina State,N,Tennessee,L,1,7,7.0,0,brandon-barnes-2
Matt Brown,2012-08-31,1,Temple,,Villanova,W,3,41,13.7,0,matt-brown-1
Alex Carter,2012-08-31,1,Stanford,,San Jose State,W,2,26,13.0,0,alex-carter-1
Tyler Ervin,2012-08-31,1,San Jose State,@,Stanford,L,2,32,16.0,0,tyler-ervin-1
D.J. Harper,2012-08-31,1,Boise State,@,Michigan State,L,3,71,23.7,0,dj-harper-1
Nick Hill,2012-08-31,1,Michigan State,,Boise State,W,4,85,21.3,0,nick-hill-1
Travis Jones,2012-08-31,1,Florida Atlantic,,Wagner,W,2,37,18.5,0,travis-jones-2
Ty Montgomery,2012-08-31,1,Stanford,,San Jose State,W,1,14,14.0,0,ty-montgomery-1
Tobias Palmer,2012-08-31,1,North Carolina State,N,Tennessee,L,3,87,29.0,0,tobias-palmer-1
Devrin Young,2012-08-31,1,Tennessee,N,North Carolina State,W,2,45,22.5,0,devrin-young-1
Donnell Alexander,2012-09-01,1,Colorado State,N,Colorado,W,3,76,25.3,0,donnell-alexander-1
Adrian Amos,2012-09-01,1,Penn State,,Ohio,L,1,8,8.0,0,adrian-amos-1
Antonio Andrews,2012-09-01,1,Western Kentucky,,Austin Peay,W,2,54,27.0,0,antonio-andrews-1
George Atkinson III,2012-09-01,1,Notre Dame,N,Navy,W,1,13,13.0,0,george-atkinson-iii-1
Tavon Austin,2012-09-01,1,West Virginia,,Marshall,W,1,35,35.0,0,tavon-austin-1
Stedman Bailey,2012-09-01,1,West Virginia,,Marshall,W,1,17,17.0,0,stedman-bailey-1
Isaiah Battle,2012-09-01,1,Texas State,@,Houston,W,1,26,26.0,0,isaiah-battle-1
Odell Beckham Jr.,2012-09-01,1,Louisiana State,,North Texas,W,1,26,26.0,0,odell-beckham-jr-1
Kenny Bell,2012-09-01,1,Nebraska,,Southern Mississippi,W,2,57,28.5,0,kenny-bell-2
Bill Belton,2012-09-01,1,Penn State,,Ohio,L,2,45,22.5,0,bill-belton-1
Brendan Bigelow,2012-09-01,1,California,,Nevada,L,2,59,29.5,0,brendan-bigelow-1
Quan Bray,2012-09-01,1,Auburn,N,Clemson,L,1,21,21.0,0,quan-bray-1
Kendall Brock,2012-09-01,1,Nevada,@,California,W,1,23,23.0,0,kendall-brock-1
Pharaoh Brown,2012-09-01,1,Oregon,,Arkansas State,W,1,2,2.0,0,pharaoh-brown-1
Martavis Bryant,2012-09-01,1,Clemson,N,Auburn,W,2,30,15.0,0,martavis-bryant-1
Andrew Buie,2012-09-01,1,West Virginia,,Marshall,W,2,24,12.0,0,andrew-buie-1
Isaiah Burse,2012-09-01,1,Fresno State,,Weber State,W,3,77,25.7,0,isaiah-burse-1
Tim Burton,2012-09-01,1,Duke,,Florida International,W,2,50,25.0,0,tim-burton-1
Dante Butler,2012-09-01,1,Tulane,,Rutgers,L,1,25,25.0,0,dante-butler-1
Steward Butler,2012-09-01,1,Marshall,@,West Virginia,L,1,25,25.0,0,steward-butler-1
Ka'Deem Carey,2012-09-01,1,Arizona,,Toledo,W,1,16,16.0,0,kadeem-carey-1
Donald Celiscar,2012-09-01,1,Western Michigan,@,Illinois,L,1,17,17.0,0,donald-celiscar-1
Brelan Chancellor,2012-09-01,1,North Texas,@,Louisiana State,L,4,74,18.5,0,brelan-chancellor-1
Ryan Clark,2012-09-01,1,Ohio,@,Penn State,W,1,14,14.0,0,ryan-clark-2
Ryan Clarke,2012-09-01,1,West Virginia,,Marshall,W,1,16,16.0,0,ryan-clarke-1
Chase Clayton,2012-09-01,1,New Mexico,,Southern,W,1,98,98.0,1,chase-clayton-1
Lee Clubb,2012-09-01,1,Colorado State,N,Colorado,W,1,28,28.0,0,lee-clubb-1
Andre Debose,2012-09-01,1,Florida,,Bowling Green State,W,1,38,38.0,0,andre-debose-1
Jeremy Deering,2012-09-01,1,Rutgers,@,Tulane,W,1,55,55.0,0,jeremy-deering-1
Quandre Diggs,2012-09-01,1,Texas,,Wyoming,W,1,21,21.0,0,quandre-diggs-1
Steele Divitto,2012-09-01,1,Boston College,,Miami (FL),L,1,0,0.0,0,steele-divitto-1
Phillip Dorsett,2012-09-01,1,Miami (FL),@,Boston College,W,1,37,37.0,0,phillip-dorsett-1
Ja'Terian Douglas,2012-09-01,1,Tulsa,@,Iowa State,L,2,50,25.0,0,jaterian-douglas-1
Jonathan Dowling,2012-09-01,1,Western Kentucky,,Austin Peay,W,1,20,20.0,0,jonathan-dowling-1
Laton Dowling,2012-09-01,1,Kansas State,,Missouri State,W,2,19,9.5,0,laton-dowling-1
Mike Edwards,2012-09-01,1,Texas-El Paso,,Oklahoma,L,2,39,19.5,0,mike-edwards-4
Mike Edwards,2012-09-01,1,Hawaii,@,Southern California,L,4,96,24.0,0,mike-edwards-3
Spiffy Evans,2012-09-01,1,Boston College,,Miami (FL),L,5,75,15.0,0,spiffy-evans-1
Greg Franklin,2012-09-01,1,Alabama-Birmingham,,Troy,L,1,10,10.0,0,greg-franklin-1
Jafus Gaines,2012-09-01,1,Texas State,@,Houston,W,3,52,17.3,0,jafus-gaines-1
Greg Garmon,2012-09-01,1,Iowa,@,Northern Illinois,W,2,42,21.0,0,greg-garmon-1
Jerry Booboo Gates,2012-09-01,1,Bowling Green State,@,Florida,L,2,48,24.0,0,jerry-booboo-gates-1
Justin Gilbert,2012-09-01,1,Oklahoma State,,Savannah State,W,1,61,61.0,0,justin-gilbert-1
Mike Gillislee,2012-09-01,1,Florida,,Bowling Green State,W,2,11,5.5,0,mike-gillislee-1
T.J. Glover,2012-09-01,1,South Alabama,,Texas-San Antonio,L,2,95,47.5,0,tj-glover-1
Marquise Goodwin,2012-09-01,1,Texas,,Wyoming,W,1,32,32.0,0,marquise-goodwin-1
Will Gregory,2012-09-01,1,Hawaii,@,Southern California,L,1,10,10.0,0,will-gregory-1
Todd Gurley,2012-09-01,1,Georgia,,Buffalo,W,2,127,63.5,1,todd-gurley-1
Maurice Hagens,2012-09-01,1,Miami (FL),@,Boston College,W,1,11,11.0,0,maurice-hagens-1
Merritt Hall,2012-09-01,1,Georgia,,Buffalo,W,1,14,14.0,0,merritt-hall-1
Kyle Hammonds,2012-09-01,1,Ohio,@,Penn State,W,2,30,15.0,0,kyle-hammonds-1
Russell Hansbrough,2012-09-01,1,Missouri,,Southeastern Louisiana,W,1,56,56.0,0,russell-hansbrough-1
Kenny Harrison,2012-09-01,1,Texas-San Antonio,@,South Alabama,W,2,48,24.0,0,kenny-harrison-3
Rocky Hayes,2012-09-01,1,Arkansas State,@,Oregon,L,1,26,26.0,0,rocky-hayes-1
Robert Herron,2012-09-01,1,Wyoming,@,Texas,L,1,6,6.0,0,robert-herron-1
Gerald Hodges,2012-09-01,1,Penn State,,Ohio,L,1,12,12.0,0,gerald-hodges-1
Akeem Hunt,2012-09-01,1,Purdue,,Eastern Kentucky,W,1,21,21.0,0,akeem-hunt-1
Lovell Jackson,2012-09-01,1,Wake Forest,,Liberty,W,1,22,22.0,0,lovell-jackson-1
Ryan Jackson,2012-09-01,1,Houston,,Texas State,L,2,58,29.0,0,ryan-jackson-1
Nathan Jeffery,2012-09-01,1,Texas-El Paso,,Oklahoma,L,1,20,20.0,0,nathan-jeffery-1
Darius Jennings,2012-09-01,1,Virginia,,Richmond,W,1,23,23.0,0,darius-jennings-1
Dennis Johnson,2012-09-01,1,Arkansas,,Jacksonville State,W,4,96,24.0,0,dennis-johnson-1
Duke Johnson,2012-09-01,1,Miami (FL),@,Boston College,W,3,69,23.0,0,duke-johnson-1
Robert Johnson,2012-09-01,1,Mississippi State,,Jackson State,W,1,8,8.0,0,robert-johnson-10
Ricky Jones,2012-09-01,1,Indiana,,Indiana State,W,1,12,12.0,0,ricky-jones-1
Kyle Karempelis,2012-09-01,1,Georgia,,Buffalo,W,1,2,2.0,0,kyle-karempelis-1
Timmy Keith,2012-09-01,1,Western Michigan,@,Illinois,L,1,22,22.0,0,timmy-keith-1
Rob Kelley,2012-09-01,1,Tulane,,Rutgers,L,3,65,21.7,0,rob-kelley-1
Jeremiah Kobena,2012-09-01,1,Syracuse,,Northwestern,L,5,102,20.4,0,jeremiah-kobena-1
Anthony Lacoste,2012-09-01,1,Air Force,,Idaho State,W,1,36,36.0,0,anthony-lacoste-1
Tracy Lampley,2012-09-01,1,Southern Mississippi,@,Nebraska,L,1,100,100.0,1,tracy-lampley-1
Daniel Lasco,2012-09-01,1,California,,Nevada,L,1,21,21.0,0,daniel-lasco-1
Marqise Lee,2012-09-01,1,Southern California,,Hawaii,W,1,100,100.0,1,marqise-lee-1
Richard Leonard,2012-09-01,1,Florida International,@,Duke,L,2,45,22.5,0,richard-leonard-1
Jameon Lewis,2012-09-01,1,Mississippi State,,Jackson State,W,2,20,10.0,0,jameon-lewis-1
Jeffery Lewis,2012-09-01,1,Houston,,Texas State,L,1,15,15.0,0,jeffery-lewis-1
Tommylee Lewis,2012-09-01,1,Northern Illinois,,Iowa,L,3,62,20.7,0,tommylee-lewis-1
Colin Lockett,2012-09-01,1,San Diego State,@,Washington,L,1,19,19.0,0,colin-lockett-1
Mike Manuel,2012-09-01,1,California,,Nevada,L,1,16,16.0,0,mike-manuel-1
Venric Mark,2012-09-01,1,Northwestern,@,Syracuse,W,3,49,16.3,0,venric-mark-1
Tim Marlowe,2012-09-01,1,Nebraska,,Southern Mississippi,W,1,30,30.0,0,tim-marlowe-1
Conor McDermott,2012-09-01,1,Nebraska,,Southern Mississippi,W,1,11,11.0,0,conor-mcdermott-1
Jaydon Mickens,2012-09-01,1,Washington,,San Diego State,W,3,47,15.7,0,jaydon-mickens-1
Romar Morris,2012-09-01,1,North Carolina,,Elon,W,1,9,9.0,0,romar-morris-1
Marques Mosley,2012-09-01,1,Colorado,N,Colorado State,L,2,50,25.0,0,marques-mosley-1
Raheem Mostert,2012-09-01,1,Purdue,,Eastern Kentucky,W,1,36,36.0,0,raheem-mostert-1
J.J. Nelson,2012-09-01,1,Alabama-Birmingham,,Troy,L,3,53,17.7,0,jamarcus-nelson-1
Dennis Norfleet,2012-09-01,1,Michigan,N,Alabama,L,8,177,22.1,0,dennis-norfleet-1
David Oku,2012-09-01,1,Arkansas State,@,Oregon,L,4,71,17.8,0,david-oku-1
Evan Palelei,2012-09-01,1,Navy,N,Notre Dame,L,1,17,17.0,0,evan-palelei-1
Trey Payne,2012-09-01,1,Miami (OH),@,Ohio State,L,1,18,18.0,0,trey-payne-2
John Pettigrew,2012-09-01,1,Bowling Green State,@,Florida,L,1,12,12.0,0,john-pettigrew-1
Lafayette Pitts,2012-09-01,1,Pittsburgh,,Youngstown State,L,3,90,30.0,0,lafayette-pitts-1
James Potts,2012-09-01,1,Buffalo,@,Georgia,L,2,42,21.0,0,james-potts-1
Lance Ray,2012-09-01,1,East Carolina,,Appalachian State,W,1,90,90.0,1,lance-ray-1
Bernard Reedy,2012-09-01,1,Toledo,@,Arizona,L,1,54,54.0,0,bernard-reedy-1
Armani Reeves,2012-09-01,1,Ohio State,,Miami (OH),W,2,45,22.5,0,armani-reeves-1
Ryan Roberson,2012-09-01,1,Texas,,Wyoming,W,1,6,6.0,0,ryan-roberson-1
Marcus Rucker,2012-09-01,1,Memphis,,Tennessee-Martin,L,3,52,17.3,0,marcus-rucker-1
Dawan Scott,2012-09-01,1,Miami (OH),@,Ohio State,L,4,74,18.5,0,dawan-scott-1
Nate Shaw,2012-09-01,1,Texas-San Antonio,@,South Alabama,W,1,10,10.0,0,nate-shaw-2
Khalek Shepherd,2012-09-01,1,Virginia,,Richmond,W,2,90,45.0,0,khalek-shepherd-1
Justin Sims,2012-09-01,1,Southern Mississippi,@,Nebraska,L,1,21,21.0,0,justin-sims-2
Jake Sinkovec,2012-09-01,1,Boston College,,Miami (FL),L,1,10,10.0,0,jake-sinkovec-1
Jake Sizelove,2012-09-01,1,Tulsa,@,Iowa State,L,1,10,10.0,0,jake-sizelove-1
Andre Snipes-Booker,2012-09-01,1,Marshall,@,West Virginia,L,6,125,20.8,0,andre-snipes-booker-1
Dontae Strickland,2012-09-01,1,Air Force,,Idaho State,W,1,16,16.0,0,dontae-strickland-1
Darryl Surgent,2012-09-01,1,Louisiana,,Lamar,W,1,41,41.0,0,darryl-surgent-1
Dominique Terrell,2012-09-01,1,Virginia,,Richmond,W,1,19,19.0,0,dominique-terrell-1
Marcus Thomas,2012-09-01,1,Navy,N,Notre Dame,L,5,117,23.4,0,marcus-thomas-3
Wayne Times,2012-09-01,1,Florida International,@,Duke,L,2,37,18.5,0,wayne-times-1
Andrew Tryon,2012-09-01,1,Arkansas State,@,Oregon,L,1,14,14.0,0,andrew-tryon-1
Jaylen Walton,2012-09-01,1,Mississippi,,Central Arkansas,W,2,49,24.5,0,jaylen-walton-1
Martin Ward,2012-09-01,1,Marshall,@,West Virginia,L,1,10,10.0,0,martin-ward-1
Jacob Wark,2012-09-01,1,California,,Nevada,L,2,27,13.5,0,jacob-wark-1
Trey Watts,2012-09-01,1,Tulsa,@,Iowa State,L,2,80,40.0,0,trey-watts-1
Kayvon Webster,2012-09-01,1,South Florida,,Chattanooga,W,3,53,17.7,0,kayvon-webster-1
Mark Weisman,2012-09-01,1,Iowa,@,Northern Illinois,W,1,11,11.0,0,mark-weisman-1
Jarvis West,2012-09-01,1,Iowa State,,Tulsa,W,1,18,18.0,0,jarvis-west-1
Daron White,2012-09-01,1,Troy,@,Alabama-Birmingham,W,1,10,10.0,0,daron-white-1
James White,2012-09-01,1,Wisconsin,,Northern Iowa,W,2,42,21.0,0,james-white-2
Shaun Wick,2012-09-01,1,Wyoming,@,Texas,L,3,38,12.7,0,shaun-wick-1
Jackie Williams,2012-09-01,1,Alabama-Birmingham,,Troy,L,1,19,19.0,0,jackie-williams-1
Karlos Williams,2012-09-01,1,Florida State,,Murray State,W,2,52,26.0,0,karlos-williams-1
Lavorick Williams,2012-09-01,1,Texas-El Paso,,Oklahoma,L,1,7,7.0,0,lavorick-williams-1
Ryan Williams,2012-09-01,1,Navy,N,Notre Dame,L,1,30,30.0,0,ryan-williams-8
Khalid Wooten,2012-09-01,1,Nevada,@,California,W,3,65,21.7,0,khalid-wooten-1
Chandler Worthy,2012-09-01,1,Troy,@,Alabama-Birmingham,W,1,37,37.0,0,chandler-worthy-1
Brandon Wright,2012-09-01,1,San Diego State,@,Washington,L,3,91,30.3,0,brandon-wright-2
Antwan Goodley,2012-09-02,1,Baylor,,Southern Methodist,W,2,39,19.5,0,antwan-goodley-1
Cole Loftin,2012-09-02,1,Southern Methodist,@,Baylor,L,2,39,19.5,0,cole-loftin-1
Senorise Perry,2012-09-02,1,Louisville,,Kentucky,W,1,15,15.0,0,senorise-perry-1
Kevin Pope,2012-09-02,1,Southern Methodist,@,Baylor,L,2,37,18.5,0,kevin-pope-1
Darryl Stonum,2012-09-02,1,Baylor,,Southern Methodist,W,1,19,19.0,0,darryl-stonum-1
Demarcus Sweat,2012-09-02,1,Kentucky,@,Louisville,L,1,35,35.0,0,demarcus-sweat-1
Coshik Williams,2012-09-02,1,Kentucky,@,Louisville,L,3,85,28.3,0,coshik-williams-1
J.C. Coleman,2012-09-03,1,Virginia Tech,,Georgia Tech,W,1,34,34.0,0,jc-coleman-1
Jamal Golden,2012-09-03,1,Georgia Tech,@,Virginia Tech,L,1,21,21.0,0,jamal-golden-1
Demitri Knowles,2012-09-03,1,Virginia Tech,,Georgia Tech,W,1,20,20.0,0,demitri-knowles-1
Tony Zenon,2012-09-03,1,Georgia Tech,@,Virginia Tech,L,1,18,18.0,0,tony-zenon-1
Ralph David Abernathy IV,2012-09-06,1,Cincinnati,,Pittsburgh,W,1,24,24.0,0,ralph-david-abernathy-iv-1
Chris Burrell,2012-09-06,1,Cincinnati,,Pittsburgh,W,1,22,22.0,0,chris-burrell-2
Brendon Felder,2012-09-06,2,Pittsburgh,@,Cincinnati,L,1,24,24.0,0,brendon-felder-1
Lafayette Pitts,2012-09-06,2,Pittsburgh,@,Cincinnati,L,1,28,28.0,0,lafayette-pitts-1
Cameron Saddler,2012-09-06,2,Pittsburgh,@,Cincinnati,L,1,28,28.0,0,cameron-saddler-1
Devonte Christopher,2012-09-07,2,Utah,@,Utah State,L,1,35,35.0,0,devonte-christopher-1
Devonta Glover-Wright,2012-09-07,2,Utah State,,Utah,W,3,66,22.0,0,devonta-glover-wright-1
Travis Reynolds,2012-09-07,2,Utah State,,Utah,W,1,5,5.0,0,travis-reynolds-1
Donta Abron,2012-09-08,2,Colorado,,Sacramento State,L,2,36,18.0,0,donta-abron-1
Bralon Addison,2012-09-08,2,Oregon,,Fresno State,W,3,46,15.3,0,bralon-addison-1
Eric Adeyemi,2012-09-08,2,Kent State,@,Kentucky,L,1,25,25.0,0,eric-adeyemi-2
Tyler Allen,2012-09-08,2,Eastern Michigan,,Illinois State,L,3,68,22.7,0,tyler-allen-1
Adrian Amos,2012-09-08,2,Penn State,@,Virginia,L,1,27,27.0,0,adrian-amos-1
Isaiah Anderson,2012-09-08,2,Oklahoma State,@,Arizona,L,1,17,17.0,0,isaiah-anderson-1
Antonio Andrews,2012-09-08,2,Western Kentucky,@,Alabama,L,2,38,19.0,0,antonio-andrews-1
Dri Archer,2012-09-08,2,Kent State,@,Kentucky,L,4,98,24.5,0,dri-archer-1
Perez Ashford,2012-09-08,2,Northern Illinois,,Tennessee-Martin,W,1,24,24.0,0,perez-ashford-1
George Atkinson III,2012-09-08,2,Notre Dame,,Purdue,W,1,32,32.0,0,george-atkinson-iii-1
D.J. Banks,2012-09-08,1,Louisiana Tech,@,Houston,W,4,89,22.3,0,dj-banks-1
Ryan Bass,2012-09-08,2,Idaho,@,Bowling Green State,L,1,0,0.0,0,ryan-bass-1
Isaiah Battle,2012-09-08,2,Texas State,,Texas Tech,L,6,125,20.8,0,isaiah-battle-1
Odell Beckham Jr.,2012-09-08,2,Louisiana State,,Washington,W,2,54,27.0,0,odell-beckham-jr-1
Kenny Bell,2012-09-08,2,Nebraska,@,UCLA,L,2,70,35.0,0,kenny-bell-2
D.J. Beshears,2012-09-08,2,Kansas,,Rice,L,1,14,14.0,0,dj-beshears-1
Kenny Bias,2012-09-08,2,Texas-San Antonio,,Texas A&M-Commerce,W,2,11,5.5,0,kenny-bias-1
Brendan Bigelow,2012-09-08,2,California,,Southern Utah,W,1,27,27.0,0,brendan-bigelow-1
Daniel Braverman,2012-09-08,2,Western Michigan,,Eastern Illinois,W,1,43,43.0,0,daniel-braverman-1
Jordan Broadnax,2012-09-08,2,Massachusetts,,Indiana,L,2,65,32.5,0,jordan-broadnax-1
Jaron Brown,2012-09-08,2,Clemson,,Ball State,W,1,13,13.0,0,jaron-brown-1
Matt Brown,2012-09-08,2,Temple,,Maryland,L,5,123,24.6,0,matt-brown-1
Wes Brown,2012-09-08,2,Maryland,@,Temple,W,1,22,22.0,0,wes-brown-2
Martavis Bryant,2012-09-08,2,Clemson,,Ball State,W,3,69,23.0,0,martavis-bryant-1
Brandon Burks,2012-09-08,2,Troy,,Louisiana,L,1,7,7.0,0,brandon-burks-1
Isaiah Burse,2012-09-08,2,Fresno State,@,Oregon,L,3,79,26.3,0,isaiah-burse-1
Tim Burton,2012-09-08,2,Duke,@,Stanford,L,5,82,16.4,0,tim-burton-1
Steward Butler,2012-09-08,2,Marshall,,Western Carolina,W,2,49,24.5,0,steward-butler-1
Brandin Byrd,2012-09-08,2,North Texas,,Texas Southern,W,1,9,9.0,0,brandin-byrd-1
Teondray Caldwell,2012-09-08,2,Washington State,,Eastern Washington,W,1,18,18.0,0,teondray-caldwell-1
Alex Carter,2012-09-08,2,Stanford,,Duke,W,2,54,27.0,0,alex-carter-1
Dareyon Chance,2012-09-08,2,Western Michigan,,Eastern Illinois,W,1,14,14.0,0,dareyon-chance-1
Lee Clubb,2012-09-08,2,Colorado State,,North Dakota State,L,2,47,23.5,0,lee-clubb-1
Akil Dan-Fodio,2012-09-08,2,Florida International,,Akron,W,2,16,8.0,0,akil-dan-fodio-1
Cortney Davis,2012-09-08,1,Louisiana-Monroe,@,Arkansas,W,1,9,9.0,0,cortney-davis-1
Keenan Davis,2012-09-08,2,Iowa,,Iowa State,L,1,11,11.0,0,keenan-davis-1
Andre Debose,2012-09-08,2,Florida,@,Texas A&M,W,1,23,23.0,0,andre-debose-1
Stefon Diggs,2012-09-08,2,Maryland,@,Temple,W,1,25,25.0,0,stefon-diggs-1
Larry Dixon,2012-09-08,1,Army,@,San Diego State,L,3,76,25.3,0,larry-dixon-1
Phillip Dorsett,2012-09-08,2,Miami (FL),@,Kansas State,L,1,19,19.0,0,phillip-dorsett-1
Jela Duncan,2012-09-08,2,Duke,@,Stanford,L,2,38,19.0,0,jela-duncan-1
Davon Dunn,2012-09-08,2,Fresno State,@,Oregon,L,3,44,14.7,0,davon-dunn-1
Luke Eakes,2012-09-08,2,Northern Illinois,,Tennessee-Martin,W,1,17,17.0,0,luke-eakes-1
Mike Edwards,2012-09-08,2,Texas-El Paso,@,Mississippi,L,3,52,17.3,0,mike-edwards-4
Trae Elston,2012-09-08,2,Mississippi,,Texas-El Paso,W,1,20,20.0,0,trae-elston-1
Tyler Ervin,2012-09-08,2,San Jose State,,California-Davis,W,3,89,29.7,0,tyler-ervin-1
Spiffy Evans,2012-09-08,2,Boston College,,Maine,W,1,10,10.0,0,spiffy-evans-1
Josh Ferguson,2012-09-08,2,Illinois,@,Arizona State,L,5,85,17.0,0,josh-ferguson-3
Roy Finch,2012-09-08,2,Oklahoma,,Florida A&M,W,3,87,29.0,0,roy-finch-1
Joe Fleming,2012-09-08,2,Eastern Michigan,,Illinois State,L,1,0,0.0,0,joe-fleming-1
Conner Floyd,2012-09-08,2,Tulsa,,Tulane,W,1,21,21.0,0,conner-floyd-1
Sadale Foster,2012-09-08,2,Texas Tech,@,Texas State,W,2,67,33.5,0,sadale-foster-1
Stephen Fraser,2012-09-08,1,Army,@,San Diego State,L,1,4,4.0,0,stephen-fraser-1
Jafus Gaines,2012-09-08,2,Texas State,,Texas Tech,L,2,45,22.5,0,jafus-gaines-1
Jeremy Gallon,2012-09-08,2,Michigan,,Air Force,W,1,12,12.0,0,jeremy-gallon-1
Greg Garmon,2012-09-08,2,Iowa,,Iowa State,L,2,37,18.5,0,greg-garmon-1
Jerry Booboo Gates,2012-09-08,2,Bowling Green State,,Idaho,W,2,36,18.0,0,jerry-booboo-gates-1
Justin Gilbert,2012-09-08,2,Oklahoma State,@,Arizona,L,5,122,24.4,0,justin-gilbert-1
Kenneth Gilstrap,2012-09-08,2,Middle Tennessee State,,Florida Atlantic,W,3,91,30.3,0,kenneth-gilstrap-1
T.J. Glover,2012-09-08,2,South Alabama,,Nicholls State,W,1,22,22.0,0,tj-glover-1
Melvin Gordon,2012-09-08,2,Wisconsin,@,Oregon State,L,1,16,16.0,0,melvin-gordon-1
Jarrett Grace,2012-09-08,2,Notre Dame,,Purdue,W,1,12,12.0,0,jarrett-grace-1
Qyendarius Griffin,2012-09-08,2,Louisiana,@,Troy,W,1,15,15.0,0,qyendarius-griffin-1
Todd Gurley,2012-09-08,2,Georgia,@,Missouri,W,2,62,31.0,0,todd-gurley-1
Andre Hal,2012-09-08,2,Vanderbilt,@,Northwestern,L,3,65,21.7,0,andre-hal-1
Merritt Hall,2012-09-08,2,Georgia,@,Missouri,W,2,14,7.0,0,merritt-hall-1
Rannell Hall,2012-09-08,2,Central Florida,@,Ohio State,L,5,82,16.4,0,rannell-hall-1
Kyle Hammonds,2012-09-08,2,Ohio,,New Mexico State,W,2,43,21.5,0,kyle-hammonds-1
Jerry Harris,2012-09-08,2,Central Michigan,,Michigan State,L,1,34,34.0,0,jerry-harris-1
