Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Brooks Rossman,2005-09-03,1,Ohio,@,Northwestern,L,2,2,100.0,0,0,,2,brooks-rossman-1
Ryan Saxby,2005-09-03,1,Alabama,,Middle Tennessee State,W,3,3,100.0,1,2,50.0,6,ryan-saxby-1
Kyle Schlicher,2005-09-03,1,Iowa,,Ball State,W,8,8,100.0,0,0,,8,kyle-schlicher-1
Reagan Schneider,2005-09-03,1,Texas-El Paso,@,New Mexico State,W,4,4,100.0,2,3,66.7,10,reagan-schneider-1
Tom Schneider,2005-09-03,1,California,,Sacramento State,W,5,5,100.0,2,2,100.0,11,tom-schneider-1
Alexis Serna,2005-09-03,1,Oregon State,,Portland State,W,5,5,100.0,2,3,66.7,11,alexis-serna-1
Colby Smith,2005-09-03,1,Middle Tennessee State,@,Alabama,L,1,1,100.0,0,0,,1,colby-smith-1
Jeff Snodgrass,2005-09-03,1,Kansas State,,Florida International,W,3,3,100.0,2,2,100.0,9,jeff-snodgrass-1
Todd Soderquist,2005-09-03,1,Miami (OH),@,Ohio State,L,2,2,100.0,0,0,,2,todd-soderquist-1
Jared Strubeck,2005-09-03,1,San Jose State,,Eastern Washington,W,5,5,100.0,0,0,,5,jared-strubeck-1
Joe Surgan,2005-09-03,1,Duke,@,East Carolina,L,3,3,100.0,0,0,,3,joe-surgan-1
Josef Timchenko,2005-09-03,1,Bowling Green State,@,Wisconsin,L,4,5,80.0,0,0,,4,josef-timchenko-1
John Vaughn,2005-09-03,1,Auburn,,Georgia Tech,L,2,2,100.0,0,0,,2,john-vaughn-1
Scott Webb,2005-09-03,1,Kansas,,Florida Atlantic,W,2,2,100.0,2,2,100.0,8,scott-webb-1
Greg Whibbs,2005-09-03,1,Troy,,Cal Poly,W,3,3,100.0,2,3,66.7,9,greg-whibbs-1
James Wilhoit,2005-09-03,1,Tennessee,,Alabama-Birmingham,W,2,2,100.0,1,2,50.0,5,james-wilhoit-1
Deric Yaussi,2005-09-03,1,Wyoming,@,Florida,L,2,2,100.0,0,0,,2,deric-yaussi-1
Tony Yelk,2005-09-03,1,Iowa State,,Illinois State,W,3,3,100.0,1,1,100.0,6,tony-yelk-1
Taylor Begley,2005-09-04,1,Kentucky,,Louisville,L,3,3,100.0,1,1,100.0,6,taylor-begley-1
Arthur Carmody,2005-09-04,1,Louisville,@,Kentucky,W,4,4,100.0,1,2,50.0,7,arthur-carmody-1
John Deraney,2005-09-04,1,North Carolina State,,Virginia Tech,L,1,1,100.0,3,3,100.0,10,john-deraney-1
Ricky Krautman,2005-09-04,1,Syracuse,,West Virginia,L,1,1,100.0,0,0,,1,ricky-krautman-1
Pat McAfee,2005-09-04,1,West Virginia,@,Syracuse,W,1,1,100.0,2,3,66.7,7,pat-mcafee-1
Brandon Pace,2005-09-04,1,Virginia Tech,@,North Carolina State,W,2,2,100.0,2,2,100.0,8,brandon-pace-1
Sergio Aguayo,2005-09-05,1,Nevada-Las Vegas,@,New Mexico,L,1,2,50.0,1,1,100.0,4,sergio-aguayo-1
Kenny Byrd,2005-09-05,1,New Mexico,,Nevada-Las Vegas,W,3,3,100.0,1,1,100.0,6,kenny-byrd-1
Gary Cismesia,2005-09-05,1,Florida State,,Miami (FL),W,1,1,100.0,1,2,50.0,4,gary-cismesia-1
Will Moseley,2005-09-05,1,Mississippi,@,Memphis,W,1,1,100.0,0,1,0.0,1,will-moseley-1
Jon Peattie,2005-09-05,1,Miami (FL),@,Florida State,L,1,1,100.0,0,2,0.0,1,jon-peattie-1
Bruce Redden,2005-09-08,2,Oklahoma State,@,Florida Atlantic,W,2,2,100.0,3,3,100.0,11,bruce-redden-1
Josh Cummings,2005-09-09,2,Pittsburgh,@,Ohio,L,1,1,100.0,1,1,100.0,4,josh-cummings-1
Brett Jaekle,2005-09-09,1,Nevada,,Washington State,L,3,3,100.0,0,0,,3,brett-jaekle-1
Loren Langley,2005-09-09,2,Washington State,@,Nevada,W,4,4,100.0,2,2,100.0,10,loren-langley-1
Brooks Rossman,2005-09-09,2,Ohio,,Pittsburgh,W,1,1,100.0,1,2,50.0,4,brooks-rossman-1
Graham Siderius,2005-09-09,2,Washington State,@,Nevada,W,3,3,100.0,0,0,,3,graham-siderius-1
Sergio Aguayo,2005-09-10,2,Nevada-Las Vegas,,Idaho,W,4,4,100.0,2,2,100.0,10,sergio-aguayo-1
Jesse Ainsworth,2005-09-10,2,Arizona State,,Louisiana State,L,4,4,100.0,1,2,50.0,7,jesse-ainsworth-1
Rick Albreski,2005-09-10,2,Central Michigan,@,Miami (OH),W,5,5,100.0,1,1,100.0,8,rick-albreski-1
Chris Balseiro,2005-09-10,2,Arkansas,,Vanderbilt,L,3,3,100.0,1,1,100.0,6,chris-balseiro-1
Mike Barrow,2005-09-10,2,Idaho,@,Nevada-Las Vegas,L,4,4,100.0,1,3,33.3,7,mike-barrow-1
Connor Barth,2005-09-10,1,North Carolina,@,Georgia Tech,L,3,3,100.0,0,0,,3,connor-barth-1
Nick Bazaldua,2005-09-10,1,North Texas,@,Middle Tennessee State,W,2,2,100.0,0,2,0.0,2,nick-bazaldua-1
Dan Beardall,2005-09-10,2,Utah,,Utah State,W,4,4,100.0,1,2,50.0,7,dan-beardall-1
Taylor Begley,2005-09-10,2,Kentucky,,Idaho State,W,5,5,100.0,0,1,0.0,5,taylor-begley-1
Ben Bell,2005-09-10,2,Houston,,Sam Houston State,W,4,4,100.0,0,0,,4,ben-bell-1
Travis Bell,2005-09-10,2,Georgia Tech,,North Carolina,W,3,3,100.0,2,2,100.0,9,travis-bell-1
Mike Benzer,2005-09-10,2,South Florida,,Florida A&M,W,1,2,50.0,0,2,0.0,1,mike-benzer-1
Kyle Bronson,2005-09-10,2,South Florida,,Florida A&M,W,3,3,100.0,1,1,100.0,6,kyle-bronson-1
Josh Brown,2005-09-10,2,South Carolina,@,Georgia,L,0,1,0.0,1,1,100.0,3,josh-brown-3
Joey Bullen,2005-09-10,2,Navy,,Stanford,L,5,5,100.0,1,1,100.0,8,joey-bullen-1
Kenny Byrd,2005-09-10,2,New Mexico,@,Missouri,W,6,6,100.0,1,1,100.0,9,kenny-byrd-1
Jamie Christensen,2005-09-10,2,Alabama,,Southern Mississippi,W,3,4,75.0,1,2,50.0,6,jamie-christensen-1
Gary Cismesia,2005-09-10,2,Florida State,,Citadel,W,7,7,100.0,2,2,100.0,13,gary-cismesia-1
Sean Comiskey,2005-09-10,2,Louisiana,@,Eastern Michigan,L,1,1,100.0,1,1,100.0,4,sean-comiskey-1
Jordan Congdon,2005-09-10,2,Nebraska,,Wake Forest,W,4,4,100.0,1,1,100.0,7,jordan-congdon-1
Brandon Coutu,2005-09-10,2,Georgia,,South Carolina,W,2,2,100.0,1,1,100.0,5,brandon-coutu-1
Mason Crosby,2005-09-10,2,Colorado,,New Mexico State,W,4,4,100.0,2,3,66.7,10,mason-crosby-1
Adam Crossett,2005-09-10,2,Missouri,,New Mexico,L,3,3,100.0,2,2,100.0,9,adam-crossett-1
Colt David,2005-09-10,1,Louisiana State,@,Arizona State,W,5,5,100.0,0,0,,5,colt-david-1
Jad Dean,2005-09-10,2,Clemson,@,Maryland,W,4,4,100.0,0,0,,4,jad-dean-1
Scott Eberle,2005-09-10,2,Air Force,,San Diego State,W,5,6,83.3,0,2,0.0,5,scott-eberle-1
Dan Ennis,2005-09-10,2,Maryland,,Clemson,L,3,3,100.0,1,1,100.0,6,dan-ennis-1
Matt Evensen,2005-09-10,2,Oregon,,Montana,W,1,1,100.0,0,0,,1,matt-evensen-1
D.J. Fitzpatrick,2005-09-10,2,Notre Dame,@,Michigan,W,2,2,100.0,1,1,100.0,5,dj-fitzpatrick-1
Nick Folk,2005-09-10,2,Arizona,,Northern Arizona,W,4,4,100.0,1,2,50.0,7,nick-folk-1
Jason Giannini,2005-09-10,2,Minnesota,,Colorado State,W,3,6,50.0,1,1,100.0,6,jason-giannini-1
John Goss,2005-09-10,2,Michigan State,,Hawaii,W,6,6,100.0,0,0,,6,john-goss-1
Bryant Hahnfeldt,2005-09-10,2,Vanderbilt,@,Arkansas,W,2,2,100.0,2,3,66.7,8,bryant-hahnfeldt-1
Garrett Hartley,2005-09-10,2,Oklahoma,,Tulsa,W,4,4,100.0,1,1,100.0,7,garrett-hartley-1
Ryan Havens,2005-09-10,2,Baylor,,Samford,W,6,6,100.0,2,2,100.0,12,ryan-havens-1
Chris Hetland,2005-09-10,2,Florida,,Louisiana Tech,W,3,4,75.0,0,0,,3,chris-hetland-1
Joel Howells,2005-09-10,2,Northwestern,,Northern Illinois,W,5,5,100.0,1,2,50.0,8,joel-howells-1
Josh Huston,2005-09-10,2,Ohio State,,Texas,L,1,1,100.0,5,6,83.3,16,josh-huston-1
Jeremy Ito,2005-09-10,2,Rutgers,,Villanova,W,5,5,100.0,1,1,100.0,8,jeremy-ito-1
Brian Jackson,2005-09-10,2,Ball State,,Bowling Green State,L,4,4,100.0,1,1,100.0,7,brian-jackson-2
Jarrod Jakubiak,2005-09-10,1,Utah State,@,Utah,L,1,1,100.0,0,1,0.0,1,jarrod-jakubiak-1
Ben Jones,2005-09-10,1,Purdue,,Akron,W,7,7,100.0,0,0,,7,ben-jones-1
Chase Keane,2005-09-10,2,Florida State,,Citadel,W,1,1,100.0,0,0,,1,chase-keane-1
Dan Kelly,2005-09-10,2,Hawaii,@,Michigan State,L,2,2,100.0,0,1,0.0,2,dan-kelly-1
Kevin Kelly,2005-09-10,2,Penn State,,Cincinnati,W,6,6,100.0,0,0,,6,kevin-kelly-1
Joe Kleinsmith,2005-09-10,2,Indiana,,Nicholls State,W,5,5,100.0,0,1,0.0,5,joe-kleinsmith-1
Evan Knudson,2005-09-10,2,Washington,,California,L,2,2,100.0,1,1,100.0,5,evan-knudson-1
Ricky Krautman,2005-09-10,2,Syracuse,,Buffalo,W,4,4,100.0,1,2,50.0,7,ricky-krautman-1
Brennan Landry,2005-09-10,1,Rice,@,UCLA,L,3,3,100.0,0,0,,3,brennan-landry-1
Peter Lococo,2005-09-10,2,Texas Christian,@,Southern Methodist,L,1,1,100.0,1,4,25.0,4,peter-lococo-1
Kevin Lovell,2005-09-10,2,Cincinnati,@,Penn State,L,1,1,100.0,1,1,100.0,4,kevin-lovell-1
Kevin Mark,2005-09-10,2,Colorado State,@,Minnesota,L,2,2,100.0,1,1,100.0,5,kevin-mark-1
Paul Martinez,2005-09-10,2,Oregon,,Montana,W,0,2,0.0,6,6,100.0,18,paul-martinez-1
Travis Mayle,2005-09-10,2,Kent State,,Southeast Missouri State,W,4,4,100.0,1,1,100.0,7,travis-mayle-1
Pat McAfee,2005-09-10,2,West Virginia,,Wofford,W,5,5,100.0,0,1,0.0,5,pat-mcafee-1
Darren McCaleb,2005-09-10,1,Southern Mississippi,@,Alabama,L,3,3,100.0,0,1,0.0,3,darren-mccaleb-1
Jared McLaughlin,2005-09-10,2,Brigham Young,,Eastern Illinois,W,6,6,100.0,1,2,50.0,9,jared-mclaughlin-1
Chris McMurtray,2005-09-10,2,Southern Methodist,,Texas Christian,W,3,3,100.0,0,3,0.0,3,chris-mcmurtray-1
Justin Medlock,2005-09-10,2,UCLA,,Rice,W,9,9,100.0,0,1,0.0,9,justin-medlock-1
Taylor Mehlhaff,2005-09-10,2,Wisconsin,,Temple,W,8,9,88.9,1,1,100.0,11,taylor-mehlhaff-1
Nate Meyer,2005-09-10,2,Western Michigan,@,Toledo,L,2,3,66.7,1,3,33.3,5,nate-meyer-1
Joel Monroe,2005-09-10,2,Minnesota,,Colorado State,W,2,2,100.0,0,0,,2,joel-monroe-1
Anthony Montgomery,2005-09-10,2,Boise State,@,Oregon State,L,3,3,100.0,2,2,100.0,9,anthony-montgomery-2
Parker Mullins,2005-09-10,2,Alabama-Birmingham,@,Troy,W,3,3,100.0,2,3,66.7,9,parker-mullins-1
Eric Nappy,2005-09-10,2,Florida,,Louisiana Tech,W,2,2,100.0,0,0,,2,eric-nappy-1
Eric Neihouse,2005-09-10,2,Arkansas State,,Tennessee-Martin,W,8,8,100.0,0,0,,8,eric-neihouse-1
Chris Nendick,2005-09-10,2,Northern Illinois,@,Northwestern,L,4,4,100.0,1,1,100.0,7,chris-nendick-1
Matt Nuzie,2005-09-10,2,Connecticut,,Liberty,W,7,7,100.0,1,1,100.0,10,matt-nuzie-1
Ian O'Connor,2005-09-10,2,Marshall,,Kansas State,L,1,1,100.0,2,3,66.7,7,ian-oconnor-1
Ryan Ohliger,2005-09-10,2,Boston College,,Army,W,4,5,80.0,1,1,100.0,7,ryan-ohliger-1
Brandon Pace,2005-09-10,2,Virginia Tech,@,Duke,W,6,6,100.0,1,2,50.0,9,brandon-pace-1
Garrett Palmer,2005-09-10,2,San Diego State,@,Air Force,L,2,2,100.0,3,3,100.0,11,garrett-palmer-1
David Pino,2005-09-10,2,Texas,@,Ohio State,W,2,2,100.0,3,3,100.0,11,david-pino-1
Jason Reda,2005-09-10,2,Illinois,,San Jose State,W,4,4,100.0,4,4,100.0,16,jason-reda-1
Joe Riley,2005-09-10,1,Army,@,Boston College,L,1,1,100.0,0,1,0.0,1,joe-riley-1
Garrett Rivas,2005-09-10,2,Michigan,,Notre Dame,L,1,1,100.0,1,1,100.0,4,garrett-rivas-1
Jason Robbins,2005-09-10,2,Toledo,,Western Michigan,W,8,8,100.0,0,0,,8,jason-robbins-1
Tom Schneider,2005-09-10,2,California,@,Washington,W,8,8,100.0,0,0,,8,tom-schneider-1
Alexis Serna,2005-09-10,2,Oregon State,,Boise State,W,3,3,100.0,3,3,100.0,12,alexis-serna-1
Michael Sgroi,2005-09-10,1,Stanford,@,Navy,W,5,5,100.0,2,2,100.0,11,michael-sgroi-1
Colby Smith,2005-09-10,2,Middle Tennessee State,,North Texas,L,1,1,100.0,0,2,0.0,1,colby-smith-1
Jason Smith,2005-09-10,2,Colorado State,@,Minnesota,L,1,1,100.0,0,0,,1,jason-smith-2
Jeff Snodgrass,2005-09-10,2,Kansas State,@,Marshall,W,3,3,100.0,0,1,0.0,3,jeff-snodgrass-1
Todd Soderquist,2005-09-10,2,Miami (OH),,Central Michigan,L,4,4,100.0,3,5,60.0,13,todd-soderquist-1
Clint Stitser,2005-09-10,1,Fresno State,,Weber State,W,7,7,100.0,0,1,0.0,7,clint-stitser-1
Jared Strubeck,2005-09-10,2,San Jose State,@,Illinois,L,1,2,50.0,2,2,100.0,7,jared-strubeck-1
Jason Swiger,2005-09-10,1,Akron,@,Purdue,L,3,3,100.0,1,1,100.0,6,jason-swiger-1
Josef Timchenko,2005-09-10,2,Bowling Green State,@,Ball State,W,4,6,66.7,0,0,,4,josef-timchenko-1
Alex Trlica,2005-09-10,1,Texas Tech,,Florida International,W,8,8,100.0,0,0,,8,alex-trlica-1
William Troost,2005-09-10,2,Boston College,,Army,W,1,1,100.0,0,0,,1,william-troost-1
John Vaughn,2005-09-10,2,Auburn,,Mississippi State,W,4,4,100.0,0,1,0.0,4,john-vaughn-1
Graig Vicidomino,2005-09-10,2,Connecticut,,Liberty,W,1,1,100.0,0,0,,1,graig-vicidomino-1
Scott Webb,2005-09-10,2,Kansas,,Appalachian State,W,3,4,75.0,1,1,100.0,6,scott-webb-1
Andrew Wellock,2005-09-10,2,Eastern Michigan,,Louisiana,W,4,4,100.0,1,1,100.0,7,andrew-wellock-1
Greg Whibbs,2005-09-10,2,Troy,,Alabama-Birmingham,L,1,1,100.0,0,0,,1,greg-whibbs-1
Deric Yaussi,2005-09-10,2,Wyoming,,Louisiana-Monroe,W,5,5,100.0,1,2,50.0,8,deric-yaussi-1
Tony Yelk,2005-09-10,2,Iowa State,,Iowa,W,2,3,66.7,1,2,50.0,5,tony-yelk-1
Dan Beardall,2005-09-15,3,Utah,@,Texas Christian,L,2,2,100.0,2,2,100.0,8,dan-beardall-1
Chris Manfredini,2005-09-15,3,Texas Christian,,Utah,W,2,2,100.0,1,1,100.0,5,chris-manfredini-1
Ben Bell,2005-09-16,3,Houston,@,Texas-El Paso,L,3,3,100.0,2,2,100.0,9,ben-bell-1
Reagan Schneider,2005-09-16,2,Texas-El Paso,,Houston,W,3,3,100.0,5,6,83.3,18,reagan-schneider-1
Trey Adams,2005-09-17,2,Memphis,,Chattanooga,W,1,1,100.0,0,0,,1,trey-adams-1
Sergio Aguayo,2005-09-17,3,Nevada-Las Vegas,@,Nevada,L,2,2,100.0,0,0,,2,sergio-aguayo-1
Jesse Ainsworth,2005-09-17,3,Arizona State,,Northwestern,W,7,7,100.0,1,1,100.0,10,jesse-ainsworth-1
Keith Andrews,2005-09-17,3,Mississippi State,N,Tulane,W,3,3,100.0,0,0,,3,keith-andrews-1
Chris Balseiro,2005-09-17,3,Arkansas,@,Southern California,L,2,2,100.0,1,1,100.0,5,chris-balseiro-1
Taylor Begley,2005-09-17,3,Kentucky,@,Indiana,L,2,2,100.0,0,0,,2,taylor-begley-1
Travis Bell,2005-09-17,3,Georgia Tech,,Connecticut,W,4,4,100.0,0,1,0.0,4,travis-bell-1
James Bloomsburgh,2005-09-17,3,Michigan,,Eastern Michigan,W,1,1,100.0,1,1,100.0,4,james-bloomsburgh-1
Kyle Bronson,2005-09-17,3,South Florida,,Central Florida,W,4,4,100.0,1,2,50.0,7,kyle-bronson-1
Josh Brown,2005-09-17,3,South Carolina,,Alabama,L,2,2,100.0,0,0,,2,josh-brown-3
Kenny Byrd,2005-09-17,3,New Mexico,,New Mexico State,W,5,5,100.0,1,1,100.0,8,kenny-byrd-1
Arthur Carmody,2005-09-17,2,Louisville,,Oregon State,W,9,9,100.0,0,0,,9,arthur-carmody-1
Jamie Christensen,2005-09-17,3,Alabama,@,South Carolina,W,4,4,100.0,3,3,100.0,13,jamie-christensen-1
Gary Cismesia,2005-09-17,3,Florida State,@,Boston College,W,4,4,100.0,0,0,,4,gary-cismesia-1
Sean Comiskey,2005-09-17,3,Louisiana,,Northwestern State,W,5,6,83.3,0,1,0.0,5,sean-comiskey-1
Jordan Congdon,2005-09-17,3,Nebraska,,Pittsburgh,W,1,1,100.0,0,2,0.0,1,jordan-congdon-1
Brandon Coutu,2005-09-17,3,Georgia,,Louisiana-Monroe,W,5,5,100.0,3,4,75.0,14,brandon-coutu-1
Adam Crossett,2005-09-17,3,Missouri,,Troy,W,5,5,100.0,3,3,100.0,14,adam-crossett-1
Mario Danelo,2005-09-17,2,Southern California,,Arkansas,W,10,10,100.0,0,0,,10,mario-danelo-1
Jad Dean,2005-09-17,3,Clemson,,Miami (FL),L,3,3,100.0,3,4,75.0,12,jad-dean-1
John Deraney,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,6,6,100.0,2,2,100.0,12,john-deraney-1
Randy Desmyter,2005-09-17,3,Duke,,Virginia Military Institute,W,4,4,100.0,1,2,50.0,7,randy-desmyter-1
Brad Devault,2005-09-17,3,Tulsa,@,North Texas,W,7,7,100.0,1,1,100.0,10,brad-devault-1
