Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Mike Bercovici,2015-09-05,1,Arizona State,N,Texas A&M,L,25,41,61.0,199,1,0,109.8,mike-bercovici-1
Cameron Birse,2015-09-05,1,Arkansas State,@,Southern California,L,2,2,100.0,12,0,0,150.4,cameron-birse-1
George Bollas,2015-09-05,1,Kent State,@,Illinois,L,4,6,66.7,30,0,0,108.7,george-bollas-1
Reggie Bonnafon,2015-09-05,1,Louisville,N,Auburn,L,8,13,61.5,67,0,0,104.8,reggie-bonnafon-1
Jacoby Brissett,2015-09-05,1,North Carolina State,,Troy,W,21,23,91.3,196,2,0,191.6,jacoby-brissett-2
Max Browne,2015-09-05,1,Southern California,,Arkansas State,W,3,5,60.0,66,0,0,170.9,max-browne-1
Kelly Bryant,2015-09-05,1,Clemson,,Wofford,W,3,4,75.0,19,0,0,114.9,kelly-bryant-1
Ryan Buchanan,2015-09-05,1,Mississippi,,Tennessee-Martin,W,4,6,66.7,58,2,0,257.9,ryan-buchanan-1
Tyler Cameron,2015-09-05,1,Florida Atlantic,@,Tulsa,L,0,1,0.0,0,0,0,0.0,tyler-cameron-1
J.P. Caruso,2015-09-05,1,Appalachian State,,Howard,W,5,7,71.4,78,1,0,212.2,jp-caruso-1
Christian Chapman,2015-09-05,1,San Diego State,,San Diego,W,2,2,100.0,39,0,0,263.8,christian-chapman-1
Tra'Von Chapman,2015-09-05,1,Akron,@,Oklahoma,L,0,8,0.0,0,0,0,0.0,travon-chapman-1
John Christopher,2015-09-05,1,Temple,,Penn State,W,1,1,100.0,25,0,0,310.0,john-christopher-1
Cody Clements,2015-09-05,1,South Alabama,,Gardner-Webb,W,14,25,56.0,184,2,2,128.2,cody-clements-1
Cameron Coffman,2015-09-05,1,Wyoming,,North Dakota,L,19,37,51.4,270,2,0,130.5,cameron-coffman-1
Jake Coker,2015-09-05,1,Alabama,N,Wisconsin,W,15,21,71.4,213,1,0,172.3,jake-coker-1
Montell Cozart,2015-09-05,1,Kansas,,South Dakota State,L,25,38,65.8,291,1,1,133.5,montell-cozart-1
William Crest,2015-09-05,1,West Virginia,,Georgia Southern,W,0,1,0.0,0,0,0,0.0,william-crest-1
Chayce Crouch,2015-09-05,1,Illinois,,Kent State,W,3,9,33.3,46,1,1,90.7,chayce-crouch-1
Tony Daniel,2015-09-05,1,Buffalo,,Albany,W,2,3,66.7,9,0,0,91.9,tony-daniel-1
Eddie Daugherty,2015-09-05,1,Eastern Michigan,,Old Dominion,L,0,1,0.0,0,0,0,0.0,eddie-daugherty-1
Blake Decker,2015-09-05,1,Nevada-Las Vegas,@,Northern Illinois,L,21,39,53.8,319,2,1,134.3,blake-decker-1
Joshua Dobbs,2015-09-05,1,Tennessee,N,Bowling Green State,W,15,22,68.2,205,2,0,176.5,joshua-dobbs-1
Quinten Dormady,2015-09-05,1,Tennessee,N,Bowling Green State,W,0,1,0.0,0,0,0,0.0,quinten-dormady-1
Jeff Driskel,2015-09-05,1,Louisiana Tech,,Southern,W,12,15,80.0,274,4,0,321.4,jeff-driskel-1
Dane Evans,2015-09-05,1,Tulsa,,Florida Atlantic,W,21,33,63.6,424,2,2,179.4,dane-evans-1
Luke Falk,2015-09-05,1,Washington State,,Portland State,L,27,41,65.9,289,2,0,141.2,luke-falk-1
Quinton Flowers,2015-09-05,1,South Florida,,Florida A&M,W,12,16,75.0,141,2,1,177.8,quinton-flowers-1
Chase Forrest,2015-09-05,1,California,,Grambling State,W,10,17,58.8,162,1,1,146.5,chase-forrest-1
Nate German,2015-09-05,1,Rice,,Wagner,W,1,1,100.0,11,0,0,192.4,nate-german-1
Jared Goff,2015-09-05,1,California,,Grambling State,W,24,32,75.0,309,3,1,180.8,jared-goff-1
Everett Golson,2015-09-05,1,Florida State,,Texas State,W,19,25,76.0,302,4,0,230.3,everett-golson-1
Josh Grady,2015-09-05,1,Florida,,New Mexico State,W,1,1,100.0,3,0,0,125.2,josh-grady-1
Austin Grammer,2015-09-05,1,Middle Tennessee State,,Jackson State,W,2,3,66.7,15,0,0,108.7,austin-grammer-1
Jalen Greene,2015-09-05,1,Southern California,,Arkansas State,W,1,1,100.0,18,0,0,251.2,jalen-greene-1
Will Grier,2015-09-05,1,Florida,,New Mexico State,W,15,17,88.2,164,2,0,208.1,will-grier-1
Brooks Haack,2015-09-05,1,Louisiana,@,Kentucky,L,22,37,59.5,194,0,2,92.7,brooks-haack-1
Christian Hackenberg,2015-09-05,1,Penn State,@,Temple,L,11,25,44.0,103,0,1,70.6,christian-hackenberg-1
Drew Hare,2015-09-05,1,Northern Illinois,,Nevada-Las Vegas,W,21,26,80.8,360,2,0,222.5,drew-hare-1
Treon Harris,2015-09-05,1,Florida,,New Mexico State,W,14,19,73.7,215,2,0,203.5,treon-harris-1
Jerrod Heard,2015-09-05,1,Texas,@,Notre Dame,L,1,1,100.0,10,0,0,184.0,jerrod-heard-1
Ryan Higgins,2015-09-05,1,Louisiana Tech,,Southern,W,8,11,72.7,76,1,2,124.4,ryan-higgins-1
Taysom Hill,2015-09-05,1,Brigham Young,@,Nebraska,W,21,34,61.8,268,1,1,131.8,taysom-hill-1
Perry Hills,2015-09-05,1,Maryland,,Richmond,W,12,21,57.1,138,2,1,134.2,perry-hills-1
Kevin Hogan,2015-09-05,1,Stanford,@,Northwestern,L,20,35,57.1,155,0,1,88.6,kevin-hogan-2
Clay Holgorsen,2015-09-05,1,Memphis,,Missouri State,W,7,8,87.5,80,1,0,212.8,clay-holgorsen-1
Tres Houston,2015-09-05,1,Arkansas State,@,Southern California,L,0,1,0.0,0,0,0,0.0,tres-houston-1
Skyler Howard,2015-09-05,1,West Virginia,,Georgia Southern,W,16,25,64.0,359,2,0,211.0,skyler-howard-1
Joe Hubener,2015-09-05,1,Kansas State,,South Dakota,W,9,18,50.0,147,1,0,136.9,joe-hubener-1
Driphus Jackson,2015-09-05,1,Rice,,Wagner,W,10,19,52.6,123,1,1,113.9,driphus-jackson-1
Lamar Jackson,2015-09-05,1,Louisville,N,Auburn,L,9,20,45.0,100,0,1,77.0,lamar-jackson-1
Matt Johns,2015-09-05,1,Virginia,@,UCLA,L,21,35,60.0,238,1,1,120.8,matt-johns-1
Jaquez Johnson,2015-09-05,1,Florida Atlantic,@,Tulsa,L,23,34,67.6,263,2,0,152.0,jaquez-johnson-1
Jeremy Johnson,2015-09-05,1,Auburn,N,Louisville,W,11,21,52.4,137,1,3,94.3,jeremy-johnson-5
Kavika Johnson,2015-09-05,1,Texas-El Paso,@,Arkansas,L,2,2,100.0,7,0,0,129.4,kavika-johnson-1
Matt Johnson,2015-09-05,1,Bowling Green State,N,Tennessee,L,27,49,55.1,424,2,0,141.3,matt-johnson-3
Tyler Jones,2015-09-05,1,Texas State,@,Florida State,L,16,25,64.0,100,0,0,97.6,tyler-jones-4
Lamar Jordan,2015-09-05,1,New Mexico,,Mississippi Valley State,W,7,7,100.0,103,0,0,223.6,lamar-jordan-1
Brad Kaaya,2015-09-05,1,Miami (FL),,Bethune-Cookman,W,16,27,59.3,173,2,0,137.5,brad-kaaya-1
Chad Kelly,2015-09-05,1,Mississippi,,Tennessee-Martin,W,9,15,60.0,211,2,1,208.8,chad-kelly-1
Blake Kemp,2015-09-05,1,East Carolina,,Towson,W,29,37,78.4,230,0,0,130.6,blake-kemp-1
Cody Kessler,2015-09-05,1,Southern California,,Arkansas State,W,19,26,73.1,240,4,0,201.4,cody-kessler-1
Coleman Key,2015-09-05,1,Colorado State,,Savannah State,W,7,8,87.5,92,1,1,200.4,coleman-key-1
Gunner Kiel,2015-09-05,1,Cincinnati,,Alabama A&M,W,18,22,81.8,233,2,0,200.8,gunner-kiel-1
Devante Kincade,2015-09-05,1,Mississippi,,Tennessee-Martin,W,6,7,85.7,55,1,0,198.9,devante-kincade-1
DeShone Kizer,2015-09-05,1,Notre Dame,,Texas,W,0,1,0.0,0,0,0,0.0,deshone-kizer-1
James Knapke,2015-09-05,1,Bowling Green State,N,Tennessee,L,2,2,100.0,9,0,0,137.8,james-knapke-1
Trevor Knight,2015-09-05,1,Oklahoma,,Akron,W,5,9,55.6,51,0,1,80.9,trevor-knight-1
Fredi Knighten,2015-09-05,1,Arkansas State,@,Southern California,L,8,23,34.8,86,0,2,48.8,fredi-knighten-1
Drew Kummer,2015-09-05,1,Miami (OH),,Presbyterian,W,14,19,73.7,255,2,0,221.2,drew-kummer-1
Taylor Lamb,2015-09-05,1,Appalachian State,,Howard,W,16,21,76.2,209,3,0,206.9,taylor-lamb-1
Greyson Lambert,2015-09-05,1,Georgia,,Louisiana-Monroe,W,8,12,66.7,141,2,0,220.4,greyson-lambert-1
Chris Laviano,2015-09-05,1,Rutgers,,Norfolk State,W,4,4,100.0,138,3,0,637.3,chris-laviano-1
Mack Leftwich,2015-09-05,1,Texas-El Paso,@,Arkansas,L,9,14,64.3,120,0,1,122.0,mack-leftwich-1
Joe Licata,2015-09-05,1,Buffalo,,Albany,W,20,26,76.9,246,2,0,181.8,joe-licata-1
Drew Lock,2015-09-05,1,Missouri,,Southeast Missouri State,W,6,10,60.0,138,1,0,208.9,drew-lock-1
Keevan Lucas,2015-09-05,1,Tulsa,,Florida Atlantic,W,0,2,0.0,0,0,0,0.0,keevan-lucas-1
Wes Lunt,2015-09-05,1,Illinois,,Kent State,W,11,19,57.9,162,4,0,199.0,wes-lunt-1
Paxton Lynch,2015-09-05,1,Memphis,,Missouri State,W,8,12,66.7,78,1,0,148.8,paxton-lynch-1
Sean Maguire,2015-09-05,1,Florida State,,Texas State,W,6,7,85.7,68,1,0,214.5,sean-maguire-1
Patrick Mahomes,2015-09-05,1,Texas Tech,,Sam Houston State,W,33,53,62.3,425,4,1,150.8,patrick-mahomes-1
Tanner Mangum,2015-09-05,1,Brigham Young,@,Nebraska,W,7,11,63.6,111,1,0,178.4,tanner-mangum-1
Maty Mauk,2015-09-05,1,Missouri,,Southeast Missouri State,W,12,22,54.5,181,2,1,144.6,maty-mauk-1
Baker Mayfield,2015-09-05,1,Oklahoma,,Akron,W,23,33,69.7,388,3,0,198.5,baker-mayfield-1
Phil Mayhue,2015-09-05,1,Memphis,,Missouri State,W,1,1,100.0,44,1,0,799.6,phil-mayhue-1
Jalan McClendon,2015-09-05,1,North Carolina State,,Troy,W,1,2,50.0,3,0,0,62.6,jalan-mcclendon-1
Ryan Metz,2015-09-05,1,Texas-El Paso,@,Arkansas,L,3,3,100.0,19,0,0,153.2,ryan-metz-1
Hayden Moore,2015-09-05,1,Cincinnati,,Alabama A&M,W,8,14,57.1,107,1,0,144.9,hayden-moore-1
Teldrick Morgan,2015-09-05,1,New Mexico State,@,Florida,L,0,1,0.0,0,0,1,-200.0,teldrick-morgan-1
Nick Mullens,2015-09-05,1,Southern Mississippi,,Mississippi State,L,30,44,68.2,311,1,2,126.0,nick-mullens-1
Kyler Murray,2015-09-05,1,Texas A&M,N,Arizona State,W,4,9,44.4,49,0,1,68.0,kyler-murray-1
Jerry Neuheisel,2015-09-05,1,UCLA,,Virginia,W,0,2,0.0,0,0,0,0.0,jerry-neuheisel-1
Jalen Nixon,2015-09-05,1,Louisiana,@,Kentucky,L,4,4,100.0,38,0,0,179.8,jalen-nixon-1
Kurt Palendech,2015-09-05,1,Nevada-Las Vegas,@,Northern Illinois,L,1,1,100.0,10,0,0,184.0,kurt-palendech-1
Nathan Peterman,2015-09-05,1,Pittsburgh,,Youngstown State,W,2,4,50.0,61,0,1,128.1,nathan-peterman-1
Kyle Pohl,2015-09-05,1,Akron,@,Oklahoma,L,6,17,35.3,88,0,0,78.8,kyle-pohl-1
Dak Prescott,2015-09-05,1,Mississippi State,@,Southern Mississippi,W,22,38,57.9,237,2,0,127.7,dak-prescott-1
Gus Ragland,2015-09-05,1,Miami (OH),,Presbyterian,W,2,3,66.7,7,0,0,86.3,gus-ragland-1
Brice Ramsey,2015-09-05,1,Georgia,,Louisiana-Monroe,W,2,2,100.0,51,1,0,479.2,brice-ramsey-1
Colin Reardon,2015-09-05,1,Kent State,@,Illinois,L,15,34,44.1,156,0,3,65.0,colin-reardon-1
Hayden Rettig,2015-09-05,1,Rutgers,,Norfolk State,W,9,11,81.8,110,1,0,195.8,hayden-rettig-1
Keenan Reynolds,2015-09-05,1,Navy,,Colgate,W,3,6,50.0,67,0,0,143.8,keenan-reynolds-1
Sam B. Richardson,2015-09-05,1,Iowa State,,Northern Iowa,W,21,29,72.4,233,2,0,162.7,sam-b-richardson-1
Brogan Roback,2015-09-05,1,Eastern Michigan,,Old Dominion,L,10,17,58.8,71,0,1,82.1,brogan-roback-1
Tyler Rogers,2015-09-05,1,New Mexico State,@,Florida,L,14,27,51.9,128,1,0,103.9,tyler-rogers-1
Nate Romine,2015-09-05,1,Air Force,,Morgan State,W,4,7,57.1,119,2,0,294.2,nate-romine-1
Josh Rosen,2015-09-05,1,UCLA,,Virginia,W,28,35,80.0,351,3,0,192.5,josh-rosen-1
Malik Rosier,2015-09-05,1,Miami (FL),,Bethune-Cookman,W,1,4,25.0,11,0,0,48.1,malik-rosier-1
Caleb Rowe,2015-09-05,1,Maryland,,Richmond,W,0,1,0.0,0,0,0,0.0,caleb-rowe-1
Andrew Scanlan,2015-09-05,1,Northwestern,,Stanford,W,0,1,0.0,0,0,0,0.0,andrew-scanlan-1
Nick Schuessler,2015-09-05,1,Clemson,,Wofford,W,9,11,81.8,98,0,0,156.7,nick-schuessler-1
Adam Schulz,2015-09-05,1,Houston,,Tennessee Tech,W,6,10,60.0,80,0,0,127.2,adam-schulz-1
Brandon Silvers,2015-09-05,1,Troy,@,North Carolina State,L,12,16,75.0,149,1,0,173.9,brandon-silvers-2
Garrett Smith,2015-09-05,1,Louisiana-Monroe,@,Georgia,L,23,29,79.3,206,2,1,154.8,garrett-smith-2
Maxwell Smith,2015-09-05,1,San Diego State,,San Diego,W,9,21,42.9,100,0,1,73.3,maxwell-smith-1
Joel Stave,2015-09-05,1,Wisconsin,N,Alabama,L,26,39,66.7,228,2,1,127.6,joel-stave-1
Nick Stevens,2015-09-05,1,Colorado State,,Savannah State,W,20,28,71.4,289,5,0,217.1,nick-stevens-1
Brent Stockstill,2015-09-05,1,Middle Tennessee State,,Jackson State,W,23,29,79.3,336,4,1,215.3,brent-stockstill-1
Nate Sudfeld,2015-09-05,1,Indiana,,Southern Illinois,W,19,32,59.4,349,1,0,161.3,nate-sudfeld-1
Tyrone Swoopes,2015-09-05,1,Texas,@,Notre Dame,L,7,22,31.8,93,0,0,67.3,tyrone-swoopes-1
James Tabary,2015-09-05,1,Arkansas State,@,Southern California,L,7,11,63.6,95,0,0,136.2,james-tabary-1
Clayton Thorson,2015-09-05,1,Northwestern,,Stanford,W,12,24,50.0,105,0,0,86.8,clayton-thorson-1
Dallas Tidwell,2015-09-05,1,Troy,@,North Carolina State,L,2,5,40.0,35,0,1,58.8,dallas-tidwell-1
Patrick Towles,2015-09-05,1,Kentucky,,Louisiana,W,16,34,47.1,257,3,1,133.8,patrick-towles-1
Luke Turner,2015-09-05,1,Rice,,Wagner,W,1,1,100.0,8,0,0,167.2,luke-turner-1
Favian Upshaw,2015-09-05,1,Georgia Southern,@,West Virginia,L,2,13,15.4,29,0,4,-27.4,favian-upshaw-1
Chad Voytik,2015-09-05,1,Pittsburgh,,Youngstown State,W,9,14,64.3,72,1,1,116.8,chad-voytik-1
Darius Wade,2015-09-05,1,Boston College,,Maine,W,14,25,56.0,155,1,0,121.3,darius-wade-1
P.J. Walker,2015-09-05,1,Temple,,Penn State,W,15,20,75.0,143,0,0,135.1,pj-walker-1
Greg Ward Jr.,2015-09-05,1,Houston,,Tennessee Tech,W,21,28,75.0,275,1,0,169.3,greg-ward-jr-1
Deshaun Watson,2015-09-05,1,Clemson,,Wofford,W,18,22,81.8,194,2,0,185.9,deshaun-watson-1
Davis Webb,2015-09-05,1,Texas Tech,,Sam Houston State,W,1,4,25.0,12,0,0,50.2,davis-webb-1
Connor White,2015-09-05,1,Texas State,@,Florida State,L,10,17,58.8,68,1,0,111.8,connor-white-1
Tyler Wiegers,2015-09-05,1,Iowa,,Illinois State,W,1,1,100.0,10,0,0,184.0,tyler-wiegers-1
Ryan Willis,2015-09-05,1,Kansas,,South Dakota State,L,0,2,0.0,0,0,0,0.0,ryan-willis-2
Price Wilson,2015-09-05,1,Louisiana Tech,,Southern,W,1,3,33.3,30,0,0,117.3,price-wilson-1
Thomas Woodson,2015-09-05,1,Akron,@,Oklahoma,L,0,1,0.0,0,0,0,0.0,thomas-woodson-1
Luke Wright,2015-09-05,1,Cincinnati,,Alabama A&M,W,0,2,0.0,0,0,0,0.0,luke-wright-1
Malik Zaire,2015-09-05,1,Notre Dame,,Texas,W,19,22,86.4,313,3,0,250.9,malik-zaire-1
Austin Appleby,2015-09-06,1,Purdue,@,Marshall,L,31,48,64.6,270,1,4,102.0,austin-appleby-1
Michael Birdsong,2015-09-06,1,Marshall,,Purdue,W,23,36,63.9,234,2,1,131.3,michael-birdsong-1
J.T. Barrett,2015-09-07,1,Ohio State,@,Virginia Tech,W,1,1,100.0,26,1,0,648.4,jt-barrett-1
Michael Brewer,2015-09-07,1,Virginia Tech,,Ohio State,L,11,16,68.8,156,2,0,191.9,michael-brewer-3
Cardale Jones,2015-09-07,1,Ohio State,@,Virginia Tech,W,9,18,50.0,186,2,1,162.4,cardale-jones-1
Brenden Motley,2015-09-07,1,Virginia Tech,,Ohio State,L,4,9,44.4,36,1,1,92.5,brenden-motley-1
Brandon Doughty,2015-09-10,2,Western Kentucky,,Louisiana Tech,W,28,38,73.7,441,1,0,179.9,brandon-doughty-1
Jeff Driskel,2015-09-10,2,Louisiana Tech,@,Western Kentucky,L,28,48,58.3,357,2,1,130.4,jeff-driskel-1
Trent Taylor,2015-09-10,2,Louisiana Tech,@,Western Kentucky,L,0,1,0.0,0,0,0,0.0,trent-taylor-2
Jason Driskel,2015-09-11,2,Florida Atlantic,,Miami (FL),L,17,30,56.7,155,1,2,97.7,jason-driskel-1
Jaquez Johnson,2015-09-11,2,Florida Atlantic,,Miami (FL),L,2,4,50.0,11,0,0,73.1,jaquez-johnson-1
Brad Kaaya,2015-09-11,2,Miami (FL),@,Florida Atlantic,W,21,32,65.6,287,1,0,151.3,brad-kaaya-1
Chuckie Keeton,2015-09-11,2,Utah State,@,Utah,L,22,35,62.9,256,2,2,131.7,chuckie-keeton-1
Malik Rosier,2015-09-11,2,Miami (FL),@,Florida Atlantic,W,1,2,50.0,13,0,0,104.6,malik-rosier-1
Kendal Thompson,2015-09-11,2,Utah,,Utah State,W,8,10,80.0,56,0,0,127.0,kendal-thompson-1
Travis Wilson,2015-09-11,2,Utah,,Utah State,W,9,12,75.0,76,0,0,128.2,travis-wilson-4
