Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Perry Riley,2009-09-05,1,Louisiana State,@,Washington,W,5,1,6,1.0,0.0,perry-riley-1
Sandy Riley,2009-09-05,1,Texas Tech,,North Dakota,W,0,1,1,0.0,0.0,sandy-riley-1
Zeke Riser,2009-09-05,1,Houston,,Northwestern State,W,1,1,2,0.0,0.0,zeke-riser-1
Barquell Rivers,2009-09-05,1,Virginia Tech,N,Alabama,L,4,7,11,1.0,0.0,barquell-rivers-1
Matt Roark,2009-09-05,1,Kentucky,N,Miami (OH),W,1,1,2,0.0,0.0,matt-roark-1
Dwight Roberson,2009-09-05,1,Oregon State,,Portland State,W,1,2,3,0.0,0.0,dwight-roberson-1
Donavan Roberts,2009-09-05,1,New Mexico State,,Idaho,L,0,1,1,0.0,0.0,donavan-roberts-1
Mark Roberts,2009-09-05,1,Fresno State,,California-Davis,W,1,1,2,0.5,0.0,mark-roberts-1
Justin Robertson,2009-09-05,1,Arkansas State,,Mississippi Valley State,W,0,2,2,0.0,0.0,justin-robertson-1
Tracy Robertson,2009-09-05,1,Baylor,@,Wake Forest,W,2,1,3,0.0,0.0,tracy-robertson-1
Boo Robinson,2009-09-05,1,Wake Forest,,Baylor,L,1,0,1,0.0,0.0,boo-robinson-1
Cam Robinson,2009-09-05,1,Middle Tennessee State,@,Clemson,L,4,3,7,2.0,1.0,cam-robinson-1
Chris Robinson,2009-09-05,1,South Florida,,Wofford,W,1,3,4,1.0,1.0,chris-robinson-1
Jamal Robinson,2009-09-05,1,Houston,,Northwestern State,W,1,1,2,0.0,0.0,jamal-robinson-1
Jermaine Robinson,2009-09-05,1,Toledo,@,Purdue,L,5,0,5,1.0,1.0,jermaine-robinson-1
Keenan Robinson,2009-09-05,1,Texas,,Louisiana-Monroe,W,1,2,3,0.5,0.0,keenan-robinson-1
Keith Robinson,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,1,1,2,0.0,0.0,keith-robinson-2
Rueben Robinson,2009-09-05,1,Oregon State,,Portland State,W,0,1,1,0.0,0.0,rueben-robinson-1
Scotty Robinson,2009-09-05,1,East Carolina,,Appalachian State,W,1,3,4,2.0,1.5,scotty-robinson-1
Tory Robinson,2009-09-05,1,Texas-El Paso,,Buffalo,L,1,1,2,1.5,0.0,tory-robinson-1
Trenton Robinson,2009-09-05,1,Michigan State,,Montana State,W,2,2,4,0.0,0.0,trenton-robinson-1
Treshawn Robinson,2009-09-05,1,Idaho,@,New Mexico State,W,1,4,5,1.0,0.0,treshawn-robinson-1
Albert Rocker,2009-09-05,1,Georgia Tech,,Jacksonville State,W,1,2,3,0.0,0.0,albert-rocker-1
Mark Rodgers,2009-09-05,1,West Virginia,,Liberty,W,1,0,1,0.0,0.0,mark-rodgers-1
Andrew Rodriguez,2009-09-05,1,Army,@,Eastern Michigan,W,4,3,7,0.5,0.5,andrew-rodriguez-1
Antonio Rodriguez,2009-09-05,1,Florida Atlantic,@,Nebraska,L,1,2,3,0.0,0.0,antonio-rodriguez-1
Dennis Rogan,2009-09-05,1,Tennessee,,Western Kentucky,W,2,0,2,0.0,0.0,dennis-rogan-1
Cameron Rogers,2009-09-05,1,Southern Methodist,,Stephen F. Austin,W,3,1,4,0.0,0.0,cameron-rogers-1
Chris Rogers,2009-09-05,1,Alabama,N,Virginia Tech,W,1,0,1,0.0,0.0,chris-rogers-1
Jermaine Rogers,2009-09-05,1,Louisiana,,Southern,W,3,0,3,0.0,0.0,jermaine-rogers-1
Craig Roh,2009-09-05,1,Michigan,,Western Michigan,W,0,4,4,1.0,0.5,craig-roh-1
Kevin Rohleder,2009-09-05,1,Kansas State,,Massachusetts,W,1,2,3,0.0,0.0,kevin-rohleder-1
David Rolf,2009-09-05,1,Michigan State,,Montana State,W,1,1,2,1.0,1.0,david-rolf-1
Brian Rolle,2009-09-05,1,Ohio State,,Navy,W,3,6,9,1.0,0.0,brian-rolle-1
Maurice Rolle,2009-09-05,1,Louisiana,,Southern,W,4,2,6,0.0,0.0,maurice-rolle-1
Roderick Rollins,2009-09-05,1,Boston College,,Northeastern,W,2,0,2,1.0,0.0,roderick-rollins-1
Greg Romeus,2009-09-05,1,Pittsburgh,,Youngstown State,W,2,2,4,0.0,0.0,greg-romeus-1
Devin Ross,2009-09-05,1,Arizona,,Central Michigan,W,4,1,5,0.0,0.0,devin-ross-1
Jay Ross,2009-09-05,1,East Carolina,,Appalachian State,W,0,5,5,0.5,0.0,jay-ross-1
Nick Rossi,2009-09-05,1,Boston College,,Northeastern,W,1,0,1,0.0,0.0,nick-rossi-1
Brett Roy,2009-09-05,1,Nevada,@,Notre Dame,L,1,2,3,0.0,0.0,brett-roy-1
Kim Royston,2009-09-05,1,Minnesota,@,Syracuse,W,0,2,2,0.0,0.0,kim-royston-1
Calvin Rubles,2009-09-05,1,Kansas,,Northern Colorado,W,1,2,3,0.0,0.0,calvin-rubles-1
Chris L. Rucker,2009-09-05,1,Michigan State,,Montana State,W,2,1,3,0.0,0.0,chris-l-rucker-1
Kinney Rucker,2009-09-05,1,Duke,,Richmond,L,0,1,1,0.0,0.0,kinney-rucker-1
Anderson Russell,2009-09-05,1,Ohio State,,Navy,W,3,0,3,0.0,0.0,anderson-russell-1
Carl Russell,2009-09-05,1,Maryland,@,California,L,0,1,1,0.0,0.0,carl-russell-1
John Russell,2009-09-05,1,Wake Forest,,Baylor,L,1,2,3,0.5,0.5,john-russell-1
Kevin Rutland,2009-09-05,1,Missouri,N,Illinois,W,3,1,4,0.0,0.0,kevin-rutland-1
Chris Rwabukamba,2009-09-05,1,Duke,,Richmond,L,2,0,2,0.0,0.0,chris-rwabukamba-1
John Ryan,2009-09-05,1,Notre Dame,,Nevada,W,1,2,3,0.0,0.0,john-ryan-3
Etienne Sabino,2009-09-05,1,Ohio State,,Navy,W,0,1,1,0.0,0.0,etienne-sabino-1
Nick Saenz,2009-09-05,1,Houston,,Northwestern State,W,2,3,5,0.0,0.0,nick-saenz-1
Renaldo Sagesse,2009-09-05,1,Michigan,,Western Michigan,W,0,1,1,0.5,0.0,renaldo-sagesse-1
Daniel Salinas,2009-09-05,1,Fresno State,,California-Davis,W,2,1,3,0.0,0.0,daniel-salinas-1
Eric Samuels,2009-09-05,1,Vanderbilt,,Western Carolina,W,2,0,2,0.0,0.0,eric-samuels-1
Armando Sanchez,2009-09-05,1,South Florida,,Wofford,W,1,2,3,0.0,0.0,armando-sanchez-1
Jeremy Sanders,2009-09-05,1,Baylor,@,Wake Forest,W,0,1,1,0.0,0.0,jeremy-sanders-1
Terron Sanders,2009-09-05,1,Florida,,Charleston Southern,W,0,3,3,0.5,0.0,terron-sanders-1
Nick Sandford,2009-09-05,1,San Diego State,@,UCLA,L,5,0,5,1.0,1.0,nick-sandford-1
Robert Sands,2009-09-05,1,West Virginia,,Liberty,W,0,4,4,0.0,0.0,robert-sands-1
Mark Santoro,2009-09-05,1,Western Kentucky,@,Tennessee,L,3,6,9,0.0,0.0,mark-santoro-1
Ricky Sapp,2009-09-05,1,Clemson,,Middle Tennessee State,W,1,2,3,1.0,0.0,ricky-sapp-1
Tyler Sash,2009-09-05,1,Iowa,,Northern Iowa,W,3,7,10,0.5,0.0,tyler-sash-1
Jonah Sataraka,2009-09-05,1,Idaho,@,New Mexico State,W,0,4,4,0.0,0.0,jonah-sataraka-1
John Saunders,2009-09-05,1,Marshall,,Southern Illinois,W,2,2,4,0.0,0.0,john-saunders-1
Donte Savage,2009-09-05,1,New Mexico State,,Idaho,L,0,1,1,0.0,0.0,donte-savage-1
E.J. Savannah,2009-09-05,1,Washington,,Louisiana State,L,10,1,11,0.0,0.0,ej-savannah-1
Josh Savidge,2009-09-05,1,Florida Atlantic,@,Nebraska,L,1,0,1,0.0,0.0,josh-savidge-1
William Savoy,2009-09-05,1,Louisville,,Indiana State,W,2,2,4,2.0,0.0,william-savoy-1
Damik Scafe,2009-09-05,1,Boston College,,Northeastern,W,1,1,2,0.0,0.0,damik-scafe-1
Craig Schaefer,2009-09-05,1,Navy,@,Ohio State,L,2,0,2,0.0,0.0,craig-schaefer-1
Conrad Scheidt,2009-09-05,1,Idaho,@,New Mexico State,W,0,1,1,0.0,0.0,conrad-scheidt-1
Pat Schiller,2009-09-05,1,Northern Illinois,@,Wisconsin,L,1,5,6,0.0,0.0,pat-schiller-1
Jacob Schmidt,2009-09-05,1,Northwestern,,Towson,W,0,1,1,0.0,0.0,jacob-schmidt-1
Mike Schmitt,2009-09-05,1,UCLA,,San Diego State,W,2,0,2,0.0,0.0,mike-schmitt-1
O'Brien Schofield,2009-09-05,1,Wisconsin,,Northern Illinois,W,4,3,7,2.5,0.5,obrien-schofield-1
Andrew Schulze,2009-09-05,1,Iowa,,Northern Iowa,W,1,0,1,0.0,0.0,andrew-schulze-1
Grant Schwartz,2009-09-05,1,Ohio State,,Navy,W,1,0,1,0.0,0.0,grant-schwartz-1
Scott,2009-09-05,1,Louisville,,Indiana State,W,2,0,2,0.0,0.0,scott-2
Jason Scott,2009-09-05,1,New Mexico State,,Idaho,L,1,7,8,0.0,0.0,jason-scott-1
Kevyn Scott,2009-09-05,1,Syracuse,,Minnesota,L,4,1,5,0.0,0.0,kevyn-scott-1
Nico Scott,2009-09-05,1,Syracuse,,Minnesota,L,4,0,4,0.0,0.0,nico-scott-1
Greg Scruggs,2009-09-05,1,Louisville,,Indiana State,W,0,2,2,0.0,0.0,greg-scruggs-1
Radermon Scypion,2009-09-05,1,Houston,,Northwestern State,W,1,1,2,0.0,0.0,radermon-scypion-1
Da'Norris Searcy,2009-09-05,1,North Carolina,,Citadel,W,1,0,1,0.0,0.0,danorris-searcy-1
Johnny Sears,2009-09-05,1,Eastern Michigan,,Army,L,4,0,4,1.0,0.0,johnny-sears-1
Bobby Seay,2009-09-05,1,Central Michigan,@,Arizona,L,1,0,1,0.0,0.0,bobby-seay-1
Fonomanu Sekona,2009-09-05,1,Idaho,@,New Mexico State,W,0,2,2,0.0,0.0,fonomanu-sekona-1
George Selvie,2009-09-05,1,South Florida,,Wofford,W,3,4,7,1.0,1.0,george-selvie-1
Andrew Sendejo,2009-09-05,1,Rice,@,Alabama-Birmingham,L,9,6,15,1.0,0.0,andrew-sendejo-1
Paul Senescall,2009-09-05,1,Idaho,@,New Mexico State,W,1,8,9,0.0,0.0,paul-senescall-1
Coty Sensabaugh,2009-09-05,1,Clemson,,Middle Tennessee State,W,1,0,1,0.0,0.0,coty-sensabaugh-1
Andre Sexton,2009-09-05,1,Oklahoma State,,Georgia,W,2,1,3,0.0,0.0,andre-sexton-1
Ahmed Shakoor,2009-09-05,1,Marshall,,Southern Illinois,W,2,4,6,0.0,0.0,ahmed-shakoor-1
Davonte Shannon,2009-09-05,1,Buffalo,@,Texas-El Paso,W,3,3,6,0.0,0.0,davonte-shannon-1
Zachary Shapiro,2009-09-05,1,San Diego State,@,UCLA,L,1,0,1,1.0,0.0,zachary-shapiro-1
Quinn Sharp,2009-09-05,1,Oklahoma State,,Georgia,W,1,0,1,0.0,0.0,quinn-sharp-1
Brandon Sharpe,2009-09-05,1,Syracuse,,Minnesota,L,1,0,1,1.0,1.0,brandon-sharpe-2
Rex Sharpe,2009-09-05,1,Minnesota,@,Syracuse,W,2,0,2,0.0,0.0,rex-sharpe-1
Jabaal Sheard,2009-09-05,1,Pittsburgh,,Youngstown State,W,2,3,5,1.0,1.0,jabaal-sheard-1
Isaiah Shepard,2009-09-05,1,Arkansas State,,Mississippi Valley State,W,1,2,3,1.0,1.0,isaiah-shepard-1
John Thomas Shepherd,2009-09-05,1,Rice,@,Alabama-Birmingham,L,1,0,1,0.0,0.0,john-thomas-shepherd-1
Kelvin Sheppard,2009-09-05,1,Louisiana State,@,Washington,W,2,2,4,0.0,0.0,kelvin-sheppard-1
Malcolm Sheppard,2009-09-05,1,Arkansas,,Missouri State,W,2,2,4,2.0,0.5,malcolm-sheppard-1
Marcus Sherels,2009-09-05,1,Minnesota,@,Syracuse,W,1,1,2,0.0,0.0,marcus-sherels-1
Richard Sherman,2009-09-05,1,Stanford,@,Washington State,W,4,1,5,0.0,0.0,richard-sherman-1
Andre Shinda,2009-09-05,1,Army,@,Eastern Michigan,W,0,1,1,0.0,0.0,andre-shinda-1
D.J. Shoemate,2009-09-05,1,Southern California,,San Jose State,W,1,0,1,0.0,0.0,dj-shoemate-1
Kawika Shook,2009-09-05,1,New Mexico State,,Idaho,L,0,5,5,0.0,0.0,kawika-shook-1
Kawann Short,2009-09-05,1,Purdue,,Toledo,W,3,2,5,0.5,0.0,kawann-short-1
Robert Siavii,2009-09-05,1,Idaho,@,New Mexico State,W,2,3,5,0.0,0.0,robert-siavii-1
Jerzy Siewierski,2009-09-05,1,UCLA,,San Diego State,W,3,0,3,1.0,0.0,jerzy-siewierski-1
Jared Silva-Purcell,2009-09-05,1,Nevada,@,Notre Dame,L,1,0,1,0.0,0.0,jared-silva-purcell-1
Terence Simien,2009-09-05,1,Louisville,,Indiana State,W,1,1,2,0.0,0.0,terence-simien-1
Derek Simmons,2009-09-05,1,Southern California,,San Jose State,W,0,2,2,1.0,0.0,derek-simmons-1
Jasper Simmons,2009-09-05,1,Missouri,N,Illinois,W,5,1,6,0.0,0.0,jasper-simmons-1
Shawn Simmons,2009-09-05,1,Louisiana Tech,@,Auburn,L,1,0,1,0.0,0.0,shawn-simmons-1
Travis Simmons,2009-09-05,1,East Carolina,,Appalachian State,W,0,2,2,0.0,0.0,travis-simmons-1
Traye Simmons,2009-09-05,1,Minnesota,@,Syracuse,W,2,2,4,1.0,0.0,traye-simmons-1
Tyler Simmons,2009-09-05,1,Navy,@,Ohio State,L,1,6,7,0.0,0.0,tyler-simmons-1
Pierre Singfield,2009-09-05,1,Arizona State,,Idaho State,W,1,0,1,0.0,0.0,pierre-singfield-1
Nick Sizemore,2009-09-05,1,Buffalo,@,Texas-El Paso,W,1,0,1,0.0,0.0,nick-sizemore-1
Terrell Skinner,2009-09-05,1,Maryland,@,California,L,3,2,5,0.0,0.0,terrell-skinner-1
Ryan Skorupka,2009-09-05,1,Arizona State,,Idaho State,W,1,0,1,0.0,0.0,ryan-skorupka-1
Chris Slack,2009-09-05,1,Nevada,@,Notre Dame,L,0,1,1,0.0,0.0,chris-slack-1
Mike Slade,2009-09-05,1,Auburn,,Louisiana Tech,W,1,2,3,0.0,0.0,mike-slade-1
Cody Slate,2009-09-05,1,Marshall,,Southern Illinois,W,1,0,1,0.0,0.0,cody-slate-1
Brandon Slater,2009-09-05,1,Eastern Michigan,,Army,L,1,2,3,0.0,0.0,brandon-slater-1
Derek Slaughter,2009-09-05,1,Alabama-Birmingham,,Rice,W,0,1,1,0.0,0.0,derek-slaughter-1
Jamoris Slaughter,2009-09-05,1,Notre Dame,,Nevada,W,2,0,2,0.0,0.0,jamoris-slaughter-1
Eric Small,2009-09-05,1,Minnesota,@,Syracuse,W,3,0,3,0.0,0.0,eric-small-1
Justin Smartt,2009-09-05,1,Alabama-Birmingham,,Rice,W,3,0,3,0.0,0.0,justin-smartt-1
Theo Smith III,2009-09-05,1,Louisiana-Monroe,@,Texas,L,2,2,4,0.0,0.0,theo-smith-iii-1
Aldon Smith,2009-09-05,1,Missouri,N,Illinois,W,3,3,6,3.0,1.0,aldon-smith-1
Alfonso Smith,2009-09-05,1,Kentucky,N,Miami (OH),W,0,1,1,0.0,0.0,alfonso-smith-1
Brandon Smith,2009-09-05,1,Michigan,,Western Michigan,W,0,2,2,0.0,0.0,brandon-smith-2
Brendan Smith,2009-09-05,1,Northwestern,,Towson,W,2,1,3,0.0,0.0,brendan-smith-1
Brian Smith,2009-09-05,1,Notre Dame,,Nevada,W,2,1,3,2.0,1.0,brian-smith-2
Charles Smith,2009-09-05,1,Idaho,@,New Mexico State,W,0,1,1,0.0,0.0,charles-smith-3
Chris Smith,2009-09-05,1,Mississippi State,,Jackson State,W,1,0,1,0.0,0.0,chris-smith-4
Chris Smith,2009-09-05,1,Northern Illinois,@,Wisconsin,L,2,3,5,0.0,0.0,chris-smith-9
D'Anthony Smith,2009-09-05,1,Louisiana Tech,@,Auburn,L,2,1,3,0.0,0.0,danthony-smith-1
Damond Smith,2009-09-05,1,Western Michigan,@,Michigan,L,3,1,4,0.0,0.0,damond-smith-1
Derrell Smith,2009-09-05,1,Syracuse,,Minnesota,L,3,3,6,0.5,0.5,derrell-smith-1
Devin Smith,2009-09-05,1,Wisconsin,,Northern Illinois,W,3,3,6,0.0,0.0,devin-smith-1
Devon Smith,2009-09-05,1,Penn State,,Akron,W,1,0,1,0.0,0.0,devon-smith-1
Dwight Smith,2009-09-05,1,Middle Tennessee State,@,Clemson,L,1,0,1,0.0,0.0,dwight-smith-2
Eain Smith,2009-09-05,1,West Virginia,,Liberty,W,2,3,5,0.0,0.0,eain-smith-1
Harrison Smith,2009-09-05,1,Notre Dame,,Nevada,W,5,1,6,0.0,0.0,harrison-smith-2
Jacquies Smith,2009-09-05,1,Missouri,N,Illinois,W,3,2,5,1.0,1.0,jacquies-smith-1
Jonathan Smith,2009-09-05,1,North Carolina,,Citadel,W,1,0,1,0.0,0.0,jonathan-smith-4
Josh Smith,2009-09-05,1,East Carolina,,Appalachian State,W,2,3,5,1.0,1.0,josh-smith-7
Lawrence Smith,2009-09-05,1,West Virginia,,Liberty,W,1,2,3,0.0,0.0,lawrence-smith-1
Liam Smith,2009-09-05,1,San Jose State,@,Southern California,L,1,0,1,0.0,0.0,liam-smith-1
Lionel Smith,2009-09-05,1,Texas A&M,,New Mexico,W,1,1,2,0.0,0.0,lionel-smith-1
Lubbock Smith,2009-09-05,1,Kansas,,Northern Colorado,W,0,1,1,0.0,0.0,lubbock-smith-1
Malcolm Smith,2009-09-05,1,Southern California,,San Jose State,W,2,3,5,1.5,0.0,malcolm-smith-1
Martez Smith,2009-09-05,1,Southern Mississippi,,Alcorn State,W,3,0,3,0.0,0.0,martez-smith-1
Quanterus Smith,2009-09-05,1,Western Kentucky,@,Tennessee,L,0,1,1,0.0,0.0,quanterus-smith-1
Rahkeem Smith,2009-09-05,1,Illinois,N,Missouri,L,1,0,1,0.0,0.0,rahkeem-smith-1
Richie Smith,2009-09-05,1,Buffalo,@,Texas-El Paso,W,1,0,1,0.0,0.0,richie-smith-1
Royzelll Smith,2009-09-05,1,Texas-El Paso,,Buffalo,L,0,2,2,0.0,0.0,royzelll-smith-1
Scott Smith,2009-09-05,1,Notre Dame,,Nevada,W,2,1,3,0.0,0.0,scott-smith-1
Taiedo Smith,2009-09-05,1,Kentucky,N,Miami (OH),W,1,1,2,0.0,0.0,taiedo-smith-1
Taurean Smith,2009-09-05,1,Western Kentucky,@,Tennessee,L,4,4,8,0.0,0.0,taurean-smith-1
Toryan Smith,2009-09-05,1,Notre Dame,,Nevada,W,4,1,5,2.0,1.0,toryan-smith-1
Zach Smith,2009-09-05,1,Mississippi State,,Jackson State,W,1,1,2,0.0,0.0,zach-smith-2
Adam Smotherman,2009-09-05,1,Vanderbilt,,Western Carolina,W,2,1,3,0.0,0.0,adam-smotherman-1
Ronnie Sneed,2009-09-05,1,Kentucky,N,Miami (OH),W,0,2,2,0.0,0.0,ronnie-sneed-1
Jeremy Snowden,2009-09-05,1,Southern Mississippi,,Alcorn State,W,1,0,1,0.0,0.0,jeremy-snowden-1
Clinton Snyder,2009-09-05,1,Stanford,@,Washington State,W,7,1,8,0.0,0.0,clinton-snyder-1
Matt Snyder,2009-09-05,1,Virginia,,William & Mary,L,1,0,1,0.0,0.0,matt-snyder-1
Vic So'Oto,2009-09-05,1,Brigham Young,N,Oklahoma,W,1,1,2,1.0,0.0,vic-sooto-1
Mike Sobol,2009-09-05,1,Northern Illinois,@,Wisconsin,L,4,3,7,0.0,0.0,mike-sobol-1
Isi Sofele,2009-09-05,1,California,,Maryland,W,0,1,1,0.0,0.0,isi-sofele-1
Taylor Sokolosky,2009-09-05,1,Oklahoma State,,Georgia,W,0,1,1,0.0,0.0,taylor-sokolosky-1
Robert Soleyjacks,2009-09-05,1,Texas-El Paso,,Buffalo,L,0,1,1,0.5,0.0,robert-soleyjacks-1
Frankie Solomon,2009-09-05,1,New Mexico,@,Texas A&M,L,7,3,10,0.0,0.0,frankie-solomon-1
Scott Solomon,2009-09-05,1,Rice,@,Alabama-Birmingham,L,3,1,4,1.0,1.0,scott-solomon-1
Tyrone Sonier,2009-09-05,1,Texas Tech,,North Dakota,W,0,1,1,0.0,0.0,tyrone-sonier-1
Blake Sorensen,2009-09-05,1,Wisconsin,,Northern Illinois,W,1,3,4,1.0,1.0,blake-sorensen-1
Joey Sorrentino,2009-09-05,1,Florida,,Charleston Southern,W,1,0,1,0.0,0.0,joey-sorrentino-1
Jonathan Soto,2009-09-05,1,San Diego State,@,UCLA,L,1,0,1,0.0,0.0,jonathan-soto-1
Clint Sovie,2009-09-05,1,Navy,@,Ohio State,L,1,2,3,0.0,0.0,clint-sovie-1
Nate Sowers,2009-09-05,1,West Virginia,,Liberty,W,1,0,1,0.0,0.0,nate-sowers-1
Dustin Spears,2009-09-05,1,Kansas,,Northern Colorado,W,1,0,1,0.0,0.0,dustin-spears-1
Steve Spence,2009-09-05,1,East Carolina,,Appalachian State,W,0,1,1,0.0,0.0,steve-spence-1
Amari Spievey,2009-09-05,1,Iowa,,Northern Iowa,W,6,2,8,0.0,0.0,amari-spievey-1
Brandon Spikes,2009-09-05,1,Florida,,Charleston Southern,W,3,1,4,1.5,0.0,brandon-spikes-1
Austin Spitler,2009-09-05,1,Ohio State,,Navy,W,1,1,2,0.0,0.0,austin-spitler-1
Jeremy Springer,2009-09-05,1,Texas-El Paso,,Buffalo,L,5,4,9,0.0,0.0,jeremy-springer-1
Justin Springer,2009-09-05,1,Kansas,,Northern Colorado,W,1,1,2,1.0,0.0,justin-springer-1
Terrell Springs,2009-09-05,1,Alabama-Birmingham,,Rice,W,5,1,6,1.0,0.0,terrell-springs-1
Culmer St. Jean,2009-09-05,1,Wisconsin,,Northern Illinois,W,2,3,5,0.0,0.0,culmer-st-jean-1
Zach Stadther,2009-09-05,1,Arkansas,,Missouri State,W,2,2,4,0.5,0.5,zach-stadther-1
Ferson Stafford,2009-09-05,1,Alabama-Birmingham,,Rice,W,3,0,3,1.0,0.0,ferson-stafford-1
Ryan Stamper,2009-09-05,1,Florida,,Charleston Southern,W,0,1,1,0.0,0.0,ryan-stamper-1
Otis Stamps,2009-09-05,1,Louisiana-Monroe,@,Texas,L,1,0,1,0.0,0.0,otis-stamps-1
Matt Stankiewitch,2009-09-05,1,Penn State,,Akron,W,1,0,1,0.0,0.0,matt-stankiewitch-1
Stanley,2009-09-05,1,Penn State,,Akron,W,0,2,2,0.0,0.0,stanley-1
Timothy Starson,2009-09-05,1,Arkansas State,,Mississippi Valley State,W,1,1,2,1.0,0.0,timothy-starson-1
Armond Staten,2009-09-05,1,Central Michigan,@,Arizona,L,0,1,1,0.0,0.0,armond-staten-1
Robert Steeples,2009-09-05,1,Missouri,N,Illinois,W,0,1,1,0.0,0.0,robert-steeples-1
Jeff Stehle,2009-09-05,1,Wisconsin,,Northern Illinois,W,0,2,2,0.0,0.0,jeff-stehle-1
Baker Steinkuhler,2009-09-05,1,Nebraska,,Florida Atlantic,W,1,4,5,0.0,0.0,baker-steinkuhler-1
Brandon Stephens,2009-09-05,1,Miami (OH),N,Kentucky,L,3,1,4,1.0,0.0,brandon-stephens-1
Jordan Stephens,2009-09-05,1,Navy,@,Ohio State,L,1,1,2,0.0,0.0,jordan-stephens-1
Melvin Stephenson II,2009-09-05,1,Texas-El Paso,,Buffalo,L,3,1,4,0.0,0.0,melvin-stephenson-ii-1
Irvin Stevens III,2009-09-05,1,Idaho,@,New Mexico State,W,0,1,1,0.0,0.0,irvin-stevens-iii-1
Craig Stevens,2009-09-05,1,Auburn,,Louisiana Tech,W,6,2,8,1.5,1.0,craig-stevens-2
Phillip Steward,2009-09-05,1,Houston,,Northwestern State,W,2,11,13,0.0,0.0,phillip-steward-1
Andru Stewart,2009-09-05,1,Arkansas,,Missouri State,W,2,0,2,0.0,0.0,andru-stewart-1
Broderick Stewart,2009-09-05,1,Vanderbilt,,Western Carolina,W,1,2,3,1.0,0.0,broderick-stewart-1
Jeremy Stewart,2009-09-05,1,Stanford,@,Washington State,W,1,0,1,0.0,0.0,jeremy-stewart-1
Jonathan Stewart,2009-09-05,1,Texas A&M,,New Mexico,W,1,2,3,0.0,0.0,jonathan-stewart-4
Vernon Stewart,2009-09-05,1,Western Michigan,@,Michigan,L,1,3,4,0.0,0.0,vernon-stewart-1
Trevor Stigers,2009-09-05,1,Mississippi State,,Jackson State,W,1,0,1,0.0,0.0,trevor-stigers-1
Leslie Stirrups,2009-09-05,1,South Florida,,Wofford,W,1,2,3,1.0,0.0,leslie-stirrups-1
Graham Stoddard,2009-09-05,1,Nebraska,,Florida Atlantic,W,1,2,3,0.0,0.0,graham-stoddard-1
John Stokes,2009-09-05,1,Vanderbilt,,Western Carolina,W,0,2,2,0.0,0.0,john-stokes-1
Nathan Stone,2009-09-05,1,Texas Tech,,North Dakota,W,2,0,2,0.0,0.0,nathan-stone-1
Jake Stoneburner,2009-09-05,1,Ohio State,,Navy,W,0,1,1,0.0,0.0,jake-stoneburner-1
Braden Storaasli,2009-09-05,1,San Jose State,@,Southern California,L,1,0,1,0.0,0.0,braden-storaasli-1
Chris Storr,2009-09-05,1,Buffalo,@,Texas-El Paso,W,1,0,1,0.0,0.0,chris-storr-1
Jason Stripling,2009-09-05,1,Washington State,,Stanford,L,4,1,5,0.0,0.0,jason-stripling-1
Tristan Strong,2009-09-05,1,Vanderbilt,,Western Carolina,W,0,1,1,0.0,0.0,tristan-strong-1
Darrell Stuckey,2009-09-05,1,Kansas,,Northern Colorado,W,2,2,4,0.0,0.0,darrell-stuckey-1
Nathan Stupar,2009-09-05,1,Penn State,,Akron,W,8,4,12,1.0,1.0,nathan-stupar-1
Quan Sturdivant,2009-09-05,1,North Carolina,,Citadel,W,6,1,7,2.5,0.0,quan-sturdivant-1
Alex Suber,2009-09-05,1,Middle Tennessee State,@,Clemson,L,2,1,3,0.0,0.0,alex-suber-1
Ndamukong Suh,2009-09-05,1,Nebraska,,Florida Atlantic,W,4,3,7,1.0,0.0,ndamukong-suh-1
Nick Sukay,2009-09-05,1,Penn State,,Akron,W,0,1,1,0.0,0.0,nick-sukay-1
Derrick Summers,2009-09-05,1,Toledo,@,Purdue,L,4,1,5,0.0,0.0,derrick-summers-1
Max Suter,2009-09-05,1,Syracuse,,Minnesota,L,2,2,4,0.0,0.0,max-suter-1
Will Sutton,2009-09-05,1,Arizona State,,Idaho State,W,1,3,4,1.0,0.0,will-sutton-1
D.J. Svabik,2009-09-05,1,Miami (OH),N,Kentucky,L,0,1,1,0.0,0.0,dj-svabik-1
Christopher Swain,2009-09-05,1,Army,@,Eastern Michigan,W,1,2,3,0.5,0.5,christopher-swain-1
Daxton Swanson,2009-09-05,1,Toledo,@,Purdue,L,4,0,4,0.0,0.0,daxton-swanson-1
Jaytee Swanson,2009-09-05,1,Miami (OH),N,Kentucky,L,0,1,1,0.0,0.0,jaytee-swanson-1
Andrew Sweat,2009-09-05,1,Ohio State,,Navy,W,1,1,2,0.0,0.0,andrew-sweat-1
Rod Sweeting,2009-09-05,1,Georgia Tech,,Jacksonville State,W,1,0,1,0.0,0.0,rod-sweeting-1
Steven Sylvester,2009-09-05,1,Georgia Tech,,Jacksonville State,W,1,1,2,0.0,0.0,steven-sylvester-1
Alameda Ta'Amu,2009-09-05,1,Washington,,Louisiana State,L,1,0,1,1.0,1.0,alameda-taamu-1
Max Tabach,2009-09-05,1,Arizona State,,Idaho State,W,1,0,1,0.0,0.0,max-tabach-1
