Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Deontay Evans,2016-09-03,1,Middle Tennessee State,,Alabama A&M,W,deontay-evans-1,1.0,5.0,0.0,0.0
Justin Evans,2016-09-03,1,Texas A&M,,UCLA,W,justin-evans-1,2.0,0.0,0.0,1.0
Dre Greenlaw,2016-09-03,1,Arkansas,,Louisiana Tech,W,dre-greenlaw-1,1.0,3.0,0.0,0.0
Chris Griffin,2016-09-03,1,Georgia Tech,N,Boston College,W,chris-griffin-2,1.0,0.0,0.0,0.0
Corey Griffin,2016-09-03,1,Georgia Tech,N,Boston College,W,corey-griffin-1,1.0,11.0,0.0,0.0
Shaquill Griffin,2016-09-03,1,Central Florida,,South Carolina State,W,shaquill-griffin-1,1.0,0.0,0.0,1.0
J.D. Harmon,2016-09-03,1,Kentucky,,Southern Mississippi,L,jd-harmon-1,2.0,0.0,0.0,1.0
Brandon Harris,2016-09-03,1,Bowling Green State,@,Ohio State,L,brandon-harris-10,1.0,63.0,1.0,0.0
Nigel Harris,2016-09-03,1,South Florida,,Towson,W,nigel-harris-1,1.0,49.0,0.0,0.0
Josh Hayes,2016-09-03,1,Purdue,,Eastern Kentucky,W,josh-hayes-1,1.0,0.0,0.0,0.0
Delano Hill,2016-09-03,1,Michigan,,Hawaii,W,delano-hill-1,1.0,27.0,1.0,1.0
Joshua Holsey,2016-09-03,1,Auburn,,Clemson,L,joshua-holsey-1,1.0,0.0,0.0,2.0
Malik Hooker,2016-09-03,1,Ohio State,,Bowling Green State,W,malik-hooker-1,2.0,44.0,0.0,0.0
Marlon Humphrey,2016-09-03,1,Alabama,N,Southern California,W,marlon-humphrey-1,1.0,18.0,1.0,0.0
Julian Hylton,2016-09-03,1,Illinois,,Murray State,W,julian-hylton-1,1.0,-2.0,0.0,0.0
Rickey Jefferson,2016-09-03,1,Louisiana State,N,Wisconsin,L,rickey-jefferson-1,1.0,0.0,0.0,0.0
Jalen Jelks,2016-09-03,1,Oregon,,California-Davis,W,jalen-jelks-1,1.0,1.0,0.0,0.0
Jadar Johnson,2016-09-03,1,Clemson,@,Auburn,W,jadar-johnson-1,1.0,0.0,0.0,2.0
Chris Jones,2016-09-03,1,Nebraska,,Fresno State,W,chris-jones-12,1.0,0.0,0.0,1.0
Iman Marshall,2016-09-03,1,Southern California,N,Alabama,L,iman-marshall-1,1.0,0.0,0.0,0.0
Arthur Maulet,2016-09-03,1,Memphis,,Southeast Missouri State,W,arthur-maulet-1,1.0,18.0,0.0,3.0
Blake McClain,2016-09-03,1,Kentucky,,Southern Mississippi,L,blake-mcclain-1,1.0,0.0,0.0,1.0
Na'Im McGee,2016-09-03,1,San Diego State,,New Hampshire,W,naim-mcgee-1,1.0,0.0,0.0,0.0
Kamryn Melton,2016-09-03,1,Troy,,Austin Peay,W,kamryn-melton-1,1.0,0.0,0.0,0.0
Darrion Millines,2016-09-03,1,Southern Methodist,@,North Texas,W,darrion-millines-1,1.0,0.0,0.0,1.0
Kai Nacua,2016-09-03,1,Brigham Young,N,Arizona,W,kai-nacua-1,1.0,1.0,0.0,0.0
Kylan Nelson,2016-09-03,1,Ohio,,Texas State,L,kylan-nelson-1,2.0,35.0,0.0,0.0
Thierry Nguema,2016-09-03,1,Texas Tech,,Stephen F. Austin,W,thierry-nguema-1,1.0,0.0,0.0,0.0
Amani Oruwariye,2016-09-03,1,Penn State,,Kent State,W,amani-oruwariye-1,1.0,30.0,1.0,0.0
Damien Packer,2016-09-03,2,Hawaii,@,Michigan,L,damien-packer-1,1.0,0.0,0.0,0.0
Aarion Penton,2016-09-03,1,Missouri,@,West Virginia,L,aarion-penton-2,1.0,0.0,0.0,0.0
Adarius Pickett,2016-09-03,1,UCLA,@,Texas A&M,L,adarius-pickett-1,1.0,0.0,0.0,1.0
Marcellus Pippins,2016-09-03,1,Washington State,,Eastern Washington,L,marcellus-pippins-1,1.0,0.0,0.0,0.0
Horace Richardson,2016-09-03,1,Southern Methodist,@,North Texas,W,horace-richardson-1,2.0,15.0,0.0,0.0
Galen Robinson,2016-09-03,1,Purdue,,Eastern Kentucky,W,galen-robinson-1,1.0,78.0,1.0,0.0
Prince Sam,2016-09-03,1,Louisiana Tech,@,Arkansas,L,prince-sam-1,1.0,34.0,0.0,2.0
Anthony Sherrils,2016-09-03,1,Missouri,@,West Virginia,L,anthony-sherrils-1,1.0,-4.0,0.0,0.0
Travon Simmons,2016-09-03,1,East Carolina,,Western Carolina,W,travon-simmons-1,1.0,7.0,0.0,0.0
Channing Stribling,2016-09-03,1,Michigan,,Hawaii,W,channing-stribling-1,1.0,51.0,1.0,0.0
Greg Stroman,2016-09-03,1,Virginia Tech,,Liberty,W,greg-stroman-1,2.0,0.0,0.0,1.0
Derrick Tindal,2016-09-03,1,Wisconsin,N,Louisiana State,W,derrick-tindal-1,1.0,43.0,0.0,1.0
Aaron Townsend,2016-09-03,1,Louisiana-Monroe,,Southern,W,aaron-townsend-1,1.0,0.0,0.0,0.0
Tre'Davious White,2016-09-03,1,Louisiana State,N,Wisconsin,L,tredavious-white-1,1.0,21.0,1.0,1.0
Keyan Williams,2016-09-03,1,Nebraska,,Fresno State,W,keyan-williams-1,1.0,0.0,0.0,0.0
Priest Willis,2016-09-03,1,Texas A&M,,UCLA,W,priest-willis-1,1.0,13.0,0.0,1.0
Xavier Woods,2016-09-03,1,Louisiana Tech,@,Arkansas,L,xavier-woods-1,1.0,0.0,0.0,0.0
Shaun Crawford,2016-09-04,1,Notre Dame,@,Texas,L,shaun-crawford-1,1.0,22.0,0.0,0.0
Aaron Young,2016-09-04,1,Old Dominion,,Hampton,W,aaron-young-2,1.0,15.0,1.0,0.0
Derwin James,2016-09-05,1,Florida State,N,Mississippi,W,derwin-james-1,1.0,0.0,0.0,0.0
Marcus Lewis,2016-09-05,1,Florida State,N,Mississippi,W,marcus-lewis-2,1.0,0.0,0.0,0.0
Tarvarus McFadden,2016-09-05,1,Florida State,N,Mississippi,W,tarvarus-mcfadden-1,1.0,0.0,0.0,1.0
Jaire Alexander,2016-09-09,2,Louisville,@,Syracuse,W,jaire-alexander-1,1.0,0.0,0.0,0.0
Jermaine Carter Jr.,2016-09-09,2,Maryland,@,Florida International,W,jermaine-carter-jr-1,1.0,14.0,1.0,0.0
Daivon Ellison,2016-09-09,2,Syracuse,,Louisville,L,daivon-ellison-1,1.0,50.0,0.0,0.0
Derrick Baity,2016-09-10,2,Kentucky,@,Florida,L,derrick-baity-1,1.0,10.0,0.0,1.0
Marcelino Ball,2016-09-10,2,Indiana,,Ball State,W,marcelino-ball-1,1.0,0.0,0.0,0.0
Dominic Barnes,2016-09-10,2,San Jose State,,Portland State,W,dominic-barnes-1,1.0,0.0,0.0,0.0
Al-Rasheed Benton,2016-09-10,2,West Virginia,,Youngstown State,W,al-rasheed-benton-1,1.0,13.0,0.0,0.0
Francis Bernard,2016-09-10,2,Brigham Young,@,Utah,L,francis-bernard-1,1.0,0.0,0.0,1.0
Juwuan Briscoe,2016-09-10,2,Georgia,,Nicholls State,W,juwuan-briscoe-1,1.0,0.0,0.0,0.0
Joey Burkett,2016-09-10,2,Missouri,,Eastern Michigan,W,joey-burkett-1,1.0,1.0,1.0,0.0
Oren Burks,2016-09-10,2,Vanderbilt,,Middle Tennessee State,W,oren-burks-1,1.0,59.0,0.0,3.0
Andre Chachere,2016-09-10,2,San Jose State,,Portland State,W,andre-chachere-1,2.0,63.0,0.0,0.0
Sean Chandler,2016-09-10,2,Temple,,Stony Brook,W,sean-chandler-2,1.0,0.0,0.0,0.0
Gareon Conley,2016-09-10,2,Ohio State,,Tulsa,W,gareon-conley-1,1.0,0.0,0.0,0.0
Josh Cox,2016-09-10,2,Central Michigan,@,Oklahoma State,W,josh-cox-1,1.0,0.0,0.0,0.0
Kedrick Davis,2016-09-10,2,UNC Charlotte,,Elon,W,kedrick-davis-1,1.0,2.0,0.0,1.0
Ben DeLuca,2016-09-10,2,UNC Charlotte,,Elon,W,ben-deluca-1,1.0,0.0,0.0,1.0
Clifton Duck,2016-09-10,2,Appalachian State,,Old Dominion,W,clifton-duck-1,1.0,0.0,0.0,0.0
Alex Duncan,2016-09-10,2,UNC Charlotte,,Elon,W,alex-duncan-1,1.0,0.0,0.0,0.0
Brooks Ellis,2016-09-10,2,Arkansas,@,Texas Christian,W,brooks-ellis-1,1.0,47.0,1.0,0.0
Jamal Ellis,2016-09-10,2,Fresno State,,Sacramento State,W,jamal-ellis-2,1.0,0.0,0.0,0.0
Noel Ellis,2016-09-10,2,Texas A&M,,Prairie View A&M,W,noel-ellis-2,1.0,0.0,0.0,0.0
Demetrius Flannigan-Fowles,2016-09-10,2,Arizona,,Grambling State,W,demetrius-flannigan-fowles-1,1.0,1.0,0.0,0.0
Nathan Gerry,2016-09-10,2,Nebraska,,Wyoming,W,nathan-gerry-1,2.0,8.0,0.0,1.0
Tyrell Gilbert,2016-09-10,2,Cincinnati,@,Purdue,W,tyrell-gilbert-1,1.0,26.0,0.0,0.0
Joe Giles-Harris,2016-09-10,2,Duke,,Wake Forest,L,joe-giles-harris-1,1.0,3.0,0.0,0.0
Tyquwan Glass,2016-09-10,2,Fresno State,,Sacramento State,W,tyquwan-glass-1,1.0,0.0,0.0,2.0
Randall Goforth,2016-09-10,2,UCLA,,Nevada-Las Vegas,W,randall-goforth-1,2.0,49.0,0.0,3.0
Malik Golden,2016-09-10,2,Penn State,@,Pittsburgh,L,malik-golden-1,1.0,8.0,0.0,0.0
Davion Hall,2016-09-10,2,Baylor,,Southern Methodist,W,davion-hall-1,1.0,62.0,0.0,1.0
Terrill Hanks,2016-09-10,2,New Mexico State,,New Mexico,W,terrill-hanks-1,1.0,8.0,0.0,0.0
William Harris,2016-09-10,2,Boston College,@,Massachusetts,W,william-harris-4,1.0,0.0,0.0,0.0
Ronnie Harrison,2016-09-10,2,Alabama,,Western Kentucky,W,ronnie-harrison-1,1.0,6.0,0.0,0.0
Montre Hartage,2016-09-10,2,Northwestern,,Illinois State,L,montre-hartage-1,1.0,0.0,0.0,0.0
De'Chavon Hayes,2016-09-10,2,Arizona State,,Texas Tech,W,dechavon-hayes-1,2.0,19.0,0.0,0.0
T.J. Holloman,2016-09-10,2,South Carolina,@,Mississippi State,L,tj-holloman-1,1.0,16.0,0.0,0.0
Malik Hooker,2016-09-10,2,Ohio State,,Tulsa,W,malik-hooker-1,1.0,26.0,1.0,1.0
Tyler Horton,2016-09-10,2,Boise State,,Washington State,W,tyler-horton-1,1.0,85.0,1.0,0.0
Shane Huber,2016-09-10,2,Massachusetts,,Boston College,L,shane-huber-1,1.0,27.0,0.0,0.0
Donte Jackson,2016-09-10,2,Louisiana State,,Jacksonville State,W,donte-jackson-1,1.0,40.0,0.0,1.0
Eddie Jackson,2016-09-10,2,Alabama,,Western Kentucky,W,eddie-jackson-6,1.0,55.0,1.0,1.0
Rayshawn Jenkins,2016-09-10,2,Miami (FL),,Florida Atlantic,W,rayshawn-jenkins-1,1.0,0.0,0.0,0.0
Kendall Johnson,2016-09-10,2,Nevada,@,Notre Dame,L,kendall-johnson-1,1.0,0.0,0.0,1.0
Chris Jones,2016-09-10,2,Nebraska,,Wyoming,W,chris-jones-12,1.0,27.0,0.0,0.0
Jarron Jones,2016-09-10,2,Notre Dame,,Nevada,W,jarron-jones-1,1.0,0.0,0.0,0.0
Kendall Joseph,2016-09-10,2,Clemson,,Troy,W,kendall-joseph-1,1.0,0.0,0.0,0.0
Tony Julmisse,2016-09-10,2,Colorado,,Idaho State,W,tony-julmisse-1,1.0,1.0,0.0,0.0
Damontae Kazee,2016-09-10,2,San Diego State,,California,W,damontae-kazee-1,1.0,0.0,0.0,3.0
Kameron Kelly,2016-09-10,2,San Diego State,,California,W,kameron-kelly-1,1.0,0.0,0.0,1.0
Ronley Lakalaka,2016-09-10,2,San Diego State,,California,W,ronley-lakalaka-1,1.0,9.0,1.0,0.0
Marshon Lattimore,2016-09-10,2,Ohio State,,Tulsa,W,marshon-lattimore-1,2.0,40.0,1.0,0.0
Ryan Lewis,2016-09-10,2,Pittsburgh,,Penn State,W,ryan-lewis-2,1.0,0.0,0.0,0.0
Jessie Liptrot,2016-09-10,2,Georgia Southern,@,South Alabama,W,jessie-liptrot-1,1.0,0.0,0.0,0.0
Shalom Luani,2016-09-10,2,Washington State,@,Boise State,L,shalom-luani-1,2.0,45.0,0.0,0.0
Nico Marley,2016-09-10,2,Tulane,,Southern,W,nico-marley-1,1.0,0.0,0.0,0.0
Marcus Maye,2016-09-10,2,Florida,,Kentucky,W,marcus-maye-1,1.0,6.0,0.0,0.0
Jarvais McCall,2016-09-10,2,Arizona,,Grambling State,W,jarvais-mccall-1,1.0,6.0,0.0,0.0
Kishawn McClain,2016-09-10,2,North Texas,,Bethune-Cookman,W,kishawn-mcclain-1,1.0,18.0,0.0,0.0
Jared McGee,2016-09-10,2,Northwestern,,Illinois State,L,jared-mcgee-1,1.0,25.0,0.0,0.0
Leon McQuay III,2016-09-10,2,Southern California,,Utah State,W,leon-mcquay-iii-1,1.0,0.0,0.0,0.0
Juantez McRae,2016-09-10,2,Kent State,,North Carolina A&T,L,juantez-mcrae-1,1.0,0.0,0.0,0.0
Darrion Millines,2016-09-10,2,Southern Methodist,@,Baylor,L,darrion-millines-1,1.0,26.0,0.0,2.0
De'Andre Montgomery,2016-09-10,2,Miami (OH),,Eastern Illinois,L,deandre-montgomery-1,1.0,0.0,0.0,0.0
Najee Murray,2016-09-10,2,Kent State,,North Carolina A&T,L,najee-murray-1,1.0,0.0,0.0,1.0
Leo Musso,2016-09-10,2,Wisconsin,,Akron,W,leo-musso-1,1.0,0.0,0.0,0.0
Kai Nacua,2016-09-10,2,Brigham Young,@,Utah,L,kai-nacua-1,2.0,11.0,0.0,0.0
Corey Neely,2016-09-10,1,Marshall,,Morgan State,W,corey-neely-1,1.0,0.0,0.0,0.0
Parry Nickerson,2016-09-10,2,Tulane,,Southern,W,parry-nickerson-1,1.0,96.0,1.0,0.0
Ben Niemann,2016-09-10,2,Iowa,,Iowa State,W,ben-niemann-1,1.0,3.0,0.0,0.0
Connor O'Brien,2016-09-10,2,Washington,,Idaho,W,connor-obrien-1,1.0,46.0,1.0,0.0
Dorian O'Daniel,2016-09-10,2,Clemson,,Troy,W,dorian-odaniel-1,1.0,1.0,0.0,0.0
Khalil Oliver,2016-09-10,2,Oregon,,Virginia,W,khalil-oliver-1,1.0,16.0,0.0,0.0
Nate Ozdemir,2016-09-10,2,Florida Atlantic,@,Miami (FL),L,nate-ozdemir-1,1.0,6.0,0.0,0.0
Aarion Penton,2016-09-10,2,Missouri,,Eastern Michigan,W,aarion-penton-2,1.0,63.0,0.0,3.0
Jamal Peters,2016-09-10,2,Mississippi State,,South Carolina,W,jamal-peters-1,1.0,0.0,0.0,0.0
Reginald Porter,2016-09-10,2,Utah,,Brigham Young,W,reginald-porter-1,1.0,1.0,0.0,0.0
Evan Rambo,2016-09-10,2,California,@,San Diego State,L,evan-rambo-1,1.0,0.0,0.0,0.0
Delvon Randall,2016-09-10,2,Temple,,Stony Brook,W,delvon-randall-1,1.0,19.0,0.0,0.0
Mook Reynolds,2016-09-10,2,Virginia Tech,N,Tennessee,L,mook-reynolds-1,1.0,3.0,0.0,0.0
Ramon Richards,2016-09-10,2,Oklahoma State,,Central Michigan,L,ramon-richards-1,1.0,-1.0,0.0,0.0
Jontrell Rocquemore,2016-09-10,2,Utah State,@,Southern California,L,jontrell-rocquemore-1,1.0,0.0,0.0,0.0
Jalen Rogers,2016-09-10,3,Hawaii,,Tennessee-Martin,W,jalen-rogers-1,1.0,0.0,0.0,1.0
Cedarius Rookard,2016-09-10,2,Troy,@,Clemson,L,cedarius-rookard-1,1.0,31.0,0.0,1.0
Jalen Rountree,2016-09-10,2,Troy,@,Clemson,L,jalen-rountree-1,1.0,25.0,0.0,0.0
Dominick Sanders,2016-09-10,2,Georgia,,Nicholls State,W,dominick-sanders-1,1.0,0.0,0.0,0.0
Brenden Schooler,2016-09-10,2,Oregon,,Virginia,W,brenden-schooler-1,1.0,0.0,0.0,0.0
Braylin Scott,2016-09-10,2,Colorado State,,Texas-San Antonio,W,braylin-scott-1,1.0,2.0,0.0,0.0
Anthony Smithson,2016-09-10,2,Kansas,,Ohio,L,anthony-smithson-1,1.0,0.0,0.0,2.0
Andrew Soroh,2016-09-10,2,Florida Atlantic,@,Miami (FL),L,andrew-soroh-1,1.0,0.0,0.0,0.0
Orion Stewart,2016-09-10,2,Baylor,,Southern Methodist,W,orion-stewart-1,2.0,33.0,1.0,0.0
Jalen Tabor,2016-09-10,2,Florida,,Kentucky,W,jalen-tabor-1,1.0,0.0,0.0,0.0
Sunia Tauteoli,2016-09-10,2,Utah,,Brigham Young,W,sunia-tauteoli-1,2.0,41.0,1.0,0.0
Jahlani Tavai,2016-09-10,3,Hawaii,,Tennessee-Martin,W,jahlani-tavai-1,1.0,0.0,0.0,0.0
Alex Thomas,2016-09-10,2,Cincinnati,@,Purdue,W,alex-thomas-2,1.0,0.0,0.0,1.0
Jeremy Timpf,2016-09-10,2,Army,,Rice,W,jeremy-timpf-1,1.0,0.0,0.0,0.0
Jack Tocho,2016-09-10,2,North Carolina State,@,East Carolina,L,jack-tocho-1,1.0,0.0,0.0,1.0
Mike Tyson,2016-09-10,2,Cincinnati,@,Purdue,W,mike-tyson-2,3.0,27.0,0.0,0.0
Benny Walls,2016-09-10,2,Temple,,Stony Brook,W,benny-walls-1,1.0,0.0,0.0,0.0
Brad Watson,2016-09-10,2,Wake Forest,@,Duke,W,brad-watson-1,1.0,7.0,0.0,0.0
Isaiah Wharton,2016-09-10,2,Rutgers,,Howard,W,isaiah-wharton-1,1.0,0.0,0.0,0.0
Charleston White,2016-09-10,2,Washington State,@,Boise State,L,charleston-white-1,1.0,0.0,0.0,0.0
Jace Whittaker,2016-09-10,2,Arizona,,Grambling State,W,jace-whittaker-1,1.0,22.0,0.0,0.0
Aaron Williams,2016-09-10,2,Nebraska,,Wyoming,W,aaron-williams-10,1.0,4.0,0.0,1.0
Denzel Williams,2016-09-10,2,Old Dominion,@,Appalachian State,L,denzel-williams-1,1.0,0.0,0.0,0.0
Jalen Williams,2016-09-10,2,Clemson,,Troy,W,jalen-williams-4,1.0,12.0,0.0,0.0
Keyan Williams,2016-09-10,2,Nebraska,,Wyoming,W,keyan-williams-1,1.0,0.0,0.0,0.0
Mayne Williams,2016-09-10,2,Ohio,@,Kansas,W,mayne-williams-1,1.0,0.0,0.0,0.0
Quincy Wilson,2016-09-10,2,Florida,,Kentucky,W,quincy-wilson-2,1.0,2.0,0.0,0.0
Andrew Wingard,2016-09-10,2,Wyoming,@,Nebraska,L,andrew-wingard-1,1.0,13.0,0.0,0.0
Jordan Wyatt,2016-09-10,2,Southern Methodist,@,Baylor,L,jordan-wyatt-1,1.0,28.0,0.0,0.0
Grant Coleman,2016-09-15,3,Cincinnati,,Houston,L,grant-coleman-1,1.0,11.0,0.0,0.0
Steven Taylor,2016-09-15,3,Houston,@,Cincinnati,W,steven-taylor-1,1.0,74.0,1.0,0.0
Alex Thomas,2016-09-15,3,Cincinnati,,Houston,L,alex-thomas-2,1.0,22.0,0.0,1.0
Howard Wilson,2016-09-15,3,Houston,@,Cincinnati,W,howard-wilson-1,2.0,28.0,1.0,1.0
J.T. Blasingame,2016-09-16,3,Rice,,Baylor,L,jt-blasingame-1,1.0,0.0,0.0,0.0
Nate Gaines,2016-09-16,3,Texas-San Antonio,,Arizona State,L,nate-gaines-1,1.0,0.0,0.0,1.0
Dallin Leavitt,2016-09-16,3,Utah State,,Arkansas State,W,dallin-leavitt-1,1.0,0.0,0.0,0.0
Jontrell Rocquemore,2016-09-16,3,Utah State,,Arkansas State,W,jontrell-rocquemore-1,1.0,19.0,0.0,0.0
Blaise Taylor,2016-09-16,3,Arkansas State,@,Utah State,L,blaise-taylor-1,1.0,0.0,0.0,1.0
Kendall Adams,2016-09-17,2,Kansas State,,Florida Atlantic,W,kendall-adams-1,1.0,15.0,0.0,0.0
Adonis Alexander,2016-09-17,3,Virginia Tech,,Boston College,W,adonis-alexander-1,1.0,0.0,0.0,1.0
Mycial Allen,2016-09-17,3,Northern Illinois,,San Diego State,L,mycial-allen-1,1.0,8.0,0.0,0.0
Brandon Arnold,2016-09-17,2,Oregon State,,Idaho State,W,brandon-arnold-1,1.0,43.0,0.0,0.0
Derrick Baity,2016-09-17,3,Kentucky,,New Mexico State,W,derrick-baity-1,1.0,0.0,0.0,0.0
Jerome Baker,2016-09-17,3,Ohio State,@,Oklahoma,W,jerome-baker-1,1.0,68.0,1.0,0.0
Breon Borders,2016-09-17,3,Duke,@,Northwestern,L,breon-borders-1,1.0,0.0,0.0,4.0
Juwuan Briscoe,2016-09-17,3,Georgia,@,Missouri,W,juwuan-briscoe-1,1.0,18.0,0.0,1.0
Nate Brooks,2016-09-17,3,North Texas,@,Florida,L,nate-brooks-3,1.0,12.0,0.0,2.0
Kyron Brown,2016-09-17,3,Akron,@,Marshall,W,kyron-brown-1,1.0,34.0,0.0,0.0
Sean Bunting,2016-09-17,3,Central Michigan,,Nevada-Las Vegas,W,sean-bunting-1,1.0,16.0,0.0,1.0
Rodney Clemons,2016-09-17,3,Southern Methodist,,Liberty,W,rodney-clemons-1,1.0,21.0,0.0,0.0
Noor Davis,2016-09-17,2,Stanford,,Southern California,W,noor-davis-1,1.0,8.0,0.0,0.0
Treston Decoud,2016-09-17,2,Oregon State,,Idaho State,W,treston-decoud-1,2.0,13.0,0.0,2.0
Rashad Dillard,2016-09-17,3,Troy,@,Southern Mississippi,W,rashad-dillard-1,1.0,3.0,0.0,0.0
Ukeme Eligwe,2016-09-17,3,Georgia Southern,,Louisiana-Monroe,W,ukeme-eligwe-1,1.0,0.0,0.0,0.0
Raynard Felton,2016-09-17,3,Middle Tennessee State,@,Bowling Green State,W,raynard-felton-1,1.0,19.0,0.0,0.0
