Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Dustin Osborn,2005-09-03,1,Colorado State,@,Colorado,L,1,12,12.0,0,dustin-osborn-1
Mark Philmore,2005-09-03,1,Northwestern,,Ohio,W,1,10,10.0,0,mark-philmore-1
Jon Piorkowski,2005-09-03,1,Baylor,@,Southern Methodist,W,1,0,0.0,0,jon-piorkowski-1
Shatone Powers,2005-09-03,1,Northern Illinois,@,Michigan,L,1,1,1.0,0,shatone-powers-1
Tyrone Prothro,2005-09-03,1,Alabama,,Middle Tennessee State,W,3,39,13.0,0,tyrone-prothro-1
Jejuan Rankins,2005-09-03,1,Oklahoma,,Texas Christian,L,2,22,11.0,0,jejuan-rankins-1
Ryne Robinson,2005-09-03,1,Miami (OH),@,Ohio State,L,1,10,10.0,0,ryne-robinson-1
Stephone Robinson,2005-09-03,1,Colorado,,Colorado State,W,2,16,8.0,0,stephone-robinson-1
Shaun Rochon,2005-09-03,1,Baylor,@,Southern Methodist,W,2,-9,-4.5,0,shaun-rochon-1
Aaron Ross,2005-09-03,1,Texas,,Louisiana,W,5,106,21.2,0,aaron-ross-1
Charles Sharon,2005-09-03,1,Bowling Green State,@,Wisconsin,L,2,49,24.5,0,charles-sharon-1
Austin Smith,2005-09-03,1,Boise State,@,Georgia,L,2,4,2.0,0,austin-smith-1
Tre Smith,2005-09-03,1,Auburn,,Georgia Tech,L,1,12,12.0,0,tre-smith-1
Sammie Stroughter,2005-09-03,1,Oregon State,,Portland State,W,4,12,3.0,0,sammie-stroughter-1
Chansi Stuckey,2005-09-03,1,Clemson,,Texas A&M,W,2,53,26.5,1,chansi-stuckey-1
Chris Sutton,2005-09-03,1,Air Force,@,Washington,W,2,13,6.5,0,chris-sutton-1
Jason Tomlinson,2005-09-03,1,Navy,N,Maryland,L,1,7,7.0,0,jason-tomlinson-1
Gary Vincent,2005-09-03,1,Arkansas State,@,Missouri,L,1,1,1.0,0,gary-vincent-1
Jo Jo Walker,2005-09-03,1,Maryland,N,Navy,W,1,9,9.0,0,jo-jo-walker-1
Blake Warren,2005-09-03,1,Southern Methodist,,Baylor,L,2,35,17.5,0,blake-warren-1
Brandon Williams,2005-09-03,1,Wisconsin,,Bowling Green State,W,1,19,19.0,0,brandon-williams-6
Travis Williams,2005-09-03,1,East Carolina,,Duke,W,2,53,26.5,0,travis-williams-1
Tom Zbikowski,2005-09-03,1,Notre Dame,@,Pittsburgh,W,1,23,23.0,0,tom-zbikowski-1
J.J. Bedle,2005-09-04,1,Syracuse,,West Virginia,L,1,20,20.0,0,jj-bedle-1
Darrell Blackman,2005-09-04,1,North Carolina State,,Virginia Tech,L,2,15,7.5,0,darrell-blackman-1
Robert Haskins,2005-09-04,1,Louisville,@,Kentucky,W,1,20,20.0,0,robert-haskins-1
Montrell Jones,2005-09-04,1,Louisville,@,Kentucky,W,1,0,0.0,0,montrell-jones-1
Antonio Lewis,2005-09-04,1,West Virginia,@,Syracuse,W,1,19,19.0,0,antonio-lewis-1
Anthony Mims,2005-09-04,1,West Virginia,@,Syracuse,W,1,6,6.0,0,anthony-mims-1
Vaughn Rivers,2005-09-04,1,West Virginia,@,Syracuse,W,1,8,8.0,0,vaughn-rivers-1
Eddie Royal,2005-09-04,1,Virginia Tech,@,North Carolina State,W,1,19,19.0,0,eddie-royal-1
Mike Espy,2005-09-05,1,Mississippi,@,Memphis,W,5,37,7.4,0,mike-espy-1
Gabriel Fulbright,2005-09-05,1,New Mexico,,Nevada-Las Vegas,W,3,28,9.3,0,gabriel-fulbright-1
Devin Hester,2005-09-05,1,Miami (FL),@,Florida State,L,1,3,3.0,0,devin-hester-1
Tremayne Kirkland,2005-09-05,1,Nevada-Las Vegas,@,New Mexico,L,1,15,15.0,0,tremayne-kirkland-1
Brandon McDonald,2005-09-05,1,Memphis,,Mississippi,L,5,33,6.6,0,brandon-mcdonald-1
Lawrence Timmons,2005-09-05,1,Florida State,,Miami (FL),W,1,27,27.0,0,lawrence-timmons-1
Leon Washington,2005-09-05,1,Florida State,,Miami (FL),W,2,22,11.0,0,leon-washington-1
Casey McGahee,2005-09-08,2,Florida Atlantic,,Oklahoma State,L,2,16,8.0,0,casey-mcgahee-1
Daniel McLemore,2005-09-08,2,Oklahoma State,@,Florida Atlantic,W,2,13,6.5,0,daniel-mclemore-1
Michael Bumpus,2005-09-09,2,Washington State,@,Nevada,W,5,157,31.4,1,michael-bumpus-1
Lorenzo Bursey Jr.,2005-09-09,2,Washington State,@,Nevada,W,2,6,3.0,0,lorenzo-bursey-jr-1
Dion Byrum,2005-09-09,2,Ohio,,Pittsburgh,W,5,55,11.0,0,dion-byrum-1
Mark Parson,2005-09-09,2,Ohio,,Pittsburgh,W,1,7,7.0,0,mark-parson-1
Darrelle Revis,2005-09-09,2,Pittsburgh,@,Ohio,L,4,26,6.5,0,darrelle-revis-1
Kevin Stanley,2005-09-09,1,Nevada,,Washington State,L,1,2,2.0,0,kevin-stanley-1
Michael Adams,2005-09-10,2,Louisiana,@,Eastern Michigan,L,1,1,1.0,0,michael-adams-3
Danny Amendola,2005-09-10,1,Texas Tech,,Florida International,W,3,57,19.0,0,danny-amendola-1
Willie Andrews,2005-09-10,2,Baylor,,Samford,W,3,42,14.0,0,willie-andrews-1
Dominique Barber,2005-09-10,2,Minnesota,,Colorado State,W,1,12,12.0,0,dominique-barber-1
Ryan Baum,2005-09-10,2,Iowa State,,Iowa,W,3,26,8.7,0,ryan-baum-1
J.J. Bedle,2005-09-10,2,Syracuse,,Buffalo,W,4,0,0.0,0,jj-bedle-1
Earl Bennett,2005-09-10,2,Vanderbilt,@,Arkansas,W,1,15,15.0,0,earl-bennett-1
Lance Bennett,2005-09-10,2,Indiana,,Nicholls State,W,2,5,2.5,0,lance-bennett-1
Kyle Bissinger,2005-09-10,2,Alabama-Birmingham,@,Troy,W,1,10,10.0,0,kyle-bissinger-1
Will Blackmon,2005-09-10,2,Boston College,,Army,W,1,5,5.0,0,will-blackmon-1
Steve Breaston,2005-09-10,2,Michigan,,Notre Dame,L,6,31,5.2,0,steve-breaston-1
Kyle Brown,2005-09-10,2,Michigan State,,Hawaii,W,1,14,14.0,0,kyle-brown-2
Vernell Brown,2005-09-10,2,Florida,,Louisiana Tech,W,5,8,1.6,0,vernell-brown-1
Keenan Burton,2005-09-10,2,Kentucky,,Idaho State,W,1,30,30.0,0,keenan-burton-1
Victor Butler,2005-09-10,2,Oregon State,,Boise State,W,1,9,9.0,0,victor-butler-1
Gill Byrd,2005-09-10,2,New Mexico State,@,Colorado,L,1,5,5.0,0,gill-byrd-1
Jackie Chambers,2005-09-10,2,South Florida,,Florida A&M,W,4,108,27.0,0,jackie-chambers-1
Pat Clark,2005-09-10,2,Georgia Tech,,North Carolina,W,4,18,4.5,0,pat-clark-1
Michael Coe,2005-09-10,2,Arkansas,,Vanderbilt,L,4,2,0.5,0,michael-coe-1
Marquice Cole,2005-09-10,2,Northwestern,,Northern Illinois,W,2,101,50.5,1,marquice-cole-1
Drew Coleman,2005-09-10,2,Texas Christian,@,Southern Methodist,L,1,4,4.0,0,drew-coleman-1
Clarence Cunningham,2005-09-10,2,San Jose State,@,Illinois,L,1,24,24.0,0,clarence-cunningham-1
Mike Daniels,2005-09-10,2,Cincinnati,@,Penn State,L,2,21,10.5,0,mike-daniels-1
Larry Davenport,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,1,8,8.0,0,larry-davenport-1
Dave Dawson,2005-09-10,2,Buffalo,@,Syracuse,L,1,-5,-5.0,0,dave-dawson-1
Jon Drager,2005-09-10,2,Kent State,,Southeast Missouri State,W,5,65,13.0,0,jon-drager-1
Maurice Drew,2005-09-10,2,UCLA,,Rice,W,2,66,33.0,1,maurice-drew-1
Robert Dunn,2005-09-10,2,Auburn,,Mississippi State,W,1,12,12.0,0,robert-dunn-1
Kirk Elsworth,2005-09-10,2,Western Michigan,@,Toledo,L,1,14,14.0,0,kirk-elsworth-1
Julius Eppinger,2005-09-10,2,Florida International,@,Texas Tech,L,1,1,1.0,0,julius-eppinger-1
Jasper Faulk,2005-09-10,1,Southern Mississippi,@,Alabama,L,2,38,19.0,0,jasper-faulk-1
Thomas Flowers,2005-09-10,2,Georgia,,South Carolina,W,1,5,5.0,0,thomas-flowers-1
Freddie Franklin,2005-09-10,1,Louisiana Tech,@,Florida,L,1,0,0.0,0,freddie-franklin-1
Ted Ginn Jr.,2005-09-10,2,Ohio State,,Texas,L,1,8,8.0,0,ted-ginn-jr-1
Earl Goldsmith,2005-09-10,2,Missouri,,New Mexico,L,2,11,5.5,0,earl-goldsmith-1
Charles Gordon,2005-09-10,2,Kansas,,Appalachian State,W,3,56,18.7,0,charles-gordon-1
Steve Gregory,2005-09-10,2,Syracuse,,Buffalo,W,1,7,7.0,0,steve-gregory-1
Chad Hall,2005-09-10,2,Air Force,,San Diego State,W,1,8,8.0,0,chad-hall-1
E.B. Halsey,2005-09-10,2,Illinois,,San Jose State,W,4,19,4.8,0,eb-halsey-1
Brian Hare,2005-09-10,1,Purdue,,Akron,W,4,10,2.5,0,brian-hare-1
Chris Henry,2005-09-10,2,Middle Tennessee State,,North Texas,L,2,-1,-0.5,0,chris-henry-2
Jessie Hester Jr.,2005-09-10,2,South Florida,,Florida A&M,W,1,16,16.0,0,jessie-hester-jr-1
Jacob Hester,2005-09-10,1,Louisiana State,@,Arizona State,W,1,11,11.0,0,jacob-hester-1
B.J. Hill,2005-09-10,2,Ball State,,Bowling Green State,L,3,9,3.0,0,bj-hill-2
Ed Hinkel,2005-09-10,2,Iowa,@,Iowa State,L,1,11,11.0,0,ed-hinkel-1
Domenik Hixon,2005-09-10,1,Akron,@,Purdue,L,2,-2,-1.0,0,domenik-hixon-1
Lendy Holmes,2005-09-10,2,Oklahoma,,Tulsa,W,2,9,4.5,0,lendy-holmes-1
Willie Idlette,2005-09-10,2,Wake Forest,@,Nebraska,L,3,23,7.7,0,willie-idlette-1
Mike Imoh,2005-09-10,2,Virginia Tech,@,Duke,W,4,35,8.8,0,mike-imoh-1
Amarri Jackson,2005-09-10,2,South Florida,,Florida A&M,W,2,46,23.0,0,amarri-jackson-1
Mike Jenkins,2005-09-10,2,South Florida,,Florida A&M,W,1,27,27.0,0,mike-jenkins-1
Adam Jennings,2005-09-10,1,Fresno State,,Weber State,W,3,64,21.3,0,adam-jennings-1
James Johnson,2005-09-10,2,Arkansas State,,Tennessee-Martin,W,5,130,26.0,1,james-johnson-2
Dominic Jones,2005-09-10,2,Minnesota,,Colorado State,W,5,73,14.6,0,dominic-jones-1
Felix Jones,2005-09-10,2,Arkansas,,Vanderbilt,L,1,11,11.0,0,felix-jones-1
James Jones,2005-09-10,2,San Jose State,@,Illinois,L,1,16,16.0,0,james-jones-3
Kevin Jones,2005-09-10,2,Arkansas State,,Tennessee-Martin,W,1,-3,-3.0,0,kevin-jones-2
Reggie Lindsey,2005-09-10,2,Alabama-Birmingham,@,Troy,W,1,2,2.0,0,reggie-lindsey-1
Jonathan Lowe,2005-09-10,2,Mississippi State,@,Auburn,L,4,34,8.5,0,jonathan-lowe-1
Calvin Lowry,2005-09-10,2,Penn State,,Cincinnati,W,2,27,13.5,0,calvin-lowry-1
Bryce Mahuika,2005-09-10,2,Brigham Young,,Eastern Illinois,W,3,15,5.0,0,bryce-mahuika-1
Antonio Malone,2005-09-10,2,Toledo,,Western Michigan,W,1,5,5.0,0,antonio-malone-1
Chris Markey,2005-09-10,2,UCLA,,Rice,W,1,7,7.0,0,chris-markey-1
David Marrero,2005-09-10,1,Stanford,@,Navy,W,5,15,3.0,0,david-marrero-1
Hoost Marsh,2005-09-10,2,Wyoming,,Louisiana-Monroe,W,4,26,6.5,0,hoost-marsh-1
J.J. McCoy,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,1,3,3.0,0,jj-mccoy-1
Leodis McKelvin,2005-09-10,2,Troy,,Alabama-Birmingham,L,4,88,22.0,1,leodis-mckelvin-1
Kenny McKinley,2005-09-10,2,South Carolina,@,Georgia,L,2,9,4.5,0,kenny-mckinley-1
Nathan Meikle,2005-09-10,2,Brigham Young,,Eastern Illinois,W,2,14,7.0,0,nathan-meikle-1
Jarvis Minton,2005-09-10,2,Wisconsin,,Temple,W,2,19,9.5,0,jarvis-minton-1
Tim Mixon,2005-09-10,2,California,@,Washington,W,2,18,9.0,0,tim-mixon-1
Ben Moffitt,2005-09-10,2,South Florida,,Florida A&M,W,1,12,12.0,0,ben-moffitt-1
Jermaine Moreira,2005-09-10,2,Kansas State,@,Marshall,W,2,-5,-2.5,0,jermaine-moreira-1
Josh Morgan,2005-09-10,2,Virginia Tech,@,Duke,W,3,81,27.0,0,josh-morgan-2
Terrence Nunn,2005-09-10,2,Nebraska,,Wake Forest,W,1,3,3.0,0,terrence-nunn-1
Steve Odom,2005-09-10,2,Toledo,,Western Michigan,W,4,26,6.5,0,steve-odom-1
Dustin Osborn,2005-09-10,2,Colorado State,@,Minnesota,L,2,17,8.5,0,dustin-osborn-1
Justin Phinisee,2005-09-10,2,Oregon,,Montana,W,2,14,7.0,0,justin-phinisee-1
Bernard Pollard,2005-09-10,1,Purdue,,Akron,W,1,12,12.0,0,bernard-pollard-1
Roshawn Pope,2005-09-10,2,Houston,,Sam Houston State,W,1,3,3.0,0,roshawn-pope-1
Shatone Powers,2005-09-10,2,Northern Illinois,@,Northwestern,L,1,17,17.0,0,shatone-powers-1
Tyrone Prothro,2005-09-10,2,Alabama,,Southern Mississippi,W,4,34,8.5,0,tyrone-prothro-1
Johnny Quinn,2005-09-10,1,North Texas,@,Middle Tennessee State,W,1,-2,-2.0,0,johnny-quinn-1
Marcus Randle El,2005-09-10,2,Wisconsin,,Temple,W,3,47,15.7,0,marcus-randle-el-1
Terry Richardson,2005-09-10,2,Arizona State,,Louisiana State,L,2,14,7.0,0,terry-richardson-1
Trumaine Riley,2005-09-10,2,Eastern Michigan,,Louisiana,W,2,21,10.5,0,trumaine-riley-1
Bradley Robinson,2005-09-10,2,Middle Tennessee State,,North Texas,L,1,5,5.0,0,bradley-robinson-1
Kevin Robinson,2005-09-10,1,Utah State,@,Utah,L,2,8,4.0,0,kevin-robinson-1
Ryne Robinson,2005-09-10,2,Miami (OH),,Central Michigan,L,2,31,15.5,0,ryne-robinson-1
Stephone Robinson,2005-09-10,2,Colorado,,New Mexico State,W,3,36,12.0,0,stephone-robinson-1
Shaun Rochon,2005-09-10,2,Baylor,,Samford,W,2,100,50.0,1,shaun-rochon-1
Cory Rodgers,2005-09-10,2,Texas Christian,@,Southern Methodist,L,2,30,15.0,0,cory-rodgers-1
Aaron Ross,2005-09-10,2,Texas,@,Ohio State,W,1,1,1.0,0,aaron-ross-1
Fred Rouse,2005-09-10,2,Florida State,,Citadel,W,4,66,16.5,0,fred-rouse-1
Eddie Royal,2005-09-10,2,Virginia Tech,@,Duke,W,2,-1,-0.5,0,eddie-royal-1
Anthony Russo,2005-09-10,2,Washington,,California,L,3,6,2.0,0,anthony-russo-1
David Sanchez,2005-09-10,2,Connecticut,,Liberty,W,1,4,4.0,0,david-sanchez-1
Charles Sharon,2005-09-10,2,Bowling Green State,@,Ball State,W,4,29,7.3,0,charles-sharon-1
Austin Smith,2005-09-10,2,Boise State,@,Oregon State,L,3,17,5.7,0,austin-smith-1
Clifton Smith,2005-09-10,1,Fresno State,,Weber State,W,3,189,63.0,2,clifton-smith-2
Tre Smith,2005-09-10,2,Auburn,,Mississippi State,W,2,17,8.5,0,tre-smith-1
Syndric Steptoe,2005-09-10,2,Arizona,,Northern Arizona,W,2,20,10.0,0,syndric-steptoe-1
Sammie Stroughter,2005-09-10,2,Oregon State,,Boise State,W,3,24,8.0,0,sammie-stroughter-1
Chansi Stuckey,2005-09-10,2,Clemson,@,Maryland,W,2,25,12.5,0,chansi-stuckey-1
Chris Sutton,2005-09-10,2,Air Force,,San Diego State,W,1,12,12.0,0,chris-sutton-1
Brandon Tate,2005-09-10,1,North Carolina,@,Georgia Tech,L,4,47,11.8,0,brandon-tate-1
Larry Taylor,2005-09-10,2,Connecticut,,Liberty,W,2,3,1.5,0,larry-taylor-1
Jason Tomlinson,2005-09-10,2,Navy,,Stanford,L,1,0,0.0,0,jason-tomlinson-1
Jo Jo Walker,2005-09-10,2,Maryland,,Clemson,L,4,8,2.0,0,jo-jo-walker-1
Blake Warren,2005-09-10,2,Southern Methodist,,Texas Christian,W,1,9,9.0,0,blake-warren-1
Leon Washington,2005-09-10,2,Florida State,,Citadel,W,2,13,6.5,0,leon-washington-1
Kyle Weatherspoon,2005-09-10,2,Oregon,,Montana,W,1,0,0.0,0,kyle-weatherspoon-1
Eric Weddle,2005-09-10,2,Utah,,Utah State,W,5,44,8.8,0,eric-weddle-1
Scott Wesley,2005-09-10,1,Army,@,Boston College,L,3,25,8.3,0,scott-wesley-1
Brandon Williams,2005-09-10,2,Wisconsin,,Temple,W,4,105,26.3,1,brandon-williams-6
Wes Williams,2005-09-10,2,Idaho,@,Nevada-Las Vegas,L,4,11,2.8,0,wes-williams-1
Ricky Wilson,2005-09-10,2,Houston,,Sam Houston State,W,2,16,8.0,0,ricky-wilson-1
Tom Zbikowski,2005-09-10,2,Notre Dame,@,Michigan,W,1,19,19.0,0,tom-zbikowski-1
Drew Coleman,2005-09-15,3,Texas Christian,,Utah,W,2,15,7.5,0,drew-coleman-1
Cory Rodgers,2005-09-15,3,Texas Christian,,Utah,W,2,8,4.0,0,cory-rodgers-1
Eric Weddle,2005-09-15,3,Utah,@,Texas Christian,L,2,12,6.0,0,eric-weddle-1
Johnnie Lee Higgins Jr.,2005-09-16,2,Texas-El Paso,,Houston,W,2,41,20.5,0,johnnie-lee-higgins-jr-1
Bryant Tisdale,2005-09-16,2,Texas-El Paso,,Houston,W,1,12,12.0,0,bryant-tisdale-1
Brian Allbrooks,2005-09-17,3,Temple,,Toledo,L,1,5,5.0,0,brian-allbrooks-1
Danny Amendola,2005-09-17,2,Texas Tech,,Sam Houston State,W,4,46,11.5,0,danny-amendola-1
Willie Andrews,2005-09-17,3,Baylor,@,Army,W,1,25,25.0,0,willie-andrews-1
J.J. Bedle,2005-09-17,3,Syracuse,,Virginia,L,1,4,4.0,0,jj-bedle-1
Earl Bennett,2005-09-17,3,Vanderbilt,,Mississippi,W,2,22,11.0,0,earl-bennett-1
Darrell Blackman,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,2,21,10.5,0,darrell-blackman-1
Will Blackmon,2005-09-17,3,Boston College,,Florida State,L,1,0,0.0,0,will-blackmon-1
Steve Breaston,2005-09-17,3,Michigan,,Eastern Michigan,W,2,72,36.0,0,steve-breaston-1
Kyle Brown,2005-09-17,3,Michigan State,@,Notre Dame,W,2,6,3.0,0,kyle-brown-2
Vernell Brown,2005-09-17,3,Florida,,Tennessee,W,3,23,7.7,0,vernell-brown-1
Michael Bumpus,2005-09-17,3,Washington State,,Grambling State,W,2,13,6.5,0,michael-bumpus-1
