Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Tony Dixon,2007-09-22,4,Kentucky,@,Arkansas,W,2,43,21.5,0,tony-dixon-1
Ronnie Drummer,2007-09-22,4,Duke,@,Navy,L,1,13,13.0,0,ronnie-drummer-1
Jonathan Dwyer,2007-09-22,4,Georgia Tech,@,Virginia,L,2,50,25.0,0,jonathan-dwyer-1
Correy Earls,2007-09-22,4,Georgia Tech,@,Virginia,L,1,21,21.0,0,correy-earls-1
Diivory Edgecomb,2007-09-22,4,Florida Atlantic,@,North Texas,W,3,60,20.0,0,diivory-edgecomb-1
Zac Eldridge,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,1,8,8.0,0,zac-eldridge-1
Javier Estopinan,2007-09-22,4,Florida,@,Mississippi,W,1,12,12.0,0,javier-estopinan-1
Jamelle Eugene,2007-09-22,4,North Carolina State,,Clemson,L,3,55,18.3,0,jamelle-eugene-1
Jamaal Evans,2007-09-22,4,Georgia Tech,@,Virginia,L,1,32,32.0,0,jamaal-evans-1
Jason Evans,2007-09-22,3,Stanford,,Oregon,L,1,28,28.0,0,jason-evans-1
Mario Fannin,2007-09-22,4,Auburn,,New Mexico State,W,2,42,21.0,0,mario-fannin-1
Andre Flowers,2007-09-22,4,Kent State,@,Akron,L,3,70,23.3,0,andre-flowers-1
Jacob French,2007-09-22,4,San Jose State,@,Utah State,W,2,42,21.0,0,jacob-french-1
C.J. Gable,2007-09-22,3,Southern California,,Washington State,W,1,15,15.0,0,cj-gable-1
Dontayo Gage,2007-09-22,4,Eastern Michigan,,Howard,W,3,77,25.7,0,dontayo-gage-1
Chris Garrett,2007-09-22,4,Ohio,,Wyoming,L,3,145,48.3,1,chris-garrett-1
Anthony Gebhart,2007-09-22,4,Western Michigan,,Central Connecticut State,W,1,18,18.0,0,anthony-gebhart-1
Patrick George,2007-09-22,4,Northern Illinois,@,Idaho,W,2,26,13.0,0,patrick-george-1
David Gettis,2007-09-22,4,Baylor,@,Buffalo,W,1,18,18.0,0,david-gettis-1
David Gilreath,2007-09-22,4,Wisconsin,,Iowa,W,3,66,22.0,0,david-gilreath-1
Tonny Glynn,2007-09-22,4,New Mexico State,@,Auburn,L,3,35,11.7,0,tonny-glynn-1
Dominick Goodman,2007-09-22,4,Cincinnati,,Marshall,W,1,24,24.0,0,dominick-goodman-1
Billy Gorham,2007-09-22,4,Virginia Tech,,William & Mary,W,1,4,4.0,0,billy-gorham-1
Michael Grandberry,2007-09-22,3,Memphis,@,Central Florida,L,8,160,20.0,0,michael-grandberry-1
Marshay Green,2007-09-22,4,Mississippi,,Florida,L,6,159,26.5,0,marshay-green-1
Cortney Grixby,2007-09-22,4,Nebraska,,Ball State,W,4,78,19.5,0,cortney-grixby-1
Trent Guy,2007-09-22,4,Louisville,,Syracuse,L,1,17,17.0,0,trent-guy-1
Joe Haden,2007-09-22,4,Florida,@,Mississippi,W,1,18,18.0,0,joe-haden-1
Skyler Hagg,2007-09-22,4,Buffalo,,Baylor,L,4,59,14.8,0,skyler-hagg-1
Dewey Hale,2007-09-22,4,Idaho,,Northern Illinois,L,4,99,24.8,0,dewey-hale-2
Trippe Hale,2007-09-22,4,West Virginia,,East Carolina,W,1,14,14.0,0,trippe-hale-1
Chad Hall,2007-09-22,4,Air Force,@,Brigham Young,L,2,38,19.0,0,chad-hall-1
Matt Harding,2007-09-22,3,Tulane,,Southeastern Louisiana,W,1,13,13.0,0,matt-harding-1
Clifford Harris,2007-09-22,4,Duke,@,Navy,L,2,42,21.0,0,clifford-harris-1
Brandon Harrison,2007-09-22,4,Michigan,,Penn State,W,1,20,20.0,0,brandon-harrison-1
Dwayne Harrison,2007-09-22,4,Eastern Michigan,,Howard,W,1,2,2.0,0,dwayne-harrison-1
Andrew Hawkins,2007-09-22,4,Toledo,,Iowa State,W,2,36,18.0,0,andrew-hawkins-1
Lavelle Hawkins,2007-09-22,4,California,,Arizona,W,3,72,24.0,0,lavelle-hawkins-1
Jessie Henderson,2007-09-22,4,Southern Methodist,@,Texas Christian,L,4,82,20.5,0,jessie-henderson-1
Marcus Herford,2007-09-22,4,Kansas,,Florida International,W,2,55,27.5,0,marcus-herford-1
George Hill,2007-09-22,3,Colorado State,@,Houston,L,1,17,17.0,0,george-hill-1
Trindon Holliday,2007-09-22,4,Louisiana State,,South Carolina,W,1,20,20.0,0,trindon-holliday-1
Justin Hoskins,2007-09-22,4,Central Michigan,,North Dakota State,L,1,34,34.0,0,justin-hoskins-1
Harold Howell,2007-09-22,4,Minnesota,,Purdue,L,4,49,12.3,0,harold-howell-1
Robert Hughes,2007-09-22,4,Notre Dame,,Michigan State,L,1,15,15.0,0,robert-hughes-1
Nate Irving,2007-09-22,4,North Carolina State,,Clemson,L,1,22,22.0,0,nate-irving-1
Chris Ivory,2007-09-22,4,Washington State,@,Southern California,L,1,11,11.0,0,chris-ivory-1
Cory Jackson,2007-09-22,4,Maryland,@,Wake Forest,L,1,15,15.0,0,cory-jackson-1
Farod Jackson,2007-09-22,3,Arkansas,,Kentucky,L,1,5,5.0,0,farod-jackson-1
Terrell Jackson,2007-09-22,4,Buffalo,,Baylor,L,1,22,22.0,0,terrell-jackson-3
Brandon James,2007-09-22,4,Florida,@,Mississippi,W,3,93,31.0,0,brandon-james-1
Brandon Johnson,2007-09-22,4,Washington,@,UCLA,L,5,68,13.6,0,brandon-johnson-4
Chris Johnson,2007-09-22,4,East Carolina,@,West Virginia,L,4,102,25.5,0,chris-johnson-1
Taurus Johnson,2007-09-22,3,South Florida,,North Carolina,W,1,33,33.0,0,taurus-johnson-1
Derrell Johnson-Koulianos,2007-09-22,4,Iowa,@,Wisconsin,L,2,63,31.5,0,derrell-johnson-koulianos-1
Andre Jones,2007-09-22,4,Nebraska,,Ball State,W,3,63,21.0,0,andre-jones-1
Derrick Jones,2007-09-22,4,Oregon,@,Stanford,W,2,33,16.5,0,derrick-jones-1
Felix Jones,2007-09-22,3,Arkansas,,Kentucky,L,2,108,54.0,1,felix-jones-1
Jeremy Jones,2007-09-22,4,Mississippi State,,Gardner-Webb,W,1,0,0.0,0,jeremy-jones-1
Anthony Kimble,2007-09-22,3,Stanford,,Oregon,L,7,170,24.3,0,anthony-kimble-1
Johnie Kirton,2007-09-22,4,Washington,@,UCLA,L,1,5,5.0,0,johnie-kirton-1
Gerard Lawson,2007-09-22,4,Oregon State,@,Arizona State,L,9,195,21.7,0,gerard-lawson-1
Patrick Lee,2007-09-22,4,Auburn,,New Mexico State,W,1,21,21.0,0,patrick-lee-1
Aaron Lesue,2007-09-22,4,Utah State,,San Jose State,L,1,50,50.0,0,aaron-lesue-1
Troy Lewis,2007-09-22,4,Wyoming,@,Ohio,W,3,91,30.3,0,troy-lewis-1
Dominique Lindsay,2007-09-22,4,East Carolina,@,West Virginia,L,1,33,33.0,0,dominique-lindsay-1
Dante Love,2007-09-22,4,Ball State,@,Nebraska,L,3,64,21.3,0,dante-love-1
Jonathan Lowe,2007-09-22,4,Alabama,,Georgia,L,3,48,16.0,0,jonathan-lowe-1
Dicky Lyons,2007-09-22,4,Kentucky,@,Arkansas,W,2,50,25.0,0,dicky-lyons-1
Jeremy Maclin,2007-09-22,4,Missouri,,Illinois State,W,3,82,27.3,0,jeremy-maclin-1
Leslie Majors,2007-09-22,4,Indiana,,Illinois,L,4,55,13.8,0,leslie-majors-1
B.J. Manley,2007-09-22,4,Florida Atlantic,@,North Texas,W,2,37,18.5,0,bj-manley-1
Casey Marchbanks,2007-09-22,4,Rice,@,Texas,L,1,4,4.0,0,casey-marchbanks-1
Kevin Marion,2007-09-22,4,Wake Forest,,Maryland,W,2,14,7.0,0,kevin-marion-1
Jabari Marshall,2007-09-22,4,Duke,@,Navy,L,4,122,30.5,0,jabari-marshall-1
Donald Massey,2007-09-22,4,Texas Christian,,Southern Methodist,W,2,32,16.0,0,donald-massey-1
Brice McCain,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,3,61,20.3,0,brice-mccain-1
Darren McFadden,2007-09-22,3,Arkansas,,Kentucky,L,1,25,25.0,0,darren-mcfadden-1
Vondrell McGee,2007-09-22,4,Texas,,Rice,W,1,16,16.0,0,vondrell-mcgee-1
Tyrone McGraw,2007-09-22,3,Stanford,,Oregon,L,1,36,36.0,0,tyrone-mcgraw-1
Leodis McKelvin,2007-09-22,4,Troy,@,Louisiana,W,1,16,16.0,0,leodis-mckelvin-1
Sherrick McManis,2007-09-22,4,Northwestern,@,Ohio State,L,3,45,15.0,0,sherrick-mcmanis-1
Brandon Minor,2007-09-22,4,Michigan,,Penn State,W,2,51,25.5,0,brandon-minor-1
Devin Moore,2007-09-22,4,Wyoming,@,Ohio,W,3,59,19.7,0,devin-moore-1
Nick Moore,2007-09-22,4,Toledo,,Iowa State,W,1,12,12.0,0,nick-moore-3
Josh Morgan,2007-09-22,4,Virginia Tech,,William & Mary,W,1,31,31.0,0,josh-morgan-2
Dion Morton,2007-09-22,3,Colorado State,@,Houston,L,5,153,30.6,0,dion-morton-1
Dezman Moses,2007-09-22,4,Iowa,@,Wisconsin,L,1,13,13.0,0,dezman-moses-1
Ryan Mouton,2007-09-22,4,Hawaii,,Charleston Southern,W,3,149,49.7,1,ryan-mouton-1
Captain Munnerlyn,2007-09-22,4,South Carolina,@,Louisiana State,L,4,78,19.5,0,captain-munnerlyn-1
Jerome Murphy,2007-09-22,3,South Florida,,North Carolina,W,1,22,22.0,0,jerome-murphy-1
Michael Norris,2007-09-22,4,UCLA,,Washington,W,2,43,21.5,0,michael-norris-1
Jalen Parmele,2007-09-22,4,Toledo,,Iowa State,W,3,140,46.7,1,jalen-parmele-1
Andrew Pearman,2007-09-22,4,Virginia,,Georgia Tech,W,4,79,19.8,0,andrew-pearman-1
Cedric Peerman,2007-09-22,4,Virginia,,Georgia Tech,W,1,23,23.0,0,cedric-peerman-1
Derek Pegues,2007-09-22,4,Mississippi State,,Gardner-Webb,W,1,18,18.0,0,derek-pegues-1
Alonzo Phillips,2007-09-22,4,Florida International,@,Kansas,L,4,106,26.5,0,alonzo-phillips-1
Brad Phillips,2007-09-22,4,Northwestern,@,Ohio State,L,1,11,11.0,0,brad-phillips-1
Taylor Price,2007-09-22,4,Ohio,,Wyoming,L,1,22,22.0,0,taylor-price-1
Chris Prosinski,2007-09-22,4,Wyoming,@,Ohio,W,1,0,0.0,0,chris-prosinski-1
Jacob Ramsey,2007-09-22,4,Cincinnati,,Marshall,W,2,42,21.0,0,jacob-ramsey-1
Patrick Randolph,2007-09-22,4,Rice,@,Texas,L,1,22,22.0,0,patrick-randolph-1
Louis Rankin,2007-09-22,4,Washington,@,UCLA,L,1,18,18.0,0,louis-rankin-1
Desmond Reed,2007-09-22,3,Southern California,,Washington State,W,2,59,29.5,0,desmond-reed-1
L.A. Reed,2007-09-22,4,Texas Tech,@,Oklahoma State,L,6,155,25.8,0,la-reed-1
Reggie Rembert,2007-09-22,4,Air Force,@,Brigham Young,L,3,71,23.7,0,reggie-rembert-1
Nick Reveiz,2007-09-22,4,Tennessee,,Arkansas State,W,1,20,20.0,0,nick-reveiz-1
Co-Eric Riley,2007-09-22,4,Mississippi State,,Gardner-Webb,W,1,29,29.0,0,co-eric-riley-1
Brandon Roberson,2007-09-22,4,Northwestern,@,Ohio State,L,2,45,22.5,0,brandon-roberson-2
Daryl Robinson,2007-09-22,4,Temple,@,Bowling Green State,L,2,36,18.0,0,daryl-robinson-2
Kevin Robinson,2007-09-22,4,Utah State,,San Jose State,L,3,144,48.0,1,kevin-robinson-1
Lowell Robinson,2007-09-22,4,Pittsburgh,,Connecticut,L,5,128,25.6,0,lowell-robinson-1
Jamal Rogers,2007-09-22,4,Miami (OH),@,Colorado,L,6,138,23.0,0,jamal-rogers-1
Evyn Roman,2007-09-22,3,North Texas,,Florida Atlantic,L,5,122,24.4,0,evyn-roman-1
Devin Ross,2007-09-22,4,Arizona,@,California,L,5,115,23.0,0,devin-ross-1
Da'Rel Scott,2007-09-22,4,Maryland,@,Wake Forest,L,4,101,25.3,0,darel-scott-1
Travis Shelton,2007-09-22,4,Temple,@,Bowling Green State,L,3,37,12.3,0,travis-shelton-1
Ja'Corey Shepherd,2007-09-22,4,Rice,@,Texas,L,2,37,18.5,0,jacorey-shepherd-1
Stephen Simmons,2007-09-22,4,Northwestern,@,Ohio State,L,3,131,43.7,1,stephen-simmons-1
Matt Simon,2007-09-22,4,Northern Illinois,@,Idaho,W,1,11,11.0,0,matt-simon-1
Zerbin Singleton,2007-09-22,4,Navy,,Duke,W,1,30,30.0,0,zerbin-singleton-1
Matt Slater,2007-09-22,4,UCLA,,Washington,W,3,127,42.3,1,matt-slater-1
Ray Small,2007-09-22,4,Ohio State,,Northwestern,W,2,43,21.5,0,ray-small-1
Alphonso Smith,2007-09-22,4,Wake Forest,,Maryland,W,3,55,18.3,0,alphonso-smith-1
Derrick Smith,2007-09-22,4,Louisiana,,Troy,L,2,51,25.5,0,derrick-smith-1
Fred Smith,2007-09-22,3,Tulane,,Southeastern Louisiana,W,1,20,20.0,0,fred-smith-2
Mitchell Smith,2007-09-22,3,Arkansas,,Kentucky,L,1,9,9.0,0,mitchell-smith-1
Tyler Smith,2007-09-22,4,Rice,@,Texas,L,5,119,23.8,0,tyler-smith-1
Emmanuel Spann,2007-09-22,4,Marshall,@,Cincinnati,L,5,99,19.8,0,emmanuel-spann-1
C.J. Spiller,2007-09-22,4,Clemson,@,North Carolina State,W,2,41,20.5,0,cj-spiller-1
Jajuan Spillman,2007-09-22,4,Louisville,,Syracuse,L,6,145,24.2,0,jajuan-spillman-1
Jordan Stephany,2007-09-22,3,Tulane,,Southeastern Louisiana,W,1,47,47.0,0,jordan-stephany-1
Jeremy Stewart,2007-09-22,3,Stanford,,Oregon,L,1,62,62.0,0,jeremy-stewart-1
Jonathan Stewart,2007-09-22,4,Oregon,@,Stanford,W,4,150,37.5,0,jonathan-stewart-1
Max Suter,2007-09-22,4,Syracuse,@,Louisville,W,4,148,37.0,1,max-suter-1
Desmond Tardy,2007-09-22,4,Purdue,@,Minnesota,W,1,95,95.0,1,desmond-tardy-1
Ben Tate,2007-09-22,4,Auburn,,New Mexico State,W,1,12,12.0,0,ben-tate-1
Brandon Tate,2007-09-22,4,North Carolina,@,South Florida,L,6,160,26.7,0,brandon-tate-1
Golden Tate,2007-09-22,4,Notre Dame,,Michigan State,L,3,62,20.7,0,golden-tate-1
Larry Taylor,2007-09-22,4,Connecticut,@,Pittsburgh,W,1,11,11.0,0,larry-taylor-1
Brandon Thermilus,2007-09-22,4,Buffalo,,Baylor,L,1,17,17.0,0,brandon-thermilus-1
Marcus Thigpen,2007-09-22,4,Indiana,,Illinois,L,1,23,23.0,0,marcus-thigpen-1
Devin Thomas,2007-09-22,4,Michigan State,@,Notre Dame,W,3,98,32.7,0,devin-thomas-1
Donald Thomas,2007-09-22,4,Connecticut,@,Pittsburgh,W,1,13,13.0,0,donald-thomas-1
Mike Thomas,2007-09-22,4,Arizona,@,California,L,3,60,20.0,0,mike-thomas-9
Brandon Thompkins,2007-09-22,3,Arkansas State,@,Tennessee,L,8,194,24.3,0,brandon-thompkins-1
Al'Darius Thompson,2007-09-22,4,Oklahoma State,,Texas Tech,W,1,21,21.0,0,aldarius-thompson-1
Justin Tryon,2007-09-22,4,Arizona State,,Oregon State,W,2,49,24.5,0,justin-tryon-1
Mickey Turner,2007-09-22,4,Wisconsin,,Iowa,W,1,7,7.0,0,mickey-turner-1
Ade Tuyo,2007-09-22,3,Tulane,,Southeastern Louisiana,W,1,47,47.0,0,ade-tuyo-1
Tru Vaughns,2007-09-22,4,Missouri,,Illinois State,W,1,30,30.0,0,tru-vaughns-1
A.J. Wallace,2007-09-22,4,Penn State,@,Michigan,L,2,41,20.5,0,aj-wallace-1
Deon Wallace,2007-09-22,4,Louisiana,,Troy,L,3,44,14.7,0,deon-wallace-1
Benny Ward,2007-09-22,4,Washington State,@,Southern California,L,2,21,10.5,0,benny-ward-1
Brandon West,2007-09-22,4,Western Michigan,,Central Connecticut State,W,1,20,20.0,0,brandon-west-1
Terrence Wheatley,2007-09-22,4,Colorado,,Miami (OH),W,1,27,27.0,0,terrence-wheatley-1
Alton Widemon,2007-09-22,4,Baylor,@,Buffalo,W,1,13,13.0,0,alton-widemon-1
Bryan Williams,2007-09-22,4,Akron,,Kent State,W,2,117,58.5,0,bryan-williams-1
Chris Williams,2007-09-22,4,New Mexico State,@,Auburn,L,1,9,9.0,0,chris-williams-2
Drenard Williams,2007-09-22,4,Iowa State,@,Toledo,L,4,107,26.8,0,drenard-williams-1
Earnest Williams,2007-09-22,3,Memphis,@,Central Florida,L,1,54,54.0,0,earnest-williams-1
John Williams,2007-09-22,4,East Carolina,@,West Virginia,L,3,53,17.7,0,john-williams-1
Justin Williams,2007-09-22,4,Mississippi State,,Gardner-Webb,W,1,18,18.0,0,justin-williams-2
Keiland Williams,2007-09-22,4,Louisiana State,,South Carolina,W,2,30,15.0,0,keiland-williams-1
Roger Williams,2007-09-22,3,Bowling Green State,,Temple,W,3,76,25.3,0,roger-williams-3
Teric Williams,2007-09-22,3,Houston,,Colorado State,W,2,25,12.5,0,teric-williams-1
Jacob Willis,2007-09-22,4,Illinois,@,Indiana,W,1,32,32.0,0,jacob-willis-1
Bear Woods,2007-09-22,4,Troy,@,Louisiana,W,1,11,11.0,0,bear-woods-1
Michael Grandberry,2007-09-27,4,Memphis,@,Arkansas State,L,7,111,15.9,0,michael-grandberry-1
Tory Harrison,2007-09-27,4,Southern Mississippi,@,Boise State,L,6,117,19.5,0,tory-harrison-1
Rashaun Scott,2007-09-27,4,Boise State,,Southern Mississippi,W,4,97,24.3,0,rashaun-scott-1
Brandon Thompkins,2007-09-27,4,Arkansas State,,Memphis,W,5,121,24.2,0,brandon-thompkins-1
Noel Devine,2007-09-28,5,West Virginia,@,South Florida,L,2,36,18.0,0,noel-devine-1
Taurus Johnson,2007-09-28,4,South Florida,,West Virginia,W,1,20,20.0,0,taurus-johnson-1
Jerome Murphy,2007-09-28,4,South Florida,,West Virginia,W,2,44,22.0,0,jerome-murphy-1
Vaughn Rivers,2007-09-28,5,West Virginia,@,South Florida,L,1,24,24.0,0,vaughn-rivers-1
Benjamin Williams,2007-09-28,4,South Florida,,West Virginia,W,1,13,13.0,0,benjamin-williams-1
Joshua Abrams,2007-09-29,5,Ohio,,Kent State,L,1,15,15.0,0,joshua-abrams-1
SirDarean Adams,2007-09-29,5,Michigan State,@,Wisconsin,L,1,16,16.0,0,sirdarean-adams-1
Tarrion Adams,2007-09-29,4,Tulsa,,Alabama-Birmingham,W,1,36,36.0,0,tarrion-adams-1
Armando Allen,2007-09-29,5,Notre Dame,@,Purdue,L,4,80,20.0,0,armando-allen-1
Emery Allen,2007-09-29,4,Central Florida,,Louisiana,W,3,63,21.0,0,emery-allen-1
Matt Allen,2007-09-29,5,Brigham Young,@,New Mexico,W,1,22,22.0,0,matt-allen-1
Anthony Alridge,2007-09-29,4,Houston,,East Carolina,L,1,17,17.0,0,anthony-alridge-1
Corey Anderson,2007-09-29,5,Army,,Temple,W,2,102,51.0,1,corey-anderson-2
Javier Arenas,2007-09-29,5,Alabama,N,Florida State,L,1,9,9.0,0,javier-arenas-1
Larry Asante,2007-09-29,5,Nebraska,,Iowa State,W,1,7,7.0,0,larry-asante-1
Donnie Avery,2007-09-29,4,Houston,,East Carolina,L,4,161,40.3,1,donnie-avery-1
Paul Baker,2007-09-29,5,New Mexico,,Brigham Young,L,1,21,21.0,0,paul-baker-1
Dexter Barnett,2007-09-29,4,Alabama-Birmingham,@,Tulsa,L,2,58,29.0,0,dexter-barnett-1
Kris Bartels,2007-09-29,5,Florida Atlantic,@,Kentucky,L,3,60,20.0,0,kris-bartels-1
Dusty Bear,2007-09-29,5,Western Kentucky,@,Bowling Green State,L,1,14,14.0,0,dusty-bear-1
Arrelious Benn,2007-09-29,5,Illinois,,Penn State,W,1,90,90.0,1,arrelious-benn-1
Jahvid Best,2007-09-29,5,California,@,Oregon,W,1,13,13.0,0,jahvid-best-1
Darrell Blackman,2007-09-29,5,North Carolina State,,Louisville,L,5,85,17.0,0,darrell-blackman-1
Tyvon Branch,2007-09-29,5,Connecticut,,Akron,W,3,150,50.0,1,tyvon-branch-1
Antonio Brown,2007-09-29,5,Central Michigan,,Northern Illinois,W,1,90,90.0,1,antonio-brown-1
Davon Brown,2007-09-29,4,San Diego State,,Cincinnati,L,1,18,18.0,0,davon-brown-1
Pierre Brown,2007-09-29,5,Texas A&M,,Baylor,W,1,10,10.0,0,pierre-brown-2
Thomas Brown,2007-09-29,5,Georgia,,Mississippi,W,2,18,9.0,0,thomas-brown-1
Tim Brown,2007-09-29,4,Rutgers,,Maryland,L,4,77,19.3,0,tim-brown-1
Vincent Brown,2007-09-29,4,San Diego State,,Cincinnati,L,8,142,17.8,0,vincent-brown-3
Weldon Brown,2007-09-29,4,Louisiana Tech,@,Fresno State,L,1,7,7.0,0,weldon-brown-1
Dorien Bryant,2007-09-29,5,Purdue,,Notre Dame,W,3,65,21.7,0,dorien-bryant-1
Rudy Burgess,2007-09-29,5,Arizona State,@,Stanford,W,1,12,12.0,0,rudy-burgess-1
Keenan Burton,2007-09-29,5,Kentucky,,Florida Atlantic,W,3,87,29.0,0,keenan-burton-1
Antoine Bush,2007-09-29,4,North Texas,@,Arkansas,L,2,49,24.5,0,antoine-bush-1
Dennis Campbell,2007-09-29,4,Rutgers,,Maryland,L,1,8,8.0,0,dennis-campbell-1
Reggie Campbell,2007-09-29,5,Navy,,Air Force,W,3,60,20.0,0,reggie-campbell-1
Nolan Carroll,2007-09-29,5,Maryland,@,Rutgers,W,1,17,17.0,0,nolan-carroll-1
Tripp Chandler,2007-09-29,5,Georgia,,Mississippi,W,1,9,9.0,0,tripp-chandler-1
Paul Chaney Jr.,2007-09-29,5,Iowa,,Indiana,L,3,57,19.0,0,paul-chaney-jr-1
Zach Charles,2007-09-29,4,Bowling Green State,,Western Kentucky,W,1,18,18.0,0,zach-charles-1
Jason Chery,2007-09-29,5,Louisiana,@,Central Florida,L,3,47,15.7,0,jason-chery-1
Antwan Cobb,2007-09-29,5,Texas,,Kansas State,L,1,11,11.0,0,antwan-cobb-1
Quinterrance Cooper,2007-09-29,5,Western Kentucky,@,Bowling Green State,L,6,108,18.0,0,quinterrance-cooper-1
Quan Cosby,2007-09-29,5,Texas,,Kansas State,L,5,124,24.8,0,quan-cosby-1
Perrish Cox,2007-09-29,5,Oklahoma State,,Sam Houston State,W,1,8,8.0,0,perrish-cox-1
Andre Crenshaw,2007-09-29,5,Oregon,,California,L,1,2,2.0,0,andre-crenshaw-1
Chris Culliver,2007-09-29,5,South Carolina,,Mississippi State,W,4,109,27.3,0,chris-culliver-1
Charles Davis,2007-09-29,4,Tulsa,,Alabama-Birmingham,W,1,18,18.0,0,charles-davis-2
Shannon Davis,2007-09-29,4,Tulane,,Louisiana State,L,2,40,20.0,0,shannon-davis-2
Tristan Davis,2007-09-29,5,Auburn,@,Florida,W,2,38,19.0,0,tristan-davis-1
Vontae Davis,2007-09-29,5,Illinois,,Penn State,W,1,27,27.0,0,vontae-davis-1
Louis Delmas,2007-09-29,5,Western Michigan,@,Toledo,W,1,49,49.0,0,louis-delmas-1
Quintin Demps,2007-09-29,5,Texas-El Paso,@,Southern Methodist,W,1,31,31.0,0,quintin-demps-1
Tommy Devereaux,2007-09-29,5,Oklahoma State,,Sam Houston State,W,1,20,20.0,0,tommy-devereaux-1
Charles Dillon,2007-09-29,5,Washington State,@,Arizona,L,3,76,25.3,0,charles-dillon-1
Tony Dixon,2007-09-29,5,Kentucky,,Florida Atlantic,W,1,23,23.0,0,tony-dixon-1
Kevin Ealey,2007-09-29,4,North Texas,@,Arkansas,L,4,65,16.3,0,kevin-ealey-1
Diivory Edgecomb,2007-09-29,5,Florida Atlantic,@,Kentucky,L,4,115,28.8,0,diivory-edgecomb-1
Byron Ellis,2007-09-29,5,Colorado,,Oklahoma,W,1,19,19.0,0,byron-ellis-1
Jordan Ellis,2007-09-29,4,Tulane,,Louisiana State,L,1,0,0.0,0,jordan-ellis-1
Jamelle Eugene,2007-09-29,5,North Carolina State,,Louisville,L,1,0,0.0,0,jamelle-eugene-1
Jamaal Evans,2007-09-29,5,Georgia Tech,,Clemson,W,1,19,19.0,0,jamaal-evans-1
Jacoby Ford,2007-09-29,5,Clemson,@,Georgia Tech,L,2,31,15.5,0,jacoby-ford-1
Frantrell Forrest,2007-09-29,4,Alabama-Birmingham,@,Tulsa,L,1,12,12.0,0,frantrell-forrest-1
Matt Forte,2007-09-29,4,Tulane,,Louisiana State,L,1,11,11.0,0,matt-forte-1
Chris Francis,2007-09-29,5,Baylor,@,Texas A&M,L,1,6,6.0,0,chris-francis-1
Curtis Francis,2007-09-29,4,Central Florida,,Louisiana,W,2,55,27.5,0,curtis-francis-1
Kerry Franks,2007-09-29,5,Texas A&M,,Baylor,W,2,36,18.0,0,kerry-franks-1
Jacob French,2007-09-29,5,San Jose State,,California-Davis,W,3,54,18.0,0,jacob-french-1
Dontayo Gage,2007-09-29,5,Eastern Michigan,@,Vanderbilt,L,5,106,21.2,0,dontayo-gage-1
Chris Garrett,2007-09-29,5,Ohio,,Kent State,L,5,132,26.4,0,chris-garrett-1
Michael Ray Garvin,2007-09-29,4,Florida State,N,Alabama,W,1,23,23.0,0,michael-ray-garvin-1
Desmond Gee,2007-09-29,5,Middle Tennessee State,,Florida International,W,2,65,32.5,0,desmond-gee-1
Patrick George,2007-09-29,5,Northern Illinois,@,Central Michigan,L,2,45,22.5,0,patrick-george-1
David Gettis,2007-09-29,5,Baylor,@,Texas A&M,L,2,34,17.0,0,david-gettis-1
David Gilreath,2007-09-29,5,Wisconsin,,Michigan State,W,7,189,27.0,0,david-gilreath-1
Chris Givens,2007-09-29,5,Miami (OH),,Syracuse,W,1,14,14.0,0,chris-givens-1
Frank Goodin,2007-09-29,4,Louisiana-Monroe,@,Troy,L,4,122,30.5,0,frank-goodin-1
Dominick Goodman,2007-09-29,5,Cincinnati,@,San Diego State,W,2,42,21.0,0,dominick-goodman-1
Billy Gorham,2007-09-29,5,Virginia Tech,,North Carolina,W,1,6,6.0,0,billy-gorham-1
Marshay Green,2007-09-29,5,Mississippi,@,Georgia,L,3,79,26.3,0,marshay-green-1
Cortney Grixby,2007-09-29,5,Nebraska,,Iowa State,W,2,87,43.5,0,cortney-grixby-1
Rich Gunnell,2007-09-29,5,Boston College,,Massachusetts,W,1,15,15.0,0,rich-gunnell-1
Trent Guy,2007-09-29,5,Louisville,@,North Carolina State,W,2,47,23.5,0,trent-guy-1
Skyler Hagg,2007-09-29,5,Buffalo,@,Ball State,L,3,52,17.3,0,skyler-hagg-1
Dewey Hale,2007-09-29,5,Idaho,,Hawaii,L,5,131,26.2,0,dewey-hale-2
Chad Hall,2007-09-29,5,Air Force,@,Navy,L,1,12,12.0,0,chad-hall-1
Darryl Harris,2007-09-29,4,Alabama-Birmingham,@,Tulsa,L,1,20,20.0,0,darryl-harris-1
Andrew Hawkins,2007-09-29,5,Toledo,,Western Michigan,L,1,23,23.0,0,andrew-hawkins-1
Lavelle Hawkins,2007-09-29,5,California,@,Oregon,W,1,21,21.0,0,lavelle-hawkins-1
Jerome Hayes,2007-09-29,5,Penn State,@,Illinois,L,1,12,12.0,0,jerome-hayes-1
Jessie Henderson,2007-09-29,5,Southern Methodist,,Texas-El Paso,L,3,55,18.3,0,jessie-henderson-1
George Hill,2007-09-29,4,Colorado State,@,Texas Christian,L,2,31,15.5,0,george-hill-1
Sean Hill,2007-09-29,5,Nebraska,,Iowa State,W,1,17,17.0,0,sean-hill-1
