Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
AJ DeShazor,2019-08-31,1,South Alabama,@,Nebraska,L,1,18,0,0,aj-deshazor-1
Trevon Diggs,2019-08-31,1,Alabama,N,Duke,W,1,0,0,0,trevon-diggs-1
Ceneca Espinoza Jr.,2019-08-31,1,Liberty,,Syracuse,L,1,0,0,0,ceneca-espinoza-jr-1
Kaleb Ford-Dement,2019-08-31,1,Old Dominion,,Norfolk State,W,1,17,0,1,kaleb-ford-dement-1
Joe Foucha,2019-08-31,1,Arkansas,,Portland State,W,1,20,0,2,joe-foucha-1
Matt Gahm,2019-08-31,1,Virginia,@,Pittsburgh,W,1,2,0,0,matt-gahm-1
Thomas Graham Jr.,2019-08-31,1,Oregon,N,Auburn,L,1,2,0,1,thomas-graham-jr-1
Jake Hansen,2019-08-31,1,Illinois,,Akron,W,1,0,0,0,jake-hansen-1
Savion Harris,2019-08-31,1,Texas-San Antonio,,Incarnate Word,W,1,0,0,0,savion-harris-1
Clay Holford,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,1,9,0,1,clay-holford-1
Jevon Holland,2019-08-31,1,Oregon,N,Auburn,L,1,2,0,0,jevon-holland-1
Brody Hoying,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,1,7,0,0,brody-hoying-1
Chris Ingram,2019-08-31,1,North Carolina State,,East Carolina,W,1,0,0,0,chris-ingram-2
Darreon Jackson,2019-08-31,1,Arkansas State,,Southern Methodist,L,1,51,0,0,darreon-jackson-1
Quindell Johnson,2019-08-31,1,Memphis,,Mississippi,W,1,0,0,0,quindell-johnson-1
Benito Jones,2019-08-31,1,Mississippi,@,Memphis,L,1,4,0,0,benito-jones-1
Tanner Karafa,2019-08-31,1,Boston College,,Virginia Tech,W,1,0,0,2,tanner-karafa-1
Eric Lee Jr.,2019-08-31,1,Nebraska,,South Alabama,W,2,38,1,1,eric-lee-jr-1
Blake Lynch,2019-08-31,1,Baylor,,Stephen F. Austin,W,1,1,0,1,blake-lynch-1
Cassh Maluia,2019-08-31,1,Wyoming,,Missouri,W,1,0,0,0,cassh-maluia-1
Jaylon McClain-Sapp,2019-08-31,1,Marshall,,Virginia Military Institute,W,1,20,0,0,jaylon-mcclain-sapp-1
Jarques McClellion,2019-08-31,1,Arkansas,,Portland State,W,1,0,0,0,jarques-mcclellion-1
Jeremiah Mccullough,2019-08-31,1,Kansas,,Indiana State,W,1,13,0,0,jeremiah-mccullough-1
Kevin McGill,2019-08-31,1,Eastern Michigan,@,Coastal Carolina,W,1,-3,0,1,kevin-mcgill-1
Jalen McKie,2019-08-31,1,Northern Illinois,,Illinois State,W,1,32,1,0,jalen-mckie-1
Ifeatu Melifonwu,2019-08-31,1,Syracuse,@,Liberty,W,1,0,0,1,ifeatu-melifonwu-1
Trevon Moehrig-Woodard,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,1,58,0,0,trevon-moehrig-woodard-1
Terrance Newman,2019-08-31,1,Southern Methodist,@,Arkansas State,W,1,2,0,0,terrance-newman-1
Michael Ojemudia,2019-08-31,1,Iowa,,Miami (OH),W,1,14,0,1,michael-ojemudia-1
Joseph Ossai,2019-08-31,1,Texas,,Louisiana Tech,W,1,16,0,0,joseph-ossai-1
Demarvion Overshown,2019-08-31,1,Texas,,Louisiana Tech,W,1,0,0,0,demarvion-overshown-1
AJ Parker,2019-08-31,1,Kansas State,,Nicholls State,W,1,20,0,0,aj-parker-1
Antonio Phillips,2019-08-31,1,Ball State,N,Indiana,L,1,0,0,0,antonio-phillips-1
Hank Pladson,2019-08-31,1,Washington State,,New Mexico State,W,1,15,0,0,hank-pladson-1
Isaiah Pola-Mao,2019-08-31,1,Southern California,,Fresno State,W,1,0,0,0,isaiah-pola-mao-1
Josh Proctor,2019-08-31,1,Ohio State,,Florida Atlantic,W,1,0,0,0,josh-proctor-1
Andrew Pryts,2019-08-31,1,Stanford,,Northwestern,W,1,0,0,0,andrew-pryts-1
John Reid,2019-08-31,1,Penn State,,Idaho,W,1,25,0,0,john-reid-1
Justin Rice,2019-08-31,1,Fresno State,@,Southern California,L,1,0,0,2,justin-rice-1
Brandon Sebastian,2019-08-31,1,Boston College,,Virginia Tech,W,1,0,0,0,brandon-sebastian-1
Maurice Smitherman,2019-08-31,1,Mississippi State,N,Louisiana,W,1,0,0,0,maurice-smitherman-1
Joseph Sparacio,2019-08-31,1,Boston College,,Virginia Tech,W,1,0,0,0,joseph-sparacio-1
DeAndre Square,2019-08-31,1,Kentucky,,Toledo,W,1,3,0,0,deandre-square-1
Trajan Stephens-McQueen,2019-08-31,1,Georgia State,@,Tennessee,W,1,0,0,1,trajan-stephens-mcqueen-1
Marcus Strong,2019-08-31,1,Washington State,,New Mexico State,W,1,5,0,0,marcus-strong-1
Cam Taylor,2019-08-31,1,Nebraska,,South Alabama,W,1,48,0,0,cam-taylor-1
Ambry Thomas,2019-08-31,1,Michigan,,Middle Tennessee State,W,1,2,0,0,ambry-thomas-1
D.Q. Thomas,2019-08-31,1,Southern Mississippi,,Alcorn State,W,1,0,0,0,d.q.-thomas-1
Tariq Thompson,2019-08-31,1,San Diego State,,Weber State,W,1,0,0,3,tariq-thompson-2
Amechi Uzodinma II,2019-08-31,1,Ball State,N,Indiana,L,1,0,0,0,amechi-uzodinma-ii-1
Jermaine Waller,2019-08-31,1,Virginia Tech,@,Boston College,L,1,0,0,0,jermaine-waller-1
Ar'Darius Washington,2019-08-31,1,Texas Christian,,Arkansas-Pine Bluff,W,1,0,0,0,ardarius-washington-1
Keith Washington,2019-08-31,1,West Virginia,,James Madison,W,1,7,0,0,keith-washington-4
Jaylin Williams,2019-08-31,1,Indiana,N,Ball State,W,1,29,0,0,jaylin-williams-2
Bejour Wilson,2019-08-31,1,Liberty,,Syracuse,L,1,0,0,0,bejour-wilson-1
Myles Wolfolk,2019-08-31,1,North Carolina,N,South Carolina,W,2,33,0,0,myles-wolfolk-1
Omari Cobb,2019-09-06,2,Marshall,@,Boise State,L,1,5,0,0,omari-cobb-1
Nick Grant,2019-09-06,2,Virginia,,William & Mary,W,1,85,1,0,nick-grant-1
Kekoa Nawahine,2019-09-06,2,Boise State,,Marshall,W,1,0,0,0,kekoa-nawahine-1
Cam Phillips,2019-09-06,2,Arizona State,,Sacramento State,W,1,0,0,0,cam-phillips-2
Bart Baratti,2019-09-07,2,Miami (OH),,Tennessee Tech,W,1,35,1,0,bart-baratti-1
Julian Blackmon,2019-09-07,2,Utah,,Northern Illinois,W,1,0,0,0,julian-blackmon-1
Reed Blankenship,2019-09-07,2,Middle Tennessee State,,Tennessee State,W,2,0,0,1,reed-blankenship-1
Nick Bolton,2019-09-07,2,Missouri,,West Virginia,W,2,38,1,0,nick-bolton-1
Nolan Borgersen,2019-09-07,2,Boston College,,Richmond,W,1,0,0,0,nolan-borgersen-1
Tuf Borland,2019-09-07,2,Ohio State,,Cincinnati,W,1,42,0,0,tuf-borland-1
Latavious Brini,2019-09-07,2,Georgia,,Murray State,W,1,0,0,0,latavious-brini-1
Camryn Bynum,2019-09-07,2,California,@,Washington,W,1,0,0,0,camryn-bynum-1
Andre Cisco,2019-09-07,2,Syracuse,@,Maryland,L,1,0,0,0,andre-cisco-1
Najee Clayton,2019-09-07,2,Western Michigan,@,Michigan State,L,1,0,0,0,najee-clayton-1
Djimon Colbert,2019-09-07,2,Iowa,,Rutgers,W,1,6,0,0,djimon-colbert-1
Tyler Coyle,2019-09-07,2,Connecticut,,Illinois,L,1,52,1,0,tyler-coyle-1
Tae Daley,2019-09-07,2,Vanderbilt,@,Purdue,L,1,0,0,0,tae-daley-1
Richard Dames,2019-09-07,2,Florida International,,Western Kentucky,L,1,80,1,0,richard-dames-1
Kash Daniel,2019-09-07,2,Kentucky,,Eastern Michigan,W,1,18,0,0,kash-daniel-1
Jaden Davis,2019-09-07,2,Oklahoma,,South Dakota,W,1,0,0,0,jaden-davis-1
Chase Day,2019-09-07,2,Louisiana-Monroe,@,Florida State,L,1,1,0,0,chase-day-1
Jeremiah Dinson,2019-09-07,2,Auburn,,Tulane,W,1,0,0,0,jeremiah-dinson-1
John Dixon,2019-09-07,2,South Carolina,,Charleston Southern,W,1,3,0,0,john-dixon-3
Kendrick Duncan Jr.,2019-09-07,2,Georgia Southern,,Maine,W,1,35,0,0,kendrick-duncan-jr-1
Kaiir Elam,2019-09-07,2,Florida,,Tennessee-Martin,W,1,0,0,0,kaiir-elam-1
Roney Elam,2019-09-07,2,Texas A&M,@,Clemson,L,1,0,0,0,roney-elam-1
Martin Emerson,2019-09-07,2,Mississippi State,,Southern Mississippi,W,1,45,0,0,martin-emerson-1
Kavika Fonua,2019-09-07,2,Brigham Young,@,Tennessee,W,1,20,0,0,kavika-fonua-1
Tay Gowan,2019-09-07,2,Central Florida,@,Florida Atlantic,W,1,0,0,1,tay-gowan-1
Andre Grayson,2019-09-07,2,Utah State,,Stony Brook,W,1,0,0,0,andre-grayson-1
A.J. Green,2019-09-07,2,Oklahoma State,,McNeese State,W,1,27,1,0,aj-green-4
Jordan Griffin,2019-09-07,2,Kentucky,,Eastern Michigan,W,1,15,0,2,jordan-griffin-2
Dorian Hall,2019-09-07,2,Florida International,,Western Kentucky,L,1,0,0,0,dorian-hall-1
Tyler Hall,2019-09-07,2,Wyoming,@,Texas State,W,1,72,1,1,tyler-hall-2
Dele Harding,2019-09-07,2,Illinois,@,Connecticut,W,1,0,0,0,dele-harding-1
Tate Haynes,2019-09-07,2,Boston College,,Richmond,W,1,0,0,0,tate-haynes-1
Xavier Henderson,2019-09-07,2,Michigan State,,Western Michigan,W,1,0,0,0,xavier-henderson-1
Lavert Hill,2019-09-07,2,Michigan,,Army,W,1,20,0,0,lavert-hill-1
Lamar Jackson,2019-09-07,2,Nebraska,@,Colorado,L,1,1,0,1,lamar-jackson-2
Michael Jacquet,2019-09-07,2,Louisiana,,Liberty,W,1,5,0,1,michael-jacquet-1
Greg Johnson,2019-09-07,2,Southern California,,Stanford,W,1,0,0,1,greg-johnson-10
Shaun Jolly,2019-09-07,2,Appalachian State,,UNC Charlotte,W,1,0,0,0,shaun-jolly-1
Remy Lazarus,2019-09-07,2,Georgia State,,Furman,W,1,57,0,1,remy-lazarus-1
Shaun Lewis,2019-09-07,2,Houston,,Prairie View A&M,W,1,0,0,1,shaun-lewis-2
Dedrick Mackey,2019-09-07,2,Purdue,,Vanderbilt,W,1,18,0,1,dedrick-mackey-1
Michael Marchese,2019-09-07,2,Illinois,@,Connecticut,W,1,29,0,0,michael-marchese-1
Ja'Quan McMillian,2019-09-07,2,East Carolina,,Gardner-Webb,W,1,32,0,1,jaquan-mcmillian-1
Chris Miller,2019-09-07,2,Colorado,,Nebraska,W,1,0,0,0,chris-miller-12
C.J. Morgan,2019-09-07,2,Mississippi State,,Southern Mississippi,W,1,9,0,0,cj-morgan-1
Jordan Mosley,2019-09-07,2,Maryland,,Syracuse,W,1,13,0,0,jordan-mosley-1
Israel Mukuamu,2019-09-07,2,South Carolina,,Charleston Southern,W,1,0,0,1,israel-mukuamu-1
Tanner Muse,2019-09-07,2,Clemson,,Texas A&M,W,1,0,0,1,tanner-muse-1
Patrick Nelson,2019-09-07,2,Southern Methodist,,North Texas,W,1,19,0,0,patrick-nelson-2
Michael Ojemudia,2019-09-07,2,Iowa,,Rutgers,W,1,-3,0,1,michael-ojemudia-1
Joseph Ossai,2019-09-07,2,Texas,,Louisiana State,L,1,8,0,0,joseph-ossai-1
Ronnell Perkins,2019-09-07,2,Missouri,,West Virginia,W,1,0,0,0,ronnell-perkins-1
Tyler 'Red' Potts,2019-09-07,2,Ball State,,Fordham,W,1,1,0,1,tyler-red-potts-1
Brendan Radley-Hiles,2019-09-07,2,Oklahoma,,South Dakota,W,1,30,1,0,brendan-radley-hiles-1
Philip Redwine-Bryant,2019-09-07,2,Oklahoma State,,McNeese State,W,1,12,0,0,philip-redwine-bryant-1
John Reid,2019-09-07,2,Penn State,,Buffalo,W,1,36,1,2,john-reid-1
Jordyn Riley,2019-09-07,2,Akron,,Alabama-Birmingham,L,1,15,0,2,jordyn-riley-1
R.J. Roderick,2019-09-07,2,South Carolina,,Charleston Southern,W,1,3,0,0,rj-roderick-1
Christian Roland-Wallace,2019-09-07,2,Arizona,,Northern Arizona,W,1,0,0,0,christian-roland-wallace-1
Ykili Ross,2019-09-07,2,Texas-El Paso,@,Texas Tech,L,1,0,0,0,ykili-ross-1
K.J. Sails,2019-09-07,2,South Florida,@,Georgia Tech,L,1,6,0,0,kj-sails-1
Jack Sanborn,2019-09-07,2,Wisconsin,,Central Michigan,W,1,39,0,0,jack-sanborn-1
KJ Sherald,2019-09-07,2,Kent State,,,W,1,0,0,3,kj-sherald-1
Braden Smith,2019-09-07,2,Wyoming,@,Texas State,W,1,27,0,1,braden-smith-3
Jeremy Smith,2019-09-07,2,Arkansas State,@,Nevada-Las Vegas,W,1,35,1,1,jeremy-smith-6
Corey Straughter,2019-09-07,2,Louisiana-Monroe,@,Florida State,L,1,57,1,0,corey-straughter-1
Gerard Stringer,2019-09-07,2,East Carolina,,Gardner-Webb,W,1,41,0,0,gerard-stringer-1
Patrick Surtain II,2019-09-07,2,Alabama,,New Mexico State,W,1,0,0,1,patrick-surtain-ii-1
Anthony Taylor,2019-09-07,2,Texas State,,Wyoming,L,1,0,0,1,anthony-taylor-7
Kiondre Thomas,2019-09-07,2,Minnesota,@,Fresno State,W,1,0,0,0,kiondre-thomas-1
Jalen Thompson,2019-09-07,2,South Alabama,,Jackson State,W,1,0,0,1,jalen-thompson-1
Tyriq Thompson,2019-09-07,2,Michigan State,,Western Michigan,W,1,0,0,0,tyriq-thompson-1
Amechi Uzodinma II,2019-09-07,2,Ball State,,Fordham,W,1,26,0,1,amechi-uzodinma-ii-1
Sterling Weatherford,2019-09-07,2,Miami (OH),,Tennessee Tech,W,1,54,0,0,sterling-weatherford-1
Jace Whittaker,2019-09-07,2,Arizona,,Northern Arizona,W,1,0,0,0,jace-whittaker-1
Bejour Wilson,2019-09-07,2,Liberty,@,Louisiana,L,1,0,0,1,bejour-wilson-1
Antoine Winfield Jr.,2019-09-07,2,Minnesota,@,Fresno State,W,1,2,0,0,antoine-winfield-jr-1
Nahshon Wright,2019-09-07,2,Oregon State,@,Hawaii,L,1,14,0,0,nahshon-wright-1
Myles Dorn,2019-09-13,3,North Carolina,@,Wake Forest,L,1,0,0,2,myles-dorn-1
Mehdi El Attrach,2019-09-13,3,Boston College,,Kansas,L,1,17,0,0,mehdi-el-attrach-1
Gleson Sprewell,2019-09-13,3,Houston,N,Washington State,L,1,0,0,0,gleson-sprewell-1
Sean Adesanya,2019-09-14,3,Central Michigan,,Akron,W,1,49,0,0,sean-adesanya-1
Tyrell Ajian,2019-09-14,3,Kentucky,,Florida,L,1,22,0,0,tyrell-ajian-1
Damon Arnette,2019-09-14,3,Ohio State,@,Indiana,W,1,96,1,2,damon-arnette-1
Jeremy Banks,2019-09-14,3,Tennessee,,Chattanooga,W,2,6,0,0,jeremy-banks-2
Travion Banks,2019-09-14,3,Miami (OH),@,Cincinnati,L,1,0,0,1,travion-banks-1
Luqman Barcoo,2019-09-14,3,San Diego State,@,New Mexico State,W,1,0,0,1,luqman-barcoo-1
Traveon Beck,2019-09-14,3,California,,North Texas,W,1,5,0,0,traveon-beck-1
Javhari Bourdeau,2019-09-14,3,Army,@,Texas-San Antonio,W,1,0,0,0,javhari-bourdeau-1
Kevin Brennan,2019-09-14,2,Navy,,East Carolina,W,1,10,0,1,kevin-brennan-2
Larry Brooks,2019-09-14,3,Tulane,,Missouri State,W,2,35,0,0,larry-brooks-3
Jatravis Broughton,2019-09-14,3,Utah,,Idaho State,W,1,7,0,0,jatravis-broughton-1
Daniel Brown,2019-09-14,3,Nevada,,Weber State,W,1,2,0,0,daniel-brown-2
Tre Brown,2019-09-14,3,Oklahoma,@,UCLA,W,1,1,0,0,tre-brown-2
Myles Bryant,2019-09-14,3,Washington,,Hawaii,W,2,6,0,0,myles-bryant-1
Milton Bugg III,2019-09-14,2,Air Force,@,Colorado,W,1,0,0,0,milton-bugg-iii-1
Lorenzo Burns,2019-09-14,3,Arizona,,Texas Tech,W,1,0,0,3,lorenzo-burns-1
Kameron Burton,2019-09-14,3,Coastal Carolina,,Norfolk State,W,1,13,0,0,kameron-burton-1
Chance Campbell,2019-09-14,3,Maryland,@,Temple,L,1,0,0,0,chance-campbell-1
Lewis Cine,2019-09-14,3,Georgia,,Arkansas State,W,1,15,0,1,lewis-cine-1
Braxton Clark,2019-09-14,3,Nebraska,,Northern Illinois,W,1,9,0,0,braxton-clark-1
Rodney Clemons,2019-09-14,3,Southern Methodist,,Texas State,W,1,4,0,0,rodney-clemons-1
Douglas Coleman,2019-09-14,3,Texas Tech,@,Arizona,L,2,0,0,1,douglas-coleman-1
Shaun Crawford,2019-09-14,2,Notre Dame,,New Mexico,W,1,0,0,1,shaun-crawford-1
Xavier Cullens,2019-09-14,3,Memphis,@,South Alabama,W,1,0,0,0,xavier-cullens-1
David Curry,2019-09-14,3,Georgia Tech,,Citadel,L,1,8,0,0,david-curry-1
Shawn Davis,2019-09-14,3,Florida,@,Kentucky,W,2,70,0,0,shawn-davis-3
Vincent Davis,2019-09-14,3,South Florida,,South Carolina State,W,1,1,0,0,vincent-davis-2
Kendrick Duncan Jr.,2019-09-14,3,Georgia Southern,@,Minnesota,L,1,33,0,1,kendrick-duncan-jr-1
Kaiir Elam,2019-09-14,3,Florida,@,Kentucky,W,1,0,0,0,kaiir-elam-1
Jalen Elliott,2019-09-14,2,Notre Dame,,New Mexico,W,1,2,0,2,jalen-elliott-1
Donta Evans,2019-09-14,3,Mississippi,,Southeastern Louisiana,W,1,1,0,0,donta-evans-1
Caleb Farley,2019-09-14,3,Virginia Tech,,Furman,W,1,-4,0,1,caleb-farley-1
Jordan Fisher,2019-09-14,2,Toledo,,Murray State,W,1,0,0,1,jordan-fisher-1
Paddy Fisher,2019-09-14,2,Northwestern,,Nevada-Las Vegas,W,1,7,0,3,paddy-fisher-1
Christopher Frederick,2019-09-14,3,Syracuse,,Clemson,L,1,20,0,0,christopher-frederick-1
Keith Gallmon,2019-09-14,3,South Alabama,,Memphis,L,1,0,0,0,keith-gallmon-1
Cale Garrett,2019-09-14,3,Missouri,,Southeast Missouri State,W,1,27,1,0,cale-garrett-1
Dayan Ghanwoloku,2019-09-14,3,Brigham Young,,Southern California,W,1,0,0,1,dayan-ghanwoloku-1
Jeff Gladney,2019-09-14,2,Texas Christian,@,Purdue,W,1,0,0,1,jeff-gladney-1
Mario Goodrich,2019-09-14,3,Clemson,@,Syracuse,W,1,0,0,0,mario-goodrich-1
Denzel Goolsby,2019-09-14,3,Kansas State,@,Mississippi State,W,1,16,0,1,denzel-goolsby-1
P.J. Hall,2019-09-14,3,Tulane,,Missouri State,W,1,30,1,0,pj-hall-1
Kyle Hamilton,2019-09-14,2,Notre Dame,,New Mexico,W,1,34,1,0,kyle-hamilton-1
Harrison Hand,2019-09-14,2,Temple,,Maryland,W,1,7,0,1,harrison-hand-2
Myles Hartsfield,2019-09-14,3,Mississippi,,Southeastern Louisiana,W,1,0,0,0,myles-hartsfield-1
Jon Haynes,2019-09-14,3,Mississippi,,Southeastern Louisiana,W,1,13,0,1,jon-haynes-1
Korey Hernandez,2019-09-14,3,Eastern Michigan,@,Illinois,W,1,0,0,0,korey-hernandez-1
Ryan Jones,2019-09-14,3,Oklahoma,@,UCLA,W,1,0,0,0,ryan-jones-4
Isaiah Kaufusi,2019-09-14,3,Brigham Young,,Southern California,W,1,10,0,0,isaiah-kaufusi-1
Chandler Kryst,2019-09-14,3,Coastal Carolina,,Norfolk State,W,1,7,0,0,chandler-kryst-1
Sage Lewis,2019-09-14,3,Florida International,,New Hampshire,W,1,4,0,2,sage-lewis-1
Xavier McKinney,2019-09-14,3,Alabama,@,South Carolina,W,1,0,0,0,xavier-mckinney-1
Trevon Moehrig-Woodard,2019-09-14,2,Texas Christian,@,Purdue,W,1,0,0,2,trevon-moehrig-woodard-1
Jarron Morris,2019-09-14,3,Texas State,@,Southern Methodist,L,1,6,0,0,jarron-morris-1
Brock Nichols,2019-09-14,3,South Florida,,South Carolina State,W,1,0,0,0,brock-nichols-1
Mikial Onu,2019-09-14,3,Colorado,,Air Force,L,1,0,0,0,mikial-onu-1
Anthony Pandy,2019-09-14,3,Arizona,,Texas Tech,W,1,27,0,0,anthony-pandy-1
AJ Parker,2019-09-14,3,Kansas State,@,Mississippi State,W,1,23,0,0,aj-parker-1
Brandon Perce,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,1,0,0,0,brandon-perce-1
Austin Perkins,2019-09-14,3,New Mexico State,,San Diego State,L,1,3,0,0,austin-perkins-1
James Pierre,2019-09-14,3,Florida Atlantic,@,Ball State,W,1,3,0,0,james-pierre-1
Nick Roberts,2019-09-14,3,South Florida,,South Carolina State,W,1,62,0,0,nick-roberts-1
Amik Robertson,2019-09-14,3,Louisiana Tech,@,Bowling Green State,W,1,36,1,0,amik-robertson-1
Reginald Robinson III,2019-09-14,3,Tulsa,,Oklahoma State,L,1,4,0,1,reginald-robinson-iii-1
Aaron Robinson,2019-09-14,3,Central Florida,,Stanford,W,1,40,0,0,aaron-robinson-2
Asante Samuel Jr.,2019-09-14,3,Florida State,@,Virginia,L,1,0,0,0,asante-samuel-jr-1
Henry Segura,2019-09-14,3,UNC Charlotte,,Massachusetts,W,1,49,1,0,henry-segura-1
Jalen Smith,2019-09-14,3,Texas State,@,Southern Methodist,L,1,7,0,0,jalen-smith-1
Kenney Solomon,2019-09-14,3,Tennessee,,Chattanooga,W,1,0,0,0,kenney-solomon-1
Harrison Taylor,2019-09-14,3,Western Michigan,,Georgia State,W,1,0,0,0,harrison-taylor-1
Levonta Taylor,2019-09-14,3,Florida State,@,Virginia,L,1,0,0,0,levonta-taylor-1
Kyahva Tezino,2019-09-14,3,San Diego State,@,New Mexico State,W,1,17,0,0,kyahva-tezino-1
Drake Thomas,2019-09-14,3,North Carolina State,@,West Virginia,L,1,11,0,0,drake-thomas-2
Justin Tranquill,2019-09-14,3,Western Michigan,,Georgia State,W,1,0,0,1,justin-tranquill-1
Nigel Warrior,2019-09-14,3,Tennessee,,Chattanooga,W,1,22,0,0,nigel-warrior-1
Javin White,2019-09-14,3,Nevada-Las Vegas,@,Northwestern,L,1,0,0,0,javin-white-1
Payton Wilgar,2019-09-14,3,Brigham Young,,Southern California,W,1,0,0,1,payton-wilgar-1
Cameron Williams,2019-09-14,3,Washington,,Hawaii,W,1,19,0,0,cameron-williams-2
Trill Williams,2019-09-14,3,Syracuse,,Clemson,L,1,41,0,0,trill-williams-1
Shawn Wilson,2019-09-14,3,Oregon State,,Cal Poly,W,1,0,0,0,shawn-wilson-1
