Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Kenny Ladler,2011-09-10,2,Vanderbilt,,Connecticut,W,1,0,0,2,kenny-ladler-1
Josh Linam,2011-09-10,2,Central Florida,,Boston College,W,1,0,0,1,josh-linam-1
Boseko Lokombo,2011-09-10,2,Oregon,,Nevada,W,1,67,1,1,boseko-lokombo-1
Monterius Lovett,2011-09-10,2,Marshall,,Southern Mississippi,W,1,0,0,1,monterius-lovett-1
Khalil Mack,2011-09-10,2,Buffalo,,Stony Brook,W,1,23,0,1,khalil-mack-1
Damon Magazu,2011-09-10,2,East Carolina,,Virginia Tech,L,1,0,0,1,damon-magazu-1
Jon Major,2011-09-10,2,Colorado,,California,L,1,0,0,1,jon-major-1
Javon Marshall,2011-09-10,2,Vanderbilt,,Connecticut,W,1,32,0,1,javon-marshall-1
Bryce McNaul,2011-09-10,2,Northwestern,,Eastern Illinois,W,1,9,0,1,bryce-mcnaul-1
Demetruce McNeal,2011-09-10,2,Auburn,,Mississippi State,W,1,43,1,1,demetruce-mcneal-1
Carmen Messina,2011-09-10,2,New Mexico,@,Arkansas,L,1,1,0,1,carmen-messina-1
Gerald Moore,2011-09-10,2,Ohio,,Gardner-Webb,W,1,30,0,0,gerald-moore-1
Zeke Motta,2011-09-10,2,Notre Dame,@,Michigan,L,1,0,0,1,zeke-motta-1
Travaun Nixon,2011-09-10,2,Texas-El Paso,@,Southern Methodist,L,1,0,0,1,travaun-nixon-1
Bradley Njoku,2011-09-10,2,Idaho,,North Dakota,W,1,37,1,,bradley-njoku-1
Mark Nzeocha,2011-09-10,2,Wyoming,,Texas State,W,1,0,0,1,mark-nzeocha-1
Zachary Orr,2011-09-10,2,North Texas,,Houston,L,1,0,0,1,zachary-orr-1
Adrian Phillips,2011-09-10,2,Texas,,Brigham Young,W,1,0,0,1,adrian-phillips-1
Jason Pinkston,2011-09-10,2,Ball State,@,South Florida,L,1,0,0,1,jason-pinkston-1
Josh Pleasant,2011-09-10,2,Kent State,,Louisiana,L,1,0,0,1,josh-pleasant-1
Darius Prelow,2011-09-10,2,Louisiana-Monroe,,Grambling State,W,1,20,0,1,darius-prelow-1
Sheldon Price,2011-09-10,2,UCLA,,San Jose State,W,1,0,0,1,sheldon-price-1
Chris Prom,2011-09-10,2,Western Michigan,,Nicholls State,W,1,3,0,1,chris-prom-1
Bacarri Rambo,2011-09-10,2,Georgia,,South Carolina,L,1,0,0,3,bacarri-rambo-1
David Rowe,2011-09-10,2,Rutgers,@,North Carolina,L,1,0,0,1,david-rowe-1
Supo Sanni,2011-09-10,2,Illinois,,South Dakota State,W,1,7,0,1,supo-sanni-1
Charles Sawyer,2011-09-10,2,Mississippi,,Southern Illinois,W,1,0,0,1,charles-sawyer-1
Johnnie Simon,2011-09-10,2,Western Michigan,,Nicholls State,W,1,1,0,1,johnnie-simon-1
Ahkeem Smith,2011-09-10,2,Temple,@,Akron,W,1,18,0,1,ahkeem-smith-1
Derron Smith,2011-09-10,2,Fresno State,@,Nebraska,L,1,13,0,2,derron-smith-1
Daniel Sorensen,2011-09-10,2,Brigham Young,@,Texas,L,1,0,0,1,daniel-sorensen-1
David Sperry,2011-09-10,2,Navy,@,Western Kentucky,W,1,0,0,1,david-sperry-1
Lionel Stokes,2011-09-10,2,Louisiana,@,Kent State,W,1,63,1,1,lionel-stokes-1
Troy Stoudermire,2011-09-10,2,Minnesota,,New Mexico State,L,1,19,0,2,troy-stoudermire-1
Marcus Temple,2011-09-10,2,Mississippi,,Southern Illinois,W,1,10,0,1,marcus-temple-1
Phillip Thomas,2011-09-10,2,Syracuse,,Rhode Island,W,2,10,0,3,phillip-thomas-1
Ronnie Thornton,2011-09-10,2,Southern Mississippi,@,Marshall,L,1,22,0,1,ronnie-thornton-1
Korey Toomer,2011-09-10,2,Idaho,,North Dakota,W,1,19,0,1,korey-toomer-1
Richard Torres,2011-09-10,2,Hawaii,@,Washington,L,1,99,1,1,richard-torres-1
Ryan Travis,2011-09-10,2,Tulane,,Tulsa,L,1,36,0,2,ryan-travis-1
Danny Trevathan,2011-09-10,2,Kentucky,,Central Michigan,W,1,28,0,2,danny-trevathan-1
Desmond Trufant,2011-09-10,2,Washington,,Hawaii,W,1,7,0,2,desmond-trufant-1
Travis Uale,2011-09-10,2,Brigham Young,@,Texas,L,1,0,0,1,travis-uale-1
Khairi Usher,2011-09-10,2,Louisiana-Monroe,,Grambling State,W,1,32,0,1,khairi-usher-1
Brock Vereen,2011-09-10,2,Minnesota,,New Mexico State,L,1,0,0,2,brock-vereen-1
Dominique Vinson,2011-09-10,2,Colorado State,,Northern Colorado,W,1,25,0,1,dominique-vinson-1
Rijo Walker,2011-09-10,2,Virginia,@,Indiana,W,1,0,0,,rijo-walker-1
Wayne Warren,2011-09-10,2,Rutgers,@,North Carolina,L,1,15,0,1,wayne-warren-1
Sean Westgate,2011-09-10,2,UCLA,,San Jose State,W,1,2,0,1,sean-westgate-1
Korey Williams,2011-09-10,2,Southern Mississippi,@,Marshall,L,1,26,0,2,korey-williams-1
Jelani Woseley,2011-09-10,2,Ohio,,Gardner-Webb,W,1,26,1,1,jelani-woseley-1
Blidi Wreh-Wilson,2011-09-10,2,Connecticut,@,Vanderbilt,L,1,18,0,1,blidi-wreh-wilson-1
Johnthan Banks,2011-09-15,3,Mississippi State,,Louisiana State,L,1,-1,0,1,johnthan-banks-1
Morris Claiborne,2011-09-15,3,Louisiana State,@,Mississippi State,W,2,6,0,3,morris-claiborne-1
Chase Baker,2011-09-16,2,Boise State,@,Toledo,W,1,0,0,1,chase-baker-1
Dwayne Gratz,2011-09-16,3,Connecticut,,Iowa State,L,1,19,0,1,dwayne-gratz-1
Jory Johnson,2011-09-16,3,Connecticut,,Iowa State,L,1,13,0,1,jory-johnson-1
Byron Jones,2011-09-16,3,Connecticut,,Iowa State,L,1,0,0,1,byron-jones-2
Jermaine Robinson,2011-09-16,3,Toledo,,Boise State,L,1,60,0,1,jermaine-robinson-1
Stephen Ruempolhamer,2011-09-16,3,Iowa State,@,Connecticut,W,1,2,0,1,stephen-ruempolhamer-1
Antonio Allen,2011-09-17,3,South Carolina,,Navy,W,1,0,0,1,antonio-allen-1
Ricardo Allen,2011-09-17,3,Purdue,,Southeast Missouri State,W,1,0,0,1,ricardo-allen-1
David Amerson,2011-09-17,3,North Carolina State,,South Alabama,W,1,0,0,1,david-amerson-1
Zach Anderson,2011-09-17,3,Northern Illinois,N,Wisconsin,L,1,2,0,1,zach-anderson-2
C.J. Barnett,2011-09-17,3,Ohio State,@,Miami (FL),L,1,2,0,1,cj-barnett-1
Thomas Bates,2011-09-17,3,Houston,@,Louisiana Tech,W,2,2,0,2,thomas-bates-1
Dominique Battle,2011-09-17,3,Cincinnati,,Akron,W,1,36,1,1,dominique-battle-1
Dwight Bentley,2011-09-17,3,Louisiana,,Nicholls State,W,1,41,1,1,dwight-bentley-1
Brandan Bishop,2011-09-17,3,North Carolina State,,South Alabama,W,1,36,0,1,brandan-bishop-1
Robert Blanton,2011-09-17,3,Notre Dame,,Michigan State,W,1,82,0,4,robert-blanton-1
Nigel Bradham,2011-09-17,3,Florida State,,Oklahoma,L,1,0,0,1,nigel-bradham-1
Broderick Brown,2011-09-17,3,Oklahoma State,@,Tulsa,W,1,0,0,3,broderick-brown-1
Jonathan Brown,2011-09-17,3,Illinois,,Arizona State,W,1,0,0,2,jonathan-brown-1
Deone Bucannon,2011-09-17,3,Washington State,@,San Diego State,L,1,0,0,1,deone-bucannon-1
Blair Burns,2011-09-17,3,Wyoming,@,Bowling Green State,W,2,65,0,2,blair-burns-1
Carrington Byndom,2011-09-17,3,Texas,@,UCLA,W,1,0,0,2,carrington-byndom-1
Travis Carrie,2011-09-17,3,Ohio,,Marshall,W,2,0,0,,travis-carrie-1
Austin Cassidy,2011-09-17,3,Nebraska,,Washington,W,1,0,0,2,austin-cassidy-1
Sean Cattouse,2011-09-17,3,California,,Presbyterian,W,2,20,0,2,sean-cattouse-1
Quade Chappuis,2011-09-17,3,Utah,@,Brigham Young,W,1,20,0,1,quade-chappuis-1
Camerron Cheatham,2011-09-17,3,Cincinnati,,Akron,W,1,53,1,2,camerron-cheatham-1
Dave Clark,2011-09-17,3,Louisiana Tech,,Houston,L,1,25,0,1,dave-clark-1
Donyae Coleman,2011-09-17,3,New Mexico State,,Texas-El Paso,L,1,0,0,2,donyae-coleman-1
Darwin Cook,2011-09-17,3,West Virginia,@,Maryland,W,1,0,0,1,darwin-cook-1
Lavonte David,2011-09-17,3,Nebraska,,Washington,W,1,0,0,1,lavonte-david-1
Blake Dees,2011-09-17,2,Texas Tech,@,New Mexico,W,1,0,0,1,blake-dees-1
Alan Dock,2011-09-17,3,Tulsa,,Oklahoma State,L,1,28,0,1,alan-dock-1
Deven Drane,2011-09-17,3,Cincinnati,,Akron,W,1,0,0,3,deven-drane-1
Kurtis Drummond,2011-09-17,3,Michigan State,@,Notre Dame,L,1,34,0,1,kurtis-drummond-1
Darron Edwards,2011-09-17,3,Arkansas State,@,Virginia Tech,L,1,0,0,1,darron-edwards-1
Lavaris Edwards,2011-09-17,3,Memphis,,Austin Peay,W,1,6,0,1,lavaris-edwards-1
Matt Elam,2011-09-17,3,Florida,,Tennessee,W,1,0,0,2,matt-elam-1
Josh Evans,2011-09-17,3,Florida,,Tennessee,W,1,0,0,1,josh-evans-1
Darryl Feemster,2011-09-17,3,Arkansas State,@,Virginia Tech,L,1,34,0,1,darryl-feemster-1
Andre Ferguson,2011-09-17,3,Idaho,@,Texas A&M,L,1,0,0,2,andre-ferguson-1
Pompey Festejo,2011-09-17,3,San Jose State,,Nevada,L,1,32,0,1,pompey-festejo-1
Eddie Foster,2011-09-17,3,Vanderbilt,,Mississippi,W,1,0,0,2,eddie-foster-1
Glenn Foster,2011-09-17,3,Illinois,,Arizona State,W,1,7,0,1,glenn-foster-1
David Garrett,2011-09-17,2,Kansas State,,Kent State,W,1,45,1,2,david-garrett-1
Terence Garvin,2011-09-17,3,West Virginia,@,Maryland,W,1,37,1,2,terence-garvin-1
Justin Gilbert,2011-09-17,3,Oklahoma State,@,Tulsa,W,1,24,0,2,justin-gilbert-1
Quinn Giles,2011-09-17,3,Louisiana Tech,,Houston,L,1,0,0,1,quinn-giles-1
Thomas Gordon,2011-09-17,3,Michigan,,Eastern Michigan,W,1,0,0,1,thomas-gordon-1
Kee-Ayre Griffin,2011-09-17,3,Temple,,Penn State,L,1,0,0,1,kee-ayre-griffin-1
John Hardy-Tuliau,2011-09-17,3,Hawaii,@,Nevada-Las Vegas,L,1,0,0,1,john-hardy-tuliau-1
Javon Harris,2011-09-17,2,Oklahoma,@,Florida State,W,2,69,0,3,javon-harris-1
Tysyn Hartman,2011-09-17,2,Kansas State,,Kent State,W,1,0,0,1,tysyn-hartman-1
Devin Hedgepeth,2011-09-17,3,Oklahoma State,@,Tulsa,W,1,0,0,1,devin-hedgepeth-1
Mike Hicks,2011-09-17,2,Baylor,,Stephen F. Austin,W,1,28,0,1,mike-hicks-1
Jarred Holley,2011-09-17,3,Pittsburgh,@,Iowa,L,1,26,0,1,jarred-holley-1
Jayron Hosley,2011-09-17,3,Virginia Tech,,Arkansas State,W,2,42,0,4,jayron-hosley-1
Xavier Hughes,2011-09-17,3,Ohio,,Marshall,W,1,24,0,1,xavier-hughes-1
Micah Hyde,2011-09-17,3,Iowa,,Pittsburgh,W,2,0,0,2,micah-hyde-1
Shawn Jackson,2011-09-17,3,Tulsa,,Oklahoma State,L,1,11,0,1,shawn-jackson-1
Keelan Johnson,2011-09-17,3,Arizona State,@,Illinois,L,1,0,0,1,keelan-johnson-1
Lamarcus Joyner,2011-09-17,3,Florida State,,Oklahoma,L,1,0,0,2,lamarcus-joyner-1
Joe Kinville,2011-09-17,3,Central Michigan,@,Western Michigan,L,1,24,0,1,joe-kinville-1
Omar Leftwich,2011-09-17,3,Ohio,,Marshall,W,1,0,0,1,omar-leftwich-1
Jon Lejiste,2011-09-17,3,South Florida,,Florida A&M,W,1,21,0,,jon-lejiste-1
Trent Mackey,2011-09-17,3,Tulane,@,Alabama-Birmingham,W,1,39,1,1,trent-mackey-1
Ladarrius Madden,2011-09-17,2,Troy,@,Arkansas,L,1,53,1,1,ladarrius-madden-1
Javon Marshall,2011-09-17,3,Vanderbilt,,Mississippi,W,1,0,0,,javon-marshall-1
Michael Mauti,2011-09-17,3,Penn State,@,Temple,W,1,0,0,2,michael-mauti-1
Dexter McDougle,2011-09-17,2,Maryland,,West Virginia,L,1,0,0,1,dexter-mcdougle-1
