Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Artez Brown,2011-09-03,1,Arkansas State,@,Illinois,L,2,27,13.5,0,artez-brown-1
Corey Brown,2011-09-03,1,Ohio State,,Akron,W,1,44,44.0,0,corey-brown-2
Damon Bullock,2011-09-03,1,Iowa,,Tennessee Tech,W,1,23,23.0,0,damon-bullock-1
Reggie Bullock,2011-09-03,1,East Carolina,N,South Carolina,L,3,71,23.7,0,reggie-bullock-1
Brayden Burnett,2011-09-03,1,Missouri,,Miami (OH),W,1,10,10.0,0,brayden-burnett-1
Brison Burris,2011-09-03,1,Miami (OH),@,Missouri,L,1,16,16.0,0,brison-burris-1
Isaiah Burse,2011-09-03,1,Fresno State,N,California,L,6,117,19.5,0,isaiah-burse-1
Tyler Cain,2011-09-03,1,Louisiana-Monroe,@,Florida State,L,1,11,11.0,0,tyler-cain-1
Jesse Callier,2011-09-03,1,Washington,,Eastern Washington,W,5,113,22.6,0,jesse-callier-1
Tyron Carrier,2011-09-03,1,Houston,,UCLA,W,2,42,21.0,0,tyron-carrier-1
Shon Carson,2011-09-03,1,South Carolina,N,East Carolina,W,1,23,23.0,0,shon-carson-1
Mario Carter,2011-09-03,1,North Carolina State,,Liberty,W,1,10,10.0,0,mario-carter-1
Morris Claiborne,2011-09-03,1,Louisiana State,N,Oregon,W,4,83,20.8,0,morris-claiborne-1
Ryan Clark,2011-09-03,1,Ohio,@,New Mexico State,W,3,66,22.0,0,ryan-clark-2
Austin Collinsworth,2011-09-03,1,Notre Dame,,South Florida,L,1,24,24.0,0,austin-collinsworth-1
Jamison Crowder,2011-09-03,1,Duke,,Richmond,L,3,60,20.0,0,jamison-crowder-1
Corey Davis,2011-09-03,1,Pittsburgh,,Buffalo,W,1,26,26.0,0,corey-davis-2
Tommy Davis,2011-09-03,1,Northern Illinois,,Army,W,2,39,19.5,0,tommy-davis-2
Jeff Demps,2011-09-03,1,Florida,,Florida Atlantic,W,2,30,15.0,0,jeff-demps-1
Larry Dixon,2011-09-03,1,Army,@,Northern Illinois,L,1,25,25.0,0,larry-dixon-1
Brandon Driver,2011-09-03,1,San Jose State,@,Stanford,L,6,110,18.3,0,brandon-driver-1
Coleman Edmond,2011-09-03,1,California,N,Fresno State,W,3,61,20.3,0,coleman-edmond-1
Jyruss Edwards,2011-09-03,1,Louisiana-Monroe,@,Florida State,L,4,63,15.8,0,jyruss-edwards-1
Mike Edwards,2011-09-03,1,Hawaii,,Colorado,W,2,71,35.5,0,mike-edwards-3
Andre Ellington,2011-09-03,1,Clemson,,Troy,W,1,22,22.0,0,andre-ellington-1
Bruce Ellington,2011-09-03,1,South Carolina,N,East Carolina,W,2,55,27.5,0,bruce-ellington-1
Adam Fearing,2011-09-03,1,Cincinnati,,Austin Peay,W,1,8,8.0,0,adam-fearing-1
Lyle Fitte,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,3,138,46.0,1,lyle-fitte-1
R.J. Fleming,2011-09-03,1,Arkansas State,@,Illinois,L,1,22,22.0,0,rj-fleming-1
Willie Floyd,2011-09-03,1,Florida Atlantic,@,Florida,L,5,130,26.0,0,willie-floyd-1
Trey Franks,2011-09-03,1,Oklahoma,,Tulsa,W,2,53,26.5,0,trey-franks-1
Vernon Frazier,2011-09-03,1,Texas-El Paso,,Stony Brook,W,3,105,35.0,0,vernon-frazier-1
Channing Fugate,2011-09-03,1,Tennessee,,Montana,W,1,44,44.0,0,channing-fugate-1
David Garrett,2011-09-03,1,Kansas State,,Eastern Kentucky,W,2,73,36.5,0,david-garrett-1
Justin Gilbert,2011-09-03,1,Oklahoma State,,Louisiana,W,3,65,21.7,0,justin-gilbert-1
Derek Good,2011-09-03,1,Colorado State,@,New Mexico,W,3,87,29.0,0,derek-good-1
Kelvin Grady,2011-09-03,1,Michigan,,Western Michigan,W,3,57,19.0,0,kelvin-grady-1
T.J. Graham,2011-09-03,1,North Carolina State,,Liberty,W,4,99,24.8,0,tj-graham-1
Mike Hague,2011-09-03,1,Brigham Young,@,Mississippi,W,1,24,24.0,0,mike-hague-1
Andre Hal,2011-09-03,1,Vanderbilt,,Elon,W,2,41,20.5,0,andre-hal-1
Donte Harden,2011-09-03,1,Ohio,@,New Mexico State,W,2,43,21.5,0,donte-harden-1
Evan Harrington,2011-09-03,1,Colorado,@,Hawaii,L,1,6,6.0,0,evan-harrington-1
Houston,2011-09-03,1,Indiana,N,Ball State,L,1,3,3.0,0,houston-2
Josh Huff,2011-09-03,1,Oregon,N,Louisiana State,L,1,11,11.0,0,josh-huff-1
Torrance Hunt,2011-09-03,1,East Carolina,N,South Carolina,L,1,24,24.0,0,torrance-hunt-1
Bennett Jackson,2011-09-03,1,Notre Dame,,South Florida,L,2,31,15.5,0,bennett-jackson-1
Buddy Jackson,2011-09-03,1,Pittsburgh,,Buffalo,W,2,75,37.5,0,buddy-jackson-1
Terrell Jackson,2011-09-03,1,Buffalo,@,Pittsburgh,L,4,80,20.0,0,terrell-jackson-3
Arthur Jaffee,2011-09-03,1,Colorado,@,Hawaii,L,2,21,10.5,0,arthur-jaffee-1
LaMichael James,2011-09-03,1,Oregon,N,Louisiana State,L,1,21,21.0,0,lamichael-james-1
Darius Jennings,2011-09-03,1,Virginia,,William & Mary,W,2,32,16.0,0,darius-jennings-1
Corey Johnson,2011-09-03,1,Troy,@,Clemson,L,5,105,21.0,0,corey-johnson-3
Jordan Johnson,2011-09-03,1,Brigham Young,@,Mississippi,W,1,28,28.0,0,jordan-johnson-3
Don Jones,2011-09-03,1,Arkansas State,@,Illinois,L,1,17,17.0,0,don-jones-1
Tony Jones,2011-09-03,1,Colorado,@,Hawaii,L,1,16,16.0,0,tony-jones-7
Andrew Joseph,2011-09-03,1,Louisiana,@,Oklahoma State,L,1,21,21.0,0,andrew-joseph-1
Lamarcus Joyner,2011-09-03,1,Florida State,,Louisiana-Monroe,W,1,36,36.0,0,lamarcus-joyner-1
Freeman Kelley,2011-09-03,1,Tulsa,@,Oklahoma,L,4,81,20.3,0,freeman-kelley-1
Robert Kelley,2011-09-03,1,Tulane,,Southeastern Louisiana,W,7,213,30.4,0,robert-kelley-1
Wes Kemp,2011-09-03,1,Missouri,,Miami (OH),W,1,15,15.0,0,wes-kemp-1
Alex Kenney,2011-09-03,1,Penn State,,Indiana State,W,1,16,16.0,0,alex-kenney-1
Tahj Kimble,2011-09-03,1,Boston College,,Northwestern,L,3,67,22.3,0,tahj-kimble-1
Sam Kirkland,2011-09-03,1,Kent State,@,Alabama,L,2,33,16.5,0,sam-kirkland-1
Anthony Lacoste,2011-09-03,1,Air Force,,South Dakota,W,2,58,29.0,0,anthony-lacoste-1
Lindsey Lamar,2011-09-03,1,South Florida,@,Notre Dame,W,4,67,16.8,0,lindsey-lamar-1
Tracy Lampley,2011-09-03,1,Southern Mississippi,,Louisiana Tech,W,3,65,21.7,0,tracy-lampley-1
Javone Lawson,2011-09-03,1,Louisiana,@,Oklahoma State,L,1,13,13.0,0,javone-lawson-1
Josh Lenz,2011-09-03,1,Iowa State,,Northern Iowa,W,5,98,19.6,0,josh-lenz-1
Colin Lockett,2011-09-03,1,San Diego State,,Cal Poly,W,4,143,35.8,1,colin-lockett-1
Lockridge,2011-09-03,1,Colorado,@,Hawaii,L,3,31,10.3,0,lockridge-1
Raymond Maples,2011-09-03,1,Army,@,Northern Illinois,L,7,116,16.6,0,raymond-maples-1
Malcolm Marable,2011-09-03,1,Oregon State,,Sacramento State,L,3,87,29.0,0,malcolm-marable-1
Venric Mark,2011-09-03,1,Northwestern,@,Boston College,W,2,46,23.0,0,venric-mark-1
Doug Martin,2011-09-03,1,Boise State,@,Georgia,W,2,44,22.0,0,doug-martin-1
Marcus Mason,2011-09-03,1,Washington State,,Idaho State,W,1,19,19.0,0,marcus-mason-2
Tre Mason,2011-09-03,1,Auburn,,Utah State,W,4,176,44.0,1,tre-mason-1
Marquis Maze,2011-09-03,1,Alabama,,Kent State,W,1,39,39.0,0,marquis-maze-1
Onterio McCalebb,2011-09-03,1,Auburn,,Utah State,W,1,26,26.0,0,onterio-mccalebb-1
Quincy McDuffie,2011-09-03,1,Central Florida,,Charleston Southern,W,1,13,13.0,0,quincy-mcduffie-1
Curtis McNeal,2011-09-03,1,Southern California,,Minnesota,W,1,0,0.0,0,curtis-mcneal-1
Ben McRoy,2011-09-03,1,Texas Tech,,Texas State,W,1,31,31.0,0,ben-mcroy-1
Kenny Miles,2011-09-03,1,South Carolina,N,East Carolina,W,1,14,14.0,0,kenny-miles-1
Darius Millines,2011-09-03,1,Illinois,,Arkansas State,W,1,15,15.0,0,darius-millines-1
D.J. Monroe,2011-09-03,1,Texas,,Rice,W,2,33,16.5,0,dj-monroe-1
Marco Nelson,2011-09-03,1,Tulsa,@,Oklahoma,L,1,23,23.0,0,marco-nelson-2
Dayonne Nunley,2011-09-03,1,Miami (OH),@,Missouri,L,1,32,32.0,0,dayonne-nunley-1
Olson,2011-09-03,1,Minnesota,@,Southern California,L,1,16,16.0,0,olson-1
Briggs Orsbon,2011-09-03,1,Ball State,N,Indiana,W,4,92,23.0,0,briggs-orsbon-1
Chris Owusu,2011-09-03,1,Stanford,,San Jose State,W,1,59,59.0,0,chris-owusu-1
Danny Parker,2011-09-03,1,Duke,,Richmond,L,1,16,16.0,0,danny-parker-1
Mike Patrick,2011-09-03,1,Navy,,Delaware,W,1,0,0.0,0,mike-patrick-2
Quinton Patton,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,10,10.0,0,quinton-patton-1
Kevin Perry,2011-09-03,1,Texas-El Paso,,Stony Brook,W,1,10,10.0,0,kevin-perry-2
Darius Polk,2011-09-03,1,Kent State,@,Alabama,L,1,19,19.0,0,darius-polk-1
Troy Pollard,2011-09-03,1,Illinois,,Arkansas State,W,1,23,23.0,0,troy-pollard-1
Tauren Poole,2011-09-03,1,Tennessee,,Montana,W,1,27,27.0,0,tauren-poole-1
Jameel Poteat,2011-09-03,1,Cincinnati,,Austin Peay,W,1,28,28.0,0,jameel-poteat-1
Chaz Powell,2011-09-03,1,Penn State,,Indiana State,W,1,95,95.0,1,chaz-powell-1
Josh Richmond,2011-09-03,1,Akron,@,Ohio State,L,1,17,17.0,0,josh-richmond-1
Theo Riddick,2011-09-03,1,Notre Dame,,South Florida,L,2,55,27.5,0,theo-riddick-1
Dyrell Roberts,2011-09-03,1,Virginia Tech,,Appalachian State,W,2,64,32.0,0,dyrell-roberts-1
Da'Rick Rogers,2011-09-03,1,Tennessee,,Montana,W,1,29,29.0,0,darick-rogers-1
Taveon Rogers,2011-09-03,1,New Mexico State,,Ohio,L,4,177,44.3,1,taveon-rogers-1
Avionne Rolle,2011-09-03,1,Florida Atlantic,@,Florida,L,1,14,14.0,0,avionne-rolle-1
Charles Ross,2011-09-03,1,Rice,@,Texas,L,5,125,25.0,0,charles-ross-1
O.J. Ross,2011-09-03,1,Purdue,,Middle Tennessee State,W,3,75,25.0,0,oj-ross-1
Dominic Rufran,2011-09-03,1,Wyoming,,Weber State,W,4,94,23.5,0,dominic-rufran-1
Phillip Ruhl,2011-09-03,1,UCLA,@,Houston,L,1,4,4.0,0,phillip-ruhl-1
Antoine Russell,2011-09-03,1,Akron,@,Ohio State,L,4,75,18.8,0,antoine-russell-1
Eric Russell,2011-09-03,1,Middle Tennessee State,@,Purdue,L,3,85,28.3,0,eric-russell-1
Brandon Rutley,2011-09-03,1,San Jose State,@,Stanford,L,4,58,14.5,0,brandon-rutley-1
Eric Samuels,2011-09-03,1,Vanderbilt,,Elon,W,1,35,35.0,0,eric-samuels-1
Ace Sanders,2011-09-03,1,South Carolina,N,East Carolina,W,1,8,8.0,0,ace-sanders-1
Jeff Scott,2011-09-03,1,Mississippi,,Brigham Young,L,2,27,13.5,0,jeff-scott-2
Josh Smith,2011-09-03,1,UCLA,@,Houston,L,2,49,24.5,0,josh-smith-6
Shawn Southward,2011-09-03,1,Troy,@,Clemson,L,1,12,12.0,0,shawn-southward-1
Chandler Spence,2011-09-03,1,Louisiana Tech,@,Southern Mississippi,L,1,18,18.0,0,chandler-spence-1
Jeremy Stewart,2011-09-03,1,Stanford,,San Jose State,W,1,21,21.0,0,jeremy-stewart-1
Josh Stewart,2011-09-03,1,Oklahoma State,,Louisiana,W,2,40,20.0,0,josh-stewart-1
Troy Stoudermire,2011-09-03,1,Minnesota,@,Southern California,L,3,72,24.0,0,troy-stoudermire-1
Derrick Strozier,2011-09-03,1,Tulane,,Southeastern Louisiana,W,1,13,13.0,0,derrick-strozier-1
Darryl Surgent,2011-09-03,1,Louisiana,@,Oklahoma State,L,2,43,21.5,0,darryl-surgent-1
Drew Terrell,2011-09-03,1,Stanford,,San Jose State,W,1,10,10.0,0,drew-terrell-1
De'Anthony Thomas,2011-09-03,1,Oregon,N,Louisiana State,L,2,53,26.5,0,deanthony-thomas-1
Lamaar Thomas,2011-09-03,1,New Mexico,,Colorado State,L,2,31,15.5,0,lamaar-thomas-1
Marcus Thomas,2011-09-03,1,Navy,,Delaware,W,2,33,16.5,0,marcus-thomas-3
T.J. Thorpe,2011-09-03,1,North Carolina,,James Madison,W,3,59,19.7,0,tj-thorpe-1
Taimi Tutogi,2011-09-03,1,Arizona,,Northern Arizona,W,1,27,27.0,0,taimi-tutogi-1
Marquel Wade,2011-09-03,1,Arkansas,,Missouri State,W,1,18,18.0,0,marquel-wade-1
Dervon Wallace,2011-09-03,1,Western Michigan,@,Michigan,L,6,188,31.3,0,dervon-wallace-1
Trey Watts,2011-09-03,1,Tulsa,@,Oklahoma,L,3,53,17.7,0,trey-watts-1
Danny Webster,2011-09-03,1,East Carolina,N,South Carolina,L,2,34,17.0,0,danny-webster-1
Garic Wharton,2011-09-03,1,Arizona,,Northern Arizona,W,1,23,23.0,0,garic-wharton-1
Deandrew White,2011-09-03,1,Alabama,,Kent State,W,1,24,24.0,0,deandrew-white-1
Kerwynn Williams,2011-09-03,1,Utah State,@,Auburn,L,2,46,23.0,0,kerwynn-williams-1
Nick Williams,2011-09-03,1,Connecticut,,Fordham,W,1,32,32.0,0,nick-williams-1
Robert Woods,2011-09-03,1,Southern California,,Minnesota,W,3,73,24.3,0,robert-woods-1
Wynn,2011-09-03,1,Indiana,N,Ball State,L,4,88,22.0,0,wynn-1
Kenneth Acker,2011-09-04,1,Southern Methodist,@,Texas A&M,L,1,15,15.0,0,kenneth-acker-1
Tavon Austin,2011-09-04,1,West Virginia,,Marshall,W,2,119,59.5,1,tavon-austin-1
Andre Booker,2011-09-04,1,Marshall,@,West Virginia,L,4,93,23.3,0,andre-booker-1
Coryell Judie,2011-09-04,1,Texas A&M,,Southern Methodist,W,1,18,18.0,0,coryell-judie-1
Tron Martinez,2011-09-04,1,Marshall,@,West Virginia,L,1,9,9.0,0,tron-martinez-1
Darius Scott,2011-09-04,1,Eastern Michigan,,Howard,W,1,15,15.0,0,darius-scott-1
Dominique Sherrer,2011-09-04,1,Eastern Michigan,,Howard,W,2,70,35.0,0,dominique-sherrer-1
Der'Rikk Thompson,2011-09-04,1,Southern Methodist,@,Texas A&M,L,3,43,14.3,0,derrikk-thompson-1
Phillip Dorsett,2011-09-05,1,Miami (FL),@,Maryland,L,2,43,21.5,0,phillip-dorsett-1
Alonzo Highsmith,2011-09-05,1,Miami (FL),@,Maryland,L,1,0,0.0,0,alonzo-highsmith-1
Brandon McGee,2011-09-05,1,Miami (FL),@,Maryland,L,1,27,27.0,0,brandon-mcgee-1
Lamar Miller,2011-09-05,1,Miami (FL),@,Maryland,L,4,100,25.0,0,lamar-miller-1
Justus Pickett,2011-09-05,1,Maryland,,Miami (FL),W,5,78,15.6,0,justus-pickett-1
Justin Gilbert,2011-09-08,2,Oklahoma State,,Arizona,W,3,68,22.7,0,justin-gilbert-1
Garic Wharton,2011-09-08,2,Arizona,@,Oklahoma State,L,3,57,19.0,0,garic-wharton-1
Vic Anderson,2011-09-09,2,Louisville,,Florida International,L,1,12,12.0,0,vic-anderson-1
T.Y. Hilton,2011-09-09,2,Florida International,@,Louisville,W,2,67,33.5,0,ty-hilton-1
Kyle Middlebrooks,2011-09-09,2,Arizona State,,Missouri,W,4,89,22.3,0,kyle-middlebrooks-1
Jamal Miles,2011-09-09,2,Arizona State,,Missouri,W,1,-2,-2.0,0,jamal-miles-1
T.J. Moe,2011-09-09,2,Missouri,@,Arizona State,L,5,108,21.6,0,tj-moe-1
Rashad Ross,2011-09-09,2,Arizona State,,Missouri,W,2,63,31.5,0,rashad-ross-1
Jeremy Wright,2011-09-09,2,Louisville,,Florida International,L,4,93,23.3,0,jeremy-wright-2
Ameer Abdullah,2011-09-10,2,Nebraska,,Fresno State,W,5,211,42.2,1,ameer-abdullah-1
Ralph David Abernathy IV,2011-09-10,2,Cincinnati,@,Tennessee,L,3,65,21.7,0,ralph-david-abernathy-iv-1
Nick Adams,2011-09-10,1,Alabama-Birmingham,@,Florida,L,2,38,19.0,0,nick-adams-1
Eric Adeyemi,2011-09-10,2,Kent State,,Louisiana,L,3,40,13.3,0,eric-adeyemi-2
Adrian Amos,2011-09-10,2,Penn State,,Alabama,L,2,31,15.5,0,adrian-amos-1
Antonio Andrews,2011-09-10,2,Western Kentucky,,Navy,L,6,202,33.7,0,antonio-andrews-1
Tavon Austin,2011-09-10,2,West Virginia,,Norfolk State,W,1,25,25.0,0,tavon-austin-1
Mitchell Bailey,2011-09-10,2,Louisiana-Monroe,,Grambling State,W,1,27,27.0,0,mitchell-bailey-2
Stedman Bailey,2011-09-10,2,West Virginia,,Norfolk State,W,2,45,22.5,0,stedman-bailey-1
Mike Ball,2011-09-10,1,Nevada,@,Oregon,L,5,94,18.8,0,mike-ball-1
Mike Bellamy,2011-09-10,2,Clemson,,Wofford,W,1,6,6.0,0,mike-bellamy-2
Jaamal Berry,2011-09-10,2,Ohio State,,Toledo,W,4,89,22.3,0,jaamal-berry-1
D.J. Beshears,2011-09-10,2,Kansas,,Northern Illinois,W,7,197,28.1,0,dj-beshears-1
Andre Booker,2011-09-10,2,Marshall,,Southern Mississippi,W,4,95,23.8,0,andre-booker-1
Michael Bowman,2011-09-10,2,East Carolina,,Virginia Tech,L,1,25,25.0,0,michael-bowman-1
Brandon Boykin,2011-09-10,2,Georgia,,South Carolina,L,7,184,26.3,0,brandon-boykin-1
Isaiah Burse,2011-09-10,2,Fresno State,@,Nebraska,L,6,149,24.8,0,isaiah-burse-1
Jesse Callier,2011-09-10,2,Washington,,Hawaii,W,4,120,30.0,0,jesse-callier-1
Dante Caro,2011-09-10,2,New Mexico,@,Arkansas,L,1,38,38.0,0,dante-caro-1
Tyron Carrier,2011-09-10,2,Houston,@,North Texas,W,3,68,22.7,0,tyron-carrier-1
Tracy Carter,2011-09-10,2,Idaho,,North Dakota,W,2,30,15.0,0,tracy-carter-1
Brelan Chancellor,2011-09-10,2,North Texas,,Houston,L,9,286,31.8,0,brelan-chancellor-1
Toney Clemons,2011-09-10,2,Colorado,,California,L,1,14,14.0,0,toney-clemons-1
Lee Clubb,2011-09-10,2,Colorado State,,Northern Colorado,W,1,28,28.0,0,lee-clubb-1
Tim Cornett,2011-09-10,2,Nevada-Las Vegas,@,Washington State,L,2,120,60.0,1,tim-cornett-1
Jamison Crowder,2011-09-10,2,Duke,,Stanford,L,6,134,22.3,0,jamison-crowder-1
Akeem Daniels,2011-09-10,2,Northern Illinois,@,Kansas,L,4,72,18.0,0,akeem-daniels-1
Corey Davis,2011-09-10,2,Pittsburgh,,Maine,W,2,32,16.0,0,corey-davis-2
Keenan Davis,2011-09-10,2,Iowa,@,Iowa State,L,2,50,25.0,0,keenan-davis-1
Tommy Davis,2011-09-10,2,Northern Illinois,@,Kansas,L,3,58,19.3,0,tommy-davis-2
Andre Debose,2011-09-10,2,Florida,,Alabama-Birmingham,W,1,50,50.0,0,andre-debose-1
Larry Dixon,2011-09-10,2,Army,,San Diego State,L,2,43,21.5,0,larry-dixon-1
Michael Dobson,2011-09-10,2,East Carolina,,Virginia Tech,L,1,18,18.0,0,michael-dobson-1
Deven Drane,2011-09-10,2,Cincinnati,@,Tennessee,L,1,20,20.0,0,deven-drane-1
Phil Dudley,2011-09-10,2,Ball State,@,South Florida,L,1,16,16.0,0,phil-dudley-1
Steven Dunlap,2011-09-10,2,Bowling Green State,,Morgan State,W,1,8,8.0,0,steven-dunlap-1
Reggie Dunn,2011-09-10,2,Utah,@,Southern California,L,2,61,30.5,0,reggie-dunn-1
Coleman Edmond,2011-09-10,2,California,@,Colorado,W,4,93,23.3,0,coleman-edmond-1
Jyruss Edwards,2011-09-10,2,Louisiana-Monroe,,Grambling State,W,1,26,26.0,0,jyruss-edwards-1
Mike Edwards,2011-09-10,2,Hawaii,@,Washington,L,6,163,27.2,0,mike-edwards-3
Bruce Ellington,2011-09-10,2,South Carolina,@,Georgia,W,3,62,20.7,0,bruce-ellington-1
John Evans,2011-09-10,2,Western Kentucky,,Navy,L,1,27,27.0,0,john-evans-1
Lyle Fitte,2011-09-10,2,Louisiana Tech,,Central Arkansas,W,7,175,25.0,0,lyle-fitte-1
Willie Floyd,2011-09-10,2,Florida Atlantic,@,Michigan State,L,5,130,26.0,0,willie-floyd-1
David Fluellen,2011-09-10,2,Toledo,@,Ohio State,L,2,7,3.5,0,david-fluellen-1
Vernon Frazier,2011-09-10,2,Texas-El Paso,@,Southern Methodist,L,4,113,28.3,0,vernon-frazier-1
D.J. Frye-Smith,2011-09-10,2,Florida Atlantic,@,Michigan State,L,1,35,35.0,0,dj-frye-smith-1
Brandon Fulse,2011-09-10,2,Auburn,,Mississippi State,W,1,7,7.0,0,brandon-fulse-1
