"Player","Date","G","School","Loc","Opponent","WL","Rush Att","Rush Yard","Rush Avg","Rush TD","unique_id"
"Aaron Duckworth","2017-09-09",2,"Idaho",,"Nevada-Las Vegas","L",18,80,4.4,0,"aaron-duckworth-1"
"Eric Dungey","2017-09-09",2,"Syracuse",,"Middle Tennessee State","L",19,53,2.8,1,"eric-dungey-1"
"Malik Dunner","2017-09-09",2,"Ball State",,"Alabama-Birmingham","W",4,19,4.8,1,"malik-dunner-1"
"Trey Dye","2017-09-09",3,"Brigham Young",,"Utah","L",2,6,3,0,"trey-dye-1"
"Tyshon Dye","2017-09-09",2,"East Carolina","@","West Virginia","L",14,71,5.1,0,"tyshon-dye-1"
"Van Edwards Jr.","2017-09-09",2,"Akron",,"Arkansas-Pine Bluff","W",9,47,5.2,1,"van-edwards-jr-1"
"Gus Edwards","2017-09-09",2,"Rutgers",,"Eastern Michigan","L",12,56,4.7,1,"gus-edwards-1"
"Clyde Edwards-Helaire","2017-09-09",2,"Louisiana State",,"Chattanooga","W",1,2,2,0,"clyde-edwards-helaire-1"
"Sam Ehlinger","2017-09-09",2,"Texas",,"San Jose State","W",7,48,6.9,0,"sam-ehlinger-1"
"Nashon Ellerbe","2017-09-09",2,"Rice","@","Texas-El Paso","W",11,63,5.7,1,"nashon-ellerbe-1"
"Jordan Ellis","2017-09-09",2,"Virginia",,"Indiana","L",14,44,3.1,1,"jordan-ellis-2"
"Morgon Ellison","2017-09-09",2,"Indiana","@","Virginia","W",12,47,3.9,0,"morgon-ellison-1"
"Chris Elmore","2017-09-09",2,"Syracuse",,"Middle Tennessee State","L",8,28,3.5,0,"chris-elmore-1"
"Vic Enwere","2017-09-09",2,"California",,"Weber State","W",6,0,0,0,"vic-enwere-1"
"Mike Epstein","2017-09-09",2,"Illinois",,"Western Kentucky","W",21,111,5.3,0,"mike-epstein-2"
"A.J. Erdely","2017-09-09",2,"Alabama-Birmingham","@","Ball State","L",14,77,5.5,3,"aj-erdely-1"
"Ian Eriksen","2017-09-09",2,"Eastern Michigan","@","Rutgers","W",3,8,2.7,0,"ian-eriksen-1"
"Jesse Ertz","2017-09-09",2,"Kansas State",,"UNC Charlotte","W",13,76,5.8,1,"jesse-ertz-1"
"Emmanuel Esukpa","2017-09-09",2,"Rice","@","Texas-El Paso","W",3,30,10,0,"emmanuel-esukpa-1"
"Danny Etling","2017-09-09",2,"Louisiana State",,"Chattanooga","W",4,-1,-0.3,0,"danny-etling-1"
"Chris Evans","2017-09-09",2,"Michigan",,"Cincinnati","W",5,15,3,0,"chris-evans-2"
"Luke Falk","2017-09-09",2,"Washington State",,"Boise State","W",4,4,1,0,"luke-falk-1"
"Tavien Feaster","2017-09-09",2,"Clemson",,"Auburn","W",3,15,5,0,"tavien-feaster-1"
"Demetric Felton","2017-09-09",2,"UCLA",,"Hawaii","W",3,37,12.3,1,"demetric-felton-1"
"D'Andre Ferby","2017-09-09",2,"Western Kentucky","@","Illinois","L",7,14,2,0,"dandre-ferby-1"
"Maurice Ffrench","2017-09-09",2,"Pittsburgh","@","Penn State","L",1,8,8,0,"maurice-ffrench-1"
"Joshua Fields","2017-09-09",2,"Texas-El Paso",,"Rice","L",1,3,3,0,"joshua-fields-1"
"Wesley Fields","2017-09-09",2,"Georgia Southern","N","New Hampshire","L",15,52,3.5,0,"wesley-fields-1"
"Carlin Fils-Aime","2017-09-09",2,"Tennessee",,"Indiana State","W",3,41,13.7,2,"carlin-fils-aime-1"
"Mason Fine","2017-09-09",2,"North Texas","@","Southern Methodist","L",9,2,0.2,0,"mason-fine-1"
"Ryan Finley","2017-09-09",2,"North Carolina State",,"Marshall","W",5,42,8.4,0,"ryan-finley-1"
"Nick Fitzgerald","2017-09-09",2,"Mississippi State","@","Louisiana Tech","W",10,111,11.1,2,"nick-fitzgerald-2"
"Kavika Fonua","2017-09-09",3,"Brigham Young",,"Utah","L",8,22,2.8,0,"kavika-fonua-1"
"Andrew Ford","2017-09-09",3,"Massachusetts",,"Old Dominion","L",11,-41,-3.7,0,"andrew-ford-1"
"Keith Ford","2017-09-09",2,"Texas A&M",,"Nicholls State","W",6,20,3.3,0,"keith-ford-1"
"Armanti Foreman","2017-09-09",2,"Texas",,"San Jose State","W",1,3,3,0,"armanti-foreman-1"
"Kendrick Foster","2017-09-09",2,"Illinois",,"Western Kentucky","W",3,11,3.7,0,"kendrick-foster-1"
"Keynan Foster","2017-09-09",2,"Texas-El Paso",,"Rice","L",1,15,15,0,"keynan-foster-1"
"Lanard Fournette","2017-09-09",2,"Louisiana State",,"Chattanooga","W",1,7,7,0,"lanard-fournette-1"
"Jarvion Franklin","2017-09-09",2,"Western Michigan","@","Michigan State","L",6,36,6,0,"jarvion-franklin-1"
"Royce Freeman","2017-09-09",2,"Oregon",,"Nebraska","W",29,153,5.3,2,"royce-freeman-1"
"Ke'Mon Freemon","2017-09-09",2,"Southern Methodist",,"North Texas","W",14,31,2.2,0,"kemon-freemon-1"
"Jake Fromm","2017-09-09",2,"Georgia","@","Notre Dame","W",5,-7,-1.4,0,"jake-fromm-1"
"C.J. Fuller","2017-09-09",2,"Clemson",,"Auburn","W",4,9,2.3,0,"cj-fuller-1"
"Jake Funk","2017-09-09",2,"Maryland",,"Towson","W",3,32,10.7,1,"jake-funk-1"
"Russell Gage","2017-09-09",2,"Louisiana State",,"Chattanooga","W",3,2,0.7,0,"russell-gage-1"
"Reggie Gallaspy II","2017-09-09",2,"North Carolina State",,"Marshall","W",12,61,5.1,2,"reggie-gallaspy-ii-1"
"Kesean Gamble","2017-09-09",2,"Kent State",,"Howard","W",6,10,1.7,2,"kesean-gamble-1"
"Ty Gangi","2017-09-09",2,"Nevada",,"Toledo","L",6,20,3.3,1,"ty-gangi-1"
"Jager Gardner","2017-09-09",2,"Temple",,"Villanova","W",4,18,4.5,0,"jager-gardner-1"
"Monteo Garrett","2017-09-09",2,"Georgia Southern","N","New Hampshire","L",2,19,9.5,0,"monteo-garrett-1"
"Myles Gaskin","2017-09-09",2,"Washington",,"Montana","W",9,38,4.2,1,"myles-gaskin-1"
"Stan Gaudion","2017-09-09",3,"Hawaii","@","UCLA","L",1,19,19,0,"stan-gaudion-1"
"Giovanni Gentosi","2017-09-09",2,"UCLA",,"Hawaii","W",1,6,6,0,"giovanni-gentosi-1"
"Cole Gest","2017-09-09",2,"Indiana","@","Virginia","W",2,8,4,0,"cole-gest-1"
"Nick Gibson","2017-09-09",2,"Mississippi State","@","Louisiana Tech","W",5,15,3,0,"nick-gibson-1"
"James Gilbert","2017-09-09",2,"Ball State",,"Alabama-Birmingham","W",18,41,2.3,2,"james-gilbert-2"
"Reggie Gilliam","2017-09-09",2,"Toledo","@","Nevada","W",1,0,0,0,"reggie-gilliam-1"
"D.J. Gillins","2017-09-09",2,"Southern Methodist",,"North Texas","W",2,9,4.5,0,"dj-gillins-1"
"Sam Glaesmann","2017-09-09",2,"Rice","@","Texas-El Paso","W",7,23,3.3,1,"sam-glaesmann-1"
"Demarcus Godfrey","2017-09-09",2,"Georgia Southern","N","New Hampshire","L",1,4,4,0,"demarcus-godfrey-1"
"Kylen Granson","2017-09-09",2,"Rice","@","Texas-El Paso","W",2,25,12.5,0,"kylen-granson-1"
"J.J. Green","2017-09-09",2,"Georgia Tech",,"Jacksonville State","W",1,11,11,0,"jj-green-1"
"Zach Green","2017-09-09",2,"Arizona",,"Houston","L",5,15,3,1,"zach-green-2"
"Will Grier","2017-09-09",2,"West Virginia",,"East Carolina","W",4,6,1.5,0,"will-grier-1"
"Jay Griffin IV","2017-09-09",2,"New Mexico",,"New Mexico State","L",1,61,61,1,"jay-griffin-iv-1"
"Nash Griffin","2017-09-09",2,"Virginia",,"Indiana","L",1,3,3,0,"nash-griffin-1"
"Kwadra Griggs","2017-09-09",2,"Southern Mississippi",,"Southern","W",4,-8,-2,0,"kwadra-griggs-1"
"Garrett Groshek","2017-09-09",2,"Wisconsin",,"Florida Atlantic","W",5,10,2,0,"garrett-groshek-1"
"Jarrett Guarantano","2017-09-09",2,"Tennessee",,"Indiana State","W",2,6,3,0,"jarrett-guarantano-1"
"Derrius Guice","2017-09-09",2,"Louisiana State",,"Chattanooga","W",15,102,6.8,2,"derrius-guice-1"
"Kumehnnu Gwilly","2017-09-09",2,"Central Michigan","@","Kansas","W",6,13,2.2,0,"kumehnnu-gwilly-1"
"Jonathan Haden","2017-09-09",2,"Alabama-Birmingham","@","Ball State","L",7,47,6.7,0,"jonathan-haden-1"
"Andre Hale II","2017-09-09",2,"Southern Mississippi",,"Southern","W",6,33,5.5,0,"andre-hale-ii-1"
"Darrin Hall","2017-09-09",2,"Pittsburgh","@","Penn State","L",5,19,3.8,0,"darrin-hall-1"
"Justin Hall","2017-09-09",2,"Ball State",,"Alabama-Birmingham","W",3,4,1.3,0,"justin-hall-3"
"Milo Hall","2017-09-09",2,"Wyoming",,"Gardner-Webb","W",10,13,1.3,0,"milo-hall-1"
"Daniel Hamm","2017-09-09",2,"Virginia",,"Indiana","L",4,0,0,0,"daniel-hamm-1"
"Quan Hampton","2017-09-09",2,"Kansas",,"Central Michigan","L",1,13,13,0,"quan-hampton-1"
"Tre Harbison","2017-09-09",2,"Northern Illinois",,"Eastern Illinois","W",2,5,2.5,0,"tre-harbison-1"
"Mecole Hardman","2017-09-09",2,"Georgia","@","Notre Dame","W",2,7,3.5,0,"mecole-hardman-1"
"Demarcus Harper","2017-09-09",2,"Appalachian State",,"Savannah State","W",3,28,9.3,0,"demarcus-harper-1"
"Brandon Harris","2017-09-09",2,"North Carolina",,"Louisville","L",5,10,2,0,"brandon-harris-4"
"Damien Harris","2017-09-09",2,"Alabama",,"Fresno State","W",6,32,5.3,1,"damien-harris-1"
"Najee Harris","2017-09-09",2,"Alabama",,"Fresno State","W",13,70,5.4,0,"najee-harris-1"
"Quentin Harris","2017-09-09",2,"Duke",,"Northwestern","W",7,20,2.9,0,"quentin-harris-2"
"Lorenzo Harrison","2017-09-09",2,"Maryland",,"Towson","W",8,33,4.1,0,"lorenzo-harrison-1"
"N'Keal Harry","2017-09-09",2,"Arizona State",,"San Diego State","L",1,-2,-2,0,"nkeal-harry-1"
"Johnathan Hawkins","2017-09-09",2,"Buffalo","@","Army","L",9,41,4.6,0,"johnathan-hawkins-1"
"Chase Hayden","2017-09-09",2,"Arkansas",,"Texas Christian","L",2,1,0.5,0,"chase-hayden-1"
"Jerrod Heard","2017-09-09",2,"Texas",,"San Jose State","W",8,39,4.9,2,"jerrod-heard-1"
"Jamarius Henderson","2017-09-09",2,"Troy",,"Alabama State","W",8,107,13.4,2,"jamarius-henderson-1"
"Quadree Henderson","2017-09-09",2,"Pittsburgh","@","Penn State","L",2,-5,-2.5,0,"quadree-henderson-1"
"Justin Herbert","2017-09-09",2,"Oregon",,"Nebraska","W",5,31,6.2,0,"justin-herbert-1"
"Khalil Herbert","2017-09-09",2,"Kansas",,"Central Michigan","L",2,6,3,0,"khalil-herbert-1"
"Brian Herrien","2017-09-09",2,"Georgia","@","Notre Dame","W",2,1,0.5,0,"brian-herrien-1"
"Ben Hicks","2017-09-09",2,"Southern Methodist",,"North Texas","W",4,-7,-1.8,0,"ben-hicks-1"
"Josh Hicks","2017-09-09",2,"Rutgers",,"Eastern Michigan","L",2,5,2.5,0,"josh-hicks-1"
"Kyle Hicks","2017-09-09",2,"Texas Christian","@","Arkansas","W",12,44,3.7,1,"kyle-hicks-1"
"Karan Higdon","2017-09-09",2,"Michigan",,"Cincinnati","W",4,13,3.3,0,"karan-higdon-1"
"Chris High","2017-09-09",2,"Navy",,"Tulane","W",14,51,3.6,1,"chris-high-1"
"Tyler Hilinski","2017-09-09",2,"Washington State",,"Boise State","W",4,-36,-9,0,"tyler-hilinski-1"
"Kasim Hill","2017-09-09",2,"Maryland",,"Towson","W",5,41,8.2,0,"kasim-hill-1"
"Kenny Hill","2017-09-09",2,"Texas Christian","@","Arkansas","W",11,35,3.2,0,"kenny-hill-1"
"Kylin Hill","2017-09-09",2,"Mississippi State","@","Louisiana Tech","W",10,62,6.2,1,"kylin-hill-1"
"Dontrell Hilliard","2017-09-09",2,"Tulane","@","Navy","L",16,68,4.3,1,"dontrell-hilliard-1"
"Jon Hilliman","2017-09-09",2,"Boston College",,"Wake Forest","L",8,23,2.9,0,"jon-hilliman-1"
"Nyheim Hines","2017-09-09",2,"North Carolina State",,"Marshall","W",13,29,2.2,0,"nyheim-hines-1"
"Tabari Hines","2017-09-09",2,"Wake Forest","@","Boston College","W",1,-4,-4,0,"tabari-hines-1"
"Josh Hokit","2017-09-09",2,"Fresno State","@","Alabama","L",4,12,3,0,"josh-hokit-1"
"Nick Holley","2017-09-09",2,"Kent State",,"Howard","W",21,119,5.7,1,"nick-holley-1"
"Freddie Holly","2017-09-09",3,"Hawaii","@","UCLA","L",7,19,2.7,0,"freddie-holly-1"
"Gerald Holmes","2017-09-09",2,"Michigan State",,"Western Michigan","W",8,35,4.4,0,"gerald-holmes-1"
"Jalen Holston","2017-09-09",2,"Virginia Tech",,"Delaware","W",8,32,4,0,"jalen-holston-1"
"Calen Holt","2017-09-09",2,"Army",,"Buffalo","W",3,5,1.7,0,"calen-holt-1"
"David Hood","2017-09-09",2,"Temple",,"Villanova","W",4,21,5.3,0,"david-hood-2"
"Jerry Howard","2017-09-09",2,"Georgia Tech",,"Jacksonville State","W",6,82,13.7,1,"jerry-howard-2"
"Keon Howard","2017-09-09",2,"Southern Mississippi",,"Southern","W",1,-18,-18,0,"keon-howard-1"
"Hussein Howe","2017-09-09",2,"East Carolina","@","West Virginia","L",9,54,6,0,"hussein-howe-1"
"Greg Howell","2017-09-09",2,"Florida Atlantic","@","Wisconsin","L",3,23,7.7,0,"greg-howell-1"
"Jordan Hoy","2017-09-09",2,"Old Dominion","@","Massachusetts","W",9,43,4.8,1,"jordan-hoy-2"
"Jake Hubenak","2017-09-09",2,"Texas A&M",,"Nicholls State","W",9,6,0.7,0,"jake-hubenak-1"
"Jacob Huesman","2017-09-09",2,"Appalachian State",,"Savannah State","W",1,2,2,0,"jacob-huesman-1"
"Jordan Huff","2017-09-09",2,"Northern Illinois",,"Eastern Illinois","W",11,88,8,0,"jordan-huff-1"
"Caleb Huntley","2017-09-09",2,"Ball State",,"Alabama-Birmingham","W",10,89,8.9,1,"caleb-huntley-1"
"Jason Huntley","2017-09-09",2,"New Mexico State","@","New Mexico","W",2,4,2,0,"jason-huntley-1"
"Tyler Huntley","2017-09-09",2,"Utah","@","Brigham Young","W",19,89,4.7,1,"tyler-huntley-1"
"Hayden Hurst","2017-09-09",2,"South Carolina","@","Missouri","W",1,2,2,1,"hayden-hurst-1"
"Jalen Hurts","2017-09-09",2,"Alabama",,"Fresno State","W",10,154,15.4,2,"jalen-hurts-1"
"Rachid Ibrahim","2017-09-09",2,"Wisconsin",,"Florida Atlantic","W",4,16,4,0,"rachid-ibrahim-1"
"Alec Ingold","2017-09-09",2,"Wisconsin",,"Florida Atlantic","W",1,5,5,0,"alec-ingold-1"
"Ty Isaac","2017-09-09",2,"Michigan",,"Cincinnati","W",20,133,6.7,0,"ty-isaac-1"
"Andy Isabella","2017-09-09",3,"Massachusetts",,"Old Dominion","L",1,14,14,0,"andy-isabella-1"
"Deon Jackson","2017-09-09",2,"Duke",,"Northwestern","W",7,20,2.9,0,"deon-jackson-1"
"Gemonta Jackson","2017-09-09",2,"Old Dominion","@","Massachusetts","W",6,25,4.2,0,"gemonta-jackson-1"
"Josh Jackson","2017-09-09",2,"Virginia Tech",,"Delaware","W",8,19,2.4,0,"josh-jackson-5"
"Justin Jackson","2017-09-09",2,"Northwestern","@","Duke","L",7,18,2.6,1,"justin-jackson-5"
"Lamar Jackson","2017-09-09",2,"Louisville","@","North Carolina","W",19,132,6.9,3,"lamar-jackson-1"
"Tyree Jackson","2017-09-09",2,"Buffalo","@","Army","L",10,75,7.5,1,"tyree-jackson-1"
"Chris James","2017-09-09",2,"Wisconsin",,"Florida Atlantic","W",16,101,6.3,0,"chris-james-9"
"Richie James","2017-09-09",2,"Middle Tennessee State","@","Syracuse","W",1,0,0,0,"richie-james-1"
"Anthony Johnson","2017-09-09",2,"Buffalo","@","Army","L",1,0,0,0,"anthony-johnson-13"
"C.J. Johnson","2017-09-09",2,"Wyoming",,"Gardner-Webb","W",1,-1,-1,0,"cj-johnson-4"
"Garrett Johnson","2017-09-09",2,"Kentucky",,"Eastern Kentucky","W",1,11,11,0,"garrett-johnson-3"
"Kavika Johnson","2017-09-09",2,"Texas-El Paso",,"Rice","L",1,-10,-10,0,"kavika-johnson-1"
"Stephen Johnson","2017-09-09",2,"Kentucky",,"Eastern Kentucky","W",6,48,8,1,"stephen-johnson-8"
"Trevorris Johnson","2017-09-09",3,"Oregon State",,"Minnesota","L",4,9,2.3,1,"trevorris-johnson-1"
"Ty Johnson","2017-09-09",2,"Maryland",,"Towson","W",5,124,24.8,2,"ty-johnson-1"
"Tyler Johnston III","2017-09-09",2,"Alabama-Birmingham","@","Ball State","L",1,4,4,0,"tyler-johnston-iii-1"
"Willie Jones III","2017-09-09",2,"Texas State","@","Colorado","L",9,5,0.6,0,"willie-jones-iii-1"
"Tony Jones Jr.","2017-09-09",2,"Notre Dame",,"Georgia","L",1,-1,-1,0,"tony-jones-jr-1"
"Daniel Jones","2017-09-09",2,"Duke",,"Northwestern","W",16,108,6.8,2,"daniel-jones-4"
"Davon Jones","2017-09-09",2,"Boston College",,"Wake Forest","L",3,21,7,0,"davon-jones-1"
"Marcus Jones","2017-09-09",2,"Northern Illinois",,"Eastern Illinois","W",12,63,5.3,2,"marcus-jones-9"
"Ronald Jones","2017-09-09",2,"Southern California",,"Stanford","W",23,116,5,2,"ronald-jones-4"
"Xavier Jones","2017-09-09",2,"Southern Methodist",,"North Texas","W",13,74,5.7,2,"xavier-jones-2"
"Lamar Jordan","2017-09-09",2,"New Mexico",,"New Mexico State","L",4,-8,-2,0,"lamar-jordan-1"
"Matthew Jordan","2017-09-09",2,"Georgia Tech",,"Jacksonville State","W",5,-4,-0.8,0,"matthew-jordan-1"
"Romell Jordan","2017-09-09",2,"New Mexico",,"New Mexico State","L",2,8,4,0,"romell-jordan-1"
"Tim Jordan","2017-09-09",2,"Tennessee",,"Indiana State","W",4,22,5.5,0,"tim-jordan-2"
"John Kelly","2017-09-09",2,"Tennessee",,"Indiana State","W",18,80,4.4,0,"john-kelly-6"
"Jacob Kibodi","2017-09-09",2,"Texas A&M",,"Nicholls State","W",1,3,3,0,"jacob-kibodi-1"
"Collin Kilcrease","2017-09-09",2,"Southern Mississippi",,"Southern","W",4,17,4.3,0,"collin-kilcrease-1"
"Jaxson Kincaide","2017-09-09",2,"Nevada",,"Toledo","L",12,63,5.3,0,"jaxson-kincaide-1"
"Sihiem King","2017-09-09",2,"Kentucky",,"Eastern Kentucky","W",9,61,6.8,0,"sihiem-king-1"
"Ralph Kinne","2017-09-09",2,"Washington",,"Montana","W",3,9,3,0,"ralph-kinne-1"
"Marvin Kinsey","2017-09-09",3,"Colorado State",,"Abilene Christian","W",5,26,5.2,1,"marvin-kinsey-1"
"Christian Kirk","2017-09-09",2,"Texas A&M",,"Nicholls State","W",1,28,28,0,"christian-kirk-1"
"Hasaan Klugh","2017-09-09",2,"UNC Charlotte","@","Kansas State","L",10,33,3.3,1,"hasaan-klugh-1"
"Richard Lagow","2017-09-09",2,"Indiana","@","Virginia","W",3,9,3,0,"richard-lagow-1"
"Patrick Laird","2017-09-09",2,"California",,"Weber State","W",12,191,15.9,3,"patrick-laird-2"
"Taylor Lamb","2017-09-09",2,"Appalachian State",,"Savannah State","W",3,9,3,0,"taylor-lamb-1"
"Jeremy Larkin","2017-09-09",2,"Northwestern","@","Duke","L",6,18,3,0,"jeremy-larkin-1"
"Blake LaRussa","2017-09-09",2,"Old Dominion","@","Massachusetts","W",5,22,4.4,0,"blake-larussa-1"
"Javon Leake","2017-09-09",2,"Maryland",,"Towson","W",4,78,19.5,1,"javon-leake-1"
"Donnie Lee","2017-09-09",2,"Alabama-Birmingham","@","Ball State","L",1,3,3,0,"donnie-lee-1"
"Dontavian Lee","2017-09-09",2,"Mississippi State","@","Louisiana Tech","W",2,15,7.5,0,"dontavian-lee-1"
"Tanner Lee","2017-09-09",2,"Nebraska","@","Oregon","L",3,-19,-6.3,0,"tanner-lee-1"
"Ty Lee","2017-09-09",2,"Middle Tennessee State","@","Syracuse","W",18,50,2.8,1,"ty-lee-1"
"Riley Lees","2017-09-09",2,"Northwestern","@","Duke","L",1,-4,-4,0,"riley-lees-1"
"Ben LeMay","2017-09-09",2,"UNC Charlotte","@","Kansas State","L",3,25,8.3,0,"ben-lemay-1"
"Travis Levy","2017-09-09",2,"Boston College",,"Wake Forest","L",3,18,6,0,"travis-levy-1"
"Brian Lewerke","2017-09-09",2,"Michigan State",,"Western Michigan","W",9,81,9,2,"brian-lewerke-1"
"Johnathan Lewis","2017-09-09",2,"Rutgers",,"Eastern Michigan","L",1,-2,-2,0,"johnathan-lewis-2"
"Phillip Lindsay","2017-09-09",2,"Colorado",,"Texas State","W",26,87,3.3,1,"phillip-lindsay-1"
"Tyjon Lindsey","2017-09-09",2,"Nebraska","@","Oregon","L",2,5,2.5,0,"tyjon-lindsey-1"
"Matt Linehan","2017-09-09",2,"Idaho",,"Nevada-Las Vegas","L",2,6,3,1,"matt-linehan-1"
"Chase Litton","2017-09-09",2,"Marshall","@","North Carolina State","L",1,-11,-11,0,"chase-litton-1"
"Drew Lock","2017-09-09",2,"Missouri",,"South Carolina","L",3,-3,-1,0,"drew-lock-1"
"Madre London","2017-09-09",2,"Michigan State",,"Western Michigan","W",8,28,3.5,0,"madre-london-1"
"Bryce Love","2017-09-09",2,"Stanford","@","Southern California","L",17,160,9.4,1,"bryce-love-1"
"John Lovett","2017-09-09",2,"Baylor",,"Texas-San Antonio","L",18,72,4,0,"john-lovett-1"
"Jake Luton","2017-09-09",3,"Oregon State",,"Minnesota","L",7,5,0.7,0,"jake-luton-1"
"Clinton Lynch","2017-09-09",2,"Georgia Tech",,"Jacksonville State","W",2,10,5,0,"clinton-lynch-2"
"Avonte Maddox","2017-09-09",2,"Pittsburgh","@","Penn State","L",1,1,1,0,"avonte-maddox-1"
"Zack Mahoney","2017-09-09",2,"Syracuse",,"Middle Tennessee State","L",2,3,1.5,0,"zack-mahoney-1"
"Mike Majette","2017-09-09",2,"Indiana","@","Virginia","W",12,15,1.3,0,"mike-majette-1"
"Vavae Malepeai","2017-09-09",2,"Southern California",,"Stanford","W",6,49,8.2,0,"vavae-malepeai-1"
"Tanner Mangum","2017-09-09",3,"Brigham Young",,"Utah","L",6,-4,-0.7,0,"tanner-mangum-1"
"Logan Marchi","2017-09-09",2,"Temple",,"Villanova","W",1,-3,-3,0,"logan-marchi-1"
"TaQuon Marshall","2017-09-09",2,"Georgia Tech",,"Jacksonville State","W",13,25,1.9,1,"taquon-marshall-1"
"Robert Martin","2017-09-09",2,"Rutgers",,"Eastern Michigan","L",13,68,5.2,0,"robert-martin-2"
"Will Mathews","2017-09-09",2,"Kent State",,"Howard","W",10,64,6.4,0,"will-mathews-1"
"Izzy Matthews","2017-09-09",3,"Colorado State",,"Abilene Christian","W",12,94,7.8,0,"izzy-matthews-1"
"Alexander Mattison","2017-09-09",2,"Boise State","@","Washington State","L",14,63,4.5,1,"alexander-mattison-1"
"Baker Mayfield","2017-09-09",2,"Oklahoma","@","Ohio State","W",7,-5,-0.7,0,"baker-mayfield-1"
"Aaron McAllister","2017-09-09",2,"UNC Charlotte","@","Kansas State","L",6,16,2.7,0,"aaron-mcallister-1"
"Chico McClatcher","2017-09-09",2,"Washington",,"Montana","W",1,-6,-6,0,"chico-mcclatcher-1"
"Deshawn McClease","2017-09-09",2,"Virginia Tech",,"Delaware","W",3,7,2.3,0,"deshawn-mcclease-1"
"Tevaris McCormick","2017-09-09",2,"Troy",,"Alabama State","W",1,0,0,0,"tevaris-mccormick-1"
"Troy McCormick","2017-09-09",2,"Utah","@","Brigham Young","W",4,12,3,0,"troy-mccormick-1"
"Mike McCoy","2017-09-09",2,"Kansas State",,"UNC Charlotte","W",4,33,8.3,1,"mike-mccoy-8"
"Kobe McCrary","2017-09-09",2,"Minnesota","@","Oregon State","W",1,2,2,0,"kobe-mccrary-1"
"Cole McDonald","2017-09-09",3,"Hawaii","@","UCLA","L",3,75,25,1,"cole-mcdonald-1"
"Marcus McElroy","2017-09-09",3,"Colorado State",,"Abilene Christian","W",2,9,4.5,0,"marcus-mcelroy-1"
"Sean McGrew","2017-09-09",2,"Washington",,"Montana","W",6,26,4.3,1,"sean-mcgrew-1"
"Kameron McKnight","2017-09-09",2,"Louisiana Tech",,"Mississippi State","L",1,1,1,1,"kameron-mcknight-1"
"Kennedy McKoy","2017-09-09",2,"West Virginia",,"East Carolina","W",11,49,4.5,1,"kennedy-mckoy-1"
"Marcus McMaryion","2017-09-09",2,"Fresno State","@","Alabama","L",1,15,15,0,"marcus-mcmaryion-1"
"Travon McMillian","2017-09-09",2,"Virginia Tech",,"Delaware","W",5,15,3,0,"travon-mcmillian-1"
"Luke McNitt","2017-09-09",2,"Nebraska","@","Oregon","L",1,2,2,0,"luke-mcnitt-1"
"Richard McQuarley","2017-09-09",2,"New Mexico",,"New Mexico State","L",10,30,3,0,"richard-mcquarley-1"
"Trace McSorley","2017-09-09",2,"Penn State",,"Pittsburgh","W",8,65,8.1,0,"trace-mcsorley-1"
"Ryan Metz","2017-09-09",2,"Texas-El Paso",,"Rice","L",4,-16,-4,1,"ryan-metz-1"
"Sony Michel","2017-09-09",2,"Georgia","@","Notre Dame","W",13,73,5.6,1,"sony-michel-1"
"Dwayne Milton","2017-09-09",2,"Northern Illinois",,"Eastern Illinois","W",3,7,2.3,0,"dwayne-milton-1"
"Jordan Mims","2017-09-09",2,"Fresno State","@","Alabama","L",2,2,1,0,"jordan-mims-1"
"Gardner Minshew","2017-09-09",2,"East Carolina","@","West Virginia","L",1,-3,-3,0,"gardner-minshew-1"
"Tommy Mister","2017-09-09",2,"Northern Illinois",,"Eastern Illinois","W",5,8,1.6,0,"tommy-mister-1"
"Elijah Mitchell","2017-09-09",2,"Louisiana","@","Tulsa","L",8,84,10.5,1,"elijah-mitchell-2"
"Devon Modster","2017-09-09",2,"UCLA",,"Hawaii","W",1,-6,-6,0,"devon-modster-1"
"Kellen Mond","2017-09-09",2,"Texas A&M",,"Nicholls State","W",3,-10,-3.3,0,"kellen-mond-1"
"Steven Montez","2017-09-09",2,"Colorado",,"Texas State","W",5,-5,-1,1,"steven-montez-1"
"Cameron Montgomery","2017-09-09",2,"Rice","@","Texas-El Paso","W",1,11,11,0,"cameron-montgomery-1"
"Chris Montgomery","2017-09-09",2,"UNC Charlotte","@","Kansas State","L",1,5,5,0,"chris-montgomery-3"
"David Montgomery","2017-09-09",2,"Iowa State",,"Iowa","L",20,112,5.6,1,"david-montgomery-1"
"D.J. Moore","2017-09-09",2,"Maryland",,"Towson","W",1,21,21,1,"dj-moore-3"
"Hayden Moore","2017-09-09",2,"Cincinnati","@","Michigan","L",10,29,2.9,0,"hayden-moore-1"
"Jalin Moore","2017-09-09",2,"Appalachian State",,"Savannah State","W",9,57,6.3,1,"jalin-moore-1"
"Kelton Moore","2017-09-09",2,"Nevada",,"Toledo","L",6,26,4.3,0,"kelton-moore-1"
"Thurman Morbley","2017-09-09",2,"Texas State","@","Colorado","L",2,23,11.5,0,"thurman-morbley-1"
"James Morgan","2017-09-09",2,"Bowling Green State",,"South Dakota","L",10,2,0.2,0,"james-morgan-1"
"Manny Morgan","2017-09-09",2,"Akron",,"Arkansas-Pine Bluff","W",4,10,2.5,0,"manny-morgan-1"
