Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Brendan Smith,2006-08-31,1,Northwestern,@,Miami (OH),W,0,0,0,2,brendan-smith-1
Brian Toal,2006-08-31,1,Boston College,@,Central Michigan,W,1,0,0,1,brian-toal-1
Jeremiah Weatherspoon,2006-08-31,1,Florida International,@,Middle Tennessee State,L,0,0,0,1,jeremiah-weatherspoon-1
Jack Williams,2006-08-31,1,Kent State,,Minnesota,L,0,0,0,1,jack-williams-1
Austin Willis,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,0,0,0,1,austin-willis-1
Keith Willis,2006-08-31,1,Boston College,@,Central Michigan,W,0,0,0,1,keith-willis-1
James Wright,2006-08-31,1,Louisiana-Monroe,,Alcorn State,W,1,33,1,1,james-wright-2
Usama Young,2006-08-31,1,Kent State,,Minnesota,L,0,0,0,1,usama-young-1
Dwayne Andrews,2006-09-01,1,Fresno State,,Nevada,W,0,0,0,2,dwayne-andrews-1
Jason Demars,2006-09-01,1,Nevada,@,Fresno State,L,0,0,0,1,jason-demars-1
Joe Garcia,2006-09-01,1,Nevada,@,Fresno State,L,0,0,0,1,joe-garcia-2
Anthony Harding,2006-09-01,1,Fresno State,,Nevada,W,0,0,0,2,anthony-harding-1
Nick Hawthrone,2006-09-01,1,Nevada,@,Fresno State,L,0,0,0,1,nick-hawthrone-1
A.J. Jefferson,2006-09-01,1,Fresno State,,Nevada,W,0,0,0,1,aj-jefferson-1
Taheem Acevedo,2006-09-02,1,Florida Atlantic,@,Clemson,L,1,0,0,2,taheem-acevedo-1
Jamar Adams,2006-09-02,1,Michigan,,Vanderbilt,W,0,0,0,1,jamar-adams-1
Ben Alexander,2006-09-02,1,Idaho,@,Michigan State,L,0,0,0,1,ben-alexander-1
Josh Allen,2006-09-02,1,Vanderbilt,@,Michigan,L,0,0,0,1,josh-allen-3
Jamaal Anderson,2006-09-02,1,Arkansas,,Southern California,L,0,0,0,1,jamaal-anderson-1
Quinton Andrews,2006-09-02,1,West Virginia,,Marshall,W,1,14,0,1,quinton-andrews-1
Brandon Archer,2006-09-02,1,Kansas State,,Illinois State,W,0,0,0,1,brandon-archer-1
Antonio Baker,2006-09-02,1,Louisiana Tech,@,Nebraska,L,0,0,0,1,antonio-baker-1
Bryan Baldwin,2006-09-02,1,Kansas State,,Illinois State,W,0,0,0,1,bryan-baldwin-1
Gary Banks,2006-09-02,1,Troy,,Alabama State,W,0,0,0,1,gary-banks-1
Jackie Bates,2006-09-02,1,Oregon,,Stanford,W,0,0,0,1,jackie-bates-1
Johnathan Batson,2006-09-02,1,Texas A&M,,Citadel,W,0,0,0,1,johnathan-batson-1
Tra Battle,2006-09-02,1,Georgia,,Western Kentucky,W,0,0,0,1,tra-battle-1
E.J. Biggers,2006-09-02,1,Western Michigan,@,Indiana,L,0,0,0,2,ej-biggers-1
H.B. Blades,2006-09-02,1,Pittsburgh,,Virginia,W,0,0,0,2,hb-blades-1
Tyron Brackenridge,2006-09-02,1,Washington State,@,Auburn,L,0,0,0,1,tyron-brackenridge-1
Trey Brown,2006-09-02,1,UCLA,,Utah,W,1,0,0,2,trey-brown-1
Red Bryant,2006-09-02,1,Texas A&M,,Citadel,W,0,0,0,1,red-bryant-1
Sam Bryant,2006-09-02,1,Pittsburgh,,Virginia,W,0,0,0,3,sam-bryant-1
Prescott Burgess,2006-09-02,1,Michigan,,Vanderbilt,W,0,0,0,1,prescott-burgess-1
Brenton Burkhalter,2006-09-02,1,Louisiana,@,Louisiana State,L,0,0,0,1,brenton-burkhalter-1
Jeremy Burnett,2006-09-02,1,South Florida,,McNeese State,W,0,0,0,1,jeremy-burnett-1
Joe Burnett,2006-09-02,1,Central Florida,,Villanova,W,0,0,0,1,joe-burnett-1
Martail Burnett,2006-09-02,1,Utah,@,UCLA,L,0,0,0,1,martail-burnett-1
Khayyam Burns,2006-09-02,1,Arkansas State,,Army,W,0,0,0,1,khayyam-burns-1
Antoine Bush,2006-09-02,1,North Texas,@,Texas,L,1,5,0,1,antoine-bush-1
Casey Camero,2006-09-02,1,Duke,,Richmond,L,0,0,0,1,casey-camero-1
Jeremy Campbell,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,jeremy-campbell-2
Simeon Castille,2006-09-02,1,Alabama,,Hawaii,W,0,0,0,1,simeon-castille-1
Nick Cavallo,2006-09-02,1,Purdue,,Indiana State,W,0,0,0,1,nick-cavallo-1
Sadat Chambers,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,sadat-chambers-1
Kam Chancellor,2006-09-02,1,Virginia Tech,,Northeastern,W,0,0,0,1,kam-chancellor-1
Matthew Chatelain,2006-09-02,1,Southern Mississippi,@,Florida,L,0,0,0,1,matthew-chatelain-1
Desmond Chatman,2006-09-02,1,North Texas,@,Texas,L,0,0,0,1,desmond-chatman-1
Keenan Clayton,2006-09-02,1,Oklahoma,,Alabama-Birmingham,W,0,0,0,1,keenan-clayton-1
Paul Como,2006-09-02,1,Kansas,,Northwestern State,W,0,0,0,1,paul-como-1
Reggie Corner,2006-09-02,1,Akron,@,Penn State,L,0,0,0,2,reggie-corner-1
Matt Couch,2006-09-02,1,Marshall,@,West Virginia,L,0,0,0,1,matt-couch-1
Trey Covington,2006-09-02,1,Maryland,,William & Mary,W,0,0,0,1,trey-covington-1
Perrish Cox,2006-09-02,1,Oklahoma State,,Missouri State,W,1,21,0,2,perrish-cox-1
Ben Criddle,2006-09-02,1,Brigham Young,@,Arizona,L,0,0,0,1,ben-criddle-1
Jamie Cumbie,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,jamie-cumbie-1
John Curtis,2006-09-02,1,Florida,,Southern Mississippi,W,0,0,0,1,john-curtis-1
Bruce Davis,2006-09-02,1,UCLA,,Utah,W,0,0,0,1,bruce-davis-1
Chris Davis,2006-09-02,1,Duke,,Richmond,L,0,0,0,1,chris-davis-1
Dietrich Davis,2006-09-02,1,Rice,,Houston,L,0,0,0,1,dietrich-davis-1
Tony Davis,2006-09-02,1,Penn State,,Akron,W,0,0,0,2,tony-davis-1
Vontae Davis,2006-09-02,1,Illinois,,Eastern Illinois,W,1,0,0,1,vontae-davis-1
Germaine Dawson,2006-09-02,1,North Texas,@,Texas,L,0,0,0,3,germaine-dawson-1
Louis Delmas,2006-09-02,1,Western Michigan,@,Indiana,L,1,0,0,3,louis-delmas-1
Zach Diles,2006-09-02,1,Kansas State,,Illinois State,W,1,0,0,1,zach-diles-1
Tyler Donaldson,2006-09-02,1,New Mexico,,Portland State,L,0,0,0,1,tyler-donaldson-1
Erique Dozier,2006-09-02,1,Bowling Green State,,Wisconsin,L,0,0,0,2,erique-dozier-1
Kevin Dunn,2006-09-02,1,Utah,@,UCLA,L,0,0,0,1,kevin-dunn-2
Kevin Ellison,2006-09-02,1,Southern California,@,Arkansas,W,0,0,0,1,kevin-ellison-1
Andrew Erker,2006-09-02,1,Kansas State,,Illinois State,W,0,0,0,1,andrew-erker-1
Bryan Evans,2006-09-02,1,Georgia,,Western Kentucky,W,0,0,0,1,bryan-evans-1
Earl Everett,2006-09-02,1,Florida,,Southern Mississippi,W,0,0,0,1,earl-everett-1
Mack Fair,2006-09-02,1,Louisiana,@,Louisiana State,L,0,0,0,1,mack-fair-1
Chris Felder,2006-09-02,1,Alabama-Birmingham,@,Oklahoma,L,1,0,0,1,chris-felder-1
Daryl Fields,2006-09-02,1,Utah State,@,Wyoming,L,0,0,0,1,daryl-fields-1
Bradley Fletcher,2006-09-02,1,Iowa,,Montana,W,0,0,0,1,bradley-fletcher-1
Brandon Flowers,2006-09-02,1,Virginia Tech,,Northeastern,W,1,0,0,2,brandon-flowers-1
Wilrey Fontenot,2006-09-02,1,Arizona,,Brigham Young,W,0,0,0,2,wilrey-fontenot-1
Mesphin Forrester,2006-09-02,1,Washington,,San Jose State,W,0,0,0,1,mesphin-forrester-1
Eric Foster,2006-09-02,1,Rutgers,@,North Carolina,W,0,0,0,1,eric-foster-1
Marcus Freeman,2006-09-02,1,Ohio State,,Northern Illinois,W,0,0,0,1,marcus-freeman-2
Londen Fryar,2006-09-02,1,Western Michigan,@,Indiana,L,0,0,0,1,londen-fryar-1
Ray Gant,2006-09-02,1,Georgia,,Western Kentucky,W,0,0,0,1,ray-gant-1
Willie Gaston,2006-09-02,1,Houston,@,Rice,W,0,0,0,1,willie-gaston-1
Josh Gattis,2006-09-02,1,Wake Forest,,Syracuse,W,0,0,0,1,josh-gattis-1
Patrick Ghee,2006-09-02,1,Wake Forest,,Syracuse,W,0,0,0,1,patrick-ghee-1
Joseph Gonzales,2006-09-02,1,Houston,@,Rice,W,0,0,0,1,joseph-gonzales-1
Quinn Gooch,2006-09-02,1,Brigham Young,@,Arizona,L,0,0,0,1,quinn-gooch-1
Corey Gordon,2006-09-02,1,Virginia Tech,,Northeastern,W,0,0,0,1,corey-gordon-1
Christopher Graham,2006-09-02,1,Michigan,,Vanderbilt,W,0,0,0,1,christopher-graham-2
Larry Grant,2006-09-02,1,Ohio State,,Northern Illinois,W,1,49,0,2,larry-grant-1
Jeremy Gray,2006-09-02,1,North Carolina State,,Appalachian State,W,0,0,0,1,jeremy-gray-1
Sean Grevious,2006-09-02,1,Army,@,Arkansas State,L,0,0,0,1,sean-grevious-1
Marcus Griffin,2006-09-02,1,Texas,,North Texas,W,0,0,0,2,marcus-griffin-1
Cortney Grixby,2006-09-02,1,Nebraska,,Louisiana Tech,W,0,0,0,1,cortney-grixby-1
Mark Groza,2006-09-02,1,Akron,@,Penn State,L,0,0,0,1,mark-groza-1
John Guice,2006-09-02,1,Nevada-Las Vegas,,Idaho State,W,0,0,0,1,john-guice-1
Mike Hague,2006-09-02,1,Brigham Young,@,Arizona,L,0,0,0,1,mike-hague-1
Marcus Hamilton,2006-09-02,1,Virginia,@,Pittsburgh,L,0,0,0,1,marcus-hamilton-1
Michael Hamlin,2006-09-02,1,Clemson,,Florida Atlantic,W,1,74,0,1,michael-hamlin-1
Brandon Hampton,2006-09-02,1,California,@,Tennessee,L,1,30,0,1,brandon-hampton-1
Torrance Hampton,2006-09-02,1,Louisiana Tech,@,Nebraska,L,0,0,0,2,torrance-hampton-1
Adriel Hansbro,2006-09-02,1,Northern Illinois,@,Ohio State,L,0,0,0,1,adriel-hansbro-1
Cary Harris,2006-09-02,1,Southern California,@,Arkansas,W,1,28,0,1,cary-harris-1
Quin Harris,2006-09-02,1,Louisiana Tech,@,Nebraska,L,0,0,0,2,quin-harris-1
Brandon Harrison,2006-09-02,1,Stanford,@,Oregon,L,0,0,0,1,brandon-harrison-2
Justin Harrison,2006-09-02,1,Illinois,,Eastern Illinois,W,0,0,0,2,justin-harrison-1
Tony Hawkins,2006-09-02,1,Southern Methodist,@,Texas Tech,L,0,0,0,1,tony-hawkins-1
Bubba Heard,2006-09-02,1,Rice,,Houston,L,0,0,0,1,bubba-heard-1
Will Herring,2006-09-02,1,Auburn,,Washington State,W,1,16,0,2,will-herring-1
David Herron Jr.,2006-09-02,1,Michigan State,,Idaho,W,1,23,0,1,david-herron-jr-1
Michael Hinton,2006-09-02,1,Ohio,,Tennessee-Martin,W,0,0,0,1,michael-hinton-1
Ernie Hodge,2006-09-02,1,Ohio,,Tennessee-Martin,W,0,0,0,1,ernie-hodge-1
John Holmes,2006-09-02,1,West Virginia,,Marshall,W,0,0,0,1,john-holmes-1
Louis Holmes,2006-09-02,1,Arizona,,Brigham Young,W,0,0,0,1,louis-holmes-1
Chris Horton,2006-09-02,1,UCLA,,Utah,W,0,0,0,1,chris-horton-1
Chris Houston,2006-09-02,1,Arkansas,,Southern California,L,0,0,0,1,chris-houston-1
Mike Humpal,2006-09-02,1,Iowa,,Montana,W,1,0,0,2,mike-humpal-1
Phillip Hunt,2006-09-02,1,Houston,@,Rice,W,0,0,0,1,phillip-hunt-1
George Hypolite,2006-09-02,1,Colorado,,Montana State,L,0,0,0,1,george-hypolite-1
James Ingram,2006-09-02,1,West Virginia,,Marshall,W,0,0,0,1,james-ingram-2
David Irons,2006-09-02,1,Auburn,,Washington State,W,0,0,0,2,david-irons-1
Jervonte Jackson,2006-09-02,1,Florida Atlantic,@,Clemson,L,0,0,0,1,jervonte-jackson-1
Tanard Jackson,2006-09-02,1,Syracuse,@,Wake Forest,L,1,12,0,1,tanard-jackson-1
Chris James,2006-09-02,1,Utah State,@,Wyoming,L,0,0,0,1,chris-james-7
Mike Jenkins,2006-09-02,1,South Florida,,McNeese State,W,0,0,0,1,mike-jenkins-1
Cameron Jensen,2006-09-02,1,Brigham Young,@,Arizona,L,1,0,0,1,cameron-jensen-1
Joe Jiannoni,2006-09-02,1,Utah,@,UCLA,L,0,0,0,1,joe-jiannoni-1
Inquoris Johnson,2006-09-02,1,Tennessee,,California,W,1,10,0,2,inquoris-johnson-1
Kelin Johnson,2006-09-02,1,Georgia,,Western Kentucky,W,1,2,0,1,kelin-johnson-1
Michael Johnson,2006-09-02,1,Arizona,,Brigham Young,W,0,0,0,1,michael-johnson-4
Tony Joiner,2006-09-02,1,Florida,,Southern Mississippi,W,1,0,0,2,tony-joiner-1
Andre Jones,2006-09-02,1,Akron,@,Penn State,L,0,0,0,2,andre-jones-2
Djay Jones,2006-09-02,1,Georgia Tech,,Notre Dame,L,0,0,0,1,djay-jones-1
Reggie Jones,2006-09-02,1,Idaho,@,Michigan State,L,0,0,0,1,reggie-jones-1
Robert Joseph,2006-09-02,1,Texas,,North Texas,W,0,0,0,1,robert-joseph-1
Stanford Keglar,2006-09-02,1,Purdue,,Indiana State,W,1,14,0,2,stanford-keglar-1
Bryan Kehl,2006-09-02,1,Brigham Young,@,Arizona,L,0,0,0,1,bryan-kehl-1
Jerome Kemp,2006-09-02,1,Kansas,,Northwestern State,W,0,0,0,1,jerome-kemp-1
Dennis Keyes,2006-09-02,1,UCLA,,Utah,W,0,0,0,2,dennis-keyes-1
Wade Koehl,2006-09-02,1,Houston,@,Rice,W,0,0,0,1,wade-koehl-1
Todd Koenig,2006-09-02,1,Ohio,,Tennessee-Martin,W,0,0,0,1,todd-koenig-1
Jacob Lacey,2006-09-02,1,Oklahoma State,,Missouri State,W,0,0,0,1,jacob-lacey-1
John Laird,2006-09-02,1,Army,@,Arkansas State,L,0,0,0,1,john-laird-1
Wade Landers,2006-09-02,1,Colorado State,,Weber State,W,0,0,0,1,wade-landers-1
John Larson,2006-09-02,1,Kansas,,Northwestern State,W,0,0,0,1,john-larson-1
Terrell Lemon,2006-09-02,1,Syracuse,@,Wake Forest,L,0,0,0,1,terrell-lemon-1
Antonio Lewis,2006-09-02,1,West Virginia,,Marshall,W,0,0,0,1,antonio-lewis-1
Kenny Lewis,2006-09-02,1,Bowling Green State,,Wisconsin,L,1,11,0,1,kenny-lewis-1
Reggie Lewis,2006-09-02,1,Florida,,Southern Mississippi,W,1,35,0,2,reggie-lewis-1
Dwight Lowery,2006-09-02,1,San Jose State,@,Washington,L,1,0,0,1,dwight-lowery-1
Nate Lyles,2006-09-02,1,Virginia,@,Pittsburgh,L,1,47,0,1,nate-lyles-1
Elbert Mack,2006-09-02,1,Troy,,Alabama State,W,0,0,0,1,elbert-mack-1
Kenny Mainor,2006-09-02,1,Troy,,Alabama State,W,0,0,0,1,kenny-mainor-1
Ryan Manalac,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,0,0,0,1,ryan-manalac-1
Sen'Derrick Marks,2006-09-02,1,Auburn,,Washington State,W,0,0,0,1,senderrick-marks-1
A.J. Martinez,2006-09-02,1,Hawaii,@,Alabama,L,0,0,0,2,aj-martinez-1
Brandon Massey,2006-09-02,1,Missouri,,Murray State,W,1,11,0,1,brandon-massey-1
Jerod Mayo,2006-09-02,1,Tennessee,,California,W,0,0,0,1,jerod-mayo-1
Tim McCarthy,2006-09-02,1,Northern Illinois,@,Ohio State,L,0,0,0,1,tim-mccarthy-1
Devin McCourty,2006-09-02,1,Rutgers,@,North Carolina,W,0,0,0,1,devin-mccourty-1
Jason McCourty,2006-09-02,1,Rutgers,@,North Carolina,W,0,0,0,1,jason-mccourty-1
Nolan McCready,2006-09-02,1,Penn State,,Akron,W,1,7,0,1,nolan-mccready-1
Kevin McCullough,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,0,0,0,1,kevin-mccullough-1
Justin McKinney,2006-09-02,1,Kansas State,,Illinois State,W,0,0,0,2,justin-mckinney-1
Koby McKinnon,2006-09-02,1,Arkansas State,,Army,W,1,51,0,1,koby-mckinnon-1
Michael Medina,2006-09-02,1,Wyoming,,Utah State,W,1,20,1,1,michael-medina-1
Phillip Merling,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,phillip-merling-1
Miguel Merrick,2006-09-02,1,Iowa,,Montana,W,0,0,0,1,miguel-merrick-1
Jordan Meyers,2006-09-02,1,Ohio,,Tennessee-Martin,W,0,0,0,1,jordan-meyers-1
Will Meyers,2006-09-02,1,Indiana,,Western Michigan,W,1,37,0,2,will-meyers-1
Mike Mickens,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,0,0,0,1,mike-mickens-1
Brit Miller,2006-09-02,1,Illinois,,Eastern Illinois,W,1,0,0,1,brit-miller-1
Ernest Miller,2006-09-02,1,Houston,@,Rice,W,1,10,0,1,ernest-miller-1
Josh Miller,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,josh-miller-2
Lionel Mitchell,2006-09-02,1,Alabama,,Hawaii,W,1,0,0,1,lionel-mitchell-1
Marvin Mitchell,2006-09-02,1,Tennessee,,California,W,0,0,0,1,marvin-mitchell-1
Demetrice Morley,2006-09-02,1,Tennessee,,California,W,0,0,0,1,demetrice-morley-1
Joe Mortensen,2006-09-02,1,Kansas,,Northwestern State,W,0,0,0,1,joe-mortensen-1
Major Mosley,2006-09-02,1,New Mexico,,Portland State,L,0,0,0,2,major-mosley-1
Matt Muncy,2006-09-02,1,Ohio,,Tennessee-Martin,W,0,0,0,1,matt-muncy-1
Antwon Murchison,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,antwon-murchison-1
Haruki Nakamura,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,14,0,2,haruki-nakamura-1
Chinedum Ndukwe,2006-09-02,1,Notre Dame,@,Georgia Tech,W,0,0,0,1,chinedum-ndukwe-1
Levin Neal,2006-09-02,1,North Carolina State,,Appalachian State,W,0,0,0,1,levin-neal-1
J.D. Nelson,2006-09-02,1,Oregon,,Stanford,W,0,0,0,1,jd-nelson-1
Maurice Nelson,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,maurice-nelson-1
Reggie Nelson,2006-09-02,1,Florida,,Southern Mississippi,W,1,0,0,1,reggie-nelson-1
Jeremy Nethon,2006-09-02,1,Oklahoma State,,Missouri State,W,0,0,0,1,jeremy-nethon-1
Todd Newman,2006-09-02,1,Indiana,,Western Michigan,W,0,0,0,1,todd-newman-1
Stephen Nicholas,2006-09-02,1,South Florida,,McNeese State,W,0,0,0,1,stephen-nicholas-1
Eli Nichols,2006-09-02,1,Duke,,Richmond,L,0,0,0,1,eli-nichols-1
Paul Oliver,2006-09-02,1,Georgia,,Western Kentucky,W,0,0,0,1,paul-oliver-1
Jeffrey Owens,2006-09-02,1,Georgia,,Western Kentucky,W,0,0,0,1,jeffrey-owens-1
Chevin Pace,2006-09-02,1,Akron,@,Penn State,L,0,0,0,1,chevin-pace-1
Ronnie Palmer,2006-09-02,1,Arizona,,Brigham Young,W,0,0,0,1,ronnie-palmer-1
Ryan Palmer,2006-09-02,1,Texas,,North Texas,W,0,0,0,1,ryan-palmer-1
Chris Parker,2006-09-02,1,Texas Tech,,Southern Methodist,W,0,0,0,1,chris-parker-1
D.J. Parker,2006-09-02,1,Virginia Tech,,Northeastern,W,1,18,0,1,dj-parker-1
Kenny Patton,2006-09-02,1,Hawaii,@,Alabama,L,0,0,0,1,kenny-patton-1
Drew Pearson,2006-09-02,1,Utah State,@,Wyoming,L,0,0,0,1,drew-pearson-1
Chris Phillips,2006-09-02,1,Indiana,,Western Michigan,W,1,66,1,1,chris-phillips-1
Mickey Pimentel,2006-09-02,1,California,@,Tennessee,L,0,0,0,1,mickey-pimentel-1
Josh Pinnick,2006-09-02,1,Florida Atlantic,@,Clemson,L,0,0,0,1,josh-pinnick-1
Tracy Porter,2006-09-02,1,Indiana,,Western Michigan,W,0,0,0,1,tracy-porter-1
Paul Posluszny,2006-09-02,1,Penn State,,Akron,W,0,0,0,1,paul-posluszny-1
Sha'Reff Rashad,2006-09-02,1,Central Florida,,Villanova,W,1,14,0,1,shareff-rashad-1
Jake Ratliff,2006-09-02,1,Texas Tech,,Southern Methodist,W,0,0,0,1,jake-ratliff-1
Michael Ray,2006-09-02,1,Wyoming,,Utah State,W,0,0,0,1,michael-ray-1
Steve Redmond,2006-09-02,1,Missouri,,Murray State,W,0,0,0,1,steve-redmond-1
Darrelle Revis,2006-09-02,1,Pittsburgh,,Virginia,W,1,19,1,3,darrelle-revis-1
Mike Richardson,2006-09-02,1,Notre Dame,@,Georgia Tech,W,0,0,0,1,mike-richardson-1
Antwain Robinson,2006-09-02,1,Arkansas,,Southern California,L,0,0,0,2,antwain-robinson-1
Chris Robinson,2006-09-02,1,South Florida,,McNeese State,W,0,0,0,1,chris-robinson-1
Dominic Ross,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,0,0,1,dominic-ross-1
Aaron Rouse,2006-09-02,1,Virginia Tech,,Northeastern,W,0,0,0,1,aaron-rouse-1
Chris Russell,2006-09-02,1,Clemson,,Florida Atlantic,W,0,0,0,1,chris-russell-1
Kevin Sanders,2006-09-02,1,Alabama-Birmingham,@,Oklahoma,L,1,0,0,1,kevin-sanders-1
