Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Nate Andrews,2014-08-30,1,Florida State,N,Oklahoma State,W,nate-andrews-3,1.0,9.0,1.0,0.0
Houston Bates,2014-08-30,1,Louisiana Tech,@,Oklahoma,L,houston-bates-1,1.0,19.0,0.0,0.0
Dante Blackmon,2014-08-30,1,Appalachian State,@,Michigan,L,dante-blackmon-1,1.0,0.0,0.0,0.0
Bo Bower,2014-08-30,1,Iowa,,Northern Iowa,W,bo-bower-1,1.0,2.0,0.0,0.0
Gerald Bowman,2014-08-30,1,Southern California,,Fresno State,W,gerald-bowman-1,1.0,36.0,0.0,0.0
Kevin Byard,2014-08-30,1,Middle Tennessee State,,Savannah State,W,kevin-byard-1,1.0,0.0,0.0,1.0
Jamie Byrd,2014-08-30,1,South Florida,,Western Carolina,W,jamie-byrd-2,1.0,0.0,0.0,1.0
Ibraheim Campbell,2014-08-30,1,Northwestern,,California,L,ibraheim-campbell-1,1.0,0.0,0.0,0.0
Demarco Cobbs,2014-08-30,1,Texas,,North Texas,W,demarco-cobbs-1,1.0,28.0,1.0,0.0
Adrian Colbert,2014-08-30,1,Texas,,North Texas,W,adrian-colbert-1,1.0,0.0,0.0,0.0
Aaron Davis,2014-08-30,1,Georgia,,Clemson,W,aaron-davis-8,1.0,0.0,0.0,1.0
Kedrick Davis,2014-08-30,1,North Carolina,,Liberty,W,kedrick-davis-1,1.0,0.0,0.0,0.0
Noor Davis,2014-08-30,1,Stanford,,California-Davis,W,noor-davis-1,1.0,0.0,0.0,0.0
Collin Ellis,2014-08-30,1,Northwestern,,California,L,collin-ellis-1,1.0,7.0,0.0,0.0
Matthias Farley,2014-08-30,1,Notre Dame,,Rice,W,matthias-farley-1,1.0,6.0,0.0,0.0
Parrish Gaines,2014-08-30,1,Navy,N,Ohio State,L,parrish-gaines-1,1.0,0.0,0.0,0.0
Matt Galambos,2014-08-30,1,Pittsburgh,,Delaware,W,matt-galambos-1,1.0,19.0,0.0,0.0
Jacoby Glenn,2014-08-30,1,Central Florida,N,Penn State,L,jacoby-glenn-1,1.0,0.0,0.0,2.0
Nigel Haikins,2014-08-30,1,Nevada,,Southern Utah,W,nigel-haikins-1,1.0,8.0,0.0,1.0
Dakota Haines,2014-08-30,1,Texas,,North Texas,W,dakota-haines-1,1.0,0.0,0.0,0.0
Rocky Hayes,2014-08-30,1,Arkansas State,,Montana State,W,rocky-hayes-1,1.0,0.0,0.0,0.0
Jordan Hicks,2014-08-30,1,Texas,,North Texas,W,jordan-hicks-1,1.0,18.0,0.0,0.0
Jay Hughes,2014-08-30,1,Mississippi State,,Southern Mississippi,W,jay-hughes-2,1.0,0.0,0.0,0.0
Michael Hutchings,2014-08-30,1,Southern California,,Fresno State,W,michael-hutchings-1,1.0,6.0,0.0,0.0
Seth Jacobs,2014-08-30,1,Oklahoma State,N,Florida State,L,seth-jacobs-1,1.0,14.0,0.0,1.0
Adrian James,2014-08-30,1,Texas-El Paso,@,New Mexico,W,adrian-james-1,1.0,19.0,0.0,0.0
Jalen Jefferson,2014-08-30,1,California,@,Northwestern,W,jalen-jefferson-1,1.0,0.0,0.0,1.0
Quinton Jefferson,2014-08-30,1,Maryland,,James Madison,W,quinton-jefferson-1,1.0,0.0,0.0,0.0
Randall Jette,2014-08-30,1,Massachusetts,,Boston College,L,randall-jette-1,1.0,20.0,0.0,0.0
Delando Johnson,2014-08-30,1,Toledo,,New Hampshire,W,delando-johnson-1,1.0,0.0,0.0,0.0
Jeremiah Johnson,2014-08-30,1,Maryland,,James Madison,W,jeremiah-johnson-2,1.0,0.0,0.0,1.0
Peter Kalambayi,2014-08-30,1,Stanford,,California-Davis,W,peter-kalambayi-1,1.0,0.0,0.0,0.0
Eric Kendricks,2014-08-30,1,UCLA,@,Virginia,W,eric-kendricks-1,1.0,37.0,1.0,0.0
Montres Kitchens,2014-08-30,1,Troy,@,Alabama-Birmingham,L,montres-kitchens-1,1.0,28.0,0.0,0.0
Ashton Lampkin,2014-08-30,1,Oklahoma State,N,Florida State,L,ashton-lampkin-1,1.0,0.0,0.0,1.0
Qushaun Lee,2014-08-30,1,Arkansas State,,Montana State,W,qushaun-lee-1,1.0,40.0,0.0,0.0
A.J. Leggett,2014-08-30,1,Marshall,@,Miami (OH),W,aj-leggett-1,1.0,22.0,0.0,0.0
Greg Mabin,2014-08-30,1,Iowa,,Northern Iowa,W,greg-mabin-1,1.0,18.0,0.0,1.0
Ronald Martin,2014-08-30,1,Louisiana State,N,Wisconsin,W,ronald-martin-1,1.0,8.0,0.0,0.0
Bobby McCain,2014-08-30,1,Memphis,,Austin Peay,W,bobby-mccain-1,1.0,29.0,0.0,0.0
Jalen Mills,2014-08-30,1,Louisiana State,N,Wisconsin,W,jalen-mills-1,1.0,0.0,0.0,0.0
Fellonte Misher,2014-08-30,1,Old Dominion,,Hampton,W,fellonte-misher-1,1.0,0.0,0.0,0.0
Calvin Munson,2014-08-30,1,San Diego State,,Northern Arizona,W,calvin-munson-1,1.0,64.0,0.0,0.0
Jordan Ozerities,2014-08-30,1,Central Florida,N,Penn State,L,jordan-ozerities-1,1.0,0.0,0.0,0.0
Aarion Penton,2014-08-30,1,Missouri,,South Dakota State,W,aarion-penton-2,1.0,0.0,0.0,0.0
Griffin Piatt,2014-08-30,1,California,@,Northwestern,W,griffin-piatt-1,1.0,0.0,0.0,0.0
Kalan Reed,2014-08-30,1,Southern Mississippi,@,Mississippi State,L,kalan-reed-1,1.0,0.0,0.0,1.0
Zack Sanchez,2014-08-30,1,Oklahoma,,Louisiana Tech,W,zack-sanchez-1,1.0,0.0,0.0,0.0
Anthony Sarao,2014-08-30,1,Southern California,,Fresno State,W,anthony-sarao-1,1.0,8.0,0.0,0.0
Jeff Schoettmer,2014-08-30,1,North Carolina,,Liberty,W,jeff-schoettmer-1,1.0,19.0,0.0,0.0
Justin Simmons,2014-08-30,1,Boston College,@,Massachusetts,W,justin-simmons-1,1.0,20.0,0.0,1.0
Duron Singleton,2014-08-30,1,Missouri,,South Dakota State,W,duron-singleton-2,1.0,19.0,0.0,0.0
Preston Smith,2014-08-30,1,Mississippi State,,Southern Mississippi,W,preston-smith-2,1.0,14.0,0.0,1.0
A.J. Stamps,2014-08-30,1,Kentucky,,Tennessee-Martin,W,aj-stamps-1,1.0,0.0,0.0,0.0
Todd Thomas,2014-08-30,1,Pittsburgh,,Delaware,W,todd-thomas-1,1.0,0.0,0.0,0.0
Fred Tiller,2014-08-30,1,Kentucky,,Tennessee-Martin,W,fred-tiller-1,1.0,29.0,0.0,2.0
Terrish Webb,2014-08-30,1,Pittsburgh,,Delaware,W,terrish-webb-1,1.0,11.0,0.0,0.0
Jermaine Whitehead,2014-08-30,1,Auburn,,Arkansas,W,jermaine-whitehead-1,1.0,33.0,1.0,0.0
Caleb Williams,2014-08-30,1,Georgia Southern,@,North Carolina State,L,caleb-williams-2,1.0,28.0,0.0,0.0
Frankie Williams,2014-08-30,1,Purdue,,Western Michigan,W,frankie-williams-1,1.0,56.0,0.0,2.0
Leonard Williams,2014-08-30,1,Southern California,,Fresno State,W,leonard-williams-1,1.0,10.0,0.0,2.0
Daryl Worley,2014-08-30,1,West Virginia,N,Alabama,L,daryl-worley-1,1.0,4.0,0.0,0.0
Tyrequek Zimmerman,2014-08-30,1,Oregon State,,Portland State,W,tyrequek-zimmerman-1,2.0,28.0,0.0,0.0
Hayden Greenbauer,2014-08-31,1,Southern Methodist,@,Baylor,L,hayden-greenbauer-1,1.0,10.0,0.0,0.0
Xavien Howard,2014-08-31,1,Baylor,,Southern Methodist,W,xavien-howard-1,1.0,0.0,0.0,1.0
A.J. Johnson,2014-08-31,1,Tennessee,,Utah State,W,aj-johnson-5,1.0,23.0,0.0,1.0
Cameron Sutton,2014-08-31,1,Tennessee,,Utah State,W,cameron-sutton-1,1.0,0.0,0.0,0.0
Gerod Holliman,2014-09-01,1,Louisville,,Miami (FL),W,gerod-holliman-1,1.0,61.0,0.0,0.0
James Sample,2014-09-01,1,Louisville,,Miami (FL),W,james-sample-2,1.0,4.0,0.0,0.0
Jared Tevis,2014-09-04,2,Arizona,@,Texas-San Antonio,W,jared-tevis-1,1.0,0.0,0.0,0.0
Steven Daniels,2014-09-05,2,Boston College,,Pittsburgh,L,steven-daniels-1,1.0,23.0,0.0,0.0
Kendall Johnson,2014-09-05,2,Nevada,,Washington State,W,kendall-johnson-1,1.0,45.0,0.0,0.0
Ray Vinopal,2014-09-05,2,Pittsburgh,@,Boston College,W,ray-vinopal-1,1.0,13.0,0.0,0.0
Terrish Webb,2014-09-05,2,Pittsburgh,@,Boston College,W,terrish-webb-1,1.0,0.0,0.0,0.0
Duran Workman,2014-09-05,2,Nevada,,Washington State,W,duran-workman-1,1.0,1.0,0.0,0.0
Michael Alisa,2014-09-06,2,Brigham Young,@,Texas,W,michael-alisa-1,1.0,30.0,0.0,0.0
Eli Apple,2014-09-06,2,Ohio State,,Virginia Tech,L,eli-apple-1,1.0,0.0,0.0,1.0
Jomez Applewhite,2014-09-06,2,Southern Mississippi,,Alcorn State,W,jomez-applewhite-1,1.0,0.0,0.0,1.0
Kalei Auelua,2014-09-06,2,New Mexico State,@,Georgia State,W,kalei-auelua-1,2.0,0.0,0.0,3.0
Lawrence Austin,2014-09-06,2,Georgia Tech,@,Tulane,W,lawrence-austin-1,1.0,0.0,0.0,0.0
Taylor Barton,2014-09-06,2,Illinois,,Western Kentucky,W,taylor-barton-3,1.0,77.0,1.0,0.0
Vonn Bell,2014-09-06,2,Ohio State,,Virginia Tech,L,vonn-bell-2,1.0,0.0,0.0,0.0
Jawhan Bentley,2014-09-06,2,Purdue,,Central Michigan,L,jawhan-bentley-1,1.0,44.0,0.0,0.0
Quin Blanding,2014-09-06,2,Virginia,,Richmond,W,quin-blanding-1,1.0,0.0,0.0,2.0
Matthew Boateng,2014-09-06,1,Kansas,,Southeast Missouri State,W,matthew-boateng-1,1.0,0.0,0.0,0.0
Briean Boddy-Calhoun,2014-09-06,2,Minnesota,,Middle Tennessee State,W,briean-boddy-calhoun-1,1.0,0.0,0.0,0.0
Keith Bowers,2014-09-06,2,Maryland,@,South Florida,W,keith-bowers-1,1.0,0.0,0.0,1.0
Rodney Butler,2014-09-06,2,New Mexico State,@,Georgia State,W,rodney-butler-1,1.0,40.0,1.0,0.0
Kevin Byard,2014-09-06,2,Middle Tennessee State,@,Minnesota,L,kevin-byard-1,1.0,0.0,0.0,0.0
Michael Caputo,2014-09-06,2,Wisconsin,,Western Illinois,W,michael-caputo-1,1.0,27.0,0.0,1.0
Chris Carnegie,2014-09-06,1,Army,,Buffalo,W,chris-carnegie-1,1.0,28.0,0.0,1.0
Cliff Coleman,2014-09-06,2,Mississippi,@,Vanderbilt,W,cliff-coleman-1,1.0,39.0,0.0,0.0
Corey Cooper,2014-09-06,2,Nebraska,,McNeese State,W,corey-cooper-1,1.0,0.0,0.0,0.0
Erick Dargan,2014-09-06,2,Oregon,,Michigan State,W,erick-dargan-1,1.0,36.0,0.0,0.0
Jalen Davis,2014-09-06,2,Utah State,,Idaho State,W,jalen-davis-1,2.0,65.0,1.0,1.0
Duke Dawson,2014-09-06,2,Florida,,Eastern Michigan,W,duke-dawson-1,1.0,36.0,1.0,0.0
D.J. Dean,2014-09-06,2,Arkansas,,Nicholls State,W,dj-dean-2,1.0,9.0,0.0,0.0
Quandre Diggs,2014-09-06,2,Texas,,Brigham Young,L,quandre-diggs-1,1.0,0.0,0.0,1.0
Chris Dukes,2014-09-06,2,Toledo,,Missouri,L,chris-dukes-1,1.0,0.0,0.0,0.0
Martel Durant,2014-09-06,2,Akron,@,Penn State,L,martel-durant-1,1.0,1.0,0.0,0.0
Chris Edwards,2014-09-06,2,Idaho,@,Louisiana-Monroe,L,chris-edwards-1,1.0,42.0,0.0,0.0
Ifo Ekpre-Olomu,2014-09-06,2,Oregon,,Michigan State,W,ifo-ekpre-olomu-1,1.0,0.0,0.0,0.0
Fritz Etienne,2014-09-06,2,Memphis,@,UCLA,L,fritz-etienne-1,1.0,17.0,1.0,0.0
Randall Evans,2014-09-06,2,Kansas State,@,Iowa State,W,randall-evans-1,1.0,0.0,0.0,1.0
Deshazor Everett,2014-09-06,2,Texas A&M,,Lamar,W,deshazor-everett-1,1.0,4.0,0.0,0.0
Bre' Ford,2014-09-06,2,Akron,@,Penn State,L,bre-ford-1,1.0,51.0,0.0,0.0
Johnathan Ford,2014-09-06,2,Auburn,,San Jose State,W,johnathan-ford-1,1.0,3.0,0.0,0.0
Earl Foster,2014-09-06,2,Houston,,Grambling State,W,earl-foster-1,1.0,24.0,0.0,0.0
Parrish Gaines,2014-09-06,2,Navy,@,Temple,W,parrish-gaines-1,1.0,0.0,0.0,0.0
Montell Garner,2014-09-06,1,South Alabama,@,Kent State,W,montell-garner-1,1.0,0.0,0.0,1.0
Caleb Gastelum,2014-09-06,2,Oklahoma,@,Tulsa,W,caleb-gastelum-1,1.0,10.0,0.0,0.0
Gareef Glashen,2014-09-06,2,Rutgers,,Howard,W,gareef-glashen-1,1.0,0.0,0.0,1.0
Sharrod Golightly,2014-09-06,2,South Carolina,,East Carolina,W,sharrod-golightly-1,1.0,0.0,0.0,0.0
Brandon Greer,2014-09-06,2,Central Michigan,@,Purdue,W,brandon-greer-2,1.0,57.0,0.0,1.0
Geneo Grissom,2014-09-06,2,Oklahoma,@,Tulsa,W,geneo-grissom-1,1.0,38.0,1.0,0.0
T.J. Gurley,2014-09-06,2,South Carolina,,East Carolina,W,tj-gurley-1,1.0,7.0,0.0,0.0
Jordan Haden,2014-09-06,2,Toledo,,Missouri,L,jordan-haden-1,1.0,26.0,0.0,1.0
Tim Harris,2014-09-06,2,Virginia,,Richmond,W,tim-harris-4,1.0,1.0,0.0,1.0
Josh Hawkins,2014-09-06,2,East Carolina,@,South Carolina,L,josh-hawkins-4,1.0,0.0,0.0,2.0
Dalton Herrington,2014-09-06,2,New Mexico State,@,Georgia State,W,dalton-herrington-1,1.0,0.0,0.0,1.0
Mike Horsey,2014-09-06,2,Nevada-Las Vegas,,Northern Colorado,W,mike-horsey-1,1.0,21.0,0.0,0.0
Xavien Howard,2014-09-06,2,Baylor,,Northwestern State,W,xavien-howard-1,1.0,25.0,0.0,0.0
Money Hunter,2014-09-06,2,Arkansas State,@,Tennessee,L,money-hunter-1,1.0,0.0,0.0,0.0
Jeremy Ioane,2014-09-06,2,Boise State,,Colorado State,W,jeremy-ioane-1,1.0,0.0,0.0,0.0
Prince Iworah,2014-09-06,2,Western Kentucky,@,Illinois,L,prince-iworah-1,1.0,20.0,0.0,1.0
Kalen Jackson,2014-09-06,2,Alabama-Birmingham,@,Mississippi State,L,kalen-jackson-1,1.0,0.0,0.0,2.0
William Jackson,2014-09-06,2,Houston,,Grambling State,W,william-jackson-3,1.0,5.0,0.0,0.0
Zachary Jackson,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,zachary-jackson-1,1.0,0.0,0.0,0.0
Kyshoen Jarrett,2014-09-06,2,Virginia Tech,@,Ohio State,W,kyshoen-jarrett-1,2.0,35.0,0.0,1.0
Rickey Jefferson,2014-09-06,2,Louisiana State,,Sam Houston State,W,rickey-jefferson-1,1.0,18.0,0.0,0.0
Josh Jenkins,2014-09-06,1,Army,,Buffalo,W,josh-jenkins-5,2.0,15.0,0.0,1.0
Randall Jette,2014-09-06,2,Massachusetts,,Colorado,L,randall-jette-1,1.0,29.0,0.0,1.0
Jadar Johnson,2014-09-06,2,Clemson,,South Carolina State,W,jadar-johnson-1,1.0,60.0,1.0,0.0
Hunter Kissinger,2014-09-06,2,Louisiana-Monroe,,Idaho,W,hunter-kissinger-1,1.0,4.0,0.0,0.0
Lairamie Lee,2014-09-06,2,North Texas,,Southern Methodist,W,lairamie-lee-1,1.0,0.0,0.0,0.0
Richard Leonard,2014-09-06,2,Florida International,,Wagner,W,richard-leonard-1,1.0,60.0,0.0,1.0
Taj Letman,2014-09-06,2,Marshall,,Rhode Island,W,taj-letman-1,1.0,19.0,0.0,0.0
Paris Logan,2014-09-06,2,Northern Illinois,@,Northwestern,W,paris-logan-1,1.0,0.0,0.0,1.0
Stephen Machanic,2014-09-06,1,Appalachian State,,Campbell,W,stephen-machanic-1,1.0,0.0,0.0,0.0
Trent Matthews,2014-09-06,2,Colorado State,@,Boise State,L,trent-matthews-1,1.0,0.0,0.0,0.0
Adrian McDonald,2014-09-06,2,Houston,,Grambling State,W,adrian-mcdonald-1,1.0,53.0,0.0,0.0
Dexter McDonald,2014-09-06,1,Kansas,,Southeast Missouri State,W,dexter-mcdonald-1,2.0,72.0,0.0,2.0
Doug Middleton,2014-09-06,2,Appalachian State,,Campbell,W,doug-middleton-1,1.0,52.0,0.0,0.0
Jalen Myrick,2014-09-06,2,Minnesota,,Middle Tennessee State,W,jalen-myrick-1,1.0,31.0,1.0,1.0
Quayshawn Nealy,2014-09-06,2,Georgia Tech,@,Tulane,W,quayshawn-nealy-1,1.0,10.0,1.0,0.0
Steven Nelson,2014-09-06,2,Oregon State,@,Hawaii,W,steven-nelson-1,1.0,0.0,0.0,2.0
Parry Nickerson,2014-09-06,2,Tulane,,Georgia Tech,L,parry-nickerson-1,1.0,0.0,0.0,0.0
Merrill Noel,2014-09-06,2,Wake Forest,,Gardner-Webb,W,merrill-noel-1,1.0,4.0,0.0,1.0
Rodman Noel,2014-09-06,2,North Carolina State,,Old Dominion,W,rodman-noel-1,1.0,21.0,0.0,1.0
Aarion Penton,2014-09-06,2,Missouri,@,Toledo,W,aarion-penton-2,1.0,38.0,0.0,1.0
Griffin Piatt,2014-09-06,2,California,,Sacramento State,W,griffin-piatt-1,1.0,0.0,0.0,1.0
Max Redfield,2014-09-06,2,Notre Dame,,Michigan,W,max-redfield-1,1.0,17.0,0.0,0.0
Kalan Reed,2014-09-06,2,Southern Mississippi,,Alcorn State,W,kalan-reed-1,1.0,0.0,0.0,0.0
Trovon Reed,2014-09-06,2,Auburn,,San Jose State,W,trovon-reed-1,1.0,6.0,0.0,0.0
Cody Riggs,2014-09-06,2,Notre Dame,,Michigan,W,cody-riggs-1,1.0,0.0,0.0,1.0
Donovan Riley,2014-09-06,2,Virginia Tech,@,Ohio State,W,donovan-riley-1,1.0,63.0,1.0,0.0
Cody Robinson,2014-09-06,2,Louisiana-Monroe,,Idaho,W,cody-robinson-1,1.0,0.0,0.0,0.0
Quinten Rollins,2014-09-06,2,Miami (OH),,Eastern Kentucky,L,quinten-rollins-1,1.0,0.0,0.0,0.0
Daquan Romero,2014-09-06,2,Virginia,,Richmond,W,daquan-romero-1,1.0,0.0,0.0,0.0
Joel Ross,2014-09-06,1,Appalachian State,,Campbell,W,joel-ross-2,1.0,0.0,0.0,0.0
Auggie Sanchez,2014-09-06,2,South Florida,,Maryland,L,auggie-sanchez-1,1.0,0.0,0.0,0.0
Jon Sanchez,2014-09-06,2,San Diego State,@,North Carolina,L,jon-sanchez-1,1.0,6.0,0.0,0.0
Zack Sanchez,2014-09-06,2,Oklahoma,@,Tulsa,W,zack-sanchez-1,1.0,0.0,0.0,0.0
Tim Scott,2014-09-06,2,North Carolina,,San Diego State,W,tim-scott-1,1.0,0.0,0.0,0.0
Elijah Shumate,2014-09-06,2,Notre Dame,,Michigan,W,elijah-shumate-1,1.0,16.0,0.0,1.0
Demond Smith,2014-09-06,2,Georgia Tech,@,Tulane,W,demond-smith-1,1.0,0.0,0.0,1.0
Preston Smith,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,preston-smith-2,1.0,21.0,1.0,0.0
Shermarke Spence,2014-09-06,2,Florida International,,Wagner,W,shermarke-spence-1,1.0,0.0,0.0,0.0
Deion Stanley,2014-09-06,2,Georgia Southern,,Savannah State,W,deion-stanley-1,1.0,0.0,0.0,0.0
Brian Suite,2014-09-06,2,Utah State,,Idaho State,W,brian-suite-1,1.0,0.0,0.0,0.0
Dwayne Thomas,2014-09-06,2,Louisiana State,,Sam Houston State,W,dwayne-thomas-2,1.0,0.0,0.0,0.0
Darian Thompson,2014-09-06,2,Boise State,,Colorado State,W,darian-thompson-1,1.0,0.0,0.0,0.0
Tedric Thompson,2014-09-06,2,Colorado,@,Massachusetts,W,tedric-thompson-1,1.0,1.0,0.0,1.0
Kennedy Tulimaseali,2014-09-06,2,Hawaii,,Oregon State,L,kennedy-tulimaseali-1,1.0,0.0,0.0,0.0
Brian Walker,2014-09-06,2,North Carolina,,San Diego State,W,brian-walker-3,2.0,126.0,0.0,0.0
Johnny Ward,2014-09-06,2,South Florida,,Maryland,L,johnny-ward-1,1.0,0.0,0.0,0.0
Ryland Ward,2014-09-06,2,Bowling Green State,,Virginia Military Institute,W,ryland-ward-1,1.0,19.0,0.0,0.0
Dutton Watson,2014-09-06,2,North Texas,,Southern Methodist,W,dutton-watson-1,1.0,24.0,0.0,0.0
Jermaine Whitehead,2014-09-06,2,Auburn,,San Jose State,W,jermaine-whitehead-1,1.0,19.0,0.0,0.0
Bryan Williams,2014-09-06,2,Georgia State,,New Mexico State,L,bryan-williams-2,1.0,0.0,0.0,1.0
Damien Wilson,2014-09-06,2,Minnesota,,Middle Tennessee State,W,damien-wilson-1,1.0,1.0,0.0,0.0
Jason Wilson,2014-09-06,2,Central Michigan,@,Purdue,W,jason-wilson-1,1.0,0.0,0.0,1.0
Xavier Woods,2014-09-06,2,Louisiana Tech,@,Louisiana,W,xavier-woods-1,1.0,46.0,1.0,1.0
Joey Mbu,2014-09-11,3,Houston,@,Brigham Young,L,joey-mbu-1,1.0,0.0,0.0,0.0
Trevon Stewart,2014-09-11,3,Houston,@,Brigham Young,L,trevon-stewart-1,1.0,0.0,0.0,0.0
Sheldon Wade,2014-09-11,3,North Texas,,Louisiana Tech,L,sheldon-wade-1,1.0,0.0,0.0,0.0
Adrian Amos,2014-09-13,3,Penn State,@,Rutgers,W,adrian-amos-1,1.0,0.0,0.0,0.0
Josh Augusta,2014-09-13,3,Missouri,,Central Florida,W,josh-augusta-1,1.0,0.0,0.0,0.0
Bobby Baker,2014-09-13,3,Alabama-Birmingham,,Alabama A&M,W,bobby-baker-1,1.0,13.0,0.0,0.0
Josh Banks,2014-09-13,3,Wake Forest,@,Utah State,L,josh-banks-2,1.0,70.0,1.0,0.0
Brandon Bell,2014-09-13,3,Penn State,@,Rutgers,W,brandon-bell-2,1.0,0.0,0.0,0.0
Briean Boddy-Calhoun,2014-09-13,3,Minnesota,@,Texas Christian,L,briean-boddy-calhoun-1,1.0,3.0,0.0,1.0
James Britton,2014-09-13,3,Navy,@,Texas State,W,james-britton-1,1.0,17.0,0.0,0.0
Chris Brown,2014-09-13,3,Middle Tennessee State,,Western Kentucky,W,chris-brown-12,1.0,0.0,0.0,0.0
Devin Butler,2014-09-13,3,Notre Dame,N,Purdue,W,devin-butler-1,1.0,0.0,0.0,0.0
Tere Calloway,2014-09-13,3,Nevada,@,Arizona,L,tere-calloway-1,1.0,3.0,0.0,0.0
Maurice Canady,2014-09-13,3,Virginia,,Louisville,W,maurice-canady-1,1.0,0.0,0.0,0.0
Nathan Carpenter,2014-09-13,3,Ohio,@,Marshall,L,nathan-carpenter-1,1.0,0.0,0.0,1.0
Sam Carter,2014-09-13,2,Texas Christian,,Minnesota,W,sam-carter-1,1.0,0.0,0.0,1.0
Tolando Cleveland,2014-09-13,3,Mississippi State,@,South Alabama,W,tolando-cleveland-1,1.0,45.0,0.0,0.0
Trevon Coley,2014-09-13,3,Florida Atlantic,,Tulsa,W,trevon-coley-1,1.0,3.0,0.0,0.0
