Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Jason Robbins,2004-09-04,1,Toledo,@,Minnesota,L,3,3,100.0,0,0,,3,jason-robbins-1
Alexis Serna,2004-09-04,1,Oregon State,@,Louisiana State,L,0,3,0.0,1,1,100.0,3,alexis-serna-1
Alex Trlica,2004-09-04,1,Texas Tech,@,Southern Methodist,W,3,3,100.0,0,0,,3,alex-trlica-1
Jeff Carr,2004-09-04,1,San Jose State,@,Stanford,L,0,0,,1,2,50.0,3,jeff-carr-1
Brad Devault,2004-09-04,1,Tulsa,@,Kansas,L,0,0,,1,1,100.0,3,brad-devault-1
Jared Parseghian,2004-09-04,2,Miami (OH),@,Michigan,L,0,0,,1,1,100.0,3,jared-parseghian-1
Keith Andrews,2004-09-04,1,Mississippi State,,Tulane,W,4,4,100.0,0,0,,4,keith-andrews-1
Justin Ayat,2004-09-04,1,Hawaii,,Florida Atlantic,L,4,4,100.0,0,0,,4,justin-ayat-1
Travis Bell,2004-09-04,1,Georgia Tech,,Samford,W,4,4,100.0,0,1,0.0,4,travis-bell-1
Adam Braucher,2004-09-04,1,Indiana,,Central Michigan,W,4,5,80.0,0,0,,4,adam-braucher-1
Mike Gruzwalski,2004-09-04,1,Central Michigan,@,Indiana,L,1,1,100.0,1,1,100.0,4,mike-gruzwalski-1
Chris Nendick,2004-09-04,1,Northern Illinois,@,Maryland,L,1,1,100.0,1,1,100.0,4,chris-nendick-1
Jason Swiger,2004-09-04,1,Akron,@,Penn State,L,1,1,100.0,1,2,50.0,4,jason-swiger-1
Cameron Broadwell,2004-09-04,1,East Carolina,@,West Virginia,L,2,3,66.7,1,1,100.0,5,cameron-broadwell-1
Ben Chaet,2004-09-04,1,Utah State,@,Alabama,L,2,2,100.0,1,1,100.0,5,ben-chaet-1
D.J. Fitzpatrick,2004-09-04,1,Notre Dame,@,Brigham Young,L,2,2,100.0,1,1,100.0,5,dj-fitzpatrick-1
Brian Jansen,2004-09-04,1,Iowa State,,Northern Iowa,W,2,2,100.0,1,2,50.0,5,brian-jansen-1
Michael Sgroi,2004-09-04,1,Stanford,,San Jose State,W,5,5,100.0,0,1,0.0,5,michael-sgroi-1
Greg Whibbs,2004-09-04,1,Troy,@,Marshall,W,2,2,100.0,1,1,100.0,5,greg-whibbs-1
Jeff Babcock,2004-09-04,1,Colorado State,@,Colorado,L,3,3,100.0,1,1,100.0,6,jeff-babcock-1
Matt Brooks,2004-09-04,1,Duke,@,Navy,L,0,1,0.0,2,3,66.7,6,matt-brooks-1
Robbie Gould,2004-09-04,1,Penn State,,Akron,W,6,7,85.7,0,1,0.0,6,robbie-gould-1
Brooks Rossman,2004-09-04,1,Ohio,,Virginia Military Institute,W,6,6,100.0,0,1,0.0,6,brooks-rossman-1
Shaun Suisham,2004-09-04,1,Bowling Green State,@,Oklahoma,L,3,3,100.0,1,1,100.0,6,shaun-suisham-1
Kevin Lovell,2004-09-04,1,Cincinnati,@,Ohio State,L,0,0,,2,2,100.0,6,kevin-lovell-1
Matt Prater,2004-09-04,1,Central Florida,@,Wisconsin,L,0,0,,2,2,100.0,6,matt-prater-1
Connor Barth,2004-09-04,1,North Carolina,,William & Mary,W,7,7,100.0,0,0,,7,connor-barth-1
Johnny Beck,2004-09-04,1,Kansas,,Tulsa,W,1,2,50.0,2,3,66.7,7,johnny-beck-1
Josh Brown,2004-09-04,1,South Carolina,@,Vanderbilt,W,4,4,100.0,1,3,33.3,7,josh-brown-3
Chris McMurtray,2004-09-04,1,Southern Methodist,,Texas Tech,L,1,1,100.0,2,2,100.0,7,chris-mcmurtray-1
Jonathan Nichols,2004-09-04,1,Mississippi,,Memphis,L,1,1,100.0,2,2,100.0,7,jonathan-nichols-1
Jason Ricks,2004-09-04,1,Oklahoma State,@,UCLA,W,4,4,100.0,1,1,100.0,7,jason-ricks-1
Garrett Rivas,2004-09-04,1,Michigan,,Miami (OH),W,4,6,66.7,1,1,100.0,7,garrett-rivas-1
John Vaughn,2004-09-04,1,Auburn,,Louisiana-Monroe,W,4,4,100.0,1,1,100.0,7,john-vaughn-1
Brad Cooper,2004-09-04,1,West Virginia,,East Carolina,W,8,8,100.0,0,0,,8,brad-cooper-1
Sandro Deangelis,2004-09-04,1,Nebraska,,Western Illinois,W,8,8,100.0,0,0,,8,sandro-deangelis-1
Stephen Gostkowski,2004-09-04,1,Memphis,@,Mississippi,W,2,2,100.0,2,2,100.0,8,stephen-gostkowski-1
Nick Hayes,2004-09-04,1,Alabama-Birmingham,,Baylor,W,8,8,100.0,0,1,0.0,8,nick-hayes-1
Connor Hughes,2004-09-04,1,Virginia,@,Temple,W,5,6,83.3,1,3,33.3,8,connor-hughes-1
Justin Medlock,2004-09-04,1,UCLA,,Oklahoma State,L,2,2,100.0,2,2,100.0,8,justin-medlock-1
Eric Neihouse,2004-09-04,1,Arkansas State,@,Missouri,L,2,2,100.0,2,3,66.7,8,eric-neihouse-1
Garrett Palmer,2004-09-04,1,San Diego State,,Idaho State,W,5,5,100.0,1,1,100.0,8,garrett-palmer-1
Matt Payne,2004-09-04,1,Brigham Young,,Notre Dame,W,2,2,100.0,2,2,100.0,8,matt-payne-1
Tom Schneider,2004-09-04,1,California,@,Air Force,W,8,8,100.0,0,0,,8,tom-schneider-1
Chris Balseiro,2004-09-04,1,Arkansas,,New Mexico State,W,9,9,100.0,0,1,0.0,9,chris-balseiro-1
Mason Crosby,2004-09-04,1,Colorado,,Colorado State,W,3,3,100.0,2,3,66.7,9,mason-crosby-1
Stephen Furr,2004-09-04,1,Clemson,,Wake Forest,W,3,3,100.0,2,3,66.7,9,stephen-furr-1
Rhys Lloyd,2004-09-04,1,Minnesota,,Toledo,W,9,9,100.0,0,0,,9,rhys-lloyd-1
Mike Nugent,2004-09-04,1,Ohio State,,Cincinnati,W,3,3,100.0,2,3,66.7,9,mike-nugent-1
Joe Rheem,2004-09-04,1,Kansas State,,Western Kentucky,W,3,3,100.0,2,2,100.0,9,joe-rheem-1
Kyle Schlicher,2004-09-04,1,Iowa,,Kent State,W,3,5,60.0,2,3,66.7,9,kyle-schlicher-1
Ian O'Connor,2004-09-04,1,Marshall,,Troy,L,0,0,,3,3,100.0,9,ian-oconnor-1
Mike Allen,2004-09-04,1,Wisconsin,,Central Florida,W,4,4,100.0,2,3,66.7,10,mike-allen-1
John Deraney,2004-09-04,1,North Carolina State,,Richmond,W,4,4,100.0,2,3,66.7,10,john-deraney-1
Trey Dicarlo,2004-09-04,1,Oklahoma,,Bowling Green State,W,4,5,80.0,2,2,100.0,10,trey-dicarlo-1
Matt Nuzie,2004-09-04,1,Connecticut,,Murray State,W,7,7,100.0,1,1,100.0,10,matt-nuzie-1
Jason Reda,2004-09-04,1,Illinois,,Florida A&M,W,7,7,100.0,1,2,50.0,10,jason-reda-1
Joe Tantarelli,2004-09-04,1,Missouri,,Arkansas State,W,7,7,100.0,1,1,100.0,10,joe-tantarelli-1
Tyler Jones,2004-09-04,1,Boise State,,Idaho,W,8,8,100.0,1,1,100.0,11,tyler-jones-2
Mark Myers,2004-09-04,1,Florida Atlantic,@,Hawaii,W,2,3,66.7,3,3,100.0,11,mark-myers-1
Nick Novak,2004-09-04,1,Maryland,,Northern Illinois,W,2,2,100.0,3,3,100.0,11,nick-novak-1
Andy Bailey,2004-09-04,1,Georgia,,Georgia Southern,W,6,6,100.0,2,2,100.0,12,andy-bailey-1
Brian Bostick,2004-09-04,1,Alabama,,Utah State,W,6,6,100.0,2,2,100.0,12,brian-bostick-1
Matt Wisnosky,2004-09-04,1,Wake Forest,@,Clemson,L,3,3,100.0,3,3,100.0,12,matt-wisnosky-1
Jeremy Ito,2004-09-04,1,Rutgers,,Michigan State,W,1,1,100.0,4,7,57.1,13,jeremy-ito-1
Dusty Mangum,2004-09-04,1,Texas,,North Texas,W,6,6,100.0,3,3,100.0,15,dusty-mangum-1
Deric Yaussi,2004-09-04,1,Wyoming,,Appalachian State,W,6,6,100.0,3,3,100.0,15,deric-yaussi-1
Luke Juist,2004-09-05,1,Rice,N,Houston,W,0,0,,0,1,0.0,0,luke-juist-1
Evan Knudson,2004-09-05,1,Washington,,Fresno State,L,0,0,,0,2,0.0,0,evan-knudson-1
Dustin Bell,2004-09-05,1,Houston,N,Rice,L,1,1,100.0,0,2,0.0,1,dustin-bell-1
Michael Braunstein,2004-09-05,1,Washington,,Fresno State,L,1,1,100.0,1,1,100.0,4,michael-braunstein-1
Arthur Carmody,2004-09-05,1,Louisville,,Kentucky,W,4,4,100.0,0,1,0.0,4,arthur-carmody-1
Brennan Landry,2004-09-05,1,Rice,N,Houston,W,1,1,100.0,1,2,50.0,4,brennan-landry-1
Sergio Aguayo,2004-09-05,1,Nevada-Las Vegas,@,Tennessee,L,2,2,100.0,1,2,50.0,5,sergio-aguayo-1
Brett Visintainer,2004-09-05,1,Fresno State,@,Washington,W,5,5,100.0,0,1,0.0,5,brett-visintainer-1
James Wilhoit,2004-09-05,1,Tennessee,,Nevada-Las Vegas,W,6,6,100.0,0,1,0.0,6,james-wilhoit-1
Ben Jones,2004-09-05,1,Purdue,,Syracuse,W,6,7,85.7,1,2,50.0,9,ben-jones-1
Justin Bergendahl,2004-09-06,1,Nevada,@,Louisiana Tech,L,1,1,100.0,0,0,,1,justin-bergendahl-1
Damon Fine,2004-09-06,1,Nevada,@,Louisiana Tech,L,2,2,100.0,0,0,,2,damon-fine-1
Brad Oestriecher,2004-09-06,1,Louisiana Tech,,Nevada,W,5,5,100.0,1,2,50.0,8,brad-oestriecher-1
Joe Tantarelli,2004-09-09,2,Missouri,@,Troy,L,2,2,100.0,0,0,,2,joe-tantarelli-1
Greg Whibbs,2004-09-09,2,Troy,,Missouri,W,3,3,100.0,1,1,100.0,6,greg-whibbs-1
Xavier Beitia,2004-09-10,1,Florida State,@,Miami (FL),L,1,1,100.0,1,2,50.0,4,xavier-beitia-1
John Dailey,2004-09-10,2,Oregon State,@,Boise State,L,4,4,100.0,0,0,,4,john-dailey-1
Jon Peattie,2004-09-10,1,Miami (FL),,Florida State,W,1,1,100.0,1,3,33.3,4,jon-peattie-1
Tyler Jones,2004-09-10,2,Boise State,,Oregon State,W,5,5,100.0,4,4,100.0,17,tyler-jones-2
Ben Chaet,2004-09-11,2,Utah State,,Idaho,W,0,1,0.0,0,0,,0,ben-chaet-1
Johnny Beck,2004-09-11,2,Kansas,,Toledo,W,0,0,,0,1,0.0,0,johnny-beck-1
Charlie Carpenter,2004-09-11,2,South Carolina,,Georgia,L,0,0,,0,1,0.0,0,charlie-carpenter-1
David Lonie,2004-09-11,2,California,,New Mexico State,W,0,0,,0,1,0.0,0,david-lonie-1
Robert Menchinger,2004-09-11,2,Western Michigan,@,Virginia Tech,L,0,0,,0,3,0.0,0,robert-menchinger-1
Mike Barrow,2004-09-11,2,Idaho,@,Utah State,L,1,1,100.0,0,1,0.0,1,mike-barrow-1
Dustin Bell,2004-09-11,2,Houston,@,Oklahoma,L,1,2,50.0,0,0,,1,dustin-bell-1
Nick Beucher,2004-09-11,2,Tulane,,Florida A&M,W,1,2,50.0,0,0,,1,nick-beucher-1
Robbie Gould,2004-09-11,2,Penn State,@,Boston College,L,1,1,100.0,0,0,,1,robbie-gould-1
Mike Gruzwalski,2004-09-11,2,Central Michigan,@,Michigan State,L,1,1,100.0,0,1,0.0,1,mike-gruzwalski-1
Brian Jackson,2004-09-11,2,Ball State,@,Purdue,L,1,1,100.0,0,0,,1,brian-jackson-2
Jonathan Nichols,2004-09-11,2,Mississippi,@,Alabama,L,1,1,100.0,0,1,0.0,1,jonathan-nichols-1
Jared Parseghian,2004-09-11,3,Miami (OH),@,Cincinnati,L,1,2,50.0,0,1,0.0,1,jared-parseghian-1
Todd Soderquist,2004-09-11,3,Miami (OH),@,Cincinnati,L,1,1,100.0,0,1,0.0,1,todd-soderquist-1
Jarod Tracy,2004-09-11,2,Tulsa,@,Oklahoma State,L,1,1,100.0,0,0,,1,jarod-tracy-1
Mike Allen,2004-09-11,2,Wisconsin,,Nevada-Las Vegas,W,2,2,100.0,0,2,0.0,2,mike-allen-1
Keith Andrews,2004-09-11,2,Mississippi State,,Auburn,L,2,2,100.0,0,0,,2,keith-andrews-1
Brad Devault,2004-09-11,2,Tulsa,@,Oklahoma State,L,2,2,100.0,0,0,,2,brad-devault-1
Ryan Guardia,2004-09-11,2,New Mexico State,@,California,L,2,2,100.0,0,0,,2,ryan-guardia-1
Thomas Hooper,2004-09-11,2,South Carolina,,Georgia,L,2,2,100.0,0,0,,2,thomas-hooper-1
Michael Krispinsky,2004-09-11,2,Toledo,@,Kansas,L,2,2,100.0,0,0,,2,michael-krispinsky-1
Ryan Lux,2004-09-11,2,Temple,@,Maryland,L,2,2,100.0,0,0,,2,ryan-lux-1
Dusty Mangum,2004-09-11,2,Texas,@,Arkansas,W,2,2,100.0,0,1,0.0,2,dusty-mangum-1
Barrett Pepper,2004-09-11,2,Tulane,,Florida A&M,W,2,3,66.7,0,0,,2,barrett-pepper-1
Adam Braucher,2004-09-11,2,Indiana,@,Oregon,W,3,3,100.0,0,0,,3,adam-braucher-1
Scott Eberle,2004-09-11,2,Air Force,,Eastern Washington,W,3,3,100.0,0,0,,3,scott-eberle-1
Santiago Gramatica,2004-09-11,1,South Florida,,Tennessee Tech,W,3,3,100.0,0,1,0.0,3,santiago-gramatica-1
Michael Greenaway,2004-09-11,2,Air Force,,Eastern Washington,W,3,3,100.0,0,0,,3,michael-greenaway-1
Brian Huffman,2004-09-11,2,Northwestern,,Arizona State,L,3,3,100.0,0,0,,3,brian-huffman-1
Austin Miller,2004-09-11,1,Army,,Louisville,L,3,3,100.0,0,0,,3,austin-miller-1
Ian O'Connor,2004-09-11,2,Marshall,@,Ohio State,L,3,3,100.0,0,1,0.0,3,ian-oconnor-1
Ryan Ohliger,2004-09-11,2,Boston College,,Penn State,W,3,3,100.0,0,0,,3,ryan-ohliger-1
Joe Rheem,2004-09-11,2,Kansas State,,Fresno State,L,3,3,100.0,0,0,,3,joe-rheem-1
Tom Schneider,2004-09-11,2,California,,New Mexico State,W,3,4,75.0,0,0,,3,tom-schneider-1
Sergio Aguayo,2004-09-11,2,Nevada-Las Vegas,@,Wisconsin,L,0,0,,1,2,50.0,3,sergio-aguayo-1
Ryan Gaudet,2004-09-11,2,Louisiana State,,Arkansas State,W,0,0,,1,1,100.0,3,ryan-gaudet-1
Eric Neihouse,2004-09-11,2,Arkansas State,@,Louisiana State,L,0,0,,1,2,50.0,3,eric-neihouse-1
Brooks Rossman,2004-09-11,2,Ohio,@,Pittsburgh,L,0,0,,1,2,50.0,3,brooks-rossman-1
Josef Timchenko,2004-09-11,2,Bowling Green State,,Southeast Missouri State,W,0,0,,1,1,100.0,3,josef-timchenko-1
Connor Barth,2004-09-11,2,North Carolina,@,Virginia,L,1,2,50.0,1,1,100.0,4,connor-barth-1
Travis Bell,2004-09-11,2,Georgia Tech,@,Clemson,W,4,4,100.0,0,0,,4,travis-bell-1
Geoffrey Blumenfeld,2004-09-11,2,Navy,,Northeastern,W,4,4,100.0,0,1,0.0,4,geoffrey-blumenfeld-1
Brian Bostick,2004-09-11,2,Alabama,,Mississippi,W,4,4,100.0,0,0,,4,brian-bostick-1
D.J. Fitzpatrick,2004-09-11,2,Notre Dame,,Michigan,W,4,4,100.0,0,0,,4,dj-fitzpatrick-1
Brian Jansen,2004-09-11,2,Iowa State,@,Iowa,L,1,1,100.0,1,4,25.0,4,brian-jansen-1
Matt Payne,2004-09-11,2,Brigham Young,@,Stanford,L,1,1,100.0,1,1,100.0,4,matt-payne-1
Andrew Wellock,2004-09-11,2,Eastern Michigan,@,Florida,L,1,1,100.0,1,1,100.0,4,andrew-wellock-1
Michael Baker,2004-09-11,2,Buffalo,,Syracuse,L,2,2,100.0,1,2,50.0,5,michael-baker-1
Bryan Borreson,2004-09-11,2,Utah,@,Arizona,W,2,3,66.7,1,1,100.0,5,bryan-borreson-1
Cameron Broadwell,2004-09-11,2,East Carolina,,Wake Forest,L,2,2,100.0,1,2,50.0,5,cameron-broadwell-1
Sandro Deangelis,2004-09-11,2,Nebraska,,Southern Mississippi,L,2,2,100.0,1,1,100.0,5,sandro-deangelis-1
Justin Medlock,2004-09-11,2,UCLA,@,Illinois,W,5,5,100.0,0,0,,5,justin-medlock-1
Jason Reda,2004-09-11,2,Illinois,,UCLA,L,2,2,100.0,1,2,50.0,5,jason-reda-1
Kyle Schlicher,2004-09-11,2,Iowa,,Iowa State,W,2,2,100.0,1,2,50.0,5,kyle-schlicher-1
John Vaughn,2004-09-11,2,Auburn,@,Mississippi State,W,5,5,100.0,0,1,0.0,5,john-vaughn-1
Josh Cummings,2004-09-11,1,Pittsburgh,,Ohio,W,3,3,100.0,1,1,100.0,6,josh-cummings-1
Stephen Furr,2004-09-11,2,Clemson,,Georgia Tech,L,3,3,100.0,1,2,50.0,6,stephen-furr-1
Jeremy Ito,2004-09-11,2,Rutgers,,New Hampshire,L,3,3,100.0,1,2,50.0,6,jeremy-ito-1
Mike Nugent,2004-09-11,2,Ohio State,,Marshall,W,3,3,100.0,1,1,100.0,6,mike-nugent-1
Brad Oestriecher,2004-09-11,2,Louisiana Tech,,Louisiana,W,3,3,100.0,1,2,50.0,6,brad-oestriecher-1
David Rayner,2004-09-11,2,Michigan State,,Central Michigan,W,3,3,100.0,1,2,50.0,6,david-rayner-1
Jared Siegel,2004-09-11,1,Oregon,,Indiana,L,3,3,100.0,1,2,50.0,6,jared-siegel-1
Jason Swiger,2004-09-11,2,Akron,,Middle Tennessee State,L,3,3,100.0,1,2,50.0,6,jason-swiger-1
Alex Trlica,2004-09-11,2,Texas Tech,@,New Mexico,L,3,3,100.0,1,3,33.3,6,alex-trlica-1
Kenny Webb,2004-09-11,2,Baylor,,Texas State,W,3,3,100.0,1,1,100.0,6,kenny-webb-1
Nick Folk,2004-09-11,2,Arizona,,Utah,L,0,0,,2,2,100.0,6,nick-folk-1
Loren Langley,2004-09-11,2,Washington State,,Colorado,L,0,0,,2,4,50.0,6,loren-langley-1
Nick Bazaldua,2004-09-11,2,North Texas,,Florida Atlantic,L,1,1,100.0,2,3,66.7,7,nick-bazaldua-1
Ryan Killeen,2004-09-11,2,Southern California,,Colorado State,W,7,7,100.0,0,0,,7,ryan-killeen-1
Matt Leach,2004-09-11,1,Florida,,Eastern Michigan,W,7,7,100.0,0,0,,7,matt-leach-1
Rhys Lloyd,2004-09-11,2,Minnesota,,Illinois State,W,4,5,80.0,1,1,100.0,7,rhys-lloyd-1
Kevin Lovell,2004-09-11,2,Cincinnati,,Miami (OH),W,4,5,80.0,1,1,100.0,7,kevin-lovell-1
Todd Pegram,2004-09-11,2,Texas A&M,,Wyoming,W,4,4,100.0,1,1,100.0,7,todd-pegram-1
Colby Smith,2004-09-11,1,Middle Tennessee State,@,Akron,W,4,4,100.0,1,1,100.0,7,colby-smith-1
Matt Wisnosky,2004-09-11,2,Wake Forest,@,East Carolina,W,4,4,100.0,1,2,50.0,7,matt-wisnosky-1
Andy Bailey,2004-09-11,2,Georgia,@,South Carolina,W,2,2,100.0,2,3,66.7,8,andy-bailey-1
Chris Balseiro,2004-09-11,2,Arkansas,,Texas,L,2,2,100.0,2,2,100.0,8,chris-balseiro-1
Matt Brooks,2004-09-11,2,Duke,@,Connecticut,L,2,2,100.0,2,3,66.7,8,matt-brooks-1
Sean Comiskey,2004-09-11,2,Louisiana,@,Louisiana Tech,L,2,2,100.0,2,2,100.0,8,sean-comiskey-1
Mason Crosby,2004-09-11,2,Colorado,@,Washington State,W,2,2,100.0,2,3,66.7,8,mason-crosby-1
Connor Hughes,2004-09-11,2,Virginia,,North Carolina,W,8,8,100.0,0,0,,8,connor-hughes-1
Chris Jackson,2004-09-11,2,Louisiana State,,Arkansas State,W,5,7,71.4,1,1,100.0,8,chris-jackson-1
Peter Lococo,2004-09-11,2,Texas Christian,,Southern Methodist,W,5,6,83.3,1,3,33.3,8,peter-lococo-1
Travis Mayle,2004-09-11,2,Kent State,,Liberty,W,5,5,100.0,1,2,50.0,8,travis-mayle-1
Mark Myers,2004-09-11,2,Florida Atlantic,@,North Texas,W,2,2,100.0,2,2,100.0,8,mark-myers-1
Matt Prater,2004-09-11,2,Central Florida,,West Virginia,L,2,2,100.0,2,2,100.0,8,matt-prater-1
Jason Ricks,2004-09-11,2,Oklahoma State,,Tulsa,W,5,5,100.0,1,1,100.0,8,jason-ricks-1
Brad Cooper,2004-09-11,2,West Virginia,@,Central Florida,W,6,6,100.0,1,1,100.0,9,brad-cooper-1
Trey Dicarlo,2004-09-11,2,Oklahoma,,Houston,W,9,9,100.0,0,1,0.0,9,trey-dicarlo-1
Nick Novak,2004-09-11,2,Maryland,,Temple,W,6,6,100.0,1,2,50.0,9,nick-novak-1
Brandon Pace,2004-09-11,2,Virginia Tech,,Western Michigan,W,9,9,100.0,0,0,,9,brandon-pace-1
Brett Visintainer,2004-09-11,2,Fresno State,@,Kansas State,W,6,6,100.0,1,1,100.0,9,brett-visintainer-1
Scott Webb,2004-09-11,2,Kansas,,Toledo,W,9,9,100.0,0,0,,9,scott-webb-1
Wes Zunker,2004-09-11,2,New Mexico,,Texas Tech,W,3,3,100.0,2,3,66.7,9,wes-zunker-1
Darren McCaleb,2004-09-11,1,Southern Mississippi,@,Nebraska,W,0,0,,3,3,100.0,9,darren-mccaleb-1
Bryan Robertson,2004-09-11,2,Indiana,@,Oregon,W,0,0,,3,3,100.0,9,bryan-robertson-1
Arthur Carmody,2004-09-11,2,Louisville,@,Army,W,7,7,100.0,1,1,100.0,10,arthur-carmody-1
Stephen Gostkowski,2004-09-11,2,Memphis,,Chattanooga,W,7,7,100.0,1,2,50.0,10,stephen-gostkowski-1
Matt Nuzie,2004-09-11,2,Connecticut,,Duke,W,1,2,50.0,3,4,75.0,10,matt-nuzie-1
Damon Fine,2004-09-11,2,Nevada,,Sacramento State,W,8,8,100.0,1,2,50.0,11,damon-fine-1
Ben Jones,2004-09-11,2,Purdue,,Ball State,W,8,8,100.0,1,1,100.0,11,ben-jones-1
Chris Nendick,2004-09-11,2,Northern Illinois,,Southern Illinois,W,2,2,100.0,3,4,75.0,11,chris-nendick-1
Jesse Ainsworth,2004-09-11,2,Arizona State,@,Northwestern,W,3,3,100.0,3,4,75.0,12,jesse-ainsworth-1
Garrett Rivas,2004-09-11,2,Michigan,@,Notre Dame,L,0,0,,4,4,100.0,12,garrett-rivas-1
Collin Barber,2004-09-11,2,Syracuse,@,Buffalo,W,4,4,100.0,3,3,100.0,13,collin-barber-1
Michael Sgroi,2004-09-11,2,Stanford,,Brigham Young,W,4,4,100.0,3,5,60.0,13,michael-sgroi-1
Reagan Schneider,2004-09-11,2,Texas-El Paso,,Weber State,W,2,2,100.0,4,4,100.0,14,reagan-schneider-1
Shaun Suisham,2004-09-11,2,Bowling Green State,,Southeast Missouri State,W,5,5,100.0,3,4,75.0,14,shaun-suisham-1
Matt Nuzie,2004-09-17,3,Connecticut,@,Boston College,L,1,1,100.0,0,1,0.0,1,matt-nuzie-1
Ryan Ohliger,2004-09-17,3,Boston College,,Connecticut,W,3,3,100.0,2,2,100.0,9,ryan-ohliger-1
Stephen Furr,2004-09-18,3,Clemson,@,Texas A&M,L,0,1,0.0,0,0,,0,stephen-furr-1
