Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Justin Amaral,2006-09-16,2,San Diego State,@,Wisconsin,L,4,18,4.5,0,justin-amaral-1
Danny Amendola,2006-09-16,3,Texas Tech,@,Texas Christian,L,6,24,4.0,0,danny-amendola-1
Javier Arenas,2006-09-16,3,Alabama,,Louisiana-Monroe,W,3,16,5.3,0,javier-arenas-1
Trumaine Banks,2006-09-16,3,Minnesota,,Temple,W,1,1,1.0,0,trumaine-banks-1
Earl Bennett,2006-09-16,3,Vanderbilt,,Arkansas,L,1,1,1.0,0,earl-bennett-1
Steve Breaston,2006-09-16,3,Michigan,@,Notre Dame,W,4,64,16.0,0,steve-breaston-1
Marcus Brock,2006-09-16,3,Texas Christian,,Texas Tech,W,2,-1,-0.5,0,marcus-brock-1
Andy Brodell,2006-09-16,3,Iowa,,Iowa State,W,3,61,20.3,0,andy-brodell-1
Cha'Pelle Brown,2006-09-16,3,Colorado,,Arizona State,L,1,1,1.0,0,chapelle-brown-1
Michael Bumpus,2006-09-16,3,Washington State,,Baylor,W,2,9,4.5,0,michael-bumpus-1
Joe Burnett,2006-09-16,3,Central Florida,,South Florida,L,1,16,16.0,0,joe-burnett-1
Patrick Carter,2006-09-16,3,Louisville,,Miami (FL),W,2,20,10.0,0,patrick-carter-2
Simeon Castille,2006-09-16,3,Alabama,,Louisiana-Monroe,W,2,24,12.0,0,simeon-castille-1
Joe Chapple,2006-09-16,3,Western Michigan,@,Virginia,W,1,-2,-2.0,0,joe-chapple-1
Pat Clark,2006-09-16,3,Georgia Tech,,Troy,W,3,4,1.3,0,pat-clark-1
Perrish Cox,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,5,52,10.4,0,perrish-cox-1
Charles Davis,2006-09-16,3,Tulsa,,North Texas,W,1,0,0.0,0,charles-davis-2
Chris Davis,2006-09-16,3,Florida State,,Clemson,L,3,10,3.3,0,chris-davis-2
Tyler Evans,2006-09-16,3,Georgia Tech,,Troy,W,2,25,12.5,0,tyler-evans-1
Mike Falco,2006-09-16,3,Rice,,Texas,L,2,0,0.0,0,mike-falco-1
Jasper Faulk,2006-09-16,3,Southern Mississippi,,North Carolina State,W,1,3,3.0,0,jasper-faulk-1
Joe Fernandez,2006-09-16,3,Fresno State,@,Washington,L,1,27,27.0,0,joe-fernandez-1
Casey Flair,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,1,13,13.0,0,casey-flair-1
Thomas Flowers,2006-09-16,3,Georgia,,Alabama-Birmingham,W,2,40,20.0,0,thomas-flowers-1
Jacoby Ford,2006-09-16,3,Clemson,@,Florida State,W,1,12,12.0,0,jacoby-ford-1
Willie Foster,2006-09-16,3,Rutgers,,Ohio,W,1,-3,-3.0,0,willie-foster-1
Freddie Franklin,2006-09-16,2,Louisiana Tech,,Nicholls State,W,2,28,14.0,0,freddie-franklin-1
Phillip Gamble,2006-09-16,3,Marshall,@,Kansas State,L,1,9,9.0,0,phillip-gamble-1
Joe Garcia,2006-09-16,3,Nevada,,Colorado State,W,1,5,5.0,0,joe-garcia-2
Chris Garrett,2006-09-16,3,Ohio,@,Rutgers,L,3,90,30.0,0,chris-garrett-1
Ted Ginn Jr.,2006-09-16,3,Ohio State,,Cincinnati,W,3,18,6.0,0,ted-ginn-jr-1
Marshay Green,2006-09-16,3,Mississippi,@,Kentucky,L,1,-10,-10.0,0,marshay-green-1
Brandon Hampton,2006-09-16,3,California,,Portland State,W,1,0,0.0,0,brandon-hampton-1
Zach Hampton,2006-09-16,3,Wisconsin,,San Diego State,W,6,57,9.5,0,zach-hampton-1
David Harvey,2006-09-16,3,Akron,@,Central Michigan,L,1,-2,-2.0,0,david-harvey-1
Jonathan Hefney,2006-09-16,3,Tennessee,,Florida,L,1,7,7.0,0,jonathan-hefney-1
Robert Henson,2006-09-16,3,Texas Christian,,Texas Tech,W,1,3,3.0,0,robert-henson-1
B.J. Hill,2006-09-16,3,Ball State,@,Purdue,L,2,10,5.0,0,bj-hill-2
Peyton Hillis,2006-09-16,3,Arkansas,@,Vanderbilt,W,1,9,9.0,0,peyton-hillis-1
Willie Idlette,2006-09-16,3,Wake Forest,@,Connecticut,W,1,11,11.0,0,willie-idlette-1
Chevis Jackson,2006-09-16,3,Louisiana State,@,Auburn,L,2,19,9.5,0,chevis-jackson-1
Desean Jackson,2006-09-16,3,California,,Portland State,W,3,22,7.3,0,desean-jackson-1
Brandon James,2006-09-16,3,Florida,@,Tennessee,W,4,65,16.3,0,brandon-james-1
Eugene Jarvis,2006-09-16,3,Kent State,@,Miami (OH),W,2,18,9.0,0,eugene-jarvis-1
Bruce Johnson,2006-09-16,3,Miami (FL),@,Louisville,L,3,22,7.3,0,bruce-johnson-1
Donnie Johnson,2006-09-16,3,Tulsa,,North Texas,W,1,0,0.0,0,donnie-johnson-2
Jeremiah Johnson,2006-09-16,3,Oregon,,Oklahoma,W,3,22,7.3,0,jeremiah-johnson-1
Andre Jones,2006-09-16,3,Akron,@,Central Michigan,L,1,1,1.0,0,andre-jones-2
Dominic Jones,2006-09-16,3,Minnesota,,Temple,W,6,80,13.3,0,dominic-jones-1
Quinton Jones,2006-09-16,3,Boise State,@,Wyoming,W,1,4,4.0,0,quinton-jones-1
Damien Linson,2006-09-16,3,Central Michigan,,Akron,W,2,4,2.0,0,damien-linson-1
Rafael Little,2006-09-16,3,Kentucky,,Mississippi,W,1,14,14.0,0,rafael-little-1
Terry Love,2006-09-16,3,Michigan State,@,Pittsburgh,W,3,14,4.7,0,terry-love-1
Hoost Marsh,2006-09-16,3,Wyoming,,Boise State,L,1,13,13.0,0,hoost-marsh-1
Vincent Marshall,2006-09-16,3,Houston,,Grambling State,W,2,12,6.0,0,vincent-marshall-1
Leodis McKelvin,2006-09-16,3,Troy,@,Georgia Tech,L,2,5,2.5,0,leodis-mckelvin-1
Kenny McKinley,2006-09-16,3,South Carolina,,Wofford,W,2,18,9.0,0,kenny-mckinley-1
Nathan Meikle,2006-09-16,3,Brigham Young,@,Boston College,L,3,39,13.0,0,nathan-meikle-1
Max Meisel,2006-09-16,3,Syracuse,@,Illinois,W,3,36,12.0,0,max-meisel-1
Prince Miller,2006-09-16,3,Georgia,,Alabama-Birmingham,W,1,16,16.0,0,prince-miller-1
Antwon Moore,2006-09-16,3,Kansas State,,Marshall,W,1,12,12.0,0,antwon-moore-1
Kenneth Moore,2006-09-16,3,Wake Forest,@,Connecticut,W,2,31,15.5,0,kenneth-moore-1
Jermaine Moreira,2006-09-16,3,Kansas State,,Marshall,W,1,11,11.0,0,jermaine-moreira-1
Josh Morgan,2006-09-16,3,Virginia Tech,,Duke,W,1,3,3.0,0,josh-morgan-2
Terrence Nunn,2006-09-16,3,Nebraska,@,Southern California,L,3,27,9.0,0,terrence-nunn-1
Corey Partridge,2006-09-16,3,Bowling Green State,@,Florida International,W,2,20,10.0,0,corey-partridge-1
Sedric Patterson,2006-09-16,3,Colorado State,@,Nevada,L,1,27,27.0,1,sedric-patterson-1
Andrew Pearman,2006-09-16,3,Virginia,,Western Michigan,L,5,51,10.2,0,andrew-pearman-1
Derek Pegues,2006-09-16,3,Mississippi State,,Tulane,L,5,80,16.0,0,derek-pegues-1
Marcus Perez,2006-09-16,3,Northern Illinois,,Buffalo,W,1,0,0.0,0,marcus-perez-1
Ean Randolph,2006-09-16,3,South Florida,@,Central Florida,W,2,33,16.5,0,ean-randolph-1
Desmond Reed,2006-09-16,2,Southern California,,Nebraska,W,1,4,4.0,0,desmond-reed-1
Darrelle Revis,2006-09-16,3,Pittsburgh,,Michigan State,L,1,3,3.0,0,darrelle-revis-1
Derrek Richards,2006-09-16,3,Utah,@,Utah State,W,1,5,5.0,0,derrek-richards-1
Jordan Richards,2006-09-16,3,Central Florida,,South Florida,L,1,22,22.0,0,jordan-richards-1
Terry Richardson,2006-09-16,3,Arizona State,@,Colorado,W,5,78,15.6,0,terry-richardson-1
Trumaine Riley,2006-09-16,3,Eastern Michigan,@,Northwestern,L,7,81,11.6,0,trumaine-riley-1
Kevin Robinson,2006-09-16,3,Utah State,,Utah,L,2,-2,-1.0,0,kevin-robinson-1
Ryne Robinson,2006-09-16,3,Miami (OH),,Kent State,L,2,3,1.5,0,ryne-robinson-1
Stephone Robinson,2006-09-16,3,Colorado,,Arizona State,L,1,-2,-2.0,0,stephone-robinson-1
Aaron Ross,2006-09-16,3,Texas,@,Rice,W,3,58,19.3,1,aaron-ross-1
Eddie Royal,2006-09-16,3,Virginia Tech,,Duke,W,6,138,23.0,1,eddie-royal-1
Kevin Sanders,2006-09-16,3,Alabama-Birmingham,@,Georgia,L,1,5,5.0,0,kevin-sanders-1
Chad Schroeder,2006-09-16,3,Texas A&M,,Army,W,1,9,9.0,0,chad-schroeder-1
Anthony Scirrotto,2006-09-16,3,Penn State,,Youngstown State,W,1,2,2.0,0,anthony-scirrotto-1
Frantz Simeon,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,2,40,20.0,0,frantz-simeon-1
Lionell Singleton,2006-09-16,3,Florida International,,Bowling Green State,L,2,18,9.0,0,lionell-singleton-1
Rashaud Slaughter,2006-09-16,3,Alabama-Birmingham,@,Georgia,L,1,-4,-4.0,0,rashaud-slaughter-1
Fred Smith,2006-09-16,2,Tulane,@,Mississippi State,W,2,11,5.5,0,fred-smith-2
Reggie Smith,2006-09-16,3,Oklahoma,@,Oregon,L,1,-3,-3.0,0,reggie-smith-1
C.J. Spiller,2006-09-16,3,Clemson,@,Florida State,W,1,-5,-5.0,0,cj-spiller-1
Derrick Stewart,2006-09-16,3,Cincinnati,@,Ohio State,L,1,3,3.0,0,derrick-stewart-1
Joe Sturdivant,2006-09-16,3,Southern Methodist,,Sam Houston State,W,1,0,0.0,0,joe-sturdivant-1
Marty Tadman,2006-09-16,3,Boise State,@,Wyoming,W,2,10,5.0,0,marty-tadman-1
Larry Taylor,2006-09-16,2,Connecticut,,Wake Forest,L,1,33,33.0,0,larry-taylor-1
Queito Teasley,2006-09-16,3,Baylor,@,Washington State,L,3,10,3.3,0,queito-teasley-1
Jason Tomlinson,2006-09-16,3,Navy,@,Stanford,W,1,10,10.0,0,jason-tomlinson-1
Dejuan Tribble,2006-09-16,3,Boston College,,Brigham Young,W,3,14,4.7,0,dejuan-tribble-1
Jeremy Trimble,2006-09-16,3,Army,@,Texas A&M,L,1,16,16.0,0,jeremy-trimble-1
Greg Turner,2006-09-16,3,Northern Illinois,,Buffalo,W,3,11,3.7,0,greg-turner-1
Johnny Walker,2006-09-16,3,Colorado State,@,Nevada,L,2,10,5.0,0,johnny-walker-1
Derrick Williams,2006-09-16,3,Penn State,,Youngstown State,W,2,9,4.5,0,derrick-williams-2
Wes Williams,2006-09-16,3,Idaho,,Idaho State,W,2,2,1.0,0,wes-williams-1
Marquis Wilson,2006-09-16,3,Utah,@,Utah State,W,3,36,12.0,0,marquis-wilson-1
Thomas Wilson,2006-09-16,3,New Mexico,,Missouri,L,1,5,5.0,0,thomas-wilson-1
Marlon Wood,2006-09-16,3,Washington,,Fresno State,W,2,23,11.5,0,marlon-wood-1
Tom Zbikowski,2006-09-16,3,Notre Dame,,Michigan,L,1,4,4.0,0,tom-zbikowski-1
Pat Clark,2006-09-21,4,Georgia Tech,,Virginia,W,1,1,1.0,0,pat-clark-1
Andrew Pearman,2006-09-21,4,Virginia,@,Georgia Tech,L,3,-6,-2.0,0,andrew-pearman-1
Marquice Cole,2006-09-22,4,Northwestern,@,Nevada,L,1,5,5.0,0,marquice-cole-1
Royce Adams,2006-09-23,4,Purdue,,Minnesota,W,1,1,1.0,0,royce-adams-1
Joseph Agnew,2006-09-23,4,Rice,@,Florida State,L,1,5,5.0,0,joseph-agnew-1
Tyler Aldridge,2006-09-23,4,Western Michigan,,Temple,W,1,14,14.0,0,tyler-aldridge-1
Justin Amaral,2006-09-23,3,San Diego State,,Utah,L,1,9,9.0,0,justin-amaral-1
Danny Amendola,2006-09-23,4,Texas Tech,,Southeastern Louisiana,W,5,133,26.6,0,danny-amendola-1
Javier Arenas,2006-09-23,4,Alabama,@,Arkansas,L,1,24,24.0,0,javier-arenas-1
Terrence Austin,2006-09-23,3,UCLA,@,Washington,L,2,80,40.0,0,terrence-austin-1
Johnathan Batson,2006-09-23,4,Texas A&M,,Louisiana Tech,W,1,6,6.0,0,johnathan-batson-1
Ryan Baum,2006-09-23,4,Iowa State,@,Texas,L,3,8,2.7,0,ryan-baum-1
Earl Bennett,2006-09-23,4,Vanderbilt,,Tennessee State,W,1,11,11.0,0,earl-bennett-1
Lance Bennett,2006-09-23,4,Indiana,,Connecticut,L,1,-5,-5.0,0,lance-bennett-1
Aaron Berry,2006-09-23,4,Pittsburgh,,Citadel,W,1,0,0.0,0,aaron-berry-1
Steve Breaston,2006-09-23,4,Michigan,,Wisconsin,W,9,116,12.9,0,steve-breaston-1
Cornelius Brown,2006-09-23,4,Missouri,,Ohio,W,1,9,9.0,0,cornelius-brown-1
Tarell Brown,2006-09-23,4,Texas,,Iowa State,W,1,5,5.0,0,tarell-brown-1
Michael Bumpus,2006-09-23,4,Washington State,@,Stanford,W,2,3,1.5,0,michael-bumpus-1
Keenan Burton,2006-09-23,4,Kentucky,@,Florida,L,1,5,5.0,0,keenan-burton-1
Patrick Carter,2006-09-23,4,Louisville,@,Kansas State,W,6,18,3.0,0,patrick-carter-2
Tony Carter,2006-09-23,4,Florida State,,Rice,W,1,19,19.0,0,tony-carter-1
Joe Chapple,2006-09-23,4,Western Michigan,,Temple,W,3,76,25.3,0,joe-chapple-1
Jason Chery,2006-09-23,3,Louisiana,,North Carolina A&T,W,1,16,16.0,0,jason-chery-1
Perrish Cox,2006-09-23,4,Oklahoma State,@,Houston,L,2,14,7.0,0,perrish-cox-1
Robert Dunn,2006-09-23,4,Auburn,,Buffalo,W,6,62,10.3,0,robert-dunn-1
Yamon Figurs,2006-09-23,4,Kansas State,,Louisville,L,2,10,5.0,0,yamon-figurs-1
Jacoby Ford,2006-09-23,4,Clemson,,North Carolina,W,3,14,4.7,0,jacoby-ford-1
Willie Foster,2006-09-23,4,Rutgers,,Howard,W,1,28,28.0,0,willie-foster-1
Chris Garrett,2006-09-23,4,Ohio,@,Missouri,L,1,6,6.0,0,chris-garrett-1
Ted Ginn Jr.,2006-09-23,4,Ohio State,,Penn State,W,3,29,9.7,0,ted-ginn-jr-1
Marshay Green,2006-09-23,4,Mississippi,,Wake Forest,L,1,-9,-9.0,0,marshay-green-1
Herb Grigsby,2006-09-23,4,Iowa,@,Illinois,W,1,13,13.0,0,herb-grigsby-1
E.B. Halsey,2006-09-23,4,Illinois,,Iowa,L,1,-1,-1.0,0,eb-halsey-1
Zach Hampton,2006-09-23,4,Wisconsin,@,Michigan,L,2,5,2.5,0,zach-hampton-1
Mikey Henderson,2006-09-23,4,Georgia,,Colorado,W,4,39,9.8,0,mikey-henderson-1
Johnnie Lee Higgins Jr.,2006-09-23,3,Texas-El Paso,@,New Mexico,L,2,50,25.0,0,johnnie-lee-higgins-jr-1
B.J. Hill,2006-09-23,4,Ball State,,North Dakota State,L,3,25,8.3,0,bj-hill-2
Jason Hill,2006-09-23,4,Washington State,@,Stanford,W,1,10,10.0,0,jason-hill-1
Willie Idlette,2006-09-23,4,Wake Forest,@,Mississippi,W,3,30,10.0,0,willie-idlette-1
Chevis Jackson,2006-09-23,4,Louisiana State,,Tulane,W,1,7,7.0,0,chevis-jackson-1
Desean Jackson,2006-09-23,4,California,,Arizona State,W,2,83,41.5,1,desean-jackson-1
Brandon James,2006-09-23,4,Florida,,Kentucky,W,3,10,3.3,0,brandon-james-1
Andre Jones,2006-09-23,4,Akron,,North Texas,W,1,8,8.0,0,andre-jones-2
Dominic Jones,2006-09-23,4,Minnesota,@,Purdue,L,1,13,13.0,0,dominic-jones-1
James Jones,2006-09-23,3,San Jose State,,Cal Poly,W,3,70,23.3,0,james-jones-3
Quinton Jones,2006-09-23,4,Boise State,,Hawaii,W,1,16,16.0,0,quinton-jones-1
Taylor Kavanaugh,2006-09-23,3,Oregon State,,Idaho,W,1,4,4.0,0,taylor-kavanaugh-1
Brandon King,2006-09-23,4,Rice,@,Florida State,L,1,1,1.0,0,brandon-king-3
Damien Linson,2006-09-23,4,Central Michigan,@,Eastern Michigan,W,3,23,7.7,0,damien-linson-1
Terry Love,2006-09-23,4,Michigan State,,Notre Dame,L,1,15,15.0,0,terry-love-1
Vincent Marshall,2006-09-23,4,Houston,,Oklahoma State,W,2,50,25.0,0,vincent-marshall-1
Leodis McKelvin,2006-09-23,4,Troy,@,Nebraska,L,1,-1,-1.0,0,leodis-mckelvin-1
Kenny McKinley,2006-09-23,4,South Carolina,,Florida Atlantic,W,2,13,6.5,0,kenny-mckinley-1
Nathan Meikle,2006-09-23,4,Brigham Young,,Utah State,W,2,29,14.5,0,nathan-meikle-1
Max Meisel,2006-09-23,4,Syracuse,,Miami (OH),W,4,33,8.3,0,max-meisel-1
Kenneth Moore,2006-09-23,4,Wake Forest,@,Mississippi,W,3,34,11.3,0,kenneth-moore-1
Josh Morgan,2006-09-23,4,Virginia Tech,,Cincinnati,W,1,11,11.0,0,josh-morgan-2
Idris Moss,2006-09-23,4,Tulsa,@,Navy,W,1,1,1.0,0,idris-moss-1
Brian Murph,2006-09-23,4,Kansas,,South Florida,W,1,5,5.0,0,brian-murph-1
Levin Neal,2006-09-23,4,North Carolina State,,Boston College,W,2,23,11.5,0,levin-neal-1
Phillip Nevels,2006-09-23,3,Louisiana,,North Carolina A&T,W,2,11,5.5,0,phillip-nevels-1
Myron Newberry,2006-09-23,3,Hawaii,@,Boise State,L,2,27,13.5,0,myron-newberry-1
Terrence Nunn,2006-09-23,4,Nebraska,,Troy,W,2,2,1.0,0,terrence-nunn-1
Steve Odom,2006-09-23,4,Toledo,,McNeese State,W,3,52,17.3,0,steve-odom-1
Danny Oquendo,2006-09-23,4,Maryland,,Florida International,W,5,75,15.0,0,danny-oquendo-1
Chris Page,2006-09-23,4,Temple,@,Western Michigan,L,3,-3,-1.0,0,chris-page-1
Preston Parker,2006-09-23,4,Florida State,,Rice,W,1,10,10.0,0,preston-parker-1
Corey Partridge,2006-09-23,4,Bowling Green State,,Kent State,L,2,29,14.5,0,corey-partridge-1
Derek Pegues,2006-09-23,4,Mississippi State,@,Alabama-Birmingham,W,3,29,9.7,0,derek-pegues-1
Marcus Perez,2006-09-23,4,Northern Illinois,,Indiana State,W,4,58,14.5,0,marcus-perez-1
Johnny Quinn,2006-09-23,4,North Texas,@,Akron,L,1,3,3.0,0,johnny-quinn-1
Ean Randolph,2006-09-23,4,South Florida,@,Kansas,L,2,8,4.0,0,ean-randolph-1
Desmond Reed,2006-09-23,3,Southern California,@,Arizona,W,3,19,6.3,0,desmond-reed-1
Darrelle Revis,2006-09-23,4,Pittsburgh,,Citadel,W,6,33,5.5,0,darrelle-revis-1
Terry Richardson,2006-09-23,4,Arizona State,@,California,L,3,15,5.0,0,terry-richardson-1
Chris Riser,2006-09-23,3,Louisiana Tech,@,Texas A&M,L,3,18,6.0,0,chris-riser-1
Vaughn Rivers,2006-09-23,4,West Virginia,@,East Carolina,W,1,20,20.0,0,vaughn-rivers-1
Evan Robertson,2006-09-23,4,North Texas,@,Akron,L,1,10,10.0,0,evan-robertson-1
Kevin Robinson,2006-09-23,4,Utah State,@,Brigham Young,L,1,15,15.0,0,kevin-robinson-1
Stephone Robinson,2006-09-23,4,Colorado,@,Georgia,L,1,5,5.0,0,stephone-robinson-1
Naaman Roosevelt,2006-09-23,4,Buffalo,@,Auburn,L,2,27,13.5,0,naaman-roosevelt-1
Aaron Ross,2006-09-23,4,Texas,,Iowa State,W,2,21,10.5,0,aaron-ross-1
Eddie Royal,2006-09-23,4,Virginia Tech,,Cincinnati,W,1,1,1.0,0,eddie-royal-1
Kevin Sanders,2006-09-23,4,Alabama-Birmingham,,Mississippi State,L,2,11,5.5,0,kevin-sanders-1
Frantz Simeon,2006-09-23,4,Florida Atlantic,@,South Carolina,L,1,19,19.0,0,frantz-simeon-1
Lionell Singleton,2006-09-23,4,Florida International,@,Maryland,L,4,32,8.0,0,lionell-singleton-1
Fred Smith,2006-09-23,3,Tulane,@,Louisiana State,L,4,80,20.0,0,fred-smith-2
Reggie Smith,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,3,68,22.7,1,reggie-smith-1
C.J. Spiller,2006-09-23,4,Clemson,,North Carolina,W,1,-8,-8.0,0,cj-spiller-1
Syndric Steptoe,2006-09-23,4,Arizona,,Southern California,L,1,7,7.0,0,syndric-steptoe-1
Derrick Stewart,2006-09-23,4,Cincinnati,@,Virginia Tech,L,2,15,7.5,0,derrick-stewart-1
Sammie Stroughter,2006-09-23,3,Oregon State,,Idaho,W,3,26,8.7,0,sammie-stroughter-1
Larry Taylor,2006-09-23,3,Connecticut,@,Indiana,W,3,2,0.7,0,larry-taylor-1
Queito Teasley,2006-09-23,4,Baylor,,Army,L,2,16,8.0,0,queito-teasley-1
Mike Thomas,2006-09-23,4,Arizona,,Southern California,L,1,-1,-1.0,0,mike-thomas-9
Jason Tomlinson,2006-09-23,4,Navy,,Tulsa,L,2,14,7.0,0,jason-tomlinson-1
Dejuan Tribble,2006-09-23,4,Boston College,@,North Carolina State,L,2,10,5.0,0,dejuan-tribble-1
Jeremy Trimble,2006-09-23,4,Army,@,Baylor,W,2,74,37.0,1,jeremy-trimble-1
Greg Turner,2006-09-23,4,Northern Illinois,,Indiana State,W,1,19,19.0,0,greg-turner-1
Jimmie Vincent,2006-09-23,4,Western Michigan,,Temple,W,1,0,0.0,0,jimmie-vincent-1
Blake Warren,2006-09-23,4,Southern Methodist,,Arkansas State,W,2,8,4.0,0,blake-warren-1
Cedric Washington,2006-09-23,4,Arkansas,,Alabama,W,3,17,5.7,0,cedric-washington-1
Wes Williams,2006-09-23,4,Idaho,@,Oregon State,L,2,4,2.0,0,wes-williams-1
Marquis Wilson,2006-09-23,4,Utah,@,San Diego State,W,2,18,9.0,0,marquis-wilson-1
Thomas Wilson,2006-09-23,4,New Mexico,,Texas-El Paso,W,1,3,3.0,0,thomas-wilson-1
Marlon Wood,2006-09-23,4,Washington,,UCLA,W,4,17,4.3,0,marlon-wood-1
Marcus Woods,2006-09-23,4,Missouri,,Ohio,W,2,-3,-1.5,0,marcus-woods-1
Tom Zbikowski,2006-09-23,4,Notre Dame,@,Michigan State,W,1,25,25.0,0,tom-zbikowski-1
Joe Burnett,2006-09-26,4,Central Florida,,Southern Mississippi,L,4,29,7.3,0,joe-burnett-1
Jasper Faulk,2006-09-26,4,Southern Mississippi,@,Central Florida,W,2,1,0.5,0,jasper-faulk-1
Robert Henderson,2006-09-26,4,Southern Mississippi,@,Central Florida,W,1,34,34.0,0,robert-henderson-1
Marcus Brock,2006-09-28,4,Texas Christian,,Brigham Young,L,2,21,10.5,0,marcus-brock-1
Kenny McKinley,2006-09-28,5,South Carolina,,Auburn,L,1,12,12.0,0,kenny-mckinley-1
Nathan Meikle,2006-09-28,5,Brigham Young,@,Texas Christian,W,3,14,4.7,0,nathan-meikle-1
Ean Randolph,2006-09-29,5,South Florida,,Rutgers,L,2,26,13.0,0,ean-randolph-1
Royce Adams,2006-09-30,5,Purdue,@,Notre Dame,L,1,0,0.0,0,royce-adams-1
Danny Amendola,2006-09-30,5,Texas Tech,@,Texas A&M,W,3,28,9.3,0,danny-amendola-1
Javier Arenas,2006-09-30,5,Alabama,@,Florida,L,3,6,2.0,0,javier-arenas-1
Terrence Austin,2006-09-30,4,UCLA,,Stanford,W,2,5,2.5,0,terrence-austin-1
Ryan Baum,2006-09-30,5,Iowa State,,Northern Iowa,W,4,103,25.8,1,ryan-baum-1
Earl Bennett,2006-09-30,5,Vanderbilt,,Temple,W,3,19,6.3,0,earl-bennett-1
Steve Breaston,2006-09-30,5,Michigan,@,Minnesota,W,2,5,2.5,0,steve-breaston-1
Andy Brodell,2006-09-30,5,Iowa,,Ohio State,L,1,2,2.0,0,andy-brodell-1
Mike Brown,2006-09-30,5,Virginia,@,Duke,W,3,39,13.0,0,mike-brown-3
Michael Bumpus,2006-09-30,5,Washington State,,Southern California,L,1,14,14.0,0,michael-bumpus-1
Quan Cosby,2006-09-30,5,Texas,,Sam Houston State,W,1,55,55.0,1,quan-cosby-1
Jon Drager,2006-09-30,5,Kent State,,Akron,W,2,12,6.0,0,jon-drager-1
Yamon Figurs,2006-09-30,5,Kansas State,@,Baylor,L,3,11,3.7,0,yamon-figurs-1
Casey Flair,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,1,13,13.0,0,casey-flair-1
Jacoby Ford,2006-09-30,5,Clemson,,Louisiana Tech,W,2,14,7.0,0,jacoby-ford-1
Chris Garrett,2006-09-30,5,Ohio,,Bowling Green State,L,1,-4,-4.0,0,chris-garrett-1
Tyrell Gatewood,2006-09-30,5,Texas,,Sam Houston State,W,1,35,35.0,0,tyrell-gatewood-1
Desmond Gee,2006-09-30,5,Middle Tennessee State,@,North Texas,W,3,28,9.3,0,desmond-gee-1
Ted Ginn Jr.,2006-09-30,5,Ohio State,@,Iowa,W,1,9,9.0,0,ted-ginn-jr-1
Marshay Green,2006-09-30,5,Mississippi,,Georgia,L,2,2,1.0,0,marshay-green-1
Cortney Grixby,2006-09-30,5,Nebraska,,Kansas,W,1,9,9.0,0,cortney-grixby-1
John Guice,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,2,8,4.0,0,john-guice-1
E.B. Halsey,2006-09-30,5,Illinois,@,Michigan State,W,1,2,2.0,0,eb-halsey-1
Zach Hampton,2006-09-30,5,Wisconsin,@,Indiana,W,4,24,6.0,0,zach-hampton-1
Anthony Harding,2006-09-30,4,Fresno State,,Colorado State,L,1,12,12.0,0,anthony-harding-1
Jonathan Hefney,2006-09-30,5,Tennessee,@,Memphis,W,1,6,6.0,0,jonathan-hefney-1
Mikey Henderson,2006-09-30,5,Georgia,@,Mississippi,W,3,5,1.7,0,mikey-henderson-1
Chris Hobbs,2006-09-30,5,Stanford,@,UCLA,L,3,4,1.3,0,chris-hobbs-1
Willie Idlette,2006-09-30,5,Wake Forest,,Liberty,W,2,48,24.0,0,willie-idlette-1
Chevis Jackson,2006-09-30,5,Louisiana State,,Mississippi State,W,5,49,9.8,0,chevis-jackson-1
Desean Jackson,2006-09-30,5,California,@,Oregon State,W,1,16,16.0,0,desean-jackson-1
Brandon James,2006-09-30,5,Florida,,Alabama,W,1,1,1.0,0,brandon-james-1
Bruce Johnson,2006-09-30,4,Miami (FL),,Houston,W,4,36,9.0,0,bruce-johnson-1
Jeremiah Johnson,2006-09-30,4,Oregon,@,Arizona State,W,1,5,5.0,0,jeremiah-johnson-1
Andre Jones,2006-09-30,5,Akron,@,Kent State,L,1,2,2.0,0,andre-jones-2
Dominic Jones,2006-09-30,5,Minnesota,,Michigan,L,1,13,13.0,0,dominic-jones-1
James Jones,2006-09-30,4,San Jose State,,San Diego State,W,1,8,8.0,0,james-jones-3
Kevin Jones,2006-09-30,4,Arkansas State,@,Florida International,W,1,14,14.0,0,kevin-jones-2
Quinton Jones,2006-09-30,5,Boise State,@,Utah,W,1,6,6.0,0,quinton-jones-1
Gavin Ketchum,2006-09-30,4,UCLA,,Stanford,W,1,15,15.0,0,gavin-ketchum-1
Damien Linson,2006-09-30,5,Central Michigan,@,Kentucky,L,3,0,0.0,0,damien-linson-1
Rafael Little,2006-09-30,5,Kentucky,,Central Michigan,W,1,-1,-1.0,0,rafael-little-1
Terry Love,2006-09-30,5,Michigan State,,Illinois,L,2,31,15.5,0,terry-love-1
Hoost Marsh,2006-09-30,5,Wyoming,@,Syracuse,L,1,0,0.0,0,hoost-marsh-1
