Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Anthony Alford,2012-09-22,3,Southern Mississippi,@,Western Kentucky,L,2,7,28.6,14,0,0,45.4,anthony-alford-1
C.J. Anderson,2012-09-22,4,California,@,Southern California,L,0,1,0.0,0,0,0,0.0,cj-anderson-1
Trey Anderson,2012-09-22,4,Pittsburgh,,Gardner-Webb,W,2,2,100.0,53,0,0,322.6,trey-anderson-1
Deon Anthony,2012-09-22,4,Troy,@,North Texas,W,0,2,0.0,0,0,0,0.0,deon-anthony-1
Ryan Aplin,2012-09-22,4,Arkansas State,,Alcorn State,W,12,13,92.3,198,3,0,296.4,ryan-aplin-1
Matt Barkley,2012-09-22,4,Southern California,,California,W,22,34,64.7,192,2,2,119.8,matt-barkley-1
Bryan Bennett,2012-09-22,4,Oregon,,Arizona,W,1,1,100.0,7,0,0,158.8,bryan-bennett-1
C.J. Bennett,2012-09-22,4,South Alabama,@,Mississippi State,L,14,26,53.8,154,1,1,108.6,cj-bennett-1
Spencer Benton,2012-09-22,4,Clemson,@,Florida State,L,1,1,100.0,1,0,0,108.4,spencer-benton-1
Tyler Benz,2012-09-22,4,Eastern Michigan,@,Michigan State,L,13,26,50.0,137,1,0,107.0,tyler-benz-1
Corbin Berkstresser,2012-09-22,4,Missouri,@,South Carolina,L,7,8,87.5,54,1,0,185.5,corbin-berkstresser-1
Dominique Blackman,2012-09-22,4,Idaho,,Wyoming,L,34,46,73.9,321,3,0,154.1,dominique-blackman-1
Tajh Boyd,2012-09-22,4,Clemson,@,Florida State,L,20,36,55.6,237,3,1,132.8,tajh-boyd-1
Trevone Boykin,2012-09-22,3,Texas Christian,,Virginia,W,0,1,0.0,0,0,0,0.0,trevone-boykin-1
Tyler Bray,2012-09-22,4,Tennessee,,Akron,W,27,43,62.8,401,4,1,167.2,tyler-bray-1
Teddy Bridgewater,2012-09-22,4,Louisville,@,Florida International,W,19,36,52.8,194,2,2,105.3,teddy-bridgewater-1
Austin Brown,2012-09-22,3,Alabama-Birmingham,@,Ohio State,L,21,35,60.0,196,0,1,101.3,austin-brown-2
Barry Brunetti,2012-09-22,4,Mississippi,,Tulane,W,5,7,71.4,45,0,0,125.4,barry-brunetti-1
Phillip Butterfield,2012-09-22,4,Arkansas State,,Alcorn State,W,0,1,0.0,0,0,0,0.0,phillip-butterfield-1
Colby Cameron,2012-09-22,3,Louisiana Tech,@,Illinois,W,15,22,68.2,284,4,0,236.6,colby-cameron-1
Chris Campbell,2012-09-22,3,Southern Mississippi,@,Western Kentucky,L,2,5,40.0,15,0,0,65.2,chris-campbell-6
Shane Carden,2012-09-22,4,East Carolina,@,North Carolina,L,17,30,56.7,124,0,0,91.4,shane-carden-1
Alex Carder,2012-09-22,4,Western Michigan,,Connecticut,W,18,34,52.9,237,1,0,121.2,alex-carder-1
Derek Carr,2012-09-22,4,Fresno State,@,Tulsa,L,26,44,59.1,231,1,0,110.7,derek-carr-1
Austyn Carta-Samuels,2012-09-22,4,Vanderbilt,@,Georgia,L,1,2,50.0,13,0,0,104.6,austyn-carta-samuels-1
Rakeem Cato,2012-09-22,4,Marshall,@,Rice,W,28,39,71.8,259,2,0,144.5,rakeem-cato-1
Kain Colter,2012-09-22,4,Northwestern,,South Dakota,W,7,9,77.8,46,0,0,120.7,kain-colter-1
Brandon Connette,2012-09-22,4,Duke,,Memphis,W,0,2,0.0,0,0,0,0.0,brandon-connette-1
Chris Coyer,2012-09-22,3,Temple,@,Penn State,L,13,26,50.0,124,1,0,102.8,chris-coyer-1
Dayne Crist,2012-09-22,4,Kansas,@,Northern Illinois,L,10,26,38.5,147,0,0,86.0,dayne-crist-1
B.J. Daniels,2012-09-22,4,South Florida,@,Ball State,L,19,30,63.3,312,3,2,170.4,bj-daniels-1
B.J. Denker,2012-09-22,4,Arizona,@,Oregon,L,5,8,62.5,33,0,1,72.2,bj-denker-1
Connor Dietz,2012-09-22,3,Air Force,@,Nevada-Las Vegas,L,3,9,33.3,90,0,0,117.3,connor-dietz-1
Adam Dingwell,2012-09-22,4,San Diego State,,San Jose State,L,0,2,0.0,0,0,0,0.0,adam-dingwell-1
Brandon Doughty,2012-09-22,4,Western Kentucky,,Southern Mississippi,W,1,2,50.0,7,0,0,79.4,brandon-doughty-1
Jeff Driskel,2012-09-22,4,Florida,,Kentucky,W,18,27,66.7,203,1,1,134.6,jeff-driskel-1
Zac Dysert,2012-09-22,4,Miami (OH),,Massachusetts,W,12,22,54.5,192,3,1,163.8,zac-dysert-1
Michael Eubank,2012-09-22,4,Arizona State,,Utah,W,4,5,80.0,46,0,0,157.3,michael-eubank-1
Cody Fajardo,2012-09-22,4,Nevada,@,Hawaii,W,14,20,70.0,220,2,0,195.4,cody-fajardo-1
David Fales,2012-09-22,4,San Jose State,@,San Diego State,W,21,31,67.7,260,4,1,174.3,david-fales-1
James Franklin,2012-09-22,4,Missouri,@,South Carolina,L,11,18,61.1,92,0,0,104.0,james-franklin-1
Kiehl Frazier,2012-09-22,4,Auburn,,Louisiana State,L,13,22,59.1,97,0,2,77.9,kiehl-frazier-1
Mike Glennon,2012-09-22,4,North Carolina State,,Citadel,W,19,24,79.2,233,1,0,174.5,mike-glennon-1
Everett Golson,2012-09-22,4,Notre Dame,,Michigan,W,3,8,37.5,30,0,2,19.0,everett-golson-1
Garrett Grayson,2012-09-22,4,Colorado State,,Utah State,L,22,40,55.0,224,2,0,118.5,garrett-grayson-1
Cody Green,2012-09-22,4,Tulsa,,Fresno State,W,13,37,35.1,202,1,3,73.7,cody-green-1
Connor Halliday,2012-09-22,4,Washington State,,Colorado,L,32,60,53.3,401,4,2,124.8,connor-halliday-1
Jon Hays,2012-09-22,4,Utah,@,Arizona State,L,10,15,66.7,117,1,1,140.9,jon-hays-1
E.J. Hilliard,2012-09-22,4,Florida International,,Louisville,L,9,10,90.0,82,1,0,191.9,ej-hilliard-1
Perry Hills,2012-09-22,4,Maryland,@,West Virginia,L,20,29,69.0,305,3,1,184.6,perry-hills-1
B.R. Holbrook,2012-09-22,4,New Mexico,@,New Mexico State,W,11,18,61.1,92,0,0,104.0,br-holbrook-1
Brett Hundley,2012-09-22,4,UCLA,,Oregon State,L,27,42,64.3,372,1,0,146.5,brett-hundley-1
Driphus Jackson,2012-09-22,4,Rice,,Marshall,L,2,6,33.3,32,0,0,78.1,driphus-jackson-1
Kawaun Jakes,2012-09-22,4,Western Kentucky,,Southern Mississippi,W,12,18,66.7,172,3,0,201.9,kawaun-jakes-1
Matt Johnson,2012-09-22,4,Bowling Green State,@,Virginia Tech,L,5,17,29.4,46,0,0,52.1,matt-johnson-3
Landry Jones,2012-09-22,3,Oklahoma,,Kansas State,L,28,43,65.1,299,1,1,126.5,landry-jones-1
Blake Jurich,2012-09-22,4,San Jose State,@,San Diego State,W,1,1,100.0,30,0,0,352.0,blake-jurich-1
Jacob Karam,2012-09-22,4,Memphis,@,Duke,L,13,22,59.1,81,0,0,90.0,jacob-karam-1
Ryan Katz,2012-09-22,4,San Diego State,,San Jose State,L,17,27,63.0,213,2,0,153.7,ryan-katz-1
Chuckie Keeton,2012-09-22,4,Utah State,@,Colorado State,W,23,30,76.7,178,1,2,124.2,chuckie-keeton-1
Ron Kellogg III,2012-09-22,4,Nebraska,,Idaho State,W,3,5,60.0,19,1,1,117.9,ron-kellogg-iii-1
Taylor Kelly,2012-09-22,4,Arizona State,,Utah,W,19,26,73.1,326,3,0,216.5,taylor-kelly-1
Collin Klein,2012-09-22,4,Kansas State,@,Oklahoma,W,13,21,61.9,149,0,0,121.5,collin-klein-1
Fredi Knighten,2012-09-22,4,Arkansas State,,Alcorn State,W,2,2,100.0,40,0,0,268.0,fredi-knighten-1
Nick Lamaison,2012-09-22,4,Texas-El Paso,@,Wisconsin,L,22,39,56.4,259,2,0,129.1,nick-lamaison-1
Mark Leal,2012-09-22,4,Virginia Tech,,Bowling Green State,W,1,3,33.3,6,0,0,50.1,mark-leal-1
Ricky Lloyd,2012-09-22,3,Southern Mississippi,@,Western Kentucky,L,4,5,80.0,72,1,0,267.0,ricky-lloyd-2
Jordan Lynch,2012-09-22,4,Northern Illinois,,Kansas,W,23,35,65.7,235,2,1,135.3,jordan-lynch-1
Andrew Manley,2012-09-22,4,New Mexico State,,New Mexico,L,22,34,64.7,256,1,0,137.7,andrew-manley-1
Sean Mannion,2012-09-22,2,Oregon State,@,UCLA,W,24,35,68.6,379,2,1,172.7,sean-mannion-1
E.J. Manuel,2012-09-22,4,Florida State,,Clemson,W,27,35,77.1,380,2,0,187.2,ej-manuel-1
Johnny Manziel,2012-09-22,3,Texas A&M,,South Carolina State,W,15,20,75.0,174,3,0,197.6,johnny-manziel-1
Marcus Mariota,2012-09-22,4,Oregon,,Arizona,W,20,35,57.1,260,2,1,132.7,marcus-mariota-1
Taylor Martinez,2012-09-22,4,Nebraska,,Idaho State,W,9,13,69.2,165,2,0,226.6,taylor-martinez-1
Christian Matthews,2012-09-22,4,Kansas,@,Northern Illinois,L,1,1,100.0,3,0,0,125.2,christian-matthews-1
James Mauro,2012-09-22,4,Western Kentucky,,Southern Mississippi,W,2,3,66.7,12,0,1,33.6,james-mauro-1
Andrew Maxwell,2012-09-22,4,Michigan State,,Eastern Michigan,W,16,29,55.2,159,1,0,112.6,andrew-maxwell-1
Zach Maynard,2012-09-22,4,California,@,Southern California,L,18,33,54.5,173,0,2,86.5,zach-maynard-1
A.J. McCarron,2012-09-22,4,Alabama,,Florida Atlantic,W,15,25,60.0,212,3,0,170.8,aj-mccarron-1
Matt McGloin,2012-09-22,4,Penn State,,Temple,W,24,36,66.7,318,1,1,144.5,matt-mcgloin-1
Taylor McHargue,2012-09-22,4,Rice,,Marshall,L,21,36,58.3,314,3,0,159.1,taylor-mchargue-1
Jake Medlock,2012-09-22,4,Florida International,,Louisville,L,10,16,62.5,116,0,0,123.4,jake-medlock-1
Ross Metheny,2012-09-22,4,South Alabama,@,Mississippi State,L,8,17,47.1,70,0,1,69.9,ross-metheny-1
Zach Mettenberger,2012-09-22,4,Louisiana State,@,Auburn,W,15,27,55.6,169,0,0,108.1,zach-mettenberger-1
Braxton Miller,2012-09-22,4,Ohio State,,Alabama-Birmingham,W,12,20,60.0,143,0,0,120.1,braxton-miller-1
Trey Miller,2012-09-22,3,Navy,,Virginia Military Institute,W,7,14,50.0,107,0,0,114.2,trey-miller-1
Will Monday,2012-09-22,4,Duke,,Memphis,W,1,1,100.0,9,0,0,175.6,will-monday-1
Stephen Morris,2012-09-22,4,Miami (FL),@,Georgia Tech,W,31,52,59.6,436,2,1,138.9,stephen-morris-1
Aaron Murray,2012-09-22,4,Georgia,,Vanderbilt,W,18,24,75.0,250,2,0,190.0,aaron-murray-1
Ryan Nassib,2012-09-22,4,Syracuse,@,Minnesota,L,21,31,67.7,228,1,2,127.3,ryan-nassib-1
Morgan Newton,2012-09-22,4,Kentucky,@,Florida,L,7,21,33.3,48,0,3,24.0,morgan-newton-1
Gary Nova,2012-09-22,4,Rutgers,@,Arkansas,W,25,35,71.4,397,5,0,213.9,gary-nova-1
Reilly O'Toole,2012-09-22,4,Illinois,,Louisiana Tech,L,19,25,76.0,120,0,0,116.3,reilly-otoole-1
Zack Oliver,2012-09-22,4,Northwestern,,South Dakota,W,1,1,100.0,13,0,0,209.2,zack-oliver-1
Miles Osei,2012-09-22,4,Illinois,,Louisiana Tech,L,0,1,0.0,0,0,0,0.0,miles-osei-1
Terrance Owens,2012-09-22,4,Toledo,,Coastal Carolina,W,27,36,75.0,290,3,0,170.2,terrance-owens-1
Casey Pachall,2012-09-22,3,Texas Christian,,Virginia,W,21,32,65.6,305,3,1,170.4,casey-pachall-1
Jonathan Perry,2012-09-22,3,Alabama-Birmingham,@,Ohio State,L,7,11,63.6,63,0,0,111.7,jonathan-perry-1
Ryan Polite,2012-09-22,4,Texas-San Antonio,,Northwestern Oklahoma State,W,2,2,100.0,23,0,0,196.6,ryan-polite-1
Devin Powell,2012-09-22,3,Tulane,@,Mississippi,L,22,41,53.7,145,0,3,68.7,devin-powell-1
Dak Prescott,2012-09-22,4,Mississippi State,,South Alabama,W,1,2,50.0,29,0,0,171.8,dak-prescott-1
Tanner Price,2012-09-22,4,Wake Forest,,Army,W,15,24,62.5,221,2,0,167.4,tanner-price-1
Ryan Radcliff,2012-09-22,3,Central Michigan,@,Iowa,W,26,35,74.3,283,2,0,161.1,ryan-radcliff-1
Tommy Rees,2012-09-22,4,Notre Dame,,Michigan,W,8,11,72.7,115,0,0,160.5,tommy-rees-1
Sean Renfree,2012-09-22,4,Duke,,Memphis,W,26,37,70.3,314,4,1,171.8,sean-renfree-1
Bryn Renner,2012-09-22,4,North Carolina,,East Carolina,W,27,43,62.8,321,2,0,140.8,bryn-renner-1
Corey Robinson,2012-09-22,4,Troy,@,North Texas,W,29,42,69.0,274,2,1,134.8,corey-robinson-1
Denard Robinson,2012-09-22,4,Michigan,@,Notre Dame,L,13,24,54.2,138,0,4,69.1,denard-robinson-1
Michael Rocco,2012-09-22,4,Virginia,@,Texas Christian,L,13,28,46.4,126,0,2,69.9,michael-rocco-1
Jordan Rodgers,2012-09-22,4,Vanderbilt,@,Georgia,L,13,23,56.5,218,0,0,136.1,jordan-rodgers-1
Tyler Russell,2012-09-22,4,Mississippi State,,South Alabama,W,13,27,48.1,171,0,1,93.9,tyler-russell-1
Shaun Rutherford,2012-09-22,3,Texas State,,Stephen F. Austin,W,21,26,80.8,301,3,0,216.1,shaun-rutherford-1
Angel Santiago,2012-09-22,3,Army,@,Wake Forest,L,0,2,0.0,0,0,0,0.0,angel-santiago-1
Nathan Scheelhaase,2012-09-22,4,Illinois,,Louisiana Tech,L,8,11,72.7,85,1,1,149.5,nathan-scheelhaase-1
Matt Schilz,2012-09-22,4,Bowling Green State,@,Virginia Tech,L,9,25,36.0,87,0,1,57.2,matt-schilz-1
Sean Schroeder,2012-09-22,3,Hawaii,,Nevada,L,22,40,55.0,234,2,2,110.6,sean-schroeder-1
Matt Scott,2012-09-22,4,Arizona,@,Oregon,L,22,44,50.0,210,0,3,76.5,matt-scott-1
Connor Shaw,2012-09-22,4,South Carolina,,Missouri,W,20,21,95.2,249,2,0,226.3,connor-shaw-1
Nick Sherry,2012-09-22,4,Nevada-Las Vegas,,Air Force,W,23,32,71.9,250,1,1,141.6,nick-sherry-1
Max Shortell,2012-09-22,4,Minnesota,,Syracuse,W,16,30,53.3,231,0,0,118.0,max-shortell-1
Jameill Showers,2012-09-22,3,Texas A&M,,South Carolina State,W,2,10,20.0,9,0,1,7.6,jameill-showers-1
Trevor Siemian,2012-09-22,4,Northwestern,,South Dakota,W,4,5,80.0,72,0,0,201.0,trevor-siemian-1
John Simmons,2012-09-22,4,Texas-San Antonio,,Northwestern Oklahoma State,W,8,8,100.0,72,0,0,175.6,john-simmons-2
Blake Sims,2012-09-22,4,Alabama,,Florida Atlantic,W,1,1,100.0,35,0,0,394.0,blake-sims-2
Phillip Sims,2012-09-22,4,Virginia,@,Texas Christian,L,5,12,41.7,63,1,0,113.3,phillip-sims-1
Brett Smith,2012-09-22,4,Wyoming,@,Idaho,W,23,35,65.7,370,5,0,201.7,brett-smith-1
Geno Smith,2012-09-22,3,West Virginia,,Maryland,W,30,43,69.8,338,3,0,158.8,geno-smith-1
Vincent Smith,2012-09-22,4,Michigan,@,Notre Dame,L,0,1,0.0,0,0,1,-200.0,vincent-smith-1
Eric Soza,2012-09-22,4,Texas-San Antonio,,Northwestern Oklahoma State,W,5,7,71.4,115,1,0,256.6,eric-soza-1
Joel Stave,2012-09-22,4,Wisconsin,,Texas-El Paso,W,12,17,70.6,210,1,1,182.0,joel-stave-1
Trent Steelman,2012-09-22,3,Army,@,Wake Forest,L,3,4,75.0,77,1,0,319.2,trent-steelman-1
Tino Sunseri,2012-09-22,4,Pittsburgh,,Gardner-Webb,W,18,24,75.0,344,3,0,236.7,tino-sunseri-1
Jordan Taylor,2012-09-22,4,Rice,,Marshall,L,0,1,0.0,0,0,0,0.0,jordan-taylor-2
Derrick Teegarden,2012-09-22,4,North Texas,,Troy,L,0,1,0.0,0,0,0,0.0,derrick-teegarden-1
Logan Thomas,2012-09-22,4,Virginia Tech,,Bowling Green State,W,11,26,42.3,144,2,1,106.5,logan-thomas-1
Derek Thompson,2012-09-22,4,North Texas,,Troy,L,12,28,42.9,236,1,0,125.4,derek-thompson-1
Dylan Thompson,2012-09-22,4,South Carolina,,Missouri,W,1,2,50.0,3,0,0,62.6,dylan-thompson-1
Jason Thompson,2012-09-22,4,Wyoming,@,Idaho,W,0,1,0.0,0,0,0,0.0,jason-thompson-1
Tyler Van Tubbergen,2012-09-22,4,Western Michigan,,Connecticut,W,3,6,50.0,16,0,0,72.4,tyler-van-tubbergen-1
James Vandenberg,2012-09-22,4,Iowa,,Central Michigan,L,16,25,64.0,215,1,0,149.4,james-vandenberg-1
Derrius Vick,2012-09-22,4,Ohio,,Norfolk State,W,14,20,70.0,199,4,0,219.6,derrius-vick-1
Bo Wallace,2012-09-22,4,Mississippi,,Tulane,W,7,16,43.8,101,1,0,117.4,bo-wallace-1
Tevin Washington,2012-09-22,4,Georgia Tech,,Miami (FL),L,3,8,37.5,132,0,0,176.1,tevin-washington-1
Sammy Watkins,2012-09-22,4,Clemson,@,Florida State,L,1,2,50.0,52,1,0,433.4,sammy-watkins-1
Trey Watts,2012-09-22,4,Tulsa,,Fresno State,W,1,1,100.0,26,1,0,648.4,trey-watts-1
Jordan Webb,2012-09-22,4,Colorado,@,Washington State,W,29,42,69.0,345,2,1,149.0,jordan-webb-1
Mike Wegzyn,2012-09-22,4,Massachusetts,@,Miami (OH),L,19,40,47.5,213,0,3,77.2,mike-wegzyn-1
Parker Welch,2012-09-22,4,Georgia,,Vanderbilt,W,1,2,50.0,15,0,0,113.0,parker-welch-1
Keith Wenning,2012-09-22,4,Ball State,,South Florida,W,24,36,66.7,244,2,0,141.9,keith-wenning-1
Jalen Whitlow,2012-09-22,4,Kentucky,@,Florida,L,1,6,16.7,12,0,0,33.5,jalen-whitlow-1
Chandler Whitmer,2012-09-22,4,Connecticut,@,Western Michigan,L,28,44,63.6,333,3,1,145.2,chandler-whitmer-1
Graham Wilbert,2012-09-22,4,Florida Atlantic,@,Alabama,L,7,13,53.8,34,1,0,101.2,graham-wilbert-1
Dalton Williams,2012-09-22,4,Akron,@,Tennessee,L,27,49,55.1,229,0,3,82.1,dalton-williams-1
Tyler Wilson,2012-09-22,4,Arkansas,,Rutgers,L,20,39,51.3,419,3,2,156.7,tyler-wilson-1
Josh Nunes,2012-09-27,4,Stanford,@,Washington,L,18,37,48.6,170,0,1,81.8,josh-nunes-1
Keith Price,2012-09-27,4,Washington,,Stanford,W,19,37,51.4,177,1,1,95.0,keith-price-1
Taysom Hill,2012-09-28,5,Brigham Young,,Hawaii,W,12,21,57.1,112,2,1,123.8,taysom-hill-1
James Lark,2012-09-28,5,Brigham Young,,Hawaii,W,2,2,100.0,32,0,0,234.4,james-lark-1
Sean Schroeder,2012-09-28,4,Hawaii,@,Brigham Young,L,12,27,44.4,108,0,1,70.6,sean-schroeder-1
Deon Anthony,2012-09-29,5,Troy,@,South Alabama,W,3,3,100.0,58,1,0,372.4,deon-anthony-1
Ryan Aplin,2012-09-29,5,Arkansas State,,Western Kentucky,L,23,40,57.5,204,0,1,95.3,ryan-aplin-1
Tyler Arndt,2012-09-29,4,Texas State,,Nevada,L,3,12,25.0,43,0,0,55.1,tyler-arndt-1
David Ash,2012-09-29,4,Texas,@,Oklahoma State,W,30,37,81.1,304,3,1,171.4,david-ash-1
Perez Ashford,2012-09-29,5,Northern Illinois,,Central Michigan,W,0,1,0.0,0,0,0,0.0,perez-ashford-1
C.J. Bennett,2012-09-29,5,South Alabama,,Troy,L,2,10,20.0,22,0,1,18.5,cj-bennett-1
Dominique Blackman,2012-09-29,5,Idaho,@,North Carolina,L,19,35,54.3,109,0,4,57.6,dominique-blackman-1
Anthony Boone,2012-09-29,5,Duke,@,Wake Forest,W,8,11,72.7,54,0,0,114.0,anthony-boone-1
Blake Bortles,2012-09-29,4,Central Florida,,Missouri,L,29,43,67.4,267,2,0,134.9,blake-bortles-1
Tajh Boyd,2012-09-29,5,Clemson,@,Boston College,W,28,38,73.7,367,3,1,175.6,tajh-boyd-1
Trevone Boykin,2012-09-29,4,Texas Christian,@,Southern Methodist,W,1,1,100.0,-1,0,0,91.6,trevone-boykin-1
Tyler Bray,2012-09-29,5,Tennessee,@,Georgia,L,24,45,53.3,281,2,3,107.1,tyler-bray-1
Teddy Bridgewater,2012-09-29,5,Louisville,@,Southern Mississippi,W,9,13,69.2,85,1,1,134.2,teddy-bridgewater-1
Terrence Broadway,2012-09-29,4,Louisiana,,Florida International,W,15,19,78.9,228,1,0,197.1,terrence-broadway-1
Austin Brown,2012-09-29,4,Alabama-Birmingham,,Tulsa,L,20,30,66.7,337,3,1,187.4,austin-brown-2
Brayle Brown,2012-09-29,4,Louisiana-Monroe,@,Tulane,W,2,4,50.0,12,0,1,25.2,brayle-brown-1
Kolton Browning,2012-09-29,4,Louisiana-Monroe,@,Tulane,W,15,21,71.4,253,3,0,219.8,kolton-browning-1
Barry Brunetti,2012-09-29,5,Mississippi,@,Alabama,L,4,6,66.7,15,0,0,87.7,barry-brunetti-1
Logan Bushnell,2012-09-29,5,Idaho,@,North Carolina,L,0,1,0.0,0,0,0,0.0,logan-bushnell-1
Rob Calabrese,2012-09-29,4,Central Florida,,Missouri,L,0,1,0.0,0,0,0,0.0,rob-calabrese-1
Colby Cameron,2012-09-29,4,Louisiana Tech,@,Virginia,W,24,37,64.9,227,1,0,125.3,colby-cameron-1
Shane Carden,2012-09-29,5,East Carolina,,Texas-El Paso,W,28,40,70.0,258,1,3,117.4,shane-carden-1
Derek Carr,2012-09-29,5,Fresno State,,San Diego State,W,42,55,76.4,536,5,2,181.0,derek-carr-1
Earnest Carrington,2012-09-29,4,Louisiana-Monroe,@,Tulane,W,1,1,100.0,7,0,0,158.8,earnest-carrington-1
Rakeem Cato,2012-09-29,5,Marshall,@,Purdue,L,45,68,66.2,439,5,3,135.8,rakeem-cato-1
Cayle Chapman-Brown,2012-09-29,5,New Mexico State,,Texas-San Antonio,L,1,1,100.0,20,0,0,268.0,cayle-chapman-brown-1
Cameron Coffman,2012-09-29,4,Indiana,@,Northwestern,L,13,23,56.5,109,0,1,87.6,cameron-coffman-1
Kain Colter,2012-09-29,5,Northwestern,,Indiana,W,1,3,33.3,2,0,1,-27.7,kain-colter-1
Brandon Connette,2012-09-29,5,Duke,@,Wake Forest,W,0,1,0.0,0,0,0,0.0,brandon-connette-1
B.J. Daniels,2012-09-29,5,South Florida,,Florida State,L,17,33,51.5,143,0,1,81.9,bj-daniels-1
Connor Dietz,2012-09-29,4,Air Force,,Colorado State,W,2,5,40.0,57,2,0,267.8,connor-dietz-1
Seth Doege,2012-09-29,4,Texas Tech,@,Iowa State,W,30,46,65.2,331,3,2,138.5,seth-doege-1
Zac Dysert,2012-09-29,5,Miami (OH),@,Akron,W,34,49,69.4,516,6,0,198.3,zac-dysert-1
Michael Eubank,2012-09-29,5,Arizona State,@,California,W,1,1,100.0,1,0,0,108.4,michael-eubank-1
Cody Fajardo,2012-09-29,5,Nevada,@,Texas State,W,21,34,61.8,286,3,1,155.7,cody-fajardo-1
David Fales,2012-09-29,5,San Jose State,@,Navy,W,29,34,85.3,276,0,1,147.6,david-fales-1
Eric Ferguson,2012-09-29,4,Louisiana,,Florida International,W,6,12,50.0,86,1,0,137.7,eric-ferguson-1
Josh Ferguson,2012-09-29,5,Illinois,,Penn State,L,1,1,100.0,22,1,0,614.8,josh-ferguson-3
David Fisher,2012-09-29,4,Kent State,,Ball State,W,0,1,0.0,0,0,0,0.0,david-fisher-1
Nick Florence,2012-09-29,4,Baylor,@,West Virginia,L,29,47,61.7,581,5,1,196.4,nick-florence-1
James Franklin,2012-09-29,5,Missouri,@,Central Florida,W,19,30,63.3,257,1,1,139.6,james-franklin-1
Garrett Gilbert,2012-09-29,4,Southern Methodist,,Texas Christian,L,15,40,37.5,190,1,5,60.7,garrett-gilbert-1
Mike Glennon,2012-09-29,5,North Carolina State,@,Miami (FL),L,24,42,57.1,440,4,2,167.0,mike-glennon-1
Ryan Grant,2012-09-29,4,Tulane,,Louisiana-Monroe,L,0,1,0.0,0,0,0,0.0,ryan-grant-2
Garrett Grayson,2012-09-29,5,Colorado State,@,Air Force,L,2,2,100.0,20,0,0,184.0,garrett-grayson-1
Cody Green,2012-09-29,5,Tulsa,@,Alabama-Birmingham,W,23,39,59.0,237,2,1,121.8,cody-green-1
Connor Halliday,2012-09-29,5,Washington State,,Oregon,L,33,60,55.0,348,1,1,105.9,connor-halliday-1
Loranzo Hammonds,2012-09-29,5,Florida International,@,Louisiana,L,0,1,0.0,0,0,0,0.0,loranzo-hammonds-1
Craig Harrison,2012-09-29,5,Utah State,,Nevada-Las Vegas,W,1,1,100.0,22,0,0,284.8,craig-harrison-1
Nick Hirschman,2012-09-29,5,Colorado,,UCLA,L,2,3,66.7,42,1,0,294.3,nick-hirschman-1
B.R. Holbrook,2012-09-29,5,New Mexico,,Boise State,L,7,12,58.3,44,0,0,89.1,br-holbrook-1
Brett Hundley,2012-09-29,5,UCLA,@,Colorado,W,25,38,65.8,281,2,0,145.3,brett-hundley-1
Driphus Jackson,2012-09-29,5,Rice,N,Houston,L,17,35,48.6,272,2,0,132.7,driphus-jackson-1
Kawaun Jakes,2012-09-29,5,Western Kentucky,@,Arkansas State,W,3,7,42.9,18,0,0,64.5,kawaun-jakes-1
Steele Jantz,2012-09-29,4,Iowa State,,Texas Tech,L,10,20,50.0,73,1,3,67.2,steele-jantz-1
Matt Joeckel,2012-09-29,4,Texas A&M,N,Arkansas,W,1,2,50.0,15,0,0,113.0,matt-joeckel-1
Desmond Johnson,2012-09-29,4,Southern Mississippi,,Louisville,L,0,1,0.0,0,0,0,0.0,desmond-johnson-1
Matt Johnson,2012-09-29,5,Bowling Green State,,Rhode Island,W,4,7,57.1,51,1,0,165.5,matt-johnson-3
Perry Jones,2012-09-29,5,Virginia,,Louisiana Tech,L,1,1,100.0,36,1,0,732.4,perry-jones-1
Blake Jurich,2012-09-29,5,San Jose State,@,Navy,W,1,1,100.0,4,0,0,133.6,blake-jurich-1
Kater,2012-09-29,4,Central Michigan,@,Northern Illinois,L,0,1,0.0,0,0,0,0.0,kater-1
Ryan Katz,2012-09-29,5,San Diego State,@,Fresno State,L,13,23,56.5,160,2,3,117.6,ryan-katz-1
Brendon Kay,2012-09-29,3,Cincinnati,N,Virginia Tech,W,1,1,100.0,16,0,0,234.4,brendon-kay-1
Chuckie Keeton,2012-09-29,5,Utah State,,Nevada-Las Vegas,W,21,34,61.8,404,4,1,194.5,chuckie-keeton-1
Spencer Keith,2012-09-29,4,Kent State,,Ball State,W,16,31,51.6,295,3,1,157.0,spencer-keith-1
Taylor Kelly,2012-09-29,5,Arizona State,@,California,W,26,45,57.8,292,3,0,134.3,taylor-kelly-1
Logan Kilgore,2012-09-29,4,Middle Tennessee State,@,Georgia Tech,W,17,23,73.9,246,2,1,183.8,logan-kilgore-1
Fredi Knighten,2012-09-29,5,Arkansas State,,Western Kentucky,L,1,1,100.0,4,1,0,463.6,fredi-knighten-1
Nick Lamaison,2012-09-29,5,Texas-El Paso,@,East Carolina,L,9,27,33.3,143,1,3,67.8,nick-lamaison-1
Vad Lee,2012-09-29,5,Georgia Tech,,Middle Tennessee State,L,4,4,100.0,41,0,0,186.1,vad-lee-1
Munchie Legaux,2012-09-29,3,Cincinnati,N,Virginia Tech,W,19,42,45.2,376,3,1,139.2,munchie-legaux-1
