Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Jeff Smith,2016-09-24,4,Boston College,,Wagner,W,1,58,58.0,1,jeff-smith-10
Jeremy Smith,2016-09-24,4,Louisville,@,Marshall,W,3,33,11.0,0,jeremy-smith-4
Jerminic Smith,2016-09-24,4,Iowa,@,Rutgers,W,2,36,18.0,0,jerminic-smith-1
Jonnu Smith,2016-09-24,4,Florida International,,Central Florida,L,2,13,6.5,0,jonnu-smith-1
Josh Smith,2016-09-24,4,Tennessee,,Florida,W,1,5,5.0,0,josh-smith-10
Parker Smith,2016-09-24,4,Rice,,North Texas,L,3,21,7.0,0,parker-smith-1
Patrick Smith,2016-09-24,4,Middle Tennessee State,,Louisiana Tech,W,7,62,8.9,0,patrick-smith-1
Rodney Smith,2016-09-24,3,Minnesota,,Colorado State,W,1,15,15.0,0,rodney-smith-5
Ryan Smith,2016-09-24,4,Miami (OH),@,Cincinnati,L,3,62,20.7,0,ryan-smith-9
Sebastian Smith,2016-09-24,4,Ohio,,Gardner-Webb,W,6,108,18.0,2,sebastian-smith-1
Thaddius Smith,2016-09-24,4,Boston College,,Wagner,W,2,10,5.0,0,thaddius-smith-1
Tre'Quan Smith,2016-09-24,4,Central Florida,@,Florida International,W,2,28,14.0,0,trequan-smith-1
Durham Smythe,2016-09-24,4,Notre Dame,,Duke,L,1,18,18.0,0,durham-smythe-1
Matt Sokol,2016-09-24,3,Michigan State,,Wisconsin,L,1,10,10.0,0,matt-sokol-1
Kamrin Solomon,2016-09-24,4,Florida Atlantic,,Ball State,L,6,30,5.0,0,kamrin-solomon-1
Devon Spalding,2016-09-24,4,Central Michigan,@,Virginia,L,2,22,11.0,0,devon-spalding-1
Thomas Sperbeck,2016-09-24,3,Boise State,@,Oregon State,W,6,104,17.3,0,thomas-sperbeck-1
Jeremy Sprinkle,2016-09-24,4,Arkansas,N,Texas A&M,L,4,46,11.5,0,jeremy-sprinkle-1
Equanimeous St. Brown,2016-09-24,4,Notre Dame,,Duke,L,6,116,19.3,1,equanimeous-st-brown-1
Allen Staggers,2016-09-24,4,Southern Mississippi,@,Texas-El Paso,W,2,26,13.0,1,allen-staggers-1
Dwayne Stanford,2016-09-24,4,Oregon,,Colorado,L,6,95,15.8,0,dwayne-stanford-1
Jamari Staples,2016-09-24,4,Louisville,@,Marshall,W,5,94,18.8,0,jamari-staples-1
Eric Steffes,2016-09-24,4,Wisconsin,@,Michigan State,W,2,2,1.0,1,eric-steffes-1
Terence Stephens Jr,2016-09-24,4,Bowling Green State,@,Memphis,L,1,0,0.0,0,terence-stephens-jr-1
Kevin Stepherson,2016-09-24,4,Notre Dame,,Duke,L,3,72,24.0,1,kevin-stepherson-1
Tony Stevens,2016-09-24,4,Auburn,,Louisiana State,W,4,58,14.5,0,tony-stevens-1
Darrell Stewart Jr.,2016-09-24,3,Michigan State,,Wisconsin,L,1,16,16.0,0,darrell-stewart-jr-1
Austin Stewart,2016-09-24,4,Central Michigan,@,Virginia,L,1,6,6.0,0,austin-stewart-1
Cam Stewart,2016-09-24,4,Central Florida,@,Florida International,W,1,11,11.0,0,cam-stewart-1
Josh Stewart,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,4,80,20.0,0,josh-stewart-2
Dillon Stoner,2016-09-24,4,Oklahoma State,@,Baylor,L,3,0,0.0,0,dillon-stoner-1
Melquise Stovall,2016-09-24,4,California,@,Arizona State,L,5,74,14.8,0,melquise-stovall-1
Sterling Stowers,2016-09-24,4,Arkansas State,,Central Arkansas,L,2,8,4.0,0,sterling-stowers-1
Dontae Strickland,2016-09-24,4,Syracuse,@,Connecticut,W,2,29,14.5,0,dontae-strickland-2
Damore'ea Stringfellow,2016-09-24,4,Mississippi,,Georgia,W,2,43,21.5,0,damoreea-stringfellow-1
Kesean Strong,2016-09-24,4,Old Dominion,,Texas-San Antonio,W,1,3,3.0,0,kesean-strong-1
Corey Sutton,2016-09-24,3,Kansas State,,Missouri State,W,1,6,6.0,0,corey-sutton-1
Feddie Swain,2016-09-24,4,Florida,@,Tennessee,L,2,27,13.5,1,feddie-swain-1
Tommy Sweeney,2016-09-24,4,Boston College,,Wagner,W,1,14,14.0,0,tommy-sweeney-1
Ryan Switzer,2016-09-24,4,North Carolina,,Pittsburgh,W,16,208,13.0,1,ryan-switzer-1
Ron'Quavion Tarver,2016-09-24,4,Utah State,,Air Force,L,9,143,15.9,0,ronquavion-tarver-1
Auden Tate,2016-09-24,4,Florida State,@,South Florida,W,1,39,39.0,0,auden-tate-1
Aron Taylor,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,1,12,12.0,0,aron-taylor-1
J.J. Taylor,2016-09-24,4,Arizona,,Washington,L,1,-2,-2.0,0,jj-taylor-1
Jabryce Taylor,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,1,12,12.0,0,jabryce-taylor-1
Kent Taylor,2016-09-24,4,Texas-El Paso,,Southern Mississippi,L,1,0,0.0,0,kent-taylor-1
Taywan Taylor,2016-09-24,4,Western Kentucky,,Vanderbilt,L,9,112,12.4,0,taywan-taylor-1
Trent Taylor,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,17,210,12.4,2,trent-taylor-2
Tyrain Taylor,2016-09-24,4,New Mexico State,@,Troy,L,7,157,22.4,0,tyrain-taylor-1
Nate Terry,2016-09-24,4,Florida Atlantic,,Ball State,L,3,70,23.3,0,nate-terry-2
Deddrick Thomas,2016-09-24,4,Mississippi State,@,Massachusetts,W,2,23,11.5,0,deddrick-thomas-1
Jahad Thomas,2016-09-24,4,Temple,,UNC Charlotte,W,3,49,16.3,0,jahad-thomas-1
Kerry Thomas,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,3,24,8.0,0,kerry-thomas-1
Noel Thomas,2016-09-24,4,Connecticut,,Syracuse,L,14,111,7.9,0,noel-thomas-1
Stantley Thomas,2016-09-24,4,Florida International,,Central Florida,L,1,17,17.0,1,stantley-thomas-1
DeAndre Thompkins,2016-09-24,4,Penn State,@,Michigan,L,3,-1,-0.3,0,deandre-thompkins-1
Carrington Thompson,2016-09-24,4,Western Michigan,,Georgia Southern,W,2,37,18.5,1,carrington-thompson-1
D.J. Thompson,2016-09-24,4,Southern Mississippi,@,Texas-El Paso,W,4,48,12.0,1,dj-thompson-1
Emanuel Thompson,2016-09-24,4,Troy,,New Mexico State,W,8,77,9.6,1,emanuel-thompson-1
Jake Thompson,2016-09-24,4,Utah State,,Air Force,L,1,12,12.0,0,jake-thompson-1
Thaddeous Thompson,2016-09-24,4,North Texas,@,Rice,W,3,36,12.0,0,thaddeous-thompson-1
Darius Tice,2016-09-24,4,South Florida,,Florida State,L,1,11,11.0,0,darius-tice-1
Luke Timian,2016-09-24,3,Indiana,,Wake Forest,L,1,8,8.0,0,luke-timian-1
Ryan Timmons,2016-09-24,4,Kentucky,,South Carolina,W,2,30,15.0,0,ryan-timmons-1
Mykel Traylor-Bennett,2016-09-24,4,Akron,,Appalachian State,L,1,25,25.0,0,mykel-traylor-bennett-1
Tre Tripton,2016-09-24,4,Pittsburgh,@,North Carolina,L,2,18,9.0,0,tre-tripton-1
John Tsimis,2016-09-24,4,Rutgers,,Iowa,L,1,19,19.0,0,john-tsimis-1
Andrew Tucker,2016-09-24,4,North Texas,@,Rice,W,1,-6,-6.0,0,andrew-tucker-1
A.J. Turner,2016-09-24,4,South Carolina,@,Kentucky,L,2,13,6.5,0,aj-turner-2
Aregeros Turner,2016-09-24,4,Northern Illinois,,Western Illinois,L,7,59,8.4,0,aregeros-turner-1
Tyler Tutt,2016-09-24,3,Texas State,,Houston,L,1,-2,-2.0,0,tyler-tutt-1
Dayton Valentine,2016-09-24,3,Kansas State,,Missouri State,W,1,2,2.0,0,dayton-valentine-1
Zach Van Leeuwen,2016-09-24,4,Utah State,,Air Force,L,2,13,6.5,0,zach-van-leeuwen-1
Matt Vandeberg,2016-09-24,4,Iowa,@,Rutgers,W,4,17,4.3,0,matt-vandeberg-1
Melvin Vaughn,2016-09-24,4,Old Dominion,,Texas-San Antonio,W,1,-5,-5.0,0,melvin-vaughn-1
Solomon Vault,2016-09-24,4,Northwestern,,Nebraska,L,2,17,8.5,0,solomon-vault-1
Zac Veatch,2016-09-24,4,Oklahoma State,@,Baylor,L,3,26,8.7,0,zac-veatch-1
Hiram Velez,2016-09-24,4,Troy,,New Mexico State,W,2,6,3.0,0,hiram-velez-1
Jordan Villamin,2016-09-24,3,Oregon State,,Boise State,L,3,12,4.0,0,jordan-villamin-1
Chuck Wade,2016-09-24,4,Wake Forest,@,Indiana,W,6,59,9.8,1,chuck-wade-1
Akrum Wadley,2016-09-24,4,Iowa,@,Rutgers,W,2,38,19.0,0,akrum-wadley-1
Anthony Wales,2016-09-24,4,Western Kentucky,,Vanderbilt,L,2,16,8.0,0,anthony-wales-1
Kenneth Walker III,2016-09-24,4,UCLA,,Stanford,L,2,38,19.0,0,kenny-walker-2
Domonic Walker,2016-09-24,4,Troy,,New Mexico State,W,1,7,7.0,0,domonic-walker-1
Kell Walker,2016-09-24,4,Army,@,Buffalo,L,1,2,2.0,0,kell-walker-1
Michael Walker,2016-09-24,4,Boston College,,Wagner,W,4,72,18.0,1,michael-walker-2
Warren Wand,2016-09-24,4,Arkansas State,,Central Arkansas,L,3,67,22.3,1,warren-wand-1
Dalvin Warmack,2016-09-24,3,Kansas State,,Missouri State,W,1,3,3.0,0,dalvin-warmack-1
Mike Warren,2016-09-24,4,Iowa State,,San Jose State,W,3,68,22.7,0,mike-warren-2
James Washington,2016-09-24,4,Oklahoma State,@,Baylor,L,6,89,14.8,0,james-washington-5
Myles Washington,2016-09-24,4,Kent State,@,Alabama,L,1,3,3.0,0,myles-washington-1
T.J. Watkins,2016-09-24,4,Appalachian State,@,Akron,W,4,41,10.3,0,tj-watkins-2
Deon Watson,2016-09-24,4,Idaho,@,Nevada-Las Vegas,W,4,42,10.5,0,deon-watson-1
Tre Watson,2016-09-24,4,California,@,Arizona State,L,2,83,41.5,1,tre-watson-2
Marlon Watts,2016-09-24,4,Louisiana Tech,@,Middle Tennessee State,L,1,11,11.0,0,marlon-watts-1
Tyler Watts,2016-09-24,3,Texas State,,Houston,L,4,13,3.3,0,tyler-watts-2
Jester Weah,2016-09-24,4,Pittsburgh,@,North Carolina,L,1,14,14.0,0,jester-weah-1
Ralph Webb,2016-09-24,4,Vanderbilt,@,Western Kentucky,W,2,4,2.0,0,ralph-webb-1
Ellijah Wellman,2016-09-24,3,West Virginia,N,Brigham Young,W,1,4,4.0,0,ellijah-wellman-1
Robby Wells III,2016-09-24,4,Rice,,North Texas,L,1,8,8.0,0,robby-wells-iii-1
Nick Westbrook,2016-09-24,3,Indiana,,Wake Forest,L,6,129,21.5,2,nick-westbrook-1
Jordan Westerkamp,2016-09-24,4,Nebraska,@,Northwestern,W,1,13,13.0,0,jordan-westerkamp-1
Robert Wheelwright,2016-09-24,4,Wisconsin,@,Michigan State,W,3,34,11.3,0,robert-wheelwright-1
Jaquan White,2016-09-24,4,Texas-El Paso,,Southern Mississippi,L,1,10,10.0,0,jaquan-white-1
Ka'Raun White,2016-09-24,3,West Virginia,N,Brigham Young,W,4,39,9.8,0,karaun-white-1
Papi White,2016-09-24,4,Ohio,,Gardner-Webb,W,1,4,4.0,0,papi-white-1
Tim White,2016-09-24,4,Arizona State,,California,W,6,86,14.3,0,tim-white-1
Kermit Whitfield,2016-09-24,4,Florida State,@,South Florida,W,2,8,4.0,0,kermit-whitfield-1
Kerrith Whyte,2016-09-24,4,Florida Atlantic,,Ball State,L,1,4,4.0,0,kerrith-whyte-1
Mikale Wilbon,2016-09-24,4,Nebraska,@,Northwestern,W,1,6,6.0,0,mikale-wilbon-1
Mitchell Wilcox,2016-09-24,4,South Florida,,Florida State,L,1,52,52.0,0,mitchell-wilcox-1
Rawleigh Williams III,2016-09-24,4,Arkansas,N,Texas A&M,L,1,-4,-4.0,0,rawleigh-williams-iii-1
David Williams,2016-09-24,4,South Carolina,@,Kentucky,L,1,12,12.0,0,david-williams-5
Jalen Williams,2016-09-24,4,Massachusetts,,Mississippi State,L,3,64,21.3,2,jalen-williams-3
Jamaal Williams,2016-09-24,4,Brigham Young,N,West Virginia,L,2,11,5.5,0,jamaal-williams-1
Jimmy Williams,2016-09-24,4,East Carolina,@,Virginia Tech,L,3,179,59.7,2,jimmy-williams-9
John Williams,2016-09-24,3,Memphis,,Bowling Green State,W,1,15,15.0,0,john-williams-16
Kennedy Williams,2016-09-24,4,Utah State,,Air Force,L,1,12,12.0,0,kennedy-williams-1
L.G. Williams,2016-09-24,3,Texas State,,Houston,L,3,23,7.7,0,lg-williams-1
Shaq Williams,2016-09-24,4,Texas-San Antonio,@,Old Dominion,L,1,2,2.0,0,shaq-williams-1
Terence Williams,2016-09-24,4,Baylor,,Oklahoma State,W,1,23,23.0,0,terence-williams-2
Trayveon Williams,2016-09-24,4,Texas A&M,N,Arkansas,W,3,5,1.7,0,trayveon-williams-1
Tyrone Williams,2016-09-24,4,South Alabama,,Nicholls State,W,6,64,10.7,1,tyrone-williams-3
Corey Willis,2016-09-24,4,Central Michigan,@,Virginia,L,6,145,24.2,2,corey-willis-1
Caleb Wilson,2016-09-24,4,UCLA,,Stanford,L,1,29,29.0,0,caleb-wilson-2
Cedric Wilson,2016-09-24,3,Boise State,@,Oregon State,W,2,21,10.5,0,cedric-wilson-3
Devin Wilson,2016-09-24,4,Virginia Tech,,East Carolina,W,1,5,5.0,0,devin-wilson-1
Dontravious Wilson,2016-09-24,4,Central Florida,@,Florida International,W,1,29,29.0,0,dontravious-wilson-1
Jay Jay Wilson,2016-09-24,4,Arizona State,,California,W,1,30,30.0,1,jay-jay-wilson-1
Jeffery Wilson,2016-09-24,4,North Texas,@,Rice,W,2,6,3.0,0,jeffery-wilson-2
Jesus Wilson,2016-09-24,4,Florida State,@,South Florida,W,2,34,17.0,1,jesus-wilson-1
Macan Wilson,2016-09-24,4,Northwestern,,Nebraska,L,1,11,11.0,0,macan-wilson-1
Mack Wilson,2016-09-24,4,Alabama,,Kent State,W,1,1,1.0,1,mack-wilson-1
Shane Wimann,2016-09-24,4,Northern Illinois,,Western Illinois,L,2,15,7.5,1,shane-wimann-1
Javon Wims,2016-09-24,4,Georgia,@,Mississippi,L,1,10,10.0,0,javon-wims-1
CJ Windham,2016-09-24,4,Middle Tennessee State,,Louisiana Tech,W,1,10,10.0,0,cj-windham-1
Austin Wolf,2016-09-24,4,Akron,,Appalachian State,L,7,62,8.9,0,austin-wolf-1
Ethan Wolf,2016-09-24,4,Tennessee,,Florida,W,1,20,20.0,1,ethan-wolf-1
Drew Wolitarsky,2016-09-24,3,Minnesota,,Colorado State,W,5,74,14.8,0,drew-wolitarsky-1
Trevor Wood,2016-09-24,4,Arizona,,Washington,L,1,4,4.0,0,trevor-wood-1
Darren Woods Jr,2016-09-24,4,Nevada-Las Vegas,,Idaho,L,4,66,16.5,0,darren-woods-jr-1
Kalib Woods,2016-09-24,4,Florida Atlantic,,Ball State,L,4,108,27.0,1,kalib-woods-1
Jericho Worrell,2016-09-24,3,Texas State,,Houston,L,1,9,9.0,0,jericho-worrell-1
Patrick Worstell,2016-09-24,4,California,@,Arizona State,L,3,32,10.7,0,patrick-worstell-1
C.J. Worton,2016-09-24,4,Florida,@,Tennessee,L,1,22,22.0,0,cj-worton-1
Nate Wozniak,2016-09-24,3,Minnesota,,Colorado State,W,2,22,11.0,0,nate-wozniak-1
Lance Wright,2016-09-24,4,Rice,,North Texas,L,3,55,18.3,1,lance-wright-1
Zach Wright,2016-09-24,4,Rice,,North Texas,L,10,120,12.0,0,zach-wright-1
Justin Wyatt,2016-09-24,4,Troy,,New Mexico State,W,2,10,5.0,0,justin-wyatt-4
Deangelo Yancey,2016-09-24,3,Purdue,,Nevada,W,7,78,11.1,0,deangelo-yancey-1
Brodrick Yancy,2016-09-24,4,Temple,,UNC Charlotte,W,4,70,17.5,1,brodrick-yancy-1
Kenny Yeboah,2016-09-24,4,Temple,,UNC Charlotte,W,1,15,15.0,0,kenny-yeboah-1
Domonique Young,2016-09-24,3,Purdue,,Nevada,W,3,22,7.3,0,domonique-young-1
Marquis Young,2016-09-24,4,Massachusetts,,Mississippi State,L,5,44,8.8,0,marquis-young-1
Ryan Yurachek,2016-09-24,3,Marshall,,Louisville,L,1,16,16.0,1,ryan-yurachek-1
Olamide Zaccheaus,2016-09-24,4,Virginia,,Central Michigan,W,8,141,17.6,2,olamide-zaccheaus-1
Ishmael Zamora,2016-09-24,4,Baylor,,Oklahoma State,W,8,175,21.9,2,ishmael-zamora-1
Zamore Zigler,2016-09-24,4,San Jose State,@,Iowa State,L,1,2,2.0,0,zamore-zigler-1
Marquis Zimmerman,2016-09-24,4,Bowling Green State,@,Memphis,L,4,75,18.8,0,marquis-zimmerman-1
Chance Allen,2016-09-29,5,Houston,,Connecticut,W,7,85,12.1,0,chance-allen-2
Shakiem Barbel,2016-09-29,4,Kansas,@,Texas Tech,L,1,9,9.0,0,shakiem-barbel-1
Cameron Batson,2016-09-29,4,Texas Tech,,Kansas,W,8,88,11.0,1,cameron-batson-1
Alec Bloom,2016-09-29,5,Connecticut,@,Houston,L,1,12,12.0,0,alec-bloom-1
Linell Bonner,2016-09-29,5,Houston,,Connecticut,W,12,159,13.3,1,linell-bonner-1
Jeremiah Booker,2016-09-29,4,Kansas,@,Texas Tech,L,3,14,4.7,0,jeremiah-booker-1
Tony Brown,2016-09-29,4,Texas Tech,,Kansas,W,1,19,19.0,0,tony-brown-9
Dylan Cantrell,2016-09-29,4,Texas Tech,,Kansas,W,5,70,14.0,1,dylan-cantrell-1
Mulbah Car,2016-09-29,5,Houston,,Connecticut,W,1,6,6.0,0,mulbah-car-1
Keke Coutee,2016-09-29,4,Texas Tech,,Kansas,W,3,73,24.3,2,keke-coutee-1
Tyler Davis,2016-09-29,5,Connecticut,@,Houston,L,2,18,9.0,0,tyler-davis-2
Steven Dunbar,2016-09-29,5,Houston,,Connecticut,W,5,97,19.4,1,steven-dunbar-1
Demarcus Felton,2016-09-29,4,Texas Tech,,Kansas,W,2,13,6.5,0,demarcus-felton-1
Jonathan Giles,2016-09-29,4,Texas Tech,,Kansas,W,12,219,18.3,2,jonathan-giles-1
Laquvionte Gonzalez,2016-09-29,4,Kansas,@,Texas Tech,L,5,51,10.2,0,laquvionte-gonzalez-1
Chase Harrell,2016-09-29,4,Kansas,@,Texas Tech,L,2,24,12.0,1,chase-harrell-1
Bobby Hartzog,2016-09-29,4,Kansas,@,Texas Tech,L,1,5,5.0,0,bobby-hartzog-1
Khalil Herbert,2016-09-29,4,Kansas,@,Texas Tech,L,1,-1,-1.0,0,khalil-herbert-1
Ben Johnson,2016-09-29,4,Kansas,@,Texas Tech,L,5,86,17.2,0,ben-johnson-2
Isaiah Johnson,2016-09-29,5,Houston,,Connecticut,W,2,18,9.0,0,isaiah-johnson-4
D'Eriq King,2016-09-29,5,Houston,,Connecticut,W,7,32,4.6,0,deriq-king-1
Ke'aun Kinner,2016-09-29,4,Kansas,@,Texas Tech,L,1,3,3.0,0,keaun-kinner-1
Courtney Lark,2016-09-29,5,Houston,,Connecticut,W,2,18,9.0,0,courtney-lark-1
Devin Lauderdale,2016-09-29,4,Texas Tech,,Kansas,W,4,24,6.0,1,devin-lauderdale-1
Terry Mark,2016-09-29,5,Houston,,Connecticut,W,3,8,2.7,0,terry-mark-1
Hergy Mayala,2016-09-29,5,Connecticut,@,Houston,L,6,92,15.3,0,hergy-mayala-1
Tyler McCloskey,2016-09-29,5,Houston,,Connecticut,W,1,3,3.0,1,tyler-mccloskey-1
Aaron McLean,2016-09-29,5,Connecticut,@,Houston,L,1,16,16.0,0,aaron-mclean-1
Ian Sadler,2016-09-29,4,Texas Tech,,Kansas,W,3,35,11.7,0,ian-sadler-1
Steven Sims Jr.,2016-09-29,4,Kansas,@,Texas Tech,L,6,59,9.8,1,steven-sims-jr-1
Justin Stockton,2016-09-29,4,Texas Tech,,Kansas,W,2,-8,-4.0,0,justin-stockton-1
Noel Thomas,2016-09-29,5,Connecticut,@,Houston,L,6,135,22.5,1,noel-thomas-1
Quinton White,2016-09-29,4,Texas Tech,,Kansas,W,1,9,9.0,0,quinton-white-1
Derrick Willies,2016-09-29,4,Texas Tech,,Kansas,W,1,6,6.0,1,derrick-willies-1
JJ Arcega-Whiteside,2016-09-30,4,Stanford,@,Washington,L,2,24,12.0,1,jj-arcega-whiteside-1
Andre Baccellia,2016-09-30,5,Washington,,Stanford,W,1,9,9.0,0,andre-baccellia-1
Tanner Balderree,2016-09-30,5,Brigham Young,,Toledo,W,3,62,20.7,0,tanner-balderree-1
Isaiah Brandt-Sims,2016-09-30,4,Stanford,@,Washington,L,1,16,16.0,0,isaiah-brandt-sims-1
Algernon Brown,2016-09-30,5,Brigham Young,,Toledo,W,2,37,18.5,0,algernon-brown-1
Brayden El-Bakri,2016-09-30,5,Brigham Young,,Toledo,W,1,19,19.0,0,brayden-el-bakri-1
Aaron Fuller,2016-09-30,5,Washington,,Stanford,W,1,3,3.0,1,aaron-fuller-1
Aleva Hifo,2016-09-30,5,Brigham Young,,Toledo,W,2,14,7.0,0,aleva-hifo-1
Kareem Hunt,2016-09-30,4,Toledo,@,Brigham Young,L,4,49,12.3,0,kareem-hunt-1
Trenton Irwin,2016-09-30,4,Stanford,@,Washington,L,3,67,22.3,0,trenton-irwin-1
Jon'Vea Johnson,2016-09-30,4,Toledo,@,Brigham Young,L,9,182,20.2,3,jonvea-johnson-1
Corey Jones,2016-09-30,4,Toledo,@,Brigham Young,L,6,56,9.3,1,corey-jones-3
Bryce Love,2016-09-30,4,Stanford,@,Washington,L,1,5,5.0,0,bryce-love-1
Christian McCaffrey,2016-09-30,4,Stanford,@,Washington,L,5,30,6.0,0,christian-mccaffrey-1
Chico McClatcher,2016-09-30,5,Washington,,Stanford,W,4,44,11.0,0,chico-mcclatcher-1
Colby Pearson,2016-09-30,5,Brigham Young,,Toledo,W,2,41,20.5,0,colby-pearson-1
Dante Pettis,2016-09-30,5,Washington,,Stanford,W,4,60,15.0,1,dante-pettis-1
Quinten Pounds,2016-09-30,5,Washington,,Stanford,W,1,12,12.0,0,quinten-pounds-1
Michael Rector,2016-09-30,4,Stanford,@,Washington,L,3,18,6.0,0,michael-rector-1
Darryl Richards,2016-09-30,4,Toledo,@,Brigham Young,L,1,10,10.0,0,darryl-richards-1
Michael Roberts,2016-09-30,4,Toledo,@,Brigham Young,L,4,36,9.0,0,michael-roberts-3
John Ross,2016-09-30,5,Washington,,Stanford,W,4,82,20.5,1,john-ross-1
Dalton Schultz,2016-09-30,4,Stanford,@,Washington,L,3,24,8.0,0,dalton-schultz-1
Terry Swanson,2016-09-30,4,Toledo,@,Brigham Young,L,1,11,11.0,0,terry-swanson-1
Cody Thompson,2016-09-30,4,Toledo,@,Brigham Young,L,5,161,32.2,1,cody-thompson-1
Jonah Trinnaman,2016-09-30,5,Brigham Young,,Toledo,W,1,75,75.0,1,jonah-trinnaman-1
Metuisela 'Unga,2016-10-01,5,Hawaii,,Nevada,W,2,24,12.0,2,metuisela-unga-2
Metuisela 'Unga,2016-10-01,5,Hawaii,,Nevada,W,2,24,12.0,2,metuisela-unga-1
Ishmael Adams,2016-10-01,5,UCLA,,Arizona,W,2,11,5.5,0,ishmael-adams-1
Josh Adams,2016-10-01,5,Notre Dame,N,Syracuse,W,2,52,26.0,0,josh-adams-2
Mock Adams,2016-10-01,5,Appalachian State,,Georgia State,W,1,14,14.0,0,mock-adams-1
Rodney Adams,2016-10-01,5,South Florida,@,Cincinnati,W,6,66,11.0,0,rodney-adams-1
Quincy Adeboyejo,2016-10-01,5,Mississippi,,Memphis,W,5,44,8.8,0,quincy-adeboyejo-1
Jordan Akins,2016-10-01,5,Central Florida,@,East Carolina,W,1,9,9.0,0,jordan-akins-1
Temi Alaka,2016-10-01,5,Rice,@,Southern Mississippi,L,2,65,32.5,0,temi-alaka-1
Julian Allen,2016-10-01,5,Southern Mississippi,,Rice,W,3,101,33.7,0,julian-allen-1
Justin Allen,2016-10-01,5,Fresno State,@,Nevada-Las Vegas,L,1,8,8.0,0,justin-allen-5
Chaz Anderson,2016-10-01,4,Boise State,,Utah State,W,2,38,19.0,0,chaz-anderson-1
Darius Anderson,2016-10-01,5,Texas Christian,,Oklahoma,L,1,1,1.0,0,darius-anderson-1
Desmond Anderson,2016-10-01,5,Middle Tennessee State,@,North Texas,W,2,34,17.0,0,desmond-anderson-1
P.J. Anderson,2016-10-01,4,Texas State,,Incarnate Word,W,3,76,25.3,1,pj-anderson-1
Darren Andrews,2016-10-01,5,UCLA,,Arizona,W,9,108,12.0,0,darren-andrews-1
Dennis Andrews,2016-10-01,5,Middle Tennessee State,@,North Texas,W,1,11,11.0,1,dennis-andrews-3
Mark Andrews,2016-10-01,4,Oklahoma,@,Texas Christian,W,2,6,3.0,0,mark-andrews-1
Deangleo Antoine,2016-10-01,5,South Florida,@,Cincinnati,W,4,18,4.5,0,deangleo-antoine-1
George Aston,2016-10-01,5,Pittsburgh,,Marshall,W,1,11,11.0,0,george-aston-1
Jaelan Austin,2016-10-01,5,Texas Christian,,Oklahoma,L,5,64,12.8,1,jaelan-austin-1
Alex Bachman,2016-10-01,5,Wake Forest,@,North Carolina State,L,1,2,2.0,0,alex-bachman-1
Sergio Bailey,2016-10-01,5,Eastern Michigan,@,Bowling Green State,W,4,71,17.8,1,sergio-bailey-1
Kalen Ballage,2016-10-01,5,Arizona State,@,Southern California,L,1,6,6.0,0,kalen-ballage-1
Ammon Barker,2016-10-01,5,Hawaii,,Nevada,W,3,48,16.0,0,ammon-barker-1
Saquon Barkley,2016-10-01,5,Penn State,,Minnesota,W,1,-3,-3.0,0,saquon-barkley-1
Keenan Barnes,2016-10-01,5,Louisiana,@,New Mexico State,L,3,15,5.0,1,keenan-barnes-1
Nick Basquine,2016-10-01,4,Oklahoma,@,Texas Christian,W,4,25,6.3,0,nick-basquine-1
Marcus Baugh,2016-10-01,4,Ohio State,,Rutgers,W,1,16,16.0,1,marcus-baugh-1
Nick Bawden,2016-10-01,4,San Diego State,@,South Alabama,L,1,10,10.0,0,nick-bawden-1
Andrew Beck,2016-10-01,4,Texas,@,Oklahoma State,L,1,39,39.0,1,andrew-beck-1
Colton Beebe,2016-10-01,4,Minnesota,@,Penn State,L,2,10,5.0,0,colton-beebe-1
Kani Benoit,2016-10-01,5,Oregon,@,Washington State,L,1,0,0.0,0,kani-benoit-1
Braxton Berrios,2016-10-01,4,Miami (FL),@,Georgia Tech,W,1,22,22.0,0,braxton-berrios-1
Brandon Bishop,2016-10-01,5,East Carolina,,Central Florida,L,1,18,18.0,0,brandon-bishop-1
Chris Black,2016-10-01,5,Missouri,@,Louisiana State,L,3,24,8.0,0,chris-black-2
Christian Blake,2016-10-01,5,Northern Illinois,@,Ball State,W,5,75,15.0,0,christian-blake-1
Khari Blasingame,2016-10-01,5,Vanderbilt,,Florida,L,1,1,1.0,0,khari-blasingame-1
Jeb Blazevich,2016-10-01,5,Georgia,,Tennessee,L,1,12,12.0,0,jeb-blazevich-1
Cal Bloom,2016-10-01,5,Central Florida,@,East Carolina,W,1,19,19.0,0,cal-bloom-1
Bryce Bobo,2016-10-01,5,Colorado,,Oregon State,W,4,20,5.0,0,bryce-bobo-1
Victor Bolden,2016-10-01,4,Oregon State,@,Colorado,L,2,13,6.5,0,victor-bolden-1
Blake Bone,2016-10-01,5,Kentucky,@,Alabama,L,1,5,5.0,0,blake-bone-1
Reggie Bonnafon,2016-10-01,5,Louisville,@,Clemson,L,1,9,9.0,0,reggie-bonnafon-1
