Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Jason Harper,2006-09-16,3,Temple,@,Minnesota,L,12,50,4.2,0,jason-harper-1
Graham Harrell,2006-09-16,3,Texas Tech,@,Texas Christian,L,3,-16,-5.3,0,graham-harrell-1
A.J. Harris,2006-09-16,3,New Mexico State,,Texas Southern,W,1,-3,-3.0,0,aj-harris-1
Clifford Harris,2006-09-16,3,Duke,@,Virginia Tech,L,5,18,3.6,0,clifford-harris-1
Joseph Harris,2006-09-16,3,Wyoming,,Boise State,L,2,0,0.0,0,joseph-harris-1
Kevin Harris,2006-09-16,3,Wake Forest,@,Connecticut,W,3,39,13.0,0,kevin-harris-1
Michael Hart,2006-09-16,3,Michigan,@,Notre Dame,W,31,124,4.0,1,michael-hart-1
Percy Harvin,2006-09-16,3,Florida,@,Tennessee,W,1,12,12.0,0,percy-harvin-1
Omar Haugabook,2006-09-16,3,Troy,@,Georgia Tech,L,11,-8,-0.7,1,omar-haugabook-1
Jared Hawkins,2006-09-16,3,Vanderbilt,,Arkansas,L,3,76,25.3,0,jared-hawkins-1
Chad Henne,2006-09-16,3,Michigan,@,Notre Dame,W,3,-10,-3.3,0,chad-henne-1
D.J. Hernandez,2006-09-16,2,Connecticut,,Wake Forest,L,14,-12,-0.9,0,dj-hernandez-1
Keegan Herring,2006-09-16,3,Arizona State,@,Colorado,W,9,82,9.1,0,keegan-herring-1
Jacob Hester,2006-09-16,3,Louisiana State,@,Auburn,L,3,-4,-1.3,0,jacob-hester-1
Stevie Hicks Jr.,2006-09-16,3,Iowa State,@,Iowa,L,14,73,5.2,0,stevie-hicks-jr-1
Marcus Hill,2006-09-16,3,Kent State,@,Miami (OH),W,1,-3,-3.0,0,marcus-hill-1
P.J. Hill,2006-09-16,3,Wisconsin,,San Diego State,W,26,184,7.1,1,pj-hill-1
Rocky Hinds,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,3,-25,-8.3,0,rocky-hinds-1
Erroll Hogan,2006-09-16,3,Louisiana-Monroe,@,Alabama,L,4,11,2.8,0,erroll-hogan-1
Chase Holbrook,2006-09-16,3,New Mexico State,,Texas Southern,W,5,-4,-0.8,0,chase-holbrook-1
Johnathan Holland,2006-09-16,2,Louisiana Tech,,Nicholls State,W,1,-6,-6.0,0,johnathan-holland-1
Mell Holliday,2006-09-16,3,Colorado,,Arizona State,L,2,7,3.5,0,mell-holliday-1
Phil Horvath,2006-09-16,3,Northern Illinois,,Buffalo,W,2,-12,-6.0,0,phil-horvath-1
Tony Howard,2006-09-16,3,Kent State,@,Miami (OH),W,6,24,4.0,0,tony-howard-1
Robert Hubbard,2006-09-16,3,Nevada,,Colorado State,W,22,88,4.0,1,robert-hubbard-1
Sam Hunt,2006-09-16,3,Alabama-Birmingham,@,Georgia,L,8,-10,-1.3,0,sam-hunt-1
Tony Hunt,2006-09-16,3,Penn State,,Youngstown State,W,18,143,7.9,1,tony-hunt-1
Derrell Hutsona,2006-09-16,3,Washington State,,Baylor,W,6,22,3.7,0,derrell-hutsona-1
Willie Idlette,2006-09-16,3,Wake Forest,@,Connecticut,W,2,24,12.0,0,willie-idlette-1
Juaquin Iglesias,2006-09-16,3,Oklahoma,@,Oregon,L,1,2,2.0,0,juaquin-iglesias-1
Nate Ilaoa,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,9,104,11.6,2,nate-ilaoa-1
Kenny Irons,2006-09-16,3,Auburn,,Louisiana State,W,25,70,2.8,0,kenny-irons-1
Leon Jackson III,2006-09-16,3,Utah State,,Utah,L,8,-8,-1.0,0,leon-jackson-iii-1
Amarri Jackson,2006-09-16,3,South Florida,@,Central Florida,W,1,5,5.0,0,amarri-jackson-1
Bernard Jackson,2006-09-16,3,Colorado,,Arizona State,L,17,5,0.3,0,bernard-jackson-1
Brandon Jackson,2006-09-16,3,Nebraska,@,Southern California,L,2,1,0.5,0,brandon-jackson-2
Erick Jackson,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,9,10,1.1,0,erick-jackson-1
Patrick Jackson,2006-09-16,2,Louisiana Tech,,Nicholls State,W,23,116,5.0,1,patrick-jackson-1
William Jackson,2006-09-16,3,Texas Christian,,Texas Tech,W,1,4,4.0,0,william-jackson-1
Cassen Jackson-Garrison,2006-09-16,3,Vanderbilt,,Arkansas,L,21,90,4.3,0,cassen-jackson-garrison-1
Detrick James,2006-09-16,3,Texas Christian,,Texas Tech,W,12,45,3.8,0,detrick-james-1
Drisan James,2006-09-16,3,Boise State,@,Wyoming,W,1,0,0.0,0,drisan-james-1
Javarris James,2006-09-16,3,Miami (FL),@,Louisville,L,7,24,3.4,0,javarris-james-1
Kenny James,2006-09-16,3,Washington,,Fresno State,W,8,7,0.9,0,kenny-james-1
Eugene Jarvis,2006-09-16,3,Kent State,@,Miami (OH),W,12,63,5.3,0,eugene-jarvis-1
Chris Jennings,2006-09-16,3,Arizona,,Stephen F. Austin,W,26,201,7.7,2,chris-jennings-1
A.J. Jimmerson,2006-09-16,3,Michigan State,@,Pittsburgh,W,3,10,3.3,0,aj-jimmerson-1
Calvin Johnson,2006-09-16,3,Georgia Tech,,Troy,W,1,21,21.0,0,calvin-johnson-1
Chris Johnson,2006-09-16,3,East Carolina,,Memphis,W,22,106,4.8,2,chris-johnson-1
Ian Johnson,2006-09-16,3,Boise State,@,Wyoming,W,23,119,5.2,0,ian-johnson-1
Michael Johnson,2006-09-16,3,Colorado State,@,Nevada,L,2,13,6.5,0,michael-johnson-1
Taurus Johnson,2006-09-16,3,South Florida,@,Central Florida,W,1,-2,-2.0,0,taurus-johnson-1
Anthony Jones,2006-09-16,3,Troy,@,Georgia Tech,L,4,24,6.0,1,anthony-jones-2
Charlie Jones,2006-09-16,3,Miami (FL),@,Louisville,L,8,35,4.4,0,charlie-jones-2
Doug Jones,2006-09-16,3,Cincinnati,@,Ohio State,L,1,4,4.0,0,doug-jones-1
Felix Jones,2006-09-16,3,Arkansas,@,Vanderbilt,W,11,78,7.1,0,felix-jones-1
Marcus Jones,2006-09-16,3,Duke,@,Virginia Tech,L,10,-7,-0.7,0,marcus-jones-1
Tyler Jones,2006-09-16,3,Eastern Michigan,@,Northwestern,L,8,8,1.0,0,tyler-jones-1
Terrell Jordan,2006-09-16,3,Northwestern,,Eastern Michigan,W,4,7,1.8,0,terrell-jordan-1
Blake Joseph,2006-09-16,3,Houston,,Grambling State,W,2,15,7.5,0,blake-joseph-1
Mike Kafka,2006-09-16,3,Northwestern,,Eastern Michigan,W,5,33,6.6,1,mike-kafka-1
Kaipo-Noa Kaheaku-Enhada,2006-09-16,3,Navy,@,Stanford,W,3,29,9.7,0,kaipo-noa-kaheaku-enhada-1
Dennis Kennedy,2006-09-16,3,Akron,@,Central Michigan,L,10,33,3.3,0,dennis-kennedy-1
Anthony Kimble,2006-09-16,3,Stanford,,Navy,L,6,27,4.5,1,anthony-kimble-1
Steven King,2006-09-16,3,Buffalo,@,Northern Illinois,L,8,27,3.4,1,steven-king-1
Rodney Kinlaw,2006-09-16,3,Penn State,,Youngstown State,W,6,86,14.3,0,rodney-kinlaw-1
Mike Kokal,2006-09-16,3,Miami (OH),,Kent State,L,18,30,1.7,1,mike-kokal-1
Max Komar,2006-09-16,3,Idaho,,Idaho State,W,1,-2,-2.0,0,max-komar-1
Kinsmon Lancaster,2006-09-16,3,Louisiana-Monroe,@,Alabama,L,8,12,1.5,1,kinsmon-lancaster-1
Jorvorskie Lane,2006-09-16,3,Texas A&M,,Army,W,24,101,4.2,3,jorvorskie-lane-1
Matt Lasher,2006-09-16,3,Ohio,@,Rutgers,L,1,-18,-18.0,0,matt-lasher-1
Chris Leak,2006-09-16,3,Florida,@,Tennessee,W,6,-20,-3.3,0,chris-leak-1
Dan Lefevour,2006-09-16,3,Central Michigan,,Akron,W,10,67,6.7,0,dan-lefevour-1
Brian Leonard,2006-09-16,3,Rutgers,,Ohio,W,4,19,4.8,0,brian-leonard-1
Brad Lester,2006-09-16,3,Auburn,,Louisiana State,W,2,0,0.0,0,brad-lester-1
Steve Levy,2006-09-16,3,California,,Portland State,W,2,-5,-2.5,0,steve-levy-1
Elan Lewis,2006-09-16,3,Virginia Tech,,Duke,W,6,2,0.3,0,elan-lewis-1
Kellen Lewis,2006-09-16,3,Indiana,,Southern Illinois,L,13,1,0.1,0,kellen-lewis-1
Kenny Lewis,2006-09-16,3,Virginia Tech,,Duke,W,6,16,2.7,1,kenny-lewis-2
Miquale Lewis,2006-09-16,3,Ball State,@,Purdue,L,9,56,6.2,0,miquale-lewis-1
Thaddeus Lewis,2006-09-16,3,Duke,@,Virginia Tech,L,8,-20,-2.5,0,thaddeus-lewis-2
Luke Lippincott,2006-09-16,3,Nevada,,Colorado State,W,1,2,2.0,1,luke-lippincott-1
Rafael Little,2006-09-16,3,Kentucky,,Mississippi,W,17,54,3.2,0,rafael-little-1
Nate Longshore,2006-09-16,3,California,,Portland State,W,1,-3,-3.0,0,nate-longshore-1
Dante Love,2006-09-16,3,Ball State,@,Purdue,L,2,10,5.0,0,dante-love-1
Mike Love,2006-09-16,3,New Mexico,,Missouri,L,2,2,1.0,0,mike-love-1
Marlon Lucky,2006-09-16,3,Nebraska,@,Southern California,L,10,27,2.7,0,marlon-lucky-1
Rolly Lumbala,2006-09-16,3,Idaho,,Idaho State,W,9,20,2.2,2,rolly-lumbala-1
Kregg Lumpkin,2006-09-16,3,Georgia,,Alabama-Birmingham,W,10,54,5.4,1,kregg-lumpkin-1
Joey Lynch,2006-09-16,3,Ball State,@,Purdue,L,5,-24,-4.8,0,joey-lynch-1
Marshawn Lynch,2006-09-16,3,California,,Portland State,W,6,112,18.7,1,marshawn-lynch-1
Darrell Mack,2006-09-16,3,Utah,@,Utah State,W,9,44,4.9,0,darrell-mack-1
Dan Macon,2006-09-16,3,Bowling Green State,@,Florida International,W,6,13,2.2,0,dan-macon-1
B.J. Manley,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,2,17,8.5,0,bj-manley-1
James Mapps,2006-09-16,3,Southern Methodist,,Sam Houston State,W,5,25,5.0,0,james-mapps-1
Hoost Marsh,2006-09-16,3,Wyoming,,Boise State,L,1,1,1.0,0,hoost-marsh-1
Donald Massey,2006-09-16,3,Texas Christian,,Texas Tech,W,2,-5,-2.5,0,donald-massey-1
Reagan Mauia,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,6,33,5.5,0,reagan-mauia-1
Kevin McCabe,2006-09-16,3,Virginia,,Western Michigan,L,2,-6,-3.0,0,kevin-mccabe-1
John McCardle,2006-09-16,3,Kansas State,,Marshall,W,1,8,8.0,0,john-mccardle-1
Le'Ron McClain,2006-09-16,3,Alabama,,Louisiana-Monroe,W,1,5,5.0,0,leron-mcclain-1
Dexter McCluster,2006-09-16,3,Mississippi,@,Kentucky,L,1,13,13.0,0,dexter-mccluster-1
Byron McCoy,2006-09-16,3,Navy,@,Stanford,W,1,0,0.0,0,byron-mccoy-1
Colt McCoy,2006-09-16,3,Texas,@,Rice,W,4,-9,-2.3,0,colt-mccoy-1
Mark McCoy,2006-09-16,3,Texas,@,Rice,W,2,1,0.5,0,mark-mccoy-1
Demetrius McCray,2006-09-16,3,Indiana,,Southern Illinois,L,10,49,4.9,1,demetrius-mccray-1
Antraun McDaniel,2006-09-16,3,Utah State,,Utah,L,1,-1,-1.0,0,antraun-mcdaniel-1
Joe McDaniel,2006-09-16,3,Akron,@,Central Michigan,L,1,0,0.0,0,joe-mcdaniel-1
Darren McFadden,2006-09-16,3,Arkansas,@,Vanderbilt,W,19,71,3.7,0,darren-mcfadden-1
Corey McGee,2006-09-16,3,Ball State,@,Purdue,L,1,2,2.0,0,corey-mcgee-1
Stephen McGee,2006-09-16,3,Texas A&M,,Army,W,11,142,12.9,0,stephen-mcgee-1
Ronnie McGill,2006-09-16,3,North Carolina,,Furman,W,24,114,4.8,3,ronnie-mcgill-1
Wesley McMahand,2006-09-16,3,Army,@,Texas A&M,L,14,68,4.9,2,wesley-mcmahand-1
Darrell McNeal,2006-09-16,3,Louisiana-Monroe,@,Alabama,L,1,2,2.0,0,darrell-mcneal-1
Kalvin McRae,2006-09-16,3,Ohio,@,Rutgers,L,12,28,2.3,0,kalvin-mcrae-1
Daniel Meager,2006-09-16,3,North Texas,@,Tulsa,L,4,3,0.8,0,daniel-meager-1
Dylan Meier,2006-09-16,3,Kansas State,,Marshall,W,2,-4,-2.0,0,dylan-meier-1
Henry Melton,2006-09-16,3,Texas,@,Rice,W,5,24,4.8,1,henry-melton-1
Rashard Mendenhall,2006-09-16,3,Illinois,,Syracuse,L,5,32,6.4,0,rashard-mendenhall-1
Reggie Merriweather,2006-09-16,3,Clemson,@,Florida State,W,3,11,3.7,0,reggie-merriweather-1
Bret Meyer,2006-09-16,3,Iowa State,@,Iowa,L,15,74,4.9,1,bret-meyer-1
Lonyae Miller,2006-09-16,3,Fresno State,@,Washington,L,5,8,1.6,0,lonyae-miller-1
Steven Moffett,2006-09-16,3,Central Florida,,South Florida,L,8,10,1.3,0,steven-moffett-1
Emmanuel Moody,2006-09-16,2,Southern California,,Nebraska,W,9,70,7.8,0,emmanuel-moody-1
Devin Moore,2006-09-16,3,Wyoming,,Boise State,L,1,19,19.0,0,devin-moore-1
Greg Moore,2006-09-16,3,Cincinnati,@,Ohio State,L,3,14,4.7,0,greg-moore-1
Kestahn Moore,2006-09-16,3,Florida,@,Tennessee,W,2,8,4.0,0,kestahn-moore-1
Tony Moore,2006-09-16,3,Army,@,Texas A&M,L,13,25,1.9,0,tony-moore-1
Bernard Morris,2006-09-16,3,Marshall,@,Kansas State,L,10,-8,-0.8,0,bernard-morris-1
Tony Mortensen,2006-09-16,3,Minnesota,,Temple,W,2,6,3.0,1,tony-mortensen-1
Damon Morton,2006-09-16,3,Colorado State,@,Nevada,L,2,-7,-3.5,0,damon-morton-1
Paul Mosley,2006-09-16,3,Baylor,@,Washington State,L,2,2,1.0,0,paul-mosley-1
Idris Moss,2006-09-16,3,Tulsa,,North Texas,W,1,2,2.0,0,idris-moss-1
Tyrone Moss,2006-09-16,3,Miami (FL),@,Louisville,L,7,20,2.9,1,tyrone-moss-1
Darren Mougey,2006-09-16,2,San Diego State,@,Wisconsin,L,11,-12,-1.1,0,darren-mougey-1
Brandon Murphy,2006-09-16,3,Miami (OH),,Kent State,L,20,92,4.6,1,brandon-murphy-1
Mitch Mustain,2006-09-16,3,Arkansas,@,Vanderbilt,W,1,-13,-13.0,0,mitch-mustain-1
Michael Myers,2006-09-16,3,Colorado State,@,Nevada,L,3,9,3.0,0,michael-myers-1
Dimitri Nance,2006-09-16,3,Arizona State,@,Colorado,W,4,8,2.0,0,dimitri-nance-1
A'Mod Ned,2006-09-16,3,Florida International,,Bowling Green State,L,16,169,10.6,1,amod-ned-1
Chris Nelson,2006-09-16,3,New Mexico,,Missouri,L,11,-38,-3.5,0,chris-nelson-1
Syvelle Newton,2006-09-16,3,South Carolina,,Wofford,W,13,67,5.2,0,syvelle-newton-1
Chris Nickson,2006-09-16,3,Vanderbilt,,Arkansas,L,13,74,5.7,2,chris-nickson-1
Chris Nwoko,2006-09-16,3,New Mexico State,,Texas Southern,W,3,16,5.3,0,chris-nwoko-1
Marcus O'Keith,2006-09-16,3,California,,Portland State,W,8,65,8.1,1,marcus-okeith-1
Chris Ogbonnaya,2006-09-16,3,Texas,@,Rice,W,2,3,1.5,0,chris-ogbonnaya-1
Nnamdi Ohaeri,2006-09-16,3,Colorado State,@,Nevada,L,5,17,3.4,0,nnamdi-ohaeri-1
Branden Ore,2006-09-16,3,Virginia Tech,,Duke,W,15,64,4.3,1,branden-ore-1
T.C. Ostrander,2006-09-16,3,Stanford,,Navy,L,1,-1,-1.0,0,tc-ostrander-1
Roy Otis,2006-09-16,3,Houston,,Grambling State,W,3,14,4.7,0,roy-otis-1
Josh Padrick,2006-09-16,3,Florida International,,Bowling Green State,L,3,-27,-9.0,0,josh-padrick-1
Curtis Painter,2006-09-16,3,Purdue,,Ball State,W,6,-3,-0.5,1,curtis-painter-1
Tyler Palko,2006-09-16,3,Pittsburgh,,Michigan State,L,5,12,2.4,0,tyler-palko-1
Allen Patrick,2006-09-16,3,Oklahoma,@,Oregon,L,1,1,1.0,0,allen-patrick-1
Perry Patterson,2006-09-16,3,Syracuse,@,Illinois,W,5,19,3.8,0,perry-patterson-1
David Peeples,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,13,39,3.0,1,david-peeples-1
Cedric Peerman,2006-09-16,3,Virginia,,Western Michigan,L,6,6,1.0,0,cedric-peerman-1
Barrett Pepper,2006-09-16,2,Tulane,@,Mississippi State,W,1,-5,-5.0,0,barrett-pepper-1
Thomas Peregrin,2006-09-16,3,Western Michigan,@,Virginia,W,3,-15,-5.0,0,thomas-peregrin-1
Vinny Perretta,2006-09-16,3,Boise State,@,Wyoming,W,2,6,3.0,0,vinny-perretta-1
Jason Peters,2006-09-16,3,Central Florida,,South Florida,L,20,98,4.9,0,jason-peters-1
Adrian Peterson,2006-09-16,3,Oklahoma,@,Oregon,L,34,211,6.2,1,adrian-peterson-1
Terry Petrie,2006-09-16,3,Kansas State,,Marshall,W,5,22,4.4,0,terry-petrie-1
David Pevoto,2006-09-16,3,Army,@,Texas A&M,L,1,-12,-12.0,0,david-pevoto-1
Charles Pierre,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,14,6,0.4,0,charles-pierre-1
James Pinkney,2006-09-16,3,East Carolina,,Memphis,W,6,25,4.2,0,james-pinkney-1
Amir Pinnix,2006-09-16,3,Minnesota,,Temple,W,7,82,11.7,1,amir-pinnix-1
Antonio Pittman,2006-09-16,3,Ohio State,,Cincinnati,W,16,155,9.7,1,antonio-pittman-1
Nick Polk,2006-09-16,3,Indiana,,Southern Illinois,L,1,-5,-5.0,0,nick-polk-1
Roshawn Pope,2006-09-16,3,Houston,,Grambling State,W,9,45,5.0,0,roshawn-pope-1
Darryl Poston,2006-09-16,3,Utah,@,Utah State,W,8,29,3.6,0,darryl-poston-1
Ryan Powdrell,2006-09-16,2,Southern California,,Nebraska,W,1,0,0.0,0,ryan-powdrell-1
Munir Prince,2006-09-16,3,Notre Dame,,Michigan,L,2,-1,-0.5,0,munir-prince-1
Will Proctor,2006-09-16,3,Clemson,@,Florida State,W,2,15,7.5,1,will-proctor-1
Brady Quinn,2006-09-16,3,Notre Dame,,Michigan,L,4,-18,-4.5,0,brady-quinn-1
Ean Randolph,2006-09-16,3,South Florida,@,Central Florida,W,2,3,1.5,0,ean-randolph-1
Louis Rankin,2006-09-16,3,Washington,,Fresno State,W,9,19,2.1,0,louis-rankin-1
Brett Ratliff,2006-09-16,3,Utah,@,Utah State,W,8,45,5.6,0,brett-ratliff-1
Julian Reams,2006-09-16,3,Florida International,,Bowling Green State,L,7,29,4.1,2,julian-reams-1
Marcel Reece,2006-09-16,3,Washington,,Fresno State,W,2,9,4.5,0,marcel-reece-1
Bobby Reid,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,8,2,0.3,1,bobby-reid-1
Lester Ricard,2006-09-16,2,Tulane,@,Mississippi State,W,4,-30,-7.5,0,lester-ricard-1
Ray Rice,2006-09-16,3,Rutgers,,Ohio,W,29,190,6.6,2,ray-rice-1
Javon Ringer,2006-09-16,3,Michigan State,@,Pittsburgh,W,15,156,10.4,0,javon-ringer-1
Evan Robertson,2006-09-16,3,North Texas,@,Tulsa,L,5,16,3.2,0,evan-robertson-1
Jamal Robinson,2006-09-16,3,Army,@,Texas A&M,L,2,7,3.5,0,jamal-robinson-2
Kevin Robinson,2006-09-16,3,Utah State,,Utah,L,1,4,4.0,0,kevin-robinson-1
Tielor Robinson,2006-09-16,3,Duke,@,Virginia Tech,L,7,32,4.6,0,tielor-robinson-1
Zac Robinson,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,2,5,2.5,0,zac-robinson-1
Naaman Roosevelt,2006-09-16,3,Buffalo,@,Northern Illinois,L,1,0,0.0,0,naaman-roosevelt-1
William Rose,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,4,19,4.8,1,william-rose-1
Dywon Rowan,2006-09-16,3,Wisconsin,,San Diego State,W,6,79,13.2,0,dywon-rowan-1
Jeff Rowe,2006-09-16,3,Nevada,,Colorado State,W,13,65,5.0,0,jeff-rowe-1
JaMarcus Russell,2006-09-16,3,Louisiana State,@,Auburn,L,4,14,3.5,0,jamarcus-russell-1
Tray Rutland,2006-09-16,3,Mississippi State,,Tulane,L,4,-13,-3.3,0,tray-rutland-1
Matt Ryan,2006-09-16,3,Boston College,,Brigham Young,W,5,3,0.6,1,matt-ryan-1
Brad Salyer,2006-09-16,3,Ball State,@,Purdue,L,1,1,1.0,1,brad-salyer-1
Aaron Sanchez,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,3,4,1.3,0,aaron-sanchez-1
Dwayne Sanders,2006-09-16,3,Nevada,,Colorado State,W,1,15,15.0,0,dwayne-sanders-1
Dantrell Savage,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,8,97,12.1,1,dantrell-savage-1
Jason Scales,2006-09-16,3,Iowa State,@,Iowa,L,7,24,3.4,0,jason-scales-1
Brent Schaeffer,2006-09-16,3,Mississippi,@,Kentucky,L,12,61,5.1,0,brent-schaeffer-1
Andy Schmitt,2006-09-16,3,Eastern Michigan,@,Northwestern,L,9,35,3.9,0,andy-schmitt-1
Bryan Schutte,2006-09-16,3,California,,Portland State,W,2,16,8.0,0,bryan-schutte-1
Josiah Sears,2006-09-16,3,Indiana,,Southern Illinois,L,1,0,0.0,0,josiah-sears-1
Wynel Seldon,2006-09-16,3,Wyoming,,Boise State,L,12,39,3.3,0,wynel-seldon-1
Siave Seti,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,2,1,0.5,0,siave-seti-1
Jameel Sewell,2006-09-16,3,Virginia,,Western Michigan,L,4,-8,-2.0,0,jameel-sewell-1
Sonny Shackelford,2006-09-16,3,Washington,,Fresno State,W,1,3,3.0,0,sonny-shackelford-1
Evan Sharpley,2006-09-16,3,Notre Dame,,Michigan,L,1,-2,-2.0,0,evan-sharpley-1
Ali Sharrief,2006-09-16,3,Alabama,,Louisiana-Monroe,W,3,31,10.3,0,ali-sharrief-1
Kory Sheets,2006-09-16,3,Purdue,,Ball State,W,14,57,4.1,1,kory-sheets-1
Richard Sherman,2006-09-16,3,Stanford,,Navy,L,1,-15,-15.0,0,richard-sherman-1
Terrence Sherrer,2006-09-16,3,Minnesota,,Temple,W,16,89,5.6,1,terrence-sherrer-1
Greg Shinego,2006-09-16,3,Navy,@,Stanford,W,1,13,13.0,0,greg-shinego-1
Jordan Shipley,2006-09-16,3,Texas,@,Rice,W,1,40,40.0,0,jordan-shipley-1
Jamarko Simmons,2006-09-16,3,Western Michigan,@,Virginia,W,1,1,1.0,0,jamarko-simmons-1
Damian Sims,2006-09-16,3,Iowa,,Iowa State,W,4,19,4.8,0,damian-sims-1
Zerbin Singleton,2006-09-16,3,Navy,@,Stanford,W,2,2,1.0,0,zerbin-singleton-1
Rob Sirstins,2006-09-16,3,Utah State,,Utah,L,3,10,3.3,0,rob-sirstins-1
Riley Skinner,2006-09-16,3,Wake Forest,@,Connecticut,W,10,-42,-4.2,0,riley-skinner-1
Corey Slater,2006-09-16,3,Southern Methodist,,Sam Houston State,W,4,8,2.0,0,corey-slater-1
Rashaud Slaughter,2006-09-16,3,Alabama-Birmingham,@,Georgia,L,1,5,5.0,0,rashaud-slaughter-1
Chubb Small,2006-09-16,3,Marshall,@,Kansas State,L,3,3,1.0,0,chubb-small-1
Antone Smith,2006-09-16,3,Florida State,,Clemson,L,11,36,3.3,0,antone-smith-1
Chris Smith,2006-09-16,3,Texas Christian,,Texas Tech,W,1,1,1.0,0,chris-smith-7
Judd Smith,2006-09-16,3,Minnesota,,Temple,W,3,12,4.0,0,judd-smith-1
Kolby Smith,2006-09-16,3,Louisville,,Miami (FL),W,17,48,2.8,2,kolby-smith-1
Lance Smith,2006-09-16,3,Wisconsin,,San Diego State,W,7,21,3.0,0,lance-smith-2
Marcus Smith,2006-09-16,3,New Mexico,,Missouri,L,1,-1,-1.0,0,marcus-smith-4
Michael Smith,2006-09-16,3,Arkansas,@,Vanderbilt,W,5,28,5.6,0,michael-smith-2
Paul Smith,2006-09-16,3,Tulsa,,North Texas,W,9,25,2.8,0,paul-smith-2
Phillip Smith,2006-09-16,3,Central Florida,,South Florida,L,6,32,5.3,0,phillip-smith-1
Quinton Smith,2006-09-16,3,Rice,,Texas,L,8,-10,-1.3,0,quinton-smith-1
Ronnie Smith,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,2,3,1.5,0,ronnie-smith-1
Rusty Smith,2006-09-16,3,Florida Atlantic,@,Oklahoma State,L,1,-8,-8.0,0,rusty-smith-1
Taj Smith,2006-09-16,3,Syracuse,@,Illinois,W,1,48,48.0,1,taj-smith-1
Troy Smith,2006-09-16,3,Ohio State,,Cincinnati,W,4,0,0.0,0,troy-smith-1
Walt Smith,2006-09-16,3,South Florida,@,Central Florida,W,4,14,3.5,0,walt-smith-1
Xavier Smith,2006-09-16,3,Arizona,,Stephen F. Austin,W,10,57,5.7,0,xavier-smith-1
Jevan Snead,2006-09-16,3,Texas,@,Rice,W,6,61,10.2,0,jevan-snead-1
Ontario Sneed,2006-09-16,3,Central Michigan,,Akron,W,20,49,2.5,0,ontario-sneed-1
Jason Snelling,2006-09-16,3,Virginia,,Western Michigan,L,14,77,5.5,1,jason-snelling-1
Brandon Snow,2006-09-16,3,Penn State,,Youngstown State,W,1,4,4.0,0,brandon-snow-1
Brannan Southerland,2006-09-16,3,Georgia,,Alabama-Birmingham,W,2,3,1.5,1,brannan-southerland-1
C.J. Spiller,2006-09-16,3,Clemson,@,Florida State,W,2,-4,-2.0,0,cj-spiller-1
Matthew Stafford,2006-09-16,3,Georgia,,Alabama-Birmingham,W,5,14,2.8,1,matthew-stafford-1
Arnil Stallworth,2006-09-16,3,Mississippi State,,Tulane,L,6,27,4.5,1,arnil-stallworth-1
Isaiah Stanback,2006-09-16,3,Washington,,Fresno State,W,12,91,7.6,1,isaiah-stanback-1
R.J. Stanford,2006-09-16,3,Utah,@,Utah State,W,6,26,4.3,0,rj-stanford-1
Drew Stanton,2006-09-16,3,Michigan State,@,Pittsburgh,W,13,105,8.1,1,drew-stanton-1
James Starks,2006-09-16,3,Buffalo,@,Northern Illinois,L,15,69,4.6,0,james-starks-1
Shane Steichen,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,1,12,12.0,0,shane-steichen-1
LaRod Stephens-Howling,2006-09-16,3,Pittsburgh,,Michigan State,L,8,33,4.1,1,larod-stephens-howling-1
Carl Stewart,2006-09-16,3,Auburn,,Louisiana State,W,2,8,4.0,0,carl-stewart-1
Jonathan Stewart,2006-09-16,3,Oregon,,Oklahoma,W,23,144,6.3,1,jonathan-stewart-1
John Stocco,2006-09-16,3,Wisconsin,,San Diego State,W,3,-5,-1.7,0,john-stocco-1
Marcus Stone,2006-09-16,3,North Carolina State,@,Southern Mississippi,L,3,-7,-2.3,0,marcus-stone-1
Ray Stowers,2006-09-16,3,Utah,@,Utah State,W,4,21,5.3,0,ray-stowers-1
George Stripling,2006-09-16,3,Louisville,,Miami (FL),W,10,39,3.9,0,george-stripling-1
Chansi Stuckey,2006-09-16,3,Clemson,@,Florida State,W,1,4,4.0,0,chansi-stuckey-1
Brett Sturm,2006-09-16,2,San Diego State,@,Wisconsin,L,1,12,12.0,0,brett-sturm-1
Joe Surratt,2006-09-16,3,Florida State,,Clemson,L,7,25,3.6,1,joe-surratt-1
Tyrell Sutton,2006-09-16,3,Northwestern,,Eastern Michigan,W,18,91,5.1,0,tyrell-sutton-1
