Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Damond Powell,2014-09-06,2,Iowa,,Ball State,W,2,30,15.0,0,damond-powell-1
Shaquille Powell,2014-09-06,2,Duke,@,Troy,W,2,21,10.5,0,shaquille-powell-1
Kyle Prater,2014-09-06,2,Northwestern,,Northern Illinois,L,7,87,12.4,1,kyle-prater-1
Josiah Price,2014-09-06,2,Michigan State,@,Oregon,L,5,51,10.2,1,josiah-price-1
Sean Price,2014-09-06,2,South Florida,,Maryland,L,2,17,8.5,0,sean-price-1
Roderick Proctor,2014-09-06,2,Memphis,@,UCLA,L,2,28,14.0,0,roderick-proctor-1
C.J. Prosise,2014-09-06,2,Notre Dame,,Michigan,W,1,18,18.0,0,cj-prosise-1
Donnel Pumphrey,2014-09-06,2,San Diego State,@,North Carolina,L,5,18,3.6,0,donnel-pumphrey-1
Joshua Quezada,2014-09-06,2,Fresno State,@,Utah,L,3,22,7.3,0,joshua-quezada-1
James Quick,2014-09-06,2,Louisville,,Murray State,W,2,14,7.0,0,james-quick-1
Trey Quinn,2014-09-06,2,Louisiana State,,Sam Houston State,W,2,26,13.0,0,trey-quinn-1
Austin Ramesh,2014-09-06,2,Wisconsin,,Western Illinois,W,1,3,3.0,1,austin-ramesh-1
Thomas Rawls,2014-09-06,2,Central Michigan,@,Purdue,W,3,50,16.7,0,thomas-rawls-1
Melvin Ray,2014-09-06,2,Auburn,,San Jose State,W,2,30,15.0,0,melvin-ray-1
Michael Rector,2014-09-06,2,Stanford,,Southern California,L,4,57,14.3,0,michael-rector-1
Effrem Reed,2014-09-06,2,Louisiana,,Louisiana Tech,L,2,24,12.0,1,effrem-reed-1
David Reeves,2014-09-06,2,Duke,@,Troy,W,1,2,2.0,1,david-reeves-1
Albert Reid,2014-09-06,2,Maryland,@,South Florida,W,1,12,12.0,0,albert-reid-1
Marc Remy,2014-09-06,2,Toledo,,Missouri,L,1,8,8.0,0,marc-remy-1
Josh Reynolds,2014-09-06,2,Texas A&M,,Lamar,W,3,33,11.0,0,josh-reynolds-1
Orville Reynolds,2014-09-06,2,Wake Forest,,Gardner-Webb,W,3,13,4.3,0,orville-reynolds-1
Dominique Rhymes,2014-09-06,2,Florida International,,Wagner,W,3,8,2.7,0,dominique-rhymes-1
Marquise Ricard,2014-09-06,2,Southern Mississippi,,Alcorn State,W,2,47,23.5,1,marquise-ricard-1
Anthony Rice,2014-09-06,2,Central Michigan,@,Purdue,W,2,66,33.0,1,anthony-rice-2
Demario Richard,2014-09-06,2,Arizona State,@,New Mexico,W,1,18,18.0,0,demario-richard-1
Al-Damion Riles,2014-09-06,2,Louisiana,,Louisiana Tech,L,2,6,3.0,0,al-damion-riles-1
Aaron Ripkowski,2014-09-06,2,Oklahoma,@,Tulsa,W,1,5,5.0,0,aaron-ripkowski-1
Adam Roberts,2014-09-06,2,San Diego State,@,North Carolina,L,2,21,10.5,0,adam-roberts-2
Jalen Robinette,2014-09-06,2,Air Force,@,Wyoming,L,5,96,19.2,0,jalen-robinette-1
Corey Robinson,2014-09-06,2,Notre Dame,,Michigan,W,1,22,22.0,0,corey-robinson-3
Demarco Robinson,2014-09-06,2,Kentucky,,Ohio,W,1,4,4.0,0,demarco-robinson-1
Demarcus Robinson,2014-09-06,2,Florida,,Eastern Michigan,W,6,123,20.5,1,demarcus-robinson-3
Demarcus Robinson,2014-09-06,2,Kansas State,@,Iowa State,W,2,17,8.5,0,demarcus-robinson-2
Isaiah Robinson,2014-09-06,2,Wake Forest,,Gardner-Webb,W,2,3,1.5,0,isaiah-robinson-2
Jamal Robinson,2014-09-06,2,Louisiana,,Louisiana Tech,L,2,29,14.5,0,jamal-robinson-3
Josh Robinson,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,1,6,6.0,0,josh-robinson-2
Eli Rogers,2014-09-06,2,Louisville,,Murray State,W,5,45,9.0,0,eli-rogers-1
Sam Rogers,2014-09-06,2,Virginia Tech,@,Ohio State,W,5,23,4.6,1,sam-rogers-1
Zach Rogers,2014-09-06,2,Toledo,,Missouri,L,2,18,9.0,0,zach-rogers-2
Jake Roh,2014-09-06,2,Boise State,,Colorado State,W,1,17,17.0,0,jake-roh-1
Shaq Roland,2014-09-06,2,South Carolina,,East Carolina,W,7,94,13.4,0,shaq-roland-1
Trevor Roop,2014-09-06,2,Bowling Green State,,Virginia Military Institute,W,1,10,10.0,0,trevor-roop-1
Dillon Root,2014-09-06,2,Fresno State,@,Utah,L,2,25,12.5,0,dillon-root-1
Larry Rose III,2014-09-06,2,New Mexico State,@,Georgia State,W,1,10,10.0,0,larry-rose-iii-1
Boise Ross,2014-09-06,2,Buffalo,@,Army,L,5,36,7.2,0,boise-ross-1
Brandon Ross,2014-09-06,2,Maryland,@,South Florida,W,1,8,8.0,0,brandon-ross-2
John Ross,2014-09-06,2,Washington,,Eastern Washington,W,2,54,27.0,1,john-ross-1
Ezell Ruffin,2014-09-06,2,San Diego State,@,North Carolina,L,2,64,32.0,0,ezell-ruffin-1
Dominic Rufran,2014-09-06,2,Wyoming,,Air Force,W,6,119,19.8,0,dominic-rufran-1
Joel Ruiz,2014-09-06,2,Georgia State,,New Mexico State,L,2,17,8.5,0,joel-ruiz-1
Xavier Rush,2014-09-06,2,Tulane,,Georgia Tech,L,2,71,35.5,1,xavier-rush-1
George Rushing,2014-09-06,2,Wisconsin,,Western Illinois,W,1,10,10.0,0,george-rushing-2
Alonzo Russell,2014-09-06,2,Toledo,,Missouri,L,6,89,14.8,0,alonzo-russell-1
Tyreese Russell,2014-09-06,2,Eastern Michigan,@,Florida,L,2,16,8.0,0,tyreese-russell-1
Ra'Shaad Samples,2014-09-06,2,Oklahoma State,,Missouri State,W,3,11,3.7,0,rashaad-samples-1
Jaylen Samuels,2014-09-06,2,North Carolina State,,Old Dominion,W,1,3,3.0,0,jaylen-samuels-1
Deion Sanders Jr.,2014-09-06,2,Southern Methodist,@,North Texas,L,2,7,3.5,0,deion-sanders-jr-1
Vince Sanders,2014-09-06,2,Mississippi,@,Vanderbilt,W,5,64,12.8,0,vince-sanders-1
Jacob Sannon,2014-09-06,2,Idaho,@,Louisiana-Monroe,L,1,26,26.0,0,jacob-sannon-1
Bud Sasser,2014-09-06,2,Missouri,@,Toledo,W,5,121,24.2,1,bud-sasser-1
Steven Scheu,2014-09-06,2,Vanderbilt,,Mississippi,L,3,34,11.3,0,steven-scheu-1
Mason Schreck,2014-09-06,2,Buffalo,@,Army,L,1,9,9.0,0,mason-schreck-1
Keith Sconiers,2014-09-06,2,Akron,@,Penn State,L,1,10,10.0,0,keith-sconiers-1
Artavis Scott,2014-09-06,2,Clemson,,South Carolina State,W,6,164,27.3,2,artavis-scott-1
Da'Mari Scott,2014-09-06,2,Fresno State,@,Utah,L,1,14,14.0,0,damari-scott-1
Dawan Scott,2014-09-06,2,Miami (OH),,Eastern Kentucky,L,1,11,11.0,0,dawan-scott-1
Devin Scott,2014-09-06,2,Louisiana,,Louisiana Tech,L,1,8,8.0,0,devin-scott-3
E.J. Scott,2014-09-06,2,Wake Forest,,Gardner-Webb,W,4,62,15.5,2,ej-scott-1
Kenneth Scott,2014-09-06,2,Utah,,Fresno State,W,6,77,12.8,2,kenneth-scott-1
L.J. Scott,2014-09-06,2,Louisville,,Murray State,W,1,8,8.0,0,lj-scott-1
Tyler Scott,2014-09-06,2,UCLA,,Memphis,W,1,12,12.0,0,tyler-scott-2
Jhajuan Seales,2014-09-06,2,Oklahoma State,,Missouri State,W,3,54,18.0,1,jhajuan-seales-1
Ricky Seals-Jones,2014-09-06,2,Texas A&M,,Lamar,W,3,45,15.0,1,ricky-seals-jones-1
Cam Serigne,2014-09-06,2,Wake Forest,,Gardner-Webb,W,5,62,12.4,0,cam-serigne-1
Canaan Severin,2014-09-06,2,Virginia,,Richmond,W,2,33,16.5,2,canaan-severin-1
Curry Sexton,2014-09-06,2,Kansas State,@,Iowa State,W,3,21,7.0,0,curry-sexton-1
Justyn Shackleford,2014-09-06,2,Tulane,,Georgia Tech,L,5,62,12.4,1,justyn-shackleford-1
Adam Shapiro,2014-09-06,2,New Mexico State,@,Georgia State,W,2,18,9.0,0,adam-shapiro-1
Tajae Sharpe,2014-09-06,2,Massachusetts,,Colorado,L,5,83,16.6,0,tajae-sharpe-1
Jarrad Shaw,2014-09-06,2,Texas-El Paso,,Texas Tech,L,3,43,14.3,0,jarrad-shaw-1
Rushel Shell,2014-09-06,2,West Virginia,,Towson,W,4,47,11.8,0,rushel-shell-3
R.J. Shelton,2014-09-06,2,Michigan State,@,Oregon,L,4,58,14.5,0,rj-shelton-1
Sterling Shepard,2014-09-06,2,Oklahoma,@,Tulsa,W,8,177,22.1,1,sterling-shepard-1
Brandon Sheperd,2014-09-06,2,Oklahoma State,,Missouri State,W,4,131,32.8,1,brandon-sheperd-1
Chris Shillings,2014-09-06,2,Ball State,@,Iowa,L,2,24,12.0,0,chris-shillings-1
Marvin Shinn,2014-09-06,1,South Alabama,@,Kent State,W,1,58,58.0,0,marvin-shinn-1
Jaxon Shipley,2014-09-06,2,Texas,,Brigham Young,L,5,36,7.2,0,jaxon-shipley-1
Brandon Shippen,2014-09-06,2,Temple,,Navy,L,2,28,14.0,0,brandon-shippen-1
Daikiel Shorts,2014-09-06,2,West Virginia,,Towson,W,4,44,11.0,0,daikiel-shorts-1
Kentrellis Showers,2014-09-06,2,Georgia Southern,,Savannah State,W,3,91,30.3,2,kentrellis-showers-1
Valdez Showers,2014-09-06,2,Florida,,Eastern Michigan,W,1,3,3.0,0,valdez-showers-1
Miles Shuler,2014-09-06,2,Northwestern,,Northern Illinois,L,5,37,7.4,0,miles-shuler-1
Tommy Shuler,2014-09-06,2,Marshall,,Rhode Island,W,3,68,22.7,1,tommy-shuler-1
Jean Sifrin,2014-09-06,2,Massachusetts,,Colorado,L,4,40,10.0,2,jean-sifrin-1
Kendrick Singleton,2014-09-06,2,North Carolina,,San Diego State,W,3,29,9.7,0,kendrick-singleton-1
Justin Sinz,2014-09-06,2,Purdue,,Central Michigan,L,3,31,10.3,0,justin-sinz-1
Jordan Smallwood,2014-09-06,2,Oklahoma,@,Tulsa,W,1,9,9.0,0,jordan-smallwood-1
Wendell Smallwood,2014-09-06,2,West Virginia,,Towson,W,3,55,18.3,0,wendell-smallwood-1
Caleb Smith,2014-09-06,2,Oregon State,@,Hawaii,W,1,27,27.0,0,caleb-smith-1
Cameron Smith,2014-09-06,2,Arizona State,@,New Mexico,W,4,77,19.3,1,cameron-smith-2
Corey Smith,2014-09-06,2,Ohio State,,Virginia Tech,L,1,23,23.0,0,corey-smith-6
Devin Smith,2014-09-06,2,Ohio State,,Virginia Tech,L,1,58,58.0,0,devin-smith-2
Dreamius Smith,2014-09-06,2,West Virginia,,Towson,W,1,4,4.0,0,dreamius-smith-1
Ito Smith,2014-09-06,2,Southern Mississippi,,Alcorn State,W,1,9,9.0,0,ito-smith-1
Jonnu Smith,2014-09-06,2,Florida International,,Wagner,W,9,127,14.1,1,jonnu-smith-1
Josh Smith,2014-09-06,2,Tennessee,,Arkansas State,W,2,29,14.5,0,josh-smith-10
L.T. Smith,2014-09-06,2,Akron,@,Penn State,L,2,27,13.5,0,lt-smith-1
Landon Smith,2014-09-06,2,Ohio,@,Kentucky,L,1,15,15.0,0,landon-smith-2
Marcus Smith,2014-09-06,2,North Texas,,Southern Methodist,W,1,8,8.0,0,marcus-smith-7
Sebastian Smith,2014-09-06,2,Ohio,@,Kentucky,L,1,5,5.0,0,sebastian-smith-1
Shannon Smith,2014-09-06,2,Middle Tennessee State,@,Minnesota,L,1,25,25.0,0,shannon-smith-1
Shavarez Smith,2014-09-06,1,South Alabama,@,Kent State,W,3,18,6.0,1,shavarez-smith-1
Tevaun Smith,2014-09-06,2,Iowa,,Ball State,W,6,59,9.8,0,tevaun-smith-1
JuJu Smith-Schuster,2014-09-06,2,Southern California,@,Stanford,W,1,-2,-2.0,0,juju-smith-1
Josh Snead,2014-09-06,2,Duke,@,Troy,W,2,8,4.0,0,josh-snead-1
Jourdan Soares,2014-09-06,2,San Jose State,@,Auburn,L,1,42,42.0,0,jourdan-soares-1
Kamrin Solomon,2014-09-06,2,Florida Atlantic,@,Alabama,L,1,16,16.0,0,kamrin-solomon-1
Daniel Spencer,2014-09-06,2,Houston,,Grambling State,W,4,45,11.3,0,daniel-spencer-1
Nelson Spruce,2014-09-06,2,Colorado,@,Massachusetts,W,10,145,14.5,2,nelson-spruce-1
Charles Standberry,2014-09-06,2,Louisville,,Murray State,W,1,6,6.0,0,charles-standberry-1
Dwayne Stanford,2014-09-06,2,Oregon,,Michigan State,W,2,19,9.5,0,dwayne-stanford-1
Joshua Stanford,2014-09-06,2,Virginia Tech,@,Ohio State,W,2,14,7.0,0,joshua-stanford-1
Jamari Staples,2014-09-06,2,Alabama-Birmingham,@,Mississippi State,L,1,53,53.0,0,jamari-staples-1
Freddie Stevenson,2014-09-06,2,Florida State,,Citadel,W,2,18,9.0,0,freddie-stevenson-1
Ardarius Stewart,2014-09-06,2,Alabama,,Florida Atlantic,W,3,63,21.0,0,ardarius-stewart-1
Daijuan Stewart,2014-09-06,2,Southern Methodist,@,North Texas,L,1,13,13.0,0,daijuan-stewart-1
Chris Stone,2014-09-06,2,Arkansas State,@,Tennessee,L,1,24,24.0,0,chris-stone-2
Jenson Stoshak,2014-09-06,2,Florida Atlantic,@,Alabama,L,1,16,16.0,0,jenson-stoshak-1
Jaelen Strong,2014-09-06,2,Arizona State,@,New Mexico,W,3,43,14.3,1,jaelen-strong-1
Marcus Sullivan,2014-09-06,2,Nevada-Las Vegas,,Northern Colorado,W,3,7,2.3,1,marcus-sullivan-1
Tacoi Sumler,2014-09-06,2,Appalachian State,,Campbell,W,1,28,28.0,0,tacoi-sumler-1
Geoff Swaim,2014-09-06,2,Texas,,Brigham Young,L,2,14,7.0,0,geoff-swaim-1
Logan Sweet,2014-09-06,2,UCLA,,Memphis,W,1,2,2.0,0,logan-sweet-1
Avery Sweeting,2014-09-06,2,Georgia State,,New Mexico State,L,8,94,11.8,0,avery-sweeting-1
Ryan Switzer,2014-09-06,2,North Carolina,,San Diego State,W,6,62,10.3,0,ryan-switzer-1
Jack Tabb,2014-09-06,2,North Carolina,,San Diego State,W,1,5,5.0,0,jack-tabb-1
Jeremy Tabuyo,2014-09-06,2,Texas A&M,,Lamar,W,1,7,7.0,0,jeremy-tabuyo-1
Anthone Taylor,2014-09-06,2,Buffalo,@,Army,L,3,30,10.0,0,anthone-taylor-1
Jayme Taylor,2014-09-06,2,Northwestern,,Northern Illinois,L,1,5,5.0,0,jayme-taylor-1
Taywan Taylor,2014-09-06,2,Western Kentucky,@,Illinois,L,3,16,5.3,0,taywan-taylor-1
Trent Taylor,2014-09-06,2,Louisiana Tech,@,Louisiana,W,3,48,16.0,0,trent-taylor-2
Darius Terrell,2014-09-06,2,North Texas,,Southern Methodist,W,2,27,13.5,0,darius-terrell-1
Michael Thomas,2014-09-06,2,Ohio State,,Virginia Tech,L,6,98,16.3,1,michael-thomas-3
Michael Thomas,2014-09-06,2,Southern Mississippi,,Alcorn State,W,2,14,7.0,0,michael-thomas-6
D.J. Thompson,2014-09-06,2,Southern Mississippi,,Alcorn State,W,3,33,11.0,0,dj-thompson-1
Der'Rikk Thompson,2014-09-06,2,Southern Methodist,@,North Texas,L,6,74,12.3,0,derrikk-thompson-1
Jordan Thompson,2014-09-06,2,West Virginia,,Towson,W,5,52,10.4,1,jordan-thompson-2
Darius Tice,2014-09-06,2,South Florida,,Maryland,L,1,3,3.0,0,darius-tice-1
Jamir Tillman,2014-09-06,2,Navy,@,Temple,W,3,20,6.7,0,jamir-tillman-1
Ryan Timmons,2014-09-06,2,Kentucky,,Ohio,W,10,95,9.5,0,ryan-timmons-1
Eric Tomlinson,2014-09-06,2,Texas-El Paso,,Texas Tech,L,1,10,10.0,0,eric-tomlinson-1
Westlee Tonga,2014-09-06,2,Utah,,Fresno State,W,1,24,24.0,1,westlee-tonga-1
Keith Towbridge,2014-09-06,2,Louisville,,Murray State,W,2,14,7.0,0,keith-towbridge-1
Kylen Towner,2014-09-06,2,Western Kentucky,@,Illinois,L,1,1,1.0,0,kylen-towner-1
Mykel Traylor-Bennett,2014-09-06,2,Akron,@,Penn State,L,3,22,7.3,0,mykel-traylor-bennett-1
Laquon Treadwell,2014-09-06,2,Mississippi,@,Vanderbilt,W,4,31,7.8,0,laquon-treadwell-1
Bryce Treggs,2014-09-06,2,California,,Sacramento State,W,2,23,11.5,0,bryce-treggs-1
Markese Triplett,2014-09-06,2,Southern Mississippi,,Alcorn State,W,3,15,5.0,0,markese-triplett-1
A.J. Troup,2014-09-06,2,Michigan State,@,Oregon,L,1,19,19.0,0,aj-troup-1
Zach Trujillo,2014-09-06,2,Kansas State,@,Iowa State,W,1,32,32.0,0,zach-trujillo-1
John Tsimis,2014-09-06,2,Rutgers,,Howard,W,3,40,13.3,1,john-tsimis-1
Shane Tucker,2014-09-06,2,Middle Tennessee State,@,Minnesota,L,2,24,12.0,0,shane-tucker-1
Aregeros Turner,2014-09-06,2,Northern Illinois,@,Northwestern,W,1,26,26.0,0,aregeros-turner-1
Dennis Turner,2014-09-06,2,Florida International,,Wagner,W,2,10,5.0,0,dennis-turner-1
Jamal Turner,2014-09-06,2,Nebraska,,McNeese State,W,3,28,9.3,0,jamal-turner-1
Malik Turner,2014-09-06,2,Illinois,,Western Kentucky,W,6,56,9.3,0,malik-turner-1
Paul Turner,2014-09-06,2,Louisiana Tech,@,Louisiana,W,7,81,11.6,0,paul-turner-3
Andrew Turzilli,2014-09-06,2,Rutgers,,Howard,W,2,50,25.0,0,andrew-turzilli-1
Thomas Tyner,2014-09-06,2,Oregon,,Michigan State,W,2,7,3.5,0,thomas-tyner-1
Jordan Vaden,2014-09-06,2,Colorado State,@,Boise State,L,2,13,6.5,0,jordan-vaden-1
Marquez Valdes-Scantling,2014-09-06,2,North Carolina State,,Old Dominion,W,2,51,25.5,0,marquez-valdes-scantling-1
Matt Vandeberg,2014-09-06,2,Iowa,,Ball State,W,2,18,9.0,0,matt-vandeberg-1
Antonio Vaughan,2014-09-06,2,Old Dominion,@,North Carolina State,L,8,71,8.9,1,antonio-vaughan-1
Melvin Vaughn,2014-09-06,2,Old Dominion,@,North Carolina State,L,3,22,7.3,0,melvin-vaughn-1
Solomon Vault,2014-09-06,2,Northwestern,,Northern Illinois,L,1,4,4.0,0,solomon-vault-1
Teddy Veal,2014-09-06,2,Tulane,,Georgia Tech,L,2,19,9.5,0,teddy-veal-1
Justin Vele,2014-09-06,2,Hawaii,,Oregon State,L,2,5,2.5,0,justin-vele-1
Jordan Villamin,2014-09-06,2,Oregon State,@,Hawaii,W,1,8,8.0,0,jordan-villamin-1
Dan Vitale,2014-09-06,2,Northwestern,,Northern Illinois,L,4,50,12.5,0,dan-vitale-1
Clive Walford,2014-09-06,2,Miami (FL),,Florida A&M,W,2,31,15.5,0,clive-walford-1
Kenneth Walker,2014-09-06,2,UCLA,,Memphis,W,1,62,62.0,1,kenneth-walker-1
Shelby Walker,2014-09-06,2,Southern Methodist,@,North Texas,L,1,15,15.0,0,shelby-walker-1
Steven Walker,2014-09-06,2,Colorado State,@,Boise State,L,5,55,11.0,1,steven-walker-1
Zach Walker,2014-09-06,2,Georgia Southern,,Savannah State,W,1,29,29.0,0,zach-walker-2
Marteze Waller,2014-09-06,2,Fresno State,@,Utah,L,3,6,2.0,0,marteze-waller-1
Gus Walley,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,2,35,17.5,1,gus-walley-1
Greg Ward Jr.,2014-09-06,2,Houston,,Grambling State,W,2,19,9.5,1,greg-ward-jr-1
Terron Ward,2014-09-06,2,Oregon State,@,Hawaii,W,1,6,6.0,0,terron-ward-1
Troy Ware,2014-09-06,2,Boise State,,Colorado State,W,2,25,12.5,0,troy-ware-1
Jay Warren,2014-09-06,2,Florida Atlantic,@,Alabama,L,1,3,3.0,0,jay-warren-1
David Washington,2014-09-06,2,Old Dominion,@,North Carolina State,L,1,5,5.0,1,david-washington-4
Deandre Washington,2014-09-06,2,Texas Tech,@,Texas-El Paso,W,2,8,4.0,0,deandre-washington-1
Herb Waters,2014-09-06,2,Miami (FL),,Florida A&M,W,3,42,14.0,0,herb-waters-1
Deon Watson,2014-09-06,2,Idaho,@,Louisiana-Monroe,L,7,98,14.0,1,deon-watson-1
Greg Watson,2014-09-06,2,Fresno State,@,Utah,L,3,62,20.7,2,greg-watson-1
Tyler Weese,2014-09-06,2,Utah State,,Idaho State,W,1,4,4.0,0,tyler-weese-1
Hayden Weichers,2014-09-06,2,Utah State,,Idaho State,W,1,0,0.0,0,hayden-weichers-1
Alex Welch,2014-09-06,2,Miami (OH),,Eastern Kentucky,L,2,23,11.5,0,alex-welch-1
Deonte Welch,2014-09-06,2,South Florida,,Maryland,L,4,43,10.8,0,deonte-welch-1
Ellijah Wellman,2014-09-06,2,West Virginia,,Towson,W,1,-2,-2.0,0,ellijah-wellman-1
Jarvis West,2014-09-06,2,Iowa State,,Kansas State,L,8,75,9.4,1,jarvis-west-1
Jordan Westerkamp,2014-09-06,2,Nebraska,,McNeese State,W,4,61,15.3,1,jordan-westerkamp-1
Cory White,2014-09-06,2,Florida International,,Wagner,W,1,1,1.0,1,cory-white-1
Darius White,2014-09-06,2,Missouri,@,Toledo,W,5,69,13.8,1,darius-white-1
James White,2014-09-06,2,Texas A&M,,Lamar,W,1,7,7.0,0,james-white-5
Kelvin White,2014-09-06,1,Army,,Buffalo,W,3,15,5.0,0,kelvin-white-2
Kevin White,2014-09-06,2,West Virginia,,Towson,W,10,101,10.1,0,kevin-white-6
Kris White,2014-09-06,2,Kent State,,South Alabama,L,1,8,8.0,0,kris-white-1
Reece White,2014-09-06,2,New Mexico,,Arizona State,L,1,13,13.0,0,reece-white-1
Lucky Whitehead,2014-09-06,2,Florida Atlantic,@,Alabama,L,6,42,7.0,0,lucky-whitehead-1
Keith Whitely,2014-09-06,2,Nevada-Las Vegas,,Northern Colorado,W,1,8,8.0,0,keith-whitely-2
Kermit Whitfield,2014-09-06,2,Florida State,,Citadel,W,1,7,7.0,0,kermit-whitfield-1
Shaun Wick,2014-09-06,2,Wyoming,,Air Force,W,1,8,8.0,0,shaun-wick-1
Kishon Wilcher,2014-09-06,2,Toledo,,Missouri,L,2,32,16.0,0,kishon-wilcher-1
Brandon Wilds,2014-09-06,2,South Carolina,,East Carolina,W,1,9,9.0,0,brandon-wilds-1
Craig Wilkins,2014-09-06,2,Marshall,,Rhode Island,W,3,36,12.0,0,craig-wilkins-1
Jordan Wilkins,2014-09-06,2,Mississippi,@,Vanderbilt,W,1,6,6.0,0,jordan-wilkins-1
Courtney Williams,2014-09-06,2,Central Michigan,@,Purdue,W,1,15,15.0,0,courtney-williams-2
D'Haquille Williams,2014-09-06,2,Auburn,,San Jose State,W,4,60,15.0,0,dhaquille-williams-1
David Williams,2014-09-06,2,South Carolina,,East Carolina,W,1,6,6.0,0,david-williams-5
Delton Williams,2014-09-06,2,Michigan State,@,Oregon,L,1,10,10.0,0,delton-williams-1
Jalen Williams,2014-09-06,2,Massachusetts,,Colorado,L,3,35,11.7,0,jalen-williams-3
Jamaal Williams,2014-09-06,2,Brigham Young,@,Texas,W,1,12,12.0,0,jamaal-williams-1
Jimmy Williams,2014-09-06,2,East Carolina,@,South Carolina,L,1,17,17.0,0,jimmy-williams-9
Jonathan Williams,2014-09-06,2,Wake Forest,,Gardner-Webb,W,1,6,6.0,0,jonathan-williams-4
Jordan Williams,2014-09-06,2,Ball State,@,Iowa,L,2,18,9.0,0,jordan-williams-3
Karlos Williams,2014-09-06,2,Florida State,,Citadel,W,2,15,7.5,0,karlos-williams-1
Kasen Williams,2014-09-06,2,Washington,,Eastern Washington,W,1,19,19.0,0,kasen-williams-1
Kellen Williams,2014-09-06,2,Vanderbilt,,Mississippi,L,1,5,5.0,0,kellen-williams-1
Maxx Williams,2014-09-06,2,Minnesota,,Middle Tennessee State,W,1,27,27.0,1,maxx-williams-1
Mike Williams,2014-09-06,2,Clemson,,South Carolina State,W,4,83,20.8,0,mike-williams-17
Rokeem Williams,2014-09-06,2,Miami (OH),,Eastern Kentucky,L,6,105,17.5,0,rokeem-williams-1
T.V. Williams,2014-09-06,2,Kentucky,,Ohio,W,1,4,4.0,0,tv-williams-1
Tyler Williams,2014-09-06,2,Akron,@,Penn State,L,1,10,10.0,0,tyler-williams-1
Shane Williams-Rhodes,2014-09-06,2,Boise State,,Colorado State,W,4,63,15.8,0,shane-williams-rhodes-1
Derrick Willies,2014-09-06,2,Iowa,,Ball State,W,2,19,9.5,1,derrick-willies-1
Ron Willoughby,2014-09-06,2,Buffalo,@,Army,L,5,55,11.0,0,ron-willoughby-1
De'Runnya Wilson,2014-09-06,2,Mississippi State,,Alabama-Birmingham,W,2,19,9.5,1,derunnya-wilson-1
Dontre Wilson,2014-09-06,2,Ohio State,,Virginia Tech,L,1,40,40.0,0,dontre-wilson-1
Hansel Wilson,2014-09-06,2,San Jose State,@,Auburn,L,1,5,5.0,0,hansel-wilson-1
Jamal Wilson,2014-09-06,2,Massachusetts,,Colorado,L,2,9,4.5,0,jamal-wilson-3
Jeffery Wilson,2014-09-06,2,North Texas,,Southern Methodist,W,1,5,5.0,0,jeffery-wilson-2
Jesus Wilson,2014-09-06,2,Florida State,,Citadel,W,3,35,11.7,1,jesus-wilson-1
Shaun Wilson,2014-09-06,2,Duke,@,Troy,W,1,8,8.0,0,shaun-wilson-1
Aaron Wimberly,2014-09-06,2,Iowa State,,Kansas State,L,5,49,9.8,0,aaron-wimberly-1
Tyler Winston,2014-09-06,2,San Jose State,@,Auburn,L,5,50,10.0,0,tyler-winston-1
Ethan Wolf,2014-09-06,2,Tennessee,,Arkansas State,W,5,20,4.0,0,ethan-wolf-1
Storm Woods,2014-09-06,2,Oregon State,@,Hawaii,W,4,41,10.3,0,storm-woods-1
Danny Woodson Jr.,2014-09-06,1,South Alabama,@,Kent State,W,3,26,8.7,0,danny-woodson-jr-1
Cam Worthy,2014-09-06,2,East Carolina,@,South Carolina,L,3,46,15.3,1,cam-worthy-1
Chandler Worthy,2014-09-06,2,Troy,,Duke,L,4,23,5.8,0,chandler-worthy-1
C.J. Worton,2014-09-06,2,Florida,,Eastern Michigan,W,1,8,8.0,0,cj-worton-1
Remound Wright,2014-09-06,2,Stanford,,Southern California,L,1,21,21.0,0,remound-wright-1
Deangelo Yancey,2014-09-06,2,Purdue,,Central Michigan,L,1,9,9.0,0,deangelo-yancey-1
T.J. Yeldon,2014-09-06,2,Alabama,,Florida Atlantic,W,1,18,18.0,0,tj-yeldon-1
K.J. Young,2014-09-06,2,Oklahoma,@,Tulsa,W,3,18,6.0,0,kj-young-1
Pierre Youngblood-Ary,2014-09-06,2,Northwestern,,Northern Illinois,L,2,59,29.5,1,pierre-youngblood-ary-1
Ryan Yurachek,2014-09-06,2,Marshall,,Rhode Island,W,1,6,6.0,0,ryan-yurachek-1
Alex Zmolik,2014-09-06,2,Toledo,,Missouri,L,1,20,20.0,0,alex-zmolik-1
Markeith Ambles,2014-09-11,3,Houston,@,Brigham Young,L,3,32,10.7,0,markeith-ambles-2
Demarcus Ayers,2014-09-11,3,Houston,@,Brigham Young,L,1,14,14.0,0,demarcus-ayers-1
Wayne Beadle,2014-09-11,3,Houston,@,Brigham Young,L,1,9,9.0,0,wayne-beadle-1
Devon Blackmon,2014-09-11,3,Brigham Young,,Houston,W,1,1,1.0,0,devon-blackmon-1
Carl Caldwell,2014-09-11,3,North Texas,,Louisiana Tech,L,3,40,13.3,0,carl-caldwell-1
