Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Eric Weddle,2005-09-02,1,Utah,,Arizona,W,eric-weddle-1,1.0,24.0,1.0,1.0
Michael Adams,2005-09-03,1,Louisiana,@,Texas,L,michael-adams-3,1.0,11.0,0.0,1.0
Zachary Baker,2005-09-03,1,East Carolina,,Duke,W,zachary-baker-1,2.0,0.0,0.0,2.0
Corey Barnes,2005-09-03,1,Rutgers,@,Illinois,L,corey-barnes-1,1.0,0.0,0.0,1.0
Tra Battle,2005-09-03,1,Georgia,,Boise State,W,tra-battle-1,1.0,17.0,0.0,1.0
Anthony Belmonte,2005-09-03,1,Western Michigan,@,Virginia,L,anthony-belmonte-1,1.0,10.0,0.0,1.0
Jason Berryman,2005-09-03,1,Iowa State,,Illinois State,W,jason-berryman-1,1.0,4.0,0.0,2.0
Jacob Biles,2005-09-03,1,Navy,N,Maryland,L,jacob-biles-1,1.0,0.0,0.0,1.0
J.J. Billingsley,2005-09-03,1,Colorado,,Colorado State,W,jj-billingsley-1,1.0,0.0,0.0,1.0
Darnell Bing,2005-09-03,1,Southern California,@,Hawaii,W,darnell-bing-1,1.0,65.0,1.0,1.0
Greg Blue,2005-09-03,1,Georgia,,Boise State,W,greg-blue-1,1.0,0.0,0.0,1.0
Keyonvis Bouie,2005-09-03,1,Florida International,@,Kansas State,L,keyonvis-bouie-1,1.0,0.0,0.0,2.0
Vernell Brown,2005-09-03,1,Florida,,Wyoming,W,vernell-brown-1,1.0,0.0,0.0,2.0
Gerett Burl,2005-09-03,1,Colorado,,Colorado State,W,gerett-burl-1,1.0,14.0,0.0,1.0
Adam Carper,2005-09-03,1,Iowa State,,Illinois State,W,adam-carper-1,1.0,0.0,0.0,1.0
Michael Coe,2005-09-03,1,Arkansas,,Missouri State,W,michael-coe-1,1.0,16.0,0.0,1.0
Drew Coleman,2005-09-03,1,Texas Christian,@,Oklahoma,W,drew-coleman-1,1.0,15.0,0.0,3.0
Quinton Culberson,2005-09-03,1,Mississippi State,,Murray State,W,quinton-culberson-1,1.0,0.0,0.0,1.0
Akarika Dawn,2005-09-03,1,Colorado,,Colorado State,W,akarika-dawn-1,1.0,5.0,0.0,1.0
Derrick Doggett,2005-09-03,1,Oregon State,,Portland State,W,derrick-doggett-1,1.0,0.0,0.0,1.0
Dannell Ellerbe,2005-09-03,1,Georgia,,Boise State,W,dannell-ellerbe-1,1.0,9.0,0.0,1.0
Johnny Faulk,2005-09-03,1,Troy,,Cal Poly,W,johnny-faulk-1,1.0,2.0,0.0,1.0
Josh Ferguson,2005-09-03,1,Texas-El Paso,@,New Mexico State,W,josh-ferguson-2,1.0,19.0,0.0,2.0
Sergio Gilliam,2005-09-03,1,Clemson,,Texas A&M,W,sergio-gilliam-1,1.0,37.0,0.0,1.0
Ron Girault,2005-09-03,1,Rutgers,@,Illinois,L,ron-girault-1,1.0,41.0,0.0,1.0
Michael Grant,2005-09-03,1,Arkansas,,Missouri State,W,michael-grant-1,1.0,0.0,0.0,2.0
Kamichael Hall,2005-09-03,1,Georgia Tech,@,Auburn,W,kamichael-hall-1,1.0,8.0,0.0,1.0
Jamey Harper,2005-09-03,1,Southern Methodist,,Baylor,L,jamey-harper-1,1.0,34.0,0.0,1.0
Chris Harrell,2005-09-03,1,Penn State,,South Florida,W,chris-harrell-1,1.0,16.0,0.0,3.0
Justin Harrell,2005-09-03,1,Tennessee,,Alabama-Birmingham,W,justin-harrell-1,1.0,29.0,0.0,1.0
Dedrick Harrington,2005-09-03,1,Missouri,,Arkansas State,W,dedrick-harrington-1,1.0,0.0,0.0,1.0
Spencer Havner,2005-09-03,1,UCLA,@,San Diego State,W,spencer-havner-1,1.0,27.0,0.0,1.0
Lamar Herron,2005-09-03,1,Oregon State,,Portland State,W,lamar-herron-1,1.0,12.0,0.0,2.0
Thomas Howard,2005-09-03,1,Texas-El Paso,@,New Mexico State,W,thomas-howard-2,1.0,20.0,0.0,3.0
Darrell Hunter,2005-09-03,1,Miami (OH),@,Ohio State,L,darrell-hunter-1,1.0,0.0,0.0,1.0
Clint Ingram,2005-09-03,1,Oklahoma,,Texas Christian,L,clint-ingram-1,1.0,23.0,0.0,2.0
Tyrell Johnson,2005-09-03,1,Arkansas State,@,Missouri,L,tyrell-johnson-1,1.0,20.0,0.0,1.0
Miles Kochevar,2005-09-03,1,Colorado State,@,Colorado,L,miles-kochevar-1,1.0,33.0,0.0,2.0
Dawan Landry,2005-09-03,1,Georgia Tech,@,Auburn,W,dawan-landry-1,1.0,12.0,0.0,1.0
D.D. Lee,2005-09-03,1,Southern Methodist,,Baylor,L,dd-lee-1,1.0,7.0,0.0,1.0
Ulisese Liua,2005-09-03,1,San Jose State,,Eastern Washington,W,ulisese-liua-1,1.0,6.0,1.0,1.0
Nate Lyles,2005-09-03,1,Virginia,,Western Michigan,W,nate-lyles-1,1.0,0.0,0.0,1.0
Terrill Mayberry,2005-09-03,1,Bowling Green State,@,Wisconsin,L,terrill-mayberry-1,1.0,0.0,0.0,1.0
Jason McQuay,2005-09-03,1,Texas-El Paso,@,New Mexico State,W,jason-mcquay-1,1.0,4.0,0.0,1.0
Michael Norris,2005-09-03,1,UCLA,@,San Diego State,W,michael-norris-1,1.0,11.0,0.0,1.0
Pierre Parker,2005-09-03,1,East Carolina,,Duke,W,pierre-parker-1,1.0,1.0,0.0,4.0
Kenny Patton,2005-09-03,1,Hawaii,,Southern California,L,kenny-patton-1,1.0,0.0,0.0,1.0
Troy Pindell,2005-09-03,1,Florida Atlantic,@,Kansas,L,troy-pindell-1,1.0,19.0,0.0,1.0
Montavis Pitts,2005-09-03,1,Auburn,,Georgia Tech,L,montavis-pitts-1,1.0,0.0,0.0,1.0
Maurice Porter,2005-09-03,1,Kansas State,,Florida International,W,maurice-porter-1,1.0,0.0,0.0,2.0
Brandon Register,2005-09-03,1,Alabama-Birmingham,@,Tennessee,L,brandon-register-1,2.0,0.0,0.0,2.0
Darrelle Revis,2005-09-03,1,Pittsburgh,,Notre Dame,L,darrelle-revis-1,1.0,3.0,0.0,3.0
Bradley Robinson,2005-09-03,1,Middle Tennessee State,@,Alabama,L,bradley-robinson-1,1.0,0.0,0.0,2.0
Aaron Ross,2005-09-03,1,Texas,,Louisiana,W,aaron-ross-1,1.0,4.0,0.0,2.0
Levonne Rowan,2005-09-03,1,Wisconsin,,Bowling Green State,W,levonne-rowan-1,1.0,0.0,0.0,3.0
Bo Ruud,2005-09-03,1,Nebraska,,Maine,W,bo-ruud-1,1.0,27.0,1.0,2.0
Kevin Sanders,2005-09-03,1,Alabama-Birmingham,@,Tennessee,L,kevin-sanders-1,1.0,2.0,0.0,1.0
Lorenzo Sims,2005-09-03,1,Colorado,,Colorado State,W,lorenzo-sims-1,1.0,2.0,0.0,3.0
Quincy Skinner,2005-09-03,1,Florida Atlantic,@,Kansas,L,quincy-skinner-1,1.0,0.0,0.0,2.0
Eric Smith,2005-09-03,1,Michigan State,,Kent State,W,eric-smith-2,1.0,16.0,0.0,2.0
Greg Sudderth,2005-09-03,1,Navy,N,Maryland,L,greg-sudderth-1,1.0,16.0,0.0,1.0
Frederic Tarver,2005-09-03,1,Northwestern,,Ohio,W,frederic-tarver-1,1.0,3.0,0.0,3.0
Christian Varner,2005-09-03,1,Maryland,N,Navy,W,christian-varner-1,1.0,0.0,0.0,1.0
Philip Wheeler,2005-09-03,1,Georgia Tech,@,Auburn,W,philip-wheeler-1,1.0,8.0,0.0,2.0
Donte Whitner,2005-09-03,1,Ohio State,,Miami (OH),W,donte-whitner-1,1.0,26.0,1.0,1.0
Gerris Wilkinson,2005-09-03,1,Georgia Tech,@,Auburn,W,gerris-wilkinson-1,1.0,33.0,0.0,1.0
Trae Williams,2005-09-03,1,South Florida,@,Penn State,L,trae-williams-1,1.0,8.0,0.0,1.0
C.J. Wilson,2005-09-03,1,Western Michigan,@,Virginia,L,cj-wilson-3,1.0,55.0,1.0,1.0
T.J. Wright,2005-09-03,1,Ohio,@,Northwestern,L,tj-wright-1,1.0,0.0,0.0,1.0
Usama Young,2005-09-03,1,Kent State,@,Michigan State,L,usama-young-1,1.0,0.0,0.0,1.0
Tom Zbikowski,2005-09-03,1,Notre Dame,@,Pittsburgh,W,tom-zbikowski-1,1.0,0.0,0.0,2.0
Tanard Jackson,2005-09-04,1,Syracuse,,West Virginia,L,tanard-jackson-1,1.0,0.0,0.0,1.0
Anthony Mims,2005-09-04,1,West Virginia,@,Syracuse,W,anthony-mims-1,1.0,0.0,0.0,1.0
Aaron Rouse,2005-09-04,1,Virginia Tech,@,North Carolina State,W,aaron-rouse-1,2.0,18.0,0.0,4.0
Eric Wicks,2005-09-04,1,West Virginia,@,Syracuse,W,eric-wicks-1,1.0,31.0,1.0,
Gabriel Fulbright,2005-09-05,1,New Mexico,,Nevada-Las Vegas,W,gabriel-fulbright-1,1.0,0.0,0.0,1.0
Kyler Hall,2005-09-05,1,Florida State,,Miami (FL),W,kyler-hall-1,1.0,25.0,0.0,1.0
Marcus Maxey,2005-09-05,1,Miami (FL),@,Florida State,L,marcus-maxey-1,1.0,0.0,0.0,2.0
Trumaine McBride,2005-09-05,1,Mississippi,@,Memphis,W,trumaine-mcbride-1,1.0,30.0,0.0,2.0
Brandon McDonald,2005-09-05,1,Memphis,,Mississippi,L,brandon-mcdonald-1,1.0,0.0,0.0,3.0
Garry Pack,2005-09-05,1,Mississippi,@,Memphis,W,garry-pack-1,1.0,35.0,0.0,1.0
Ernie Sims,2005-09-05,1,Florida State,,Miami (FL),W,ernie-sims-1,1.0,0.0,0.0,1.0
Rod Smith,2005-09-05,1,Memphis,,Mississippi,L,rod-smith-1,1.0,7.0,0.0,1.0
Dion Byrum,2005-09-09,2,Ohio,,Pittsburgh,W,dion-byrum-1,2.0,123.0,2.0,3.0
Eric Frampton,2005-09-09,2,Washington State,@,Nevada,W,eric-frampton-1,1.0,36.0,1.0,1.0
Todd Koenig,2005-09-09,2,Ohio,,Pittsburgh,W,todd-koenig-1,1.0,0.0,0.0,1.0
Ben Alexander,2005-09-10,2,Idaho,@,Nevada-Las Vegas,L,ben-alexander-1,1.0,38.0,0.0,1.0
Josh Alexander,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,josh-alexander-1,1.0,0.0,0.0,1.0
Paul Anderson,2005-09-10,2,Boston College,,Army,W,paul-anderson-1,1.0,15.0,0.0,1.0
Tra Battle,2005-09-10,2,Georgia,,South Carolina,W,tra-battle-1,1.0,26.0,0.0,1.0
Darrius Battles,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,darrius-battles-1,1.0,54.0,0.0,2.0
Stewart Bradley,2005-09-10,2,Nebraska,,Wake Forest,W,stewart-bradley-1,1.0,43.0,1.0,1.0
Eric Brock,2005-09-10,2,Auburn,,Mississippi State,W,eric-brock-1,1.0,11.0,0.0,1.0
Benjamin Burney,2005-09-10,2,Colorado,,New Mexico State,W,benjamin-burney-1,1.0,16.0,0.0,0.0
Joey Card,2005-09-10,2,Miami (OH),,Central Michigan,L,joey-card-1,1.0,0.0,0.0,2.0
Michael Coe,2005-09-10,2,Arkansas,,Vanderbilt,L,michael-coe-1,1.0,0.0,0.0,3.0
Marquice Cole,2005-09-10,2,Northwestern,,Northern Illinois,W,marquice-cole-1,1.0,23.0,0.0,2.0
Dominique Cosper,2005-09-10,2,Alabama-Birmingham,@,Troy,W,dominique-cosper-1,1.0,1.0,0.0,1.0
Steve Craver,2005-09-10,2,Tulsa,@,Oklahoma,L,steve-craver-1,1.0,29.0,0.0,1.0
Tyrone Culver,2005-09-10,1,Fresno State,,Weber State,W,tyrone-culver-1,1.0,4.0,0.0,1.0
Dennis Davis,2005-09-10,2,Georgia Tech,,North Carolina,W,dennis-davis-1,1.0,33.0,0.0,1.0
Louis Delmas,2005-09-10,2,Western Michigan,@,Toledo,L,louis-delmas-1,1.0,0.0,0.0,2.0
Barry Drakeford,2005-09-10,2,Kent State,,Southeast Missouri State,W,barry-drakeford-1,1.0,0.0,0.0,1.0
Jeffrey Dukes,2005-09-10,2,Alabama,,Southern Mississippi,W,jeffrey-dukes-1,1.0,0.0,0.0,1.0
Will Evans,2005-09-10,2,Alabama-Birmingham,@,Troy,W,will-evans-1,1.0,0.0,0.0,1.0
Kenneth Fontenette,2005-09-10,2,Houston,,Sam Houston State,W,kenneth-fontenette-1,1.0,15.0,0.0,1.0
Gabriel Fulbright,2005-09-10,2,New Mexico,@,Missouri,W,gabriel-fulbright-1,2.0,21.0,0.0,2.0
Dustin Gabriel,2005-09-10,2,Brigham Young,,Eastern Illinois,W,dustin-gabriel-1,1.0,12.0,0.0,1.0
Travis Garcia,2005-09-10,2,Colorado State,@,Minnesota,L,travis-garcia-1,1.0,0.0,0.0,1.0
Josh Gattis,2005-09-10,2,Wake Forest,@,Nebraska,L,josh-gattis-1,1.0,41.0,0.0,3.0
Bobby Giannini,2005-09-10,2,Air Force,,San Diego State,W,bobby-giannini-1,1.0,35.0,0.0,1.0
Aaron Gipson,2005-09-10,2,Oregon,,Montana,W,aaron-gipson-1,1.0,0.0,0.0,1.0
Ernest Gordon,2005-09-10,2,Nevada-Las Vegas,,Idaho,W,ernest-gordon-1,1.0,0.0,0.0,2.0
Jamey Harper,2005-09-10,2,Southern Methodist,,Texas Christian,W,jamey-harper-1,2.0,16.0,0.0,2.0
Darin Harris,2005-09-10,2,Washington,,California,L,darin-harris-1,1.0,0.0,0.0,1.0
Lionel Harris,2005-09-10,2,Colorado,,New Mexico State,W,lionel-harris-1,1.0,0.0,0.0,
A.J. Hawk,2005-09-10,2,Ohio State,,Texas,L,aj-hawk-1,1.0,24.0,0.0,1.0
Lamarcus Hicks,2005-09-10,2,Iowa State,,Iowa,W,lamarcus-hicks-1,1.0,28.0,1.0,2.0
Tye Hill,2005-09-10,2,Clemson,@,Maryland,W,tye-hill-1,1.0,4.0,0.0,1.0
Maurice Holman,2005-09-10,1,North Texas,@,Middle Tennessee State,W,maurice-holman-1,1.0,99.0,1.0,1.0
Daymeion Hughes,2005-09-10,2,California,@,Washington,W,daymeion-hughes-1,1.0,41.0,1.0,3.0
Clint Ingram,2005-09-10,2,Oklahoma,,Tulsa,W,clint-ingram-1,1.0,48.0,1.0,1.0
Kyle Jackson,2005-09-10,2,Florida,,Louisiana Tech,W,kyle-jackson-1,1.0,0.0,0.0,1.0
Jonathan Joseph,2005-09-10,2,South Carolina,@,Georgia,L,jonathan-joseph-1,1.0,42.0,1.0,1.0
Orlandus King,2005-09-10,2,Alabama-Birmingham,@,Troy,W,orlandus-king-1,1.0,0.0,0.0,1.0
Dawan Landry,2005-09-10,2,Georgia Tech,,North Carolina,W,dawan-landry-1,1.0,0.0,0.0,1.0
Jamal Lewis,2005-09-10,2,Georgia Tech,,North Carolina,W,jamal-lewis-1,1.0,9.0,0.0,2.0
Trey Lewis,2005-09-10,2,Ball State,,Bowling Green State,L,trey-lewis-1,1.0,0.0,0.0,1.0
Calvin Lowry,2005-09-10,2,Penn State,,Cincinnati,W,calvin-lowry-1,1.0,0.0,0.0,1.0
Todd McCullough,2005-09-10,2,Florida,,Louisiana Tech,W,todd-mccullough-1,1.0,3.0,0.0,1.0
Corey McKeon,2005-09-10,2,Nebraska,,Wake Forest,W,corey-mckeon-1,1.0,38.0,1.0,2.0
Justin McKinney,2005-09-10,2,Kansas State,@,Marshall,W,justin-mckinney-1,2.0,4.0,0.0,3.0
Gerald McRath,2005-09-10,1,Southern Mississippi,@,Alabama,L,gerald-mcrath-1,1.0,32.0,1.0,2.0
Larry McSwain,2005-09-10,2,Alabama-Birmingham,@,Troy,W,larry-mcswain-1,1.0,23.0,1.0,1.0
Derek Mendoza,2005-09-10,1,North Texas,@,Middle Tennessee State,W,derek-mendoza-1,1.0,0.0,0.0,1.0
Roland Minor,2005-09-10,2,Virginia Tech,@,Duke,W,roland-minor-1,1.0,23.0,1.0,2.0
Shomari Moore,2005-09-10,2,Kentucky,,Idaho State,W,shomari-moore-1,1.0,6.0,0.0,1.0
Derico Murray,2005-09-10,2,Kent State,,Southeast Missouri State,W,derico-murray-1,1.0,7.0,0.0,1.0
Haruki Nakamura,2005-09-10,2,Cincinnati,@,Penn State,L,haruki-nakamura-1,1.0,0.0,0.0,1.0
Alvin Nnabuife,2005-09-10,2,Southern Methodist,,Texas Christian,W,alvin-nnabuife-1,1.0,26.0,0.0,2.0
Jeff Noechel,2005-09-10,2,West Virginia,,Wofford,W,jeff-noechel-1,1.0,3.0,0.0,1.0
Paul Oliver,2005-09-10,2,Georgia,,South Carolina,W,paul-oliver-1,1.0,1.0,0.0,2.0
Moses Osemwegie,2005-09-10,2,Vanderbilt,@,Arkansas,W,moses-osemwegie-1,1.0,9.0,0.0,1.0
Steve Paris,2005-09-10,2,Iowa State,,Iowa,W,steve-paris-1,1.0,18.0,0.0,1.0
Deaudre Perry,2005-09-10,2,Bowling Green State,@,Ball State,W,deaudre-perry-1,1.0,0.0,0.0,1.0
Geremy Rodamer,2005-09-10,2,Marshall,,Kansas State,L,geremy-rodamer-1,1.0,45.0,0.0,2.0
Roderick Rogers,2005-09-10,2,Wisconsin,,Temple,W,roderick-rogers-1,1.0,7.0,0.0,
Anthony Rouzier,2005-09-10,2,Connecticut,,Liberty,W,anthony-rouzier-1,1.0,0.0,0.0,1.0
Nate Salley,2005-09-10,2,Ohio State,,Texas,L,nate-salley-1,1.0,0.0,0.0,1.0
Nick Sanchez,2005-09-10,1,Stanford,@,Navy,W,nick-sanchez-1,1.0,11.0,0.0,1.0
Adam Shada,2005-09-10,2,Iowa,@,Iowa State,L,adam-shada-1,1.0,9.0,0.0,1.0
Mike Sherels,2005-09-10,2,Minnesota,,Colorado State,W,mike-sherels-1,1.0,31.0,0.0,1.0
Anthony Smith,2005-09-10,2,Syracuse,,Buffalo,W,anthony-smith-1,2.0,0.0,0.0,2.0
Antonio Smith,2005-09-10,2,Bowling Green State,@,Ball State,W,antonio-smith-2,1.0,47.0,1.0,1.0
Bo Smith,2005-09-10,2,Kentucky,,Idaho State,W,bo-smith-1,1.0,31.0,0.0,1.0
Julius Stinson,2005-09-10,2,Wyoming,,Louisiana-Monroe,W,julius-stinson-1,2.0,2.0,0.0,2.0
John Talley,2005-09-10,2,Duke,,Virginia Tech,L,john-talley-1,1.0,0.0,0.0,3.0
Carlos Thomas,2005-09-10,2,South Carolina,@,Georgia,L,carlos-thomas-1,1.0,0.0,0.0,
Blake Tiedtke,2005-09-10,2,Nebraska,,Wake Forest,W,blake-tiedtke-1,1.0,28.0,0.0,1.0
James Todd,2005-09-10,2,Baylor,,Samford,W,james-todd-1,1.0,0.0,0.0,1.0
Dejuan Tribble,2005-09-10,2,Boston College,,Army,W,dejuan-tribble-1,1.0,0.0,0.0,2.0
Udeme Udofia,2005-09-10,1,Stanford,@,Navy,W,udeme-udofia-1,1.0,4.0,0.0,1.0
Christopher Vedder,2005-09-10,2,San Jose State,@,Illinois,L,christopher-vedder-1,1.0,0.0,0.0,1.0
Pat Watkins,2005-09-10,2,Florida State,,Citadel,W,pat-watkins-1,1.0,11.0,0.0,1.0
Ashton Watson,2005-09-10,2,Michigan State,,Hawaii,W,ashton-watson-1,1.0,0.0,0.0,1.0
Aaron Weathers,2005-09-10,1,North Texas,@,Middle Tennessee State,W,aaron-weathers-1,1.0,16.0,0.0,1.0
Eric Weddle,2005-09-10,2,Utah,,Utah State,W,eric-weddle-1,1.0,0.0,0.0,1.0
Jack Williams,2005-09-10,2,Kent State,,Southeast Missouri State,W,jack-williams-1,1.0,0.0,0.0,3.0
Roger Williams,2005-09-10,2,Kentucky,,Idaho State,W,roger-williams-2,1.0,16.0,0.0,1.0
Shelton Williams,2005-09-10,2,Louisiana-Monroe,@,Wyoming,L,shelton-williams-1,1.0,0.0,0.0,1.0
Remond Willis,2005-09-10,2,Illinois,,San Jose State,W,remond-willis-1,1.0,27.0,0.0,
C.J. Wilson,2005-09-10,2,Baylor,,Samford,W,cj-wilson-2,1.0,16.0,0.0,4.0
Rodney Woods,2005-09-10,2,Oregon,,Montana,W,rodney-woods-1,1.0,2.0,0.0,1.0
Wesley Woodyard,2005-09-10,2,Kentucky,,Idaho State,W,wesley-woodyard-1,1.0,0.0,0.0,2.0
Tom Zbikowski,2005-09-10,2,Notre Dame,@,Michigan,W,tom-zbikowski-1,1.0,27.0,0.0,2.0
Alan Zemaitis,2005-09-10,2,Penn State,,Cincinnati,W,alan-zemaitis-1,1.0,0.0,0.0,2.0
Marvin White,2005-09-15,3,Texas Christian,,Utah,W,marvin-white-1,1.0,12.0,0.0,1.0
Quintin Demps,2005-09-16,2,Texas-El Paso,,Houston,W,quintin-demps-1,2.0,7.0,0.0,3.0
Joe Fleskoski,2005-09-16,2,Texas-El Paso,,Houston,W,joe-fleskoski-1,1.0,28.0,0.0,2.0
Jeremy Jones,2005-09-16,2,Texas-El Paso,,Houston,W,jeremy-jones-2,1.0,9.0,0.0,1.0
Alex Obomese,2005-09-16,2,Texas-El Paso,,Houston,W,alex-obomese-1,1.0,0.0,0.0,1.0
Rocky Schwartz,2005-09-16,3,Houston,@,Texas-El Paso,L,rocky-schwartz-1,1.0,4.0,0.0,1.0
Ricky Wilson,2005-09-16,3,Houston,@,Texas-El Paso,L,ricky-wilson-1,1.0,13.0,0.0,3.0
SirDarean Adams,2005-09-17,3,Michigan State,@,Notre Dame,W,sirdarean-adams-1,1.0,30.0,1.0,1.0
Xavier Adibi,2005-09-17,3,Virginia Tech,,Ohio,W,xavier-adibi-1,1.0,25.0,0.0,1.0
Theo Baines,2005-09-17,3,Kansas,,Louisiana Tech,W,theo-baines-1,1.0,17.0,0.0,2.0
Donny Baker,2005-09-17,3,San Diego State,@,Ohio State,L,donny-baker-1,1.0,-3.0,0.0,2.0
Trumaine Banks,2005-09-17,3,Minnesota,,Florida Atlantic,W,trumaine-banks-1,1.0,0.0,0.0,2.0
Brett Bell,2005-09-17,3,Wisconsin,@,North Carolina,W,brett-bell-1,1.0,0.0,0.0,1.0
Alton Bryant,2005-09-17,2,Louisiana Tech,@,Kansas,L,alton-bryant-1,1.0,19.0,0.0,1.0
Josh Burris,2005-09-17,3,Tulsa,@,North Texas,W,josh-burris-1,1.0,4.0,0.0,1.0
Caleb Campbell,2005-09-17,2,Army,,Baylor,L,caleb-campbell-1,1.0,11.0,0.0,1.0
Marquis Carpenter,2005-09-17,2,Texas A&M,,Southern Methodist,W,marquis-carpenter-1,2.0,45.0,0.0,3.0
Eric Carrie,2005-09-17,3,New Mexico State,@,New Mexico,L,eric-carrie-1,1.0,0.0,0.0,1.0
Simeon Castille,2005-09-17,3,Alabama,@,South Carolina,W,simeon-castille-1,1.0,0.0,0.0,3.0
Trevis Coley,2005-09-17,2,Southern Mississippi,,McNeese State,W,trevis-coley-1,1.0,19.0,0.0,1.0
Dowayne Davis,2005-09-17,3,Syracuse,,Virginia,L,dowayne-davis-1,1.0,37.0,0.0,1.0
Rob Davis,2005-09-17,2,Army,,Baylor,L,rob-davis-1,1.0,18.0,0.0,1.0
Dustin Duclo,2005-09-17,3,Western Michigan,,Southern Illinois,W,dustin-duclo-1,2.0,8.0,0.0,2.0
D.J. Dykes,2005-09-17,3,Idaho,@,Washington,L,dj-dykes-1,1.0,0.0,0.0,
John Eubanks,2005-09-17,2,Southern Mississippi,,McNeese State,W,john-eubanks-1,1.0,1.0,0.0,1.0
Johnny Felders,2005-09-17,3,Louisiana,,Northwestern State,W,johnny-felders-1,1.0,0.0,0.0,1.0
Jason Flowers,2005-09-17,3,Toledo,@,Temple,W,jason-flowers-1,1.0,0.0,0.0,1.0
Thomas Flowers,2005-09-17,3,Georgia,,Louisiana-Monroe,W,thomas-flowers-1,1.0,3.0,0.0,1.0
Jeremy Foreman,2005-09-17,1,Tulane,N,Mississippi State,L,jeremy-foreman-1,1.0,4.0,0.0,1.0
Rodney Fowler,2005-09-17,3,Kansas,,Louisiana Tech,W,rodney-fowler-1,2.0,34.0,0.0,2.0
Gabriel Fulbright,2005-09-17,3,New Mexico,,New Mexico State,W,gabriel-fulbright-1,2.0,56.0,0.0,2.0
Aaron Gipson,2005-09-17,3,Oregon,,Fresno State,W,aaron-gipson-1,1.0,2.0,0.0,1.0
Tim Goodwell,2005-09-17,2,Memphis,,Chattanooga,W,tim-goodwell-1,1.0,4.0,0.0,1.0
Nick Graham,2005-09-17,3,Tulsa,@,North Texas,W,nick-graham-1,1.0,0.0,0.0,1.0
Jeremy Gray,2005-09-17,2,North Carolina State,,Eastern Kentucky,W,jeremy-gray-1,1.0,0.0,0.0,1.0
Brian Greene,2005-09-17,3,Duke,,Virginia Military Institute,W,brian-greene-1,1.0,0.0,0.0,1.0
Steve Gregory,2005-09-17,3,Syracuse,,Virginia,L,steve-gregory-1,1.0,0.0,0.0,1.0
Nick Hawthrone,2005-09-17,2,Nevada,,Nevada-Las Vegas,W,nick-hawthrone-1,1.0,32.0,0.0,2.0
Ray Henderson,2005-09-17,3,Boston College,,Florida State,L,ray-henderson-1,1.0,0.0,0.0,1.0
Lamar Herron,2005-09-17,3,Oregon State,@,Louisville,L,lamar-herron-1,1.0,17.0,0.0,1.0
