Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Bryce Cosby,2017-09-02,1,Ball State,@,Illinois,L,bryce-cosby-1,1.0,0.0,0.0,0.0
Kamari Cotton-Moya,2017-09-02,1,Iowa State,,Northern Iowa,W,kamari-cotton-moya-1,1.0,22.0,1.0,0.0
Duke Dawson,2017-09-02,1,Florida,N,Michigan,L,duke-dawson-1,1.0,48.0,1.0,0.0
Devante Downs,2017-09-02,1,California,@,North Carolina,W,devante-downs-1,1.0,39.0,0.0,0.0
Troy Dye,2017-09-02,1,Oregon,,Southern Utah,W,troy-dye-1,1.0,5.0,0.0,1.0
Jordan Fehr,2017-09-02,1,Appalachian State,@,Georgia,L,jordan-fehr-1,1.0,0.0,0.0,0.0
Tyrin Ferguson,2017-09-02,1,Nebraska,,Arkansas State,W,tyrin-ferguson-1,1.0,0.0,0.0,0.0
Bryon Fields,2017-09-02,1,Duke,,North Carolina Central,W,bryon-fields-1,1.0,28.0,1.0,1.0
Demetrius Flannigan-Fowles,2017-09-02,1,Arizona,,Northern Arizona,W,demetrius-flannigan-fowles-1,2.0,0.0,0.0,0.0
Desmond Franklin,2017-09-02,1,Appalachian State,@,Georgia,L,desmond-franklin-1,1.0,26.0,0.0,0.0
Bobby Fulp,2017-09-02,1,East Carolina,,James Madison,L,bobby-fulp-1,1.0,-3.0,0.0,0.0
Rico Gafford,2017-09-02,1,Wyoming,@,Iowa,L,rico-gafford-1,1.0,0.0,0.0,0.0
Jacob Girgle,2017-09-02,1,New Mexico,,Abilene Christian,W,jacob-girgle-1,1.0,17.0,0.0,1.0
Zach Guiser,2017-09-02,1,Akron,@,Penn State,L,zach-guiser-1,1.0,0.0,0.0,0.0
Willie Harvey,2017-09-02,1,Iowa State,,Northern Iowa,W,willie-harvey-1,1.0,12.0,1.0,0.0
C.J. Henderson,2017-09-02,1,Florida,N,Michigan,L,cj-henderson-1,1.0,41.0,1.0,0.0
Holton Hill,2017-09-02,1,Texas,,Maryland,L,holton-hill-1,1.0,31.0,1.0,0.0
Manase Hungalu,2017-09-02,2,Oregon State,,Portland State,W,manase-hungalu-2,1.0,21.0,1.0,0.0
Ridwan Issahaku,2017-09-02,1,Texas Christian,,Jackson State,W,ridwan-issahaku-1,1.0,53.0,1.0,1.0
Chris Jackson,2017-09-02,1,Marshall,,Miami (OH),W,chris-jackson-9,1.0,72.0,1.0,1.0
J.C. Jackson,2017-09-02,1,Maryland,@,Texas,W,jc-jackson-1,1.0,0.0,0.0,0.0
Joshua Jackson,2017-09-02,1,Iowa,,Wyoming,W,joshua-jackson-3,1.0,41.0,0.0,1.0
Mike Jones,2017-09-02,1,Temple,@,Notre Dame,L,mike-jones-25,1.0,43.0,0.0,1.0
Tony Jones,2017-09-02,1,Texas Tech,,Eastern Washington,W,tony-jones-169,1.0,2.0,0.0,0.0
Joshua Kalu,2017-09-02,1,Nebraska,,Arkansas State,W,joshua-kalu-1,1.0,0.0,0.0,1.0
William LeMasters,2017-09-02,1,North Texas,,Lamar,W,william-lemasters-1,1.0,0.0,0.0,2.0
Daniel Lewis Jr.,2017-09-02,2,Hawaii,,Western Carolina,W,daniel-lewis-jr-2,1.0,24.0,0.0,1.0
Bryce Lewis,2017-09-02,1,Vanderbilt,@,Middle Tennessee State,W,bryce-lewis-1,1.0,28.0,0.0,0.0
Donnie Lewis,2017-09-02,1,Tulane,,Grambling State,W,donnie-lewis-1,1.0,0.0,0.0,0.0
Gabe McCoy,2017-09-02,1,Nevada-Las Vegas,,Howard,L,gabe-mccoy-1,1.0,-1.0,0.0,0.0
Donnie Miles,2017-09-02,1,North Carolina,,California,L,donnie-miles-1,1.0,0.0,0.0,0.0
Elijah Moody,2017-09-02,1,Nevada,@,Northwestern,L,elijah-moody-1,1.0,3.0,0.0,1.0
Jalen Moore,2017-09-02,2,Oregon State,,Portland State,W,jalen-moore-1,1.0,17.0,0.0,0.0
Kekoa Nawahine,2017-09-02,1,Boise State,,Troy,W,kekoa-nawahine-1,1.0,0.0,0.0,1.0
Amani Oruwariye,2017-09-02,1,Penn State,,Akron,W,amani-oruwariye-1,1.0,0.0,0.0,1.0
Chris Peace,2017-09-02,1,Virginia,,William & Mary,W,chris-peace-1,1.0,3.0,0.0,0.0
Brian Peavy,2017-09-02,1,Iowa State,,Northern Iowa,W,brian-peavy-1,1.0,0.0,0.0,1.0
Darius Phillips,2017-09-02,1,Western Michigan,@,Southern California,L,darius-phillips-1,1.0,20.0,0.0,0.0
Kyle Queiro,2017-09-02,1,Northwestern,,Nevada,W,kyle-queiro-1,1.0,0.0,0.0,1.0
D.J Reed,2017-09-02,1,Kansas State,,Central Arkansas,W,dj-reed-2,1.0,7.0,0.0,0.0
Brady Reiff,2017-09-02,1,Iowa,,Wyoming,W,brady-reiff-1,1.0,5.0,0.0,0.0
Quan Robinson,2017-09-02,1,Kent State,@,Clemson,L,quan-robinson-1,1.0,10.0,0.0,0.0
Jake Rothschiller,2017-09-02,1,New Mexico,,Abilene Christian,W,jake-rothschiller-1,1.0,91.0,1.0,0.0
Anthony Rush,2017-09-02,1,Alabama-Birmingham,,Alabama A&M,W,anthony-rush-1,1.0,27.0,1.0,0.0
Andre Smith,2017-09-02,1,North Carolina,,California,L,andre-smith-7,1.0,73.0,0.0,1.0
Ron Smith,2017-09-02,1,San Diego State,,California-Davis,W,ron-smith-4,1.0,5.0,0.0,0.0
TreSean Smith,2017-09-02,1,Louisville,N,Purdue,W,tresean-smith-1,1.0,0.0,0.0,0.0
Tyson Smith,2017-09-02,1,Michigan State,,Bowling Green State,W,tyson-smith-3,1.0,38.0,1.0,0.0
Jacob Stafford,2017-09-02,1,Air Force,,Virginia Military Institute,W,jacob-stafford-1,1.0,0.0,0.0,0.0
Willie Sykes,2017-09-02,1,Texas Tech,,Eastern Washington,W,willie-sykes-1,1.0,33.0,1.0,1.0
Garrett Taylor,2017-09-02,1,Penn State,,Akron,W,garrett-taylor-1,1.0,0.0,0.0,0.0
Marvell Tell III,2017-09-02,1,Southern California,,Western Michigan,W,marvell-tell-iii-1,1.0,37.0,1.0,1.0
Daniel Thomas,2017-09-02,1,Auburn,,Georgia Southern,W,daniel-thomas-3,1.0,0.0,0.0,1.0
Stacy Thomas,2017-09-02,1,Louisville,N,Purdue,W,stacy-thomas-1,1.0,61.0,1.0,1.0
Zachary Thomas,2017-09-02,1,San Diego State,,California-Davis,W,zachary-thomas-1,1.0,0.0,0.0,0.0
Jalen Thompson,2017-09-02,1,Washington State,,Montana State,W,jalen-thompson-2,1.0,0.0,0.0,0.0
Bralen Trahan,2017-09-02,1,Louisiana,,Southeastern Louisiana,W,bralen-trahan-1,1.0,5.0,0.0,0.0
Levi Wallace,2017-09-02,1,Alabama,N,Florida State,W,levi-wallace-1,1.0,0.0,0.0,1.0
Dae'Von Washington,2017-09-02,1,Louisiana Tech,,Northwestern State,W,daevon-washington-1,2.0,26.0,0.0,0.0
Tre Watson,2017-09-02,1,Illinois,,Ball State,W,tre-watson-3,1.0,21.0,0.0,0.0
Mazzi Wilkins,2017-09-02,2,South Florida,,Stony Brook,W,mazzi-wilkins-1,1.0,0.0,0.0,0.0
Chucky Williams,2017-09-02,1,Louisville,N,Purdue,W,chucky-williams-1,1.0,0.0,0.0,0.0
Greedy Williams,2017-09-02,1,Louisiana State,N,Brigham Young,W,greedy-williams-1,1.0,0.0,0.0,0.0
Mack Wilson,2017-09-02,1,Alabama,N,Florida State,W,mack-wilson-1,1.0,0.0,0.0,0.0
Jordan Wyatt,2017-09-02,1,Southern Methodist,,Stephen F. Austin,W,jordan-wyatt-1,1.0,85.0,1.0,0.0
Malek Young,2017-09-02,1,Miami (FL),,Bethune-Cookman,W,malek-young-1,1.0,24.0,0.0,0.0
Trevon Hill,2017-09-03,1,Virginia Tech,N,West Virginia,W,trevon-hill-1,1.0,8.0,0.0,0.0
Jalen Davis,2017-09-07,2,Utah State,,Idaho State,W,jalen-davis-1,2.0,25.0,1.0,1.0
Justin Phillips,2017-09-08,2,Oklahoma State,@,South Alabama,W,justin-phillips-2,1.0,25.0,1.0,0.0
Kendall Adams,2017-09-09,2,Kansas State,,UNC Charlotte,W,kendall-adams-1,1.0,30.0,1.0,0.0
Mycial Allen,2017-09-09,2,Northern Illinois,,Eastern Illinois,W,mycial-allen-1,1.0,17.0,0.0,0.0
Bryson Allen-Williams,2017-09-09,2,South Carolina,@,Missouri,W,bryson-allen-williams-1,1.0,0.0,0.0,1.0
Ugo Amadi,2017-09-09,2,Oregon,,Nebraska,W,ugo-amadi-1,1.0,21.0,0.0,0.0
Troy Apke,2017-09-09,2,Penn State,,Pittsburgh,W,tony-apke-1,1.0,1.0,0.0,0.0
Cornell Armstrong,2017-09-09,2,Southern Mississippi,,Southern,W,cornell-armstrong-1,1.0,46.0,1.0,0.0
Lawrence Austin,2017-09-09,2,Georgia Tech,,Jacksonville State,W,lawrence-austin-1,1.0,21.0,0.0,1.0
Anthony Averett,2017-09-09,2,Alabama,,Fresno State,W,anthony-averett-1,1.0,30.0,0.0,0.0
Essang Bassey,2017-09-09,2,Wake Forest,@,Boston College,W,essang-bassey-1,1.0,30.0,1.0,0.0
Jessie Bates,2017-09-09,2,Wake Forest,@,Boston College,W,jessie-bates-1,1.0,37.0,0.0,0.0
Reed Blankenship,2017-09-09,2,Middle Tennessee State,@,Syracuse,W,reed-blankenship-1,1.0,0.0,0.0,0.0
Antoine Brooks,2017-09-09,2,Maryland,,Towson,W,antoine-brooks-1,1.0,0.0,0.0,0.0
Manny Bunch,2017-09-09,2,Tulsa,,Louisiana,W,manny-bunch-1,1.0,0.0,0.0,0.0
Oren Burks,2017-09-09,2,Vanderbilt,,Alabama A&M,W,oren-burks-1,1.0,9.0,0.0,0.0
Lorenzo Burns,2017-09-09,2,Arizona,,Houston,L,lorenzo-burns-1,1.0,0.0,0.0,0.0
Sean Constantine,2017-09-09,2,Washington,,Montana,W,sean-constantine-1,1.0,4.0,0.0,0.0
Josh Cox,2017-09-09,2,Central Michigan,@,Kansas,W,josh-cox-1,1.0,11.0,0.0,0.0
Garrett Davis,2017-09-09,1,Houston,@,Arizona,W,garrett-davis-1,1.0,0.0,0.0,0.0
Tyrel Dodson,2017-09-09,2,Texas A&M,,Nicholls State,W,tyrel-dodson-1,1.0,1.0,0.0,0.0
Jomon Dotson,2017-09-09,2,Washington,,Montana,W,jomon-dotson-1,1.0,68.0,1.0,0.0
Step Durham,2017-09-09,2,Georgia Tech,,Jacksonville State,W,step-durham-1,1.0,0.0,0.0,0.0
Cooper Edmiston,2017-09-09,2,Tulsa,,Louisiana,W,cooper-edmiston-1,1.0,0.0,0.0,0.0
Terrell Edmunds,2017-09-09,2,Virginia Tech,,Delaware,W,terrell-edmunds-1,1.0,55.0,0.0,0.0
Mike Edwards,2017-09-09,2,Kentucky,,Eastern Kentucky,W,mike-edwards-8,1.0,0.0,0.0,0.0
Demetrius Flannigan-Fowles,2017-09-09,2,Arizona,,Houston,L,demetrius-flannigan-fowles-1,1.0,5.0,0.0,0.0
Nate Gaines,2017-09-09,1,Texas-San Antonio,@,Baylor,W,nate-gaines-1,1.0,2.0,0.0,0.0
Demerick Gary,2017-09-09,2,Southern Methodist,,North Texas,W,demerick-gary-1,1.0,3.0,0.0,1.0
Ulysees Gilbert III,2017-09-09,2,Akron,,Arkansas-Pine Bluff,W,ulysees-gilbert-iii-1,1.0,30.0,1.0,0.0
Mark Gilbert,2017-09-09,2,Duke,,Northwestern,W,mark-gilbert-1,2.0,0.0,0.0,0.0
Jacob Girgle,2017-09-09,2,New Mexico,,New Mexico State,L,jacob-girgle-1,1.0,17.0,0.0,1.0
Cameron Glenn,2017-09-09,2,Wake Forest,@,Boston College,W,cameron-glenn-2,1.0,0.0,0.0,2.0
Thomas Graham Jr.,2017-09-09,2,Oregon,,Nebraska,W,thomas-graham-jr-1,2.0,28.0,0.0,2.0
Grant Haley,2017-09-09,2,Penn State,,Pittsburgh,W,grant-haley-1,1.0,42.0,0.0,1.0
Ed Hall,2017-09-09,2,Idaho,,Nevada-Las Vegas,L,ed-hall-2,1.0,10.0,0.0,0.0
Kemon Hall,2017-09-09,2,North Texas,@,Southern Methodist,L,kemon-hall-1,1.0,0.0,0.0,2.0
Javien Hamilton,2017-09-09,2,Mississippi,,Tennessee-Martin,W,javien-hamilton-1,1.0,0.0,0.0,0.0
Jeremiah Harris,2017-09-09,2,Eastern Michigan,@,Rutgers,W,jeremiah-harris-1,1.0,-4.0,0.0,1.0
Parker Hesse,2017-09-09,2,Iowa,@,Iowa State,W,parker-hesse-1,1.0,13.0,0.0,0.0
Jamal Hicks,2017-09-09,3,Colorado State,,Abilene Christian,W,jamal-hicks-1,2.0,11.0,0.0,0.0
Holton Hill,2017-09-09,2,Texas,,San Jose State,W,holton-hill-1,1.0,45.0,1.0,1.0
Lavert Hill,2017-09-09,2,Michigan,,Cincinnati,W,lavert-hill-1,1.0,24.0,1.0,0.0
Boobie Hobbs,2017-09-09,2,Utah,@,Brigham Young,W,boobie-hobbs-1,1.0,29.0,0.0,0.0
Alijah Holder,2017-09-09,2,Stanford,@,Southern California,L,alijah-holder-1,1.0,32.0,0.0,0.0
Darnay Holmes,2017-09-09,2,UCLA,,Hawaii,W,darnay-holmes-1,1.0,30.0,1.0,0.0
Tyler Horton,2017-09-09,2,Boise State,@,Washington State,L,tyler-horton-1,1.0,0.0,0.0,2.0
Brody Hoying,2017-09-09,2,Eastern Michigan,@,Rutgers,W,brody-hoying-1,1.0,71.0,0.0,0.0
Dane Jackson,2017-09-09,2,Pittsburgh,@,Penn State,L,dane-jackson-1,1.0,2.0,0.0,0.0
Jaylon Johnson,2017-09-09,2,Utah,@,Brigham Young,W,jaylon-johnson-1,1.0,0.0,0.0,2.0
Julian Jones,2017-09-09,2,Illinois,,Western Kentucky,W,julian-jones-4,1.0,10.0,1.0,0.0
Antwon Kincade,2017-09-09,2,Western Kentucky,@,Illinois,L,antwon-kincade-1,1.0,1.0,0.0,0.0
Tyree Kinnel,2017-09-09,2,Michigan,,Cincinnati,W,tyree-kinnel-1,1.0,28.0,1.0,0.0
Ron LaForce,2017-09-09,2,New Mexico State,@,New Mexico,W,ron-laforce-1,2.0,29.0,0.0,0.0
John Lako,2017-09-09,2,Akron,,Arkansas-Pine Bluff,W,john-lako-1,1.0,0.0,0.0,0.0
Leighton McCarthy,2017-09-09,2,Florida Atlantic,@,Wisconsin,L,leighton-mccarthy-1,1.0,15.0,0.0,0.0
Mark McLaurin,2017-09-09,2,Mississippi State,@,Louisiana Tech,W,mark-mclaurin-1,1.0,32.0,0.0,1.0
Elijah McQueen,2017-09-09,2,Southern Methodist,,North Texas,W,elijah-mcqueen-1,1.0,0.0,0.0,0.0
Durrant Miles,2017-09-09,2,Boise State,@,Washington State,L,durrant-miles-1,1.0,0.0,0.0,0.0
Filipo Mokofisi,2017-09-09,2,Utah,@,Brigham Young,W,filipo-mokofisi-2,1.0,6.0,0.0,1.0
Demetrius Monday,2017-09-09,2,Kent State,,Howard,W,demetrius-monday-1,1.0,-4.0,0.0,0.0
Airius Moore,2017-09-09,2,North Carolina State,,Marshall,W,airius-moore-1,1.0,4.0,0.0,1.0
Cre Moore,2017-09-09,2,Kansas State,,UNC Charlotte,W,cre-moore-1,1.0,0.0,0.0,0.0
Tarvarius Moore,2017-09-09,2,Southern Mississippi,,Southern,W,tarvarius-moore-1,1.0,0.0,0.0,1.0
Parnell Motley,2017-09-09,2,Oklahoma,@,Ohio State,W,parnell-motley-1,1.0,0.0,0.0,1.0
Parry Nickerson,2017-09-09,2,Tulane,@,Navy,L,parry-nickerson-1,1.0,8.0,0.0,0.0
Dayo Odeyingbo,2017-09-09,2,Vanderbilt,,Alabama A&M,W,dayo-odeyingbo-1,1.0,0.0,0.0,0.0
Isaiah Oliver,2017-09-09,2,Colorado,,Texas State,W,isaiah-oliver-1,1.0,41.0,0.0,1.0
Peyton Pelluer,2017-09-09,2,Washington State,,Boise State,W,peyton-pelluer-1,1.0,36.0,1.0,0.0
Darius Phillips,2017-09-09,2,Western Michigan,@,Michigan State,L,darius-phillips-1,1.0,0.0,0.0,3.0
Santos Ramirez,2017-09-09,2,Arkansas,,Texas Christian,L,santos-ramirez-1,1.0,16.0,0.0,1.0
Justin Reid,2017-09-09,2,Stanford,@,Southern California,L,justin-reid-1,1.0,0.0,0.0,0.0
Tony Reid,2017-09-09,2,Miami (OH),,Austin Peay,W,tony-reid-1,1.0,0.0,0.0,0.0
Amik Robertson,2017-09-09,2,Louisiana Tech,,Mississippi State,L,amik-robertson-1,1.0,61.0,0.0,1.0
Tyree Robinson,2017-09-09,2,Oregon,,Nebraska,W,tyree-robinson-2,1.0,35.0,0.0,0.0
Darnell Savage Jr.,2017-09-09,2,Maryland,,Towson,W,darnell-savage-jr-1,1.0,75.0,1.0,0.0
Chauncey Scissum,2017-09-09,2,Nevada-Las Vegas,@,Idaho,W,chauncey-scissum-1,1.0,23.0,0.0,0.0
Tyjuan Swain,2017-09-09,2,Central Michigan,@,Kansas,W,tyjuan-swain-1,1.0,0.0,0.0,0.0
Jonathan Thomas,2017-09-09,2,Syracuse,,Middle Tennessee State,L,jonathan-thomas-2,1.0,15.0,0.0,1.0
Juan Thornhill,2017-09-09,2,Virginia,,Indiana,L,juan-thornhill-1,1.0,0.0,0.0,0.0
Drue Tranquill,2017-09-09,2,Notre Dame,,Georgia,L,drue-tranquill-1,1.0,0.0,0.0,0.0
Kary Vincent Jr.,2017-09-09,2,Louisiana State,,Chattanooga,W,kary-vincent-jr-1,1.0,0.0,0.0,0.0
Kyzir White,2017-09-09,2,West Virginia,,East Carolina,W,kyzir-white-1,2.0,1.0,0.0,1.0
Aaron Williams,2017-09-09,2,Nebraska,@,Oregon,L,aaron-williams-10,1.0,27.0,0.0,0.0
Greedy Williams,2017-09-09,2,Louisiana State,,Chattanooga,W,greedy-williams-1,1.0,0.0,0.0,3.0
Jamyest Williams,2017-09-09,2,South Carolina,@,Missouri,W,jamyest-williams-1,1.0,1.0,0.0,1.0
Mykelti Williams,2017-09-09,2,Northern Illinois,,Eastern Illinois,W,mykelti-williams-1,1.0,10.0,0.0,0.0
Andrew Wingard,2017-09-09,2,Wyoming,,Gardner-Webb,W,andrew-wingard-1,1.0,0.0,0.0,0.0
Jawuan Woodley,2017-09-09,2,Toledo,@,Nevada,W,jawuan-woodley-1,1.0,7.0,0.0,0.0
Leighton Vander Esch,2017-09-14,3,Boise State,,New Mexico,W,leighton-vander-esch-1,1.0,2.0,0.0,1.0
Tony Adams,2017-09-15,3,Illinois,@,South Florida,L,tony-adams-6,1.0,0.0,0.0,0.0
Tajee Fullwood,2017-09-15,3,South Florida,,Illinois,W,tajee-fullwood-1,1.0,42.0,0.0,0.0
Ronnie Hoggins,2017-09-15,3,South Florida,,Illinois,W,ronnie-hoggins-1,1.0,12.0,0.0,0.0
Keirston Johnson,2017-09-15,3,South Florida,,Illinois,W,keirston-johnson-1,1.0,0.0,0.0,1.0
Colin Schooler,2017-09-15,3,Arizona,@,Texas-El Paso,W,colin-schooler-1,1.0,53.0,0.0,0.0
Marcus Allen,2017-09-16,3,Penn State,,Georgia State,W,marcus-allen-5,1.0,50.0,0.0,0.0
Johnathan Alston,2017-09-16,3,North Carolina State,,Furman,W,johnathan-alston-1,1.0,0.0,0.0,0.0
Cedric Asseh,2017-09-16,3,Miami (OH),,Cincinnati,L,cedric-asseh-1,1.0,46.0,0.0,0.0
Markus Bailey,2017-09-16,3,Purdue,@,Missouri,W,markus-bailey-1,1.0,22.0,0.0,0.0
Derrick Baity,2017-09-16,3,Kentucky,@,South Carolina,W,derrick-baity-1,1.0,3.0,0.0,0.0
Thomas Barber,2017-09-16,3,Minnesota,,Middle Tennessee State,W,thomas-barber-1,1.0,0.0,0.0,0.0
Tevis Bartlett,2017-09-16,3,Washington,,Fresno State,W,tevis-bartlett-1,1.0,24.0,0.0,1.0
Rashawn Battle,2017-09-16,3,Rutgers,,Morgan State,W,rashawn-battle-1,1.0,25.0,0.0,0.0
Trevon Bierria,2017-09-16,4,San Jose State,@,Utah,L,trevon-bierria-1,1.0,2.0,0.0,0.0
Henry Black,2017-09-16,3,Baylor,@,Duke,L,henry-black-1,1.0,0.0,0.0,0.0
Julian Blackmon,2017-09-16,3,Utah,,San Jose State,W,julian-blackmon-1,1.0,0.0,0.0,0.0
Shawn Boone,2017-09-16,3,North Carolina State,,Furman,W,shawn-boone-1,1.0,47.0,1.0,0.0
Alex Briones,2017-09-16,3,Central Michigan,@,Syracuse,L,alex-briones-1,1.0,0.0,0.0,0.0
Joe Brown,2017-09-16,3,Western Kentucky,,Louisiana Tech,L,joe-brown-4,1.0,0.0,0.0,1.0
