Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Brad Taylor,2009-09-26,3,Baylor,,Northwestern State,W,2,23,11.5,0,brad-taylor-1
Jaycen Taylor,2009-09-26,4,Purdue,,Notre Dame,L,1,38,38.0,1,jaycen-taylor-1
Kerry Taylor,2009-09-26,3,Arizona State,@,Georgia,L,1,13,13.0,0,kerry-taylor-1
Rendrick Taylor,2009-09-26,4,Clemson,,Texas Christian,L,2,17,8.5,0,rendrick-taylor-1
Tim Taylor,2009-09-26,4,Louisiana-Monroe,@,Florida Atlantic,W,1,17,17.0,0,tim-taylor-1
Marsalis Teague,2009-09-26,4,Tennessee,,Ohio,W,1,9,9.0,0,marsalis-teague-1
Brandon Thermilus,2009-09-26,4,Buffalo,@,Temple,L,2,14,7.0,0,brandon-thermilus-1
Demaryius Thomas,2009-09-26,4,Georgia Tech,,North Carolina,W,3,35,11.7,0,demaryius-thomas-1
Brandon Thompkins,2009-09-26,3,Arkansas State,,Troy,L,4,82,20.5,1,brandon-thompkins-1
Jordan Thompson,2009-09-26,4,Ohio,@,Tennessee,L,1,29,29.0,0,jordan-thompson-1
Tony Thompson,2009-09-26,4,Washington State,@,Southern California,L,1,5,5.0,0,tony-thompson-1
Wayne Times,2009-09-26,3,Florida International,,Toledo,L,2,30,15.0,0,wayne-times-1
Jordan Todman,2009-09-26,4,Connecticut,,Rhode Island,W,1,13,13.0,0,jordan-todman-1
Terrence Toliver,2009-09-26,4,Louisiana State,@,Mississippi State,W,4,60,15.0,0,terrence-toliver-1
Manase Tonga,2009-09-26,4,Brigham Young,,Colorado State,W,1,13,13.0,0,manase-tonga-1
Nick Toon,2009-09-26,4,Wisconsin,,Michigan State,W,3,45,15.0,1,nick-toon-1
Devoe Torrence,2009-09-26,4,Akron,@,Central Michigan,L,2,-2,-1.0,0,devoe-torrence-1
Alex Torres,2009-09-26,4,Texas Tech,@,Houston,L,6,90,15.0,0,alex-torres-1
Keith Toston,2009-09-26,4,Oklahoma State,,Grambling State,W,1,9,9.0,0,keith-toston-1
Nick Tow-Arnett,2009-09-26,4,Minnesota,@,Northwestern,W,5,65,13.0,0,nick-tow-arnett-1
Joe Tronzo,2009-09-26,3,Louisville,@,Utah,L,1,0,0.0,0,joe-tronzo-1
Tommy Trott,2009-09-26,4,Auburn,,Ball State,W,1,6,6.0,1,tommy-trott-1
Channing Trotter,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,1,5,5.0,0,channing-trotter-1
Lester Troutman,2009-09-26,4,Kent State,,Miami (OH),W,1,1,1.0,0,lester-troutman-1
Verran Tucker,2009-09-26,4,California,@,Oregon,L,3,71,23.7,0,verran-tucker-1
Lavasier Tuinei,2009-09-26,4,Oregon,,California,W,1,1,1.0,0,lavasier-tuinei-1
Robert Turbin,2009-09-26,3,Utah State,,Southern Utah,W,4,116,29.0,2,robert-turbin-1
Mickey Turner,2009-09-26,4,Wisconsin,,Michigan State,W,1,6,6.0,0,mickey-turner-1
Oderick Turner,2009-09-26,4,Pittsburgh,@,North Carolina State,L,1,26,26.0,0,oderick-turner-1
Terrance Turner,2009-09-26,4,Indiana,@,Michigan,L,5,48,9.6,0,terrance-turner-1
Terrell Turner,2009-09-26,4,Arizona,@,Oregon State,W,3,16,5.3,1,terrell-turner-1
Joe Tuzze,2009-09-26,4,Akron,@,Central Michigan,L,2,14,7.0,0,joe-tuzze-1
Ronnie Tyler,2009-09-26,4,Maryland,,Rutgers,L,2,31,15.5,0,ronnie-tyler-1
Udom Umoh,2009-09-26,4,Vanderbilt,@,Rice,W,5,95,19.0,0,udom-umoh-1
Alston Umuolo,2009-09-26,4,San Diego State,@,Air Force,L,3,20,6.7,0,alston-umuolo-1
Roy Upchurch,2009-09-26,4,Alabama,,Arkansas,W,3,30,10.0,0,roy-upchurch-1
Aaron Valentin,2009-09-26,4,Purdue,,Notre Dame,L,1,36,36.0,1,aaron-valentin-1
Donovan Varner,2009-09-26,4,Duke,,North Carolina Central,W,6,76,12.7,2,donovan-varner-1
Marcus Vasquez,2009-09-26,4,Western Kentucky,@,Navy,L,1,8,8.0,0,marcus-vasquez-1
Shane Vereen,2009-09-26,4,California,@,Oregon,L,1,6,6.0,0,shane-vereen-1
Conner Vernon,2009-09-26,4,Duke,,North Carolina Central,W,6,72,12.0,0,conner-vernon-1
Alejandro Villanueva,2009-09-26,4,Army,@,Iowa State,L,6,77,12.8,1,alejandro-villanueva-1
Roberto Wallace,2009-09-26,4,San Diego State,@,Air Force,L,3,29,9.7,0,roberto-wallace-1
Bryant Ward,2009-09-26,4,Oklahoma State,,Grambling State,W,1,1,1.0,0,bryant-ward-1
Taylor Wardlow,2009-09-26,4,Rice,,Vanderbilt,L,2,32,16.0,0,taylor-wardlow-1
Brandon Warren,2009-09-26,4,Tennessee,,Ohio,W,3,24,8.0,1,brandon-warren-2
Johnathan Warzeka,2009-09-26,4,Air Force,,San Diego State,W,2,44,22.0,0,johnathan-warzeka-1
Alex Washington,2009-09-26,4,Vanderbilt,@,Rice,W,2,16,8.0,0,alex-washington-1
Lansford Watson,2009-09-26,4,Maryland,,Rutgers,L,3,20,6.7,0,lansford-watson-1
Edward Wesley,2009-09-26,3,Texas Christian,@,Clemson,W,1,58,58.0,0,edward-wesley-1
Mekell Wesley,2009-09-26,4,San Diego State,@,Air Force,L,3,22,7.3,0,mekell-wesley-1
Brandon West,2009-09-26,4,Western Michigan,,Hofstra,W,4,27,6.8,0,brandon-west-1
Aron White,2009-09-26,4,Georgia,,Arizona State,W,1,16,16.0,0,aron-white-1
Blair White,2009-09-26,4,Michigan State,@,Wisconsin,L,1,8,8.0,0,blair-white-1
Jordan White,2009-09-26,4,Western Michigan,,Hofstra,W,9,101,11.2,1,jordan-white-1
A.J. Whitmore,2009-09-26,4,Tulsa,,Sam Houston State,W,1,5,5.0,0,aj-whitmore-1
O'Neal Wilder,2009-09-26,4,Mississippi State,,Louisiana State,L,2,51,25.5,0,oneal-wilder-1
Cornelius Williams,2009-09-26,4,Troy,@,Arkansas State,W,2,28,14.0,1,cornelius-williams-1
D.J. Williams,2009-09-26,3,Arkansas,@,Alabama,L,2,26,13.0,0,dj-williams-1
Damian Williams,2009-09-26,4,Southern California,,Washington State,W,5,100,20.0,1,damian-williams-1
Darian Williams,2009-09-26,3,Florida Atlantic,,Louisiana-Monroe,L,4,42,10.5,1,darian-williams-1
Jake Williams,2009-09-26,4,Iowa State,,Army,W,2,16,8.0,0,jake-williams-1
Jarvis Williams,2009-09-26,4,North Carolina State,,Pittsburgh,W,2,37,18.5,1,jarvis-williams-1
Jason Williams,2009-09-26,4,Texas-El Paso,@,Texas,L,1,1,1.0,0,jason-williams-3
Jeremy Williams,2009-09-26,3,Tulane,,McNeese State,W,10,222,22.2,2,jeremy-williams-1
Johnny Williams,2009-09-26,4,Duke,,North Carolina Central,W,3,28,9.3,0,johnny-williams-1
Kyle Williams,2009-09-26,3,Arizona State,@,Georgia,L,3,45,15.0,0,kyle-williams-1
Laquan Williams,2009-09-26,4,Maryland,,Rutgers,L,1,24,24.0,1,laquan-williams-1
Malcolm Williams,2009-09-26,4,Texas,,Texas-El Paso,W,3,32,10.7,0,malcolm-williams-1
Marshall Williams,2009-09-26,4,Wake Forest,@,Boston College,L,12,180,15.0,1,marshall-williams-1
Mike Williams,2009-09-26,4,Syracuse,,Maine,W,5,80,16.0,0,mike-williams-4
Morgan Williams,2009-09-26,4,Toledo,@,Florida International,W,1,-4,-4.0,0,morgan-williams-1
Nick Williams,2009-09-26,4,Connecticut,,Rhode Island,W,2,18,9.0,0,nick-williams-1
Ryan Williams,2009-09-26,4,Virginia Tech,,Miami (FL),W,2,40,20.0,0,ryan-williams-2
Stacy Williams,2009-09-26,3,Baylor,,Northwestern State,W,1,40,40.0,0,stacy-williams-1
Stephen Williams,2009-09-26,4,Toledo,@,Florida International,W,6,116,19.3,0,stephen-williams-1
Darius Willis,2009-09-26,4,Indiana,@,Michigan,L,3,27,9.0,0,darius-willis-1
Reyn Willis,2009-09-26,4,East Carolina,,Central Florida,W,2,34,17.0,0,reyn-willis-1
Luke Willson,2009-09-26,4,Rice,,Vanderbilt,L,2,16,8.0,0,luke-willson-1
Antavious Wilson,2009-09-26,4,Marshall,@,Memphis,W,2,21,10.5,0,antavious-wilson-1
Braden Wilson,2009-09-26,4,Kansas State,,Tennessee Tech,W,1,7,7.0,0,braden-wilson-1
Cody Wilson,2009-09-26,4,Central Michigan,,Akron,W,3,43,14.3,1,cody-wilson-1
Jamal Wilson,2009-09-26,4,Marshall,@,Memphis,W,3,13,4.3,0,jamal-wilson-1
Johnathan Wilson,2009-09-26,4,Kansas,,Southern Mississippi,W,5,52,10.4,0,johnathan-wilson-1
Theo Wilson,2009-09-26,4,South Florida,@,Florida State,W,1,77,77.0,0,theo-wilson-1
Turner Wimberly,2009-09-26,4,Vanderbilt,@,Rice,W,3,36,12.0,0,turner-wimberly-1
Ryan Wolfe,2009-09-26,4,Nevada-Las Vegas,@,Wyoming,L,8,96,12.0,1,ryan-wolfe-1
Vernon Wolfe,2009-09-26,4,Louisiana,@,Nebraska,L,1,3,3.0,0,vernon-wolfe-1
Joe Womack,2009-09-26,4,East Carolina,,Central Florida,W,2,22,11.0,0,joe-womack-1
D.J. Woods,2009-09-26,4,Cincinnati,,Fresno State,W,4,53,13.3,0,dj-woods-1
Dustin Woods,2009-09-26,4,Miami (OH),@,Kent State,L,6,84,14.0,0,dustin-woods-1
Demaundray Woolridge,2009-09-26,4,Idaho,@,Northern Illinois,W,1,4,4.0,0,demaundray-woolridge-1
Rantavious Wooten,2009-09-26,4,Georgia,,Arizona State,W,2,38,19.0,0,rantavious-wooten-1
Jarius Wright,2009-09-26,3,Arkansas,@,Alabama,L,1,14,14.0,0,jarius-wright-1
Kendall Wright,2009-09-26,3,Baylor,,Northwestern State,W,5,105,21.0,2,kendall-wright-1
Devon Wylie,2009-09-26,4,Fresno State,@,Cincinnati,L,1,13,13.0,0,devon-wylie-1
Matt Yemm,2009-09-26,4,Colorado State,@,Brigham Young,L,2,29,14.5,0,matt-yemm-1
Wilson Youman,2009-09-26,4,Oklahoma State,,Grambling State,W,1,7,7.0,0,wilson-youman-1
Dreu Young,2009-09-26,4,Nebraska,,Louisiana,W,1,34,34.0,0,dreu-young-1
Jimmy Young,2009-09-26,3,Texas Christian,@,Clemson,W,2,27,13.5,0,jimmy-young-1
Titus Young,2009-09-26,4,Boise State,@,Bowling Green State,W,6,58,9.7,0,titus-young-1
Terrell Zachery,2009-09-26,4,Auburn,,Ball State,W,5,122,24.4,2,terrell-zachery-1
Austin Zouzalik,2009-09-26,4,Texas Tech,@,Houston,L,3,30,10.0,0,austin-zouzalik-1
Rodney Bradley,2009-09-30,4,Hawaii,@,Louisiana Tech,L,4,42,10.5,0,rodney-bradley-1
Tyrone Duplessis,2009-09-30,4,Louisiana Tech,,Hawaii,W,4,42,10.5,0,tyrone-duplessis-1
Adrian Linwood,2009-09-30,4,Louisiana Tech,,Hawaii,W,1,4,4.0,0,adrian-linwood-1
Phillip Livas,2009-09-30,4,Louisiana Tech,,Hawaii,W,2,12,6.0,0,phillip-livas-1
Dennis Morris,2009-09-30,4,Louisiana Tech,,Hawaii,W,1,6,6.0,0,dennis-morris-1
Kealoha Pilares,2009-09-30,4,Hawaii,@,Louisiana Tech,L,8,60,7.5,0,kealoha-pilares-1
Royce Pollard,2009-09-30,4,Hawaii,@,Louisiana Tech,L,7,84,12.0,0,royce-pollard-1
Daniel Porter,2009-09-30,4,Louisiana Tech,,Hawaii,W,2,11,5.5,0,daniel-porter-1
Greg Salas,2009-09-30,4,Hawaii,@,Louisiana Tech,L,6,122,20.3,0,greg-salas-1
Chandler Spence,2009-09-30,4,Louisiana Tech,,Hawaii,W,1,3,3.0,0,chandler-spence-1
R.P. Stuart,2009-09-30,4,Louisiana Tech,,Hawaii,W,1,11,11.0,0,rp-stuart-1
Cruz Williams,2009-09-30,4,Louisiana Tech,,Hawaii,W,1,8,8.0,0,cruz-williams-1
Nick Adams,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,1,-3,-3.0,0,nick-adams-1
Jeffery Anderson,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,1,21,21.0,1,jeffery-anderson-1
Alric Arnett,2009-10-01,4,West Virginia,,Colorado,W,2,28,14.0,0,alric-arnett-1
Tavon Austin,2009-10-01,4,West Virginia,,Colorado,W,1,9,9.0,0,tavon-austin-1
Gerald Baptiste,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,8,74,9.3,0,gerald-baptiste-1
Jake Behrens,2009-10-01,4,Colorado,@,West Virginia,L,1,7,7.0,0,jake-behrens-1
Ryan Clarke,2009-10-01,4,West Virginia,,Colorado,W,1,9,9.0,0,ryan-clarke-1
Patrick Devenny,2009-10-01,4,Colorado,@,West Virginia,L,4,57,14.3,0,patrick-devenny-1
Noel Devine,2009-10-01,4,West Virginia,,Colorado,W,1,7,7.0,0,noel-devine-1
V.J. Floyd,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,2,15,7.5,0,vj-floyd-1
Riar Geer,2009-10-01,4,Colorado,@,West Virginia,L,7,89,12.7,0,riar-geer-1
Tory Harrison,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,6,20,3.3,0,tory-harrison-1
Patrick Hearn,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,1,0,0.0,0,patrick-hearn-1
Mike Jones,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,1,8,8.0,0,mike-jones-4
Tracy Lampley,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,1,4,4.0,0,tracy-lampley-1
Jonathan Massey,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,1,13,13.0,0,jonathan-massey-1
Scotty McKnight,2009-10-01,4,Colorado,@,West Virginia,L,9,98,10.9,1,scotty-mcknight-1
Quentin Pierce,2009-10-01,5,Southern Mississippi,@,Alabama-Birmingham,L,7,108,15.4,2,quentin-pierce-1
Jock Sanders,2009-10-01,4,West Virginia,,Colorado,W,3,18,6.0,1,jock-sanders-1
Markques Simas,2009-10-01,4,Colorado,@,West Virginia,L,2,23,11.5,1,markques-simas-1
Rashaud Slaughter,2009-10-01,5,Alabama-Birmingham,,Southern Mississippi,W,2,-3,-1.5,0,rashaud-slaughter-1
Bradley Starks,2009-10-01,4,West Virginia,,Colorado,W,3,68,22.7,1,bradley-starks-1
Rodney Stewart,2009-10-01,4,Colorado,@,West Virginia,L,2,-1,-0.5,0,rodney-stewart-1
Demetrius Sumler,2009-10-01,4,Colorado,@,West Virginia,L,2,19,9.5,0,demetrius-sumler-1
Tyler Urban,2009-10-01,4,West Virginia,,Colorado,W,1,9,9.0,0,tyler-urban-1
Austin Alder,2009-10-02,4,Utah State,@,Brigham Young,L,2,20,10.0,0,austin-alder-1
Vic Anderson,2009-10-02,4,Louisville,,Pittsburgh,L,4,24,6.0,0,vic-anderson-1
Darius Ashley,2009-10-02,4,Louisville,,Pittsburgh,L,1,5,5.0,0,darius-ashley-1
Luke Ashworth,2009-10-02,5,Brigham Young,,Utah State,W,5,91,18.2,1,luke-ashworth-1
Jonathan Baldwin,2009-10-02,5,Pittsburgh,@,Louisville,W,4,105,26.3,1,jonathan-baldwin-1
Kellen Bartlett,2009-10-02,4,Utah State,@,Brigham Young,L,1,11,11.0,0,kellen-bartlett-1
Doug Beaumont,2009-10-02,4,Louisville,,Pittsburgh,L,2,25,12.5,0,doug-beaumont-1
Xavier Bowman,2009-10-02,4,Utah State,@,Brigham Young,L,2,24,12.0,1,xavier-bowman-1
O'Neill Chambers,2009-10-02,5,Brigham Young,,Utah State,W,2,15,7.5,0,oneill-chambers-1
Josh Chichester,2009-10-02,4,Louisville,,Pittsburgh,L,3,55,18.3,0,josh-chichester-1
Dorin Dickerson,2009-10-02,5,Pittsburgh,@,Louisville,W,3,50,16.7,2,dorin-dickerson-1
Andrew George,2009-10-02,5,Brigham Young,,Utah State,W,1,9,9.0,0,andrew-george-1
Cameron Graham,2009-10-02,4,Louisville,,Pittsburgh,L,2,21,10.5,0,cameron-graham-1
Ray Graham,2009-10-02,5,Pittsburgh,@,Louisville,W,1,6,6.0,0,ray-graham-1
Trent Guy,2009-10-02,4,Louisville,,Pittsburgh,L,2,10,5.0,0,trent-guy-1
Nnamdi Gwacham,2009-10-02,4,Utah State,@,Brigham Young,L,1,9,9.0,0,nnamdi-gwacham-1
Spencer Hafoka,2009-10-02,5,Brigham Young,,Utah State,W,1,6,6.0,0,spencer-hafoka-1
Henry Hynoski,2009-10-02,5,Pittsburgh,@,Louisville,W,1,5,5.0,0,henry-hynoski-1
Dion Lewis,2009-10-02,5,Pittsburgh,@,Louisville,W,2,16,8.0,0,dion-lewis-1
Scott Long,2009-10-02,4,Louisville,,Pittsburgh,L,3,46,15.3,0,scott-long-1
Cedric McGee,2009-10-02,5,Pittsburgh,@,Louisville,W,2,21,10.5,0,cedric-mcgee-1
Jeremy Mitchell,2009-10-02,4,Utah State,@,Brigham Young,L,1,11,11.0,0,jeremy-mitchell-1
Eric Moats,2009-10-02,4,Utah State,@,Brigham Young,L,2,25,12.5,0,eric-moats-1
Mikhail Morgan,2009-10-02,4,Utah State,@,Brigham Young,L,2,17,8.5,0,mikhail-morgan-1
Stanley Morrison,2009-10-02,4,Utah State,@,Brigham Young,L,3,36,12.0,0,stanley-morrison-1
Dennis Pitta,2009-10-02,5,Brigham Young,,Utah State,W,5,83,16.6,2,dennis-pitta-1
Bilal Powell,2009-10-02,4,Louisville,,Pittsburgh,L,1,9,9.0,0,bilal-powell-1
Omar Sawyer,2009-10-02,4,Utah State,@,Brigham Young,L,4,58,14.5,0,omar-sawyer-1
Michael Smith,2009-10-02,4,Utah State,@,Brigham Young,L,1,-3,-3.0,0,michael-smith-6
Manase Tonga,2009-10-02,5,Brigham Young,,Utah State,W,2,14,7.0,0,manase-tonga-1
Joe Tronzo,2009-10-02,4,Louisville,,Pittsburgh,L,1,9,9.0,0,joe-tronzo-1
Robert Turbin,2009-10-02,4,Utah State,@,Brigham Young,L,1,5,5.0,0,robert-turbin-1
Oderick Turner,2009-10-02,5,Pittsburgh,@,Louisville,W,3,39,13.0,0,oderick-turner-1
Darvin Adams,2009-10-03,5,Auburn,@,Tennessee,W,2,29,14.5,0,darvin-adams-1
Joe Adams,2009-10-03,4,Arkansas,N,Texas A&M,W,3,110,36.7,0,joe-adams-1
Josh Adams,2009-10-03,5,Wake Forest,,North Carolina State,W,5,57,11.4,0,josh-adams-1
Kris Adams,2009-10-03,5,Texas-El Paso,,Houston,W,4,88,22.0,0,kris-adams-1
Damola Adeniji,2009-10-03,5,Oregon State,@,Arizona State,W,5,83,16.6,1,damola-adeniji-1
Justin Akers,2009-10-03,4,Baylor,,Kent State,W,1,3,3.0,0,justin-akers-1
Alvester Alexander,2009-10-03,5,Wyoming,@,Florida Atlantic,W,1,2,2.0,0,alvester-alexander-1
Earl Alexander,2009-10-03,5,Alabama,@,Kentucky,W,1,21,21.0,0,earl-alexander-1
Anthony Allen,2009-10-03,5,Georgia Tech,@,Mississippi State,W,1,20,20.0,0,anthony-allen-1
Armando Allen,2009-10-03,5,Notre Dame,,Washington,W,3,20,6.7,0,armando-allen-1
Marcus Allen,2009-10-03,5,New Mexico State,@,San Diego State,L,3,29,9.7,0,marcus-allen-1
Moncell Allen,2009-10-03,4,Kentucky,,Alabama,L,3,12,4.0,0,moncell-allen-1
Kazeem Alli,2009-10-03,5,Cincinnati,@,Miami (OH),W,2,16,8.0,0,kazeem-alli-1
Luther Ambrose,2009-10-03,5,Louisiana-Monroe,,Florida International,W,4,29,7.3,0,luther-ambrose-1
Andre Anderson,2009-10-03,4,Tulane,@,Army,W,2,14,7.0,0,andre-anderson-2
Bryan Anderson,2009-10-03,5,Central Michigan,@,Buffalo,W,8,95,11.9,1,bryan-anderson-1
Colt Anderson,2009-10-03,4,Florida International,@,Louisiana-Monroe,L,1,10,10.0,0,colt-anderson-1
Isaac Anderson,2009-10-03,5,Wisconsin,@,Minnesota,W,2,19,9.5,0,isaac-anderson-1
Marcus Anderson,2009-10-03,5,New Mexico State,@,San Diego State,L,2,7,3.5,0,marcus-anderson-2
Mitchell Anderson,2009-10-03,5,Miami (OH),,Cincinnati,L,1,2,2.0,0,mitchell-anderson-1
Dri Archer,2009-10-03,5,Kent State,@,Baylor,L,1,0,0.0,0,dri-archer-1
Robert Arnheim,2009-10-03,5,Western Michigan,@,Northern Illinois,L,5,49,9.8,0,robert-arnheim-1
Reggie Arnold,2009-10-03,4,Arkansas State,@,Iowa,L,2,2,1.0,0,reggie-arnold-1
Terrance Ashe,2009-10-03,5,Clemson,@,Maryland,L,1,25,25.0,0,terrance-ashe-1
Collin Ashley,2009-10-03,5,Vanderbilt,,Mississippi,L,1,7,7.0,0,collin-ashley-1
David Ausberry,2009-10-03,5,Southern California,@,California,W,2,21,10.5,0,david-ausberry-1
Terrence Austin,2009-10-03,4,UCLA,@,Stanford,L,3,47,15.7,0,terrence-austin-1
Jeremy Avery,2009-10-03,5,Boise State,,California-Davis,W,1,1,1.0,0,jeremy-avery-1
Blake Ayles,2009-10-03,5,Southern California,@,California,W,2,29,14.5,0,blake-ayles-1
Antwon Bailey,2009-10-03,5,Syracuse,,South Florida,L,3,27,9.0,0,antwon-bailey-1
Kama Bailey,2009-10-03,5,Idaho,,Colorado State,W,1,9,9.0,0,kama-bailey-1
Robin Bailey,2009-10-03,5,Toledo,@,Ball State,W,1,6,6.0,0,robin-bailey-1
Cam Baker,2009-10-03,5,Memphis,@,Central Florida,L,2,13,6.5,0,cam-baker-1
Toney Baker,2009-10-03,5,North Carolina State,@,Wake Forest,L,1,5,5.0,1,toney-baker-1
Mike Ball,2009-10-03,4,Nevada,,Nevada-Las Vegas,W,1,1,1.0,0,mike-ball-1
Jake Ballard,2009-10-03,5,Ohio State,@,Indiana,W,1,10,10.0,0,jake-ballard-1
Brandon Banks,2009-10-03,5,Kansas State,,Iowa State,W,4,66,16.5,1,brandon-banks-1
Freddie Barnes,2009-10-03,5,Bowling Green State,,Ohio,L,7,84,12.0,0,freddie-barnes-1
Marcus Barnett,2009-10-03,5,Cincinnati,@,Miami (OH),W,6,57,9.5,0,marcus-barnett-1
Baron Batch,2009-10-03,5,Texas Tech,,New Mexico,W,3,32,10.7,0,baron-batch-1
Bryce Beall,2009-10-03,4,Houston,@,Texas-El Paso,L,3,31,10.3,1,bryce-beall-1
Damarlo Belcher,2009-10-03,5,Indiana,,Ohio State,L,4,48,12.0,0,damarlo-belcher-1
Travis Benjamin,2009-10-03,4,Miami (FL),,Oklahoma,W,3,61,20.3,1,travis-benjamin-1
Arrelious Benn,2009-10-03,4,Illinois,,Penn State,L,5,96,19.2,0,arrelious-benn-1
Duane Bennett,2009-10-03,5,Minnesota,,Wisconsin,L,1,12,12.0,0,duane-bennett-1
Leon Berry,2009-10-03,5,Mississippi State,,Georgia Tech,L,2,17,8.5,0,leon-berry-1
Jahvid Best,2009-10-03,5,California,,Southern California,L,2,5,2.5,0,jahvid-best-1
Armon Binns,2009-10-03,5,Cincinnati,@,Miami (OH),W,5,83,16.6,1,armon-binns-1
Daniel Blackledge,2009-10-03,5,Washington State,@,Oregon,L,1,5,5.0,0,daniel-blackledge-1
Dontavia Bogan,2009-10-03,5,South Florida,@,Syracuse,W,2,28,14.0,0,dontavia-bogan-1
Brandon Bolden,2009-10-03,4,Mississippi,@,Vanderbilt,W,3,22,7.3,1,brandon-bolden-1
Ralph Bolden,2009-10-03,5,Purdue,,Northwestern,L,1,32,32.0,0,ralph-bolden-1
Zach Bolger,2009-10-03,5,Wyoming,@,Florida Atlantic,W,2,45,22.5,0,zach-bolger-1
Greg Bolling,2009-10-03,5,Wyoming,@,Florida Atlantic,W,3,17,5.7,0,greg-bolling-1
Chris Bonner,2009-10-03,4,Florida Atlantic,,Wyoming,L,1,13,13.0,0,chris-bonner-1
Greg Boone,2009-10-03,5,Virginia Tech,@,Duke,W,2,25,12.5,0,greg-boone-1
Zach Boren,2009-10-03,5,Ohio State,@,Indiana,W,1,8,8.0,1,zach-boren-1
Xavier Boyce,2009-10-03,5,Virginia Tech,@,Duke,W,1,9,9.0,0,xavier-boyce-1
Jheranie Boyd,2009-10-03,5,North Carolina,,Virginia,L,2,12,6.0,0,jheranie-boyd-1
Re'quan Boyette,2009-10-03,5,Duke,,Virginia Tech,L,1,-4,-4.0,0,requan-boyette-1
Jarrett Boykin,2009-10-03,5,Virginia Tech,@,Duke,W,6,144,24.0,1,jarrett-boykin-1
Andre Bratton,2009-10-03,5,Miami (OH),,Cincinnati,L,11,90,8.2,1,andre-bratton-1
Lavon Brazill,2009-10-03,5,Ohio,@,Bowling Green State,W,4,93,23.3,1,lavon-brazill-1
Lionel Breaux,2009-10-03,4,Mississippi,@,Vanderbilt,W,1,18,18.0,0,lionel-breaux-1
Kyle Brey,2009-10-03,5,Buffalo,,Central Michigan,L,1,6,6.0,0,kyle-brey-1
Edward Britton,2009-10-03,5,Texas Tech,,New Mexico,W,2,30,15.0,0,edward-britton-1
Antonio Brown,2009-10-03,5,Central Michigan,@,Buffalo,W,6,112,18.7,1,antonio-brown-1
Bryce Brown,2009-10-03,5,Tennessee,,Auburn,L,1,3,3.0,0,bryce-brown-1
Carlos Brown,2009-10-03,5,Michigan,@,Michigan State,L,2,8,4.0,0,carlos-brown-1
Devon Brown,2009-10-03,5,Wake Forest,,North Carolina State,W,6,70,11.7,0,devon-brown-1
Jaron Brown,2009-10-03,5,Clemson,@,Maryland,L,1,6,6.0,0,jaron-brown-1
Javaris Brown,2009-10-03,4,Virginia,@,North Carolina,W,1,18,18.0,0,javaris-brown-1
Lamark Brown,2009-10-03,5,Kansas State,,Iowa State,W,3,61,20.3,1,lamark-brown-1
Meco Brown,2009-10-03,5,Northern Illinois,,Western Michigan,W,1,13,13.0,0,meco-brown-1
Moe Brown,2009-10-03,5,South Carolina,,South Carolina State,W,6,100,16.7,2,moe-brown-1
Vincent Brown,2009-10-03,5,San Diego State,,New Mexico State,W,3,84,28.0,1,vincent-brown-3
Ryan Broyles,2009-10-03,4,Oklahoma,@,Miami (FL),L,1,37,37.0,0,ryan-broyles-1
Roland Bruno,2009-10-03,5,New Mexico,@,Texas Tech,L,1,10,10.0,0,roland-bruno-1
George Bryan,2009-10-03,5,North Carolina State,@,Wake Forest,L,6,79,13.2,1,george-bryan-1
Donald Buckram,2009-10-03,5,Texas-El Paso,,Houston,W,1,0,0.0,0,donald-buckram-1
Chris Bullock,2009-10-03,5,Bowling Green State,,Ohio,L,1,32,32.0,0,chris-bullock-1
Chad Bumphis,2009-10-03,5,Mississippi State,,Georgia Tech,L,6,123,20.5,1,chad-bumphis-1
Kris Burd,2009-10-03,4,Virginia,@,North Carolina,W,2,30,15.0,0,kris-burd-1
Trea Burgess,2009-10-03,5,Indiana,,Ohio State,L,1,6,6.0,0,trea-burgess-1
Tyrone Burke,2009-10-03,4,Eastern Michigan,,Temple,L,2,18,9.0,0,tyrone-burke-1
Travis Burkhalter,2009-10-03,5,Wyoming,@,Florida Atlantic,W,5,29,5.8,0,travis-burkhalter-1
Tom Burzine,2009-10-03,5,Toledo,@,Ball State,W,3,14,4.7,2,tom-burzine-1
A.J. Butler,2009-10-03,5,New Mexico,@,Texas Tech,L,9,39,4.3,0,aj-butler-1
Brice Butler,2009-10-03,5,Southern California,@,California,W,2,27,13.5,0,brice-butler-1
Laron Byrd,2009-10-03,4,Miami (FL),,Oklahoma,W,2,12,6.0,0,laron-byrd-1
