Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Kennard Cox,2006-09-30,5,Pittsburgh,,Toledo,W,3,2,5,0.0,0.0,kennard-cox-1
Allan Cozart,2006-09-30,5,Eastern Michigan,@,Louisiana,L,2,0,2,1.0,0.0,allan-cozart-1
Shawn Crable,2006-09-30,5,Michigan,@,Minnesota,W,2,2,4,0.5,0.0,shawn-crable-1
Tom Crabtree,2006-09-30,5,Miami (OH),@,Cincinnati,L,0,2,2,0.0,0.0,tom-crabtree-1
Angelo Craig,2006-09-30,5,Cincinnati,,Miami (OH),W,0,1,1,0.5,0.0,angelo-craig-1
Cameron Craig,2006-09-30,5,Army,,Rice,L,3,1,4,2.0,1.0,cameron-craig-1
J.D. Craigman,2006-09-30,5,Kentucky,,Central Michigan,W,1,0,1,1.0,1.0,jd-craigman-1
Lee Crain,2006-09-30,5,Army,,Rice,L,1,0,1,0.0,0.0,lee-crain-1
Travis Craven,2006-09-30,5,Miami (OH),@,Cincinnati,L,0,1,1,0.5,0.0,travis-craven-1
Brandon Crawford,2006-09-30,5,Ball State,,Northern Illinois,L,0,1,1,0.0,0.0,brandon-crawford-1
Dwain Crawford,2006-09-30,5,Baylor,,Kansas State,W,3,2,5,0.0,0.0,dwain-crawford-1
Kevin Crawford,2006-09-30,5,Virginia,@,Duke,W,2,0,2,1.0,0.0,kevin-crawford-1
Kalvin Cressel,2006-09-30,4,San Jose State,,San Diego State,W,2,4,6,0.0,0.0,kalvin-cressel-1
Da-Mon Cromartie-Smith,2006-09-30,4,Texas-El Paso,,New Mexico State,W,2,0,2,0.0,0.0,da-mon-cromartie-smith-1
Andy Crooks,2006-09-30,5,Wisconsin,@,Indiana,W,1,0,1,0.0,0.0,andy-crooks-1
Anthony Crosby,2006-09-30,4,Louisiana Tech,@,Clemson,L,5,0,5,0.0,0.0,anthony-crosby-1
Tim Crowder,2006-09-30,5,Texas,,Sam Houston State,W,0,1,1,0.0,0.0,tim-crowder-1
Brian Crum,2006-09-30,5,Florida,,Alabama,W,1,4,5,0.0,0.0,brian-crum-1
Maurice Crum,2006-09-30,5,Notre Dame,,Purdue,W,1,4,5,0.0,0.0,maurice-crum-1
Barry Cryer,2006-09-30,5,Nebraska,,Kansas,W,4,3,7,2.0,0.0,barry-cryer-1
Quinton Culberson,2006-09-30,5,Mississippi State,@,Louisiana State,L,2,4,6,0.0,0.0,quinton-culberson-1
Major Culbert,2006-09-30,5,Nebraska,,Kansas,W,0,1,1,0.0,0.0,major-culbert-1
Derrick Cumbee,2006-09-30,5,Utah State,,Idaho,L,1,1,2,0.0,0.0,derrick-cumbee-1
Jamie Cumbie,2006-09-30,5,Clemson,,Louisiana Tech,W,2,1,3,2.0,1.0,jamie-cumbie-1
Aaron Curry,2006-09-30,5,Wake Forest,,Liberty,W,1,3,4,0.0,0.0,aaron-curry-1
Brent Curvey,2006-09-30,5,Iowa State,,Northern Iowa,W,4,1,5,1.0,0.0,brent-curvey-1
Brian Cushing,2006-09-30,4,Southern California,@,Washington State,W,1,6,7,1.5,0.0,brian-cushing-1
Curtis Cutts,2006-09-30,5,Central Michigan,@,Kentucky,L,4,1,5,0.0,0.0,curtis-cutts-1
Larry Cylc,2006-09-30,5,Navy,@,Connecticut,W,0,1,1,0.0,0.0,larry-cylc-1
Ola Dagunduro,2006-09-30,5,Nebraska,,Kansas,W,1,1,2,0.0,0.0,ola-dagunduro-1
Jessie Daniels,2006-09-30,5,Louisiana State,,Mississippi State,W,2,0,2,0.0,0.0,jessie-daniels-1
Darby,2006-09-30,4,Louisiana Tech,@,Clemson,L,1,0,1,0.0,0.0,darby-1
Alan Darlin,2006-09-30,4,Oregon State,,California,L,2,3,5,0.0,0.0,alan-darlin-1
Anthony Davis,2006-09-30,5,Wake Forest,,Liberty,W,1,1,2,0.0,0.0,anthony-davis-5
Bruce Davis,2006-09-30,4,UCLA,,Stanford,W,5,1,6,3.0,2.5,bruce-davis-1
Chris Davis,2006-09-30,4,Duke,,Virginia,L,3,0,3,0.0,0.0,chris-davis-1
Corey Davis,2006-09-30,5,Pittsburgh,,Toledo,W,2,0,2,1.0,1.0,corey-davis-1
Dan Davis,2006-09-30,4,Connecticut,,Navy,L,1,5,6,0.0,0.0,dan-davis-3
Dexter Davis,2006-09-30,5,Arizona State,,Oregon,L,2,1,3,0.0,0.0,dexter-davis-1
Dowayne Davis,2006-09-30,5,Syracuse,,Wyoming,W,5,3,8,0.0,0.0,dowayne-davis-1
Robert Davis,2006-09-30,5,Idaho,@,Utah State,W,1,0,1,0.0,0.0,robert-davis-1
Romeo Davis,2006-09-30,4,Miami (FL),,Houston,W,1,0,1,0.0,0.0,romeo-davis-1
Rulon Davis,2006-09-30,5,California,@,Oregon State,W,0,1,1,0.0,0.0,rulon-davis-1
Ryan Davis,2006-09-30,5,Idaho,@,Utah State,W,1,0,1,0.0,0.0,ryan-davis-2
Scott Davis,2006-09-30,5,Washington State,,Southern California,L,1,1,2,0.0,0.0,scott-davis-1
Steve Davis,2006-09-30,5,Minnesota,,Michigan,L,4,2,6,1.0,0.0,steve-davis-1
Tony Davis,2006-09-30,5,Penn State,,Northwestern,W,3,0,3,0.0,0.0,tony-davis-1
Vontae Davis,2006-09-30,5,Illinois,@,Michigan State,W,0,2,2,0.0,0.0,vontae-davis-1
Wes Davis,2006-09-30,5,Boston College,,Maine,W,3,1,4,0.0,0.0,wes-davis-1
Will Davis,2006-09-30,5,Illinois,@,Michigan State,W,1,2,3,0.0,0.0,will-davis-1
Zach Davis,2006-09-30,5,Florida International,,Arkansas State,L,2,0,2,0.0,0.0,zach-davis-1
Kendall Davis-Clark,2006-09-30,5,Michigan State,,Illinois,L,1,0,1,0.0,0.0,kendall-davis-clark-1
Germaine Dawson,2006-09-30,5,North Texas,,Middle Tennessee State,L,3,3,6,0.0,0.0,germaine-dawson-1
Keyunta Dawson,2006-09-30,5,Texas Tech,@,Texas A&M,W,3,6,9,1.5,0.0,keyunta-dawson-1
Wesley Day,2006-09-30,4,Louisiana Tech,@,Clemson,L,2,2,4,0.0,0.0,wesley-day-1
Marshall Delesdernier,2006-09-30,4,Louisiana,,Eastern Michigan,W,1,0,1,1.0,1.0,marshall-delesdernier-1
Dahna Deleston,2006-09-30,4,Connecticut,,Navy,L,1,7,8,0.0,0.0,dahna-deleston-1
Jeff Deliz,2006-09-30,5,Navy,@,Connecticut,W,1,2,3,0.5,0.0,jeff-deliz-1
Steve Dell,2006-09-30,5,Pittsburgh,,Toledo,W,2,1,3,0.5,0.0,steve-dell-1
Jason Demars,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,0,6,6,0.0,0.0,jason-demars-1
Quintin Demps,2006-09-30,4,Texas-El Paso,,New Mexico State,W,3,2,5,0.0,0.0,quintin-demps-1
Alex Derenthal,2006-09-30,5,Temple,@,Vanderbilt,L,1,0,1,0.0,0.0,alex-derenthal-1
Scott Derry,2006-09-30,5,Texas,,Sam Houston State,W,2,5,7,0.5,0.0,scott-derry-1
Justin Derubertis,2006-09-30,4,Connecticut,,Navy,L,0,4,4,0.0,0.0,justin-derubertis-1
John Deshields,2006-09-30,5,Florida Atlantic,@,Louisiana-Monroe,W,2,1,3,0.0,0.0,john-deshields-1
Brendan Deska,2006-09-30,5,Boston College,,Maine,W,1,1,2,0.5,0.0,brendan-deska-1
Michael Desormeaux,2006-09-30,4,Louisiana,,Eastern Michigan,W,1,0,1,0.0,0.0,michael-desormeaux-1
Leo Desselle,2006-09-30,5,Louisiana State,,Mississippi State,W,1,0,1,1.0,1.0,leo-desselle-1
Jermaine Dias,2006-09-30,5,Virginia,@,Duke,W,1,2,3,1.0,0.0,jermaine-dias-1
Ed Dickson,2006-09-30,4,Oregon,@,Arizona State,W,2,0,2,1.0,0.0,ed-dickson-1
Matt Dilallo,2006-09-30,5,Colorado,@,Missouri,L,1,0,1,0.0,0.0,matt-dilallo-1
Steve Dildine,2006-09-30,5,Washington State,,Southern California,L,5,5,10,1.0,0.0,steve-dildine-1
Zach Diles,2006-09-30,5,Kansas State,@,Baylor,L,2,5,7,0.0,0.0,zach-diles-1
James Dillard,2006-09-30,4,Tulane,,Southern Methodist,L,2,4,6,0.0,0.0,james-dillard-1
Mark Dillard,2006-09-30,4,Louisiana Tech,@,Clemson,L,1,1,2,0.0,0.0,mark-dillard-1
Mike Dinard,2006-09-30,5,Northwestern,@,Penn State,L,0,1,1,0.5,0.0,mike-dinard-1
Tyson Ditmore,2006-09-30,5,New Mexico,@,Air Force,L,1,8,9,0.0,0.0,tyson-ditmore-1
Antonio Dixon,2006-09-30,4,Miami (FL),,Houston,W,1,0,1,1.0,1.0,antonio-dixon-1
Jay Dixon,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,2,1,3,0.5,0.5,jay-dixon-1
Sean Dixon,2006-09-30,5,Vanderbilt,,Temple,W,1,0,1,0.0,0.0,sean-dixon-1
Jordon Dizon,2006-09-30,5,Colorado,@,Missouri,L,3,3,6,1.0,0.0,jordon-dizon-1
Ward Dobbs,2006-09-30,5,Wyoming,@,Syracuse,L,4,0,4,0.0,0.0,ward-dobbs-1
Mark Dodge,2006-09-30,5,Texas A&M,,Texas Tech,L,1,3,4,0.0,0.0,mark-dodge-1
Dustin Doe,2006-09-30,5,Florida,,Alabama,W,1,0,1,0.0,0.0,dustin-doe-1
Derrick Doggett,2006-09-30,4,Oregon State,,California,L,4,2,6,2.0,0.0,derrick-doggett-1
Victor Doman,2006-09-30,5,Central Michigan,@,Kentucky,L,1,0,1,0.0,0.0,victor-doman-1
Mike Dominguez,2006-09-30,5,Boise State,@,Utah,W,1,0,1,0.0,0.0,mike-dominguez-1
Archie Donald,2006-09-30,5,Toledo,@,Pittsburgh,L,1,2,3,0.0,0.0,archie-donald-1
Tyler Donaldson,2006-09-30,5,New Mexico,@,Air Force,L,2,3,5,0.0,0.0,tyler-donaldson-1
Glenn Dorsey,2006-09-30,5,Louisiana State,,Mississippi State,W,0,2,2,0.0,0.0,glenn-dorsey-1
Jacob Doss,2006-09-30,5,Wyoming,@,Syracuse,L,1,0,1,0.0,0.0,jacob-doss-1
Damon Dotson,2006-09-30,5,Baylor,,Kansas State,W,0,1,1,0.0,0.0,damon-dotson-1
Lionel Dotson,2006-09-30,5,Arizona,,Washington,L,1,2,3,0.0,0.0,lionel-dotson-1
Brandon Douglas,2006-09-30,4,Memphis,,Tennessee,L,0,3,3,0.0,0.0,brandon-douglas-2
Steve Douglas,2006-09-30,4,Texas-El Paso,,New Mexico State,W,1,0,1,0.0,0.0,steve-douglas-1
Andray Downs,2006-09-30,5,Rice,@,Army,W,5,1,6,1.0,0.0,andray-downs-1
Erique Dozier,2006-09-30,5,Bowling Green State,@,Ohio,W,3,2,5,0.0,0.0,erique-dozier-1
Barry Drakeford,2006-09-30,5,Kent State,,Akron,W,1,1,2,0.5,0.0,barry-drakeford-1
Nate Draughon,2006-09-30,4,Texas-El Paso,,New Mexico State,W,1,0,1,0.0,0.0,nate-draughon-1
Daniel Drayton,2006-09-30,4,Oregon State,,California,L,1,0,1,0.0,0.0,daniel-drayton-1
Derek Dubois,2006-09-30,4,New Mexico State,@,Texas-El Paso,L,1,0,1,0.0,0.0,derek-dubois-1
Drew Duffin,2006-09-30,5,Ball State,,Northern Illinois,L,1,1,2,1.5,0.0,drew-duffin-1
Jeffrey Dukes,2006-09-30,5,Alabama,@,Florida,L,3,2,5,1.0,0.0,jeffrey-dukes-1
Jolonn Dunbar,2006-09-30,5,Boston College,,Maine,W,4,3,7,1.0,0.0,jolonn-dunbar-1
Will Dunbar,2006-09-30,5,Alabama-Birmingham,,Troy,W,1,3,4,0.0,0.0,will-dunbar-1
Rashaad Duncan,2006-09-30,5,Pittsburgh,,Toledo,W,1,2,3,0.0,0.0,rashaad-duncan-1
Freddy Dunkle,2006-09-30,4,San Diego State,@,San Jose State,L,0,1,1,0.0,0.0,freddy-dunkle-1
Raifu Durodoye,2006-09-30,5,North Texas,,Middle Tennessee State,L,1,2,3,0.0,0.0,raifu-durodoye-1
Biren Ealy,2006-09-30,5,Houston,@,Miami (FL),L,1,0,1,0.0,0.0,biren-ealy-1
Pierre Easley,2006-09-30,5,Wake Forest,,Liberty,W,1,1,2,1.0,0.0,pierre-easley-1
Demetrius Eaton,2006-09-30,5,Northwestern,@,Penn State,L,1,4,5,0.0,0.0,demetrius-eaton-1
Trey Eaton,2006-09-30,3,Air Force,,New Mexico,W,1,0,1,0.0,0.0,trey-eaton-1
Quintin Echols,2006-09-30,5,Kansas State,@,Baylor,L,0,1,1,0.0,0.0,quintin-echols-1
Phillip Edmondson,2006-09-30,5,Army,,Rice,L,0,1,1,0.0,0.0,phillip-edmondson-1
Jeramy Edwards,2006-09-30,4,Duke,,Virginia,L,0,3,3,0.0,0.0,jeramy-edwards-1
Kirkston Edwards,2006-09-30,5,Central Michigan,@,Kentucky,L,1,0,1,0.0,0.0,kirkston-edwards-1
Pannel Egboh,2006-09-30,5,Stanford,@,UCLA,L,3,1,4,0.0,0.0,pannel-egboh-1
Travis Eickman,2006-09-30,4,Louisiana-Monroe,,Florida Atlantic,L,1,1,2,0.0,0.0,travis-eickman-1
Ben Eisenhart,2006-09-30,5,Nebraska,,Kansas,W,1,0,1,0.0,0.0,ben-eisenhart-1
Ronnie Ekdahl,2006-09-30,5,Central Michigan,@,Kentucky,L,1,3,4,0.0,0.0,ronnie-ekdahl-1
Kenape Eliapo,2006-09-30,5,Utah,,Boise State,L,0,1,1,0.0,0.0,kenape-eliapo-1
Solomon Elimimian,2006-09-30,4,Hawaii,,Eastern Illinois,W,3,0,3,0.0,0.0,solomon-elimimian-1
Cody Ellis,2006-09-30,5,Washington,@,Arizona,W,4,0,4,0.0,0.0,cody-ellis-1
Dennis Ellis,2006-09-30,5,Boise State,@,Utah,W,1,2,3,0.0,0.0,dennis-ellis-1
Elias Ellis,2006-09-30,4,Arkansas State,@,Florida International,W,1,0,1,0.0,0.0,elias-ellis-1
Jordan Ellis,2006-09-30,4,Tulane,,Southern Methodist,L,2,1,3,1.0,0.0,jordan-ellis-1
Brandon Ellison,2006-09-30,5,Florida International,,Arkansas State,L,2,0,2,0.0,0.0,brandon-ellison-1
Kevin Ellison,2006-09-30,4,Southern California,@,Washington State,W,3,4,7,0.5,0.0,kevin-ellison-1
Brandent Englemon,2006-09-30,5,Michigan,@,Minnesota,W,3,2,5,0.5,0.0,brandent-englemon-1
Larry English,2006-09-30,5,Northern Illinois,@,Ball State,W,0,2,2,0.0,0.0,larry-english-1
Jeremy Engstrom,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,0,1,1,0.0,0.0,jeremy-engstrom-1
Perry Eppenger,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,1,2,3,1.0,0.0,perry-eppenger-1
Dan Erickson,2006-09-30,5,Nebraska,,Kansas,W,2,0,2,0.0,0.0,dan-erickson-1
Brandon Erwin,2006-09-30,5,Purdue,@,Notre Dame,L,2,1,3,0.0,0.0,brandon-erwin-1
M.J. Estep,2006-09-30,4,Connecticut,,Navy,L,2,5,7,0.5,0.0,mj-estep-1
Javier Estopinan,2006-09-30,5,Florida,,Alabama,W,1,2,3,0.0,0.0,javier-estopinan-1
Rodney Etienne,2006-09-30,5,Akron,@,Kent State,L,0,1,1,0.0,0.0,rodney-etienne-1
Etta Etta-Tawo,2006-09-30,5,Clemson,,Louisiana Tech,W,2,0,2,0.0,0.0,etta-etta-tawo-1
Bryan Evans,2006-09-30,5,Georgia,@,Mississippi,W,1,0,1,0.0,0.0,bryan-evans-1
Casey Evans,2006-09-30,5,Utah,,Boise State,L,4,10,14,1.0,0.0,casey-evans-1
Cory Evans,2006-09-30,5,Washington State,,Southern California,L,0,1,1,0.5,0.0,cory-evans-1
Jason Evans,2006-09-30,4,San Jose State,,San Diego State,W,2,0,2,0.0,0.0,jason-evans-2
Maurice Evans,2006-09-30,5,Penn State,,Northwestern,W,2,1,3,1.5,1.5,maurice-evans-1
Will Evans,2006-09-30,5,Alabama-Birmingham,,Troy,W,1,0,1,0.0,0.0,will-evans-1
Earl Everett,2006-09-30,5,Florida,,Alabama,W,4,3,7,0.0,0.0,earl-everett-1
David Faaeteete,2006-09-30,4,Oregon,@,Arizona State,W,1,0,1,0.0,0.0,david-faaeteete-1
Faauo Faga,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,0,1,1,0.0,0.0,faauo-faga-1
Mack Fair,2006-09-30,4,Louisiana,,Eastern Michigan,W,1,0,1,0.0,0.0,mack-fair-1
Brian Faires,2006-09-30,5,Indiana,,Wisconsin,L,1,0,1,0.0,0.0,brian-faires-1
Bernard Faithful,2006-09-30,5,Toledo,@,Pittsburgh,L,2,1,3,0.0,0.0,bernard-faithful-1
Sioeli Fakalata,2006-09-30,4,New Mexico State,@,Texas-El Paso,L,1,3,4,0.0,0.0,sioeli-fakalata-1
Farley,2006-09-30,5,Baylor,,Kansas State,W,0,1,1,0.0,0.0,farley-1
David Fatherly,2006-09-30,5,Temple,@,Vanderbilt,L,3,0,3,1.0,0.0,david-fatherly-1
David Fatula,2006-09-30,5,Toledo,@,Pittsburgh,L,1,0,1,0.0,0.0,david-fatula-1
Matt Featherston,2006-09-30,5,Texas A&M,,Texas Tech,L,1,1,2,0.0,0.0,matt-featherston-1
Anthony Felder,2006-09-30,5,California,@,Oregon State,W,0,3,3,0.0,0.0,anthony-felder-1
Chris Felder,2006-09-30,5,Alabama-Birmingham,,Troy,W,1,3,4,0.0,0.0,chris-felder-1
Herbert Felder,2006-09-30,5,New Mexico,@,Air Force,L,3,1,4,2.0,1.0,herbert-felder-1
Johnny Felders,2006-09-30,4,Louisiana,,Eastern Michigan,W,3,1,4,0.5,0.0,johnny-felders-1
Victor Fergerstrom,2006-09-30,4,Hawaii,,Eastern Illinois,W,1,1,2,0.0,0.0,victor-fergerstrom-1
Josh Ferguson,2006-09-30,5,Purdue,@,Notre Dame,L,2,2,4,0.0,0.0,josh-ferguson-1
Josh Ferguson,2006-09-30,4,Texas-El Paso,,New Mexico State,W,7,2,9,0.5,0.0,josh-ferguson-2
Travis Ferguson,2006-09-30,4,Louisiana,,Eastern Michigan,W,0,1,1,0.0,0.0,travis-ferguson-1
Colin Ferrell,2006-09-30,5,Kent State,,Akron,W,1,0,1,1.0,1.0,colin-ferrell-1
Leo Ferrine,2006-09-30,5,Notre Dame,,Purdue,W,3,2,5,0.0,0.0,leo-ferrine-1
Alex Field,2006-09-30,5,Virginia,@,Duke,W,2,1,3,1.0,1.0,alex-field-1
Daryl Fields,2006-09-30,5,Utah State,,Idaho,L,4,2,6,0.0,0.0,daryl-fields-1
Joe Fields,2006-09-30,5,Syracuse,,Wyoming,W,2,2,4,0.0,0.0,joe-fields-1
David Filippi,2006-09-30,5,Kent State,,Akron,W,2,0,2,1.0,1.0,david-filippi-1
Derek Fine,2006-09-30,5,Kansas,@,Nebraska,L,1,2,3,0.0,0.0,derek-fine-1
Ryan Finney,2006-09-30,4,Louisiana,,Eastern Michigan,W,1,1,2,0.0,0.0,ryan-finney-1
Walter Fisher,2006-09-30,5,Tennessee,@,Memphis,W,0,1,1,0.0,0.0,walter-fisher-1
Jeffrey Fitzgerald,2006-09-30,5,Virginia,@,Duke,W,3,0,3,0.0,0.0,jeffrey-fitzgerald-1
Keith Fitzhugh,2006-09-30,5,Mississippi State,@,Louisiana State,L,7,2,9,0.0,0.0,keith-fitzhugh-1
Joe Fleskoski,2006-09-30,4,Texas-El Paso,,New Mexico State,W,4,7,11,0.0,0.0,joe-fleskoski-1
Brandon Flowers,2006-09-30,5,Virginia Tech,,Georgia Tech,L,0,2,2,0.0,0.0,brandon-flowers-1
Zack Follett,2006-09-30,5,California,@,Oregon State,W,0,3,3,0.5,0.5,zack-follett-1
Lauli Fonoti,2006-09-30,4,New Mexico State,@,Texas-El Paso,L,1,4,5,0.5,0.0,lauli-fonoti-1
Jeff Fontana,2006-09-30,5,Northern Illinois,@,Ball State,W,1,0,1,0.0,0.0,jeff-fontana-1
Kenneth Fontenette,2006-09-30,5,Houston,@,Miami (FL),L,7,3,10,0.0,0.0,kenneth-fontenette-1
Wilrey Fontenot,2006-09-30,5,Arizona,,Washington,L,1,0,1,0.0,0.0,wilrey-fontenot-1
Corey Ford,2006-09-30,5,Baylor,,Kansas State,W,2,0,2,0.0,0.0,corey-ford-1
Jacoby Ford,2006-09-30,5,Clemson,,Louisiana Tech,W,2,0,2,0.0,0.0,jacoby-ford-1
Jeremy Foreman,2006-09-30,4,Tulane,,Southern Methodist,L,2,2,4,0.0,0.0,jeremy-foreman-1
Marcus Foreman,2006-09-30,5,Baylor,,Kansas State,W,4,1,5,0.0,0.0,marcus-foreman-1
Keith Forestal,2006-09-30,5,Toledo,@,Pittsburgh,L,2,1,3,0.0,0.0,keith-forestal-1
Daryl Forte,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,0,2,2,0.0,0.0,daryl-forte-1
Brandon Foster,2006-09-30,5,Texas,,Sam Houston State,W,1,0,1,0.0,0.0,brandon-foster-1
Matt Fountaine,2006-09-30,5,Washington,@,Arizona,W,1,1,2,0.0,0.0,matt-fountaine-1
Drew Fowler,2006-09-30,3,Air Force,,New Mexico,W,1,9,10,0.0,0.0,drew-fowler-1
Eric Frampton,2006-09-30,5,Washington State,,Southern California,L,4,3,7,0.0,0.0,eric-frampton-1
Coye Francies,2006-09-30,4,Oregon State,,California,L,2,1,3,1.0,0.0,coye-francies-1
Daniel Francis,2006-09-30,5,Louisiana State,,Mississippi State,W,0,1,1,0.0,0.0,daniel-francis-1
James Francis,2006-09-30,5,Houston,@,Miami (FL),L,2,0,2,0.0,0.0,james-francis-1
Robert Francois,2006-09-30,5,Boston College,,Maine,W,4,0,4,0.0,0.0,robert-francois-1
Naymon Frank,2006-09-30,4,Oregon State,,California,L,0,1,1,0.0,0.0,naymon-frank-1
Freddie Franklin,2006-09-30,4,Louisiana Tech,@,Clemson,L,1,0,1,0.0,0.0,freddie-franklin-1
Tony Franklin,2006-09-30,5,Virginia,@,Duke,W,2,0,2,0.0,0.0,tony-franklin-1
Vegas Franklin,2006-09-30,4,Miami (FL),,Houston,W,1,0,1,0.0,0.0,vegas-franklin-1
Stanley Franks,2006-09-30,5,Idaho,@,Utah State,W,2,1,3,0.0,0.0,stanley-franks-1
Eric Fraser,2006-09-30,5,Central Michigan,@,Kentucky,L,1,1,2,0.0,0.0,eric-fraser-1
Marcus Freeman,2006-09-30,5,Ohio State,@,Iowa,W,2,3,5,1.0,1.0,marcus-freeman-2
Jacob French,2006-09-30,4,San Jose State,,San Diego State,W,0,1,1,0.0,0.0,jacob-french-1
Steven Friend,2006-09-30,5,Central Michigan,@,Kentucky,L,4,0,4,2.0,0.0,steven-friend-1
Chris Frome,2006-09-30,5,Notre Dame,,Purdue,W,1,0,1,0.0,0.0,chris-frome-1
Aaron Fryer,2006-09-30,4,Duke,,Virginia,L,1,0,1,0.0,0.0,aaron-fryer-1
Nick Fuhr,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,1,0,1,0.0,0.0,nick-fuhr-1
Howie Fuimaono,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,1,3,4,0.5,0.0,howie-fuimaono-1
Starr Fuimaono,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,0,1,1,0.0,0.0,starr-fuimaono-1
Lance Fuller,2006-09-30,5,Texas Tech,@,Texas A&M,W,0,1,1,0.0,0.0,lance-fuller-1
Rhema Fuller,2006-09-30,4,Connecticut,,Navy,L,1,6,7,0.5,0.5,rhema-fuller-1
Justin Fulmer,2006-09-30,4,Louisiana-Monroe,,Florida Atlantic,L,1,0,1,0.0,0.0,justin-fulmer-1
Durrell Fuqua,2006-09-30,5,Alabama-Birmingham,,Troy,W,1,0,1,0.0,0.0,durrell-fuqua-1
Tony Fusco,2006-09-30,5,Army,,Rice,L,3,4,7,0.0,0.0,tony-fusco-1
Elsmore Gabriel,2006-09-30,5,Clemson,,Louisiana Tech,W,1,0,1,0.0,0.0,elsmore-gabriel-1
C.J. Gaddis,2006-09-30,5,Clemson,,Louisiana Tech,W,4,1,5,1.0,0.0,cj-gaddis-1
Jordan Gafford,2006-09-30,5,Miami (OH),@,Cincinnati,L,0,1,1,0.0,0.0,jordan-gafford-1
Jerrid Gaines,2006-09-30,5,Miami (OH),@,Cincinnati,L,2,2,4,0.5,0.0,jerrid-gaines-1
Josh Gaines,2006-09-30,5,Penn State,,Northwestern,W,0,1,1,0.0,0.0,josh-gaines-1
Junior Galette,2006-09-30,5,Temple,@,Vanderbilt,L,3,1,4,0.0,0.0,junior-galette-1
Gilbert Gallahar,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,0,1,1,0.0,0.0,gilbert-gallahar-1
Jake Galusha,2006-09-30,4,Colorado State,@,Fresno State,W,1,2,3,0.0,0.0,jake-galusha-1
Brandon Gantt,2006-09-30,5,Middle Tennessee State,@,North Texas,W,0,1,1,0.0,0.0,brandon-gantt-1
Joe Garcia,2006-09-30,5,Texas Tech,@,Texas A&M,W,8,5,13,1.0,0.0,joe-garcia-3
Joe Garcia,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,1,0,1,0.0,0.0,joe-garcia-2
Kevin Garrett,2006-09-30,4,Oregon,@,Arizona State,W,1,0,1,0.0,0.0,kevin-garrett-2
Lyle Garrison,2006-09-30,5,Eastern Michigan,@,Louisiana,L,4,4,8,0.0,0.0,lyle-garrison-1
Scott Garrison,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,1,1,2,0.0,0.0,scott-garrison-1
Byron Garvin,2006-09-30,5,Kansas State,@,Baylor,L,5,2,7,1.0,0.0,byron-garvin-1
Willie Gaston,2006-09-30,5,Houston,@,Miami (FL),L,1,0,1,0.0,0.0,willie-gaston-1
Curtis Gatewood,2006-09-30,5,Vanderbilt,,Temple,W,1,2,3,0.5,0.0,curtis-gatewood-1
Josh Gattis,2006-09-30,5,Wake Forest,,Liberty,W,3,1,4,0.0,0.0,josh-gattis-1
Jeremy Geathers,2006-09-30,4,Nevada-Las Vegas,,Nevada,L,1,2,3,1.0,0.5,jeremy-geathers-1
Cortez Gent,2006-09-30,5,Florida Atlantic,@,Louisiana-Monroe,W,1,0,1,0.0,0.0,cortez-gent-1
David Gettis,2006-09-30,5,Baylor,,Kansas State,W,1,0,1,0.0,0.0,david-gettis-1
Patrick Ghee,2006-09-30,5,Wake Forest,,Liberty,W,2,0,2,0.0,0.0,patrick-ghee-1
Vernon Gholston,2006-09-30,5,Ohio State,@,Iowa,W,2,1,3,2.0,0.0,vernon-gholston-1
Bobby Giannini,2006-09-30,3,Air Force,,New Mexico,W,1,6,7,0.0,0.0,bobby-giannini-1 
Corey Gibas,2006-09-30,5,Texas A&M,,Texas Tech,L,0,1,1,0.0,0.0,corey-gibas-1
Jarron Gilbert,2006-09-30,4,San Jose State,,San Diego State,W,0,1,1,0.0,0.0,jarron-gilbert-1
Garrett Gilbertson,2006-09-30,3,Air Force,,New Mexico,W,1,1,2,1.0,1.0,garrett-gilbertson-1
Austin Giles,2006-09-30,5,Boston College,,Maine,W,2,2,4,0.0,0.0,austin-giles-1
John Gill,2006-09-30,5,Northwestern,@,Penn State,L,1,1,2,0.0,0.0,john-gill-2
Sergio Gilliam,2006-09-30,5,Clemson,,Louisiana Tech,W,4,0,4,1.0,0.0,sergio-gilliam-1
Kyle Gingg,2006-09-30,5,Boise State,@,Utah,W,1,3,4,0.5,0.0,kyle-gingg-1
Carl Gioia,2006-09-30,5,Notre Dame,,Purdue,W,1,0,1,0.0,0.0,carl-gioia-1
