Player,Date,G,School,Loc,Opponent,WL,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD,unique_id
Tim Cesa,2006-09-02,1,Maryland,,William & Mary,W,1,11,11.0,0,tim-cesa-1
Jason Chery,2006-09-02,1,Louisiana,@,Louisiana State,L,2,31,15.5,0,jason-chery-1
Jemalle Cornelius,2006-09-02,1,Florida,,Southern Mississippi,W,1,9,9.0,0,jemalle-cornelius-1
Vincent Corner,2006-09-02,1,Bowling Green State,,Wisconsin,L,1,18,18.0,0,vincent-corner-1
Quan Cosby,2006-09-02,1,Texas,,North Texas,W,1,19,19.0,0,quan-cosby-1
Perrish Cox,2006-09-02,1,Oklahoma State,,Missouri State,W,1,96,96.0,1,perrish-cox-1
Patrick Danahy,2006-09-02,1,Stanford,@,Oregon,L,1,7,7.0,0,patrick-danahy-1
Britt Davis,2006-09-02,1,Northern Illinois,@,Ohio State,L,1,19,19.0,0,britt-davis-1
Connell Davis,2006-09-02,1,Missouri,,Murray State,W,1,24,24.0,0,connell-davis-1
Ryan Davis,2006-09-02,1,Idaho,@,Michigan State,L,1,19,19.0,0,ryan-davis-2
Tristan Davis,2006-09-02,1,Auburn,,Washington State,W,2,67,33.5,0,tristan-davis-1
Yonus Davis,2006-09-02,1,San Jose State,@,Washington,L,1,6,6.0,0,yonus-davis-1
Tommy Devereaux,2006-09-02,1,Oklahoma State,,Missouri State,W,1,23,23.0,0,tommy-devereaux-1
Ross Dickerson,2006-09-02,1,Hawaii,@,Alabama,L,4,122,30.5,0,ross-dickerson-1
Early Doucet,2006-09-02,1,Louisiana State,,Louisiana,W,2,27,13.5,0,early-doucet-1
Chris Dunlap,2006-09-02,1,Georgia Tech,,Notre Dame,L,1,17,17.0,0,chris-dunlap-1
Marculus Elliott,2006-09-02,1,Alabama-Birmingham,@,Oklahoma,L,3,73,24.3,0,marculus-elliott-1
Yamon Figurs,2006-09-02,1,Kansas State,,Illinois State,W,4,113,28.3,0,yamon-figurs-1
Brian Flowers,2006-09-02,1,Idaho,@,Michigan State,L,1,14,14.0,0,brian-flowers-1
Willie Floyd,2006-09-02,1,Florida Atlantic,@,Clemson,L,1,20,20.0,0,willie-floyd-1
Jacoby Ford,2006-09-02,1,Clemson,,Florida Atlantic,W,2,44,22.0,0,jacoby-ford-1
Willie Foster,2006-09-02,1,Rutgers,@,North Carolina,W,3,44,14.7,0,willie-foster-1
Nick Frank,2006-09-02,1,Stanford,@,Oregon,L,1,18,18.0,0,nick-frank-1
Kerry Franks,2006-09-02,1,Texas A&M,,Citadel,W,2,64,32.0,0,kerry-franks-1
Stanley Franks,2006-09-02,1,Idaho,@,Michigan State,L,1,41,41.0,0,stanley-franks-1
Anthony Gebhart,2006-09-02,1,Western Michigan,@,Indiana,L,1,22,22.0,0,anthony-gebhart-1
Jahkeen Gilmore,2006-09-02,1,Indiana,,Western Michigan,W,1,14,14.0,0,jahkeen-gilmore-1
Ted Ginn Jr.,2006-09-02,1,Ohio State,,Northern Illinois,W,2,25,12.5,0,ted-ginn-jr-1
Dominick Goodman,2006-09-02,1,Cincinnati,,Eastern Kentucky,W,1,33,33.0,0,dominick-goodman-1
Rashaun Grant,2006-09-02,1,Georgia Tech,,Notre Dame,L,1,18,18.0,0,rashaun-grant-1
Tierre Green,2006-09-02,1,Nebraska,,Louisiana Tech,W,1,14,14.0,0,tierre-green-1
Shonn Greene,2006-09-02,1,Iowa,,Montana,W,2,60,30.0,0,shonn-greene-1
David Grimes,2006-09-02,1,Notre Dame,@,Georgia Tech,W,1,46,46.0,0,david-grimes-1
E.B. Halsey,2006-09-02,1,Illinois,,Eastern Illinois,W,3,58,19.3,0,eb-halsey-1
Cary Harris,2006-09-02,1,Southern California,@,Arkansas,W,3,50,16.7,0,cary-harris-1
Joey Haynos,2006-09-02,1,Maryland,,William & Mary,W,1,7,7.0,0,joey-haynos-1
Jessie Henderson,2006-09-02,1,Southern Methodist,@,Texas Tech,L,2,57,28.5,0,jessie-henderson-1
Robert Herbert,2006-09-02,1,Colorado State,,Weber State,W,1,19,19.0,0,robert-herbert-1
Marcus Herford,2006-09-02,1,Kansas,,Northwestern State,W,4,159,39.8,0,marcus-herford-1
Peyton Hillis,2006-09-02,1,Arkansas,,Southern California,L,1,18,18.0,0,peyton-hillis-1
Corby Hodgkiss,2006-09-02,1,Brigham Young,@,Arizona,L,1,6,6.0,0,corby-hodgkiss-1
Avery Holley,2006-09-02,1,Florida Atlantic,@,Clemson,L,4,70,17.5,0,avery-holley-1
Jeremy Horne,2006-09-02,1,Syracuse,@,Wake Forest,L,1,20,20.0,0,jeremy-horne-1
Derrell Hutsona,2006-09-02,1,Washington State,@,Auburn,L,2,46,23.0,0,derrell-hutsona-1
Willie Idlette,2006-09-02,1,Wake Forest,,Syracuse,W,1,23,23.0,0,willie-idlette-1
Juaquin Iglesias,2006-09-02,1,Oklahoma,,Alabama-Birmingham,W,3,96,32.0,0,juaquin-iglesias-1
Patrick Jackson,2006-09-02,1,Louisiana Tech,@,Nebraska,L,3,34,11.3,0,patrick-jackson-1
Chris Johnson,2006-09-02,1,East Carolina,@,Navy,L,1,16,16.0,0,chris-johnson-1
Jeremiah Johnson,2006-09-02,1,Oregon,,Stanford,W,1,12,12.0,0,jeremiah-johnson-1
Michael Johnson,2006-09-02,1,Virginia,@,Pittsburgh,L,4,74,18.5,0,michael-johnson-7
Andre Jones,2006-09-02,1,Akron,@,Penn State,L,3,67,22.3,0,andre-jones-2
Dustin Keller,2006-09-02,1,Purdue,,Indiana State,W,3,39,13.0,0,dustin-keller-1
Anthony Kimble,2006-09-02,1,Stanford,@,Oregon,L,5,85,17.0,0,anthony-kimble-1
Brandon King,2006-09-02,1,Rice,,Houston,L,3,56,18.7,0,brandon-king-3
Luke Kravitz,2006-09-02,1,Washington,,San Jose State,W,1,11,11.0,0,luke-kravitz-1
Ricky Lay,2006-09-02,1,Army,@,Arkansas State,L,1,14,14.0,0,ricky-lay-1
Antonio Lewis,2006-09-02,1,West Virginia,,Marshall,W,2,49,24.5,0,antonio-lewis-1
Roy Lewis,2006-09-02,1,Washington,,San Jose State,W,5,89,17.8,0,roy-lewis-1
Tarell Lewis,2006-09-02,1,Bowling Green State,,Wisconsin,L,1,15,15.0,0,tarell-lewis-1
Rolly Lumbala,2006-09-02,1,Idaho,@,Michigan State,L,1,14,14.0,0,rolly-lumbala-1
Kregg Lumpkin,2006-09-02,1,Georgia,,Western Kentucky,W,1,11,11.0,0,kregg-lumpkin-1
Marshawn Lynch,2006-09-02,1,California,@,Tennessee,L,2,45,22.5,0,marshawn-lynch-1
Dan Macon,2006-09-02,1,Bowling Green State,,Wisconsin,L,1,12,12.0,0,dan-macon-1
Jabari Marshall,2006-09-02,1,Duke,,Richmond,L,3,57,19.0,0,jabari-marshall-1
Scott Mayle,2006-09-02,1,Ohio,,Tennessee-Martin,W,1,15,15.0,0,scott-mayle-1
Chase McCoy,2006-09-02,1,Army,@,Arkansas State,L,1,0,0.0,0,chase-mccoy-1
Anton McDuffie,2006-09-02,1,Army,@,Arkansas State,L,1,19,19.0,0,anton-mcduffie-1
Jeremy McGee,2006-09-02,1,UCLA,,Utah,W,1,19,19.0,0,jeremy-mcgee-1
Markeith McQueen,2006-09-02,1,East Carolina,@,Navy,L,1,10,10.0,0,markeith-mcqueen-1
Robert Meachem,2006-09-02,1,Tennessee,,California,W,1,16,16.0,0,robert-meachem-1
Henry Melton,2006-09-02,1,Texas,,North Texas,W,1,9,9.0,0,henry-melton-1
Sam Miller,2006-09-02,1,South Florida,,McNeese State,W,1,13,13.0,0,sam-miller-1
Jarvis Minton,2006-09-02,1,Wisconsin,@,Bowling Green State,W,2,43,21.5,0,jarvis-minton-1
Devin Moore,2006-09-02,1,Wyoming,,Utah State,W,1,18,18.0,0,devin-moore-1
Damon Morton,2006-09-02,1,Colorado State,,Weber State,W,1,48,48.0,0,damon-morton-1
Zach Muzzy,2006-09-02,1,North Texas,@,Texas,L,4,73,18.3,0,zach-muzzy-1
Emeka Nnoli,2006-09-02,1,Stanford,@,Oregon,L,1,7,7.0,0,emeka-nnoli-1
Joel Nwigwe,2006-09-02,1,North Texas,@,Texas,L,1,3,3.0,0,joel-nwigwe-1
Marcus O'Keith,2006-09-02,1,California,@,Tennessee,L,1,27,27.0,0,marcus-okeith-1
Jamario O'Neal,2006-09-02,1,Ohio State,,Northern Illinois,W,2,48,24.0,0,jamario-oneal-1
Danny Oquendo,2006-09-02,1,Maryland,,William & Mary,W,1,17,17.0,0,danny-oquendo-1
Kenny Patton,2006-09-02,1,Hawaii,@,Alabama,L,1,21,21.0,0,kenny-patton-1
Cedric Peerman,2006-09-02,1,Virginia,@,Pittsburgh,L,3,63,21.0,0,cedric-peerman-1
Tony Pennyman,2006-09-02,1,Utah State,@,Wyoming,L,2,42,21.0,0,tony-pennyman-1
Marcus Perez,2006-09-02,1,Northern Illinois,@,Ohio State,L,2,47,23.5,0,marcus-perez-1
Anthony Perine,2006-09-02,1,Southern Mississippi,@,Florida,L,1,13,13.0,0,anthony-perine-1
Marcel Pestano,2006-09-02,1,Pittsburgh,,Virginia,W,1,14,14.0,0,marcel-pestano-1
Ean Randolph,2006-09-02,1,South Florida,,McNeese State,W,2,40,20.0,0,ean-randolph-1
Javon Ringer,2006-09-02,1,Michigan State,,Idaho,W,2,43,21.5,0,javon-ringer-1
Chris Riser,2006-09-02,1,Louisiana Tech,@,Nebraska,L,1,22,22.0,0,chris-riser-1
Stephone Robinson,2006-09-02,1,Colorado,,Montana State,L,5,81,16.2,0,stephone-robinson-1
Eddie Royal,2006-09-02,1,Virginia Tech,,Northeastern,W,1,16,16.0,0,eddie-royal-1
Keith Schultz,2006-09-02,1,Western Michigan,@,Indiana,L,2,14,7.0,0,keith-schultz-1
Josiah Sears,2006-09-02,1,Indiana,,Western Michigan,W,1,10,10.0,0,josiah-sears-1
Kort Shankweiler,2006-09-02,1,East Carolina,@,Navy,L,1,6,6.0,0,kort-shankweiler-1
Kory Sheets,2006-09-02,1,Purdue,,Indiana State,W,2,67,33.5,0,kory-sheets-1
Frantz Simeon,2006-09-02,1,Florida Atlantic,@,Clemson,L,1,20,20.0,0,frantz-simeon-1
Chubb Small,2006-09-02,1,Marshall,@,West Virginia,L,2,43,21.5,0,chubb-small-1
Reggie Smith,2006-09-02,1,Oklahoma,,Alabama-Birmingham,W,1,18,18.0,0,reggie-smith-1
Brandon Souder,2006-09-02,1,Marshall,@,West Virginia,L,2,25,12.5,0,brandon-souder-1
C.J. Spiller,2006-09-02,1,Clemson,,Florida Atlantic,W,1,17,17.0,0,cj-spiller-1
LaRod Stephens-Howling,2006-09-02,1,Pittsburgh,,Virginia,W,1,31,31.0,0,larod-stephens-howling-1
Syndric Steptoe,2006-09-02,1,Arizona,,Brigham Young,W,2,44,22.0,0,syndric-steptoe-1
Jonathan Stewart,2006-09-02,1,Oregon,,Stanford,W,1,54,54.0,0,jonathan-stewart-1
Brandon Sumrall,2006-09-02,1,Southern Mississippi,@,Florida,L,4,59,14.8,0,brandon-sumrall-1
Carl Tabb,2006-09-02,1,Michigan,,Vanderbilt,W,1,19,19.0,0,carl-tabb-1
Brandon Tate,2006-09-02,1,North Carolina,,Rutgers,L,3,87,29.0,0,brandon-tate-1
Tony Temple,2006-09-02,1,Missouri,,Murray State,W,1,26,26.0,0,tony-temple-1
Pierre Thomas,2006-09-02,1,Illinois,,Eastern Illinois,W,1,21,21.0,0,pierre-thomas-1
Darren Toney,2006-09-02,1,Arkansas State,,Army,W,1,18,18.0,0,darren-toney-1
Joe Tuzze,2006-09-02,1,Akron,@,Penn State,L,1,1,1.0,0,joe-tuzze-1
Jason Venson,2006-09-02,1,Central Florida,,Villanova,W,2,59,29.5,0,jason-venson-1
A.J. Wallace,2006-09-02,1,Penn State,,Akron,W,2,95,47.5,0,aj-wallace-1
Deon Wallace,2006-09-02,1,Louisiana,@,Louisiana State,L,3,44,14.7,0,deon-wallace-1
Blake Warren,2006-09-02,1,Southern Methodist,@,Texas Tech,L,1,23,23.0,0,blake-warren-1
Alex Washington,2006-09-02,1,Vanderbilt,@,Michigan,L,4,91,22.8,0,alex-washington-1
Thaddaeus Washington,2006-09-02,1,Colorado,,Montana State,L,1,21,21.0,0,thaddaeus-washington-1
John Wendling,2006-09-02,1,Wyoming,,Utah State,W,1,30,30.0,0,john-wendling-1
Brandon West,2006-09-02,1,Western Michigan,@,Indiana,L,2,71,35.5,0,brandon-west-1
George West,2006-09-02,1,Notre Dame,@,Georgia Tech,W,1,33,33.0,0,george-west-1
Derrick Williams,2006-09-02,1,Penn State,,Akron,W,1,19,19.0,0,derrick-williams-2
Marcus Woods,2006-09-02,1,Missouri,,Murray State,W,1,11,11.0,0,marcus-woods-1
Deandre Wright,2006-09-02,1,New Mexico,,Portland State,L,1,19,19.0,0,deandre-wright-1
Eric Wright,2006-09-02,1,Nevada-Las Vegas,,Idaho State,W,3,35,11.7,0,eric-wright-1
Mikail Baker,2006-09-03,1,Baylor,,Texas Christian,L,1,17,17.0,0,mikail-baker-1
Marcus Brock,2006-09-03,1,Texas Christian,@,Baylor,W,1,18,18.0,0,marcus-brock-1
Keenan Burton,2006-09-03,1,Kentucky,@,Louisville,L,5,185,37.0,1,keenan-burton-1
Rod Council,2006-09-03,1,Louisville,,Kentucky,W,3,44,14.7,0,rod-council-1
Michael Grandberry,2006-09-03,1,Memphis,@,Mississippi,L,3,50,16.7,0,michael-grandberry-1
Dicky Lyons,2006-09-03,1,Kentucky,@,Louisville,L,1,9,9.0,0,dicky-lyons-1
Donald Massey,2006-09-03,1,Texas Christian,@,Baylor,W,1,69,69.0,0,donald-massey-1
Dexter McCluster,2006-09-03,1,Mississippi,,Memphis,W,5,122,24.4,0,dexter-mccluster-1
Sergio Spencer,2006-09-03,1,Louisville,,Kentucky,W,1,21,21.0,0,sergio-spencer-1
Queito Teasley,2006-09-03,1,Baylor,,Texas Christian,L,1,24,24.0,0,queito-teasley-1
Michael Ray Garvin,2006-09-04,1,Florida State,@,Miami (FL),W,1,14,14.0,0,michael-ray-garvin-1
Darnell Jenkins,2006-09-04,1,Miami (FL),,Florida State,L,2,42,21.0,0,darnell-jenkins-1
Bruce Johnson,2006-09-04,1,Miami (FL),,Florida State,L,2,37,18.5,0,bruce-johnson-1
Bryant Cornell,2006-09-07,2,Oregon State,@,Boise State,L,1,14,14.0,0,bryant-cornell-1
Coye Francies,2006-09-07,2,Oregon State,@,Boise State,L,2,64,32.0,0,coye-francies-1
Quinton Jones,2006-09-07,2,Boise State,,Oregon State,W,1,22,22.0,0,quinton-jones-1
Gerard Lawson,2006-09-07,2,Oregon State,@,Boise State,L,1,15,15.0,0,gerard-lawson-1
Dominick Goodman,2006-09-08,2,Cincinnati,,Pittsburgh,L,3,71,23.7,0,dominick-goodman-1
Lowell Robinson,2006-09-08,2,Pittsburgh,@,Cincinnati,W,1,37,37.0,0,lowell-robinson-1
Derrick Stewart,2006-09-08,2,Cincinnati,,Pittsburgh,L,2,31,15.5,0,derrick-stewart-1
Tarrion Adams,2006-09-09,2,Tulsa,@,Brigham Young,L,2,25,12.5,0,tarrion-adams-1
Josh Allen,2006-09-09,2,Vanderbilt,@,Alabama,L,2,32,16.0,0,josh-allen-3
Anthony Alridge,2006-09-09,2,Houston,,Tulane,W,1,29,29.0,0,anthony-alridge-1
Derek Ambrose,2006-09-09,2,Mississippi State,,Auburn,L,1,18,18.0,0,derek-ambrose-1
Brandon Anderson,2006-09-09,2,Akron,@,North Carolina State,W,2,37,18.5,0,brandon-anderson-1
Isaac Anderson,2006-09-09,2,Wisconsin,,Western Illinois,W,1,0,0.0,0,isaac-anderson-1
Javier Arenas,2006-09-09,2,Alabama,,Vanderbilt,W,1,18,18.0,0,javier-arenas-1
Chance Attaway,2006-09-09,2,Florida International,@,South Florida,L,1,7,7.0,0,chance-attaway-1
James Bailey,2006-09-09,2,Indiana,@,Ball State,W,1,0,0.0,0,james-bailey-1
Mikail Baker,2006-09-09,2,Baylor,,Northwestern State,W,1,46,46.0,0,mikail-baker-1
Paul Baker,2006-09-09,2,New Mexico,@,New Mexico State,W,4,76,19.0,0,paul-baker-1
Shawn Bayes,2006-09-09,2,Kent State,@,Army,L,1,19,19.0,0,shawn-bayes-1
Darrell Blackman,2006-09-09,2,North Carolina State,,Akron,L,1,27,27.0,0,darrell-blackman-1
Lorenzo Booker,2006-09-09,2,Florida State,,Troy,W,2,38,19.0,0,lorenzo-booker-1
Ray Boudreaux,2006-09-09,1,Tulane,@,Houston,L,3,59,19.7,0,ray-boudreaux-1
Andre Bratton,2006-09-09,2,Miami (OH),@,Purdue,L,1,25,25.0,0,andre-bratton-1
Steve Breaston,2006-09-09,2,Michigan,,Central Michigan,W,2,44,22.0,0,steve-breaston-1
Curtis Brinkley,2006-09-09,2,Syracuse,,Iowa,L,1,17,17.0,0,curtis-brinkley-1
Andiel Brown,2006-09-09,2,Oregon,@,Fresno State,W,2,37,18.5,0,andiel-brown-1
Isaac Brown,2006-09-09,2,Central Michigan,@,Michigan,L,1,13,13.0,0,isaac-brown-1
Marcus Brown,2006-09-09,2,Arkansas State,,Oklahoma State,L,1,12,12.0,0,marcus-brown-1
Thomas Brown,2006-09-09,2,Georgia,@,South Carolina,W,2,35,17.5,0,thomas-brown-1
Dorien Bryant,2006-09-09,2,Purdue,,Miami (OH),W,2,24,12.0,0,dorien-bryant-1
Reggie Campbell,2006-09-09,2,Navy,,Massachusetts,W,4,119,29.8,0,reggie-campbell-1
Tim Cesa,2006-09-09,2,Maryland,,Middle Tennessee State,W,1,11,11.0,0,tim-cesa-1
Jason Chery,2006-09-09,2,Louisiana,@,Texas A&M,L,2,24,12.0,0,jason-chery-1
Vincent Corner,2006-09-09,2,Bowling Green State,,Buffalo,W,1,19,19.0,0,vincent-corner-1
Britt Davis,2006-09-09,2,Northern Illinois,,Ohio,L,1,15,15.0,0,britt-davis-1
Richard Davis,2006-09-09,2,Toledo,@,Western Michigan,L,1,19,19.0,0,richard-davis-1
Tristan Davis,2006-09-09,2,Auburn,@,Mississippi State,W,1,33,33.0,0,tristan-davis-1
Yonus Davis,2006-09-09,2,San Jose State,,Stanford,W,1,17,17.0,0,yonus-davis-1
Calvin Dawson,2006-09-09,2,Louisiana-Monroe,@,Kansas,L,2,46,23.0,0,calvin-dawson-1
B.J. Dennard,2006-09-09,2,Arizona,@,Louisiana State,L,2,17,8.5,0,bj-dennard-1
James Dillard,2006-09-09,1,Tulane,@,Houston,L,1,0,0.0,0,james-dillard-1
Norris Drinkard,2006-09-09,2,Alabama-Birmingham,,East Carolina,W,2,40,20.0,0,norris-drinkard-1
Derek Dubois,2006-09-09,2,New Mexico State,,New Mexico,L,1,18,18.0,0,derek-dubois-1
Chris Dunlap,2006-09-09,2,Georgia Tech,,Samford,W,2,60,30.0,0,chris-dunlap-1
Christopher Ellick,2006-09-09,2,South Florida,,Florida International,W,1,15,15.0,0,christopher-ellick-1
Jamelle Eugene,2006-09-09,2,North Carolina State,,Akron,L,1,8,8.0,0,jamelle-eugene-1
Jason Evans,2006-09-09,2,Stanford,@,San Jose State,L,1,23,23.0,0,jason-evans-1
Jaron Fairman,2006-09-09,2,Fresno State,,Oregon,L,1,9,9.0,0,jaron-fairman-1
Mike Falco,2006-09-09,2,Rice,@,UCLA,L,4,104,26.0,0,mike-falco-1
Joe Fernandez,2006-09-09,2,Fresno State,,Oregon,L,2,46,23.0,0,joe-fernandez-1
Willie Floyd,2006-09-09,2,Florida Atlantic,@,Kansas State,L,3,44,14.7,0,willie-floyd-1
Austin Flynn,2006-09-09,2,Iowa State,,Nevada-Las Vegas,W,1,20,20.0,0,austin-flynn-1
Jacoby Ford,2006-09-09,2,Clemson,@,Boston College,L,1,16,16.0,0,jacoby-ford-1
Curtis Francis,2006-09-09,2,Central Florida,@,Florida,L,4,59,14.8,0,curtis-francis-1
Kerry Franks,2006-09-09,2,Texas A&M,,Louisiana,W,1,39,39.0,0,kerry-franks-1
Stanley Franks,2006-09-09,2,Idaho,@,Washington State,L,5,99,19.8,0,stanley-franks-1
Eric Fraser,2006-09-09,2,Central Michigan,@,Michigan,L,5,155,31.0,0,eric-fraser-1
Raymond Fry,2006-09-09,2,Idaho,@,Washington State,L,2,34,17.0,0,raymond-fry-1
Dontayo Gage,2006-09-09,2,Eastern Michigan,@,Michigan State,L,1,13,13.0,0,dontayo-gage-1
Michael Ray Garvin,2006-09-09,2,Florida State,,Troy,W,1,17,17.0,0,michael-ray-garvin-1
Earl Goldsmith,2006-09-09,2,Missouri,,Mississippi,W,1,23,23.0,0,earl-goldsmith-1
Anthony Gonzalez,2006-09-09,2,Ohio State,@,Texas,W,1,15,15.0,0,anthony-gonzalez-1
Nick Graham,2006-09-09,2,Tulsa,@,Brigham Young,L,1,15,15.0,0,nick-graham-1
Rashaun Grant,2006-09-09,2,Georgia Tech,,Samford,W,1,19,19.0,0,rashaun-grant-1
Marshay Green,2006-09-09,2,Mississippi,@,Missouri,L,1,16,16.0,0,marshay-green-1
Tierre Green,2006-09-09,2,Nebraska,,Nicholls State,W,1,23,23.0,0,tierre-green-1
Shonn Greene,2006-09-09,2,Iowa,@,Syracuse,W,1,10,10.0,0,shonn-greene-1
E.B. Halsey,2006-09-09,2,Illinois,@,Rutgers,L,1,14,14.0,0,eb-halsey-1
Jason Harper,2006-09-09,2,Temple,,Louisville,L,4,75,18.8,0,jason-harper-1
Jessie Henderson,2006-09-09,2,Southern Methodist,@,North Texas,L,1,63,63.0,0,jessie-henderson-1
Marcus Herford,2006-09-09,2,Kansas,,Louisiana-Monroe,W,3,90,30.0,0,marcus-herford-1
Avery Holley,2006-09-09,2,Florida Atlantic,@,Kansas State,L,2,37,18.5,0,avery-holley-1
Paul Homer,2006-09-09,2,Washington,@,Oklahoma,L,1,14,14.0,0,paul-homer-1
Rob Housler,2006-09-09,2,Florida Atlantic,@,Kansas State,L,1,8,8.0,0,rob-housler-1
Juaquin Iglesias,2006-09-09,2,Oklahoma,,Washington,W,1,31,31.0,0,juaquin-iglesias-1
McKay Jacobson,2006-09-09,2,Brigham Young,,Tulsa,W,1,5,5.0,0,mckay-jacobson-1
