Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-10-29, UTSA, 205, 42, 188, 30, 18, 8, 47, 1, 1, 22, 12, 5, 1, 1, 2065, 31, UTEP, 110, 26, 133, 29, 8, 4, 51, 0, 2, 10, 14, 4, 1, 0, 1535, 14
2017-10-28, Georgia, 292, 35, 101, 7, 4, 7, 40, 0, 1, 14, 8, 3, 0, 0, 1505, 42, Florida, 183, 41, 66, 25, 10, 14, 85, 1, 1, 15, 15, 4, 2, 0, 2095, 7
2017-10-28, TCU, 172, 34, 135, 25, 12, 11, 104, 1, 2, 14, 14, 4, 0, 0, 1659, 7, Iowa State, 53, 33, 202, 35, 21, 4, 35, 0, 1, 17, 13, 3, 0, 0, 1941, 14
2017-10-28, Old Dominion, 205, 48, 181, 36, 21, 2, 25, 1, 2, 21, 17, 7, 5, 2, 1923, 38, North Texas, 151, 41, 309, 36, 25, 3, 45, 1, 1, 24, 14, 6, 2, 1, 1661, 45
2017-10-28, FIU, 224, 48, 177, 18, 14, 6, 60, 0, 0, 21, 12, 4, 0, 0, 1917, 41, Marshall, 142, 29, 363, 52, 33, 3, 35, 1, 2, 29, 13, 7, 3, 0, 1683, 30
2017-10-28, Duke, 101, 35, 82, 24, 10, 7, 53, 1, 1, 10, 15, 4, 2, 0, 1591, 3, VT, 187, 48, 200, 28, 13, 3, 40, 0, 0, 23, 16, 6, 4, 1, 2009, 24
2017-10-28, Cal, 61, 25, 374, 53, 30, 4, 35, 0, 1, 26, 17, 8, 2, 2, 1689, 28, Colorado, 200, 53, 353, 27, 21, 7, 58, 1, 0, 27, 17, 11, 1, 0, 1911, 44
2017-10-28, Utah, 91, 30, 293, 43, 25, 5, 49, 1, 0, 20, 14, 4, 4, 1, 1882, 20, Oregon, 347, 49, 69, 13, 10, 8, 60, 1, 0, 19, 13, 6, 0, 0, 1718, 41
2017-10-28, Indiana, 73, 35, 410, 62, 43, 7, 70, 0, 1, 35, 23, 11, 1, 0, 2168, 39, Maryland, 174, 40, 171, 16, 10, 12, 133, 0, 1, 18, 8, 3, 0, 0, 1432, 42
2017-10-28, Tulsa, 246, 53, 212, 25, 9, 8, 73, 0, 1, 22, 19, 10, 1, 0, 2066, 34, SMU, 215, 30, 366, 34, 20, 7, 90, 0, 0, 19, 13, 4, 1, 0, 1534, 38
2017-10-28, UAB, 209, 49, 208, 29, 16, 5, 50, 0, 0, 21, 19, 10, 1, 0, 2024, 30, Southern Miss, 81, 26, 266, 38, 19, 5, 41, 0, 1, 14, 17, 5, 3, 1, 1576, 12
2017-10-28, FAU, 368, 55, 93, 24, 10, 9, 75, 0, 1, 21, 17, 7, 2, 1, 1571, 42, W Kentucky, 99, 33, 371, 56, 32, 3, 35, 2, 2, 32, 16, 10, 1, 0, 2029, 28
2017-10-28, Austin Peay, 143, 44, 209, 19, 12, 11, 108, 1, 1, 18, 13, 6, 4, 3, 1931, 33, UCF, 142, 36, 347, 31, 28, 8, 67, 0, 0, 27, 10, 4, 3, 3, 1669, 73
2017-10-28, San Jose State, 140, 41, 198, 39, 25, 2, 10, 4, 1, 23, 17, 6, 4, 4, 1744, 20, BYU, 266, 39, 332, 38, 21, 6, 65, 1, 1, 22, 15, 5, 3, 3, 1856, 41
2017-10-29, Georgia Tech, 198, 43, 32, 13, 3, 2, 20, 1, 0, 10, 15, 3, 2, 1, 1725, 10, Clemson, 221, 45, 207, 33, 22, 5, 45, 1, 0, 21, 17, 7, 0, 0, 1875, 24
2017-10-28, Tulane, 123, 52, 203, 31, 15, 4, 27, 1, 0, 18, 23, 11, 3, 2, 2248, 26, Memphis, 259, 32, 298, 31, 18, 8, 80, 0, 1, 18, 14, 9, 1, 0, 1352, 56
2017-10-29, San Diego State, 334, 53, 83, 11, 5, 8, 90, 0, 1, 21, 13, 7, 0, 0, 2007, 28, Hawaii, 35, 23, 160, 33, 19, 6, 46, 0, 0, 12, 14, 2, 1, 0, 1593, 7
2017-10-28, Miami (FL), 59, 32, 356, 41, 17, 5, 60, 1, 1, 16, 17, 4, 2, 1, 1629, 24, UNC, 176, 46, 252, 46, 20, 7, 56, 1, 3, 27, 18, 6, 4, 2, 1971, 19
2017-10-28, UVA, 102, 31, 212, 42, 22, 3, 45, 0, 1, 20, 17, 6, 5, 1, 1836, 14, Pitt, 176, 40, 134, 18, 10, 6, 65, 0, 1, 19, 12, 5, 0, 0, 1764, 31
2017-10-28, North Carolina St, 50, 24, 213, 37, 17, 12, 89, 0, 1, 14, 16, 5, 2, 0, 1543, 14, Notre Dame, 318, 54, 104, 19, 10, 4, 29, 0, 0, 25, 16, 9, 0, 0, 2057, 35
2017-10-29, Washington St, 44, 17, 602, 84, 58, 7, 50, 0, 4, 32, 18, 4, 5, 3, 2242, 37, Arizona, 310, 34, 275, 17, 10, 2, 20, 2, 1, 13, 9, 2, 0, 0, 1358, 58
2017-10-29, Texas Tech, 115, 34, 322, 36, 22, 6, 63, 0, 1, 24, 14, 5, 3, 1, 1678, 27, Oklahoma, 336, 47, 281, 34, 22, 7, 94, 0, 1, 31, 13, 7, 2, 2, 1922, 49
2017-10-28, Tennessee, 203, 55, 242, 23, 18, 9, 54, 0, 0, 27, 16, 6, 1, 1, 2305, 26, Kentucky, 289, 36, 82, 16, 7, 4, 44, 4, 0, 17, 7, 3, 0, 0, 1295, 29
2017-10-28, Buffalo, 141, 34, 313, 50, 34, 4, 31, 0, 1, 28, 18, 8, 2, 2, 2032, 20, Akron, 81, 25, 286, 29, 21, 4, 49, 0, 1, 19, 12, 7, 0, 0, 1568, 21
2017-10-28, Texas, 171, 35, 256, 36, 27, 7, 72, 0, 1, 19, 15, 5, 2, 0, 1783, 38, Baylor, 31, 37, 218, 38, 21, 6, 34, 2, 1, 12, 18, 4, 5, 1, 1817, 7
2017-10-28, UL Monroe, 98, 29, 415, 37, 24, 2, 15, 1, 1, 25, 13, 7, 2, 0, 1542, 23, Idaho, 158, 39, 360, 42, 28, 5, 56, 0, 0, 27, 15, 8, 1, 0, 2058, 31
2017-10-28, Vanderbilt, 107, 23, 333, 49, 27, 10, 100, 0, 1, 27, 15, 8, 2, 0, 1764, 27, South Carolina, 212, 37, 174, 29, 19, 7, 50, 0, 0, 26, 14, 7, 0, 0, 1836, 34
2017-10-29, Arkansas State, 120, 40, 297, 40, 25, 13, 126, 1, 1, 27, 14, 3, 0, 0, 1899, 37, New Mexico St, 35, 32, 221, 40, 20, 4, 39, 0, 2, 13, 17, 3, 1, 0, 1701, 21
2017-10-28, Wisconsin, 168, 45, 135, 19, 10, 4, 50, 0, 1, 19, 12, 5, 1, 1, 1928, 24, Illinois, 134, 33, 152, 31, 9, 5, 40, 1, 2, 17, 14, 6, 0, 0, 1672, 10
2017-10-28, Missouri, 175, 34, 408, 43, 34, 12, 107, 0, 1, 31, 12, 7, 1, 0, 1761, 52, UConn, 121, 41, 233, 52, 22, 5, 65, 0, 1, 23, 23, 9, 3, 1, 1839, 12
2017-10-28, Ga Southern, 227, 62, 82, 12, 6, 4, 30, 0, 1, 19, 19, 10, 2, 2, 2429, 16, Troy, 241, 30, 142, 20, 10, 4, 18, 0, 0, 16, 11, 5, 1, 1, 1171, 38
2017-10-28, Rutgers, 94, 31, 101, 16, 8, 3, 20, 0, 0, 9, 11, 3, 0, 0, 1396, 14, Michigan, 334, 51, 137, 20, 13, 3, 25, 0, 1, 25, 9, 3, 2, 1, 2204, 35
2017-10-28, Oklahoma State, 246, 56, 216, 34, 20, 6, 56, 3, 1, 27, 18, 8, 3, 3, 2229, 50, West Virginia, 62, 30, 285, 42, 20, 6, 41, 1, 4, 19, 15, 2, 3, 3, 1371, 39
2017-10-28, Minnesota, 142, 43, 139, 29, 9, 5, 37, 0, 1, 15, 16, 4, 2, 0, 1873, 10, Iowa, 125, 33, 190, 27, 15, 6, 50, 1, 1, 15, 14, 3, 0, 0, 1727, 17
2017-10-29, Boise State, 163, 45, 370, 34, 24, 9, 72, 0, 0, 27, 15, 7, 0, 0, 2271, 41, Utah State, 93, 27, 186, 34, 18, 7, 72, 0, 0, 13, 15, 4, 2, 1, 1319, 14
2017-10-28, Texas State, 238, 52, 269, 39, 27, 6, 60, 1, 1, 32, 19, 11, 2, 1, 2213, 27, Coastal Carolina, 34, 20, 149, 27, 13, 14, 123, 1, 0, 9, 13, 3, 0, 0, 1387, 7
2017-10-28, Michigan State, 95, 30, 445, 57, 39, 9, 84, 2, 1, 28, 17, 8, 2, 2, 2099, 31, Northwestern, 64, 28, 368, 50, 34, 1, 9, 1, 0, 28, 15, 7, 1, 1, 1501, 39
2017-10-28, Appalachian St, 234, 47, 133, 29, 14, 11, 104, 2, 1, 15, 18, 5, 3, 1, 2012, 27, UMass, 209, 39, 190, 33, 20, 11, 82, 2, 2, 16, 16, 3, 0, 0, 1588, 30
2017-10-29, USC, 341, 46, 266, 35, 19, 8, 60, 1, 0, 29, 16, 7, 3, 1, 2043, 48, Arizona State, 79, 30, 278, 31, 18, 10, 99, 0, 1, 15, 12, 1, 2, 1, 1557, 17
2017-10-28, LA Tech, 180, 39, 237, 32, 21, 4, 25, 0, 0, 24, 11, 5, 1, 1, 1881, 42, Rice, 247, 46, 187, 17, 7, 5, 49, 1, 3, 19, 10, 5, 1, 1, 1719, 28
2017-10-28, Nebraska, 40, 27, 431, 50, 32, 9, 95, 0, 0, 25, 17, 6, 3, 1, 2076, 25, Purdue, 199, 38, 164, 28, 16, 7, 63, 0, 0, 20, 13, 3, 0, 0, 1524, 24
2017-10-28, Houston, 255, 48, 142, 25, 14, 5, 45, 1, 0, 16, 15, 4, 3, 1, 1592, 28, USF, 137, 55, 325, 38, 23, 5, 35, 0, 0, 21, 23, 7, 5, 3, 2008, 24
2017-10-28, Miss St, 228, 52, 141, 21, 12, 5, 45, 0, 1, 19, 14, 6, 0, 0, 2169, 35, Texas A&M, 96, 28, 189, 41, 16, 4, 30, 0, 3, 15, 17, 7, 1, 0, 1431, 14
2017-10-28, New Mexico, 115, 40, 69, 25, 10, 6, 55, 2, 5, 13, 18, 6, 1, 1, 1930, 3, Wyoming, 75, 32, 234, 28, 16, 5, 50, 0, 0, 18, 13, 4, 1, 0, 1670, 42
2017-10-28, Louisville, 191, 42, 332, 46, 28, 0, 0, 0, 1, 30, 17, 6, 3, 2, 2039, 32, Wake Forest, 164, 39, 461, 34, 28, 6, 55, 1, 0, 26, 13, 8, 3, 1, 1561, 42
2017-10-29, UNLV, 173, 44, 155, 29, 17, 5, 35, 0, 0, 22, 15, 5, 2, 2, 2064, 26, Fresno State, 140, 34, 152, 27, 16, 5, 40, 1, 0, 19, 10, 3, 4, 1, 1536, 16
2017-10-28, Arkansas, 260, 53, 189, 30, 19, 1, 10, 1, 1, 27, 19, 12, 2, 0, 2427, 38, Ole Miss, 198, 29, 368, 30, 20, 3, 27, 2, 1, 22, 9, 4, 0, 0, 1173, 37
2017-10-28, UCLA, 62, 28, 170, 33, 19, 6, 59, 1, 0, 15, 14, 3, 0, 0, 1569, 23, Washington, 333, 58, 109, 12, 9, 4, 47, 1, 1, 24, 11, 5, 0, 0, 2031, 44
2017-10-29, Texas Tech, 115, 34, 322, 36, 22, 6, 63, 0, 1, 24, 14, 5, 3, 1, 1678, 27, Oklahoma, 336, 47, 281, 34, 22, 7, 94, 0, 1, 31, 13, 7, 2, 2, 1922, 49
2017-10-29, UTSA, 205, 42, 188, 30, 18, 8, 47, 1, 1, 22, 12, 5, 1, 1, 2065, 31, UTEP, 110, 26, 133, 29, 8, 4, 51, 0, 2, 10, 14, 4, 1, 0, 1535, 14
2017-10-29, Boise State, 163, 45, 370, 34, 24, 9, 72, 0, 0, 27, 15, 7, 0, 0, 2271, 41, Utah State, 93, 27, 186, 34, 18, 7, 72, 0, 0, 13, 15, 4, 2, 1, 1319, 14
2017-10-29, UNLV, 173, 44, 155, 29, 17, 5, 35, 0, 0, 22, 15, 5, 2, 2, 2064, 26, Fresno State, 140, 34, 152, 27, 16, 5, 40, 1, 0, 19, 10, 3, 4, 1, 1536, 16
2017-10-29, Arkansas State, 120, 40, 297, 40, 25, 13, 126, 1, 1, 27, 14, 3, 0, 0, 1899, 37, New Mexico St, 35, 32, 221, 40, 20, 4, 39, 0, 2, 13, 17, 3, 1, 0, 1701, 21
2017-10-29, Washington St, 44, 17, 602, 84, 58, 7, 50, 0, 4, 32, 18, 4, 5, 3, 2242, 37, Arizona, 310, 34, 275, 17, 10, 2, 20, 2, 1, 13, 9, 2, 0, 0, 1358, 58
2017-10-29, USC, 341, 46, 266, 35, 19, 8, 60, 1, 0, 29, 16, 7, 3, 1, 2043, 48, Arizona State, 79, 30, 278, 31, 18, 10, 99, 0, 1, 15, 12, 1, 2, 1, 1557, 17
2017-10-29, San Diego State, 334, 53, 83, 11, 5, 8, 90, 0, 1, 21, 13, 7, 0, 0, 2007, 28, Hawaii, 35, 23, 160, 33, 19, 6, 46, 0, 0, 12, 14, 2, 1, 0, 1593, 7
2017-10-29, Georgia Tech, 198, 43, 32, 13, 3, 2, 20, 1, 0, 10, 15, 3, 2, 1, 1725, 10, Clemson, 221, 45, 207, 33, 22, 5, 45, 1, 0, 21, 17, 7, 0, 0, 1875, 24
