Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-09-15, New Mexico, 198, 51, 79, 16, 8, 0, 0, 1, 1, 18, 13, 3, 4, 2, 1984, 14, Boise State, 127, 32, 137, 19, 15, 8, 73, 0, 0, 12, 11, 4, 1, 0, 1616, 28
2017-09-15, UMass, 81, 33, 377, 39, 23, 6, 48, 1, 0, 25, 12, 4, 2, 1, 1702, 21, Temple, 119, 34, 268, 39, 24, 7, 74, 0, 0, 20, 19, 9, 1, 1, 1898, 29
2017-09-15, Illinois, 67, 15, 287, 40, 20, 15, 138, 0, 3, 15, 15, 6, 0, 0, 1303, 23, USF, 376, 66, 304, 32, 17, 16, 155, 0, 1, 38, 18, 12, 0, 0, 2297, 47
2017-09-16, UNC, 254, 49, 257, 26, 16, 9, 110, 1, 0, 24, 11, 3, 0, 0, 1840, 53, Old Dominion, 102, 33, 214, 32, 14, 2, 23, 1, 1, 14, 16, 3, 2, 1, 1760, 23
2017-09-16, Samford, 22, 23, 227, 35, 26, 3, 17, 1, 0, 16, 11, 4, 1, 0, 1489, 14, Georgia, 284, 54, 175, 15, 9, 3, 25, 1, 0, 22, 15, 9, 3, 1, 2111, 42
2017-09-16, Notre Dame, 515, 51, 96, 27, 11, 5, 45, 1, 1, 19, 18, 9, 1, 0, 1775, 49, Boston College, 185, 44, 215, 41, 24, 6, 35, 1, 2, 22, 17, 4, 2, 1, 1825, 20
2017-09-16, Kentucky, 184, 47, 169, 26, 16, 4, 10, 1, 1, 20, 16, 9, 0, 0, 2209, 23, South Carolina, 54, 20, 304, 37, 24, 7, 45, 0, 2, 14, 12, 3, 3, 1, 1391, 13
2017-09-16, UConn, 205, 41, 227, 26, 18, 1, 5, 1, 1, 23, 11, 5, 4, 1, 1614, 18, UVA, 171, 31, 455, 40, 30, 9, 109, 0, 1, 27, 12, 7, 3, 2, 1986, 38
2017-09-16, Southern, 84, 33, 65, 26, 9, 4, 25, 0, 3, 10, 13, 1, 0, 0, 1695, 17, UTSA, 167, 39, 335, 30, 24, 9, 78, 2, 2, 25, 12, 7, 0, 0, 1905, 51
2017-09-16, UCLA, 170, 35, 463, 56, 34, 10, 99, 1, 2, 32, 17, 8, 1, 0, 1913, 45, Memphis, 162, 37, 398, 39, 23, 11, 109, 1, 2, 26, 12, 3, 3, 2, 1687, 48
2017-09-16, Delaware State, 161, 44, 140, 16, 10, 11, 85, 2, 1, 12, 13, 2, 1, 0, 2268, 16, West Virginia, 204, 35, 334, 34, 24, 6, 60, 2, 1, 23, 13, 6, 1, 1, 1332, 59
2017-09-16, N Illinois, 85, 31, 128, 23, 15, 3, 25, 1, 0, 13, 13, 3, 0, 0, 1406, 21, Nebraska, 85, 36, 299, 47, 25, 5, 48, 0, 3, 18, 19, 6, 4, 2, 2194, 17
2017-09-16, Baylor, 57, 27, 263, 34, 12, 11, 100, 1, 3, 9, 12, 1, 3, 0, 1263, 20, Duke, 246, 51, 184, 35, 20, 5, 54, 1, 1, 24, 18, 4, 2, 2, 2337, 34
2017-09-16, Tennessee, 183, 33, 259, 39, 21, 7, 54, 0, 3, 23, 16, 6, 0, 0, 1965, 20, Florida, 168, 29, 212, 28, 18, 8, 38, 2, 1, 14, 14, 7, 0, 0, 1635, 26
2017-09-16, Army, 259, 58, 19, 8, 2, 2, 22, 1, 0, 16, 15, 4, 4, 3, 2217, 7, OSU, 270, 32, 316, 37, 29, 5, 55, 0, 0, 30, 8, 4, 0, 0, 1383, 38
2017-09-16, Appalachian St, 116, 29, 167, 28, 17, 6, 57, 1, 0, 19, 11, 4, 0, 0, 1589, 20, Texas State, 125, 37, 260, 35, 23, 7, 67, 0, 1, 21, 18, 10, 0, 0, 2011, 13
