Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-10-21, UL Monroe, 307, 41, 179, 23, 14, 4, 18, 1, 1, 20, 13, 7, 2, 1, 1638, 23, South Alabama, 232, 35, 317, 33, 20, 7, 65, 0, 1, 26, 12, 7, 1, 0, 1962, 33
2017-10-21, Illinois, 121, 36, 161, 27, 20, 5, 45, 1, 1, 15, 16, 8, 1, 0, 1817, 17, Minnesota, 292, 55, 47, 15, 5, 3, 12, 1, 2, 22, 11, 3, 0, 0, 1783, 24
2017-10-22, Arizona, 345, 46, 166, 15, 10, 8, 88, 0, 1, 24, 10, 4, 0, 0, 1500, 45, Cal, 172, 47, 301, 49, 29, 7, 58, 0, 2, 31, 19, 13, 1, 1, 2100, 44
2017-10-21, N Illinois, 338, 55, 239, 34, 21, 6, 39, 1, 0, 29, 21, 13, 3, 1, 2088, 48, Bowling Green, 192, 44, 175, 23, 13, 6, 53, 2, 3, 18, 12, 5, 2, 1, 1512, 17
2017-10-21, Oregon, 246, 62, 74, 15, 8, 3, 15, 1, 1, 24, 14, 5, 3, 2, 1821, 14, UCLA, 142, 37, 266, 36, 21, 7, 67, 0, 0, 22, 15, 7, 3, 2, 1779, 31
2017-10-21, Arizona State, 205, 46, 140, 29, 19, 2, 25, 0, 1, 21, 16, 8, 0, 0, 2179, 30, Utah, 110, 25, 155, 35, 19, 6, 50, 0, 4, 18, 10, 3, 0, 0, 1421, 10
2017-10-22, Fresno State, 199, 38, 176, 16, 10, 5, 40, 0, 0, 15, 9, 3, 0, 0, 1716, 27, San Diego State, 165, 39, 90, 23, 11, 5, 40, 1, 0, 14, 16, 6, 2, 1, 1884, 3
2017-10-21, USF, 378, 52, 127, 24, 10, 7, 89, 0, 1, 25, 15, 6, 2, 2, 1598, 34, Tulane, 194, 47, 221, 19, 9, 12, 91, 0, 1, 21, 11, 4, 1, 0, 2002, 28
2017-10-21, Ga Southern, 136, 41, 155, 18, 5, 11, 114, 3, 1, 12, 15, 4, 2, 1, 1552, 20, UMass, 320, 44, 350, 28, 21, 8, 70, 2, 0, 33, 13, 9, 0, 0, 2048, 55
2017-10-21, Pitt, 336, 57, 149, 18, 8, 9, 88, 0, 0, 20, 18, 8, 2, 1, 2367, 24, Duke, 76, 26, 283, 34, 16, 7, 32, 1, 1, 22, 10, 3, 0, 0, 1233, 17
2017-10-21, Wake Forest, 110, 31, 252, 30, 17, 4, 40, 0, 1, 20, 11, 4, 3, 0, 1442, 24, Georgia Tech, 427, 66, 68, 11, 5, 5, 45, 0, 0, 29, 15, 9, 2, 0, 2158, 38
2017-10-21, Michigan, 103, 42, 166, 28, 16, 6, 59, 1, 0, 16, 16, 6, 4, 2, 1976, 13, Penn State, 224, 35, 282, 26, 17, 1, 10, 0, 1, 25, 7, 4, 1, 0, 1624, 42
2017-10-21, UCF, 247, 42, 236, 24, 16, 7, 55, 0, 1, 22, 13, 8, 1, 0, 1561, 31, Navy, 248, 59, 171, 14, 5, 4, 40, 1, 2, 19, 17, 9, 3, 0, 2039, 21
2017-10-21, Tulsa, 194, 44, 259, 28, 17, 5, 47, 0, 1, 23, 15, 6, 2, 1, 1576, 14, UConn, 69, 42, 372, 29, 23, 11, 105, 0, 0, 19, 18, 9, 0, 0, 2024, 20
2017-10-21, Idaho, 81, 38, 197, 36, 22, 6, 50, 1, 0, 15, 17, 6, 3, 1, 2135, 21, Missouri, 183, 30, 475, 34, 24, 6, 45, 0, 1, 28, 8, 4, 0, 0, 1465, 68
2017-10-21, Air Force, 550, 91, 41, 7, 4, 5, 58, 1, 1, 36, 18, 12, 2, 2, 2480, 45, Nevada, 157, 20, 267, 35, 18, 3, 25, 0, 0, 21, 9, 3, 1, 1, 1120, 42
2017-10-21, Rice, 155, 41, 145, 14, 6, 7, 70, 1, 2, 13, 10, 2, 4, 2, 1775, 7, UTSA, 314, 40, 134, 22, 12, 9, 63, 1, 0, 19, 11, 4, 1, 0, 1825, 20
2017-10-21, Cent Michigan, 256, 45, 199, 23, 16, 4, 50, 1, 0, 22, 14, 8, 2, 1, 1659, 56, Ball State, 87, 41, 127, 34, 20, 5, 60, 1, 0, 14, 20, 5, 2, 1, 1941, 9
2017-10-21, Oklahoma State, 146, 51, 282, 38, 25, 2, 20, 1, 0, 26, 18, 5, 0, 0, 2055, 13, Texas, 42, 33, 241, 36, 22, 8, 73, 0, 1, 13, 17, 3, 1, 1, 1545, 10
2017-10-22, Wyoming, 111, 34, 131, 27, 12, 1, 12, 0, 2, 15, 14, 6, 2, 2, 1450, 14, Boise State, 165, 44, 177, 24, 18, 3, 35, 0, 0, 21, 15, 7, 2, 1, 2150, 24
2017-10-22, Colorado, 80, 40, 94, 34, 13, 5, 45, 1, 0, 13, 17, 1, 6, 2, 1618, 0, Washington St, 194, 35, 212, 43, 20, 6, 70, 2, 0, 21, 16, 6, 2, 0, 1982, 28
2017-10-22, Kansas, -25, 31, 46, 18, 8, 4, 40, 0, 0, 4, 15, 2, 1, 0, 1618, 0, TCU, 191, 42, 284, 28, 20, 7, 55, 0, 0, 22, 15, 8, 1, 1, 1982, 43
2017-10-22, Fresno State, 199, 38, 176, 16, 10, 5, 40, 0, 0, 15, 9, 3, 0, 0, 1716, 27, San Diego State, 165, 39, 90, 23, 11, 5, 40, 1, 0, 14, 16, 6, 2, 1, 1884, 3
2017-10-22, Arizona, 345, 46, 166, 15, 10, 8, 88, 0, 1, 24, 10, 4, 0, 0, 1500, 45, Cal, 172, 47, 301, 49, 29, 7, 58, 0, 2, 31, 19, 13, 1, 1, 2100, 44
2017-10-22, West Virginia, 118, 29, 375, 37, 26, 11, 134, 0, 0, 23, 11, 4, 0, 0, 1391, 38, Baylor, 127, 42, 370, 40, 24, 6, 20, 0, 0, 30, 16, 3, 5, 3, 2209, 36
