Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-09-30, Cent Michigan, 116, 33, 180, 43, 22, 6, 53, 0, 3, 18, 16, 6, 1, 0, 1894, 8, Boston College, 224, 53, 85, 21, 14, 6, 43, 2, 0, 17, 18, 8, 1, 0, 1706, 27
2017-09-30, USC, 163, 29, 164, 29, 15, 9, 80, 1, 1, 15, 11, 2, 1, 1, 1473, 27, Washington St, 122, 30, 340, 51, 34, 6, 59, 0, 1, 23, 18, 8, 1, 1, 2127, 30
2017-09-30, Memphis, 75, 24, 321, 49, 27, 3, 20, 1, 3, 25, 12, 4, 4, 1, 1357, 13, UCF, 350, 49, 253, 31, 19, 12, 109, 0, 1, 27, 18, 10, 2, 1, 2243, 40
2017-09-30, E Michigan, 13, 27, 299, 47, 27, 5, 50, 1, 2, 20, 15, 4, 1, 1, 1795, 20, Kentucky, 53, 37, 175, 27, 18, 5, 40, 1, 0, 16, 17, 7, 0, 0, 1805, 24
2017-09-30, OSU, 286, 38, 342, 30, 19, 10, 106, 0, 0, 24, 11, 5, 2, 1, 1474, 56, Rutgers, 117, 41, 92, 27, 11, 10, 80, 0, 2, 13, 18, 6, 1, 0, 2126, 0
2017-09-30, Miss St, 194, 47, 157, 37, 13, 10, 39, 0, 2, 18, 21, 7, 6, 2, 2060, 10, Auburn, 244, 39, 267, 17, 14, 1, 15, 2, 0, 14, 12, 6, 1, 1, 1540, 49
2017-09-30, Troy, 206, 42, 157, 28, 16, 5, 35, 2, 0, 16, 18, 10, 2, 2, 2084, 24, LSU, 162, 29, 266, 32, 21, 4, 29, 2, 2, 21, 9, 0, 3, 2, 1516, 21
2017-09-30, Nebraska, 165, 38, 246, 24, 17, 5, 70, 1, 0, 23, 11, 7, 1, 1, 1868, 28, Illinois, 93, 37, 106, 16, 10, 5, 49, 0, 1, 15, 12, 5, 0, 0, 1732, 6
2017-09-30, Ohio, 293, 40, 181, 24, 13, 7, 69, 0, 0, 25, 11, 5, 0, 0, 1599, 58, UMass, 147, 37, 403, 58, 33, 5, 39, 1, 1, 30, 18, 5, 8, 6, 2001, 50
2017-09-30, Mid Tennessee, 69, 24, 385, 52, 32, 7, 64, 0, 3, 23, 16, 8, 3, 2, 1861, 20, FAU, 252, 50, 187, 29, 22, 4, 27, 0, 0, 29, 12, 4, 4, 3, 1739, 38
2017-09-30, UConn, -8, 36, 408, 28, 22, 5, 42, 1, 0, 18, 13, 3, 4, 2, 1699, 28, SMU, 218, 41, 280, 39, 27, 11, 94, 0, 0, 28, 17, 9, 2, 1, 1901, 49
2017-09-30, Akron, 178, 40, 183, 25, 14, 1, 5, 2, 1, 19, 13, 6, 2, 1, 1776, 34, Bowling Green, 181, 41, 195, 38, 24, 8, 77, 2, 2, 17, 18, 6, 2, 2, 1824, 23
2017-09-30, FSU, 149, 43, 121, 21, 11, 8, 70, 1, 0, 15, 15, 4, 0, 0, 2081, 26, Wake Forest, 96, 34, 271, 35, 24, 7, 59, 1, 1, 17, 14, 4, 1, 1, 1519, 19
2017-09-30, Iowa, 19, 25, 207, 32, 17, 7, 47, 2, 0, 11, 14, 4, 1, 1, 1586, 10, Michigan State, 88, 40, 212, 28, 18, 9, 65, 0, 0, 19, 14, 5, 2, 1, 2014, 17
2017-09-30, Houston, 162, 31, 226, 36, 25, 12, 108, 0, 1, 23, 14, 6, 0, 0, 1715, 20, Temple, 142, 37, 182, 42, 20, 10, 83, 0, 3, 22, 16, 4, 4, 3, 1885, 13
2017-10-01, N Illinois, 155, 45, 262, 38, 23, 4, 42, 1, 3, 22, 18, 7, 0, 0, 2067, 28, San Diego State, 127, 36, 136, 20, 10, 10, 126, 0, 0, 10, 14, 1, 1, 1, 1533, 34
2017-10-01, Nevada, 61, 23, 253, 49, 31, 4, 20, 0, 3, 16, 17, 5, 3, 0, 1372, 21, Fresno State, 192, 38, 312, 33, 25, 8, 61, 2, 1, 22, 11, 1, 2, 2, 2228, 41
2017-10-01, Clemson, 146, 43, 186, 21, 12, 4, 20, 0, 0, 14, 16, 6, 1, 1, 1844, 31, VT, 90, 28, 252, 45, 30, 4, 31, 1, 2, 17, 15, 4, 5, 3, 1756, 17
2017-10-01, Oklahoma State, 221, 44, 376, 38, 27, 8, 78, 0, 1, 32, 11, 6, 0, 0, 1839, 41, Texas Tech, 54, 26, 330, 46, 29, 8, 63, 0, 1, 25, 12, 5, 1, 0, 1761, 34
2017-10-01, Colorado, 191, 38, 243, 38, 17, 6, 53, 0, 0, 24, 16, 4, 3, 2, 1781, 23, UCLA, 95, 35, 372, 45, 28, 9, 85, 0, 1, 25, 16, 9, 2, 1, 1819, 27
2017-10-01, Colorado State, 259, 37, 351, 22, 18, 3, 25, 0, 0, 25, 11, 8, 0, 0, 1839, 51, Hawaii, 150, 21, 362, 47, 31, 7, 41, 1, 0, 21, 12, 4, 3, 2, 1761, 21
2017-10-01, Cal, 8, 29, 255, 43, 23, 4, 37, 2, 0, 17, 18, 4, 3, 1, 1866, 24, Oregon, 328, 56, 131, 22, 17, 10, 110, 0, 1, 23, 14, 6, 0, 0, 1734, 45
2017-10-01, Washington, 216, 41, 293, 34, 26, 3, 21, 0, 1, 32, 14, 9, 1, 1, 2052, 42, Oregon State, 110, 28, 74, 22, 11, 8, 86, 2, 0, 8, 13, 2, 1, 1, 1548, 7
2017-10-01, San Jose State, 147, 33, 315, 49, 30, 7, 60, 1, 2, 30, 16, 7, 2, 1, 1677, 13, UNLV, 345, 52, 203, 16, 11, 6, 55, 0, 0, 25, 13, 9, 0, 0, 1923, 41
2017-10-01, Ole Miss, 88, 26, 165, 29, 14, 3, 30, 0, 2, 11, 13, 0, 2, 0, 1403, 3, Alabama, 365, 51, 248, 24, 15, 7, 60, 0, 0, 26, 15, 7, 3, 3, 2197, 66
