Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2003-08-23, Grambling St, 50, 21, 210, 47, 23, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 0, San Jose State, 128, 40, 335, 42, 27, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 29
2003-08-23, Cal, 62, 27, 378, 42, 25, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 28, Kansas State, 330, 46, 205, 18, 9, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 42
2003-08-28, Kent State, 181, 44, 340, 44, 25, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 41, Akron, 40, 30, 407, 47, 36, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 38
2003-08-28, Indiana State, 113, 50, 70, 26, 14, -999, -999, 3, 2, -999, -999, -999, -999, -999, -999, 7, Ball State, 91, 31, 204, 30, 14, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31
2003-08-28, Georgia Tech, 96, 23, 147, 24, 15, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 13, BYU, 86, 32, 276, 47, 31, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 24
2003-08-28, Maryland, 112, 35, 110, 24, 12, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 13, N Illinois, 59, 43, 266, 35, 21, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 20
2003-08-28, E Kentucky, 139, 31, 170, 32, 19, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 13, Bowling Green, 222, 44, 422, 37, 26, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 63
2003-08-28, Utah State, 77, 26, 280, 41, 19, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 20, Utah, 202, 53, 180, 26, 16, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 40
2003-08-28, Miami (FL), 192, 43, 275, 35, 18, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 48, LA Tech, 98, 19, 212, 34, 19, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 9
2003-08-28, FAU, 42, 32, 215, 29, 18, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 20, Mid Tennessee, 183, 44, 160, 35, 19, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 19
