Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2007-08-30, SE Louisiana, 123, 37, 145, 28, 14, 6, 79, 0, 1, 6, 16, 3, 1, 0, 2032, 14, New Mexico St, 153, 27, 289, 37, 25, 8, 55, 0, 4, 7, 12, 5, 0, 0, 1524, 35
2007-08-30, UNLV, 173, 38, 141, 20, 12, 12, 101, 1, 0, 7, 14, 3, 0, 0, 1800, 23, Utah State, 97, 40, 137, 19, 13, 5, 47, 2, 0, 7, 13, 5, 1, 0, 1800, 16
2007-08-30, Weber State, 74, 26, 71, 30, 11, 4, 33, 2, 0, 3, 16, 4, 0, 0, 1669, 7, Boise State, 371, 55, 198, 28, 16, 7, 72, 0, 1, 17, 12, 5, 4, 2, 1931, 56
2007-08-30, LSU, 198, 50, 149, 22, 14, 8, 60, 0, 0, 11, 14, 6, 0, 0, 1965, 45, Miss St, 10, 26, 136, 33, 14, 7, 39, 1, 6, 2, 14, 3, 2, 0, 1635, 0
2007-08-30, Miami (OH), 178, 38, 118, 24, 14, 6, 60, 0, 2, 11, 14, 6, 0, 0, 1994, 14, Ball State, 140, 34, 198, 36, 19, 5, 48, 0, 0, 8, 18, 7, 2, 1, 1606, 13
2007-08-30, Murray State, 130, 35, 141, 31, 19, 3, 30, 1, 0, 5, 16, 5, 1, 0, 1940, 10, Louisville, 261, 41, 394, 23, 18, 10, 83, 0, 0, 15, 7, 5, 0, 0, 1660, 73
2007-08-30, Kent State, 202, 51, 161, 26, 17, 7, 75, 1, 2, 13, 14, 5, 3, 2, 1836, 23, Iowa State, 158, 39, 148, 23, 14, 6, 44, 1, 2, 8, 14, 6, 0, 0, 1764, 14
2007-08-30, Utah, 18, 30, 178, 37, 17, 7, 70, 0, 0, 3, 21, 7, 1, 0, 1706, 7, Oregon State, 241, 44, 129, 30, 12, 8, 67, 0, 2, 12, 14, 3, 3, 3, 1894, 24
2007-08-30, Tulsa, 216, 55, 307, 31, 22, 8, 74, 1, 1, 10, 16, 9, 0, 0, 2024, 35, UL Monroe, 212, 43, 66, 21, 7, 6, 70, 1, 0, 12, 15, 5, 2, 0, 1576, 17
2007-08-30, Buffalo, 70, 34, 165, 32, 19, 7, 74, 0, 0, 5, 15, 4, 2, 0, 1828, 3, Rutgers, 235, 41, 328, 25, 16, 9, 80, 1, 0, 11, 11, 7, 1, 0, 1772, 38
2007-08-30, SE Missouri St, 175, 37, 87, 22, 12, 15, 119, 4, 2, 8, 12, 3, 0, 0, 1811, 3, Cincinnati, 314, 47, 301, 36, 24, 11, 94, 1, 1, 18, 12, 6, 2, 2, 1789, 59
2007-08-31, Washington, 302, 41, 142, 21, 15, 8, 56, 0, 0, 16, 11, 7, 0, 0, 1689, 42, Syracuse, 8, 29, 199, 32, 20, 7, 45, 1, 0, 3, 15, 6, 1, 1, 1911, 12
2007-08-31, Navy, 361, 56, 78, 7, 3, 7, 69, 2, 0, 17, 10, 3, 2, 2, 1735, 30, Temple, 74, 25, 199, 29, 21, 8, 60, 0, 2, 4, 11, 4, 1, 1, 1865, 19
2007-09-01, JMU, 150, 44, 100, 22, 14, 8, 58, 1, 2, 7, 16, 5, 1, 0, 1991, 14, UNC, 100, 34, 227, 19, 14, 8, 90, 1, 1, 4, 11, 4, 2, 1, 1609, 37
2007-09-01, Cent Michigan, 114, 28, 180, 38, 20, 10, 95, 1, 0, 8, 15, 5, 0, 0, 1676, 7, Kansas, 230, 43, 308, 35, 26, 7, 81, 0, 0, 13, 14, 7, 2, 2, 1924, 52
2007-09-01, Richmond, 149, 35, 161, 30, 18, 6, 41, 0, 3, 9, 11, 3, 2, 1, 1995, 17, Vanderbilt, 162, 35, 284, 26, 19, 4, 29, 1, 0, 9, 13, 7, 0, 0, 1605, 41
2007-09-01, Arkansas State, 125, 34, 272, 37, 24, 10, 65, 0, 1, 10, 12, 3, 1, 0, 1812, 13, Texas, 117, 38, 223, 33, 22, 10, 90, 0, 2, 9, 15, 9, 2, 1, 1788, 21
2007-09-01, UAB, 12, 32, 214, 39, 21, 5, 20, 0, 1, 3, 20, 8, 0, 0, 1807, 18, Michigan State, 298, 48, 295, 30, 22, 4, 35, 0, 0, 15, 13, 8, 0, 0, 1793, 55
2007-09-01, Nicholls State, 194, 55, 87, 7, 3, 12, 114, 2, 0, 12, 12, 4, 1, 0, 1821, 16, Rice, 117, 39, 101, 28, 11, 4, 30, 2, 3, 7, 14, 7, 1, 0, 1779, 14
2007-09-01, Oklahoma State, 70, 34, 196, 31, 17, 8, 55, 0, 1, 7, 13, 3, 3, 0, 1411, 14, Georgia, 142, 47, 234, 24, 18, 8, 56, 0, 0, 8, 15, 7, 3, 1, 2189, 35
2007-09-01, Baylor, 51, 25, 231, 55, 26, 5, 45, 0, 4, 4, 20, 7, 1, 1, 1672, 0, TCU, 181, 45, 205, 30, 18, 8, 55, 2, 0, 6, 15, 3, 2, 1, 1928, 27
2007-09-01, New Mexico, 193, 51, 190, 40, 25, 9, 80, 0, 0, 13, 22, 9, 3, 3, 2303, 6, UTEP, 114, 25, 81, 25, 8, 6, 40, 0, 1, 7, 12, 3, 0, 0, 1297, 10
2007-09-01, Cent Arkansas, 110, 42, 276, 52, 30, 5, 41, 1, 5, 11, 20, 7, 3, 3, 2271, 7, LA Tech, 190, 36, 71, 23, 12, 7, 65, 2, 0, 11, 11, 2, 2, 0, 1329, 28
2007-09-01, Arizona, 32, 19, 223, 38, 28, 7, 56, 0, 0, 0, 14, 4, 2, 0, 1582, 7, BYU, 104, 32, 288, 39, 26, 5, 27, 1, 0, 6, 15, 7, 1, 0, 2018, 20
2007-09-01, Iowa, 250, 46, 133, 29, 12, 10, 117, 0, 0, 15, 14, 2, 1, 0, 1870, 16, N Illinois, 21, 21, 214, 42, 26, 5, 41, 0, 3, 4, 16, 4, 0, 0, 1730, 3
2007-09-01, Gardner-Webb, 65, 24, 264, 47, 27, 7, 39, 0, 2, 5, 15, 5, 0, 0, 1509, 14, Ohio, 206, 46, 226, 31, 17, 9, 83, 1, 0, 12, 19, 8, 3, 3, 2091, 36
