Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2005-09-03, Miami (OH), 48, 30, 250, 44, 24, 4, 26, 1, 1, 4, 17, 8, 1, 0, 1798, 14, OSU, 160, 36, 222, 30, 22, 2, 26, 1, 1, 11, 10, 5, 1, 1, 1802, 34
2005-09-03, N Illinois, 211, 32, 200, 25, 17, 5, 37, 4, 1, 10, 8, 4, 0, 0, 1491, 17, Michigan, 208, 48, 239, 33, 21, 4, 31, 1, 0, 12, 17, 11, 2, 1, 2109, 33
2005-09-03, Duke, 162, 43, 139, 30, 15, 2, 20, 1, 3, 11, 17, 9, 2, 1, 1933, 21, ECU, 103, 36, 235, 21, 17, 9, 65, 2, 0, 3, 13, 6, 1, 1, 1667, 24
2005-09-03, FIU, 82, 26, 154, 34, 17, 7, 60, 2, 1, 4, 15, 5, 3, 1, 1596, 21, Kansas State, 246, 42, 161, 31, 19, 8, 55, 3, 1, 10, 17, 9, 0, 0, 2004, 35
2005-09-04, Louisville, 209, 46, 179, 27, 19, 5, 35, 0, 0, 11, 15, 9, 1, 1, 2120, 31, Kentucky, 47, 27, 278, 27, 17, 3, 34, 3, 0, 5, 10, 5, 0, 0, 1480, 24
2005-09-04, VT, 124, 41, 108, 21, 10, 6, 40, 0, 0, 8, 15, 4, 2, 2, 1766, 20, North Carolina St, 127, 29, 311, 44, 27, 12, 105, 1, 2, 5, 14, 6, 1, 1, 1834, 16
2005-09-04, West Virginia, 172, 45, 167, 27, 17, 7, 65, 4, 1, 8, 14, 1, 2, 2, 2035, 15, Syracuse, 18, 26, 85, 31, 15, 11, 71, 0, 2, 3, 15, 0, 1, 0, 1565, 7
2005-09-05, Miami (FL), 81, 44, 232, 28, 16, 7, 75, 1, 2, 6, 16, 4, 1, 0, 2208, 7, FSU, 96, 33, 74, 26, 8, 7, 70, 1, 1, 4, 14, 2, 1, 0, 1392, 10
2005-09-05, Ole Miss, 55, 36, 207, 31, 15, 5, 25, 0, 2, 4, 15, 3, 1, 1, 1835, 10, Memphis, 119, 38, 149, 29, 16, 4, 26, 1, 2, 8, 15, 4, 2, 2, 1765, 6
2005-09-05, UNLV, 108, 29, 255, 31, 19, 9, 65, 0, 1, 5, 16, 8, 1, 1, 1707, 22, New Mexico, 87, 39, 288, 29, 20, 6, 45, 0, 0, 4, 15, 6, 0, 0, 1893, 24
2005-09-08, Oklahoma State, 194, 49, 98, 22, 11, 8, 64, 1, 0, 11, 15, 4, 0, 0, 1929, 23, FAU, 129, 41, 91, 16, 7, 8, 53, 4, 0, 9, 11, 1, 1, 0, 1671, 3
2005-09-09, Pitt, 148, 41, 120, 26, 13, 10, 80, 0, 3, 6, 17, 6, 1, 0, 1741, 10, Ohio, 94, 35, 114, 24, 14, 5, 42, 0, 0, 5, 15, 4, 0, 0, 1859, 16
2005-09-09, Washington St, 247, 43, 287, 32, 19, 6, 48, 1, 0, 13, 12, 4, 1, 1, 1822, 55, Nevada, 125, 35, 257, 42, 23, 3, 46, 0, 1, 8, 16, 4, 1, 1, 1778, 21
2005-09-10, San Diego State, 164, 33, 253, 44, 27, 3, 30, 2, 1, 11, 15, 7, 1, 1, 1574, 29, Air Force, 272, 67, 231, 12, 10, 4, 40, 1, 0, 17, 15, 7, 2, 1, 2026, 41
2005-09-10, Vanderbilt, 130, 33, 278, 45, 23, 2, 9, 0, 1, 4, 16, 6, 1, 1, 1877, 28, Arkansas, 194, 43, 204, 30, 17, 9, 88, 0, 1, 12, 15, 5, 3, 1, 1723, 24
2005-09-10, The Citadel, 26, 32, 65, 27, 16, 8, 38, 2, 1, 3, 17, 3, 2, 0, 1874, 10, FSU, 144, 32, 485, 45, 31, 7, 71, 2, 2, 5, 13, 9, 1, 0, 1726, 62
2005-09-10, Bowling Green, 127, 36, 427, 43, 27, 4, 30, 3, 1, 7, 16, 8, 1, 1, 1663, 40, Ball State, 159, 32, 306, 34, 25, 7, 79, 0, 2, 6, 16, 4, 1, 1, 1937, 31
2005-09-10, LA Tech, 45, 26, 117, 32, 11, 7, 51, 1, 3, 3, 14, 3, 1, 0, 1601, 3, Florida, 251, 49, 224, 24, 14, 9, 85, 1, 0, 12, 13, 3, 4, 3, 1999, 41
2005-09-10, Temple, -11, 26, 56, 26, 6, 3, 20, 0, 1, 3, 15, 3, 0, 0, 1366, 0, Wisconsin, 263, 53, 229, 25, 15, 3, 30, 1, 0, 15, 17, 12, 2, 1, 2234, 65
2005-09-10, Boise State, 149, 44, 233, 36, 19, 8, 60, 2, 0, 6, 18, 7, 2, 0, 1856, 27, Oregon State, 83, 30, 279, 38, 27, 9, 84, 2, 0, 5, 14, 4, 2, 1, 1744, 30
2005-09-10, Samford, 55, 29, 249, 47, 23, 4, 24, 1, 2, 4, 17, 9, 1, 0, 1827, 14, Baylor, 137, 37, 238, 30, 19, 10, 104, 1, 0, 10, 14, 6, 1, 1, 1773, 48
2005-09-10, Tulsa, 98, 39, 246, 36, 24, 6, 43, 1, 1, 5, 17, 8, 1, 0, 2081, 15, Oklahoma, 227, 45, 42, 13, 5, 8, 72, 0, 2, 10, 13, 5, 1, 1, 1519, 31
2005-09-10, N Arizona, 141, 36, 133, 33, 15, 8, 72, 1, 0, 7, 14, 3, 3, 2, 1610, 12, Arizona, 187, 44, 255, 31, 19, 8, 85, 1, 1, 13, 12, 6, 1, 0, 1990, 31
2005-09-10, New Mexico St, 5, 22, 176, 31, 17, 6, 49, 1, 2, 1, 14, 2, 2, 0, 1186, 0, Colorado, 238, 50, 233, 33, 22, 7, 70, 2, 0, 14, 16, 9, 0, 0, 2414, 39
2005-09-10, Stanford, 181, 35, 235, 33, 21, 3, 35, 1, 0, 10, 12, 4, 0, 0, 1667, 41, Navy, 210, 54, 248, 29, 15, 3, 25, 0, 2, 12, 19, 9, 3, 2, 1933, 38
2005-09-10, New Mexico, 202, 45, 229, 27, 15, 9, 72, 0, 0, 15, 16, 9, 0, 0, 1749, 45, Missouri, 242, 50, 248, 55, 32, 4, 16, 1, 2, 15, 23, 15, 2, 0, 1851, 35
2005-09-10, E Illinois, 70, 30, 126, 29, 14, 8, 78, 2, 1, 4, 14, 2, 0, 0, 1580, 10, BYU, 176, 32, 255, 41, 26, 7, 42, 2, 2, 10, 14, 6, 0, 0, 2020, 45
2005-09-10, Montana, 31, 30, 113, 31, 16, 9, 80, 1, 2, 4, 15, 2, 3, 1, 1838, 14, Oregon, 87, 38, 339, 48, 27, 6, 49, 2, 0, 5, 22, 11, 3, 0, 1762, 47
2005-09-10, Buffalo, 50, 29, 73, 27, 9, 9, 53, 0, 2, 2, 17, 3, 1, 0, 1729, 0, Syracuse, 348, 55, 139, 22, 10, 7, 57, 0, 0, 12, 16, 5, 4, 2, 1871, 31
2005-09-10, UL Monroe, 94, 32, 126, 39, 16, 11, 101, 0, 2, 8, 16, 2, 4, 1, 1712, 0, Wyoming, 210, 45, 254, 31, 18, 6, 42, 0, 3, 12, 15, 8, 1, 0, 1888, 38
2005-09-10, Cincinnati, 31, 34, 329, 49, 29, 7, 54, 2, 2, 4, 20, 8, 2, 0, 2108, 24, Penn State, 148, 37, 245, 22, 15, 4, 44, 2, 1, 7, 10, 5, 0, 0, 1492, 42
2005-09-10, Wake Forest, 130, 52, 117, 28, 12, 5, 48, 1, 3, 10, 16, 3, 3, 1, 2120, 3, Nebraska, 120, 30, 114, 33, 14, 10, 86, 0, 1, 3, 16, 5, 2, 1, 1480, 31
2005-09-10, UAB, 164, 39, 296, 38, 25, 9, 75, 0, 0, 9, 14, 5, 2, 1, 2377, 27, Troy, 26, 20, 164, 26, 12, 2, 20, 0, 4, 3, 10, 3, 0, 0, 1223, 7
2005-09-10, Utah State, 163, 38, 95, 25, 12, 5, 35, 1, 1, 11, 14, 4, 2, 1, 1755, 7, Utah, 242, 49, 268, 22, 18, 5, 45, 2, 0, 13, 10, 3, 1, 1, 1845, 31
2005-09-10, UNC, 61, 26, 280, 39, 18, 8, 67, 0, 3, 4, 16, 7, 1, 0, 1620, 21, Georgia Tech, 122, 33, 353, 48, 25, 9, 75, 0, 0, 4, 20, 10, 1, 0, 1980, 27
2005-09-10, Villanova, 85, 31, 359, 54, 33, 9, 78, 1, 0, 6, 15, 6, 6, 0, 1984, 6, Rutgers, 96, 33, 276, 28, 19, 7, 68, 0, 0, 6, 9, 5, 0, 0, 1616, 38
2005-09-10, Florida A&M, 31, 26, 54, 20, 9, 8, 74, 0, 1, 1, 13, 0, 1, 0, 1446, 3, USF, 377, 56, 113, 18, 8, 15, 119, 1, 0, 17, 14, 6, 1, 1, 2154, 37
2005-09-10, Notre Dame, 104, 44, 140, 30, 19, 4, 21, 1, 0, 9, 15, 4, 0, 0, 1856, 17, Michigan, 114, 29, 223, 44, 19, 4, 28, 1, 1, 6, 18, 5, 4, 2, 1744, 10
2005-09-10, LSU, 190, 47, 244, 30, 17, 11, 100, 2, 0, 12, 15, 6, 3, 3, 1941, 35, Arizona State, 99, 25, 461, 56, 35, 6, 31, 1, 0, 5, 17, 9, 2, 1, 1659, 31
2005-09-10, Hawaii, 123, 28, 236, 43, 25, 10, 103, 0, 1, 7, 12, 5, 2, 0, 1862, 14, Michigan State, 198, 41, 301, 26, 21, 5, 49, 0, 0, 11, 10, 7, 1, 0, 1738, 42
2005-09-10, Akron, 23, 21, 362, 46, 26, 5, 42, 2, 0, 4, 13, 2, 3, 0, 1433, 24, Purdue, 211, 50, 267, 36, 23, 10, 79, 1, 0, 12, 18, 11, 1, 0, 2167, 49
2005-09-10, N Illinois, 256, 41, 283, 37, 24, 7, 76, 1, 1, 15, 14, 6, 3, 3, 1928, 37, Northwestern, 282, 47, 220, 32, 21, 6, 48, 1, 0, 17, 12, 8, 1, 0, 1672, 38
2005-09-10, Clemson, 114, 40, 178, 22, 18, 4, 37, 0, 0, 7, 14, 5, 2, 1, 1774, 28, Maryland, 56, 38, 288, 28, 18, 8, 98, 1, 1, 4, 13, 4, 4, 3, 1826, 24
2005-09-10, Army, 96, 35, 154, 32, 17, 9, 65, 1, 2, 8, 16, 6, 1, 0, 1740, 7, Boston College, 175, 41, 289, 28, 22, 7, 52, 0, 0, 12, 15, 7, 3, 3, 1772, 44
2005-09-10, Liberty, 29, 28, 132, 16, 11, 4, 21, 3, 1, 3, 9, 1, 1, 0, 1368, 0, UConn, 376, 62, 224, 27, 19, 2, 10, 0, 0, 22, 11, 8, 1, 0, 2232, 59
2005-09-10, Idaho State, 157, 36, 291, 38, 25, 8, 51, 0, 4, 7, 17, 9, 0, 0, 1990, 29, Kentucky, 143, 34, 167, 20, 15, 4, 40, 0, 0, 7, 11, 5, 0, 0, 1610, 41
2005-09-10, SE Missouri St, 20, 32, 275, 63, 34, 16, 154, 1, 3, 4, 22, 7, 3, 0, 2138, 12, Kent State, 24, 23, 171, 44, 19, 14, 100, 2, 1, 1, 16, 3, 4, 0, 1342, 33
2005-09-10, Nicholls State, 408, 65, 51, 11, 4, 4, 22, 3, 0, 17, 17, 8, 3, 3, 2159, 31, Indiana, 114, 35, 307, 36, 19, 6, 51, 1, 2, 11, 14, 8, 1, 1, 1441, 35
2005-09-10, UT Martin, 128, 52, 103, 20, 11, 7, 51, 1, 0, 9, 17, 5, 3, 1, 2301, 7, Arkansas State, 279, 35, 145, 16, 10, 8, 56, 1, 0, 7, 9, 4, 1, 1, 1299, 56
2005-09-10, Weber State, 77, 35, 261, 42, 23, 7, 63, 0, 1, 5, 18, 8, 1, 0, 1976, 17, Fresno State, 157, 30, 200, 22, 16, 11, 112, 0, 0, 9, 10, 6, 0, 0, 1624, 55
2005-09-10, VT, 180, 44, 182, 22, 13, 5, 50, 0, 1, 9, 11, 4, 1, 1, 1810, 45, Duke, 13, 35, 22, 18, 5, 9, 68, 0, 1, 5, 14, 3, 1, 0, 1790, 0
2005-09-10, Wofford, 78, 45, 76, 12, 6, 3, 35, 2, 2, 6, 14, 6, 0, 0, 1633, 7, West Virginia, 339, 64, 172, 18, 12, 5, 47, 0, 0, 14, 19, 11, 3, 1, 1967, 35
2005-09-10, Miss St, 81, 38, 126, 21, 12, 8, 40, 2, 1, 6, 14, 5, 1, 0, 1873, 0, Auburn, 118, 41, 202, 18, 12, 1, 10, 1, 0, 8, 14, 7, 0, 0, 1727, 28
2005-09-10, LA-Lafayette, 182, 37, 228, 29, 21, 5, 34, 4, 0, 11, 12, 5, 2, 1, 1590, 10, E Michigan, 156, 41, 268, 39, 27, 5, 60, 1, 0, 9, 18, 10, 1, 1, 2010, 31
2005-09-10, TCU, 119, 32, 134, 36, 16, 7, 81, 1, 3, 8, 13, 2, 3, 1, 1498, 10, SMU, 172, 52, 101, 21, 11, 5, 52, 1, 0, 10, 17, 5, 0, 0, 2102, 21
2005-09-10, W Michigan, 84, 30, 215, 35, 20, 3, 16, 0, 0, 3, 14, 4, 1, 1, 1627, 23, Toledo, 254, 43, 358, 39, 29, 7, 59, 0, 1, 16, 17, 12, 1, 1, 1973, 56
2005-09-10, North Texas, 152, 44, 122, 16, 10, 6, 35, 0, 0, 8, 15, 6, 1, 0, 1647, 14, Mid Tennessee, 188, 48, 195, 27, 21, 6, 53, 2, 3, 13, 15, 7, 2, 2, 1953, 7
2005-09-10, Kansas State, 208, 46, 126, 19, 10, 10, 90, 2, 1, 6, 16, 9, 0, 0, 1992, 21, Marshall, 74, 26, 262, 38, 22, 5, 25, 3, 2, 5, 12, 2, 3, 2, 1608, 19
2005-09-10, Rice, 192, 49, 63, 17, 8, 3, 33, 2, 0, 11, 16, 5, 3, 3, 1827, 21, UCLA, 253, 39, 325, 27, 19, 10, 95, 0, 0, 11, 12, 8, 0, 0, 1773, 63
2005-09-10, Cent Michigan, 213, 38, 356, 36, 26, 9, 65, 1, 1, 10, 16, 8, 2, 1, 1680, 38, Miami (OH), 127, 33, 397, 47, 28, 3, 15, 0, 0, 8, 15, 5, 1, 1, 1920, 37
2005-09-10, Colorado State, 59, 25, 362, 42, 21, 10, 84, 2, 1, 3, 14, 5, 1, 1, 1649, 24, Minnesota, 355, 59, 190, 24, 11, 6, 50, 0, 1, 16, 14, 8, 2, 1, 1951, 56
2005-09-10, South Carolina, 43, 23, 236, 34, 22, 7, 43, 0, 2, 3, 12, 4, 1, 0, 1619, 15, Georgia, 238, 49, 112, 17, 8, 9, 90, 0, 2, 13, 10, 3, 1, 0, 1981, 17
2005-09-10, Texas, 112, 38, 270, 29, 18, 4, 30, 1, 2, 8, 12, 4, 1, 0, 1809, 25, OSU, 111, 36, 144, 26, 14, 8, 78, 1, 0, 5, 15, 5, 0, 0, 1791, 22
2005-09-10, Iowa, 173, 32, 174, 42, 15, 6, 42, 3, 2, 10, 15, 3, 2, 1, 1415, 3, Iowa State, 169, 55, 154, 24, 14, 3, 24, 0, 1, 13, 15, 4, 0, 0, 2185, 23
2005-09-10, San Jose State, 15, 25, 216, 30, 19, 5, 46, 0, 1, 1, 14, 3, 1, 0, 1555, 19, Illinois, 243, 53, 249, 29, 20, 8, 46, 0, 1, 13, 14, 6, 0, 0, 2045, 40
2005-09-10, FIU, 135, 38, 214, 42, 26, 9, 76, 2, 0, 5, 17, 7, 3, 1, 2182, 3, Texas Tech, 135, 23, 518, 45, 36, 15, 128, 0, 0, 10, 6, 3, 1, 1, 1418, 56
2005-09-10, Idaho, 100, 30, 390, 31, 19, 11, 105, 1, 1, 5, 12, 5, 2, 1, 1632, 31, UNLV, 193, 41, 250, 34, 22, 11, 101, 0, 1, 12, 13, 5, 2, 2, 1968, 34
2005-09-10, Cal, 286, 39, 271, 27, 17, 6, 65, 0, 1, 13, 10, 6, 0, 0, 1783, 56, Washington, 68, 27, 301, 39, 22, 8, 74, 0, 1, 5, 13, 3, 2, 0, 1817, 17
