season,week,date,home_team,home_points,home_code,away_team,away_points,away_code,neutral_site,venue
2011,1,20110903,Tennessee,42,118,Montana,16,135,False,Neyland Stadium
2011,1,20110903,NC State,43,20,Liberty,21,67,False,Carter-Finley Stadium
2011,1,20110903,Pittsburgh,35,22,Buffalo,16,74,False,Heinz Field
2011,1,20110903,New Mexico,10,89,Colorado St.,14,85,False,University Stadium
2011,1,20110903,Texas Tech,50,49,Texas St.,10,128,False,Jones AT&T Stadium
2011,1,20110903,Oklahoma St.,61,46,Louisiana,34,126,False,Boone Pickens Stadium
2011,1,20110903,South Carolina,56,117,East Carolina,37,4,True,
2011,1,20110903,Arkansas,51,108,Missouri State,7,184,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2011,1,20110903,Florida,41,110,Florida Atlantic,3,52,False,Ben Hill Griffin Stadium
2011,1,20110903,Washington,30,105,Eastern Washington,27,132,False,Husky Stadium
2011,1,20110903,Iowa St.,20,42,Northern Iowa,19,186,False,Jack Trice Stadium
2011,1,20110903,Northern Illinois,49,79,Army,26,65,False,Brigham Field at Huskie Stadium
2011,1,20110903,Kansas,42,43,McNeese State,24,241,False,Memorial Stadium
2011,1,20110903,Kansas St.,10,44,Eastern Kentucky,7,203,False,Bill Snyder Family Football Stadium
2011,1,20110903,Ball St.,27,72,Indiana,20,28,True,
2011,1,20110903,Central Florida,62,1,Charleston Southern,0,145,False,Bright House Networks Stadium
2011,1,20110903,Cincinnati,72,2,Austin Peay,10,201,False,Nippert Stadium
2011,1,20110903,California,36,97,Fresno St.,21,86,False,
2011,1,20110903,Duke,21,15,Richmond,23,159,False,Wallace Wade Stadium
2011,1,20110903,Vanderbilt,45,120,Elon,14,154,False,Vanderbilt Stadium
2011,1,20110903,Georgia,21,111,Boise St.,35,84,False,Georgia Dome
2011,1,20110903,Oklahoma,47,45,Tulsa,14,12,False,Gaylord Family Oklahoma Memorial Stadium
2011,1,20110903,Texas,34,48,Rice,9,59,False,Darrell K Royal-Texas Memorial Stadium
2011,1,20110903,New Mexico State,24,69,Ohio,44,80,False,Aggie Memorial Stadium
2011,1,20110903,LSU,40,113,Oregon,27,99,True,
2011,1,20110903,UTEP,31,62,Stony Brook,24,160,False,Sun Bowl Stadium
2011,1,20110903,Wyoming,35,94,Weber State,32,143,False,War Memorial Stadium
2011,1,20110903,Arizona,41,95,Northern Arizona,10,137,False,Arizona Stadium
2011,1,20110903,Southern Miss,19,60,Louisiana Tech,17,54,False,M. M. Roberts Stadium
2011,1,20110903,San Diego St.,49,90,Cal Poly,21,131,False,Qualcomm Stadium
2011,1,20110903,Hawaii,34,87,Colorado,17,98,False,Aloha Stadium
2011,1,20110904,Eastern Michigan,41,76,Howard,9,176,False,Rynearson Stadium
2011,1,20110904,West Virginia,34,50,Marshall,13,55,False,Mountaineer Field at Milan Puskar Stadium
2011,1,20110904,Texas A&M,46,119,SMU,14,8,False,Kyle Field
2011,1,20110905,Maryland,32,30,Miami (FL),24,19,False,Maryland Stadium
2011,2,20110908,Oklahoma St.,37,46,Arizona,14,95,False,Boone Pickens Stadium
2011,2,20110909,Louisville,17,18,Florida Intl,24,53,False,Papa John's Cardinal Stadium
2011,2,20110909,Arizona St.,37,96,Missouri,30,115,False,Sun Devil Stadium
2011,2,20110910,Ohio St.,27,36,Toledo,22,81,False,Ohio Stadium
2011,2,20110910,Iowa St.,44,42,Iowa,41,29,False,Jack Trice Stadium
2011,2,20110910,Michigan St.,44,32,Florida Atlantic,0,52,False,Spartan Stadium
2011,2,20110910,Illinois,56,27,South Dakota State,3,188,False,Memorial Stadium
2011,2,20110910,Army,20,65,San Diego St.,23,90,False,Blaik Field at Michie Stadium
2011,2,20110910,Wisconsin,35,40,Oregon St.,0,100,False,Camp Randall Stadium
2011,2,20110910,Kentucky,27,112,Central Michigan,13,75,False,Kroger Field
2011,2,20110910,Auburn,41,109,Mississippi St.,34,114,False,Jordan-Hare Stadium
2011,2,20110910,North Carolina,24,21,Rutgers,22,39,False,Kenan Memorial Stadium
2011,2,20110910,West Virginia,55,50,Norfolk State,12,178,False,Mountaineer Field at Milan Puskar Stadium
2011,2,20110910,Pittsburgh,35,22,Maine,29,156,False,Heinz Field
2011,2,20110910,Eastern Michigan,14,76,Alabama State,7,248,False,Rynearson Stadium
2011,2,20110910,Colorado St.,33,85,Northern Colorado,14,138,False,Sonny Lubick Field at Hughes Stadium
2011,2,20110910,Oregon,69,99,Nevada,20,88,False,Autzen Stadium
2011,2,20110910,Air Force,19,83,TCU,35,47,False,Falcon Stadium
2011,2,20110910,East Carolina,10,4,Virginia Tech,17,25,False,Dowdy-Ficklen Stadium
2011,2,20110910,Duke,14,15,Stanford,44,101,False,Wallace Wade Stadium
2011,2,20110910,Penn State,11,37,Alabama,27,107,False,Beaver Stadium
2011,2,20110910,Colorado,33,98,California,36,97,False,Folsom Field
2011,2,20110910,Northwestern,42,35,Eastern Illinois,21,202,False,Ryan Field
2011,2,20110910,Clemson,35,14,Wofford,27,235,False,Memorial Stadium
2011,2,20110910,Wake Forest,34,26,NC State,27,20,False,BB&T Field
2011,2,20110910,Minnesota,21,33,New Mexico State,28,69,False,TCF Bank Stadium
2011,2,20110910,Marshall,26,55,Southern Miss,20,60,False,Joan C. Edwards Stadium
2011,2,20110910,Rice,24,59,Purdue,22,38,False,Rice Stadium
2011,2,20110910,Washington,40,105,Hawaii,32,87,False,Husky Stadium
2011,2,20110910,Tennessee,45,118,Cincinnati,23,2,False,Neyland Stadium
2011,2,20110910,Tulane,3,11,Tulsa,31,12,False,Mercedes-Benz Superdome
2011,2,20110910,Georgia,42,111,South Carolina,45,117,False,Sanford Stadium
2011,2,20110910,Syracuse,21,23,Rhode Island,14,158,False,Carrier Dome
2011,2,20110910,Washington St.,59,106,UNLV,7,92,False,Martin Stadium
2011,2,20110910,Idaho,44,133,North Dakota,14,164,False,Kibbie Dome
2011,2,20110910,Buffalo,35,74,Stony Brook,7,160,False,UB Stadium
2011,2,20110910,Wyoming,45,94,Texas St.,10,128,False,War Memorial Stadium
2011,2,20110910,Akron,3,71,Temple,41,10,False,Summa Field at InfoCision Stadium
2011,2,20110910,Florida St.,62,16,Charleston Southern,10,145,False,Bobby Bowden Field at Doak Campbell Stadium
2011,2,20110910,Ole Miss,42,116,Southern Illinois,24,189,False,Vaught-Hemingway Stadium
2011,2,20110910,Texas,17,48,BYU,16,66,False,Darrell K Royal-Texas Memorial Stadium
2011,2,20110910,Ohio,30,80,Gardner-Webb,3,146,False,Peden Stadium
2011,2,20110910,Nebraska,42,34,Fresno St.,29,86,False,Memorial Stadium
2011,2,20110910,Florida,39,110,UAB,0,61,False,Ben Hill Griffin Stadium
2011,2,20110910,Arkansas,52,108,New Mexico,3,89,False,
2011,2,20110910,SMU,28,8,UTEP,17,62,False,Gerald J. Ford Stadium
2011,2,20110910,Bowling Green,58,73,Morgan State,13,177,False,Doyt Perry Stadium
2011,2,20110910,Western Kentucky,14,64,Navy,40,7,False,Houchens Industries-L. T. Smith Stadium
2011,2,20110910,Indiana,31,28,Virginia,34,24,False,Memorial Stadium
2011,2,20110910,South Florida,37,9,Ball St.,7,72,False,Raymond James Stadium
2011,2,20110910,Western Michigan,38,82,Nicholls State,7,242,False,Waldo Stadium
2011,2,20110910,Arkansas St.,47,122,Memphis,3,6,False,Centennial Bank Stadium
2011,2,20110910,Kansas,45,43,Northern Illinois,42,79,False,Memorial Stadium
2011,2,20110910,Kent State,12,77,Louisiana,20,126,False,Dix Stadium
2011,2,20110910,Louisiana Tech,48,54,Central Arkansas,42,237,False,Joe Aillet Stadium
2011,2,20110910,Middle Tennessee,21,56,Georgia Tech,49,17,False,"Johnny Red"""" Floyd Stadium"""""
2011,2,20110910,UL Monroe,35,130,Grambling,7,251,False,Malone Stadium
2011,2,20110910,North Texas,23,57,Houston,48,5,False,Apogee Stadium
2011,2,20110910,USC,23,103,Utah,14,104,False,Los Angeles Memorial Coliseum
2011,2,20110910,Vanderbilt,24,120,Connecticut,21,3,False,Vanderbilt Stadium
2011,2,20110910,Michigan,35,31,Notre Dame,31,70,False,Michigan Stadium
2011,2,20110910,Utah St.,54,93,Weber State,17,143,False,Romney Stadium
2011,2,20110910,Central Florida,30,1,Boston College,3,13,False,Bright House Networks Stadium
2011,2,20110910,LSU,49,113,Northwestern State,3,243,False,Tiger Stadium
2011,2,20110910,UCLA,27,102,San Jose St.,17,91,False,Rose Bowl
2011,3,20110915,Mississippi St.,6,114,LSU,19,113,False,Davis Wade Stadium
2011,3,20110916,Toledo,15,81,Boise St.,40,84,False,Glass Bowl
2011,3,20110916,Connecticut,20,3,Iowa St.,24,42,False,Rentschler Field
2011,3,20110917,Maryland,31,30,West Virginia,37,50,False,Maryland Stadium
2011,3,20110917,Temple,10,10,Penn State,14,37,False,Lincoln Financial Field
2011,3,20110917,Clemson,38,14,Auburn,24,109,False,Memorial Stadium
2011,3,20110917,Michigan,31,31,Eastern Michigan,3,76,False,Michigan Stadium
2011,3,20110917,Bowling Green,27,73,Wyoming,28,94,False,Doyt Perry Stadium
2011,3,20110917,Iowa,31,29,Pittsburgh,27,22,False,Kinnick Stadium
2011,3,20110917,Purdue,59,38,Southeast Missouri,0,206,False,Ross-Ade Stadium
2011,3,20110917,Western Michigan,44,82,Central Michigan,14,75,False,Waldo Stadium
2011,3,20110917,Vanderbilt,30,120,Ole Miss,7,116,False,Vanderbilt Stadium
2011,3,20110917,Boston College,19,13,Duke,20,15,False,Alumni Stadium
2011,3,20110917,Georgia Tech,66,17,Kansas,24,43,False,Bobby Dodd Stadium at Historic Grant Field
2011,3,20110917,Georgia,59,111,Coastal Carolina,0,123,False,Sanford Stadium
2011,3,20110917,Colorado,28,98,Colorado St.,14,85,True,
2011,3,20110917,TCU,38,47,UL Monroe,17,130,False,Amon G. Carter Stadium
2011,3,20110917,New Mexico,13,89,Texas Tech,59,49,False,University Stadium
2011,3,20110917,Minnesota,29,33,Miami (OH),23,78,False,TCF Bank Stadium
2011,3,20110917,UCLA,20,102,Texas,49,48,False,Rose Bowl
2011,3,20110917,Army,21,65,Northwestern,14,35,False,Blaik Field at Michie Stadium
2011,3,20110917,Cincinnati,59,2,Akron,14,71,False,Nippert Stadium
2011,3,20110917,Indiana,38,28,South Carolina State,21,181,False,Memorial Stadium
2011,3,20110917,North Carolina,28,21,Virginia,17,24,False,Kenan Memorial Stadium
2011,3,20110917,Oregon,56,99,Missouri State,7,184,False,Autzen Stadium
2011,3,20110917,Northern Illinois,7,79,Wisconsin,49,40,True,
2011,3,20110917,Nebraska,51,34,Washington,38,105,False,Memorial Stadium
2011,3,20110917,Notre Dame,31,70,Michigan St.,13,32,False,Notre Dame Stadium
2011,3,20110917,Florida,33,110,Tennessee,23,118,False,Ben Hill Griffin Stadium
2011,3,20110917,Virginia Tech,26,25,Arkansas St.,7,122,False,Lane Stadium
2011,3,20110917,UAB,10,61,Tulane,49,11,False,Legion Field
2011,3,20110917,San Jose St.,14,91,Nevada,17,88,False,Spartan Stadium
2011,3,20110917,California,63,97,Presbyterian,12,151,False,
2011,3,20110917,NC State,35,20,South Alabama,13,127,False,Carter-Finley Stadium
2011,3,20110917,Florida Intl,17,53,Central Florida,10,1,False,FIU Stadium
2011,3,20110917,South Carolina,24,117,Navy,21,7,False,Williams-Brice Stadium
2011,3,20110917,Wake Forest,48,26,Gardner-Webb,5,146,False,BB&T Field
2011,3,20110917,San Diego St.,42,90,Washington St.,24,106,False,Qualcomm Stadium
2011,3,20110917,Memphis,27,6,Austin Peay,6,201,False,Liberty Bowl Memorial Stadium
2011,3,20110917,Ohio,44,80,Marshall,7,55,False,Peden Stadium
2011,3,20110917,Kentucky,17,112,Louisville,24,18,False,Kroger Field
2011,3,20110917,Western Kentucky,16,64,Indiana State,44,183,False,Houchens Industries-L. T. Smith Stadium
2011,3,20110917,Southern Miss,52,60,Southeastern Louisiana,6,245,False,M. M. Roberts Stadium
2011,3,20110917,Ball St.,28,72,Buffalo,25,74,False,Scheumann Stadium
2011,3,20110917,Kansas St.,37,44,Kent State,0,77,False,Bill Snyder Family Football Stadium
2011,3,20110917,Louisiana Tech,34,54,Houston,35,5,False,Joe Aillet Stadium
2011,3,20110917,Louisiana,38,126,Nicholls State,21,242,False,Cajun Field
2011,3,20110917,Illinois,17,27,Arizona St.,14,96,False,Memorial Stadium
2011,3,20110917,Missouri,69,115,Western Illinois,0,190,False,Faurot Field
2011,3,20110917,Texas A&M,37,119,Idaho,7,133,False,Kyle Field
2011,3,20110917,Baylor,48,41,Stephen F. Austin,0,246,False,Floyd Casey Stadium
2011,3,20110917,South Florida,70,9,Florida A&M,17,175,False,Raymond James Stadium
2011,3,20110917,Arkansas,38,108,Troy,28,129,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2011,3,20110917,Miami (FL),24,19,Ohio St.,6,36,False,Hard Rock Stadium
2011,3,20110917,Alabama,41,107,North Texas,0,57,False,Bryant Denny Stadium
2011,3,20110917,Florida St.,13,16,Oklahoma,23,45,False,Bobby Bowden Field at Doak Campbell Stadium
2011,3,20110917,USC,38,103,Syracuse,17,23,False,Los Angeles Memorial Coliseum
2011,3,20110917,New Mexico State,10,69,UTEP,16,62,False,Aggie Memorial Stadium
2011,3,20110917,SMU,40,8,Northwestern State,7,243,False,Gerald J. Ford Stadium
2011,3,20110917,BYU,10,66,Utah,54,104,False,LaVell Edwards Stadium
2011,3,20110917,UNLV,40,92,Hawaii,20,87,False,Sam Boyd Stadium
2011,3,20110917,Fresno St.,27,86,North Dakota,22,164,False,Bulldog Stadium
2011,3,20110917,Tulsa,33,12,Oklahoma St.,59,46,False,Skelly Field at H. A. Chapman Stadium
2011,3,20110917,Arizona,10,95,Stanford,37,101,False,Arizona Stadium
2011,4,20110922,Cincinnati,44,2,NC State,14,20,False,Nippert Stadium
2011,4,20110923,BYU,24,66,Central Florida,17,1,False,LaVell Edwards Stadium
2011,4,20110924,Michigan,28,31,San Diego St.,7,90,False,Michigan Stadium
2011,4,20110924,Penn State,34,37,Eastern Michigan,6,76,False,Beaver Stadium
2011,4,20110924,Pittsburgh,12,22,Notre Dame,15,70,False,Heinz Field
2011,4,20110924,Memphis,0,6,SMU,42,8,False,Liberty Bowl Memorial Stadium
2011,4,20110924,Iowa,45,29,UL Monroe,17,130,False,Kinnick Stadium
2011,4,20110924,Michigan St.,45,32,Central Michigan,7,75,False,Spartan Stadium
2011,4,20110924,Syracuse,33,23,Toledo,30,81,False,Carrier Dome
2011,4,20110924,Georgia Tech,35,17,North Carolina,28,21,False,Bobby Dodd Stadium at Historic Grant Field
2011,4,20110924,Ole Miss,13,116,Georgia,27,111,False,Vaught-Hemingway Stadium
2011,4,20110924,Maryland,7,30,Temple,38,10,False,Maryland Stadium
2011,4,20110924,Miami (OH),23,78,Bowling Green,37,73,False,Yager Stadium
2011,4,20110924,Boston College,45,13,Massachusetts,17,68,False,Alumni Stadium
2011,4,20110924,Akron,36,71,VMI,13,233,False,Summa Field at InfoCision Stadium
2011,4,20110924,Rutgers,38,39,Ohio,26,80,False,High Point Solutions Stadium
2011,4,20110924,Ball St.,48,72,Army,21,65,False,Scheumann Stadium
2011,4,20110924,TCU,55,47,Portland State,13,139,False,Amon G. Carter Stadium
2011,4,20110924,Air Force,63,83,Tennessee State,24,207,False,Falcon Stadium
2011,4,20110924,Northern Illinois,47,79,Cal Poly,30,131,False,Brigham Field at Huskie Stadium
2011,4,20110924,Kent State,33,77,South Alabama,25,127,False,Dix Stadium
2011,4,20110924,Alabama,38,107,Arkansas,14,108,False,Bryant Denny Stadium
2011,4,20110924,Wisconsin,59,40,South Dakota,10,187,False,Camp Randall Stadium
2011,4,20110924,Texas A&M,29,119,Oklahoma St.,30,46,False,Kyle Field
2011,4,20110924,East Carolina,28,4,UAB,23,61,False,Dowdy-Ficklen Stadium
2011,4,20110924,Clemson,35,14,Florida St.,30,16,False,Memorial Stadium
2011,4,20110924,Duke,48,15,Tulane,27,11,False,Wallace Wade Stadium
2011,4,20110924,Marshall,10,55,Virginia Tech,30,25,False,Joan C. Edwards Stadium
2011,4,20110924,Washington,31,105,California,23,97,False,Husky Stadium
2011,4,20110924,Virginia,24,24,Southern Miss,30,60,False,Scott Stadium
2011,4,20110924,Ohio St.,37,36,Colorado,17,98,False,Ohio Stadium
2011,4,20110924,Oregon St.,19,100,UCLA,27,102,False,Reser Stadium
2011,4,20110924,Illinois,23,27,Western Michigan,20,82,False,Memorial Stadium
2011,4,20110924,Miami (FL),24,19,Kansas St.,28,44,False,Hard Rock Stadium
2011,4,20110924,San Jose St.,34,91,New Mexico State,24,69,False,Spartan Stadium
2011,4,20110924,Troy,38,129,Middle Tennessee,35,56,False,Veterans Memorial Stadium
2011,4,20110924,Idaho,24,133,Fresno St.,48,86,False,Kibbie Dome
2011,4,20110924,Florida Intl,31,53,Louisiana,36,126,False,FIU Stadium
2011,4,20110924,New Mexico,45,89,Sam Houston State,48,244,False,University Stadium
2011,4,20110924,Buffalo,3,74,Connecticut,17,3,False,UB Stadium
2011,4,20110924,Kentucky,10,112,Florida,48,110,False,Kroger Field
2011,4,20110924,South Carolina,21,117,Vanderbilt,3,120,False,Williams-Brice Stadium
2011,4,20110924,Auburn,30,109,Florida Atlantic,14,52,False,Jordan-Hare Stadium
2011,4,20110924,South Florida,52,9,UTEP,24,62,False,Raymond James Stadium
2011,4,20110924,Baylor,56,41,Rice,31,59,False,Floyd Casey Stadium
2011,4,20110924,Minnesota,24,33,North Dakota State,37,185,False,TCF Bank Stadium
2011,4,20110924,Mississippi St.,26,114,Louisiana Tech,20,54,False,Davis Wade Stadium
2011,4,20110924,North Texas,24,57,Indiana,21,28,False,Apogee Stadium
2011,4,20110924,Texas Tech,35,49,Nevada,34,88,False,Jones AT&T Stadium
2011,4,20110924,Wyoming,14,94,Nebraska,38,34,False,War Memorial Stadium
2011,4,20110924,Oklahoma,38,45,Missouri,28,115,False,Gaylord Family Oklahoma Memorial Stadium
2011,4,20110924,Boise St.,41,84,Tulsa,21,12,False,Albertsons Stadium
2011,4,20110924,West Virginia,21,50,LSU,47,113,False,Mountaineer Field at Milan Puskar Stadium
2011,4,20110924,Arkansas St.,53,122,Central Arkansas,24,237,False,Centennial Bank Stadium
2011,4,20110924,Houston,56,5,Georgia St.,0,125,False,Robertson Stadium
2011,4,20110924,Utah St.,34,93,Colorado St.,35,85,False,Romney Stadium
2011,4,20110924,UNLV,16,92,Southern Utah,41,141,False,Sam Boyd Stadium
2011,4,20110924,Arizona St.,43,96,USC,22,103,False,Sun Devil Stadium
2011,4,20110924,Arizona,31,95,Oregon,56,99,False,Arizona Stadium
2011,4,20110925,Hawaii,56,87,UC Davis,14,142,False,Aloha Stadium
2011,5,20110929,UTEP,42,62,Houston,49,5,False,Sun Bowl Stadium
2011,5,20110929,Pittsburgh,44,22,South Florida,17,9,False,Heinz Field
2011,5,20110930,BYU,27,66,Utah St.,24,93,False,LaVell Edwards Stadium
2011,5,20111001,Michigan,58,31,Minnesota,0,33,False,Michigan Stadium
2011,5,20111001,Arkansas,42,108,Texas A&M,38,119,True,
2011,5,20111001,Illinois,38,27,Northwestern,35,35,False,Memorial Stadium
2011,5,20111001,Georgia,24,111,Mississippi St.,10,114,False,Sanford Stadium
2011,5,20111001,Indiana,10,28,Penn State,16,37,False,Memorial Stadium
2011,5,20111001,Syracuse,16,23,Rutgers,19,39,False,Carrier Dome
2011,5,20111001,Temple,13,10,Toledo,36,81,False,Lincoln Financial Field
2011,5,20111001,Army,45,65,Tulane,6,11,False,Blaik Field at Michie Stadium
2011,5,20111001,Kansas,34,43,Texas Tech,45,49,False,Memorial Stadium
2011,5,20111001,Navy,34,7,Air Force,35,83,False,Navy-Marine Corps Memorial Stadium
2011,5,20111001,LSU,35,113,Kentucky,7,112,False,Tiger Stadium
2011,5,20111001,Boston College,19,13,Wake Forest,27,26,False,Alumni Stadium
2011,5,20111001,Tennessee,41,118,Buffalo,10,74,False,Neyland Stadium
2011,5,20111001,Miami (OH),0,78,Cincinnati,27,2,False,Yager Stadium
2011,5,20111001,Eastern Michigan,31,76,Akron,23,71,False,Rynearson Stadium
2011,5,20111001,Ohio,17,80,Kent State,10,77,False,Peden Stadium
2011,5,20111001,Boise St.,30,84,Nevada,10,88,False,Albertsons Stadium
2011,5,20111001,Maryland,28,30,Towson,3,161,False,Maryland Stadium
2011,5,20111001,Central Michigan,48,75,Northern Illinois,41,79,False,Kelly/Shorts Stadium
2011,5,20111001,Virginia,21,24,Idaho,20,133,False,Scott Stadium
2011,5,20111001,USC,48,103,Arizona,41,95,False,Los Angeles Memorial Coliseum
2011,5,20111001,Connecticut,31,3,Western Michigan,38,82,False,Rentschler Field
2011,5,20111001,Kansas St.,36,44,Baylor,35,41,False,Bill Snyder Family Football Stadium
2011,5,20111001,Ohio St.,7,36,Michigan St.,10,32,False,Ohio Stadium
2011,5,20111001,TCU,33,47,SMU,40,8,False,Amon G. Carter Stadium
2011,5,20111001,NC State,35,20,Georgia Tech,45,17,False,Carter-Finley Stadium
2011,5,20111001,West Virginia,55,50,Bowling Green,10,73,False,Mountaineer Field at Milan Puskar Stadium
2011,5,20111001,Miami (FL),45,19,Bethune-Cookman,14,173,False,Hard Rock Stadium
2011,5,20111001,Louisville,13,18,Marshall,17,55,False,Papa John's Cardinal Stadium
2011,5,20111001,South Carolina,13,117,Auburn,16,109,False,Williams-Brice Stadium
2011,5,20111001,Colorado,27,98,Washington St.,31,106,False,Folsom Field
2011,5,20111001,Colorado St.,31,85,San Jose St.,38,91,False,Sonny Lubick Field at Hughes Stadium
2011,5,20111001,Western Kentucky,22,64,Arkansas St.,26,122,False,Houchens Industries-L. T. Smith Stadium
2011,5,20111001,Virginia Tech,3,25,Clemson,23,14,False,Lane Stadium
2011,5,20111001,Florida Intl,27,53,Duke,31,15,False,FIU Stadium
2011,5,20111001,Oklahoma,62,45,Ball St.,6,72,False,Gaylord Family Oklahoma Memorial Stadium
2011,5,20111001,Iowa St.,14,42,Texas,37,48,False,Jack Trice Stadium
2011,5,20111001,Louisiana,37,126,Florida Atlantic,34,52,False,Cajun Field
2011,5,20111001,Tulsa,41,12,North Texas,24,57,False,Skelly Field at H. A. Chapman Stadium
2011,5,20111001,Utah,14,104,Washington,31,105,False,Rice-Eccles Stadium
2011,5,20111001,Troy,24,129,UAB,23,61,False,Veterans Memorial Stadium
2011,5,20111001,Middle Tennessee,38,56,Memphis,31,6,False,"Johnny Red"""" Floyd Stadium"""""
2011,5,20111001,Louisiana Tech,26,54,Hawaii,44,87,False,Joe Aillet Stadium
2011,5,20111001,Southern Miss,48,60,Rice,24,59,False,M. M. Roberts Stadium
2011,5,20111001,Florida,10,110,Alabama,38,107,False,Ben Hill Griffin Stadium
2011,5,20111001,Wisconsin,48,40,Nebraska,17,34,False,Camp Randall Stadium
2011,5,20111001,Purdue,10,38,Notre Dame,38,70,False,Ross-Ade Stadium
2011,5,20111001,East Carolina,20,4,North Carolina,35,21,False,Dowdy-Ficklen Stadium
2011,5,20111001,New Mexico,28,89,New Mexico State,42,69,False,University Stadium
2011,5,20111001,Fresno St.,28,86,Ole Miss,38,116,False,Bulldog Stadium
2011,5,20111001,Arizona St.,35,96,Oregon St.,20,100,False,Sun Devil Stadium
2011,5,20111001,Stanford,45,101,UCLA,19,102,False,Stanford Stadium
2011,6,20111006,Middle Tennessee,33,56,Western Kentucky,36,64,False,"Johnny Red"""" Floyd Stadium"""""
2011,6,20111006,Oregon,43,99,California,15,97,False,Autzen Stadium
2011,6,20111007,Fresno St.,7,86,Boise St.,57,84,False,Bulldog Stadium
2011,6,20111008,West Virginia,43,50,Connecticut,16,3,False,Mountaineer Field at Milan Puskar Stadium
2011,6,20111008,Purdue,45,38,Minnesota,17,33,False,Ross-Ade Stadium
2011,6,20111008,North Carolina,14,21,Louisville,7,18,False,Kenan Memorial Stadium
2011,6,20111008,UAB,3,61,Mississippi St.,21,114,False,Legion Field
2011,6,20111008,Texas,17,48,Oklahoma,55,45,True,
