season,week,date,home_team,home_points,home_code,away_team,away_points,away_code,neutral_site,venue
2019,1,20190824,Florida,24.0,110,Miami (FL),20.0,19,True,Camping World Stadium
2019,1,20190824,Hawaii,45.0,87,Arizona,38.0,95,False,Aloha Stadium
2019,1,20190829,Cincinnati,24.0,2,UCLA,14.0,102,False,Nippert Stadium
2019,1,20190829,Bowling Green,46.0,73,Morgan State,3.0,177,False,Doyt Perry Stadium
2019,1,20190829,Connecticut,24.0,3,Wagner,21.0,200,False,Rentschler Field
2019,1,20190829,Buffalo,38.0,74,Robert Morris (PA),10.0,197,False,UB Stadium
2019,1,20190829,Charlotte,49.0,51,Gardner-Webb,28.0,146,False,Jerry Richardson Stadium
2019,1,20190829,Western Kentucky,28.0,64,Central Arkansas,35.0,237,False,Houchens Industries-L. T. Smith Stadium
2019,1,20190829,Central Florida,62.0,1,Florida A&M,0.0,175,False,Bright House Networks Stadium
2019,1,20190829,UAB,24.0,61,Alabama State,19.0,248,False,Legion Field
2019,1,20190829,Tulane,42.0,11,Florida Intl,14.0,53,False,Benson Field at Yulman Stadium
2019,1,20190829,Clemson,52.0,14,Georgia Tech,14.0,17,False,Memorial Stadium
2019,1,20190829,Texas A&M,41.0,119,Texas St.,7.0,128,False,Kyle Field
2019,1,20190829,Central Michigan,38.0,75,Albany,21.0,152,False,Kelly/Shorts Stadium
2019,1,20190829,Minnesota,28.0,33,South Dakota State,21.0,188,False,TCF Bank Stadium
2019,1,20190829,San Jose St.,35.0,91,Northern Colorado,18.0,138,False,Spartan Stadium
2019,1,20190829,Arizona St.,30.0,96,Kent State,7.0,77,False,Sun Devil Stadium
2019,1,20190829,BYU,12.0,66,Utah,30.0,104,False,LaVell Edwards Stadium
2019,1,20190830,Army,14.0,65,Rice,7.0,59,False,Blaik Field at Michie Stadium
2019,1,20190830,Michigan St.,28.0,32,Tulsa,7.0,12,False,Spartan Stadium
2019,1,20190830,Rutgers,48.0,39,Massachusetts,21.0,68,False,High Point Solutions Stadium
2019,1,20190830,South Florida,0.0,9,Wisconsin,49.0,40,False,Raymond James Stadium
2019,1,20190830,Wake Forest,38.0,26,Utah St.,35.0,93,False,BB&T Field
2019,1,20190830,Nevada,34.0,88,Purdue,31.0,38,False,Mackay Stadium
2019,1,20190830,Colorado,52.0,98,Colorado St.,31.0,85,True,Sports Authority Field at Mile High
2019,1,20190830,Oregon St.,36.0,100,Oklahoma St.,52.0,46,False,Reser Stadium
2019,1,20190831,Memphis,15.0,6,Ole Miss,10.0,116,False,Liberty Bowl Memorial Stadium
2019,1,20190831,Nebraska,35.0,34,South Alabama,21.0,127,False,Memorial Stadium
2019,1,20190831,Ohio St.,45.0,36,Florida Atlantic,21.0,52,False,Ohio Stadium
2019,1,20190831,Kentucky,38.0,112,Toledo,24.0,81,False,Commonwealth Stadium
2019,1,20190831,Maryland,79.0,30,Howard,0.0,176,False,Maryland Stadium
2019,1,20190831,Illinois,42.0,27,Akron,3.0,71,False,Memorial Stadium
2019,1,20190831,Louisiana,28.0,126,Mississippi St.,38.0,114,True,Mercedes-Benz Superdome
2019,1,20190831,Kansas,24.0,43,Indiana State,17.0,183,False,Memorial Stadium
2019,1,20190831,NC State,34.0,20,East Carolina,6.0,4,False,Carter-Finley Stadium
2019,1,20190831,Florida St.,31.0,16,Boise St.,36.0,84,False,Bobby Bowden Field at Doak Campbell Stadium
2019,1,20190831,Ball St.,24.0,72,Indiana,34.0,28,True,Lucas Oil Stadium
2019,1,20190831,Iowa St.,29.0,42,Northern Iowa,26.0,186,False,Jack Trice Stadium
2019,1,20190831,Ohio,41.0,80,Rhode Island,20.0,158,False,Peden Stadium
2019,1,20190831,West Virginia,20.0,50,James Madison,13.0,155,False,Mountaineer Field at Milan Puskar Stadium
2019,1,20190831,Washington,47.0,105,Eastern Washington,14.0,132,False,Husky Stadium
2019,1,20190831,Temple,56.0,10,Bucknell,12.0,210,False,Lincoln Financial Field
2019,1,20190831,North Carolina,24.0,21,South Carolina,20.0,117,True,Bank of America Stadium
2019,1,20190831,Navy,45.0,7,Holy Cross,7.0,214,False,Navy-Marine Corps Memorial Stadium
2019,1,20190831,Coastal Carolina,23.0,123,Eastern Michigan,30.0,76,False,Brooks Stadium
2019,1,20190831,Penn State,79.0,37,Idaho,7.0,133,False,Beaver Stadium
2019,1,20190831,Air Force,48.0,83,Colgate,7.0,211,False,Falcon Stadium
2019,1,20190831,Tennessee,30.0,118,Georgia St.,38.0,125,False,Neyland Stadium
2019,1,20190831,Appalachian St.,42.0,121,East Tennessee St.,7.0,229,False,Kidd Brewer Stadium
2019,1,20190831,Alabama,42.0,107,Duke,3.0,15,True,Mercedes-Benz Stadium
2019,1,20190831,Stanford,17.0,101,Northwestern,7.0,35,False,Stanford Stadium
2019,1,20190831,Texas Tech,45.0,49,Montana State,10.0,136,False,Jones AT&T Stadium
2019,1,20190831,Boston College,35.0,13,Virginia Tech,28.0,25,False,Alumni Stadium
2019,1,20190831,Arkansas,20.0,108,Portland State,13.0,139,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2019,1,20190831,New Mexico,39.0,89,Sam Houston State,31.0,244,False,University Stadium
2019,1,20190831,Troy,43.0,129,Campbell,14.0,144,False,Veterans Memorial Stadium
2019,1,20190831,UTSA,35.0,63,Incarnate Word,7.0,239,False,Alamodome
2019,1,20190831,Liberty,0.0,67,Syracuse,24.0,23,False,Williams Stadium
2019,1,20190831,Marshall,56.0,55,VMI,17.0,233,False,Joan C. Edwards Stadium
2019,1,20190831,California,27.0,97,UC Davis,13.0,142,False,California Memorial Stadium
2019,1,20190831,Old Dominion,24.0,58,Norfolk State,21.0,178,False,Foreman Field
2019,1,20190831,Southern Miss,38.0,60,Alcorn State,10.0,249,False,M. M. Roberts Stadium
2019,1,20190831,Northern Illinois,24.0,79,Illinois State,10.0,182,False,Brigham Field at Huskie Stadium
2019,1,20190831,Western Michigan,48.0,82,Monmouth,13.0,149,False,Waldo Stadium
2019,1,20190831,Arkansas St.,30.0,122,SMU,37.0,8,False,Centennial Bank Stadium
2019,1,20190831,Kansas St.,49.0,44,Nicholls State,14.0,242,False,Bill Snyder Family Football Stadium
2019,1,20190831,Baylor,56.0,41,Stephen F. Austin,17.0,246,False,McLane Stadium
2019,1,20190831,Michigan,40.0,31,Middle Tennessee,21.0,56,False,Michigan Stadium
2019,1,20190831,Wyoming,37.0,94,Missouri,31.0,115,False,War Memorial Stadium
2019,1,20190831,North Texas,51.0,57,Abilene Christian,31.0,236,False,Apogee Stadium
2019,1,20190831,Auburn,27.0,109,Oregon,21.0,99,True,AT&T Stadium
2019,1,20190831,Iowa,38.0,29,Miami (OH),14.0,78,False,Kinnick Stadium
2019,1,20190831,LSU,55.0,113,Georgia Southern,3.0,124,False,Tiger Stadium
2019,1,20190831,Vanderbilt,6.0,120,Georgia,30.0,111,False,Vanderbilt Stadium
2019,1,20190831,Pittsburgh,14.0,22,Virginia,30.0,24,False,Heinz Field
2019,1,20190831,Texas,45.0,48,Louisiana Tech,14.0,54,False,Darrell K Royal-Texas Memorial Stadium
2019,1,20190831,UTEP,36.0,62,Houston Baptist,34.0,238,False,Sun Bowl Stadium
2019,1,20190831,TCU,39.0,47,Arkansas-Pine Bluff,7.0,250,False,Amon G. Carter Stadium
2019,1,20190831,UL Monroe,31.0,130,Grambling,9.0,251,False,Malone Stadium
2019,1,20190831,San Diego St.,6.0,90,Weber State,0.0,143,False,Qualcomm Stadium
2019,1,20190831,UNLV,56.0,92,Southern Utah,23.0,141,False,Sam Boyd Stadium
2019,1,20190831,Washington St.,58.0,106,New Mexico State,7.0,69,False,Martin Stadium
2019,1,20190831,USC,31.0,103,Fresno St.,23.0,86,False,Los Angeles Memorial Coliseum
2019,1,20190901,Oklahoma,49.0,45,Houston,31.0,5,False,Gaylord Family Oklahoma Memorial Stadium
2019,1,20190902,Louisville,17.0,18,Notre Dame,35.0,70,False,Papa John's Cardinal Stadium
2019,2,20190906,Virginia,52.0,24,William & Mary,17.0,163,False,Scott Stadium
2019,2,20190906,Rice,21.0,59,Wake Forest,41.0,26,False,Rice Stadium
2019,2,20190906,Boise St.,14.0,84,Marshall,7.0,55,False,Albertsons Stadium
2019,2,20190906,Arizona St.,19.0,96,Sacramento State,7.0,140,False,Sun Devil Stadium
2019,2,20190907,Pittsburgh,20.0,22,Ohio,10.0,80,False,Heinz Field
2019,2,20190907,Iowa,30.0,29,Rutgers,0.0,39,False,Kinnick Stadium
2019,2,20190907,Maryland,63.0,30,Syracuse,20.0,23,False,Maryland Stadium
2019,2,20190907,Virginia Tech,31.0,25,Old Dominion,17.0,58,False,Lane Stadium
2019,2,20190907,Ohio St.,42.0,36,Cincinnati,0.0,2,False,Ohio Stadium
2019,2,20190907,Michigan,24.0,31,Army,21.0,65,False,Michigan Stadium
2019,2,20190907,Akron,20.0,71,UAB,31.0,61,False,Summa Field at InfoCision Stadium
2019,2,20190907,Missouri,38.0,115,West Virginia,7.0,50,False,Faurot Field
2019,2,20190907,South Carolina,72.0,117,Charleston Southern,10.0,145,False,Williams-Brice Stadium
2019,2,20190907,Kent State,26.0,77,Kennesaw State,23.0,148,False,Dix Stadium
2019,2,20190907,Purdue,42.0,38,Vanderbilt,24.0,120,False,Ross-Ade Stadium
2019,2,20190907,Kansas St.,52.0,44,Bowling Green,0.0,73,False,Bill Snyder Family Football Stadium
2019,2,20190907,Memphis,55.0,6,Southern,24.0,255,False,Liberty Bowl Memorial Stadium
2019,2,20190907,NC State,41.0,20,Western Carolina,0.0,234,False,Carter-Finley Stadium
2019,2,20190907,Utah,35.0,104,Northern Illinois,17.0,79,False,Rice-Eccles Stadium
2019,2,20190907,Georgia Tech,14.0,17,South Florida,10.0,9,False,Bobby Dodd Stadium at Historic Grant Field
2019,2,20190907,Ball St.,57.0,72,Fordham,29.0,212,False,Scheumann Stadium
2019,2,20190907,Miami (OH),48.0,78,Tennessee Tech,17.0,208,False,Yager Stadium
2019,2,20190907,Boston College,45.0,13,Richmond,13.0,159,False,Alumni Stadium
2019,2,20190907,Massachusetts,20.0,68,Southern Illinois,45.0,189,False,Warren McGuirk Alumni Stadium
2019,2,20190907,Indiana,52.0,28,Eastern Illinois,0.0,202,False,Memorial Stadium
2019,2,20190907,Connecticut,23.0,3,Illinois,31.0,27,False,Rentschler Field
2019,2,20190907,Louisiana Tech,20.0,54,Grambling,14.0,251,False,Joe Aillet Stadium
2019,2,20190907,Appalachian St.,56.0,121,Charlotte,41.0,51,False,Kidd Brewer Stadium
2019,2,20190907,Mississippi St.,38.0,114,Southern Miss,15.0,60,False,Davis Wade Stadium
2019,2,20190907,Clemson,24.0,14,Texas A&M,10.0,119,False,Memorial Stadium
2019,2,20190907,Wisconsin,61.0,40,Central Michigan,0.0,75,False,Camp Randall Stadium
2019,2,20190907,Colorado,34.0,98,Nebraska,31.0,34,False,Folsom Field
2019,2,20190907,Alabama,62.0,107,New Mexico State,10.0,69,False,Bryant Denny Stadium
2019,2,20190907,Georgia,63.0,111,Murray State,17.0,205,False,Sanford Stadium
2019,2,20190907,Baylor,63.0,41,UTSA,14.0,63,False,McLane Stadium
2019,2,20190907,Colorado St.,38.0,85,Western Illinois,13.0,190,False,Canvas Stadium
2019,2,20190907,UCLA,14.0,102,San Diego St.,23.0,90,False,Rose Bowl
2019,2,20190907,Florida St.,45.0,16,UL Monroe,44.0,130,False,Bobby Bowden Field at Doak Campbell Stadium
2019,2,20190907,Washington St.,59.0,106,Northern Colorado,17.0,138,False,Martin Stadium
2019,2,20190907,Duke,45.0,15,North Carolina A&T,13.0,179,False,Wallace Wade Stadium
2019,2,20190907,East Carolina,48.0,4,Gardner-Webb,9.0,146,False,Dowdy-Ficklen Stadium
2019,2,20190907,Georgia Southern,26.0,124,Maine,18.0,156,False,Paulson Stadium
2019,2,20190907,Texas St.,14.0,128,Wyoming,23.0,94,False,Jim Wacker Field at Bobcat Stadium
2019,2,20190907,Florida Intl,14.0,53,Western Kentucky,20.0,64,False,FIU Stadium
2019,2,20190907,SMU,49.0,8,North Texas,27.0,57,False,Gerald J. Ford Stadium
