season,week,date,home_team,home_points,home_code,away_team,away_points,away_code,neutral_site,venue
2003,2,20030830,Rutgers,24,39,Buffalo,10,74,False,High Point Solutions Stadium
2003,2,20030830,Minnesota,49,33,Tulsa,10,12,False,
2003,2,20030830,Iowa St.,17,42,Northern Iowa,10,186,False,Jack Trice Stadium
2003,2,20030830,Virginia,27,24,Duke,0,15,False,Scott Stadium
2003,2,20030830,Baylor,19,41,UAB,24,61,False,Floyd Casey Stadium
2003,2,20030830,South Carolina,14,117,Louisiana,7,126,False,Williams-Brice Stadium
2003,2,20030830,Kansas,20,43,Northwestern,28,35,False,Memorial Stadium
2003,2,20030830,Kansas St.,41,44,Troy,5,129,False,Bill Snyder Family Football Stadium
2003,2,20030830,Colorado St.,35,85,Colorado,42,98,False,
2003,2,20030830,Alabama,40,107,South Florida,17,9,False,Legion Field
2003,2,20030830,New Mexico,72,89,Texas St.,8,128,False,University Stadium
2003,2,20030830,LSU,49,113,UL Monroe,7,130,False,Tiger Stadium
2003,2,20030830,North Carolina,0,21,Florida St.,37,16,False,Kenan Memorial Stadium
2003,2,20030830,Texas A&M,26,119,Arkansas St.,11,122,False,Kyle Field
2003,2,20030830,Houston,48,5,Rice,14,59,False,Robertson Stadium
2003,2,20030830,Memphis,40,6,Tennessee Tech,10,208,False,Liberty Bowl Memorial Stadium
2003,2,20030830,Ohio St.,28,36,Washington,9,105,False,Ohio Stadium
2003,2,20030830,Mississippi St.,34,114,Oregon,42,99,False,Davis Wade Stadium
2003,2,20030830,San Diego St.,19,90,Eastern Washington,9,132,False,Qualcomm Stadium
2003,2,20030830,Arizona,42,95,UTEP,7,62,False,Arizona Stadium
2003,2,20030830,Nevada,24,88,Southern Utah,23,141,False,Mackay Stadium
2003,2,20030830,Idaho,0,133,Washington St.,25,106,False,
2003,2,20030830,Hawaii,40,87,Appalachian St.,17,121,False,Aloha Stadium
2003,2,20030831,Virginia Tech,49,25,Central Florida,28,1,False,Lane Stadium
2003,2,20030831,Kentucky,24,112,Louisville,40,18,False,Commonwealth Stadium
2003,2,20030831,Texas,66,48,New Mexico State,7,69,False,Darrell K Royal-Texas Memorial Stadium
2003,2,20030901,Cincinnati,40,2,East Carolina,3,4,False,Nippert Stadium
2003,2,20030901,Tulane,35,11,TCU,38,47,False,Mercedes-Benz Superdome
2003,3,20030904,UAB,12,61,Southern Miss,17,60,False,Legion Field
2003,3,20030904,Eastern Michigan,12,76,Western Illinois,34,190,False,Rynearson Stadium
2003,3,20030905,Fresno St.,16,86,Oregon St.,14,100,False,Bulldog Stadium
2003,3,20030906,Michigan,50,31,Houston,3,5,False,Michigan Stadium
2003,3,20030906,Memphis,44,6,Ole Miss,34,116,False,Liberty Bowl Memorial Stadium
2003,3,20030906,Penn State,14,37,Boston College,27,13,False,Beaver Stadium
2003,3,20030906,Wake Forest,38,26,NC State,24,20,False,
2003,3,20030906,Illinois,49,27,Illinois State,22,182,False,Memorial Stadium
2003,3,20030906,Ohio St.,16,36,San Diego St.,13,90,False,Ohio Stadium
2003,3,20030906,Iowa,56,29,Buffalo,7,74,False,Kinnick Stadium
2003,3,20030906,South Carolina,31,117,Virginia,7,24,False,Williams-Brice Stadium
2003,3,20030906,Nebraska,31,34,Utah St.,7,93,False,Memorial Stadium
2003,3,20030906,Virginia Tech,43,25,James Madison,0,155,False,Lane Stadium
2003,3,20030906,Northwestern,21,35,Air Force,22,83,False,Ryan Field
2003,3,20030906,Purdue,26,38,Bowling Green,27,73,False,Ross-Ade Stadium
2003,3,20030906,Army,21,65,Connecticut,48,3,False,Blaik Field at Michie Stadium
2003,3,20030906,Central Michigan,40,75,New Hampshire,33,157,False,Kelly/Shorts Stadium
2003,3,20030906,Georgia,29,111,Middle Tennessee,10,56,False,Sanford Stadium
2003,3,20030906,Northern Illinois,42,79,Tennessee Tech,17,208,False,Brigham Field at Huskie Stadium
2003,3,20030906,North Carolina,47,21,Syracuse,49,23,False,Kenan Memorial Stadium
2003,3,20030906,Iowa St.,48,42,Ohio,20,80,False,Jack Trice Stadium
2003,3,20030906,Notre Dame,29,70,Washington St.,26,106,False,Notre Dame Stadium
2003,3,20030906,Colorado,16,98,UCLA,14,102,False,Folsom Field
2003,3,20030906,Georgia Tech,17,17,Auburn,3,109,False,Bobby Dodd Stadium at Historic Grant Field
2003,3,20030906,Oregon,31,99,Nevada,23,88,False,Autzen Stadium
2003,3,20030906,Wisconsin,48,40,Akron,31,71,False,Camp Randall Stadium
2003,3,20030906,Michigan St.,44,32,Rutgers,28,39,False,Spartan Stadium
2003,3,20030906,Washington,38,105,Indiana,13,28,False,Husky Stadium
2003,3,20030906,Tennessee,34,118,Marshall,24,55,False,Neyland Stadium
2003,3,20030906,Temple,20,10,Villanova,23,162,False,Lincoln Financial Field
2003,3,20030906,Ball St.,7,72,Missouri,35,115,False,Scheumann Stadium
2003,3,20030906,Clemson,28,14,Furman,17,230,False,Memorial Stadium
2003,3,20030906,Duke,29,15,Western Carolina,3,234,False,Wallace Wade Stadium
2003,3,20030906,California,21,97,Colorado St.,23,85,False,California Memorial Stadium
2003,3,20030906,TCU,17,47,Navy,3,7,False,Amon G. Carter Stadium
2003,3,20030906,Texas Tech,42,49,New Mexico,28,89,False,Jones AT&T Stadium
2003,3,20030906,Kansas,46,43,UNLV,24,92,False,Memorial Stadium
2003,3,20030906,Pittsburgh,43,22,Kent State,3,77,False,Heinz Field
2003,3,20030906,Oklahoma St.,48,46,Wyoming,24,94,False,Boone Pickens Stadium
2003,3,20030906,Vanderbilt,51,120,Chattanooga,6,227,False,Vanderbilt Stadium
2003,3,20030906,Western Michigan,56,82,William & Mary,24,163,False,Waldo Stadium
2003,3,20030906,Toledo,49,81,Liberty,3,67,False,Glass Bowl
2003,3,20030906,Arkansas St.,63,122,Tennessee-Martin,6,209,False,
2003,3,20030906,Arkansas,45,108,Tulsa,13,12,False,Donald W. Reynolds Razorback Stadium Frank Broyles Field
2003,3,20030906,Kentucky,37,112,Murray State,6,205,False,Commonwealth Stadium
2003,3,20030906,South Florida,27,9,Nicholls State,17,242,False,Raymond James Stadium
2003,3,20030906,East Carolina,7,4,West Virginia,48,50,False,Dowdy-Ficklen Stadium
2003,3,20030906,Kansas St.,55,44,McNeese State,14,241,False,Bill Snyder Family Football Stadium
2003,3,20030906,Florida St.,35,16,Maryland,10,30,False,Bobby Bowden Field at Doak Campbell Stadium
2003,3,20030906,Idaho,5,133,Eastern Washington,8,132,False,Kibbie Dome
2003,3,20030906,Alabama,13,107,Oklahoma,20,45,False,Bryant Denny Stadium
2003,3,20030906,USC,35,103,BYU,18,66,False,Los Angeles Memorial Coliseum
2003,3,20030906,Miami (FL),38,19,Florida,33,110,False,
2003,3,20030906,Louisiana,3,126,Louisiana Tech,34,54,False,Cajun Field
2003,3,20030906,UL Monroe,21,130,Stephen F. Austin,23,246,False,Malone Stadium
2003,3,20030906,Tulane,27,11,Northwestern State,24,243,False,
2003,3,20030906,Texas A&M,28,119,Utah,26,104,False,Kyle Field
2003,3,20030906,New Mexico State,48,69,West. New Mexico,3,417,False,Aggie Memorial Stadium
2003,3,20030906,North Texas,52,57,Baylor,14,41,False,
2003,3,20030906,Boise St.,62,84,Idaho State,0,134,False,Albertsons Stadium
2003,3,20030906,Minnesota,48,33,Troy,7,129,False,
2003,3,20030906,UTEP,13,62,Cal Poly,34,131,False,Sun Bowl Stadium
2003,3,20030906,Arizona,13,95,LSU,59,113,False,Arizona Stadium
2003,3,20030906,Arizona St.,34,96,Northern Arizona,14,137,False,Sun Devil Stadium
2003,3,20030906,Stanford,31,101,San Jose St.,10,91,False,Stanford Stadium
2003,4,20030911,Utah,31,104,California,24,97,False,Rice-Eccles Stadium
2003,4,20030912,Marshall,17,55,Toledo,24,81,False,Joan C. Edwards Stadium
2003,4,20030913,Texas,28,48,Arkansas,38,108,False,Darrell K Royal-Texas Memorial Stadium
2003,4,20030913,Northwestern,14,35,Miami (OH),44,78,False,Ryan Field
2003,4,20030913,Wisconsin,5,40,UNLV,23,92,False,Camp Randall Stadium
2003,4,20030913,Wake Forest,10,26,Purdue,16,38,False,
2003,4,20030913,Connecticut,14,3,Boston College,24,13,False,Rentschler Field
2003,4,20030913,West Virginia,13,50,Cincinnati,15,2,False,Mountaineer Field at Milan Puskar Stadium
2003,4,20030913,Michigan St.,19,32,Louisiana Tech,20,54,False,Spartan Stadium
2003,4,20030913,Ohio St.,44,36,NC State,38,20,False,Ohio Stadium
2003,4,20030913,Vanderbilt,7,120,Auburn,45,109,False,Vanderbilt Stadium
2003,4,20030913,Pittsburgh,42,22,Ball St.,21,72,False,Heinz Field
2003,4,20030913,Iowa St.,21,42,Iowa,40,29,False,Jack Trice Stadium
2003,4,20030913,Central Michigan,42,75,Eastern Kentucky,41,203,False,Kelly/Shorts Stadium
2003,4,20030913,Syracuse,20,23,Louisville,30,18,False,Carrier Dome
2003,4,20030913,Western Michigan,16,82,Virginia,59,24,False,Waldo Stadium
2003,4,20030913,Missouri,37,115,Eastern Illinois,0,202,False,Faurot Field
2003,4,20030913,Air Force,34,83,North Texas,21,57,False,Falcon Stadium
2003,4,20030913,Kansas St.,38,44,Massachusetts,7,68,False,Bill Snyder Family Football Stadium
2003,4,20030913,Colorado St.,31,85,Weber State,7,143,False,Sonny Lubick Field at Hughes Stadium
2003,4,20030913,Ohio,20,80,Minnesota,42,33,False,Peden Stadium
2003,4,20030913,Oklahoma,52,45,Fresno St.,28,86,False,Gaylord Family Oklahoma Memorial Stadium
2003,4,20030913,Georgia,31,111,South Carolina,7,117,False,Sanford Stadium
2003,4,20030913,Michigan,38,31,Notre Dame,0,70,False,Michigan Stadium
2003,4,20030913,Colorado,26,98,Washington St.,47,106,False,Folsom Field
2003,4,20030913,Army,21,65,Rutgers,36,39,False,Blaik Field at Michie Stadium
2003,4,20030913,Wyoming,35,94,Kansas,42,43,False,War Memorial Stadium
2003,4,20030913,USC,61,103,Hawaii,32,87,False,Los Angeles Memorial Coliseum
2003,4,20030913,Clemson,37,14,Middle Tennessee,14,56,False,Memorial Stadium
2003,4,20030913,Duke,27,15,Rice,24,59,False,Wallace Wade Stadium
2003,4,20030913,Akron,24,71,Eastern Michigan,17,76,False,
2003,4,20030913,Buffalo,15,74,Colgate,38,211,False,UB Stadium
2003,4,20030913,Central Florida,33,1,Florida Atlantic,29,52,False,
2003,4,20030913,Florida,63,110,Florida A&M,3,175,False,
2003,4,20030913,Kent State,16,77,Youngstown State,13,191,False,Dix Stadium
2003,4,20030913,Bowling Green,62,73,Liberty,3,67,False,Doyt Perry Stadium
2003,4,20030913,Maryland,61,30,Citadel,0,228,False,Maryland Stadium
2003,4,20030913,Oregon St.,28,100,New Mexico State,16,69,False,Reser Stadium
2003,4,20030913,UAB,9,61,Troy,20,129,False,Legion Field
2003,4,20030913,Tulsa,41,12,Texas St.,15,128,False,
2003,4,20030913,Oklahoma St.,42,46,Missouri State,3,184,False,Boone Pickens Stadium
2003,4,20030913,Miami (FL),38,19,East Carolina,3,4,False,
2003,4,20030913,Ole Miss,59,116,UL Monroe,14,130,False,Vaught-Hemingway Stadium
2003,4,20030913,Baylor,10,41,SMU,7,8,False,Floyd Casey Stadium
2003,4,20030913,Arkansas St.,21,122,Southeast Missouri,3,206,False,
2003,4,20030913,Southern Miss,23,60,Memphis,6,6,False,M. M. Roberts Stadium
2003,4,20030913,Indiana,33,28,Indiana State,3,183,False,Memorial Stadium
2003,4,20030913,Idaho,10,133,Boise St.,24,84,False,Kibbie Dome
2003,4,20030913,Alabama,27,107,Kentucky,17,112,False,Bryant Denny Stadium
2003,4,20030913,New Mexico,7,89,BYU,10,66,False,University Stadium
2003,4,20030913,Nebraska,18,34,Penn State,10,37,False,Memorial Stadium
2003,4,20030913,Florida St.,14,16,Georgia Tech,13,17,False,Bobby Bowden Field at Doak Campbell Stadium
2003,4,20030913,LSU,35,113,Western Illinois,7,190,False,Tiger Stadium
2003,4,20030913,Louisiana,14,126,Houston,21,5,False,Cajun Field
2003,4,20030913,Tulane,31,11,Mississippi St.,28,114,False,Mercedes-Benz Superdome
2003,4,20030913,UCLA,6,102,Illinois,3,27,False,Rose Bowl
2003,4,20030913,UTEP,0,62,San Diego St.,34,90,False,Sun Bowl Stadium
2003,4,20030913,Arizona St.,26,96,Utah St.,16,93,False,Sun Devil Stadium
2003,4,20030913,Arizona,10,95,Oregon,48,99,False,Arizona Stadium
2003,5,20030918,Virginia Tech,35,25,Texas A&M,19,119,False,Lane Stadium
2003,5,20030918,San Jose St.,30,91,Nevada,42,88,False,Spartan Stadium
2003,5,20030919,UNLV,33,92,Hawaii,22,87,False,Sam Boyd Stadium
2003,5,20030920,Florida,10,110,Tennessee,24,118,False,
2003,5,20030920,Syracuse,38,23,Central Florida,14,1,False,Carrier Dome
2003,5,20030920,NC State,49,20,Texas Tech,21,49,False,Carter-Finley Stadium
2003,5,20030920,Wisconsin,38,40,North Carolina,27,21,False,Camp Randall Stadium
2003,5,20030920,Illinois,24,27,California,31,97,False,Memorial Stadium
2003,5,20030920,Ohio St.,24,36,Bowling Green,17,73,False,Ohio Stadium
2003,5,20030920,Kansas St.,20,44,Marshall,27,55,False,Bill Snyder Family Football Stadium
2003,5,20030920,Penn State,32,37,Kent State,10,77,False,Beaver Stadium
2003,5,20030920,Purdue,59,38,Arizona,7,95,False,Ross-Ade Stadium
2003,5,20030920,Navy,39,7,Eastern Michigan,7,76,False,Navy-Marine Corps Memorial Stadium
2003,5,20030920,Duke,10,15,Northwestern,28,35,False,Wallace Wade Stadium
2003,5,20030920,Ball St.,27,72,Central Michigan,14,75,False,Scheumann Stadium
2003,5,20030920,Air Force,35,83,Wyoming,29,94,False,Falcon Stadium
2003,5,20030920,Missouri,41,115,Middle Tennessee,40,56,False,Faurot Field
2003,5,20030920,Notre Dame,16,70,Michigan St.,22,32,False,Notre Dame Stadium
2003,5,20030920,Colorado St.,21,85,Miami (OH),41,78,False,Sonny Lubick Field at Hughes Stadium
2003,5,20030920,Louisville,42,18,UTEP,14,62,False,Papa John's Cardinal Stadium
2003,5,20030920,LSU,17,113,Georgia,10,111,False,Tiger Stadium
2003,5,20030920,Army,33,65,Tulane,50,11,False,Blaik Field at Michie Stadium
2003,5,20030920,Washington,45,105,Idaho,14,133,False,Husky Stadium
2003,5,20030920,Oklahoma,59,45,UCLA,24,102,False,Gaylord Family Oklahoma Memorial Stadium
2003,5,20030920,Oregon,31,99,Michigan,27,31,False,Autzen Stadium
2003,5,20030920,Florida St.,47,16,Colorado,7,98,False,Bobby Bowden Field at Doak Campbell Stadium
2003,5,20030920,Indiana,17,28,Kentucky,34,112,False,Memorial Stadium
2003,5,20030920,Washington St.,23,106,New Mexico,13,89,False,Martin Stadium
2003,5,20030920,Iowa,21,29,Arizona St.,2,96,False,Kinnick Stadium
2003,5,20030920,Buffalo,7,74,Connecticut,38,3,False,UB Stadium
2003,5,20030920,Maryland,34,30,West Virginia,7,50,False,Maryland Stadium
2003,5,20030920,BYU,14,66,Stanford,18,101,False,LaVell Edwards Stadium
2003,5,20030920,Wake Forest,34,26,East Carolina,16,4,False,
2003,5,20030920,TCU,30,47,Vanderbilt,14,120,False,Amon G. Carter Stadium
2003,5,20030920,Toledo,35,81,Pittsburgh,31,22,False,Glass Bowl
2003,5,20030920,Arkansas,31,108,North Texas,7,57,False,
2003,5,20030920,Alabama,16,107,Northern Illinois,19,79,False,Bryant Denny Stadium
2003,5,20030920,Baylor,27,41,Sam Houston State,6,244,False,Floyd Casey Stadium
2003,5,20030920,Tulsa,54,12,Arkansas St.,7,122,False,
2003,5,20030920,Oregon St.,26,100,Boise St.,24,84,False,Reser Stadium
2003,5,20030920,Georgia Tech,3,17,Clemson,39,14,False,Bobby Dodd Stadium at Historic Grant Field
2003,5,20030920,Kansas,41,43,Jacksonville State,6,204,False,Memorial Stadium
2003,5,20030920,Cincinnati,30,2,Temple,24,10,False,Nippert Stadium
2003,5,20030920,Akron,65,71,Howard,7,176,False,
2003,5,20030920,SMU,6,8,Oklahoma St.,52,46,False,Gerald J. Ford Stadium
2003,5,20030920,South Carolina,42,117,UAB,10,61,False,Williams-Brice Stadium
2003,5,20030920,Troy,28,129,Southeastern Louisiana,0,245,False,Veterans Memorial Stadium
2003,5,20030920,San Diego St.,37,90,Samford,17,232,False,Qualcomm Stadium
2003,5,20030920,Boston College,14,13,Miami (FL),33,19,False,Alumni Stadium
2003,5,20030920,UL Monroe,10,130,Northwestern State,14,243,False,Malone Stadium
2003,5,20030920,Houston,42,5,Mississippi St.,35,114,False,Robertson Stadium
2003,5,20030920,Minnesota,48,33,Louisiana,14,126,False,
2003,5,20030920,Rice,7,59,Texas,48,48,False,
2003,5,20030920,Fresno St.,16,86,Louisiana Tech,6,54,False,Bulldog Stadium
2003,6,20030925,Southern Miss,14,60,Nebraska,38,34,False,M. M. Roberts Stadium
2003,6,20030927,Penn State,14,37,Minnesota,20,33,False,Beaver Stadium
2003,6,20030927,Virginia Tech,47,25,Connecticut,13,3,False,Lane Stadium
2003,6,20030927,Michigan,31,31,Indiana,17,28,False,Michigan Stadium
2003,6,20030927,Michigan St.,20,32,Iowa,10,29,False,Spartan Stadium
2003,6,20030927,Ohio St.,20,36,Northwestern,0,35,False,Ohio Stadium
2003,6,20030927,Kentucky,21,112,Florida,24,110,False,Commonwealth Stadium
2003,6,20030927,Kansas,35,43,Missouri,14,115,False,Memorial Stadium
2003,6,20030927,Boston College,53,13,Ball St.,29,72,False,Alumni Stadium
2003,6,20030927,Army,0,65,South Florida,28,9,False,Blaik Field at Michie Stadium
2003,6,20030927,NC State,47,20,North Carolina,34,21,False,Carter-Finley Stadium
2003,6,20030927,Kent State,36,77,Central Florida,16,1,False,Dix Stadium
2003,6,20030927,Miami (OH),42,78,Cincinnati,37,2,False,Yager Stadium
2003,6,20030927,Memphis,38,6,Arkansas St.,16,122,False,Liberty Bowl Memorial Stadium
2003,6,20030927,Louisville,21,18,Temple,12,10,False,Papa John's Cardinal Stadium
2003,6,20030927,BYU,10,66,Air Force,24,83,False,LaVell Edwards Stadium
2003,6,20030927,Montana,41,135,Idaho,28,133,False,Washington-Grizzly Stadium
2003,6,20030927,Virginia,27,24,Wake Forest,24,26,False,Scott Stadium
2003,6,20030927,Alabama,31,107,Arkansas,34,108,False,Bryant Denny Stadium
2003,6,20030927,Oregon,16,99,Washington St.,55,106,False,Autzen Stadium
2003,6,20030927,Texas A&M,26,119,Pittsburgh,37,22,False,Kyle Field
2003,6,20030927,Washington,28,105,Stanford,17,101,False,Husky Stadium
2003,6,20030927,Purdue,23,38,Notre Dame,10,70,False,Ross-Ade Stadium
2003,6,20030927,Ohio,32,80,Western Michigan,39,82,False,Peden Stadium
2003,6,20030927,Northern Illinois,24,79,Iowa St.,16,42,False,Brigham Field at Huskie Stadium
2003,6,20030927,Auburn,48,109,Western Kentucky,3,64,False,Jordan-Hare Stadium
2003,6,20030927,Illinois,20,27,Wisconsin,38,40,False,Memorial Stadium
2003,6,20030927,Buffalo,21,74,Akron,38,71,False,UB Stadium
2003,6,20030927,Eastern Michigan,13,76,Maryland,37,30,False,Rynearson Stadium
2003,6,20030927,California,34,97,USC,31,103,False,California Memorial Stadium
2003,6,20030927,Colorado St.,21,85,Utah,28,104,False,Sonny Lubick Field at Hughes Stadium
2003,6,20030927,Syracuse,34,23,Toledo,7,81,False,Carrier Dome
2003,6,20030927,Vanderbilt,17,120,Georgia Tech,24,17,False,Vanderbilt Stadium
2003,6,20030927,Rutgers,48,39,Navy,27,7,False,High Point Solutions Stadium
2003,6,20030927,Ole Miss,45,116,Texas Tech,49,49,False,Vaught-Hemingway Stadium
2003,6,20030927,Troy,33,129,Marshall,24,55,False,Veterans Memorial Stadium
2003,6,20030927,Texas,63,48,Tulane,18,11,False,Darrell K Royal-Texas Memorial Stadium
2003,6,20030927,Duke,7,15,Florida St.,56,16,False,Wallace Wade Stadium
2003,6,20030927,Tennessee,23,118,South Carolina,20,117,False,Neyland Stadium
2003,6,20030927,Utah St.,28,93,UL Monroe,10,130,False,Romney Stadium
2003,6,20030927,New Mexico,24,89,New Mexico State,17,69,False,University Stadium
2003,6,20030927,Boise St.,33,84,Wyoming,17,94,False,Albertsons Stadium
2003,6,20030927,North Texas,44,57,Louisiana,23,126,False,
2003,6,20030927,Mississippi St.,6,114,LSU,41,113,False,Davis Wade Stadium
2003,6,20030927,UTEP,59,62,Sam Houston State,14,244,False,Sun Bowl Stadium
2003,6,20030927,Fresno St.,42,86,Portland State,16,139,False,Bulldog Stadium
2003,6,20030927,Oregon St.,45,100,Arizona St.,17,96,False,Reser Stadium
2003,6,20030927,UCLA,20,102,San Diego St.,10,90,False,Rose Bowl
2003,6,20030927,Arizona,10,95,TCU,13,47,False,Arizona Stadium
2003,6,20030927,Nevada,12,88,SMU,9,8,False,Mackay Stadium
2003,6,20030927,Hawaii,41,87,Rice,21,59,False,Aloha Stadium
2003,7,20030930,East Carolina,13,4,Houston,27,5,False,Dowdy-Ficklen Stadium
2003,7,20031002,Miami (FL),22,19,West Virginia,20,50,False,
2003,7,20031003,Utah,17,104,Oregon,13,99,False,Rice-Eccles Stadium
2003,7,20031004,Northwestern,17,35,Minnesota,42,33,False,Ryan Field
2003,7,20031004,Rutgers,22,39,Virginia Tech,48,25,False,High Point Solutions Stadium
2003,7,20031004,Penn State,23,37,Wisconsin,30,40,False,Beaver Stadium
2003,7,20031004,Georgia Tech,29,17,NC State,21,20,False,Bobby Dodd Stadium at Historic Grant Field
2003,7,20031004,Connecticut,35,3,Lehigh,17,216,False,Rentschler Field
2003,7,20031004,Michigan St.,31,32,Indiana,3,28,False,Spartan Stadium
2003,7,20031004,Baylor,42,41,Colorado,30,98,False,Floyd Casey Stadium
2003,7,20031004,Florida,17,110,Ole Miss,20,116,False,
2003,7,20031004,Nebraska,30,34,Troy,0,129,False,Memorial Stadium
2003,7,20031004,Navy,28,7,Air Force,25,83,False,
2003,7,20031004,North Carolina,13,21,Virginia,38,24,False,Kenan Memorial Stadium
2003,7,20031004,Eastern Michigan,3,76,Western Michigan,31,82,False,Rynearson Stadium
2003,7,20031004,Kent State,17,77,Ball St.,34,72,False,Dix Stadium
2003,7,20031004,Memphis,10,6,UAB,24,61,False,Liberty Bowl Memorial Stadium
2003,7,20031004,Miami (OH),45,78,Akron,20,71,False,Yager Stadium
2003,7,20031004,Mississippi St.,30,114,Vanderbilt,21,120,False,Davis Wade Stadium
2003,7,20031004,Colorado St.,34,85,Fresno St.,10,86,False,Sonny Lubick Field at Hughes Stadium
2003,7,20031004,Louisiana Tech,37,54,Boise St.,43,84,False,Joe Aillet Stadium
2003,7,20031004,Georgia,37,111,Alabama,23,107,False,Sanford Stadium
2003,7,20031004,Arizona St.,17,96,USC,37,103,False,Sun Devil Stadium
2003,7,20031004,Iowa,30,29,Michigan,27,31,False,Kinnick Stadium
2003,7,20031004,Texas,24,48,Kansas St.,20,44,False,Darrell K Royal-Texas Memorial Stadium
2003,7,20031004,Maryland,21,30,Clemson,7,14,False,Maryland Stadium
2003,7,20031004,Bowling Green,23,73,Central Michigan,3,75,False,Doyt Perry Stadium
2003,7,20031004,Purdue,43,38,Illinois,10,27,False,Ross-Ade Stadium
2003,7,20031004,Washington St.,30,106,Arizona,7,95,False,Martin Stadium
2003,7,20031004,California,21,97,Oregon St.,35,100,False,California Memorial Stadium
2003,7,20031004,Central Florida,19,1,Buffalo,10,74,False,
2003,7,20031004,UCLA,46,102,Washington,16,105,False,Rose Bowl
2003,7,20031004,Iowa St.,7,42,Oklahoma,53,45,False,Jack Trice Stadium
2003,7,20031004,TCU,27,47,Army,0,65,False,Amon G. Carter Stadium
2003,7,20031004,South Florida,31,9,Louisville,28,18,False,Raymond James Stadium
2003,7,20031004,Cincinnati,20,2,Southern Miss,22,60,False,Nippert Stadium
2003,7,20031004,Arkansas St.,44,122,UL Monroe,41,130,False,
2003,7,20031004,Oklahoma St.,56,46,Louisiana,3,126,False,Boone Pickens Stadium
2003,7,20031004,Tulsa,27,12,Hawaii,16,87,False,
2003,7,20031004,Middle Tennessee,36,56,Temple,44,10,False,"Johnny Red"""" Floyd Stadium"""""
2003,7,20031004,Northern Illinois,30,79,Ohio,23,80,False,Brigham Field at Huskie Stadium
2003,7,20031004,Auburn,28,109,Tennessee,21,118,False,Jordan-Hare Stadium
2003,7,20031004,Rice,28,59,San Jose St.,24,91,False,Rice Stadium
2003,7,20031004,New Mexico State,31,69,Idaho,35,133,False,Aggie Memorial Stadium
2003,7,20031004,New Mexico,34,89,Utah St.,7,93,False,University Stadium
2003,7,20031004,SMU,19,8,UTEP,21,62,False,Gerald J. Ford Stadium
